NHN벅스(104200),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-06-10,8380,8500,8200,8270,16144,111024.0,13424950.0
2011-06-13,8270,8370,8210,8270,22689,111024.0,13424950.0
2011-06-14,8300,8490,8260,8470,34197,113709.0,13424950.0
2011-06-15,8590,8590,8310,8500,25576,114112.0,13424950.0
2011-06-16,8500,8550,8360,8550,28971,114783.0,13424950.0
2011-06-17,8450,8640,8450,8590,32444,115320.0,13424950.0
2011-06-20,8680,9070,8400,8620,24877,115723.0,13424950.0
2011-06-21,8490,8800,8490,8680,12624,116529.0,13424950.0
2011-06-22,8790,9110,8710,9060,46470,121630.0,13424950.0
2011-06-23,9100,9300,8990,9010,43648,120959.0,13424950.0
2011-06-24,9020,9350,8960,9000,94008,120825.0,13424950.0
2011-06-27,8990,9160,8950,9000,19435,120825.0,13424950.0
2011-06-28,9050,9170,8010,8820,43682,118408.0,13424950.0
2011-06-29,8990,9000,8860,8900,18641,119482.0,13424950.0
2011-06-30,8900,9080,8850,8940,13877,120019.0,13424950.0
2011-07-01,8940,9070,8860,9000,16093,120825.0,13424950.0
2011-07-04,9080,9080,8890,8970,12908,120422.0,13424950.0
2011-07-05,8970,9180,8960,9170,32046,123107.0,13424950.0
2011-07-06,9250,9830,9020,9470,356321,127134.0,13424950.0
2011-07-07,9450,9450,9140,9220,54554,123778.0,13424950.0
2011-07-08,9210,9350,9160,9300,35248,124852.0,13424950.0
2011-07-11,9330,9400,9210,9290,31195,124718.0,13424950.0
2011-07-12,9230,9290,8830,9110,71853,122301.0,13424950.0
2011-07-13,9000,9120,8850,9100,23774,122167.0,13424950.0
2011-07-14,8990,9190,8900,9040,18416,121362.0,13424950.0
2011-07-15,9040,9370,9040,9200,48411,123510.0,13424950.0
2011-07-18,9160,9440,9160,9330,58414,125255.0,13424950.0
2011-07-19,9500,9540,9300,9360,73361,125658.0,13424950.0
2011-07-20,9410,9410,9010,9070,85329,121764.0,13424950.0
2011-07-21,9150,9150,8750,8890,68441,119348.0,13424950.0
2011-07-22,9090,9110,8920,9090,23672,122033.0,13424950.0
2011-07-25,9290,9290,8930,9080,19944,121899.0,13424950.0
2011-07-26,9000,9090,8810,8910,27727,119616.0,13424950.0
2011-07-27,8830,9190,8630,8770,50475,117737.0,13424950.0
2011-07-28,8800,9180,8800,9140,83746,122704.0,13424950.0
2011-07-29,9170,9370,9060,9250,66855,124181.0,13424950.0
2011-08-01,9210,9710,9210,9500,210212,127537.0,13424950.0
2011-08-02,9540,9540,8970,9150,99052,122838.0,13424950.0
2011-08-03,9100,9100,8800,9000,52536,120825.0,13424950.0
2011-08-04,9150,10350,9000,10350,1574891,138948.0,13424950.0
2011-08-05,10050,11700,9500,10750,3226238,144318.0,13424950.0
2011-08-08,11300,11700,9400,10400,2266748,139619.0,13424950.0
2011-08-09,9990,10100,8850,8850,1166847,118811.0,13424950.0
2011-08-10,9430,10150,9160,10150,1680315,136263.0,13424950.0
2011-08-11,9800,11450,9710,11050,2230452,148346.0,13424950.0
2011-08-12,11550,12500,11150,11450,2564293,153716.0,13424950.0
2011-08-16,12250,13150,12050,13150,836112,176538.0,13424950.0
2011-08-17,13750,14250,12600,13000,2513166,174524.0,13424950.0
2011-08-18,13800,14950,13450,14950,2412653,200703.0,13424950.0
2011-08-19,15300,17100,14750,16600,3804697,222854.0,13424950.0
2011-08-22,17150,17350,14150,14150,1850220,189963.0,13424950.0
2011-08-23,14500,15200,13150,14700,3129643,197347.0,13424950.0
2011-08-24,14900,16350,14300,15250,3168813,204730.0,13424950.0
2011-08-25,15350,16250,14350,14500,1592322,194662.0,13424950.0
2011-08-26,14750,15350,14000,14650,922312,196676.0,13424950.0
2011-08-29,15000,15350,14500,14900,884496,200032.0,13424950.0
2011-08-30,15200,16900,14900,16400,2666848,220169.0,13424950.0
2011-08-31,16400,17050,15700,16350,1457274,219498.0,13424950.0
2011-09-01,16400,16900,15600,15800,902395,212114.0,13424950.0
2011-09-02,15750,16600,15650,16300,774486,218827.0,13424950.0
2011-09-05,15700,16800,15350,15450,547286,207415.0,13424950.0
2011-09-06,15250,15450,13150,13600,983387,182579.0,13424950.0
2011-09-07,14050,14700,13700,14300,959778,193444.0,13527550.0
2011-09-08,14650,16050,14400,15150,1606227,204942.0,13527550.0
2011-09-09,15150,15350,13650,14400,812386,194797.0,13527550.0
2011-09-14,14700,15050,13650,13800,291486,186680.0,13527550.0
2011-09-15,14300,14500,12900,13950,312355,188709.0,13527550.0
2011-09-16,14250,14650,13500,14050,622132,190062.0,13527550.0
2011-09-19,14050,14400,13400,13400,262061,181269.0,13527550.0
2011-09-20,13400,15400,13100,15400,1378265,208324.0,13527550.0
2011-09-21,15400,16350,14850,14950,1333293,202237.0,13527550.0
2011-09-22,14700,15600,14500,14950,737095,202237.0,13527550.0
2011-09-23,14650,14900,13550,13600,693928,183975.0,13527550.0
2011-09-26,14050,14450,12100,12600,634813,170447.0,13527550.0
2011-09-27,13100,14450,13100,14450,607635,195473.0,13527550.0
2011-09-28,14450,14750,13850,13850,673996,187357.0,13527550.0
2011-09-29,13800,14400,13750,14200,369904,192091.0,13527550.0
2011-09-30,14600,15850,14550,15000,1096664,202913.0,13527550.0
2011-10-04,14450,14900,14050,14900,518047,201560.0,13527550.0
2011-10-05,15050,15500,13350,13650,757312,184651.0,13527550.0
2011-10-06,14400,14550,12950,13650,408583,184651.0,13527550.0
2011-10-07,14150,14150,13300,14050,597558,190062.0,13527550.0
2011-10-10,14100,16150,14100,15800,1477625,213735.0,13527550.0
2011-10-11,15800,16350,15500,15800,1004155,213735.0,13527550.0
2011-10-12,16300,18000,15650,16100,2868410,217794.0,13527550.0
2011-10-13,16200,17700,16050,17400,1591569,235379.0,13527550.0
2011-10-14,17200,18250,16900,17900,1508949,242143.0,13527550.0
2011-10-17,18150,18400,17550,18050,799422,244172.0,13527550.0
2011-10-18,18100,20100,18100,19500,1559497,263787.0,13527550.0
2011-10-19,19900,20700,18800,19250,1570847,260405.0,13527550.0
2011-10-20,19600,19950,17500,17500,812712,236732.0,13527550.0
2011-10-21,18000,18800,17550,18800,597392,254318.0,13527550.0
2011-10-24,19100,19350,18350,18750,552747,253642.0,13527550.0
2011-10-25,18750,20300,18600,19050,1014134,257700.0,13527550.0
2011-10-26,19250,19900,18950,19400,489296,262434.0,13527550.0
2011-10-27,19450,19900,18050,18500,454801,250260.0,13527550.0
2011-10-28,18000,18750,17200,17450,449666,236056.0,13527550.0
2011-10-31,17350,17750,17150,17400,206489,235379.0,13527550.0
2011-11-01,17400,17950,17350,17800,210074,240790.0,13527550.0
2011-11-02,17400,18550,17250,18400,441732,248907.0,13527550.0
2011-11-03,18450,18750,17650,17650,283984,238761.0,13527550.0
2011-11-04,17950,18300,17700,17850,187650,241467.0,13527550.0
2011-11-07,17850,18050,17250,17300,314274,234027.0,13527550.0
2011-11-08,17400,17850,15900,16550,857580,223881.0,13527550.0
2011-11-09,16800,17100,16550,16850,357739,227939.0,13527550.0
2011-11-10,16500,16600,15600,15600,213109,211030.0,13527550.0
2011-11-11,15950,16950,15900,16950,209204,229292.0,13527550.0
2011-11-14,17200,17400,16800,17050,165190,230645.0,13527550.0
2011-11-15,16850,17250,16300,16350,129399,221175.0,13527550.0
2011-11-16,16700,16750,15800,15800,237245,213735.0,13527550.0
2011-11-17,16100,16300,15650,16300,212780,220499.0,13527550.0
2011-11-18,15800,16050,14700,14800,295165,200208.0,13527550.0
2011-11-21,14850,14950,14150,14150,129386,191415.0,13527550.0
2011-11-22,13900,15400,13900,15400,241492,208324.0,13527550.0
2011-11-23,15500,15500,13200,13500,410443,182622.0,13527550.0
2011-11-24,13550,14150,13150,13400,258843,181269.0,13527550.0
2011-11-25,13300,13850,12300,12900,255243,174505.0,13527550.0
2011-11-28,13200,14300,13000,13800,365043,186680.0,13527550.0
2011-11-29,13900,14150,13400,13850,211228,187357.0,13527550.0
2011-11-30,13650,14350,13400,13400,237634,181269.0,13527550.0
2011-12-01,13800,14100,13600,13650,225224,184651.0,13527550.0
2011-12-02,13550,14350,13450,13600,259641,183975.0,13527550.0
2011-12-05,13800,13800,12800,13150,237409,177887.0,13527550.0
2011-12-06,13150,13400,12400,12500,324349,169094.0,13527550.0
2011-12-07,12650,12750,12200,12300,172008,166389.0,13527550.0
2011-12-08,12400,12650,12150,12350,164692,167065.0,13527550.0
2011-12-09,12200,12450,12050,12050,129701,163007.0,13527550.0
2011-12-12,12200,12950,12050,12900,333496,174505.0,13527550.0
2011-12-13,12650,12850,12500,12550,106675,169771.0,13527550.0
2011-12-14,12750,13600,12650,13500,475707,182622.0,13527550.0
2011-12-15,13250,13650,13000,13500,226215,182622.0,13527550.0
2011-12-16,13800,14050,13250,13350,329176,180593.0,13527550.0
2011-12-19,13200,13350,11350,11900,336929,160978.0,13527550.0
2011-12-20,12000,12450,12000,12250,110534,165712.0,13527550.0
2011-12-21,12550,13000,12450,12450,134441,168418.0,13527550.0
2011-12-22,12450,13850,12250,13700,481985,185327.0,13527550.0
2011-12-23,13650,13750,13200,13350,173808,180593.0,13527550.0
2011-12-26,13500,13650,13100,13100,123205,177211.0,13527550.0
2011-12-27,13050,13350,12000,12750,178654,172476.0,13527550.0
2011-12-28,12800,13050,12550,13000,79676,175858.0,13527550.0
2011-12-29,13150,13150,12650,12800,63075,173153.0,13527550.0
2012-01-02,12550,13600,12550,13200,165201,178564.0,13527550.0
2012-01-03,13300,14500,13050,14250,494886,192768.0,13527550.0
2012-01-04,14100,14900,13950,14400,523139,194797.0,13527550.0
2012-01-05,14700,16550,14600,16550,1388884,223881.0,13527550.0
2012-01-06,17350,17950,15100,15300,1873359,206972.0,13527550.0
2012-01-09,15250,15500,14400,15250,431560,206295.0,13527550.0
2012-01-10,15500,15650,14750,14850,309194,200884.0,13527550.0
2012-01-11,15150,15350,14650,14650,325369,198179.0,13527550.0
2012-01-12,14750,14900,14000,14700,203453,198855.0,13527550.0
2012-01-13,14900,15450,14200,14500,412306,196149.0,13527550.0
2012-01-16,14450,14600,13800,14000,312965,189386.0,13527550.0
2012-01-17,14200,14450,14050,14250,201118,192768.0,13527550.0
2012-01-18,14300,14750,13600,13600,326962,183975.0,13527550.0
2012-01-19,13600,13800,12800,12950,472127,175182.0,13527550.0
2012-01-20,12950,13300,12800,12950,181041,175182.0,13527550.0
2012-01-25,13200,13550,13050,13300,180472,179916.0,13527550.0
2012-01-26,13100,13500,13050,13050,226820,176535.0,13527550.0
2012-01-27,13050,13150,12650,12700,218501,171800.0,13527550.0
2012-01-30,13250,13700,12900,13050,423548,176535.0,13527550.0
2012-01-31,13000,13350,12900,13350,139961,180593.0,13527550.0
2012-02-01,13400,13500,13150,13150,134038,177887.0,13527550.0
2012-02-02,13400,13400,12850,13100,144678,177211.0,13527550.0
2012-02-03,13300,13350,12800,12850,156515,173829.0,13527550.0
2012-02-06,13050,13150,12050,12200,312438,165036.0,13527550.0
2012-02-07,12200,12650,12000,12400,240293,167742.0,13527550.0
2012-02-08,12450,13050,12450,12550,213567,169771.0,13527550.0
2012-02-09,12600,12900,12300,12500,118957,169094.0,13527550.0
2012-02-10,12600,12750,12500,12700,73154,171800.0,13527550.0
2012-02-13,12650,12800,12400,12700,124552,171800.0,13527550.0
2012-02-14,12650,13000,12050,12450,311684,168418.0,13527550.0
2012-02-15,12600,12600,12150,12250,164437,165712.0,13527550.0
2012-02-16,12250,13100,12250,12350,511849,167065.0,13527550.0
2012-02-17,12450,12500,12250,12300,126654,166389.0,13527550.0
2012-02-20,12400,12450,12000,12050,193944,163007.0,13527550.0
2012-02-21,12100,12100,11500,11750,213138,158949.0,13527550.0
2012-02-22,11750,12450,11650,12400,273912,167742.0,13527550.0
2012-02-23,12300,12950,12150,12750,247931,172476.0,13527550.0
2012-02-24,12850,12850,12250,12500,124115,169094.0,13527550.0
2012-02-27,12400,12800,12200,12550,80855,169771.0,13527550.0
2012-02-28,12600,12750,12400,12700,91492,171800.0,13527550.0
2012-02-29,12750,13350,12600,13150,275459,177887.0,13527550.0
2012-03-02,13150,13300,12950,13000,147205,175858.0,13527550.0
2012-03-05,13150,13350,12850,12950,102008,175182.0,13527550.0
2012-03-06,12750,13100,12250,12600,108844,170447.0,13527550.0
2012-03-07,12450,12450,12100,12250,85408,165712.0,13527550.0
2012-03-08,12350,12450,12100,12300,99373,166389.0,13527550.0
2012-03-09,12300,12750,12200,12500,111786,169094.0,13527550.0
2012-03-12,12850,13200,12500,13000,276216,175858.0,13527550.0
2012-03-13,12950,14050,12950,13500,390218,182622.0,13527550.0
2012-03-14,13600,13800,13200,13400,127197,181269.0,13527550.0
2012-03-15,13400,13950,13400,13500,254293,182622.0,13527550.0
2012-03-16,13900,15050,13850,14450,1121039,195473.0,13527550.0
2012-03-19,14350,14900,14150,14900,343658,201560.0,13527550.0
2012-03-20,14900,15000,14400,14950,250387,202237.0,13527550.0
2012-03-21,14850,15450,14000,14150,516565,191415.0,13527550.0
2012-03-22,14350,14550,13500,13850,300149,187357.0,13527550.0
2012-03-23,13850,14450,13850,14300,170054,193444.0,13527550.0
2012-03-26,14350,14850,14350,14450,250672,195473.0,13527550.0
2012-03-27,14700,14700,13700,13850,235972,187357.0,13527550.0
2012-03-28,13800,14700,13650,14600,443428,197502.0,13527550.0
2012-03-29,14600,15250,14600,15100,623964,204266.0,13527550.0
2012-03-30,15100,15450,14900,15200,407063,205619.0,13527550.0
2012-04-02,15400,15450,15000,15100,158920,204266.0,13527550.0
2012-04-03,15400,15650,14400,14450,490894,195473.0,13527550.0
2012-04-04,14250,14550,13050,13350,407435,180593.0,13527550.0
2012-04-05,13200,13500,12750,13250,178616,179240.0,13527550.0
2012-04-06,13300,13800,13150,13350,151522,180593.0,13527550.0
2012-04-09,13050,13250,12300,12300,164157,166389.0,13527550.0
2012-04-10,12250,13200,12250,12700,145624,171800.0,13527550.0
2012-04-12,12550,13100,12400,12900,92967,174505.0,13527550.0
2012-04-13,13200,13600,13150,13500,132815,182622.0,13527550.0
2012-04-16,13450,13700,13300,13550,136418,183298.0,13527550.0
2012-04-17,13600,13800,13350,13400,82791,181269.0,13527550.0
2012-04-18,13650,14250,13600,14050,218068,190062.0,13527550.0
2012-04-19,14150,14550,14050,14300,137378,193444.0,13527550.0
2012-04-20,14250,14650,14100,14650,179110,198179.0,13527550.0
2012-04-23,14550,14900,14200,14200,159982,192091.0,13527550.0
2012-04-24,14100,15000,14100,15000,245898,202913.0,13527550.0
2012-04-25,15050,15100,14300,14400,186796,194797.0,13527550.0
2012-04-26,14600,14750,13250,13250,321964,179240.0,13527550.0
2012-04-27,13350,13600,13000,13100,168361,177211.0,13527550.0
2012-04-30,13350,13350,12700,12700,119493,171800.0,13527550.0
2012-05-02,12800,13350,12700,13200,137773,178564.0,13527550.0
2012-05-03,13300,13850,13050,13800,126762,186680.0,13527550.0
2012-05-04,13800,14200,13700,14050,152546,190062.0,13527550.0
2012-05-07,13900,13950,13500,13950,115196,188709.0,13527550.0
2012-05-08,14100,14800,14000,14750,262258,199531.0,13527550.0
2012-05-09,14650,14950,14550,14600,173739,197502.0,13527550.0
2012-05-10,14700,16100,14600,15800,720461,213735.0,13527550.0
2012-05-11,16000,17100,15900,16700,991449,225910.0,13527550.0
2012-05-14,17000,17350,16350,16600,486292,224557.0,13527550.0
2012-05-15,16350,17400,15800,17100,757177,231321.0,13527550.0
2012-05-16,17100,17450,16000,16000,395935,216441.0,13527550.0
2012-05-17,16100,16600,15700,16450,497766,222528.0,13527550.0
2012-05-18,15950,16250,15250,15500,289802,209677.0,13527550.0
2012-05-21,15550,15850,15100,15650,227676,211706.0,13527550.0
2012-05-22,15800,16750,14650,16650,921295,225234.0,13527550.0
2012-05-23,16750,16850,16000,16000,447692,216441.0,13527550.0
2012-05-24,16100,16700,15650,15900,291226,215088.0,13527550.0
2012-05-25,16100,16650,15800,16000,252540,216441.0,13527550.0
2012-05-29,16050,16650,15850,16450,195111,222528.0,13527550.0
2012-05-30,16500,17050,16200,17000,304957,229968.0,13527550.0
2012-05-31,16750,17250,16400,17150,409031,231997.0,13527550.0
2012-06-01,17150,17250,16500,16650,300805,225234.0,13527550.0
2012-06-04,15900,16350,14800,14800,588872,200208.0,13527550.0
2012-06-05,15150,15800,15000,15550,312658,210353.0,13527550.0
2012-06-07,15900,16200,15500,15500,181350,209677.0,13527550.0
2012-06-08,15750,16150,15500,15600,228548,211030.0,13527550.0
2012-06-11,15900,16000,15300,15500,211090,209677.0,13527550.0
2012-06-12,15400,16500,15250,16000,436969,216441.0,13527550.0
2012-06-13,16000,16250,15700,16000,185208,216441.0,13527550.0
2012-06-14,16000,16100,15500,15700,178373,212383.0,13527550.0
2012-06-15,15700,15800,14500,14700,478196,198855.0,13527550.0
2012-06-18,15000,15600,14550,15500,537119,209677.0,13527550.0
2012-06-19,15650,16250,15550,15800,399560,213735.0,13527550.0
2012-06-20,15900,15950,15450,15700,209538,212383.0,13527550.0
2012-06-21,15700,16400,15600,16300,376394,220499.0,13527550.0
2012-06-22,16100,16850,16100,16350,402894,221175.0,13527550.0
2012-06-25,16600,16700,16000,16250,309161,219823.0,13527550.0
2012-06-26,16000,16150,15400,15400,314738,208324.0,13527550.0
2012-06-27,15400,15550,15050,15150,244018,204942.0,13527550.0
2012-06-28,15250,15500,14450,14800,285656,200208.0,13527550.0
2012-06-29,14700,15200,14550,15100,169969,204266.0,13527550.0
2012-07-02,15100,15350,15050,15100,103546,204266.0,13527550.0
2012-07-03,15050,15300,14700,14700,198120,198855.0,13527550.0
2012-07-04,14800,15000,14150,14350,395675,194120.0,13527550.0
2012-07-05,14400,14600,14150,14500,285462,196149.0,13527550.0
2012-07-06,14500,15000,14400,14750,238062,199531.0,13527550.0
2012-07-09,15050,15200,14600,14700,633232,198855.0,13527550.0
2012-07-10,14800,14950,14300,14550,498617,196826.0,13527550.0
2012-07-11,14600,14700,13850,14000,338113,189386.0,13527550.0
2012-07-12,13900,14200,12700,13050,518903,176535.0,13527550.0
2012-07-13,13250,13250,12150,12650,366565,171124.0,13527550.0
2012-07-16,12650,13300,12650,12950,232030,175182.0,13527550.0
2012-07-17,12850,13050,12250,12300,322769,166389.0,13527550.0
2012-07-18,12350,12500,11650,11700,332886,158272.0,13527550.0
2012-07-19,11850,12000,11700,12000,344725,162331.0,13527550.0
2012-07-20,11950,12200,11750,12150,226910,164360.0,13527550.0
2012-07-23,12150,12150,11450,11950,232132,161654.0,13527550.0
2012-07-24,11800,12250,11650,12250,145901,165712.0,13527550.0
2012-07-25,12000,12200,11650,11650,131311,157596.0,13527550.0
2012-07-26,11700,11950,10750,11100,297019,150156.0,13527550.0
2012-07-27,11250,11400,11050,11150,213673,150832.0,13527550.0
2012-07-30,11250,11550,10800,11050,171884,149479.0,13527550.0
2012-07-31,11000,11050,10300,10650,462183,144068.0,13527550.0
2012-08-01,10650,11000,10500,10650,187971,144068.0,13527550.0
2012-08-02,10700,10850,10450,10650,85180,144068.0,13527550.0
2012-08-03,10500,11000,10500,10650,165633,144068.0,13527550.0
2012-08-06,10800,10850,10600,10700,157708,144745.0,13527550.0
2012-08-07,10800,11350,10700,10900,437598,147450.0,13527550.0
2012-08-08,10950,10950,10550,10550,239813,142716.0,13527550.0
2012-08-09,10650,10700,10300,10300,321489,139334.0,13527550.0
2012-08-10,10350,10550,10200,10250,208179,138657.0,13527550.0
2012-08-13,10300,10750,10250,10650,336652,144068.0,13527550.0
2012-08-14,10550,10650,10300,10400,180138,140687.0,13527550.0
2012-08-16,10450,10500,10200,10350,153824,140010.0,13527550.0
2012-08-17,10350,10600,10200,10550,229739,142716.0,13527550.0
2012-08-20,10550,11050,10550,10800,640241,146098.0,13527550.0
2012-08-21,10850,11200,10600,10600,497261,143392.0,13527550.0
2012-08-22,10600,11100,10600,10850,319274,146774.0,13527550.0
2012-08-23,10850,11250,10850,11150,408375,150832.0,13527550.0
2012-08-24,11100,11300,10850,10950,186518,148127.0,13527550.0
2012-08-27,11000,11000,10600,10700,192223,144745.0,13527550.0
2012-08-28,10700,10800,10550,10600,156669,143392.0,13527550.0
2012-08-29,10650,12150,10650,12150,1451311,164360.0,13527550.0
2012-08-30,12400,13950,12300,13600,2643923,183975.0,13527550.0
2012-08-31,13650,14100,13250,13550,1038617,183298.0,13527550.0
2012-09-03,13800,14950,13450,13550,1805104,183298.0,13527550.0
2012-09-04,13250,13500,12350,12850,1106769,173829.0,13527550.0
2012-09-05,12750,13100,12600,12700,468515,171800.0,13527550.0
2012-09-06,12850,13300,12450,12800,627617,173153.0,13527550.0
2012-09-07,13200,13800,13000,13500,696000,182622.0,13527550.0
2012-09-10,13500,13700,12800,13650,507531,184651.0,13527550.0
2012-09-11,13550,14600,13500,14200,856371,192091.0,13527550.0
2012-09-12,14400,15150,14150,14850,752149,200884.0,13527550.0
2012-09-13,14950,15100,14400,14700,335279,198855.0,13527550.0
2012-09-14,15000,15200,14600,14650,261750,198179.0,13527550.0
2012-09-17,14450,14650,14050,14250,216804,192768.0,13527550.0
2012-09-18,14350,16150,14350,16000,782376,216441.0,13527550.0
2012-09-19,16100,16200,15600,16000,265997,216441.0,13527550.0
2012-09-20,16100,16650,15750,15750,315032,213059.0,13527550.0
2012-09-21,15800,16450,15500,16300,467660,220499.0,13527550.0
2012-09-24,16550,16800,16000,16000,272562,216441.0,13527550.0
2012-09-25,16000,16000,14950,15000,261065,202913.0,13527550.0
2012-09-26,14650,15150,14100,14300,337546,193444.0,13527550.0
2012-09-27,14350,14950,14150,14700,241781,198855.0,13527550.0
2012-09-28,15100,15600,14900,15250,562602,206295.0,13527550.0
2012-10-02,15150,15650,14950,15350,286359,207648.0,13527550.0
2012-10-04,15200,16250,15150,16000,550708,216441.0,13527550.0
2012-10-05,16100,16450,15800,16200,296892,219146.0,13527550.0
2012-10-08,16150,17200,16050,17050,741554,230645.0,13527550.0
2012-10-09,16900,17500,16800,17050,399860,230645.0,13527550.0
2012-10-10,16950,17150,16650,17000,175553,229968.0,13527550.0
2012-10-11,16800,17100,15250,15600,842176,211030.0,13527550.0
2012-10-12,15900,16550,15600,16250,469623,219823.0,13527550.0
2012-10-15,16050,17650,15400,16050,3481761,217117.0,13527550.0
2012-10-16,16650,16900,14600,14650,1054344,198179.0,13527550.0
2012-10-17,14850,15300,14350,14400,383975,194797.0,13527550.0
2012-10-18,14400,14850,13750,13750,324858,186004.0,13527550.0
2012-10-19,13650,14350,13650,14000,194665,189386.0,13527550.0
2012-10-22,13700,14300,13650,14100,201110,190738.0,13527550.0
2012-10-23,14100,14650,14100,14300,116261,193444.0,13527550.0
2012-10-24,14350,15250,14250,14950,369412,202237.0,13527550.0
2012-10-25,15000,15250,14550,14550,176513,196826.0,13527550.0
2012-10-26,14650,15150,14100,14350,291899,194120.0,13527550.0
2012-10-29,14500,14600,13400,13400,285859,181269.0,13527550.0
2012-10-30,13250,13750,13250,13500,72452,182622.0,13527550.0
2012-10-31,13600,13950,13300,13550,132281,183298.0,13527550.0
2012-11-01,13550,13650,13000,13150,114341,177887.0,13527550.0
2012-11-02,13350,13600,13050,13050,106638,176535.0,13527550.0
2012-11-05,12900,13200,12750,12850,106719,173829.0,13527550.0
2012-11-06,12900,13250,12550,13100,142944,177211.0,13527550.0
2012-11-07,13250,13250,12850,13000,104826,175858.0,13527550.0
2012-11-08,14000,14950,13050,13050,1515568,176535.0,13527550.0
2012-11-09,13250,13650,12950,13500,275213,182622.0,13527550.0
2012-11-12,13750,13900,13350,13350,212763,180593.0,13527550.0
2012-11-13,13350,13500,12600,13050,202985,176535.0,13527550.0
2012-11-14,13000,13350,12500,12500,181984,169094.0,13527550.0
2012-11-15,12250,12600,11850,11850,251436,160301.0,13527550.0
2012-11-16,11750,12150,11300,11500,142876,155567.0,13527550.0
2012-11-19,11550,11850,11500,11800,202379,159625.0,13527550.0
2012-11-20,12000,12550,11800,12500,427718,169094.0,13527550.0
2012-11-21,12400,12750,12250,12400,200184,167742.0,13527550.0
2012-11-22,12550,13550,12400,12650,436426,171124.0,13527550.0
2012-11-23,12800,13000,12250,12300,182164,166389.0,13527550.0
2012-11-26,12350,12750,11800,12100,129259,163683.0,13527550.0
2012-11-27,12150,12300,12000,12050,91435,163007.0,13527550.0
2012-11-28,12100,12400,11900,12200,88999,165036.0,13527550.0
2012-11-29,12300,12750,12250,12650,122287,171124.0,13527550.0
2012-11-30,12750,12900,12600,12600,51872,170447.0,13527550.0
2012-12-03,12750,12950,12500,12500,108827,169094.0,13527550.0
2012-12-04,12500,12650,12200,12250,81254,165712.0,13527550.0
2012-12-05,12050,12050,10450,11250,953104,152185.0,13527550.0
2012-12-06,11200,11250,10600,10650,249522,144068.0,13527550.0
2012-12-07,10750,12200,10500,12200,533512,165036.0,13527550.0
2012-12-10,13500,14000,13150,14000,785594,189386.0,13527550.0
2012-12-11,13850,14750,13400,13550,1362505,183298.0,13527550.0
2012-12-12,13600,13900,13450,13650,243132,184651.0,13527550.0
2012-12-13,13500,14050,13300,13300,361184,179916.0,13527550.0
2012-12-14,12550,12750,11950,12250,567852,165712.0,13527550.0
2012-12-17,12350,12550,11450,11450,525663,154890.0,13527550.0
2012-12-18,11500,11600,10900,10950,311805,148127.0,13527550.0
2012-12-20,11050,11250,10500,10600,249160,143392.0,13527550.0
2012-12-21,10650,11050,10600,10750,133777,145421.0,13527550.0
2012-12-24,10800,11150,10700,10900,150057,147450.0,13527550.0
2012-12-26,11900,12350,11350,11350,812614,153538.0,13527550.0
2012-12-27,11200,13050,11000,12850,1720780,173829.0,13527550.0
2012-12-28,12950,13400,11850,11900,1820538,160978.0,13527550.0
2013-01-02,12000,12150,11750,11850,245360,160301.0,13527550.0
2013-01-03,11950,12000,11100,11200,314048,151509.0,13527550.0
2013-01-04,11200,11650,11200,11400,215858,154214.0,13527550.0
2013-01-07,11800,12050,11500,11500,280453,155567.0,13527550.0
2013-01-08,11550,11750,11400,11600,111184,156920.0,13527550.0
2013-01-09,11600,11750,11300,11300,152379,152861.0,13527550.0
2013-01-10,11050,11350,11000,11250,177951,152185.0,13527550.0
2013-01-11,11250,11500,11050,11050,205707,149479.0,13527550.0
2013-01-14,11050,11150,10900,10950,103082,148127.0,13527550.0
2013-01-15,10900,11100,10750,10850,132301,146774.0,13527550.0
2013-01-16,10850,11000,10750,10850,98945,146774.0,13527550.0
2013-01-17,10850,11300,10600,11150,217530,150832.0,13527550.0
2013-01-18,11250,11700,11150,11250,401111,152185.0,13527550.0
2013-01-21,11400,11500,11200,11250,105783,152185.0,13527550.0
2013-01-22,11350,11900,11200,11350,453400,153538.0,13527550.0
2013-01-23,11400,11600,11300,11400,192152,154214.0,13527550.0
2013-01-24,11550,12300,11500,12200,679054,165036.0,13527550.0
2013-01-25,12500,12700,12150,12650,406821,171124.0,13527550.0
2013-01-28,12700,12850,12200,12850,292237,173829.0,13527550.0
2013-01-29,12850,13000,12550,12800,180217,173153.0,13527550.0
2013-01-30,12850,13600,12750,12800,403961,173153.0,13527550.0
2013-01-31,12850,13350,12650,13250,279627,179240.0,13527550.0
2013-02-01,13250,13600,13050,13100,204893,177211.0,13527550.0
2013-02-04,12900,12900,11950,11950,377558,161654.0,13527550.0
2013-02-05,11900,12250,11700,11900,230642,160978.0,13527550.0
2013-02-06,11750,12100,11400,11400,365814,154214.0,13527550.0
2013-02-07,11550,12000,11450,11550,268473,156243.0,13527550.0
2013-02-08,11450,11550,10850,11200,343128,151509.0,13527550.0
2013-02-12,11150,11300,10850,10900,211571,147450.0,13527550.0
2013-02-13,10950,11200,10950,11000,185745,148803.0,13527550.0
2013-02-14,11200,11450,11150,11250,267007,152185.0,13527550.0
2013-02-15,11250,11350,11150,11250,91559,152185.0,13527550.0
