바디텍메드(206640),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-05-07,0,0,0,56043,0,,
2015-05-08,0,0,0,56043,0,,
2015-05-11,0,0,0,56043,0,,
2015-05-12,0,0,0,56043,0,,
2015-05-13,0,0,0,56043,0,,
2015-05-14,0,0,0,56043,0,,
2015-05-15,0,0,0,56043,0,,
2015-05-18,0,0,0,56043,0,,
2015-05-19,0,0,0,56043,0,,
2015-05-20,0,0,0,56043,0,,
2015-05-21,0,0,0,56043,0,,
2015-05-22,0,0,0,56043,0,,
2015-05-26,0,0,0,56043,0,,
2015-05-27,0,0,0,56043,0,,
2015-05-28,0,0,0,56043,0,,
2015-05-29,0,0,0,56043,0,,
2015-06-01,56043,56043,47659,47659,632733,24058.0,4600000.0
2015-06-02,40551,47294,40551,41098,2027539,20746.0,4600000.0
2015-06-03,41007,45107,40278,43377,513901,21896.0,4600000.0
2015-06-04,42829,43695,39366,41007,190425,20700.0,4600000.0
2015-06-05,41006,41827,35949,35950,444384,18147.0,4600000.0
2015-06-08,36177,39093,33762,37362,474779,18860.0,4600000.0
2015-06-09,36496,39913,36450,38273,294960,19320.0,4600000.0
2015-06-10,39230,43741,38273,41463,376632,20930.0,4600000.0
2015-06-11,41462,47659,39640,47477,564925,23966.0,4600000.0
2015-06-12,49573,52671,45107,48024,491266,24242.0,4600000.0
2015-06-15,46839,50119,45062,45564,180224,23000.0,4600000.0
2015-06-16,45563,46110,42784,45564,150951,23000.0,4600000.0
2015-06-17,45563,46292,44971,46019,64826,23230.0,4600000.0
2015-06-18,46019,46383,44652,44926,92138,22678.0,4600000.0
2015-06-19,44470,46019,43741,46019,64436,23230.0,4600000.0
2015-06-22,45745,48023,45290,46019,76980,23230.0,4600000.0
2015-06-23,46019,46110,44652,45472,69771,22954.0,4600000.0
2015-06-24,46383,46383,44561,45108,63916,22770.0,4600000.0
2015-06-25,45153,47294,44652,46930,104104,23690.0,4600000.0
2015-06-26,47021,49573,45745,47751,92421,24104.0,4600000.0
2015-06-29,47386,51942,47386,49209,247295,24840.0,4600000.0
2015-06-30,49117,53764,49117,52216,141296,26358.0,4600000.0
2015-07-01,54220,54676,50940,54676,126847,27600.0,4600000.0
2015-07-02,54220,55131,54220,54950,137925,27738.0,4600000.0
2015-07-03,54949,55587,54220,55588,76098,28060.0,4600000.0
2015-07-06,55677,62422,55677,61055,201334,30820.0,4600000.0
2015-07-07,63788,74359,59232,63698,443337,32154.0,4600000.0
2015-07-08,62786,66522,58321,66341,204836,33488.0,4600000.0
2015-07-09,61966,67434,61966,67070,131328,33856.0,4600000.0
2015-07-10,67434,70714,63333,63698,82899,32154.0,4600000.0
2015-07-13,63788,70076,63788,68983,149879,34822.0,4600000.0
2015-07-14,70988,72810,66522,69803,87380,35236.0,4600000.0
2015-07-15,71624,71624,64700,66523,113851,33580.0,4600000.0
2015-07-16,66613,68254,61055,61146,142796,30866.0,4600000.0
2015-07-17,63606,63971,61055,62513,132676,31556.0,4600000.0
2015-07-20,63424,65338,62513,64700,91869,32660.0,4600000.0
2015-07-21,66522,66522,62057,62878,70379,31740.0,4600000.0
2015-07-22,62239,66340,62239,64427,46579,32522.0,4600000.0
2015-07-23,64517,68253,64517,67434,68153,34040.0,4600000.0
2015-07-24,67707,67889,66067,66796,44528,33718.0,4600000.0
2015-07-27,67707,67707,63515,64427,35969,32522.0,4600000.0
2015-07-28,64426,64426,59232,61055,101243,30820.0,4600000.0
2015-07-29,64973,64973,61055,61237,86799,30912.0,4600000.0
2015-07-30,63697,63697,59961,61237,87189,30912.0,4600000.0
2015-07-31,63515,63515,60781,63424,40268,32016.0,4600000.0
2015-08-03,62239,65520,61966,65065,95433,32844.0,4600000.0
2015-08-04,65064,66249,63697,64609,41137,32614.0,4600000.0
2015-08-05,64062,64700,63697,64700,35633,32660.0,4600000.0
2015-08-06,64609,65611,63242,63971,70099,32292.0,4600000.0
2015-08-07,63971,64882,61055,62513,102148,31556.0,4600000.0
2015-08-10,61237,62513,59414,60691,42569,30636.0,4600000.0
2015-08-11,62877,62877,58321,58321,46231,29440.0,4600000.0
2015-08-12,58230,58230,54676,55770,107618,28152.0,4600000.0
2015-08-13,55769,58139,55769,56590,50466,28566.0,4600000.0
2015-08-17,56407,59050,55952,56134,50130,28336.0,4600000.0
2015-08-18,55223,56316,54038,55041,36971,27784.0,4600000.0
2015-08-19,53764,56043,50118,55314,49578,27922.0,4600000.0
2015-08-20,51577,56225,49299,54676,62613,27600.0,4600000.0
2015-08-21,48661,53400,46930,49209,90682,24840.0,4600000.0
2015-08-24,46930,50484,45107,45108,85586,22770.0,4600000.0
2015-08-25,45153,52853,43467,50302,98165,25392.0,4600000.0
2015-08-26,49208,54676,49208,53765,68484,27140.0,4600000.0
2015-08-27,56589,56589,52853,54221,50488,27370.0,4600000.0
2015-08-28,57683,57683,52124,56043,46312,28290.0,4600000.0
2015-08-31,55769,57410,54949,56317,22413,28428.0,4600000.0
2015-09-01,56316,57227,53764,55770,14349,28152.0,4600000.0
2015-09-02,54676,55678,50393,55314,36112,27922.0,4600000.0
2015-09-03,56681,58321,53856,55041,15143,27784.0,4600000.0
2015-09-04,56407,56407,51942,54950,30916,27738.0,4600000.0
2015-09-07,54676,54949,52580,53856,24459,27186.0,4600000.0
2015-09-08,54676,54676,52671,53583,18496,27048.0,4600000.0
2015-09-09,53582,54402,52853,53127,20918,26818.0,4600000.0
2015-09-10,54585,54676,50940,51942,56304,26220.0,4600000.0
2015-09-11,39184,39639,36358,36360,5255123,837425.0,209880971.0
2015-09-14,31894,35721,31302,33444,18754778,770263.0,209880971.0
2015-09-15,33762,34719,32122,32669,6745599,752423.0,209880971.0
2015-09-16,33306,34400,32532,32897,10767994,757670.0,209880971.0
2015-09-17,32805,33124,29023,29981,13898024,690508.0,209880971.0
2015-09-18,29980,30846,29434,30710,5667493,707299.0,209880971.0
2015-09-21,30482,32577,30117,32122,6409346,739830.0,209880971.0
2015-09-22,32076,32395,31347,31439,2788018,724089.0,209880971.0
2015-09-23,31347,31347,29251,29252,3037157,673718.0,209880971.0
2015-09-24,29525,30709,28978,30528,2440148,703101.0,209880971.0
2015-09-25,30436,30664,29525,29981,1085909,690508.0,209880971.0
2015-09-30,28568,28978,28067,28295,2029349,651680.0,209880971.0
2015-10-01,28659,30299,28249,29799,5190174,686311.0,209880971.0
2015-10-02,29387,29661,28431,28523,2232060,656927.0,209880971.0
2015-10-05,28796,29115,27201,27293,3127197,628594.0,209880971.0
2015-10-06,27338,27520,25286,25789,4340699,593963.0,209880971.0
2015-10-07,25561,25788,24147,24285,3312482,559333.0,209880971.0
2015-10-08,25059,27930,25014,25835,9079947,595013.0,209880971.0
2015-10-12,26609,27839,26016,26564,3233687,611803.0,209880971.0
2015-10-13,26654,26791,25606,25835,1908606,595013.0,209880971.0
2015-10-14,25971,26244,25242,25333,1438679,583469.0,209880971.0
2015-10-15,25788,26654,25605,25743,2044007,592914.0,209880971.0
2015-10-16,25925,25925,25378,25743,1122451,592914.0,209880971.0
2015-10-19,26107,27155,26016,26791,3472484,617050.0,209880971.0
2015-10-20,27064,27201,26290,26882,1899536,619149.0,209880971.0
2015-10-21,27064,27429,26471,27429,2194416,631742.0,209880971.0
2015-10-22,27792,28932,27247,28842,6294520,664273.0,209880971.0
2015-10-23,29525,29525,27611,28978,3614087,667421.0,209880971.0
2015-10-26,28932,29206,28294,29161,2171175,671619.0,209880971.0
2015-10-27,29388,29434,27884,27885,2637323,642236.0,209880971.0
2015-10-28,27839,28386,26973,27293,1625544,628594.0,209880971.0
2015-10-29,27611,28705,27520,27612,1146427,635939.0,209880971.0
2015-10-30,27657,28978,27657,28887,1729590,665323.0,209880971.0
2015-11-02,28978,30800,28705,30436,3547133,701002.0,209880971.0
2015-11-03,30208,31028,29980,30072,2767960,692607.0,209880971.0
2015-11-04,29434,30071,28705,30072,2011429,692607.0,209880971.0
2015-11-05,30527,31302,29297,30254,4226591,696805.0,209880971.0
2015-11-06,31211,32258,30573,31393,6691808,723040.0,209880971.0
2015-11-09,31438,31621,27793,28432,5295098,654829.0,209880971.0
2015-11-10,28340,28340,25970,26472,3723671,609704.0,209880971.0
2015-11-11,26244,27201,26244,26974,1381937,621248.0,209880971.0
2015-11-12,27292,27792,26882,27384,1270175,630692.0,209880971.0
2015-11-13,26791,27338,26426,26427,1084643,608655.0,209880971.0
2015-11-16,25561,26290,25014,25060,1549218,577173.0,209880971.0
2015-11-17,25378,27155,25378,26381,1573126,607605.0,209880971.0
2015-11-18,26107,26745,24923,25561,1242467,588716.0,209880971.0
2015-11-19,26335,26654,25697,25835,1555359,595013.0,209880971.0
2015-11-20,26153,26745,25743,26655,1124580,613902.0,209880971.0
2015-11-23,26882,27565,26426,26427,1290717,608655.0,209880971.0
2015-11-24,26700,26700,25834,26427,1032041,608655.0,209880971.0
2015-11-25,26517,26836,26016,26017,890654,599210.0,209880971.0
2015-11-26,26609,26700,25924,25971,1334235,598161.0,209880971.0
2015-11-27,26107,26244,25652,26017,1192897,599210.0,209880971.0
2015-11-30,25561,25971,24877,25288,1495910,582420.0,209880971.0
2015-12-01,25605,25697,24741,25197,1546970,580321.0,209880971.0
2015-12-02,26107,27976,25880,26609,6645755,612852.0,209880971.0
2015-12-03,26654,27976,26517,26609,4238131,612852.0,209880971.0
2015-12-04,26381,26381,25515,25652,3006324,590815.0,209880971.0
2015-12-07,26381,28658,26153,27794,10137349,640137.0,209880971.0
2015-12-08,28158,28158,26517,27065,4631943,623346.0,209880971.0
2015-12-09,27884,31165,27611,29753,26479462,685261.0,209880971.0
2015-12-10,29250,31621,29023,31029,14169190,714645.0,209880971.0
2015-12-11,31165,31256,29342,29981,5132416,690508.0,209880971.0
2015-12-14,28886,29160,27201,27201,5576052,626495.0,209880971.0
2015-12-15,27474,28021,26335,26427,4458927,608655.0,209880971.0
2015-12-16,26562,27656,26380,26518,3985177,610754.0,209880971.0
2015-12-17,26928,27019,26244,26245,3126063,604457.0,209880971.0
2015-12-18,26836,30026,26609,28887,16870623,665323.0,209880971.0
2015-12-21,29160,30664,28978,29343,9549536,675817.0,209880971.0
2015-12-22,29707,29935,28157,28842,4527698,664273.0,209880971.0
2015-12-23,29525,30163,28522,28614,9029682,659026.0,209880971.0
2015-12-24,28978,29342,27793,27976,5628387,644335.0,209880971.0
2015-12-28,28477,29935,28157,29935,9981331,689459.0,209880971.0
2015-12-29,30345,32441,30163,31393,16580022,723040.0,209880971.0
2015-12-30,31484,35174,30618,33763,19395506,777609.0,209880971.0
2016-01-04,33762,36314,33443,35540,20126164,818536.0,209880971.0
2016-01-05,35539,36541,34446,36086,20552453,831129.0,209880971.0
2016-01-06,35038,37544,34673,36542,21516172,841623.0,209880971.0
2016-01-07,36906,37954,35448,35676,13689673,821684.0,209880971.0
2016-01-08,34582,37270,33899,36451,13266255,839524.0,209880971.0
2016-01-11,36906,37407,35174,35403,8023080,815388.0,209880971.0
2016-01-12,35812,36405,34172,34218,6357088,788103.0,209880971.0
2016-01-13,34992,36314,34035,36269,8300572,835326.0,209880971.0
2016-01-14,35357,35857,34764,35540,5964777,818536.0,209880971.0
2016-01-15,36177,37589,35402,35950,13693592,827980.0,209880971.0
2016-01-18,35266,36268,35083,35084,4277684,808042.0,209880971.0
2016-01-19,34490,35812,34172,34446,6982801,793350.0,209880971.0
2016-01-20,35630,38637,35630,37362,31416382,860512.0,209880971.0
2016-01-21,0,0,0,37362,0,860512.0,209880971.0
2016-01-22,0,0,0,37362,0,,
2016-01-25,0,0,0,37362,0,,
2016-01-26,0,0,0,37362,0,,
2016-01-27,0,0,0,37362,0,,
2016-01-28,0,0,0,37362,0,,
2016-01-29,0,0,0,37362,0,,
2016-02-01,0,0,0,37362,0,,
2016-02-02,0,0,0,37362,0,,
2016-02-03,0,0,0,37362,0,,
2016-02-04,0,0,0,37362,0,,
2016-02-05,0,0,0,37362,0,,
2016-02-11,0,0,0,37362,0,,
2016-02-12,34628,35494,26199,26381,2501646,607605.0,20988097.0
2016-02-15,26882,28158,25196,26153,888228,602358.0,20988097.0
2016-02-16,26882,29980,26700,29161,1075938,671619.0,20988097.0
2016-02-17,28613,29434,27793,27839,489989,641186.0,20988097.0
2016-02-18,29069,29069,28021,28022,302239,645384.0,20988097.0
2016-02-19,27976,28021,27019,27384,320831,630692.0,20988097.0
2016-02-22,27383,29297,27064,28978,498758,667421.0,20988097.0
2016-02-23,29661,30527,28932,29024,492525,668471.0,20988097.0
2016-02-24,29570,29980,29206,29343,362895,675817.0,20988097.0
2016-02-25,29388,29616,28522,29070,253298,669520.0,20988097.0
2016-02-26,29160,29251,28249,28295,237338,651680.0,20988097.0
2016-02-29,28294,28613,27338,27338,291420,629643.0,20988097.0
2016-03-02,27839,30117,27611,29297,903116,674767.0,20988097.0
2016-03-03,29707,29707,28613,28705,334830,661125.0,20988097.0
2016-03-04,29069,29069,27884,28158,288961,648532.0,20988097.0
2016-03-07,28294,28294,26836,27201,508243,626495.0,20988097.0
2016-03-08,27155,27201,26153,26746,397585,616001.0,20988097.0
2016-03-09,26745,27748,26472,27338,286048,629643.0,20988097.0
2016-03-10,27611,27657,26791,27293,261216,628594.0,20988097.0
2016-03-11,27338,27338,26290,26882,373827,619149.0,20988097.0
2016-03-14,26882,27155,26335,26336,210822,609114.0,21076597.0
2016-03-15,26290,26609,25333,25926,366094,599629.0,21076597.0
2016-03-16,25925,26563,25606,25789,266958,596468.0,21076597.0
2016-03-17,26062,26472,25652,25835,200814,597522.0,21076597.0
2016-03-18,25652,26107,25333,25652,369518,593306.0,21076597.0
2016-03-21,25834,27110,25606,26700,480841,617544.0,21076597.0
2016-03-22,27201,27748,26791,27703,455102,640729.0,21076597.0
2016-03-23,28067,28067,27338,27338,231461,632298.0,21076597.0
2016-03-24,27474,28067,27292,27338,253210,632298.0,21076597.0
2016-03-25,27201,27565,27064,27156,150411,628083.0,21076597.0
2016-03-28,26973,27383,26199,26381,202754,610167.0,21076597.0
2016-03-29,26426,27155,26244,26609,129122,615437.0,21076597.0
2016-03-30,26745,27064,25971,26381,277398,610167.0,21076597.0
2016-03-31,27702,28067,27201,27520,510201,636513.0,21076597.0
2016-04-01,27839,29023,27748,28477,434785,658644.0,21076597.0
2016-04-04,29023,29342,28750,28796,289735,666020.0,21076597.0
2016-04-05,28796,28978,28158,28751,205682,664967.0,21076597.0
2016-04-06,28796,29160,28613,28796,183926,666020.0,21076597.0
2016-04-07,29160,29707,28841,29343,246730,678666.0,21076597.0
2016-04-08,29206,29525,28659,28978,166268,670236.0,21076597.0
2016-04-11,28796,28932,28021,28341,185983,655482.0,21076597.0
2016-04-12,28887,29251,28340,28386,154321,656536.0,21076597.0
2016-04-14,28431,28477,27748,28158,202325,651267.0,21076597.0
2016-04-15,28568,29023,28249,28659,263656,662859.0,21076597.0
2016-04-18,28522,28522,27839,27885,201220,644944.0,21076597.0
2016-04-19,28067,28158,26426,27612,223068,638621.0,21076597.0
2016-04-20,27611,27702,27338,27429,125570,635227.0,21103897.0
2016-04-21,27474,27565,26836,27293,204082,632062.0,21103897.0
2016-04-22,27155,27748,27064,27384,108619,634172.0,21103897.0
2016-04-25,27338,27565,26928,26928,146464,623620.0,21103897.0
2016-04-26,27019,27155,26654,26928,149504,623620.0,21103897.0
2016-04-27,26836,27064,26381,26427,243892,612013.0,21103897.0
2016-04-28,26654,26654,26290,26427,126949,612013.0,21103897.0
2016-04-29,26426,26517,25971,25971,167812,601461.0,21103897.0
2016-05-02,25971,26700,25834,26153,167515,605682.0,21103897.0
2016-05-03,25925,26335,25743,26336,158470,609903.0,21103897.0
2016-05-04,26335,26472,26016,26108,137549,604627.0,21103897.0
2016-05-09,26153,26609,25971,26062,119860,603571.0,21103897.0
2016-05-10,26062,26335,25697,26153,150564,605682.0,21103897.0
2016-05-11,26381,26882,26199,26837,166435,621510.0,21103897.0
2016-05-12,26836,27019,26563,26746,131749,619399.0,21103897.0
2016-05-13,26745,26791,26335,26472,111482,613068.0,21103897.0
2016-05-16,26472,27064,26290,27065,175603,626786.0,21103897.0
2016-05-17,27338,27474,26700,27065,177326,626786.0,21103897.0
2016-05-18,26791,27019,25971,26062,216677,603571.0,21103897.0
2016-05-19,26153,26426,25880,25971,94331,601461.0,21103897.0
2016-05-20,25971,26791,25880,26655,124272,617289.0,21103897.0
2016-05-23,26700,27155,26609,26882,155359,622565.0,21103897.0
2016-05-24,27064,27474,26882,27201,278234,629951.0,21103897.0
2016-05-25,27611,27611,26836,26882,166561,622565.0,21103897.0
2016-05-26,26882,26928,26609,26882,98783,622565.0,21103897.0
2016-05-27,26700,27019,26472,26791,111190,620455.0,21103897.0
2016-05-30,26882,27247,26745,27065,121550,626786.0,21103897.0
2016-05-31,27064,28887,26882,28887,530227,668994.0,21103897.0
2016-06-01,28796,29251,28568,28978,349243,671104.0,21103897.0
2016-06-02,29342,29388,28841,29024,249639,672159.0,21103897.0
2016-06-03,29206,29342,28522,28978,283498,671104.0,21103897.0
2016-06-07,29342,29661,29023,29252,281299,677435.0,21103897.0
2016-06-08,29388,30527,28386,28386,704710,657386.0,21103897.0
2016-06-09,28568,28705,27657,28295,375885,655276.0,21103897.0
2016-06-10,28477,30345,28067,30300,566514,701705.0,21103897.0
2016-06-13,30436,31438,29844,30026,587476,695373.0,21103897.0
2016-06-14,29616,30071,29023,29480,309261,682711.0,21103897.0
2016-06-15,29434,29616,28705,28978,256344,671104.0,21103897.0
2016-06-16,28887,29251,27793,28067,323613,650000.0,21103897.0
2016-06-17,28112,28431,27429,27657,211059,640503.0,21103897.0
2016-06-20,27657,28158,27429,27657,216210,640503.0,21103897.0
2016-06-21,27793,28021,26973,27110,253788,627841.0,21103897.0
2016-06-22,27019,27884,27019,27247,160239,631007.0,21103897.0
2016-06-23,27110,27247,26335,26700,236457,618344.0,21103897.0
2016-06-24,27247,27292,24148,24741,696940,572971.0,21103897.0
2016-06-27,23829,24968,23693,24604,309981,569805.0,21103897.0
2016-06-28,24239,25424,24194,25060,192168,580357.0,21103897.0
2016-06-29,25424,25971,25333,25743,165840,596185.0,21103897.0
2016-06-30,25971,25971,25515,25607,128237,593020.0,21103897.0
2016-07-01,25697,25971,25606,25926,106055,600406.0,21103897.0
2016-07-04,26062,26517,25834,26153,127178,605682.0,21103897.0
2016-07-05,26381,26928,26381,26746,160161,619399.0,21103897.0
2016-07-06,26472,26609,25880,25926,144585,600406.0,21103897.0
2016-07-07,25971,26381,25925,26062,100872,603571.0,21103897.0
2016-07-08,26290,26290,25196,25470,176987,589854.0,21103897.0
2016-07-11,25515,25697,25287,25516,86328,590909.0,21103897.0
2016-07-12,25515,25880,25378,25561,91457,591964.0,21103897.0
2016-07-13,25788,25834,25287,25379,142922,587744.0,21103897.0
2016-07-14,25378,25515,25105,25333,124181,586688.0,21103897.0
2016-07-15,25378,25561,24923,24969,149167,578247.0,21103897.0
2016-07-18,25515,26563,25424,26427,378878,612013.0,21103897.0
2016-07-19,26472,26517,26062,26153,102418,605682.0,21103897.0
2016-07-20,26153,26517,26107,26290,87689,608847.0,21103897.0
2016-07-21,26290,26335,25880,25926,131597,600406.0,21103897.0
2016-07-22,25925,26517,25925,26336,113614,609903.0,21103897.0
2016-07-25,26882,27201,26472,26564,233612,615179.0,21103897.0
2016-07-26,26426,26609,26107,26199,107987,606737.0,21103897.0
2016-07-27,26654,27019,26244,26427,158282,612013.0,21103897.0
2016-07-28,26381,26700,26016,26153,99023,605682.0,21103897.0
2016-07-29,26381,26517,26153,26518,122801,614123.0,21103897.0
2016-08-01,26609,26836,25925,26108,116212,604627.0,21103897.0
2016-08-02,26153,26335,25880,26153,80901,605682.0,21103897.0
2016-08-03,26153,26153,25652,25652,119810,594075.0,21103897.0
2016-08-04,25880,26836,25834,26791,228957,620455.0,21103897.0
2016-08-05,27019,27064,26517,26928,183940,623620.0,21103897.0
2016-08-08,27247,27702,27019,27338,228759,633117.0,21103897.0
2016-08-09,27383,27657,26609,26700,279566,618344.0,21103897.0
2016-08-10,27110,28112,26700,27930,409542,646834.0,21103897.0
2016-08-11,28158,28158,27565,27885,177183,645779.0,21103897.0
2016-08-12,28021,28021,27520,27657,103722,640503.0,21103897.0
2016-08-16,27884,27976,26928,26974,139886,624675.0,21103897.0
2016-08-17,27019,27201,26745,26837,114727,621510.0,21103897.0
2016-08-18,26882,27110,26107,26518,190134,614123.0,21103897.0
2016-08-19,26335,26700,26016,26017,151551,602516.0,21103897.0
2016-08-22,26700,27338,26107,26199,150910,606737.0,21103897.0
2016-08-23,26244,26517,26016,26108,74721,604627.0,21103897.0
2016-08-24,26153,26335,25971,25971,68698,601461.0,21103897.0
2016-08-25,26153,26199,25470,25607,154627,593020.0,21103897.0
2016-08-26,25834,25834,25515,25607,73685,593020.0,21103897.0
2016-08-29,25470,25470,24968,25151,126737,582468.0,21103897.0
2016-08-30,25105,25378,24695,25333,126191,588384.0,21164897.0
2016-08-31,25287,25287,24513,24741,116230,574627.0,21164897.0
2016-09-01,24741,24968,24649,24741,74616,574627.0,21164897.0
2016-09-02,24786,25196,24741,24969,45492,579918.0,21164897.0
2016-09-05,25105,25287,24923,25060,75844,582035.0,21164897.0
2016-09-06,25059,25105,24832,24969,73215,579918.0,21164897.0
2016-09-07,25105,25105,24832,24832,73521,576743.0,21164897.0
2016-09-08,24877,25515,24604,25060,148494,582035.0,21164897.0
2016-09-09,25242,25242,24649,24741,114611,574627.0,21164897.0
2016-09-12,24057,24467,23920,23921,131612,555579.0,21164897.0
2016-09-13,24103,24330,23510,23556,166330,547113.0,21164897.0
2016-09-19,23510,23875,23510,23647,53153,549229.0,21164897.0
2016-09-20,23693,24103,23647,24012,70629,557695.0,21164897.0
2016-09-21,24103,24239,23875,24012,60899,557695.0,21164897.0
2016-09-22,24057,24330,23966,24103,66315,559812.0,21164897.0
2016-09-23,24285,24376,24011,24376,68966,566161.0,21164897.0
2016-09-26,24239,24604,24239,24468,56336,568277.0,21164897.0
2016-09-27,24194,24422,24057,24422,52969,567219.0,21164897.0
2016-09-28,24330,24649,23875,24058,64143,558753.0,21164897.0
2016-09-29,24239,24376,24011,24376,40304,566161.0,21164897.0
2016-09-30,24103,24422,23647,23693,106507,550287.0,21164897.0
2016-10-04,23693,23966,23510,23511,81764,546054.0,21164897.0
2016-10-05,23784,23829,22964,23101,97545,536530.0,21164897.0
2016-10-06,23100,23191,22235,22326,252549,518540.0,21164897.0
2016-10-07,22417,22462,21095,21324,334124,495259.0,21164897.0
2016-10-10,21323,22007,21323,21643,96708,502666.0,21164897.0
2016-10-11,21688,21916,21004,21278,125386,494200.0,21164897.0
