현진소재(053660),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-12-26,69512,71066,68931,69517,111408,255788.0,14250000.0
2006-12-27,69318,71254,69318,69710,64519,256500.0,14250000.0
2006-12-28,69700,71254,69700,70482,132586,259350.0,14250000.0
2007-01-02,70863,71058,68732,68937,59700,253650.0,14250000.0
2007-01-03,69702,69702,66798,66999,117465,246525.0,14250000.0
2007-01-04,67770,68156,66797,67579,264217,248662.0,14250000.0
2007-01-05,67768,68155,64669,65837,90451,242250.0,14250000.0
2007-01-08,65253,65253,63899,63899,60197,235125.0,14250000.0
2007-01-09,64669,66605,64474,65837,128484,242250.0,14250000.0
2007-01-10,67374,68924,66602,68356,126682,251512.0,14250000.0
2007-01-11,69316,69316,68152,68548,44442,252225.0,14250000.0
2007-01-12,69313,70086,68923,68937,67657,253650.0,14250000.0
2007-01-15,69700,71063,69509,70482,71265,259350.0,14250000.0
2007-01-16,69899,70480,68740,69517,50441,255788.0,14250000.0
2007-01-17,69121,70089,67571,69321,42391,255075.0,14250000.0
2007-01-18,70091,71641,69319,70482,90174,259350.0,14250000.0
2007-01-19,69313,70667,67182,68937,63500,253650.0,14250000.0
2007-01-22,68736,68927,65833,66610,58527,245100.0,14250000.0
2007-01-23,65830,66988,65443,65453,109899,240825.0,14250000.0
2007-01-24,66222,70285,66222,69517,148940,255788.0,14250000.0
2007-01-25,69701,70278,68924,69129,44151,254362.0,14250000.0
2007-01-26,68151,68733,67569,68356,28037,251512.0,14250000.0
2007-01-29,67382,69322,67382,67964,16486,250088.0,14250000.0
2007-01-30,68154,68345,66414,68164,57774,250800.0,14250000.0
2007-01-31,68153,68926,66990,68744,69007,252938.0,14250000.0
2007-02-01,69118,69313,67955,68937,58554,253650.0,14250000.0
2007-02-02,69315,72605,69119,71455,387287,262912.0,14250000.0
2007-02-05,72028,74159,71837,73001,284710,268612.0,14250000.0
2007-02-06,74161,75706,73193,73193,347718,269325.0,14250000.0
2007-02-07,74348,77061,73189,76489,246365,281438.0,14250000.0
2007-02-08,77058,78417,76281,76877,324544,282862.0,14250000.0
2007-02-09,76867,76867,75317,76681,160906,282150.0,14250000.0
2007-02-12,75514,76872,74741,76100,161480,280012.0,14250000.0
2007-02-13,76280,78025,75317,76681,293528,282150.0,14250000.0
2007-02-14,77834,80737,76866,80361,309791,295688.0,14250000.0
2007-02-15,81707,81907,79971,80553,154463,296400.0,14250000.0
2007-02-16,81319,81515,79197,81134,165325,298538.0,14250000.0
2007-02-20,80162,81516,79971,80553,106446,296400.0,14250000.0
2007-02-21,81323,81518,79200,80941,144804,297825.0,14250000.0
2007-02-22,80937,84813,80551,84037,233602,309225.0,14250000.0
2007-02-23,84421,85584,83262,83844,131098,308512.0,14250000.0
2007-02-26,83842,84419,83065,83456,70111,307088.0,14250000.0
2007-02-27,83451,84419,83260,83456,62037,307088.0,14250000.0
2007-02-28,76286,81321,76286,81326,139556,299250.0,14250000.0
2007-03-02,79384,81125,79193,79780,120354,293550.0,14250000.0
2007-03-05,78799,78799,73773,73778,185782,271462.0,14250000.0
2007-03-06,73579,76287,73579,75520,124886,277875.0,14250000.0
2007-03-07,76487,78614,75901,77842,71523,286425.0,14250000.0
2007-03-08,78612,78993,77448,78230,70194,287850.0,14250000.0
2007-03-09,78805,79200,77842,77842,70747,286425.0,14250000.0
2007-03-12,77835,80929,77835,79780,65511,293550.0,14250000.0
2007-03-13,80545,80545,78028,79392,33683,292125.0,14250000.0
2007-03-14,76672,77445,76090,76877,112805,282862.0,14250000.0
2007-03-15,77450,80163,76677,78423,75672,288562.0,14250000.0
2007-03-16,78805,78805,77260,78615,56102,289275.0,14250000.0
2007-03-19,77840,80548,77840,80553,79025,296400.0,14250000.0
2007-03-20,82488,85583,81321,83652,205847,307800.0,14250000.0
2007-03-21,83261,84810,82679,83652,75308,307800.0,14250000.0
2007-03-22,85000,85391,82678,83456,119159,307088.0,14250000.0
2007-03-23,83647,88100,82870,87328,254948,321338.0,14250000.0
2007-03-26,88873,90813,87128,87328,265657,321338.0,14250000.0
2007-03-27,87130,87130,84222,84817,200472,312075.0,14250000.0
2007-03-28,84422,86749,84036,84037,189308,309225.0,14250000.0
2007-03-29,83067,86939,83067,86944,80877,319912.0,14250000.0
2007-03-30,88094,91193,88094,91012,261810,334875.0,14250000.0
2007-04-02,92169,94491,91005,92169,239896,339150.0,14250000.0
2007-04-03,92553,94875,91198,92558,257444,340575.0,14250000.0
2007-04-04,93713,96812,92936,96626,184032,355538.0,14250000.0
2007-04-05,96622,100108,95650,98368,233338,361950.0,14250000.0
2007-04-06,98753,99525,95649,98172,112442,361238.0,14250000.0
2007-04-09,98356,102423,98356,101855,128143,374775.0,14250000.0
2007-04-10,103779,106882,102234,105147,168322,386888.0,14250000.0
2007-04-11,108044,108044,99910,102628,303515,377625.0,14250000.0
2007-04-12,101069,104945,99519,101855,359251,374775.0,14250000.0
2007-04-13,102622,103199,100299,101663,139282,374062.0,14250000.0
2007-04-16,102813,105716,102231,102436,154023,376912.0,14250000.0
2007-04-17,102425,103779,98944,99145,194637,364800.0,14250000.0
2007-04-18,98752,100879,95267,97399,231652,358388.0,14250000.0
2007-04-19,97002,97584,93712,94303,149160,346988.0,14250000.0
2007-04-20,95268,99917,95073,99917,146259,367650.0,14250000.0
2007-04-23,101070,104946,99911,102048,262804,375488.0,14250000.0
2007-04-24,102618,110171,101460,110180,270355,405412.0,14250000.0
2007-04-25,109984,112302,105527,111730,264878,411112.0,14250000.0
2007-04-26,114632,117149,108047,108438,229466,399000.0,14250000.0
2007-04-27,109589,109980,102042,104178,154279,383325.0,14250000.0
2007-04-30,102820,105724,101847,102820,106883,378338.0,14250000.0
2007-05-02,103783,106301,103783,105920,115564,389738.0,14250000.0
2007-05-03,108043,113850,107466,113860,261102,418950.0,14250000.0
2007-05-04,115786,121207,114237,115410,380423,424650.0,14250000.0
2007-05-07,117718,126629,116946,123931,337810,456000.0,14250000.0
2007-05-08,123921,125471,120431,121604,216773,447450.0,14250000.0
2007-05-09,124696,129731,124696,129741,282544,477375.0,14250000.0
2007-05-10,132827,138634,132827,137485,315909,505875.0,14250000.0
2007-05-11,133608,137284,130509,130514,460285,480225.0,14250000.0
2007-05-14,132056,133410,125854,126449,287002,465262.0,14250000.0
2007-05-15,124888,125079,118495,118509,362198,436050.0,14250000.0
2007-05-16,117337,123921,117337,123931,261809,456000.0,14250000.0
2007-05-17,126634,129347,125276,127803,235780,470250.0,14250000.0
2007-05-18,127800,127800,122570,125865,156016,463125.0,14250000.0
2007-05-21,122763,128956,122763,127803,154023,470250.0,14250000.0
2007-05-22,125859,128767,123346,128768,237286,473812.0,14250000.0
2007-05-23,129735,130898,125668,125669,136370,462412.0,14250000.0
2007-05-25,123921,125665,121794,122958,114307,452438.0,14250000.0
2007-05-28,123921,125470,121985,122958,103315,452438.0,14250000.0
2007-05-29,123923,131471,123923,130317,174261,479512.0,14250000.0
2007-05-30,131477,135157,127023,130514,217356,480225.0,14250000.0
2007-05-31,132828,136504,130501,133028,297406,489488.0,14250000.0
2007-06-01,135541,145220,132442,132452,298212,487350.0,14250000.0
2007-06-04,137867,145610,134186,139031,407778,511575.0,14250000.0
2007-06-05,141157,144060,133991,139031,219695,511575.0,14250000.0
2007-06-07,134767,140188,132631,137485,197142,505875.0,14250000.0
2007-06-08,134958,136693,130500,132836,160456,488775.0,14250000.0
2007-06-11,133214,136118,120822,124704,199149,458850.0,14250000.0
2007-06-12,124698,135927,124698,133805,432914,492338.0,14250000.0
2007-06-13,135151,139218,132829,138646,334192,510150.0,14250000.0
2007-06-14,141155,145222,139219,144068,213377,530100.0,14250000.0
2007-06-15,148709,152772,147546,152781,250420,562162.0,14250000.0
2007-06-18,155676,168650,154517,160525,416052,590662.0,14250000.0
2007-06-19,160324,162064,152967,157430,125575,579262.0,14250000.0
2007-06-20,163420,168650,151614,156849,309422,577125.0,14250000.0
2007-06-21,151810,158776,151033,156073,124461,574275.0,14250000.0
2007-06-22,157621,159943,148124,149878,184577,551475.0,14250000.0
2007-06-25,144062,148320,144062,144649,201988,532238.0,14250000.0
2007-06-26,143283,156447,143283,154911,398125,570000.0,14250000.0
2007-06-27,154905,156450,147348,151620,137403,557888.0,14250000.0
2007-06-28,152768,160130,152387,156849,154459,577125.0,14250000.0
2007-06-29,159942,159942,152390,159556,139559,587100.0,14250000.0
2007-07-02,157229,158969,154130,156457,83213,575700.0,14250000.0
2007-07-03,158772,164002,157227,160721,157683,591375.0,14250000.0
2007-07-04,161868,164195,159546,162660,190219,598500.0,14250000.0
2007-07-05,163814,171557,163814,167881,221946,617738.0,14250000.0
2007-07-06,174075,182018,167877,170400,201555,627000.0,14250000.0
2007-07-09,169231,178910,168268,174276,158325,641250.0,14250000.0
2007-07-10,176197,177556,170004,171177,157597,629850.0,14250000.0
2007-07-11,171172,178143,169236,178148,165483,655500.0,14250000.0
2007-07-12,181243,193635,178917,186665,275785,686850.0,14250000.0
2007-07-13,195565,203313,182401,188022,400810,691838.0,14250000.0
2007-07-16,188024,193249,180080,180663,206503,664762.0,14250000.0
2007-07-18,182212,186274,175623,180663,142355,664762.0,14250000.0
2007-07-19,184531,185889,179887,183954,126943,676875.0,14250000.0
2007-07-20,186268,186268,179883,182797,130528,672600.0,14250000.0
2007-07-23,180469,181823,173108,175049,202087,644100.0,14250000.0
2007-07-24,175043,179496,167486,179505,274697,660488.0,14250000.0
2007-07-25,175048,178338,173499,178148,193972,655500.0,14250000.0
2007-07-26,180076,184725,176200,176210,157319,648375.0,14250000.0
2007-07-27,169428,172141,160912,162267,207993,597075.0,14250000.0
2007-07-30,157232,168465,153355,164594,161021,605625.0,14250000.0
2007-07-31,164971,169815,164971,169238,130970,622725.0,14250000.0
2007-08-01,166517,170975,162645,162660,102692,598500.0,14250000.0
2007-08-02,166524,167297,154523,161494,68860,594225.0,14250000.0
2007-08-03,165361,168269,162648,165370,60774,608475.0,14250000.0
2007-08-06,161482,162455,159160,160333,63171,589950.0,14250000.0
2007-08-07,163619,167104,161101,164978,102754,607050.0,14250000.0
2007-08-08,166519,172717,165170,169046,132872,622012.0,14250000.0
2007-08-09,170393,174264,164581,166335,117804,612038.0,14250000.0
2007-08-10,162261,162647,152968,156849,143610,577125.0,14250000.0
2007-08-13,155680,157230,146769,149878,178105,551475.0,14250000.0
2007-08-14,149870,153351,135543,144068,185853,530100.0,14250000.0
2007-08-16,132056,136319,122568,122573,328175,451012.0,14250000.0
2007-08-17,120051,123346,111917,114244,338683,420375.0,14250000.0
2007-08-20,123923,130508,121601,125669,451900,462412.0,14250000.0
2007-08-21,133600,136695,127211,132255,442225,486638.0,14250000.0
2007-08-22,137085,151994,136894,152008,697225,559312.0,14250000.0
2007-08-23,162653,166333,153355,159168,954924,585675.0,14250000.0
2007-08-24,158772,160907,152969,160721,301591,591375.0,14250000.0
2007-08-27,165555,166332,158193,158203,198667,582112.0,14250000.0
2007-08-28,156843,164777,154711,158783,277749,584250.0,14250000.0
2007-08-29,149484,165747,149484,165370,425045,608475.0,14250000.0
2007-08-30,169625,169820,161491,161687,301605,594938.0,14250000.0
2007-08-31,162646,163418,157420,160333,231006,589950.0,14250000.0
2007-09-03,163036,165744,160710,162660,240146,598500.0,14250000.0
2007-09-04,162840,165358,154902,154911,248877,570000.0,14250000.0
2007-09-05,157420,158393,152772,153554,240377,565012.0,14250000.0
2007-09-06,151614,158771,150447,157622,193274,579975.0,14250000.0
2007-09-07,158005,160718,156069,156265,143479,574988.0,14250000.0
2007-09-10,151032,152972,145220,150651,176491,554325.0,14250000.0
2007-09-11,150060,151995,147738,149101,96843,548625.0,14250000.0
2007-09-12,149869,156644,147547,147552,217474,542925.0,14250000.0
2007-09-13,145221,150843,144840,150843,111890,555038.0,14250000.0
2007-09-14,152968,158771,151996,156849,154998,577125.0,14250000.0
2007-09-17,158772,160713,154128,157042,110351,577838.0,14250000.0
2007-09-18,155292,157619,153352,153362,122927,564300.0,14250000.0
2007-09-19,160714,164776,153743,164786,296392,606338.0,14250000.0
2007-09-20,166909,171944,166518,168854,383487,621300.0,14250000.0
2007-09-21,169047,170396,164780,170015,155781,625575.0,14250000.0
2007-09-27,170781,176007,170781,171949,127809,632700.0,14250000.0
2007-09-28,172336,177175,170395,175821,198538,646950.0,14250000.0
2007-10-01,176597,179305,173498,175629,129622,646238.0,14250000.0
2007-10-02,177948,185891,177948,184342,263439,678300.0,14250000.0
2007-10-04,185886,200599,185113,194025,502302,713925.0,14250000.0
2007-10-05,196729,207189,191694,207194,509359,762375.0,14250000.0
2007-10-08,214928,236231,212219,224621,633249,826500.0,14250000.0
2007-10-09,228486,229263,209119,212228,509999,780900.0,14250000.0
2007-10-10,215322,238946,215322,228105,640330,839325.0,14250000.0
2007-10-11,225003,231196,218809,228493,271038,840750.0,14250000.0
2007-10-12,221905,226549,219192,225009,212532,827925.0,14250000.0
2007-10-15,224995,230416,219965,221910,183225,816525.0,14250000.0
2007-10-16,217252,232356,216866,221910,255012,816525.0,14250000.0
2007-10-17,218418,224616,195956,207194,258775,762375.0,14250000.0
2007-10-18,210673,214544,204093,208356,188515,766650.0,14250000.0
2007-10-19,203700,213388,200605,203318,188160,748125.0,14250000.0
2007-10-22,182018,193246,182018,183954,280259,676875.0,14250000.0
2007-10-23,192664,192664,185116,189184,244578,696112.0,14250000.0
2007-10-24,192661,212610,192661,199450,290235,733875.0,14250000.0
2007-10-25,207186,211444,197498,202161,123283,743850.0,14250000.0
2007-10-26,203313,209121,194407,207194,185216,762375.0,14250000.0
2007-10-29,210289,214161,207195,211839,135987,779475.0,14250000.0
2007-10-30,210670,227324,210670,224621,299985,826500.0,14250000.0
2007-10-31,225393,231196,218809,225394,125910,829350.0,14250000.0
2007-11-01,229265,229651,223458,228493,148959,840750.0,14250000.0
2007-11-02,220745,236231,217255,232369,220115,855000.0,14250000.0
2007-11-05,235457,243590,210282,213005,384356,783750.0,14250000.0
2007-11-06,213767,218806,199053,200608,541130,738150.0,14250000.0
2007-11-07,206021,220744,204862,219199,253360,806550.0,14250000.0
2007-11-08,218807,223456,207192,209129,209643,769500.0,14250000.0
2007-11-09,209507,212997,199828,202546,143227,745275.0,14250000.0
2007-11-12,192468,199443,173106,177759,347204,654075.0,14250000.0
2007-11-13,173883,193246,170394,183181,362304,674025.0,14250000.0
2007-11-14,194405,196727,187820,187830,129707,691125.0,14250000.0
2007-11-15,188595,193248,171554,173695,176282,639112.0,14250000.0
2007-11-16,170394,170394,159161,168854,231795,621300.0,14250000.0
2007-11-19,171558,181433,171558,178148,252553,655500.0,14250000.0
2007-11-20,174270,176402,163424,169627,265865,624150.0,14250000.0
2007-11-21,172329,184334,168844,170984,301630,629138.0,14250000.0
2007-11-22,173494,181428,170976,177375,179647,652650.0,14250000.0
2007-11-23,176008,180847,154518,165370,206557,608475.0,14250000.0
2007-11-26,170393,177945,168462,176210,112751,648375.0,14250000.0
2007-11-27,166524,173695,164589,170592,200814,627712.0,14250000.0
2007-11-28,175425,176198,162842,163625,137108,602062.0,14250000.0
2007-11-29,168463,171753,165750,166528,182880,612750.0,14250000.0
2007-11-30,169236,177756,166910,175049,272994,644100.0,14250000.0
2007-12-03,176005,183943,173492,180086,189404,662625.0,14250000.0
2007-12-04,183173,185305,181238,182797,122151,672600.0,14250000.0
2007-12-05,183171,183171,176196,179309,148213,659775.0,14250000.0
2007-12-06,181243,183374,172722,172918,143645,636262.0,14250000.0
2007-12-07,173500,175822,165366,166916,133430,614175.0,14250000.0
2007-12-10,168460,171750,163620,165370,135385,608475.0,14250000.0
2007-12-11,165365,168655,152973,153746,365734,565725.0,14250000.0
2007-12-12,147157,157618,147157,154719,257520,569288.0,14250000.0
2007-12-13,154125,160518,152385,158011,207133,581400.0,14250000.0
2007-12-14,158004,161103,150065,150070,226277,552188.0,14250000.0
2007-12-17,149098,149484,139414,139419,393226,513000.0,14250000.0
2007-12-18,135545,147351,133414,144452,243706,531525.0,14250000.0
2007-12-20,146579,149869,144448,144649,149605,532238.0,14250000.0
2007-12-21,144643,148519,140194,147552,118780,542925.0,14250000.0
2007-12-24,149094,154129,147159,153362,175902,564300.0,14250000.0
2007-12-26,153350,157998,151028,152201,175311,560025.0,14250000.0
2007-12-27,150253,155288,150253,154911,105920,570000.0,14250000.0
2007-12-28,151998,155679,151998,155684,85647,572850.0,14250000.0
2008-01-02,156844,158971,152973,152973,88189,562875.0,14250000.0
2008-01-03,149867,158774,148904,158783,86118,584250.0,14250000.0
2008-01-04,157622,158776,152582,156073,77251,574275.0,14250000.0
2008-01-07,151031,156452,149868,152781,74045,562162.0,14250000.0
2008-01-08,152774,154523,150065,150070,61539,552188.0,14250000.0
2008-01-09,149867,153352,147159,151035,111045,555750.0,14250000.0
2008-01-10,153162,156843,152771,156457,127620,575700.0,14250000.0
2008-01-11,158776,173886,157231,161494,474602,594225.0,14250000.0
2008-01-14,164587,167686,160715,166528,185708,612750.0,14250000.0
2008-01-15,168070,168270,145805,151035,254897,555750.0,14250000.0
2008-01-16,143676,146389,131670,131671,434811,484500.0,14250000.0
2008-01-17,138834,140965,129732,133609,259864,491625.0,14250000.0
2008-01-18,127799,133606,125086,131671,315665,484500.0,14250000.0
2008-01-21,130122,137483,130122,133417,252058,490912.0,14250000.0
2008-01-22,127793,130502,114625,118701,203430,436762.0,14250000.0
2008-01-23,126246,126246,115790,119090,183402,438188.0,14250000.0
2008-01-24,125470,133599,122561,132836,256075,488775.0,14250000.0
2008-01-25,136694,140961,134767,138258,227436,508725.0,14250000.0
2008-01-28,135545,135545,126244,127803,189622,470250.0,14250000.0
2008-01-29,131082,132632,119468,120831,205680,444600.0,14250000.0
2008-01-30,123732,123923,102820,102820,595108,378338.0,14250000.0
2008-01-31,104557,108428,102816,107666,436397,396150.0,14250000.0
2008-02-01,111146,113854,110564,111341,160440,409688.0,14250000.0
2008-02-04,115793,127990,115407,127995,417710,470962.0,14250000.0
2008-02-05,125852,129537,124498,127607,147837,469538.0,14250000.0
2008-02-11,121213,125471,118891,125476,121038,461700.0,14250000.0
2008-02-12,127797,129733,122763,123154,190441,453150.0,14250000.0
2008-02-13,126636,129545,122765,125092,194933,460275.0,14250000.0
2008-02-14,127794,136314,127408,135547,401820,498750.0,14250000.0
2008-02-15,131278,143870,130896,142130,381472,522975.0,14250000.0
2008-02-18,146382,146382,140570,145810,172715,536512.0,14250000.0
2008-02-19,147160,150841,142321,149878,163683,551475.0,14250000.0
2008-02-20,148906,150646,145806,148324,139091,545775.0,14250000.0
2008-02-21,149095,149676,144060,145033,104723,533662.0,14250000.0
2008-02-22,140574,142701,137866,140388,106279,516562.0,14250000.0
2008-02-25,141153,145024,138635,143680,137673,528675.0,14250000.0
2008-02-26,143676,147161,142703,145421,108990,535088.0,14250000.0
2008-02-27,146382,148118,141343,141357,112998,520125.0,14250000.0
2008-02-28,142318,144445,136315,144068,92574,530100.0,14250000.0
2008-02-29,141345,143672,140573,143295,43181,527250.0,14250000.0
2008-03-03,139412,141738,136508,139031,107625,511575.0,14250000.0
2008-03-04,138446,141349,134774,137097,95610,504450.0,14250000.0
2008-03-05,138255,139800,130121,131671,162019,484500.0,14250000.0
2008-03-06,132056,135155,132056,133224,118450,490200.0,14250000.0
2008-03-07,129736,131090,124124,125865,142396,463125.0,14250000.0
2008-03-10,120623,123341,115789,115798,171229,426075.0,14250000.0
2008-03-11,111144,118891,111144,117152,116841,431062.0,14250000.0
2008-03-12,123921,124889,119849,120831,201999,444600.0,14250000.0
2008-03-13,119469,123535,118114,121028,83954,445312.0,14250000.0
2008-03-14,123537,124309,115789,118121,113423,434625.0,14250000.0
2008-03-17,115405,116177,108430,111534,113840,410400.0,14250000.0
2008-03-18,111525,114428,110557,110957,88241,408262.0,14250000.0
2008-03-19,114821,118697,114244,117344,154204,431775.0,14250000.0
2008-03-20,114245,117344,109596,112114,185157,412538.0,14250000.0
2008-03-21,115407,116370,114048,115021,120418,423225.0,14250000.0
2008-03-24,116180,120629,115016,119670,126503,440325.0,14250000.0
2008-03-25,122371,122953,118118,122958,109592,452438.0,14250000.0
2008-03-26,122176,122948,119849,120831,101410,444600.0,14250000.0
2008-03-27,122765,126246,122765,125092,241117,460275.0,14250000.0
2008-03-28,125470,129150,122952,128960,118752,474525.0,14250000.0
2008-03-31,130119,130119,126243,129933,84955,478088.0,14250000.0
2008-04-01,140188,140960,133017,135163,260588,497325.0,14250000.0
2008-04-02,139414,140773,138641,139419,225666,513000.0,14250000.0
2008-04-03,139412,141348,137281,139031,149073,511575.0,14250000.0
2008-04-04,139988,145800,139216,145810,195280,536512.0,14250000.0
2008-04-07,147157,153742,147157,151620,309995,557888.0,14250000.0
2008-04-08,152969,159162,152578,157622,311316,579975.0,14250000.0
2008-04-10,158391,158391,152198,152589,201068,561450.0,14250000.0
2008-04-11,154520,156842,150839,154139,136178,567150.0,14250000.0
2008-04-14,149098,150261,145808,147167,143652,541500.0,14250000.0
2008-04-15,149869,152577,149482,151428,108530,557175.0,14250000.0
2008-04-16,153161,153934,148708,151812,78974,558600.0,14250000.0
2008-04-17,154520,155292,151807,152589,105564,561450.0,14250000.0
2008-04-18,154130,156843,152581,152781,109915,562162.0,14250000.0
2008-04-21,154905,173496,153351,168466,461174,619875.0,14250000.0
2008-04-22,168845,169235,164005,166528,163760,612750.0,14250000.0
2008-04-23,164588,169045,162652,166724,141614,613462.0,14250000.0
2008-04-24,166715,169623,160130,160721,123375,591375.0,14250000.0
2008-04-25,162654,165558,161491,161687,95357,594938.0,14250000.0
2008-04-28,162647,162647,153159,154523,168693,568575.0,14250000.0
2008-04-29,154904,156644,149483,155300,113347,571425.0,14250000.0
2008-04-30,154909,155872,152196,152973,47958,562875.0,14250000.0
2008-05-02,157811,163422,157038,158783,153263,584250.0,14250000.0
2008-05-06,156843,166522,156262,164205,187988,604200.0,14250000.0
2008-05-07,165750,169235,163232,164205,166066,604200.0,14250000.0
2008-05-08,163812,171364,161872,168466,141444,619875.0,14250000.0
2008-05-09,170586,174266,164583,165174,144248,607762.0,14250000.0
2008-05-13,165173,165364,156453,158203,170375,582112.0,14250000.0
2008-05-14,160323,160709,154516,154911,204200,570000.0,14250000.0
2008-05-15,155675,164195,155675,162660,142638,598500.0,14250000.0
2008-05-16,165745,166131,163037,165755,191005,609900.0,14250000.0
2008-05-19,169621,174847,168072,174856,293338,643388.0,14250000.0
2008-05-20,178141,181240,175619,176210,165235,648375.0,14250000.0
2008-05-21,173882,175045,168461,168466,183384,619875.0,14250000.0
2008-05-22,168464,178143,166719,178148,192065,655500.0,14250000.0
2008-05-23,178721,183561,171174,171565,207025,631275.0,14250000.0
2008-05-26,174265,174460,162645,162660,133354,598500.0,14250000.0
2008-05-27,164971,173105,164198,171565,96279,631275.0,14250000.0
2008-05-28,176011,177174,164973,164978,111301,607050.0,14250000.0
2008-05-29,170395,171367,167686,170400,95846,627000.0,14250000.0
2008-05-30,173110,173501,168275,172338,108662,634125.0,14250000.0
2008-06-02,176204,188600,170397,181439,379231,667612.0,14250000.0
2008-06-03,182403,186470,178913,180859,188891,665475.0,14250000.0
2008-06-04,181047,186078,176785,185119,142422,681150.0,14250000.0
2008-06-05,187043,188401,183557,184735,75321,679725.0,14250000.0
2008-06-09,178334,183755,175044,179698,126310,661200.0,14250000.0
2008-06-10,180846,182786,173494,174276,98794,641250.0,14250000.0
2008-06-11,176201,182208,174270,181632,106377,668325.0,14250000.0
2008-06-12,180657,180657,174655,174664,78296,642675.0,14250000.0
2008-06-13,175424,177365,164773,177179,148771,651938.0,14250000.0
2008-06-16,175818,175818,170588,173887,73877,639825.0,14250000.0
2008-06-17,173879,175620,166713,168854,83243,621300.0,14250000.0
2008-06-18,164585,167294,162263,164786,154333,606338.0,14250000.0
2008-06-19,164197,171363,163420,169046,107315,622012.0,14250000.0
2008-06-20,173499,173499,169428,169819,44569,624862.0,14250000.0
2008-06-23,168464,168464,163425,167497,24045,616312.0,14250000.0
2008-06-24,167296,187826,167296,175049,209193,644100.0,14250000.0
2008-06-25,177368,179885,174464,176210,141186,648375.0,14250000.0
2008-06-26,177366,180269,173294,176598,75497,649800.0,14250000.0
2008-06-27,172330,177556,170976,174276,103466,641250.0,14250000.0
2008-06-30,174462,182014,174462,182024,126874,669750.0,14250000.0
2008-07-01,183559,189562,181046,182024,231273,669750.0,14250000.0
2008-07-02,173500,184147,163425,164594,151578,605625.0,14250000.0
2008-07-03,160714,161682,151808,158783,180364,584250.0,14250000.0
2008-07-04,160709,163999,154320,154911,53882,570000.0,14250000.0
2008-07-07,151416,158769,151416,154911,62352,570000.0,14250000.0
2008-07-08,154906,158001,151030,151812,114253,558600.0,14250000.0
2008-07-09,156260,159940,154324,157042,85101,577838.0,14250000.0
2008-07-10,154712,166523,152772,166528,70087,612750.0,14250000.0
2008-07-11,167685,172138,163041,170207,80919,626288.0,14250000.0
2008-07-14,171171,173693,167295,167304,57420,615600.0,14250000.0
2008-07-15,170397,170397,156260,157238,69917,578550.0,14250000.0
2008-07-16,158772,162648,154518,160721,42676,591375.0,14250000.0
2008-07-17,164583,165360,157422,157622,87853,579975.0,14250000.0
2008-07-18,159938,160520,148901,149101,159846,548625.0,14250000.0
2008-07-21,150639,155870,148317,154911,117375,570000.0,14250000.0
2008-07-22,151811,154133,151425,153166,73188,563588.0,14250000.0
2008-07-23,155100,156068,151224,153746,147767,565725.0,14250000.0
2008-07-24,154518,157421,153545,155300,159398,571425.0,14250000.0
2008-07-25,152582,154714,149483,153746,112724,565725.0,14250000.0
2008-07-28,156261,162264,154130,158783,270202,584250.0,14250000.0
2008-07-29,156262,169622,154908,169627,348393,624150.0,14250000.0
2008-07-30,172142,173110,166139,172338,199957,634125.0,14250000.0
2008-07-31,173881,180847,173881,179698,234922,661200.0,14250000.0
2008-08-01,179301,179301,172330,174276,127480,641250.0,14250000.0
2008-08-04,174847,176201,158774,164205,154203,604200.0,14250000.0
2008-08-05,160711,165360,151614,152201,121643,560025.0,14250000.0
2008-08-06,157227,160712,155872,160721,93913,591375.0,14250000.0
2008-08-07,161680,164197,157617,160721,80764,591375.0,14250000.0
2008-08-08,158776,167687,158776,167497,85875,616312.0,14250000.0
2008-08-11,168846,171749,168459,171373,64906,630562.0,14250000.0
2008-08-12,173105,175427,170397,171565,77183,631275.0,14250000.0
2008-08-13,169624,173691,165552,168466,166232,619875.0,14250000.0
2008-08-14,166714,175043,166714,174276,99040,641250.0,14250000.0
2008-08-18,176596,179695,176596,177759,116261,654075.0,14250000.0
2008-08-19,174846,176200,173497,176210,69149,648375.0,14250000.0
2008-08-20,174653,175817,172331,173695,46070,639112.0,14250000.0
2008-08-21,171756,176204,171756,175437,46545,645525.0,14250000.0
2008-08-22,175426,175426,169041,169046,64785,622012.0,14250000.0
2008-08-25,170782,172331,166133,169046,48314,622012.0,14250000.0
2008-08-26,165366,167688,161685,162267,83070,597075.0,14250000.0
2008-08-27,159167,161875,154132,158395,135261,582825.0,14250000.0
2008-08-28,157810,161100,154129,154139,75411,567150.0,14250000.0
2008-08-29,158002,162264,156262,161879,114165,595650.0,14250000.0
2008-09-01,160136,161104,149099,150262,94906,552900.0,14250000.0
2008-09-02,152966,155675,131664,140584,107189,517275.0,14250000.0
2008-09-03,137674,145026,136315,144068,61426,530100.0,14250000.0
2008-09-04,142124,154129,142124,153362,60418,564300.0,14250000.0
2008-09-05,146971,150452,143291,147167,113817,541500.0,14250000.0
2008-09-08,149868,155675,149868,154331,73223,567862.0,14250000.0
2008-09-09,154904,156449,149096,149101,67120,548625.0,14250000.0
2008-09-10,149096,149096,143288,145229,88106,534375.0,14250000.0
2008-09-11,145222,150452,145222,147167,89151,541500.0,14250000.0
2008-09-12,150645,152194,148123,148132,196885,545062.0,14250000.0
