KCC건설(021320),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2001-10-09,7182,7387,7182,7183,40978,71340.0,5800000.0
2001-10-10,7124,7270,6978,7183,26884,71340.0,5800000.0
2001-10-11,7182,7299,7124,7212,33581,71630.0,5800000.0
2001-10-12,7211,7474,7124,7416,125813,73660.0,5800000.0
2001-10-15,7416,7941,7328,7737,209536,76850.0,5800000.0
2001-10-16,7737,7941,7533,7737,113720,76850.0,5800000.0
2001-10-17,8029,8029,7591,7883,137257,78300.0,5800000.0
2001-10-18,7825,8233,7649,7825,296276,77720.0,5800000.0
2001-10-19,8000,8117,7679,7883,161989,78300.0,5800000.0
2001-10-22,7912,8671,7795,8613,412936,85550.0,5800000.0
2001-10-23,8584,8671,8087,8175,146802,81200.0,5800000.0
2001-10-24,8204,8233,7795,8117,97497,80620.0,5800000.0
2001-10-25,8117,8934,8058,8175,490656,81200.0,5800000.0
2001-10-26,8263,8350,7912,8059,112993,80040.0,5800000.0
2001-10-29,7941,8117,7795,7825,136331,77720.0,5800000.0
2001-10-30,7620,7708,7387,7650,84914,75980.0,5800000.0
2001-10-31,7474,7679,7445,7679,39246,76270.0,5800000.0
2001-11-01,7679,7854,7620,7679,30083,76270.0,5800000.0
2001-11-02,7708,8058,7591,7971,94534,79170.0,5800000.0
2001-11-05,7795,8146,7795,7971,33458,79170.0,5800000.0
2001-11-06,8058,8379,7883,8380,91784,83230.0,5800000.0
2001-11-07,8379,8701,8233,8643,233124,85840.0,5800000.0
2001-11-08,8730,8876,8438,8643,114102,85840.0,5800000.0
2001-11-09,8788,8788,8379,8643,25622,85840.0,5800000.0
2001-11-12,8584,8730,8379,8380,65358,83230.0,5800000.0
2001-11-13,8292,8584,8292,8555,28552,84970.0,5800000.0
2001-11-14,8525,8876,8467,8701,221898,86420.0,5800000.0
2001-11-15,8642,8642,8263,8351,44894,82940.0,5800000.0
2001-11-16,8350,8467,8263,8292,25522,82360.0,5800000.0
2001-11-19,8292,8438,8087,8234,44820,81780.0,5800000.0
2001-11-20,8233,8321,8058,8321,61427,82650.0,5800000.0
2001-11-21,8438,8438,8058,8351,61176,82940.0,5800000.0
2001-11-22,8263,8379,8146,8175,27597,81200.0,5800000.0
2001-11-23,8204,8321,7971,8000,103213,79460.0,5800000.0
2001-11-26,8000,8876,8000,8555,431550,84970.0,5800000.0
2001-11-27,8379,8701,8350,8555,55429,84970.0,5800000.0
2001-11-28,8584,8730,8263,8497,40067,84390.0,5800000.0
2001-11-29,8409,8584,8204,8467,9160,84100.0,5800000.0
2001-11-30,8496,9460,8409,8876,129400,88160.0,5800000.0
2001-12-03,8992,9197,8759,8876,59101,88160.0,5800000.0
2001-12-04,8788,9051,8467,8613,147555,85550.0,5800000.0
2001-12-05,8730,8934,8525,8847,90889,87870.0,5800000.0
2001-12-06,8876,9197,8701,8905,125543,88450.0,5800000.0
2001-12-07,8934,9635,8846,9343,90387,92800.0,5800000.0
2001-12-10,9343,9693,9138,9343,31929,92800.0,5800000.0
2001-12-11,9460,9489,9051,9081,24951,90190.0,5800000.0
2001-12-12,9343,9460,9109,9343,42035,92800.0,5800000.0
2001-12-13,9460,9635,9226,9489,114622,94250.0,5800000.0
2001-12-14,9518,10306,9518,9752,185838,96860.0,5800000.0
2001-12-17,9839,9839,9343,9460,61484,93960.0,5800000.0
2001-12-18,9460,9693,9109,9168,35139,91060.0,5800000.0
2001-12-19,9051,9372,8730,8964,48640,89030.0,5800000.0
2001-12-20,8846,9518,8846,9402,147147,93380.0,5800000.0
2001-12-21,9343,9401,9138,9139,44479,90770.0,5800000.0
2001-12-24,9168,9401,9080,9110,53681,90480.0,5800000.0
2001-12-26,9226,9606,9080,9606,96505,95410.0,5800000.0
2001-12-27,9401,9401,9168,9227,34654,91640.0,5800000.0
2001-12-28,9343,9810,9343,9811,39778,97440.0,5800000.0
2002-01-02,9430,9868,9430,9869,32940,98020.0,5800000.0
2002-01-03,9927,10686,9664,10511,122493,104400.0,5800000.0
2002-01-04,10511,11562,10423,11329,187639,112520.0,5800000.0
2002-01-07,11562,11562,10890,11037,61746,109620.0,5800000.0
2002-01-08,11036,11212,10744,10745,53647,106720.0,5800000.0
2002-01-09,10394,10861,10394,10745,47793,106720.0,5800000.0
2002-01-10,10861,11679,10540,11358,58780,112810.0,5800000.0
2002-01-11,11270,11533,10803,11095,15293,110200.0,5800000.0
2002-01-14,10861,10978,10715,10803,14576,107300.0,5800000.0
2002-01-15,10803,11504,10657,10657,32105,105850.0,5800000.0
2002-01-16,10569,10861,10394,10570,17872,104980.0,5800000.0
2002-01-17,10394,10803,10277,10424,104846,103530.0,5800000.0
2002-01-18,10336,10686,10336,10540,10780,104690.0,5800000.0
2002-01-21,10511,10744,10452,10745,47235,106720.0,5800000.0
2002-01-22,10920,10920,10452,10511,23912,104400.0,5800000.0
2002-01-23,10511,11036,10482,11037,89326,109620.0,5800000.0
2002-01-24,11124,11445,10978,11358,28561,112810.0,5800000.0
2002-01-25,11387,11591,11124,11154,18553,110780.0,5800000.0
2002-01-28,11270,11358,11153,11300,20762,112230.0,5800000.0
2002-01-29,11124,11270,10803,11095,21311,110200.0,5800000.0
2002-01-30,11066,11066,10628,10803,22213,107300.0,5800000.0
2002-01-31,11036,11036,10511,10511,8682,104400.0,5800000.0
2002-02-01,10452,10744,10073,10278,25302,102080.0,5800000.0
2002-02-04,10131,10306,9927,10044,14224,99760.0,5800000.0
2002-02-05,9927,10277,9722,10278,40946,102080.0,5800000.0
2002-02-06,10044,10657,10044,10044,39120,99760.0,5800000.0
2002-02-07,10073,10277,9927,10161,9280,100920.0,5800000.0
2002-02-08,10160,10219,9927,10161,1375,100920.0,5800000.0
2002-02-14,9956,10452,9927,10453,21695,103820.0,5800000.0
2002-02-15,10306,10803,10160,10570,18789,104980.0,5800000.0
2002-02-18,10744,10744,10277,10570,12109,104980.0,5800000.0
2002-02-19,10452,10715,10131,10540,17358,104690.0,5800000.0
2002-02-20,10336,10336,10160,10219,12167,101500.0,5800000.0
2002-02-21,10248,10365,10131,10161,5209,100920.0,5800000.0
2002-02-22,10160,10160,9898,9898,17155,98310.0,5800000.0
2002-02-25,9985,10073,9868,9869,11969,98020.0,5800000.0
2002-02-26,9927,10102,9635,10103,76399,100340.0,5800000.0
2002-02-27,10102,10511,10102,10336,41632,102660.0,5800000.0
2002-02-28,10277,10277,9985,10219,16147,101500.0,5800000.0
2002-03-04,10219,10482,10131,10424,43176,103530.0,5800000.0
2002-03-05,10482,10890,10452,10862,32009,107880.0,5800000.0
2002-03-06,10978,11387,10861,11183,72094,111070.0,5800000.0
2002-03-07,11270,11328,10803,10862,38151,107880.0,5800000.0
2002-03-08,10803,11036,10598,10862,17936,107880.0,5800000.0
2002-03-11,10861,11066,10715,11066,19146,109910.0,5800000.0
2002-03-12,11095,11095,10832,10832,15839,107590.0,5800000.0
2002-03-13,10803,11153,10744,10920,59412,108460.0,5800000.0
2002-03-14,10715,11270,10715,11095,52353,110200.0,5800000.0
2002-03-15,11270,12409,11153,11884,82333,118030.0,5800000.0
2002-03-18,12146,12555,11912,12497,87843,124120.0,5800000.0
2002-03-19,12555,12671,12087,12322,60308,122380.0,5800000.0
2002-03-20,12058,12438,11766,11913,29932,118320.0,5800000.0
2002-03-21,11795,12058,11620,11942,20920,118610.0,5800000.0
2002-03-22,11679,12029,11416,11942,47115,118610.0,5800000.0
2002-03-25,11679,11854,11620,11767,11648,116870.0,5800000.0
2002-03-26,11795,11854,11533,11796,16221,117160.0,5800000.0
2002-03-27,11854,11971,11679,11708,13416,116290.0,5800000.0
2002-03-28,11708,12029,11708,11854,21676,117740.0,5800000.0
2002-03-29,11971,11971,11679,11854,9211,117740.0,5800000.0
2002-04-01,11971,11971,11095,11446,23165,113680.0,5800000.0
2002-04-02,11445,11445,11153,11387,9677,113100.0,5800000.0
2002-04-03,11124,11795,11124,11738,72468,116580.0,5800000.0
2002-04-04,11737,11795,11504,11796,9090,117160.0,5800000.0
2002-04-08,11912,12671,11854,12263,100708,121800.0,5800000.0
2002-04-09,12321,12321,11795,12088,17206,120060.0,5800000.0
2002-04-10,12029,12029,11562,12030,25529,119480.0,5800000.0
2002-04-11,11795,12000,11504,11854,34269,117740.0,5800000.0
2002-04-12,11591,11737,11270,11679,23580,116000.0,5800000.0
2002-04-15,11416,11708,11416,11679,6661,116000.0,5800000.0
2002-04-16,11679,11737,11504,11504,10540,114260.0,5800000.0
2002-04-17,11445,12555,11445,12555,26885,124700.0,5800000.0
2002-04-18,12087,12087,11679,11854,13426,117740.0,5800000.0
2002-04-19,11883,11971,11562,11562,2711,114840.0,5800000.0
2002-04-22,11504,11854,10949,11212,13285,111360.0,5800000.0
2002-04-23,11124,11124,10861,11037,3158,109620.0,5800000.0
2002-04-24,11036,11036,10540,10803,6434,107300.0,5800000.0
2002-04-25,10628,10832,10336,10628,5248,105560.0,5800000.0
2002-04-26,9752,10803,9752,10745,2929,106720.0,5800000.0
2002-04-29,10511,10686,10336,10570,2057,104980.0,5800000.0
2002-04-30,10365,10598,10219,10599,1830,105270.0,5800000.0
2002-05-02,10452,11007,10452,10570,2029,104980.0,5800000.0
2002-05-03,10394,10569,10394,10540,134,104690.0,5800000.0
2002-05-06,10219,10511,10190,10424,1344,103530.0,5800000.0
2002-05-07,10219,10511,10014,10482,4572,104110.0,5800000.0
2002-05-08,10482,10686,10423,10424,5457,103530.0,5800000.0
2002-05-09,10423,10452,10277,10278,1050,102080.0,5800000.0
2002-05-10,10044,10219,9693,9752,19055,96860.0,5800000.0
2002-05-13,9430,9927,9401,9927,8864,98600.0,5800000.0
2002-05-14,9868,10044,9606,9898,7921,98310.0,5800000.0
2002-05-15,9956,10190,9722,9957,42376,98890.0,5800000.0
2002-05-16,9956,9956,9722,9898,3039,98310.0,5800000.0
2002-05-17,9868,9985,9810,9898,7515,98310.0,5800000.0
2002-05-20,9781,10044,9752,9927,910,98600.0,5800000.0
2002-05-21,9898,10336,9752,9898,39552,98310.0,5800000.0
2002-05-22,9693,9868,9693,9840,3696,97730.0,5800000.0
2002-05-23,9839,9839,9401,9402,16039,93380.0,5800000.0
2002-05-24,9255,9343,8642,8701,18031,86420.0,5800000.0
2002-05-27,8759,8788,8409,8409,64463,83520.0,5800000.0
2002-05-28,8496,8496,8321,8321,4416,82650.0,5800000.0
2002-05-29,8029,8905,7941,8905,42327,88450.0,5800000.0
2002-05-30,8730,8876,8438,8876,2099,88160.0,5800000.0
2002-05-31,8876,8876,8525,8876,3487,88160.0,5800000.0
2002-06-03,8934,9051,8438,9051,6457,89900.0,5800000.0
2002-06-04,8584,9226,8584,9227,2018,91640.0,5800000.0
2002-06-05,9284,9284,8701,9227,87,91640.0,5800000.0
2002-06-07,8701,9197,8701,9110,7589,90480.0,5800000.0
2002-06-10,8992,9226,8788,9227,2544,91640.0,5800000.0
2002-06-11,9051,9693,9051,9343,8659,92800.0,5800000.0
2002-06-12,9051,9343,9051,9343,697,92800.0,5800000.0
2002-06-14,9343,9576,9343,9577,1156,95120.0,5800000.0
2002-06-17,9430,9518,9197,9256,90,91930.0,5800000.0
2002-06-18,9226,9518,9226,9519,2530,94540.0,5800000.0
2002-06-19,9168,9518,9051,9519,1431,94540.0,5800000.0
2002-06-20,9372,9518,9109,9519,1694,94540.0,5800000.0
2002-06-21,9810,9810,9810,9811,1500,97440.0,5800000.0
2002-06-24,9635,9810,9635,9694,670,96280.0,5800000.0
2002-06-25,10277,10277,9606,9811,2051,97440.0,5800000.0
2002-06-26,8788,9810,8788,9577,2119,95120.0,5800000.0
2002-06-27,9343,9489,9051,9402,19667,93380.0,5800000.0
2002-06-28,9314,9927,9168,9927,11155,98600.0,5800000.0
2002-07-02,9868,10044,9868,9898,912,98310.0,5800000.0
2002-07-03,9898,9927,9898,9927,1845,98600.0,5800000.0
2002-07-04,9635,10044,9430,10044,11823,99760.0,5800000.0
2002-07-05,9985,10102,9956,10044,8012,99760.0,5800000.0
2002-07-08,10044,10044,10014,10044,1169,99760.0,5800000.0
2002-07-09,10044,10044,9576,9811,1344,97440.0,5800000.0
2002-07-10,9752,9868,9635,9811,4918,97440.0,5800000.0
2002-07-11,9635,9810,9547,9781,2874,97150.0,5800000.0
2002-07-12,9576,9927,9576,9811,2354,97440.0,5800000.0
2002-07-15,9927,9927,9635,9811,266,97440.0,5800000.0
2002-07-16,9635,9810,9635,9723,297,96570.0,5800000.0
2002-07-18,9226,9722,9226,9694,2028,96280.0,5800000.0
2002-07-19,9547,9664,9226,9227,3100,91640.0,5800000.0
2002-07-22,8496,9168,8496,9168,1724,91060.0,5800000.0
2002-07-23,8846,9168,8846,9168,1559,91060.0,5800000.0
2002-07-24,9284,9284,8817,9022,1141,89610.0,5800000.0
2002-07-25,9022,9343,8992,9168,5857,91060.0,5800000.0
2002-07-26,8846,9168,8584,9168,1058,91060.0,5800000.0
2002-07-29,9314,9314,9255,9256,220,91930.0,5800000.0
2002-07-30,8876,9576,8876,9110,24954,90480.0,5800000.0
2002-07-31,9255,9255,8934,9197,2153,91350.0,5800000.0
2002-08-01,9197,9197,8817,9051,3546,89900.0,5800000.0
2002-08-02,8642,9051,8642,8993,8433,89320.0,5800000.0
2002-08-05,8992,9109,8555,8964,9868,89030.0,5800000.0
2002-08-06,8701,8963,8701,8964,9730,89030.0,5800000.0
2002-08-07,8992,9022,8701,8701,2232,86420.0,5800000.0
2002-08-08,8701,8905,8701,8905,2683,88450.0,5800000.0
2002-08-09,8905,9284,8759,9285,1867,92220.0,5800000.0
2002-08-12,9138,9284,8759,9285,5568,92220.0,5800000.0
2002-08-13,9138,9284,9138,9197,1268,91350.0,5800000.0
2002-08-14,9197,9197,8846,9197,6116,91350.0,5800000.0
2002-08-16,9226,9226,8905,9197,2855,91350.0,5800000.0
2002-08-19,8963,9343,8934,9197,3387,91350.0,5800000.0
2002-08-20,9197,9226,9051,9227,2520,91640.0,5800000.0
2002-08-21,9226,9226,8992,9197,3829,91350.0,5800000.0
2002-08-22,9168,9255,9168,9256,3396,91930.0,5800000.0
2002-08-23,9226,9284,9138,9256,1743,91930.0,5800000.0
2002-08-26,9022,9197,9022,9110,1252,90480.0,5800000.0
2002-08-27,9051,9109,8992,9081,2107,90190.0,5800000.0
2002-08-28,9080,9197,9051,9197,6496,91350.0,5800000.0
2002-08-29,9109,9197,8905,9081,2074,90190.0,5800000.0
2002-08-30,9080,9138,8788,9139,3526,90770.0,5800000.0
2002-09-02,9226,9401,9138,9314,20165,92510.0,5800000.0
2002-09-03,9372,9401,9197,9285,3632,92220.0,5800000.0
2002-09-04,9168,9255,8992,9168,3232,91060.0,5800000.0
2002-09-05,9168,9314,8992,9168,3387,91060.0,5800000.0
2002-09-06,9109,9255,8992,9110,4541,90480.0,5800000.0
2002-09-09,9022,9168,8817,8818,3939,87580.0,5800000.0
2002-09-10,8876,9109,8817,9110,54961,90480.0,5800000.0
2002-09-11,9022,9109,8905,9110,4697,90480.0,5800000.0
2002-09-12,8963,9226,8934,9168,6373,91060.0,5800000.0
2002-09-13,9138,9168,9109,9139,539,90770.0,5800000.0
2002-09-16,9051,9197,9051,9197,3681,91350.0,5800000.0
2002-09-17,9284,9284,9051,9227,4391,91640.0,5800000.0
2002-09-18,9226,9226,9051,9197,3986,91350.0,5800000.0
2002-09-19,9109,9197,9109,9168,969,91060.0,5800000.0
2002-09-23,9401,9401,9080,9168,1066,91060.0,5800000.0
2002-09-24,9168,9226,8876,9110,7815,90480.0,5800000.0
2002-09-25,9168,9168,8905,8964,3211,89030.0,5800000.0
2002-09-26,8963,9051,8846,8964,3784,89030.0,5800000.0
2002-09-27,8905,9022,8701,8993,3806,89320.0,5800000.0
2002-09-30,8963,9138,8817,9139,3289,90770.0,5800000.0
2002-10-01,9226,9226,9051,9139,2280,90770.0,5800000.0
2002-10-02,9138,9138,8992,9051,1960,89900.0,5800000.0
2002-10-04,8992,9051,8846,9051,2280,89900.0,5800000.0
2002-10-07,8992,9109,8905,9051,2417,89900.0,5800000.0
2002-10-08,8992,9168,8934,9168,2452,91060.0,5800000.0
2002-10-09,9080,9168,9051,9110,663,90480.0,5800000.0
2002-10-10,9051,9109,8555,9051,4086,89900.0,5800000.0
2002-10-11,9051,9080,8905,9022,1121,89610.0,5800000.0
2002-10-14,8817,9051,8817,9022,652,89610.0,5800000.0
2002-10-15,8876,9051,8876,8876,1979,88160.0,5800000.0
2002-10-16,8905,9138,8846,9139,2711,90770.0,5800000.0
2002-10-17,8992,9109,8876,9110,1138,90480.0,5800000.0
2002-10-18,9226,9868,9168,9519,16728,94540.0,5800000.0
2002-10-21,9314,9752,9051,9314,3662,92510.0,5800000.0
2002-10-22,9314,9343,8963,9256,6242,91930.0,5800000.0
2002-10-23,9109,9314,9051,9285,3013,92220.0,5800000.0
2002-10-24,9109,9314,8992,9168,1230,91060.0,5800000.0
2002-10-25,8963,9138,8963,9110,1569,90480.0,5800000.0
2002-10-28,8905,9197,8905,9110,1374,90480.0,5800000.0
2002-10-29,9197,9401,9022,9110,73315,90480.0,5800000.0
2002-10-30,9109,9635,8934,9110,13141,90480.0,5800000.0
2002-10-31,9168,9168,8992,9139,1459,90770.0,5800000.0
2002-11-01,9138,9168,8963,9110,1162,90480.0,5800000.0
2002-11-04,9109,9255,9109,9256,1075,91930.0,5800000.0
2002-11-05,9197,9284,9168,9285,2304,92220.0,5800000.0
2002-11-06,9284,9401,9226,9402,186,93380.0,5800000.0
2002-11-07,9401,9401,9168,9373,140,93090.0,5800000.0
2002-11-08,9138,9489,9109,9460,1109,93960.0,5800000.0
2002-11-11,9576,9576,9401,9460,567,93960.0,5800000.0
2002-11-12,9343,9460,9138,9460,559,93960.0,5800000.0
2002-11-13,9372,9460,9109,9285,2657,92220.0,5800000.0
2002-11-14,9343,9343,9109,9227,1323,91640.0,5800000.0
2002-11-15,9168,9343,9138,9343,2317,92800.0,5800000.0
2002-11-18,9314,9343,9314,9343,123,92800.0,5800000.0
2002-11-19,9138,9343,9138,9343,601,92800.0,5800000.0
2002-11-20,9314,9343,9314,9343,185,92800.0,5800000.0
2002-11-21,9343,9401,9343,9373,531,93090.0,5800000.0
2002-11-22,9255,9460,9168,9402,1599,93380.0,5800000.0
2002-11-25,9284,9460,9284,9431,1032,93670.0,5800000.0
2002-11-26,9401,9460,9284,9402,725,93380.0,5800000.0
2002-11-27,9343,9401,9197,9402,652,93380.0,5800000.0
2002-11-28,9343,9401,9051,9227,4547,91640.0,5800000.0
2002-11-29,9168,9460,9051,9343,47997,92800.0,5800000.0
2002-12-02,9168,9314,9168,9256,1783,91930.0,5800000.0
2002-12-03,9255,9372,9255,9343,559,92800.0,5800000.0
2002-12-04,9343,9343,9343,9343,28,92800.0,5800000.0
2002-12-05,9343,9343,9284,9285,371,92220.0,5800000.0
2002-12-06,9284,9343,9168,9256,1050,91930.0,5800000.0
2002-12-09,9314,9401,9284,9285,1851,92220.0,5800000.0
2002-12-10,9314,9314,9168,9168,1010,91060.0,5800000.0
2002-12-11,9168,9284,9168,9227,444,91640.0,5800000.0
2002-12-12,9226,9226,9138,9227,884,91640.0,5800000.0
2002-12-13,9138,9255,9138,9227,342,91640.0,5800000.0
2002-12-16,9343,9401,9226,9285,4606,92220.0,5800000.0
2002-12-17,9343,9343,9226,9314,732,92510.0,5800000.0
2002-12-18,9197,9314,9168,9285,1067,92220.0,5800000.0
2002-12-20,9138,9284,9138,9256,967,91930.0,5800000.0
2002-12-23,9314,9314,9168,9285,2502,92220.0,5800000.0
2002-12-24,9343,9343,9109,9256,3876,91930.0,5800000.0
2002-12-26,8817,9314,8817,9285,8252,92220.0,5800000.0
2002-12-27,9051,9051,8292,8759,7421,87000.0,5800000.0
2002-12-30,8467,8788,8204,8730,22066,86710.0,5800000.0
2003-01-02,8379,9051,8379,8497,621,84390.0,5800000.0
2003-01-03,8467,8584,8263,8467,5173,84100.0,5800000.0
2003-01-06,8379,8525,8292,8467,832,84100.0,5800000.0
2003-01-07,8701,8701,8350,8438,1316,83810.0,5800000.0
2003-01-08,8233,8496,8233,8351,38204,82940.0,5800000.0
2003-01-09,8204,8379,7883,8321,21912,82650.0,5800000.0
2003-01-10,8263,8409,8146,8263,24883,82070.0,5800000.0
2003-01-13,8000,8263,8000,8234,1988,81780.0,5800000.0
2003-01-14,8379,8379,8087,8175,1793,81200.0,5800000.0
2003-01-15,8350,8350,8175,8234,473,81780.0,5800000.0
2003-01-16,8233,8233,8233,8234,615,81780.0,5800000.0
2003-01-17,7912,8233,7883,8234,13,81780.0,5800000.0
2003-01-20,7941,8117,7883,8088,594,80330.0,5800000.0
2003-01-21,8000,8175,7211,7883,25763,78300.0,5800000.0
2003-01-22,7883,7883,7211,7825,5526,77720.0,5800000.0
2003-01-23,7679,7708,7503,7708,20770,76560.0,5800000.0
2003-01-24,7533,7533,7095,7124,103141,70760.0,5800000.0
2003-01-27,7007,7124,6715,7124,185104,70760.0,5800000.0
2003-01-28,7095,7095,6861,7066,1229,70180.0,5800000.0
2003-01-29,7065,7270,7065,7124,620,70760.0,5800000.0
2003-01-30,7182,7270,6890,7270,2292,72210.0,5800000.0
2003-02-03,7241,7270,7095,7241,441,71920.0,5800000.0
2003-02-04,7211,7241,7182,7183,249,71340.0,5800000.0
2003-02-05,7007,7299,7007,7299,1011,72500.0,5800000.0
2003-02-06,7270,7270,7270,7270,12,72210.0,5800000.0
2003-02-07,7036,7211,7007,7124,899,70760.0,5800000.0
2003-02-10,7036,7153,6978,7154,276,71050.0,5800000.0
2003-02-11,7065,7241,6890,7095,401,70470.0,5800000.0
2003-02-12,7007,7095,6919,7095,185,70470.0,5800000.0
2003-02-13,6949,7299,6890,7299,775,72500.0,5800000.0
2003-02-14,7095,7153,6949,7124,630,70760.0,5800000.0
2003-02-17,7182,7211,6949,7183,2937,71340.0,5800000.0
2003-02-18,7270,7270,7124,7270,1303,72210.0,5800000.0
2003-02-19,7270,7270,6832,7095,86477,70470.0,5800000.0
2003-02-20,6861,7065,6861,7066,4161,70180.0,5800000.0
2003-02-21,7065,7211,7007,7095,96056,70470.0,5800000.0
2003-02-24,7182,7211,7182,7212,321,71630.0,5800000.0
2003-02-25,7095,7299,7095,7241,2023,71920.0,5800000.0
2003-02-26,7095,7299,7095,7299,1502,72500.0,5800000.0
2003-02-27,7182,7591,7182,7387,8919,73370.0,5800000.0
2003-02-28,7299,7299,6773,6891,27300,68440.0,5800000.0
2003-03-03,6978,7007,6861,6891,986,68440.0,5800000.0
2003-03-04,6773,6949,6686,6832,2309,67860.0,5800000.0
2003-03-05,6715,6773,6481,6599,2586,65540.0,5800000.0
2003-03-06,6744,6744,6452,6540,1454,64960.0,5800000.0
2003-03-07,6481,6540,5792,6540,25059,64960.0,5800000.0
2003-03-10,6189,6481,6189,6482,809,64380.0,5800000.0
2003-03-11,6102,6715,6102,6657,2707,66120.0,5800000.0
2003-03-12,6715,6715,6219,6657,323,66120.0,5800000.0
2003-03-13,6481,6773,6452,6774,548,67280.0,5800000.0
2003-03-14,6832,6832,6481,6716,1386,66700.0,5800000.0
2003-03-17,6452,6569,6189,6424,2588,63800.0,5800000.0
2003-03-18,6423,6423,6394,6394,3595,63510.0,5800000.0
2003-03-19,6569,6569,6335,6394,459,63510.0,5800000.0
2003-03-20,6657,6657,6306,6540,1992,64960.0,5800000.0
2003-03-21,6540,6715,6540,6628,698,65830.0,5800000.0
2003-03-24,6598,6598,6452,6453,138,64090.0,5800000.0
2003-03-25,6306,6452,6248,6453,167850,64090.0,5800000.0
2003-03-26,6335,6452,6335,6365,554,63220.0,5800000.0
2003-03-27,6335,6335,6335,6336,40,62930.0,5800000.0
2003-03-28,6335,6540,6219,6540,855,64960.0,5800000.0
2003-03-31,6540,6540,6365,6424,599,63800.0,5800000.0
2003-04-01,6423,6423,6423,6424,1,63800.0,5800000.0
2003-04-02,6335,6365,6335,6365,52,63220.0,5800000.0
2003-04-03,6452,6598,6423,6540,1286,64960.0,5800000.0
2003-04-04,6423,6657,6423,6657,979,66120.0,5800000.0
2003-04-07,6657,7182,6657,6920,30684,68730.0,5800000.0
2003-04-08,6919,6919,6715,6716,5841,66700.0,5800000.0
2003-04-09,6832,6832,6481,6482,3415,64380.0,5800000.0
2003-04-10,6481,6598,6481,6599,1798,65540.0,5800000.0
2003-04-11,6686,6861,6423,6832,5270,67860.0,5800000.0
2003-04-14,6861,6949,6715,6774,20110,67280.0,5800000.0
2003-04-15,6919,6919,6657,6716,41176,66700.0,5800000.0
2003-04-16,6773,6773,6657,6716,56073,66700.0,5800000.0
2003-04-17,6744,7124,6715,6716,259299,66700.0,5800000.0
2003-04-18,6832,7503,6715,7416,207529,73660.0,5800000.0
2003-04-21,7416,7591,7153,7387,38406,73370.0,5800000.0
2003-04-22,7299,7299,7095,7095,16454,70470.0,5800000.0
2003-04-23,7095,7211,6832,6832,16361,67860.0,5800000.0
2003-04-24,6861,6890,6744,6803,11220,67570.0,5800000.0
2003-04-25,6598,6890,6569,6570,13332,65250.0,5800000.0
2003-04-28,6598,6686,6189,6307,15803,62640.0,5800000.0
2003-04-29,6452,6481,6277,6365,323893,63220.0,5800000.0
2003-04-30,6481,6773,6335,6570,250630,65250.0,5800000.0
2003-05-02,6569,6569,6189,6424,78152,63800.0,5800000.0
2003-05-06,6394,6481,6248,6307,51796,62640.0,5800000.0
2003-05-07,6306,7007,6306,6891,180603,68440.0,5800000.0
2003-05-09,6949,7708,6949,7475,243845,74240.0,5800000.0
2003-05-12,7708,8350,7591,8351,264320,82940.0,5800000.0
