아진엑스텍(059120),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-04-29,5410,5630,5410,5530,32216,31134.0,5630000.0
2015-04-30,5630,5630,5360,5430,11994,30571.0,5630000.0
2015-05-04,5450,5450,5160,5220,28913,29389.0,5630000.0
2015-05-06,5220,5320,5060,5170,17661,29107.0,5630000.0
2015-05-07,5080,5190,4935,5070,29823,28544.0,5630000.0
2015-05-08,4970,5170,4970,5170,19704,29107.0,5630000.0
2015-05-11,5170,5200,5070,5200,23342,29276.0,5630000.0
2015-05-12,5200,5220,5130,5190,9124,29220.0,5630000.0
2015-05-13,5190,5200,5120,5130,20618,28882.0,5630000.0
2015-05-14,5130,5580,5060,5390,176329,30346.0,5630000.0
2015-05-15,5450,5470,5360,5470,29692,30796.0,5630000.0
2015-05-18,5470,5510,5300,5400,25403,30402.0,5630000.0
2015-05-19,5330,5430,5290,5390,13612,30346.0,5630000.0
2015-05-20,5420,5480,5340,5420,25624,30515.0,5630000.0
2015-05-21,5450,5450,5170,5250,36333,29558.0,5630000.0
2015-05-22,5210,5370,5200,5330,31293,30008.0,5630000.0
2015-05-26,5360,5380,5200,5370,41735,30233.0,5630000.0
2015-05-27,5460,5530,5290,5330,63787,30008.0,5630000.0
2015-05-28,5330,5400,5260,5280,20335,29726.0,5630000.0
2015-05-29,5280,5360,5200,5220,24089,29389.0,5630000.0
2015-06-01,5200,5280,5100,5250,27774,29558.0,5630000.0
2015-06-02,5350,5350,5100,5120,14517,28826.0,5630000.0
2015-06-03,5120,5350,5020,5040,20453,28375.0,5630000.0
2015-06-04,5100,5200,5000,5190,13706,29220.0,5630000.0
2015-06-05,5120,5240,5050,5200,6629,29276.0,5630000.0
2015-06-08,5130,5700,5130,5430,77681,30571.0,5630000.0
2015-06-09,5550,5550,5360,5440,18891,30627.0,5630000.0
2015-06-10,5440,5680,5420,5540,49207,31190.0,5630000.0
2015-06-11,5580,5750,5550,5680,26216,31978.0,5630000.0
2015-06-12,5620,5920,5620,5830,59905,32823.0,5630000.0
2015-06-15,5830,5930,5750,5820,36572,32767.0,5630000.0
2015-06-16,5660,5830,5470,5600,54000,31528.0,5630000.0
2015-06-17,5510,5600,5400,5590,47779,31472.0,5630000.0
2015-06-18,5600,5600,5420,5430,22597,30571.0,5630000.0
2015-06-19,5440,5520,5430,5430,16391,30571.0,5630000.0
2015-06-22,5450,5570,5400,5420,23905,30515.0,5630000.0
2015-06-23,5420,5540,5420,5520,23687,31078.0,5630000.0
2015-06-24,5590,5610,5370,5610,84232,31584.0,5630000.0
2015-06-25,5610,6480,5610,6420,161532,36145.0,5630000.0
2015-06-26,6470,6470,6200,6450,88240,36314.0,5630000.0
2015-06-29,6350,6380,5930,6090,69411,34287.0,5630000.0
2015-06-30,6030,6290,5830,6270,60746,35300.0,5630000.0
2015-07-01,6270,6350,6100,6150,29297,34624.0,5630000.0
2015-07-02,6150,6260,5880,5940,68070,33442.0,5630000.0
2015-07-03,5960,6070,5930,6030,27266,33949.0,5630000.0
2015-07-06,5980,5980,5700,5890,49759,33161.0,5630000.0
2015-07-07,5920,6230,5750,6030,82742,33949.0,5630000.0
2015-07-08,6030,6190,5900,6020,33687,33893.0,5630000.0
2015-07-09,5940,6390,5830,6290,119137,35413.0,5630000.0
2015-07-10,6350,7170,6140,6710,196881,37777.0,5630000.0
2015-07-13,6770,7670,6770,7210,204206,40592.0,5630000.0
2015-07-14,7250,7460,7050,7170,75404,40367.0,5630000.0
2015-07-15,7160,7870,7030,7780,132288,43801.0,5630000.0
2015-07-16,7670,7830,7400,7810,65103,43970.0,5630000.0
2015-07-17,7630,7740,7300,7320,56210,41212.0,5630000.0
2015-07-20,7220,7310,6940,7000,111683,39410.0,5630000.0
2015-07-21,6990,7140,6860,7130,43882,40142.0,5630000.0
2015-07-22,7130,7130,6960,6960,26317,39185.0,5630000.0
2015-07-23,7050,7280,7000,7240,28224,40761.0,5630000.0
2015-07-24,7230,7240,7010,7130,44847,40142.0,5630000.0
2015-07-27,7020,7030,6760,6870,42699,38678.0,5630000.0
2015-07-28,6950,7000,6700,6890,38515,38791.0,5630000.0
2015-07-29,6980,7090,6810,6810,31358,38340.0,5630000.0
2015-07-30,6890,6960,6660,6780,23202,38171.0,5630000.0
2015-07-31,6830,6870,6620,6800,11657,38284.0,5630000.0
2015-08-03,6800,6990,6700,6990,20989,39354.0,5630000.0
2015-08-04,6950,7210,6950,7060,35014,39748.0,5630000.0
2015-08-05,7060,7150,6980,7030,22117,39579.0,5630000.0
2015-08-06,7030,7100,6890,7070,22337,39804.0,5630000.0
2015-08-07,6920,7070,6870,7000,9801,39410.0,5630000.0
2015-08-10,6750,6750,5900,6080,144645,34230.0,5630000.0
2015-08-11,6060,6300,6030,6030,54527,33949.0,5630000.0
2015-08-12,5970,6190,5970,6170,27308,34737.0,5630000.0
2015-08-13,6310,6330,6110,6290,10419,35413.0,5630000.0
2015-08-17,6330,6380,6010,6290,14220,35413.0,5630000.0
2015-08-18,6370,6370,5810,5910,29716,33273.0,5630000.0
2015-08-19,5910,5980,5460,5710,68170,32147.0,5630000.0
2015-08-20,5540,5990,5540,5900,40441,33217.0,5630000.0
2015-08-21,5970,5970,5550,5900,48079,33217.0,5630000.0
2015-08-24,5710,5900,5650,5750,12717,32372.0,5630000.0
2015-08-25,5710,5970,5710,5860,29629,32992.0,5630000.0
2015-08-26,5800,6000,5800,6000,7449,33780.0,5630000.0
2015-08-27,6000,6090,5980,6060,6559,34118.0,5630000.0
2015-08-28,6090,6090,6040,6050,5901,34062.0,5630000.0
2015-08-31,6180,6180,6030,6110,23756,34399.0,5630000.0
2015-09-01,6110,6150,5900,6000,13512,33780.0,5630000.0
2015-09-02,6000,6150,6000,6050,4144,34062.0,5630000.0
2015-09-03,6130,6190,6000,6100,6694,34343.0,5630000.0
2015-09-04,6030,6280,5900,5900,20549,33217.0,5630000.0
2015-09-07,5930,6100,5910,6000,5462,33780.0,5630000.0
2015-09-08,6000,6140,5990,6010,12817,33836.0,5630000.0
2015-09-09,6090,6150,6010,6060,12342,34118.0,5630000.0
2015-09-10,6020,6130,5910,5960,19542,33555.0,5630000.0
2015-09-11,5960,6050,5880,6030,14120,33949.0,5630000.0
2015-09-14,6100,6120,6040,6100,4148,34343.0,5630000.0
2015-09-15,5980,6180,5980,6040,13499,34005.0,5630000.0
2015-09-16,6140,6140,6050,6130,4043,34512.0,5630000.0
2015-09-17,6180,6230,6080,6190,37395,34850.0,5630000.0
2015-09-18,6250,6270,6160,6200,13142,34906.0,5630000.0
2015-09-21,6220,6230,6090,6150,9763,34624.0,5630000.0
2015-09-22,6030,6150,5910,5990,28172,33724.0,5630000.0
2015-09-23,5990,6000,5880,5960,9931,33555.0,5630000.0
2015-09-24,5940,5950,5750,5900,16279,33217.0,5630000.0
2015-09-25,5870,5920,5650,5700,21082,32091.0,5630000.0
2015-09-30,5700,5890,5580,5710,5712,32147.0,5630000.0
2015-10-01,5800,5800,5600,5630,9076,31697.0,5630000.0
2015-10-02,5850,5850,5600,5610,15061,31584.0,5630000.0
2015-10-05,5720,5720,5580,5610,10917,31584.0,5630000.0
2015-10-06,5610,5720,5610,5720,14251,32204.0,5630000.0
2015-10-07,5720,5780,5690,5770,8474,32485.0,5630000.0
2015-10-08,5820,5840,5710,5710,8380,32147.0,5630000.0
2015-10-12,5820,5910,5730,5860,10915,32992.0,5630000.0
2015-10-13,5870,5950,5840,5940,7741,33442.0,5630000.0
2015-10-14,6040,6040,5880,5930,2139,33386.0,5630000.0
2015-10-15,6000,6000,5860,5930,3633,33386.0,5630000.0
2015-10-16,5970,5970,5730,5830,13385,32823.0,5630000.0
2015-10-19,5830,5910,5830,5880,1825,33104.0,5630000.0
2015-10-20,5950,5950,5800,5880,12642,33104.0,5630000.0
2015-10-21,5880,5900,5660,5800,20421,32654.0,5630000.0
2015-10-22,5800,5820,5600,5630,32088,31697.0,5630000.0
2015-10-23,5630,5760,5560,5620,9281,31641.0,5630000.0
2015-10-26,5590,5760,5590,5720,4852,32204.0,5630000.0
2015-10-27,5690,5830,5670,5750,3365,32372.0,5630000.0
2015-10-28,5740,5750,5640,5700,4478,32091.0,5630000.0
2015-10-29,5730,5730,5580,5670,4629,31922.0,5630000.0
2015-10-30,5740,5740,5580,5640,6921,31753.0,5630000.0
2015-11-02,5690,5690,5600,5680,3104,31978.0,5630000.0
2015-11-03,5690,5750,5620,5690,11619,32035.0,5630000.0
2015-11-04,5700,5750,5650,5660,3398,31866.0,5630000.0
2015-11-05,5700,5700,5620,5660,3875,31866.0,5630000.0
2015-11-06,5680,5730,5580,5600,8846,31528.0,5630000.0
2015-11-09,5590,5680,5400,5400,10111,30402.0,5630000.0
2015-11-10,5200,5360,5040,5040,39875,28375.0,5630000.0
2015-11-11,5070,5200,5030,5070,7981,28544.0,5630000.0
2015-11-12,5100,5190,5020,5060,4948,28488.0,5630000.0
2015-11-13,5060,5150,4905,4990,9866,28094.0,5630000.0
2015-11-16,4800,4900,4510,4895,10852,27559.0,5630000.0
2015-11-17,4830,4910,4670,4890,10110,27531.0,5630000.0
2015-11-18,4890,5000,4820,4830,3929,27193.0,5630000.0
2015-11-19,4835,4865,4825,4825,3393,27165.0,5630000.0
2015-11-20,4800,4870,4800,4870,866,27418.0,5630000.0
2015-11-23,4860,5020,4860,5000,5113,28150.0,5630000.0
2015-11-24,4950,5000,4895,4945,6037,27840.0,5630000.0
2015-11-25,4940,4980,4900,4975,3243,28009.0,5630000.0
2015-11-26,4980,5680,4950,5170,21167,29107.0,5630000.0
2015-11-27,5170,5210,5090,5140,3412,28938.0,5630000.0
2015-11-30,5140,5140,4955,5050,3743,28432.0,5630000.0
2015-12-01,5110,5110,4980,5080,4991,28600.0,5630000.0
2015-12-02,5200,5200,4930,5100,7790,28713.0,5630000.0
2015-12-03,5140,5140,4945,5070,5852,28544.0,5630000.0
2015-12-04,5080,5080,4910,5050,4385,28432.0,5630000.0
2015-12-07,5200,5200,4890,4990,2331,28094.0,5630000.0
2015-12-08,4990,5280,4980,5160,112554,29051.0,5630000.0
2015-12-09,5160,5250,5030,5090,14977,28657.0,5630000.0
2015-12-10,5050,5560,5050,5250,88394,29558.0,5630000.0
2015-12-11,5260,6300,5210,5740,113473,32316.0,5630000.0
2015-12-14,5690,5690,5340,5360,26562,30177.0,5630000.0
2015-12-15,5440,5670,5370,5600,12906,31528.0,5630000.0
2015-12-16,5610,6130,5560,6030,60825,33949.0,5630000.0
2015-12-17,5960,6240,5810,5980,20199,33667.0,5630000.0
2015-12-18,5840,6160,5810,6120,53610,34456.0,5630000.0
2015-12-21,6190,6190,5920,5920,12820,33330.0,5630000.0
2015-12-22,5920,6070,5660,5660,18620,31866.0,5630000.0
2015-12-23,5620,6180,5620,6120,64641,34456.0,5630000.0
2015-12-24,6120,6290,6030,6160,46601,34681.0,5630000.0
2015-12-28,6230,6400,5900,5900,73563,33217.0,5630000.0
2015-12-29,6030,6130,5800,6070,16199,34174.0,5630000.0
2015-12-30,6070,6400,6070,6270,32172,35300.0,5630000.0
2016-01-04,6380,6500,6250,6330,32902,35638.0,5630000.0
2016-01-05,6320,6400,6130,6290,20275,35413.0,5630000.0
2016-01-06,6300,6650,6300,6510,38057,36651.0,5630000.0
2016-01-07,6680,6690,6500,6590,20899,37102.0,5630000.0
2016-01-08,6590,6640,6360,6600,39045,37158.0,5630000.0
2016-01-11,6600,6600,6450,6550,6056,36876.0,5630000.0
2016-01-12,6590,6590,6370,6390,19196,35976.0,5630000.0
2016-01-13,6450,6450,6360,6390,10488,35976.0,5630000.0
2016-01-14,6400,6490,6300,6400,14366,36032.0,5630000.0
2016-01-15,6370,6590,6370,6550,13108,36876.0,5630000.0
2016-01-18,6330,6540,6330,6410,12712,36088.0,5630000.0
2016-01-19,6540,6540,6380,6400,30794,36032.0,5630000.0
2016-01-20,6400,6450,6200,6240,23795,35131.0,5630000.0
2016-01-21,6100,6420,6100,6290,14120,35413.0,5630000.0
2016-01-22,6400,6400,6260,6270,13351,35300.0,5630000.0
2016-01-25,6270,6430,6270,6390,27235,35976.0,5630000.0
2016-01-26,6390,6410,6350,6350,8244,35750.0,5630000.0
2016-01-27,6400,6490,6370,6400,16825,36032.0,5630000.0
2016-01-28,6350,6420,6330,6390,2287,35976.0,5630000.0
2016-01-29,6380,6400,6300,6400,6282,36032.0,5630000.0
2016-02-01,6400,6450,6300,6330,7255,35638.0,5630000.0
2016-02-02,6350,6350,6200,6340,10500,35694.0,5630000.0
2016-02-03,6340,6350,6250,6250,10109,35188.0,5630000.0
2016-02-04,6340,6340,6200,6200,9711,34906.0,5630000.0
2016-02-05,6360,6360,6210,6300,3631,35469.0,5630000.0
2016-02-11,6130,6300,6120,6120,6584,34456.0,5630000.0
2016-02-12,5850,6320,5850,6030,14880,33949.0,5630000.0
2016-02-15,6190,6190,6030,6100,13219,34343.0,5630000.0
2016-02-16,6200,6340,6150,6330,8171,35638.0,5630000.0
2016-02-17,6330,6340,6280,6320,1031,35582.0,5630000.0
2016-02-18,6300,6450,6300,6420,20124,36145.0,5630000.0
2016-02-19,6320,6450,6320,6380,2937,35919.0,5630000.0
2016-02-22,6360,6440,6200,6380,4704,35919.0,5630000.0
2016-02-23,6380,6380,6250,6370,9309,35863.0,5630000.0
2016-02-24,6260,6450,6260,6360,1937,35807.0,5630000.0
2016-02-25,6450,6450,6300,6350,2151,35750.0,5630000.0
2016-02-26,6320,6450,6250,6300,2353,35469.0,5630000.0
2016-02-29,6260,6410,6250,6300,6013,35469.0,5630000.0
2016-03-02,6380,6400,6300,6330,4041,35638.0,5630000.0
2016-03-03,6440,6440,6260,6330,5741,35638.0,5630000.0
2016-03-04,6340,6340,6040,6270,9330,35300.0,5630000.0
2016-03-07,6270,6280,6180,6270,6179,35300.0,5630000.0
2016-03-08,6270,6390,6180,6290,7352,35413.0,5630000.0
2016-03-09,6240,6340,6240,6270,3022,35300.0,5630000.0
2016-03-10,6320,7800,6240,7100,214791,39973.0,5630000.0
2016-03-11,7190,7190,6700,6830,71489,38453.0,5630000.0
2016-03-14,6820,6940,6690,6720,49045,37834.0,5630000.0
2016-03-15,6720,6760,6530,6720,16955,37834.0,5630000.0
2016-03-16,6640,6750,6560,6680,22212,37608.0,5630000.0
2016-03-17,6800,6800,6550,6720,26727,37834.0,5630000.0
2016-03-18,6800,6850,6670,6760,37145,38059.0,5630000.0
2016-03-21,6700,6800,6570,6690,17056,37665.0,5630000.0
2016-03-22,6730,6730,6570,6670,7594,37552.0,5630000.0
2016-03-23,6550,6670,6470,6480,9493,36482.0,5630000.0
2016-03-24,6430,6640,6400,6550,10637,36876.0,5630000.0
2016-03-25,6550,6630,6400,6540,9206,36820.0,5630000.0
2016-03-28,6690,6690,6450,6570,8042,36989.0,5630000.0
2016-03-29,6560,6690,6530,6600,7376,37158.0,5630000.0
2016-03-30,6750,6750,6570,6730,31006,37890.0,5630000.0
2016-03-31,6760,6790,6610,6690,5829,37665.0,5630000.0
2016-04-01,6690,7000,6690,6840,59511,38509.0,5630000.0
2016-04-04,6920,7010,6790,6920,30746,38960.0,5630000.0
2016-04-05,6880,7050,6860,7030,25644,39579.0,5630000.0
2016-04-06,7070,7450,6950,7300,100939,41099.0,5630000.0
2016-04-07,7370,7370,7050,7050,27246,39692.0,5630000.0
2016-04-08,6950,7280,6950,7260,24047,40874.0,5630000.0
2016-04-11,7300,7320,7050,7100,17434,39973.0,5630000.0
2016-04-12,7100,7300,7050,7160,15983,40311.0,5630000.0
2016-04-14,7020,7240,7020,7220,34038,40649.0,5630000.0
2016-04-15,7170,7290,7110,7200,12124,40536.0,5630000.0
2016-04-18,7200,7280,7060,7150,13792,40254.0,5630000.0
2016-04-19,7010,7290,7010,7210,8056,40592.0,5630000.0
2016-04-20,7210,7250,7100,7210,10952,40592.0,5630000.0
2016-04-21,7160,7400,7110,7250,19250,40818.0,5630000.0
2016-04-22,7150,7500,7150,7380,62344,41549.0,5630000.0
2016-04-25,7380,7700,7240,7350,21859,41380.0,5630000.0
2016-04-26,7350,7380,7140,7340,11325,41324.0,5630000.0
2016-04-27,7300,7550,7170,7450,39900,41944.0,5630000.0
2016-04-28,7220,7490,7220,7340,70029,41324.0,5630000.0
2016-04-29,7340,7390,7150,7310,24892,41155.0,5630000.0
2016-05-02,7210,7310,7090,7090,23220,39917.0,5630000.0
2016-05-03,7120,7220,7070,7170,13046,40367.0,5630000.0
2016-05-04,7070,7490,7040,7160,31241,40311.0,5630000.0
2016-05-09,7160,7270,7090,7130,6665,40142.0,5630000.0
2016-05-10,7010,7230,7010,7160,8343,40311.0,5630000.0
2016-05-11,7270,7270,7080,7180,6930,40423.0,5630000.0
2016-05-12,7180,7230,6900,6960,26446,39185.0,5630000.0
2016-05-13,7090,7240,6930,7200,31457,40536.0,5630000.0
2016-05-16,7040,7250,7040,7120,11060,40086.0,5630000.0
2016-05-17,7050,7160,7000,7080,3034,39860.0,5630000.0
2016-05-18,7080,7160,6960,7010,7319,39466.0,5630000.0
2016-05-19,7180,7180,7050,7150,10538,40254.0,5630000.0
2016-05-20,7150,7190,6990,7050,17118,39692.0,5630000.0
2016-05-23,7090,7090,6900,7010,6443,39466.0,5630000.0
2016-05-24,7050,7050,6860,6900,18909,38847.0,5630000.0
2016-05-25,6970,6980,6790,6920,10842,38960.0,5630000.0
2016-05-26,6920,7000,6900,6900,2425,38847.0,5630000.0
2016-05-27,7000,7000,6850,6920,3092,38960.0,5630000.0
2016-05-30,6920,6920,6720,6890,13989,38791.0,5630000.0
2016-05-31,6770,6900,6510,6900,6462,38847.0,5630000.0
2016-06-01,6960,6990,6800,6980,5175,39297.0,5630000.0
2016-06-02,6930,7070,6800,7030,23018,39579.0,5630000.0
2016-06-03,6980,7100,6950,7000,3609,39410.0,5630000.0
2016-06-07,6950,7080,6880,6960,5000,39185.0,5630000.0
2016-06-08,6900,6990,6860,6940,5049,39072.0,5630000.0
2016-06-09,6900,6990,6800,6900,15969,38847.0,5630000.0
2016-06-10,6900,7030,6760,7000,15851,39410.0,5630000.0
2016-06-13,7000,7000,6900,6930,3477,39016.0,5630000.0
2016-06-14,6930,6990,6860,6920,1021,38960.0,5630000.0
2016-06-15,6990,6990,6800,6940,5262,39072.0,5630000.0
2016-06-16,6730,6940,6730,6800,13353,38284.0,5630000.0
2016-06-17,6900,6980,6840,6880,5060,38734.0,5630000.0
2016-06-20,6880,7060,6810,7050,7718,39692.0,5630000.0
2016-06-21,7090,7090,6980,7050,1032,39692.0,5630000.0
2016-06-22,6910,7080,6910,7020,1153,39523.0,5630000.0
2016-06-23,7050,7050,6850,6910,9597,38903.0,5630000.0
2016-06-24,7020,7020,6700,6860,29094,38622.0,5630000.0
2016-06-27,6780,7070,6700,7050,39653,39692.0,5630000.0
2016-06-28,7000,7070,6910,7060,6215,39748.0,5630000.0
2016-06-29,7000,7730,7000,7500,68798,42225.0,5630000.0
2016-06-30,7610,9600,7550,9000,990998,50670.0,5630000.0
2016-07-01,8710,8960,8520,8950,297995,50388.0,5630000.0
2016-07-04,9120,10550,9010,9340,895646,52584.0,5630000.0
2016-07-05,9470,11500,9050,10200,827535,57426.0,5630000.0
2016-07-06,10250,11450,9940,10750,901012,60522.0,5630000.0
2016-07-07,10850,11750,10800,10900,278582,61367.0,5630000.0
2016-07-08,11400,12000,11100,12000,260312,67560.0,5630000.0
2016-07-11,11900,12500,11900,11900,187033,66997.0,5630000.0
2016-07-12,12200,12500,10950,11700,369212,65871.0,5630000.0
2016-07-13,11350,11950,10950,11350,173248,63900.0,5630000.0
2016-07-14,11350,11350,10000,10300,436432,57989.0,5630000.0
2016-07-15,10300,13250,9870,11700,1616812,65871.0,5630000.0
2016-07-18,11800,14000,11800,13900,1218235,78257.0,5630000.0
2016-07-19,13400,13750,12750,13200,306710,74316.0,5630000.0
2016-07-20,12650,13500,12350,13500,225198,76005.0,5630000.0
2016-07-21,13450,13650,12750,12750,123054,71782.0,5630000.0
2016-07-22,12450,13100,12200,12650,97697,71220.0,5630000.0
2016-07-25,13100,13250,12400,12400,95466,69812.0,5630000.0
2016-07-26,12550,13300,12100,12850,78615,72346.0,5630000.0
2016-07-27,12900,13400,12650,13100,111636,73753.0,5630000.0
2016-07-28,13100,13350,12800,13150,68241,74034.0,5630000.0
2016-07-29,13000,13900,13000,13900,119228,78257.0,5630000.0
2016-08-01,13850,14000,12500,13000,99360,73190.0,5630000.0
2016-08-02,13000,13700,12850,13650,47125,76850.0,5630000.0
2016-08-03,13400,13650,12100,12150,229807,68404.0,5630000.0
2016-08-04,12300,12350,11400,11700,202859,65871.0,5630000.0
2016-08-05,11600,12350,11600,11850,88250,66716.0,5630000.0
2016-08-08,11600,12050,11300,11550,51039,65026.0,5630000.0
2016-08-09,11550,11800,10850,11100,88981,62493.0,5630000.0
2016-08-10,11300,11550,10400,10600,259556,59678.0,5630000.0
2016-08-11,10600,10650,10300,10500,89911,59115.0,5630000.0
2016-08-12,10500,10500,10050,10100,173634,56863.0,5630000.0
2016-08-16,10200,10400,10150,10300,66574,57989.0,5630000.0
2016-08-17,10200,10250,9690,9830,125332,55343.0,5630000.0
2016-08-18,9990,10150,9710,9840,59551,55399.0,5630000.0
2016-08-19,9980,10000,9800,9970,45459,56131.0,5630000.0
2016-08-22,9970,9970,9390,9510,78105,53541.0,5630000.0
2016-08-23,9540,9640,9100,9250,141086,52078.0,5630000.0
2016-08-24,9300,9890,9300,9730,94889,54780.0,5630000.0
2016-08-25,9730,9850,9500,9600,38741,54048.0,5630000.0
2016-08-26,9600,9790,9220,9420,22840,53035.0,5630000.0
2016-08-29,9400,9400,8810,9160,58812,51571.0,5630000.0
2016-08-30,9090,9330,8850,9300,53384,52359.0,5630000.0
2016-08-31,9290,9290,9100,9230,14326,51965.0,5630000.0
2016-09-01,9380,9380,9120,9350,13613,52640.0,5630000.0
2016-09-02,9400,9400,9210,9300,15342,52359.0,5630000.0
2016-09-05,9260,9380,9160,9270,14185,52190.0,5630000.0
2016-09-06,9350,9900,9270,9900,129181,55737.0,5630000.0
2016-09-07,9850,10900,9850,10400,235345,58552.0,5630000.0
2016-09-08,10500,10650,9800,9900,109483,55737.0,5630000.0
2016-09-09,9980,9990,9300,9300,72716,52359.0,5630000.0
2016-09-12,9310,9310,8780,9190,62899,51740.0,5630000.0
2016-09-13,9190,9290,8980,9140,25733,51458.0,5630000.0
2016-09-19,9160,9160,8890,9080,25047,51120.0,5630000.0
2016-09-20,9080,9110,8850,9110,23647,51289.0,5630000.0
2016-09-21,9150,10050,9000,9970,103060,56131.0,5630000.0
2016-09-22,9980,10450,9860,10250,84818,57708.0,5630000.0
2016-09-23,10200,10650,10000,10450,57778,58834.0,5630000.0
2016-09-26,10450,10750,10150,10500,94471,59115.0,5630000.0
2016-09-27,10450,10650,9980,10650,105964,59960.0,5630000.0
2016-09-28,10650,10850,10400,10500,53434,59115.0,5630000.0
2016-09-29,10700,10700,9990,10200,126158,57426.0,5630000.0
2016-09-30,10200,10400,10000,10250,25249,57708.0,5630000.0
2016-10-04,10700,10800,10000,10200,70962,57426.0,5630000.0
2016-10-05,10150,10250,9500,10000,33977,56300.0,5630000.0
2016-10-06,10150,10150,9850,10000,22525,56300.0,5630000.0
2016-10-07,10000,10000,9470,9700,55171,54611.0,5630000.0
2016-10-10,9440,9630,9190,9300,43205,52359.0,5630000.0
2016-10-11,9200,9350,9020,9150,25823,51514.0,5630000.0
2016-10-12,9060,9150,8600,8970,45356,50501.0,5630000.0
2016-10-13,9060,9080,8830,8970,19071,50501.0,5630000.0
2016-10-14,8970,9580,8840,9280,36708,52246.0,5630000.0
2016-10-17,9490,11250,9440,10050,521970,56582.0,5630000.0
2016-10-18,10000,10550,10000,10100,96839,56863.0,5630000.0
2016-10-19,10250,10600,10100,10350,75776,58270.0,5630000.0
2016-10-20,10600,10600,9800,10400,74853,58552.0,5630000.0
2016-10-21,10350,10600,9960,10300,85299,57989.0,5630000.0
2016-10-24,10450,10450,9900,9900,48615,55737.0,5630000.0
2016-10-25,9950,10000,9700,9700,23886,54611.0,5630000.0
2016-10-26,9730,9950,9550,9800,14565,55174.0,5630000.0
2016-10-27,9640,9970,9550,9800,35517,55174.0,5630000.0
2016-10-28,9750,9940,9710,9730,9381,54780.0,5630000.0
2016-10-31,9520,9900,9250,9300,29365,52359.0,5630000.0
2016-11-01,8760,9590,8760,9210,27542,51852.0,5630000.0
2016-11-02,9200,9380,8890,9020,19433,50783.0,5630000.0
2016-11-03,9020,9170,8850,8950,17655,50388.0,5630000.0
2016-11-04,8810,9100,8770,8980,22393,50557.0,5630000.0
2016-11-07,9060,9500,9060,9180,128428,51683.0,5630000.0
2016-11-08,9500,9500,8850,8890,43538,50051.0,5630000.0
2016-11-09,8950,9080,7800,7960,93523,44815.0,5630000.0
2016-11-10,8050,8230,8000,8150,18183,45884.0,5630000.0
2016-11-11,8150,8690,8100,8670,23874,48812.0,5630000.0
2016-11-14,8670,8670,8130,8430,33209,47461.0,5630000.0
2016-11-15,8440,8490,8100,8200,17469,46166.0,5630000.0
2016-11-16,8120,8400,8120,8200,3608,46166.0,5630000.0
2016-11-17,8200,8300,8080,8200,12103,46166.0,5630000.0
2016-11-18,8150,8290,7410,7650,69459,43070.0,5630000.0
2016-11-21,7650,7750,7480,7500,16226,42225.0,5630000.0
2016-11-22,7500,7870,7350,7850,36425,44196.0,5630000.0
2016-11-23,7850,7980,7710,7800,5331,43914.0,5630000.0
2016-11-24,7580,7960,7520,7570,12290,42619.0,5630000.0
2016-11-25,7790,8100,7500,8100,24856,45603.0,5630000.0
2016-11-28,8190,8190,7790,7860,36103,44252.0,5630000.0
2016-11-29,7810,7970,7600,7670,14126,43182.0,5630000.0
2016-11-30,7620,7760,7410,7500,17706,42225.0,5630000.0
2016-12-01,7500,7590,7360,7490,9543,42169.0,5630000.0
2016-12-02,7490,7610,7350,7490,14208,42169.0,5630000.0
2016-12-05,7570,7570,7340,7340,1908,41324.0,5630000.0
2016-12-06,7380,7480,7230,7350,3247,41380.0,5630000.0
2016-12-07,7620,7620,7060,7260,15397,40874.0,5630000.0
2016-12-08,7380,7600,7040,7560,26493,42563.0,5630000.0
2016-12-09,7560,7700,7510,7700,16801,43351.0,5630000.0
2016-12-12,7580,7930,7580,7610,11230,42844.0,5630000.0
2016-12-13,7610,7800,7610,7780,3977,43801.0,5630000.0
2016-12-14,7800,7930,7650,7830,18219,44083.0,5630000.0
2016-12-15,7830,8100,7810,8100,10989,45603.0,5630000.0
2016-12-16,8200,8200,7850,8100,7747,45603.0,5630000.0
2016-12-19,7870,8090,7830,7910,17494,44533.0,5630000.0
2016-12-20,7840,8080,7840,7990,9487,44984.0,5630000.0
2016-12-21,7990,8060,7860,7860,22665,44252.0,5630000.0
2016-12-22,7990,8070,7810,7920,15505,44590.0,5630000.0
2016-12-23,7980,8070,7740,7840,11435,44139.0,5630000.0
2016-12-26,7700,7800,7490,7800,36276,43914.0,5630000.0
2016-12-27,7240,7910,7240,7580,24414,42675.0,5630000.0
2016-12-28,7430,7710,7400,7590,22536,42732.0,5630000.0
2016-12-29,7590,7890,7520,7650,19643,43070.0,5630000.0
2017-01-02,7760,7790,7630,7750,15464,43632.0,5630000.0
2017-01-03,7750,7920,7720,7900,14139,44477.0,5630000.0
2017-01-04,7870,8150,7870,8150,38449,45884.0,5630000.0
2017-01-05,8150,8270,8000,8120,15253,45716.0,5630000.0
2017-01-06,8150,8240,8010,8080,11281,45490.0,5630000.0
2017-01-09,8180,8180,7900,7900,17763,44477.0,5630000.0
2017-01-10,7940,8000,7650,7990,26117,44984.0,5630000.0
2017-01-11,7730,8040,7730,7820,12605,44027.0,5630000.0
