세원물산(024830),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-01-04,251,251,251,250,0,1661.0,232000.0
1999-01-05,281,281,281,280,0,1858.0,232000.0
1999-01-06,281,281,281,280,0,1858.0,232000.0
1999-01-07,281,281,281,280,0,,
1999-01-08,281,281,281,280,0,,
1999-01-11,281,281,281,280,0,,
1999-01-12,281,281,281,280,0,,
1999-01-13,281,281,281,280,0,,
1999-01-14,281,281,281,280,0,,
1999-01-15,281,281,281,280,0,,
1999-01-18,281,281,281,280,0,,
1999-01-19,281,281,281,280,0,,
1999-01-20,281,281,281,280,0,,
1999-01-21,281,281,281,280,0,,
1999-01-22,281,281,281,280,0,,
1999-01-25,281,281,281,280,0,,
1999-01-26,281,281,281,280,0,,
1999-01-27,281,281,281,280,0,,
1999-01-28,281,281,281,280,0,,
1999-01-29,280,280,280,280,10000,1856.0,232000.0
1999-02-01,280,280,280,280,0,1856.0,232000.0
1999-02-02,280,280,280,280,0,,
1999-02-03,280,280,280,280,0,,
1999-02-04,280,280,280,280,0,,
1999-02-05,280,280,280,280,0,,
1999-02-08,280,280,280,280,0,,
1999-02-09,280,280,280,280,0,,
1999-02-10,280,280,280,280,0,,
1999-02-11,280,280,280,280,0,,
1999-02-12,280,280,280,280,0,,
1999-02-18,280,280,280,280,0,,
1999-02-19,280,280,280,280,0,,
1999-02-22,280,280,280,280,0,,
1999-02-23,280,280,280,280,0,,
1999-02-24,280,280,280,280,0,,
1999-02-25,280,280,280,280,0,,
1999-02-26,280,280,280,280,10000,1856.0,232000.0
1999-03-02,280,280,280,280,0,,
1999-03-03,280,280,280,280,0,,
1999-03-04,280,280,280,280,0,,
1999-03-05,280,280,280,280,0,,
1999-03-08,280,280,280,280,0,,
1999-03-09,280,280,280,280,0,,
1999-03-10,312,312,312,311,0,2065.0,232000.0
1999-03-11,312,312,312,311,0,2065.0,232000.0
1999-03-12,312,312,312,311,0,,
1999-03-15,312,312,312,311,0,,
1999-03-16,347,347,347,346,0,2297.0,232000.0
1999-03-17,382,382,382,382,0,2529.0,232000.0
1999-03-18,382,382,382,382,0,2529.0,232000.0
1999-03-19,382,382,382,382,0,,
1999-03-22,382,382,382,382,0,,
1999-03-23,428,428,428,427,0,2830.0,232000.0
1999-03-24,428,428,428,427,0,2830.0,232000.0
1999-03-25,478,478,478,478,0,3167.0,232000.0
1999-03-26,478,478,478,478,0,3167.0,232000.0
1999-03-29,478,478,478,478,0,,
1999-03-30,478,478,478,478,0,,
1999-03-31,422,424,422,424,11000,2807.0,232000.0
1999-04-01,424,424,424,424,0,2807.0,232000.0
1999-04-02,424,424,424,424,0,,
1999-04-06,424,424,424,424,0,,
1999-04-07,424,424,424,424,0,,
1999-04-08,424,424,424,424,0,,
1999-04-09,424,424,424,424,0,,
1999-04-12,424,424,424,424,0,,
1999-04-13,424,424,424,424,0,,
1999-04-14,424,424,424,424,0,,
1999-04-15,424,424,424,424,0,,
1999-04-16,424,424,424,424,0,,
1999-04-19,424,424,424,424,0,,
1999-04-20,424,424,424,424,0,,
1999-04-21,424,424,424,424,0,,
1999-04-22,424,424,424,424,0,,
1999-04-23,424,424,424,424,0,,
1999-04-26,424,424,424,424,0,,
1999-04-27,424,424,424,424,0,,
1999-04-28,424,424,424,424,0,,
1999-04-29,424,424,424,424,0,,
1999-04-30,424,424,424,424,0,,
1999-05-03,424,424,424,424,0,,
1999-05-04,424,424,424,424,0,,
1999-05-06,424,424,424,424,0,,
1999-05-07,424,424,424,424,0,,
1999-05-10,424,424,424,424,0,,
1999-05-11,424,424,424,424,0,,
1999-05-12,424,424,424,424,0,,
1999-05-13,424,424,424,424,0,,
1999-05-14,424,424,424,424,0,,
1999-05-17,424,424,424,424,0,,
1999-05-18,424,424,424,424,0,,
1999-05-19,475,475,475,474,0,3144.0,232000.0
1999-05-20,475,475,475,474,0,3144.0,232000.0
1999-05-21,475,475,475,474,0,,
1999-05-24,475,475,475,474,0,,
1999-05-25,531,531,531,530,0,3515.0,232000.0
1999-05-26,531,531,531,530,0,3515.0,232000.0
1999-05-27,531,531,531,530,0,,
1999-05-28,531,531,531,530,0,,
1999-05-31,477,477,477,476,10000,3155.0,232000.0
1999-06-01,533,533,533,532,0,3526.0,232000.0
1999-06-02,596,596,596,595,0,3944.0,232000.0
1999-06-03,666,666,666,665,0,4408.0,232000.0
1999-06-04,666,666,666,665,0,4408.0,232000.0
1999-06-07,745,745,745,744,0,4930.0,232000.0
1999-06-08,834,834,834,834,0,5522.0,232000.0
1999-06-09,929,929,929,928,0,6148.0,232000.0
1999-06-10,929,929,929,928,0,6148.0,232000.0
1999-06-11,929,929,929,928,0,,
1999-06-14,1039,1039,1039,1039,0,6879.0,232000.0
1999-06-15,1039,1039,1039,1039,0,6879.0,232000.0
1999-06-16,1164,1164,1164,1163,0,7702.0,232000.0
1999-06-17,1164,1164,1164,1163,0,7702.0,232000.0
1999-06-18,1164,1164,1164,1163,0,,
1999-06-21,1174,1174,1167,1167,1500,7726.0,232000.0
1999-06-22,1306,1306,1306,1305,0,8642.0,232000.0
1999-06-23,1462,1462,1462,1461,1000,9674.0,232000.0
1999-06-24,1637,1637,1637,1636,1660,10834.0,232000.0
1999-06-25,1833,1833,1833,1833,390,12134.0,232000.0
1999-06-28,1998,1998,1998,1997,90,13224.0,232000.0
1999-06-29,2236,2236,1759,2236,80,14802.0,232000.0
1999-06-30,1970,2453,1970,2453,970,16240.0,232000.0
1999-07-01,2506,2506,2506,2505,20,16588.0,232000.0
1999-07-02,2278,2278,2278,2278,10,15080.0,232000.0
1999-07-05,2005,2103,2005,2102,20,13920.0,232000.0
1999-07-06,1928,1928,1928,1927,0,12760.0,232000.0
1999-07-07,1752,1752,1752,1752,0,11600.0,232000.0
1999-07-08,1577,1963,1542,1962,3230,12992.0,232000.0
1999-07-09,1752,2198,1745,2197,400,14546.0,232000.0
1999-07-12,2460,2460,2460,2460,0,16286.0,232000.0
1999-07-13,2166,2755,2166,2754,200,18235.0,232000.0
1999-07-14,3084,3084,3084,3084,120,20416.0,232000.0
1999-07-15,2804,3452,2804,3452,70,22852.0,232000.0
1999-07-16,3330,3330,3330,3329,0,22040.0,232000.0
1999-07-19,3715,3715,2930,3715,190,24592.0,232000.0
1999-07-20,4153,4153,3505,4153,150,27492.0,232000.0
1999-07-21,4644,4644,4644,4643,10,30740.0,232000.0
1999-07-22,4101,4101,4101,4100,0,27144.0,232000.0
1999-07-23,3610,3610,3610,3609,0,23896.0,232000.0
1999-07-26,3189,3189,3189,3189,0,21112.0,232000.0
1999-07-27,2807,2807,2807,2807,1600,18583.0,232000.0
1999-07-28,2471,2471,2471,2470,320,16356.0,232000.0
1999-07-29,2176,2176,2176,2176,0,14407.0,232000.0
1999-07-30,1917,1917,1917,1917,8920,12690.0,232000.0
1999-08-02,1689,2050,1689,1689,6300,11182.0,232000.0
1999-08-03,1889,1889,1493,1493,630,9883.0,232000.0
1999-08-04,1672,1672,1672,1671,10,11066.0,232000.0
1999-08-05,1472,1872,1472,1871,1380,12389.0,232000.0
1999-08-06,1647,1872,1647,1871,120,12389.0,232000.0
1999-08-09,1893,1893,1647,1892,730,12528.0,232000.0
1999-08-10,2117,2117,2117,2116,10,14013.0,232000.0
1999-08-11,2278,2278,2278,2278,10,15080.0,232000.0
1999-08-12,2005,2005,2005,2004,0,13270.0,232000.0
1999-08-13,1766,1766,1766,1766,130,11693.0,232000.0
1999-08-16,1766,1766,1766,1766,0,11693.0,232000.0
1999-08-17,1766,1766,1766,1766,0,,
1999-08-18,1752,1752,1752,1752,0,11600.0,232000.0
1999-08-19,1752,1752,1752,1752,80,11600.0,232000.0
1999-08-20,1823,1823,1823,1822,20,12064.0,232000.0
1999-08-23,1605,1605,1605,1605,100,10626.0,232000.0
1999-08-24,1419,1419,1414,1414,500,9361.0,232000.0
1999-08-25,1286,1577,1286,1436,580,9512.0,232000.0
1999-08-26,1577,1577,1577,1577,120,10440.0,232000.0
1999-08-27,1419,1612,1402,1612,210,10672.0,232000.0
1999-08-30,1577,1577,1423,1436,440,9512.0,232000.0
1999-08-31,1265,1472,1265,1419,230,9396.0,232000.0
1999-09-01,1577,1577,1577,1577,10,10440.0,232000.0
1999-09-02,1507,1507,1507,1507,0,9976.0,232000.0
1999-09-03,1398,1398,1398,1398,0,9257.0,232000.0
1999-09-06,1232,1565,1232,1564,480,10359.0,232000.0
1999-09-07,1577,1577,1560,1559,130,10324.0,232000.0
1999-09-08,1556,1556,1556,1556,0,10301.0,232000.0
1999-09-09,1570,1570,1570,1570,140,10394.0,232000.0
1999-09-10,1570,1570,1570,1570,0,10394.0,232000.0
1999-09-13,1542,1560,1542,1559,100,10324.0,232000.0
1999-09-14,1577,1577,1577,1577,10,10440.0,232000.0
1999-09-15,1577,1577,1577,1577,0,10440.0,232000.0
1999-09-16,1766,1766,1766,1766,10,11693.0,232000.0
1999-09-17,1556,1556,1556,1556,0,10301.0,232000.0
1999-09-20,1402,1402,1402,1401,0,9280.0,232000.0
1999-09-21,1234,1237,1234,1233,7780,8166.0,232000.0
1999-09-22,1234,1234,1234,1233,0,8166.0,232000.0
1999-09-27,1234,1234,1234,1233,0,,
1999-09-28,1381,1381,1381,1380,10,9141.0,232000.0
1999-09-29,1227,1227,1227,1226,1500,8120.0,232000.0
1999-09-30,1374,1374,1374,1373,10,9094.0,232000.0
1999-10-01,1518,1518,1518,1517,20,10046.0,232000.0
1999-10-04,1504,1504,1504,1503,0,9953.0,232000.0
1999-10-05,1504,1504,1504,1503,0,9953.0,232000.0
1999-10-06,1332,1493,1332,1493,20,9883.0,232000.0
1999-10-07,1672,1672,1672,1671,1690,11066.0,232000.0
1999-10-08,1872,1872,1872,1871,10,12389.0,232000.0
1999-10-11,2033,2096,2033,2095,1730,13874.0,232000.0
1999-10-12,2345,2345,2345,2344,1510,15521.0,232000.0
1999-10-13,2625,2625,2625,2625,3230,17377.0,232000.0
1999-10-14,2937,2937,2937,2937,2940,19442.0,232000.0
1999-10-15,3288,3288,3284,3287,6590,21762.0,232000.0
1999-10-18,3680,3680,3680,3680,6350,24360.0,232000.0
1999-10-19,4118,4118,4118,4118,5440,27260.0,232000.0
1999-10-20,4609,4609,4609,4608,430,30508.0,232000.0
1999-10-21,5152,5152,5152,5152,1030,34104.0,232000.0
1999-10-22,5765,5765,5765,5765,4280,38164.0,232000.0
1999-10-25,6449,6449,6449,6448,1500,42688.0,232000.0
1999-10-26,7220,7220,7220,7219,2540,47792.0,232000.0
1999-10-27,8079,8079,8079,8078,1140,53476.0,232000.0
1999-10-28,9042,9042,7150,8937,1710,59160.0,232000.0
1999-10-29,7868,7868,7868,7868,280,52084.0,232000.0
1999-11-01,6940,6940,6940,6939,60,45936.0,232000.0
1999-11-02,6116,6116,6116,6115,830,40484.0,232000.0
1999-11-03,5608,6834,5608,6834,7910,45240.0,232000.0
1999-11-04,7650,7650,7650,7650,10,18931.0,232000.0
1999-11-05,8559,8559,8559,8559,10,21182.0,232000.0
1999-11-08,9469,9563,9188,9562,2420,23664.0,232000.0
1999-11-09,10688,10688,10688,10687,110,26448.0,232000.0
1999-11-10,11953,11953,11953,11953,10,29580.0,232000.0
1999-11-11,13359,13359,13359,13359,10,33060.0,232000.0
1999-11-12,14953,14953,11766,14437,3320,35728.0,232000.0
1999-11-15,12750,15000,12750,12750,2590,31552.0,232000.0
1999-11-16,11250,11250,11250,11250,50,27840.0,232000.0
1999-11-17,9938,12188,9938,11906,5050,29464.0,232000.0
1999-11-18,10500,12188,10500,12093,740,29928.0,232000.0
1999-11-19,10688,13125,10688,13125,1830,32480.0,232000.0
1999-11-22,11578,11719,11578,11578,1820,28652.0,232000.0
1999-11-23,10313,11438,10219,11437,310,28304.0,232000.0
1999-11-24,10078,11109,10078,11109,650,27492.0,232000.0
1999-11-25,9797,10781,9797,10781,2860,26680.0,232000.0
1999-11-26,10688,10688,9516,9515,910,23548.0,232000.0
1999-11-29,8391,8391,8391,8390,200,20764.0,232000.0
1999-11-30,8288,8288,7388,7734,1280,19140.0,232000.0
1999-12-01,7406,8663,6844,8662,2510,21437.0,232000.0
1999-12-02,9281,9656,8663,9656,1620,23896.0,232000.0
1999-12-03,10781,10781,8813,10687,1080,26448.0,232000.0
1999-12-06,9656,9844,9422,9843,1310,24360.0,232000.0
1999-12-07,8906,8906,8906,8906,0,22040.0,232000.0
1999-12-08,7838,8719,7838,8718,2600,21576.0,232000.0
1999-12-09,7781,8653,7678,8653,2120,21414.0,232000.0
1999-12-10,7631,8719,7622,8718,1760,21576.0,232000.0
1999-12-13,7678,8344,7678,8343,740,20648.0,232000.0
1999-12-14,7350,8344,7350,8240,1820,20393.0,232000.0
1999-12-15,7256,7706,7256,7706,490,19070.0,232000.0
1999-12-16,7500,7594,6891,7593,1340,18792.0,232000.0
1999-12-17,6703,7359,6703,7359,80,18212.0,232000.0
1999-12-20,6478,6703,6478,6703,670,16588.0,232000.0
1999-12-21,5906,5906,5906,5906,1700,14616.0,232000.0
1999-12-22,5203,5906,5203,5203,70,12876.0,232000.0
1999-12-23,4584,4688,4584,4584,1110,11345.0,232000.0
1999-12-24,4969,4969,4969,4968,10,12296.0,232000.0
1999-12-27,4969,5438,4969,5437,210,13456.0,232000.0
1999-12-28,5991,6084,5991,6084,750,15057.0,232000.0
2000-01-04,6084,6084,6084,6084,0,15057.0,232000.0
2000-01-05,6563,6563,5363,5362,380,13270.0,232000.0
2000-01-06,4781,4781,4725,4725,170,11693.0,232000.0
2000-01-07,4163,4163,4163,4162,110,10301.0,232000.0
2000-01-10,4163,4303,3666,3703,1010,9164.0,232000.0
2000-01-11,4078,4144,4078,4143,1050,10254.0,232000.0
2000-01-12,4641,4641,4641,4640,2120,11484.0,232000.0
2000-01-13,5194,5194,5194,5193,920,12853.0,232000.0
2000-01-14,5813,5813,5813,5812,3230,14384.0,232000.0
2000-01-17,6506,6506,6506,6506,1790,16101.0,232000.0
2000-01-18,7284,7284,5728,5728,5830,39715.0,650000.0
2000-01-19,5044,5044,5044,5043,80,34970.0,650000.0
2000-01-20,4444,4444,4444,4443,40,30810.0,650000.0
2000-01-21,3914,4444,3914,3937,7540,27300.0,650000.0
2000-01-24,4406,4406,3769,4406,4460,30550.0,650000.0
2000-01-25,4931,4931,3881,4654,2870,32272.0,650000.0
2000-01-26,4734,4734,4134,4635,4210,32142.0,650000.0
2000-01-27,4083,4594,4083,4490,570,31135.0,650000.0
2000-01-28,4491,4678,4172,4171,400,28925.0,650000.0
2000-01-31,4163,4425,3806,4378,420,30355.0,650000.0
2000-02-01,4397,4903,3853,4903,4220,33995.0,650000.0
2000-02-02,5484,5484,4688,5118,3420,35490.0,650000.0
2000-02-03,4509,5250,4509,5062,5870,35100.0,650000.0
2000-02-07,4969,5663,4481,5362,11090,37180.0,650000.0
2000-02-08,5063,5578,4875,5062,5530,35100.0,650000.0
2000-02-09,4500,4969,4500,4500,2680,31200.0,650000.0
2000-02-10,4641,4781,4313,4659,4780,32305.0,650000.0
2000-02-11,4228,4584,4219,4584,12050,31785.0,650000.0
2000-02-14,4969,4969,4125,4687,770,32500.0,650000.0
2000-02-15,4594,4594,4125,4125,6750,28600.0,650000.0
2000-02-16,3656,4313,3656,4031,3440,27950.0,650000.0
2000-02-17,3750,4514,3750,4514,20520,31298.0,650000.0
2000-02-18,5053,5053,4313,4687,4280,32500.0,650000.0
2000-02-21,4688,5034,4125,4593,10090,31850.0,650000.0
2000-02-22,4134,4219,4069,4171,7520,28925.0,650000.0
2000-02-23,4116,4491,3703,4265,1240,29575.0,650000.0
2000-02-24,3797,4594,3755,4382,4760,30388.0,650000.0
2000-02-25,3938,4491,3858,4490,10700,31135.0,650000.0
2000-02-28,4453,5025,4238,5025,33500,34840.0,650000.0
2000-02-29,5625,5625,5625,5625,36520,39000.0,650000.0
2000-03-02,6300,6300,6300,6300,61700,43680.0,650000.0
2000-03-03,7050,7050,7050,7050,92780,48880.0,650000.0
2000-03-06,7894,7894,6206,7893,276950,54730.0,650000.0
2000-03-07,7500,7875,6947,6946,48370,48165.0,650000.0
2000-03-08,6122,7772,6122,7771,104150,53885.0,650000.0
2000-03-09,8700,8700,8681,8700,122480,60320.0,650000.0
2000-03-10,9703,9703,9703,9703,72780,67275.0,650000.0
2000-03-13,10781,10781,8578,9562,243770,66300.0,650000.0
2000-03-14,9375,10688,8438,10687,142100,74100.0,650000.0
2000-03-15,11156,11953,9797,11953,392690,82875.0,650000.0
2000-03-16,11297,12094,10547,10546,134980,73125.0,650000.0
2000-03-17,9375,9938,9281,9281,90880,64350.0,650000.0
2000-03-20,8175,8175,8175,8175,7490,56680.0,650000.0
2000-03-21,7200,7200,7200,7200,910,49920.0,650000.0
2000-03-22,6375,7819,6375,7031,161530,48750.0,650000.0
2000-03-23,6656,7500,6188,6337,143140,43940.0,650000.0
2000-03-24,6375,7097,5831,7096,181760,49205.0,650000.0
2000-03-27,7509,7941,7509,7940,29550,55055.0,650000.0
2000-03-28,8888,8888,7031,7406,161210,51350.0,650000.0
2000-03-29,7125,7631,6572,6843,130060,47450.0,650000.0
2000-03-30,6422,7594,6281,7593,122680,52650.0,650000.0
2000-03-31,7125,8138,7125,7443,152570,51610.0,650000.0
2000-04-03,7584,8334,7453,8334,311840,57785.0,650000.0
2000-04-04,7978,7978,7341,7340,44640,50895.0,650000.0
2000-04-06,6488,7313,6469,6468,165230,44850.0,650000.0
2000-04-07,6281,6891,6281,6703,107520,46475.0,650000.0
2000-04-10,6844,7125,6750,6843,106460,47450.0,650000.0
2000-04-11,6375,6469,6028,6028,64860,41795.0,650000.0
2000-04-12,5456,5953,5306,5550,170160,38480.0,650000.0
2000-04-14,5606,6216,5250,6215,183280,43095.0,650000.0
2000-04-17,5475,5813,5475,5475,103580,37960.0,650000.0
2000-04-18,5625,5850,4819,4818,116930,33410.0,650000.0
2000-04-19,4875,5250,4547,4875,195990,33800.0,650000.0
2000-04-20,4875,4875,4875,4875,0,33800.0,650000.0
2000-04-21,4875,4875,4875,4875,0,,
2000-04-24,4294,5344,4294,4725,123393,32760.0,6500000.0
2000-04-25,5063,5063,4163,4593,101369,31850.0,6500000.0
2000-04-26,4772,4828,4341,4593,72787,31850.0,6500000.0
2000-04-27,4641,4706,4313,4603,57430,31915.0,6500000.0
2000-04-28,4603,4650,4219,4593,45310,31850.0,6500000.0
2000-05-02,4238,4594,4238,4500,54040,31200.0,6500000.0
2000-05-03,4406,4453,4228,4303,42360,29835.0,6500000.0
2000-05-04,4678,4819,4406,4818,102073,33410.0,6500000.0
2000-05-08,5391,5391,4247,4640,187344,32175.0,6500000.0
2000-05-09,4641,4969,4500,4640,87177,32175.0,6500000.0
2000-05-10,4509,4716,4331,4621,62496,32045.0,6500000.0
2000-05-12,4509,5175,4069,5175,414994,35880.0,6500000.0
2000-05-15,5719,5794,5344,5793,310197,40170.0,6500000.0
2000-05-16,6075,6075,5100,5100,96244,35360.0,6500000.0
2000-05-17,5156,5344,4491,4490,143043,31135.0,6500000.0
2000-05-18,4406,5025,3956,5025,113474,34840.0,6500000.0
2000-05-19,4425,4678,4425,4425,98894,30680.0,6500000.0
2000-05-22,3909,4266,3900,3900,57141,27040.0,6500000.0
2000-05-23,3441,3600,3441,3440,53062,23855.0,6500000.0
2000-05-24,3028,3028,3028,3028,9978,20995.0,6500000.0
2000-05-25,2728,3366,2728,3281,103208,22750.0,6500000.0
2000-05-26,3047,3150,2888,3000,95108,20800.0,6500000.0
2000-05-29,3000,3038,2644,2728,109383,18915.0,6500000.0
2000-05-30,2728,3047,2625,3046,171051,21125.0,6500000.0
2000-05-31,3413,3413,3159,3412,104471,23660.0,6500000.0
2000-06-01,3816,3816,3750,3815,100494,26455.0,6500000.0
2000-06-02,4266,4266,4266,4265,9534,29575.0,6500000.0
2000-06-05,4772,4772,4772,4771,8358,33085.0,6500000.0
2000-06-07,5344,5344,4781,5343,207749,37050.0,6500000.0
2000-06-08,5981,5981,5156,5943,284668,41210.0,6500000.0
2000-06-09,5625,6656,5438,6656,163170,46150.0,6500000.0
2000-06-12,7313,7453,6563,7453,114391,51675.0,6500000.0
2000-06-13,6853,7828,6563,6740,136134,46735.0,6500000.0
2000-06-14,7313,7444,5934,5934,125872,41145.0,6500000.0
2000-06-15,5531,5625,5231,5231,112956,36270.0,6500000.0
2000-06-16,4688,5850,4613,5850,157932,40560.0,6500000.0
2000-06-19,5438,6459,5259,5390,156156,37375.0,6500000.0
2000-06-20,4950,5578,4744,4921,161654,34125.0,6500000.0
2000-06-21,4978,5513,4697,5512,251852,38220.0,6500000.0
2000-06-22,5616,6084,4969,5109,238002,35425.0,6500000.0
2000-06-23,5053,5081,4500,4593,161797,31850.0,6500000.0
2000-06-26,4341,4603,4228,4368,253167,30290.0,6500000.0
2000-06-27,4500,4603,4238,4265,201876,29575.0,6500000.0
2000-06-28,4284,4472,4050,4050,207172,28080.0,6500000.0
2000-06-29,4125,4481,4050,4218,407408,29250.0,6500000.0
2000-06-30,4266,4397,4031,4078,213342,28275.0,6500000.0
2000-07-03,4313,4444,4125,4350,354801,30160.0,6500000.0
2000-07-04,4600,4780,4460,4630,204097,30095.0,6500000.0
2000-07-05,4500,4500,4080,4200,126720,27300.0,6500000.0
2000-07-06,3710,4190,3710,3920,88142,25480.0,6500000.0
2000-07-07,3860,4080,3630,4000,142059,26000.0,6500000.0
2000-07-10,3810,4150,3730,3960,69665,25740.0,6500000.0
2000-07-11,4100,4100,3730,3760,96410,24440.0,6500000.0
2000-07-12,3690,3920,3510,3750,69774,24375.0,6500000.0
2000-07-13,3740,4080,3560,4000,137779,26000.0,6500000.0
2000-07-14,3820,3940,3700,3820,58812,24830.0,6500000.0
2000-07-18,3890,3890,3500,3720,59372,24180.0,6500000.0
2000-07-19,3610,3720,3470,3690,53287,23985.0,6500000.0
2000-07-20,3660,3950,3490,3890,87877,25285.0,6500000.0
2000-07-21,3990,4050,3770,3970,84853,25805.0,6500000.0
2000-07-24,3900,4340,3870,4100,135318,26650.0,6500000.0
2000-07-25,4250,4350,3850,3990,78489,25935.0,6500000.0
2000-07-26,3910,4020,3700,3770,114290,24505.0,6500000.0
2000-07-27,3630,4050,3630,3850,120244,25025.0,6500000.0
2000-07-28,3940,3940,3700,3860,86955,25090.0,6500000.0
2000-07-31,3790,4120,3670,3800,128752,24700.0,6500000.0
2000-08-01,3700,4200,3700,4160,206328,27040.0,6500000.0
2000-08-02,4280,4360,3980,4170,282697,27105.0,6500000.0
2000-08-03,4170,4230,4030,4150,223104,26975.0,6500000.0
2000-08-04,4160,4170,3860,4100,162183,26650.0,6500000.0
2000-08-07,4000,4300,3970,4080,127368,26520.0,6500000.0
2000-08-08,4050,4110,3840,3900,69211,25350.0,6500000.0
2000-08-09,3720,4030,3720,3960,103655,25740.0,6500000.0
2000-08-10,4050,4050,3800,3920,62287,25480.0,6500000.0
2000-08-11,3900,4160,3830,4000,215604,26000.0,6500000.0
2000-08-14,4100,4140,3800,3820,93441,24830.0,6500000.0
2000-08-16,3820,3980,3700,3830,59000,24895.0,6500000.0
2000-08-17,3720,4000,3700,3790,119827,24635.0,6500000.0
2000-08-18,3710,3850,3650,3680,49020,23920.0,6500000.0
2000-08-21,3570,3650,3320,3330,105864,27806.0,8350000.0
2000-08-22,3250,3370,3090,3210,84114,26804.0,8350000.0
2000-08-23,3230,3590,3200,3360,153688,28056.0,8350000.0
2000-08-24,3570,3570,3160,3260,61161,27221.0,8350000.0
2000-08-25,3250,3360,3110,3210,43946,26804.0,8350000.0
2000-08-28,3110,3290,3110,3220,47240,26887.0,8350000.0
2000-08-29,3150,3190,3100,3120,45272,26052.0,8350000.0
2000-08-30,3010,3270,3010,3050,79846,25468.0,8350000.0
2000-08-31,3140,3410,3140,3410,192618,28474.0,8350000.0
2000-09-01,3810,3810,3510,3810,351514,31814.0,8350000.0
2000-09-04,4100,4200,3690,3790,426761,31646.0,8350000.0
2000-09-05,3700,3700,3340,3340,136211,27889.0,8350000.0
2000-09-06,3300,3500,3210,3400,124852,28390.0,8350000.0
2000-09-07,3300,3480,3160,3480,66626,29058.0,8350000.0
2000-09-08,3530,3530,3120,3210,79141,26804.0,8350000.0
2000-09-14,3010,3200,2900,3060,35393,25551.0,8350000.0
2000-09-15,2950,3160,2950,3050,46186,25468.0,8350000.0
2000-09-18,2900,2940,2690,2710,37965,22628.0,8350000.0
2000-09-19,2420,2980,2420,2670,55689,22294.0,8350000.0
2000-09-20,2800,2830,2650,2740,51707,22879.0,8350000.0
2000-09-21,2700,2780,2500,2640,42860,22044.0,8350000.0
2000-09-22,2450,2600,2330,2360,69867,19706.0,8350000.0
2000-09-25,2400,2470,2210,2440,44873,20374.0,8350000.0
2000-09-26,2370,2630,2330,2480,88333,20708.0,8350000.0
2000-09-27,2500,2770,2480,2740,126927,22879.0,8350000.0
2000-09-28,2750,2850,2530,2640,66806,22044.0,8350000.0
2000-09-29,2650,2790,2540,2690,72317,22462.0,8350000.0
2000-10-02,2600,2790,2590,2690,39584,22462.0,8350000.0
2000-10-04,2610,2900,2520,2720,194430,22712.0,8350000.0
2000-10-05,2720,3040,2700,3040,202119,25384.0,8350000.0
2000-10-06,3100,3400,3100,3400,397685,28390.0,8350000.0
2000-10-09,3590,3670,3000,3040,302688,25384.0,8350000.0
2000-10-10,3060,3140,2710,2880,226703,24048.0,8350000.0
2000-10-11,2900,2900,2540,2610,78089,21794.0,8350000.0
2000-10-12,2500,2620,2500,2540,47806,21209.0,8350000.0
2000-10-13,2360,2440,2250,2380,47269,19873.0,8350000.0
2000-10-16,2440,2660,2440,2660,37992,22211.0,8350000.0
2000-10-17,2890,2970,2780,2970,240939,24800.0,8350000.0
2000-10-18,2940,2940,2620,2700,218370,22545.0,8350000.0
2000-10-19,3020,3020,2990,3020,100359,25217.0,8350000.0
2000-10-20,3000,3200,2870,2930,277532,24466.0,8350000.0
2000-10-23,3050,3050,2750,2810,77994,23464.0,8350000.0
2000-10-24,2790,2850,2630,2710,51525,22628.0,8350000.0
2000-10-25,2520,2760,2520,2690,50603,22462.0,8350000.0
2000-10-26,2610,2950,2610,2800,51738,23380.0,8350000.0
2000-10-27,2800,2890,2650,2780,56110,23213.0,8350000.0
2000-10-30,2750,2770,2590,2720,41838,22712.0,8350000.0
2000-10-31,2830,2830,2600,2700,24079,22545.0,8350000.0
2000-11-01,2650,3020,2650,3020,75384,25217.0,8350000.0
2000-11-02,3100,3290,2940,3020,251369,25217.0,8350000.0
2000-11-03,3100,3270,2930,3000,64136,25050.0,8350000.0
2000-11-06,3050,3200,2950,3040,46653,25384.0,8350000.0
2000-11-07,2970,3050,2850,2970,17670,24800.0,8350000.0
2000-11-08,2890,2980,2840,2900,35293,24215.0,8350000.0
2000-11-09,2830,2950,2780,2950,27771,24632.0,8350000.0
2000-11-10,2850,3000,2850,3000,30117,25050.0,8350000.0
2000-11-13,3100,3200,3000,3060,95185,25551.0,8350000.0
2000-11-14,3090,3160,2980,3060,36561,25551.0,8350000.0
2000-11-15,3100,3390,3100,3200,112611,26720.0,8350000.0
2000-11-16,3200,3300,3070,3150,38042,26302.0,8350000.0
2000-11-17,3150,3290,3050,3100,102273,25885.0,8350000.0
2000-11-20,3100,3240,3100,3180,83393,26553.0,8350000.0
2000-11-21,3150,3160,2850,3030,48102,25300.0,8350000.0
2000-11-22,2670,3090,2670,2930,57112,24466.0,8350000.0
2000-11-23,2810,3030,2810,2870,81771,23964.0,8350000.0
2000-11-24,2810,3000,2810,2930,33354,24466.0,8350000.0
2000-11-27,2930,3280,2870,3280,209118,27388.0,8350000.0
2000-11-28,3300,3300,2910,2960,75639,24716.0,8350000.0
2000-11-29,2810,2900,2610,2780,65104,23213.0,8350000.0
