에이텍티앤(224110),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-05-11,8270,8820,8270,8330,1016749,44482.0,5340000.0
2017-05-12,8350,8580,8300,8460,272659,45176.0,5340000.0
2017-05-15,8630,8840,8370,8370,549289,44696.0,5340000.0
2017-05-16,8270,8390,8040,8130,174342,43414.0,5340000.0
2017-05-17,8130,8460,8100,8200,166126,43788.0,5340000.0
2017-05-18,8130,8290,8040,8120,90553,43361.0,5340000.0
2017-05-19,8090,8410,8050,8350,207307,44589.0,5340000.0
2017-05-22,8350,8590,8240,8260,221945,44108.0,5340000.0
2017-05-23,8250,8340,8160,8270,67629,44162.0,5340000.0
2017-05-24,8280,8310,8100,8180,68931,43681.0,5340000.0
2017-05-25,8110,8250,8070,8170,78635,43628.0,5340000.0
2017-05-26,8170,8310,8060,8080,67809,43147.0,5340000.0
2017-05-29,8100,8240,7760,7800,147420,41652.0,5340000.0
2017-05-30,7750,7940,7750,7940,68082,42400.0,5340000.0
2017-05-31,7870,7960,7770,7770,49788,41492.0,5340000.0
2017-06-01,7890,7890,7710,7730,38111,41278.0,5340000.0
2017-06-02,7840,7840,7650,7700,42141,41118.0,5340000.0
2017-06-05,7780,7800,7540,7660,39251,40904.0,5340000.0
2017-06-07,7660,7700,7600,7690,27230,41065.0,5340000.0
2017-06-08,7720,7830,7560,7670,44486,40958.0,5340000.0
2017-06-09,7670,7880,7650,7850,46961,41919.0,5340000.0
2017-06-12,7910,7910,7710,7790,33275,41599.0,5340000.0
2017-06-13,7790,8060,7790,8010,101187,42773.0,5340000.0
2017-06-14,8030,8120,7930,8020,44500,42827.0,5340000.0
2017-06-15,8110,8110,7560,7930,43554,42346.0,5340000.0
2017-06-16,7990,7990,7740,7880,38108,42079.0,5340000.0
2017-06-19,7970,7990,7790,7830,50857,41812.0,5340000.0
2017-06-20,7840,7900,7550,7640,73874,40798.0,5340000.0
2017-06-21,7660,7710,7550,7560,42119,40370.0,5340000.0
2017-06-22,7600,7640,7300,7390,59489,39463.0,5340000.0
2017-06-23,7320,7480,7310,7480,29678,39943.0,5340000.0
2017-06-26,7460,7590,7400,7550,38378,40317.0,5340000.0
2017-06-27,7470,7670,7390,7650,63525,40851.0,5340000.0
2017-06-28,7650,7970,7560,7830,89414,41812.0,5340000.0
2017-06-29,7920,7930,7760,7800,67567,41652.0,5340000.0
2017-06-30,7930,8080,7790,8010,106236,42773.0,5340000.0
2017-07-03,8010,8210,7940,8100,92822,43254.0,5340000.0
2017-07-04,8170,8170,7760,7870,116382,42026.0,5340000.0
2017-07-05,7870,8180,7850,8130,89615,43414.0,5340000.0
2017-07-06,8130,8200,8040,8130,55986,43414.0,5340000.0
2017-07-07,8130,8360,8110,8120,163946,43361.0,5340000.0
2017-07-10,8140,8500,8080,8490,253745,45337.0,5340000.0
2017-07-11,8550,8590,8300,8450,141638,45123.0,5340000.0
2017-07-12,8450,8490,8290,8300,87370,44322.0,5340000.0
2017-07-13,8340,8360,8070,8200,64426,43788.0,5340000.0
2017-07-14,8320,8390,8080,8270,37664,44162.0,5340000.0
2017-07-17,8270,8360,8080,8150,41050,43521.0,5340000.0
2017-07-18,8150,8180,7860,8060,64587,43040.0,5340000.0
2017-07-19,8060,8160,7980,8080,29012,43147.0,5340000.0
2017-07-20,8000,8200,8000,8070,27449,43094.0,5340000.0
2017-07-21,8070,8140,7790,7800,89387,41652.0,5340000.0
2017-07-24,7800,8270,7700,7820,223344,41759.0,5340000.0
2017-07-25,7830,7940,7700,7710,53144,41171.0,5340000.0
2017-07-26,7680,7740,7570,7670,48735,40958.0,5340000.0
2017-07-27,7550,7800,7550,7710,35852,41171.0,5340000.0
2017-07-28,7590,7880,7500,7530,47473,40210.0,5340000.0
2017-07-31,7350,7470,7220,7430,62746,39676.0,5340000.0
2017-08-01,7530,7750,7410,7680,47164,41011.0,5340000.0
2017-08-02,7730,8640,7620,8040,666466,42934.0,5340000.0
2017-08-03,8010,8150,7950,7990,112426,42667.0,5340000.0
2017-08-04,7930,8130,7930,8090,45150,43201.0,5340000.0
2017-08-07,8090,8240,8020,8160,62229,43574.0,5340000.0
2017-08-08,8150,8260,8050,8190,59634,43735.0,5340000.0
2017-08-09,8110,8260,7910,8050,69398,42987.0,5340000.0
2017-08-10,8050,8070,7800,7950,52098,42453.0,5340000.0
2017-08-11,7890,7890,7590,7630,74186,40744.0,5340000.0
2017-08-14,7630,7800,7630,7680,26793,41011.0,5340000.0
2017-08-16,7700,8200,7700,8200,116597,43788.0,5340000.0
2017-08-17,8260,8370,8170,8340,100256,44536.0,5340000.0
2017-08-18,8300,8430,8170,8310,65749,44375.0,5340000.0
2017-08-21,8320,8420,8280,8310,28425,44375.0,5340000.0
2017-08-22,8310,8390,8100,8210,38241,43841.0,5340000.0
2017-08-23,8170,8430,8170,8260,70083,44108.0,5340000.0
2017-08-24,8340,8620,8200,8550,155435,45657.0,5340000.0
2017-08-25,8600,8600,8450,8470,78251,45230.0,5340000.0
2017-08-28,8560,8560,8320,8320,51763,44429.0,5340000.0
2017-08-29,8320,8400,8110,8390,35668,44803.0,5340000.0
2017-08-30,8390,8440,8290,8300,46324,44322.0,5340000.0
2017-08-31,8300,8490,8260,8450,62358,45123.0,5340000.0
2017-09-01,8450,8590,8380,8500,38799,45390.0,5340000.0
2017-09-04,8170,8490,8170,8320,77151,44429.0,5340000.0
2017-09-05,8250,8730,8250,8730,172865,46618.0,5340000.0
2017-09-06,8870,11100,8850,10200,4814945,54468.0,5340000.0
2017-09-07,10100,10450,10000,10150,822827,54201.0,5340000.0
2017-09-08,10200,10200,9690,9710,535973,51851.0,5340000.0
2017-09-11,9900,10600,9780,10300,1224233,55002.0,5340000.0
2017-09-12,10350,10700,9740,9900,465624,52866.0,5340000.0
2017-09-13,9980,10050,9610,9980,265512,53293.0,5340000.0
2017-09-14,10250,11100,10000,10150,1436926,54201.0,5340000.0
2017-09-15,10050,10500,9820,10500,326404,56070.0,5340000.0
2017-09-18,10450,10650,10250,10350,351563,55269.0,5340000.0
2017-09-19,10500,10900,10250,10700,520720,57138.0,5340000.0
2017-09-20,10600,10650,9810,9830,473094,52492.0,5340000.0
2017-09-21,10100,10100,9630,9670,151592,51638.0,5340000.0
2017-09-22,9600,9800,9040,9060,206123,48380.0,5340000.0
2017-09-25,8900,9110,8630,8930,171826,47686.0,5340000.0
2017-09-26,8820,9190,8720,9070,92835,48434.0,5340000.0
2017-09-27,8970,9190,8910,9000,84699,48060.0,5340000.0
2017-09-28,9000,9190,8950,8980,57257,47953.0,5340000.0
2017-09-29,9130,9360,9010,9310,85013,49715.0,5340000.0
2017-10-10,9310,9550,9240,9400,79553,50196.0,5340000.0
2017-10-11,9310,9440,9200,9250,63286,49395.0,5340000.0
2017-10-12,9300,9380,9170,9240,66346,49342.0,5340000.0
2017-10-13,9290,9330,8850,8890,119103,47473.0,5340000.0
2017-10-16,8870,9000,8440,8490,126723,45337.0,5340000.0
2017-10-17,8440,8880,8440,8800,71469,46992.0,5340000.0
2017-10-18,8690,8840,8560,8620,55573,46031.0,5340000.0
2017-10-19,8530,8920,8510,8860,51433,47312.0,5340000.0
2017-10-20,8900,9180,8860,9140,95831,48808.0,5340000.0
2017-10-23,9110,9260,9070,9130,42789,48754.0,5340000.0
2017-10-24,9010,9410,8950,9240,70396,49342.0,5340000.0
2017-10-25,9230,9410,9160,9270,47098,49502.0,5340000.0
2017-10-26,9300,9300,9000,9000,63232,48060.0,5340000.0
2017-10-27,8960,9140,8820,9090,35801,48541.0,5340000.0
2017-10-30,9050,9260,9050,9230,34594,49288.0,5340000.0
2017-10-31,9230,9300,9050,9180,37311,49021.0,5340000.0
2017-11-01,9250,9250,8970,9030,63384,48220.0,5340000.0
2017-11-02,9030,9150,8900,9030,42993,48220.0,5340000.0
2017-11-03,9000,9030,8830,8970,46871,47900.0,5340000.0
2017-11-06,8970,8970,8750,8850,42026,47259.0,5340000.0
2017-11-07,8860,9000,8700,8910,40526,47579.0,5340000.0
2017-11-08,8850,9010,8840,8990,41642,48007.0,5340000.0
2017-11-09,9000,9040,8900,9040,39462,48274.0,5340000.0
2017-11-10,8960,9350,8960,9310,79164,49715.0,5340000.0
2017-11-13,9380,9380,9150,9320,83441,49769.0,5340000.0
2017-11-14,9330,9370,9180,9270,50091,49502.0,5340000.0
2017-11-15,9270,9270,8750,8830,137237,47152.0,5340000.0
2017-11-16,8790,9030,8710,9030,40583,48220.0,5340000.0
2017-11-17,8960,9040,8890,8890,49195,47473.0,5340000.0
2017-11-20,8820,9300,8820,9180,88221,49021.0,5340000.0
2017-11-21,9100,9200,8900,9070,79793,48434.0,5340000.0
2017-11-22,9170,9170,8900,8990,53572,48007.0,5340000.0
2017-11-23,8990,9240,8950,9160,84533,48914.0,5340000.0
2017-11-24,9140,10450,9140,9990,701703,53347.0,5340000.0
2017-11-27,10050,10250,9780,10200,267019,54468.0,5340000.0
2017-11-28,10150,10250,9810,10100,144281,53934.0,5340000.0
2017-11-29,10100,11600,10100,10450,2533853,55803.0,5340000.0
2017-11-30,10500,11000,10250,10950,444396,58473.0,5340000.0
2017-12-01,11150,11800,11000,11200,674658,59808.0,5340000.0
2017-12-04,11300,11350,10800,10950,183828,58473.0,5340000.0
2017-12-05,10900,11850,10500,11400,404515,60876.0,5340000.0
2017-12-06,11450,11900,11100,11400,294997,60876.0,5340000.0
2017-12-07,11300,11700,10950,11650,224277,62211.0,5340000.0
2017-12-08,11650,11800,11200,11500,128475,61410.0,5340000.0
2017-12-11,11500,11750,11150,11700,149086,62478.0,5340000.0
2017-12-12,11700,11800,11300,11350,188215,60609.0,5340000.0
2017-12-13,11200,11500,11150,11350,79717,60609.0,5340000.0
2017-12-14,11250,11450,11100,11200,89229,59808.0,5340000.0
2017-12-15,11400,11400,10800,10950,130458,58473.0,5340000.0
2017-12-18,10950,12000,10750,11850,554672,63279.0,5340000.0
2017-12-19,11700,11900,10800,10800,226517,57672.0,5340000.0
2017-12-20,10800,10950,9950,10000,190320,53400.0,5340000.0
2017-12-21,10150,10200,9400,9490,148311,50677.0,5340000.0
2017-12-22,9490,9980,9400,9980,117101,53293.0,5340000.0
2017-12-26,9980,10350,9780,10000,52455,53400.0,5340000.0
2017-12-27,10200,10250,9890,10050,56193,53667.0,5340000.0
2017-12-28,10050,10550,10000,10450,70645,55803.0,5340000.0
2018-01-02,10700,10950,10500,10700,70000,57138.0,5340000.0
2018-01-03,10700,10850,10350,10650,82548,56871.0,5340000.0
2018-01-04,10700,10900,10400,10650,88089,56871.0,5340000.0
2018-01-05,10650,11000,10450,10700,79664,57138.0,5340000.0
2018-01-08,10650,11000,10550,10850,64662,57939.0,5340000.0
2018-01-09,10750,11300,10600,11250,119604,60075.0,5340000.0
2018-01-10,11400,11500,11050,11450,110084,61143.0,5340000.0
2018-01-11,11350,11750,11300,11750,139904,62745.0,5340000.0
2018-01-12,11750,11900,11300,11550,137655,61677.0,5340000.0
2018-01-15,11650,11750,11200,11350,166789,60609.0,5340000.0
2018-01-16,11450,11500,10800,10850,197477,57939.0,5340000.0
2018-01-17,10900,11450,10800,10900,108412,58206.0,5340000.0
2018-01-18,10900,11200,10850,10950,83603,58473.0,5340000.0
2018-01-19,11150,11150,10900,10900,53272,58206.0,5340000.0
2018-01-22,10900,11400,10850,11400,106635,60876.0,5340000.0
2018-01-23,11400,11500,11250,11500,70916,61410.0,5340000.0
2018-01-24,11500,11600,11400,11550,45981,61677.0,5340000.0
2018-01-25,11500,11600,11350,11450,60619,61143.0,5340000.0
2018-01-26,11400,11600,11350,11600,36874,61944.0,5340000.0
2018-01-29,11600,12450,11600,12100,309400,64614.0,5340000.0
2018-01-30,12150,12200,11850,12050,96768,64347.0,5340000.0
2018-01-31,11850,12100,11750,11950,80525,63813.0,5340000.0
2018-02-01,11950,12800,11900,12150,258768,64881.0,5340000.0
2018-02-02,12450,12550,11750,12200,138662,65148.0,5340000.0
2018-02-05,11950,12700,11500,12400,177842,66216.0,5340000.0
2018-02-06,11800,12300,11400,12050,200737,64347.0,5340000.0
2018-02-07,12250,12250,11050,11250,146786,60075.0,5340000.0
2018-02-08,11200,11500,11000,11350,91184,60609.0,5340000.0
2018-02-09,10950,11600,10850,11400,56836,60876.0,5340000.0
2018-02-12,11350,11950,11350,11900,99797,63546.0,5340000.0
2018-02-13,11900,12100,11550,11650,67045,62211.0,5340000.0
2018-02-14,11650,12550,11600,12500,232035,66750.0,5340000.0
2018-02-19,13300,13850,12900,13200,475749,70488.0,5340000.0
2018-02-20,13200,15500,13100,14600,1362215,77964.0,5340000.0
2018-02-21,14850,15200,14300,14550,457872,77697.0,5340000.0
2018-02-22,14600,15200,14450,14700,254169,78498.0,5340000.0
2018-02-23,14700,16150,14600,15250,637340,81435.0,5340000.0
2018-02-26,15500,15550,14900,15000,229843,80100.0,5340000.0
2018-02-27,14900,15000,14350,14800,259775,79032.0,5340000.0
2018-02-28,14600,15100,14600,14800,132061,79032.0,5340000.0
2018-03-02,14950,16100,12000,12900,1464501,68886.0,5340000.0
2018-03-05,12900,12900,12000,12200,418743,65148.0,5340000.0
2018-03-06,13500,13800,11750,12100,1431950,64614.0,5340000.0
2018-03-07,12000,12350,11400,11850,568103,63279.0,5340000.0
2018-03-08,12000,12200,11800,12050,256271,64347.0,5340000.0
2018-03-09,11850,12850,11850,12800,447860,68352.0,5340000.0
2018-03-12,13000,13300,12500,13100,268747,69954.0,5340000.0
2018-03-13,13100,13400,12700,13100,244692,69954.0,5340000.0
2018-03-14,13100,13400,12800,13150,230947,70221.0,5340000.0
2018-03-15,13050,13100,12000,12250,384873,65415.0,5340000.0
2018-03-16,12300,12500,11850,12500,219495,66750.0,5340000.0
2018-03-19,12500,12500,12200,12250,98201,65415.0,5340000.0
2018-03-20,12200,12950,12150,12900,251702,68886.0,5340000.0
2018-03-21,12850,13150,12600,12750,130407,68085.0,5340000.0
2018-03-22,12650,12700,12200,12400,147048,66216.0,5340000.0
2018-03-23,12100,12600,12100,12250,133768,65415.0,5340000.0
2018-03-26,12050,13000,12050,12950,229439,69153.0,5340000.0
2018-03-27,13100,13150,12350,12400,251821,66216.0,5340000.0
2018-03-28,12250,12500,12000,12250,146612,65415.0,5340000.0
2018-03-29,12400,12400,12050,12250,103014,65415.0,5340000.0
2018-03-30,12250,12500,12150,12250,103521,65415.0,5340000.0
2018-04-02,12300,12350,11750,11850,126126,63279.0,5340000.0
2018-04-03,11600,11650,11200,11350,198546,60609.0,5340000.0
2018-04-04,11300,11500,10900,11250,157847,60075.0,5340000.0
2018-04-05,11300,11450,11000,11100,75292,59274.0,5340000.0
2018-04-06,11000,11250,10700,10750,122683,57405.0,5340000.0
2018-04-09,10750,10850,10050,10200,197652,54468.0,5340000.0
2018-04-10,10000,10750,10000,10650,140084,56871.0,5340000.0
2018-04-11,10750,11200,10500,11150,124063,59541.0,5340000.0
2018-04-12,11100,11150,10850,10950,47639,58473.0,5340000.0
2018-04-13,10950,11400,10900,11150,94911,59541.0,5340000.0
2018-04-16,11250,11500,10950,11400,103296,60876.0,5340000.0
2018-04-17,11350,11550,11000,11200,100463,59808.0,5340000.0
2018-04-18,11200,11250,10700,11050,111179,59007.0,5340000.0
2018-04-19,11150,11400,10850,11100,119159,59274.0,5340000.0
2018-04-20,11150,12000,11150,11600,278961,61944.0,5340000.0
2018-04-23,11600,11650,10650,10800,331209,57672.0,5340000.0
2018-04-24,10800,11050,10500,10700,113370,57138.0,5340000.0
2018-04-25,10700,10950,10350,10550,101501,56337.0,5340000.0
2018-04-26,10500,10950,10450,10700,34732,57138.0,5340000.0
2018-04-27,10650,11300,10650,11300,114818,60342.0,5340000.0
2018-04-30,11200,11200,10700,11000,103127,58740.0,5340000.0
2018-05-02,10900,13200,10700,12600,1363650,67284.0,5340000.0
2018-05-03,12700,12950,12200,12850,580577,68619.0,5340000.0
2018-05-04,12800,12950,12250,12500,427543,66750.0,5340000.0
2018-05-08,12400,12650,11550,11600,263362,61944.0,5340000.0
2018-05-09,11650,11800,10500,11300,216798,60342.0,5340000.0
2018-05-10,11650,12050,11450,11550,243063,61677.0,5340000.0
2018-05-11,11550,11950,11550,11950,112142,63813.0,5340000.0
2018-05-14,11800,11900,11550,11650,72362,62211.0,5340000.0
2018-05-15,11850,11900,11400,11550,91984,61677.0,5340000.0
2018-05-16,11100,11250,10850,11050,215302,59007.0,5340000.0
2018-05-17,11050,12150,10950,11500,407037,61410.0,5340000.0
2018-05-18,11350,11900,11250,11750,131367,62745.0,5340000.0
2018-05-21,11800,11850,11600,11650,55655,62211.0,5340000.0
2018-05-23,11500,11900,11450,11750,122651,62745.0,5340000.0
2018-05-24,11850,11900,11350,11400,73222,60876.0,5340000.0
2018-05-25,10850,11200,10750,11000,149062,58740.0,5340000.0
2018-05-28,11050,12800,11000,12100,661593,64614.0,5340000.0
2018-05-29,12100,12100,11500,11700,207431,62478.0,5340000.0
2018-05-30,11700,11900,11400,11900,216459,63546.0,5340000.0
2018-05-31,12450,13100,11950,12250,852389,65415.0,5340000.0
2018-06-01,12250,13300,12200,13300,704023,71022.0,5340000.0
2018-06-04,14350,14850,13300,13400,1327978,71556.0,5340000.0
2018-06-05,13100,13500,12800,13050,407509,69687.0,5340000.0
2018-06-07,13050,13300,12000,12300,545538,65682.0,5340000.0
2018-06-08,12400,12600,11500,12350,641393,65949.0,5340000.0
2018-06-11,12100,12200,11650,11950,250628,63813.0,5340000.0
2018-06-12,11950,12200,11350,11950,250042,63813.0,5340000.0
2018-06-14,11850,11950,10250,10350,462784,55269.0,5340000.0
2018-06-15,10250,10550,9940,10100,221349,53934.0,5340000.0
2018-06-18,10200,10200,9320,9340,279088,49876.0,5340000.0
2018-06-19,9230,9490,9010,9030,158928,48220.0,5340000.0
2018-06-20,9150,9310,9030,9270,56159,49502.0,5340000.0
2018-06-21,9260,9260,8900,8910,115209,47579.0,5340000.0
2018-06-22,8930,8980,8670,8800,76305,46992.0,5340000.0
2018-06-25,8750,9150,8720,8990,88079,48007.0,5340000.0
2018-06-26,8800,9300,8800,9110,52963,48647.0,5340000.0
2018-06-27,9120,9280,9010,9010,49009,48113.0,5340000.0
2018-06-28,9010,9050,8700,8710,43800,46511.0,5340000.0
2018-06-29,8720,8870,8450,8650,81073,46191.0,5340000.0
2018-07-02,8550,8650,8240,8240,53474,44002.0,5340000.0
2018-07-03,8240,8840,8240,8730,114143,46618.0,5340000.0
2018-07-04,8610,8860,8600,8760,31256,46778.0,5340000.0
2018-07-05,8760,8760,8240,8400,58682,44856.0,5340000.0
2018-07-06,8400,8550,8230,8540,38951,45604.0,5340000.0
2018-07-09,8540,8540,8150,8250,57423,44055.0,5340000.0
2018-07-10,8250,8700,8250,8700,40246,46458.0,5340000.0
2018-07-11,8680,8680,8300,8440,31617,45070.0,5340000.0
2018-07-12,8480,8730,8430,8690,33721,46405.0,5340000.0
2018-07-13,8730,9070,8690,8980,42046,47953.0,5340000.0
2018-07-16,9150,10150,9020,9340,526401,49876.0,5340000.0
2018-07-17,9220,9280,9020,9070,68564,48434.0,5340000.0
2018-07-18,9110,9280,8880,8900,60628,47526.0,5340000.0
2018-07-19,8820,8990,8560,8700,39613,46458.0,5340000.0
2018-07-20,8680,8830,8560,8680,23926,46351.0,5340000.0
2018-07-23,8550,8550,8140,8160,102280,43574.0,5340000.0
2018-07-24,8110,8450,8110,8280,56970,44215.0,5340000.0
2018-07-25,8280,8400,8040,8250,33413,44055.0,5340000.0
2018-07-26,8230,8420,8230,8410,24359,44909.0,5340000.0
2018-07-27,8490,8560,8300,8420,34693,44963.0,5340000.0
2018-07-30,8390,8560,8390,8500,20233,45390.0,5340000.0
2018-07-31,8410,8640,8410,8530,13832,45550.0,5340000.0
2018-08-01,8530,8760,8520,8700,28589,46458.0,5340000.0
2018-08-02,8590,8830,8500,8580,30770,45817.0,5340000.0
2018-08-03,8650,8890,8650,8830,18535,47152.0,5340000.0
2018-08-06,9030,9030,8680,8760,25583,46778.0,5340000.0
2018-08-07,8530,8700,8450,8590,38931,45871.0,5340000.0
2018-08-08,8630,8660,8460,8590,15305,45871.0,5340000.0
2018-08-09,8590,8680,8490,8640,13439,46138.0,5340000.0
2018-08-10,8640,8640,8310,8490,33354,45337.0,5340000.0
2018-08-13,8390,8490,8200,8230,37591,43948.0,5340000.0
2018-08-14,8230,8380,8180,8310,29628,44375.0,5340000.0
2018-08-16,8310,8310,8170,8300,12972,44322.0,5340000.0
2018-08-17,8220,8400,8220,8360,20812,44642.0,5340000.0
2018-08-20,8530,8530,8350,8420,15936,44963.0,5340000.0
2018-08-21,8410,8520,8350,8520,25023,45497.0,5340000.0
2018-08-22,8450,8550,8430,8490,15305,45337.0,5340000.0
2018-08-23,8530,8580,8420,8420,23945,44963.0,5340000.0
2018-08-24,8350,8440,8320,8380,16963,44749.0,5340000.0
2018-08-27,8320,9100,8320,8580,73414,45817.0,5340000.0
2018-08-28,8520,8660,8500,8570,17146,45764.0,5340000.0
2018-08-29,8530,8840,8530,8730,43844,46618.0,5340000.0
2018-08-30,9430,10200,9010,9050,792946,48327.0,5340000.0
2018-08-31,9200,9400,9060,9400,127926,50196.0,5340000.0
2018-09-03,9600,9790,9310,9370,154482,50036.0,5340000.0
2018-09-04,9270,9470,9220,9280,48395,49555.0,5340000.0
2018-09-05,9280,9320,9070,9080,54375,48487.0,5340000.0
2018-09-06,9340,9340,9010,9130,32107,48754.0,5340000.0
2018-09-07,9250,9250,9070,9110,29907,48647.0,5340000.0
2018-09-10,9210,9520,9120,9500,62715,50730.0,5340000.0
2018-09-11,9500,10050,9450,9920,224727,52973.0,5340000.0
2018-09-12,9890,10000,9650,9750,80244,52065.0,5340000.0
2018-09-13,9680,9870,9580,9600,40179,51264.0,5340000.0
2018-09-14,9700,9790,9510,9670,30940,51638.0,5340000.0
2018-09-17,9670,9750,9400,9440,36555,50410.0,5340000.0
2018-09-18,9310,9540,9310,9430,19271,50356.0,5340000.0
2018-09-19,9370,9510,9240,9270,22905,49502.0,5340000.0
2018-09-20,9270,9490,9080,9180,32028,49021.0,5340000.0
2018-09-21,9220,9400,9100,9200,23472,49128.0,5340000.0
2018-09-27,9130,9240,9030,9190,45298,49075.0,5340000.0
2018-09-28,9100,9530,9080,9530,49768,50890.0,5340000.0
2018-10-01,9530,9850,9420,9670,120215,51638.0,5340000.0
2018-10-02,9660,9850,9420,9570,58938,51104.0,5340000.0
2018-10-04,9570,9710,9180,9220,28126,49235.0,5340000.0
2018-10-05,9100,9290,8890,9000,39037,48060.0,5340000.0
2018-10-08,8760,9010,8760,8850,20931,47259.0,5340000.0
2018-10-10,8850,8870,8200,8300,69659,44322.0,5340000.0
2018-10-11,8030,8210,7810,7930,52913,42346.0,5340000.0
2018-10-12,7700,8190,7700,8150,26832,43521.0,5340000.0
2018-10-15,8110,8170,7780,7860,26374,41972.0,5340000.0
2018-10-16,7790,8080,7790,8040,14341,42934.0,5340000.0
2018-10-17,8200,8390,8090,8090,27677,43201.0,5340000.0
2018-10-18,8030,8290,8030,8240,18088,44002.0,5340000.0
2018-10-19,8240,8240,8040,8170,18610,43628.0,5340000.0
2018-10-22,8170,8490,8130,8250,21234,44055.0,5340000.0
2018-10-23,8350,8350,7980,8000,16511,42720.0,5340000.0
2018-10-24,8060,8290,7700,7800,24808,41652.0,5340000.0
2018-10-25,7700,7700,7270,7650,28086,40851.0,5340000.0
2018-10-26,7890,7890,7300,7360,24396,39302.0,5340000.0
2018-10-29,7150,7360,6600,6610,60541,35297.0,5340000.0
2018-10-30,6500,6680,5860,6670,63463,35618.0,5340000.0
2018-10-31,6670,6980,6670,6940,10640,37060.0,5340000.0
2018-11-01,6910,7200,6910,7050,26790,37647.0,5340000.0
2018-11-02,7050,7500,7050,7470,28370,39890.0,5340000.0
2018-11-05,7400,7450,7140,7440,17898,39730.0,5340000.0
2018-11-06,7400,7780,7400,7730,27348,41278.0,5340000.0
2018-11-07,7890,7930,7500,7860,39011,41972.0,5340000.0
2018-11-08,7860,8100,7710,8030,27709,42880.0,5340000.0
2018-11-09,8090,8090,7820,7980,11307,42613.0,5340000.0
2018-11-12,7970,8050,7900,7960,10846,42506.0,5340000.0
2018-11-13,7950,7950,7580,7870,9716,42026.0,5340000.0
2018-11-14,7970,7970,7670,7800,13210,41652.0,5340000.0
2018-11-15,7820,8030,7730,7930,12640,42346.0,5340000.0
2018-11-16,8090,8150,7950,8020,18559,42827.0,5340000.0
2018-11-19,7800,7870,7620,7800,32176,41652.0,5340000.0
2018-11-20,7770,7880,7670,7810,7832,41705.0,5340000.0
2018-11-21,7890,7890,7480,7660,10459,40904.0,5340000.0
2018-11-22,8000,8000,7370,7560,23733,40370.0,5340000.0
2018-11-23,7610,7800,7390,7630,15113,40744.0,5340000.0
2018-11-26,7320,7630,7320,7520,10989,40157.0,5340000.0
2018-11-27,7400,7610,7400,7520,15121,40157.0,5340000.0
2018-11-28,7570,7610,7350,7440,15169,39730.0,5340000.0
2018-11-29,7450,7580,7400,7470,25028,39890.0,5340000.0
2018-11-30,7500,7680,7430,7490,18805,39997.0,5340000.0
2018-12-03,7490,7580,7430,7500,24158,40050.0,5340000.0
2018-12-04,7590,7630,7490,7520,11581,40157.0,5340000.0
2018-12-05,7410,7780,7400,7690,23733,41065.0,5340000.0
2018-12-06,7690,7760,7340,7560,22766,40370.0,5340000.0
2018-12-07,7630,7950,7420,7770,56468,41492.0,5340000.0
2018-12-10,7540,7820,7280,7590,15790,40531.0,5340000.0
2018-12-11,7590,7590,7020,7230,39010,38608.0,5340000.0
2018-12-12,7300,8440,7250,8440,219134,45070.0,5340000.0
2018-12-13,8220,8290,8050,8150,46469,43521.0,5340000.0
2018-12-14,8110,8580,7670,8200,196538,43788.0,5340000.0
2018-12-17,8410,8580,8200,8350,70558,44589.0,5340000.0
2018-12-18,8280,8280,7880,7990,35628,42667.0,5340000.0
2018-12-19,8110,8180,7790,7880,16890,42079.0,5340000.0
2018-12-20,7950,8090,7800,7920,22047,42293.0,5340000.0
2018-12-21,7920,8030,7690,7710,33590,41171.0,5340000.0
2018-12-24,7710,7800,7450,7520,16815,40157.0,5340000.0
2018-12-26,7240,7500,7030,7240,44693,38662.0,5340000.0
2018-12-27,7260,7420,7260,7270,18731,38822.0,5340000.0
2018-12-28,7450,7540,7330,7500,16269,40050.0,5340000.0
2019-01-02,7500,7650,7410,7520,8914,40157.0,5340000.0
2019-01-03,7520,7830,7450,7520,28012,40157.0,5340000.0
2019-01-04,7480,7580,7400,7520,17061,40157.0,5340000.0
2019-01-07,7870,7940,7720,7840,33702,41866.0,5340000.0
2019-01-08,7800,7840,7620,7760,15342,41438.0,5340000.0
2019-01-09,7820,8180,7720,8170,50155,43628.0,5340000.0
2019-01-10,8170,8240,7930,8060,29733,43040.0,5340000.0
2019-01-11,8080,8240,7930,8070,19816,43094.0,5340000.0
2019-01-14,8080,8080,7820,7960,14779,42506.0,5340000.0
2019-01-15,7900,8150,7900,8090,11571,43201.0,5340000.0
2019-01-16,8090,8160,8040,8110,12901,43307.0,5340000.0
2019-01-17,8140,8140,7950,8000,6673,42720.0,5340000.0
2019-01-18,8000,8080,7780,7960,9395,42506.0,5340000.0
2019-01-21,8100,8180,7970,8070,26286,43094.0,5340000.0
2019-01-22,8060,8190,7940,7960,19193,42506.0,5340000.0
2019-01-23,7980,8070,7860,8030,8663,42880.0,5340000.0
2019-01-24,8000,8300,8000,8250,41962,44055.0,5340000.0
2019-01-25,8230,8320,8170,8260,20109,44108.0,5340000.0
2019-01-28,8390,8430,8250,8270,32516,44162.0,5340000.0
2019-01-29,8330,8330,8110,8230,6520,43948.0,5340000.0
2019-01-30,8240,8550,8230,8520,59748,45497.0,5340000.0
