태광(023160),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-03-15,1237,1237,1237,1239,0,24150.0,230000.0
1999-03-16,1387,1387,1357,1359,40,26450.0,230000.0
1999-03-17,1357,1357,1357,1359,0,26450.0,230000.0
1999-03-18,1200,1200,1200,1200,0,23345.0,230000.0
1999-03-19,1055,1055,1055,1058,50,20585.0,230000.0
1999-03-22,1059,1059,1059,1063,10,20700.0,230000.0
1999-03-23,1059,1059,1059,1063,0,20700.0,230000.0
1999-03-24,1059,1059,1059,1063,0,,
1999-03-25,942,942,942,946,7710,18400.0,230000.0
1999-03-26,942,942,942,946,0,18400.0,230000.0
1999-03-29,942,942,942,946,0,,
1999-03-30,942,942,942,946,0,,
1999-03-31,1040,1040,1040,1039,50,20240.0,230000.0
1999-04-01,1040,1040,1040,1039,0,20240.0,230000.0
1999-04-02,1040,1040,1040,1039,0,,
1999-04-06,1040,1040,1040,1039,0,,
1999-04-07,1040,1040,1040,1039,0,,
1999-04-08,1040,1040,1040,1039,0,,
1999-04-09,1040,1040,1040,1039,0,,
1999-04-12,1040,1040,1040,1039,0,,
1999-04-13,1040,1040,1040,1039,0,,
1999-04-14,1110,1110,1110,1111,10,21620.0,230000.0
1999-04-15,1110,1110,1110,1111,0,21620.0,230000.0
1999-04-16,1110,1110,1110,1111,0,,
1999-04-19,1110,1110,1110,1111,0,,
1999-04-20,1110,1110,1110,1111,0,,
1999-04-21,1059,1059,1059,1063,0,20700.0,230000.0
1999-04-22,1003,1003,1003,1004,0,19550.0,230000.0
1999-04-23,942,942,942,946,0,18400.0,230000.0
1999-04-26,942,942,942,946,0,,
1999-04-27,942,942,942,946,0,,
1999-04-28,942,942,942,946,0,,
1999-04-29,942,942,942,946,0,,
1999-04-30,884,884,884,887,0,17250.0,230000.0
1999-05-03,884,884,884,887,0,17250.0,230000.0
1999-05-04,825,825,825,827,0,16100.0,230000.0
1999-05-06,825,825,825,827,0,16100.0,230000.0
1999-05-07,725,725,725,729,150,14168.0,230000.0
1999-05-10,813,813,813,814,50,15847.0,230000.0
1999-05-11,884,884,884,887,10,17250.0,230000.0
1999-05-12,884,884,884,887,0,,
1999-05-13,990,990,990,993,150,19320.0,230000.0
1999-05-14,1110,1110,1110,1111,80,21620.0,230000.0
1999-05-17,1167,1167,1167,1169,0,22770.0,230000.0
1999-05-18,1214,1296,1214,1300,80,25300.0,230000.0
1999-05-19,1451,1451,1451,1453,170,28290.0,230000.0
1999-05-20,1623,1623,1623,1624,50,31625.0,230000.0
1999-05-21,1819,1819,1819,1821,20,35420.0,230000.0
1999-05-24,1889,1889,1889,1891,0,36800.0,230000.0
1999-05-25,1677,1878,1677,1879,120,36570.0,230000.0
1999-05-26,1663,1830,1663,1831,130,35650.0,230000.0
1999-05-27,1830,1830,1830,1831,0,35650.0,230000.0
1999-05-28,1830,1830,1830,1831,0,,
1999-05-31,1830,1830,1830,1831,0,,
1999-06-01,1819,1819,1819,1821,10,35420.0,230000.0
1999-06-02,1819,1819,1819,1821,0,35420.0,230000.0
1999-06-03,1819,1819,1819,1821,0,,
1999-06-04,1806,1806,1806,1808,0,35190.0,230000.0
1999-06-07,1806,1806,1806,1808,0,35190.0,230000.0
1999-06-08,1594,1653,1594,1654,90,32200.0,230000.0
1999-06-09,1847,1847,1465,1465,90,28520.0,230000.0
1999-06-10,1633,1633,1633,1637,0,31855.0,230000.0
1999-06-11,1830,1830,1830,1831,20,35650.0,230000.0
1999-06-14,2040,2040,2040,2043,40,39790.0,230000.0
1999-06-15,2041,2283,2041,2286,70,44505.0,230000.0
1999-06-16,2017,2554,2017,2558,30,49795.0,230000.0
1999-06-17,2359,2855,2359,2858,80,55660.0,230000.0
1999-06-18,2597,2952,2520,2523,100,49105.0,230000.0
1999-06-21,2373,2373,2363,2376,120,46230.0,230000.0
1999-06-22,2105,2105,2105,2103,10,40940.0,230000.0
1999-06-23,2139,2139,2139,2138,0,41630.0,230000.0
1999-06-24,2362,2362,2362,2363,20,46000.0,230000.0
1999-06-25,2139,2139,2139,2138,10,41630.0,230000.0
1999-06-28,2363,2386,2363,2387,40,46460.0,230000.0
1999-06-29,2657,2657,2139,2138,40,41630.0,230000.0
1999-06-30,1899,2391,1899,1915,120,37260.0,230000.0
1999-07-01,2137,2137,1722,1784,90,34730.0,230000.0
1999-07-02,1995,1995,1687,1690,110,32890.0,230000.0
1999-07-05,1888,1888,1498,1499,210,29210.0,230000.0
1999-07-06,1674,1674,1674,1676,250,32660.0,230000.0
1999-07-07,1878,1878,1653,1879,260,36570.0,230000.0
1999-07-08,1653,1653,1653,1654,10,32200.0,230000.0
1999-07-09,1770,1846,1770,1850,100,35995.0,230000.0
1999-07-12,1653,1722,1653,1654,2600,32200.0,230000.0
1999-07-13,1758,1758,1546,1549,30,30130.0,230000.0
1999-07-14,1700,1700,1700,1702,0,33120.0,230000.0
1999-07-15,1687,1699,1653,1654,1130,32200.0,230000.0
1999-07-16,1699,1842,1699,1843,140,35880.0,230000.0
1999-07-19,2057,2057,2057,2062,9790,40135.0,230000.0
1999-07-20,2302,2302,2279,2280,1600,44390.0,230000.0
1999-07-21,2018,2172,2018,2162,220,42090.0,230000.0
1999-07-22,1906,1906,1906,1906,360,37145.0,230000.0
1999-07-23,1710,2022,1710,2026,460,39445.0,230000.0
1999-07-26,1781,1781,1781,1784,10,34730.0,230000.0
1999-07-27,1746,1771,1569,1571,1040,30590.0,230000.0
1999-07-28,1392,1752,1392,1755,35310,34155.0,230000.0
1999-07-29,1758,1852,1604,1855,220,36110.0,230000.0
1999-07-30,1653,1842,1640,1843,1560,35880.0,230000.0
1999-08-02,1995,1995,1623,1624,2890,31625.0,230000.0
1999-08-03,1628,1747,1428,1737,1030,33810.0,230000.0
1999-08-04,1710,1710,1529,1534,450,29900.0,230000.0
1999-08-05,1475,1640,1475,1642,120,31970.0,230000.0
1999-08-06,1595,1595,1595,1596,20,31050.0,230000.0
1999-08-09,1595,1700,1582,1702,220,33120.0,230000.0
1999-08-10,1546,1662,1546,1666,430,32430.0,230000.0
1999-08-11,1521,1533,1514,1517,280,29555.0,230000.0
1999-08-12,1532,1693,1339,1534,9380,29900.0,230000.0
1999-08-13,1532,1593,1427,1534,2070,29900.0,230000.0
1999-08-16,1532,1639,1532,1534,230620,29900.0,230000.0
1999-08-17,1545,1627,1545,1630,700,31740.0,230000.0
1999-08-18,1733,1733,1532,1630,880,31740.0,230000.0
1999-08-19,1581,1628,1581,1584,300,30820.0,230000.0
1999-08-20,1627,1627,1627,1630,100,31740.0,230000.0
1999-08-23,1532,1657,1532,1647,300,32085.0,230000.0
1999-08-24,1746,1746,1546,1654,240,32200.0,230000.0
1999-08-25,1559,1628,1559,1596,490,31050.0,230000.0
1999-08-26,1653,1758,1593,1606,1140,31280.0,230000.0
1999-08-27,1653,1793,1653,1713,1410,33350.0,230000.0
1999-08-30,1534,1770,1510,1654,86840,32200.0,230000.0
1999-08-31,1655,1847,1465,1465,14090,28520.0,230000.0
1999-09-01,1567,1633,1567,1637,26820,31855.0,230000.0
1999-09-02,1634,1711,1522,1690,118840,32890.0,230000.0
1999-09-03,1681,1688,1593,1606,3070,31280.0,230000.0
1999-09-06,1605,1722,1605,1690,3840,32890.0,230000.0
1999-09-07,1711,1735,1653,1654,560,32200.0,230000.0
1999-09-08,1653,1653,1546,1654,490,32200.0,230000.0
1999-09-09,1603,1616,1474,1619,300,31510.0,230000.0
1999-09-10,1427,1604,1427,1606,1560,31280.0,230000.0
1999-09-13,1450,1604,1450,1606,1270,31280.0,230000.0
1999-09-14,1533,1533,1509,1513,280,29440.0,230000.0
1999-09-15,1532,1616,1532,1619,1640,31510.0,230000.0
1999-09-16,1616,1616,1616,1619,0,31510.0,230000.0
1999-09-17,1595,1618,1559,1596,730,31050.0,230000.0
1999-09-20,1604,1770,1593,1772,9800,34500.0,230000.0
1999-09-21,1627,1627,1604,1606,60,31280.0,230000.0
1999-09-22,1734,1745,1415,1417,1910,27600.0,230000.0
1999-09-27,1475,1475,1357,1359,500,26450.0,230000.0
1999-09-28,1367,1514,1367,1517,9010,29555.0,230000.0
1999-09-29,1546,1653,1546,1654,15350,32200.0,230000.0
1999-09-30,1653,1653,1653,1654,0,32200.0,230000.0
1999-10-01,1653,1653,1653,1654,0,,
1999-10-04,1817,1817,1604,1606,1035,31280.0,2300000.0
1999-10-05,1605,1736,1605,1737,301,33810.0,2300000.0
1999-10-06,1532,1755,1532,1759,23062,34270.0,2300000.0
1999-10-07,1593,1852,1593,1855,900,36110.0,2300000.0
1999-10-08,1676,1830,1676,1831,16180,35650.0,2300000.0
1999-10-11,1829,1829,1628,1784,2461,34730.0,2300000.0
1999-10-12,1677,1996,1677,1997,23962,38870.0,2300000.0
1999-10-13,1948,2096,1913,2067,1341,40250.0,2300000.0
1999-10-14,1888,2007,1841,2009,12781,39100.0,2300000.0
1999-10-15,1995,2095,1983,2009,2611,39100.0,2300000.0
1999-10-18,1770,2242,1770,1984,22362,38640.0,2300000.0
1999-10-19,1993,2218,1887,2127,63390,41400.0,2300000.0
1999-10-20,2378,2378,2183,2382,27162,46345.0,2300000.0
1999-10-21,2377,2662,2377,2664,3161,51865.0,2300000.0
1999-10-22,2982,2982,2361,2801,1338,54510.0,2300000.0
1999-10-25,2514,2598,2478,2482,15313,48300.0,2300000.0
1999-10-26,2372,2548,2300,2552,940,49680.0,2300000.0
1999-10-27,2398,2774,2301,2482,17356,48300.0,2300000.0
1999-10-28,2361,2520,2265,2523,1322,49105.0,2300000.0
1999-10-29,2532,2822,2532,2801,8858,54510.0,2300000.0
1999-11-01,3032,3032,2713,2871,2595,55890.0,2300000.0
1999-11-02,2867,2867,2598,2837,4020,55200.0,2300000.0
1999-11-03,2847,2929,2847,2895,11525,56350.0,2300000.0
1999-11-04,3059,3236,2847,2848,7312,55430.0,2300000.0
1999-11-05,3103,3103,2832,3001,6598,58420.0,2300000.0
1999-11-08,3105,3226,2999,3203,5423,62330.0,2300000.0
1999-11-09,3258,3457,3187,3426,3266,66700.0,2300000.0
1999-11-10,3425,3834,3425,3834,6049,74635.0,2300000.0
1999-11-11,4286,4286,4133,4289,8837,83490.0,2300000.0
1999-11-12,4803,4803,4205,4371,5782,85100.0,2300000.0
1999-11-15,4724,4887,4391,4891,6501,95220.0,2300000.0
1999-11-16,5136,5473,5136,5477,12745,106605.0,2300000.0
1999-11-17,6129,6129,5609,5907,10161,115000.0,2300000.0
1999-11-18,5918,5964,5198,5199,10796,101200.0,2300000.0
1999-11-19,4577,5805,4577,5554,8912,108100.0,2300000.0
1999-11-22,4962,5646,4962,5376,2732,104650.0,2300000.0
1999-11-23,5373,5527,5136,5493,6462,106950.0,2300000.0
1999-11-24,5433,5493,5033,5222,4566,101660.0,2300000.0
1999-11-25,5312,5492,5233,5435,3955,105800.0,2300000.0
1999-11-26,5206,5537,4841,5398,5031,105110.0,2300000.0
1999-11-29,5398,6036,5293,5789,6293,112700.0,2300000.0
1999-11-30,5552,5789,5446,5789,4243,112700.0,2300000.0
1999-12-01,5727,5727,5312,5671,4267,110400.0,2300000.0
1999-12-02,5432,5669,5375,5554,1703,108100.0,2300000.0
1999-12-03,5313,6212,5313,6214,5369,120980.0,2300000.0
1999-12-06,6956,6956,6956,6959,104,135470.0,2300000.0
1999-12-07,7785,7785,7785,7785,6578,151570.0,2300000.0
1999-12-08,8717,8717,8717,8720,6512,169740.0,2300000.0
1999-12-09,9756,9756,9756,9760,16735,189980.0,2300000.0
1999-12-10,10923,10923,10923,10928,35374,212750.0,2300000.0
1999-12-13,12226,12226,12226,12228,23289,238050.0,2300000.0
1999-12-14,13644,13644,13644,13646,20056,265650.0,2300000.0
1999-12-15,15240,15240,15240,15240,21060,296700.0,2300000.0
1999-12-16,13469,14767,13469,13468,49733,262200.0,2300000.0
1999-12-17,11872,11872,11872,11872,17594,231150.0,2300000.0
1999-12-20,10454,13291,10454,13290,40436,86250.0,2300000.0
1999-12-21,14530,14883,14174,14885,32172,96600.0,2300000.0
1999-12-22,16233,16642,13114,13468,39871,87400.0,2300000.0
1999-12-23,12438,14175,11872,12157,45169,78890.0,2300000.0
1999-12-24,13467,13467,10701,11324,15649,73485.0,2300000.0
1999-12-27,10133,11303,9973,9977,22250,64745.0,2300000.0
1999-12-28,8823,9285,8787,9163,13951,59455.0,2300000.0
2000-01-04,8072,10247,8072,10250,9578,66125.0,2300000.0
2000-01-05,11479,11479,10336,11479,20543,74060.0,2300000.0
2000-01-06,12848,12848,11406,12852,35624,82915.0,2300000.0
2000-01-07,11408,14081,11318,13120,20870,84640.0,2300000.0
2000-01-10,14188,14188,12478,12763,11574,82340.0,2300000.0
2000-01-11,12760,13509,11797,12832,9798,82800.0,2300000.0
2000-01-12,12656,12656,11300,11301,8145,72910.0,2300000.0
2000-01-13,10337,10372,9943,9945,6291,64170.0,2300000.0
2000-01-14,9624,11121,9624,10159,10311,65550.0,2300000.0
2000-01-17,10336,10870,9980,10516,8072,67850.0,2300000.0
2000-01-18,10516,10516,9802,10302,5740,66470.0,2300000.0
2000-01-19,9799,10229,9158,9198,11542,59340.0,2300000.0
2000-01-20,9449,9946,8447,9448,5784,60950.0,2300000.0
2000-01-21,9446,9766,8911,8912,3403,57500.0,2300000.0
2000-01-24,8909,9907,8803,9766,12516,63020.0,2300000.0
2000-01-25,9623,9623,8662,8947,7207,57730.0,2300000.0
2000-01-26,7875,8874,7875,8520,94507,164910.0,6900000.0
2000-01-27,8377,9518,8075,9448,55736,182850.0,6900000.0
2000-01-28,8911,9802,8750,9642,34308,186645.0,6900000.0
2000-01-31,8911,9446,8911,9127,30658,176640.0,6900000.0
2000-02-01,9123,9659,8840,9606,45388,185955.0,6900000.0
2000-02-02,9607,10231,8948,9626,97414,186300.0,6900000.0
2000-02-03,9624,9981,9303,9698,30916,187680.0,6900000.0
2000-02-07,9767,10836,9447,10267,101805,198720.0,6900000.0
2000-02-08,10692,10692,9621,9766,57892,189060.0,6900000.0
2000-02-09,9945,10018,9447,9484,41997,183540.0,6900000.0
2000-02-10,9447,10338,8912,9839,51588,190440.0,6900000.0
2000-02-11,9945,10516,9839,10144,68385,196305.0,6900000.0
2000-02-14,9981,10106,9160,9411,38040,182160.0,6900000.0
2000-02-15,9266,9410,8286,8555,26063,165600.0,6900000.0
2000-02-16,7875,9088,7875,8663,14318,167670.0,6900000.0
2000-02-17,8660,9444,8660,9339,31472,180780.0,6900000.0
2000-02-18,9657,9978,9318,9339,34534,180780.0,6900000.0
2000-02-21,8910,9338,8767,9056,36165,175260.0,6900000.0
2000-02-22,8874,9374,8198,8555,38523,165600.0,6900000.0
2000-02-23,8555,8734,7537,8379,32079,162150.0,6900000.0
2000-02-24,8589,9053,8444,8663,45500,167670.0,6900000.0
2000-02-25,8661,8875,8445,8770,33445,169740.0,6900000.0
2000-02-28,9158,9819,8910,9821,140069,190095.0,6900000.0
2000-02-29,10478,10997,9730,10998,252912,212865.0,6900000.0
2000-03-02,12120,12316,11353,12317,161797,238395.0,6900000.0
2000-03-03,12315,12315,10853,10855,125297,210105.0,6900000.0
2000-03-06,10854,12155,10693,12157,211408,235290.0,6900000.0
2000-03-07,11727,13526,10799,12441,359342,240810.0,6900000.0
2000-03-08,12049,12332,11406,11586,111160,224250.0,6900000.0
2000-03-09,11227,12974,11085,12940,282006,250470.0,6900000.0
2000-03-10,13330,14488,12831,14491,371730,280485.0,6900000.0
2000-03-13,16217,16217,16217,16218,16533,313950.0,6900000.0
2000-03-14,18143,18143,18143,18144,15889,351210.0,6900000.0
2000-03-15,20317,20317,15970,15970,892331,309120.0,6900000.0
2000-03-16,15326,16039,14060,14064,390400,272205.0,6900000.0
2000-03-17,13901,14936,12387,12388,228595,239775.0,6900000.0
2000-03-20,11407,12050,10908,10910,147116,211140.0,6900000.0
2000-03-21,9606,10407,9606,9606,264655,185955.0,6900000.0
2000-03-22,9980,10747,9802,10053,293874,194580.0,6900000.0
2000-03-23,10231,10231,8857,8860,264311,171465.0,6900000.0
2000-03-24,8874,9907,8411,9909,198792,191820.0,6900000.0
2000-03-27,11083,11083,10016,10338,285301,200100.0,6900000.0
2000-03-28,10053,10534,9768,10018,123056,193890.0,6900000.0
2000-03-29,9837,9837,8839,9270,104015,179400.0,6900000.0
2000-03-30,9266,10319,8948,10194,164924,197340.0,6900000.0
2000-03-31,10123,10160,9338,9803,109443,189750.0,6900000.0
2000-04-03,10049,10513,8909,9198,159085,178020.0,6900000.0
2000-04-04,8730,9373,8516,9198,76718,178020.0,6900000.0
2000-04-06,9266,9588,8946,9163,73541,177330.0,6900000.0
2000-04-07,9088,9802,9088,9518,99919,184230.0,6900000.0
2000-04-10,9623,10088,9516,9750,142620,188715.0,6900000.0
2000-04-11,9516,9516,8589,8912,90483,172500.0,6900000.0
2000-04-12,8912,9019,8375,8947,57865,173190.0,6900000.0
2000-04-14,8268,8732,8198,8555,46153,165600.0,6900000.0
2000-04-17,7539,7664,7539,7540,67413,145935.0,6900000.0
2000-04-18,8019,8163,6986,7843,66630,151800.0,6900000.0
2000-04-19,8018,8374,7857,7878,37111,152490.0,6900000.0
2000-04-20,7662,8822,7538,8824,101674,170775.0,6900000.0
2000-04-21,9106,9874,8661,8806,152034,170430.0,6900000.0
2000-04-24,8731,8946,8018,8449,49330,163530.0,6900000.0
2000-04-25,8412,8734,7839,8379,40414,162150.0,6900000.0
2000-04-26,8588,8766,8017,8146,36408,157665.0,6900000.0
2000-04-27,7875,8161,7682,7915,27626,153180.0,6900000.0
2000-04-28,7912,8090,7556,7701,27774,149040.0,6900000.0
2000-05-02,7718,8019,7698,7859,54072,152145.0,6900000.0
2000-05-03,7875,8161,7485,7915,32107,153180.0,6900000.0
2000-05-04,7769,8127,7769,7986,35667,154560.0,6900000.0
2000-05-08,7983,8766,7983,8484,83750,164220.0,6900000.0
2000-05-09,8482,8482,8054,8200,31318,158700.0,6900000.0
2000-05-10,8197,8286,7983,8128,30035,157320.0,6900000.0
2000-05-12,8019,8732,7911,8253,72744,159735.0,6900000.0
2000-05-15,8392,9228,8392,9234,188387,178710.0,6900000.0
2000-05-16,9890,10336,9266,10338,458685,200100.0,6900000.0
2000-05-17,10943,11566,9106,9108,583858,176295.0,6900000.0
2000-05-18,9088,9088,8018,8021,190126,155250.0,6900000.0
2000-05-19,7307,7805,7057,7486,165504,144900.0,6900000.0
2000-05-22,7127,7448,6591,6632,122179,128340.0,6900000.0
2000-05-23,5846,7271,5846,6987,103842,135240.0,6900000.0
2000-05-24,6235,6984,6147,6149,70918,119025.0,6900000.0
2000-05-25,6522,6880,6345,6880,69842,133170.0,6900000.0
2000-05-26,6932,7128,6059,7129,112969,138000.0,6900000.0
2000-05-29,6592,7984,6556,7986,84954,154560.0,6900000.0
2000-05-30,8197,8874,7484,7878,185985,152490.0,6900000.0
2000-05-31,8126,8553,8090,8306,104294,160770.0,6900000.0
2000-06-01,8375,8499,7661,8306,66508,160770.0,6900000.0
2000-06-02,8394,8910,7910,8306,71273,160770.0,6900000.0
2000-06-05,8480,9034,8374,8681,150658,168015.0,6900000.0
2000-06-07,8555,8733,8091,8414,80976,162840.0,6900000.0
2000-06-08,8410,9123,8410,8718,147381,168705.0,6900000.0
2000-06-09,8374,8874,8374,8663,66426,167670.0,6900000.0
2000-06-12,8662,9696,8662,9698,283822,187680.0,6900000.0
2000-06-13,9765,10301,8732,9163,355003,177330.0,6900000.0
2000-06-14,9158,9302,8374,8663,111424,167670.0,6900000.0
2000-06-15,8677,9587,8197,8288,346908,160425.0,6900000.0
2000-06-16,8018,8660,7838,8449,190725,163530.0,6900000.0
2000-06-19,8731,9087,8374,8484,112204,164220.0,6900000.0
2000-06-20,8268,9266,8268,8610,265232,166635.0,6900000.0
2000-06-21,8519,8733,8305,8414,120592,162840.0,6900000.0
2000-06-22,8411,8553,7965,8111,76980,156975.0,6900000.0
2000-06-23,7984,8607,7858,8200,85614,158700.0,6900000.0
2000-06-26,8269,8839,8269,8575,109822,165945.0,6900000.0
2000-06-27,8767,9000,8500,8699,53875,168360.0,6900000.0
2000-06-28,8733,8733,8445,8539,39574,165255.0,6900000.0
2000-06-29,8339,8766,8339,8466,44712,163875.0,6900000.0
2000-06-30,8376,8768,8376,8770,47984,169740.0,6900000.0
2000-07-03,8804,9819,8767,9821,243258,190095.0,6900000.0
2000-07-04,9499,10515,9499,9982,244748,193200.0,6900000.0
2000-07-05,9819,10283,8785,9056,198207,175260.0,6900000.0
2000-07-06,8911,9801,8340,8555,263713,165600.0,6900000.0
2000-07-07,8555,8733,7875,8200,163140,158700.0,6900000.0
2000-07-10,8197,8445,7803,8306,153291,160770.0,6900000.0
2000-07-11,7984,8198,7324,7361,88585,142485.0,6900000.0
2000-07-12,7221,7561,6840,7222,78427,124200.0,6900000.0
2000-07-13,7018,7419,6899,7181,48203,123510.0,6900000.0
2000-07-14,6897,7177,6695,7020,48039,120750.0,6900000.0
2000-07-18,6938,7079,6739,6899,30014,118680.0,6900000.0
2000-07-19,6740,6858,6419,6779,47686,116610.0,6900000.0
2000-07-20,6617,6900,6419,6779,38787,116610.0,6900000.0
2000-07-21,7019,7160,6817,6921,35299,119025.0,6900000.0
2000-07-24,6938,7460,6817,7222,90040,124200.0,6900000.0
2000-07-25,7358,7358,6856,7020,46732,120750.0,6900000.0
2000-07-26,7017,7300,6937,7100,25722,122130.0,6900000.0
2000-07-27,7020,7539,7020,7383,96690,126960.0,6900000.0
2000-07-28,7579,7901,7339,7623,131832,131100.0,6900000.0
2000-07-31,7660,7822,7381,7583,59117,130410.0,6900000.0
2000-08-01,7380,7721,7380,7562,60725,130065.0,6900000.0
2000-08-02,7502,7540,7100,7503,51167,129030.0,6900000.0
2000-08-03,7339,7620,7300,7462,73331,128340.0,6900000.0
2000-08-04,7539,7539,7098,7480,52616,128685.0,6900000.0
2000-08-07,7420,7480,7159,7302,57323,125580.0,6900000.0
2000-08-08,7139,7178,6658,6739,55805,115920.0,6900000.0
2000-08-09,6497,6817,6457,6499,46553,111780.0,6900000.0
2000-08-10,6616,7177,6616,6861,71285,117990.0,6900000.0
2000-08-11,6739,6839,6438,6520,59202,112125.0,6900000.0
2000-08-14,6617,6617,6298,6419,23839,110400.0,6900000.0
2000-08-16,6255,6617,6255,6499,50332,111780.0,6900000.0
2000-08-17,6336,6497,6298,6419,45453,110400.0,6900000.0
2000-08-18,6298,6378,5856,6159,55755,105915.0,6900000.0
2000-08-21,5895,6195,5895,6016,42427,103500.0,6900000.0
2000-08-22,6017,6617,5895,6339,132972,109020.0,6900000.0
2000-08-23,6496,6496,6215,6258,59622,107640.0,6900000.0
2000-08-24,6177,6336,5815,6057,82613,104190.0,6900000.0
2000-08-25,6756,6756,5998,6451,279090,79350.0,6900000.0
2000-08-28,6279,6334,6055,6112,110327,75210.0,6900000.0
2000-08-29,6111,6111,5551,5609,106046,69000.0,6900000.0
2000-08-30,5607,5887,5577,5665,64385,69690.0,6900000.0
2000-08-31,5577,5606,5119,5294,71039,65136.0,6900000.0
2000-09-01,5348,5398,5153,5300,50250,65205.0,6900000.0
2000-09-04,5130,5158,4950,4964,24473,61065.0,6900000.0
2000-09-05,5080,5084,4888,4935,30853,60720.0,6900000.0
2000-09-06,4893,4933,4674,4767,28658,58650.0,6900000.0
2000-09-07,4872,4916,4494,4498,28145,55338.0,6900000.0
2000-09-08,4491,4681,4475,4684,21209,57615.0,6900000.0
2000-09-14,4619,4619,4429,4532,8657,55752.0,6900000.0
2000-09-15,4444,4596,4444,4539,17605,55821.0,6900000.0
2000-09-18,4530,4530,3992,4318,27186,53130.0,6900000.0
2000-09-19,4238,4238,3868,4152,21716,51060.0,6900000.0
2000-09-20,4099,4227,3923,3955,16250,48645.0,6900000.0
2000-09-21,3946,3946,3482,3899,42753,47955.0,6900000.0
2000-09-22,3431,3476,3431,3433,91693,78397.0,12810000.0
2000-09-25,3241,3422,3024,3024,248369,69046.0,12810000.0
2000-09-26,2809,2888,2747,2834,200634,64690.0,12810000.0
2000-09-27,2894,3166,2864,3170,201821,72376.0,12810000.0
2000-09-28,3253,3533,3180,3449,197826,78782.0,12810000.0
2000-09-29,3390,3532,3225,3473,147338,79294.0,12810000.0
2000-10-02,3376,3376,3138,3219,83102,73529.0,12810000.0
2000-10-04,3133,3531,3037,3342,128002,76348.0,12810000.0
2000-10-05,3364,3526,3364,3423,113397,78141.0,12810000.0
2000-10-06,3334,3502,3290,3444,117011,78653.0,12810000.0
2000-10-09,3442,3632,3352,3439,135667,78525.0,12810000.0
2000-10-10,3420,3557,3368,3394,75598,77500.0,12810000.0
2000-10-11,3420,3420,2987,3029,68744,69174.0,12810000.0
2000-10-12,2863,3082,2863,3001,37447,68534.0,12810000.0
2000-10-13,2731,2797,2640,2743,53687,62641.0,12810000.0
2000-10-16,3061,3061,2887,2972,55024,67893.0,12810000.0
2000-10-17,2861,2910,2618,2619,45559,59823.0,12810000.0
2000-10-18,2579,2591,2354,2519,49490,57517.0,12810000.0
2000-10-19,2523,2814,2523,2816,156986,64306.0,12810000.0
2000-10-20,3150,3150,3083,3151,216889,71992.0,12810000.0
2000-10-23,3277,3524,3204,3528,509994,80575.0,12810000.0
2000-10-24,3526,3948,3425,3942,550190,90054.0,12810000.0
2000-10-25,3942,4038,3639,3815,393008,87108.0,12810000.0
