효성오앤비(097870),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-12-10,2604,2604,2542,2590,673,21924.0,5800000.0
2009-12-11,2631,2631,2539,2580,3118,21837.0,5800000.0
2009-12-14,2638,2658,2604,2652,4536,22446.0,5800000.0
2009-12-15,2727,2737,2655,2727,9670,23084.0,5800000.0
2009-12-16,2741,2833,2734,2810,19985,23780.0,5800000.0
2009-12-17,2765,2840,2765,2830,8143,23954.0,5800000.0
2009-12-18,2847,2847,2679,2796,5265,23664.0,5800000.0
2009-12-21,2796,2843,2682,2844,5300,24070.0,5800000.0
2009-12-22,2785,2840,2782,2823,2726,23896.0,5800000.0
2009-12-23,2837,2837,2758,2830,2309,23954.0,5800000.0
2009-12-24,2837,3011,2796,2930,13870,24795.0,5800000.0
2009-12-28,2912,3135,2843,2995,11679,25346.0,5800000.0
2009-12-29,2994,3042,2933,3005,6334,25433.0,5800000.0
2009-12-30,2987,3063,2830,2960,2615,25056.0,5800000.0
2010-01-04,2946,3049,2919,3019,3736,25549.0,5800000.0
2010-01-05,3070,3070,2912,2926,5997,24766.0,5800000.0
2010-01-06,3011,3046,2936,2954,8813,24998.0,5800000.0
2010-01-07,3008,3008,2946,2974,5410,25172.0,5800000.0
2010-01-08,2960,2974,2912,2974,7865,25172.0,5800000.0
2010-01-11,2974,3015,2929,3012,2447,25491.0,5800000.0
2010-01-12,3042,3042,2946,3029,4015,25636.0,5800000.0
2010-01-13,3022,3022,2974,3015,3558,25520.0,5800000.0
2010-01-14,3049,3049,2984,3008,2341,25462.0,5800000.0
2010-01-15,3015,3152,2974,3080,17682,26071.0,5800000.0
2010-01-18,3080,3080,3029,3032,7868,25665.0,5800000.0
2010-01-19,3035,3080,2994,3067,2791,25955.0,5800000.0
2010-01-20,3063,3118,3015,3036,4279,25694.0,5800000.0
2010-01-21,3052,3052,3015,3015,8313,25520.0,5800000.0
2010-01-22,3015,3049,2960,3002,4913,25404.0,5800000.0
2010-01-25,2936,2967,2878,2919,12880,24708.0,5800000.0
2010-01-26,2926,2963,2809,2923,821,24737.0,5800000.0
2010-01-27,2922,2922,2823,2823,6525,23896.0,5800000.0
2010-01-28,2871,2871,2826,2861,903,24215.0,5800000.0
2010-01-29,2830,2909,2689,2871,13514,24302.0,5800000.0
2010-02-01,2867,2867,2597,2731,9879,23113.0,5800000.0
2010-02-02,2730,2778,2686,2772,4699,23461.0,5800000.0
2010-02-03,2802,2809,2724,2789,4943,23606.0,5800000.0
2010-02-04,2830,2830,2727,2758,14090,23345.0,5800000.0
2010-02-05,2350,2693,2350,2618,12337,22156.0,5800000.0
2010-02-08,2617,2672,2604,2611,3456,22098.0,5800000.0
2010-02-09,2775,2775,2604,2652,3474,22446.0,5800000.0
2010-02-10,2607,2734,2607,2714,1470,22968.0,5800000.0
2010-02-11,2658,2754,2658,2741,1313,23200.0,5800000.0
2010-02-12,2676,2741,2676,2741,200,23200.0,5800000.0
2010-02-16,2686,2761,2607,2741,1746,23200.0,5800000.0
2010-02-17,2648,2772,2648,2734,2132,23142.0,5800000.0
2010-02-18,2741,2741,2676,2741,2803,23200.0,5800000.0
2010-02-19,2706,2772,2679,2765,4174,23403.0,5800000.0
2010-02-22,2765,2772,2706,2745,4731,23229.0,5800000.0
2010-02-23,2703,2744,2669,2710,3874,22939.0,5800000.0
2010-02-24,2669,2706,2658,2703,843,22881.0,5800000.0
2010-02-25,2772,2772,2638,2686,1118,22736.0,5800000.0
2010-02-26,2679,2706,2676,2686,1766,22736.0,5800000.0
2010-03-02,2737,2741,2641,2666,2261,22562.0,5800000.0
2010-03-03,2672,2703,2559,2697,1390,22823.0,5800000.0
2010-03-04,2696,2772,2686,2727,2492,23084.0,5800000.0
2010-03-05,2724,2724,2607,2714,3194,22968.0,5800000.0
2010-03-08,2641,2741,2641,2727,5288,23084.0,5800000.0
2010-03-09,2703,2706,2672,2697,733,22823.0,5800000.0
2010-03-10,2655,2693,2604,2656,8493,22475.0,5800000.0
2010-03-11,2672,2672,2604,2666,2082,22562.0,5800000.0
2010-03-12,2706,2706,2686,2686,431,22736.0,5800000.0
2010-03-15,2624,2686,2624,2673,341,22620.0,5800000.0
2010-03-16,2706,2706,2628,2656,1229,22475.0,5800000.0
2010-03-17,2686,2686,2631,2666,1328,22562.0,5800000.0
2010-03-18,2686,2686,2679,2686,2425,22736.0,5800000.0
2010-03-19,2727,2727,2641,2652,798,22446.0,5800000.0
2010-03-22,2706,2909,2672,2841,33683,24041.0,5800000.0
2010-03-23,2840,2840,2768,2789,6665,23606.0,5800000.0
2010-03-24,2809,2864,2775,2837,14265,24012.0,5800000.0
2010-03-25,2878,2878,2789,2837,7195,24012.0,5800000.0
2010-03-26,2843,2878,2782,2810,4844,23780.0,5800000.0
2010-03-29,2809,2878,2706,2775,4121,23490.0,5800000.0
2010-03-30,2802,2919,2785,2841,16677,24041.0,5800000.0
2010-03-31,2809,2878,2741,2755,18189,23316.0,5800000.0
2010-04-01,2799,2912,2727,2875,10613,24331.0,5800000.0
2010-04-02,2905,2946,2809,2913,25667,24650.0,5800000.0
2010-04-05,2912,2960,2775,2960,31023,25056.0,5800000.0
2010-04-06,3015,3015,2843,2933,13824,24824.0,5800000.0
2010-04-07,2943,2943,2843,2847,7071,24099.0,5800000.0
2010-04-08,2830,2912,2823,2858,6409,24186.0,5800000.0
2010-04-09,2878,2878,2823,2854,1897,24157.0,5800000.0
2010-04-12,2857,2857,2768,2769,8257,23432.0,5800000.0
2010-04-13,2730,2789,2706,2707,19658,22910.0,5800000.0
2010-04-14,2710,2843,2641,2741,19959,23200.0,5800000.0
2010-04-15,2741,2741,2682,2714,8777,22968.0,5800000.0
2010-04-16,2706,2741,2696,2738,4284,23171.0,5800000.0
2010-04-19,2741,2741,2706,2741,1435,23200.0,5800000.0
2010-04-20,2741,2741,2686,2707,4306,22910.0,5800000.0
2010-04-21,2741,2741,2706,2741,7272,23200.0,5800000.0
2010-04-22,2741,2741,2689,2734,13741,23142.0,5800000.0
2010-04-23,2737,2741,2686,2686,5234,22736.0,5800000.0
2010-04-26,2672,2706,2624,2625,20339,22214.0,5800000.0
2010-04-27,2624,2700,2604,2638,2938,22330.0,5800000.0
2010-04-28,2610,2638,2580,2604,9147,22040.0,5800000.0
2010-04-29,2604,2624,2569,2570,18699,21750.0,5800000.0
2010-04-30,2631,2631,2576,2628,1291,22243.0,5800000.0
2010-05-03,2604,2775,2573,2748,19685,23258.0,5800000.0
2010-05-04,2775,3159,2741,2806,179863,23751.0,5800000.0
2010-05-06,2713,2806,2658,2680,34461,22678.0,5800000.0
2010-05-07,2638,2665,2467,2539,15810,21489.0,5800000.0
2010-05-10,2545,2580,2535,2563,17210,21692.0,5800000.0
2010-05-11,2604,2628,2549,2608,5743,22069.0,5800000.0
2010-05-12,2634,2703,2604,2700,7552,22852.0,5800000.0
2010-05-13,2737,2737,2662,2662,6340,22533.0,5800000.0
2010-05-14,2730,2741,2641,2686,4710,22736.0,5800000.0
2010-05-17,2737,2737,2501,2549,44117,21576.0,5800000.0
2010-05-18,2556,2600,2515,2594,4756,21953.0,5800000.0
2010-05-19,2604,2604,2535,2594,4971,21953.0,5800000.0
2010-05-20,2556,2569,2501,2505,2893,21199.0,5800000.0
2010-05-24,2501,2569,2467,2549,3680,21576.0,5800000.0
2010-05-25,2563,2563,2398,2518,5676,21315.0,5800000.0
2010-05-26,2501,2535,2501,2529,2043,21402.0,5800000.0
2010-05-27,2535,2535,2439,2536,5193,21460.0,5800000.0
2010-05-28,2535,2569,2467,2518,16219,21315.0,5800000.0
2010-05-31,2532,2535,2470,2532,8976,21431.0,5800000.0
2010-06-01,2535,2624,2532,2597,8799,21982.0,5800000.0
2010-06-03,2631,2737,2542,2611,9661,22098.0,5800000.0
2010-06-04,2672,2700,2645,2697,1360,22823.0,5800000.0
2010-06-07,2628,2672,2593,2659,1626,22504.0,5800000.0
2010-06-08,2658,2693,2638,2693,3224,22794.0,5800000.0
2010-06-09,2706,2706,2638,2638,7310,22330.0,5800000.0
2010-06-10,2648,2686,2648,2683,3456,22707.0,5800000.0
2010-06-11,2706,2761,2638,2690,4181,22765.0,5800000.0
2010-06-14,2754,2754,2672,2731,5644,23113.0,5800000.0
2010-06-15,2775,2775,2672,2676,5796,22649.0,5800000.0
2010-06-16,2727,2727,2638,2721,2175,23026.0,5800000.0
2010-06-17,2720,2720,2624,2625,1725,22214.0,5800000.0
2010-06-18,2686,2686,2617,2673,427,22620.0,5800000.0
2010-06-21,2672,2703,2672,2690,30349,22765.0,5800000.0
2010-06-22,2672,2706,2658,2673,2618,22620.0,5800000.0
2010-06-23,2686,2686,2665,2673,1807,22620.0,5800000.0
2010-06-24,2706,2706,2614,2642,1476,22359.0,5800000.0
2010-06-25,2652,2741,2645,2724,3391,23055.0,5800000.0
2010-06-28,2717,2717,2641,2673,2749,22620.0,5800000.0
2010-06-29,2638,2658,2610,2645,3782,22388.0,5800000.0
2010-06-30,2617,2617,2569,2604,3894,22040.0,5800000.0
2010-07-01,2658,2658,2515,2522,4186,21344.0,5800000.0
2010-07-02,2563,2569,2518,2536,1094,21460.0,5800000.0
2010-07-05,2535,2569,2535,2563,1416,21692.0,5800000.0
2010-07-06,2504,2532,2501,2505,3177,21199.0,5800000.0
2010-07-07,2497,2539,2497,2539,3131,21489.0,5800000.0
2010-07-08,2563,2590,2501,2532,10706,21431.0,5800000.0
2010-07-09,2487,2518,2446,2491,12784,21083.0,5800000.0
2010-07-12,2491,2501,2467,2477,20954,20967.0,5800000.0
2010-07-13,2487,2487,2401,2467,13445,20880.0,5800000.0
2010-07-14,2497,2497,2419,2464,7322,20851.0,5800000.0
2010-07-15,2467,2535,2456,2529,8457,21402.0,5800000.0
2010-07-16,2528,2528,2443,2494,14657,21112.0,5800000.0
2010-07-19,2487,2528,2456,2529,5309,21402.0,5800000.0
2010-07-20,2467,2501,2467,2484,2243,21025.0,5800000.0
2010-07-21,2494,2535,2467,2529,8719,21402.0,5800000.0
2010-07-22,2501,2525,2477,2512,1054,21257.0,5800000.0
2010-07-23,2511,2518,2501,2515,1738,21286.0,5800000.0
2010-07-26,2515,2566,2515,2536,3396,21460.0,5800000.0
2010-07-27,2569,2569,2504,2522,3142,21344.0,5800000.0
2010-07-28,2569,2569,2467,2515,3536,21286.0,5800000.0
2010-07-29,2532,2535,2470,2470,4936,20909.0,5800000.0
2010-07-30,2484,2484,2405,2440,6866,20648.0,5800000.0
2010-08-02,2467,2467,2405,2433,7571,20590.0,5800000.0
2010-08-03,2439,2439,2395,2423,8656,20503.0,5800000.0
2010-08-04,2401,2487,2398,2481,24800,20996.0,5800000.0
2010-08-05,2501,2850,2501,2851,177734,24128.0,5800000.0
2010-08-06,3015,3275,2967,3276,1161337,27724.0,5800000.0
2010-08-09,3755,3762,3618,3762,623515,31842.0,5800000.0
2010-08-10,4050,4324,3837,4050,2469794,34278.0,5800000.0
2010-08-11,3974,4351,3714,4352,2877498,36830.0,5800000.0
2010-08-12,4173,4906,3700,4043,5359677,34220.0,5800000.0
2010-08-13,4187,4379,3741,3934,2936365,33292.0,5800000.0
2010-08-16,3940,4070,3638,3742,1800430,31668.0,5800000.0
2010-08-17,3748,3926,3412,3536,1985270,29928.0,5800000.0
2010-08-18,3577,3782,3536,3742,2047314,31668.0,5800000.0
2010-08-19,3741,3851,3412,3433,1820551,29058.0,5800000.0
2010-08-20,3433,3529,3268,3324,721125,28130.0,5800000.0
2010-08-23,3364,3426,3323,3409,615591,28855.0,5800000.0
2010-08-24,3453,3919,3440,3920,1978565,33176.0,5800000.0
2010-08-25,4056,4207,3885,4112,2225760,34800.0,5800000.0
2010-08-26,4173,4241,3495,3564,1854588,30160.0,5800000.0
2010-08-27,3556,3556,3203,3262,845572,27608.0,5800000.0
2010-08-30,3282,3385,3193,3265,609476,27637.0,5800000.0
2010-08-31,3296,3748,3296,3749,1309074,31726.0,5800000.0
2010-09-01,3837,3926,3597,3858,1476415,32654.0,5800000.0
2010-09-02,3803,3871,3666,3803,411719,32190.0,5800000.0
2010-09-03,3919,4372,3919,4372,2089085,37004.0,5800000.0
2010-09-06,4529,5023,4365,5023,2772707,42514.0,5800000.0
2010-09-07,5187,5653,5091,5352,3112958,45298.0,5800000.0
2010-09-08,5249,5441,4954,5208,1888335,44080.0,5800000.0
2010-09-09,5228,5701,4707,4797,3641145,40600.0,5800000.0
2010-09-10,4824,5009,4481,4660,1686280,39440.0,5800000.0
2010-09-13,4639,4776,4317,4468,1292099,37816.0,5800000.0
2010-09-14,4516,4680,4385,4571,1279568,38686.0,5800000.0
2010-09-15,4481,4742,4221,4221,1716599,35728.0,5800000.0
2010-09-16,4262,4570,4235,4249,1164177,35960.0,5800000.0
2010-09-17,4317,4886,4269,4886,1591908,41354.0,5800000.0
2010-09-20,5139,5235,4255,4633,2148810,39208.0,5800000.0
2010-09-24,4707,4721,4317,4441,666599,37584.0,5800000.0
2010-09-27,4516,4831,4420,4598,1489520,38918.0,5800000.0
2010-09-28,4660,4735,4543,4735,496923,40078.0,5800000.0
2010-09-29,4728,4755,4502,4502,381474,38106.0,5800000.0
2010-09-30,4502,4660,4296,4365,683887,36946.0,5800000.0
2010-10-01,4385,4509,4344,4365,266086,36946.0,5800000.0
2010-10-04,4454,4940,4392,4557,1482699,38570.0,5800000.0
2010-10-05,4557,4584,4111,4160,476819,35206.0,5800000.0
2010-10-06,4221,4283,3967,4132,386955,34974.0,5800000.0
2010-10-07,4173,4180,3947,3968,264991,33582.0,5800000.0
2010-10-08,3995,4214,3967,4091,412350,34626.0,5800000.0
2010-10-11,4385,4701,4385,4701,1266905,39788.0,5800000.0
2010-10-12,4968,5160,4605,4626,3255445,39150.0,5800000.0
2010-10-13,4707,4920,4577,4701,1322060,39788.0,5800000.0
2010-10-14,4728,4742,4454,4461,627693,37758.0,5800000.0
2010-10-15,4427,4564,4385,4482,367114,37932.0,5800000.0
2010-10-18,4564,4940,4481,4530,1430785,38338.0,5800000.0
2010-10-19,4564,4680,4420,4420,633660,37410.0,5800000.0
2010-10-20,4317,4584,4303,4434,450013,37526.0,5800000.0
2010-10-21,4481,4550,4303,4324,378054,36598.0,5800000.0
2010-10-22,4358,4399,3926,4084,591016,34568.0,5800000.0
2010-10-25,4180,4420,4118,4228,503879,35786.0,5800000.0
2010-10-26,4317,4365,4118,4119,236526,34858.0,5800000.0
2010-10-27,4173,4577,4146,4304,1278942,36424.0,5800000.0
2010-10-28,4372,4427,4207,4208,346415,35612.0,5800000.0
2010-10-29,4248,4255,4063,4078,226500,34510.0,5800000.0
2010-11-01,4084,4276,4008,4112,190729,34800.0,5800000.0
2010-11-02,4111,4152,3926,3947,231361,33408.0,5800000.0
2010-11-03,4022,4050,3865,3934,196375,33292.0,5800000.0
2010-11-04,3974,3988,3906,3961,140100,33524.0,5800000.0
2010-11-05,4029,4029,3906,3927,97873,33234.0,5800000.0
2010-11-08,3926,4002,3789,3838,135539,32480.0,5800000.0
2010-11-09,3803,3858,3707,3831,113282,32422.0,5800000.0
2010-11-10,3933,3974,3782,3783,173527,32016.0,5800000.0
2010-11-11,3721,3851,3721,3797,72868,32132.0,5800000.0
2010-11-12,3837,3837,3481,3632,132638,30740.0,5800000.0
2010-11-15,3542,3693,3522,3584,79366,30334.0,5800000.0
2010-11-16,3495,3632,3309,3522,152264,29812.0,5800000.0
2010-11-17,3529,3632,3313,3361,239285,28449.0,5800000.0
2010-11-18,3392,3522,3333,3409,162535,28855.0,5800000.0
2010-11-19,3440,3919,3395,3920,1329928,33176.0,5800000.0
2010-11-22,3837,3981,3741,3803,617104,32190.0,5800000.0
2010-11-23,3803,3810,3549,3564,274876,30160.0,5800000.0
2010-11-24,3227,3447,3220,3385,211713,28652.0,5800000.0
2010-11-25,3481,3488,3364,3365,154236,28478.0,5800000.0
2010-11-26,3368,3625,3303,3365,275479,28478.0,5800000.0
2010-11-29,3364,3474,3289,3344,89929,28304.0,5800000.0
2010-11-30,3340,3474,3289,3358,110794,28420.0,5800000.0
2010-12-01,3460,3858,3378,3858,1700905,32654.0,5800000.0
2010-12-02,3892,3995,3714,3824,866973,32364.0,5800000.0
2010-12-03,3865,4392,3837,4249,2997933,35960.0,5800000.0
2010-12-06,4180,4522,4091,4352,1151827,36830.0,5800000.0
2010-12-07,4454,4522,4248,4249,574783,35960.0,5800000.0
2010-12-08,4248,4303,4029,4064,388146,34394.0,5800000.0
2010-12-09,4063,4187,4029,4098,218041,34684.0,5800000.0
2010-12-10,4146,4180,4043,4078,144419,34510.0,5800000.0
2010-12-13,4125,4529,4104,4249,985486,35960.0,5800000.0
2010-12-14,4303,4385,4194,4249,230293,35960.0,5800000.0
2010-12-15,4283,4529,4214,4221,545143,35728.0,5800000.0
2010-12-16,4221,4317,3885,4215,422345,35670.0,5800000.0
2010-12-17,4248,4269,4118,4235,188039,35844.0,5800000.0
2010-12-20,4180,4180,3933,4002,155002,33872.0,5800000.0
2010-12-21,4111,4248,4070,4167,146205,35264.0,5800000.0
2010-12-22,4166,4241,4008,4036,137288,34162.0,5800000.0
2010-12-23,4214,4481,4002,4160,773532,35206.0,5800000.0
2010-12-24,4125,4173,4043,4105,100900,34742.0,5800000.0
2010-12-27,4098,4098,3892,3892,141038,32944.0,5800000.0
2010-12-28,3926,3940,3666,3721,128919,31494.0,5800000.0
2010-12-29,3769,3933,3721,3776,156238,31958.0,5800000.0
2010-12-30,3769,3913,3769,3879,102188,32828.0,5800000.0
2011-01-03,4008,4077,3919,3961,121377,33524.0,5800000.0
2011-01-04,4022,4262,3837,4016,898126,33988.0,5800000.0
2011-01-05,4029,4248,4015,4119,543191,34858.0,5800000.0
2011-01-06,4173,4283,3988,4030,494740,34104.0,5800000.0
2011-01-07,4125,4632,4111,4454,2564345,37700.0,5800000.0
2011-01-10,4420,5119,4317,5119,2559626,43326.0,5800000.0
2011-01-11,5242,5770,5105,5277,3866727,44660.0,5800000.0
2011-01-12,5276,5578,5036,5071,1721813,42920.0,5800000.0
2011-01-13,5208,5831,5105,5565,4133721,47096.0,5800000.0
2011-01-14,5681,6304,5242,5428,2552744,45936.0,5800000.0
2011-01-17,5516,5687,5256,5325,628417,45066.0,5800000.0
2011-01-18,5242,5818,5242,5407,1196896,45762.0,5800000.0
2011-01-19,5550,5564,5263,5407,439192,45762.0,5800000.0
2011-01-20,5448,5934,5413,5894,1929877,49880.0,5800000.0
2011-01-21,5996,6147,5537,5599,1245436,47386.0,5800000.0
2011-01-24,5592,5783,5345,5571,916278,47154.0,5800000.0
2011-01-25,5681,5749,5160,5345,516795,45240.0,5800000.0
2011-01-26,5345,5544,5304,5304,425617,44892.0,5800000.0
2011-01-27,5434,5448,5242,5325,287757,45066.0,5800000.0
2011-01-28,5413,5653,5345,5633,1142120,47676.0,5800000.0
2011-01-31,5530,5530,5283,5304,252934,44892.0,5800000.0
2011-02-01,5345,5468,5167,5277,223731,44660.0,5800000.0
2011-02-07,5598,6064,5557,5983,2141302,50634.0,5800000.0
2011-02-08,5989,5989,5482,5530,701179,46806.0,5800000.0
2011-02-09,5530,5592,5331,5407,300658,45762.0,5800000.0
2011-02-10,5708,6215,5598,5825,3084839,49300.0,5800000.0
2011-02-11,6010,6695,5900,6695,4160743,56666.0,5800000.0
2011-02-14,6989,7641,6757,7367,3400942,62350.0,5800000.0
2011-02-15,7366,8463,7058,8463,3450403,71630.0,5800000.0
2011-02-16,8668,9525,8292,8703,5231524,73660.0,5800000.0
2011-02-17,8634,9251,7401,7401,4367072,62640.0,5800000.0
2011-02-18,7435,8497,7332,8086,2844489,68440.0,5800000.0
2011-02-21,8086,9045,8017,8566,2664285,72500.0,5800000.0
2011-02-22,8429,9662,8086,8738,3913799,73950.0,5800000.0
2011-02-23,8600,9182,7572,8052,2771350,68150.0,5800000.0
2011-02-24,8052,8326,6955,7093,1770926,60030.0,5800000.0
2011-02-25,7229,7469,6887,7264,1402764,61480.0,5800000.0
2011-02-28,7435,7709,6989,7024,1914795,59450.0,5800000.0
2011-03-02,7058,7058,6222,6373,1115516,53940.0,5800000.0
2011-03-03,6373,6578,6160,6510,1071575,55100.0,5800000.0
2011-03-04,6667,6825,6311,6408,1078612,54230.0,5800000.0
2011-03-07,6647,6661,6448,6531,475860,55274.0,5800000.0
2011-03-08,6489,6811,6229,6654,922072,56318.0,5800000.0
2011-03-09,6702,6722,6352,6380,379137,53998.0,5800000.0
2011-03-10,6462,7332,6181,7333,2250394,62060.0,5800000.0
2011-03-11,7503,7880,7229,7538,2167155,63800.0,5800000.0
2011-03-14,7503,7709,6921,7641,1032150,64670.0,5800000.0
2011-03-15,7812,8771,7538,8772,3691478,74240.0,5800000.0
2011-03-16,8908,9080,8017,8189,2859734,69310.0,5800000.0
2011-03-17,8394,8943,6989,7093,3981281,60030.0,5800000.0
2011-03-18,7401,7572,7127,7298,1332011,61770.0,5800000.0
2011-03-21,7503,7949,7435,7710,1088654,65250.0,5800000.0
2011-03-22,7846,8052,7675,8018,852242,67860.0,5800000.0
2011-03-23,8189,8223,7641,7710,733482,65250.0,5800000.0
2011-03-24,7846,8017,7572,7710,584014,65250.0,5800000.0
2011-03-25,7846,7880,7503,7641,608782,64670.0,5800000.0
2011-03-28,7709,7709,7195,7264,485546,61480.0,5800000.0
2011-03-29,7298,7641,7298,7333,477987,62060.0,5800000.0
2011-03-30,7401,8360,7195,7949,1898666,67280.0,5800000.0
2011-03-31,7949,8017,7675,7812,705555,66120.0,5800000.0
2011-04-01,8086,8668,7812,7812,2399977,66120.0,5800000.0
2011-04-04,8017,8223,7880,8189,769980,69310.0,5800000.0
2011-04-05,8257,8463,8017,8121,586707,68730.0,5800000.0
2011-04-06,8189,8223,7675,7847,601919,66410.0,5800000.0
2011-04-07,7880,8086,7709,7812,472288,66120.0,5800000.0
2011-04-08,7949,8257,7880,7984,686962,67570.0,5800000.0
2011-04-11,8086,8155,7606,7744,361303,65540.0,5800000.0
2011-04-12,7675,7743,7298,7401,332712,62640.0,5800000.0
2011-04-13,7435,7641,7366,7435,285823,62930.0,5800000.0
2011-04-14,7401,7606,7195,7298,274225,61770.0,5800000.0
2011-04-15,7298,7435,7229,7367,153325,62350.0,5800000.0
2011-04-18,7401,7469,6921,7059,250417,59740.0,5800000.0
2011-04-19,7092,7161,6784,6819,296344,57710.0,5800000.0
2011-04-20,6887,6989,6722,6819,148032,57710.0,5800000.0
2011-04-21,6846,6921,6558,6647,201806,56260.0,5800000.0
2011-04-22,6661,6921,6654,6675,179116,56492.0,5800000.0
2011-04-25,6798,6839,6633,6675,121155,56492.0,5800000.0
2011-04-26,6804,6804,6236,6394,234372,54114.0,5800000.0
2011-04-27,6441,7332,6441,7333,819860,62060.0,5800000.0
2011-04-28,7675,8155,6524,6579,2743689,55680.0,5800000.0
2011-04-29,6674,6818,6304,6517,538705,55158.0,5800000.0
2011-05-02,6517,6633,6373,6455,317073,54636.0,5800000.0
2011-05-03,6325,6400,6051,6051,288025,51214.0,5800000.0
2011-05-04,6064,6284,5934,6202,170384,52490.0,5800000.0
2011-05-06,6078,6482,6078,6106,289007,51678.0,5800000.0
2011-05-09,6167,6256,6010,6031,108377,51040.0,5800000.0
2011-05-11,6044,6208,5948,5983,205119,50634.0,5800000.0
2011-05-12,5920,5962,5708,5736,134591,48546.0,5800000.0
2011-05-13,5722,6133,5496,5825,381968,49300.0,5800000.0
2011-05-16,6030,6195,5866,5894,260360,49880.0,5800000.0
2011-05-17,5893,5893,5612,5688,151432,48140.0,5800000.0
2011-05-18,5701,5777,5612,5654,89912,47850.0,5800000.0
2011-05-19,5722,6064,5612,5613,368769,47502.0,5800000.0
2011-05-20,5496,5639,5393,5393,168238,45646.0,5800000.0
2011-05-23,5317,5427,4886,4941,132150,41818.0,5800000.0
2011-05-24,4817,5509,4817,5174,579112,43790.0,5800000.0
2011-05-25,5256,5365,5036,5044,263017,42688.0,5800000.0
2011-05-26,5221,5276,5071,5119,115902,43326.0,5800000.0
2011-05-27,5242,5797,5194,5715,683122,48372.0,5800000.0
2011-05-30,5550,5585,5071,5099,373581,43152.0,5800000.0
2011-05-31,5071,5194,4947,5105,126800,43210.0,5800000.0
2011-06-01,5208,5756,5194,5304,916969,44892.0,5800000.0
2011-06-02,5071,5208,5043,5126,123894,43384.0,5800000.0
2011-06-03,5263,5441,5173,5256,190015,44486.0,5800000.0
2011-06-07,5173,5256,5043,5085,98403,43036.0,5800000.0
2011-06-08,5071,5448,5023,5195,456517,43964.0,5800000.0
2011-06-09,5235,5311,5194,5311,109681,44950.0,5800000.0
2011-06-10,5489,5585,5208,5215,342696,44138.0,5800000.0
2011-06-13,5160,5434,5132,5208,141285,44080.0,5800000.0
2011-06-14,5208,5448,5208,5448,196630,46110.0,5800000.0
2011-06-15,5454,5715,5386,5578,446964,47212.0,5800000.0
2011-06-16,5537,5681,5441,5476,204170,46342.0,5800000.0
2011-06-17,5502,5633,5317,5366,210719,45414.0,5800000.0
2011-06-20,5365,5578,5345,5551,262528,46980.0,5800000.0
2011-06-21,5619,5729,5386,5517,382214,46690.0,5800000.0
2011-06-22,5592,5770,5564,5565,381835,47096.0,5800000.0
2011-06-23,5550,5626,5482,5482,197897,46400.0,5800000.0
2011-06-24,5482,5523,5386,5482,157150,46400.0,5800000.0
2011-06-27,5482,5564,5352,5359,181913,45356.0,5800000.0
2011-06-28,5379,5592,5379,5441,312425,46052.0,5800000.0
2011-06-29,5509,5619,5448,5455,236253,46168.0,5800000.0
2011-06-30,5605,5633,5475,5489,192623,46458.0,5800000.0
2011-07-01,5509,5550,5386,5448,154737,46110.0,5800000.0
2011-07-04,5420,5585,5413,5571,214209,47154.0,5800000.0
2011-07-05,5578,5592,5516,5537,151327,46864.0,5800000.0
2011-07-06,5619,6366,5592,6079,1876904,51446.0,5800000.0
2011-07-07,6188,6236,5927,6065,576814,51330.0,5800000.0
2011-07-08,6153,6311,6099,6236,659760,52780.0,5800000.0
2011-07-11,6524,6818,6078,6085,1145631,51504.0,5800000.0
2011-07-12,6153,6373,6105,6325,514973,53534.0,5800000.0
2011-07-13,6537,7264,6524,7264,2778812,61480.0,5800000.0
2011-07-14,7229,7469,7024,7401,1468480,62640.0,5800000.0
2011-07-15,7298,7572,7092,7127,1279088,60320.0,5800000.0
2011-07-18,7195,7709,7127,7264,1177041,61480.0,5800000.0
2011-07-19,7332,7469,7092,7367,737820,62350.0,5800000.0
2011-07-20,7469,7503,6990,7059,655342,59740.0,5800000.0
2011-07-21,7024,7058,6667,6702,565425,56724.0,5800000.0
2011-07-22,6784,6921,6757,6764,352929,57246.0,5800000.0
2011-07-25,6798,7298,6763,6921,640931,58580.0,5800000.0
2011-07-26,7127,7298,6955,7024,463406,59450.0,5800000.0
2011-07-27,6990,7161,6887,7059,274940,59740.0,5800000.0
2011-07-28,7024,7572,6990,7264,962113,61480.0,5800000.0
2011-07-29,7332,7401,6990,6990,372709,59160.0,5800000.0
2011-08-01,7127,7401,7092,7333,390290,62060.0,5800000.0
2011-08-02,7298,7812,7161,7778,1556109,65830.0,5800000.0
2011-08-03,7812,7949,7229,7298,1053169,61770.0,5800000.0
2011-08-04,7366,7469,6736,6736,646570,57014.0,5800000.0
2011-08-05,6030,6270,5756,5907,584393,49996.0,5800000.0
2011-08-08,5674,6099,5146,5907,421771,49996.0,5800000.0
2011-08-09,5585,5770,5023,5702,309174,48256.0,5800000.0
2011-08-10,6030,6133,5804,5907,332468,49996.0,5800000.0
2011-08-11,5482,6023,5420,5969,269928,50518.0,5800000.0
2011-08-12,6174,6661,6085,6181,1022405,52316.0,5800000.0
2011-08-16,6407,6530,6325,6428,299681,54404.0,5800000.0
2011-08-17,6428,6510,6304,6503,251792,55042.0,5800000.0
