우주일렉트로(065680),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-03-28,7390,7390,7100,7100,103848,63133.0,8892000.0
2007-03-29,7100,7160,6880,6980,189933,62066.0,8892000.0
2007-03-30,7060,7070,6850,6970,189964,61977.0,8892000.0
2007-04-02,7010,7320,7010,7320,135493,65089.0,8892000.0
2007-04-03,7280,7300,7080,7080,135927,62955.0,8892000.0
2007-04-04,7160,7260,7040,7080,122066,62955.0,8892000.0
2007-04-05,7110,7170,6810,6830,288327,60732.0,8892000.0
2007-04-06,6850,6940,6690,6690,148488,59487.0,8892000.0
2007-04-09,6740,6850,6600,6700,226470,59576.0,8892000.0
2007-04-10,6700,6890,6650,6860,122170,60999.0,8892000.0
2007-04-11,6860,7450,6830,7330,423695,65178.0,8892000.0
2007-04-12,7500,8100,7480,7780,977284,69180.0,8892000.0
2007-04-13,7910,7970,7600,7650,295915,68024.0,8892000.0
2007-04-16,7610,7860,7610,7730,243989,68735.0,8892000.0
2007-04-17,7770,8120,7760,7770,427532,69091.0,8892000.0
2007-04-18,7770,7970,7600,7970,260557,70869.0,8892000.0
2007-04-19,8000,8050,7700,7700,179628,68468.0,8892000.0
2007-04-20,7800,7910,7700,7860,177819,69891.0,8892000.0
2007-04-23,7960,7960,7780,7890,208346,70158.0,8892000.0
2007-04-24,7930,7930,7650,7700,153560,68468.0,8892000.0
2007-04-25,7800,7800,7510,7590,200470,67490.0,8892000.0
2007-04-26,7670,7900,7670,7700,114043,68468.0,8892000.0
2007-04-27,7720,7910,7640,7800,98457,69358.0,8892000.0
2007-04-30,7750,7850,7700,7810,83138,69447.0,8892000.0
2007-05-02,7870,7870,7620,7810,77655,69447.0,8892000.0
2007-05-03,7810,8280,7780,8250,275347,73359.0,8892000.0
2007-05-04,8290,8370,8100,8270,194676,73537.0,8892000.0
2007-05-07,8300,8600,8200,8520,256413,75760.0,8892000.0
2007-05-08,8580,8620,8390,8390,151517,74604.0,8892000.0
2007-05-09,8400,8470,8120,8200,183965,72914.0,8892000.0
2007-05-10,8250,8290,7990,7990,212373,71047.0,8892000.0
2007-05-11,7910,8150,7720,8130,123277,72292.0,8892000.0
2007-05-14,8150,8210,7880,7930,118053,70514.0,8892000.0
2007-05-15,8110,8410,8040,8040,176237,71492.0,8892000.0
2007-05-16,8050,8400,8020,8400,175287,74693.0,8892000.0
2007-05-17,8510,8750,8510,8620,134711,76649.0,8892000.0
2007-05-18,8530,8860,8460,8860,149035,78783.0,8892000.0
2007-05-21,8860,8960,8700,8880,102273,78961.0,8892000.0
2007-05-22,8830,8870,8630,8670,84862,77094.0,8892000.0
2007-05-23,8650,8750,8340,8750,151151,77805.0,8892000.0
2007-05-25,8700,8700,8370,8680,84015,77183.0,8892000.0
2007-05-28,8680,8750,8530,8630,63574,76738.0,8892000.0
2007-05-29,8640,9160,8630,8900,185989,79139.0,8892000.0
2007-05-30,8920,8960,8600,8800,78508,78250.0,8892000.0
2007-05-31,8940,9050,8620,9030,193346,80295.0,8892000.0
2007-06-01,9030,9440,8770,8770,576931,77983.0,8892000.0
2007-06-04,8800,9260,8710,8900,272063,79139.0,8892000.0
2007-06-05,9020,9100,8900,8970,142943,79761.0,8892000.0
2007-06-07,9050,9100,8810,9100,169462,80917.0,8892000.0
2007-06-08,9100,9470,8910,9470,223636,84207.0,8892000.0
2007-06-11,9650,10250,9480,10050,407016,89365.0,8892000.0
2007-06-12,10050,10200,9700,9950,186856,88475.0,8892000.0
2007-06-13,9850,10200,9650,9900,115483,88031.0,8892000.0
2007-06-14,10000,10300,9900,10000,299683,88920.0,8892000.0
2007-06-15,10350,10450,9980,10100,136231,89809.0,8892000.0
2007-06-18,10300,10500,10200,10400,172634,92477.0,8892000.0
2007-06-19,10500,11750,10200,11000,540501,97812.0,8892000.0
2007-06-20,11250,11500,10050,10050,372885,89365.0,8892000.0
2007-06-21,10250,10850,10200,10700,248692,95144.0,8892000.0
2007-06-22,10700,11150,10350,10600,217659,94255.0,8892000.0
2007-06-25,10300,10400,10000,10000,155725,88920.0,8892000.0
2007-06-26,10100,10100,9450,9780,187224,86964.0,8892000.0
2007-06-27,9650,9900,9350,9350,82302,83140.0,8892000.0
2007-06-28,9450,10550,9450,10150,203002,90254.0,8892000.0
2007-06-29,10300,10350,9900,9980,119562,88742.0,8892000.0
2007-07-02,10000,10200,9910,9940,64786,88386.0,8892000.0
2007-07-03,10100,10400,10050,10200,139736,90698.0,8892000.0
2007-07-04,10300,10800,10150,10400,217385,92477.0,8892000.0
2007-07-05,10600,10600,9950,9950,169185,88475.0,8892000.0
2007-07-06,10200,10200,9950,10200,114288,90698.0,8892000.0
2007-07-09,10450,11000,10300,10450,225650,92921.0,8892000.0
2007-07-10,10650,11700,10600,11550,694526,102703.0,8892000.0
2007-07-11,11600,12200,11250,11250,560923,100035.0,8892000.0
2007-07-12,11450,11500,11000,11500,299694,102258.0,8892000.0
2007-07-13,11800,11800,11300,11600,270246,103147.0,8892000.0
2007-07-16,11750,11750,10700,10750,310528,95589.0,8892000.0
2007-07-18,10850,11200,10600,11000,198042,97812.0,8892000.0
2007-07-19,10950,10950,10400,10600,125625,94255.0,8892000.0
2007-07-20,10700,10800,10300,10500,192551,93366.0,8892000.0
2007-07-23,10450,10700,10200,10700,131508,95144.0,8892000.0
2007-07-24,11300,11400,10700,11050,261751,98257.0,8892000.0
2007-07-25,10950,11000,10600,10850,95861,96478.0,8892000.0
2007-07-26,11000,11050,10700,10700,118285,95144.0,8892000.0
2007-07-27,10400,10450,10000,10100,103536,89809.0,8892000.0
2007-07-30,10100,10100,9900,9990,102134,88831.0,8892000.0
2007-07-31,10150,10500,10100,10200,138819,90698.0,8892000.0
2007-08-01,10000,10100,9660,9670,131285,85986.0,8892000.0
2007-08-02,9900,9900,9360,9580,91461,85185.0,8892000.0
2007-08-03,9720,10350,9580,10100,156712,89809.0,8892000.0
2007-08-06,9900,10100,9750,9840,77273,87497.0,8892000.0
2007-08-07,10050,10050,9720,9750,71943,86697.0,8892000.0
2007-08-08,9770,9860,9590,9700,97005,86252.0,8892000.0
2007-08-09,10000,10100,9880,9950,93277,88475.0,8892000.0
2007-08-10,9700,9770,9400,9400,95653,83585.0,8892000.0
2007-08-13,9400,9520,9350,9510,40812,84563.0,8892000.0
2007-08-14,9420,9580,8780,8830,84023,78516.0,8892000.0
2007-08-16,8300,8570,7700,7750,209239,68913.0,8892000.0
2007-08-17,7850,8140,7520,7520,179327,66868.0,8892000.0
2007-08-20,7830,8300,7830,8230,186672,73181.0,8892000.0
2007-08-21,8330,8630,8100,8490,94727,75493.0,8892000.0
2007-08-22,8490,8890,8430,8650,81005,76916.0,8892000.0
2007-08-23,8890,9000,8780,8920,117060,79317.0,8892000.0
2007-08-24,8870,9050,8820,9000,105905,80028.0,8892000.0
2007-08-27,9190,9190,8850,8860,102512,78783.0,8892000.0
2007-08-28,8800,9100,8800,8850,44698,78694.0,8892000.0
2007-08-29,8590,9000,8500,8750,102102,77805.0,8892000.0
2007-08-30,9030,9150,8900,9090,54139,80828.0,8892000.0
2007-08-31,9150,9580,9010,9550,90640,84919.0,8892000.0
2007-09-03,9570,9720,9260,9400,48965,83585.0,8892000.0
2007-09-04,9690,10050,9210,9280,269339,82518.0,8892000.0
2007-09-05,9370,9470,9190,9200,61218,81806.0,8892000.0
2007-09-06,9060,9280,9060,9110,46089,81006.0,8892000.0
2007-09-07,9090,9250,8970,9230,138844,82073.0,8892000.0
2007-09-10,9050,9120,8800,8810,96623,78339.0,8892000.0
2007-09-11,8810,9000,8790,8900,54223,79139.0,8892000.0
2007-09-12,8900,8960,8710,8720,52544,77538.0,8892000.0
2007-09-13,8700,8870,8590,8720,58060,77538.0,8892000.0
2007-09-14,8750,9100,8750,9000,46727,80028.0,8892000.0
2007-09-17,9000,9100,8850,8970,57421,79761.0,8892000.0
2007-09-18,8970,9050,8870,8960,54165,79672.0,8892000.0
2007-09-19,9200,9200,8930,8950,61367,79583.0,8892000.0
2007-09-20,8970,9020,8840,8850,64062,78694.0,8892000.0
2007-09-21,8750,8940,8580,8590,93322,76382.0,8892000.0
2007-09-27,8660,8890,8600,8820,85514,78427.0,8892000.0
2007-09-28,8970,9100,8970,9070,107441,80650.0,8892000.0
2007-10-01,9200,9200,9060,9120,66795,81095.0,8892000.0
2007-10-02,9160,9250,9060,9120,83683,81095.0,8892000.0
2007-10-04,9130,9220,9060,9120,99145,81095.0,8892000.0
2007-10-05,9300,9300,8920,8960,82183,79672.0,8892000.0
2007-10-08,9000,9090,8720,8760,88901,77894.0,8892000.0
2007-10-09,8660,8900,8660,8860,49750,78783.0,8892000.0
2007-10-10,8990,9060,8850,9040,150864,80384.0,8892000.0
2007-10-11,9150,9230,9010,9070,86254,80650.0,8892000.0
2007-10-12,9070,9410,9050,9080,154347,80739.0,8892000.0
2007-10-15,9250,9250,9020,9030,53699,80295.0,8892000.0
2007-10-16,9050,9090,8420,8440,132459,75048.0,8892000.0
2007-10-17,8440,8810,8320,8550,84708,76027.0,8892000.0
2007-10-18,8590,8750,8530,8560,101602,76116.0,8892000.0
2007-10-19,8560,8780,8550,8690,39677,77271.0,8892000.0
2007-10-22,8100,8850,8100,8700,47969,77360.0,8892000.0
2007-10-23,8820,9040,8660,9020,53570,80206.0,8892000.0
2007-10-24,9130,9300,8950,9000,64611,80028.0,8892000.0
2007-10-25,8920,9190,8870,9100,29895,80917.0,8892000.0
2007-10-26,8920,9640,8920,9490,154525,84385.0,8892000.0
2007-10-29,9750,10200,9610,9700,189554,86252.0,8892000.0
2007-10-30,9830,9830,9560,9740,67552,86608.0,8892000.0
2007-10-31,9700,9970,9700,9900,84306,88031.0,8892000.0
2007-11-01,9970,9970,9630,9750,51571,86697.0,8892000.0
2007-11-02,9580,10100,9420,9600,128969,85363.0,8892000.0
2007-11-05,9610,10100,9610,9800,161756,87142.0,8892000.0
2007-11-06,9730,9810,9530,9550,100817,84919.0,8892000.0
2007-11-07,9680,9870,9410,9520,84867,84652.0,8892000.0
2007-11-08,9210,9380,8980,9000,120887,80028.0,8892000.0
2007-11-09,9160,9160,8650,8660,134463,77005.0,8892000.0
2007-11-12,8460,8600,8360,8360,58298,74337.0,8892000.0
2007-11-13,8320,8650,8320,8340,72489,74159.0,8892000.0
2007-11-14,8510,8800,8450,8800,96979,78250.0,8892000.0
2007-11-15,8800,9150,8800,9100,52605,80917.0,8892000.0
2007-11-16,9260,9260,8740,8870,33590,78872.0,8892000.0
2007-11-19,9100,9130,8880,8900,44352,79139.0,8892000.0
2007-11-20,8900,9210,8710,9100,63959,80917.0,8892000.0
2007-11-21,9270,9540,9050,9330,95954,82962.0,8892000.0
2007-11-22,9110,9420,9090,9320,28901,82873.0,8892000.0
2007-11-23,9350,9510,9210,9500,163224,84474.0,8892000.0
2007-11-26,9650,9850,9500,9620,82395,85541.0,8892000.0
2007-11-27,9320,10050,9320,9990,261268,88831.0,8892000.0
2007-11-28,10250,10350,9900,9950,225559,88475.0,8892000.0
2007-11-29,10200,10200,9830,10100,75321,89809.0,8892000.0
2007-11-30,10200,10800,10050,10100,218281,89809.0,8892000.0
2007-12-03,9950,10400,9940,10200,75253,90698.0,8892000.0
2007-12-04,10300,10350,9980,10200,30745,90698.0,8892000.0
2007-12-05,10050,10550,9970,10500,77998,93366.0,8892000.0
2007-12-06,10600,10850,10400,10700,118592,95144.0,8892000.0
2007-12-07,10650,10800,10400,10500,52964,93366.0,8892000.0
2007-12-10,10500,10650,10350,10500,41354,93366.0,8892000.0
2007-12-11,10450,10600,10350,10500,42502,93366.0,8892000.0
2007-12-12,10150,10450,10150,10400,33422,92477.0,8892000.0
2007-12-13,10250,10500,10250,10400,28347,92477.0,8892000.0
2007-12-14,10400,10500,10300,10400,21638,92477.0,8892000.0
2007-12-17,10200,10400,9910,10000,47850,88920.0,8892000.0
2007-12-18,9810,10250,9700,10200,58418,90698.0,8892000.0
2007-12-20,10100,10300,9950,10000,43112,88920.0,8892000.0
2007-12-21,10250,10250,9920,10100,39079,89809.0,8892000.0
2007-12-24,10300,10350,9950,10100,144346,89809.0,8892000.0
2007-12-26,10150,10150,9950,9950,37008,88475.0,8892000.0
2007-12-27,9820,10350,9820,10300,93253,91588.0,8892000.0
2007-12-28,10300,10550,10300,10350,55447,92032.0,8892000.0
2008-01-02,10600,10800,10300,10400,61531,92477.0,8892000.0
2008-01-03,10250,10350,10100,10350,48488,92032.0,8892000.0
2008-01-04,10300,10600,10100,10400,63946,92477.0,8892000.0
2008-01-07,9960,10150,9920,9920,42669,88209.0,8892000.0
2008-01-08,9940,9980,9800,9940,10233,88386.0,8892000.0
2008-01-09,9940,10150,9700,10000,52600,88920.0,8892000.0
2008-01-10,10300,10600,9960,9980,106745,88742.0,8892000.0
2008-01-11,10100,10300,9760,9990,57079,88831.0,8892000.0
2008-01-14,10000,10000,9770,9840,26888,87497.0,8892000.0
2008-01-15,10000,10000,9700,9710,15587,86341.0,8892000.0
2008-01-16,9700,9750,9400,9560,20876,85008.0,8892000.0
2008-01-17,9600,9720,9460,9560,40563,85008.0,8892000.0
2008-01-18,9510,9600,9410,9560,26287,85008.0,8892000.0
2008-01-21,9440,9700,9370,9400,39874,83585.0,8892000.0
2008-01-22,9380,9400,8990,9140,38042,81273.0,8892000.0
2008-01-23,9200,9480,9080,9200,12716,81806.0,8892000.0
2008-01-24,9200,9300,9170,9250,53505,82251.0,8892000.0
2008-01-25,9400,9400,9000,9270,82712,82429.0,8892000.0
2008-01-28,9450,9450,9050,9050,25342,80473.0,8892000.0
2008-01-29,9080,9200,9000,9100,58459,80917.0,8892000.0
2008-01-30,9440,9440,9010,9130,61419,81184.0,8892000.0
2008-01-31,9130,9360,9110,9320,33970,82873.0,8892000.0
2008-02-01,9300,9400,9300,9390,54555,83496.0,8892000.0
2008-02-04,9440,9560,9400,9550,27673,84919.0,8892000.0
2008-02-05,9320,9780,9320,9780,23221,86964.0,8892000.0
2008-02-11,9740,9740,9480,9600,11002,85363.0,8892000.0
2008-02-12,9600,9940,9530,9790,50683,87053.0,8892000.0
2008-02-13,9790,10150,9620,9770,88763,86875.0,8892000.0
2008-02-14,9770,9960,9770,9770,42001,86875.0,8892000.0
2008-02-15,9800,9800,9600,9610,75770,85452.0,8892000.0
2008-02-18,9610,9810,9590,9790,67365,87053.0,8892000.0
2008-02-19,9800,10000,9750,10000,50774,88920.0,8892000.0
2008-02-20,10000,10100,9890,9950,53773,88475.0,8892000.0
2008-02-21,9960,10500,9960,10500,111418,93366.0,8892000.0
2008-02-22,10250,10450,10150,10400,41802,92477.0,8892000.0
2008-02-25,10500,10700,10350,10500,34390,93366.0,8892000.0
2008-02-26,10400,10600,10200,10400,30155,92477.0,8892000.0
2008-02-27,10550,10550,10150,10300,30256,91588.0,8892000.0
2008-02-28,10400,10400,10100,10200,39850,90698.0,8892000.0
2008-02-29,10000,10550,10000,10500,58706,93366.0,8892000.0
2008-03-03,10450,10450,10100,10300,22280,91588.0,8892000.0
2008-03-04,10500,10500,10200,10350,6406,92032.0,8892000.0
2008-03-05,10500,11300,10450,11300,172353,100480.0,8892000.0
2008-03-06,11300,11800,11150,11500,143322,102258.0,8892000.0
2008-03-07,11300,11550,10900,10950,95991,97367.0,8892000.0
2008-03-10,11000,11100,10450,10450,63804,92921.0,8892000.0
2008-03-11,10450,10900,10350,10900,53484,96923.0,8892000.0
2008-03-12,11300,11800,10850,10900,172861,96923.0,8892000.0
2008-03-13,11050,11100,10600,10950,42330,97367.0,8892000.0
2008-03-14,11000,11200,10250,10950,82241,97367.0,8892000.0
2008-03-17,10900,10900,10450,10800,19423,96034.0,8892000.0
2008-03-18,10900,11250,10700,11250,63772,100035.0,8892000.0
2008-03-19,11500,11500,11150,11400,40926,101369.0,8892000.0
2008-03-20,11250,11450,11100,11450,23522,101813.0,8892000.0
2008-03-21,11550,11600,11300,11450,37329,101813.0,8892000.0
2008-03-24,11600,11650,11300,11500,73274,102258.0,8892000.0
2008-03-25,11650,11650,11250,11400,28867,101369.0,8892000.0
2008-03-26,11450,11450,11000,11300,23499,100480.0,8892000.0
2008-03-27,11250,11300,11000,11150,30030,99146.0,8892000.0
2008-03-28,11250,11400,11100,11300,45346,100480.0,8892000.0
2008-03-31,11300,11450,10700,11200,54090,99590.0,8892000.0
2008-04-01,11350,11600,10850,11600,67122,103147.0,8892000.0
2008-04-02,11750,12100,11650,11850,134767,105370.0,8892000.0
2008-04-03,12000,12450,11950,12150,112774,108038.0,8892000.0
2008-04-04,12050,12200,11900,12150,24490,108038.0,8892000.0
2008-04-07,12000,12700,12000,12500,80498,111150.0,8892000.0
2008-04-08,12400,12700,12200,12400,27079,110261.0,8892000.0
2008-04-10,12250,12400,12150,12250,33773,108927.0,8892000.0
2008-04-11,12400,12400,12000,12150,41678,108038.0,8892000.0
2008-04-14,11950,12150,11700,11700,27375,104036.0,8892000.0
2008-04-15,11750,11950,11500,11950,21150,106259.0,8892000.0
2008-04-16,12250,12300,11950,12100,23503,107593.0,8892000.0
2008-04-17,12250,12250,11900,12100,38782,107593.0,8892000.0
2008-04-18,12000,12350,12000,12300,31556,109372.0,8892000.0
2008-04-21,12250,12400,12000,12050,65516,107149.0,8892000.0
2008-04-22,12050,12400,11800,12250,61526,108927.0,8892000.0
2008-04-23,12450,13950,12450,13950,643875,124043.0,8892000.0
2008-04-24,13950,14100,13450,13700,141585,121820.0,8892000.0
2008-04-25,13700,14500,13600,14000,185391,124488.0,8892000.0
2008-04-28,14100,14100,13500,13600,68228,120931.0,8892000.0
2008-04-29,13600,14350,13600,13750,93512,122265.0,8892000.0
2008-04-30,13650,14550,13650,14000,134847,124488.0,8892000.0
2008-05-02,14200,14450,13850,14450,84882,128489.0,8892000.0
2008-05-06,14150,14750,14150,14400,72319,128045.0,8892000.0
2008-05-07,14350,14800,14200,14300,72683,127156.0,8892000.0
2008-05-08,14150,14550,13950,14550,67274,129379.0,8892000.0
2008-05-09,14700,15300,14500,15000,158535,133380.0,8892000.0
2008-05-13,15000,15400,14750,14900,79252,132491.0,8892000.0
2008-05-14,14800,14900,13850,14000,159280,125146.0,8938988.0
2008-05-15,13800,14300,13800,13950,177504,124699.0,8938988.0
2008-05-16,14200,15400,14150,14700,275140,131403.0,8938988.0
2008-05-19,14700,15200,14600,14700,126598,131403.0,8938988.0
2008-05-20,14700,15450,14700,15100,170348,134979.0,8938988.0
2008-05-21,14900,15750,14750,15250,148122,136320.0,8938988.0
2008-05-22,15050,15400,14600,15150,74929,135426.0,8938988.0
2008-05-23,15300,15650,15200,15300,68019,136767.0,8938988.0
2008-05-26,15400,15400,14500,14900,73707,133191.0,8938988.0
2008-05-27,15300,15300,14050,14700,151742,132094.0,8985976.0
2008-05-28,14950,14950,14150,14350,92952,130297.0,9079952.0
2008-05-29,14300,15500,14250,15000,157752,136904.0,9126940.0
2008-05-30,15000,15400,14600,15000,93817,136904.0,9126940.0
2008-06-02,15200,15200,14650,14650,44732,133710.0,9126940.0
2008-06-03,14350,14500,13950,14150,101758,129146.0,9126940.0
2008-06-04,14100,14950,14000,14950,119765,136448.0,9126940.0
2008-06-05,14950,15050,14700,14900,16923,135991.0,9126940.0
2008-06-09,14300,14550,14250,14500,19863,132341.0,9126940.0
2008-06-10,14500,14550,13650,13950,48823,127321.0,9126940.0
2008-06-11,13900,14300,13900,14100,64748,128690.0,9126940.0
2008-06-12,14100,14250,13850,14000,76783,127777.0,9126940.0
2008-06-13,14200,14200,13650,13900,70854,126864.0,9126940.0
2008-06-16,14050,14050,13600,13750,46031,125495.0,9126940.0
2008-06-17,14000,14000,13400,13550,34409,123670.0,9126940.0
2008-06-18,13400,14000,13400,13700,44837,125039.0,9126940.0
2008-06-19,13700,13900,13550,13600,58755,124126.0,9126940.0
2008-06-20,13850,13900,13550,13750,37694,125495.0,9126940.0
2008-06-23,13700,13750,13250,13700,24792,125039.0,9126940.0
2008-06-24,13700,13700,13450,13650,14659,124583.0,9126940.0
2008-06-25,13600,13600,13250,13250,25606,120932.0,9126940.0
2008-06-26,13500,13550,13150,13200,47239,120476.0,9126940.0
2008-06-27,13000,13150,12800,13000,69599,118650.0,9126940.0
2008-06-30,13150,13600,12650,13000,80507,118650.0,9126940.0
2008-07-01,13250,13450,12600,12700,34657,115912.0,9126940.0
2008-07-02,12500,12650,10800,10800,401554,98571.0,9126940.0
2008-07-03,10300,10400,9200,10000,684267,91269.0,9126940.0
2008-07-04,10050,10600,9990,9990,151017,91178.0,9126940.0
2008-07-07,9550,9800,9290,9320,114551,85063.0,9126940.0
2008-07-08,9490,9640,9000,9350,50462,85337.0,9126940.0
2008-07-09,9600,9700,8950,9000,161670,82142.0,9126940.0
2008-07-10,8970,9200,8830,9200,96774,83968.0,9126940.0
2008-07-11,9240,9970,9210,9690,92743,88440.0,9126940.0
2008-07-14,9680,9940,9570,9850,131306,89900.0,9126940.0
2008-07-15,9900,9900,9410,9550,42605,87162.0,9126940.0
2008-07-16,9600,9640,9400,9530,25069,86980.0,9126940.0
2008-07-17,9650,9780,9480,9520,35282,86888.0,9126940.0
2008-07-18,9550,9690,9400,9500,21255,86706.0,9126940.0
2008-07-21,9310,9850,9310,9820,40075,89627.0,9126940.0
2008-07-22,9810,9820,9500,9750,13256,88988.0,9126940.0
2008-07-23,9800,9840,9640,9740,18315,88896.0,9126940.0
2008-07-24,9750,10250,9750,9910,125754,90448.0,9126940.0
2008-07-25,9980,10550,9850,9910,154926,90448.0,9126940.0
2008-07-28,10000,10000,9520,9600,64005,87619.0,9126940.0
2008-07-29,9600,9600,8980,9300,66076,84881.0,9126940.0
2008-07-30,9450,9450,9040,9200,40904,83968.0,9126940.0
2008-07-31,9210,9580,9130,9250,55708,84424.0,9126940.0
2008-08-01,9350,9360,8780,9010,58543,82234.0,9126940.0
2008-08-04,8900,9090,8840,9000,21166,82142.0,9126940.0
2008-08-05,8850,9160,8800,9080,25501,82873.0,9126940.0
2008-08-06,9200,9410,9130,9350,50543,85337.0,9126940.0
2008-08-07,9300,9460,9210,9300,16601,84881.0,9126940.0
2008-08-08,9200,9410,9200,9300,22534,84881.0,9126940.0
2008-08-11,9310,9430,9250,9290,22146,84789.0,9126940.0
2008-08-12,9440,9440,9270,9290,21079,84789.0,9126940.0
2008-08-13,9200,9340,9200,9290,20176,84789.0,9126940.0
2008-08-14,9290,9400,9200,9290,6296,84789.0,9126940.0
2008-08-18,9310,9340,9210,9300,7538,84881.0,9126940.0
2008-08-19,9150,9340,9080,9300,14341,84881.0,9126940.0
2008-08-20,9280,9300,9100,9300,12057,84881.0,9126940.0
2008-08-21,9300,9300,9190,9290,12084,84789.0,9126940.0
2008-08-22,9360,9360,8830,9100,79067,83055.0,9126940.0
2008-08-25,9030,9080,8780,8950,29375,81686.0,9126940.0
2008-08-26,8820,8900,8170,8350,93263,76210.0,9126940.0
2008-08-27,8250,8290,8100,8200,61341,74841.0,9126940.0
2008-08-28,8220,8340,8110,8190,41842,74750.0,9126940.0
2008-08-29,8280,8280,7950,8190,31315,74750.0,9126940.0
2008-09-01,8050,8050,7050,7400,79745,67539.0,9126940.0
2008-09-02,7150,7700,6610,6810,65622,62154.0,9126940.0
2008-09-03,6800,6950,6630,6870,32914,62702.0,9126940.0
2008-09-04,6720,7200,6720,7070,86128,64527.0,9126940.0
2008-09-05,6990,7350,6870,7200,42226,65714.0,9126940.0
2008-09-08,7450,8100,7450,8000,110305,73016.0,9126940.0
2008-09-09,8210,8380,7790,7900,144361,72103.0,9126940.0
2008-09-10,7900,8110,7520,8110,36478,74019.0,9126940.0
2008-09-11,8420,8420,8140,8230,23838,75115.0,9126940.0
2008-09-12,8230,8520,8220,8410,51474,76758.0,9126940.0
2008-09-16,7800,7850,7230,7470,52361,68178.0,9126940.0
2008-09-17,7560,7900,7560,7700,51839,70277.0,9126940.0
2008-09-18,7260,7270,6680,6680,337018,60968.0,9126940.0
2008-09-19,7000,7170,6930,7070,340024,64527.0,9126940.0
2008-09-22,7260,7490,7100,7260,115621,66262.0,9126940.0
2008-09-23,7150,7370,7150,7370,42922,67266.0,9126940.0
2008-09-24,7370,7610,7370,7570,61511,69091.0,9126940.0
2008-09-25,7650,7660,7470,7610,33157,69456.0,9126940.0
2008-09-26,7670,7670,7310,7410,43456,67631.0,9126940.0
2008-09-29,7500,7680,7080,7080,46426,64619.0,9126940.0
2008-09-30,6520,7060,6100,7060,53137,64436.0,9126940.0
2008-10-01,7000,7240,6940,7150,36958,65258.0,9126940.0
2008-10-02,7090,7250,7000,7000,36773,63889.0,9126940.0
2008-10-06,6810,7130,6520,6530,33501,59599.0,9126940.0
2008-10-07,6180,6530,6140,6530,41349,59599.0,9126940.0
2008-10-08,6340,6750,6030,6400,53877,58412.0,9126940.0
2008-10-09,6670,6670,5760,6000,52618,54762.0,9126940.0
2008-10-10,5710,5750,5120,5600,95055,51111.0,9126940.0
2008-10-13,6280,6280,5860,6200,29917,56587.0,9126940.0
2008-10-14,6600,6840,6600,6810,83462,62154.0,9126940.0
2008-10-15,6820,7050,6570,7050,75708,64345.0,9126940.0
2008-10-16,6710,6900,6570,6570,93232,59964.0,9126940.0
2008-10-17,7250,7250,6120,6700,22711,61150.0,9126940.0
2008-10-20,6700,7000,6360,6600,17702,60238.0,9126940.0
2008-10-21,6680,6900,6420,6590,14210,60147.0,9126940.0
2008-10-22,6500,6590,5800,5950,38002,54305.0,9126940.0
2008-10-23,5350,5500,5100,5140,59058,46912.0,9126940.0
2008-10-24,5040,5140,4370,4370,66608,39885.0,9126940.0
2008-10-27,4360,5000,4360,4480,52919,40889.0,9126940.0
2008-10-28,4510,5100,4500,5000,47113,45635.0,9126940.0
2008-10-29,5510,5510,4800,4980,44717,45452.0,9126940.0
2008-10-30,5380,5720,5380,5720,33759,52206.0,9126940.0
2008-10-31,6210,6490,6080,6400,66125,58412.0,9126940.0
2008-11-03,6500,6870,6490,6790,51286,61972.0,9126940.0
2008-11-04,6670,6860,6400,6670,79435,60877.0,9126940.0
2008-11-05,6880,7130,6690,6980,48565,63706.0,9126940.0
2008-11-06,6560,6700,6450,6500,55127,59325.0,9126940.0
2008-11-07,6000,6760,5920,6740,71304,61516.0,9126940.0
2008-11-10,6740,6810,6500,6500,18850,59325.0,9126940.0
2008-11-11,6340,6480,6150,6200,20955,56587.0,9126940.0
2008-11-12,6180,6180,5920,5950,23700,54305.0,9126940.0
2008-11-13,5600,5800,5400,5620,34494,51293.0,9126940.0
2008-11-14,5730,6200,5730,5940,21752,54214.0,9126940.0
2008-11-17,5940,6150,5820,5950,14848,54305.0,9126940.0
2008-11-18,5800,5980,5790,5940,39162,54214.0,9126940.0
2008-11-19,5920,6130,5580,5660,21889,51658.0,9126940.0
2008-11-20,5660,5660,5140,5390,18023,49194.0,9126940.0
2008-11-21,5230,5410,4990,5270,58497,48099.0,9126940.0
2008-11-24,5140,5190,4850,4850,42731,44266.0,9126940.0
2008-11-25,5000,5270,4995,5000,33103,45635.0,9126940.0
2008-11-26,5000,5190,4890,5030,20367,45909.0,9126940.0
2008-11-27,5110,5250,5030,5070,32826,46274.0,9126940.0
2008-11-28,5110,5380,5060,5300,36332,48373.0,9126940.0
2008-12-01,5300,5460,5220,5290,12706,48282.0,9126940.0
2008-12-02,5020,5150,5020,5090,9140,46456.0,9126940.0
2008-12-03,5280,5280,5000,5000,11142,45635.0,9126940.0
2008-12-04,5150,5150,4820,4840,25414,44174.0,9126940.0
2008-12-05,4835,5160,4835,5150,19973,47004.0,9126940.0
2008-12-08,5110,5480,5110,5480,25407,50016.0,9126940.0
2008-12-09,5520,5520,5290,5330,19145,48647.0,9126940.0
2008-12-10,5280,5650,5200,5570,61425,50837.0,9126940.0
