웹젠(069080),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-02-12,12650,13800,12650,12850,746498,166690.0,12972000.0
2007-02-13,13250,13500,12900,12900,312638,167339.0,12972000.0
2007-02-14,13050,13200,12650,13100,497671,169933.0,12972000.0
2007-02-15,13250,13400,12500,12550,307803,162799.0,12972000.0
2007-02-16,12550,13000,12450,13000,129476,168636.0,12972000.0
2007-02-20,13200,13200,12700,12800,163294,166042.0,12972000.0
2007-02-21,12850,12900,12600,12750,70620,165393.0,12972000.0
2007-02-22,12800,13150,12700,13150,191494,170582.0,12972000.0
2007-02-23,13300,13400,12850,12900,139464,167339.0,12972000.0
2007-02-26,12950,13150,12750,13000,86560,168636.0,12972000.0
2007-02-27,13000,13200,12400,12400,153878,160853.0,12972000.0
2007-02-28,11500,12250,11500,12000,124490,155664.0,12972000.0
2007-03-02,12000,12200,11800,11900,81196,154367.0,12972000.0
2007-03-05,11700,11800,11550,11600,56258,150475.0,12972000.0
2007-03-06,11700,11850,11600,11750,61379,152421.0,12972000.0
2007-03-07,11900,12000,11700,11900,50026,154367.0,12972000.0
2007-03-08,11800,12100,11800,11900,51060,154367.0,12972000.0
2007-03-09,11950,12000,11600,11750,84609,152421.0,12972000.0
2007-03-12,11850,12000,11750,11900,55689,154367.0,12972000.0
2007-03-13,12100,12100,11750,11750,56081,152421.0,12972000.0
2007-03-14,11650,11800,11600,11800,58033,153070.0,12972000.0
2007-03-15,11800,13000,11800,12300,492408,159556.0,12972000.0
2007-03-16,12300,12300,11900,12100,88876,156961.0,12972000.0
2007-03-19,12100,12900,12000,12500,265983,162150.0,12972000.0
2007-03-20,13000,13250,12800,13100,532775,169933.0,12972000.0
2007-03-21,13050,13300,12750,12900,184253,167339.0,12972000.0
2007-03-22,13100,13300,12950,13000,232394,168636.0,12972000.0
2007-03-23,13000,13100,12750,12950,131739,167987.0,12972000.0
2007-03-26,12950,13150,12900,12900,65704,167339.0,12972000.0
2007-03-27,12950,13100,12900,13000,67806,168636.0,12972000.0
2007-03-28,13000,13250,12800,13000,130845,168636.0,12972000.0
2007-03-29,13000,13150,12900,12900,84816,167339.0,12972000.0
2007-03-30,12950,13450,12800,13200,231899,171230.0,12972000.0
2007-04-02,13050,13100,12850,13000,107769,168636.0,12972000.0
2007-04-03,13000,13200,12850,13100,86106,169933.0,12972000.0
2007-04-04,13150,13350,13000,13150,212715,170582.0,12972000.0
2007-04-05,13150,13150,12500,12650,230971,164096.0,12972000.0
2007-04-06,12550,12650,12300,12450,91310,161501.0,12972000.0
2007-04-09,12500,12550,12100,12250,118671,158907.0,12972000.0
2007-04-10,12300,12350,12100,12250,88542,158907.0,12972000.0
2007-04-11,12400,12400,12150,12150,87057,157610.0,12972000.0
2007-04-12,12150,12250,11950,12200,112039,158258.0,12972000.0
2007-04-13,12100,12450,12100,12100,129629,156961.0,12972000.0
2007-04-16,12150,12650,12050,12550,177354,162799.0,12972000.0
2007-04-17,12600,12800,12300,12400,90656,160853.0,12972000.0
2007-04-18,12350,12550,12050,12050,119204,156313.0,12972000.0
2007-04-19,12100,12500,12050,12150,174310,157610.0,12972000.0
2007-04-20,12250,12300,12050,12150,83761,157610.0,12972000.0
2007-04-23,12200,12750,12150,12350,260268,160204.0,12972000.0
2007-04-24,12450,12750,12350,12600,119703,163447.0,12972000.0
2007-04-25,12650,12900,12400,12400,173822,160853.0,12972000.0
2007-04-26,12650,13100,12650,12850,244190,166690.0,12972000.0
2007-04-27,13200,13200,12850,12900,159007,167339.0,12972000.0
2007-04-30,13000,13200,12600,12600,112014,163447.0,12972000.0
2007-05-02,12900,13100,12700,12800,118843,166042.0,12972000.0
2007-05-03,13000,14250,12900,13850,658088,179662.0,12972000.0
2007-05-04,13850,14000,13300,13500,336245,175122.0,12972000.0
2007-05-07,13750,14100,13500,14100,282376,182905.0,12972000.0
2007-05-08,14250,14250,13750,14150,163966,183554.0,12972000.0
2007-05-09,14200,14250,13800,14000,170635,181608.0,12972000.0
2007-05-10,14000,14600,13900,14150,206521,183554.0,12972000.0
2007-05-11,14000,14000,13550,13900,130391,180311.0,12972000.0
2007-05-14,13900,14100,13550,13700,87410,177716.0,12972000.0
2007-05-15,13900,14350,13700,14200,119042,184202.0,12972000.0
2007-05-16,14450,14850,14200,14450,238900,187445.0,12972000.0
2007-05-17,14600,15000,14500,14900,147581,193283.0,12972000.0
2007-05-18,14800,14850,14350,14450,88907,187445.0,12972000.0
2007-05-21,14400,14400,13800,14150,120272,183554.0,12972000.0
2007-05-22,14250,14600,14050,14300,85048,185500.0,12972000.0
2007-05-23,14400,14500,13800,14200,93967,184202.0,12972000.0
2007-05-25,14000,14100,13800,14100,53427,182905.0,12972000.0
2007-05-28,14150,14300,14000,14200,48219,184202.0,12972000.0
2007-05-29,14300,14300,13600,13850,109851,179662.0,12972000.0
2007-05-30,13800,13950,13400,13800,86859,179014.0,12972000.0
2007-05-31,13800,14100,13550,14100,80832,182905.0,12972000.0
2007-06-01,14100,14150,13800,13900,85124,180311.0,12972000.0
2007-06-04,13900,14250,13600,14150,72783,183554.0,12972000.0
2007-06-05,14200,14200,13800,14200,55243,184202.0,12972000.0
2007-06-07,14100,14850,14050,14650,157881,190040.0,12972000.0
2007-06-08,14400,14400,14050,14300,74726,185500.0,12972000.0
2007-06-11,14200,14250,13750,14050,100824,182257.0,12972000.0
2007-06-12,14000,14100,13800,14000,41556,181608.0,12972000.0
2007-06-13,13900,14000,13600,13850,120315,179662.0,12972000.0
2007-06-14,13850,14000,13600,13700,98333,177716.0,12972000.0
2007-06-15,13650,13850,13400,13450,110289,174473.0,12972000.0
2007-06-18,13550,13850,13450,13650,122735,177068.0,12972000.0
2007-06-19,13750,13800,13100,13200,170513,171230.0,12972000.0
2007-06-20,13150,13400,12850,13000,193377,168636.0,12972000.0
2007-06-21,13000,13450,12850,13400,120521,173825.0,12972000.0
2007-06-22,13500,13550,13100,13100,96557,169933.0,12972000.0
2007-06-25,12950,13450,12950,13250,85801,171879.0,12972000.0
2007-06-26,13150,13250,12900,13000,56715,168636.0,12972000.0
2007-06-27,13000,13100,12800,13000,83117,168636.0,12972000.0
2007-06-28,13050,13300,12950,13050,42112,169285.0,12972000.0
2007-06-29,13050,14700,13050,14250,470202,184851.0,12972000.0
2007-07-02,14150,14850,13800,14800,241168,191986.0,12972000.0
2007-07-03,15000,16400,14550,15700,544726,203660.0,12972000.0
2007-07-04,15800,17400,15800,16600,400832,215335.0,12972000.0
2007-07-05,16900,17000,16250,16800,162922,217930.0,12972000.0
2007-07-06,16800,16800,16200,16550,662934,214687.0,12972000.0
2007-07-09,16600,16950,15600,16200,251164,210146.0,12972000.0
2007-07-10,16200,16200,15700,15900,198870,206255.0,12972000.0
2007-07-11,15500,15850,15450,15600,153902,202363.0,12972000.0
2007-07-12,15900,15900,15400,15750,190545,204309.0,12972000.0
2007-07-13,15800,16700,15650,16150,510358,209498.0,12972000.0
2007-07-16,16150,16900,16100,16200,246139,210146.0,12972000.0
2007-07-18,16500,16600,16150,16450,101535,213389.0,12972000.0
2007-07-19,16750,17250,16350,16450,173917,213389.0,12972000.0
2007-07-20,16800,16950,16300,16600,125002,215335.0,12972000.0
2007-07-23,16400,16400,15500,15900,174298,206255.0,12972000.0
2007-07-24,15600,15700,14700,15300,249087,198472.0,12972000.0
2007-07-25,14900,17550,14850,17500,390628,227010.0,12972000.0
2007-07-26,17500,17500,16500,16550,205693,214687.0,12972000.0
2007-07-27,16000,16250,15500,15700,105462,203660.0,12972000.0
2007-07-30,15450,17100,15450,16650,267450,215984.0,12972000.0
2007-07-31,16650,16650,16000,16450,105959,213389.0,12972000.0
2007-08-01,16100,16350,15500,15900,71986,206255.0,12972000.0
2007-08-02,16000,16350,15600,16300,42732,211444.0,12972000.0
2007-08-03,16300,16350,15700,15900,54125,206255.0,12972000.0
2007-08-06,15500,16300,15400,16050,51480,208201.0,12972000.0
2007-08-07,16200,16800,16150,16550,132863,214687.0,12972000.0
2007-08-08,16550,16550,15800,16100,166216,208849.0,12972000.0
2007-08-09,16050,16300,15650,15750,58779,204309.0,12972000.0
2007-08-10,15250,15350,14550,14700,123671,190688.0,12972000.0
2007-08-13,14750,15000,14300,14500,136701,188094.0,12972000.0
2007-08-14,14850,15200,14000,14650,146911,190040.0,12972000.0
2007-08-16,13600,14000,12500,12600,240548,163447.0,12972000.0
2007-08-17,12500,13600,12000,13000,116549,168636.0,12972000.0
2007-08-20,13500,13900,13250,13550,152296,175771.0,12972000.0
2007-08-21,13950,13950,13350,13550,63915,175771.0,12972000.0
2007-08-22,13650,14600,13000,14200,181643,184202.0,12972000.0
2007-08-23,14450,14500,14200,14300,90899,185500.0,12972000.0
2007-08-24,14200,14500,14000,14400,64729,186797.0,12972000.0
2007-08-27,14700,15100,14500,14700,116057,190688.0,12972000.0
2007-08-28,14700,14800,14350,14800,62661,191986.0,12972000.0
2007-08-29,14100,14700,14100,14700,65856,190688.0,12972000.0
2007-08-30,14850,15250,14700,15050,74441,195229.0,12972000.0
2007-08-31,15050,15200,14650,15100,52766,195877.0,12972000.0
2007-09-03,15300,15300,14700,14900,31273,193283.0,12972000.0
2007-09-04,14900,15150,14650,15000,97552,194580.0,12972000.0
2007-09-05,15000,15100,14650,14900,43869,193283.0,12972000.0
2007-09-06,14650,15000,14500,14950,89798,193931.0,12972000.0
2007-09-07,15000,15800,14950,15550,157131,201715.0,12972000.0
2007-09-10,15050,15750,15000,15150,120390,196526.0,12972000.0
2007-09-11,15450,15450,15050,15250,48285,197823.0,12972000.0
2007-09-12,15150,15250,14900,14900,58156,193283.0,12972000.0
2007-09-13,14900,15300,14800,14950,66217,193931.0,12972000.0
2007-09-14,14800,15100,14400,14400,116891,186797.0,12972000.0
2007-09-17,14400,14550,14000,14200,81441,184202.0,12972000.0
2007-09-18,14100,14200,13500,13900,63676,180311.0,12972000.0
2007-09-19,14100,14150,12500,12800,395443,166042.0,12972000.0
2007-09-20,13200,13350,12800,13050,161637,169285.0,12972000.0
2007-09-21,13050,13450,12550,13400,82042,173825.0,12972000.0
2007-09-27,13400,13600,13150,13150,37752,170582.0,12972000.0
2007-09-28,13200,13400,13000,13150,71774,170582.0,12972000.0
2007-10-01,13500,13600,13300,13550,41112,175771.0,12972000.0
2007-10-02,13550,13850,13300,13450,97156,174473.0,12972000.0
2007-10-04,13450,13600,13200,13350,35944,173176.0,12972000.0
2007-10-05,13400,13550,12700,12900,88843,167339.0,12972000.0
2007-10-08,12900,13000,12200,12650,117396,164096.0,12972000.0
2007-10-09,12650,12800,12250,12700,91096,164744.0,12972000.0
2007-10-10,12750,12950,12400,12800,93097,166042.0,12972000.0
2007-10-11,12600,12800,12350,12750,96805,165393.0,12972000.0
2007-10-12,12700,12900,12250,12650,142143,164096.0,12972000.0
2007-10-15,12650,12650,12350,12500,65063,162150.0,12972000.0
2007-10-16,12250,12450,12000,12300,76316,159580.0,12974000.0
2007-10-17,12100,12350,11650,11900,100365,154391.0,12974000.0
2007-10-18,12050,12350,11700,12150,57006,157634.0,12974000.0
2007-10-19,12150,12500,11900,12300,54427,159580.0,12974000.0
2007-10-22,11350,12300,11350,12200,36030,158283.0,12974000.0
2007-10-23,12300,12400,11750,12000,53143,155688.0,12974000.0
2007-10-24,12300,13000,11900,11900,186608,154391.0,12974000.0
2007-10-25,11900,12200,11450,11600,89586,150498.0,12974000.0
2007-10-26,11550,11700,11100,11200,109101,145309.0,12974000.0
2007-10-29,11350,11400,11000,11150,121244,144660.0,12974000.0
2007-10-30,11200,11300,10850,11050,93164,143363.0,12974000.0
2007-10-31,11000,11350,11000,11350,58627,147255.0,12974000.0
2007-11-01,11300,11450,11200,11350,48332,147255.0,12974000.0
2007-11-02,11100,11200,10850,11150,85907,144660.0,12974000.0
2007-11-05,11000,11300,10850,11000,30469,142714.0,12974000.0
2007-11-06,10900,11300,10700,11300,61380,146606.0,12974000.0
2007-11-07,11300,11400,11200,11200,43638,145309.0,12974000.0
2007-11-08,10950,11200,10000,10700,63978,138822.0,12974000.0
2007-11-09,10850,11000,10700,10700,44539,138822.0,12974000.0
2007-11-12,10600,10700,10100,10250,46632,132984.0,12974000.0
2007-11-13,10250,10400,9920,10100,40355,131037.0,12974000.0
2007-11-14,10100,10250,9920,10150,66310,131686.0,12974000.0
2007-11-15,10150,10550,9960,10300,48726,133632.0,12974000.0
2007-11-16,10150,10400,10100,10200,21433,132335.0,12974000.0
2007-11-19,10200,10500,10150,10200,27719,132335.0,12974000.0
2007-11-20,10000,10550,9960,10500,54384,136227.0,12974000.0
2007-11-21,10450,10450,9990,10150,22457,131686.0,12974000.0
2007-11-22,10000,10000,9400,9580,72362,124291.0,12974000.0
2007-11-23,9200,9850,9010,9200,83546,119361.0,12974000.0
2007-11-26,9040,9580,9040,9290,41252,120528.0,12974000.0
2007-11-27,9200,9400,9070,9400,25453,121956.0,12974000.0
2007-11-28,9410,9610,8850,8920,97968,115728.0,12974000.0
2007-11-29,9090,9250,8860,9130,131233,118453.0,12974000.0
2007-11-30,9300,9300,9130,9260,80859,120139.0,12974000.0
2007-12-03,9370,9380,9190,9190,94727,119231.0,12974000.0
2007-12-04,9200,9300,9140,9250,60568,120010.0,12974000.0
2007-12-05,9190,9350,9190,9340,80190,121177.0,12974000.0
2007-12-06,9400,10000,9400,9700,102365,125848.0,12974000.0
2007-12-07,9610,11150,9610,11150,323296,144660.0,12974000.0
2007-12-10,11300,12800,11300,12800,656510,166067.0,12974000.0
2007-12-11,12800,13700,11950,13300,476501,172554.0,12974000.0
2007-12-12,12900,13050,11450,12350,239296,160229.0,12974000.0
2007-12-13,12150,12900,11900,12700,138441,164770.0,12974000.0
2007-12-14,12500,13450,12450,12550,200989,162824.0,12974000.0
2007-12-17,12250,13000,11950,12850,160875,166716.0,12974000.0
2007-12-18,12700,13000,12350,12700,104188,164770.0,12974000.0
2007-12-20,12800,12800,11400,11400,195651,147904.0,12974000.0
2007-12-21,11550,11750,11200,11550,446923,149850.0,12974000.0
2007-12-24,11800,12600,11300,12400,225915,160878.0,12974000.0
2007-12-26,12400,14250,12400,12900,598949,167365.0,12974000.0
2007-12-27,12700,12950,12300,12650,57345,164121.0,12974000.0
2007-12-28,12600,14100,12250,12500,357118,162175.0,12974000.0
2008-01-02,12550,12950,12200,12700,107705,164770.0,12974000.0
2008-01-03,12350,12700,12150,12700,65829,164770.0,12974000.0
2008-01-04,12700,12800,12250,12500,79306,162175.0,12974000.0
2008-01-07,12100,13350,11950,12100,203759,156985.0,12974000.0
2008-01-08,12200,12450,12100,12150,47556,157634.0,12974000.0
2008-01-09,12000,12100,11450,11900,48729,154391.0,12974000.0
2008-01-10,11900,12100,11450,11900,106599,154391.0,12974000.0
2008-01-11,12500,12550,11900,12150,93881,157634.0,12974000.0
2008-01-14,12150,13600,11900,12800,186113,166067.0,12974000.0
2008-01-15,12600,13500,12550,12800,195923,166067.0,12974000.0
2008-01-16,12950,13300,12650,12650,41374,164121.0,12974000.0
2008-01-17,12800,13450,12400,12500,205067,162175.0,12974000.0
2008-01-18,12350,12950,12300,12550,38191,162824.0,12974000.0
2008-01-21,12400,12700,11550,11550,57082,149850.0,12974000.0
2008-01-22,11150,11150,9850,9850,154011,127794.0,12974000.0
2008-01-23,10050,10850,10050,10200,74867,132335.0,12974000.0
2008-01-24,10350,10650,10200,10600,29699,137524.0,12974000.0
2008-01-25,10500,10750,10300,10700,11616,138822.0,12974000.0
2008-01-28,10400,10700,10000,10200,14398,132335.0,12974000.0
2008-01-29,10200,10550,10050,10500,15495,136227.0,12974000.0
2008-01-30,10350,10500,9900,10100,11963,131037.0,12974000.0
2008-01-31,10100,10300,9700,10300,8129,133632.0,12974000.0
2008-02-01,10500,10500,10000,10250,10310,132984.0,12974000.0
2008-02-04,10250,10600,10250,10600,17489,137524.0,12974000.0
2008-02-05,10700,10800,10500,10800,7164,140119.0,12974000.0
2008-02-11,10550,11000,10400,10850,17144,140768.0,12974000.0
2008-02-12,10650,10850,10200,10200,51276,132335.0,12974000.0
2008-02-13,9900,10350,9900,10300,56460,133632.0,12974000.0
2008-02-14,10200,10350,9940,9940,110568,128962.0,12974000.0
2008-02-15,9990,10100,9860,9880,52741,128183.0,12974000.0
2008-02-18,10000,10300,9980,9980,42412,129481.0,12974000.0
2008-02-19,10000,10200,10000,10150,28858,131686.0,12974000.0
2008-02-20,10200,10200,9900,9900,52884,128443.0,12974000.0
2008-02-21,10200,10200,9950,10000,29835,129740.0,12974000.0
2008-02-22,10000,10150,9900,10100,23726,131037.0,12974000.0
2008-02-25,10200,10200,10000,10050,33271,130389.0,12974000.0
2008-02-26,10450,11550,10450,11550,130917,149850.0,12974000.0
2008-02-27,12200,12400,11000,11350,392688,147255.0,12974000.0
2008-02-28,11500,11800,11050,11500,100488,149201.0,12974000.0
2008-02-29,11450,11500,10700,10700,97092,138822.0,12974000.0
2008-03-03,10400,12100,10000,10600,265982,137524.0,12974000.0
2008-03-04,10950,11050,10500,10650,50440,138173.0,12974000.0
2008-03-05,10700,11150,10700,10900,43626,141417.0,12974000.0
2008-03-06,10900,11500,10900,11400,39867,147904.0,12974000.0
2008-03-07,11300,11300,10900,10950,50540,142065.0,12974000.0
2008-03-10,10950,11250,10700,10850,41116,140768.0,12974000.0
2008-03-11,10600,10950,10600,10800,40426,140119.0,12974000.0
2008-03-12,11100,11100,10800,10800,36655,140119.0,12974000.0
2008-03-13,10800,11350,10600,10800,56126,140119.0,12974000.0
2008-03-14,10850,10900,10100,10100,46565,131037.0,12974000.0
2008-03-17,10000,10000,9750,9810,48868,127275.0,12974000.0
2008-03-18,9830,10400,9830,10050,28332,130389.0,12974000.0
2008-03-19,10150,10400,10150,10300,18003,133632.0,12974000.0
2008-03-20,10200,10500,10050,10050,24975,130389.0,12974000.0
2008-03-21,10250,10350,9980,9990,62738,129610.0,12974000.0
2008-03-24,10100,10200,9900,10100,95309,131037.0,12974000.0
2008-03-25,10300,10300,9900,10000,68003,129740.0,12974000.0
2008-03-26,10050,10300,9850,9950,130348,129091.0,12974000.0
2008-03-27,9900,10000,9810,10000,40265,129740.0,12974000.0
2008-03-28,10050,10200,9900,10050,33785,130389.0,12974000.0
2008-03-31,10050,10250,10000,10100,62289,131037.0,12974000.0
2008-04-01,10100,10200,10000,10000,58607,129740.0,12974000.0
2008-04-02,10150,10300,10000,10100,53667,131037.0,12974000.0
2008-04-03,10050,10100,9930,10000,66053,129740.0,12974000.0
2008-04-04,10000,10100,9950,10050,22973,130389.0,12974000.0
2008-04-07,9950,10150,9950,10000,44688,129740.0,12974000.0
2008-04-08,10100,10200,9990,10150,28584,131686.0,12974000.0
2008-04-10,10150,10350,9990,10000,79814,129740.0,12974000.0
2008-04-11,10000,10050,9950,9990,30449,129610.0,12974000.0
2008-04-14,9990,10050,9950,9990,35761,129610.0,12974000.0
2008-04-15,10000,10050,9940,9950,19863,129091.0,12974000.0
2008-04-16,9910,10050,9910,10000,15841,129740.0,12974000.0
2008-04-17,10000,10050,9950,10000,16569,129740.0,12974000.0
2008-04-18,10000,10100,9970,10050,26694,130389.0,12974000.0
2008-04-21,10100,10250,10000,10000,51886,129740.0,12974000.0
2008-04-22,10000,10100,10000,10000,32355,129740.0,12974000.0
2008-04-23,10000,10050,9970,10000,24168,129740.0,12974000.0
2008-04-24,9990,9990,9850,9850,51438,127794.0,12974000.0
2008-04-25,9900,9900,9760,9850,22845,127794.0,12974000.0
2008-04-28,9850,9890,9600,9700,14760,125848.0,12974000.0
2008-04-29,9700,9700,8990,8990,87206,116636.0,12974000.0
2008-04-30,9010,9100,8900,9000,32601,116766.0,12974000.0
2008-05-02,9030,9240,8940,8980,39281,116507.0,12974000.0
2008-05-06,9100,9130,8960,9000,19957,116766.0,12974000.0
2008-05-07,9010,9390,9010,9330,45835,121047.0,12974000.0
2008-05-08,9450,9900,9400,9500,40636,123253.0,12974000.0
2008-05-09,9560,9700,9470,9670,29576,125459.0,12974000.0
2008-05-13,9660,9670,9360,9480,18521,122994.0,12974000.0
2008-05-14,9400,9400,9200,9340,16614,121177.0,12974000.0
2008-05-15,9340,9500,9110,9500,25579,123253.0,12974000.0
2008-05-16,9670,9980,9520,9980,52649,129481.0,12974000.0
2008-05-19,9980,11300,9980,10350,195785,134281.0,12974000.0
2008-05-20,10750,11150,10300,11150,136148,144660.0,12974000.0
2008-05-21,11150,11750,10850,11350,137468,147255.0,12974000.0
2008-05-22,11400,11700,11000,11650,72182,151147.0,12974000.0
2008-05-23,11450,12250,11350,12250,155003,158932.0,12974000.0
2008-05-26,12300,12800,11800,12400,221313,160878.0,12974000.0
2008-05-27,12400,12800,12200,12400,62498,160878.0,12974000.0
2008-05-28,12400,13700,11950,12800,282341,166067.0,12974000.0
2008-05-29,13150,14300,11650,12600,1479530,163472.0,12974000.0
2008-05-30,12500,13700,12250,12700,572891,164770.0,12974000.0
2008-06-02,12600,12850,12050,12200,96481,158283.0,12974000.0
2008-06-03,12450,12900,12100,12350,128762,160229.0,12974000.0
2008-06-04,12350,13000,12350,12900,68031,167365.0,12974000.0
2008-06-05,13100,13150,12700,13050,43719,169311.0,12974000.0
2008-06-09,12700,13950,12700,13950,122573,180987.0,12974000.0
2008-06-10,14400,15850,14300,15700,392220,203692.0,12974000.0
2008-06-11,15600,18050,13350,13600,3130828,176446.0,12974000.0
2008-06-12,13900,14350,13000,13750,520740,178392.0,12974000.0
2008-06-13,13500,13600,12000,12400,276925,160878.0,12974000.0
2008-06-16,12600,12700,12000,12250,137020,158932.0,12974000.0
2008-06-17,12050,12700,11750,12400,184225,160878.0,12974000.0
2008-06-18,12250,12500,11400,11500,217676,149201.0,12974000.0
2008-06-19,11550,11800,11250,11600,112939,150498.0,12974000.0
2008-06-20,11700,12100,11400,11850,107796,153742.0,12974000.0
2008-06-23,11600,13600,11300,13200,200497,171257.0,12974000.0
2008-06-24,13400,13850,12650,12650,117367,164121.0,12974000.0
2008-06-25,12750,13200,12400,12550,51837,162824.0,12974000.0
2008-06-26,12550,12950,11700,11700,82193,151796.0,12974000.0
2008-06-27,11500,12100,10500,11950,57088,155039.0,12974000.0
2008-06-30,12100,12150,11000,11000,44896,142714.0,12974000.0
2008-07-01,11000,11200,10350,10800,74043,140119.0,12974000.0
2008-07-02,10600,10950,10000,10250,78965,132984.0,12974000.0
2008-07-03,9650,10550,9650,10400,62996,134930.0,12974000.0
2008-07-04,10650,11150,10400,10850,46044,140768.0,12974000.0
2008-07-07,10650,11200,10650,11100,13372,144011.0,12974000.0
2008-07-08,10900,11150,10100,10650,39309,138173.0,12974000.0
2008-07-09,11050,11050,10150,10300,32815,133632.0,12974000.0
2008-07-10,10100,10550,10100,10350,21990,134281.0,12974000.0
2008-07-11,10350,10650,10200,10600,27528,137524.0,12974000.0
2008-07-14,10600,10800,10300,10300,19539,133632.0,12974000.0
2008-07-15,10100,10300,9750,9790,59790,127015.0,12974000.0
2008-07-16,9690,9880,8900,9210,91659,119491.0,12974000.0
2008-07-17,9340,9590,9210,9210,40691,119491.0,12974000.0
2008-07-18,9270,9500,9000,9030,30025,117155.0,12974000.0
2008-07-21,9000,9570,9000,9300,41546,120658.0,12974000.0
2008-07-22,9150,9700,9150,9380,28977,121696.0,12974000.0
2008-07-23,9430,9980,9400,9820,34315,127405.0,12974000.0
2008-07-24,9990,9990,9670,9830,33261,127534.0,12974000.0
2008-07-25,9680,9830,9520,9600,39041,124550.0,12974000.0
2008-07-28,9600,9670,9440,9450,27276,122604.0,12974000.0
2008-07-29,9210,9600,9110,9270,31111,120269.0,12974000.0
2008-07-30,9250,9600,9250,9490,19125,123123.0,12974000.0
2008-07-31,9490,9580,9280,9370,14182,121566.0,12974000.0
2008-08-01,9230,9290,9070,9210,18792,119491.0,12974000.0
2008-08-04,9150,9490,9150,9280,23849,120399.0,12974000.0
2008-08-05,9050,9400,9050,9080,20331,117804.0,12974000.0
2008-08-06,9300,10400,9250,10400,99404,134930.0,12974000.0
2008-08-07,11050,11750,10900,11250,322410,145958.0,12974000.0
2008-08-08,11250,12300,10450,10900,403388,141417.0,12974000.0
2008-08-11,10900,11350,10550,10700,154246,138822.0,12974000.0
2008-08-12,10750,10850,10300,10400,77829,134930.0,12974000.0
2008-08-13,10400,10600,9980,10000,63911,129740.0,12974000.0
2008-08-14,9780,10300,9780,10200,67116,132335.0,12974000.0
2008-08-18,10100,10350,9960,9990,29546,129610.0,12974000.0
2008-08-19,9830,9950,9650,9700,39223,125848.0,12974000.0
2008-08-20,9600,9850,9600,9810,33329,127275.0,12974000.0
2008-08-21,9710,9980,9660,9660,29741,125329.0,12974000.0
2008-08-22,9500,9650,8900,9200,34144,119361.0,12974000.0
2008-08-25,9140,9390,9110,9110,31466,118193.0,12974000.0
2008-08-26,9100,9300,9100,9150,11169,118712.0,12974000.0
2008-08-27,9160,9290,9100,9290,14496,120528.0,12974000.0
2008-08-28,9100,9360,9100,9170,17920,118972.0,12974000.0
2008-08-29,9300,9880,9150,9320,51470,120918.0,12974000.0
2008-09-01,9310,9370,7930,8120,107071,105349.0,12974000.0
2008-09-02,8120,8300,7950,8150,80162,105738.0,12974000.0
2008-09-03,8110,9370,8110,9050,549016,117415.0,12974000.0
2008-09-04,10300,10300,8390,8600,227369,111576.0,12974000.0
2008-09-05,8300,8500,7930,8410,74992,109111.0,12974000.0
2008-09-08,8420,8690,8340,8350,53170,108333.0,12974000.0
2008-09-09,8100,8390,7980,8010,107427,103922.0,12974000.0
2008-09-10,7950,7980,7620,7750,73901,100548.0,12974000.0
2008-09-11,7650,7900,7540,7680,44565,99640.0,12974000.0
2008-09-12,7680,8250,7680,8040,64357,104311.0,12974000.0
2008-09-16,7010,7650,6840,6840,108477,88742.0,12974000.0
2008-09-17,7050,7500,7000,7200,40664,93413.0,12974000.0
2008-09-18,6840,7100,6500,6730,64105,87315.0,12974000.0
2008-09-19,7000,7000,6820,6910,73461,89650.0,12974000.0
2008-09-22,6920,7090,6790,6820,40016,88483.0,12974000.0
2008-09-23,6700,6940,6670,6820,34019,88483.0,12974000.0
2008-09-24,6890,6940,6770,6850,52735,88872.0,12974000.0
2008-09-25,6850,6980,6780,6910,43390,89650.0,12974000.0
2008-09-26,6910,6980,6670,6750,40015,87574.0,12974000.0
2008-09-29,6750,6830,6550,6560,37514,85109.0,12974000.0
2008-09-30,6080,6550,5600,6550,41103,84980.0,12974000.0
2008-10-01,6400,6480,6140,6150,67002,79790.0,12974000.0
2008-10-02,6000,6240,5830,6230,83347,80828.0,12974000.0
2008-10-06,6230,6230,5810,5900,20987,76547.0,12974000.0
2008-10-07,5780,5780,5470,5500,89340,71357.0,12974000.0
2008-10-08,5240,5260,4700,4700,159392,60978.0,12974000.0
2008-10-09,4385,4700,4040,4040,154049,52415.0,12974000.0
2008-10-10,3550,4245,3435,4200,222541,54491.0,12974000.0
2008-10-13,4145,4805,4000,4805,95169,62340.0,12974000.0
2008-10-14,5110,5510,5100,5510,69982,71487.0,12974000.0
2008-10-15,5310,5530,5250,5400,43072,70060.0,12974000.0
2008-10-16,4755,5270,4755,4990,53014,64740.0,12974000.0
2008-10-17,5180,5230,4800,5100,22715,66167.0,12974000.0
2008-10-20,5150,5370,4860,5350,20095,69411.0,12974000.0
2008-10-21,5700,5750,5300,5350,24290,69411.0,12974000.0
2008-10-22,5290,5320,4550,5000,28579,64870.0,12974000.0
2008-10-23,4830,4830,4500,4785,25564,62081.0,12974000.0
2008-10-24,4700,4940,4070,4070,36515,52804.0,12974000.0
2008-10-27,4240,4460,3550,3965,20608,51442.0,12974000.0
2008-10-28,3385,4400,3385,4050,32633,52545.0,12974000.0
2008-10-29,4340,4420,3900,4200,40879,54491.0,12974000.0
