코렌(078650),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-06-27,2669,2697,2460,2506,532325,19032.0,6209603.0
2012-06-28,2518,2538,2375,2388,192560,18132.0,6209603.0
2012-06-29,2407,2407,2272,2396,82025,18194.0,6209603.0
2012-07-02,2403,2432,2297,2330,95602,17697.0,6209603.0
2012-07-03,2358,2358,2272,2330,103886,17697.0,6209603.0
2012-07-04,2346,2432,2305,2396,83950,18194.0,6209603.0
2012-07-05,2416,2416,2322,2355,43718,17884.0,6209603.0
2012-07-06,2358,2465,2289,2339,120523,17759.0,6209603.0
2012-07-09,2346,2346,2289,2298,49185,17449.0,6209603.0
2012-07-10,2284,2346,2277,2286,25085,17356.0,6209603.0
2012-07-11,2248,2305,2216,2224,76473,16890.0,6209603.0
2012-07-12,2281,2281,2158,2216,78476,16828.0,6209603.0
2012-07-13,2240,2240,1994,2093,98560,15897.0,6209603.0
2012-07-16,2105,2216,2011,2151,57582,16331.0,6209603.0
2012-07-17,2150,2281,2125,2240,51815,17014.0,6209603.0
2012-07-18,2264,2264,2166,2179,41225,16549.0,6209603.0
2012-07-19,2190,2256,2158,2249,26381,17076.0,6209603.0
2012-07-20,2269,2269,2199,2240,16205,17014.0,6209603.0
2012-07-23,2240,2272,2141,2175,28815,16518.0,6209603.0
2012-07-24,2146,2195,2047,2151,28665,16331.0,6209603.0
2012-07-25,2101,2101,1999,2037,30893,15462.0,6209603.0
2012-07-26,2117,2121,2019,2020,12596,15338.0,6209603.0
2012-07-27,2105,2109,2035,2069,16953,15710.0,6209603.0
2012-07-30,2084,2125,2084,2093,11416,15897.0,6209603.0
2012-07-31,2076,2113,2031,2064,11418,15679.0,6209603.0
2012-08-01,2080,2175,2068,2146,20782,16300.0,6209603.0
2012-08-02,2125,2190,2125,2146,17634,16300.0,6209603.0
2012-08-03,2150,2207,2101,2204,16934,16735.0,6209603.0
2012-08-06,2236,2256,2175,2249,19162,17076.0,6209603.0
2012-08-07,2248,2583,2231,2584,561434,19622.0,6209603.0
2012-08-08,2649,2731,2514,2584,619807,19622.0,6209603.0
2012-08-09,2583,2673,2522,2552,212385,19374.0,6209603.0
2012-08-10,2534,2673,2497,2584,310693,19622.0,6209603.0
2012-08-13,2595,2595,2506,2568,79130,19498.0,6209603.0
2012-08-14,2579,2731,2526,2613,277623,19840.0,6209603.0
2012-08-16,2681,2681,2497,2559,81226,19436.0,6209603.0
2012-08-17,2567,2934,2506,2936,365964,22292.0,6209603.0
2012-08-20,3270,3327,3025,3115,758717,23659.0,6209603.0
2012-08-21,3115,3115,2861,3038,340771,23069.0,6209603.0
2012-08-22,2996,3176,2943,2944,240365,22355.0,6209603.0
2012-08-23,2943,2984,2820,2850,176503,21640.0,6209603.0
2012-08-24,2812,2960,2779,2822,155758,21423.0,6209603.0
2012-08-27,2714,2714,2608,2690,275004,20430.0,6209603.0
2012-08-28,2714,2861,2697,2850,180950,21640.0,6209603.0
2012-08-29,2816,3147,2784,2989,394922,22696.0,6209603.0
2012-08-30,3057,3078,2919,2968,141634,22541.0,6209603.0
2012-08-31,2975,2975,2861,2883,111857,21889.0,6209603.0
2012-09-03,3307,3311,3147,3312,550587,25149.0,6209603.0
2012-09-04,3552,3806,3519,3598,1697753,27322.0,6209603.0
2012-09-05,3557,4047,3393,3827,1150792,29061.0,6209603.0
2012-09-06,3826,3891,3524,3586,476661,27229.0,6209603.0
2012-09-07,3704,3782,3557,3610,309479,27415.0,6209603.0
2012-09-10,3646,4088,3401,4089,673353,31048.0,6209603.0
2012-09-11,3985,4243,3859,4089,683620,31048.0,6209603.0
2012-09-12,4006,4120,3944,4031,266121,30613.0,6209603.0
2012-09-13,4006,4333,3944,4072,606868,30924.0,6209603.0
2012-09-14,4080,4120,3704,3856,356551,29278.0,6209603.0
2012-09-17,3700,3802,3598,3627,296790,27540.0,6209603.0
2012-09-18,3540,3679,3499,3656,273275,27757.0,6209603.0
2012-09-19,3654,3654,3565,3569,123796,27105.0,6209603.0
2012-09-20,3572,3704,3572,3598,133605,27322.0,6209603.0
2012-09-21,3651,3704,3610,3676,133191,27912.0,6209603.0
2012-09-24,3695,3716,3279,3373,201495,25615.0,6209603.0
2012-09-25,3368,3417,3274,3328,101310,25273.0,6209603.0
2012-09-26,3327,3491,3270,3328,93188,25273.0,6209603.0
2012-09-27,3417,3425,3212,3312,80176,25149.0,6209603.0
2012-09-28,3405,3557,3388,3402,79940,25832.0,6209603.0
2012-10-02,3483,3483,3352,3402,55834,25832.0,6209603.0
2012-10-04,3401,3495,3385,3410,54145,25894.0,6209603.0
2012-10-05,3511,3524,3401,3475,78669,26391.0,6209603.0
2012-10-08,3393,3491,3279,3320,143133,25211.0,6209603.0
2012-10-09,3319,3352,3209,3299,71439,25056.0,6209603.0
2012-10-10,3270,3294,3147,3238,54417,24590.0,6209603.0
2012-10-11,3221,3315,3221,3230,45132,24528.0,6209603.0
2012-10-12,3385,3425,3270,3390,62948,25739.0,6209603.0
2012-10-15,3388,3409,3205,3263,97268,24776.0,6209603.0
2012-10-16,3287,3385,3246,3386,60723,25708.0,6209603.0
2012-10-17,3425,3891,3401,3893,609890,29558.0,6209603.0
2012-10-18,3773,3965,3769,3925,465385,29854.0,6219603.0
2012-10-19,3920,3920,3654,3762,144045,28610.0,6219603.0
2012-10-22,3679,3900,3585,3884,158620,29543.0,6219603.0
2012-10-23,3965,3985,3802,3844,124541,29232.0,6219603.0
2012-10-24,3724,3883,3724,3852,109458,29294.0,6219603.0
2012-10-25,3822,3822,3466,3528,285991,26838.0,6219603.0
2012-10-26,3507,3581,3401,3434,63105,26122.0,6219603.0
2012-10-29,3393,3475,3262,3271,26653,24878.0,6219603.0
2012-10-30,3270,3352,3192,3271,36305,24878.0,6219603.0
2012-10-31,3311,3393,3246,3325,51316,25283.0,6219603.0
2012-11-01,3340,3340,3221,3296,21883,25065.0,6219603.0
2012-11-02,3294,3434,3294,3402,31079,25874.0,6219603.0
2012-11-05,3417,3425,3335,3393,22476,25811.0,6219603.0
2012-11-06,3368,3409,3332,3337,15913,25376.0,6219603.0
2012-11-07,3335,3565,3303,3487,52804,26527.0,6219603.0
2012-11-08,3478,3516,3352,3500,48182,26620.0,6219603.0
2012-11-09,3499,3654,3368,3618,56327,33497.0,7569979.0
2012-11-12,3679,3761,3626,3700,97007,34254.0,7569979.0
2012-11-13,3753,3785,3577,3631,55116,33611.0,7569979.0
2012-11-14,3679,3761,3458,3594,115118,33270.0,7569979.0
2012-11-15,3577,3577,3319,3508,51252,32475.0,7569979.0
2012-11-16,3634,3634,3197,3197,66430,29599.0,7569979.0
2012-11-19,3147,3344,3147,3299,83282,30545.0,7569979.0
2012-11-20,3388,3565,3299,3565,110750,33005.0,7569979.0
2012-11-21,3560,3679,3478,3565,38652,33005.0,7569979.0
2012-11-22,3654,3654,3516,3606,25540,33384.0,7569979.0
2012-11-23,3638,3638,3495,3541,30609,32778.0,7569979.0
2012-11-26,3557,3765,3540,3697,196997,34216.0,7569979.0
2012-11-27,3646,3720,3572,3639,90715,33686.0,7569979.0
2012-11-28,3638,3748,3516,3721,132199,34443.0,7569979.0
2012-11-29,3777,4063,3630,3671,790138,33989.0,7569979.0
2012-11-30,3605,4219,3581,4219,841389,39061.0,7569979.0
2012-12-03,4301,4562,4161,4514,1317736,41786.0,7569979.0
2012-12-04,4473,4595,4358,4555,572054,42165.0,7569979.0
2012-12-05,4620,4922,4529,4661,781220,43149.0,7569979.0
2012-12-06,4620,4758,4374,4538,436712,42013.0,7569979.0
2012-12-07,4497,4636,4186,4497,380765,41635.0,7569979.0
2012-12-10,4488,4676,4366,4678,290396,43300.0,7569979.0
2012-12-11,4742,4742,4497,4596,199481,42543.0,7569979.0
2012-12-12,4505,4701,4292,4702,362097,43527.0,7569979.0
2012-12-13,4701,4906,4579,4743,476324,43906.0,7569979.0
2012-12-14,4742,4742,4480,4531,322546,41938.0,7569979.0
2012-12-17,4529,4603,4301,4497,263316,41635.0,7569979.0
2012-12-18,4570,4570,4325,4400,151461,40726.0,7569979.0
2012-12-20,4398,4398,4026,4028,298920,37282.0,7569979.0
2012-12-21,4026,4210,3867,4212,230589,38985.0,7569979.0
2012-12-24,4186,4243,4128,4163,72299,38531.0,7569979.0
2012-12-26,4154,4251,4063,4089,100421,37850.0,7569979.0
2012-12-27,4067,4350,3924,4253,198339,39364.0,7569979.0
2012-12-28,4333,4514,4235,4514,336096,41786.0,7569979.0
2013-01-02,4554,4579,4374,4456,170281,41256.0,7569979.0
2013-01-03,4391,4473,4341,4456,101406,41256.0,7569979.0
2013-01-04,4473,4595,4366,4579,208499,42392.0,7569979.0
2013-01-07,4570,4628,4415,4481,126821,41483.0,7569979.0
2013-01-08,4497,4497,4309,4367,139302,40424.0,7569979.0
2013-01-09,4366,4407,4161,4285,187564,39667.0,7569979.0
2013-01-10,4219,4309,4169,4228,105944,39137.0,7569979.0
2013-01-11,4219,4276,4169,4228,129460,39137.0,7569979.0
2013-01-14,4227,4235,4035,4179,215620,38683.0,7569979.0
2013-01-15,4178,4202,4039,4138,125494,38304.0,7569979.0
2013-01-16,4104,4154,3973,4023,78224,37244.0,7569979.0
2013-01-17,4096,4169,3965,4171,88069,38607.0,7569979.0
2013-01-18,4178,4178,4104,4171,78214,38607.0,7569979.0
2013-01-21,4169,4202,4088,4195,100805,38834.0,7569979.0
2013-01-22,4195,4505,4145,4456,427007,41256.0,7569979.0
2013-01-23,4398,4473,4350,4441,100523,41105.0,7569979.0
2013-01-24,4480,4480,4341,4441,99778,41105.0,7569979.0
2013-01-25,4480,4480,4186,4269,169079,39515.0,7569979.0
2013-01-28,4137,4341,4137,4244,71939,39288.0,7569979.0
2013-01-29,4301,4366,4210,4334,54718,40121.0,7569979.0
2013-01-30,4292,4366,4235,4326,43094,40045.0,7569979.0
2013-01-31,4366,4464,4325,4408,98047,40802.0,7569979.0
2013-02-01,4423,4447,4292,4334,60413,40121.0,7569979.0
2013-02-04,4374,4374,4235,4277,33621,39591.0,7569979.0
2013-02-05,4276,4292,4113,4277,74084,39591.0,7569979.0
2013-02-06,4260,4341,4169,4219,26140,39061.0,7569979.0
2013-02-07,4301,4432,4186,4187,76729,38758.0,7569979.0
2013-02-08,4186,4325,4169,4277,39510,39591.0,7569979.0
2013-02-12,4333,4398,4169,4236,56224,39212.0,7569979.0
2013-02-13,4301,4554,4219,4555,133261,42165.0,7569979.0
2013-02-14,4554,4742,4432,4678,323870,43300.0,7569979.0
2013-02-15,4669,4742,4620,4702,191868,43527.0,7569979.0
2013-02-18,4620,5077,4611,4997,565305,46253.0,7569979.0
2013-02-19,5004,5249,4954,5152,411497,47691.0,7569979.0
2013-02-20,5126,5445,5126,5316,390217,49205.0,7569979.0
2013-02-21,5151,5421,5094,5193,298232,48069.0,7569979.0
2013-02-22,5118,5355,5077,5234,166711,48448.0,7569979.0
2013-02-25,5298,5519,5191,5331,312518,49356.0,7569979.0
2013-02-26,5323,5592,5232,5324,286821,49281.0,7569979.0
2013-02-27,5396,5396,5110,5217,195524,48296.0,7569979.0
2013-02-28,5217,5396,5143,5193,152413,48069.0,7569979.0
2013-03-04,5135,5298,5102,5234,123146,48448.0,7569979.0
2013-03-05,5200,5469,5200,5422,182904,50189.0,7569979.0
2013-03-06,5560,5560,5184,5299,187833,49053.0,7569979.0
2013-03-07,5314,5314,5110,5185,129745,47994.0,7569979.0
2013-03-08,5126,5396,5102,5398,153828,49962.0,7569979.0
2013-03-11,5396,5437,5184,5283,126154,48902.0,7569979.0
2013-03-12,5225,5363,5208,5316,127979,49205.0,7569979.0
2013-03-13,5241,5527,5225,5479,194189,50719.0,7569979.0
2013-03-14,5478,5503,5282,5316,193879,49205.0,7569979.0
2013-03-15,5323,5503,5176,5258,253556,48675.0,7569979.0
2013-03-18,5126,5176,4881,4923,466759,45571.0,7569979.0
2013-03-19,4963,5167,4922,5021,96430,46480.0,7569979.0
2013-03-20,5036,5126,4922,5012,74628,46404.0,7569979.0
2013-03-21,4979,5159,4979,5062,39860,46858.0,7569979.0
2013-03-22,5094,5110,5004,5111,62595,47312.0,7569979.0
2013-03-25,5085,5151,5029,5046,45851,46707.0,7569979.0
2013-03-26,5045,5314,4906,5316,134083,49205.0,7569979.0
2013-03-27,5363,5674,5191,5635,373925,52157.0,7569979.0
2013-03-28,5674,5846,5503,5626,240546,52081.0,7569979.0
2013-03-29,5625,5666,5478,5635,131486,52157.0,7569979.0
2013-04-01,5633,5633,5478,5561,116237,51476.0,7569979.0
2013-04-02,5495,5911,5495,5724,380002,52990.0,7569979.0
2013-04-03,5805,5961,5740,5913,286617,54731.0,7569979.0
2013-04-04,5887,6034,5674,5961,497043,55185.0,7569979.0
2013-04-05,5961,5969,5756,5814,200940,53823.0,7569979.0
2013-04-08,5814,5862,5437,5585,199936,51703.0,7569979.0
2013-04-09,5429,5699,5282,5585,174453,51703.0,7569979.0
2013-04-10,5715,6418,5699,6420,677473,59424.0,7569979.0
2013-04-11,6648,6950,6574,6739,919675,62377.0,7569979.0
2013-04-12,6803,6803,6623,6681,328407,61847.0,7569979.0
2013-04-15,6737,7114,6680,6959,582310,64421.0,7569979.0
2013-04-16,6868,7032,6680,6951,308809,64345.0,7569979.0
2013-04-17,7023,7170,6958,7008,319208,64875.0,7569979.0
2013-04-18,6991,6991,6827,6918,177617,64042.0,7569979.0
2013-04-19,6852,6999,6582,6706,179624,62074.0,7569979.0
2013-04-22,6704,6950,6639,6951,127303,64345.0,7569979.0
2013-04-23,7105,7105,6819,6943,113101,64269.0,7569979.0
2013-04-24,7023,7555,6795,7507,474067,69492.0,7569979.0
2013-04-25,7441,7890,7400,7687,317596,71158.0,7569979.0
2013-04-26,7849,7849,7604,7851,175898,72672.0,7569979.0
2013-04-29,7989,7989,7702,7810,129911,72293.0,7569979.0
2013-04-30,7915,7915,7604,7655,117441,70855.0,7569979.0
2013-05-02,7653,7678,6926,7425,145319,68735.0,7569979.0
2013-05-03,7604,7604,7228,7433,169939,68811.0,7569979.0
2013-05-06,7498,7539,7277,7310,146412,67676.0,7569979.0
2013-05-07,7293,7400,7196,7392,114736,68433.0,7569979.0
2013-05-08,7392,7523,7252,7360,259221,68130.0,7569979.0
2013-05-09,7433,7433,7196,7278,158775,67373.0,7569979.0
2013-05-10,7318,7318,7105,7114,128622,65859.0,7569979.0
2013-05-13,7114,7130,6827,6910,154381,63966.0,7569979.0
2013-05-14,6909,7064,6664,6763,105528,62604.0,7569979.0
2013-05-15,6786,7433,6786,7327,219390,67827.0,7569979.0
2013-05-16,7416,7424,7187,7409,126385,68584.0,7569979.0
2013-05-20,7441,7441,7196,7245,69859,67070.0,7569979.0
2013-05-21,7277,7604,7261,7605,163434,70401.0,7569979.0
2013-05-22,7612,7726,7424,7581,140181,70174.0,7569979.0
2013-05-23,7489,7612,7489,7491,94685,69341.0,7569979.0
2013-05-24,7498,7629,7408,7614,71774,70477.0,7569979.0
2013-05-27,7726,7743,6476,7573,86033,70098.0,7569979.0
2013-05-28,7702,7702,7489,7646,110940,70779.0,7569979.0
2013-05-29,7752,7752,7523,7655,54416,70855.0,7569979.0
2013-05-30,7539,7767,7539,7769,141419,71915.0,7569979.0
2013-05-31,7841,8258,7841,8055,216681,74564.0,7569979.0
2013-06-03,8013,8119,7890,7998,77296,74034.0,7569979.0
2013-06-04,7997,8086,7719,7900,69687,73126.0,7569979.0
2013-06-05,7931,7931,7523,7703,52530,71309.0,7569979.0
2013-06-07,7702,7702,6909,7098,134958,65707.0,7569979.0
2013-06-10,7114,7359,7097,7254,36128,67146.0,7569979.0
2013-06-11,7196,7629,7105,7548,43486,69871.0,7569979.0
2013-06-12,7661,7686,7441,7499,27030,69417.0,7569979.0
2013-06-13,7498,7596,7170,7425,75588,68735.0,7569979.0
2013-06-14,7547,7547,7269,7278,69680,67373.0,7569979.0
2013-06-17,7286,7392,7073,7262,163194,67221.0,7569979.0
2013-06-18,7277,7310,7130,7204,94429,66692.0,7569979.0
2013-06-19,7277,7359,6983,6984,60300,64648.0,7569979.0
2013-06-20,6868,7187,6639,7180,58882,66464.0,7569979.0
2013-06-21,6631,7023,6631,7008,63979,64875.0,7569979.0
2013-06-24,6950,7008,6664,6665,36089,61695.0,7569979.0
2013-06-25,6558,6664,6157,6444,148854,59651.0,7569979.0
2013-06-26,6459,6885,6377,6510,44091,60257.0,7569979.0
2013-06-27,6704,6811,6508,6542,171893,60560.0,7569979.0
2013-06-28,6549,6786,6549,6698,79076,61998.0,7569979.0
2013-07-01,6803,6803,6680,6689,51513,61922.0,7569979.0
2013-07-02,6713,6868,6672,6673,64218,61771.0,7569979.0
2013-07-03,6770,6770,6476,6534,38323,60484.0,7569979.0
2013-07-04,6484,6696,6337,6542,16265,60560.0,7569979.0
2013-07-05,6541,7023,6312,6583,210953,60938.0,7569979.0
2013-07-08,6590,6770,6418,6510,79373,60257.0,7569979.0
2013-07-09,6476,6655,6280,6493,69718,60106.0,7569979.0
2013-07-10,6517,6590,6443,6493,25375,60106.0,7569979.0
2013-07-11,6500,6786,6500,6706,34083,62074.0,7569979.0
2013-07-12,6745,7302,6745,7163,143552,66313.0,7569979.0
2013-07-15,7204,7293,7032,7172,91334,66389.0,7569979.0
2013-07-16,7351,7457,7155,7409,87750,68584.0,7569979.0
2013-07-17,7408,7564,7293,7442,73544,68887.0,7569979.0
2013-07-18,7498,7498,7326,7368,44616,68206.0,7569979.0
2013-07-19,7596,7735,7359,7360,54521,68130.0,7569979.0
2013-07-22,7498,7498,7155,7237,61791,66994.0,7569979.0
2013-07-23,7318,7318,7056,7221,38644,66843.0,7569979.0
2013-07-24,7114,7302,7114,7204,25591,66692.0,7569979.0
2013-07-25,7040,7400,7040,7278,41305,67373.0,7569979.0
2013-07-26,7433,7433,7236,7245,55914,67070.0,7569979.0
2013-07-29,7465,7482,7032,7237,105790,66994.0,7569979.0
2013-07-30,7874,8071,7506,7662,610548,70931.0,7569979.0
2013-07-31,7661,7661,7211,7482,194061,69265.0,7569979.0
2013-08-01,7645,7670,7359,7360,150477,68130.0,7569979.0
2013-08-02,7489,7604,7383,7491,111031,69341.0,7569979.0
2013-08-05,7580,7874,7474,7728,183585,71536.0,7569979.0
2013-08-06,7760,7760,7547,7662,68727,70931.0,7569979.0
2013-08-07,7612,7825,7547,7662,120489,70931.0,7569979.0
2013-08-08,7629,7719,7474,7474,104741,69190.0,7569979.0
2013-08-09,7457,7580,7277,7295,85827,67524.0,7569979.0
2013-08-12,7302,7310,6999,7114,96126,65859.0,7569979.0
2013-08-13,7114,7220,7073,7221,40804,66843.0,7569979.0
2013-08-14,7220,7220,7015,7017,63041,64950.0,7569979.0
2013-08-16,6917,6983,6672,6763,109788,62604.0,7569979.0
2013-08-19,6680,6852,6680,6779,46586,62755.0,7569979.0
2013-08-20,6795,6795,6517,6517,90005,60333.0,7569979.0
2013-08-21,6418,6574,6377,6517,50696,60333.0,7569979.0
2013-08-22,6271,6541,6222,6436,67131,59576.0,7569979.0
2013-08-23,6533,6574,6418,6510,30369,60257.0,7569979.0
2013-08-26,6607,6607,6459,6476,22444,59954.0,7569979.0
2013-08-27,6533,6819,6492,6575,63903,60863.0,7569979.0
2013-08-28,6541,6549,6304,6452,64908,59727.0,7569979.0
2013-08-29,6370,6459,6345,6379,37147,59046.0,7569979.0
2013-08-30,6361,6500,6206,6223,61813,57608.0,7569979.0
2013-09-02,6222,6337,6222,6297,24491,58289.0,7569979.0
2013-09-03,6312,6361,6239,6273,33766,58062.0,7569979.0
2013-09-04,6377,6377,6263,6264,32273,57986.0,7569979.0
2013-09-05,6296,6353,6263,6329,52124,58592.0,7569979.0
2013-09-06,6320,6370,6239,6264,45830,57986.0,7569979.0
2013-09-09,6247,6304,6189,6247,67966,57835.0,7569979.0
2013-09-10,6320,6320,6230,6273,23653,58062.0,7569979.0
2013-09-11,6320,6590,6271,6566,99587,60787.0,7569979.0
2013-09-12,6558,6689,6459,6665,49867,61695.0,7569979.0
2013-09-13,6655,6689,6541,6624,32612,61317.0,7569979.0
2013-09-16,6655,6745,6541,6607,38721,61165.0,7569979.0
2013-09-17,6607,6730,6541,6698,28901,61998.0,7569979.0
2013-09-23,6730,6730,6582,6624,21945,61317.0,7569979.0
2013-09-24,6623,6623,6385,6444,70704,59651.0,7569979.0
2013-09-25,6517,6517,6329,6403,27214,59273.0,7569979.0
2013-09-26,6435,6582,6304,6566,55187,60787.0,7569979.0
2013-09-27,6533,6844,6533,6648,56085,61544.0,7569979.0
2013-09-30,6648,6745,6566,6624,31541,61317.0,7569979.0
2013-10-01,6623,6721,6435,6460,50380,59803.0,7569979.0
2013-10-02,6590,6648,6361,6624,37679,61317.0,7569979.0
2013-10-04,6574,6664,6459,6485,43303,60030.0,7569979.0
2013-10-07,6517,6713,6484,6673,73739,61771.0,7569979.0
2013-10-08,6672,7089,6631,7032,168022,65102.0,7569979.0
2013-10-10,7114,7114,6860,7032,118144,65102.0,7569979.0
2013-10-11,7105,7236,7032,7163,109837,66313.0,7569979.0
2013-10-14,7163,7187,6983,7114,45817,65859.0,7569979.0
2013-10-15,7114,7122,6901,6926,86279,64118.0,7569979.0
2013-10-16,6868,6967,6492,6526,209443,60408.0,7569979.0
2013-10-17,6525,6607,6239,6411,128815,59349.0,7569979.0
2013-10-18,6418,6435,6304,6436,24141,59576.0,7569979.0
2013-10-21,6435,6435,6214,6256,90646,57910.0,7569979.0
2013-10-22,6247,6337,6165,6191,69363,57305.0,7569979.0
2013-10-23,6263,6263,5862,5863,134845,54277.0,7569979.0
2013-10-24,5862,6010,5748,6010,46372,55639.0,7569979.0
2013-10-25,6051,6083,5928,5978,37796,55337.0,7569979.0
2013-10-28,6083,6083,5862,5945,65027,55034.0,7569979.0
2013-10-29,6010,6034,5920,5928,59345,54882.0,7569979.0
2013-10-30,5969,6001,5887,5945,41069,55034.0,7569979.0
2013-10-31,6026,6026,5920,5920,41606,54807.0,7569979.0
2013-11-01,5993,6280,5920,6158,77324,57002.0,7569979.0
2013-11-04,6133,6255,6059,6256,38035,57910.0,7569979.0
2013-11-05,6255,6312,6181,6207,38638,57456.0,7569979.0
2013-11-06,6206,6288,6059,6133,32143,56775.0,7569979.0
2013-11-07,6165,6247,6010,6092,25877,56396.0,7569979.0
2013-11-08,6010,6116,5961,6084,20406,56321.0,7569979.0
2013-11-11,6059,6124,5855,5945,32892,55034.0,7569979.0
2013-11-12,5887,5977,5822,5913,42331,54731.0,7569979.0
2013-11-13,5895,5985,5846,5888,14450,54504.0,7569979.0
2013-11-14,5887,5961,5822,5888,17819,54504.0,7569979.0
2013-11-15,5887,5961,5732,5749,27786,53217.0,7569979.0
2013-11-18,5732,5862,5682,5773,11199,53444.0,7569979.0
2013-11-19,5691,5814,5380,5479,51768,50719.0,7569979.0
2013-11-20,5478,6214,5191,6141,493876,56851.0,7569979.0
2013-11-21,6255,6337,5969,6051,404255,56018.0,7569979.0
2013-11-22,6157,6165,5961,6068,142265,56169.0,7569979.0
2013-11-25,6100,6124,5993,6010,84286,55639.0,7569979.0
2013-11-26,6042,6426,5993,6314,230176,58440.0,7569979.0
2013-11-27,6312,6459,6214,6256,103934,57910.0,7569979.0
2013-11-28,6263,6370,6214,6288,81855,58213.0,7569979.0
2013-11-29,6280,6288,6092,6288,78459,58213.0,7569979.0
2013-12-02,6247,6288,6133,6198,67401,57380.0,7569979.0
2013-12-03,6214,6255,6051,6068,49137,56169.0,7569979.0
2013-12-04,6059,6124,5855,5880,57498,54428.0,7569979.0
2013-12-05,5895,6018,5855,5888,40001,54504.0,7569979.0
2013-12-06,5846,5887,5740,5806,32524,53747.0,7569979.0
2013-12-09,5969,5969,5723,5798,49023,53671.0,7569979.0
2013-12-10,5797,5838,5510,5528,101040,51173.0,7569979.0
2013-12-11,5527,5650,5527,5585,16976,51703.0,7569979.0
2013-12-12,5486,5560,5437,5487,63244,50795.0,7569979.0
2013-12-13,5510,5609,5372,5438,48994,50340.0,7569979.0
2013-12-16,5437,5478,5208,5209,60282,48221.0,7569979.0
2013-12-17,5307,5355,5069,5127,70188,47464.0,7569979.0
2013-12-18,5069,5208,5045,5168,49460,47842.0,7569979.0
2013-12-19,5241,5249,5069,5111,42387,47312.0,7569979.0
2013-12-20,5085,5143,5045,5079,28200,47010.0,7569979.0
2013-12-23,5077,5249,5077,5234,71872,48448.0,7569979.0
2013-12-24,5339,5388,5191,5365,39687,49659.0,7569979.0
2013-12-26,5363,5527,5363,5413,87769,50113.0,7569979.0
2013-12-27,5429,5495,5396,5479,24314,50719.0,7569979.0
2013-12-30,5445,5503,5421,5471,21483,50643.0,7569979.0
2014-01-02,5469,5486,5069,5087,138183,47085.0,7569979.0
2014-01-03,5118,5232,5085,5135,84272,47539.0,7569979.0
2014-01-06,5126,5191,5102,5135,47515,47539.0,7569979.0
2014-01-07,5118,5184,5110,5160,31320,47767.0,7569979.0
2014-01-08,5159,5217,5085,5135,46829,47539.0,7569979.0
2014-01-09,5126,5151,4954,4988,144977,46177.0,7569979.0
2014-01-10,5029,5069,4816,4939,150399,45723.0,7569979.0
2014-01-13,4954,5012,4775,4841,137865,44814.0,7569979.0
2014-01-14,4824,4930,4799,4931,54217,45647.0,7569979.0
2014-01-15,4939,4988,4906,4964,64673,45950.0,7569979.0
2014-01-16,5004,5118,5004,5094,100941,47161.0,7569979.0
2014-01-17,5053,5126,5036,5111,55806,47312.0,7569979.0
2014-01-20,5102,5184,5053,5144,90177,47615.0,7569979.0
2014-01-21,5085,5429,5085,5405,205614,50038.0,7569979.0
2014-01-22,5413,5478,5266,5405,68533,50038.0,7569979.0
2014-01-23,5519,5592,5413,5487,103639,50795.0,7569979.0
2014-01-24,5469,5551,5307,5446,112735,50416.0,7569979.0
2014-01-27,5266,5462,5191,5446,137937,50416.0,7569979.0
2014-01-28,5339,5462,5314,5398,42672,49962.0,7569979.0
2014-01-29,5388,5756,5388,5643,152546,52233.0,7569979.0
2014-02-03,5642,5715,5445,5561,92294,51544.0,7579979.0
2014-02-04,5421,5495,5339,5413,102128,50179.0,7579979.0
2014-02-05,5478,5486,5339,5398,69813,50028.0,7579979.0
2014-02-06,5396,5544,5396,5528,84723,51241.0,7579979.0
2014-02-07,5527,5699,5372,5413,387051,50179.0,7579979.0
2014-02-10,5363,5363,5077,5079,279555,47072.0,7579979.0
2014-02-11,5102,5273,5004,5275,172623,48891.0,7579979.0
2014-02-12,5241,5478,5069,5087,268238,47147.0,7579979.0
2014-02-13,5085,5143,4995,5029,82104,46617.0,7579979.0
2014-02-14,5045,5110,5029,5079,51538,47072.0,7579979.0
2014-02-17,5077,5094,4922,5029,68370,46617.0,7579979.0
2014-02-18,5077,5241,5012,5185,114415,48057.0,7579979.0
2014-02-19,5151,5200,5102,5176,55728,47981.0,7579979.0
2014-02-20,5143,5167,5077,5079,36988,47072.0,7579979.0
2014-02-21,5143,5143,5012,5087,71891,47814.0,7687125.0
2014-02-24,5102,5102,4995,5005,52173,47045.0,7687125.0
2014-02-25,5029,5045,4988,5021,30303,47199.0,7687125.0
2014-02-26,4979,5110,4979,5070,55083,47660.0,7687125.0
2014-02-27,5045,5085,4939,4988,81301,46891.0,7687125.0
2014-02-28,4988,5036,4947,5005,44989,47045.0,7687125.0
2014-03-03,4971,5036,4791,4833,130706,45431.0,7687125.0
2014-03-04,4799,4865,4758,4784,50651,44970.0,7687125.0
2014-03-05,4865,4865,4676,4678,119140,43970.0,7687125.0
2014-03-06,4710,5314,4710,5225,503382,49121.0,7687125.0
2014-03-07,5225,5225,4922,5012,399689,47122.0,7687125.0
2014-03-10,5004,5004,4676,4678,321793,44193.0,7726088.0
2014-03-11,4701,4751,4562,4587,326560,43343.0,7726088.0
