서전기전(189860),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-09-08,3550,3590,3465,3540,16419,34334.0,4849390.0
2016-09-09,3540,3540,3330,3380,31993,32782.0,4849390.0
2016-09-12,3375,3375,3225,3290,5787,31909.0,4849390.0
2016-09-13,3290,3590,3280,3485,29269,33800.0,4849390.0
2016-09-19,3485,4520,3485,4175,1017966,40492.0,4849390.0
2016-09-20,4165,5375,4155,5225,1880461,50676.0,4849390.0
2016-09-21,5000,6400,4990,5500,2333129,53343.0,4849390.0
2016-09-22,5400,5425,4850,4855,658455,47088.0,4849390.0
2016-09-23,4810,4820,4455,4530,375601,43935.0,4849390.0
2016-09-26,4525,4680,4375,4375,239649,42432.0,4849390.0
2016-09-27,4375,4460,4290,4380,156359,42481.0,4849390.0
2016-09-28,4380,4475,4325,4445,116181,43111.0,4849390.0
2016-09-29,4615,5775,4595,5775,1180311,56010.0,4849390.0
2016-09-30,5700,5925,5300,5800,1242326,56253.0,4849390.0
2016-10-04,5674,6974,5650,6150,2383027,59647.0,4849390.0
2016-10-05,6175,6175,6049,6125,170456,59405.0,4849390.0
2016-10-06,6175,6175,5975,6000,151332,58193.0,4849390.0
2016-10-07,6075,6175,5500,5625,197522,54556.0,4849390.0
2016-10-10,5500,7250,5400,6475,2808952,62800.0,4849390.0
2016-10-11,6675,7175,6125,6175,816001,59890.0,4849390.0
2016-10-12,6025,6300,5650,5675,430666,55041.0,4849390.0
2016-10-13,5675,5775,5175,5250,508745,50919.0,4849390.0
2016-10-14,5200,5300,5000,5025,310612,48736.0,4849390.0
2016-10-17,5125,5700,4995,5375,660348,52131.0,4849390.0
2016-10-18,5375,5450,5150,5275,219803,51161.0,4849390.0
2016-10-19,5300,5450,5075,5100,131618,49464.0,4849390.0
2016-10-20,5100,5200,4885,4895,100014,47476.0,4849390.0
2016-10-21,4895,5550,4785,5125,434465,49706.0,4849390.0
2016-10-24,5250,6150,5200,5850,1617627,56738.0,4849390.0
2016-10-25,5850,6025,5625,5950,350806,57708.0,4849390.0
2016-10-26,5875,5875,5000,5400,472349,52373.0,4849390.0
2016-10-27,5375,5625,5250,5275,173032,51161.0,4849390.0
2016-10-28,5300,5300,4900,4960,224848,48106.0,4849390.0
2016-10-31,4900,5175,4865,5150,126572,49949.0,4849390.0
2016-11-01,5125,5275,4985,5025,192544,48736.0,4849390.0
2016-11-02,5050,5050,4660,4675,87489,45342.0,4849390.0
2016-11-03,4675,4860,4580,4690,81343,45487.0,4849390.0
2016-11-04,4685,4720,4540,4665,32235,45245.0,4849390.0
2016-11-07,4670,4875,4565,4840,61705,46942.0,4849390.0
2016-11-08,4840,5050,4765,4975,110535,48251.0,4849390.0
2016-11-09,4975,4975,4335,4550,138943,44129.0,4849390.0
2016-11-10,4640,4775,4625,4740,46188,45972.0,4849390.0
2016-11-11,4710,4850,4670,4850,52096,47039.0,4849390.0
2016-11-14,4910,4970,4725,4750,55474,46069.0,4849390.0
2016-11-15,4750,4775,4605,4635,46505,44954.0,4849390.0
2016-11-16,4605,4820,4605,4700,41220,45584.0,4849390.0
2016-11-17,4725,4790,4635,4750,16040,46069.0,4849390.0
2016-11-18,4750,4770,4600,4710,32260,45681.0,4849390.0
2016-11-21,4645,4650,4485,4490,31815,43548.0,4849390.0
2016-11-22,4535,4605,4455,4470,36579,43354.0,4849390.0
2016-11-23,4445,4505,4250,4325,48950,41947.0,4849390.0
2016-11-24,4350,4360,4200,4200,35457,40735.0,4849390.0
2016-11-25,4175,4340,4155,4320,17132,41899.0,4849390.0
2016-11-28,4320,4450,4300,4360,20152,42287.0,4849390.0
2016-11-29,4325,4325,4050,4195,38207,40686.0,4849390.0
2016-11-30,4160,4465,4160,4390,56106,42578.0,4849390.0
2016-12-01,4300,4355,4205,4295,24859,41656.0,4849390.0
2016-12-02,4215,4320,4130,4225,10434,40977.0,4849390.0
2016-12-05,4150,4200,3975,4005,48334,38844.0,4849390.0
2016-12-06,3895,4125,3895,4015,19745,38941.0,4849390.0
2016-12-07,4015,4105,3985,4050,12666,39280.0,4849390.0
2016-12-08,3920,4100,3920,4050,8700,39280.0,4849390.0
2016-12-09,4050,5125,3960,4850,581028,47039.0,4849390.0
2016-12-12,4750,5075,4750,4950,192352,48009.0,4849390.0
2016-12-13,5050,5075,4775,4950,81348,48009.0,4849390.0
2016-12-14,4950,4985,4800,4860,27982,47136.0,4849390.0
2016-12-15,4850,4950,4770,4775,37703,46312.0,4849390.0
2016-12-16,4850,5575,4760,5150,708095,49949.0,4849390.0
2016-12-19,5075,5450,5000,5300,269052,51404.0,4849390.0
2016-12-20,5425,5425,5050,5050,92655,48979.0,4849390.0
2016-12-21,5125,5200,5000,5050,88780,48979.0,4849390.0
2016-12-22,5050,5400,4995,5175,135282,50191.0,4849390.0
2016-12-23,5175,5400,5150,5300,86944,51404.0,4849390.0
2016-12-26,5225,5450,4855,4870,182580,47233.0,4849390.0
2016-12-27,4885,5075,4775,4780,40449,46360.0,4849390.0
2016-12-28,4780,5025,4780,4995,44930,48445.0,4849390.0
2016-12-29,4995,5075,4905,5000,30165,48494.0,4849390.0
2017-01-02,5000,5150,4970,5125,24635,49706.0,4849390.0
2017-01-03,5050,5275,5025,5025,44839,48736.0,4849390.0
2017-01-04,5050,5300,5025,5250,65970,50919.0,4849390.0
2017-01-05,5250,5250,5050,5150,29685,49949.0,4849390.0
2017-01-06,5200,5300,4975,5175,122949,50191.0,4849390.0
2017-01-09,5175,5175,4970,4995,62300,48445.0,4849390.0
2017-01-10,4995,5075,4850,4990,154445,48397.0,4849390.0
2017-01-11,4990,5000,4915,4920,50511,47718.0,4849390.0
2017-01-12,4915,4920,4640,4645,116511,45051.0,4849390.0
2017-01-13,4655,4685,4455,4580,61809,44420.0,4849390.0
2017-01-16,4550,4610,4500,4550,30755,44129.0,4849390.0
2017-01-17,4600,4710,4440,4440,53759,43063.0,4849390.0
2017-01-18,4440,4525,4290,4515,46248,43790.0,4849390.0
2017-01-19,4515,4560,4390,4415,24999,42820.0,4849390.0
2017-01-20,4350,4390,4275,4310,22533,41802.0,4849390.0
2017-01-23,4280,4355,4165,4165,16463,40395.0,4849390.0
2017-01-24,4125,4250,4100,4160,20118,40347.0,4849390.0
2017-01-25,4150,4245,4060,4160,13825,40347.0,4849390.0
2017-01-26,4150,4380,4125,4335,25657,42044.0,4849390.0
2017-01-31,4350,4410,4320,4345,10558,42141.0,4849390.0
2017-02-01,4345,4390,4310,4325,8352,41947.0,4849390.0
2017-02-02,3925,3975,3750,3750,166617,36370.0,4849390.0
2017-02-03,3750,3835,3720,3755,21749,36419.0,4849390.0
2017-02-06,3740,3795,3725,3790,14065,36758.0,4849390.0
2017-02-07,3730,3800,3660,3740,12940,36273.0,4849390.0
2017-02-08,3680,3740,3625,3685,18938,35740.0,4849390.0
2017-02-09,3655,3720,3600,3640,19398,35304.0,4849390.0
2017-02-10,3770,4525,3715,3850,526354,37340.0,4849390.0
2017-02-13,3850,4110,3800,3930,80121,38116.0,4849390.0
2017-02-14,3925,4030,3925,4000,26871,38795.0,4849390.0
2017-02-15,3950,4065,3930,4015,28947,38941.0,4849390.0
2017-02-16,3995,4030,3910,3975,34305,38553.0,4849390.0
2017-02-17,3915,3980,3910,3980,9500,38601.0,4849390.0
2017-02-20,3940,4185,3940,4050,29482,39280.0,4849390.0
2017-02-21,4050,4110,4040,4110,15173,39862.0,4849390.0
2017-02-22,4100,4134,4050,4095,22788,39717.0,4849390.0
2017-02-23,4090,4115,4020,4070,11625,39474.0,4849390.0
2017-02-24,4070,4220,3985,4045,39259,39232.0,4849390.0
2017-02-27,4045,4045,3850,3995,27324,38747.0,4849390.0
2017-02-28,3955,4025,3945,3990,11118,38698.0,4849390.0
2017-03-02,3985,4000,3850,3850,21890,37340.0,4849390.0
2017-03-03,3775,3850,3745,3765,11507,36516.0,4849390.0
2017-03-06,3750,3805,3660,3795,19678,36807.0,4849390.0
2017-03-07,3795,3865,3725,3765,22987,36516.0,4849390.0
2017-03-08,3765,3840,3680,3705,5968,35934.0,4849390.0
2017-03-09,3705,3815,3705,3775,5767,36613.0,4849390.0
2017-03-10,3800,4140,3555,3955,82006,38359.0,4849390.0
2017-03-13,3955,4075,3945,3995,20111,38747.0,4849390.0
2017-03-14,4000,4065,3950,4065,20166,39426.0,4849390.0
2017-03-15,4065,4065,3975,3985,16890,38650.0,4849390.0
2017-03-16,4005,4025,3950,4005,13589,38844.0,4849390.0
2017-03-17,4020,4040,3960,4000,27091,38795.0,4849390.0
2017-03-20,4000,4000,3880,3885,10790,37680.0,4849390.0
2017-03-21,3845,4045,3825,3900,10536,37825.0,4849390.0
2017-03-22,3810,3875,3810,3840,3870,37243.0,4849390.0
2017-03-23,3820,3920,3705,3755,13481,36419.0,4849390.0
2017-03-24,3715,3895,3700,3825,15689,37098.0,4849390.0
2017-03-27,3820,3865,3750,3750,21179,36370.0,4849390.0
2017-03-28,3750,4610,3750,4275,933793,41462.0,4849390.0
2017-03-29,4275,4280,4095,4210,123905,40832.0,4849390.0
2017-03-30,4275,4275,4105,4165,49678,40395.0,4849390.0
2017-03-31,4125,4340,4125,4160,98662,40347.0,4849390.0
2017-04-03,4165,4330,4150,4265,59905,41365.0,4849390.0
2017-04-04,4270,4280,4090,4115,48629,39910.0,4849390.0
2017-04-05,4115,4215,4085,4200,29097,40735.0,4849390.0
2017-04-06,4185,4200,3960,4035,74499,39135.0,4849390.0
2017-04-07,4055,4055,3970,4015,25248,38941.0,4849390.0
2017-04-10,3990,3990,3825,3840,48034,37243.0,4849390.0
2017-04-11,3820,3995,3815,3855,40020,37389.0,4849390.0
2017-04-12,3825,4540,3825,4170,369370,40444.0,4849390.0
2017-04-13,4225,4250,4050,4160,53086,40347.0,4849390.0
2017-04-14,4165,4380,4050,4275,117804,41462.0,4849390.0
2017-04-17,4270,4510,4200,4340,127010,42093.0,4849390.0
2017-04-18,4345,4405,4295,4370,40970,42384.0,4849390.0
2017-04-19,4370,4370,4250,4250,145549,41220.0,4849390.0
2017-04-20,4250,4450,4225,4415,130488,42820.0,4849390.0
2017-04-21,4415,4415,4305,4315,34447,41850.0,4849390.0
2017-04-24,4320,4500,4305,4425,177210,42917.0,4849390.0
2017-04-25,4700,5750,4700,5750,2744089,55768.0,4849390.0
2017-04-26,6025,6175,5575,5725,2175109,55526.0,4849390.0
2017-04-27,5700,5800,5450,5725,981163,55526.0,4849390.0
2017-04-28,5600,5775,5475,5525,675040,53586.0,4849390.0
2017-05-02,5550,5700,5125,5275,722167,51161.0,4849390.0
2017-05-04,5275,5425,5250,5350,322590,51888.0,4849390.0
2017-05-08,5400,5625,5225,5550,787333,53828.0,4849390.0
2017-05-10,5450,5525,4985,5200,728647,50434.0,4849390.0
2017-05-11,5250,5375,5050,5175,254580,50191.0,4849390.0
2017-05-12,5150,5300,5050,5250,179658,50919.0,4849390.0
2017-05-15,5075,5200,5025,5150,179590,49949.0,4849390.0
2017-05-16,5150,5200,5000,5125,133215,49706.0,4849390.0
2017-05-17,5125,5300,5075,5175,211990,50191.0,4849390.0
2017-05-18,5075,5225,5000,5225,145557,50676.0,4849390.0
2017-05-19,5275,5375,5175,5300,235222,51404.0,4849390.0
2017-05-22,5225,5300,5125,5175,104754,50191.0,4849390.0
2017-05-23,5225,5250,4810,4845,293047,46991.0,4849390.0
2017-05-24,4825,4935,4655,4745,145834,46021.0,4849390.0
2017-05-25,4785,4800,4700,4750,63594,46069.0,4849390.0
2017-05-26,4750,4775,4660,4760,63637,46166.0,4849390.0
2017-05-29,4780,4780,4555,4575,103109,44372.0,4849390.0
2017-05-30,4545,4705,4545,4700,57375,45584.0,4849390.0
2017-05-31,4700,4780,4615,4780,45879,46360.0,4849390.0
2017-06-01,4810,4810,4685,4800,32537,46554.0,4849390.0
2017-06-02,4800,4800,4705,4740,24649,45972.0,4849390.0
2017-06-05,4740,4740,4630,4660,35640,45196.0,4849390.0
2017-06-07,4575,4705,4575,4655,26959,45148.0,4849390.0
2017-06-08,4655,4665,4600,4625,38043,44857.0,4849390.0
2017-06-09,4590,4795,4590,4765,47559,46215.0,4849390.0
2017-06-12,4730,4785,4630,4685,32103,45439.0,4849390.0
2017-06-13,4685,4835,4630,4680,72873,45390.0,4849390.0
2017-06-14,4680,4820,4660,4795,46382,46506.0,4849390.0
2017-06-15,4845,4845,4625,4740,32434,45972.0,4849390.0
2017-06-16,4770,4770,4670,4715,15707,45730.0,4849390.0
2017-06-19,4715,4725,4640,4655,21968,45148.0,4849390.0
2017-06-20,4635,4635,4365,4515,86654,43790.0,4849390.0
2017-06-21,4515,4625,4430,4560,41840,44226.0,4849390.0
2017-06-22,4540,4625,4540,4580,30969,44420.0,4849390.0
2017-06-23,4530,4630,4530,4585,20864,44469.0,4849390.0
2017-06-26,4590,4600,4525,4575,22163,44372.0,4849390.0
2017-06-27,4540,4605,4535,4585,19764,44469.0,4849390.0
2017-06-28,4625,4625,4530,4535,28050,43984.0,4849390.0
2017-06-29,4525,4640,4525,4610,16942,44711.0,4849390.0
2017-06-30,4590,4740,4575,4605,64729,44663.0,4849390.0
2017-07-03,4675,5050,4665,4730,809570,45875.0,4849390.0
2017-07-04,4735,4795,4645,4740,121069,45972.0,4849390.0
2017-07-05,4735,4820,4665,4800,85068,46554.0,4849390.0
2017-07-06,4805,4920,4775,4820,82783,46748.0,4849390.0
2017-07-07,4875,4895,4550,4575,437380,44372.0,4849390.0
2017-07-10,4625,4630,4445,4525,104120,43887.0,4849390.0
2017-07-11,4500,4600,4500,4560,34643,44226.0,4849390.0
2017-07-12,4600,4600,4495,4525,32514,43887.0,4849390.0
2017-07-13,4530,4545,4480,4490,26446,43548.0,4849390.0
2017-07-14,4480,4485,4425,4470,23834,43354.0,4849390.0
2017-07-17,4500,4805,4485,4525,94055,43887.0,4849390.0
2017-07-18,4525,4600,4500,4575,31913,44372.0,4849390.0
2017-07-19,4600,4600,4510,4570,19556,44323.0,4849390.0
2017-07-20,4545,4565,4455,4565,37702,44275.0,4849390.0
2017-07-21,4485,4530,4465,4510,30881,43741.0,4849390.0
2017-07-24,4515,4515,4325,4360,59565,42287.0,4849390.0
2017-07-25,4310,4435,4145,4165,64008,40395.0,4849390.0
2017-07-26,4150,4210,4040,4095,64928,39717.0,4849390.0
2017-07-27,4095,4144,4055,4085,13381,39620.0,4849390.0
2017-07-28,4050,4130,4010,4060,25343,39377.0,4849390.0
2017-07-31,3955,3995,3790,3820,64653,37049.0,4849390.0
2017-08-01,3740,3880,3740,3830,25581,37146.0,4849390.0
2017-08-02,3835,3940,3835,3895,31283,37777.0,4849390.0
2017-08-03,3875,3875,3685,3685,44303,35740.0,4849390.0
2017-08-04,3695,3765,3670,3675,31285,35643.0,4849390.0
2017-08-07,3675,4090,3675,3825,56874,37098.0,4849390.0
2017-08-08,3810,3825,3765,3785,11248,36710.0,4849390.0
2017-08-09,3815,3825,3730,3805,24861,36904.0,4849390.0
2017-08-10,3805,3910,3715,3840,30581,37243.0,4849390.0
2017-08-11,3750,3875,3740,3875,33332,37583.0,4849390.0
2017-08-14,3910,4125,3825,3975,128340,38553.0,4849390.0
2017-08-16,3990,4110,3960,3975,18763,38553.0,4849390.0
2017-08-17,3930,4025,3915,3995,27034,38747.0,4849390.0
2017-08-18,3975,3990,3905,3965,14004,38456.0,4849390.0
2017-08-21,3965,3965,3900,3920,11669,38019.0,4849390.0
2017-08-22,3880,3985,3880,3985,10736,38650.0,4849390.0
2017-08-23,3985,4050,3950,4010,12498,38892.0,4849390.0
2017-08-24,4010,4160,3915,4005,61650,38844.0,4849390.0
2017-08-25,3985,4040,3955,3985,9552,38650.0,4849390.0
2017-08-28,3985,4020,3895,3925,12300,38068.0,4849390.0
2017-08-29,3840,3965,3830,3910,11628,37922.0,4849390.0
2017-08-30,3880,3955,3880,3935,5317,38165.0,4849390.0
2017-08-31,3935,3980,3865,3915,7432,37971.0,4849390.0
2017-09-01,3900,4100,3900,4100,50954,39765.0,4849390.0
2017-09-04,3930,4230,3930,4110,60861,39862.0,4849390.0
2017-09-05,4110,4240,4110,4190,37900,40638.0,4849390.0
2017-09-06,4225,4290,4065,4135,15961,40104.0,4849390.0
2017-09-07,4135,4170,4080,4120,9416,39959.0,4849390.0
2017-09-08,4120,4120,4035,4060,10235,39377.0,4849390.0
2017-09-11,4060,4060,3940,3955,20964,38359.0,4849390.0
2017-09-12,3935,3995,3930,3965,7128,38456.0,4849390.0
2017-09-13,3965,3965,3725,3810,19148,36952.0,4849390.0
2017-09-14,3805,3895,3735,3890,18792,37728.0,4849390.0
2017-09-15,3885,3885,3760,3880,14610,37631.0,4849390.0
2017-09-18,3805,3850,3765,3765,14219,36516.0,4849390.0
2017-09-19,3750,3835,3745,3790,9923,36758.0,4849390.0
2017-09-20,3790,3790,3715,3745,9299,36322.0,4849390.0
2017-09-21,3680,3745,3645,3645,14626,35352.0,4849390.0
2017-09-22,3620,3695,3430,3485,56092,33800.0,4849390.0
2017-09-25,3495,3500,3280,3330,27489,32297.0,4849390.0
2017-09-26,3165,3365,3165,3325,27507,32248.0,4849390.0
2017-09-27,3325,3425,3315,3385,7970,32830.0,4849390.0
2017-09-28,3360,3420,3350,3410,28813,33073.0,4849390.0
2017-09-29,3410,3525,3410,3525,26654,34188.0,4849390.0
2017-10-10,3490,3600,3395,3420,17552,33170.0,4849390.0
2017-10-11,3390,3485,3330,3425,8633,33218.0,4849390.0
2017-10-12,3425,3445,3325,3385,14271,32830.0,4849390.0
2017-10-13,3385,3405,3315,3325,17929,32248.0,4849390.0
2017-10-16,3255,3440,3250,3285,13936,31860.0,4849390.0
2017-10-17,3285,3370,3250,3285,11772,31860.0,4849390.0
2017-10-18,3285,3350,3240,3270,11013,31715.0,4849390.0
2017-10-19,3270,3340,3200,3285,21734,31860.0,4849390.0
2017-10-20,3285,3415,3250,3350,26910,32491.0,4849390.0
2017-10-23,3340,3395,3320,3330,6788,32297.0,4849390.0
2017-10-24,3270,3375,3270,3325,11526,32248.0,4849390.0
2017-10-25,3325,3415,3325,3405,9497,33024.0,4849390.0
2017-10-26,3395,3435,3350,3405,8280,33024.0,4849390.0
2017-10-27,3420,3540,3330,3480,15266,33752.0,4849390.0
2017-10-30,3485,3525,3450,3520,10844,34140.0,4849390.0
2017-10-31,3545,3585,3470,3540,10585,34334.0,4849390.0
2017-11-01,3555,3580,3465,3500,12486,33946.0,4849390.0
2017-11-02,3495,3500,3410,3475,12118,33703.0,4849390.0
2017-11-03,3475,3475,3390,3440,10179,33364.0,4849390.0
2017-11-06,3440,3440,3365,3400,15159,32976.0,4849390.0
2017-11-07,3370,3420,3365,3405,12751,33024.0,4849390.0
2017-11-08,3365,3465,3365,3425,7922,33218.0,4849390.0
2017-11-09,3425,3440,3380,3405,5547,33024.0,4849390.0
2017-11-10,3365,3440,3365,3440,11031,33364.0,4849390.0
2017-11-13,3435,3980,3435,3525,385783,34188.0,4849390.0
2017-11-14,3525,3630,3500,3595,48030,34867.0,4849390.0
2017-11-15,3595,3950,3565,3755,257437,36419.0,4849390.0
2017-11-16,3815,3850,3615,3690,133083,35788.0,4849390.0
2017-11-17,3670,3685,3615,3635,58534,35255.0,4849390.0
2017-11-20,3610,3630,3535,3595,48751,34867.0,4849390.0
2017-11-21,3560,3590,3525,3525,42202,34188.0,4849390.0
2017-11-22,3525,3550,3445,3445,32480,33412.0,4849390.0
2017-11-23,3455,3520,3400,3460,17675,33558.0,4849390.0
2017-11-24,3460,3575,3460,3550,28275,34431.0,4849390.0
2017-11-27,3560,3560,3505,3535,12686,34285.0,4849390.0
2017-11-28,3535,3580,3440,3460,21129,33558.0,4849390.0
2017-11-29,3435,3460,3380,3445,24483,33412.0,4849390.0
2017-11-30,3415,3450,3390,3420,16208,33170.0,4849390.0
2017-12-01,3410,3460,3385,3435,12806,33315.0,4849390.0
2017-12-04,3435,3470,3385,3405,13705,33024.0,4849390.0
2017-12-05,3405,3455,3385,3445,12664,33412.0,4849390.0
2017-12-06,3425,3505,3425,3480,21751,33752.0,4849390.0
2017-12-07,3495,3495,3385,3415,20204,33121.0,4849390.0
2017-12-08,3415,3420,3300,3340,22230,32394.0,4849390.0
2017-12-11,3380,3420,3340,3390,6590,32879.0,4849390.0
2017-12-12,3390,3410,3345,3390,11760,32879.0,4849390.0
2017-12-13,3380,3515,3380,3455,29445,33509.0,4849390.0
2017-12-14,3455,3480,3415,3455,9124,33509.0,4849390.0
2017-12-15,3485,3485,3400,3440,11311,33364.0,4849390.0
2017-12-18,3405,3445,3360,3415,16155,33121.0,4849390.0
2017-12-19,3375,3415,3310,3340,11420,32394.0,4849390.0
2017-12-20,3310,3355,3265,3290,15516,31909.0,4849390.0
2017-12-21,3320,3320,3145,3155,21406,30600.0,4849390.0
2017-12-22,3155,3230,3125,3225,18041,31279.0,4849390.0
2017-12-26,3175,3260,3175,3245,8916,31473.0,4849390.0
2017-12-27,3250,3255,3180,3230,6214,31327.0,4849390.0
2017-12-28,3230,3445,3045,3400,34744,32976.0,4849390.0
2018-01-02,3730,3730,3515,3610,132753,35013.0,4849390.0
2018-01-03,3600,3870,3500,3735,182559,36225.0,4849390.0
2018-01-04,3735,3775,3650,3745,44121,36322.0,4849390.0
2018-01-05,3785,3915,3725,3835,102794,37195.0,4849390.0
2018-01-08,3940,3940,3790,3835,39269,37195.0,4849390.0
2018-01-09,3895,3895,3650,3660,54054,35498.0,4849390.0
2018-01-10,3695,3695,3455,3485,40038,33800.0,4849390.0
2018-01-11,3460,3545,3445,3455,8797,33509.0,4849390.0
2018-01-12,3485,3485,3400,3430,11278,33267.0,4849390.0
2018-01-15,3430,3485,3375,3430,10026,33267.0,4849390.0
2018-01-16,3430,3480,3390,3440,23727,33364.0,4849390.0
2018-01-17,3470,3545,3350,3500,96214,33946.0,4849390.0
2018-01-18,3550,3550,3425,3455,23850,33509.0,4849390.0
2018-01-19,3490,3490,3395,3405,28569,33024.0,4849390.0
2018-01-22,3460,3500,3375,3485,62866,33800.0,4849390.0
2018-01-23,3475,3475,3385,3425,11546,33218.0,4849390.0
2018-01-24,3425,3450,3375,3450,28058,33461.0,4849390.0
2018-01-25,3450,3540,3410,3540,46590,34334.0,4849390.0
2018-01-26,3465,3610,3445,3585,57027,34770.0,4849390.0
2018-01-29,3585,3625,3550,3585,31552,34770.0,4849390.0
2018-01-30,3550,3590,3515,3570,19780,34625.0,4849390.0
2018-01-31,3555,3565,3490,3540,17758,34334.0,4849390.0
2018-02-01,3540,3665,3525,3615,53848,35061.0,4849390.0
2018-02-02,3660,3660,3495,3545,44451,34382.0,4849390.0
2018-02-05,3460,3530,3415,3440,38794,33364.0,4849390.0
2018-02-06,3260,3370,3155,3360,67186,32588.0,4849390.0
2018-02-07,3425,3425,3270,3290,33736,31909.0,4849390.0
2018-02-08,3425,3475,3320,3385,32073,32830.0,4849390.0
2018-02-09,3300,3500,3280,3415,64419,33121.0,4849390.0
2018-02-12,3500,3685,3475,3580,91926,34722.0,4849390.0
2018-02-13,3535,4650,3535,4330,3947297,41996.0,4849390.0
2018-02-14,4355,4375,4090,4185,1168975,40589.0,4849390.0
2018-02-19,4140,4260,4050,4120,420483,39959.0,4849390.0
2018-02-20,4120,4175,3885,3920,545474,38019.0,4849390.0
2018-02-21,3920,4070,3890,4010,277922,38892.0,4849390.0
2018-02-22,3995,4150,3900,4070,560998,39474.0,4849390.0
2018-02-23,4070,4125,3945,3960,178223,38407.0,4849390.0
2018-02-26,4000,4215,3980,3980,435269,38601.0,4849390.0
2018-02-27,4015,4015,3820,3835,207423,37195.0,4849390.0
2018-02-28,3780,3845,3705,3785,111643,36710.0,4849390.0
2018-03-02,3950,3975,3800,3930,227106,38116.0,4849390.0
2018-03-05,4050,4135,3960,4025,321630,39038.0,4849390.0
2018-03-06,4075,4075,3790,3895,120931,37777.0,4849390.0
2018-03-07,4555,4880,4235,4400,2223415,42675.0,4849390.0
2018-03-08,4300,4455,4105,4375,483382,42432.0,4849390.0
2018-03-09,4675,4745,4340,4425,659132,42917.0,4849390.0
2018-03-12,4525,4785,4365,4750,945072,46069.0,4849390.0
2018-03-13,4690,4690,4555,4565,249835,44275.0,4849390.0
2018-03-14,4500,4560,4405,4475,167977,43402.0,4849390.0
2018-03-15,4465,4570,4290,4370,141527,42384.0,4849390.0
2018-03-16,4400,4835,4335,4425,618383,42917.0,4849390.0
2018-03-19,4750,4775,4585,4610,509362,44711.0,4849390.0
2018-03-20,4500,4620,4455,4620,124247,44808.0,4849390.0
2018-03-21,4620,4750,4485,4525,215725,43887.0,4849390.0
2018-03-22,4500,4670,4340,4400,129305,42675.0,4849390.0
2018-03-23,4245,4490,4005,4090,227420,39668.0,4849390.0
2018-03-26,4040,4295,3990,4260,74410,41317.0,4849390.0
2018-03-27,4360,4360,4190,4300,41958,41705.0,4849390.0
2018-03-28,4235,4745,4180,4620,607864,44808.0,4849390.0
2018-03-29,4615,5600,4555,4875,4100483,47282.0,4849390.0
2018-03-30,4875,5250,4805,5100,918511,49464.0,4849390.0
2018-04-02,5075,5225,4800,4860,371424,47136.0,4849390.0
2018-04-03,4820,4950,4715,4800,221503,46554.0,4849390.0
2018-04-04,4850,5100,4800,4800,299976,46554.0,4849390.0
2018-04-05,4800,4850,4485,4545,287208,44081.0,4849390.0
2018-04-06,4555,4620,4380,4520,121382,43838.0,4849390.0
2018-04-09,4475,4595,4395,4440,123726,43063.0,4849390.0
2018-04-10,4475,4730,4375,4725,189963,45827.0,4849390.0
2018-04-11,4760,5150,4615,4790,492045,46457.0,4849390.0
2018-04-12,4730,4810,4650,4750,96219,46069.0,4849390.0
2018-04-13,4790,5050,4760,4835,343362,46894.0,4849390.0
2018-04-16,4925,4965,4825,4865,110157,47185.0,4849390.0
2018-04-17,4935,5150,4650,4730,279995,45875.0,4849390.0
2018-04-18,4830,5075,4755,4950,468753,48009.0,4849390.0
2018-04-19,5050,5750,4985,5375,1329707,52131.0,4849390.0
2018-04-20,5450,5500,5050,5125,411799,49706.0,4849390.0
2018-04-23,5175,5600,4660,4780,853446,46360.0,4849390.0
2018-04-24,4760,4855,4510,4525,302494,43887.0,4849390.0
2018-04-25,4500,4620,4285,4395,183813,42626.0,4849390.0
2018-04-26,4395,4465,4305,4440,111058,43063.0,4849390.0
2018-04-27,4480,4625,4400,4525,131601,43887.0,4849390.0
2018-04-30,4685,5100,4680,4900,611417,47524.0,4849390.0
2018-05-02,5125,5500,4840,5075,685851,49221.0,4849390.0
2018-05-03,5000,5050,4800,4800,266353,46554.0,4849390.0
2018-05-04,4750,4875,4560,4825,229531,46797.0,4849390.0
2018-05-08,4765,5150,4630,4935,270662,47863.0,4849390.0
2018-05-09,4960,4995,4615,4825,175866,46797.0,4849390.0
2018-05-10,4925,5350,4860,5350,379152,51888.0,4849390.0
2018-05-11,5350,5600,5150,5225,428536,50676.0,4849390.0
2018-05-14,5400,5600,5275,5475,339435,53101.0,4849390.0
2018-05-15,5450,6075,5375,5625,551306,54556.0,4849390.0
2018-05-16,5125,5325,4800,4975,468286,48251.0,4849390.0
2018-05-17,4975,5425,4955,5050,323425,48979.0,4849390.0
2018-05-18,5200,5525,5000,5375,323321,52131.0,4849390.0
2018-05-21,5400,5425,5200,5425,121247,52616.0,4849390.0
2018-05-23,5250,5425,4950,5175,242313,50191.0,4849390.0
2018-05-24,5200,5300,4900,5050,175780,48979.0,4849390.0
2018-05-25,4210,4490,4210,4395,369956,42626.0,4849390.0
2018-05-28,4940,5425,4920,5375,410451,52131.0,4849390.0
2018-05-29,5250,5375,5000,5100,273174,49464.0,4849390.0
2018-05-30,5125,5150,4835,4880,219802,47330.0,4849390.0
2018-05-31,4850,5025,4835,4890,86980,47427.0,4849390.0
