케이알피앤이(060900),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-06-15,272839,295049,269763,282302,637567,7868.0,17681787.0
2006-06-16,282436,323566,282436,310801,2338282,8664.0,17681787.0
2006-06-19,317149,355322,310891,355201,1212230,9902.0,17681787.0
2006-06-20,368060,406230,333204,406003,3180204,11316.0,17681787.0
2006-06-21,409260,428405,361771,371103,2599068,10344.0,17681787.0
2006-06-22,380648,390099,317089,317099,2020047,8841.0,17681787.0
2006-06-23,317089,317089,317089,317099,0,8841.0,17681787.0
2006-06-26,317089,317089,317089,317099,0,,
2006-06-27,317089,317089,317089,317099,0,,
2006-06-28,317089,317089,317089,317099,0,,
2006-06-29,317089,317089,317089,317099,0,,
2006-06-30,317089,317089,317089,317099,0,,
2006-07-03,317089,317089,317089,317099,0,,
2006-07-04,317089,317089,317089,317099,0,,
2006-07-05,317089,317089,317089,317099,0,,
2006-07-06,317089,317089,317089,317099,0,,
2006-07-07,317089,317089,317089,317099,0,,
2006-07-10,317089,317089,317089,317099,0,,
2006-07-11,317089,317089,317089,317099,0,,
2006-07-12,317089,317089,317089,317099,0,,
2006-07-13,317089,317089,317089,317099,0,,
2006-07-14,317089,317089,317089,317099,0,,
2006-07-18,317267,363821,272243,335479,119381,8417.0,1768178.0
2006-07-19,335635,362336,312358,312247,56151,7833.0,1768178.0
2006-07-20,296861,333369,296861,309046,40945,7753.0,1768178.0
2006-07-21,316484,317071,301005,301611,31254,7568.0,1768178.0
2006-07-24,301736,330680,301736,309769,21103,7771.0,1768178.0
2006-07-25,324295,355370,310592,352413,62744,8841.0,1768178.0
2006-07-26,361056,361056,332114,348903,19107,10731.0,2167978.0
2006-07-27,350983,350983,324282,324534,25083,9984.0,2167978.0
2006-07-28,324265,341744,311505,331246,17484,10189.0,2167978.0
2006-07-31,331267,331267,300317,322779,14497,9929.0,2167978.0
2006-08-01,303005,324513,303005,321333,35263,9886.0,2167978.0
2006-08-02,321402,323527,293989,293867,55291,9040.0,2167978.0
2006-08-03,296250,309961,294480,300992,12470,9257.0,2167978.0
2006-08-04,296081,299628,292534,294899,10673,9073.0,2167978.0
2006-08-07,281930,293630,261488,288911,36042,8889.0,2167978.0
2006-08-08,303032,331976,268888,317099,36324,9756.0,2167978.0
2006-08-09,331392,331392,304221,327735,23637,10081.0,2167978.0
2006-08-10,331410,331410,312035,323501,8872,9951.0,2167978.0
2006-08-11,303077,324346,296453,313589,14888,9648.0,2167978.0
2006-08-14,313719,358149,301432,335479,76072,10320.0,2167978.0
2006-08-16,324307,345567,318633,327735,32339,10081.0,2167978.0
2006-08-17,327701,350970,317067,346011,45773,10645.0,2167978.0
2006-08-18,296153,316587,294374,316480,170702,9734.0,2167978.0
2006-08-21,317219,324429,299737,303057,9213,9322.0,2167978.0
2006-08-22,296814,309458,288660,288911,21396,8889.0,2167978.0
2006-08-23,289101,303159,278467,290047,40693,8921.0,2167978.0
2006-08-24,281854,306544,278431,305845,31959,9409.0,2167978.0
2006-08-25,334914,338345,287661,336925,24276,10363.0,2167978.0
2006-08-28,364592,364592,296891,332691,21414,10233.0,2167978.0
2006-08-29,332821,351839,313090,312969,5832,9626.0,2167978.0
2006-08-30,313133,320928,299778,304502,5203,9366.0,2167978.0
2006-08-31,293178,316579,293178,308323,9935,9485.0,2167978.0
2006-09-01,316167,316167,288993,305535,9195,9398.0,2167978.0
2006-09-04,305574,310179,298130,309355,15929,9517.0,2167978.0
2006-09-05,309418,344975,298073,344979,51569,10612.0,2167978.0
2006-09-06,349029,349029,331654,343946,59993,10580.0,2167978.0
2006-09-07,345032,345032,331329,334756,21173,10298.0,2167978.0
2006-09-08,331448,347631,331448,335479,32795,10320.0,2167978.0
2006-09-11,327760,346779,317125,333311,55855,10255.0,2167978.0
2006-09-12,351487,351487,303160,303057,20929,9322.0,2167978.0
2006-09-13,303194,330729,303194,319991,78316,9843.0,2167978.0
2006-09-14,331102,344926,304632,315757,34041,9713.0,2167978.0
2006-09-15,317177,331717,311629,311524,3951,9582.0,2167978.0
2006-09-18,319633,320345,310181,310078,9780,9539.0,2167978.0
2006-09-19,306647,318339,303097,315035,14415,9691.0,2167978.0
2006-09-20,310185,324366,310185,315035,13652,9691.0,2167978.0
2006-09-21,324334,351154,315231,343946,43901,10580.0,2167978.0
2006-09-22,351806,380750,339047,356647,65847,10970.0,2167978.0
2006-09-25,373761,373761,353907,360880,7018,11100.0,2167978.0
2006-09-26,366478,394717,357381,387624,19801,11924.0,2167978.0
2006-09-27,391150,408045,390440,391857,46737,12054.0,2167978.0
2006-09-28,416281,450317,416281,450197,112090,9452.0,2167978.0
2006-09-29,442421,447614,403788,433676,27976,9106.0,2167978.0
2006-10-02,413021,453307,413021,436774,5611,9171.0,2167978.0
2006-10-04,452262,453915,414099,438322,4045,9203.0,2167978.0
2006-10-09,413013,443022,374387,431094,15402,9051.0,2167978.0
2006-10-10,431155,444156,416742,430578,9546,9040.0,2167978.0
2006-10-11,433722,449205,413043,431611,10511,9062.0,2167978.0
2006-10-12,423471,464708,413075,454327,10544,9539.0,2167978.0
2006-10-13,444066,465682,444066,465685,2212,9778.0,2167978.0
2006-10-16,465750,534989,465750,534867,27783,11230.0,2167978.0
2006-10-17,567940,614495,534976,614374,86905,12899.0,2167978.0
2006-10-18,613377,614447,550409,552420,29518,11599.0,2167978.0
2006-10-19,528707,567928,526698,538997,12849,11317.0,2167978.0
2006-10-20,544153,619526,544153,619537,68107,13008.0,2167978.0
2006-10-23,616466,712515,615401,710402,107025,14916.0,2167978.0
2006-10-24,634037,722875,634037,676328,76642,14200.0,2167978.0
2006-10-25,683562,712506,667140,667034,49336,14005.0,2167978.0
2006-10-26,671112,722861,578265,624700,56579,13116.0,2167978.0
2006-10-27,589647,670214,563773,658774,57339,13832.0,2167978.0
2006-10-30,640187,640187,560676,560681,17111,11772.0,2167978.0
2006-10-31,547322,564811,477032,477043,126410,10016.0,2167978.0
2006-11-01,475095,490576,462693,462588,26524,9713.0,2167978.0
2006-11-02,452893,474044,400671,454327,76096,9539.0,2167978.0
2006-11-03,454841,490515,446092,472913,23421,9929.0,2167978.0
2006-11-06,472906,485310,445023,445034,1778,9344.0,2167978.0
2006-11-07,445018,472902,417144,417155,6187,8759.0,2167978.0
2006-11-08,413061,474503,389313,423350,28528,8889.0,2167978.0
2006-11-09,454424,454424,394993,395471,17503,8303.0,2167978.0
2006-11-10,379549,411096,344926,351071,21491,7371.0,2167978.0
2006-11-13,342820,351089,320607,320610,33532,6732.0,2167978.0
2006-11-14,320602,355688,307726,330420,19220,6938.0,2167978.0
2006-11-15,351625,380103,332010,379983,18281,7978.0,2167978.0
2006-11-16,410019,436842,341366,341261,82129,7165.0,2167978.0
2006-11-17,345881,361361,311862,330420,49706,6938.0,2167978.0
2006-11-20,307751,319097,302080,305638,96776,19252.0,6503934.0
2006-11-21,319098,350048,304684,329387,48735,20748.0,6503934.0
2006-11-22,332612,334621,304720,320094,29841,20162.0,6503934.0
2006-11-23,310886,323762,290206,311833,35888,19642.0,6503934.0
2006-11-24,304742,317620,304742,311833,32268,19642.0,6503934.0
2006-11-27,307149,313889,306678,308219,99070,19414.0,6503934.0
2006-11-28,314989,314989,299516,304606,32349,19187.0,6503934.0
2006-11-29,303012,309270,278792,304089,47940,19154.0,6503934.0
2006-11-30,303639,349004,303639,325257,78391,20487.0,6503934.0
2006-12-01,345946,345946,310380,342294,40534,21561.0,6503934.0
2006-12-04,342396,351145,322195,340745,119873,21463.0,6503934.0
2006-12-05,340271,340271,314986,318545,44808,20065.0,6503934.0
2006-12-06,319064,340206,316937,330420,57217,20813.0,6503934.0
2006-12-07,337228,337228,325882,331452,57904,20878.0,6503934.0
2006-12-08,331557,331557,331557,331452,0,20878.0,6503934.0
2006-12-11,340777,345979,282998,339713,58638,21398.0,6503934.0
2006-12-12,340764,340764,316063,320094,36297,20162.0,6503934.0
2006-12-13,339814,339814,320200,320094,2681,20162.0,6503934.0
2006-12-14,335013,335013,322140,330420,5334,20813.0,6503934.0
2006-12-15,330475,330475,310389,310285,85636,19544.0,6503934.0
2006-12-18,338724,338724,306706,325257,24459,20487.0,6503934.0
2006-12-19,315490,322693,290202,307703,11518,19382.0,6503934.0
2006-12-20,315470,315470,294319,308736,6827,19447.0,6503934.0
2006-12-21,309355,309355,294347,299443,26626,18861.0,6503934.0
2006-12-22,294312,294312,287100,293247,4555,18471.0,6503934.0
2006-12-26,293302,293899,269554,282922,24097,17821.0,6503934.0
2006-12-27,289147,308769,284069,299443,30242,18861.0,6503934.0
2006-12-28,308711,330442,297365,297378,46322,18731.0,6503934.0
2007-01-02,313900,316035,298428,309769,21886,19512.0,6503934.0
2007-01-03,313414,313414,307153,312350,23144,19674.0,6503934.0
2007-01-04,301482,326289,301482,312350,180881,19674.0,6503934.0
2007-01-05,320129,320129,291188,298410,41627,18796.0,6503934.0
2007-01-08,294347,306279,289147,299443,48935,18861.0,6503934.0
2007-01-09,271024,342860,271024,325257,156021,23036.0,7312934.0
2007-01-10,321676,353099,321676,345908,152087,24498.0,7312934.0
2007-01-11,353111,397533,353111,397536,1091666,28155.0,7312934.0
2007-01-12,413096,442517,373387,398569,1384348,28228.0,7312934.0
2007-01-15,398585,399056,339161,358299,360683,25376.0,7312934.0
2007-01-16,364454,364454,330436,361396,247983,25595.0,7312934.0
2007-01-17,354701,377970,345480,356233,124177,25230.0,7312934.0
2007-01-18,357255,359381,327834,341778,159786,24206.0,7312934.0
2007-01-19,350094,350094,290787,290666,358588,20586.0,7312934.0
2007-01-22,290213,304753,266465,303573,151843,21500.0,7312934.0
2007-01-23,303632,320181,303632,312866,52721,22158.0,7312934.0
2007-01-24,307776,322190,298439,312866,88258,22158.0,7312934.0
2007-01-25,309783,325253,305646,325257,142221,23036.0,7312934.0
2007-01-26,324267,334545,315997,334550,93717,23694.0,7312934.0
2007-01-29,335707,343977,309824,321643,94545,22780.0,7312934.0
2007-01-30,321120,325253,294302,325257,157185,23036.0,7312934.0
2007-01-31,325307,325307,289742,309252,79944,21902.0,7312934.0
2007-02-01,299521,310387,292310,308736,128232,21866.0,7312934.0
2007-02-02,306713,306713,277760,289117,171572,20476.0,7312934.0
2007-02-05,281932,330499,245778,248847,710505,17624.0,7312934.0
2007-02-06,253001,275808,246385,267433,152334,18940.0,7312934.0
2007-02-07,272665,273138,258136,263819,60549,18685.0,7312934.0
2007-02-08,256684,277367,256684,263303,119528,18648.0,7312934.0
2007-02-09,263432,266509,245826,255042,73871,18063.0,7312934.0
2007-02-12,242751,265441,242751,255042,63283,18063.0,7312934.0
2007-02-13,249960,260835,247951,255042,52712,18063.0,7312934.0
2007-02-14,259280,273705,252551,263303,203720,18648.0,7312934.0
2007-02-15,267491,267491,256152,265368,78662,18794.0,7312934.0
2007-02-16,265327,289069,260720,278792,183667,19745.0,7312934.0
2007-02-20,278817,303037,277279,297378,96926,21061.0,7312934.0
2007-02-21,304730,337699,302134,331452,263274,23475.0,7312934.0
2007-02-22,374902,374902,333074,356233,374874,25230.0,7312934.0
2007-02-23,359363,368576,337153,358299,235707,25376.0,7312934.0
2007-02-26,355799,369271,352723,360880,138503,25559.0,7312934.0
2007-02-27,369741,374942,356387,360880,113742,25559.0,7312934.0
2007-02-28,340679,373756,340679,362429,164596,25668.0,7312934.0
2007-03-02,362515,416753,362515,410960,284733,29105.0,7312934.0
2007-03-05,417753,439368,401684,413024,195603,29252.0,7312934.0
2007-03-06,420796,449152,413000,433676,125114,30714.0,7312934.0
2007-03-07,450236,464650,423890,464652,167284,32908.0,7312934.0
2007-03-08,464658,485341,455447,481690,187435,34115.0,7312934.0
2007-03-09,481156,481156,412047,441936,368598,31299.0,7312934.0
2007-03-12,441934,453867,402713,441936,235257,31299.0,7312934.0
2007-03-13,448138,448138,422860,441420,100171,31263.0,7312934.0
2007-03-14,444059,479144,436260,473946,271351,33566.0,7312934.0
2007-03-15,455454,494674,455454,487369,133218,34517.0,7312934.0
2007-03-16,482272,491609,427571,449680,196793,31848.0,7312934.0
2007-03-19,449752,464163,433685,450713,104543,31921.0,7312934.0
2007-03-20,469439,488465,383653,406829,911338,28813.0,7312934.0
2007-03-21,407915,418194,345897,345908,633471,24498.0,7312934.0
2007-03-22,330502,352712,309821,311833,219138,22085.0,7312934.0
2007-03-23,313448,316527,284980,294796,222860,20878.0,7312934.0
2007-03-26,307794,330477,284046,320094,213806,22670.0,7312934.0
2007-03-27,315507,333591,310900,314931,136321,22304.0,7312934.0
2007-03-28,320232,322242,300022,303573,85127,21500.0,7312934.0
2007-03-29,295330,302069,259184,278792,161995,19745.0,7312934.0
2007-03-30,278862,304738,263854,282405,273112,20001.0,7312934.0
2007-04-02,288202,288202,268001,275694,119629,19526.0,7312934.0
2007-04-03,275784,275784,241634,254526,677017,18026.0,7312934.0
2007-04-04,252049,255596,243777,250396,256380,17734.0,7312934.0
2007-04-05,254672,261291,244270,253494,117537,17953.0,7312934.0
2007-04-06,258185,270116,250974,260205,145275,18429.0,7312934.0
2007-04-09,268542,272675,258140,267950,107406,18977.0,7312934.0
2007-04-10,266028,276305,265432,268982,126506,19050.0,7312934.0
2007-04-11,275810,275810,256658,261754,185231,18538.0,7312934.0
2007-04-12,258709,266391,255045,260722,162413,18465.0,7312934.0
2007-04-13,260725,266869,249861,258140,235471,18282.0,7312934.0
2007-04-16,261878,296981,247935,296861,597051,21025.0,7312934.0
2007-04-17,296967,297446,271092,282922,251476,20037.0,7312934.0
2007-04-18,285010,303684,271658,299443,132303,21208.0,7312934.0
2007-04-19,299544,299544,287139,288085,60361,20403.0,7312934.0
2007-04-20,284965,299493,282954,291699,131217,20659.0,7312934.0
2007-04-23,289061,303588,288588,288601,115168,20440.0,7312934.0
2007-04-24,285001,298000,284057,283954,175521,20111.0,7312934.0
2007-04-25,287550,291683,276801,281889,126546,19964.0,7312934.0
2007-04-26,280881,288207,259258,264336,196778,18721.0,7312934.0
2007-04-27,264428,266437,249889,252978,124907,17917.0,7312934.0
2007-04-30,252929,261196,245726,258140,62923,18282.0,7312934.0
2007-05-02,251985,259666,251985,258140,70815,18282.0,7312934.0
2007-05-03,258169,294793,258169,280857,158470,19891.0,7312934.0
2007-05-04,288693,291767,274750,277243,92312,19635.0,7312934.0
2007-05-07,275187,281925,262311,268466,95578,19014.0,7312934.0
2007-05-08,267985,272706,261842,272596,43178,19306.0,7312934.0
2007-05-09,276789,276789,261194,272080,47414,19270.0,7312934.0
2007-05-10,273143,299487,266403,287568,135531,20367.0,7312934.0
2007-05-11,284982,284982,270570,276726,107441,19599.0,7312934.0
2007-05-14,278902,288710,245808,253494,251690,17953.0,7312934.0
2007-05-15,260725,263331,248323,258140,198936,18282.0,7312934.0
2007-05-16,255043,271581,252918,266401,124859,18867.0,7312934.0
2007-05-17,263304,277246,259169,264852,138196,18758.0,7312934.0
2007-05-18,264855,304070,264855,278792,367477,19745.0,7312934.0
2007-05-21,278317,320607,278317,320610,1302137,22707.0,7312934.0
2007-05-22,320687,344909,302132,329903,1202687,23365.0,7312934.0
2007-05-23,352244,379069,337707,378950,1127442,26838.0,7312934.0
2007-05-25,386173,424330,377903,418187,802348,29617.0,7312934.0
2007-05-28,402791,419329,358831,391341,847635,27716.0,7312934.0
2007-05-29,353189,378484,333107,333001,1281791,23584.0,7312934.0
2007-05-30,339792,382564,338733,382564,700822,27094.0,7312934.0
2007-05-31,388416,420907,380139,394438,486802,27935.0,7312934.0
2007-06-01,397128,402799,377510,383080,202365,27131.0,7312934.0
2007-06-04,376843,386177,340690,363978,191036,25778.0,7312934.0
2007-06-05,372728,418218,372728,407346,482565,28850.0,7312934.0
2007-06-07,413032,444109,392360,416122,324626,29471.0,7312934.0
2007-06-08,410024,423495,398206,402699,205047,28520.0,7312934.0
2007-06-11,396077,408481,388395,398569,168642,28228.0,7312934.0
2007-06-12,392910,408862,361374,382048,183738,27058.0,7312934.0
2007-06-13,397518,431662,382039,425415,536603,30129.0,7312934.0
2007-06-14,425452,437856,397568,420252,355263,29764.0,7312934.0
2007-06-15,423402,434740,402728,417155,256942,29544.0,7312934.0
2007-06-18,417195,431724,413061,423350,204219,29983.0,7312934.0
2007-06-19,428480,444074,421267,433676,310261,30714.0,7312934.0
2007-06-20,440868,448078,397510,418187,286395,29617.0,7312934.0
2007-06-21,422359,422359,407945,413024,185563,29252.0,7312934.0
2007-06-22,418219,459567,413613,442452,401887,31336.0,7312934.0
2007-06-25,432711,432711,389339,398569,466450,28228.0,7312934.0
2007-06-26,392950,412565,377949,392373,141123,27789.0,7312934.0
2007-06-27,392381,418728,389306,417671,225299,29581.0,7312934.0
2007-06-28,433672,443008,409932,433676,297358,30714.0,7312934.0
2007-06-29,443061,450273,428052,441420,236952,31263.0,7312934.0
2007-07-02,445017,464159,445017,457425,313107,32396.0,7312934.0
2007-07-03,454333,465208,447131,461555,234966,32689.0,7312934.0
2007-07-04,480139,495734,472927,495629,375917,35102.0,7312934.0
2007-07-05,522558,536973,501885,503890,691912,35687.0,7312934.0
2007-07-06,500763,500763,435792,485304,565677,34371.0,7312934.0
2007-07-09,485339,513224,469860,480141,502698,34005.0,7312934.0
2007-07-10,480144,491605,467271,487369,294229,34517.0,7312934.0
2007-07-11,498242,498242,466810,488918,165245,34627.0,7312934.0
2007-07-12,494611,494611,461534,493564,227779,34956.0,7312934.0
2007-07-13,486847,494646,468770,468783,206785,33201.0,7312934.0
2007-07-16,478617,485355,464676,479108,164644,33932.0,7312934.0
2007-07-18,470293,492034,414062,453294,331414,32104.0,7312934.0
2007-07-19,463193,463193,402339,426448,451137,30202.0,7312934.0
2007-07-20,416190,447143,400595,433676,378106,30714.0,7312934.0
2007-07-23,438932,438932,397576,411992,420553,29179.0,7312934.0
2007-07-24,371802,382080,350544,350555,404331,48016.0,14143266.0
2007-07-25,298398,298398,298398,298410,1375705,40874.0,14143266.0
2007-07-26,285019,319169,273673,314931,3417670,43137.0,14143266.0
2007-07-27,319172,329460,295424,324741,976782,44481.0,14143266.0
2007-07-30,315008,329423,308269,324224,512429,44410.0,14143266.0
2007-07-31,325288,329423,306740,324224,578711,44410.0,14143266.0
2007-08-01,324310,372751,316992,372755,1284175,51057.0,14143266.0
2007-08-02,397608,422419,372795,410960,1372354,56290.0,14143266.0
2007-08-03,412136,413077,372791,401150,1041730,54947.0,14143266.0
2007-08-06,401245,402313,374422,393922,479440,53957.0,14143266.0
2007-08-07,394446,401655,366570,401666,765950,55017.0,14143266.0
2007-08-08,392321,405780,377906,377917,1408355,51764.0,14143266.0
2007-08-09,382112,394989,367691,379983,474300,52047.0,14143266.0
2007-08-10,374380,389266,371785,383597,262584,52542.0,14143266.0
2007-08-13,391475,391475,361458,370689,563342,50774.0,14143266.0
2007-08-14,366619,370752,318656,340745,818692,46673.0,14143266.0
2007-08-16,320245,320245,289754,289633,572649,39672.0,14143266.0
2007-08-17,246338,289106,246338,289117,1053645,39601.0,14143266.0
2007-08-20,286041,307782,286041,293247,630821,40167.0,14143266.0
2007-08-21,289097,290157,260261,273629,373582,37480.0,14143266.0
2007-08-22,273679,273679,253005,256075,430795,35075.0,14143266.0
2007-08-23,262841,293791,257051,280340,523172,38399.0,14143266.0
2007-08-24,309773,309773,277755,291699,343471,39955.0,14143266.0
2007-08-27,290199,296939,276853,282405,220707,38682.0,14143266.0
2007-08-28,269012,278338,262272,273629,274623,37480.0,14143266.0
2007-08-29,272749,311987,259752,287052,559243,39318.0,14143266.0
2007-08-30,293190,309728,290123,306671,387272,42006.0,14143266.0
2007-08-31,304055,320124,299920,306671,262470,42006.0,14143266.0
2007-09-03,320200,326344,315477,320094,410678,43844.0,14143266.0
2007-09-04,314998,357885,314998,356233,604165,48794.0,14143266.0
2007-09-05,366670,366670,320702,333001,411384,45612.0,14143266.0
2007-09-06,333059,333059,283436,283438,1088915,38823.0,14143266.0
2007-09-07,287622,323305,266942,314931,1172693,43137.0,14143266.0
2007-09-10,304718,314995,291246,310285,230476,42501.0,14143266.0
2007-09-11,309767,309767,294766,309769,170317,42430.0,14143266.0
2007-09-12,304700,312380,295363,301508,243428,41298.0,14143266.0
2007-09-13,305216,305216,288678,297894,134681,40803.0,14143266.0
2007-09-14,292726,314936,278312,298410,381234,40874.0,14143266.0
2007-09-17,300615,310893,291751,299443,314742,41015.0,14143266.0
2007-09-18,299556,300625,284077,291182,269925,39884.0,14143266.0
2007-09-19,290782,290782,258167,268466,552125,36772.0,14143266.0
2007-09-20,268518,281874,258124,270531,246763,37055.0,14143266.0
2007-09-21,266407,273148,258140,267950,202602,38457.0,14819786.0
2007-09-27,273611,274198,253997,262270,240337,37642.0,14819786.0
2007-09-28,263331,282934,263331,281889,386303,40458.0,14819786.0
2007-10-01,279888,289106,275753,289117,265850,41495.0,14819786.0
2007-10-02,289081,289081,257659,258140,505640,37049.0,14819786.0
2007-10-04,254070,280424,226772,271564,1174881,38976.0,14819786.0
2007-10-05,275173,275173,257682,265368,323944,38087.0,14819786.0
2007-10-08,266370,266370,247822,250912,466062,36012.0,14819786.0
2007-10-09,262277,268535,244200,244201,307260,35049.0,14819786.0
2007-10-10,243138,243138,208052,208061,1577850,29862.0,14819786.0
2007-10-11,202465,213811,198918,207545,453189,29788.0,14819786.0
2007-10-12,203419,207083,178140,200833,1044650,28824.0,14819786.0
2007-10-15,192117,195664,181722,185861,362406,26676.0,14819786.0
2007-10-16,188053,206608,180254,183796,373760,26379.0,14819786.0
2007-10-17,180818,185433,167819,178117,266572,25564.0,14819786.0
2007-10-18,175586,175586,165309,167791,419512,24082.0,14819786.0
2007-10-19,168901,184388,165823,175535,332471,25194.0,14819786.0
2007-10-22,174542,192153,165329,186377,424349,26750.0,14819786.0
2007-10-23,196321,196321,171976,175535,306555,25199.0,14823152.0
2007-10-24,175548,180750,149203,149205,680762,21419.0,14823152.0
2007-10-25,147671,147671,127470,132684,2229162,19048.0,14823152.0
2007-10-26,133292,134234,120293,120293,746872,17269.0,14823152.0
2007-10-29,124001,137951,121876,137847,1006101,19789.0,14823152.0
2007-10-30,144668,158611,140535,158498,1177952,24450.0,15928122.0
2007-10-31,154912,156442,142028,144042,947663,22220.0,15928122.0
2007-11-01,143130,146677,122920,124940,745331,19273.0,15928122.0
2007-11-02,123911,123911,116115,121326,347048,18716.0,15928122.0
2007-11-05,125049,129183,105427,105321,502322,16247.0,15928122.0
2007-11-06,106402,113615,102269,104289,910612,16087.0,15928122.0
2007-11-07,106986,107454,98112,101191,882031,15610.0,15928122.0
2007-11-08,100194,116154,99135,116163,1224586,17919.0,15928122.0
2007-11-09,120878,131165,117694,125973,1819134,19432.0,15928122.0
2007-11-12,120335,125536,109576,112549,567250,17362.0,15928122.0
2007-11-13,109576,116199,104374,112549,336097,17362.0,15928122.0
2007-11-14,109599,112675,105464,108419,291712,16725.0,15928122.0
2007-11-15,106375,122922,106375,113582,393698,17521.0,15928122.0
2007-11-16,110037,125997,110037,119261,492481,18397.0,15928122.0
2007-11-19,123986,127536,116190,119261,270602,18397.0,15928122.0
2007-11-20,119371,127056,116182,124940,515773,19273.0,15928122.0
2007-11-21,125054,127065,119382,119261,351665,18397.0,15928122.0
2007-11-22,116236,116829,107014,109968,217992,16963.0,15928122.0
2007-11-23,106314,113053,103245,103256,253678,15928.0,15928122.0
2007-11-26,107371,114574,106899,111517,178924,17202.0,15928122.0
2007-11-27,112652,123998,109576,112549,270670,17362.0,15928122.0
2007-11-28,111591,119397,108995,116679,253689,17999.0,15928122.0
2007-11-29,114585,122855,113047,121326,286970,18716.0,15928122.0
2007-11-30,120849,123918,103245,103256,422602,15928.0,15928122.0
2007-12-03,87870,87870,87870,87768,100314,13539.0,15928122.0
2007-12-04,74987,83266,74987,77959,6461685,12026.0,15928122.0
2007-12-05,78428,85641,76901,79507,1972289,12265.0,15928122.0
2007-12-06,80630,81688,67737,67633,1343595,10433.0,15928122.0
2007-12-07,64057,68194,62521,64535,2053329,9955.0,15928122.0
2007-12-10,66133,73940,65665,73828,1934651,11389.0,15928122.0
2007-12-11,72391,73450,66710,70731,773103,10911.0,15928122.0
2007-12-12,68650,74918,67112,67117,633448,10353.0,15928122.0
2007-12-13,64045,68650,62978,67117,370744,10353.0,15928122.0
2007-12-14,67105,76442,64037,75377,796037,11628.0,15928122.0
2007-12-17,71690,77477,67678,69698,453037,10751.0,15928122.0
2007-12-18,65611,71286,65611,67633,401063,10433.0,15928122.0
2007-12-20,66612,71219,66612,69698,220590,10751.0,15928122.0
2007-12-21,69261,73394,59453,64535,1250195,9955.0,15928122.0
2007-12-24,65611,70218,64075,67633,342441,10433.0,15928122.0
2007-12-26,77552,77552,69284,77442,365546,11946.0,15928122.0
2007-12-27,86805,88939,79596,82089,1585262,12663.0,15928122.0
2007-12-28,79983,84714,74906,76926,354419,11866.0,15928122.0
2008-01-02,73845,78451,67105,75377,299722,11628.0,15928122.0
2008-01-03,75417,82626,67139,80023,257343,12344.0,15928122.0
2008-01-04,82158,86763,80023,80023,327558,12344.0,15928122.0
2008-01-07,75417,81676,74945,80023,314490,12344.0,15928122.0
2008-01-08,82640,82640,73419,77442,204826,11946.0,15928122.0
2008-01-09,73926,77003,73926,76409,93241,11787.0,15928122.0
2008-01-10,79127,79127,75464,76409,80303,11787.0,15928122.0
2008-01-11,76501,86796,76501,80540,272102,12424.0,15928122.0
2008-01-14,83198,83198,79063,82605,199720,12742.0,15928122.0
2008-01-15,82592,83651,77986,81056,121605,12504.0,15928122.0
2008-01-16,77503,92982,75378,86735,869532,13380.0,15928122.0
2008-01-17,87807,99633,87807,99642,2831799,15371.0,15928122.0
2008-01-18,101740,114145,93944,102223,3647200,15769.0,15928122.0
2008-01-21,105384,117192,104789,117196,2480693,24715.0,21775580.0
2008-01-22,121357,133297,105404,131651,4632855,27764.0,21775580.0
2008-01-23,123911,133719,111981,121326,3344225,25586.0,21775580.0
2008-01-24,124456,130131,118785,124940,1618246,26348.0,21775580.0
2008-01-25,127074,137947,109576,112549,2556556,23735.0,21775580.0
2008-01-28,108982,124470,100235,122359,1497824,25804.0,21775580.0
2008-01-29,122956,140570,110066,119777,4327657,25260.0,21775580.0
2008-01-30,120914,129663,118309,120810,1422567,25477.0,21775580.0
2008-01-31,120971,127115,104416,115647,772377,24389.0,21775580.0
2008-02-01,116756,123495,107422,123391,678027,26022.0,21775580.0
2008-02-04,123982,126585,116770,120810,684625,25477.0,21775580.0
2008-02-05,119816,120287,112010,116163,499226,24498.0,21775580.0
2008-02-11,115273,122954,113619,118228,499736,24933.0,21775580.0
2008-02-12,116793,126608,116206,126489,585654,26675.0,21775580.0
2008-02-13,125919,145064,125919,145075,2786794,30595.0,21775580.0
2008-02-14,166821,166821,141428,146624,4225797,30921.0,21775580.0
2008-02-15,148750,161161,147690,157982,1551355,33317.0,21775580.0
2008-02-18,164218,168824,147679,154884,1591315,32663.0,21775580.0
2008-02-19,150370,154976,137959,143526,1137441,30268.0,21775580.0
2008-02-20,143146,156030,139484,155917,806462,32881.0,21775580.0
2008-02-21,158546,162093,147679,154884,869397,32663.0,21775580.0
2008-02-22,152873,157479,146612,154884,618007,32663.0,21775580.0
2008-02-25,157931,157931,151786,153335,404566,32337.0,21775580.0
2008-02-26,157046,173471,142510,165210,1614800,34841.0,21775580.0
2008-02-27,166234,172493,162687,170373,900796,35930.0,21775580.0
2008-02-28,169966,195734,164293,183796,2319486,38761.0,21775580.0
2008-02-29,184889,193159,171428,178633,1368131,37672.0,21775580.0
2008-03-03,173515,189118,165361,183796,1192248,38761.0,21775580.0
2008-03-04,183295,190621,174555,190508,499865,40176.0,21775580.0
2008-03-05,191600,193253,179773,183796,856070,38761.0,21775580.0
2008-03-06,181718,185382,156429,156433,2577808,32990.0,21775580.0
