다원시스(068240),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-05-24,3095,3176,3043,3083,21918,47509.0,10012500.0
2012-05-25,3082,3118,3013,3041,46659,46858.0,10012500.0
2012-05-29,3072,3124,3001,3011,57584,46408.0,10012500.0
2012-05-30,3004,3062,2962,3063,78204,47209.0,10012500.0
2012-05-31,3013,3169,3013,3157,27899,48661.0,10012500.0
2012-06-01,3118,3192,3118,3183,15130,49061.0,10012500.0
2012-06-04,3098,3098,2981,3034,43678,46758.0,10012500.0
2012-06-05,3033,3108,3020,3106,32903,47860.0,10012500.0
2012-06-07,3199,3205,3118,3118,22171,48060.0,10012500.0
2012-06-08,3150,3150,3085,3122,14631,48110.0,10012500.0
2012-06-11,3169,3248,3114,3232,76386,49812.0,10012500.0
2012-06-12,3179,3325,3163,3281,56633,50563.0,10012500.0
2012-06-13,3306,3404,3306,3326,78783,51264.0,10012500.0
2012-06-14,3345,3377,3313,3320,36971,51164.0,10012500.0
2012-06-15,3377,3377,3254,3255,40471,50163.0,10012500.0
2012-06-18,3313,3397,3306,3339,42592,51464.0,10012500.0
2012-06-19,3371,3371,3293,3300,18482,50864.0,10012500.0
2012-06-20,3339,3475,3313,3398,42906,52365.0,10012500.0
2012-06-21,3430,3430,3351,3430,44417,52866.0,10012500.0
2012-06-22,3430,3826,3377,3736,308650,57572.0,10012500.0
2012-06-25,3891,3917,3722,3742,326839,57672.0,10012500.0
2012-06-26,3768,3897,3709,3761,320736,57972.0,10012500.0
2012-06-27,3793,3871,3728,3846,175727,59274.0,10012500.0
2012-06-28,3897,3897,3800,3801,116978,58573.0,10012500.0
2012-06-29,3768,3845,3728,3761,59052,57972.0,10012500.0
2012-07-02,3826,3826,3696,3703,55423,57071.0,10012500.0
2012-07-03,3657,3865,3657,3820,103402,58874.0,10012500.0
2012-07-04,3832,3852,3761,3775,35368,58173.0,10012500.0
2012-07-05,3852,3852,3715,3761,34031,57972.0,10012500.0
2012-07-06,3768,3768,3683,3729,33704,57472.0,10012500.0
2012-07-09,3735,3787,3631,3729,39543,57472.0,10012500.0
2012-07-10,3845,4287,3826,4288,1124868,66082.0,10012500.0
2012-07-11,4371,4476,4144,4242,1355356,65382.0,10012500.0
2012-07-12,4320,4417,4059,4060,622632,62578.0,10012500.0
2012-07-13,4105,4138,3670,3878,284737,59775.0,10012500.0
2012-07-16,3897,4034,3858,4015,145152,61877.0,10012500.0
2012-07-17,4034,4034,3838,3852,119511,59374.0,10012500.0
2012-07-18,3865,3884,3553,3573,185326,55069.0,10012500.0
2012-07-19,3592,3696,3592,3599,63829,55469.0,10012500.0
2012-07-20,3612,3618,3475,3495,101159,53867.0,10012500.0
2012-07-23,3501,3507,3345,3352,68934,51664.0,10012500.0
2012-07-24,3351,3410,3248,3294,49888,50763.0,10012500.0
2012-07-25,3274,3410,3195,3333,65087,51364.0,10012500.0
2012-07-26,3475,3475,3313,3346,60150,51564.0,10012500.0
2012-07-27,3371,3436,3371,3411,42648,52566.0,10012500.0
2012-07-30,3410,3462,3319,3326,28088,51264.0,10012500.0
2012-07-31,3300,3442,3293,3398,26635,52365.0,10012500.0
2012-08-01,3397,3521,3365,3482,50882,53667.0,10012500.0
2012-08-02,3481,3566,3365,3541,77768,54568.0,10012500.0
2012-08-03,3449,3507,3390,3417,39970,52666.0,10012500.0
2012-08-06,3495,3722,3442,3645,242152,56170.0,10012500.0
2012-08-07,3650,3683,3592,3658,56622,56370.0,10012500.0
2012-08-08,3637,3670,3566,3567,59632,54969.0,10012500.0
2012-08-09,3579,3728,3533,3703,141938,57071.0,10012500.0
2012-08-10,3800,3871,3657,3658,319807,56370.0,10012500.0
2012-08-13,3650,3722,3637,3638,69092,56070.0,10012500.0
2012-08-14,3624,3677,3605,3632,79174,55970.0,10012500.0
2012-08-16,3637,3689,3612,3619,52153,55770.0,10012500.0
2012-08-17,3618,3683,3618,3638,48880,56070.0,10012500.0
2012-08-20,3657,3677,3592,3625,32203,55870.0,10012500.0
2012-08-21,3612,3657,3514,3547,92851,54668.0,10012500.0
2012-08-22,3592,3592,3495,3547,41120,54668.0,10012500.0
2012-08-23,3572,3572,3507,3541,40284,54568.0,10012500.0
2012-08-24,3521,3572,3495,3521,35977,54268.0,10012500.0
2012-08-27,3527,3527,3384,3424,75347,52766.0,10012500.0
2012-08-28,3423,3521,3410,3482,35332,53667.0,10012500.0
2012-08-29,3462,3592,3456,3593,37408,55369.0,10012500.0
2012-08-30,3579,3657,3527,3528,86005,54368.0,10012500.0
2012-08-31,3514,3800,3488,3684,333695,56771.0,10012500.0
2012-09-03,3754,3793,3670,3755,157326,57872.0,10012500.0
2012-09-04,3793,3969,3768,3917,367109,60375.0,10012500.0
2012-09-05,3884,3929,3787,3833,113583,59074.0,10012500.0
2012-09-06,3852,3962,3826,3943,101476,60776.0,10012500.0
2012-09-07,4001,4027,3897,4002,198275,61677.0,10012500.0
2012-09-10,4020,4020,3878,3898,138362,60075.0,10012500.0
2012-09-11,3871,4014,3852,4008,173722,61777.0,10012500.0
2012-09-12,4008,4241,3943,3943,673671,60776.0,10012500.0
2012-09-13,3903,4001,3897,3963,116615,61076.0,10012500.0
2012-09-14,3962,4066,3910,3937,135409,60676.0,10012500.0
2012-09-17,3903,3943,3884,3931,62289,60576.0,10012500.0
2012-09-18,3956,4144,3956,4125,263017,63579.0,10012500.0
2012-09-19,4183,4190,4047,4099,259153,63179.0,10012500.0
2012-09-20,4059,4190,4059,4093,127664,63079.0,10012500.0
2012-09-21,4118,4118,3975,4048,101984,62378.0,10012500.0
2012-09-24,4027,4320,4027,4210,530483,64881.0,10012500.0
2012-09-25,4170,4209,4047,4080,169768,62878.0,10012500.0
2012-09-26,4008,4144,4008,4028,62286,62078.0,10012500.0
2012-09-27,3994,4027,3800,3898,126294,60075.0,10012500.0
2012-09-28,3897,3994,3845,3937,60211,60676.0,10012500.0
2012-10-02,4020,4020,3936,3963,54464,61076.0,10012500.0
2012-10-04,4001,4027,3903,3989,80204,61477.0,10012500.0
2012-10-05,4027,4358,4027,4360,953477,67184.0,10012500.0
2012-10-08,4508,4579,4358,4444,700835,68486.0,10012500.0
2012-10-09,4397,5054,4346,4847,1725105,74693.0,10012500.0
2012-10-10,4807,4995,4690,4710,1059635,72591.0,10012500.0
2012-10-11,4677,4950,4579,4580,632630,70588.0,10012500.0
2012-10-12,4547,4749,4547,4548,647939,70088.0,10012500.0
2012-10-15,4696,4794,4384,4470,657174,68886.0,10012500.0
2012-10-16,4437,4664,4293,4626,504029,71289.0,10012500.0
2012-10-17,4696,5066,4417,4418,2330558,68085.0,10012500.0
2012-10-18,4443,4482,4092,4093,477133,63079.0,10012500.0
2012-10-19,4099,4261,4014,4184,168850,64480.0,10012500.0
2012-10-22,4073,4131,4020,4099,135409,63179.0,10012500.0
2012-10-23,4118,4222,3975,3976,158414,61276.0,10012500.0
2012-10-24,3903,4047,3897,3976,138900,61276.0,10012500.0
2012-10-25,4027,4190,3988,4158,242746,64080.0,10012500.0
2012-10-26,4183,4183,3923,3996,236636,61577.0,10012500.0
2012-10-29,4085,4190,4008,4087,175974,62979.0,10012500.0
2012-10-30,4150,4255,4085,4138,321670,63780.0,10012500.0
2012-10-31,4157,4287,4138,4145,236595,63880.0,10012500.0
2012-11-01,4099,4157,3975,4054,209840,62478.0,10012500.0
2012-11-02,4131,4138,3994,4060,102724,62578.0,10012500.0
2012-11-05,4053,4125,4027,4067,129885,62678.0,10012500.0
2012-11-06,4111,4176,4014,4171,234240,64280.0,10012500.0
2012-11-07,4183,4346,4066,4178,360378,64380.0,10012500.0
2012-11-08,4131,4222,4066,4190,81793,64581.0,10012500.0
2012-11-09,4183,4300,4099,4242,117888,65382.0,10012500.0
2012-11-12,4267,4476,4267,4385,351977,67584.0,10012500.0
2012-11-13,4378,4430,4196,4418,259491,68085.0,10012500.0
2012-11-14,4443,4612,4320,4346,805144,66984.0,10012500.0
2012-11-15,4241,4320,4073,4099,245518,63179.0,10012500.0
2012-11-16,4099,4202,3903,3911,165162,60275.0,10012500.0
2012-11-19,3910,4059,3910,4015,61264,61877.0,10012500.0
2012-11-20,4014,4287,4014,4288,344760,66082.0,10012500.0
2012-11-21,4287,4287,4105,4151,158196,63980.0,10012500.0
2012-11-22,4371,4404,4229,4255,333302,65582.0,10012500.0
2012-11-23,4339,4423,4300,4353,211629,67084.0,10012500.0
2012-11-26,4352,4358,4125,4281,151199,65982.0,10012500.0
2012-11-27,4235,4358,4235,4333,105412,66783.0,10012500.0
2012-11-28,4358,4488,4358,4405,316298,67885.0,10012500.0
2012-11-29,4423,4476,4287,4353,151916,67084.0,10012500.0
2012-11-30,4352,4514,4300,4515,181684,69587.0,10012500.0
2012-12-03,4508,4684,4443,4671,357140,71990.0,10012500.0
2012-12-04,4670,4749,4495,4495,338810,69286.0,10012500.0
2012-12-05,4476,4476,4352,4392,218592,67684.0,10012500.0
2012-12-06,4391,4514,4384,4457,102689,68686.0,10012500.0
2012-12-07,4430,4567,4320,4450,155937,68586.0,10012500.0
2012-12-10,4469,4508,4352,4366,97474,67284.0,10012500.0
2012-12-11,4293,4430,4105,4190,156959,64581.0,10012500.0
2012-12-12,4131,4235,4027,4229,127482,65181.0,10012500.0
2012-12-13,4287,4397,4215,4379,150756,67484.0,10012500.0
2012-12-14,4332,4443,4215,4281,82172,65982.0,10012500.0
2012-12-17,4332,4644,4300,4301,339399,66283.0,10012500.0
2012-12-18,4300,4417,4229,4379,204154,67484.0,10012500.0
2012-12-20,4423,4579,4397,4450,545701,68586.0,10012500.0
2012-12-21,4482,4495,4287,4333,154013,66783.0,10012500.0
2012-12-24,4339,4502,4332,4339,204108,66884.0,10012500.0
2012-12-26,4352,4644,4293,4541,578936,69987.0,10012500.0
2012-12-27,4547,4716,4514,4554,447839,70188.0,10012500.0
2012-12-28,4567,4612,4469,4561,187689,70288.0,10012500.0
2013-01-02,4560,4664,4514,4586,219286,70688.0,10012500.0
2013-01-03,4644,4664,4469,4502,199004,69387.0,10012500.0
2013-01-04,4527,4527,4404,4502,109605,69387.0,10012500.0
2013-01-07,5171,5171,5171,5171,908252,79700.0,10012500.0
2013-01-08,5262,5327,5092,5295,2732741,81602.0,10012500.0
2013-01-09,5437,5547,5203,5204,1657035,80200.0,10012500.0
2013-01-10,5327,5905,5236,5392,3845718,83104.0,10012500.0
2013-01-11,5392,5469,5242,5366,688527,82703.0,10012500.0
2013-01-14,5392,5541,5346,5392,635289,83104.0,10012500.0
2013-01-15,5333,5411,5099,5288,725032,81502.0,10012500.0
2013-01-16,5489,5768,5353,5366,2330455,82703.0,10012500.0
2013-01-17,5320,5378,5008,5068,749232,78098.0,10012500.0
2013-01-18,5080,5262,5008,5029,426989,77497.0,10012500.0
2013-01-21,5028,5151,5015,5152,271601,80180.0,10110963.0
2013-01-22,5190,5339,5066,5074,598391,78967.0,10110963.0
2013-01-23,5183,5222,4969,5074,368047,78967.0,10110963.0
2013-01-24,5086,5268,5015,5152,465098,80180.0,10110963.0
2013-01-25,5196,5320,5138,5262,381002,81899.0,10110963.0
2013-01-28,5287,5313,5145,5145,247483,80079.0,10110963.0
2013-01-29,5164,5222,4904,4905,421587,76338.0,10110963.0
2013-01-30,4904,4995,4884,4905,147269,76338.0,10110963.0
2013-01-31,4975,5034,4884,4886,148060,76034.0,10110963.0
2013-02-01,4891,4930,4716,4801,175866,74720.0,10110963.0
2013-02-04,4735,4846,4735,4833,86228,75226.0,10110963.0
2013-02-05,4742,4846,4728,4840,107016,75327.0,10110963.0
2013-02-06,4872,4891,4774,4801,87369,74720.0,10110963.0
2013-02-07,4807,4840,4709,4782,98583,74417.0,10110963.0
2013-02-08,4819,4898,4774,4853,147510,75529.0,10110963.0
2013-02-12,4872,4884,4716,4742,105382,73810.0,10110963.0
2013-02-13,4768,5008,4768,4996,262247,77753.0,10110963.0
2013-02-14,4969,5112,4969,5054,192956,78663.0,10110963.0
2013-02-15,5034,5190,4982,5145,236048,80079.0,10110963.0
2013-02-18,5145,5177,4982,5068,155911,78866.0,10110963.0
2013-02-19,5151,5287,5106,5288,299741,82303.0,10110963.0
2013-02-20,5274,5320,5216,5295,210399,82404.0,10110963.0
2013-02-21,5274,5463,5190,5262,380499,81899.0,10110963.0
2013-02-22,5203,5320,5145,5204,142090,80989.0,10110963.0
2013-02-25,5262,5392,5210,5256,443783,81798.0,10110963.0
2013-02-26,5164,5521,5164,5483,778318,85337.0,10110963.0
2013-02-27,5483,5515,5320,5373,234146,83618.0,10110963.0
2013-02-28,5392,5463,5262,5341,208759,83112.0,10110963.0
2013-03-04,5313,5404,5268,5269,163371,82000.0,10110963.0
2013-03-05,5281,5339,5203,5210,175391,81090.0,10110963.0
2013-03-06,5268,5378,5210,5379,194678,83719.0,10110963.0
2013-03-07,5418,5443,5203,5217,187468,81191.0,10110963.0
2013-03-08,5236,5294,5210,5262,123282,81899.0,10110963.0
2013-03-11,5242,5274,5040,5191,178927,80787.0,10110963.0
2013-03-12,5138,5190,5086,5106,136729,79472.0,10110963.0
2013-03-13,5106,5164,5015,5100,169293,79371.0,10110963.0
2013-03-14,5125,5333,5106,5320,241453,82809.0,10110963.0
2013-03-15,5697,5762,5320,5320,870132,82809.0,10110963.0
2013-03-18,5327,5339,5112,5113,193765,79573.0,10110963.0
2013-03-19,5125,5203,5112,5119,78704,79674.0,10110963.0
2013-03-20,5157,5236,5021,5223,110563,81292.0,10110963.0
2013-03-21,5294,5294,5171,5204,96424,80989.0,10110963.0
2013-03-22,5164,5229,5145,5165,97517,80382.0,10110963.0
2013-03-25,5229,5229,5131,5139,87048,79978.0,10110963.0
2013-03-26,5138,5190,5119,5178,56728,80584.0,10110963.0
2013-03-27,5164,5177,5040,5041,138115,78461.0,10110963.0
2013-03-28,5040,5119,4995,5015,82334,78057.0,10110963.0
2013-03-29,5080,5080,4982,5022,94619,78158.0,10110963.0
2013-04-01,5021,5092,4995,5022,63724,78158.0,10110963.0
2013-04-02,5054,5164,5008,5094,108900,79270.0,10110963.0
2013-04-03,5131,5131,4963,4983,99712,77551.0,10110963.0
2013-04-04,4982,4982,4449,4833,162973,75226.0,10110963.0
2013-04-05,4749,4878,4540,4645,154525,72293.0,10110963.0
2013-04-08,4612,4696,4488,4489,99774,69867.0,10110963.0
2013-04-09,4488,4560,4346,4398,121395,68451.0,10110963.0
2013-04-10,4437,4560,4404,4535,64922,70575.0,10110963.0
2013-04-11,4573,4644,4540,4613,60545,71788.0,10110963.0
2013-04-12,4612,4670,4573,4593,51666,71485.0,10110963.0
2013-04-15,4670,4670,4560,4619,39990,71889.0,10110963.0
2013-04-16,4567,4612,4514,4613,63575,71788.0,10110963.0
2013-04-17,4631,4846,4599,4833,174530,75226.0,10110963.0
2013-04-18,4781,4833,4709,4742,91408,73810.0,10110963.0
2013-04-19,4722,4768,4605,4658,45100,72496.0,10110963.0
2013-04-22,4638,4826,4638,4807,73405,74821.0,10110963.0
2013-04-23,4755,5054,4716,4989,535174,77652.0,10110963.0
2013-04-24,4989,5112,4891,5074,209161,78967.0,10110963.0
2013-04-25,5060,5210,4956,5003,177309,77854.0,10110963.0
2013-04-26,5001,5060,4950,4977,76003,77450.0,10110963.0
2013-04-29,5080,5157,4975,5054,162229,78663.0,10110963.0
2013-04-30,5034,5080,4898,4924,180629,76641.0,10110963.0
2013-05-02,4910,5040,4884,4924,94170,76641.0,10110963.0
2013-05-03,4924,4963,4884,4938,86560,82830.0,10898671.0
2013-05-06,5034,5034,4865,4957,63854,83157.0,10898671.0
2013-05-07,5015,5015,4910,4970,46193,83375.0,10898671.0
2013-05-08,4969,5008,4891,4892,100291,82067.0,10898671.0
2013-05-09,4904,5106,4891,4970,167119,83375.0,10898671.0
2013-05-10,4982,5190,4982,5087,274864,85337.0,10898671.0
2013-05-13,5086,5353,5086,5223,513660,87625.0,10898671.0
2013-05-14,5210,5262,5034,5152,250823,86426.0,10898671.0
2013-05-15,5190,5216,5073,5217,113003,87516.0,10898671.0
2013-05-16,5196,5346,5119,5119,189847,85882.0,10898671.0
2013-05-20,5119,5183,5034,5068,157764,85010.0,10898671.0
2013-05-21,5066,5229,5054,5191,108954,87080.0,10898671.0
2013-05-22,5210,5313,5164,5204,196190,87298.0,10898671.0
2013-05-23,5196,5313,5138,5159,193294,86535.0,10898671.0
2013-05-24,5248,5248,5060,5100,133782,85555.0,10898671.0
2013-05-27,5131,5171,5060,5100,100936,85555.0,10898671.0
2013-05-28,5125,5404,5125,5386,779140,90350.0,10898671.0
2013-05-29,5418,5463,5294,5366,392181,90023.0,10898671.0
2013-05-30,5392,5619,5262,5295,741063,88824.0,10898671.0
2013-05-31,5359,5489,5236,5490,315907,92094.0,10898671.0
2013-06-03,5483,5534,5365,5411,309794,90786.0,10898671.0
2013-06-04,5437,5463,5138,5139,264713,86208.0,10898671.0
2013-06-05,5183,5196,5008,5041,158847,84574.0,10898671.0
2013-06-07,5040,5125,4807,5015,212926,84138.0,10898671.0
2013-06-10,4904,5092,4878,5029,136477,84356.0,10898671.0
2013-06-11,4989,5112,4917,4983,96565,83593.0,10898671.0
2013-06-12,4982,5092,4924,4996,66827,83811.0,10898671.0
2013-06-13,4995,5008,4807,4840,108234,81195.0,10898671.0
2013-06-14,4872,4904,4709,4710,99770,79015.0,10898671.0
2013-06-17,4677,4787,4371,4457,164800,74765.0,10898671.0
2013-06-18,4469,4755,4365,4736,148423,79451.0,10898671.0
2013-06-19,4774,4840,4690,4697,71644,78797.0,10898671.0
2013-06-20,4579,4761,4579,4677,48818,78470.0,10898671.0
2013-06-21,4547,4586,4482,4548,72987,76291.0,10898671.0
2013-06-24,4728,4728,4540,4541,95134,76182.0,10898671.0
2013-06-25,4508,4664,4293,4353,110982,73021.0,10898671.0
2013-06-26,4384,4488,4306,4457,64266,74765.0,10898671.0
2013-06-27,4547,4787,4547,4749,111778,79669.0,10898671.0
2013-06-28,4787,4787,4677,4782,59479,80214.0,10898671.0
2013-07-01,4840,4852,4728,4775,100272,80105.0,10898671.0
2013-07-02,4774,4846,4735,4775,73893,80105.0,10898671.0
2013-07-03,4904,4995,4625,4626,388328,77599.0,10898671.0
2013-07-04,4644,4728,4547,4651,86075,78034.0,10898671.0
2013-07-05,4690,4716,4560,4593,88235,77054.0,10898671.0
2013-07-08,4553,4807,4417,4665,205124,78252.0,10898671.0
2013-07-09,4631,4800,4612,4671,214069,78361.0,10898671.0
2013-07-10,4696,4781,4664,4710,60814,79015.0,10898671.0
2013-07-11,4768,4840,4716,4762,100578,79887.0,10898671.0
2013-07-12,4761,4813,4664,4665,62117,78252.0,10898671.0
2013-07-15,4664,4728,4612,4730,53651,79342.0,10898671.0
2013-07-16,4728,4781,4677,4697,49120,78797.0,10898671.0
2013-07-17,4696,4800,4670,4801,77677,80541.0,10898671.0
2013-07-18,4807,4826,4709,4762,54643,79887.0,10898671.0
2013-07-19,4768,4846,4709,4717,40860,79124.0,10898671.0
2013-07-22,4755,4787,4690,4717,57405,79124.0,10898671.0
2013-07-23,4755,4761,4618,4671,92973,78361.0,10898671.0
2013-07-24,4651,4684,4586,4586,60177,76945.0,10898671.0
2013-07-25,4625,4722,4593,4639,59929,77817.0,10898671.0
2013-07-26,4631,4651,4553,4645,80104,77925.0,10898671.0
2013-07-29,4625,4670,4540,4541,35436,76182.0,10898671.0
2013-07-30,4553,4586,4495,4541,53483,76182.0,10898671.0
2013-07-31,4579,4618,4514,4567,31851,76618.0,10898671.0
2013-08-01,4638,4658,4573,4600,46399,77163.0,10898671.0
2013-08-02,4631,4658,4527,4567,100458,76618.0,10898671.0
2013-08-05,4605,4612,4534,4567,53933,76618.0,10898671.0
2013-08-06,4534,4586,4476,4522,66200,75855.0,10898671.0
2013-08-07,4521,4553,4417,4437,78896,74438.0,10898671.0
2013-08-08,4430,4508,4411,4483,54096,75201.0,10898671.0
2013-08-09,4456,4521,4449,4457,29858,74765.0,10898671.0
2013-08-12,4527,4527,4423,4424,39918,74220.0,10898671.0
2013-08-13,4423,4502,4320,4372,84925,73348.0,10898671.0
2013-08-14,4397,4488,4397,4450,68861,74656.0,10898671.0
2013-08-16,4449,4449,4365,4372,65532,73348.0,10898671.0
2013-08-19,4371,4449,4371,4424,38172,74220.0,10898671.0
2013-08-20,4378,4508,4320,4353,82280,73021.0,10898671.0
2013-08-21,4371,4371,4144,4275,173568,71713.0,10898671.0
2013-08-22,4157,4241,4118,4119,83007,69098.0,10898671.0
2013-08-23,4215,4215,4105,4132,55661,69316.0,10898671.0
2013-08-26,4138,4209,4131,4184,42488,70187.0,10898671.0
2013-08-27,4176,4248,4125,4216,55337,70732.0,10898671.0
2013-08-28,4092,4183,4092,4178,42991,70078.0,10898671.0
2013-08-29,4209,4300,4176,4216,53825,70732.0,10898671.0
2013-08-30,4215,4274,4125,4223,60281,70841.0,10898671.0
2013-09-02,4164,4267,4164,4190,28121,70296.0,10898671.0
2013-09-03,4196,4339,4190,4314,81782,72367.0,10898671.0
2013-09-04,4339,4482,4326,4385,76423,73566.0,10898671.0
2013-09-05,4384,4449,4346,4411,65914,74002.0,10898671.0
2013-09-06,4384,4774,4384,4639,507635,77817.0,10898671.0
2013-09-09,4586,4677,4553,4586,107437,76945.0,10898671.0
2013-09-10,4586,4677,4567,4626,79249,77599.0,10898671.0
2013-09-11,4677,4696,4560,4613,106603,77381.0,10898671.0
2013-09-12,4612,4664,4579,4613,48616,77381.0,10898671.0
2013-09-13,4644,4644,4567,4580,53136,76836.0,10898671.0
2013-09-16,4567,4625,4553,4586,63737,76945.0,10898671.0
2013-09-17,4618,4677,4579,4645,56951,77925.0,10898671.0
2013-09-23,4638,4807,4638,4691,186606,78688.0,10898671.0
2013-09-24,4742,4891,4709,4879,236018,81849.0,10898671.0
2013-09-25,4878,4917,4794,4847,99358,81304.0,10898671.0
2013-09-26,4813,4917,4807,4859,103393,81522.0,10898671.0
2013-09-27,4878,4969,4878,4918,122120,82503.0,10898671.0
2013-09-30,5008,5099,4924,4924,333403,82612.0,10898671.0
2013-10-01,4917,5034,4846,4938,136813,82830.0,10898671.0
2013-10-02,5001,5047,4910,4912,70855,82394.0,10898671.0
2013-10-04,4852,5145,4794,5094,218295,85446.0,10898671.0
2013-10-07,5138,5248,5028,5126,176039,85991.0,10898671.0
2013-10-08,5125,5171,5066,5145,77025,86317.0,10898671.0
2013-10-10,5190,5242,5008,5035,136104,84465.0,10898671.0
2013-10-11,5099,5210,5060,5178,142588,86862.0,10898671.0
2013-10-14,5203,5307,5145,5210,248757,87407.0,10898671.0
2013-10-15,5268,5274,5131,5165,152812,86644.0,10898671.0
2013-10-16,5190,5190,4969,5041,113081,84574.0,10898671.0
2013-10-17,5073,5145,4975,4989,60701,83702.0,10898671.0
2013-10-18,4950,5222,4872,5126,200102,85991.0,10898671.0
2013-10-21,5196,5210,5099,5185,122225,86971.0,10898671.0
2013-10-22,5157,5353,5086,5301,236876,88933.0,10898671.0
2013-10-23,5378,5392,5183,5275,235053,88497.0,10898671.0
2013-10-24,5236,5365,5171,5288,195359,88715.0,10898671.0
2013-10-25,5301,5450,5229,5379,229618,90241.0,10898671.0
2013-10-28,5359,5443,5262,5282,185390,88606.0,10898671.0
2013-10-29,5294,5418,5242,5295,134632,88824.0,10898671.0
2013-10-30,5365,5489,5320,5418,248422,90895.0,10898671.0
2013-10-31,5411,5489,5327,5353,123374,89805.0,10898671.0
2013-11-01,5398,5534,5320,5516,188764,92530.0,10898671.0
2013-11-04,5639,5716,5456,5457,335920,91549.0,10898671.0
2013-11-05,5456,5502,5327,5392,160832,90459.0,10898671.0
2013-11-06,5365,5541,5333,5341,120691,89587.0,10898671.0
2013-11-07,5359,5456,5242,5425,170091,91004.0,10898671.0
2013-11-08,5392,5489,5327,5327,79031,89369.0,10898671.0
2013-11-11,5301,5372,4872,4892,241805,82067.0,10898671.0
2013-11-12,4969,5131,4937,5003,106007,83920.0,10898671.0
2013-11-13,5092,5092,4969,5009,56094,84029.0,10898671.0
2013-11-14,5001,5092,5001,5087,58103,85337.0,10898671.0
2013-11-15,5138,5210,5092,5145,58241,86317.0,10898671.0
2013-11-18,5229,5229,5086,5087,77202,85337.0,10898671.0
2013-11-19,5086,5145,5066,5119,45593,85882.0,10898671.0
2013-11-20,5066,5164,5066,5100,59591,85555.0,10898671.0
2013-11-21,5047,5157,4924,4963,89900,83266.0,10898671.0
2013-11-22,5034,5034,4807,4859,48256,81522.0,10898671.0
2013-11-25,4859,5378,4859,5223,238738,87625.0,10898671.0
2013-11-26,5145,5476,5119,5438,278224,91222.0,10898671.0
2013-11-27,5437,5489,5313,5399,87906,90568.0,10898671.0
2013-11-28,5450,5469,5378,5386,131868,90350.0,10898671.0
2013-11-29,5430,5443,5313,5334,116556,89478.0,10898671.0
2013-12-02,5294,5346,5099,5132,187905,86100.0,10898671.0
2013-12-03,5099,5171,5060,5106,105095,85664.0,10898671.0
2013-12-04,5106,5164,4989,5132,89896,86100.0,10898671.0
2013-12-05,5131,5190,4969,4970,96821,83375.0,10898671.0
2013-12-06,5021,5080,4924,4996,90102,83811.0,10898671.0
2013-12-09,5001,5054,4937,5003,72316,83920.0,10898671.0
2013-12-10,5034,5066,4891,4905,68167,82285.0,10898671.0
2013-12-11,4904,4956,4742,4821,101308,80868.0,10898671.0
2013-12-12,4716,4852,4677,4840,75575,81195.0,10898671.0
2013-12-13,4761,4910,4709,4912,60631,82394.0,10898671.0
2013-12-16,4937,5047,4910,4977,38154,83484.0,10898671.0
2013-12-17,4891,5047,4891,4977,26776,83484.0,10898671.0
2013-12-18,5001,5001,4878,4970,31742,83375.0,10898671.0
2013-12-19,5034,5034,4884,4905,34177,82285.0,10898671.0
2013-12-20,4872,4969,4872,4905,57088,82285.0,10898671.0
2013-12-23,4910,4982,4884,4918,50128,82503.0,10898671.0
2013-12-24,4924,4982,4872,4931,28461,82721.0,10898671.0
2013-12-26,4969,4975,4865,4944,53353,82939.0,10898671.0
2013-12-27,4878,5040,4878,5022,30525,84247.0,10898671.0
2013-12-30,5060,5145,4975,5106,56329,85664.0,10898671.0
2014-01-02,5164,5164,4975,5035,59269,84465.0,10898671.0
2014-01-03,4989,5066,4943,4989,56868,83702.0,10898671.0
2014-01-06,4995,5294,4995,5262,248219,88279.0,10898671.0
2014-01-07,5222,5274,5183,5236,108158,87843.0,10898671.0
2014-01-08,5255,5359,5222,5314,121281,89151.0,10898671.0
2014-01-09,5307,5359,5216,5334,119908,89478.0,10898671.0
2014-01-10,5333,5378,5222,5243,59666,87952.0,10898671.0
2014-01-13,5294,5469,5242,5411,192401,90786.0,10898671.0
2014-01-14,5372,5443,5301,5327,77613,89369.0,10898671.0
2014-01-15,5353,5372,5196,5320,169584,89260.0,10898671.0
2014-01-16,5353,5372,5021,5061,262532,84901.0,10898671.0
2014-01-17,5066,5203,5040,5126,170095,85991.0,10898671.0
2014-01-20,5092,5157,5028,5074,57247,85119.0,10898671.0
2014-01-21,5040,5073,4950,5009,91360,84029.0,10898671.0
2014-01-22,5015,5054,4956,5048,60740,84683.0,10898671.0
2014-01-23,5112,5119,5001,5035,51875,84465.0,10898671.0
2014-01-24,5008,5060,4950,4957,65840,84659.0,11095598.0
2014-01-27,4878,4943,4787,4840,119921,82662.0,11095598.0
2014-01-28,4975,4975,4722,4723,82048,80665.0,11095598.0
2014-01-29,4749,4898,4742,4898,66079,83661.0,11095598.0
2014-02-03,4917,5054,4859,4950,86489,84548.0,11095598.0
2014-02-04,4937,4937,4833,4905,31178,83772.0,11095598.0
2014-02-05,4963,4963,4826,4827,33552,82440.0,11095598.0
2014-02-06,4930,4930,4813,4821,25850,82329.0,11095598.0
2014-02-07,4898,5021,4852,4983,64632,85103.0,11095598.0
