네오위즈홀딩스(042420),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-06-27,39408,39408,39408,39407,149,294000.0,7500000.0
2000-06-28,44133,44133,44133,44132,49,329250.0,7500000.0
2000-06-29,49411,49411,49411,49410,157,368625.0,7500000.0
2000-06-30,52276,52276,43530,44836,345551,334500.0,7500000.0
2000-07-03,44736,46948,40514,41317,123385,308250.0,7500000.0
2000-07-04,42223,44585,39508,41418,164341,309000.0,7500000.0
2000-07-05,39810,40916,36492,36492,59078,272250.0,7500000.0
2000-07-06,32823,34180,32119,32119,67214,239625.0,7500000.0
2000-07-07,32270,35940,30812,35939,149352,268125.0,7500000.0
2000-07-10,37096,39508,35186,35989,141902,268500.0,7500000.0
2000-07-11,34281,35186,31717,31767,54187,237000.0,7500000.0
2000-07-12,31768,35487,30310,34582,119857,258000.0,7500000.0
2000-07-13,34080,34683,32170,32270,39865,240750.0,7500000.0
2000-07-14,33175,34633,32069,33476,61946,249750.0,7500000.0
2000-07-18,34582,37447,33678,37447,44509,279375.0,7500000.0
2000-07-19,39106,41418,34733,35185,207278,262500.0,7500000.0
2000-07-20,33678,34783,31215,33878,58503,252750.0,7500000.0
2000-07-21,34783,35990,32371,32521,36078,242625.0,7500000.0
2000-07-24,30360,32170,28651,28852,35840,215250.0,7500000.0
2000-07-25,27143,29656,25685,29053,44827,216750.0,7500000.0
2000-07-26,29656,32170,28148,30259,74503,225750.0,7500000.0
2000-07-27,29254,31064,28802,29254,51834,218250.0,7500000.0
2000-07-28,28752,30059,27646,27947,52221,208500.0,7500000.0
2000-07-31,31265,31265,31265,31264,6308,116625.0,7500000.0
2000-08-01,34985,34985,34985,34984,8763,130500.0,7500000.0
2000-08-02,39106,39106,39106,39106,3881,145875.0,7500000.0
2000-08-03,43731,43731,43731,43730,1985,163125.0,7500000.0
2000-08-04,47450,47852,38805,40212,242060,150000.0,7500000.0
2000-08-07,40413,41619,36291,36995,87258,138000.0,7500000.0
2000-08-08,36995,38704,34582,35386,79648,132000.0,7500000.0
2000-08-09,34783,39207,34381,35989,157945,134250.0,7500000.0
2000-08-10,36191,36995,34582,35688,50035,133125.0,7500000.0
2000-08-11,35186,36392,34985,35788,50873,133500.0,7500000.0
2000-08-14,36794,39207,33879,34984,147631,130500.0,7500000.0
2000-08-16,36191,36191,33778,34582,64531,129000.0,7500000.0
2000-08-17,34985,35588,33175,34180,69432,127500.0,7500000.0
2000-08-18,32170,33074,30260,31063,111529,231750.0,15000000.0
2000-08-21,29556,30360,27344,28047,83808,209250.0,15000000.0
2000-08-22,28148,29556,27445,29354,104812,219000.0,15000000.0
2000-08-23,28651,29154,25836,26338,92729,196500.0,15000000.0
2000-08-24,25233,29455,23725,29455,272716,219750.0,15000000.0
2000-08-25,29355,30159,26439,26640,273104,198750.0,15000000.0
2000-08-28,26741,28752,26138,28047,136217,209250.0,15000000.0
2000-08-29,28551,29154,27344,27344,112291,204000.0,15000000.0
2000-08-30,27143,27847,26138,26439,68282,197250.0,15000000.0
2000-08-31,26138,26741,24027,25132,48796,187500.0,15000000.0
2000-09-01,25133,25937,24127,24629,49220,183750.0,15000000.0
2000-09-04,23826,26238,23826,25836,85333,192750.0,15000000.0
2000-09-05,26138,26339,24429,24730,52529,184500.0,15000000.0
2000-09-06,24328,26238,24228,24931,85360,186000.0,15000000.0
2000-09-07,24328,24328,22117,22619,55737,168750.0,15000000.0
2000-09-08,22720,23021,20910,21714,43049,162000.0,15000000.0
2000-09-14,19905,20910,19704,20508,40502,153000.0,15000000.0
2000-09-15,20106,21513,19201,19241,49469,143550.0,15000000.0
2000-09-18,17171,17693,16949,16949,32473,126450.0,15000000.0
2000-09-19,15120,15884,14919,14918,63387,111300.0,15000000.0
2000-09-20,15482,16085,14738,14878,57626,111000.0,15000000.0
2000-09-21,14698,15642,13672,13752,76628,102600.0,15000000.0
2000-09-22,13169,13672,12104,12103,28219,90300.0,15000000.0
2000-09-25,12064,13551,11501,13551,57198,101100.0,15000000.0
2000-09-26,13672,15160,13572,15159,85208,113100.0,15000000.0
2000-09-27,15944,16969,15783,16969,16038,126600.0,15000000.0
2000-09-28,19000,19000,17130,18980,208407,141600.0,15000000.0
2000-09-29,18900,20508,18196,19221,224690,143400.0,15000000.0
2000-10-02,18518,19603,17110,18517,135737,138150.0,15000000.0
2000-10-04,17713,19302,17512,18236,115449,136050.0,15000000.0
2000-10-05,19141,20408,18719,20407,90729,152250.0,15000000.0
2000-10-06,20508,22117,20106,21010,159752,156750.0,15000000.0
2000-10-09,20910,22720,19302,20709,121690,154500.0,15000000.0
2000-10-10,20609,21312,19101,20106,78505,150000.0,15000000.0
2000-10-11,19101,20066,17713,18698,59268,139500.0,15000000.0
2000-10-12,17331,18598,17291,18276,64254,136350.0,15000000.0
2000-10-13,16306,16789,16085,16667,51602,124350.0,15000000.0
2000-10-16,18095,18658,17693,18658,29613,139200.0,15000000.0
2000-10-17,19121,20508,17291,17854,92136,133200.0,15000000.0
2000-10-18,17110,18799,16487,18598,73266,138750.0,15000000.0
2000-10-19,18618,19503,17914,18477,45454,137850.0,15000000.0
2000-10-20,19503,19784,19000,19342,54000,144300.0,15000000.0
2000-10-23,18900,21513,18196,19502,154378,145500.0,15000000.0
2000-10-24,19905,20810,18296,19301,77323,144000.0,15000000.0
2000-10-25,19081,19583,18095,18758,51560,139950.0,15000000.0
2000-10-26,17814,18598,17311,17452,33363,130200.0,15000000.0
2000-10-27,18095,18095,16688,16889,30550,126000.0,15000000.0
2000-10-30,15703,18196,15321,16285,87264,121500.0,15000000.0
2000-10-31,16085,16487,14336,15883,93256,118500.0,15000000.0
2000-11-01,16487,17070,16185,16688,87636,124500.0,15000000.0
2000-11-02,16125,18095,16085,16949,93304,126450.0,15000000.0
2000-11-03,17512,17693,17010,17190,86680,128250.0,15000000.0
2000-11-06,17492,19241,17392,19241,122145,143550.0,15000000.0
2000-11-07,19463,19804,18196,18316,166933,136650.0,15000000.0
2000-11-08,18216,19282,18196,18517,109096,138150.0,15000000.0
2000-11-09,18317,18317,17392,17894,58522,133500.0,15000000.0
2000-11-10,17693,18498,17593,17894,59143,133500.0,15000000.0
2000-11-13,17593,17693,16809,16889,42545,126000.0,15000000.0
2000-11-14,16909,18477,16829,17813,79907,132900.0,15000000.0
2000-11-15,18699,19945,18337,19945,66880,148800.0,15000000.0
2000-11-16,21513,21715,18156,18658,240198,139200.0,15000000.0
2000-11-17,18397,19845,18176,18859,72614,140700.0,15000000.0
2000-11-20,18940,21111,18900,21111,145573,157500.0,15000000.0
2000-11-21,20810,22921,19322,21111,356245,157500.0,15000000.0
2000-11-22,21111,22720,20709,21312,241814,159000.0,15000000.0
2000-11-23,20508,21011,18799,18799,113837,140250.0,15000000.0
2000-11-24,18075,19302,17291,18095,108175,135000.0,15000000.0
2000-11-27,18699,19302,18518,19000,72509,141750.0,15000000.0
2000-11-28,18095,18679,17492,17612,57410,131400.0,15000000.0
2000-11-29,16608,17090,16105,16446,50370,122700.0,15000000.0
2000-11-30,16487,16688,14476,15059,142634,112350.0,15000000.0
2000-12-01,14074,14838,13753,14677,125817,109500.0,15000000.0
2000-12-04,14899,15341,13893,13933,89714,103950.0,15000000.0
2000-12-05,14094,14778,13933,14677,73782,109500.0,15000000.0
2000-12-06,15281,15683,14074,14094,86729,105150.0,15000000.0
2000-12-07,14114,14778,14114,14375,72388,107250.0,15000000.0
2000-12-08,14677,14677,14135,14335,72887,106950.0,15000000.0
2000-12-11,14657,15964,14396,15863,145322,118350.0,15000000.0
2000-12-12,16065,16065,14718,14737,98285,109950.0,15000000.0
2000-12-13,15260,15381,14939,14999,80608,111900.0,15000000.0
2000-12-14,15080,15200,14677,15019,49429,112050.0,15000000.0
2000-12-15,14677,15019,14376,14456,31613,107850.0,15000000.0
2000-12-18,13793,14557,13793,14114,28122,105300.0,15000000.0
2000-12-19,13793,14255,12466,12586,47894,93900.0,15000000.0
2000-12-20,12104,12164,11099,11299,47634,84300.0,15000000.0
2000-12-21,10174,11099,10053,10053,55295,75000.0,15000000.0
2000-12-22,9751,10455,8847,8987,47529,67050.0,15000000.0
2000-12-26,9249,9550,8947,9349,32773,69750.0,15000000.0
2001-01-02,9008,10455,9008,10455,48628,78000.0,15000000.0
2001-01-03,10254,11380,9731,10636,135058,79350.0,15000000.0
2001-01-04,11863,11903,11380,11902,93142,88800.0,15000000.0
2001-01-05,11762,12466,11259,11782,105497,87900.0,15000000.0
2001-01-08,11360,12627,11360,12144,98533,90600.0,15000000.0
2001-01-09,12023,13089,11802,12928,131543,96450.0,15000000.0
2001-01-10,13029,14476,11400,11661,214143,87000.0,15000000.0
2001-01-11,12064,13049,11460,12908,133820,96300.0,15000000.0
2001-01-12,13873,14456,13672,14154,147268,105600.0,15000000.0
2001-01-15,14758,15844,14476,15843,202798,118200.0,15000000.0
2001-01-16,15884,16829,14677,15481,224228,115500.0,15000000.0
2001-01-17,14677,15381,13632,13651,117200,101850.0,15000000.0
2001-01-18,13069,13873,12405,13068,95211,97500.0,15000000.0
2001-01-19,13290,14074,13290,13390,91496,99900.0,15000000.0
2001-01-22,13471,14878,13471,14878,113463,111000.0,15000000.0
2001-01-26,14878,15884,14275,14275,128378,106500.0,15000000.0
2001-01-29,15080,15984,14939,15984,87950,119250.0,15000000.0
2001-01-30,17894,17894,17894,17894,7640,133500.0,15000000.0
2001-01-31,20026,20026,18216,20025,231501,149400.0,15000000.0
2001-02-01,22418,22418,21312,22418,109619,167250.0,15000000.0
2001-02-02,23926,25032,22117,25032,712106,186750.0,15000000.0
2001-02-05,23926,26942,23323,25132,424678,187500.0,15000000.0
2001-02-06,25133,26138,22217,24328,248434,181500.0,15000000.0
2001-02-07,24127,27244,22318,27243,281631,203250.0,15000000.0
2001-02-08,28953,29958,25535,26137,660030,195000.0,15000000.0
2001-02-09,26842,29254,25736,26741,412070,199500.0,15000000.0
2001-02-12,26138,27947,25937,26741,242593,199500.0,15000000.0
2001-02-13,27244,29857,27043,29857,511138,222750.0,15000000.0
2001-02-14,30159,31466,28852,29053,320527,216750.0,15000000.0
2001-02-15,29455,31969,29455,30360,328440,226500.0,15000000.0
2001-02-16,30561,31265,28148,28550,168488,213000.0,15000000.0
2001-02-19,27545,29355,26942,27846,115865,207750.0,15000000.0
2001-02-20,28249,28852,25535,26539,125550,198000.0,15000000.0
2001-02-21,25133,27947,24730,26539,183790,198000.0,15000000.0
2001-02-22,26138,27344,24429,24931,163795,186000.0,15000000.0
2001-02-23,24529,25836,24328,24529,97485,183000.0,15000000.0
2001-02-26,25133,25736,24730,24931,77267,186000.0,15000000.0
2001-02-27,25535,27847,25535,26539,345701,198000.0,15000000.0
2001-02-28,26339,26640,23524,24026,138273,179250.0,15000000.0
2001-03-02,24027,24127,21212,21211,105227,158250.0,15000000.0
2001-03-05,19905,22720,18799,22317,207323,166500.0,15000000.0
2001-03-06,22117,22619,19744,20407,136500,152250.0,15000000.0
2001-03-07,21212,21715,20046,20508,103438,153000.0,15000000.0
2001-03-08,21111,22418,20810,22116,132106,165000.0,15000000.0
2001-03-09,21715,24328,21111,22317,207762,166500.0,15000000.0
2001-03-12,21111,21715,19704,19703,85517,147000.0,15000000.0
2001-03-13,18216,19302,17553,17854,169835,133200.0,15000000.0
2001-03-14,19201,19905,18859,19904,119065,148500.0,15000000.0
2001-03-15,18296,21011,18196,21010,126964,156750.0,15000000.0
2001-03-16,21312,22519,20508,21211,218188,158250.0,15000000.0
2001-03-19,21212,22418,21011,21211,140655,158250.0,15000000.0
2001-03-20,22117,22117,20307,20508,93822,153000.0,15000000.0
2001-03-21,19704,20408,19623,20206,61123,150750.0,15000000.0
2001-03-22,20207,21011,19945,20508,77171,153000.0,15000000.0
2001-03-23,20106,20910,19744,20106,48719,150000.0,15000000.0
2001-03-26,20508,20609,20066,20407,61018,152250.0,15000000.0
2001-03-27,20106,20508,19825,19824,55152,147900.0,15000000.0
2001-03-28,20207,21111,19503,19603,195186,146250.0,15000000.0
2001-03-29,19121,19905,18759,19100,74099,142500.0,15000000.0
2001-03-30,19302,19503,17452,19100,72042,142500.0,15000000.0
2001-04-02,18699,19302,18498,18819,69994,140400.0,15000000.0
2001-04-03,17894,18417,17613,18095,45894,135000.0,15000000.0
2001-04-04,17693,17935,17251,17271,57821,128850.0,15000000.0
2001-04-06,18498,18859,17693,18175,73514,135600.0,15000000.0
2001-04-09,17854,17894,16688,16748,40981,124950.0,15000000.0
2001-04-10,17090,17191,16407,16627,42008,124050.0,15000000.0
2001-04-11,17150,18156,16849,18075,105955,134850.0,15000000.0
2001-04-12,18276,18920,18196,18296,77288,136500.0,15000000.0
2001-04-13,18518,18679,17894,18095,41263,135000.0,15000000.0
2001-04-16,18095,19241,17914,18698,71068,139500.0,15000000.0
2001-04-17,18196,19000,18196,18376,42582,137100.0,15000000.0
2001-04-18,19181,20508,18859,20307,200247,151500.0,15000000.0
2001-04-19,20307,20307,20307,20307,0,151500.0,15000000.0
2001-04-20,20307,20307,20307,20307,0,,
2001-04-23,20307,20307,20307,20307,0,,
2001-04-24,20307,20307,20307,20307,0,,
2001-04-25,20307,20307,20307,20307,0,,
2001-04-26,20307,20307,20307,20307,0,,
2001-04-27,20307,20307,20307,20307,0,,
2001-04-30,20307,20307,20307,20307,0,,
2001-05-02,20307,20307,20307,20307,0,,
2001-05-03,20307,20307,20307,20307,0,,
2001-05-04,20307,20307,20307,20307,0,,
2001-05-07,22720,22720,22720,22719,2489,169500.0,3000000.0
2001-05-08,25414,25414,25414,25414,6545,189600.0,3000000.0
2001-05-09,25816,26419,23926,24127,375605,180000.0,3000000.0
2001-05-10,24127,24529,23122,24087,110952,179700.0,3000000.0
2001-05-11,24127,24409,23363,23524,76861,175500.0,3000000.0
2001-05-14,22519,23524,22519,23081,73994,172200.0,3000000.0
2001-05-15,22720,23122,21916,22116,63686,165000.0,3000000.0
2001-05-16,22117,24771,22117,23604,316553,176100.0,3000000.0
2001-05-17,24771,26419,24771,26419,223348,197100.0,3000000.0
2001-05-18,26942,29556,26781,28711,302537,214200.0,3000000.0
2001-05-21,29757,29958,28028,28590,140346,213300.0,3000000.0
2001-05-22,29355,29757,27746,28550,108634,213000.0,3000000.0
2001-05-23,28189,30963,28189,28630,136773,213600.0,3000000.0
2001-05-24,27947,28953,27626,28952,57958,216000.0,3000000.0
2001-05-25,28551,29757,28269,28550,35365,213000.0,3000000.0
2001-05-28,27827,28309,27545,28027,35345,209100.0,3000000.0
2001-05-29,27545,29274,27545,28349,46534,211500.0,3000000.0
2001-05-30,28028,28309,27585,28027,29355,209100.0,3000000.0
2001-05-31,27384,28028,26942,28027,26520,209100.0,3000000.0
2001-06-01,27787,28269,27344,27585,13470,205800.0,3000000.0
2001-06-04,26942,27947,26942,27545,15846,205500.0,3000000.0
2001-06-05,27183,27867,27023,27102,15093,202200.0,3000000.0
2001-06-07,26942,27143,25937,26861,20989,200400.0,3000000.0
2001-06-08,27344,27626,26862,27062,22972,201900.0,3000000.0
2001-06-11,26500,27425,26419,27143,28321,202500.0,3000000.0
2001-06-12,27143,28068,26942,27183,39220,202800.0,3000000.0
2001-06-13,27183,27626,26862,27183,17715,202800.0,3000000.0
2001-06-14,26942,27264,26741,27143,17449,202500.0,3000000.0
2001-06-15,26862,27063,26580,27062,12331,201900.0,3000000.0
2001-06-18,26902,26902,26460,26499,10218,197700.0,3000000.0
2001-06-19,25977,26057,25334,25333,29965,189000.0,3000000.0
2001-06-20,24409,24771,22680,22920,87166,171000.0,3000000.0
2001-06-21,23122,24328,23122,24247,68309,180900.0,3000000.0
2001-06-22,23966,24087,23403,23926,21246,178500.0,3000000.0
2001-06-25,22117,23926,22117,23926,20581,178500.0,3000000.0
2001-06-26,23604,24529,23323,23926,23730,178500.0,3000000.0
2001-06-27,23725,24007,23283,23926,12652,178500.0,3000000.0
2001-06-28,24087,24127,22881,23323,21787,174000.0,3000000.0
2001-06-29,23604,23725,23082,23363,22197,174300.0,3000000.0
2001-07-02,23162,23202,22800,22920,8388,171000.0,3000000.0
2001-07-03,22720,22921,22318,22599,12032,168600.0,3000000.0
2001-07-04,22237,23122,22237,22679,7800,169200.0,3000000.0
2001-07-05,22760,23001,22358,22518,6948,168000.0,3000000.0
2001-07-06,21916,21956,21111,21111,28238,157500.0,3000000.0
2001-07-09,20468,20508,18578,18899,85557,141000.0,3000000.0
2001-07-10,19302,19302,18196,18819,43588,140400.0,3000000.0
2001-07-11,17693,18739,17211,18457,48686,137700.0,3000000.0
2001-07-12,18980,20589,18900,20588,70183,153600.0,3000000.0
2001-07-13,21071,21071,18900,19502,47681,145500.0,3000000.0
2001-07-16,19905,20106,18699,19502,18701,145500.0,3000000.0
2001-07-18,18960,19503,18498,18497,16650,138000.0,3000000.0
2001-07-19,17291,18457,17291,18135,87125,135300.0,3000000.0
2001-07-20,18095,18136,17412,18095,28984,135000.0,3000000.0
2001-07-23,18095,18296,15924,16486,76634,123000.0,3000000.0
2001-07-24,15723,16809,15401,16688,51532,124500.0,3000000.0
2001-07-25,16085,16688,15844,15923,26660,118800.0,3000000.0
2001-07-26,16004,16969,16004,16245,42133,121200.0,3000000.0
2001-07-27,16768,18176,16768,17733,106786,132300.0,3000000.0
2001-07-30,18538,18658,16969,17271,71708,128850.0,3000000.0
2001-07-31,17613,17894,17291,17894,32649,133500.0,3000000.0
2001-08-01,18095,18900,17734,18457,45215,137700.0,3000000.0
2001-08-02,17894,18880,17854,18658,32021,139200.0,3000000.0
2001-08-03,19181,19181,18095,18457,16178,137700.0,3000000.0
2001-08-06,18095,18839,18095,18336,20018,136800.0,3000000.0
2001-08-07,18015,18296,17573,17974,23821,134100.0,3000000.0
2001-08-08,17894,18035,17352,17572,21671,131100.0,3000000.0
2001-08-09,16949,17734,16949,17572,18045,131100.0,3000000.0
2001-08-10,17573,17734,17352,17693,11498,132000.0,3000000.0
2001-08-13,17693,18035,17492,17532,9755,130800.0,3000000.0
2001-08-14,17935,17935,17573,17854,19657,133200.0,3000000.0
2001-08-16,17291,17693,17271,17492,8875,130500.0,3000000.0
2001-08-17,17673,17673,17150,17492,7807,130500.0,3000000.0
2001-08-20,16949,17010,16648,16889,9364,126000.0,3000000.0
2001-08-21,16889,18900,16889,17773,27893,132600.0,3000000.0
2001-08-22,17532,17734,17271,17673,9453,131850.0,3000000.0
2001-08-23,17814,17935,17331,17371,19610,129600.0,3000000.0
2001-08-24,17412,17613,17090,17411,13546,129900.0,3000000.0
2001-08-27,17693,17894,17492,17854,21520,133200.0,3000000.0
2001-08-28,17854,18015,17412,18015,14736,134400.0,3000000.0
2001-08-29,17734,19583,17532,19422,47596,144900.0,3000000.0
2001-08-30,18900,19422,18095,19422,26565,144900.0,3000000.0
2001-08-31,18538,19141,18216,18376,23298,137100.0,3000000.0
2001-09-03,18015,18498,17693,18095,16112,135000.0,3000000.0
2001-09-04,18095,18095,17010,17894,22205,133500.0,3000000.0
2001-09-05,17532,17734,17231,17291,22795,129000.0,3000000.0
2001-09-06,17693,17814,17372,17653,24041,131700.0,3000000.0
2001-09-07,17211,17573,17090,17492,9217,130500.0,3000000.0
2001-09-10,17090,17573,17010,17492,12190,130500.0,3000000.0
2001-09-11,17492,17854,17251,17371,10562,129600.0,3000000.0
2001-09-12,15301,15301,15301,15300,1110,114150.0,3000000.0
2001-09-13,13753,14999,13753,14677,36465,109500.0,3000000.0
2001-09-14,14557,14677,12928,13873,51431,103500.0,3000000.0
2001-09-17,13873,13873,12224,12224,67201,91200.0,3000000.0
2001-09-18,12385,13471,12385,13269,110571,99000.0,3000000.0
2001-09-19,12667,13391,12546,12787,88500,95400.0,3000000.0
2001-09-20,12526,12627,11300,11661,53824,87000.0,3000000.0
2001-09-21,11380,12466,10737,11259,49213,84000.0,3000000.0
2001-09-24,11259,12466,11259,12425,38418,92700.0,3000000.0
2001-09-25,13029,13049,11863,12063,44496,90000.0,3000000.0
2001-09-26,12546,12586,11842,12063,18848,90000.0,3000000.0
2001-09-27,11762,12064,11621,12063,16439,90000.0,3000000.0
2001-09-28,12064,12546,12064,12405,53610,92550.0,3000000.0
2001-10-04,12988,13431,12808,12908,145414,96300.0,3000000.0
2001-10-05,12787,13049,12385,12807,74031,95550.0,3000000.0
2001-10-08,12084,12586,12084,12224,44643,91200.0,3000000.0
2001-10-09,12285,13069,12285,12948,90917,96600.0,3000000.0
2001-10-10,12727,13069,12466,12707,41338,94800.0,3000000.0
2001-10-11,13511,14195,13149,13189,183394,98400.0,3000000.0
2001-10-12,13592,13833,12908,13169,122422,98250.0,3000000.0
2001-10-15,13169,13270,12727,12727,87225,94950.0,3000000.0
2001-10-16,12747,13149,12727,12887,77136,98280.0,3066452.0
2001-10-17,13270,13853,13109,13672,152941,104259.0,3066452.0
2001-10-18,13431,13551,12988,13189,79393,100580.0,3066452.0
2001-10-19,13230,13551,13109,13551,57041,103339.0,3066452.0
2001-10-22,13592,14336,13471,13933,159634,106253.0,3066452.0
2001-10-23,14114,14275,13190,13410,89349,102266.0,3066452.0
2001-10-24,13471,13491,13210,13269,74010,101193.0,3066452.0
2001-10-25,13310,13913,13210,13350,93543,101806.0,3066452.0
2001-10-26,13350,13592,13169,13249,41217,101040.0,3066452.0
2001-10-29,13069,13592,12988,13430,103934,102419.0,3066452.0
2001-10-30,13149,13230,12426,12686,59562,96747.0,3066452.0
2001-10-31,12265,12606,12265,12505,28647,95367.0,3066452.0
2001-11-01,12506,12727,12466,12666,40063,96593.0,3066452.0
2001-11-02,12787,13270,12627,12928,48399,98586.0,3066452.0
2001-11-05,13230,13230,12948,13109,20013,99966.0,3066452.0
2001-11-06,13149,13210,12888,13028,25531,99353.0,3066452.0
2001-11-07,13029,13109,12586,12727,30662,97053.0,3066452.0
2001-11-08,12526,12848,12526,12586,19174,95980.0,3066452.0
2001-11-09,12506,12667,12285,12586,23570,95980.0,3066452.0
2001-11-12,12606,12707,12426,12666,31212,96593.0,3066452.0
2001-11-13,12305,13009,12305,12948,38903,98740.0,3066452.0
2001-11-14,13190,13994,13109,13873,81582,105793.0,3066452.0
2001-11-15,14074,14074,13310,13631,51754,103953.0,3066452.0
2001-11-16,13632,13873,13391,13491,21259,102879.0,3066452.0
2001-11-19,13511,14798,13511,14416,82691,109932.0,3066452.0
2001-11-20,14838,15080,13833,14395,62595,109779.0,3066452.0
2001-11-21,14275,14436,14094,14436,26576,110086.0,3066452.0
2001-11-22,14677,15200,14416,14476,59007,110392.0,3066452.0
2001-11-23,14074,14476,14074,14476,39147,110392.0,3066452.0
2001-11-26,14476,15039,14235,14275,45631,108859.0,3066452.0
2001-11-27,14517,15080,14195,14476,67517,110392.0,3066452.0
2001-11-28,14476,14657,12747,12948,44104,98740.0,3066452.0
2001-11-29,12948,13190,12667,12948,28703,98740.0,3066452.0
2001-11-30,12988,13431,12828,12887,28567,98280.0,3066452.0
2001-12-03,13069,13190,12667,13189,24242,100580.0,3066452.0
2001-12-04,13129,13270,12988,13269,22542,101193.0,3066452.0
2001-12-05,13672,14155,13391,13893,59423,105946.0,3066452.0
2001-12-06,14014,14275,13431,13651,43862,104106.0,3066452.0
2001-12-07,13652,14235,13551,14074,31585,107326.0,3066452.0
2001-12-10,14235,15321,14114,14898,101337,113612.0,3066452.0
2001-12-11,14878,14878,14315,14516,37496,110699.0,3066452.0
2001-12-12,14476,14718,14155,14677,36960,111925.0,3066452.0
2001-12-13,14878,16427,14838,16426,195211,125265.0,3066452.0
2001-12-14,16487,17452,16085,17029,164769,129864.0,3066452.0
2001-12-17,17211,17372,15763,15964,57756,121738.0,3066452.0
2001-12-18,16085,16326,14798,14798,42244,112845.0,3066452.0
2001-12-19,14537,16085,14537,15159,55953,115605.0,3066452.0
2001-12-20,14476,15884,14476,15361,29892,117138.0,3066452.0
2001-12-21,14718,15120,14617,14617,21070,111466.0,3066452.0
2001-12-24,14677,14878,14155,14315,18582,109166.0,3066452.0
2001-12-26,14517,14517,13753,13752,17601,104873.0,3066452.0
2001-12-27,13954,14074,13471,13953,18286,106406.0,3066452.0
2001-12-28,13893,14838,13893,14596,20033,111312.0,3066452.0
2002-01-02,14718,16286,14718,16285,28013,124191.0,3066452.0
2002-01-03,16085,16487,15602,15763,25260,120205.0,3066452.0
2002-01-04,16085,16366,15803,15923,24204,121431.0,3066452.0
2002-01-07,16165,16286,15743,15743,25953,120052.0,3066452.0
2002-01-08,15703,15703,15019,15180,35533,115759.0,3066452.0
2002-01-09,14999,15421,14597,14958,21988,114072.0,3066452.0
2002-01-10,15120,15120,14517,14918,21969,113765.0,3066452.0
2002-01-11,14919,15200,14436,14677,15916,111925.0,3066452.0
2002-01-14,14476,14798,14476,14556,5502,111006.0,3066452.0
2002-01-15,14597,14999,14557,14596,15836,111312.0,3066452.0
2002-01-16,14798,14999,14275,14335,12697,109319.0,3066452.0
2002-01-17,14114,14275,13913,14275,10143,108859.0,3066452.0
2002-01-18,13873,14396,13873,13953,11967,106406.0,3066452.0
2002-01-21,13692,13873,13572,13792,10068,105179.0,3066452.0
2002-01-22,13793,14114,13471,13511,10700,103033.0,3066452.0
2002-01-23,13411,13672,13310,13410,17856,102266.0,3066452.0
2002-01-24,13672,13672,13310,13310,34269,101500.0,3066452.0
2002-01-25,13511,13511,13169,13330,30778,101653.0,3066452.0
2002-01-28,13330,14919,13330,14918,71581,113765.0,3066452.0
2002-01-29,15321,15401,14074,14596,36787,111312.0,3066452.0
2002-01-30,14195,14195,13270,13471,37181,102726.0,3066452.0
2002-01-31,13551,13873,13250,13290,41671,101346.0,3066452.0
2002-02-01,13471,14436,13431,13651,61391,104106.0,3066452.0
2002-02-04,13712,13994,13371,13531,26331,103186.0,3066452.0
2002-02-05,13069,13511,13069,13350,16689,101806.0,3066452.0
2002-02-06,13190,13431,13149,13149,18328,100273.0,3066452.0
2002-02-07,13149,13753,12687,12787,47307,97513.0,3066452.0
2002-02-08,12727,13029,12546,12686,9941,96747.0,3066452.0
2002-02-14,13049,13190,12627,12908,18443,98433.0,3066452.0
2002-02-15,12908,12908,12727,12747,11315,97207.0,3066452.0
2002-02-18,12787,12868,12627,12807,15813,97666.0,3066452.0
2002-02-19,12868,12908,12667,12707,14830,96900.0,3066452.0
2002-02-20,12667,12908,12486,12707,19123,96900.0,3066452.0
2002-02-21,12828,13270,12787,13229,31939,100886.0,3066452.0
2002-02-22,13350,13471,12908,13129,22030,100120.0,3066452.0
2002-02-25,13270,13753,13129,13350,23241,101806.0,3066452.0
2002-02-26,13471,13551,13089,13149,19353,100273.0,3066452.0
2002-02-27,13210,13350,12767,12867,23287,98126.0,3066452.0
2002-02-28,12908,13190,12868,13149,23927,100273.0,3066452.0
2002-03-04,13391,14275,13391,13853,82422,105639.0,3066452.0
2002-03-05,14476,14677,13672,14074,63444,107326.0,3066452.0
2002-03-06,14074,14637,13873,14637,52715,111619.0,3066452.0
2002-03-07,14738,14758,14074,14074,40472,107326.0,3066452.0
2002-03-08,14195,14275,13511,13973,19241,106559.0,3066452.0
2002-03-11,14436,15562,13994,15159,86526,115605.0,3066452.0
2002-03-12,15281,15401,14718,15159,37560,115605.0,3066452.0
2002-03-13,15080,15080,14718,14757,23341,112539.0,3066452.0
2002-03-14,14557,14758,13994,14757,36730,112539.0,3066452.0
2002-03-15,14798,14798,14195,14255,40259,108706.0,3066452.0
2002-03-18,14295,15160,14295,14798,61139,112845.0,3066452.0
2002-03-19,15080,15803,14959,14978,92543,114225.0,3066452.0
2002-03-20,15039,15240,14718,14999,45473,114379.0,3066452.0
2002-03-21,14858,15120,14496,14938,37883,113919.0,3066452.0
2002-03-22,15120,16447,14959,15863,77048,120972.0,3066452.0
2002-03-25,16085,16165,15401,15582,28800,118825.0,3066452.0
