엘티씨(170920),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-11-22,20900,20900,20350,20650,25201,135258.0,6550000.0
2013-11-25,20650,20650,20100,20100,21326,131655.0,6550000.0
2013-11-26,20100,20700,19850,20500,38343,134275.0,6550000.0
2013-11-27,20300,20500,19950,20300,38536,132965.0,6550000.0
2013-11-28,20100,21250,20000,21100,74655,138205.0,6550000.0
2013-11-29,21250,21250,20800,21000,38387,137550.0,6550000.0
2013-12-02,21100,21450,20800,20800,39733,136240.0,6550000.0
2013-12-03,20500,20900,20500,20850,28431,136568.0,6550000.0
2013-12-04,20850,20850,20000,20550,24593,134602.0,6550000.0
2013-12-05,20450,20500,19900,20350,21081,133292.0,6550000.0
2013-12-06,20100,20200,19500,20000,45650,131000.0,6550000.0
2013-12-09,20400,20400,19300,19700,51371,129035.0,6550000.0
2013-12-10,19750,20250,19350,19700,9246,129035.0,6550000.0
2013-12-11,19650,20100,19250,19850,21104,130018.0,6550000.0
2013-12-12,19700,20450,19700,19900,46637,130345.0,6550000.0
2013-12-13,19900,20150,19700,20050,10005,131328.0,6550000.0
2013-12-16,20250,20650,19900,20150,53258,131982.0,6550000.0
2013-12-17,20050,20350,19900,20300,25891,132965.0,6550000.0
2013-12-18,20500,20650,20050,20450,33302,133948.0,6550000.0
2013-12-19,20900,20900,20050,20050,29951,131328.0,6550000.0
2013-12-20,19900,20150,19750,20000,18571,131000.0,6550000.0
2013-12-23,20100,20200,19800,19900,11763,130345.0,6550000.0
2013-12-24,20000,20000,19500,19500,20151,127725.0,6550000.0
2013-12-26,19500,19550,19150,19400,18941,127070.0,6550000.0
2013-12-27,19600,19950,19150,19850,32256,130018.0,6550000.0
2013-12-30,19700,19850,19400,19600,13361,128380.0,6550000.0
2014-01-02,19700,19700,19050,19600,71932,128380.0,6550000.0
2014-01-03,19600,20550,19400,19400,88170,127070.0,6550000.0
2014-01-06,19450,19700,19300,19700,30694,129035.0,6550000.0
2014-01-07,19500,20450,19500,20400,36343,133620.0,6550000.0
2014-01-08,20400,20950,19950,20750,59696,135912.0,6550000.0
2014-01-09,20750,20950,20450,20800,36878,136240.0,6550000.0
2014-01-10,20850,20850,20450,20600,26586,134930.0,6550000.0
2014-01-13,20600,20700,20250,20400,30407,133620.0,6550000.0
2014-01-14,20200,20600,20200,20300,25626,132965.0,6550000.0
2014-01-15,20300,21050,20300,20800,57911,136240.0,6550000.0
2014-01-16,21000,22450,20900,22300,229319,146065.0,6550000.0
2014-01-17,22350,22400,21700,21900,81730,143445.0,6550000.0
2014-01-20,21900,22150,21350,21550,60737,141152.0,6550000.0
2014-01-21,21500,21600,20900,21250,76999,139188.0,6550000.0
2014-01-22,21300,21500,21000,21400,55826,140170.0,6550000.0
2014-01-23,21750,22700,21650,22450,200810,147048.0,6550000.0
2014-01-24,22650,23600,22450,23300,211437,152615.0,6550000.0
2014-01-27,22500,23500,22350,23500,151403,153925.0,6550000.0
2014-01-28,23250,23800,22650,23500,107688,153925.0,6550000.0
2014-01-29,24000,24450,23450,23950,334757,156872.0,6550000.0
2014-02-03,23600,23600,22950,23250,68562,152288.0,6550000.0
2014-02-04,22950,22950,22400,22900,60873,149995.0,6550000.0
2014-02-05,22850,23050,22600,22650,57629,148358.0,6550000.0
2014-02-06,22550,23050,22300,23000,89391,150650.0,6550000.0
2014-02-07,23000,23700,23000,23300,56157,152615.0,6550000.0
2014-02-10,23350,23400,22550,22600,55648,148030.0,6550000.0
2014-02-11,22500,23550,22400,23300,72370,152615.0,6550000.0
2014-02-12,23400,24000,23200,23600,65375,154580.0,6550000.0
2014-02-13,23600,23850,23250,23500,41404,153925.0,6550000.0
2014-02-14,23400,23900,23250,23300,33650,152615.0,6550000.0
2014-02-17,23250,23450,22000,22450,77711,147048.0,6550000.0
2014-02-18,22500,22750,22200,22600,34742,148030.0,6550000.0
2014-02-19,22400,22950,22400,22700,23270,148685.0,6550000.0
2014-02-20,22600,22600,21900,21900,48328,143445.0,6550000.0
2014-02-21,21850,22300,21400,22250,75606,145738.0,6550000.0
2014-02-24,22300,22800,22250,22650,79393,148358.0,6550000.0
2014-02-25,22700,22900,22600,22650,40168,148358.0,6550000.0
2014-02-26,22850,22850,21950,22150,62465,145082.0,6550000.0
2014-02-27,22000,22600,22000,22600,32691,148030.0,6550000.0
2014-02-28,22500,22600,22100,22550,56305,147702.0,6550000.0
2014-03-03,22300,22700,22150,22200,29818,145410.0,6550000.0
2014-03-04,22400,22400,21600,21800,49586,142790.0,6550000.0
2014-03-05,22000,22650,21800,22500,64488,147375.0,6550000.0
2014-03-06,22300,22600,22100,22500,54591,147375.0,6550000.0
2014-03-07,22600,23000,22400,22650,100181,148358.0,6550000.0
2014-03-10,22700,23350,22400,22650,99563,148358.0,6550000.0
2014-03-11,22700,22900,22600,22700,58629,148685.0,6550000.0
2014-03-12,22700,22800,21800,22200,62431,145410.0,6550000.0
2014-03-13,22200,22550,21950,22500,51066,147375.0,6550000.0
2014-03-14,22200,22650,22200,22400,35191,146720.0,6550000.0
2014-03-17,22250,22550,22000,22150,24814,145082.0,6550000.0
2014-03-18,22450,22500,22000,22350,29464,146392.0,6550000.0
2014-03-19,22500,23550,22250,23400,162731,153270.0,6550000.0
2014-03-20,23400,23450,23050,23300,60430,152615.0,6550000.0
2014-03-21,23500,24100,22950,23250,124703,152288.0,6550000.0
2014-03-24,23350,23600,22400,22600,72818,148030.0,6550000.0
2014-03-25,22700,22800,21900,21950,58416,143772.0,6550000.0
2014-03-26,21950,22350,21250,21850,69812,143118.0,6550000.0
2014-03-27,21950,21950,21000,21300,59751,139515.0,6550000.0
2014-03-28,21500,21600,21200,21600,31771,141480.0,6550000.0
2014-03-31,21600,22000,21450,22000,28702,144100.0,6550000.0
2014-04-01,22000,22000,21450,21650,17977,141808.0,6550000.0
2014-04-02,21650,21800,21450,21650,28539,141808.0,6550000.0
2014-04-03,21650,21850,21100,21500,46029,140825.0,6550000.0
2014-04-04,21650,21650,21000,21300,28770,139515.0,6550000.0
2014-04-07,21300,21300,20400,20650,41966,135258.0,6550000.0
2014-04-08,20550,20700,20350,20400,25658,133620.0,6550000.0
2014-04-09,20650,20650,20300,20350,15888,133292.0,6550000.0
2014-04-10,20300,21150,20300,20950,25745,137222.0,6550000.0
2014-04-11,20600,21450,20550,20900,24508,136895.0,6550000.0
2014-04-14,20800,21100,20700,20850,19685,136568.0,6550000.0
2014-04-15,20850,20850,20300,20400,51635,133620.0,6550000.0
2014-04-16,20400,20750,20300,20750,21878,135912.0,6550000.0
2014-04-17,20900,21450,20600,21100,40836,138205.0,6550000.0
2014-04-18,21300,21400,21000,21200,18851,138860.0,6550000.0
2014-04-21,21300,21600,20950,21400,36779,140170.0,6550000.0
2014-04-22,21400,21400,20900,21250,18332,139188.0,6550000.0
2014-04-23,21200,21250,20700,20700,28857,135585.0,6550000.0
2014-04-24,20700,21000,19950,20250,45219,132638.0,6550000.0
2014-04-25,20300,20300,19600,19600,45966,128380.0,6550000.0
2014-04-28,19600,19750,18950,19100,68001,125105.0,6550000.0
2014-04-29,19300,19400,18650,19000,63112,124450.0,6550000.0
2014-04-30,19100,19400,18900,18950,25648,124122.0,6550000.0
2014-05-02,19050,19450,18850,19400,23545,127070.0,6550000.0
2014-05-07,19500,19800,18700,18800,39283,123140.0,6550000.0
2014-05-08,18750,19000,18400,18800,29147,123140.0,6550000.0
2014-05-09,18800,18950,18500,18600,16725,121830.0,6550000.0
2014-05-12,18550,18650,18000,18100,34604,118555.0,6550000.0
2014-05-13,18100,18650,18100,18400,21885,120520.0,6550000.0
2014-05-14,18400,18950,18350,18500,38074,121175.0,6550000.0
2014-05-15,18600,18850,18450,18700,15491,122485.0,6550000.0
2014-05-16,18500,18600,17650,17900,50347,117245.0,6550000.0
2014-05-19,17850,17850,16850,17500,67165,114625.0,6550000.0
2014-05-20,17500,17650,17150,17650,15482,115608.0,6550000.0
2014-05-21,17350,18150,17300,17900,25189,117245.0,6550000.0
2014-05-22,18100,18100,17400,17500,21652,114625.0,6550000.0
2014-05-23,17650,17900,17150,17550,21402,114952.0,6550000.0
2014-05-26,17550,17800,17250,17700,17205,115935.0,6550000.0
2014-05-27,17900,18000,17400,17650,20186,115608.0,6550000.0
2014-05-28,17750,17750,17450,17550,25904,114952.0,6550000.0
2014-05-29,17500,17650,17300,17300,21340,113315.0,6550000.0
2014-05-30,17350,17500,17100,17100,23850,112005.0,6550000.0
2014-06-02,17250,17250,16100,16450,23448,107748.0,6550000.0
2014-06-03,16150,16350,15700,16200,34139,106110.0,6550000.0
2014-06-05,16000,16400,16000,16350,11062,107092.0,6550000.0
2014-06-09,16400,16900,16150,16350,10848,107092.0,6550000.0
2014-06-10,16550,16800,16300,16400,11004,107420.0,6550000.0
2014-06-11,16400,16850,16400,16600,9538,108730.0,6550000.0
2014-06-12,16600,16700,16250,16650,13420,109058.0,6550000.0
2014-06-13,16200,16650,16150,16450,14221,107748.0,6550000.0
2014-06-16,16450,16550,16300,16450,9517,107748.0,6550000.0
2014-06-17,16450,16500,16250,16350,5571,107092.0,6550000.0
2014-06-18,16550,16650,16350,16350,6518,107092.0,6550000.0
2014-06-19,16400,16600,16350,16400,8855,107420.0,6550000.0
2014-06-20,16400,16500,16200,16400,7708,107420.0,6550000.0
2014-06-23,16750,16750,16000,16150,8690,105782.0,6550000.0
2014-06-24,16150,16350,15850,16000,11294,104800.0,6550000.0
2014-06-25,15750,16200,15200,15350,46265,100542.0,6550000.0
2014-06-26,15300,15550,15100,15200,18007,99560.0,6550000.0
2014-06-27,15250,15650,14900,15600,23766,102180.0,6550000.0
2014-06-30,15700,15950,15300,15550,6371,101852.0,6550000.0
2014-07-01,15400,15550,15250,15450,12815,101198.0,6550000.0
2014-07-02,15400,15700,15100,15700,53655,102835.0,6550000.0
2014-07-03,15700,15700,15500,15550,10670,101852.0,6550000.0
2014-07-04,15700,15700,15400,15550,10282,101852.0,6550000.0
2014-07-07,15700,15700,15100,15200,16482,99560.0,6550000.0
2014-07-08,15400,15450,15100,15200,17595,99560.0,6550000.0
2014-07-09,15200,15450,15050,15200,20155,99560.0,6550000.0
2014-07-10,15300,15350,14600,14750,46184,96612.0,6550000.0
2014-07-11,14750,14800,14200,14550,47265,95302.0,6550000.0
2014-07-14,14550,14750,14300,14650,25054,95958.0,6550000.0
2014-07-15,14650,14800,14500,14750,22598,96612.0,6550000.0
2014-07-16,14850,14850,14450,14800,22461,96940.0,6550000.0
2014-07-17,14900,16500,14750,16100,107546,105455.0,6550000.0
2014-07-18,15950,16450,15750,16200,35409,106110.0,6550000.0
2014-07-21,16250,16600,16100,16250,36119,106438.0,6550000.0
2014-07-22,16300,16300,15750,15750,22505,103162.0,6550000.0
2014-07-23,15750,15950,15600,15750,18236,103162.0,6550000.0
2014-07-24,15700,15850,15450,15800,20216,103490.0,6550000.0
2014-07-25,15800,16600,15700,16150,42689,105782.0,6550000.0
2014-07-28,16150,16400,15250,15600,31593,102180.0,6550000.0
2014-07-29,15600,15800,15450,15550,20534,101852.0,6550000.0
2014-07-30,15750,15750,15200,15400,8335,100870.0,6550000.0
2014-07-31,15750,15750,15050,15250,12207,99888.0,6550000.0
2014-08-01,14900,15300,14850,14850,22211,97268.0,6550000.0
2014-08-04,15050,15050,14650,14900,10160,97595.0,6550000.0
2014-08-05,14950,15300,14800,15250,13948,99888.0,6550000.0
2014-08-06,15350,16350,15200,16200,36569,106110.0,6550000.0
2014-08-07,16000,16100,15550,15600,18320,102180.0,6550000.0
2014-08-08,15800,16450,15600,16050,28657,105128.0,6550000.0
2014-08-11,16350,16450,16000,16250,23596,106438.0,6550000.0
2014-08-12,16300,16300,15650,15650,14132,102508.0,6550000.0
2014-08-13,15700,15850,15350,15800,19081,103490.0,6550000.0
2014-08-14,16000,16100,15300,15300,17080,100215.0,6550000.0
2014-08-18,14900,15400,14850,15300,24310,100215.0,6550000.0
2014-08-19,15300,15550,14900,15250,17231,99888.0,6550000.0
2014-08-20,15100,15300,14800,14900,24030,97595.0,6550000.0
2014-08-21,14900,15050,14850,15000,16578,98250.0,6550000.0
2014-08-22,15000,15250,14850,15100,13243,98905.0,6550000.0
2014-08-25,15100,15300,14800,15000,11670,98250.0,6550000.0
2014-08-26,15000,15050,14650,14650,16497,95958.0,6550000.0
2014-08-27,14600,15150,14600,15050,17087,98578.0,6550000.0
2014-08-28,15100,15200,14800,14950,21311,97922.0,6550000.0
2014-08-29,15150,15150,14650,14900,7965,97595.0,6550000.0
2014-09-01,14950,14950,14200,14200,25925,93010.0,6550000.0
2014-09-02,14300,14300,13300,14200,86504,93010.0,6550000.0
2014-09-03,14400,14450,13900,14000,12785,91700.0,6550000.0
2014-09-04,14100,14150,13500,13700,18199,89735.0,6550000.0
2014-09-05,13700,13900,13500,13700,17854,89735.0,6550000.0
2014-09-11,13700,13950,13300,13500,13704,88425.0,6550000.0
2014-09-12,13350,13650,13350,13550,10454,88752.0,6550000.0
2014-09-15,13600,13600,12900,13000,23719,85150.0,6550000.0
2014-09-16,12950,12950,12600,12850,42433,84168.0,6550000.0
2014-09-17,12850,13250,12750,13000,20434,85150.0,6550000.0
2014-09-18,13100,13400,13000,13300,26750,87115.0,6550000.0
2014-09-19,13400,13900,13250,13750,28311,90062.0,6550000.0
2014-09-22,13750,14100,13650,13700,20752,89735.0,6550000.0
2014-09-23,13550,13950,13550,13850,12451,90718.0,6550000.0
2014-09-24,13700,14100,13600,13750,17612,90062.0,6550000.0
2014-09-25,13950,14000,13550,13550,12539,88752.0,6550000.0
2014-09-26,13500,13750,13200,13550,7782,88752.0,6550000.0
2014-09-29,13550,13650,13000,13500,16540,88425.0,6550000.0
2014-09-30,14350,15500,14250,15500,419885,101525.0,6550000.0
2014-10-01,15600,15650,14800,14900,218234,97595.0,6550000.0
2014-10-02,15000,15150,14750,15100,99051,98905.0,6550000.0
2014-10-06,15150,15600,15100,15100,147943,98905.0,6550000.0
2014-10-07,14900,15300,14500,15300,78523,100215.0,6550000.0
2014-10-08,15100,16000,15050,15550,101320,101852.0,6550000.0
2014-10-10,15400,15850,15200,15650,68141,102508.0,6550000.0
2014-10-13,15400,17200,15000,16150,211776,105782.0,6550000.0
2014-10-14,16400,16450,15750,16250,62341,106438.0,6550000.0
2014-10-15,16350,16450,15850,16000,49226,104800.0,6550000.0
2014-10-16,15700,16350,15300,15800,36884,103490.0,6550000.0
2014-10-17,15900,16000,15000,15000,44346,98250.0,6550000.0
2014-10-20,15100,15250,14400,14600,56709,95630.0,6550000.0
2014-10-21,14750,14900,14450,14850,35535,97268.0,6550000.0
2014-10-22,14900,15350,14500,14700,70724,96285.0,6550000.0
2014-10-23,14700,15100,14500,14800,26618,96940.0,6550000.0
2014-10-24,14950,15350,14850,15300,34274,100215.0,6550000.0
2014-10-27,15800,15950,15350,15800,61335,103490.0,6550000.0
2014-10-28,15700,15800,15150,15450,235240,105528.0,6830288.0
2014-10-29,16100,17500,16000,17500,351055,119530.0,6830288.0
2014-10-30,17200,17350,16450,16700,185620,114066.0,6830288.0
2014-10-31,16950,17150,16550,16650,109414,113724.0,6830288.0
2014-11-03,17050,17300,16650,16800,147811,114749.0,6830288.0
2014-11-04,16500,16800,15800,16100,130285,109968.0,6830288.0
2014-11-05,16200,16900,15900,16750,82039,114407.0,6830288.0
2014-11-06,16900,17150,16450,16700,81363,114066.0,6830288.0
2014-11-07,16700,17150,16600,16600,61557,113383.0,6830288.0
2014-11-10,16650,16800,16000,16250,96632,110992.0,6830288.0
2014-11-11,16250,16650,16100,16600,67302,113383.0,6830288.0
2014-11-12,16650,17050,16350,16500,80874,112700.0,6830288.0
2014-11-13,16700,17200,16550,17100,102282,116798.0,6830288.0
2014-11-14,17200,17650,16900,17050,96061,116456.0,6830288.0
2014-11-17,17000,17000,16300,16450,55929,112358.0,6830288.0
2014-11-18,16200,16750,16150,16600,45346,113383.0,6830288.0
2014-11-19,16550,16750,16100,16300,49994,111334.0,6830288.0
2014-11-20,16450,16550,15500,15750,85359,107577.0,6830288.0
2014-11-21,15700,15950,15400,15800,71365,107919.0,6830288.0
2014-11-24,16000,16300,15650,16300,34068,111334.0,6830288.0
2014-11-25,16400,16450,15950,16200,28684,110651.0,6830288.0
2014-11-26,16050,16150,15750,15800,35918,107919.0,6830288.0
2014-11-27,15900,15950,15650,15900,22217,108602.0,6830288.0
2014-11-28,16000,16050,15650,16000,17605,109285.0,6830288.0
2014-12-01,16000,16300,15750,16150,19950,110309.0,6830288.0
2014-12-02,16000,16150,15750,15900,21279,108602.0,6830288.0
2014-12-03,15700,16300,15650,16250,47589,110992.0,6830288.0
2014-12-04,16350,16550,15950,16400,41967,112017.0,6830288.0
2014-12-05,16300,16400,16050,16250,22646,110992.0,6830288.0
2014-12-08,16250,16650,16200,16500,48337,112700.0,6830288.0
2014-12-09,16500,16500,16000,16050,27988,109626.0,6830288.0
2014-12-10,16150,16150,15750,15750,24162,107577.0,6830288.0
2014-12-11,15800,15850,15200,15200,24172,103820.0,6830288.0
2014-12-12,15100,15100,14500,14650,53995,100064.0,6830288.0
2014-12-15,14850,14850,14450,14800,20530,101088.0,6830288.0
2014-12-16,14550,14850,14200,14450,20197,98698.0,6830288.0
2014-12-17,14250,14300,13700,13850,50687,94599.0,6830288.0
2014-12-18,14250,14650,13600,13950,31285,95283.0,6830288.0
2014-12-19,13950,14300,13950,14150,10627,96649.0,6830288.0
2014-12-22,14350,14350,13900,13950,11024,95283.0,6830288.0
2014-12-23,14250,14250,13750,13950,17691,95283.0,6830288.0
2014-12-24,13950,14150,13800,14150,11868,96649.0,6830288.0
2014-12-26,14150,14250,13900,14150,10300,96649.0,6830288.0
2014-12-29,14150,14550,13900,14500,19046,99039.0,6830288.0
2014-12-30,14500,14750,14200,14550,24005,99381.0,6830288.0
2015-01-02,14550,14650,14100,14600,5976,99722.0,6830288.0
2015-01-05,14500,14700,14200,14350,23178,98015.0,6830288.0
2015-01-06,14200,14600,14150,14200,14606,96990.0,6830288.0
2015-01-07,14200,14450,14100,14300,9021,97673.0,6830288.0
2015-01-08,14250,14950,14250,14900,34441,101771.0,6830288.0
2015-01-09,14900,15700,14700,15400,51344,105186.0,6830288.0
2015-01-12,15400,15550,15000,15250,21448,104162.0,6830288.0
2015-01-13,15150,15350,14800,15250,25725,104162.0,6830288.0
2015-01-14,15400,15400,15000,15050,11928,102796.0,6830288.0
2015-01-15,15100,15800,15050,15650,41360,106894.0,6830288.0
2015-01-16,15650,15650,15300,15450,36103,105528.0,6830288.0
2015-01-19,15500,15900,15350,15550,18737,106211.0,6830288.0
2015-01-20,15550,15750,15100,15250,21755,104162.0,6830288.0
2015-01-21,15450,15450,14950,15150,24747,103479.0,6830288.0
2015-01-22,15050,15300,14700,14750,36493,100747.0,6830288.0
2015-01-23,14750,15100,14750,15000,13255,102454.0,6830288.0
2015-01-26,14800,15700,14400,15700,57921,107236.0,6830288.0
2015-01-27,16000,16200,15550,15600,37426,106552.0,6830288.0
2015-01-28,15600,16100,15400,15950,25228,108943.0,6830288.0
2015-01-29,16050,16150,15650,15650,31859,106894.0,6830288.0
2015-01-30,15850,15900,15450,15700,26171,107236.0,6830288.0
2015-02-02,15700,16700,15200,16500,127046,112700.0,6830288.0
2015-02-03,16500,16750,16250,16300,71534,111334.0,6830288.0
2015-02-04,16300,16800,16300,16650,63846,113724.0,6830288.0
2015-02-05,16750,16900,16400,16400,87552,112017.0,6830288.0
2015-02-06,16500,17200,16400,17000,82280,116115.0,6830288.0
2015-02-09,17100,17400,16800,17200,72952,117481.0,6830288.0
2015-02-10,17100,17400,17000,17200,47534,117481.0,6830288.0
2015-02-11,17350,17500,17000,17350,39339,118505.0,6830288.0
2015-02-12,17400,17800,17050,17050,59360,116456.0,6830288.0
2015-02-13,17100,17350,16750,17100,29227,116798.0,6830288.0
2015-02-16,17100,17300,16700,17250,56795,117822.0,6830288.0
2015-02-17,17350,17650,16900,17100,14399,116798.0,6830288.0
2015-02-23,17100,17100,16400,16650,31171,113724.0,6830288.0
2015-02-24,16650,17200,16600,16750,27391,114407.0,6830288.0
2015-02-25,16900,16900,16300,16300,31533,111334.0,6830288.0
2015-02-26,16150,16850,15950,16850,33294,115090.0,6830288.0
2015-02-27,16700,17500,16700,17500,23439,119530.0,6830288.0
2015-03-02,17450,17550,16950,17450,83444,119189.0,6830288.0
2015-03-03,17600,17800,17250,17500,70868,119530.0,6830288.0
2015-03-04,17500,17650,17350,17650,16473,120555.0,6830288.0
2015-03-05,17400,17950,17150,17150,31892,117139.0,6830288.0
2015-03-06,17150,17450,17000,17200,26751,117481.0,6830288.0
2015-03-09,17050,17100,16850,16900,14272,115432.0,6830288.0
2015-03-10,17000,17150,16600,16900,37033,115432.0,6830288.0
2015-03-11,16650,16850,15600,16350,83812,111675.0,6830288.0
2015-03-12,16200,16450,16050,16400,10402,112017.0,6830288.0
2015-03-13,16500,16500,16000,16200,21350,110651.0,6830288.0
2015-03-16,16300,16550,16000,16350,16454,111675.0,6830288.0
2015-03-17,16700,17150,16500,17000,80738,116115.0,6830288.0
2015-03-18,17400,17400,16400,16450,61917,112358.0,6830288.0
2015-03-19,16450,16600,16000,16250,32922,110992.0,6830288.0
2015-03-20,16200,16300,15900,16150,24213,110309.0,6830288.0
2015-03-23,16400,16450,16050,16050,12359,109626.0,6830288.0
2015-03-24,15950,16200,15800,15800,22202,107919.0,6830288.0
2015-03-25,16050,16200,15650,15800,28163,107919.0,6830288.0
2015-03-26,15650,15900,15550,15600,26427,106552.0,6830288.0
2015-03-27,15650,16100,15650,16050,20879,109626.0,6830288.0
2015-03-30,16100,16550,15650,16300,35216,111334.0,6830288.0
2015-03-31,16350,16500,16150,16200,14555,110651.0,6830288.0
2015-04-01,16200,16350,16050,16300,18807,111334.0,6830288.0
2015-04-02,16300,16350,16000,16200,26351,110651.0,6830288.0
2015-04-03,16200,16200,15700,16000,67185,109285.0,6830288.0
2015-04-06,16000,16200,15850,16000,44453,109285.0,6830288.0
2015-04-07,16000,16150,15450,15800,56925,107919.0,6830288.0
2015-04-08,15950,16100,15600,15750,38697,107577.0,6830288.0
2015-04-09,15800,15950,15650,15750,32282,107577.0,6830288.0
2015-04-10,15850,16750,15850,16600,99909,113383.0,6830288.0
2015-04-13,16750,16750,16400,16500,51348,112700.0,6830288.0
2015-04-14,16500,16950,16350,16400,43367,112017.0,6830288.0
2015-04-15,16400,17500,16300,17350,77070,118505.0,6830288.0
2015-04-16,17400,18050,17300,17600,73661,120213.0,6830288.0
2015-04-17,17600,17700,17150,17500,50816,119530.0,6830288.0
2015-04-20,17250,17900,17250,17250,58023,117822.0,6830288.0
2015-04-21,17300,17650,16950,17200,38985,117481.0,6830288.0
2015-04-22,17200,17450,16200,17250,54815,117822.0,6830288.0
2015-04-23,17150,17300,16650,17200,49192,117481.0,6830288.0
2015-04-24,17250,18050,16900,17600,90547,120213.0,6830288.0
2015-04-27,17600,17750,17350,17650,23810,120555.0,6830288.0
2015-04-28,17800,18300,17250,17300,49669,118164.0,6830288.0
2015-04-29,17300,17700,16900,17550,28068,119872.0,6830288.0
2015-04-30,17750,17750,17050,17150,16154,117139.0,6830288.0
2015-05-04,17150,17300,16200,16400,38899,112017.0,6830288.0
2015-05-06,16450,16600,15650,15650,30344,106894.0,6830288.0
2015-05-07,15850,16300,15400,16300,17668,111334.0,6830288.0
2015-05-08,16300,16500,16000,16200,14116,110651.0,6830288.0
2015-05-11,16100,16250,15800,16200,17474,110651.0,6830288.0
2015-05-12,16300,16350,16000,16300,11968,111334.0,6830288.0
2015-05-13,16300,16300,15850,16050,22794,109626.0,6830288.0
2015-05-14,16050,16300,15450,16100,67476,109968.0,6830288.0
2015-05-15,16150,16350,16000,16100,26421,109968.0,6830288.0
2015-05-18,15950,15950,14600,15400,118977,105186.0,6830288.0
2015-05-19,15300,15600,14850,15500,43184,105869.0,6830288.0
2015-05-20,15650,16000,15300,15400,26717,105186.0,6830288.0
2015-05-21,15350,15600,14900,15200,27920,103820.0,6830288.0
2015-05-22,15200,15500,15100,15400,15647,105186.0,6830288.0
2015-05-26,15700,16200,15400,16100,48375,109968.0,6830288.0
2015-05-27,15850,16250,15550,16150,20714,110309.0,6830288.0
2015-05-28,16250,16300,15900,16050,40824,109626.0,6830288.0
2015-05-29,16300,16450,16200,16200,22254,110651.0,6830288.0
2015-06-01,16300,16400,15700,16250,43675,110992.0,6830288.0
2015-06-02,16150,16400,16000,16250,38264,110992.0,6830288.0
2015-06-03,16100,16550,15950,15950,25734,108943.0,6830288.0
2015-06-04,15900,16200,15700,15950,10073,108943.0,6830288.0
2015-06-05,16200,16200,15700,15850,21581,108260.0,6830288.0
2015-06-08,15700,16000,15500,16000,20111,109285.0,6830288.0
2015-06-09,16100,16450,15750,16400,27660,112017.0,6830288.0
2015-06-10,16400,16600,16100,16400,34378,112017.0,6830288.0
2015-06-11,16500,16650,16200,16400,22116,112017.0,6830288.0
2015-06-12,16500,16500,16000,16450,33684,112358.0,6830288.0
2015-06-15,16600,17200,16050,16050,58510,109626.0,6830288.0
2015-06-16,15950,16050,14700,15750,40306,107577.0,6830288.0
2015-06-17,15700,16000,15500,15750,10900,107577.0,6830288.0
2015-06-18,15750,16050,15700,15800,13613,107919.0,6830288.0
2015-06-19,16050,16750,15950,16250,37047,110992.0,6830288.0
2015-06-22,16150,16500,16100,16250,13471,110992.0,6830288.0
2015-06-23,16450,16450,16000,16200,20919,110651.0,6830288.0
2015-06-24,16300,17000,15950,16600,69186,113383.0,6830288.0
