녹십자엠에스(142280),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-06-25,8345,8427,8221,8222,45349,96173.0,9617283.0
2019-06-26,8172,8345,8172,8222,19058,96173.0,9617283.0
2019-06-27,8147,8262,8040,8099,32735,94730.0,9617283.0
2019-06-28,8180,8180,7934,8025,27458,93865.0,9617283.0
2019-07-01,8024,8304,8024,8173,17112,95596.0,9617283.0
2019-07-02,8123,8213,8123,8181,10429,95692.0,9617283.0
2019-07-03,8262,8262,8082,8140,12446,95211.0,9617283.0
2019-07-04,8197,8197,7983,7983,19292,93384.0,9617283.0
2019-07-05,8090,8180,7934,8057,25866,94249.0,9617283.0
2019-07-08,8057,8065,7868,7877,22120,92134.0,9617283.0
2019-07-09,7679,7851,7613,7613,39699,89056.0,9617283.0
2019-07-10,7506,7695,7481,7523,29650,87998.0,9617283.0
2019-07-11,7523,7613,7490,7564,18239,88479.0,9617283.0
2019-07-12,7596,7769,7555,7720,19871,90306.0,9617283.0
2019-07-15,7728,7802,7596,7605,9876,88960.0,9617283.0
2019-07-16,7531,7679,7481,7605,16177,88960.0,9617283.0
2019-07-17,7786,7786,7416,7433,35312,86940.0,9617283.0
2019-07-18,7301,7934,6931,7194,145011,84151.0,9617283.0
2019-07-19,7309,7309,7103,7243,17661,84728.0,9617283.0
2019-07-22,7243,7407,7243,7367,13829,86171.0,9617283.0
2019-07-23,7284,7383,7235,7252,14840,84824.0,9617283.0
2019-07-24,7383,7383,7103,7120,13235,83286.0,9617283.0
2019-07-25,6889,6963,6659,6750,58753,78958.0,9617283.0
2019-07-26,6750,6758,6413,6438,37331,75303.0,9617283.0
2019-07-29,6413,6445,6075,6076,52132,71072.0,9617283.0
2019-07-30,5837,6314,5837,6166,32587,72130.0,9617283.0
2019-07-31,6084,6404,6034,6380,33780,74630.0,9617283.0
2019-08-01,6380,6528,6306,6306,13705,73765.0,9617283.0
2019-08-02,6223,6437,6166,6166,9124,72130.0,9617283.0
2019-08-05,6158,6158,5229,5320,48489,62224.0,9617283.0
2019-08-06,4933,5492,4859,4982,49378,58281.0,9617283.0
2019-08-07,4941,5335,4941,5213,37310,60974.0,9617283.0
2019-08-08,5409,5590,5253,5484,29910,64147.0,9617283.0
2019-08-09,5483,5607,5385,5468,16555,63955.0,9617283.0
2019-08-12,5467,5631,5467,5624,17445,65782.0,9617283.0
2019-08-13,5623,5631,5508,5583,9634,65301.0,9617283.0
2019-08-14,5664,5771,5533,5558,9912,65013.0,9617283.0
2019-08-16,5434,5500,5335,5459,17702,63859.0,9617283.0
2019-08-19,5459,5747,5459,5657,21770,66167.0,9617283.0
2019-08-20,5656,5878,5631,5780,15849,67609.0,9617283.0
2019-08-21,5812,5977,5730,5944,17442,69533.0,9617283.0
2019-08-22,6001,6314,5969,6265,38329,73284.0,9617283.0
2019-08-23,5837,5960,5599,5665,201576,66263.0,9617283.0
2019-08-26,5442,5730,5196,5328,92076,62320.0,9617283.0
2019-08-27,5335,5401,5081,5163,58916,60397.0,9617283.0
2019-08-28,5138,5303,5064,5262,30999,61551.0,9617283.0
2019-08-29,5344,5352,5097,5114,36588,59820.0,9617283.0
2019-08-30,5212,5212,5105,5122,30530,59916.0,9617283.0
2019-09-02,5105,5237,5064,5180,44941,60589.0,9617283.0
2019-09-03,5261,5303,5163,5246,23200,61358.0,9617283.0
2019-09-04,5237,5368,5220,5369,26773,62801.0,9617283.0
2019-09-05,5385,5492,5385,5426,27168,63474.0,9617283.0
2019-09-06,5492,5500,5303,5361,14878,62705.0,9617283.0
2019-09-09,5344,5393,5163,5196,37710,60781.0,9617283.0
2019-09-10,5187,5212,5097,5098,28116,59627.0,9617283.0
2019-09-11,5081,5253,5081,5204,18191,60877.0,9617283.0
2019-09-16,5311,5311,5179,5254,25742,61454.0,9617283.0
2019-09-17,5253,5574,5245,5558,90736,65013.0,9617283.0
2019-09-18,5483,5623,5483,5525,32224,64628.0,9617283.0
2019-09-19,5557,5557,5459,5492,24078,64243.0,9617283.0
2019-09-20,5541,5541,5426,5517,21155,64532.0,9617283.0
2019-09-23,5615,5623,5426,5435,21642,63570.0,9617283.0
2019-09-24,5344,5426,5303,5328,23256,62320.0,9617283.0
2019-09-25,5327,5418,5212,5237,25565,61262.0,9617283.0
2019-09-26,5261,5344,5196,5221,33554,61070.0,9617283.0
2019-09-27,5113,5237,5023,5040,93217,58954.0,9617283.0
2019-09-30,5040,5250,5040,5140,43872,49433.0,9617283.0
2019-10-01,5100,5240,5060,5230,23442,50298.0,9617283.0
2019-10-02,5230,5230,5020,5070,26305,48760.0,9617283.0
2019-10-04,5130,5250,5030,5030,18522,48375.0,9617283.0
2019-10-07,5050,5180,5030,5090,47305,,
