덕산네오룩스(213420),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-05-11,19914,21617,19914,20691,218065,495921.0,12007770.0
2017-05-12,20841,20891,20265,20491,60452,491118.0,12007770.0
2017-05-15,20265,20640,19989,20516,73363,491718.0,12007770.0
2017-05-16,20490,20540,19438,19689,121736,471905.0,12007770.0
2017-05-17,19989,20966,19914,20741,181776,497122.0,12007770.0
2017-05-18,20540,21392,20415,21067,103523,504927.0,12007770.0
2017-05-19,21242,21267,20165,20891,296633,500724.0,12007770.0
2017-05-22,21192,21968,21116,21493,152940,515133.0,12007770.0
2017-05-23,21843,24022,21793,22294,282876,534346.0,12007770.0
2017-05-24,22369,22745,21868,22044,100978,528342.0,12007770.0
2017-05-25,22043,22870,21693,22595,140649,541550.0,12007770.0
2017-05-26,22895,23546,22319,22845,116458,547554.0,12007770.0
2017-05-29,23947,24097,22294,22895,238940,548755.0,12007770.0
2017-05-30,22870,23246,22143,22946,152109,549956.0,12007770.0
2017-05-31,23296,23872,22945,23196,147417,555960.0,12007770.0
2017-06-01,23196,24072,22995,24048,110143,576373.0,12007770.0
2017-06-02,24047,25300,24047,24899,147837,596786.0,12007770.0
2017-06-05,25250,25600,25149,25501,96114,611195.0,12007770.0
2017-06-07,25951,27554,25901,27555,163467,660427.0,12007770.0
2017-06-08,28306,29107,26903,27755,212032,665230.0,12007770.0
2017-06-09,28055,28055,25099,25901,434939,620802.0,12007770.0
2017-06-12,25300,26352,24498,25601,359927,613597.0,12007770.0
2017-06-13,26001,26101,24949,25701,130864,615999.0,12007770.0
2017-06-14,25600,25700,24072,24799,305129,594385.0,12007770.0
2017-06-15,24774,25350,24097,25200,228237,603991.0,12007770.0
2017-06-16,25600,28700,24400,26800,819963,321808.0,12007770.0
2017-06-19,27100,27500,26300,26550,186256,318806.0,12007770.0
2017-06-20,26600,26750,25650,25800,172801,309800.0,12007770.0
2017-06-21,25100,25550,24750,25400,167083,304997.0,12007770.0
2017-06-22,25350,28550,24900,27250,374249,327212.0,12007770.0
2017-06-23,26850,28000,26350,27750,172629,333216.0,12007770.0
2017-06-26,28100,28100,27250,27700,103588,332615.0,12007770.0
2017-06-27,27700,30000,27500,29900,283192,359032.0,12007770.0
2017-06-28,29900,31300,28900,29100,220357,349426.0,12007770.0
2017-06-29,29750,30650,28500,29100,202732,349426.0,12007770.0
2017-06-30,28450,29400,28400,29050,99120,348826.0,12007770.0
2017-07-03,28800,29050,27000,27250,301193,327212.0,12007770.0
2017-07-04,26700,27850,26250,26700,149628,320607.0,12007770.0
2017-07-05,26400,27250,26350,26700,139918,320607.0,12007770.0
2017-07-06,27000,27300,25600,26250,196018,315204.0,12007770.0
2017-07-07,25500,26650,25100,25800,329469,619458.0,24010012.0
2017-07-10,26050,27400,24550,26850,457452,644669.0,24010012.0
2017-07-11,27250,27400,25900,25900,236460,621859.0,24010012.0
2017-07-12,26100,26100,25300,25650,174164,615857.0,24010012.0
2017-07-13,25950,26550,25700,26250,171941,630263.0,24010012.0
2017-07-14,26200,26350,25750,25900,123274,621859.0,24010012.0
2017-07-17,25800,27000,25100,27000,287051,648270.0,24010012.0
2017-07-18,26850,29400,26600,28450,575449,683085.0,24010012.0
2017-07-19,28950,30300,28150,28650,394572,687887.0,24010012.0
2017-07-20,28850,29950,28100,29550,328845,709496.0,24010012.0
2017-07-21,29600,30000,28750,28950,229633,695090.0,24010012.0
2017-07-24,29200,29800,28750,29450,228868,707095.0,24010012.0
2017-07-25,29650,30000,28400,28900,268808,693889.0,24010012.0
2017-07-26,28900,28900,26050,26350,546090,632664.0,24010012.0
2017-07-27,26250,26900,25500,25850,300120,620659.0,24010012.0
2017-07-28,25550,25650,22600,23600,732744,566636.0,24010012.0
2017-07-31,22850,24650,22850,24600,318909,590646.0,24010012.0
2017-08-01,24300,25200,23900,24600,224583,590646.0,24010012.0
2017-08-02,26000,26550,25150,26200,360318,629062.0,24010012.0
2017-08-03,26050,26050,24300,25250,283064,606253.0,24010012.0
2017-08-04,25150,25900,24900,25450,188587,611055.0,24010012.0
2017-08-07,25600,26100,24950,25300,144515,607453.0,24010012.0
2017-08-08,25350,26200,25000,26200,129707,629062.0,24010012.0
2017-08-09,26000,26450,25350,25400,152652,609854.0,24010012.0
2017-08-10,25050,26100,25050,25600,134737,614656.0,24010012.0
2017-08-11,25050,26800,25050,26100,408853,626661.0,24010012.0
2017-08-14,26850,28000,26150,28000,473979,672280.0,24010012.0
2017-08-16,28000,28850,27550,28000,326800,672280.0,24010012.0
2017-08-17,27850,28400,27400,27750,192604,666278.0,24010012.0
2017-08-18,27100,27650,26750,27300,896821,655473.0,24010012.0
2017-08-21,27700,27700,25650,25650,464274,615857.0,24010012.0
2017-08-22,25900,26550,25500,25900,220797,621859.0,24010012.0
2017-08-23,26200,26300,25650,25800,183779,619458.0,24010012.0
2017-08-24,25500,25750,24700,25000,408295,600250.0,24010012.0
2017-08-25,25050,25800,25050,25200,215401,605052.0,24010012.0
2017-08-28,25550,25600,24600,24600,205706,590646.0,24010012.0
2017-08-29,24250,24350,23650,23850,386645,572639.0,24010012.0
2017-08-30,24150,24250,23600,24000,266396,576240.0,24010012.0
2017-08-31,24300,25350,24100,25000,438100,600250.0,24010012.0
2017-09-01,25200,25600,24600,24650,235831,591847.0,24010012.0
2017-09-04,23500,24350,23400,23400,368865,561834.0,24010012.0
2017-09-05,23850,24050,23250,23800,181110,571438.0,24010012.0
2017-09-06,23700,24000,23300,23500,157204,564235.0,24010012.0
2017-09-07,23800,24750,23650,24250,257510,582243.0,24010012.0
2017-09-08,24600,24650,23800,23850,171548,572639.0,24010012.0
2017-09-11,24000,24350,23700,24300,131322,583443.0,24010012.0
2017-09-12,24600,25550,24150,25200,377730,605052.0,24010012.0
2017-09-13,25500,25750,24500,24850,344040,596649.0,24010012.0
2017-09-14,24850,24850,23700,23900,376743,573839.0,24010012.0
2017-09-15,23900,23950,23100,23950,258396,575040.0,24010012.0
2017-09-18,24100,24350,23200,23450,243178,563035.0,24010012.0
2017-09-19,23450,23600,23050,23500,166305,564235.0,24010012.0
2017-09-20,23500,23600,21800,21850,439394,524619.0,24010012.0
2017-09-21,21600,21700,19800,19850,863136,476599.0,24010012.0
2017-09-22,19600,20450,19150,19350,447856,464594.0,24010012.0
2017-09-25,19550,20550,19550,20450,273354,491005.0,24010012.0
2017-09-26,20150,20900,19900,20650,140922,495807.0,24010012.0
2017-09-27,20450,21650,20250,21050,254081,505411.0,24010012.0
2017-09-28,21050,22650,21050,21950,309107,527020.0,24010012.0
2017-09-29,21950,22300,21400,21800,168994,523418.0,24010012.0
2017-10-10,21900,22550,21200,22450,184736,539025.0,24010012.0
2017-10-11,22350,22650,22000,22650,121195,543827.0,24010012.0
2017-10-12,22650,22650,22250,22250,122156,534223.0,24010012.0
2017-10-13,22100,22450,20400,20900,281737,501809.0,24010012.0
2017-10-16,21000,21150,19650,20850,262177,500609.0,24010012.0
2017-10-17,20900,21400,20350,20600,119480,494606.0,24010012.0
2017-10-18,20500,20750,20150,20500,110003,492205.0,24010012.0
2017-10-19,20450,21500,20450,21400,150329,513814.0,24010012.0
2017-10-20,21250,21750,20900,21000,102403,504210.0,24010012.0
2017-10-23,21250,22200,20950,21800,198732,523418.0,24010012.0
2017-10-24,21550,22600,21550,22000,228183,528220.0,24010012.0
2017-10-25,22400,22400,21550,21800,131766,523418.0,24010012.0
2017-10-26,22000,22050,20800,20800,160221,499408.0,24010012.0
2017-10-27,21100,22600,21000,22300,341440,535423.0,24010012.0
2017-10-30,22450,22450,21600,21750,161891,522218.0,24010012.0
2017-10-31,21750,22450,21700,21950,164333,527020.0,24010012.0
2017-11-01,22050,22200,21300,21750,144692,522218.0,24010012.0
2017-11-02,22000,22300,21500,22100,185671,530621.0,24010012.0
2017-11-03,22200,22300,21550,21800,166073,523418.0,24010012.0
2017-11-06,21650,22200,21550,21750,157372,522218.0,24010012.0
2017-11-07,21800,22100,21250,21400,156326,513814.0,24010012.0
2017-11-08,21300,22100,21300,22000,324077,528220.0,24010012.0
2017-11-09,22400,23750,22250,23600,922184,566636.0,24010012.0
2017-11-10,23900,25000,23850,24700,739246,593047.0,24010012.0
2017-11-13,25450,26000,24650,25800,606586,619458.0,24010012.0
2017-11-14,26450,26900,25600,26150,548884,627862.0,24010012.0
2017-11-15,26100,26750,24900,25500,555899,612255.0,24010012.0
2017-11-16,25800,27350,25450,27250,606933,654273.0,24010012.0
2017-11-17,28000,28450,27300,27900,556017,669879.0,24010012.0
2017-11-20,28350,28350,26900,27150,375809,651872.0,24010012.0
2017-11-21,27300,27400,25950,26550,395814,637466.0,24010012.0
2017-11-22,26450,27500,26100,26750,372808,642268.0,24010012.0
2017-11-23,26750,27150,26000,26000,249059,624260.0,24010012.0
2017-11-24,26000,27000,25600,25800,387134,619458.0,24010012.0
2017-11-27,25650,25700,23900,23900,796736,573839.0,24010012.0
2017-11-28,24250,24650,23100,23200,496212,557032.0,24010012.0
2017-11-29,23400,23900,22450,23800,626842,571438.0,24010012.0
2017-11-30,23400,23550,23000,23000,359491,552230.0,24010012.0
2017-12-01,23300,23400,22600,23000,249129,552230.0,24010012.0
2017-12-04,23000,23150,21850,22300,333098,535423.0,24010012.0
2017-12-05,22200,22800,21800,22400,204415,537824.0,24010012.0
2017-12-06,22500,23250,22050,22050,265592,529421.0,24010012.0
2017-12-07,22150,22300,21100,21700,242879,521017.0,24010012.0
2017-12-08,22100,23350,22000,22750,493338,546228.0,24010012.0
2017-12-11,23100,23450,22500,23300,320151,559433.0,24010012.0
2017-12-12,23650,23800,22700,23000,290835,552230.0,24010012.0
2017-12-13,23050,23600,22650,23200,192636,557032.0,24010012.0
2017-12-14,23200,23450,22800,22900,232256,549829.0,24010012.0
2017-12-15,22900,23700,22600,23550,317739,565436.0,24010012.0
2017-12-18,23950,23950,23050,23050,139874,553431.0,24010012.0
2017-12-19,23100,24150,22900,24150,360729,579842.0,24010012.0
2017-12-20,24100,24800,23750,23900,388861,573839.0,24010012.0
2017-12-21,24150,24600,23400,23400,295110,561834.0,24010012.0
2017-12-22,23600,24500,23200,24450,288775,587045.0,24010012.0
2017-12-26,24950,25600,24500,25200,407323,605052.0,24010012.0
2017-12-27,25350,25500,24750,25250,296318,606253.0,24010012.0
2017-12-28,25300,25300,24250,24600,330226,590646.0,24010012.0
2018-01-02,24650,24800,24200,24600,244493,590646.0,24010012.0
2018-01-03,24950,25550,24550,24850,478859,596649.0,24010012.0
2018-01-04,25050,25050,23150,23350,516362,560634.0,24010012.0
2018-01-05,23600,23650,22450,22950,553962,551030.0,24010012.0
2018-01-08,23100,23200,21900,22150,436065,531822.0,24010012.0
2018-01-09,22200,22800,21900,22350,291740,536624.0,24010012.0
2018-01-10,22450,23050,22050,23050,325674,553431.0,24010012.0
2018-01-11,23100,23250,22550,22700,199777,545027.0,24010012.0
2018-01-12,23150,23250,22100,22850,369312,548629.0,24010012.0
2018-01-15,22500,22750,22150,22750,293956,546228.0,24010012.0
2018-01-16,22700,23850,22250,23700,520562,569037.0,24010012.0
2018-01-17,23700,23950,23250,23800,275488,571438.0,24010012.0
2018-01-18,24350,24900,23600,23750,621774,570238.0,24010012.0
2018-01-19,23900,24250,23050,23500,332796,564235.0,24010012.0
2018-01-22,23300,23350,20950,21000,1021962,504210.0,24010012.0
2018-01-23,20750,20800,19750,20650,838641,495807.0,24010012.0
2018-01-24,20900,20900,20200,20250,492784,486203.0,24010012.0
2018-01-25,20250,20450,19400,20000,843260,480200.0,24010012.0
2018-01-26,20300,20550,20000,20050,673884,481401.0,24010012.0
2018-01-29,20150,20500,20000,20150,477243,483802.0,24010012.0
2018-01-30,20200,20250,19750,19750,446189,474198.0,24010012.0
2018-01-31,19700,20250,19650,19850,348330,476599.0,24010012.0
2018-02-01,19850,20250,19800,20000,281356,480200.0,24010012.0
2018-02-02,20100,20200,19700,19900,277089,477799.0,24010012.0
2018-02-05,19200,19500,19050,19150,325609,459792.0,24010012.0
2018-02-06,18250,19550,18000,19050,510180,457391.0,24010012.0
2018-02-07,19600,19850,19100,19100,324825,458591.0,24010012.0
2018-02-08,19250,19950,19200,19850,397339,476599.0,24010012.0
2018-02-09,19250,19400,18850,18900,322969,453789.0,24010012.0
2018-02-12,19050,19500,18500,18850,355536,452589.0,24010012.0
2018-02-13,19200,19200,18500,18500,202437,444185.0,24010012.0
2018-02-14,18600,20450,18550,20050,721970,481401.0,24010012.0
2018-02-19,20500,21650,20400,21450,891885,515015.0,24010012.0
2018-02-20,21350,21900,21050,21450,604333,515015.0,24010012.0
2018-02-21,21450,23450,21450,22950,1801124,551030.0,24010012.0
2018-02-22,22800,22800,22000,22700,756969,545027.0,24010012.0
2018-02-23,22000,22050,20250,20350,1735573,488604.0,24010012.0
2018-02-26,20350,20550,19850,20200,461747,485002.0,24010012.0
2018-02-27,20450,20450,19800,19800,461766,475398.0,24010012.0
2018-02-28,19400,20300,19300,19850,402941,476599.0,24010012.0
2018-03-02,19700,19950,19450,19950,188044,479000.0,24010012.0
2018-03-05,19900,19900,19050,19100,264769,458591.0,24010012.0
2018-03-06,19400,19650,19100,19550,126043,469396.0,24010012.0
2018-03-07,19550,19900,19400,19450,163344,466995.0,24010012.0
2018-03-08,19500,20000,19450,19700,162879,472997.0,24010012.0
2018-03-09,19900,20150,19600,19900,148498,477799.0,24010012.0
2018-03-12,20150,20150,19800,20000,190216,480200.0,24010012.0
2018-03-13,19950,20000,19450,19600,203935,470596.0,24010012.0
2018-03-14,19550,19550,19100,19100,243360,458591.0,24010012.0
2018-03-15,19100,19350,19000,19050,156056,457391.0,24010012.0
2018-03-16,19100,19200,18600,18750,239352,450188.0,24010012.0
2018-03-19,18650,19500,18500,18750,282213,450188.0,24010012.0
2018-03-20,18550,18850,18300,18500,276293,444185.0,24010012.0
2018-03-21,18500,18650,18100,18150,250916,435782.0,24010012.0
2018-03-22,18100,18250,16900,17000,691442,408170.0,24010012.0
2018-03-23,16300,17050,16100,16200,377838,388962.0,24010012.0
2018-03-26,16250,16500,15800,16450,290370,394965.0,24010012.0
2018-03-27,16700,16700,16200,16500,181337,396165.0,24010012.0
2018-03-28,16100,16600,16050,16050,190408,385361.0,24010012.0
2018-03-29,16450,16900,16150,16750,237736,402168.0,24010012.0
2018-03-30,16900,16900,16550,16700,113914,400967.0,24010012.0
2018-04-02,16750,16750,16000,16000,198154,384160.0,24010012.0
2018-04-03,15800,16050,15750,15800,155002,379358.0,24010012.0
2018-04-04,16100,16450,15750,15800,191286,379358.0,24010012.0
2018-04-05,16000,16600,15900,16100,318858,386561.0,24010012.0
2018-04-06,16050,16050,15550,15550,208507,373356.0,24010012.0
2018-04-09,15450,15800,15450,15650,111108,375757.0,24010012.0
2018-04-10,15650,16000,15500,16000,139977,384160.0,24010012.0
2018-04-11,16200,16800,15900,16650,239299,399767.0,24010012.0
2018-04-12,16750,18300,16600,18000,821176,432180.0,24010012.0
2018-04-13,18300,18350,17500,17550,438074,421376.0,24010012.0
2018-04-16,17550,17750,17400,17600,128003,422576.0,24010012.0
2018-04-17,17600,17650,16850,17050,234403,409371.0,24010012.0
2018-04-18,16850,16850,15750,15850,621429,380559.0,24010012.0
2018-04-19,16050,16300,15800,15950,266364,382960.0,24010012.0
2018-04-20,16200,16250,15950,16200,135144,388962.0,24010012.0
2018-04-23,16200,16400,15950,15950,142735,382960.0,24010012.0
2018-04-24,15950,16000,15500,15600,195466,374556.0,24010012.0
2018-04-25,15450,15650,15100,15100,174356,362551.0,24010012.0
2018-04-26,15100,15700,15100,15400,103855,369754.0,24010012.0
2018-04-27,15600,15650,15300,15450,87330,370955.0,24010012.0
2018-04-30,15450,15450,14800,15150,178255,363752.0,24010012.0
2018-05-02,15150,15300,14750,15150,128609,363752.0,24010012.0
2018-05-03,15000,15250,14900,14950,118324,358950.0,24010012.0
2018-05-04,15000,15300,14850,14850,94205,356549.0,24010012.0
2018-05-08,15000,16100,15000,15100,361248,362551.0,24010012.0
2018-05-09,15400,15500,14800,15300,160010,367353.0,24010012.0
2018-05-10,15200,15450,15050,15150,72763,363752.0,24010012.0
2018-05-11,15200,15900,15200,15900,153620,381759.0,24010012.0
2018-05-14,15950,16300,15800,16150,182550,387762.0,24010012.0
2018-05-15,16200,16200,15700,15900,105993,381759.0,24010012.0
2018-05-16,15700,15700,15100,15100,145979,362551.0,24010012.0
2018-05-17,15100,15900,15100,15900,175590,381759.0,24010012.0
2018-05-18,15800,16250,15750,16050,168130,385361.0,24010012.0
2018-05-21,16050,16600,15900,16150,241235,387762.0,24010012.0
2018-05-23,16200,16800,16100,16250,244125,390163.0,24010012.0
2018-05-24,16300,16450,15750,15750,115564,378158.0,24010012.0
2018-05-25,15700,16100,15550,16050,93948,385361.0,24010012.0
2018-05-28,16100,16150,15500,15600,171182,374556.0,24010012.0
2018-05-29,16100,17700,16050,17250,1102194,414173.0,24010012.0
2018-05-30,17350,17500,16850,16900,510661,405769.0,24010012.0
2018-05-31,16950,17000,16000,16150,460815,387762.0,24010012.0
2018-06-01,16100,17200,16050,16850,361113,404569.0,24010012.0
2018-06-04,17100,17650,16700,17350,537648,416574.0,24010012.0
2018-06-05,17750,18550,17600,17900,882050,429779.0,24010012.0
2018-06-07,17950,18100,17350,17800,285176,427378.0,24010012.0
2018-06-08,17800,17800,17050,17100,303334,410571.0,24010012.0
2018-06-11,17200,17350,16600,16750,277063,402168.0,24010012.0
2018-06-12,16850,18150,16850,17450,596272,418975.0,24010012.0
2018-06-14,17550,17850,16900,17100,244579,410571.0,24010012.0
2018-06-15,17100,17400,16750,17150,174698,411772.0,24010012.0
2018-06-18,17000,17150,15800,16000,369495,384160.0,24010012.0
2018-06-19,15800,16400,15200,15200,216417,364952.0,24010012.0
2018-06-20,15200,16000,15200,16000,152684,384160.0,24010012.0
2018-06-21,15800,16000,15600,15750,94475,378158.0,24010012.0
2018-06-22,15700,15900,15300,15750,96021,378158.0,24010012.0
2018-06-25,15500,15800,15400,15750,59069,378158.0,24010012.0
2018-06-26,15300,15600,15200,15550,105544,373356.0,24010012.0
2018-06-27,15600,16000,15250,15350,111709,368554.0,24010012.0
2018-06-28,15050,15300,14850,14900,102618,357749.0,24010012.0
2018-06-29,15050,15500,14700,15400,130769,369754.0,24010012.0
2018-07-02,15400,15550,14250,14250,150087,342143.0,24010012.0
2018-07-03,14550,14900,13950,14400,160549,345744.0,24010012.0
2018-07-04,14150,14750,14150,14450,66925,346945.0,24010012.0
2018-07-05,14600,15000,14350,14750,105860,354148.0,24010012.0
2018-07-06,15250,15250,14450,14800,80255,355348.0,24010012.0
2018-07-09,14950,15550,14950,15400,94884,369754.0,24010012.0
2018-07-10,15600,15850,15350,15550,80695,373356.0,24010012.0
2018-07-11,15350,15750,15200,15350,107429,368554.0,24010012.0
2018-07-12,15500,16100,15300,15950,133583,382960.0,24010012.0
2018-07-13,15950,16550,15650,15900,129142,381759.0,24010012.0
2018-07-16,15850,16050,15650,15750,52971,378158.0,24010012.0
2018-07-17,15700,16100,15700,15900,78625,381759.0,24010012.0
2018-07-18,16000,16850,15900,16550,303376,397366.0,24010012.0
2018-07-19,16650,16700,16000,16100,141581,386561.0,24010012.0
2018-07-20,16100,16600,15850,16200,89898,388962.0,24010012.0
2018-07-23,16500,16500,15950,15950,122014,382960.0,24010012.0
2018-07-24,16200,16250,15450,15750,119599,378158.0,24010012.0
2018-07-25,15750,15950,15150,15150,127134,363752.0,24010012.0
2018-07-26,15150,15700,15100,15650,103247,375757.0,24010012.0
2018-07-27,15650,16350,15500,16350,118246,392564.0,24010012.0
2018-07-30,16450,17550,16400,16950,648113,406970.0,24010012.0
2018-07-31,17000,17150,16500,17050,235969,409371.0,24010012.0
2018-08-01,17000,17700,16650,17650,347534,423777.0,24010012.0
2018-08-02,17600,18400,17300,18000,732884,432180.0,24010012.0
2018-08-03,18250,18250,17550,17650,225001,423777.0,24010012.0
2018-08-06,17850,18000,17350,17450,142836,418975.0,24010012.0
2018-08-07,17650,17900,17450,17850,132978,428579.0,24010012.0
2018-08-08,17500,17550,16300,16400,746930,393764.0,24010012.0
2018-08-09,16300,16350,15900,15900,239072,381759.0,24010012.0
2018-08-10,15950,16350,15400,15550,357336,373356.0,24010012.0
2018-08-13,15850,16600,15800,16200,433038,388962.0,24010012.0
2018-08-14,16150,16300,15600,15700,233151,376957.0,24010012.0
2018-08-16,15350,15850,15300,15750,156778,378158.0,24010012.0
2018-08-17,15950,16000,15600,15800,145594,379358.0,24010012.0
2018-08-20,15800,16050,15600,16050,142438,385361.0,24010012.0
2018-08-21,16050,16650,16000,16650,188244,399767.0,24010012.0
2018-08-22,16700,17000,16400,17000,184818,408170.0,24010012.0
2018-08-23,17000,17000,16350,16750,194589,402168.0,24010012.0
2018-08-24,16800,16800,16350,16750,112646,402168.0,24010012.0
2018-08-27,16800,17750,16600,17700,390765,424977.0,24010012.0
2018-08-28,17800,17900,17000,17000,279030,408170.0,24010012.0
2018-08-29,17000,17600,16700,17500,255927,420175.0,24010012.0
2018-08-30,17500,17700,17050,17100,138090,410571.0,24010012.0
2018-08-31,17050,17350,16650,17300,132009,415373.0,24010012.0
2018-09-03,17200,17200,16700,16800,150439,403368.0,24010012.0
2018-09-04,17100,17700,16800,17650,320116,423777.0,24010012.0
2018-09-05,17650,18500,17550,18150,805992,435782.0,24010012.0
2018-09-06,18350,18400,17800,17950,357422,430980.0,24010012.0
2018-09-07,17700,18200,17150,17450,430867,418975.0,24010012.0
2018-09-10,17450,18000,17200,18000,242240,432180.0,24010012.0
2018-09-11,18100,18200,17600,17800,148113,427378.0,24010012.0
2018-09-12,17800,17900,17200,17250,203343,414173.0,24010012.0
2018-09-13,17350,17600,16600,16950,353032,406970.0,24010012.0
2018-09-14,17100,17650,17100,17450,255672,418975.0,24010012.0
2018-09-17,17500,17500,16900,17100,162132,410571.0,24010012.0
2018-09-18,17000,17100,16750,17000,106216,408170.0,24010012.0
2018-09-19,17000,17050,16500,16600,169545,398566.0,24010012.0
2018-09-20,16750,16750,16100,16450,171274,394965.0,24010012.0
2018-09-21,16600,16650,16100,16250,139620,390163.0,24010012.0
2018-09-27,16150,16700,16100,16700,107373,400967.0,24010012.0
2018-09-28,16100,16150,15350,15650,404411,375757.0,24010012.0
2018-10-01,15800,15800,15400,15500,109012,372155.0,24010012.0
2018-10-02,15500,15800,15100,15150,113052,363752.0,24010012.0
2018-10-04,15200,15400,15150,15200,90477,364952.0,24010012.0
2018-10-05,15300,15800,15150,15450,105778,370955.0,24010012.0
2018-10-08,15400,15750,15100,15100,80888,362551.0,24010012.0
2018-10-10,14950,15150,14200,14200,185222,340942.0,24010012.0
2018-10-11,13350,14250,13100,13100,279437,314531.0,24010012.0
2018-10-12,13000,13600,13000,13600,161467,326536.0,24010012.0
2018-10-15,13450,13550,13000,13050,188598,313331.0,24010012.0
2018-10-16,13050,13250,12500,13000,274057,312130.0,24010012.0
2018-10-17,13450,13450,13000,13150,176389,315732.0,24010012.0
2018-10-18,13200,13250,12700,12750,90068,306128.0,24010012.0
2018-10-19,12550,12950,12550,12900,81409,309729.0,24010012.0
2018-10-22,12850,13250,12650,13200,86205,316932.0,24010012.0
2018-10-23,13200,13500,12750,13000,144429,312130.0,24010012.0
2018-10-24,13150,13250,12450,12550,132091,301326.0,24010012.0
2018-10-25,12300,12850,12200,12700,132723,304927.0,24010012.0
2018-10-26,12800,12950,12150,12200,126576,292922.0,24010012.0
2018-10-29,12000,12950,11800,11800,181439,283318.0,24010012.0
2018-10-30,11350,12600,11350,12450,197798,298925.0,24010012.0
2018-10-31,12800,12800,12200,12350,87039,296524.0,24010012.0
2018-11-01,12500,12850,12350,12400,97560,297724.0,24010012.0
2018-11-02,12600,13050,12450,12900,138313,309729.0,24010012.0
2018-11-05,12850,12850,12350,12750,100585,306128.0,24010012.0
2018-11-06,12700,12850,12100,12350,162169,296524.0,24010012.0
2018-11-07,12450,12650,12200,12400,112513,297724.0,24010012.0
2018-11-08,12750,12850,12400,12550,185007,301326.0,24010012.0
2018-11-09,12600,13850,12550,13500,463237,324135.0,24010012.0
2018-11-12,13500,14950,13500,14450,823619,346945.0,24010012.0
2018-11-13,14300,14800,14000,14600,450513,350546.0,24010012.0
2018-11-14,14400,14700,13850,14200,298129,340942.0,24010012.0
2018-11-15,14000,14750,13650,14750,210473,354148.0,24010012.0
2018-11-16,14700,14850,13850,14000,265730,336140.0,24010012.0
2018-11-19,14050,14300,13900,13900,149420,333739.0,24010012.0
2018-11-20,14000,14450,13500,13750,335217,330138.0,24010012.0
2018-11-21,13700,14150,13350,14100,190305,338541.0,24010012.0
2018-11-22,14350,14350,13800,13900,147472,333739.0,24010012.0
2018-11-23,13800,13950,13500,13600,90660,326536.0,24010012.0
2018-11-26,13500,13950,13350,13900,118871,333739.0,24010012.0
2018-11-27,13900,13950,13600,13850,85981,332539.0,24010012.0
2018-11-28,13950,14350,13700,14300,168724,343343.0,24010012.0
2018-11-29,14600,14650,14000,14100,133886,338541.0,24010012.0
2018-11-30,14150,14550,14050,14400,149936,345744.0,24010012.0
2018-12-03,14750,14800,14350,14650,120038,351747.0,24010012.0
2018-12-04,14900,14900,14200,14500,107816,348145.0,24010012.0
2018-12-05,14150,14850,14050,14800,163805,355348.0,24010012.0
2018-12-06,14650,14850,14150,14200,140551,340942.0,24010012.0
2018-12-07,14400,14500,14100,14200,58179,340942.0,24010012.0
2018-12-10,14000,14000,13200,13350,174028,320534.0,24010012.0
2018-12-11,13500,13650,13150,13200,85342,316932.0,24010012.0
2018-12-12,13250,14200,13250,14150,153109,339742.0,24010012.0
2018-12-13,14150,14600,14000,14500,164236,348145.0,24010012.0
2018-12-14,14500,14550,14100,14350,70214,344544.0,24010012.0
2018-12-17,14150,14500,14050,14300,65639,343343.0,24010012.0
2018-12-18,14200,14500,13850,13900,70727,333739.0,24010012.0
2018-12-19,13900,14100,13650,13750,107771,330138.0,24010012.0
2018-12-20,13600,14050,13550,13850,56328,332539.0,24010012.0
2018-12-21,13700,14150,13600,13600,80398,326536.0,24010012.0
2018-12-24,13650,13650,13200,13400,97143,321734.0,24010012.0
2018-12-26,13250,13750,13200,13500,76036,324135.0,24010012.0
2018-12-27,13800,13950,13500,13500,57913,324135.0,24010012.0
2018-12-28,13550,14200,13550,14200,79476,340942.0,24010012.0
2019-01-02,14350,14400,13350,13400,132847,321734.0,24010012.0
2019-01-03,13400,14250,13200,13500,187120,324135.0,24010012.0
2019-01-04,13500,13550,12600,12900,158765,309729.0,24010012.0
2019-01-07,13200,13500,12950,13450,111045,322935.0,24010012.0
2019-01-08,13450,13650,13200,13250,72185,318133.0,24010012.0
2019-01-09,13250,13800,13250,13550,102650,325336.0,24010012.0
2019-01-10,13550,13750,13250,13650,84030,327737.0,24010012.0
2019-01-11,13800,14750,13700,14500,368971,348145.0,24010012.0
2019-01-14,14500,15250,14300,14900,299765,357749.0,24010012.0
2019-01-15,14900,15400,14700,15050,223059,361351.0,24010012.0
2019-01-16,15200,15250,14750,14800,129630,355348.0,24010012.0
2019-01-17,14800,15100,14400,14400,136602,345744.0,24010012.0
2019-01-18,14500,14950,14400,14800,153270,355348.0,24010012.0
2019-01-21,15000,15250,14600,14650,177405,351747.0,24010012.0
2019-01-22,14450,14750,14250,14300,109418,343343.0,24010012.0
2019-01-23,14150,14600,14100,14550,98175,349346.0,24010012.0
2019-01-24,14550,15050,14400,14900,136525,357749.0,24010012.0
2019-01-25,14900,15150,14750,15050,145718,361351.0,24010012.0
2019-01-28,15100,16050,14850,15900,439089,381759.0,24010012.0
2019-01-29,15750,16250,15650,16200,297245,388962.0,24010012.0
2019-01-30,16450,17650,16150,17350,835827,416574.0,24010012.0
