한국기업평가(034950),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2002-02-07,14000,14000,14000,14000,156613,66050.0,4717880.0
2002-02-08,14900,15650,13700,15650,623142,73835.0,4717880.0
2002-02-14,15200,15550,13800,14200,395776,66994.0,4717880.0
2002-02-15,14300,14450,13450,13900,108231,65579.0,4717880.0
2002-02-18,13600,14400,13000,13000,135132,61332.0,4717880.0
2002-02-19,12600,13250,12300,12400,147875,58502.0,4717880.0
2002-02-20,12600,12650,12100,12400,133623,58502.0,4717880.0
2002-02-21,12500,12800,12350,12700,101850,59917.0,4717880.0
2002-02-22,13000,13100,12350,12500,67770,58974.0,4717880.0
2002-02-25,12650,12700,12400,12500,51670,58974.0,4717880.0
2002-02-26,12600,12800,12400,12650,66369,59681.0,4717880.0
2002-02-27,12600,12600,12400,12550,51287,59209.0,4717880.0
2002-02-28,12400,12900,12400,12700,57841,59917.0,4717880.0
2002-03-04,13000,13350,12700,12900,70021,60861.0,4717880.0
2002-03-05,13000,13000,12500,12600,44507,59445.0,4717880.0
2002-03-06,12700,12900,12500,12700,54692,59917.0,4717880.0
2002-03-07,12600,13650,12600,13000,96925,61332.0,4717880.0
2002-03-08,13200,13200,12900,13000,36121,61332.0,4717880.0
2002-03-11,13000,14000,13000,13900,127901,65579.0,4717880.0
2002-03-12,13900,14700,13600,14200,186350,66994.0,4717880.0
2002-03-13,14400,15450,14400,14450,318653,68173.0,4717880.0
2002-03-14,14500,15600,14450,15400,188465,72655.0,4717880.0
2002-03-15,15500,17100,15400,16500,205930,77845.0,4717880.0
2002-03-18,17000,17000,15600,16150,186646,76194.0,4717880.0
2002-03-19,15400,16000,14300,14700,197372,69353.0,4717880.0
2002-03-20,15200,15500,14900,15150,150174,71476.0,4717880.0
2002-03-21,14900,15100,14200,14450,111039,68173.0,4717880.0
2002-03-22,14200,14750,14100,14450,97158,68173.0,4717880.0
2002-03-25,14500,14900,14300,14300,84185,67466.0,4717880.0
2002-03-26,14000,14700,14000,14700,66825,69353.0,4717880.0
2002-03-27,14600,15650,14600,14900,229072,70296.0,4717880.0
2002-03-28,14650,15250,14650,14650,81633,69117.0,4717880.0
2002-03-29,14900,15000,14400,14700,69495,69353.0,4717880.0
2002-04-01,15300,15350,13850,14350,101492,67702.0,4717880.0
2002-04-02,14400,14500,13800,13950,80020,65814.0,4717880.0
2002-04-03,13950,14050,13550,13600,60215,64163.0,4717880.0
2002-04-04,13500,13800,13450,13650,38450,64399.0,4717880.0
2002-04-08,13700,14400,13650,14000,44043,66050.0,4717880.0
2002-04-09,13900,14300,13300,13750,44615,64871.0,4717880.0
2002-04-10,13700,13750,12900,13150,59647,62040.0,4717880.0
2002-04-11,13150,13500,13000,13300,38321,62748.0,4717880.0
2002-04-12,13200,13450,12600,13300,45572,64204.0,4827355.0
2002-04-15,13500,13650,13300,13450,27588,64928.0,4827355.0
2002-04-16,13450,14350,13450,13850,54412,66859.0,4827355.0
2002-04-17,14000,14000,13650,13800,27128,66617.0,4827355.0
2002-04-18,13950,13950,13350,13600,36296,65652.0,4827355.0
2002-04-19,13600,14600,13600,14300,116939,69031.0,4827355.0
2002-04-22,14700,14800,14150,14500,113361,69997.0,4827355.0
2002-04-23,14500,14750,14100,14750,61305,71203.0,4827355.0
2002-04-24,14550,14900,14350,14550,74078,70238.0,4827355.0
2002-04-25,14550,15700,13900,15700,197148,75789.0,4827355.0
2002-04-26,16000,17050,15050,17000,1417662,82065.0,4827355.0
2002-04-29,17000,17200,15000,15000,190001,72410.0,4827355.0
2002-04-30,13400,14300,13300,13700,116349,66135.0,4827355.0
2002-05-02,13500,14000,13500,13600,58487,65652.0,4827355.0
2002-05-03,13600,13800,13250,13400,46483,64687.0,4827355.0
2002-05-06,13050,14050,13000,13600,45757,65652.0,4827355.0
2002-05-07,13450,14150,13450,13750,26956,66376.0,4827355.0
2002-05-08,14000,14350,13850,14000,23535,67583.0,4827355.0
2002-05-09,14100,14300,13500,13700,46752,66135.0,4827355.0
2002-05-10,14100,14100,13650,13900,23113,67100.0,4827355.0
2002-05-13,13800,14250,13650,13900,52113,67100.0,4827355.0
2002-05-14,13900,14050,13650,13650,24516,65893.0,4827355.0
2002-05-15,13700,13800,13500,13650,31861,65893.0,4827355.0
2002-05-16,13500,13800,13500,13750,18716,66376.0,4827355.0
2002-05-17,13800,14200,13650,13800,16451,66617.0,4827355.0
2002-05-20,13650,14000,13500,13500,23889,65395.0,4844096.0
2002-05-21,13500,13550,13100,13400,24694,64911.0,4844096.0
2002-05-22,13050,13400,13050,13100,21371,63458.0,4844096.0
2002-05-23,13250,13300,12600,13050,24465,63215.0,4844096.0
2002-05-24,12900,13200,12750,12800,9990,62004.0,4844096.0
2002-05-27,12800,13000,12650,12800,12030,62004.0,4844096.0
2002-05-28,12650,12900,12550,12700,11063,61520.0,4844096.0
2002-05-29,12600,12700,12400,12400,13187,60067.0,4844096.0
2002-05-30,12000,12600,12000,12400,14088,60067.0,4844096.0
2002-05-31,12250,12650,11800,12000,8626,58129.0,4844096.0
2002-06-03,11800,12200,11650,11950,11767,57887.0,4844096.0
2002-06-04,12000,12100,11700,11900,8930,57645.0,4844096.0
2002-06-05,11850,12200,11850,12000,8727,58129.0,4844096.0
2002-06-07,11700,12250,11700,11700,5794,56676.0,4844096.0
2002-06-10,12000,12000,11550,11900,3144,57645.0,4844096.0
2002-06-11,11550,11900,11550,11850,3465,57403.0,4844096.0
2002-06-12,11600,11900,11600,11900,3125,57645.0,4844096.0
2002-06-14,11750,12000,11750,11900,5838,57645.0,4844096.0
2002-06-17,11900,12450,11900,12350,8138,59825.0,4844096.0
2002-06-18,12700,12700,12100,12100,6734,58614.0,4844096.0
2002-06-19,12100,12450,11200,11500,16622,55707.0,4844096.0
2002-06-20,11200,11550,11000,11400,6599,55223.0,4844096.0
2002-06-21,11050,11500,10600,11300,5155,54738.0,4844096.0
2002-06-24,10850,11300,10650,11000,5860,53285.0,4844096.0
2002-06-25,11000,11500,10650,10950,3068,53043.0,4844096.0
2002-06-26,10500,11500,9650,9710,13405,47036.0,4844096.0
2002-06-27,10050,10300,9600,9870,4909,47811.0,4844096.0
2002-06-28,9530,10900,9530,10500,9539,50863.0,4844096.0
2002-07-02,9320,10900,9320,10800,6273,52316.0,4844096.0
2002-07-03,10800,10800,10050,10550,3079,51105.0,4844096.0
2002-07-04,10600,11200,10250,10950,7905,53043.0,4844096.0
2002-07-05,10950,11100,10700,11000,7492,53285.0,4844096.0
2002-07-08,11100,11200,10500,10650,8167,51590.0,4844096.0
2002-07-09,10550,11000,10500,10850,3756,52558.0,4844096.0
2002-07-10,10850,11700,10800,11350,7553,54980.0,4844096.0
2002-07-11,11500,12300,11200,12300,9461,59582.0,4844096.0
2002-07-12,12300,12900,11850,12400,16287,60067.0,4844096.0
2002-07-15,12000,12350,11800,12350,6339,59825.0,4844096.0
2002-07-16,12050,12050,11550,11700,4481,56676.0,4844096.0
2002-07-18,11500,12700,11500,12500,15302,60551.0,4844096.0
2002-07-19,12400,12400,11800,12200,4689,59098.0,4844096.0
2002-07-22,12000,12500,11500,11750,12342,56918.0,4844096.0
2002-07-23,11500,12500,11500,11900,19401,57645.0,4844096.0
2002-07-24,11900,12300,11800,11900,4446,57645.0,4844096.0
2002-07-25,12400,12500,11900,11900,5744,57645.0,4844096.0
2002-07-26,11900,12150,11400,11550,5041,55949.0,4844096.0
2002-07-29,11550,11800,11400,11400,10499,55223.0,4844096.0
2002-07-30,11700,11900,11600,11800,4574,57160.0,4844096.0
2002-07-31,11600,11950,11450,11900,3974,57645.0,4844096.0
2002-08-01,12300,12300,11600,11950,766,57887.0,4844096.0
2002-08-02,11550,12000,11550,11550,137,55949.0,4844096.0
2002-08-05,11100,11850,10500,10500,2145,50863.0,4844096.0
2002-08-06,10250,11000,10000,10050,12430,48683.0,4844096.0
2002-08-07,10650,10650,10300,10500,2275,50863.0,4844096.0
2002-08-08,10800,10800,10100,10100,4378,48925.0,4844096.0
2002-08-09,10100,10800,10100,10600,7859,51347.0,4844096.0
2002-08-12,10450,10900,10450,10850,3143,52558.0,4844096.0
2002-08-13,10700,11000,10700,10900,905,52801.0,4844096.0
2002-08-14,10600,11000,10600,11000,2483,53285.0,4844096.0
2002-08-16,11550,11550,10800,11100,2440,53769.0,4844096.0
2002-08-19,10800,11300,10800,11000,685,53285.0,4844096.0
2002-08-20,10900,11200,10900,11100,6968,53769.0,4844096.0
2002-08-21,11300,11400,10800,11300,8789,54738.0,4844096.0
2002-08-22,11350,11400,11000,11000,2932,53285.0,4844096.0
2002-08-23,11300,11300,10800,10800,3479,52316.0,4844096.0
2002-08-26,10600,11200,10600,11050,7061,53527.0,4844096.0
2002-08-27,10900,11200,10900,11100,5164,53769.0,4844096.0
2002-08-28,11000,11200,10950,11000,3190,53285.0,4844096.0
2002-08-29,11000,12000,10800,11100,9842,53769.0,4844096.0
2002-08-30,11250,12200,11200,11850,12062,57403.0,4844096.0
2002-09-02,11850,12800,11500,12600,16782,61036.0,4844096.0
2002-09-03,12250,12800,12200,12500,1907,60551.0,4844096.0
2002-09-04,12200,12700,11850,12200,9939,59098.0,4844096.0
2002-09-05,12100,12150,11700,11900,1645,57645.0,4844096.0
2002-09-06,11700,11900,11500,11700,1695,56676.0,4844096.0
2002-09-09,11900,11900,11400,11700,3775,56676.0,4844096.0
2002-09-10,11700,11900,11700,11900,3433,57645.0,4844096.0
2002-09-11,11900,13000,11900,12750,10172,61762.0,4844096.0
2002-09-12,12550,12900,12150,12600,15778,61036.0,4844096.0
2002-09-13,12100,12600,12100,12500,5767,60551.0,4844096.0
2002-09-16,12850,12850,12050,12100,1469,58614.0,4844096.0
2002-09-17,12000,12400,12000,12400,7834,60067.0,4844096.0
2002-09-18,12150,12300,12000,12000,703,58129.0,4844096.0
2002-09-19,12400,12400,12050,12200,5565,59098.0,4844096.0
2002-09-23,12050,12400,12050,12400,13156,60067.0,4844096.0
2002-09-24,12400,13000,12400,12850,24396,62247.0,4844096.0
2002-09-25,12850,13400,12500,13000,18149,62973.0,4844096.0
2002-09-26,13450,13450,12750,12800,23611,62004.0,4844096.0
2002-09-27,12850,13250,12500,12800,14817,62004.0,4844096.0
2002-09-30,11750,12900,11750,12350,13654,59825.0,4844096.0
2002-10-01,12400,12600,12000,12400,3115,60067.0,4844096.0
2002-10-02,12500,12600,11950,12150,4295,58856.0,4844096.0
2002-10-04,11900,12200,11800,12100,5528,58614.0,4844096.0
2002-10-07,12100,12100,11600,11750,2034,56918.0,4844096.0
2002-10-08,11650,11650,11200,11250,3986,54496.0,4844096.0
2002-10-09,11300,12450,11250,12400,10179,60067.0,4844096.0
2002-10-10,11850,12100,11700,12050,7480,58423.0,4848390.0
2002-10-11,12150,12750,11700,12200,3610,59150.0,4848390.0
2002-10-14,12150,12450,11750,12200,11250,59150.0,4848390.0
2002-10-15,12250,12750,12100,12500,5019,60605.0,4848390.0
2002-10-16,12500,12600,12050,12050,6380,58423.0,4848390.0
2002-10-17,11500,12700,11500,12400,8674,60120.0,4848390.0
2002-10-18,12400,12500,12000,12450,16078,60362.0,4848390.0
2002-10-21,12200,12400,11950,12150,6180,58908.0,4848390.0
2002-10-22,12250,12250,11900,12150,3531,58908.0,4848390.0
2002-10-23,12250,12800,12000,12400,88480,60120.0,4848390.0
2002-10-24,12650,12650,12400,12600,15077,61090.0,4848390.0
2002-10-25,12250,13250,12150,12650,33000,61332.0,4848390.0
2002-10-28,13000,13000,12600,12800,10122,62059.0,4848390.0
2002-10-29,13100,13450,12600,13200,22317,63999.0,4848390.0
2002-10-30,13000,13650,13000,13650,32989,66181.0,4848390.0
2002-10-31,13700,13850,12050,13300,11511,64484.0,4848390.0
2002-11-01,12850,13400,12500,12600,12359,61090.0,4848390.0
2002-11-04,12550,13250,12550,13000,13180,63029.0,4848390.0
2002-11-05,13100,13300,12850,13250,21341,64241.0,4848390.0
2002-11-06,13300,13400,13100,13300,8129,64484.0,4848390.0
2002-11-07,13200,13450,12900,12900,5733,62544.0,4848390.0
2002-11-08,13050,13050,12700,12900,9657,62544.0,4848390.0
2002-11-11,13150,13150,12650,12650,3288,61332.0,4848390.0
2002-11-12,13050,13050,12150,12350,4186,59878.0,4848390.0
2002-11-13,12300,12700,12000,12500,7923,60605.0,4848390.0
2002-11-14,12000,12450,11850,11850,6751,57453.0,4848390.0
2002-11-15,12000,12150,11450,11600,8086,56241.0,4848390.0
2002-11-18,11600,11950,11400,11700,3333,56726.0,4848390.0
2002-11-19,11500,11700,11100,11400,10591,55272.0,4848390.0
2002-11-20,11150,11600,10900,11100,9418,53817.0,4848390.0
2002-11-21,11000,11200,10800,10800,8047,52363.0,4848390.0
2002-11-22,10650,11150,10600,10750,5503,52120.0,4848390.0
2002-11-25,10750,10800,10500,10750,3012,52120.0,4848390.0
2002-11-26,10750,11200,10750,11200,5031,54302.0,4848390.0
2002-11-27,11200,11550,10950,11150,6742,54060.0,4848390.0
2002-11-28,11450,11450,10850,10950,10427,53090.0,4848390.0
2002-11-29,10900,11000,10700,10900,12517,52847.0,4848390.0
2002-12-02,10800,11000,10800,10800,6980,52363.0,4848390.0
2002-12-03,10800,11200,10800,11150,10294,54060.0,4848390.0
2002-12-04,11150,11150,10600,10600,12616,51393.0,4848390.0
2002-12-05,10500,10800,10500,10500,8690,50908.0,4848390.0
2002-12-06,10350,10550,10300,10450,10721,50666.0,4848390.0
2002-12-09,10350,10750,10350,10550,7712,51151.0,4848390.0
2002-12-10,10400,10900,10400,10500,4983,50908.0,4848390.0
2002-12-11,10400,10500,10350,10400,6775,50564.0,4861952.0
2002-12-12,10450,10500,10150,10300,8960,50078.0,4861952.0
2002-12-13,10300,10300,10000,10000,9857,48620.0,4861952.0
2002-12-16,10000,10000,9800,9850,8011,47890.0,4861952.0
2002-12-17,9950,10100,9850,10000,3939,48620.0,4861952.0
2002-12-18,9870,10500,9870,10200,7458,49592.0,4861952.0
2002-12-20,10100,10250,9970,9990,6002,48571.0,4861952.0
2002-12-23,10100,10100,9550,9710,5069,47210.0,4861952.0
2002-12-24,9620,9800,9580,9660,3422,46966.0,4861952.0
2002-12-26,9560,9990,9560,9910,6581,48182.0,4861952.0
2002-12-27,9630,9700,9340,9340,3574,45411.0,4861952.0
2002-12-30,9340,9340,8400,9000,6501,43758.0,4861952.0
2003-01-02,8600,8960,8600,8700,11801,42299.0,4861952.0
2003-01-03,8800,9250,8750,9120,8313,44341.0,4861952.0
2003-01-06,8950,9250,8950,9020,2737,43855.0,4861952.0
2003-01-07,9040,9300,8630,8700,4279,42299.0,4861952.0
2003-01-08,8800,8890,8310,8500,5307,41327.0,4861952.0
2003-01-09,8320,8600,8320,8490,4298,41278.0,4861952.0
2003-01-10,8490,8600,8300,8300,4080,40354.0,4861952.0
2003-01-13,7930,8410,7930,8380,3310,40743.0,4861952.0
2003-01-14,8310,8440,8250,8440,1463,41035.0,4861952.0
2003-01-15,8450,8870,8430,8600,1913,41813.0,4861952.0
2003-01-16,8500,8740,8450,8690,2355,42250.0,4861952.0
2003-01-17,8600,8800,8300,8300,1548,40354.0,4861952.0
2003-01-20,7910,8380,7910,8000,4457,38896.0,4861952.0
2003-01-21,8340,8350,7870,8010,9936,38944.0,4861952.0
2003-01-22,7960,8250,7800,8020,8670,38993.0,4861952.0
2003-01-23,8180,8180,7900,8090,2276,39333.0,4861952.0
2003-01-24,8090,8140,7500,7970,2877,38750.0,4861952.0
2003-01-27,7800,7990,7530,7720,2258,37534.0,4861952.0
2003-01-28,7500,7770,6860,7770,5259,37777.0,4861952.0
2003-01-29,7990,8010,7330,7800,5973,37923.0,4861952.0
2003-01-30,7680,7860,7500,7840,1666,38118.0,4861952.0
2003-02-03,7840,7900,7610,7900,1557,38409.0,4861952.0
2003-02-04,8040,8040,7730,7730,4224,37583.0,4861952.0
2003-02-05,8000,8100,7620,8100,5551,39382.0,4861952.0
2003-02-06,8000,8190,8000,8190,1299,39819.0,4861952.0
2003-02-07,8070,8270,8070,8250,42,40111.0,4861952.0
2003-02-10,8200,8300,8000,8160,3056,39674.0,4861952.0
2003-02-11,8270,8300,7650,8190,2025,39819.0,4861952.0
2003-02-12,8070,8200,7900,8190,2239,39819.0,4861952.0
2003-02-13,7910,8230,7910,8230,4641,40014.0,4861952.0
2003-02-14,8280,8400,7980,8310,3125,40403.0,4861952.0
2003-02-17,8310,8520,8310,8380,5179,40743.0,4861952.0
2003-02-18,8880,8880,8080,8600,7757,41813.0,4861952.0
2003-02-19,8290,8720,8200,8250,2512,40111.0,4861952.0
2003-02-20,8540,8540,8100,8400,12821,40840.0,4861952.0
2003-02-21,8530,8530,8170,8420,324,40938.0,4861952.0
2003-02-24,8520,8520,8300,8500,6616,41327.0,4861952.0
2003-02-25,8500,8680,8350,8680,1628,42202.0,4861952.0
2003-02-26,8550,8780,8310,8700,1117,42299.0,4861952.0
2003-02-27,8700,8700,8400,8680,701,42202.0,4861952.0
2003-02-28,8780,8780,8290,8400,149,40840.0,4861952.0
2003-03-03,8400,8750,8400,8710,2344,42348.0,4861952.0
2003-03-04,8580,8740,8450,8450,3643,41083.0,4861952.0
2003-03-05,8690,9430,8500,8500,1612,41327.0,4861952.0
2003-03-06,8810,8880,8500,8880,8071,43174.0,4861952.0
2003-03-07,8750,8750,8000,8500,5634,41327.0,4861952.0
2003-03-10,8600,8800,8300,8800,4582,42785.0,4861952.0
2003-03-11,9050,9200,7750,8890,329,43223.0,4861952.0
2003-03-12,8760,8900,8330,8330,56,40500.0,4861952.0
2003-03-13,9000,9000,8230,8600,7730,41813.0,4861952.0
2003-03-14,8490,8800,8490,8800,4407,42785.0,4861952.0
2003-03-17,8700,8900,8300,8850,5100,43028.0,4861952.0
2003-03-18,8900,8940,8550,8940,3785,43466.0,4861952.0
2003-03-19,9100,9100,8700,9000,111,43758.0,4861952.0
2003-03-20,9000,9000,8700,8720,606,42396.0,4861952.0
2003-03-21,9150,9150,8450,8880,848,43174.0,4861952.0
2003-03-24,8700,8980,8700,8960,2543,43563.0,4861952.0
2003-03-25,8850,8900,8600,8900,2805,43271.0,4861952.0
2003-03-26,9000,9000,8700,8990,7595,43709.0,4861952.0
2003-03-27,8950,9200,8950,9190,2406,44681.0,4861952.0
2003-03-28,9210,9240,9000,9190,2185,44681.0,4861952.0
2003-03-31,8350,9500,8350,9500,6629,46189.0,4861952.0
2003-04-01,9260,9500,8530,8600,81,41813.0,4861952.0
2003-04-02,9200,9350,9000,9300,1731,45216.0,4861952.0
2003-04-03,9100,9420,9000,9420,5313,45800.0,4861952.0
2003-04-04,9420,9420,8720,9380,254,45605.0,4861952.0
2003-04-07,9240,9390,9200,9390,1038,45654.0,4861952.0
2003-04-08,9400,9500,9200,9480,4372,46091.0,4861952.0
2003-04-09,9700,9800,9260,9700,1438,47161.0,4861952.0
2003-04-10,10000,10000,9110,10000,1836,48620.0,4861952.0
2003-04-11,10300,10300,9560,10000,5429,48620.0,4861952.0
2003-04-14,10350,10550,10000,10500,13958,51050.0,4861952.0
2003-04-15,10600,10700,9280,9650,16231,46918.0,4861952.0
2003-04-16,9600,10800,9600,10200,20860,49592.0,4861952.0
2003-04-17,10100,10100,9600,9700,3423,47161.0,4861952.0
2003-04-18,10100,10100,9700,10000,223,48620.0,4861952.0
2003-04-21,10500,10500,9750,9750,1269,47404.0,4861952.0
2003-04-22,9850,9950,9660,9700,519,47161.0,4861952.0
2003-04-23,10150,10150,9410,9700,1713,47161.0,4861952.0
2003-04-24,9310,9850,9310,9680,1218,47064.0,4861952.0
2003-04-25,9310,9650,8750,9050,1108,44001.0,4861952.0
2003-04-28,8250,8900,8250,8450,1114,41083.0,4861952.0
2003-04-29,8460,9050,8460,8790,1329,42737.0,4861952.0
2003-04-30,9150,9190,8790,9090,401,44195.0,4861952.0
2003-05-02,9000,9300,9000,9100,1217,44244.0,4861952.0
2003-05-06,9300,9300,8960,9120,304,44341.0,4861952.0
2003-05-07,9240,9240,8810,9150,307,44487.0,4861952.0
2003-05-09,8860,9140,8860,9140,2,44438.0,4861952.0
2003-05-12,9200,9200,9190,9190,85,44681.0,4861952.0
2003-05-13,8850,9190,8850,9090,811,44195.0,4861952.0
2003-05-14,9050,9050,8670,8980,467,43660.0,4861952.0
2003-05-15,8980,8980,8850,8980,2585,43660.0,4861952.0
2003-05-16,8700,9000,8690,8870,203,43126.0,4861952.0
2003-05-19,8510,8950,8250,8660,2565,42105.0,4861952.0
2003-05-20,8460,8670,8450,8660,536,42105.0,4861952.0
2003-05-21,8490,8850,8490,8790,1568,42737.0,4861952.0
2003-05-22,8700,8700,8700,8700,10,42299.0,4861952.0
2003-05-23,8570,8800,8460,8550,80,41570.0,4861952.0
2003-05-26,8410,8700,8410,8690,233,42250.0,4861952.0
2003-05-27,8700,8700,8580,8680,18,42202.0,4861952.0
2003-05-28,8600,8650,8460,8650,41875,42056.0,4861952.0
2003-05-29,8460,8600,8370,8430,2243,40986.0,4861952.0
2003-05-30,8500,8510,8440,8510,1127,41375.0,4861952.0
2003-06-02,8460,8570,8410,8410,547,40889.0,4861952.0
2003-06-03,8420,8600,8360,8600,820,41813.0,4861952.0
2003-06-04,8570,8670,8540,8630,265,41959.0,4861952.0
2003-06-05,8680,8680,8430,8430,809,40986.0,4861952.0
2003-06-09,8050,8490,8030,8160,714,39674.0,4861952.0
2003-06-10,8200,9000,8200,8860,3604,43077.0,4861952.0
2003-06-11,8860,9600,8860,8870,2259,43126.0,4861952.0
2003-06-12,8850,9490,8810,9490,5835,46140.0,4861952.0
2003-06-13,9450,9450,9210,9330,3002,45362.0,4861952.0
2003-06-16,9110,9450,9100,9450,3928,45945.0,4861952.0
2003-06-17,9550,9650,9450,9600,4688,46675.0,4861952.0
2003-06-18,9900,9900,9550,9650,3670,46918.0,4861952.0
2003-06-19,9800,9890,9620,9710,7499,47210.0,4861952.0
2003-06-20,9550,9710,9500,9650,2839,46918.0,4861952.0
2003-06-23,9500,9700,9400,9670,4085,47015.0,4861952.0
2003-06-24,9220,9600,9100,9600,3113,46675.0,4861952.0
2003-06-25,9300,9600,9300,9600,118,46675.0,4861952.0
2003-06-26,9410,9480,9050,9110,1383,44292.0,4861952.0
2003-06-27,9200,9330,9030,9280,2215,45119.0,4861952.0
2003-06-30,9280,9500,9280,9500,776,46189.0,4861952.0
2003-07-01,9360,9430,9210,9400,1442,45702.0,4861952.0
2003-07-02,9400,9450,9310,9450,2023,45945.0,4861952.0
2003-07-03,9400,9400,9150,9400,2040,45702.0,4861952.0
2003-07-04,9400,9400,9200,9300,3115,45216.0,4861952.0
2003-07-07,9100,9380,9100,9380,1657,45605.0,4861952.0
2003-07-08,9350,9360,9150,9200,4821,44730.0,4861952.0
2003-07-09,9390,9500,9130,9500,3697,46189.0,4861952.0
2003-07-10,9950,9950,9250,9400,7111,45702.0,4861952.0
2003-07-11,9800,9850,9160,9480,6005,46091.0,4861952.0
2003-07-14,9500,9600,9250,9590,5828,46626.0,4861952.0
2003-07-15,9500,9800,9500,9800,8578,47647.0,4861952.0
2003-07-16,9750,10050,9450,9910,5997,48182.0,4861952.0
2003-07-18,9890,10100,9500,10000,5299,48620.0,4861952.0
2003-07-21,9900,10000,9900,10000,5000,48620.0,4861952.0
2003-07-22,9350,9970,9350,9950,2258,48376.0,4861952.0
2003-07-23,9450,9870,9310,9860,4101,47939.0,4861952.0
2003-07-24,9250,9980,9250,9540,5643,46383.0,4861952.0
2003-07-25,9400,9510,9200,9400,8780,45702.0,4861952.0
2003-07-28,8700,9550,8690,9450,2103,45945.0,4861952.0
2003-07-29,9210,9580,9060,9450,1126,45945.0,4861952.0
2003-07-30,9310,9310,8920,8920,2560,43369.0,4861952.0
2003-07-31,9210,9590,8810,9550,1054,46432.0,4861952.0
2003-08-01,9410,9500,9410,9500,1020,46189.0,4861952.0
2003-08-04,9360,9540,9000,9350,1912,45459.0,4861952.0
2003-08-05,9210,9290,8940,9170,3799,44584.0,4861952.0
2003-08-06,9160,9170,8910,9160,4300,44535.0,4861952.0
2003-08-07,9050,9050,8070,8350,100249,40597.0,4861952.0
2003-08-08,8400,8450,8300,8400,2743,40840.0,4861952.0
2003-08-11,8300,8400,8180,8300,4153,40354.0,4861952.0
2003-08-12,8300,8310,8300,8300,1519,40354.0,4861952.0
2003-08-13,8200,8300,8100,8290,1934,40306.0,4861952.0
2003-08-14,8200,8370,8200,8200,1132,39868.0,4861952.0
2003-08-18,8080,8550,8080,8550,3135,41570.0,4861952.0
2003-08-19,8420,8420,8180,8230,6303,40014.0,4861952.0
2003-08-20,8160,8350,8160,8340,53578,40549.0,4861952.0
2003-08-21,8300,8340,8150,8340,4076,40549.0,4861952.0
2003-08-22,8350,8500,8190,8400,5112,40840.0,4861952.0
2003-08-25,8650,8650,8270,8600,2606,41813.0,4861952.0
2003-08-26,8480,8540,8290,8290,5282,40306.0,4861952.0
2003-08-27,8340,8500,8280,8490,1374,41278.0,4861952.0
2003-08-28,8450,8450,8240,8250,6757,40111.0,4861952.0
2003-08-29,8180,8490,8170,8200,6998,39868.0,4861952.0
2003-09-01,8300,8460,8290,8300,40668,40354.0,4861952.0
2003-09-02,8350,8750,8200,8490,166886,41278.0,4861952.0
2003-09-03,8600,8710,8350,8480,61424,41229.0,4861952.0
2003-09-04,8650,8670,8450,8480,52421,41229.0,4861952.0
2003-09-05,8600,8850,8470,8850,179357,43028.0,4861952.0
2003-09-08,8790,8840,8620,8660,34354,42105.0,4861952.0
2003-09-09,8650,8770,8410,8500,44197,41327.0,4861952.0
2003-09-15,8400,8600,8400,8500,16208,41327.0,4861952.0
2003-09-16,8390,8580,8340,8360,15531,40646.0,4861952.0
2003-09-17,8560,9000,8560,8850,21305,43028.0,4861952.0
2003-09-18,8820,8850,8650,8780,17844,42688.0,4861952.0
2003-09-19,8700,9000,8700,8900,11666,43271.0,4861952.0
2003-09-22,8800,9100,8530,8700,5777,42311.0,4863312.0
2003-09-23,8500,8650,8450,8600,8491,41824.0,4863312.0
2003-09-24,8700,8840,8500,8830,2422,42943.0,4863312.0
2003-09-25,8650,8700,8400,8690,7583,42262.0,4863312.0
2003-09-26,8700,8700,8470,8650,2625,42068.0,4863312.0
2003-09-29,8570,8590,8400,8500,5907,41338.0,4863312.0
2003-09-30,8400,8570,8350,8380,11948,40755.0,4863312.0
2003-10-01,8220,8490,8220,8350,2023,40609.0,4863312.0
2003-10-02,8270,8400,8120,8150,10769,39636.0,4863312.0
2003-10-06,8100,8320,8100,8200,1447,39879.0,4863312.0
2003-10-07,8200,8250,8100,8250,8291,40122.0,4863312.0
2003-10-08,8200,8350,8200,8250,4467,40122.0,4863312.0
2003-10-09,8350,8350,8200,8200,1641,39879.0,4863312.0
2003-10-10,8100,8430,8100,8190,2591,39831.0,4863312.0
2003-10-13,8390,8390,8210,8250,1447,40122.0,4863312.0
2003-10-14,8350,8370,8170,8320,2058,40463.0,4863312.0
2003-10-15,8350,8350,8200,8310,1661,40414.0,4863312.0
2003-10-16,8340,8340,8200,8200,3242,39879.0,4863312.0
2003-10-17,8170,8250,8100,8250,2935,40122.0,4863312.0
2003-10-20,8300,8310,8200,8200,543,39879.0,4863312.0
2003-10-21,8290,8290,8160,8200,1754,39879.0,4863312.0
2003-10-22,8310,8310,7950,8150,9719,39636.0,4863312.0
2003-10-23,8100,8120,7910,8010,7686,38955.0,4863312.0
2003-10-24,7900,8070,7900,8020,1325,39004.0,4863312.0
2003-10-27,8260,8290,8000,8000,979,38906.0,4863312.0
2003-10-28,8190,8190,8010,8130,510,39539.0,4863312.0
2003-10-29,8000,8140,8000,8060,14044,39198.0,4863312.0
2003-10-30,8190,8190,8030,8050,1645,39150.0,4863312.0
2003-10-31,8060,8190,8020,8020,1347,39004.0,4863312.0
