동원개발(013120),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-04-16,154,154,154,154,0,,
1999-04-19,154,154,154,154,0,,
1999-04-20,154,154,154,154,0,,
1999-04-21,154,154,154,154,0,,
1999-04-22,154,154,154,154,0,,
1999-04-23,154,154,154,154,0,,
1999-04-26,154,154,154,154,0,,
1999-04-27,154,154,154,154,0,,
1999-04-28,154,154,154,154,0,,
1999-04-29,154,154,154,154,0,,
1999-04-30,154,154,154,154,0,,
1999-05-03,154,154,154,154,0,,
1999-05-04,154,154,154,154,0,,
1999-05-06,154,154,154,154,0,,
1999-05-07,154,154,154,154,0,,
1999-05-10,154,154,154,154,0,,
1999-05-11,154,154,154,154,0,,
1999-05-12,154,154,154,154,0,,
1999-05-13,154,154,154,154,0,,
1999-05-14,154,154,154,154,0,,
1999-05-17,154,154,154,154,0,,
1999-05-18,154,154,154,154,0,,
1999-05-19,154,154,154,154,0,,
1999-05-20,172,172,172,172,0,15619.0,9080810.0
1999-05-21,172,172,172,172,0,15619.0,9080810.0
1999-05-24,172,172,172,172,0,,
1999-05-25,172,172,172,172,0,,
1999-05-26,172,172,172,172,0,,
1999-05-27,172,172,172,172,0,,
1999-05-28,172,172,172,172,0,,
1999-05-31,172,172,172,172,0,,
1999-06-01,172,172,172,172,0,,
1999-06-02,172,172,172,172,0,,
1999-06-03,180,180,180,180,0,16345.0,9080810.0
1999-06-04,185,185,185,185,0,16799.0,9080810.0
1999-06-07,185,185,185,185,0,16799.0,9080810.0
1999-06-08,185,185,185,185,0,,
1999-06-09,186,186,186,186,0,16890.0,9080810.0
1999-06-10,186,186,186,186,0,16890.0,9080810.0
1999-06-11,186,186,186,186,0,,
1999-06-14,208,208,208,208,0,18888.0,9080810.0
1999-06-15,232,232,232,232,0,21067.0,9080810.0
1999-06-16,259,259,259,259,0,23519.0,9080810.0
1999-06-17,290,290,290,290,0,26334.0,9080810.0
1999-06-18,324,324,324,324,0,29422.0,9080810.0
1999-06-21,362,362,362,362,0,32873.0,9080810.0
1999-06-22,405,405,405,405,0,36777.0,9080810.0
1999-06-23,453,453,453,453,0,41136.0,9080810.0
1999-06-24,507,507,507,507,0,46040.0,9080810.0
1999-06-25,567,567,567,567,0,51488.0,9080810.0
1999-06-28,635,635,635,635,0,57663.0,9080810.0
1999-06-29,635,635,635,635,0,57663.0,9080810.0
1999-06-30,635,635,635,635,0,,
1999-07-01,711,711,711,711,0,64565.0,9080810.0
1999-07-02,796,796,796,796,0,72283.0,9080810.0
1999-07-05,800,800,800,800,0,72646.0,9080810.0
1999-07-06,896,896,896,896,0,81364.0,9080810.0
1999-07-07,1000,1000,1000,1000,0,90808.0,9080810.0
1999-07-08,1120,1120,1120,1120,0,101705.0,9080810.0
1999-07-09,1250,1250,1250,1250,0,113510.0,9080810.0
1999-07-12,1270,1270,1270,1270,0,115326.0,9080810.0
1999-07-13,1270,1270,1270,1270,0,115326.0,9080810.0
1999-07-14,1270,1270,1270,1270,0,,
1999-07-15,1270,1270,1270,1270,0,,
1999-07-16,1270,1270,1270,1270,0,,
1999-07-19,1270,1270,1270,1270,0,,
1999-07-20,1270,1270,1270,1270,0,,
1999-07-21,1270,1270,1270,1270,0,,
1999-07-22,1270,1270,1270,1270,0,,
1999-07-23,1270,1270,1270,1270,0,,
1999-07-26,1270,1270,1270,1270,0,,
1999-07-27,1270,1270,1270,1270,0,,
1999-07-28,1270,1270,1270,1270,0,,
1999-07-29,1270,1270,1270,1270,0,,
1999-07-30,1270,1270,1270,1270,0,,
1999-08-02,1270,1270,1270,1270,0,,
1999-08-03,1200,1420,1200,1300,10861,118051.0,9080810.0
1999-08-04,1455,1455,1300,1455,28864,132126.0,9080810.0
1999-08-05,1545,1590,1300,1315,11575,119413.0,9080810.0
1999-08-06,1360,1470,1200,1300,8535,118051.0,9080810.0
1999-08-09,1440,1440,1210,1400,4198,127131.0,9080810.0
1999-08-10,1305,1440,1250,1290,6380,117142.0,9080810.0
1999-08-11,1300,1350,1140,1200,3434,108970.0,9080810.0
1999-08-12,1110,1250,1060,1100,2555,99889.0,9080810.0
1999-08-13,1170,1180,1170,1180,500,107154.0,9080810.0
1999-08-16,1200,1320,1040,1040,504,94440.0,9080810.0
1999-08-17,1100,1150,1100,1150,1213,104429.0,9080810.0
1999-08-18,1015,1100,1015,1100,192,99889.0,9080810.0
1999-08-19,1150,1150,1150,1150,264,104429.0,9080810.0
1999-08-20,1285,1285,1285,1285,192,116688.0,9080810.0
1999-08-23,1250,1250,1250,1250,0,113510.0,9080810.0
1999-08-24,1400,1400,1100,1100,75,99889.0,9080810.0
1999-08-25,1150,1220,1150,1175,102,106700.0,9080810.0
1999-08-26,1150,1150,1150,1150,62,104429.0,9080810.0
1999-08-27,1150,1150,1150,1150,52,104429.0,9080810.0
1999-08-30,1095,1095,1095,1095,100,99435.0,9080810.0
1999-08-31,1150,1150,1150,1150,50,104429.0,9080810.0
1999-09-01,1095,1095,1095,1095,50,99435.0,9080810.0
1999-09-02,1150,1150,1150,1150,30,104429.0,9080810.0
1999-09-03,1015,1095,1015,1095,111,99435.0,9080810.0
1999-09-06,1050,1050,1050,1050,30,95349.0,9080810.0
1999-09-07,1095,1095,1095,1095,1,99435.0,9080810.0
1999-09-08,1000,1065,1000,1065,101,96711.0,9080810.0
1999-09-09,1000,1020,1000,1020,269,92624.0,9080810.0
1999-09-10,1000,1095,1000,1095,11,99435.0,9080810.0
1999-09-13,1000,1000,965,965,800,87630.0,9080810.0
1999-09-14,850,1050,850,1050,3,95349.0,9080810.0
1999-09-15,970,989,925,925,968,83997.0,9080810.0
1999-09-16,835,835,814,814,251,73918.0,9080810.0
1999-09-17,717,812,717,808,125,73373.0,9080810.0
1999-09-20,712,904,712,904,1751,82091.0,9080810.0
1999-09-21,796,899,796,899,1451,81636.0,9080810.0
1999-09-22,792,792,792,792,544,71920.0,9080810.0
1999-09-27,697,697,697,697,41,63293.0,9080810.0
1999-09-28,614,614,614,614,41,55756.0,9080810.0
1999-09-29,541,600,541,541,1710,49127.0,9080810.0
1999-09-30,477,530,477,477,505,43315.0,9080810.0
1999-10-01,520,520,420,510,271,46312.0,9080810.0
1999-10-04,450,568,450,490,492,44496.0,9080810.0
1999-10-05,500,527,436,490,704,44496.0,9080810.0
1999-10-06,500,500,435,480,419,43588.0,9080810.0
1999-10-07,500,537,423,536,1519,48673.0,9080810.0
1999-10-08,599,600,580,580,95,52669.0,9080810.0
1999-10-11,620,620,590,590,490,53577.0,9080810.0
1999-10-12,600,660,530,660,3700,59933.0,9080810.0
1999-10-13,655,655,581,601,407,54576.0,9080810.0
1999-10-14,529,600,529,600,9,54485.0,9080810.0
1999-10-15,578,620,578,620,20,56301.0,9080810.0
1999-10-18,644,644,644,644,10,58480.0,9080810.0
1999-10-19,633,633,633,633,10,57482.0,9080810.0
1999-10-20,620,620,620,620,20,56301.0,9080810.0
1999-10-21,616,616,616,616,30,55938.0,9080810.0
1999-10-22,600,600,600,600,20,54485.0,9080810.0
1999-10-25,640,640,640,640,230,58117.0,9080810.0
1999-10-26,640,640,635,640,220,58117.0,9080810.0
1999-10-27,640,640,640,640,50,58117.0,9080810.0
1999-10-28,564,564,564,564,56,51216.0,9080810.0
1999-10-29,564,564,497,564,209,51216.0,9080810.0
1999-11-01,564,564,497,560,2808,50853.0,9080810.0
1999-11-02,496,525,496,499,1014,45313.0,9080810.0
1999-11-03,500,554,490,554,1708,50308.0,9080810.0
1999-11-04,555,620,512,610,12755,55393.0,9080810.0
1999-11-05,620,675,540,553,7792,50217.0,9080810.0
1999-11-08,560,585,488,570,16029,51761.0,9080810.0
1999-11-09,568,580,515,565,2622,51307.0,9080810.0
1999-11-10,559,559,498,529,2294,48037.0,9080810.0
1999-11-11,470,520,467,515,3529,46766.0,9080810.0
1999-11-12,509,515,454,454,3407,41227.0,9080810.0
1999-11-15,410,477,401,460,2668,41772.0,9080810.0
1999-11-16,470,480,469,479,405,43497.0,9080810.0
1999-11-17,465,465,422,440,1178,39956.0,9080810.0
1999-11-18,388,492,388,490,2201,44496.0,9080810.0
1999-11-19,490,490,432,470,726,42680.0,9080810.0
1999-11-22,422,452,422,452,294,41045.0,9080810.0
1999-11-23,445,454,398,454,1836,41227.0,9080810.0
1999-11-24,420,449,400,449,1522,40773.0,9080810.0
1999-11-25,438,438,396,405,3691,36777.0,9080810.0
1999-11-26,400,410,357,390,1866,35415.0,9080810.0
1999-11-29,350,405,344,344,1417,31238.0,9080810.0
1999-11-30,340,385,303,345,2017,31329.0,9080810.0
1999-12-01,340,350,304,340,603,30875.0,9080810.0
1999-12-02,349,380,329,370,1454,33599.0,9080810.0
1999-12-03,380,410,340,395,749,35869.0,9080810.0
1999-12-06,353,400,349,350,753,31783.0,9080810.0
1999-12-07,390,392,370,370,1630,33599.0,9080810.0
1999-12-08,380,380,327,335,224,30421.0,9080810.0
1999-12-09,368,375,301,375,2944,34053.0,9080810.0
1999-12-10,420,420,335,419,3104,38049.0,9080810.0
1999-12-13,460,469,371,371,1281,33690.0,9080810.0
1999-12-14,370,415,370,415,3292,37685.0,9080810.0
1999-12-15,464,464,463,464,2554,42135.0,9080810.0
1999-12-16,500,519,500,519,3992,47129.0,9080810.0
1999-12-17,520,520,519,520,809,47220.0,9080810.0
1999-12-20,550,582,550,574,236,52124.0,9080810.0
1999-12-21,506,570,506,506,148,45949.0,9080810.0
1999-12-22,446,500,446,495,2760,44950.0,9080810.0
1999-12-23,490,550,436,500,650,45404.0,9080810.0
1999-12-24,495,505,495,505,360,45858.0,9080810.0
1999-12-27,490,495,490,495,400,44950.0,9080810.0
1999-12-28,475,490,436,490,500,44496.0,9080810.0
2000-01-04,490,548,436,495,1101,44950.0,9080810.0
2000-01-05,470,470,436,455,504,41318.0,9080810.0
2000-01-06,455,500,401,440,2101,39956.0,9080810.0
2000-01-07,440,492,391,492,1369,44678.0,9080810.0
2000-01-10,550,550,433,520,703,47220.0,9080810.0
2000-01-11,518,518,458,513,212,46585.0,9080810.0
2000-01-12,508,510,508,510,106,46312.0,9080810.0
2000-01-13,500,500,449,487,118,44224.0,9080810.0
2000-01-14,456,497,429,497,421,45132.0,9080810.0
2000-01-17,500,500,443,460,107,41772.0,9080810.0
2000-01-18,488,488,410,467,230,42407.0,9080810.0
2000-01-19,417,458,417,458,97,41590.0,9080810.0
2000-01-20,453,453,410,450,761,40864.0,9080810.0
2000-01-21,446,490,398,449,913,40773.0,9080810.0
2000-01-24,402,448,400,443,352,40228.0,9080810.0
2000-01-25,403,488,403,444,425,40319.0,9080810.0
2000-01-26,410,448,410,440,418,39956.0,9080810.0
2000-01-27,396,490,396,438,702,39774.0,9080810.0
2000-01-28,448,490,429,470,1142,42680.0,9080810.0
2000-01-31,470,470,414,445,612,40410.0,9080810.0
2000-02-01,488,490,432,445,288,40410.0,9080810.0
2000-02-02,428,485,403,440,698,39956.0,9080810.0
2000-02-03,411,492,405,465,2097,42226.0,9080810.0
2000-02-07,440,520,426,492,2024,44678.0,9080810.0
2000-02-08,500,500,440,440,389,39956.0,9080810.0
2000-02-09,440,450,428,449,1469,40773.0,9080810.0
2000-02-10,465,465,430,464,392,42135.0,9080810.0
2000-02-11,475,475,412,449,334,40773.0,9080810.0
2000-02-14,462,462,420,457,6,41499.0,9080810.0
2000-02-15,465,495,421,480,17,43588.0,9080810.0
2000-02-16,450,475,429,452,337,41045.0,9080810.0
2000-02-17,476,476,400,430,251,39047.0,9080810.0
2000-02-18,463,463,381,382,3779,34689.0,9080810.0
2000-02-21,420,427,400,426,638,38684.0,9080810.0
2000-02-22,390,438,375,399,930,36232.0,9080810.0
2000-02-23,376,419,352,380,2376,34507.0,9080810.0
2000-02-24,399,399,350,399,1159,36232.0,9080810.0
2000-02-25,361,400,361,395,173,35869.0,9080810.0
2000-02-28,440,440,354,435,2793,39502.0,9080810.0
2000-02-29,470,470,400,401,1499,36414.0,9080810.0
2000-03-02,445,447,410,445,979,40410.0,9080810.0
2000-03-03,444,479,430,465,4041,42226.0,9080810.0
2000-03-06,465,520,465,520,6327,47220.0,9080810.0
2000-03-07,582,582,530,582,19586,52850.0,9080810.0
2000-03-08,651,651,513,640,12836,58117.0,9080810.0
2000-03-09,611,679,610,622,10709,56483.0,9080810.0
2000-03-10,640,670,571,571,6449,51851.0,9080810.0
2000-03-13,580,639,575,639,7485,58026.0,9080810.0
2000-03-14,715,715,715,715,57441,64928.0,9080810.0
2000-03-15,800,800,795,800,43668,72646.0,9080810.0
2000-03-16,800,800,704,704,34181,63929.0,9080810.0
2000-03-17,620,670,620,620,6251,56301.0,9080810.0
2000-03-20,546,546,546,546,1773,49581.0,9080810.0
2000-03-21,481,481,481,481,1301,43679.0,9080810.0
2000-03-22,430,519,425,500,25748,45404.0,9080810.0
2000-03-23,510,510,440,447,10624,40591.0,9080810.0
2000-03-24,449,450,394,408,8286,37050.0,9080810.0
2000-03-27,380,456,380,456,17922,41408.0,9080810.0
2000-03-28,461,499,411,480,16720,43588.0,9080810.0
2000-03-29,475,537,475,537,16750,48764.0,9080810.0
2000-03-30,537,601,537,601,28197,54576.0,9080810.0
2000-03-31,673,673,612,673,35329,61114.0,9080810.0
2000-04-03,753,753,753,753,22952,68378.0,9080810.0
2000-04-04,672,672,663,663,7999,60206.0,9080810.0
2000-04-06,584,584,584,584,5448,53032.0,9080810.0
2000-04-07,514,650,514,525,74918,47674.0,9080810.0
2000-04-10,514,588,514,588,30884,53395.0,9080810.0
2000-04-11,520,550,518,518,16089,47039.0,9080810.0
2000-04-12,470,560,461,499,29320,45313.0,9080810.0
2000-04-14,520,558,500,558,38583,50671.0,9080810.0
2000-04-17,540,605,492,492,40106,44678.0,9080810.0
2000-04-18,450,518,433,479,34787,43497.0,9080810.0
2000-04-19,498,515,464,490,34883,44496.0,9080810.0
2000-04-20,470,548,470,548,50883,49763.0,9080810.0
2000-04-21,613,613,490,549,74284,49854.0,9080810.0
2000-04-24,550,614,512,614,58648,55756.0,9080810.0
2000-04-25,679,687,542,615,119940,55847.0,9080810.0
2000-04-26,615,617,542,542,51880,49218.0,9080810.0
2000-04-27,607,607,550,559,93363,50762.0,9080810.0
2000-04-28,590,590,513,535,38538,48582.0,9080810.0
2000-05-02,520,535,471,515,47923,46766.0,9080810.0
2000-05-03,500,545,481,516,39937,46857.0,9080810.0
2000-05-04,521,534,493,514,40042,46675.0,9080810.0
2000-05-08,499,523,495,512,35200,46494.0,9080810.0
2000-05-09,490,520,490,499,18475,45313.0,9080810.0
2000-05-10,480,520,480,498,39368,45222.0,9080810.0
2000-05-12,500,545,480,507,55520,46040.0,9080810.0
2000-05-15,500,520,472,495,44120,44950.0,9080810.0
2000-05-16,473,500,456,474,18185,43043.0,9080810.0
2000-05-17,431,488,431,456,14339,41408.0,9080810.0
2000-05-18,413,450,402,447,16862,40591.0,9080810.0
2000-05-19,447,447,394,420,12179,38139.0,9080810.0
2000-05-22,375,430,375,418,13143,37958.0,9080810.0
2000-05-23,381,420,368,369,12576,33508.0,9080810.0
2000-05-24,327,380,325,325,17299,29513.0,9080810.0
2000-05-25,348,364,340,364,8022,33054.0,9080810.0
2000-05-26,364,385,321,321,9315,29149.0,9080810.0
2000-05-29,283,298,283,284,15800,25790.0,9080810.0
2000-05-30,283,318,283,318,13794,28877.0,9080810.0
2000-05-31,348,356,300,348,46597,31601.0,9080810.0
2000-06-01,360,360,308,308,7172,27969.0,9080810.0
2000-06-02,330,344,300,344,37570,31238.0,9080810.0
2000-06-05,383,385,356,385,17487,34961.0,9080810.0
2000-06-07,430,431,400,431,29270,39138.0,9080810.0
2000-06-08,430,480,380,380,22882,34507.0,9080810.0
2000-06-09,346,405,336,369,12770,33508.0,9080810.0
2000-06-12,326,413,326,400,22031,36323.0,9080810.0
2000-06-13,420,438,352,360,8820,32691.0,9080810.0
2000-06-14,362,391,352,389,6362,35324.0,9080810.0
2000-06-15,370,420,361,383,14582,34780.0,9080810.0
2000-06-16,400,400,338,342,5336,31056.0,9080810.0
2000-06-19,323,360,321,339,4204,30784.0,9080810.0
2000-06-20,325,350,304,337,6081,30602.0,9080810.0
2000-06-21,345,377,345,377,78473,34235.0,9080810.0
2000-06-22,410,422,341,343,217534,31147.0,9080810.0
2000-06-23,315,357,315,339,20661,30784.0,9080810.0
2000-06-26,350,355,320,339,28848,30784.0,9080810.0
2000-06-27,322,354,322,337,39970,30602.0,9080810.0
2000-06-28,335,348,328,328,27326,29785.0,9080810.0
2000-06-29,328,367,300,367,1142702,33327.0,9080810.0
2000-06-30,370,385,323,323,624138,29331.0,9080810.0
2000-07-03,322,322,291,305,215374,27696.0,9080810.0
2000-07-04,305,317,296,304,195779,27606.0,9080810.0
2000-07-05,300,340,268,340,659529,30875.0,9080810.0
2000-07-06,349,350,300,300,857165,27242.0,9080810.0
2000-07-07,305,314,281,293,419263,26607.0,9080810.0
2000-07-10,299,303,288,299,313993,27152.0,9080810.0
2000-07-11,290,310,290,300,313961,27242.0,9080810.0
2000-07-12,295,307,280,295,166239,26788.0,9080810.0
2000-07-13,286,289,275,280,79949,25426.0,9080810.0
2000-07-14,262,274,256,265,192708,24064.0,9080810.0
2000-07-18,265,270,250,251,114126,22793.0,9080810.0
2000-07-19,250,264,227,248,174270,22520.0,9080810.0
2000-07-20,233,247,227,233,77390,21158.0,9080810.0
2000-07-21,215,240,215,239,66108,21703.0,9080810.0
2000-07-24,235,248,235,240,107478,21794.0,9080810.0
2000-07-25,245,245,225,234,81102,21249.0,9080810.0
2000-07-26,225,240,225,239,72933,21703.0,9080810.0
2000-07-27,239,267,230,267,196822,24246.0,9080810.0
2000-07-28,249,290,249,250,179448,22702.0,9080810.0
2000-07-31,250,267,247,256,82297,23247.0,9080810.0
2000-08-01,257,286,256,286,213288,25971.0,9080810.0
2000-08-02,290,310,290,298,202743,27061.0,9080810.0
2000-08-03,300,305,280,292,218217,26516.0,9080810.0
2000-08-04,292,295,260,270,121620,24518.0,9080810.0
2000-08-07,270,294,270,281,116781,25517.0,9080810.0
2000-08-08,283,298,279,284,144306,25790.0,9080810.0
2000-08-09,288,296,279,283,108766,25699.0,9080810.0
2000-08-10,286,306,286,286,113798,25971.0,9080810.0
2000-08-11,280,299,276,290,80447,26334.0,9080810.0
2000-08-14,280,324,280,324,146857,29422.0,9080810.0
2000-08-16,362,362,304,309,421426,28060.0,9080810.0
2000-08-17,314,346,314,346,654869,31420.0,9080810.0
2000-08-18,350,387,321,387,712777,35143.0,9080810.0
2000-08-21,394,433,387,433,751690,39320.0,9080810.0
2000-08-22,445,468,390,407,596657,36959.0,9080810.0
2000-08-23,408,455,386,407,1188180,36959.0,9080810.0
2000-08-24,410,416,359,359,520746,32600.0,9080810.0
2000-08-25,338,339,316,316,438126,28695.0,9080810.0
2000-08-28,321,326,301,317,390308,28786.0,9080810.0
2000-08-29,316,339,303,317,379093,28786.0,9080810.0
2000-08-30,314,329,307,315,234907,28605.0,9080810.0
2000-08-31,311,315,278,278,165381,25245.0,9080810.0
2000-09-01,268,294,267,280,175322,25426.0,9080810.0
2000-09-04,275,278,251,265,184729,24064.0,9080810.0
2000-09-05,261,296,261,295,304252,26788.0,9080810.0
2000-09-06,295,306,275,279,345309,25335.0,9080810.0
2000-09-07,280,280,251,258,150979,23428.0,9080810.0
2000-09-08,256,258,240,243,110367,22066.0,9080810.0
2000-09-14,240,240,225,230,104853,20886.0,9080810.0
2000-09-15,229,257,229,256,258959,23247.0,9080810.0
2000-09-18,248,248,226,226,89313,20523.0,9080810.0
2000-09-19,205,224,200,200,115117,18162.0,9080810.0
2000-09-20,192,214,192,211,92834,19161.0,9080810.0
2000-09-21,203,219,198,206,83459,18706.0,9080810.0
2000-09-22,200,205,182,182,97179,16527.0,9080810.0
2000-09-25,182,195,180,184,72992,16709.0,9080810.0
2000-09-26,184,186,177,181,111144,16436.0,9080810.0
2000-09-27,183,199,182,195,152750,17708.0,9080810.0
2000-09-28,197,218,195,201,127152,18252.0,9080810.0
2000-09-29,205,212,201,209,168465,18979.0,9080810.0
2000-10-02,199,230,199,230,214529,20886.0,9080810.0
2000-10-04,231,236,220,220,214507,19978.0,9080810.0
2000-10-05,215,232,215,224,125684,20341.0,9080810.0
2000-10-06,221,230,215,220,71439,19978.0,9080810.0
2000-10-09,201,224,201,206,124017,18706.0,9080810.0
2000-10-10,206,216,201,211,93131,19161.0,9080810.0
2000-10-11,211,226,202,212,118310,19251.0,9080810.0
2000-10-12,208,215,199,205,113398,18616.0,9080810.0
2000-10-13,181,224,181,224,124772,20341.0,9080810.0
2000-10-16,224,235,212,225,390214,20432.0,9080810.0
2000-10-17,220,223,198,198,92377,17980.0,9080810.0
2000-10-18,182,202,176,193,93603,17526.0,9080810.0
2000-10-19,184,200,184,188,70766,17072.0,9080810.0
2000-10-20,190,200,189,196,90343,17798.0,9080810.0
2000-10-23,191,195,188,193,33489,17526.0,9080810.0
2000-10-24,186,214,186,214,68354,19433.0,9080810.0
2000-10-25,195,230,195,230,64576,20886.0,9080810.0
2000-10-26,214,219,203,203,140417,18434.0,9080810.0
2000-10-27,208,210,187,190,117706,17254.0,9080810.0
2000-10-30,190,194,177,181,38848,16436.0,9080810.0
2000-10-31,176,180,160,167,51255,15165.0,9080810.0
2000-11-01,165,175,161,172,82586,15619.0,9080810.0
2000-11-02,165,189,161,175,104177,15891.0,9080810.0
2000-11-03,174,177,172,174,62863,15801.0,9080810.0
2000-11-06,185,185,175,175,78643,15891.0,9080810.0
2000-11-07,176,178,168,172,48038,15619.0,9080810.0
2000-11-08,170,172,163,163,53003,14802.0,9080810.0
2000-11-09,160,175,160,168,79477,15256.0,9080810.0
2000-11-10,168,182,168,173,79378,15710.0,9080810.0
2000-11-13,171,179,166,168,122786,15256.0,9080810.0
2000-11-14,171,173,167,170,58873,15437.0,9080810.0
2000-11-15,170,177,170,175,110857,15891.0,9080810.0
2000-11-16,175,176,169,173,30630,15710.0,9080810.0
2000-11-17,174,193,169,193,168892,17526.0,9080810.0
2000-11-20,216,216,200,216,61754,19615.0,9080810.0
2000-11-21,241,241,231,241,173579,21885.0,9080810.0
2000-11-22,246,264,233,256,632957,23247.0,9080810.0
2000-11-23,226,249,226,226,393374,20523.0,9080810.0
2000-11-24,201,248,199,248,263596,22520.0,9080810.0
2000-11-27,233,251,219,221,473731,20069.0,9080810.0
2000-11-28,212,220,195,210,209329,19070.0,9080810.0
2000-11-29,208,208,186,186,128026,16890.0,9080810.0
2000-11-30,181,208,181,208,138210,18888.0,9080810.0
2000-12-01,211,232,190,232,386932,21067.0,9080810.0
2000-12-04,245,259,238,259,686875,23519.0,9080810.0
2000-12-05,270,279,240,262,641690,23792.0,9080810.0
2000-12-06,270,274,242,255,350973,23156.0,9080810.0
2000-12-07,255,255,225,228,213374,20704.0,9080810.0
2000-12-08,220,255,220,249,476909,22611.0,9080810.0
2000-12-11,241,274,220,274,315232,24881.0,9080810.0
2000-12-12,265,265,244,249,400491,22611.0,9080810.0
2000-12-13,235,253,235,241,122329,21885.0,9080810.0
2000-12-14,235,254,232,233,141460,21158.0,9080810.0
2000-12-15,238,240,213,221,101733,20069.0,9080810.0
2000-12-18,213,244,205,228,188920,20704.0,9080810.0
2000-12-19,232,232,206,210,118706,19070.0,9080810.0
2000-12-20,209,209,185,187,176441,16981.0,9080810.0
2000-12-21,167,180,165,176,85257,15982.0,9080810.0
2000-12-22,170,194,155,194,84356,17617.0,9080810.0
2000-12-26,194,195,171,171,94330,15528.0,9080810.0
2001-01-02,151,191,151,191,77941,17344.0,9080810.0
2001-01-03,191,210,182,194,172044,17617.0,9080810.0
2001-01-04,205,207,199,200,277319,18162.0,9080810.0
2001-01-05,200,217,192,215,316568,19524.0,9080810.0
2001-01-08,210,215,202,203,200973,18434.0,9080810.0
2001-01-09,225,225,200,205,310668,18616.0,9080810.0
2001-01-10,205,216,181,181,411866,16436.0,9080810.0
2001-01-11,185,191,177,188,139376,17072.0,9080810.0
2001-01-12,185,197,185,191,162556,17344.0,9080810.0
2001-01-15,185,197,185,192,188616,17435.0,9080810.0
2001-01-16,192,195,187,190,148097,17254.0,9080810.0
2001-01-17,185,209,185,189,300594,17163.0,9080810.0
2001-01-18,189,198,189,192,151468,17435.0,9080810.0
2001-01-19,191,195,187,188,95182,17072.0,9080810.0
2001-01-22,188,201,188,194,261080,17617.0,9080810.0
2001-01-26,195,205,194,196,198039,17798.0,9080810.0
2001-01-29,198,219,196,219,400191,19887.0,9080810.0
2001-01-30,229,232,201,203,553958,18434.0,9080810.0
2001-01-31,206,210,198,206,240268,18706.0,9080810.0
2001-02-01,200,207,200,203,153079,18434.0,9080810.0
2001-02-02,201,207,200,201,109983,18252.0,9080810.0
2001-02-05,198,204,192,195,108099,17708.0,9080810.0
2001-02-06,196,200,192,197,114347,17889.0,9080810.0
