제이콘텐트리(036420),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-03-23,38980,38980,38980,38990,247290,6260.0,400000.0
2000-03-24,43580,43580,43580,43590,13220,7000.0,400000.0
2000-03-27,48820,48820,48820,48820,1470,7840.0,400000.0
2000-03-28,54680,54680,54680,54680,2590,8780.0,400000.0
2000-03-29,61160,61160,61160,61150,8360,9820.0,400000.0
2000-03-30,68470,68470,68470,68480,3320,10660.0,400000.0
2000-03-31,76570,76570,76570,76580,5290,11920.0,400000.0
2000-04-03,85690,85690,71940,85700,1457340,13340.0,400000.0
2000-04-04,85680,95950,75410,95970,1565470,14940.0,400000.0
2000-04-06,107400,107400,97630,107410,458350,16720.0,400000.0
2000-04-07,120260,120260,120260,120250,59880,18720.0,400000.0
2000-04-10,134630,134630,134630,134640,44260,20960.0,400000.0
2000-04-11,150570,150570,136180,150570,322060,23440.0,400000.0
2000-04-12,168560,168560,154180,168560,136700,26240.0,400000.0
2000-04-14,188610,188610,188610,188600,26310,29360.0,400000.0
2000-04-17,165990,165990,165990,165990,16050,25840.0,400000.0
2000-04-18,146210,164460,146210,146200,1037580,22760.0,400000.0
2000-04-19,141330,150320,128740,128730,2745550,20040.0,400000.0
2000-04-20,120770,144140,115880,144150,1959270,22440.0,400000.0
2000-04-21,154160,154160,126910,126930,1390300,19760.0,400000.0
2000-04-24,124350,124350,111760,111770,1201810,17400.0,400000.0
2000-04-25,104050,122549,102770,107910,1289800,16800.0,400000.0
2000-04-26,113069,116150,100470,106640,928500,16600.0,400000.0
2000-04-27,102770,119080,102770,107140,1014240,16680.0,400000.0
2000-04-28,110470,119469,107390,111510,1118900,17360.0,400000.0
2000-05-02,115360,124880,113060,124870,931040,19440.0,400000.0
2000-05-03,124120,136180,119490,128480,1161900,20000.0,400000.0
2000-05-04,133860,143900,130530,143890,431990,22400.0,400000.0
2000-05-08,161100,161100,161100,161100,20210,25080.0,400000.0
2000-05-09,180380,180380,142870,180380,2251140,28080.0,400000.0
2000-05-10,174720,201960,169580,201960,1559260,31440.0,400000.0
2000-05-12,210700,226110,208120,226120,499220,35200.0,400000.0
2000-05-15,226110,249240,199130,199130,1590220,31000.0,400000.0
2000-05-16,175220,191160,175220,175230,133340,27280.0,400000.0
2000-05-17,182440,196060,155450,196060,1533160,30520.0,400000.0
2000-05-18,190400,215830,172660,172670,2015280,26880.0,400000.0
2000-05-19,167000,170860,152100,152110,1703610,23680.0,400000.0
2000-05-22,134890,145160,133850,133860,317380,20840.0,400000.0
2000-05-23,117940,117940,117940,117930,51160,18360.0,400000.0
2000-05-24,103800,125890,103800,110480,1505250,17200.0,400000.0
2000-05-25,123720,123720,118709,123720,288710,19260.0,400000.0
2000-05-26,129009,136190,108960,108950,1251420,16960.0,400000.0
2000-05-29,100190,110220,95950,95970,662290,14940.0,400000.0
2000-05-30,101499,107400,92750,107410,712600,16720.0,400000.0
2000-05-31,115110,120260,112539,120250,509280,18720.0,400000.0
2000-06-01,115629,117300,105860,105860,781660,16480.0,400000.0
2000-06-02,110480,114330,99180,104070,693450,16200.0,400000.0
2000-06-05,110490,116540,108180,116520,469840,18140.0,400000.0
2000-06-07,120760,130250,116520,127180,1078710,19800.0,400000.0
2000-06-08,126290,127190,112019,112030,787720,17440.0,400000.0
2000-06-09,112030,120260,105359,113320,653320,17640.0,400000.0
2000-06-12,122300,122300,112789,118190,478460,18400.0,400000.0
2000-06-13,106759,115640,104070,106640,330470,16600.0,400000.0
2000-06-14,107900,113050,107130,107910,268870,16800.0,400000.0
2000-06-15,107910,118200,101500,109980,538640,17120.0,400000.0
2000-06-16,107900,110730,102770,104320,282570,16240.0,400000.0
2000-06-19,99180,106120,99180,100720,301110,15680.0,400000.0
2000-06-20,102780,106640,99180,100720,269620,15680.0,400000.0
2000-06-21,98400,105080,97370,100980,389710,15720.0,400000.0
2000-06-22,100480,104070,95080,98150,307990,15280.0,400000.0
2000-06-23,95320,102520,93780,95840,288300,14920.0,400000.0
2000-06-26,97630,97630,91990,92500,312620,14400.0,400000.0
2000-06-27,92490,97630,92490,96090,313280,14960.0,400000.0
2000-06-28,94170,97380,92890,93780,137880,14600.0,400000.0
2000-06-29,92490,97630,86340,93780,299490,14600.0,400000.0
2000-06-30,91230,95590,89680,89940,173040,14000.0,400000.0
2000-07-03,85040,100730,85040,100720,775940,15680.0,400000.0
2000-07-04,102520,112790,102520,112800,939040,17560.0,400000.0
2000-07-05,117290,124610,99290,99300,787230,15460.0,400000.0
2000-07-06,87490,90450,87490,87490,503010,13620.0,400000.0
2000-07-07,84800,90190,82740,86330,348190,13440.0,400000.0
2000-07-10,90180,95580,86590,91470,486540,14240.0,400000.0
2000-07-11,86070,91220,80540,80540,288600,12540.0,400000.0
2000-07-12,77090,83780,75810,79140,247310,12320.0,400000.0
2000-07-13,73990,78620,71040,72960,251540,11360.0,400000.0
2000-07-14,72210,80680,71940,74510,268180,11600.0,400000.0
2000-07-18,76050,77080,71940,73610,168270,11460.0,400000.0
2000-07-19,70900,75010,65500,66800,141440,10400.0,400000.0
2000-07-20,66810,67070,58850,63990,221260,9960.0,400000.0
2000-07-21,65520,71570,65269,71570,433960,11140.0,400000.0
2000-07-24,74380,78370,64230,72340,699880,11260.0,400000.0
2000-07-25,71940,71940,63730,65390,345620,10180.0,400000.0
2000-07-26,66810,68480,63730,67580,192260,10520.0,400000.0
2000-07-27,65020,75420,65020,72470,504060,11280.0,400000.0
2000-07-28,72460,77860,69360,73230,517600,11400.0,400000.0
2000-07-31,71940,76310,68080,69370,218220,10800.0,400000.0
2000-08-01,69360,77580,69360,77590,240490,12080.0,400000.0
2000-08-02,81450,86840,81450,86850,389510,13520.0,400000.0
2000-08-03,88650,92760,81960,84280,1125680,13120.0,400000.0
2000-08-04,86080,89940,80180,83770,493140,13040.0,400000.0
2000-08-07,86840,93780,84030,93780,563150,14600.0,400000.0
2000-08-08,96340,103800,92490,96090,669720,14960.0,400000.0
2000-08-09,98160,100200,84660,84660,535500,13180.0,400000.0
2000-08-10,86070,93520,86070,89410,389080,13920.0,400000.0
2000-08-11,83490,91460,80160,82220,350110,12800.0,400000.0
2000-08-14,82230,87120,79020,82740,313710,12880.0,400000.0
2000-08-16,80170,87360,80170,84280,215520,13120.0,400000.0
2000-08-17,84260,87110,81570,83510,192020,13000.0,400000.0
2000-08-18,84790,93530,82480,93530,752690,14560.0,400000.0
2000-08-21,95060,102260,92750,96350,945140,15000.0,400000.0
2000-08-22,97630,97900,91470,93780,504530,14600.0,400000.0
2000-08-23,94550,101230,93770,96610,552740,15040.0,400000.0
2000-08-24,97380,106880,94040,96220,1083760,14980.0,400000.0
2000-08-25,94160,96220,87480,89410,545230,13920.0,400000.0
2000-08-28,88650,92510,86350,90320,333810,14060.0,400000.0
2000-08-29,90310,95580,89680,91980,423860,14320.0,400000.0
2000-08-30,91220,101500,91220,92500,621490,14400.0,400000.0
2000-08-31,93800,93800,81460,83770,383630,13040.0,400000.0
2000-09-01,83770,87360,80930,85950,299940,13380.0,400000.0
2000-09-04,85560,85560,81710,83250,126840,12960.0,400000.0
2000-09-05,82480,82480,76570,77730,201620,12100.0,400000.0
2000-09-06,75420,79650,74510,78370,159540,12200.0,400000.0
2000-09-07,76050,78360,68980,70140,178280,10920.0,400000.0
2000-09-08,67970,69890,65770,68350,122840,10640.0,400000.0
2000-09-14,66800,66800,61660,65770,86280,10240.0,400000.0
2000-09-15,65780,71950,65780,68610,123910,10680.0,400000.0
2000-09-18,64640,66810,60390,60380,51280,9400.0,400000.0
2000-09-19,53200,60399,53200,53190,99240,8280.0,400000.0
2000-09-20,53960,58070,53960,55500,77230,8640.0,400000.0
2000-09-21,55490,57160,49460,51390,87080,8000.0,400000.0
2000-09-22,48050,51910,45230,45230,52760,7040.0,400000.0
2000-09-25,43410,46630,40330,44070,253570,6860.0,400000.0
2000-09-26,42920,46000,42920,45230,166000,7040.0,400000.0
2000-09-27,45490,50620,45490,50490,261140,7860.0,400000.0
2000-09-28,50230,52530,45470,48310,201910,7520.0,400000.0
2000-09-29,48820,52290,48300,50360,180110,7840.0,400000.0
2000-10-02,50360,53960,46640,53960,323260,8400.0,400000.0
2000-10-04,54220,57820,51640,54470,236640,8480.0,400000.0
2000-10-05,55240,56530,53700,55370,249790,8620.0,400000.0
2000-10-06,54470,59090,54220,54720,167190,8520.0,400000.0
2000-10-09,58319,58319,53189,53570,183680,8340.0,400000.0
2000-10-10,51630,54460,51370,52020,135960,8100.0,400000.0
2000-10-11,52670,54600,46640,49080,219860,7640.0,400000.0
2000-10-12,47540,50750,47540,48820,123930,7600.0,400000.0
2000-10-13,46260,47530,43940,45470,151640,7080.0,400000.0
2000-10-16,46760,50100,46760,49720,120600,7740.0,400000.0
2000-10-17,47790,49850,45990,46770,118580,7280.0,400000.0
2000-10-18,44970,48830,44970,46520,109400,7240.0,400000.0
2000-10-19,46250,52020,46250,52020,332660,8100.0,400000.0
2000-10-20,58180,58180,56520,58200,289470,9060.0,400000.0
2000-10-23,58570,65120,55230,55240,1037080,8600.0,400000.0
2000-10-24,56530,59609,53449,54860,316980,8540.0,400000.0
2000-10-25,54220,61159,52670,57940,586260,9020.0,400000.0
2000-10-26,53690,59470,53690,55240,290060,8600.0,400000.0
2000-10-27,56540,61680,54230,56140,735930,8740.0,400000.0
2000-10-30,57820,59089,49590,50870,509620,7920.0,400000.0
2000-10-31,50360,50360,44820,48050,289880,7480.0,400000.0
2000-11-01,48810,53700,48810,53700,488680,8360.0,400000.0
2000-11-02,54339,60120,51640,53960,959090,8400.0,400000.0
2000-11-03,56540,58080,55240,57050,376440,8880.0,400000.0
2000-11-06,58580,62949,57039,62050,402390,9660.0,400000.0
2000-11-07,61160,66300,59479,60380,435500,9400.0,400000.0
2000-11-08,60390,67580,59739,67320,655410,10480.0,400000.0
2000-11-09,67060,75280,64750,75280,815210,11720.0,400000.0
2000-11-10,75810,81460,69370,72470,738900,11280.0,400000.0
2000-11-13,71950,71950,64230,66290,315480,10320.0,400000.0
2000-11-14,65010,74130,64750,74130,589840,11540.0,400000.0
2000-11-15,74520,81450,70130,71430,692900,11120.0,400000.0
2000-11-16,71440,74000,69900,72470,287230,11280.0,400000.0
2000-11-17,69630,74130,68090,71430,326170,11120.0,400000.0
2000-11-20,68870,71430,68350,69890,269120,10880.0,400000.0
2000-11-21,68870,73750,66810,71950,563130,11200.0,400000.0
2000-11-22,72840,73610,68870,70530,206310,10980.0,400000.0
2000-11-23,68080,70000,62170,62170,270620,9680.0,400000.0
2000-11-24,61660,65760,61660,63210,275980,9840.0,400000.0
2000-11-27,68100,69130,65519,68870,260150,10720.0,400000.0
2000-11-28,66930,68860,60879,62170,163890,9680.0,400000.0
2000-11-29,59080,63969,58569,59600,147380,9280.0,400000.0
2000-11-30,58580,61410,53959,57300,126090,8920.0,400000.0
2000-12-01,55630,58580,53580,57170,144530,8900.0,400000.0
2000-12-04,55889,58580,55240,56400,142220,8780.0,400000.0
2000-12-05,56530,58069,55760,57300,135430,8920.0,400000.0
2000-12-06,58709,60120,56000,56530,144930,8800.0,400000.0
2000-12-07,55510,57700,55240,57050,93920,8880.0,400000.0
2000-12-08,57310,57440,55769,56140,103970,8740.0,400000.0
2000-12-11,56149,57819,55759,56530,81120,8800.0,400000.0
2000-12-12,55770,57700,55240,56790,61880,8840.0,400000.0
2000-12-13,57549,63589,56000,63600,386000,9900.0,400000.0
2000-12-14,63470,64250,60640,61410,298280,9560.0,400000.0
2000-12-15,61920,67190,60390,64490,263050,10040.0,400000.0
2000-12-18,64220,65500,60760,62440,133950,9720.0,400000.0
2000-12-19,61660,61660,54970,56010,121540,8720.0,400000.0
2000-12-20,53450,53450,49330,49330,139680,7680.0,400000.0
2000-12-21,43670,45990,43410,43420,150750,6760.0,400000.0
2000-12-22,41630,44960,38280,38540,150160,6000.0,400000.0
2000-12-26,41100,43150,41100,43160,156280,6720.0,400000.0
2001-01-02,43150,48290,43150,48310,160090,7520.0,400000.0
2001-01-03,44060,50100,44060,48690,174420,7580.0,400000.0
2001-01-04,51390,52680,48830,48950,222540,7620.0,400000.0
2001-01-05,47650,49710,47010,47400,123960,7380.0,400000.0
2001-01-08,47520,52920,47520,51390,199080,8000.0,400000.0
2001-01-09,50100,53960,48820,52160,185180,8120.0,400000.0
2001-01-10,53690,56000,47520,47660,237090,7420.0,400000.0
2001-01-11,48570,50110,48050,49590,111600,7720.0,400000.0
2001-01-12,50100,52670,49070,49080,120240,7640.0,400000.0
2001-01-15,50090,52670,48810,51390,225300,8000.0,400000.0
2001-01-16,52670,57050,51379,53960,292160,8400.0,400000.0
2001-01-17,53960,59089,52420,55760,371460,8680.0,400000.0
2001-01-18,57049,57559,53710,54220,128540,8440.0,400000.0
2001-01-19,53450,55239,51640,51780,113190,8060.0,400000.0
2001-01-22,52940,55240,52170,53830,101170,8380.0,400000.0
2001-01-26,53310,56529,53310,55760,150940,8680.0,400000.0
2001-01-29,55750,57540,53950,56010,228820,8720.0,400000.0
2001-01-30,56770,61910,55750,58830,389050,9160.0,400000.0
2001-01-31,59350,60390,54340,55370,179420,8620.0,400000.0
2001-02-01,56000,57290,54210,54980,151390,8560.0,400000.0
2001-02-02,53700,59100,53700,56140,332800,8740.0,400000.0
2001-02-05,56529,60120,55230,58070,308850,9040.0,400000.0
2001-02-06,60400,60400,56789,57170,200960,8900.0,400000.0
2001-02-07,57290,58570,55230,56010,135260,8720.0,400000.0
2001-02-08,55230,62690,55230,62690,579690,9760.0,400000.0
2001-02-09,65760,70130,65270,70140,510500,10920.0,400000.0
2001-02-12,77090,78490,74770,78500,228170,12220.0,400000.0
2001-02-13,87880,87880,87880,87870,62370,13680.0,400000.0
2001-02-14,97520,98420,80940,87630,1040510,13640.0,400000.0
2001-02-15,97640,97900,82740,87360,503330,13600.0,400000.0
2001-02-16,85550,88640,76940,84530,371620,13160.0,400000.0
2001-02-19,83500,84530,79910,81710,152440,12720.0,400000.0
2001-02-20,81710,91470,79650,91470,284640,14240.0,400000.0
2001-02-21,100470,102410,92500,102390,639650,15940.0,400000.0
2001-02-22,107910,114600,100730,114590,548750,17840.0,400000.0
2001-02-23,114590,127820,100840,100980,853830,15720.0,400000.0
2001-02-26,98919,111500,92750,110480,1186050,17200.0,400000.0
2001-02-27,115630,116910,97250,97250,717590,15140.0,400000.0
2001-02-28,95210,104070,87630,90960,587760,14160.0,400000.0
2001-03-02,93020,101760,91220,101760,888690,15840.0,400000.0
2001-03-05,107910,113970,105359,113960,422860,17740.0,400000.0
2001-03-06,116529,127570,109450,116390,1573150,18120.0,400000.0
2001-03-07,114860,121539,102520,103800,1266090,16160.0,400000.0
2001-03-08,107900,109440,102510,107910,621240,16800.0,400000.0
2001-03-09,107900,114590,106630,106880,764580,16640.0,400000.0
2001-03-12,104330,107920,94180,94180,635640,14660.0,400000.0
2001-03-13,87370,92510,83010,83000,662440,12920.0,400000.0
2001-03-14,87360,92890,86840,92890,737400,14460.0,400000.0
2001-03-15,92880,103920,85160,103930,841340,16180.0,400000.0
2001-03-16,105350,107910,94940,95840,510750,14920.0,400000.0
2001-03-19,100190,107260,100190,107260,188400,16700.0,400000.0
2001-03-20,120130,120130,120130,120130,109140,18700.0,400000.0
2001-03-21,134380,134380,134380,134380,54450,20920.0,400000.0
2001-03-22,150310,150310,150310,150310,12610,23400.0,400000.0
2001-03-23,168290,168290,168290,168290,7310,26200.0,400000.0
2001-03-26,188340,188340,168300,188340,1180430,29320.0,400000.0
2001-03-27,197840,210700,165990,165990,1382410,25840.0,400000.0
2001-03-28,174720,185760,163400,185760,1058260,28920.0,400000.0
2001-03-29,181140,207860,181140,205560,994170,32000.0,400000.0
2001-03-30,202740,222769,193990,202990,1345750,31600.0,400000.0
2001-04-02,208109,227120,198360,208120,1052700,32400.0,400000.0
2001-04-03,201960,213000,183210,183200,797000,28520.0,400000.0
2001-04-04,167000,181400,161359,161360,514860,25120.0,400000.0
2001-04-06,166990,172150,144900,155450,677230,24200.0,400000.0
2001-04-09,155960,173950,155440,173950,811740,27080.0,400000.0
2001-04-10,183450,194760,174720,185000,941570,28800.0,400000.0
2001-04-11,179870,195280,176020,177300,466040,27600.0,400000.0
2001-04-12,178580,183450,169580,174460,327760,27160.0,400000.0
2001-04-13,178320,188340,174720,181150,585890,28200.0,400000.0
2001-04-16,182440,184750,173710,176010,241800,27400.0,400000.0
2001-04-17,173700,176010,161880,164950,356180,25680.0,400000.0
2001-04-18,166990,179080,164950,171900,430190,26760.0,400000.0
2001-04-19,178330,192460,173450,192460,639210,29960.0,400000.0
2001-04-20,215310,215310,193990,205560,1080270,32000.0,400000.0
2001-04-23,206840,208110,189610,190650,543570,29680.0,400000.0
2001-04-24,189630,200170,185010,188600,362960,29360.0,400000.0
2001-04-25,182420,193470,182420,189360,333570,29480.0,400000.0
2001-04-26,185010,191950,172420,176010,250550,27400.0,400000.0
2001-04-27,180120,187570,176010,179860,248660,43750.0,625000.0
2001-04-30,184480,192710,180370,185510,236590,45125.0,625000.0
2001-05-02,190150,197340,188870,192200,244890,46750.0,625000.0
2001-05-03,192190,199650,182680,184740,204980,44938.0,625000.0
2001-05-04,180890,187570,178570,183720,189870,44688.0,625000.0
2001-05-07,185760,189350,172150,175230,355610,42625.0,625000.0
2001-05-08,176010,189360,170100,185000,375440,45000.0,625000.0
2001-05-09,181650,187040,177540,177800,145320,43250.0,625000.0
2001-05-10,181410,182440,176270,180380,98530,43875.0,625000.0
2001-05-11,178050,179850,163920,170870,299460,41562.0,625000.0
2001-05-14,172150,176770,169570,170870,141580,41562.0,625000.0
2001-05-15,172160,173710,167010,168560,81190,41000.0,625000.0
2001-05-16,164430,178570,161870,167010,330670,40625.0,625000.0
2001-05-17,168560,172160,165230,169070,127160,41125.0,625000.0
2001-05-18,165470,170860,165220,165720,58700,40312.0,625000.0
2001-05-21,165740,169330,164700,165220,75650,40188.0,625000.0
2001-05-22,164440,167530,161880,164180,78500,39938.0,625000.0
2001-05-23,159560,165220,159560,162900,89190,39625.0,625000.0
2001-05-24,164200,164200,158030,158020,80950,38438.0,625000.0
2001-05-25,159560,176780,159560,176780,402080,43000.0,625000.0
2001-05-28,182420,197830,179850,197850,299280,48125.0,625000.0
2001-05-29,213270,221480,206840,221490,217140,53875.0,625000.0
2001-05-30,244090,246400,214800,234330,545640,57000.0,625000.0
2001-05-31,223540,230230,210960,218410,265070,53125.0,625000.0
2001-06-01,220980,241530,220980,228680,318900,55625.0,625000.0
2001-06-04,213520,228680,210950,210950,164210,51312.0,625000.0
2001-06-05,213260,219420,199130,208120,221330,50625.0,625000.0
2001-06-07,208630,218140,199130,208120,148820,50625.0,625000.0
2001-06-08,208119,231250,206590,218660,395600,53188.0,625000.0
2001-06-11,218150,218669,209410,210180,112620,51125.0,625000.0
2001-06-12,203000,215840,203000,211220,65950,51375.0,625000.0
2001-06-13,209399,217120,205810,205810,74620,50062.0,625000.0
2001-06-14,203000,209410,202740,202730,58540,49312.0,625000.0
2001-06-15,202720,222239,198099,216860,192340,52750.0,625000.0
2001-06-18,221740,227120,213260,213260,133340,51875.0,625000.0
2001-06-19,210690,215820,205540,209410,84730,50938.0,625000.0
2001-06-20,215829,218409,206839,209670,214990,51000.0,625000.0
2001-06-21,208120,210950,204270,209150,121300,50875.0,625000.0
2001-06-22,208389,234080,205050,214550,190610,52188.0,625000.0
2001-06-25,212230,218140,208110,213260,83740,51875.0,625000.0
2001-06-26,209930,216339,197840,200410,116890,48750.0,625000.0
2001-06-27,199130,210700,197840,200410,153900,48750.0,625000.0
2001-06-28,198600,205540,198600,201440,38580,49000.0,625000.0
2001-06-29,200680,208890,199130,203500,80670,49500.0,625000.0
2001-07-02,205040,208120,203250,203760,34490,49562.0,625000.0
2001-07-03,203760,206320,196560,200410,68660,48750.0,625000.0
2001-07-04,196550,201440,196550,197850,70880,48125.0,625000.0
2001-07-05,197840,200930,193730,197330,51260,48000.0,625000.0
2001-07-06,194760,197840,181140,185000,96370,45000.0,625000.0
2001-07-09,179860,181140,169580,172920,80470,42062.0,625000.0
2001-07-10,174720,193480,174720,193480,113170,47062.0,625000.0
2001-07-11,190140,209400,178050,190140,211750,46250.0,625000.0
2001-07-12,190140,190140,190140,190140,0,46250.0,625000.0
2001-07-13,190140,190140,190140,190140,0,,
2001-07-16,192710,212750,192710,212760,417518,51750.0,6250000.0
2001-07-18,230469,231250,204270,205560,616592,50000.0,6250000.0
2001-07-19,205560,205560,180900,180890,230088,44000.0,6250000.0
2001-07-20,175750,184740,159300,165990,214716,40375.0,6250000.0
2001-07-23,154690,161890,146210,146200,236870,35562.0,6250000.0
2001-07-24,137470,138750,128740,131300,249599,31938.0,6250000.0
2001-07-25,123840,145160,123840,130520,230405,31750.0,6250000.0
2001-07-26,127960,135160,127190,128480,153094,31250.0,6250000.0
2001-07-27,131820,141840,129770,139270,273990,33875.0,6250000.0
2001-07-30,141320,148770,140300,143890,304180,35000.0,6250000.0
2001-07-31,141310,146450,135660,137720,224396,33500.0,6250000.0
2001-08-01,138740,143620,135660,137460,209081,33438.0,6250000.0
2001-08-02,139790,139790,129770,131050,212714,31875.0,6250000.0
2001-08-03,131050,134910,129240,131050,171288,31875.0,6250000.0
2001-08-06,132340,133870,129770,131050,142231,31875.0,6250000.0
2001-08-07,128730,131550,124359,126160,166248,30688.0,6250000.0
2001-08-08,126409,128210,120239,122040,149046,29688.0,6250000.0
2001-08-09,118960,123080,114330,118190,159667,28750.0,6250000.0
2001-08-10,115630,119730,114860,117680,119718,28625.0,6250000.0
2001-08-13,118190,131550,118190,131550,320154,32000.0,6250000.0
2001-08-14,136180,143640,126160,128730,539961,31312.0,6250000.0
2001-08-16,124360,124620,117689,120770,177611,29375.0,6250000.0
2001-08-17,124609,124609,116130,118700,192825,28875.0,6250000.0
2001-08-20,111770,126430,111770,116910,157646,28438.0,6250000.0
2001-08-21,118200,122820,116920,116910,98364,28438.0,6250000.0
2001-08-22,114320,119210,112280,114340,107361,27812.0,6250000.0
2001-08-23,113560,115360,108160,108430,119975,26375.0,6250000.0
2001-08-24,108689,108960,102530,102780,190161,25000.0,6250000.0
2001-08-27,104070,105100,99180,102780,222052,49588.0,12397000.0
2001-08-28,102780,104320,97130,97380,123827,46985.0,12397000.0
2001-08-29,96340,96340,85810,85820,203156,41406.0,12397000.0
2001-08-30,82740,91480,78890,86080,157161,41530.0,12397000.0
2001-08-31,78630,82490,75810,75810,162428,36571.0,12397000.0
2001-09-03,73750,80940,72220,79400,273912,38307.0,12397000.0
2001-09-04,81450,88910,80930,88900,388342,42894.0,12397000.0
2001-09-05,92500,99430,91220,99440,845897,47976.0,12397000.0
2001-09-06,102000,109199,97130,101230,838052,48844.0,12397000.0
2001-09-07,99949,113320,93780,113320,840840,54671.0,12397000.0
2001-09-10,115890,122820,106890,108690,635594,52439.0,12397000.0
2001-09-11,108680,114330,98400,98410,430502,47481.0,12397000.0
2001-09-12,86840,86840,86840,86850,32966,41902.0,12397000.0
2001-09-13,76570,88130,76570,79650,444716,38431.0,12397000.0
2001-09-14,80160,84520,70130,70660,374044,34092.0,12397000.0
2001-09-17,70900,71940,62170,62170,181594,30001.0,12397000.0
2001-09-18,65510,69630,64230,69630,159666,33596.0,12397000.0
2001-09-19,75280,77860,73480,77850,189837,37563.0,12397000.0
2001-09-20,78110,83000,68870,73230,405680,35331.0,12397000.0
2001-09-21,71940,81950,66800,81960,366965,39546.0,12397000.0
2001-09-24,84020,88900,79640,81190,466656,39175.0,12397000.0
2001-09-25,84790,85040,71680,73230,281128,35331.0,12397000.0
2001-09-26,75799,79650,73220,77080,270931,37191.0,12397000.0
2001-09-27,76050,80420,74510,77340,230418,37315.0,12397000.0
2001-09-28,79660,86590,77340,86600,571494,41778.0,12397000.0
2001-10-04,92750,96860,90960,96870,485614,46737.0,12397000.0
2001-10-05,95070,101500,87620,95580,798300,46117.0,12397000.0
2001-10-08,90450,100970,87360,97640,466947,47109.0,12397000.0
2001-10-09,100200,102520,97130,97640,555305,47109.0,12397000.0
2001-10-10,100200,109200,96350,102000,1021853,49216.0,12397000.0
2001-10-11,107400,107910,96080,98670,375525,47604.0,12397000.0
2001-10-12,102510,104050,97630,99950,358445,48224.0,12397000.0
2001-10-15,97890,105350,97890,100720,248808,48596.0,12397000.0
2001-10-16,101750,105860,98160,100720,399489,48596.0,12397000.0
2001-10-17,100730,104580,100730,101490,215919,48968.0,12397000.0
2001-10-18,101760,113580,101760,113580,495155,54795.0,12397000.0
2001-10-19,117939,125910,108949,116910,1108667,56406.0,12397000.0
2001-10-22,123330,128730,116650,126410,671825,60993.0,12397000.0
2001-10-23,126930,138500,122570,131050,804690,63225.0,12397000.0
2001-10-24,127180,133600,118440,123330,366346,59506.0,12397000.0
2001-10-25,123330,127190,117420,118190,340844,57026.0,12397000.0
2001-10-26,116130,119220,107660,115620,386260,55786.0,12397000.0
2001-10-29,113320,117690,113069,113320,188850,54671.0,12397000.0
2001-10-30,110480,114330,106880,109200,141972,52687.0,12397000.0
2001-10-31,106640,112540,106640,111260,187475,53679.0,12397000.0
2001-11-01,111770,124360,111770,119480,480424,57646.0,12397000.0
2001-11-02,123330,123330,112540,114850,225747,55415.0,12397000.0
2001-11-05,115630,119220,113830,116390,124013,56158.0,12397000.0
2001-11-06,116650,124620,115630,119230,298014,57522.0,12397000.0
2001-11-07,117940,120510,114600,116390,292046,56158.0,12397000.0
2001-11-08,116910,118959,112540,113050,154264,54547.0,12397000.0
2001-11-09,113069,114340,108690,109980,178845,53059.0,12397000.0
2001-11-12,107910,113830,107910,113820,167427,54919.0,12397000.0
2001-11-13,113819,117170,109970,110740,326599,53431.0,12397000.0
2001-11-14,111770,117690,110750,112280,257876,54175.0,12397000.0
2001-11-15,110730,113050,107390,108170,117036,52191.0,12397000.0
2001-11-16,107900,109440,105850,107910,63374,52067.0,12397000.0
2001-11-19,107909,109720,107400,107410,89868,51819.0,12397000.0
2001-11-20,106640,111260,105360,106640,136412,51448.0,12397000.0
2001-11-21,105590,110470,105350,107910,164948,52067.0,12397000.0
2001-11-22,108180,116920,107670,108690,548499,52439.0,12397000.0
2001-11-23,111509,112540,106120,107660,158935,51943.0,12397000.0
2001-11-26,106880,109450,104310,104830,136001,50580.0,12397000.0
2001-11-27,103810,106640,100200,103800,131200,50084.0,12397000.0
2001-11-28,102000,102780,94820,95070,79457,45869.0,12397000.0
2001-11-29,93780,99430,90180,95580,137695,46117.0,12397000.0
2001-11-30,99680,106880,97630,106880,177973,51572.0,12397000.0
2001-12-03,110740,116650,108170,109200,453079,52687.0,12397000.0
2001-12-04,107909,108170,102270,104830,194001,50580.0,12397000.0
2001-12-05,105610,105610,101500,101490,104672,48968.0,12397000.0
2001-12-06,102010,106130,99700,101760,142598,49092.0,12397000.0
2001-12-07,100200,103810,100200,101230,85707,48844.0,12397000.0
2001-12-10,101240,111000,100470,106640,360335,51448.0,12397000.0
2001-12-11,107670,109210,105100,105350,162460,50828.0,12397000.0
2001-12-12,105360,112550,102790,105090,355192,50704.0,12397000.0
2001-12-13,106890,106890,101500,102780,140419,49588.0,12397000.0
2001-12-14,101500,102780,99690,100210,91589,48348.0,12397000.0
2001-12-17,100470,105360,100210,105090,237660,50704.0,12397000.0
2001-12-18,105350,109720,100200,100210,581043,48348.0,12397000.0
2001-12-19,100730,101750,91220,93270,125513,45001.0,12397000.0
2001-12-20,93520,95570,91460,93010,73869,44877.0,12397000.0
2001-12-21,88650,92760,85570,86330,127370,41654.0,12397000.0
2001-12-24,83760,86070,80160,81960,82382,39546.0,12397000.0
2001-12-26,86070,86070,80420,80930,106884,39051.0,12397000.0
2001-12-27,80940,83770,80680,83770,181664,40414.0,12397000.0
