강스템바이오텍(217730),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-09-05,9689,9689,9434,9500,37460,145227.0,14450405.0
2017-09-06,9500,9642,9405,9453,44698,144504.0,14450405.0
2017-09-07,9453,9878,9453,9737,101877,148839.0,14450405.0
2017-09-08,10303,10492,9377,9406,733378,143782.0,14450405.0
2017-09-11,9453,9547,9226,9349,142300,142915.0,14450405.0
2017-09-12,9415,9443,9301,9302,70287,142192.0,14450405.0
2017-09-13,9301,9453,9292,9292,67933,142047.0,14450405.0
2017-09-14,9424,9424,9282,9330,54091,142625.0,14450405.0
2017-09-15,9330,9453,9311,9453,39659,144504.0,14450405.0
2017-09-18,9500,9500,9320,9434,57093,144215.0,14450405.0
2017-09-19,9434,9500,9358,9415,55294,143926.0,14450405.0
2017-09-20,9424,9500,9349,9444,84415,144360.0,14450405.0
2017-09-21,9443,9453,9131,9245,107433,141325.0,14450405.0
2017-09-22,9339,9339,8942,8943,39463,136701.0,14450405.0
2017-09-25,8980,9264,8810,8943,57098,137209.0,14504105.0
2017-09-26,8942,9131,8791,9132,44308,140110.0,14504105.0
2017-09-27,9131,9216,8952,9047,28329,138804.0,14504105.0
2017-09-28,9226,9226,8961,8971,21261,137644.0,14504105.0
2017-09-29,9216,9301,8933,9264,35923,142140.0,14504105.0
2017-10-10,9320,9330,9131,9217,17412,141415.0,14504105.0
2017-10-11,9386,9396,9178,9311,24301,142865.0,14504105.0
2017-10-12,9311,9377,9084,9311,36556,142865.0,14504105.0
2017-10-13,9320,9358,9188,9245,18870,141850.0,14504105.0
2017-10-16,9358,9358,9075,9179,23222,140835.0,14504105.0
2017-10-17,9188,9424,9093,9170,39876,140690.0,14504105.0
2017-10-18,9292,9292,9103,9264,40453,142140.0,14504105.0
2017-10-19,9273,9273,9084,9207,26398,141270.0,14504105.0
2017-10-20,9226,9226,9027,9122,23633,139965.0,14504105.0
2017-10-23,9112,9273,9027,9245,32672,141850.0,14504105.0
2017-10-24,9339,10256,9254,9973,854163,153018.0,14504105.0
2017-10-25,10020,10067,9547,9595,231176,147813.0,14562905.0
2017-10-26,9547,9783,9358,9359,230496,144173.0,14562905.0
2017-10-27,9453,9736,9311,9642,124793,148542.0,14562905.0
2017-10-30,9642,9973,9500,9879,136532,152182.0,14562905.0
2017-10-31,9878,9925,9642,9831,109618,151454.0,14562905.0
2017-11-01,9783,11485,9736,11107,1159208,171114.0,14562905.0
2017-11-02,11107,11343,10540,10635,485456,163833.0,14562905.0
2017-11-03,10682,12005,10540,12005,871107,184949.0,14562905.0
2017-11-06,12194,12619,11627,12195,467603,187861.0,14562905.0
2017-11-07,12005,12619,11721,12242,351167,188590.0,14562905.0
2017-11-08,12289,12336,11107,11533,322415,177667.0,14562905.0
2017-11-09,11580,11958,11201,11864,244839,182764.0,14562905.0
2017-11-10,11958,12052,11532,11533,84629,177667.0,14562905.0
2017-11-13,11580,11958,11391,11911,152213,183493.0,14562905.0
2017-11-14,11910,13045,11721,12667,397021,195143.0,14562905.0
2017-11-15,12667,12761,11721,12100,289676,186405.0,14562905.0
2017-11-16,11863,11863,11296,11580,263559,178396.0,14562905.0
2017-11-17,11580,12714,11532,12384,417506,190774.0,14562905.0
2017-11-20,12336,12808,12100,12667,358334,195143.0,14562905.0
2017-11-21,12714,13187,12194,12289,676284,189318.0,14562905.0
2017-11-22,12147,12194,11343,11438,464772,183389.0,15156082.0
2017-11-23,11249,11863,11249,11627,206002,186420.0,15156082.0
2017-11-24,11674,11674,11249,11438,166223,183389.0,15156082.0
2017-11-27,11343,11674,11107,11249,110941,181333.0,15238082.0
2017-11-28,11249,11438,10682,10682,115773,172190.0,15238082.0
2017-11-29,10682,11249,10682,11202,104253,180571.0,15238082.0
2017-11-30,11249,11249,10634,11060,83589,180599.0,15435808.0
2017-12-01,10965,12336,10871,11627,651609,189860.0,15435808.0
2017-12-04,11627,12430,11485,12005,541773,196035.0,15435808.0
2017-12-05,14085,14416,11863,12053,2381926,196807.0,15435808.0
2017-12-06,12572,12998,12052,12998,1558133,212242.0,15435808.0
2017-12-07,13234,13990,12525,13045,1554679,213014.0,15435808.0
2017-12-08,13281,13328,11769,11769,802513,192176.0,15435808.0
2017-12-11,11721,12005,10965,11060,611511,180599.0,15435808.0
2017-12-12,11485,11769,11343,11391,504145,186001.0,15435808.0
2017-12-13,11485,11627,11154,11249,385567,183686.0,15435808.0
2017-12-14,11438,11438,10871,11060,349467,180599.0,15435808.0
2017-12-15,11060,11107,10776,10871,257809,177512.0,15435808.0
2017-12-18,10823,11296,10823,11013,337435,179827.0,15435808.0
2017-12-19,10965,11107,10114,10540,273538,172109.0,15435808.0
2017-12-20,10492,10729,10351,10398,164008,169794.0,15435808.0
2017-12-21,10303,10682,10114,10115,144075,165163.0,15435808.0
2017-12-22,10067,10445,9973,10115,284445,173626.0,16226712.0
2017-12-26,10303,10634,9973,10020,388062,172003.0,16226712.0
2017-12-27,10256,10871,10209,10777,350191,184985.0,16226712.0
2017-12-28,10492,11816,10351,11816,869686,203146.0,16251712.0
2018-01-02,11721,12525,11485,12384,584260,212897.0,16251712.0
2018-01-03,12289,12572,11627,12147,465872,208834.0,16251712.0
2018-01-04,12100,12194,11580,11675,206756,200709.0,16251712.0
2018-01-05,11627,12430,11627,12053,381735,207209.0,16251712.0
2018-01-08,12619,13612,12241,13565,1446969,233212.0,16251712.0
2018-01-09,13565,14274,13092,13187,1186124,226711.0,16251712.0
2018-01-10,13281,13517,12430,13423,423111,230774.0,16251712.0
2018-01-11,13517,13565,12950,13234,238002,227524.0,16251712.0
2018-01-12,13376,13376,12525,12667,379460,217773.0,16251712.0
2018-01-15,12950,12950,12289,12714,297328,218586.0,16251712.0
2018-01-16,12619,13565,12241,12762,656887,219398.0,16251712.0
2018-01-17,12714,13187,12383,12809,395295,220211.0,16251712.0
2018-01-18,12950,13187,12478,12998,321652,223461.0,16251712.0
2018-01-19,12998,14935,12903,13943,2735723,239713.0,16251712.0
2018-01-22,13801,14888,13470,14794,1095706,254339.0,16251712.0
2018-01-23,15266,15361,14274,14936,921500,256777.0,16251712.0
2018-01-24,14794,15266,14510,14794,584395,254339.0,16251712.0
2018-01-25,14794,15077,14510,14936,304479,257172.0,16276712.0
2018-01-26,14983,15833,14746,15456,564499,266124.0,16276712.0
2018-01-29,15172,15361,14746,14794,363904,254731.0,16276712.0
2018-01-30,14935,14983,13990,14085,410698,242523.0,16276712.0
2018-01-31,13801,14085,13092,13329,620406,229502.0,16276712.0
2018-02-01,13470,13517,12714,13093,423393,225432.0,16276712.0
2018-02-02,13139,13187,12525,12904,233470,222177.0,16276712.0
2018-02-05,12430,12714,11816,12336,347019,212411.0,16276712.0
2018-02-06,11627,12052,11107,11864,690783,204273.0,16276712.0
2018-02-07,12005,12241,11296,11344,334663,195321.0,16276712.0
2018-02-08,11343,11910,11060,11864,211340,204273.0,16276712.0
2018-02-09,11201,11674,11154,11486,233847,197762.0,16276712.0
2018-02-12,11627,12478,11249,11864,458110,204273.0,16276712.0
2018-02-13,12100,12100,11343,11344,164324,195321.0,16276712.0
2018-02-14,11391,11769,11343,11722,118749,201831.0,16276712.0
2018-02-19,11721,11958,11532,11958,238999,206151.0,16296484.0
2018-02-20,12761,12808,12005,12053,942189,207780.0,16296484.0
2018-02-21,12147,12289,11863,12100,191040,208595.0,16296484.0
2018-02-22,12052,12147,11485,11722,212792,202076.0,16296484.0
2018-02-23,11863,11910,11438,11627,146940,200447.0,16296484.0
2018-02-26,11627,12430,11627,12431,355706,214299.0,16296484.0
2018-02-27,12478,12478,11958,12147,169335,209410.0,16296484.0
2018-02-28,11863,12100,11438,11816,175792,204119.0,16329484.0
2018-03-02,11438,11910,11438,11911,87735,205751.0,16329484.0
2018-03-05,11910,12005,11485,11627,89256,200853.0,16329484.0
2018-03-06,11485,11769,11438,11722,99067,202486.0,16329484.0
2018-03-07,11674,11863,11343,11391,141289,196770.0,16329484.0
2018-03-08,11391,11816,11391,11722,100210,202486.0,16329484.0
2018-03-09,11863,12100,11721,12005,164167,207384.0,16329484.0
2018-03-12,12052,12289,11958,12242,152926,211467.0,16329484.0
2018-03-13,12241,12761,12005,12620,300684,217999.0,16329484.0
2018-03-14,12572,12761,12336,12573,160421,217182.0,16329484.0
2018-03-15,12619,13187,12478,12762,396044,220448.0,16329484.0
2018-03-16,12950,13707,12903,13518,679357,233512.0,16329484.0
2018-03-19,13139,13896,12950,13565,564511,234328.0,16329484.0
2018-03-20,13328,14085,13281,13943,443163,240860.0,16329484.0
2018-03-21,14132,16212,13848,15598,2532954,269436.0,16329484.0
2018-03-22,15786,16212,14226,14274,1501678,246575.0,16329484.0
2018-03-23,13328,13707,11958,12289,1330244,212283.0,16329484.0
2018-03-26,12289,13470,12194,13093,820283,226163.0,16329484.0
2018-03-27,13376,13659,12903,13187,406459,227796.0,16329484.0
2018-03-28,12856,13281,12383,12809,395880,221265.0,16329484.0
2018-03-29,12856,13612,12714,13234,495167,228613.0,16329484.0
2018-03-30,13470,14321,13139,14180,616650,244942.0,16329484.0
2018-04-02,14605,16542,14416,16070,1693488,277601.0,16329484.0
2018-04-03,15786,17582,15597,16921,1922197,292298.0,16329484.0
2018-04-04,16779,17110,15503,16354,960145,282500.0,16329484.0
2018-04-05,16495,16826,15692,15976,655037,275968.0,16329484.0
2018-04-06,15692,16212,15361,16070,493572,277601.0,16329484.0
2018-04-09,15975,16732,15692,16401,567915,283317.0,16329484.0
2018-04-10,16401,18150,15881,18150,1279291,313526.0,16329484.0
2018-04-11,18197,18480,17582,17725,671265,306178.0,16329484.0
2018-04-12,17960,18480,15692,15834,1190859,273519.0,16329484.0
2018-04-13,16023,16968,15503,16732,595240,289032.0,16329484.0
2018-04-16,17062,17724,16732,16968,562999,293114.0,16329484.0
2018-04-17,16968,17157,16212,16638,412897,287399.0,16329484.0
2018-04-18,16732,18339,16259,17488,1027277,302095.0,16329484.0
2018-04-19,17441,17441,15125,16070,1413931,277601.0,16329484.0
2018-04-20,16070,16306,15172,15834,614117,273519.0,16329484.0
2018-04-23,15928,15975,14557,15220,516712,262905.0,16329484.0
2018-04-24,15314,15786,14935,15220,263704,262905.0,16329484.0
2018-04-25,14841,15597,14463,15030,401098,259639.0,16329484.0
2018-04-26,15219,16732,14935,15220,1034841,262905.0,16329484.0
2018-04-27,15455,15928,14888,14983,758115,258822.0,16329484.0
2018-04-30,14983,15124,13328,13802,841621,242257.0,16592937.0
2018-05-02,13234,13896,12950,13045,1009628,228983.0,16592937.0
2018-05-03,13234,13659,13234,13423,415524,235620.0,16592937.0
2018-05-04,13234,13281,12430,12620,462355,221516.0,16592937.0
2018-05-08,12856,13092,12005,12053,359878,211560.0,16592937.0
2018-05-09,12052,12950,11721,12856,295948,225664.0,16592937.0
2018-05-10,12998,13234,12572,12904,403812,226494.0,16592937.0
2018-05-11,12903,13234,12336,12478,544728,219027.0,16592937.0
2018-05-14,11060,11438,10303,10635,1467532,186671.0,16592937.0
2018-05-15,10776,10918,10398,10682,445638,187500.0,16592937.0
2018-05-16,10682,11060,10634,11060,478491,194137.0,16592937.0
2018-05-17,11154,11249,10540,10777,350833,189159.0,16592937.0
2018-05-18,10918,11060,10776,10966,171968,192478.0,16592937.0
2018-05-21,10965,11060,10682,10824,195349,189989.0,16592937.0
2018-05-23,10823,10918,10587,10824,200163,189989.0,16592937.0
2018-05-24,10776,11060,10634,10871,176821,190819.0,16592937.0
2018-05-25,10729,10918,10587,10824,177390,189989.0,16592937.0
2018-05-28,10634,10682,10303,10635,333115,186693.0,16594937.0
2018-05-29,10729,11343,10587,10966,344078,192501.0,16594937.0
2018-05-30,11154,11154,10587,10871,189582,190842.0,16594937.0
2018-05-31,10871,10918,10634,10729,86585,188353.0,16594937.0
2018-06-01,10634,11012,10634,10918,157070,191672.0,16594937.0
2018-06-04,11012,11012,10729,10824,148592,190012.0,16594937.0
2018-06-05,10918,11012,10682,10777,142697,189182.0,16594937.0
2018-06-07,10823,11296,10729,11296,169960,198309.0,16594937.0
2018-06-08,11391,11721,11296,11486,252196,201628.0,16594937.0
2018-06-11,11438,11721,11249,11249,150002,197480.0,16594937.0
2018-06-12,11249,11910,11249,11816,310457,207437.0,16594937.0
2018-06-14,11627,12147,11627,12100,384970,212415.0,16594937.0
2018-06-15,12250,12550,11800,12150,296342,201628.0,16594937.0
2018-06-18,12050,12050,11500,11600,195443,192501.0,16594937.0
2018-06-19,11600,11900,10950,11200,192572,185863.0,16594937.0
2018-06-20,11450,11450,11100,11450,78941,190012.0,16594937.0
2018-06-21,11500,11500,11000,11150,53651,185034.0,16594937.0
2018-06-22,11150,11300,10850,11150,51202,185034.0,16594937.0
2018-06-25,11150,11250,10900,11200,71368,185863.0,16594937.0
2018-06-26,11050,11200,10850,11000,94698,182544.0,16594937.0
2018-06-27,11150,12300,11150,11900,422420,197480.0,16594937.0
2018-06-28,11900,11900,11400,11400,117003,189182.0,16594937.0
2018-06-29,11450,12100,11150,11750,284718,194991.0,16594937.0
2018-07-02,11700,11800,11250,11250,116399,186693.0,16594937.0
2018-07-03,11200,11450,10900,11150,130770,185034.0,16594937.0
2018-07-04,11200,11500,11050,11300,99061,187523.0,16594937.0
2018-07-05,11350,11350,10800,11050,166909,183374.0,16594937.0
2018-07-06,11200,11250,10700,11050,110238,183374.0,16594937.0
2018-07-09,11050,11500,10950,11250,214776,186693.0,16594937.0
2018-07-10,11350,11650,11250,11300,268116,187523.0,16594937.0
2018-07-11,11200,11300,10950,11300,109604,187523.0,16594937.0
2018-07-12,11250,11350,11050,11200,135448,185863.0,16594937.0
2018-07-13,11100,11250,10900,11000,137341,182544.0,16594937.0
2018-07-16,11150,11150,10650,10700,287370,177566.0,16594937.0
2018-07-17,10550,10600,10150,10350,296147,171758.0,16594937.0
2018-07-18,10250,10300,9990,10000,277995,165949.0,16594937.0
2018-07-19,10100,10250,9890,10000,135677,165949.0,16594937.0
2018-07-20,9860,10100,9830,9950,87938,165120.0,16594937.0
2018-07-23,9880,10050,9260,9360,101760,155329.0,16594937.0
2018-07-24,9300,9990,9300,9790,143105,162464.0,16594937.0
2018-07-25,9700,9840,9300,9350,102399,155163.0,16594937.0
2018-07-26,9490,9940,9250,9670,99037,160473.0,16594937.0
2018-07-27,9560,9900,9440,9840,58293,163294.0,16594937.0
2018-07-30,9840,10500,9700,10300,118239,170928.0,16594937.0
2018-07-31,10350,10500,9910,10100,139634,167609.0,16594937.0
2018-08-01,10200,10550,9990,10300,82119,170928.0,16594937.0
2018-08-02,10400,10400,9950,9980,81389,165617.0,16594937.0
2018-08-03,10050,10350,9980,10300,79907,170928.0,16594937.0
2018-08-06,10250,10750,10250,10400,171155,172587.0,16594937.0
2018-08-07,10150,10200,9860,10150,431412,168439.0,16594937.0
2018-08-08,10100,10300,10000,10050,123338,166779.0,16594937.0
2018-08-09,10000,10300,9970,10200,236708,212108.0,20794937.0
2018-08-10,10150,11050,10150,10800,469232,224585.0,20794937.0
2018-08-13,10850,11400,10300,10550,550035,219387.0,20794937.0
2018-08-14,10450,10800,10450,10600,172486,220426.0,20794937.0
2018-08-16,10450,11000,10200,10800,188008,224585.0,20794937.0
2018-08-17,10900,11500,10900,11400,237928,237062.0,20794937.0
2018-08-20,11500,12700,11500,12450,744428,258897.0,20794937.0
2018-08-21,12400,12750,12000,12550,386959,260976.0,20794937.0
2018-08-22,12800,12800,12250,12400,168374,257857.0,20794937.0
2018-08-23,12500,12600,12250,12600,140757,262016.0,20794937.0
2018-08-24,12700,12800,12350,12650,238858,263056.0,20794937.0
2018-08-27,12850,13250,12550,13000,395259,270334.0,20794937.0
2018-08-28,13200,13250,12900,13050,183393,271439.0,20799937.0
2018-08-29,13150,14000,13050,13850,275543,288079.0,20799937.0
2018-08-30,13750,14300,13550,14000,321708,291199.0,20799937.0
2018-08-31,13900,14250,13800,14200,254223,295359.0,20799937.0
2018-09-03,14700,14950,14350,14750,451630,306799.0,20799937.0
2018-09-04,14400,15000,14300,14750,344621,306799.0,20799937.0
2018-09-05,14850,14950,14350,14500,171792,301599.0,20799937.0
2018-09-06,14400,14800,13800,14550,322913,302639.0,20799937.0
2018-09-07,14500,14800,14250,14800,252650,307839.0,20799937.0
2018-09-10,14800,15900,14800,15500,471800,322399.0,20799937.0
2018-09-11,15650,16400,15500,16350,463250,340079.0,20799937.0
2018-09-12,16400,17350,16400,16650,598169,346319.0,20799937.0
2018-09-13,16650,17250,16100,17200,365780,357759.0,20799937.0
2018-09-14,17200,17750,16800,17600,353180,366079.0,20799937.0
2018-09-17,17800,18300,17450,18100,460892,376479.0,20799937.0
2018-09-18,18050,19850,17700,19700,941951,409759.0,20799937.0
2018-09-19,20100,21200,18600,19700,1013092,409759.0,20799937.0
2018-09-20,19550,20100,18050,18500,666698,384799.0,20799937.0
2018-09-21,18600,19850,17750,19800,549574,411839.0,20799937.0
2018-09-27,20100,22050,19800,21950,1011810,456559.0,20799937.0
2018-09-28,22050,22800,20950,21950,779366,456624.0,20802937.0
2018-10-01,21800,22400,21250,21850,416110,454544.0,20802937.0
2018-10-02,21650,21800,19550,20050,901877,417099.0,20802937.0
2018-10-04,20000,20400,18800,20200,548038,420219.0,20802937.0
2018-10-05,19600,20350,19150,19750,284269,410858.0,20802937.0
2018-10-08,19650,20250,19100,19100,284723,397336.0,20802937.0
2018-10-10,19150,19550,18050,18050,418359,375493.0,20802937.0
2018-10-11,17000,17600,16050,16500,891440,343248.0,20802937.0
2018-10-12,16500,19050,16500,18900,916667,393176.0,20802937.0
2018-10-15,19000,19000,17400,17500,653783,364051.0,20802937.0
2018-10-16,17800,18200,16950,17550,370901,365092.0,20802937.0
2018-10-17,18050,18500,17050,17750,326058,369252.0,20802937.0
2018-10-18,17500,18000,17100,17250,179883,358851.0,20802937.0
2018-10-19,17000,17800,16450,17700,307479,368212.0,20802937.0
2018-10-22,17650,18500,17350,18350,265233,381734.0,20802937.0
2018-10-23,18200,18250,17350,17450,264950,363011.0,20802937.0
2018-10-24,17750,17950,16600,16800,337587,349489.0,20802937.0
2018-10-25,15950,16950,15500,16800,474064,349489.0,20802937.0
2018-10-26,17150,17350,15500,16000,428547,332847.0,20802937.0
2018-10-29,16000,16500,14500,14800,480630,307883.0,20802937.0
2018-10-30,14800,15800,13950,15650,491797,325566.0,20802937.0
2018-10-31,15900,16600,15400,16200,351436,337008.0,20802937.0
2018-11-01,16450,17000,16050,16200,257804,337008.0,20802937.0
2018-11-02,16500,16900,16450,16800,183094,349489.0,20802937.0
2018-11-05,17000,17250,16550,17000,233001,353650.0,20802937.0
2018-11-06,17200,18300,16850,17700,640230,368212.0,20802937.0
2018-11-07,17800,18700,17200,17800,545062,370292.0,20802937.0
2018-11-08,18450,20000,18400,19200,992447,399416.0,20802937.0
2018-11-09,19100,19350,18400,18450,350496,383814.0,20802937.0
2018-11-12,17700,18200,17300,17450,457681,363011.0,20802937.0
2018-11-13,17000,17850,16750,17700,565088,368212.0,20802937.0
2018-11-14,17550,19200,17150,18700,592109,389015.0,20802937.0
2018-11-15,19000,19550,18450,19450,410963,404617.0,20802937.0
2018-11-16,19650,19750,19000,19100,253382,397336.0,20802937.0
2018-11-19,19250,19450,18700,19450,226075,404617.0,20802937.0
2018-11-20,19100,20950,18950,20700,857126,430621.0,20802937.0
2018-11-21,20400,21850,20400,21200,860805,441022.0,20802937.0
2018-11-22,21050,21600,20600,21250,312319,442062.0,20802937.0
2018-11-23,21250,21350,19450,20050,487870,417099.0,20802937.0
2018-11-26,19800,20600,19550,20050,285660,417099.0,20802937.0
2018-11-27,20350,22000,19900,21550,1052298,448562.0,20814937.0
2018-11-28,21700,21750,18300,18900,1958009,393402.0,20814937.0
2018-11-29,19100,19400,17850,18250,848341,379873.0,20814937.0
2018-11-30,18350,18900,17000,17850,850596,371547.0,20814937.0
2018-12-03,18000,18650,17650,18550,476653,386117.0,20814937.0
2018-12-04,18550,19000,18250,18700,365574,389239.0,20814937.0
2018-12-05,18200,18400,17500,17800,385642,370506.0,20814937.0
2018-12-06,17800,17850,16200,16200,655421,337202.0,20814937.0
2018-12-07,16600,16850,15700,16600,397902,345528.0,20814937.0
2018-12-10,16050,16650,15900,15950,241318,331998.0,20814937.0
2018-12-11,16450,16600,15150,15450,455457,321591.0,20814937.0
2018-12-12,15500,16250,15500,16100,238032,335120.0,20814937.0
2018-12-13,16250,16800,15900,16750,271279,348650.0,20814937.0
2018-12-14,16750,17300,16450,16750,507333,348650.0,20814937.0
2018-12-17,17250,20450,16500,19150,2320434,398606.0,20814937.0
2018-12-18,19400,19700,18550,19200,781478,399647.0,20814937.0
2018-12-19,19550,19550,18900,19500,516498,405891.0,20814937.0
2018-12-20,19250,19800,18350,18650,597073,388199.0,20814937.0
2018-12-21,18600,20100,18500,20000,970955,416299.0,20814937.0
2018-12-24,19900,22000,19700,21200,1669520,441277.0,20814937.0
2018-12-26,20900,21650,19950,20900,1425717,435241.0,20824937.0
2018-12-27,21800,22350,20850,21250,1006854,442530.0,20824937.0
2018-12-28,21350,22100,21350,21800,629781,453984.0,20824937.0
2019-01-02,22100,24400,22100,23600,1695856,491469.0,20824937.0
2019-01-03,23550,23800,19900,20200,1862686,420664.0,20824937.0
2019-01-04,20150,23050,19300,22500,1983001,468561.0,20824937.0
2019-01-07,23200,24150,21800,22450,1142278,467520.0,20824937.0
2019-01-08,22600,22650,21050,21300,638501,443571.0,20824937.0
2019-01-09,21200,21850,20400,21350,626119,444612.0,20824937.0
2019-01-10,21550,21700,20200,20200,592884,420664.0,20824937.0
2019-01-11,20150,21100,19850,20900,542017,435241.0,20824937.0
2019-01-14,20600,21400,20000,20100,482702,418581.0,20824937.0
2019-01-15,20400,20650,19700,19750,401775,411293.0,20824937.0
2019-01-16,20000,20000,18850,19550,663439,407128.0,20824937.0
2019-01-17,19400,19900,18650,18800,595135,391509.0,20824937.0
2019-01-18,18850,19250,18550,19050,368656,396715.0,20824937.0
2019-01-21,19250,19250,18050,18250,460234,380055.0,20824937.0
2019-01-22,18300,19550,17900,19000,546419,395674.0,20824937.0
2019-01-23,18900,19400,18700,18700,256685,389426.0,20824937.0
2019-01-24,18700,20050,18600,19900,729010,414416.0,20824937.0
2019-01-25,20000,20000,19250,19650,409574,409210.0,20824937.0
2019-01-28,19400,20300,19400,19800,611738,412334.0,20824937.0
2019-01-29,20000,20100,19400,19600,309041,408169.0,20824937.0
2019-01-30,19500,19900,19150,19200,366685,399839.0,20824937.0
2019-01-31,19350,19550,19200,19350,192947,402963.0,20824937.0
2019-02-01,19200,19450,18800,18950,220993,394633.0,20824937.0
2019-02-07,18850,19000,18000,18950,377665,394633.0,20824937.0
2019-02-08,18950,19450,18800,19050,259250,396715.0,20824937.0
2019-02-11,19200,20500,18900,20500,1027333,426911.0,20824937.0
2019-02-12,20750,20750,19900,20400,510288,424829.0,20824937.0
2019-02-13,20350,20500,19600,20050,504000,417540.0,20824937.0
2019-02-14,19900,20000,19200,19400,417061,404004.0,20824937.0
2019-02-15,19350,19650,18850,19000,363512,395674.0,20824937.0
2019-02-18,19000,20150,18950,20000,690192,416499.0,20824937.0
2019-02-19,20100,20350,19800,20100,271502,418581.0,20824937.0
2019-02-20,20400,20700,20000,20100,323970,418581.0,20824937.0
2019-02-21,20250,20250,19800,20000,203495,416499.0,20824937.0
2019-02-22,20050,20050,19650,19950,260710,415457.0,20824937.0
2019-02-25,20000,20400,19850,20150,265097,419622.0,20824937.0
2019-02-26,20350,20600,20150,20350,334556,423787.0,20824937.0
2019-02-27,20400,21300,20250,21000,543838,437324.0,20824937.0
2019-02-28,21150,21350,19950,20000,519687,416499.0,20824937.0
2019-03-04,20550,21250,20500,20900,449937,435241.0,20824937.0
2019-03-05,20950,21950,20850,21550,631569,448777.0,20824937.0
2019-03-06,21700,21700,21000,21700,397090,451901.0,20824937.0
2019-03-07,21350,21850,20600,20650,416344,430035.0,20824937.0
2019-03-08,20450,21500,20300,21300,370477,443571.0,20824937.0
2019-03-11,21450,21550,20600,21200,273789,441489.0,20824937.0
2019-03-12,21200,21500,20800,21450,502722,446695.0,20824937.0
2019-03-13,21800,22600,21200,21800,822421,453984.0,20824937.0
2019-03-14,22000,22800,22000,22150,760896,461272.0,20824937.0
2019-03-15,22150,22200,21100,21200,575841,441489.0,20824937.0
2019-03-18,21200,21700,20800,21300,340607,443571.0,20824937.0
2019-03-19,21300,21450,20850,20900,313949,435241.0,20824937.0
2019-03-20,21150,21950,20800,21950,447300,457107.0,20824937.0
2019-03-21,21800,22100,21250,21900,402401,456066.0,20824937.0
2019-03-22,22100,22500,21700,22200,382965,462314.0,20824937.0
2019-03-25,21900,23400,21750,22300,1083754,464396.0,20824937.0
2019-03-26,23300,23600,21250,21500,1158698,447736.0,20824937.0
2019-03-27,21700,21700,19750,20050,896703,417560.0,20825937.0
2019-03-28,20050,20600,19850,20250,341069,421725.0,20825937.0
2019-03-29,20450,20750,20000,20600,260627,429014.0,20825937.0
2019-04-01,20400,20500,19950,20450,266802,425890.0,20825937.0
2019-04-02,20600,20650,20200,20350,151077,423808.0,20825937.0
2019-04-03,20400,20800,20300,20750,182176,432138.0,20825937.0
2019-04-04,20800,21200,20700,21200,243337,441510.0,20825937.0
2019-04-05,20900,21400,20800,21000,225636,437345.0,20825937.0
2019-04-08,21050,21150,20750,20800,148022,433179.0,20825937.0
2019-04-09,20950,21200,20700,20850,169547,434221.0,20825937.0
2019-04-10,20800,20900,20300,20750,179955,432138.0,20825937.0
2019-04-11,20750,21150,20550,21050,164498,438386.0,20825937.0
2019-04-12,21050,21200,20750,20950,135349,436303.0,20825937.0
2019-04-15,21000,21050,20600,21000,166467,437345.0,20825937.0
2019-04-16,21200,22100,21100,22100,772235,460253.0,20825937.0
2019-04-17,22500,22500,21750,22050,377182,459212.0,20825937.0
2019-04-18,22000,22050,21150,21400,287450,445675.0,20825937.0
2019-04-19,21450,22050,21450,21800,187199,454005.0,20825937.0
2019-04-22,21750,21950,21050,21250,270141,442551.0,20825937.0
2019-04-23,21100,21250,20400,20700,315092,431097.0,20825937.0
2019-04-24,20750,20750,20050,20100,278271,418601.0,20825937.0
2019-04-25,20050,20450,19850,19900,219625,414735.0,20840937.0
2019-04-26,19900,20100,19400,19550,210197,407440.0,20840937.0
2019-04-29,19700,20350,19450,20300,141014,423071.0,20840937.0
2019-04-30,20300,20850,20000,20850,150063,434534.0,20840937.0
2019-05-02,20800,21350,20700,20800,151013,433491.0,20840937.0
2019-05-03,21050,21400,20800,21150,179529,440786.0,20840937.0
2019-05-07,20650,21450,20600,21150,175020,440786.0,20840937.0
2019-05-08,20950,21300,20650,20700,120559,431407.0,20840937.0
2019-05-09,20650,20900,19800,20250,197132,422029.0,20840937.0
2019-05-10,20300,20650,19850,20400,170655,425155.0,20840937.0
2019-05-13,20150,20450,19950,20150,135492,419945.0,20840937.0
2019-05-14,19850,20450,19650,20250,181948,422029.0,20840937.0
2019-05-15,20200,20600,20200,20550,143517,428281.0,20840937.0
2019-05-16,20600,20750,20050,20150,155455,419945.0,20840937.0
2019-05-17,20350,20450,20100,20200,100762,420987.0,20840937.0
2019-05-20,20200,20350,19050,19100,417195,398062.0,20840937.0
2019-05-21,19100,19350,18650,19000,175685,395978.0,20840937.0
2019-05-22,19350,20150,19300,19700,315571,410566.0,20840937.0
2019-05-23,20300,20300,19850,19900,158031,414735.0,20840937.0
2019-05-24,19800,20150,19500,19950,111315,415777.0,20840937.0
2019-05-27,19850,20600,19700,20500,190768,427239.0,20840937.0
2019-05-28,20550,21050,20300,20950,262617,436618.0,20840937.0
2019-05-29,20600,21300,20550,21150,221793,440786.0,20840937.0
2019-05-30,20900,21300,20700,21050,1621161,438702.0,20840937.0
