웨이브일렉트로(095270),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-05-29,2600,2680,2600,2660,19867,26514.0,9967500.0
2009-06-01,2680,2730,2600,2710,18631,27012.0,9967500.0
2009-06-02,2705,2755,2685,2730,15592,27211.0,9967500.0
2009-06-03,2790,2790,2695,2750,4272,27411.0,9967500.0
2009-06-04,2750,2760,2620,2630,8029,26215.0,9967500.0
2009-06-05,2710,2710,2630,2700,9104,26912.0,9967500.0
2009-06-08,2700,2785,2670,2760,35760,27510.0,9967500.0
2009-06-09,2760,2845,2700,2760,59224,27510.0,9967500.0
2009-06-10,2760,2895,2750,2795,28751,27859.0,9967500.0
2009-06-11,2840,2840,2730,2830,10397,28208.0,9967500.0
2009-06-12,2890,2890,2710,2875,18893,28657.0,9967500.0
2009-06-15,2880,2880,2780,2835,7882,28258.0,9967500.0
2009-06-16,2870,2870,2780,2865,14545,28557.0,9967500.0
2009-06-17,2925,2925,2865,2900,10867,28906.0,9967500.0
2009-06-18,2930,2930,2810,2895,13696,28856.0,9967500.0
2009-06-19,2895,2895,2830,2880,7765,28706.0,9967500.0
2009-06-22,2810,2870,2705,2705,18032,26962.0,9967500.0
2009-06-23,2630,2700,2580,2640,14162,26314.0,9967500.0
2009-06-24,2630,2640,2515,2530,11536,25218.0,9967500.0
2009-06-25,2530,2640,2520,2590,31441,25816.0,9967500.0
2009-06-26,2630,2670,2570,2630,26420,26215.0,9967500.0
2009-06-29,2600,2645,2515,2625,8715,26165.0,9967500.0
2009-06-30,2620,2690,2550,2640,9494,26314.0,9967500.0
2009-07-01,2555,2660,2555,2580,3485,25716.0,9967500.0
2009-07-02,2660,2670,2600,2650,3018,26414.0,9967500.0
2009-07-03,2620,2660,2590,2650,6897,26414.0,9967500.0
2009-07-06,2680,2680,2555,2560,20593,25517.0,9967500.0
2009-07-07,2635,2635,2550,2580,8123,25716.0,9967500.0
2009-07-08,2590,2640,2530,2600,12363,25916.0,9967500.0
2009-07-09,2630,2660,2580,2620,5610,26115.0,9967500.0
2009-07-10,2675,2675,2580,2595,1241,25866.0,9967500.0
2009-07-13,2580,2580,2510,2535,10365,25268.0,9967500.0
2009-07-14,2550,2590,2490,2550,5889,25417.0,9967500.0
2009-07-15,2585,2585,2495,2545,9974,25367.0,9967500.0
2009-07-16,2520,2545,2480,2500,14321,24919.0,9967500.0
2009-07-17,2560,2585,2450,2540,8478,25317.0,9967500.0
2009-07-20,2540,2540,2475,2505,15134,24969.0,9967500.0
2009-07-21,2505,2590,2505,2560,15976,25517.0,9967500.0
2009-07-22,2590,2940,2560,2850,296551,28407.0,9967500.0
2009-07-23,2790,2850,2600,2600,107380,25916.0,9967500.0
2009-07-24,2695,2695,2570,2570,25821,25616.0,9967500.0
2009-07-27,2585,2640,2550,2555,13697,25467.0,9967500.0
2009-07-28,2600,2650,2550,2640,25858,26314.0,9967500.0
2009-07-29,2700,2700,2570,2615,11942,26065.0,9967500.0
2009-07-30,2650,2650,2610,2615,6491,26065.0,9967500.0
2009-07-31,2660,2700,2620,2630,15029,26215.0,9967500.0
2009-08-03,2635,2670,2625,2625,9982,26165.0,9967500.0
2009-08-04,2720,2810,2625,2625,12669,26165.0,9967500.0
2009-08-05,2625,2660,2600,2600,10265,25916.0,9967500.0
2009-08-06,2565,2635,2565,2620,3180,26115.0,9967500.0
2009-08-07,2620,2650,2580,2630,3590,26215.0,9967500.0
2009-08-10,2630,2670,2600,2605,12361,25965.0,9967500.0
2009-08-11,2670,2670,2570,2615,16024,26065.0,9967500.0
2009-08-12,2600,2670,2580,2650,7112,26414.0,9967500.0
2009-08-13,2650,2660,2610,2645,2740,26364.0,9967500.0
2009-08-14,2645,2660,2605,2645,25979,26364.0,9967500.0
2009-08-17,2655,2675,2615,2640,27107,26314.0,9967500.0
2009-08-18,2660,2680,2610,2615,11134,26065.0,9967500.0
2009-08-19,2610,2645,2510,2520,27661,25118.0,9967500.0
2009-08-20,2530,2580,2510,2545,7164,25367.0,9967500.0
2009-08-21,2545,2560,2445,2455,14160,24470.0,9967500.0
2009-08-24,2490,2495,2090,2255,49279,22477.0,9967500.0
2009-08-25,2285,2285,2180,2245,15041,22377.0,9967500.0
2009-08-26,2285,2285,2220,2240,14908,22327.0,9967500.0
2009-08-27,2280,2360,2205,2360,25576,23523.0,9967500.0
2009-08-28,2360,2400,2230,2270,16223,22626.0,9967500.0
2009-08-31,2280,2295,2225,2230,10199,22228.0,9967500.0
2009-09-01,2245,2420,2215,2380,20697,23723.0,9967500.0
2009-09-02,2355,2400,2300,2400,7406,23922.0,9967500.0
2009-09-03,2320,2455,2320,2410,9852,24022.0,9967500.0
2009-09-04,2480,2480,2400,2455,4910,24470.0,9967500.0
2009-09-07,2465,2550,2450,2500,16393,24919.0,9967500.0
2009-09-08,2540,2540,2455,2520,16182,25118.0,9967500.0
2009-09-09,2455,2550,2360,2400,16838,23922.0,9967500.0
2009-09-10,2525,2525,2350,2380,44933,23723.0,9967500.0
2009-09-11,2390,2465,2350,2365,18772,23573.0,9967500.0
2009-09-14,2375,2375,2270,2340,13033,23324.0,9967500.0
2009-09-15,2340,2370,2310,2335,20379,23274.0,9967500.0
2009-09-16,2360,2435,2330,2380,10211,23723.0,9967500.0
2009-09-17,2370,2450,2370,2445,15980,24371.0,9967500.0
2009-09-18,2445,2495,2300,2450,7495,24420.0,9967500.0
2009-09-21,2460,2460,2350,2450,6331,24420.0,9967500.0
2009-09-22,2490,2500,2360,2490,14753,24819.0,9967500.0
2009-09-23,2505,2510,2415,2485,8382,24769.0,9967500.0
2009-09-24,2490,2490,2300,2360,4474,23523.0,9967500.0
2009-09-25,2455,2455,2305,2320,9893,23125.0,9967500.0
2009-09-28,2390,2440,2320,2345,3113,23374.0,9967500.0
2009-09-29,2280,2400,2280,2385,8707,23772.0,9967500.0
2009-09-30,2385,2450,2300,2405,16930,23972.0,9967500.0
2009-10-01,2410,2415,2380,2415,3263,24072.0,9967500.0
2009-10-05,2415,2440,2375,2430,2747,24221.0,9967500.0
2009-10-06,2430,2460,2310,2390,5775,23822.0,9967500.0
2009-10-07,2350,2385,2315,2340,13931,23324.0,9967500.0
2009-10-08,2340,2375,2325,2360,2321,23523.0,9967500.0
2009-10-09,2360,2375,2300,2370,3829,23623.0,9967500.0
2009-10-12,2385,2385,2250,2330,40035,23224.0,9967500.0
2009-10-13,2330,2340,2270,2310,14630,23025.0,9967500.0
2009-10-14,2330,2350,2290,2310,5503,23025.0,9967500.0
2009-10-15,2345,2345,2290,2290,6599,22826.0,9967500.0
2009-10-16,2290,2335,2275,2275,16228,22676.0,9967500.0
2009-10-19,2290,2300,2260,2300,4328,22925.0,9967500.0
2009-10-20,2300,2330,2280,2325,1348,23174.0,9967500.0
2009-10-21,2320,2345,2290,2345,5200,23374.0,9967500.0
2009-10-22,2310,2340,2270,2340,1501,23324.0,9967500.0
2009-10-23,2340,2340,2280,2300,7378,22925.0,9967500.0
2009-10-26,2325,2325,2210,2290,11186,22826.0,9967500.0
2009-10-27,2305,2305,2220,2300,2744,22925.0,9967500.0
2009-10-28,2255,2295,2200,2285,3213,22776.0,9967500.0
2009-10-29,2260,2290,2105,2265,7999,22576.0,9967500.0
2009-10-30,2270,2290,2175,2215,16145,22078.0,9967500.0
2009-11-02,2225,2225,2145,2215,618,22078.0,9967500.0
2009-11-03,2235,2235,2125,2180,9029,21729.0,9967500.0
2009-11-04,2190,2200,2050,2140,5833,21330.0,9967500.0
2009-11-05,2080,2130,2070,2100,16334,20932.0,9967500.0
2009-11-06,2150,2190,2105,2140,5111,21330.0,9967500.0
2009-11-09,2115,2200,2070,2075,18737,20683.0,9967500.0
2009-11-10,2085,2095,2010,2060,15492,20533.0,9967500.0
2009-11-11,2070,2070,1985,1985,11903,19785.0,9967500.0
2009-11-12,2010,2075,1970,2060,4319,20533.0,9967500.0
2009-11-13,2050,2115,2050,2100,7615,20932.0,9967500.0
2009-11-16,2130,2290,2100,2100,10295,20932.0,9967500.0
2009-11-17,2145,2150,2070,2095,18316,20882.0,9967500.0
2009-11-18,2075,2120,2070,2110,7570,21031.0,9967500.0
2009-11-19,2140,2215,2100,2170,5330,21629.0,9967500.0
2009-11-20,2170,2200,2155,2200,2428,21928.0,9967500.0
2009-11-23,2200,2250,2120,2190,10436,21829.0,9967500.0
2009-11-24,2215,2215,2155,2195,2756,21879.0,9967500.0
2009-11-25,2200,2200,2130,2185,1437,21779.0,9967500.0
2009-11-26,2135,2185,2100,2160,23492,21530.0,9967500.0
2009-11-27,2140,2150,2060,2095,3687,20882.0,9967500.0
2009-11-30,2115,2135,2050,2115,22974,21081.0,9967500.0
2009-12-01,2190,2270,2050,2170,18271,21629.0,9967500.0
2009-12-02,2215,2250,2175,2220,14131,22128.0,9967500.0
2009-12-03,2220,2230,2155,2195,2917,21879.0,9967500.0
2009-12-04,2210,2280,2180,2250,17787,22427.0,9967500.0
2009-12-07,2250,2250,2155,2240,4254,22327.0,9967500.0
2009-12-08,2240,2245,2200,2240,10489,22327.0,9967500.0
2009-12-09,2220,2390,2220,2290,15931,22826.0,9967500.0
2009-12-10,2160,2315,2160,2315,1796,23075.0,9967500.0
2009-12-11,2315,2410,2315,2345,15424,23374.0,9967500.0
2009-12-14,2320,2465,2320,2450,23321,24420.0,9967500.0
2009-12-15,2490,2800,2410,2685,72215,26763.0,9967500.0
2009-12-16,2685,2750,2585,2640,25531,26314.0,9967500.0
2009-12-17,2730,2730,2630,2640,9187,26314.0,9967500.0
2009-12-18,2690,2880,2665,2880,42225,28706.0,9967500.0
2009-12-21,2855,3020,2855,2980,60315,29703.0,9967500.0
2009-12-22,3020,3075,2900,3000,40054,29902.0,9967500.0
2009-12-23,3000,3000,2885,2945,8905,29354.0,9967500.0
2009-12-24,2950,3030,2945,2980,26947,29703.0,9967500.0
2009-12-28,2980,3040,2850,2960,14601,29504.0,9967500.0
2009-12-29,2970,2985,2820,2985,28868,29753.0,9967500.0
2009-12-30,2985,3065,2920,3000,79995,29902.0,9967500.0
2010-01-04,3000,3060,2900,2975,37680,29653.0,9967500.0
2010-01-05,3040,3050,2965,3000,47861,29902.0,9967500.0
2010-01-06,3050,3050,2960,3000,12450,29902.0,9967500.0
2010-01-07,3070,3330,3020,3250,98536,32394.0,9967500.0
2010-01-08,3315,3315,3080,3165,44449,31547.0,9967500.0
2010-01-11,3115,3250,3015,3050,39878,30401.0,9967500.0
2010-01-12,3080,3145,2960,3145,23302,31348.0,9967500.0
2010-01-13,3135,3380,3025,3295,61661,32843.0,9967500.0
2010-01-14,3295,3420,3200,3295,61495,32843.0,9967500.0
2010-01-15,3310,3445,3295,3370,30364,33590.0,9967500.0
2010-01-18,3410,3450,3280,3440,44344,34288.0,9967500.0
2010-01-19,3440,3495,3355,3425,16190,34139.0,9967500.0
2010-01-20,3445,3445,3320,3320,15478,33092.0,9967500.0
2010-01-21,3270,3645,3270,3500,80151,34886.0,9967500.0
2010-01-22,3410,3485,3310,3355,19653,33441.0,9967500.0
2010-01-25,3210,3480,3210,3400,32475,33890.0,9967500.0
2010-01-26,3500,3500,3260,3370,20146,33590.0,9967500.0
2010-01-27,3370,3380,3275,3370,15804,33590.0,9967500.0
2010-01-28,3370,3395,3300,3375,13249,33640.0,9967500.0
2010-01-29,3275,3420,3275,3360,7839,33491.0,9967500.0
2010-02-01,3385,3385,3260,3350,5761,33391.0,9967500.0
2010-02-02,3350,3395,3300,3300,23813,32893.0,9967500.0
2010-02-03,3400,3400,3270,3350,7936,33391.0,9967500.0
2010-02-04,3410,3420,3300,3350,12483,33391.0,9967500.0
2010-02-05,3360,3360,3050,3300,5896,32893.0,9967500.0
2010-02-08,3195,3340,3195,3280,11467,32693.0,9967500.0
2010-02-09,3280,3300,3130,3225,9544,32145.0,9967500.0
2010-02-10,3245,3250,3145,3210,13046,31996.0,9967500.0
2010-02-11,3200,3255,3180,3255,3566,32444.0,9967500.0
2010-02-12,3295,3325,3205,3245,17308,32345.0,9967500.0
2010-02-16,3280,3650,3260,3550,90017,35385.0,9967500.0
2010-02-17,3650,3650,3350,3490,33583,34787.0,9967500.0
2010-02-18,3400,3530,3365,3450,19772,34388.0,9967500.0
2010-02-19,3470,3640,3450,3550,59337,35385.0,9967500.0
2010-02-22,3550,3570,3500,3560,5472,35484.0,9967500.0
2010-02-23,3585,3790,3550,3700,39697,36880.0,9967500.0
2010-02-24,3695,3880,3620,3710,23800,36979.0,9967500.0
2010-02-25,3990,3990,3640,3780,51836,37677.0,9967500.0
2010-02-26,3700,3880,3640,3725,16184,37129.0,9967500.0
2010-03-02,3850,3850,3655,3810,27881,37976.0,9967500.0
2010-03-03,3805,3880,3725,3800,12212,37876.0,9967500.0
2010-03-04,3735,3830,3735,3785,10527,37727.0,9967500.0
2010-03-05,3800,3800,3700,3700,12096,36880.0,9967500.0
2010-03-08,3650,3765,3610,3650,8060,36381.0,9967500.0
2010-03-09,3640,3695,3540,3670,36521,36581.0,9967500.0
2010-03-10,3770,3860,3670,3730,95375,37179.0,9967500.0
2010-03-11,3730,3800,3630,3720,52313,39229.0,10545500.0
2010-03-12,3700,3740,3665,3705,13726,39071.0,10545500.0
2010-03-15,3750,3750,3670,3720,18914,39229.0,10545500.0
2010-03-16,3740,3870,3685,3720,47950,39229.0,10545500.0
2010-03-17,3780,3780,3680,3720,15625,39285.0,10560500.0
2010-03-18,3730,3800,3700,3750,22743,39602.0,10560500.0
2010-03-19,3750,3815,3715,3715,23622,39232.0,10560500.0
2010-03-22,3800,3820,3715,3795,42346,40077.0,10560500.0
2010-03-23,3845,3870,3780,3800,19808,40130.0,10560500.0
2010-03-24,3800,3970,3800,3920,32631,41397.0,10560500.0
2010-03-25,3960,3960,3850,3950,24633,41714.0,10560500.0
2010-03-26,3970,4150,3950,4085,34270,43140.0,10560500.0
2010-03-29,4100,4200,4050,4050,27819,42770.0,10560500.0
2010-03-30,4020,4080,3960,4030,15116,42559.0,10560500.0
2010-03-31,4025,4025,3900,3900,23076,41186.0,10560500.0
2010-04-01,3825,3995,3800,3900,25800,41186.0,10560500.0
2010-04-02,3830,3975,3700,3850,34956,40658.0,10560500.0
2010-04-05,3800,3840,3680,3790,9839,40024.0,10560500.0
2010-04-06,3725,3750,3650,3690,7825,38968.0,10560500.0
2010-04-07,3720,3830,3650,3830,16685,40447.0,10560500.0
2010-04-08,3710,3845,3710,3840,1697,40552.0,10560500.0
2010-04-09,3840,3900,3760,3845,9023,40605.0,10560500.0
2010-04-12,3845,3900,3775,3840,14117,40552.0,10560500.0
2010-04-13,3850,3900,3800,3845,10025,40605.0,10560500.0
2010-04-14,3845,3860,3720,3845,6350,40605.0,10560500.0
2010-04-15,3845,3855,3795,3840,8506,40621.0,10578500.0
2010-04-16,3800,3900,3800,3895,4387,41203.0,10578500.0
2010-04-19,3895,3895,3800,3810,6059,40304.0,10578500.0
2010-04-20,3885,3885,3785,3800,9325,40198.0,10578500.0
2010-04-21,3880,3880,3750,3795,13160,40145.0,10578500.0
2010-04-22,3850,3850,3750,3795,6418,40145.0,10578500.0
2010-04-23,3870,3870,3715,3780,4294,39987.0,10578500.0
2010-04-26,3800,3875,3770,3800,9314,40198.0,10578500.0
2010-04-27,3845,3845,3780,3800,7357,40198.0,10578500.0
2010-04-28,3770,3810,3730,3785,13601,40040.0,10578500.0
2010-04-29,3810,3810,3775,3800,8031,40198.0,10578500.0
2010-04-30,3800,3820,3740,3810,4609,40304.0,10578500.0
2010-05-03,3850,3850,3740,3740,3399,39564.0,10578500.0
2010-05-04,3895,3895,3710,3780,8370,39987.0,10578500.0
2010-05-06,3705,3820,3550,3690,35234,39035.0,10578500.0
2010-05-07,3570,3675,3320,3665,6307,38770.0,10578500.0
2010-05-10,3720,4000,3525,3800,2051,40198.0,10578500.0
2010-05-11,3890,3890,3715,3795,7507,40145.0,10578500.0
2010-05-12,3845,3845,3715,3785,11174,40040.0,10578500.0
2010-05-13,3780,3970,3720,3775,55672,39934.0,10578500.0
2010-05-14,3905,4340,3855,4340,295142,45911.0,10578500.0
2010-05-17,4480,4800,4265,4265,211891,45117.0,10578500.0
2010-05-18,4285,4400,3930,4070,52354,43054.0,10578500.0
2010-05-19,3890,4280,3890,4150,30581,43901.0,10578500.0
2010-05-20,4150,4625,4150,4275,105158,45223.0,10578500.0
2010-05-24,4275,4450,4100,4210,26554,44535.0,10578500.0
2010-05-25,4200,4200,3580,3835,78217,40569.0,10578500.0
2010-05-26,3840,4260,3730,4205,40479,44483.0,10578500.0
2010-05-27,4060,4335,4060,4200,28212,44430.0,10578500.0
2010-05-28,4250,4345,4155,4195,30670,44377.0,10578500.0
2010-05-31,4195,4330,4170,4180,33159,44218.0,10578500.0
2010-06-01,4190,4450,4190,4365,43693,46175.0,10578500.0
2010-06-03,4370,4565,4370,4480,28357,47392.0,10578500.0
2010-06-04,4480,4700,4425,4550,48089,48132.0,10578500.0
2010-06-07,4390,5100,4320,4980,59165,52681.0,10578500.0
2010-06-08,5040,5190,4900,5020,83656,53104.0,10578500.0
2010-06-09,5050,5130,4700,4700,45154,49719.0,10578500.0
2010-06-10,4735,4890,4550,4550,53062,48132.0,10578500.0
2010-06-11,4570,4750,4555,4740,14811,50142.0,10578500.0
2010-06-14,4850,5120,4650,4700,63362,49719.0,10578500.0
2010-06-15,4885,4885,4710,4770,24255,50459.0,10578500.0
2010-06-16,4820,4970,4600,4655,23344,49243.0,10578500.0
2010-06-17,4675,4745,4620,4660,26064,49296.0,10578500.0
2010-06-18,4810,4810,4595,4640,35756,49084.0,10578500.0
2010-06-21,4640,4700,4555,4640,6951,49084.0,10578500.0
2010-06-22,4640,4770,4595,4640,27009,49084.0,10578500.0
2010-06-23,4640,4760,4630,4665,4531,49349.0,10578500.0
2010-06-24,4665,4945,4665,4900,59701,51835.0,10578500.0
2010-06-25,4950,4950,4780,4915,20374,51993.0,10578500.0
2010-06-28,4955,5130,4955,5090,30822,53845.0,10578500.0
2010-06-29,5110,5410,4900,5060,101625,53527.0,10578500.0
2010-06-30,5000,5080,4875,4930,32746,52152.0,10578500.0
2010-07-01,5100,5450,5070,5220,100465,55220.0,10578500.0
2010-07-02,5320,5370,5000,5070,50118,53633.0,10578500.0
2010-07-05,5160,5160,4900,5000,321201,52892.0,10578500.0
2010-07-06,5000,5440,5000,5320,30033,56278.0,10578500.0
2010-07-07,5320,5750,5320,5660,84959,59874.0,10578500.0
2010-07-08,5790,6090,5650,5880,146098,62202.0,10578500.0
2010-07-09,5880,5980,5660,5860,69197,61990.0,10578500.0
2010-07-12,5830,6060,5800,5980,29887,63259.0,10578500.0
2010-07-13,5950,6100,5910,5960,39767,63048.0,10578500.0
2010-07-14,5970,6130,5950,6130,78152,64846.0,10578500.0
2010-07-15,6190,6840,6100,6250,217066,66116.0,10578500.0
2010-07-16,6250,6250,5870,6050,85302,64000.0,10578500.0
2010-07-19,6000,6330,5850,6000,16798,63471.0,10578500.0
2010-07-20,6090,6090,5890,5890,18631,62307.0,10578500.0
2010-07-21,5890,5890,5640,5640,38058,59663.0,10578500.0
2010-07-22,5610,6100,5500,5520,41120,58393.0,10578500.0
2010-07-23,5780,5830,5500,5720,32883,60509.0,10578500.0
2010-07-26,5750,5930,5750,5900,37113,62413.0,10578500.0
2010-07-27,5900,5990,5860,5940,29457,62836.0,10578500.0
2010-07-28,6090,6150,5910,6010,15592,63577.0,10578500.0
2010-07-29,6150,6150,5650,5990,14476,63365.0,10578500.0
2010-07-30,6080,6080,5790,5810,14362,61461.0,10578500.0
2010-08-02,5790,5910,5740,5900,16705,62413.0,10578500.0
2010-08-03,6090,6090,5720,5960,21222,63048.0,10578500.0
2010-08-04,6080,6080,5840,5900,19992,62413.0,10578500.0
2010-08-05,5900,5970,5700,5700,19524,60297.0,10578500.0
2010-08-06,5650,5820,5570,5770,57516,61038.0,10578500.0
2010-08-09,5730,6180,5570,5630,119694,59557.0,10578500.0
2010-08-10,5700,5730,5300,5430,59353,57441.0,10578500.0
2010-08-11,5370,5430,5170,5300,29728,56066.0,10578500.0
2010-08-12,5100,5210,4990,5090,40038,53845.0,10578500.0
2010-08-13,5100,5200,4810,4900,58705,51835.0,10578500.0
2010-08-16,4900,5060,4840,4910,58519,51940.0,10578500.0
2010-08-17,4875,4965,4870,4900,26194,51835.0,10578500.0
2010-08-18,4900,4950,4850,4905,39058,51888.0,10578500.0
2010-08-19,4915,5020,4750,4910,49131,51940.0,10578500.0
2010-08-20,4910,4950,4805,4910,14962,51940.0,10578500.0
2010-08-23,4910,5130,4910,5060,15551,53527.0,10578500.0
2010-08-24,5100,5170,5010,5060,22022,53527.0,10578500.0
2010-08-25,5160,5280,4985,5180,60045,54797.0,10578500.0
2010-08-26,5200,5250,5010,5080,23062,53739.0,10578500.0
2010-08-27,5080,5100,4900,5010,23869,52998.0,10578500.0
2010-08-30,5150,5150,4850,5020,18927,53104.0,10578500.0
2010-08-31,5000,5000,4735,4820,36172,50988.0,10578500.0
2010-09-01,4820,4850,4615,4770,46678,50459.0,10578500.0
2010-09-02,4770,4820,4670,4810,33183,50883.0,10578500.0
2010-09-03,4775,4850,4750,4790,13710,50671.0,10578500.0
2010-09-06,4795,4890,4790,4790,12468,50671.0,10578500.0
2010-09-07,4750,4835,4680,4680,46683,49507.0,10578500.0
2010-09-08,4680,4700,4600,4625,17921,48926.0,10578500.0
2010-09-09,4560,4670,4530,4550,37568,48132.0,10578500.0
2010-09-10,4550,4550,4320,4400,45578,46545.0,10578500.0
2010-09-13,4400,4680,4400,4650,91202,49190.0,10578500.0
2010-09-14,4750,4750,4605,4655,28057,49243.0,10578500.0
2010-09-15,4700,4930,4650,4830,43318,51094.0,10578500.0
2010-09-16,4845,5060,4840,4920,58760,52046.0,10578500.0
2010-09-17,4950,5050,4920,5030,16721,53210.0,10578500.0
2010-09-20,5170,5170,4820,4920,36085,52046.0,10578500.0
2010-09-24,4885,4975,4860,4975,25318,52628.0,10578500.0
2010-09-27,4980,5090,4940,4980,14918,52681.0,10578500.0
2010-09-28,4890,5020,4890,4950,4789,52364.0,10578500.0
2010-09-29,4950,5000,4950,5000,8650,52892.0,10578500.0
2010-09-30,5000,5090,4930,5020,39706,53104.0,10578500.0
2010-10-01,4995,5190,4950,5160,28580,54585.0,10578500.0
2010-10-04,5200,5230,4970,5160,30236,54585.0,10578500.0
2010-10-05,5160,5300,5090,5150,11129,54479.0,10578500.0
2010-10-06,5100,5200,5010,5130,24839,54268.0,10578500.0
2010-10-07,5100,5180,5020,5020,10754,53104.0,10578500.0
2010-10-08,5070,5070,4270,4740,123609,50142.0,10578500.0
2010-10-11,4760,4880,4750,4800,30560,50777.0,10578500.0
2010-10-12,4805,4990,4800,4830,13733,51094.0,10578500.0
2010-10-13,4855,4925,4745,4835,17372,51147.0,10578500.0
2010-10-14,4885,4885,4260,4800,19087,50777.0,10578500.0
2010-10-15,4805,4895,4755,4815,14324,50935.0,10578500.0
2010-10-18,4750,4860,4735,4805,25693,50830.0,10578500.0
2010-10-19,4990,4990,4840,4990,53408,52787.0,10578500.0
2010-10-20,4975,5350,4900,5350,88647,56595.0,10578500.0
2010-10-21,5450,5450,5160,5290,78263,55960.0,10578500.0
2010-10-22,5260,5500,5200,5320,101548,56278.0,10578500.0
2010-10-25,5400,5890,5400,5850,184274,61884.0,10578500.0
2010-10-26,5850,5890,5450,5500,89733,58182.0,10578500.0
2010-10-27,5580,5790,5460,5660,70328,59874.0,10578500.0
2010-10-28,5800,5800,5470,5640,49038,59663.0,10578500.0
2010-10-29,5530,5740,5500,5600,33399,59240.0,10578500.0
2010-11-01,5530,5600,5220,5450,39619,57653.0,10578500.0
2010-11-02,5450,5570,5150,5200,172883,55008.0,10578500.0
2010-11-03,5240,5350,5200,5300,76003,56066.0,10578500.0
2010-11-04,5340,5500,5340,5380,48202,56912.0,10578500.0
2010-11-05,5390,5500,5360,5440,37724,57547.0,10578500.0
2010-11-08,5450,5450,5310,5370,39233,56807.0,10578500.0
2010-11-09,5420,5450,5300,5450,21920,57653.0,10578500.0
2010-11-10,5450,5590,5380,5540,19221,58605.0,10578500.0
2010-11-11,5600,5850,5500,5600,105749,59240.0,10578500.0
2010-11-12,5710,5710,5100,5400,81305,57124.0,10578500.0
2010-11-15,5480,5480,5250,5310,42860,56172.0,10578500.0
2010-11-16,5400,5400,5230,5390,29602,57018.0,10578500.0
2010-11-17,5390,5540,5250,5410,31440,57230.0,10578500.0
2010-11-18,5380,5650,5310,5550,66840,58711.0,10578500.0
2010-11-19,5550,5550,5400,5500,19412,58182.0,10578500.0
2010-11-22,5420,5470,5400,5440,25675,57547.0,10578500.0
2010-11-23,5420,5470,5360,5400,23899,57124.0,10578500.0
2010-11-24,5120,5490,5010,5440,32876,57547.0,10578500.0
2010-11-25,5550,5550,5270,5430,23695,57441.0,10578500.0
2010-11-26,5500,5500,5200,5210,55168,55114.0,10578500.0
2010-11-29,5150,5210,5040,5090,31620,53845.0,10578500.0
2010-11-30,5020,5210,5020,5170,16735,54691.0,10578500.0
2010-12-01,5240,5250,5150,5200,12291,55008.0,10578500.0
2010-12-02,5200,5320,5200,5280,22421,55854.0,10578500.0
2010-12-03,5240,5330,5230,5290,27166,55960.0,10578500.0
2010-12-06,5290,5490,5290,5330,23285,56383.0,10578500.0
2010-12-07,5340,5490,5270,5420,62329,57335.0,10578500.0
2010-12-08,5420,5460,5340,5410,34800,57230.0,10578500.0
2010-12-09,5410,5570,5380,5500,58091,58182.0,10578500.0
2010-12-10,5450,5550,5390,5510,54974,58288.0,10578500.0
2010-12-13,5540,5970,5410,5810,105674,61461.0,10578500.0
2010-12-14,5790,6010,5680,5880,81576,62202.0,10578500.0
2010-12-15,5890,6010,5770,5940,62494,62836.0,10578500.0
2010-12-16,5920,6060,5810,5950,63774,62942.0,10578500.0
2010-12-17,5880,6050,5740,5800,87282,61355.0,10578500.0
2010-12-20,5660,5700,5400,5610,76330,59345.0,10578500.0
2010-12-21,5690,5690,5510,5600,53611,59240.0,10578500.0
2010-12-22,5720,5740,5580,5580,15893,59028.0,10578500.0
2010-12-23,5550,5880,5550,5720,27666,60509.0,10578500.0
2010-12-24,5850,6100,5720,6000,55948,63471.0,10578500.0
2010-12-27,6050,6200,6010,6130,56858,64846.0,10578500.0
2010-12-28,6130,6180,5850,6070,61525,64211.0,10578500.0
2010-12-29,6000,6120,5950,6070,49655,64211.0,10578500.0
2010-12-30,6120,6460,6120,6460,171391,68337.0,10578500.0
2011-01-03,6680,7420,6630,7420,383679,78492.0,10578500.0
2011-01-04,7800,7940,7100,7100,853495,75107.0,10578500.0
2011-01-05,7120,7790,7080,7590,489687,80291.0,10578500.0
2011-01-06,7720,7860,7300,7360,291527,77858.0,10578500.0
2011-01-07,7490,7770,7460,7570,230396,80079.0,10578500.0
2011-01-10,7410,7700,7320,7560,134227,79973.0,10578500.0
2011-01-11,7690,7840,7380,7700,169305,81454.0,10578500.0
2011-01-12,7790,7790,7470,7580,194828,80185.0,10578500.0
2011-01-13,7590,7750,7490,7700,285837,81454.0,10578500.0
2011-01-14,7650,7690,7390,7390,177717,78175.0,10578500.0
2011-01-17,7460,7670,7190,7360,147507,77858.0,10578500.0
2011-01-18,7310,7510,7050,7190,234555,76059.0,10578500.0
2011-01-19,7250,7250,7010,7200,112310,76165.0,10578500.0
2011-01-20,7240,7260,7020,7090,154797,75002.0,10578500.0
2011-01-21,7110,7480,7000,7470,304876,79021.0,10578500.0
2011-01-24,7750,7750,7030,7040,257270,74473.0,10578500.0
2011-01-25,6960,6960,6430,6610,284970,69924.0,10578500.0
2011-01-26,6790,7260,6620,6620,449499,70030.0,10578500.0
2011-01-27,6820,7290,6820,7080,504974,74896.0,10578500.0
