에스마크(030270),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-11-11,17577,19183,16796,18771,3359,8064.0,280000.0
1999-11-12,18753,20989,18753,21033,4450,9030.0,280000.0
1999-11-15,20840,22772,18560,21513,1341,9240.0,280000.0
1999-11-16,22770,24051,22075,24095,4248,10346.0,280000.0
1999-11-17,26912,26912,21183,23874,2200,10248.0,280000.0
1999-11-18,23818,23818,20995,22494,940,9660.0,280000.0
1999-11-19,20499,24104,19782,21173,4040,9100.0,280000.0
1999-11-22,18886,22142,18886,21513,2691,9240.0,280000.0
1999-11-23,19782,23452,19782,23474,3805,10080.0,280000.0
1999-11-24,24071,24744,22139,24115,3445,10360.0,280000.0
1999-11-25,25085,26974,22782,26996,6815,11592.0,280000.0
1999-11-26,30175,30175,24748,27397,3113,11760.0,280000.0
1999-11-29,26068,26068,24071,24115,3591,10360.0,280000.0
1999-11-30,24086,26975,23456,26736,3217,11480.0,280000.0
1999-12-01,26697,26697,23506,24115,2326,10360.0,280000.0
1999-12-02,22204,26068,22204,24115,686,10360.0,280000.0
1999-12-03,21509,24071,21509,24115,1390,10360.0,280000.0
1999-12-06,26701,26701,24161,25095,2377,10780.0,280000.0
1999-12-07,26707,28075,25404,28097,5863,12068.0,280000.0
1999-12-08,29309,31437,29309,31459,2736,13510.0,280000.0
1999-12-09,35031,35161,27673,27717,25959,11900.0,280000.0
1999-12-10,24353,27218,24353,24375,37905,10472.0,280000.0
1999-12-13,24423,24749,21449,21493,9047,9226.0,280000.0
1999-12-14,21569,22742,19201,20853,12945,8960.0,280000.0
1999-12-15,20844,20844,18369,18391,6024,7896.0,280000.0
1999-12-16,16265,19523,16179,17591,8855,7560.0,280000.0
1999-12-17,17896,17896,15485,15529,3934,6664.0,280000.0
1999-12-20,14365,14647,13606,13888,5687,5964.0,280000.0
1999-12-21,13998,14193,12196,12588,5862,5404.0,280000.0
1999-12-22,11049,14066,11049,14089,6331,6048.0,280000.0
1999-12-23,14108,15714,14108,15649,5570,6720.0,280000.0
1999-12-24,14655,14655,13764,13808,4327,5936.0,280000.0
1999-12-27,13860,14272,12165,12187,4414,5236.0,280000.0
1999-12-28,11319,12297,10733,11407,2531,4900.0,280000.0
2000-01-04,10012,11337,10012,10947,849,4396.0,280000.0
2000-01-05,10445,12225,9641,12247,2180,4914.0,280000.0
2000-01-06,13576,13707,12229,13468,3632,5404.0,280000.0
2000-01-07,14634,14634,11898,12267,1236,4928.0,280000.0
2000-01-10,12526,13243,12526,13048,1772,5236.0,280000.0
2000-01-11,11512,13445,11512,12207,784,4900.0,280000.0
2000-01-12,12175,12175,11199,12067,1066,4844.0,280000.0
2000-01-13,11263,11762,10612,11047,553,4438.0,280000.0
2000-01-14,11044,11044,9698,10046,1254,4032.0,280000.0
2000-01-17,10289,11200,9182,10506,901,4214.0,280000.0
2000-01-18,10985,11506,10573,11507,1818,4620.0,280000.0
2000-01-19,11840,12122,10493,11167,1238,4480.0,280000.0
2000-01-20,11128,11128,9870,10326,234,4144.0,280000.0
2000-01-21,10975,10975,10281,10606,277,4256.0,280000.0
2000-01-24,9341,10992,9341,10666,1117,4284.0,280000.0
2000-01-25,10100,11903,9731,11947,4653,4788.0,280000.0
2000-01-26,12185,12880,11707,12468,3918,4998.0,280000.0
2000-01-27,12322,13885,12257,13928,6690,5586.0,280000.0
2000-01-28,15532,15532,12864,13428,5536,5390.0,280000.0
2000-01-31,13416,13806,12526,13568,2028,5446.0,280000.0
2000-02-01,13548,13548,12875,13548,1653,5432.0,280000.0
2000-02-02,13244,13569,12744,13548,2243,5432.0,280000.0
2000-02-03,13241,13479,12676,13328,3561,5348.0,280000.0
2000-02-07,12875,14807,12875,14569,6921,5852.0,280000.0
2000-02-08,14821,14821,12955,13888,3557,5572.0,280000.0
2000-02-09,13246,14484,13246,14028,3957,5628.0,280000.0
2000-02-10,14058,14124,13082,13408,3737,5376.0,280000.0
2000-02-11,14987,14987,13944,15009,7087,6020.0,280000.0
2000-02-14,16768,16768,16724,16790,5075,6734.0,280000.0
2000-02-15,18749,18749,18749,18771,1818,7532.0,280000.0
2000-02-16,20970,20970,20970,20993,2609,8428.0,280000.0
2000-02-17,23492,23492,18455,23514,27804,9436.0,280000.0
2000-02-18,23690,26295,23690,26296,10970,10556.0,280000.0
2000-02-21,26289,29416,24379,29438,12975,11816.0,280000.0
2000-02-22,32965,32965,25973,26516,23019,10640.0,280000.0
2000-02-23,24374,25806,23288,23354,7116,9366.0,280000.0
2000-02-24,20889,25492,20889,25015,19860,8372.0,280000.0
2000-02-25,24983,26741,23398,23854,10759,7980.0,280000.0
2000-02-28,22729,23402,20970,20993,16518,7028.0,280000.0
2000-02-29,20972,23295,18453,22514,23972,7532.0,280000.0
2000-03-02,23288,25068,20141,23354,21988,7812.0,280000.0
2000-03-03,24142,24142,21732,22253,9536,7448.0,280000.0
2000-03-06,22552,23789,22552,23854,13139,7980.0,280000.0
2000-03-07,24909,25908,23997,24475,9499,8190.0,280000.0
2000-03-08,24248,27353,21795,27397,12161,9170.0,280000.0
2000-03-09,30629,30629,27829,28437,17960,9520.0,280000.0
2000-03-10,26830,30499,26830,28437,9122,9520.0,280000.0
2000-03-13,27591,28482,25898,26116,8481,8736.0,280000.0
2000-03-14,24633,27650,24633,25676,5921,8596.0,280000.0
2000-03-15,25221,28693,23289,28737,21460,9618.0,280000.0
2000-03-16,30091,30091,25293,25315,8690,8470.0,280000.0
2000-03-17,24138,25072,22271,22293,10458,11193.0,420000.0
2000-03-20,19695,20042,19651,19652,1867,9870.0,420000.0
2000-03-21,17287,18394,17287,17330,9212,8694.0,420000.0
2000-03-22,16700,19349,16700,19372,13491,9723.0,420000.0
2000-03-23,19651,21606,19347,20672,12837,10374.0,420000.0
2000-03-24,22409,22409,18174,19912,12210,9996.0,420000.0
2000-03-27,19957,22237,19067,21673,13405,10878.0,420000.0
2000-03-28,20892,23412,20892,22674,13099,11382.0,420000.0
2000-03-29,23139,23139,20969,22554,9609,11319.0,420000.0
2000-03-30,22413,22413,19850,19872,6943,9975.0,420000.0
2000-03-31,18388,22231,18388,22253,10031,11172.0,420000.0
2000-04-03,24634,24851,24634,24895,10861,12495.0,420000.0
2000-04-04,25892,25892,21877,22594,22263,11340.0,420000.0
2000-04-06,22734,25231,20215,25275,36022,12684.0,420000.0
2000-04-07,28237,28237,25893,26436,35931,13272.0,420000.0
2000-04-10,26507,28005,25900,26356,34414,13230.0,420000.0
2000-04-11,25841,25841,23192,23214,11234,11655.0,420000.0
2000-04-12,21067,25953,21067,25976,31625,13041.0,420000.0
2000-04-14,27168,29057,25582,29058,29383,14595.0,420000.0
2000-04-17,25899,32520,25573,25595,95512,12852.0,420000.0
2000-04-18,28592,28635,23403,28657,62928,14385.0,420000.0
2000-04-19,31732,32057,30169,32079,16634,16107.0,420000.0
2000-04-20,35899,35899,35899,35922,4765,18039.0,420000.0
2000-04-21,39710,40101,31612,31699,135923,15918.0,420000.0
2000-04-24,31704,35461,29272,35461,85422,17808.0,420000.0
2000-04-25,34603,37208,31217,31239,66512,15687.0,420000.0
2000-04-26,30167,32185,27584,29278,55779,14700.0,420000.0
2000-04-27,28408,32184,27996,28777,46374,14448.0,420000.0
2000-04-28,28839,30011,25603,26776,29671,13440.0,420000.0
2000-05-02,26746,27506,25487,26356,26837,13230.0,420000.0
2000-05-03,26907,29101,26386,28037,39869,14070.0,420000.0
2000-05-04,28103,30774,27169,28277,41873,14196.0,420000.0
2000-05-08,28415,30347,28241,28697,22116,14406.0,420000.0
2000-05-09,26827,31254,26827,28998,32292,14553.0,420000.0
2000-05-10,28422,30094,28097,29118,34805,14616.0,420000.0
2000-05-12,30083,32536,29258,32580,61967,16359.0,420000.0
2000-05-15,33489,35942,29409,33880,60536,17010.0,420000.0
2000-05-16,35943,37853,29779,30278,87459,15204.0,420000.0
2000-05-17,32094,32202,26752,30118,43140,15120.0,420000.0
2000-05-18,30096,32159,26904,30118,52783,15120.0,420000.0
2000-05-19,28429,31122,26756,28277,34943,14196.0,420000.0
2000-05-22,28237,29083,24851,24895,23534,12495.0,420000.0
2000-05-23,22999,25757,21891,21913,31785,11004.0,420000.0
2000-05-24,19376,20526,19289,19312,14261,9702.0,420000.0
2000-05-25,19300,21601,19191,21493,41205,10794.0,420000.0
2000-05-26,20644,21882,18908,18951,19280,9513.0,420000.0
2000-05-29,16687,18380,16687,17230,16380,8652.0,420000.0
2000-05-30,17707,19248,17707,19292,22179,9681.0,420000.0
2000-05-31,19798,21317,19798,21253,19744,10668.0,420000.0
2000-06-01,20475,20475,19216,19412,15138,9744.0,420000.0
2000-06-02,20034,20685,19448,19752,21899,9912.0,420000.0
2000-06-05,20804,21695,20479,21413,25681,10752.0,420000.0
2000-06-07,20543,22063,20543,20913,21407,10500.0,420000.0
2000-06-08,20879,21639,19143,19252,17725,9660.0,420000.0
2000-06-09,19158,20808,18397,20092,10909,10080.0,420000.0
2000-06-12,19189,20883,19189,20492,12258,10290.0,420000.0
2000-06-13,20893,22913,20112,22914,60440,11508.0,420000.0
2000-06-14,23140,24812,20188,20492,37662,10290.0,420000.0
2000-06-15,20756,22558,19193,21213,25502,10647.0,420000.0
2000-06-16,22480,22480,19637,20332,9985,10206.0,420000.0
2000-06-19,18128,19952,18128,18671,12287,9366.0,420000.0
2000-06-20,18804,19954,18391,19152,16410,9618.0,420000.0
2000-06-21,19419,19896,18637,19072,12296,9576.0,420000.0
2000-06-22,19889,20215,19064,19412,11215,9744.0,420000.0
2000-06-23,19187,20794,18558,19492,20001,9786.0,420000.0
2000-06-26,20048,20048,19049,20092,12119,10080.0,420000.0
2000-06-27,20107,20889,19651,19652,15336,9870.0,420000.0
2000-06-28,19646,21991,19256,22013,27052,11046.0,420000.0
2000-06-29,22801,22801,20304,21173,28674,10626.0,420000.0
2000-06-30,20136,22393,20028,20332,20161,10206.0,420000.0
2000-07-03,20464,21636,20030,21333,19744,10710.0,420000.0
2000-07-04,21313,23852,20466,23874,85093,11991.0,420000.0
2000-07-05,24260,26714,21067,26736,71576,13419.0,420000.0
2000-07-06,26702,29155,23532,23554,88746,11823.0,420000.0
2000-07-07,21723,24132,21723,22874,25243,11487.0,420000.0
2000-07-10,23359,25573,22230,25595,39447,12852.0,420000.0
2000-07-11,25579,28163,23603,24255,56331,12180.0,420000.0
2000-07-12,24803,25325,23544,24435,21631,12264.0,420000.0
2000-07-13,23796,24578,23058,23514,13727,11802.0,420000.0
2000-07-14,23550,23767,22399,22834,11716,11466.0,420000.0
2000-07-18,22805,25455,22805,24435,20236,12264.0,420000.0
2000-07-19,24642,27356,23296,27357,60929,13734.0,420000.0
2000-07-20,26898,29590,25075,26356,82786,13230.0,420000.0
2000-07-21,26340,29164,25906,28317,58965,14217.0,420000.0
2000-07-24,29273,31705,28839,31619,80906,15876.0,420000.0
2000-07-25,30766,31504,27856,27857,42785,13986.0,420000.0
2000-07-26,26834,29266,25488,26856,51539,13482.0,420000.0
2000-07-27,27345,29819,26824,28777,74677,14448.0,420000.0
2000-07-28,28744,30351,25900,27116,68502,13608.0,420000.0
2000-07-31,26738,27845,24698,25936,29033,13020.0,420000.0
2000-08-01,26325,28994,26325,28777,36829,14448.0,420000.0
2000-08-02,28340,31749,28340,31359,56605,15750.0,420000.0
2000-08-03,29153,34254,27655,28437,214800,14280.0,420000.0
2000-08-04,28737,29649,25894,27196,46578,13650.0,420000.0
2000-08-07,26841,28665,26341,26776,28687,13440.0,420000.0
2000-08-08,26332,27352,26158,26636,31948,13377.0,420000.0
2000-08-09,26841,27362,25321,26776,41568,13440.0,420000.0
2000-08-10,26743,26895,25897,26136,20218,13125.0,420000.0
2000-08-11,26108,26867,25153,25435,17703,12768.0,420000.0
2000-08-14,24319,25666,24254,24255,18153,12180.0,420000.0
2000-08-16,24651,24651,23022,23674,30586,11886.0,420000.0
2000-08-17,23804,26346,23652,24435,56888,12264.0,420000.0
2000-08-18,26379,26857,23969,25055,45447,10962.0,420000.0
2000-08-21,24640,25595,24119,25335,30498,11088.0,420000.0
2000-08-22,25036,25427,23495,23994,24036,10500.0,420000.0
2000-08-23,23580,24448,22624,22994,30250,10059.0,420000.0
2000-08-24,22509,23204,21749,21793,23552,9534.0,420000.0
2000-08-25,20326,21868,20326,20913,18528,9156.0,420000.0
2000-08-28,20525,23414,20525,23414,12209,10248.0,420000.0
2000-08-29,26176,26176,22616,23094,76173,10101.0,420000.0
2000-08-30,23173,23499,21870,22414,21887,9807.0,420000.0
2000-08-31,22504,22504,21093,21593,13499,9450.0,420000.0
2000-09-01,21079,23011,21079,22273,17486,9744.0,420000.0
2000-09-04,22253,23013,21863,21993,10788,9618.0,420000.0
2000-09-05,22151,22347,21391,22173,7896,9702.0,420000.0
2000-09-06,21552,22442,21552,22073,9886,9660.0,420000.0
2000-09-07,22520,22520,20913,21413,9506,9366.0,420000.0
2000-09-08,20988,21270,19251,20532,5332,8988.0,420000.0
2000-09-14,19171,20430,18780,20452,8581,8946.0,420000.0
2000-09-15,19451,20797,19169,19452,7987,8505.0,420000.0
2000-09-18,18215,18215,17108,17130,6627,7497.0,420000.0
2000-09-19,15078,15989,15078,15729,16209,6888.0,420000.0
2000-09-20,15799,17101,15712,15930,13012,6972.0,420000.0
2000-09-21,15719,16110,14048,14309,10246,6258.0,420000.0
2000-09-22,13408,13408,12584,12628,10762,5523.0,420000.0
2000-09-25,12276,13819,11581,12668,8342,5544.0,420000.0
2000-09-26,12946,13119,12359,12968,8373,5670.0,420000.0
2000-09-27,13103,14362,12908,13928,13433,6090.0,420000.0
2000-09-28,15227,15227,13598,14489,16598,6342.0,420000.0
2000-09-29,14959,16131,14460,15850,25367,6930.0,420000.0
2000-10-02,16755,17667,15410,17711,31321,7749.0,420000.0
2000-10-04,17654,19739,17263,19392,36227,8484.0,420000.0
2000-10-05,20922,21356,17189,19512,36950,7371.0,420000.0
2000-10-06,18762,19435,18089,18111,17431,6846.0,420000.0
2000-10-09,17401,18399,17293,17771,16528,6720.0,420000.0
2000-10-10,17190,17971,17081,17451,10674,6594.0,420000.0
2000-10-11,17314,17314,15359,15990,15940,6048.0,420000.0
2000-10-12,15411,17191,14629,16670,12073,6300.0,420000.0
2000-10-13,15194,18645,14846,16670,45263,6300.0,420000.0
2000-10-16,17754,17971,17190,17451,16206,6594.0,420000.0
2000-10-17,17542,17542,15349,16110,10004,6090.0,420000.0
2000-10-18,16322,16322,14412,15389,11242,5817.0,420000.0
2000-10-19,14415,15848,14415,15349,9055,5796.0,420000.0
2000-10-20,16093,16766,15355,15790,12085,5964.0,420000.0
2000-10-23,15416,16090,15199,15830,9688,5985.0,420000.0
2000-10-24,15192,17189,15192,16430,13944,6216.0,420000.0
2000-10-25,16409,17191,15975,16670,19703,6300.0,420000.0
2000-10-26,16092,18243,15854,17070,121372,10131.0,660000.0
2000-10-27,17092,17765,15050,16050,55920,9537.0,660000.0
2000-10-30,15969,15969,14125,14169,21902,8415.0,660000.0
2000-10-31,13081,13840,12473,13168,28346,7821.0,660000.0
2000-11-01,13531,14204,13292,13488,18490,8019.0,660000.0
2000-11-02,15087,15087,15087,15109,8790,8976.0,660000.0
2000-11-03,16868,16868,16868,16890,5402,10032.0,660000.0
2000-11-06,18869,18869,17306,18891,140727,11220.0,660000.0
2000-11-07,17971,20966,17732,18991,128200,11286.0,660000.0
2000-11-08,19306,19763,18307,19112,60430,11352.0,660000.0
