엠젠플러스(032790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-03-17,337138.0,413124.0,337138.0,413174.0,70.0,3196.0,400000.0
1999-03-18,382620.0,382620.0,382620.0,382663.0,120.0,2960.0,400000.0
1999-03-19,382174.0,382174.0,382174.0,382141.0,0.0,2956.0,400000.0
1999-03-22,336626.0,336626.0,336626.0,336641.0,200.0,2604.0,400000.0
1999-03-23,371767.0,371767.0,371767.0,371797.0,10.0,2876.0,400000.0
1999-03-24,366607.0,366607.0,366607.0,366631.0,0.0,2836.0,400000.0
1999-03-25,366607.0,366607.0,366607.0,366631.0,0.0,2836.0,400000.0
1999-03-26,322632.0,377455.0,322632.0,377484.0,210.0,2920.0,400000.0
1999-03-29,358916.0,358916.0,358916.0,358869.0,0.0,2776.0,400000.0
1999-03-30,351655.0,351655.0,346491.0,346464.0,700.0,2680.0,400000.0
1999-03-31,336180.0,336180.0,310238.0,336120.0,8050.0,2600.0,400000.0
1999-04-01,336180.0,336180.0,336180.0,336120.0,0.0,2600.0,400000.0
1999-04-02,336180.0,336180.0,336180.0,336120.0,0.0,,
1999-04-06,336180.0,336180.0,336180.0,336120.0,0.0,,
1999-04-07,376487.0,376487.0,376487.0,376454.0,10.0,2912.0,400000.0
1999-04-08,331519.0,331519.0,331519.0,331463.0,500.0,2564.0,400000.0
1999-04-09,315464.0,315464.0,315464.0,315431.0,5000.0,2440.0,400000.0
1999-04-12,279194.0,279194.0,279194.0,279232.0,680.0,2160.0,400000.0
1999-04-13,279237.0,279237.0,258541.0,258557.0,870.0,2000.0,400000.0
1999-04-14,289632.0,289632.0,289632.0,289577.0,600.0,2240.0,400000.0
1999-04-15,310244.0,310244.0,309777.0,309744.0,30.0,2396.0,400000.0
1999-04-16,273076.0,273076.0,273076.0,273036.0,30.0,2112.0,400000.0
1999-04-19,294790.0,294790.0,294790.0,294755.0,500.0,2280.0,400000.0
1999-04-20,259581.0,302475.0,259581.0,302504.0,540.0,2340.0,400000.0
1999-04-21,302515.0,336174.0,302515.0,320610.0,1550.0,2480.0,400000.0
1999-04-22,282335.0,310222.0,282335.0,310265.0,3920.0,2400.0,400000.0
1999-04-23,310222.0,310222.0,310222.0,310265.0,0.0,2400.0,400000.0
1999-04-26,307638.0,307638.0,307638.0,307683.0,0.0,2380.0,400000.0
1999-04-27,310238.0,336180.0,310238.0,336120.0,4780.0,2600.0,400000.0
1999-04-28,315485.0,346491.0,305101.0,346464.0,10340.0,2680.0,400000.0
1999-04-29,320625.0,362030.0,320625.0,361974.0,100.0,2800.0,400000.0
1999-04-30,341332.0,359374.0,341332.0,359391.0,70.0,2780.0,400000.0
1999-05-03,336180.0,336180.0,316493.0,336120.0,230.0,2600.0,400000.0
1999-05-04,372344.0,376487.0,372344.0,376454.0,3090.0,2912.0,400000.0
1999-05-06,421465.0,421465.0,421465.0,421444.0,110.0,3260.0,400000.0
1999-05-07,421407.0,471563.0,421407.0,471601.0,58050.0,3648.0,400000.0
1999-05-10,527477.0,527477.0,475775.0,476258.0,5150.0,3684.0,400000.0
1999-05-11,419308.0,527407.0,419308.0,527445.0,3200.0,4080.0,400000.0
1999-05-12,465883.0,480890.0,465883.0,480915.0,5200.0,3720.0,400000.0
1999-05-13,424564.0,480890.0,424564.0,480915.0,9410.0,3720.0,400000.0
1999-05-14,475753.0,475753.0,424576.0,424549.0,3000.0,3284.0,400000.0
1999-05-17,470039.0,470039.0,431769.0,470048.0,1630.0,3636.0,400000.0
1999-05-18,517095.0,524826.0,491237.0,524862.0,9530.0,4060.0,400000.0
1999-05-19,586976.0,586976.0,553317.0,586915.0,58430.0,4540.0,400000.0
1999-05-20,656705.0,656705.0,563670.0,656729.0,33730.0,5080.0,400000.0
1999-05-21,656693.0,734309.0,625671.0,723948.0,119670.0,5600.0,400000.0
1999-05-24,672226.0,806651.0,672226.0,749802.0,178990.0,5800.0,400000.0
1999-05-25,775651.0,837749.0,775651.0,837710.0,277650.0,6480.0,400000.0
1999-05-26,936011.0,936011.0,801515.0,935962.0,215640.0,7240.0,400000.0
1999-05-27,1047119.0,1047119.0,1023843.0,1047141.0,426640.0,8100.0,400000.0
1999-05-28,1137677.0,1171266.0,1047167.0,1168664.0,367100.0,9040.0,400000.0
1999-05-31,1137684.0,1189400.0,1060124.0,1189340.0,179380.0,9200.0,400000.0
1999-06-01,1266903.0,1282435.0,1189342.0,1199684.0,217440.0,9280.0,400000.0
1999-06-02,1189400.0,1215244.0,1132535.0,1189340.0,149610.0,9200.0,400000.0
1999-06-03,1122125.0,1189388.0,1047147.0,1106611.0,67310.0,8560.0,400000.0
1999-06-04,1034233.0,1080729.0,977310.0,982505.0,31530.0,7600.0,400000.0
1999-06-07,930770.0,1098840.0,884273.0,1060068.0,393430.0,8200.0,400000.0
1999-06-08,1106608.0,1186806.0,1106608.0,1186757.0,190660.0,9180.0,400000.0
1999-06-09,1328947.0,1328947.0,1266931.0,1328969.0,493160.0,10280.0,400000.0
1999-06-10,1349633.0,1486711.0,1349633.0,1486678.0,327420.0,11500.0,400000.0
1999-06-11,1665110.0,1665110.0,1654782.0,1665075.0,292290.0,12880.0,400000.0
1999-06-14,1864225.0,1864225.0,1690990.0,1864162.0,667790.0,14420.0,400000.0
1999-06-15,1861622.0,1864205.0,1641829.0,1654744.0,417350.0,12800.0,400000.0
1999-06-16,1851233.0,1851233.0,1732339.0,1851235.0,157630.0,14320.0,400000.0
1999-06-17,2071008.0,2071008.0,2071008.0,2071010.0,103640.0,16020.0,400000.0
1999-06-18,2319204.0,2319204.0,2319204.0,2319222.0,87180.0,17940.0,400000.0
1999-06-21,2595879.0,2595879.0,2042589.0,2337315.0,228440.0,18080.0,400000.0
1999-06-22,2321801.0,2327020.0,2094268.0,2171844.0,247780.0,16800.0,400000.0
1999-06-23,1913289.0,2068410.0,1913289.0,2068427.0,240410.0,16000.0,400000.0
1999-06-24,2171847.0,2218414.0,1866782.0,1913288.0,284770.0,14800.0,400000.0
1999-06-25,1871955.0,1913344.0,1685812.0,1685764.0,271290.0,13040.0,400000.0
1999-06-28,1499579.0,1662486.0,1484104.0,1525459.0,431720.0,11800.0,400000.0
1999-06-29,1525456.0,1525456.0,1344476.0,1484095.0,266890.0,11480.0,400000.0
1999-06-30,1551312.0,1659951.0,1551312.0,1659910.0,103370.0,12840.0,400000.0
1999-07-01,1859051.0,1859051.0,1763377.0,1858996.0,325380.0,14380.0,400000.0
1999-07-02,1859024.0,1965010.0,1680628.0,1809870.0,163650.0,14000.0,400000.0
1999-07-05,1758160.0,1861565.0,1608204.0,1670254.0,222420.0,12920.0,400000.0
1999-07-06,1763354.0,1763354.0,1654788.0,1659910.0,170990.0,12840.0,400000.0
1999-07-07,1680629.0,1758189.0,1602997.0,1706453.0,307310.0,13200.0,400000.0
1999-07-08,1752931.0,1752931.0,1502136.0,1592691.0,157540.0,12320.0,400000.0
1999-07-09,1628826.0,1654755.0,1422004.0,1525459.0,200910.0,11800.0,400000.0
1999-07-12,1525442.0,1680634.0,1427202.0,1577168.0,254290.0,15860.0,520000.0
1999-07-13,1654743.0,1654743.0,1473708.0,1494439.0,116360.0,15028.0,520000.0
1999-07-14,1473733.0,1587519.0,1447873.0,1468585.0,196850.0,14768.0,520000.0
1999-07-15,1522846.0,1548688.0,1427171.0,1447896.0,116340.0,14560.0,520000.0
1999-07-16,1344508.0,1499628.0,1344508.0,1437552.0,123170.0,14456.0,520000.0
1999-07-19,1447916.0,1608256.0,1396213.0,1608201.0,300600.0,16172.0,520000.0
1999-07-20,1758177.0,1784022.0,1551283.0,1551314.0,290280.0,15600.0,520000.0
1999-07-21,1499567.0,1551271.0,1447866.0,1447896.0,109080.0,14560.0,520000.0
1999-07-22,1396173.0,1551280.0,1396173.0,1453062.0,120990.0,14612.0,520000.0
1999-07-23,1458289.0,1499623.0,1396211.0,1406532.0,126900.0,14144.0,520000.0
1999-07-26,1370344.0,1447904.0,1238500.0,1238465.0,75730.0,12454.0,520000.0
1999-07-27,1137649.0,1261778.0,1101409.0,1210028.0,79720.0,12168.0,520000.0
1999-07-28,1266925.0,1313479.0,1233337.0,1313446.0,74730.0,13208.0,520000.0
1999-07-29,1313448.0,1468569.0,1313448.0,1468585.0,194940.0,14768.0,520000.0
1999-07-30,1484087.0,1489235.0,1323747.0,1344479.0,88520.0,13520.0,520000.0
1999-08-02,1318579.0,1318579.0,1184175.0,1194518.0,90040.0,12012.0,520000.0
1999-08-03,1241103.0,1261798.0,1142833.0,1189340.0,74490.0,11960.0,520000.0
1999-08-04,1215250.0,1235958.0,1148016.0,1215194.0,119480.0,12220.0,520000.0
1999-08-05,1241087.0,1277257.0,1163527.0,1163485.0,80790.0,11700.0,520000.0
1999-08-06,1111811.0,1184222.0,1111811.0,1163485.0,46830.0,11700.0,520000.0
1999-08-09,1215195.0,1215195.0,1132472.0,1173830.0,45800.0,11804.0,520000.0
1999-08-10,1116969.0,1173834.0,1091110.0,1137631.0,76380.0,11440.0,520000.0
1999-08-11,1085975.0,1091124.0,1023877.0,1065233.0,145090.0,10712.0,520000.0
1999-08-12,1075579.0,1137657.0,1075579.0,1085922.0,80630.0,10920.0,520000.0
1999-08-13,1029042.0,1060133.0,992870.0,1018703.0,68480.0,10244.0,520000.0
1999-08-16,1018700.0,1018700.0,966984.0,982505.0,42750.0,9880.0,520000.0
1999-08-17,938565.0,1016126.0,894593.0,925617.0,93500.0,9308.0,520000.0
1999-08-18,817041.0,879068.0,817041.0,817021.0,71580.0,8216.0,520000.0
1999-08-19,726506.0,897172.0,726506.0,879074.0,110120.0,8840.0,520000.0
1999-08-20,780799.0,879068.0,780799.0,811856.0,107890.0,8164.0,520000.0
1999-08-23,811898.0,907500.0,780805.0,907524.0,200790.0,9126.0,520000.0
1999-08-24,907516.0,1016174.0,899784.0,1013525.0,212190.0,10192.0,520000.0
1999-08-25,982488.0,1080758.0,982488.0,1018703.0,105290.0,10244.0,520000.0
1999-08-26,1039417.0,1044579.0,1008409.0,1034213.0,115910.0,10400.0,520000.0
1999-08-27,982459.0,1008387.0,946302.0,956650.0,74650.0,9620.0,520000.0
1999-08-30,967034.0,1008424.0,956652.0,966995.0,40810.0,9724.0,520000.0
1999-08-31,879063.0,961857.0,879063.0,930796.0,9270.0,9360.0,520000.0
1999-09-01,879061.0,904920.0,853217.0,904942.0,21210.0,9100.0,520000.0
1999-09-02,796366.0,837756.0,796366.0,832544.0,41590.0,8372.0,520000.0
1999-09-03,734351.0,879089.0,734351.0,863564.0,40030.0,8684.0,520000.0
1999-09-06,863615.0,967034.0,863615.0,966995.0,32650.0,9724.0,520000.0
1999-09-07,992849.0,1013544.0,884282.0,925617.0,19970.0,9308.0,520000.0
1999-09-08,925606.0,925606.0,884288.0,884253.0,7870.0,8892.0,520000.0
1999-09-09,806629.0,879027.0,806629.0,873909.0,6420.0,8788.0,520000.0
1999-09-10,853211.0,853211.0,806658.0,837710.0,33720.0,8424.0,520000.0
1999-09-13,827402.0,827402.0,796394.0,819617.0,29150.0,8242.0,520000.0
1999-09-14,791166.0,791166.0,757508.0,775657.0,41390.0,7800.0,520000.0
1999-09-15,749799.0,868749.0,749799.0,853220.0,63160.0,8580.0,520000.0
1999-09-16,884245.0,902301.0,806614.0,848054.0,28360.0,8528.0,520000.0
1999-09-17,848026.0,848026.0,747204.0,796346.0,32590.0,8008.0,520000.0
1999-09-20,827387.0,827387.0,729132.0,762730.0,28610.0,7670.0,520000.0
1999-09-21,762795.0,762795.0,672270.0,713604.0,32440.0,7176.0,520000.0
1999-09-22,672270.0,713660.0,636098.0,713604.0,28250.0,7176.0,520000.0
1999-09-27,633434.0,754979.0,633434.0,667061.0,2850.0,6708.0,520000.0
1999-09-28,620546.0,620546.0,589540.0,589498.0,21280.0,5928.0,520000.0
1999-09-29,589577.0,620585.0,519747.0,542968.0,57490.0,5460.0,520000.0
1999-09-30,542989.0,542989.0,478322.0,509352.0,35180.0,5122.0,520000.0
1999-10-01,452482.0,504200.0,448355.0,465391.0,46780.0,4680.0,520000.0
1999-10-04,506754.0,506754.0,455038.0,491246.0,20970.0,4940.0,520000.0
1999-10-05,506719.0,548109.0,491244.0,548133.0,127790.0,5512.0,520000.0
1999-10-06,517110.0,589521.0,496415.0,532623.0,52610.0,5356.0,520000.0
1999-10-07,558462.0,594703.0,537838.0,594676.0,100120.0,5980.0,520000.0
1999-10-08,641242.0,664520.0,620547.0,664478.0,116900.0,6682.0,520000.0
1999-10-11,718797.0,742074.0,713634.0,742041.0,66740.0,7462.0,520000.0
1999-10-12,829940.0,829940.0,829940.0,829961.0,49540.0,8346.0,520000.0
1999-10-13,928200.0,928200.0,806653.0,928200.0,376070.0,9334.0,520000.0
1999-10-14,884302.0,904927.0,817041.0,817021.0,177050.0,8216.0,520000.0
1999-10-15,811907.0,879084.0,731694.0,842889.0,211330.0,8476.0,520000.0
1999-10-18,806687.0,817071.0,749822.0,770491.0,92270.0,8120.0,545000.0
1999-10-19,698083.0,773061.0,679969.0,723948.0,129640.0,7630.0,545000.0
1999-10-20,718778.0,747203.0,667061.0,723948.0,122210.0,7630.0,545000.0
1999-10-21,786054.0,788621.0,682579.0,760147.0,125630.0,8012.0,545000.0
1999-10-22,687792.0,749820.0,687792.0,744637.0,63000.0,7848.0,545000.0
1999-10-25,744638.0,770496.0,677405.0,677405.0,89130.0,7140.0,545000.0
1999-10-26,677400.0,757542.0,625698.0,757564.0,275360.0,7984.0,545000.0
1999-10-27,801479.0,848018.0,687749.0,775657.0,424530.0,8175.0,545000.0
1999-10-28,811848.0,811848.0,723919.0,775657.0,180550.0,8175.0,545000.0
1999-10-29,775686.0,868793.0,775686.0,868743.0,287360.0,9156.0,545000.0
1999-11-01,951444.0,972139.0,930749.0,972160.0,155900.0,10246.0,545000.0
1999-11-02,1088545.0,1088545.0,1060106.0,1088505.0,183220.0,11472.0,545000.0
1999-11-03,1217829.0,1217829.0,1217829.0,1217790.0,56250.0,12835.0,545000.0
1999-11-04,1362577.0,1362577.0,1147952.0,1199684.0,911950.0,12644.0,545000.0
1999-11-05,1215228.0,1341923.0,1199695.0,1341896.0,415740.0,14143.0,545000.0
1999-11-08,1502187.0,1502187.0,1370341.0,1502188.0,505420.0,15832.0,545000.0
1999-11-09,1323790.0,1473747.0,1323790.0,1323790.0,498150.0,13952.0,545000.0
1999-11-10,1344428.0,1468541.0,1189322.0,1344479.0,442890.0,14170.0,545000.0
1999-11-11,1370350.0,1396195.0,1189371.0,1235883.0,383160.0,13026.0,545000.0
1999-11-12,1191956.0,1287630.0,1088538.0,1155737.0,458910.0,12181.0,545000.0
1999-11-15,1266960.0,1292803.0,1189401.0,1292770.0,382180.0,13625.0,545000.0
1999-11-16,1447866.0,1447866.0,1447866.0,1447896.0,128470.0,15260.0,545000.0
1999-11-17,1621148.0,1621148.0,1318644.0,1442731.0,639910.0,15206.0,545000.0
1999-11-18,1396166.0,1396166.0,1272037.0,1272081.0,173070.0,13407.0,545000.0
1999-11-19,1272082.0,1391032.0,1272082.0,1331552.0,233050.0,14034.0,545000.0
1999-11-22,1344520.0,1447940.0,1246266.0,1292770.0,258440.0,13625.0,545000.0
1999-11-23,1370306.0,1447866.0,1246206.0,1447896.0,610080.0,15260.0,545000.0
1999-11-24,1442758.0,1603020.0,1396205.0,1442731.0,739230.0,15206.0,545000.0
1999-11-25,1473770.0,1613415.0,1447925.0,1613367.0,803340.0,17004.0,545000.0
1999-11-26,1577184.0,1742686.0,1499607.0,1566837.0,596180.0,16514.0,545000.0
1999-11-29,1499619.0,1566867.0,1380654.0,1416876.0,337190.0,14933.0,545000.0
1999-11-30,1328961.0,1416891.0,1248820.0,1282426.0,462050.0,13516.0,545000.0
1999-12-01,1241057.0,1241057.0,1129837.0,1129882.0,474860.0,11908.0,545000.0
1999-12-02,1129842.0,1212635.0,1013550.0,1085922.0,348650.0,11445.0,545000.0
1999-12-03,1137707.0,1137707.0,958224.0,1028135.0,199370.0,9210.0,545000.0
1999-12-06,1040304.0,1149823.0,955142.0,1064633.0,397980.0,9538.0,545000.0
1999-12-07,1034249.0,1034249.0,942973.0,967295.0,218230.0,8666.0,545000.0
1999-12-08,882155.0,961283.0,851744.0,888205.0,216800.0,7957.0,545000.0
1999-12-09,894264.0,994702.0,857837.0,994675.0,378790.0,8911.0,545000.0
1999-12-10,912514.0,1085960.0,912514.0,997715.0,257400.0,8938.0,545000.0
1999-12-13,930794.0,930794.0,882127.0,894284.0,163420.0,8012.0,545000.0
1999-12-14,918619.0,955116.0,900350.0,949045.0,228950.0,8502.0,545000.0
1999-12-15,912471.0,973336.0,906428.0,973374.0,210790.0,8720.0,545000.0
1999-12-16,991621.0,1088925.0,973365.0,1088962.0,480000.0,9756.0,545000.0
1999-12-17,1161932.0,1216683.0,1113266.0,1216720.0,540630.0,10900.0,545000.0
1999-12-20,1277548.0,1277548.0,1070712.0,1216720.0,287050.0,10900.0,545000.0
1999-12-21,1216688.0,1216688.0,1070732.0,1095053.0,223350.0,9810.0,545000.0
1999-12-22,1064645.0,1225879.0,985525.0,1225851.0,431220.0,10982.0,545000.0
1999-12-23,1365807.0,1371850.0,1277580.0,1277560.0,271670.0,11445.0,545000.0
1999-12-24,1125424.0,1125424.0,1125424.0,1125460.0,102200.0,10082.0,545000.0
1999-12-27,991686.0,1161997.0,991686.0,991623.0,204310.0,8884.0,545000.0
1999-12-28,961198.0,1064603.0,872999.0,936875.0,212210.0,8393.0,545000.0
2000-01-04,827361.0,1025091.0,827361.0,1022043.0,93490.0,9156.0,545000.0
2000-01-05,979502.0,979502.0,903432.0,964255.0,185610.0,8638.0,545000.0
2000-01-06,973429.0,1003826.0,848692.0,851707.0,146210.0,7630.0,545000.0
2000-01-07,851740.0,851740.0,751371.0,769578.0,132010.0,6894.0,545000.0
2000-01-10,769613.0,787797.0,678351.0,736119.0,57520.0,6594.0,545000.0
2000-01-11,699589.0,784809.0,699589.0,757407.0,82740.0,6785.0,545000.0
2000-01-12,757430.0,757430.0,675317.0,748289.0,94050.0,6704.0,545000.0
2000-01-13,699603.0,730072.0,660099.0,699620.0,87830.0,6268.0,545000.0
2000-01-14,669157.0,699568.0,620503.0,669200.0,77700.0,5995.0,545000.0
2000-01-17,620498.0,730016.0,614399.0,705699.0,34360.0,6322.0,545000.0
2000-01-18,730006.0,778666.0,687411.0,760447.0,94880.0,6812.0,545000.0
2000-01-19,730059.0,760470.0,699591.0,730027.0,249100.0,9240.0,770000.0
2000-01-20,730051.0,730051.0,644903.0,666161.0,118620.0,8432.0,770000.0
2000-01-21,657042.0,687453.0,590745.0,644859.0,68620.0,8162.0,770000.0
2000-01-24,644931.0,687485.0,596223.0,620531.0,94430.0,7854.0,770000.0
2000-01-25,584046.0,620571.0,577947.0,602281.0,65300.0,7623.0,770000.0
2000-01-26,605329.0,620534.0,565768.0,596189.0,79940.0,7546.0,770000.0
2000-01-27,584038.0,666136.0,577910.0,666161.0,139060.0,8432.0,770000.0
2000-01-28,663123.0,675278.0,608370.0,647898.0,85950.0,8200.0,770000.0
2000-01-31,644881.0,647860.0,608370.0,647898.0,69750.0,8200.0,770000.0
2000-02-01,669199.0,696618.0,638801.0,693528.0,122460.0,8778.0,770000.0
2000-02-02,669153.0,775621.0,669153.0,775657.0,87970.0,9818.0,770000.0
2000-02-03,863824.0,866874.0,815171.0,866917.0,276790.0,10972.0,770000.0
2000-02-07,866886.0,970305.0,809071.0,970334.0,257180.0,12282.0,770000.0
2000-02-08,991609.0,1025055.0,854742.0,882127.0,120260.0,11165.0,770000.0
2000-02-09,796992.0,930809.0,796992.0,836497.0,153920.0,10588.0,770000.0
2000-02-10,790874.0,851740.0,742221.0,796946.0,103240.0,10087.0,770000.0
2000-02-11,827336.0,879023.0,796924.0,845615.0,226540.0,10703.0,770000.0
2000-02-14,760466.0,882124.0,760466.0,876035.0,320750.0,11088.0,770000.0
2000-02-15,863884.0,979500.0,851741.0,979465.0,432700.0,12397.0,770000.0
2000-02-16,1034220.0,1095029.0,1028122.0,1095053.0,599000.0,13860.0,770000.0
2000-02-17,1110247.0,1225879.0,1110247.0,1225851.0,678420.0,15516.0,770000.0
2000-02-18,1338383.0,1371846.0,1307986.0,1371846.0,597890.0,17364.0,770000.0
2000-02-21,1371812.0,1536094.0,1247173.0,1536104.0,1161370.0,19442.0,770000.0
2000-02-22,1703452.0,1718643.0,1642585.0,1718623.0,826340.0,21752.0,770000.0
2000-02-23,1718601.0,1922373.0,1520871.0,1922419.0,1378810.0,24332.0,770000.0
2000-02-24,1952829.0,2123143.0,1885852.0,1946747.0,889570.0,24640.0,770000.0
2000-02-25,1885845.0,2050128.0,1715533.0,1715571.0,973830.0,21714.0,770000.0
2000-02-28,1581769.0,1794713.0,1511813.0,1514815.0,880540.0,19173.0,770000.0
2000-02-29,1514806.0,1514806.0,1514806.0,1514815.0,0.0,19173.0,770000.0
2000-03-02,1694245.0,1694245.0,1694245.0,1694282.0,31310.0,21444.0,770000.0
2000-03-03,1895092.0,1895092.0,1895092.0,1895038.0,9690.0,23986.0,770000.0
2000-03-06,2120090.0,2120090.0,2120090.0,2120136.0,4130.0,26834.0,770000.0
2000-03-07,2372626.0,2372626.0,1867620.0,2007587.0,1601420.0,25410.0,770000.0
2000-03-08,1946712.0,2232656.0,1837194.0,2123175.0,888870.0,26873.0,770000.0
2000-03-09,2123181.0,2305733.0,2062316.0,2250934.0,742760.0,28490.0,770000.0
2000-03-10,2256991.0,2403021.0,2253999.0,2311774.0,607450.0,29260.0,770000.0
2000-03-13,2269188.0,2372607.0,2159669.0,2281354.0,472410.0,28875.0,770000.0
2000-03-14,2190079.0,2269214.0,2007626.0,2117096.0,433970.0,26796.0,770000.0
2000-03-15,2031914.0,2369559.0,1946736.0,2369561.0,629500.0,29992.0,770000.0
2000-03-16,2439521.0,2555152.0,2086669.0,2147516.0,636020.0,27181.0,770000.0
2000-03-17,2074487.0,2123140.0,1891962.0,1891999.0,368210.0,23947.0,770000.0
2000-03-20,1666942.0,1825114.0,1666942.0,1666902.0,253440.0,21098.0,770000.0
2000-03-21,1469184.0,1672957.0,1469184.0,1551314.0,514180.0,19635.0,770000.0
2000-03-22,1581756.0,1730777.0,1581756.0,1642574.0,475630.0,20790.0,770000.0
2000-03-23,1642530.0,1764202.0,1466105.0,1520907.0,291300.0,19250.0,770000.0
2000-03-24,1466171.0,1666952.0,1466171.0,1581734.0,151980.0,20020.0,770000.0
2000-03-27,1581798.0,1770380.0,1581798.0,1770332.0,287760.0,22407.0,770000.0
2000-03-28,1940646.0,1980206.0,1788575.0,1977167.0,390960.0,25025.0,770000.0
2000-03-29,1831258.0,1946804.0,1739982.0,1770332.0,266560.0,22407.0,770000.0
2000-03-30,1593907.0,1733822.0,1593907.0,1691243.0,160670.0,21406.0,770000.0
2000-03-31,1575634.0,1815917.0,1575634.0,1727742.0,225570.0,21868.0,770000.0
2000-04-03,1630426.0,1818994.0,1557419.0,1639534.0,258740.0,20752.0,770000.0
2000-04-04,1520905.0,1575671.0,1444835.0,1444857.0,228600.0,18288.0,770000.0
2000-04-06,1460109.0,1520889.0,1380973.0,1460067.0,125010.0,18480.0,770000.0
2000-04-07,1405296.0,1627337.0,1405296.0,1520907.0,215540.0,19250.0,770000.0
2000-04-10,1636569.0,1636569.0,1533080.0,1593904.0,375310.0,20174.0,770000.0
2000-04-11,1490523.0,1490523.0,1405360.0,1405306.0,182120.0,17787.0,770000.0
2000-04-12,1307971.0,1429633.0,1277560.0,1429647.0,140800.0,18095.0,770000.0
2000-04-14,1307998.0,1551329.0,1307998.0,1490487.0,246390.0,18865.0,770000.0
2000-04-17,1314115.0,1508795.0,1314115.0,1314059.0,311060.0,16632.0,770000.0
