STX엔진(077970),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-08-03,7174,7188,6861,7025,14102,42011.0,19539938.0
2004-08-04,6733,7026,6372,6470,99473,38689.0,19539938.0
2004-08-05,6535,6862,6535,6748,76390,40350.0,19539938.0
2004-08-06,6684,6698,6520,6535,53340,39080.0,19539938.0
2004-08-09,6421,6699,6421,6633,98660,39666.0,19539938.0
2004-08-10,6669,7257,6537,6993,150220,41815.0,19539938.0
2004-08-11,7025,7188,6666,6699,91870,40057.0,19539938.0
2004-08-12,6861,6896,6715,6813,46240,40741.0,19539938.0
2004-08-13,6716,7189,6716,7074,82182,42304.0,19539938.0
2004-08-16,7011,7515,7011,7352,102560,43965.0,19539938.0
2004-08-17,7811,8447,7745,7826,956452,46798.0,19539938.0
2004-08-18,7842,7908,7449,7842,81842,46896.0,19539938.0
2004-08-19,7830,8073,7614,7646,118627,45723.0,19539938.0
2004-08-20,7465,7598,7385,7418,125310,44356.0,19539938.0
2004-08-23,7369,7630,7286,7450,44120,44551.0,19539938.0
2004-08-24,7340,7517,7256,7369,48223,44063.0,19539938.0
2004-08-25,7286,7582,7286,7450,78282,44551.0,19539938.0
2004-08-26,7599,7908,7599,7777,165501,46505.0,19539938.0
2004-08-27,7776,7842,7679,7777,86306,46505.0,19539938.0
2004-08-30,7908,7974,7679,7777,83226,46505.0,19539938.0
2004-08-31,7613,8006,7613,7989,99220,47775.0,19539938.0
2004-09-01,8119,9183,7990,8676,529580,51879.0,19539938.0
2004-09-02,8938,9415,8677,9068,258704,54223.0,19539938.0
2004-09-03,9149,9674,8694,8757,516830,52367.0,19539938.0
2004-09-06,8661,9265,8368,8790,191594,52562.0,19539938.0
2004-09-07,8890,9415,8598,9117,355251,54516.0,19539938.0
2004-09-08,9476,10231,9216,9738,1145190,58229.0,19539938.0
2004-09-09,9739,9966,9086,9149,473610,54712.0,19539938.0
2004-09-10,9051,9086,8332,8333,303092,49827.0,19539938.0
2004-09-13,8205,8597,8205,8202,351043,49045.0,19539938.0
2004-09-14,8381,8433,8218,8267,198032,49436.0,19539938.0
2004-09-15,8331,8463,8234,8234,129366,49241.0,19539938.0
2004-09-16,8042,8170,7844,7924,153679,47384.0,19539938.0
2004-09-17,7924,8039,7841,7908,106992,47287.0,19539938.0
2004-09-20,7776,8040,7776,8006,83295,47873.0,19539938.0
2004-09-21,7861,8073,7844,7973,60880,47677.0,19539938.0
2004-09-22,8073,8073,7812,7875,76352,47091.0,19539938.0
2004-09-23,7745,8236,7745,8153,77370,48752.0,19539938.0
2004-09-24,8168,8984,8154,8888,167570,53149.0,19539938.0
2004-09-30,8888,9281,8596,8823,130484,52758.0,19539938.0
2004-10-01,8924,9348,8924,9182,197851,54907.0,19539938.0
2004-10-04,9088,9478,8924,9280,164307,55493.0,19539938.0
2004-10-05,9150,9706,9150,9509,209559,56861.0,19539938.0
2004-10-06,9510,9639,9149,9313,92966,55689.0,19539938.0
2004-10-07,9313,10704,9185,10702,604650,63993.0,19539938.0
2004-10-08,10618,11925,10292,11012,960570,65850.0,19539938.0
2004-10-11,11223,11598,10945,11404,451570,68194.0,19539938.0
2004-10-12,11634,12090,11307,11600,673869,69367.0,19539938.0
2004-10-13,11599,12694,11599,11829,661256,70735.0,19539938.0
2004-10-14,11896,12157,11437,11633,198877,69562.0,19539938.0
2004-10-15,11666,12190,11290,11437,375395,68390.0,19539938.0
2004-10-18,11257,11469,10944,11077,244236,66240.0,19539938.0
2004-10-19,11095,11598,10914,11290,188191,67510.0,19539938.0
2004-10-20,11127,11895,10456,10881,381620,65068.0,19539938.0
2004-10-21,11438,12502,11048,12499,1251065,74740.0,19539938.0
2004-10-22,13071,13760,12744,12940,2106018,77378.0,19539938.0
2004-10-25,13007,13709,12597,13397,1245636,80114.0,19539938.0
2004-10-26,13728,13923,12581,12613,629414,75424.0,19539938.0
2004-10-27,12614,13643,12124,13348,851118,79821.0,19539938.0
2004-10-28,13627,15327,13464,14525,2259974,86855.0,19539938.0
2004-10-29,14544,14558,13904,14541,500098,86953.0,19539938.0
2004-11-01,14266,15198,14249,15080,1179030,90177.0,19539938.0
2004-11-02,14755,15065,14248,14655,682792,87637.0,19539938.0
2004-11-03,14835,15422,13740,13740,1675307,82165.0,19539938.0
2004-11-04,14084,14345,12989,13463,944779,80505.0,19539938.0
2004-11-05,13463,13939,13365,13888,878221,83045.0,19539938.0
2004-11-08,13758,14443,13560,13561,673164,81091.0,19539938.0
2004-11-09,13559,14017,13332,13642,297670,81579.0,19539938.0
2004-11-10,14053,14640,13921,14606,1156872,87344.0,19539938.0
2004-11-11,14606,15259,14380,14655,893217,87637.0,19539938.0
2004-11-12,14871,14903,13759,14149,556330,84608.0,19539938.0
2004-11-15,13988,14182,13727,13724,394244,82068.0,19539938.0
2004-11-16,13596,14183,13171,14035,589010,83924.0,19539938.0
2004-11-17,13775,13987,13576,13904,271422,83142.0,19539938.0
2004-11-18,13692,13856,12906,13071,340618,78160.0,19539938.0
2004-11-19,12744,13432,12744,13332,327090,79723.0,19539938.0
2004-11-22,12943,13300,12943,13267,200440,79332.0,19539938.0
2004-11-23,13268,15034,13268,14868,1063840,88907.0,19539938.0
2004-11-24,14932,15422,14574,14835,730937,88711.0,19539938.0
2004-11-25,15423,16535,15034,15799,1862811,94476.0,19539938.0
2004-11-26,16077,16438,15688,16011,805430,95746.0,19539938.0
2004-11-29,16063,16765,15750,16175,526628,96723.0,19539938.0
2004-11-30,16178,16536,15198,15783,438780,94378.0,19539938.0
2004-12-01,15506,16191,15294,15913,462109,95159.0,19539938.0
2004-12-02,16340,16861,16075,16142,1087516,96527.0,19539938.0
2004-12-03,16142,16177,15537,15864,298600,94866.0,19539938.0
2004-12-06,15688,15962,15524,15685,169033,93792.0,19539938.0
2004-12-07,15360,15850,15095,15538,192500,92912.0,19539938.0
2004-12-08,15197,15962,15197,15962,303440,95453.0,19539938.0
2004-12-09,16239,16993,16124,16632,879778,99458.0,19539938.0
2004-12-10,16668,16731,15688,15783,306380,94378.0,19539938.0
2004-12-13,15505,15814,15307,15440,370915,92326.0,19539938.0
2004-12-14,15411,15786,15411,15554,295596,93010.0,19539938.0
2004-12-15,15424,15949,15393,15783,445298,94378.0,19539938.0
2004-12-16,16093,16093,15634,15652,331670,93596.0,19539938.0
2004-12-17,15523,15621,15033,15097,559292,90275.0,19539938.0
2004-12-20,15033,15325,14932,15097,240130,90275.0,19539938.0
2004-12-21,14966,15276,14966,14999,195410,89688.0,19539938.0
2004-12-22,14803,15047,14557,14606,253611,87344.0,19539938.0
2004-12-23,14250,14545,13923,13920,482662,83240.0,19539938.0
2004-12-24,13757,15849,13757,15489,460590,92619.0,19539938.0
2004-12-27,15198,15866,14903,15783,220460,94378.0,19539938.0
2004-12-28,15362,15915,15362,15881,292631,94964.0,19539938.0
2004-12-29,15524,16014,15361,16011,216702,95746.0,19539938.0
2004-12-30,15849,16631,15620,16632,263154,99458.0,19539938.0
2005-01-03,16666,16666,15850,16028,95518,95843.0,19539938.0
2005-01-04,15883,16126,15769,15946,83490,95355.0,19539938.0
2005-01-05,15816,16893,15816,16894,400780,101021.0,19539938.0
2005-01-06,16668,17547,16438,17319,331100,103562.0,19539938.0
2005-01-07,17321,17516,16928,16992,128921,101608.0,19539938.0
2005-01-10,16993,17055,16534,16959,88968,101412.0,19539938.0
2005-01-11,16863,17190,16505,16600,86260,99263.0,19539938.0
2005-01-12,16437,16993,16322,16796,184752,100435.0,19539938.0
2005-01-13,16666,17187,16600,17188,118040,102780.0,19539938.0
2005-01-14,17190,17485,16995,17319,242220,103562.0,19539938.0
2005-01-17,17353,17648,16831,17645,185220,105516.0,19539938.0
2005-01-18,17321,18823,17057,18626,581140,111378.0,19539938.0
2005-01-19,18629,19084,18302,18789,233740,112355.0,19539938.0
2005-01-20,18791,19608,18628,19508,479218,116653.0,19539938.0
2005-01-21,19185,20099,19018,20096,421180,120171.0,19539938.0
2005-01-24,19900,20522,19705,19998,83220,119584.0,19539938.0
2005-01-25,19772,20228,19738,19769,73530,118217.0,19539938.0
2005-01-26,19836,20879,19836,20619,316278,123297.0,19539938.0
2005-01-27,20946,21272,20358,20554,154520,122906.0,19539938.0
2005-01-28,20916,20916,19870,20913,180940,125056.0,19539938.0
2005-01-31,20590,21177,20426,21174,207715,126619.0,19539938.0
2005-02-01,20982,21698,20655,21567,176860,128964.0,19539938.0
2005-02-02,21799,21862,21110,21403,272780,127987.0,19539938.0
2005-02-03,21369,21369,20194,20782,316430,129080.0,20295592.0
2005-02-04,20753,21698,20262,21240,1330239,131921.0,20295592.0
2005-02-07,21859,24411,21696,24377,688617,151405.0,20295592.0
2005-02-11,24508,25815,23723,25357,372611,157494.0,20295592.0
2005-02-14,25421,27447,25421,27285,1041357,171571.0,20547476.0
2005-02-15,28071,28561,27285,27873,404431,175270.0,20547476.0
2005-02-16,27775,29735,26795,29736,940720,186982.0,20547476.0
2005-02-17,29735,34146,29735,32350,1464689,204667.0,20673418.0
2005-02-18,32644,33002,31139,32023,502545,202599.0,20673418.0
2005-02-21,32024,32678,30099,30847,694660,199913.0,21177186.0
2005-02-22,31205,31827,29408,29736,349954,192712.0,21177186.0
2005-02-23,28428,29082,27938,29082,536132,188477.0,21177186.0
2005-02-24,29408,32676,29082,32350,1281668,209654.0,21177186.0
2005-02-25,32839,36270,32384,32677,830446,211772.0,21177186.0
2005-02-28,32839,33656,31240,33003,452592,213890.0,21177186.0
2005-03-02,33329,33820,31696,33657,393982,218125.0,21177186.0
2005-03-03,33166,34963,32547,33657,447543,218125.0,21177186.0
2005-03-04,33002,33983,32547,33493,508984,217066.0,21177186.0
2005-03-07,33330,38394,33330,38395,2180726,248832.0,21177186.0
2005-03-08,40028,41829,37741,38885,1809101,252009.0,21177186.0
2005-03-09,39211,40191,37578,40192,977514,260479.0,21177186.0
2005-03-10,40192,46077,40192,42643,1813720,276362.0,21177186.0
2005-03-11,43626,45749,41829,42806,696884,279071.0,21303128.0
2005-03-14,43789,44116,41828,41826,362301,272680.0,21303128.0
2005-03-15,41175,42482,38231,38395,683071,250312.0,21303128.0
2005-03-16,37904,39538,36107,39375,820238,256703.0,21303128.0
2005-03-17,38230,40191,37251,37578,526468,244986.0,21303128.0
2005-03-18,36270,37903,32022,32023,1339058,211239.0,21555012.0
2005-03-21,32023,33983,29572,32840,1151864,216628.0,21555012.0
2005-03-22,33329,34473,32481,34147,639443,225250.0,21555012.0
2005-03-23,33003,36107,33003,33984,751084,224172.0,21555012.0
2005-03-24,33983,34963,30455,33167,727000,218783.0,21555012.0
2005-03-25,32675,32839,31696,32023,347543,211239.0,21555012.0
2005-03-28,32057,33983,32057,33984,528838,224172.0,21555012.0
2005-03-29,34310,35127,32610,32611,618020,215119.0,21555012.0
2005-03-30,31894,33656,31894,33657,335294,222017.0,21555012.0
2005-03-31,34636,34800,33330,34310,338495,226328.0,21555012.0
2005-04-01,33656,36271,33656,35944,586520,237105.0,21555012.0
2005-04-04,35943,37577,35290,36108,543586,238183.0,21555012.0
2005-04-06,37087,39538,36761,38722,1105728,255427.0,21555012.0
2005-04-07,39211,39211,36597,36924,415496,243572.0,21555012.0
2005-04-08,37250,37577,35127,36434,540996,240338.0,21555012.0
2005-04-11,35290,36270,35290,35781,168240,236027.0,21555012.0
2005-04-12,34963,35780,33819,34474,425180,227405.0,21555012.0
2005-04-13,34473,34963,33983,34474,277265,227405.0,21555012.0
2005-04-14,35453,37904,35290,37415,866640,246805.0,21555012.0
2005-04-15,36761,37740,35290,37741,541820,248960.0,21555012.0
2005-04-18,36924,37250,35944,36271,355671,239261.0,21555012.0
2005-04-19,36761,39048,36761,38885,573613,256505.0,21555012.0
2005-04-20,39211,40518,38558,39539,609730,260816.0,21555012.0
2005-04-21,38885,40355,38558,39865,684768,262971.0,21555012.0
2005-04-22,41175,41828,39211,39212,595325,258660.0,21555012.0
2005-04-25,38231,39538,38231,38395,427916,253271.0,21555012.0
2005-04-26,38884,38884,37741,37905,260510,250038.0,21555012.0
2005-04-27,36924,37414,35944,35944,283190,237105.0,21555012.0
2005-04-28,35943,37577,35780,37088,293090,244649.0,21555012.0
2005-04-29,35617,36760,34963,36434,252584,240338.0,21555012.0
2005-05-02,37414,37577,35943,36108,197595,238183.0,21555012.0
2005-05-03,35780,38231,35780,37741,419600,248960.0,21555012.0
2005-05-04,37904,38884,37741,38232,259980,252194.0,21555012.0
2005-05-06,38394,38721,37904,38558,248150,254349.0,21555012.0
2005-05-09,38721,39048,38067,38232,212990,252194.0,21555012.0
2005-05-10,38558,38558,37741,37905,163120,250038.0,21555012.0
2005-05-11,36434,37740,36434,37088,126982,244649.0,21555012.0
2005-05-12,37251,38394,37251,37905,208400,250038.0,21555012.0
2005-05-13,37904,38394,37741,38232,347500,252194.0,21555012.0
2005-05-16,38231,38394,36924,36924,217970,243572.0,21555012.0
2005-05-17,37577,38067,36434,37741,246520,248960.0,21555012.0
2005-05-18,38067,38230,33493,33493,694900,220939.0,21555012.0
2005-05-19,33820,34473,32283,33167,668163,218783.0,21555012.0
2005-05-20,33656,33983,33002,33167,237894,218783.0,21555012.0
2005-05-23,33329,33819,32676,33003,297940,217706.0,21555012.0
2005-05-24,33168,33332,32417,32644,351521,215335.0,21555012.0
2005-05-25,33003,34636,32839,33330,653989,219861.0,21555012.0
2005-05-26,33820,33983,33166,33820,237680,223094.0,21555012.0
2005-05-27,34310,35126,33820,35127,347699,231716.0,21555012.0
2005-05-30,34963,35290,34637,35127,199309,231716.0,21555012.0
2005-05-31,35126,35126,34310,34964,173998,233334.0,21806896.0
2005-06-01,34800,36434,34473,35944,334199,239876.0,21806896.0
2005-06-02,36760,36924,35944,36271,175981,242057.0,21806896.0
2005-06-03,36924,37250,35453,36924,176461,246418.0,21806896.0
2005-06-07,36924,39211,36761,39048,480874,260592.0,21806896.0
2005-06-08,39538,40191,38067,40192,266000,268225.0,21806896.0
2005-06-09,40191,41829,39375,41499,430600,276948.0,21806896.0
2005-06-10,41992,41992,39538,39539,213451,263863.0,21806896.0
2005-06-13,38884,40191,37414,38068,361358,254050.0,21806896.0
2005-06-14,37413,37904,34800,34964,551790,233334.0,21806896.0
2005-06-15,35943,35943,34963,35617,236676,237695.0,21806896.0
2005-06-16,35617,36761,35290,36761,250355,245328.0,21806896.0
2005-06-17,36761,38394,36597,37905,199787,252960.0,21806896.0
2005-06-20,38557,38884,38067,38068,165635,254050.0,21806896.0
2005-06-21,37904,37904,36924,37251,102732,248599.0,21806896.0
2005-06-22,36924,38067,36434,37088,173822,247508.0,21806896.0
2005-06-23,37087,38067,36924,37578,211565,250779.0,21806896.0
2005-06-24,37250,37414,36434,36598,116005,244237.0,21806896.0
2005-06-27,36924,37577,36761,37415,154323,252573.0,22058780.0
2005-06-28,37577,37904,37087,37415,172258,252573.0,22058780.0
2005-06-29,37577,39211,37577,39212,496228,264705.0,22058780.0
2005-06-30,39538,45097,39538,45094,1170944,304411.0,22058780.0
2005-07-01,45913,46403,44116,44767,523885,302205.0,22058780.0
2005-07-04,46566,47874,44769,46401,384740,313235.0,22058780.0
2005-07-05,46077,48200,44116,47054,547769,317646.0,22058780.0
2005-07-06,47383,47547,43299,43623,434921,294485.0,22058780.0
2005-07-07,44116,47057,42646,46401,434696,313235.0,22058780.0
2005-07-08,47057,48364,45750,45747,335979,308823.0,22058780.0
2005-07-11,46403,47220,44770,46074,320776,311029.0,22058780.0
2005-07-12,46566,46566,44933,45420,125240,306617.0,22058780.0
2005-07-13,46076,46076,43789,43950,297358,296691.0,22058780.0
2005-07-14,44116,45423,43789,44113,217197,297794.0,22058780.0
2005-07-15,45750,47547,45260,45420,2834013,306617.0,22058780.0
2005-07-18,46730,49998,46077,49995,1389566,337499.0,22058780.0
2005-07-19,51142,51795,48201,49832,414517,336396.0,22058780.0
2005-07-20,50649,56856,49179,56367,735189,380514.0,22058780.0
2005-07-21,56860,58166,51631,51629,687799,348529.0,22058780.0
2005-07-22,52285,53592,48364,48688,555265,328676.0,22058780.0
2005-07-25,50649,55713,49832,55060,642887,371690.0,22058780.0
2005-07-26,53916,57183,53263,57184,559332,386029.0,22058780.0
2005-07-27,57347,64372,56857,60778,1091623,410293.0,22058780.0
2005-07-28,61104,61104,57020,57184,665027,386029.0,22058780.0
2005-07-29,58327,60777,57346,57837,472850,390440.0,22058780.0
2005-08-01,58980,59797,57837,58164,387227,392646.0,22058780.0
2005-08-02,57510,57837,54569,55550,553555,374999.0,22058780.0
2005-08-03,55550,56693,52772,54570,457750,368382.0,22058780.0
2005-08-04,55060,57510,53263,57511,412551,388235.0,22058780.0
2005-08-05,56529,58816,54896,55223,263889,372793.0,22058780.0
2005-08-08,52939,56533,52939,52936,189039,357352.0,22058780.0
2005-08-09,51955,55549,51955,55223,269288,372793.0,22058780.0
2005-08-10,55550,57837,54896,56530,246802,381617.0,22058780.0
2005-08-11,57674,58490,57183,58164,257260,392646.0,22058780.0
2005-08-12,58817,60777,58490,58981,301900,398161.0,22058780.0
2005-08-16,57837,61268,56857,61268,356743,413602.0,22058780.0
2005-08-17,60614,62575,59798,62085,277960,419117.0,22058780.0
2005-08-18,62085,62085,58164,58654,265670,395955.0,22058780.0
2005-08-19,57510,59797,57183,58164,199463,392646.0,22058780.0
2005-08-22,59471,61268,59144,61105,217740,412499.0,22058780.0
2005-08-23,61104,61431,59144,59145,123207,399264.0,22058780.0
2005-08-24,59143,59797,58000,58001,92843,391543.0,22058780.0
2005-08-25,58654,58654,57183,58164,127049,392646.0,22058780.0
2005-08-26,58490,59470,58164,58491,200348,394852.0,22058780.0
2005-08-29,57346,58000,54569,55223,87220,372793.0,22058780.0
2005-08-30,56533,56533,52285,52282,221249,352940.0,22058780.0
2005-08-31,51956,56203,51956,55060,186940,371690.0,22058780.0
2005-09-01,55550,57020,54733,55550,170344,374999.0,22058780.0
2005-09-02,54896,56530,54896,55550,104980,374999.0,22058780.0
2005-09-05,55550,56366,54896,55060,68787,371690.0,22058780.0
2005-09-06,55389,56370,53919,53916,104210,363970.0,22058780.0
2005-09-07,54573,55553,52939,53753,174031,362867.0,22058780.0
2005-09-08,53919,54736,52285,52609,214220,355146.0,22058780.0
2005-09-09,53429,53429,50651,50812,339220,343014.0,22058780.0
2005-09-12,51305,52775,49508,49668,558122,335293.0,22058780.0
2005-09-13,50652,52612,50488,51466,839461,347426.0,22058780.0
2005-09-14,51305,51795,50325,50649,289110,341911.0,22058780.0
2005-09-15,50651,51468,50325,50975,268901,344117.0,22058780.0
2005-09-16,50978,51305,49017,49668,284943,335293.0,22058780.0
2005-09-20,49671,50325,49344,49505,197766,334191.0,22058780.0
2005-09-21,49018,51795,48854,51792,364976,349632.0,22058780.0
2005-09-22,52119,55549,51139,55387,440327,373896.0,22058780.0
2005-09-23,55389,55389,52612,54243,309165,366176.0,22058780.0
2005-09-26,54406,55386,54242,54733,157842,369485.0,22058780.0
2005-09-27,55549,56856,54896,55877,283121,377205.0,22058780.0
2005-09-28,54733,55550,52936,55550,578919,374999.0,22058780.0
2005-09-29,54409,55553,53755,54080,272820,365073.0,22058780.0
2005-09-30,54569,56856,54406,55550,343607,374999.0,22058780.0
2005-10-04,56530,56530,54569,55713,180830,376102.0,22058780.0
2005-10-05,54899,56206,53592,53916,146670,363970.0,22058780.0
2005-10-06,52612,53429,51305,52609,215255,355146.0,22058780.0
2005-10-07,52285,54082,52285,53916,106180,363970.0,22058780.0
2005-10-10,53919,55063,53429,53426,162227,360661.0,22058780.0
2005-10-11,53429,53429,51632,51792,232338,349632.0,22058780.0
2005-10-12,52285,54409,51958,53590,299434,361764.0,22058780.0
2005-10-13,54406,55223,52936,54570,255522,368382.0,22058780.0
2005-10-14,57002,58566,55091,58567,373270,371690.0,22058780.0
2005-10-17,58045,61521,56654,59783,590115,379411.0,22058780.0
2005-10-18,59087,61520,57697,60826,345855,386029.0,22058780.0
2005-10-19,59783,60130,58045,59262,158295,376102.0,22058780.0
2005-10-20,59957,60130,57524,58046,293101,368382.0,22058780.0
2005-10-21,56307,58219,55091,57003,352110,361764.0,22058780.0
2005-10-24,56481,58392,55959,57350,149310,363970.0,22058780.0
2005-10-25,57002,58045,56654,57177,126592,362867.0,22058780.0
2005-10-26,57176,57350,55612,57350,76690,363970.0,22058780.0
2005-10-27,57176,60304,56828,60131,271355,381617.0,22058780.0
2005-10-28,60130,61347,57697,61348,212535,389337.0,22058780.0
2005-10-31,61173,62390,59609,62390,142132,395955.0,22058780.0
2005-11-01,60999,62216,59087,59088,199000,374999.0,22058780.0
2005-11-02,58566,60652,58219,58567,176079,371690.0,22058780.0
2005-11-03,59087,59783,57697,57698,106723,366176.0,22058780.0
2005-11-04,58567,58914,56829,56829,145710,360661.0,22058780.0
2005-11-07,57176,57871,56654,56829,83348,360661.0,22058780.0
2005-11-08,57002,57002,56134,56308,97370,357352.0,22058780.0
2005-11-09,55438,56307,55264,55960,100762,355146.0,22058780.0
2005-11-10,55959,57350,55959,56308,147166,357352.0,22058780.0
2005-11-11,56307,56829,54917,55091,263689,349632.0,22058780.0
2005-11-14,55264,57002,55090,55960,282380,355146.0,22058780.0
2005-11-15,56133,56481,55091,55613,89640,352940.0,22058780.0
2005-11-16,55264,55612,49182,53875,794906,341911.0,22058780.0
2005-11-17,52310,53353,51788,52137,102021,330882.0,22058780.0
2005-11-18,51441,51615,49355,49356,235519,313235.0,22058780.0
2005-11-21,48313,50746,47618,48661,230376,308823.0,22058780.0
2005-11-22,48660,49529,46053,46054,253070,292279.0,22058780.0
2005-11-23,46053,46922,45706,46402,137250,294485.0,22058780.0
2005-11-24,46575,48487,46575,47097,266726,298896.0,22058780.0
2005-11-25,48487,49703,47618,48487,553481,307720.0,22058780.0
2005-11-28,49877,50572,47618,47618,521316,302205.0,22058780.0
2005-11-29,49182,49355,46749,47097,491956,388571.0,28676833.0
2005-11-30,47965,48487,46922,47097,751311,388571.0,28676833.0
2005-12-01,47096,49703,47096,49704,650780,410079.0,28676833.0
2005-12-02,50051,53700,49008,53179,1096631,438756.0,28676833.0
2005-12-05,54222,54917,51963,53353,478986,440189.0,28676833.0
2005-12-06,53005,54569,52136,53179,371602,438756.0,28676833.0
2005-12-07,53353,53700,50398,51442,398900,424417.0,28676833.0
2005-12-08,51441,51441,49529,51442,223339,424417.0,28676833.0
2005-12-09,50398,52484,50398,50746,185323,418682.0,28676833.0
2005-12-12,50746,53353,50398,53179,189071,438756.0,28676833.0
2005-12-13,53526,53526,51441,52137,98162,430152.0,28676833.0
2005-12-14,52136,55612,52136,53527,371198,441623.0,28676833.0
2005-12-15,53874,55612,53700,55265,448938,455962.0,28676833.0
2005-12-16,55091,55091,53353,54917,183395,453094.0,28676833.0
2005-12-19,55786,58045,55438,57872,406888,477469.0,28676833.0
2005-12-20,58219,59261,57697,57872,372176,477469.0,28676833.0
2005-12-21,58219,58740,55786,58219,225213,480337.0,28676833.0
2005-12-22,59435,60999,58219,59783,638270,493242.0,28676833.0
2005-12-23,60131,60131,58219,58219,263458,480337.0,28676833.0
2005-12-26,57350,59435,57350,58219,251453,480337.0,28676833.0
2005-12-27,57176,59435,57176,59088,241018,487506.0,28676833.0
2005-12-28,59087,59087,55612,55960,138785,461697.0,28676833.0
2005-12-29,55612,56829,54917,55091,172470,454528.0,28676833.0
2006-01-02,54917,59435,52484,59436,292563,490374.0,28676833.0
2006-01-03,58045,60130,57176,58393,184773,481771.0,28676833.0
2006-01-04,58045,59262,53700,53701,433874,443057.0,28676833.0
2006-01-05,54395,55786,53700,54222,256514,447359.0,28676833.0
2006-01-06,53352,56481,53352,54744,496316,451660.0,28676833.0
2006-01-09,55612,55612,54396,55613,165342,458829.0,28676833.0
