우리들제약(004720),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-01-04,4480,4723,4292,4547,283600,6359.0,1525000.0
1999-01-05,5015,5247,4661,5237,808800,7312.0,1525000.0
1999-01-06,5201,5555,5013,5456,1016700,7625.0,1525000.0
1999-01-07,5987,5987,5456,5456,721000,7625.0,1525000.0
1999-01-08,5250,5670,5250,5571,589900,7778.0,1525000.0
1999-01-11,5766,6374,5766,6397,1415100,8936.0,1525000.0
1999-01-12,6558,6856,6215,6669,1453200,9302.0,1525000.0
1999-01-13,6640,7282,6197,6773,1609400,9455.0,1525000.0
1999-01-14,6116,6658,5751,5895,982500,8235.0,1525000.0
1999-01-15,5838,6335,5672,6115,670600,8540.0,1525000.0
1999-01-18,6638,6981,6217,6815,1135300,9516.0,1525000.0
1999-01-19,7082,7082,6097,6219,896900,8692.0,1525000.0
1999-01-20,6601,6866,5948,6115,751700,8540.0,1525000.0
1999-01-21,6253,6309,5545,5634,506900,7869.0,1525000.0
1999-01-22,5126,5546,5126,5425,567000,7579.0,1525000.0
1999-01-25,5988,5988,5059,5059,398800,7076.0,1525000.0
1999-01-26,5051,5327,4675,4808,478600,6710.0,1525000.0
1999-01-27,4779,4990,4370,4913,562300,6862.0,1525000.0
1999-01-28,5015,5447,4959,5237,593700,7320.0,1525000.0
1999-01-29,5217,5316,5018,5195,365100,7244.0,1525000.0
1999-02-01,5244,5388,5210,5300,445900,7396.0,1525000.0
1999-02-02,5407,5617,5230,5341,643700,7457.0,1525000.0
1999-02-03,5231,5253,5032,5132,124700,7168.0,1525000.0
1999-02-04,5193,5304,4850,5028,253300,7015.0,1525000.0
1999-02-05,5038,5126,4916,5038,199200,7030.0,1525000.0
1999-02-08,5029,5172,4797,4808,156800,6710.0,1525000.0
1999-02-09,4782,4782,4284,4306,231700,6024.0,1525000.0
1999-02-10,4345,4555,4245,4589,230200,6405.0,1525000.0
1999-02-11,4468,4889,4468,4746,237300,6634.0,1525000.0
1999-02-12,4805,4916,4739,4850,210900,6771.0,1525000.0
1999-02-18,4846,4880,4725,4902,102300,6847.0,1525000.0
1999-02-19,4671,4671,4394,4693,109200,6558.0,1525000.0
1999-02-22,4727,4727,4472,4495,198500,6268.0,1525000.0
1999-02-23,4478,4544,4334,4390,124900,6130.0,1525000.0
1999-02-24,4406,4483,4251,4306,190000,6024.0,1525000.0
1999-02-25,4268,4345,4135,4202,453900,5871.0,1525000.0
1999-02-26,4351,4573,4351,4474,219800,6237.0,1525000.0
1999-03-02,4530,4862,4530,4641,186800,6481.0,1525000.0
1999-03-03,4677,4677,4390,4578,216600,6390.0,1525000.0
1999-03-04,4456,4688,4456,4589,101100,6405.0,1525000.0
1999-03-05,4530,4862,4530,4641,265900,6481.0,1525000.0
1999-03-08,4584,5038,4584,5028,360500,7015.0,1525000.0
1999-03-09,5100,5322,4879,4913,383600,6862.0,1525000.0
1999-03-10,5001,5001,4680,4913,128600,6855.0,1525000.0
1999-03-11,4892,5124,4803,5070,271600,7084.0,1525000.0
1999-03-12,5223,5677,5124,5268,527300,7366.0,1525000.0
1999-03-15,5493,5493,5040,5195,428600,7244.0,1525000.0
1999-03-16,5031,5296,5031,5153,95600,7198.0,1525000.0
1999-03-17,5296,5296,4953,4965,290100,6939.0,1525000.0
1999-03-18,4915,5126,4805,4860,288500,6786.0,1525000.0
1999-03-19,5175,5175,4843,4955,284200,6924.0,1525000.0
1999-03-22,4942,4942,4599,4787,137200,6680.0,1525000.0
1999-03-23,4746,5056,4746,4913,317500,6862.0,1525000.0
1999-03-24,4161,4991,4161,4892,250700,6832.0,1525000.0
1999-03-25,4846,4957,4669,4913,317900,6862.0,1525000.0
1999-03-26,4686,4951,4686,4808,128600,6710.0,1525000.0
1999-03-29,4707,4807,4585,4641,223300,6481.0,1525000.0
1999-03-30,4561,4794,4561,4672,108000,6512.0,1525000.0
1999-03-31,4723,4811,4679,4746,229200,6634.0,1525000.0
1999-04-01,4686,5018,4686,4808,188500,6710.0,1525000.0
1999-04-02,4796,4796,4520,4620,349100,6451.0,1525000.0
1999-04-06,4680,4890,4514,4725,465800,6603.0,1525000.0
1999-04-07,4730,5073,4730,4808,399500,6710.0,1525000.0
1999-04-08,4792,4836,4637,4704,158200,6573.0,1525000.0
1999-04-09,4666,4754,4544,4589,393500,6413.0,1525000.0
1999-04-12,4669,4934,4669,4913,560600,6862.0,1525000.0
1999-04-13,4570,4880,4570,4704,478700,6573.0,1525000.0
1999-04-14,4727,4849,4639,4672,305300,6512.0,1525000.0
1999-04-15,4807,4851,4686,4819,522300,6725.0,1525000.0
1999-04-16,4876,4975,4544,4589,404500,6413.0,1525000.0
1999-04-19,4467,4710,4467,4589,303900,6405.0,1525000.0
1999-04-20,4570,4891,4481,4714,571300,6588.0,1525000.0
1999-04-21,4599,5008,4555,4589,817400,6405.0,1525000.0
1999-04-22,4566,4721,4478,4589,335800,6405.0,1525000.0
1999-04-23,4609,4698,4576,4610,332000,6436.0,1525000.0
1999-04-26,4481,4669,4404,4526,276000,6329.0,1525000.0
1999-04-27,4376,4574,4376,4442,395100,6207.0,1525000.0
1999-04-28,4522,4953,4467,4965,976200,6939.0,1525000.0
1999-04-29,5236,5447,5114,5237,1221800,7320.0,1525000.0
1999-04-30,5320,5320,4723,4934,509800,6893.0,1525000.0
1999-05-03,4949,5603,4894,5592,1313800,7823.0,1525000.0
1999-05-04,5611,5732,5246,5456,852500,7625.0,1525000.0
1999-05-06,5563,5762,5485,5519,1038200,7701.0,1525000.0
1999-05-07,5542,5742,5277,5300,724700,7396.0,1525000.0
1999-05-10,5314,5657,5181,5613,730100,7838.0,1525000.0
1999-05-11,5871,6225,5683,6115,1451900,8540.0,1525000.0
1999-05-12,7023,7023,6857,7035,2159100,9821.0,1525000.0
1999-05-13,7074,7439,6310,6554,3102800,9150.0,1525000.0
1999-05-14,6755,6855,5672,5739,860700,8006.0,1525000.0
1999-05-17,5592,5769,5038,5028,850100,7015.0,1525000.0
1999-05-18,4798,5395,4798,5174,576600,7228.0,1525000.0
1999-05-19,5272,5924,5106,5958,1363600,8311.0,1525000.0
1999-05-20,6518,6750,6097,6219,2786400,8692.0,1525000.0
1999-05-21,6225,6225,5760,6115,787600,8540.0,1525000.0
1999-05-24,5994,6116,5563,5895,577100,8235.0,1525000.0
1999-05-25,5889,6431,5579,6000,522500,8388.0,1525000.0
1999-05-26,6304,6425,6094,6282,642900,8769.0,1525000.0
1999-05-27,6381,6381,5895,5895,514500,8235.0,1525000.0
1999-05-28,5879,5990,5713,5780,406700,8082.0,1525000.0
1999-05-31,5893,6114,5672,6115,372100,8540.0,1525000.0
1999-06-01,6105,6282,5895,5895,547500,8235.0,1525000.0
1999-06-02,5895,5994,5773,5895,428200,8235.0,1525000.0
1999-06-03,5829,6592,5829,6073,1103300,8479.0,1525000.0
1999-06-04,6302,6435,6059,6115,759300,8540.0,1525000.0
1999-06-07,6257,6257,5881,5937,407100,8281.0,1525000.0
1999-06-08,5988,6210,5878,6000,728000,8388.0,1525000.0
1999-06-09,5990,6100,5757,5791,469800,8098.0,1525000.0
1999-06-10,5675,5886,5664,5676,436400,7930.0,1525000.0
1999-06-11,5714,5891,5339,5571,513000,7778.0,1525000.0
1999-06-14,5441,5695,5441,5519,268200,7701.0,1525000.0
1999-06-15,5438,5736,5051,5195,295000,7244.0,1525000.0
1999-06-16,5246,5555,5223,5456,423700,7625.0,1525000.0
1999-06-17,4878,5486,4878,5310,303200,7412.0,1525000.0
1999-06-18,5153,5297,5076,5143,226100,7183.0,1525000.0
1999-06-21,5132,5132,4889,4934,248400,6893.0,1525000.0
1999-06-22,4803,5069,4682,5070,429900,7091.0,1525000.0
1999-06-23,5304,5304,5038,5028,209600,7015.0,1525000.0
1999-06-24,5045,5200,4846,4913,316800,6862.0,1525000.0
1999-06-25,4892,5102,4892,5070,229000,7091.0,1525000.0
1999-06-28,4914,5058,4848,4881,220700,6817.0,1525000.0
1999-06-29,4888,4998,4766,4955,221900,6931.0,1525000.0
1999-06-30,4973,5017,4806,4829,263200,6740.0,1525000.0
1999-07-01,4781,5002,4670,4704,351900,6565.0,1525000.0
1999-07-02,4816,4915,4738,4860,270200,6786.0,1525000.0
1999-07-05,4892,5102,4892,5070,456400,7091.0,1525000.0
1999-07-06,5075,5407,5020,5352,707000,7472.0,1525000.0
1999-07-07,5298,5298,5099,5132,229200,7175.0,1525000.0
1999-07-08,5130,5672,5130,5352,550200,7472.0,1525000.0
1999-07-09,5449,5670,5172,5582,916900,7793.0,1525000.0
1999-07-12,5656,5943,5445,5822,1243300,8128.0,1525000.0
1999-07-13,5714,5836,5471,5571,566900,7778.0,1525000.0
1999-07-14,5665,5820,5466,5843,700200,8159.0,1525000.0
1999-07-15,5990,6367,5713,5780,823000,8082.0,1525000.0
1999-07-16,5878,5878,5534,5624,262900,7854.0,1525000.0
1999-07-19,5602,5734,5535,5613,355100,7838.0,1525000.0
1999-07-20,5675,5951,5619,5686,457100,7945.0,1525000.0
1999-07-21,5752,5752,5287,5310,343500,7412.0,1525000.0
1999-07-22,5292,5436,5004,5414,452200,7564.0,1525000.0
1999-07-23,5211,5654,4879,4913,503300,6862.0,1525000.0
1999-07-26,4361,5003,4361,4683,350900,6527.0,1525000.0
1999-07-27,4898,5296,4754,4965,176100,6939.0,1525000.0
1999-07-28,4682,5069,4682,5070,262700,7091.0,1525000.0
1999-07-29,5001,5278,4935,5090,364000,7106.0,1525000.0
1999-07-30,5084,5084,4797,4808,342500,6710.0,1525000.0
1999-08-02,4797,4852,4587,4808,316300,6710.0,1525000.0
1999-08-03,4784,5006,4784,4829,226300,6748.0,1525000.0
1999-08-04,4864,5539,4864,5550,1023400,7747.0,1525000.0
1999-08-05,5115,5890,4705,5226,1543400,7290.0,1525000.0
1999-08-06,5340,5494,5074,5362,658400,7488.0,1525000.0
1999-08-09,5466,5986,5455,5467,771700,7640.0,1525000.0
1999-08-10,5495,5550,5230,5352,338600,7472.0,1525000.0
1999-08-11,5581,5581,5027,5028,282300,7015.0,1525000.0
1999-08-12,5010,5165,5010,5132,290400,7168.0,1525000.0
1999-08-13,5133,5166,4790,4923,337900,6878.0,1525000.0
1999-08-16,4802,5057,4802,4902,224900,6840.0,1525000.0
1999-08-17,4907,5094,4774,4819,223800,6733.0,1525000.0
1999-08-18,4803,4803,4460,4693,401400,6558.0,1525000.0
1999-08-19,4476,5051,4476,4808,194600,6710.0,1525000.0
1999-08-20,4791,4990,4680,4714,187500,6588.0,1525000.0
1999-08-23,4885,4907,4675,4808,184100,6710.0,1525000.0
1999-08-24,4846,4990,4746,4913,200600,6862.0,1525000.0
1999-08-25,4762,5072,4762,4829,212600,6740.0,1525000.0
1999-08-26,4844,4888,4733,4756,132000,6649.0,1525000.0
1999-08-27,4752,5018,4686,4808,240700,6710.0,1525000.0
1999-08-30,4797,4852,4675,4808,288500,6710.0,1525000.0
1999-08-31,5002,5002,4670,4704,241500,6573.0,1525000.0
1999-09-01,4842,4842,4665,4787,150900,6680.0,1525000.0
1999-09-02,4707,4862,4652,4641,197400,6481.0,1525000.0
1999-09-03,4626,5079,4493,4704,432500,6573.0,1525000.0
1999-09-06,4679,4878,4679,4746,162600,6634.0,1525000.0
1999-09-07,4773,5304,4728,5028,649500,7015.0,1525000.0
1999-09-08,5206,5206,4841,4996,229500,6969.0,1525000.0
1999-09-09,5001,5078,4835,4913,257500,6862.0,1525000.0
1999-09-10,4982,5336,4982,5237,1101400,7320.0,1525000.0
1999-09-13,5321,5387,4967,5310,781600,7412.0,1525000.0
1999-09-14,5562,5861,5297,5341,2442800,7457.0,1525000.0
1999-09-15,5283,5659,5173,5571,796000,7778.0,1525000.0
1999-09-16,5554,6262,5465,5676,1950100,7930.0,1525000.0
1999-09-17,5713,5990,5581,5780,722700,8082.0,1525000.0
1999-09-20,5656,5822,5568,5624,482600,7854.0,1525000.0
1999-09-21,5603,6322,5603,5780,1009300,8082.0,1525000.0
1999-09-22,5694,5760,5406,5550,513100,7747.0,1525000.0
1999-09-27,5447,5679,5236,5237,277100,7320.0,1525000.0
1999-09-28,5229,5406,5151,5174,236700,7228.0,1525000.0
1999-09-29,5243,5243,4900,4934,588800,6885.0,1525000.0
1999-09-30,5127,5127,4739,4840,328000,6756.0,1525000.0
1999-10-01,4714,4747,4116,4714,317600,6588.0,1525000.0
1999-10-04,4677,4820,4555,4589,190000,6405.0,1525000.0
1999-10-05,4457,4777,4346,4380,135800,6115.0,1525000.0
1999-10-06,4368,4534,4280,4568,165400,6374.0,1525000.0
1999-10-07,4696,4696,4375,4641,452600,6481.0,1525000.0
1999-10-08,4639,4794,4528,4672,239300,6512.0,1525000.0
1999-10-11,4708,4929,4686,4808,437200,6710.0,1525000.0
1999-10-12,4841,4985,4719,4808,205500,6710.0,1525000.0
1999-10-13,4776,4776,4554,4599,380500,6420.0,1525000.0
1999-10-14,4593,4781,4593,4693,195500,6558.0,1525000.0
1999-10-15,4696,4784,4596,4641,208900,6489.0,1525000.0
1999-10-18,4623,4623,4247,4369,230600,6100.0,1525000.0
1999-10-19,4371,4471,4283,4327,303200,6054.0,1525000.0
1999-10-20,4355,4698,4355,4610,178500,6436.0,1525000.0
1999-10-21,4559,4680,4481,4526,213100,6329.0,1525000.0
1999-10-22,4500,4655,4400,4589,133800,6397.0,1525000.0
1999-10-25,4347,4580,4347,4547,200100,6352.0,1525000.0
1999-10-26,4373,4539,4373,4484,69300,6252.0,1525000.0
1999-10-27,4347,4501,4258,4369,269800,6100.0,1525000.0
1999-10-28,4906,4906,4531,4631,1251900,6466.0,1525000.0
1999-10-29,4610,4699,4555,4589,260200,6405.0,1525000.0
1999-11-01,4677,4677,4467,4589,391100,6405.0,1525000.0
1999-11-02,4626,4759,4560,4693,534800,6558.0,1525000.0
1999-11-03,4695,4795,4640,4651,275700,6496.0,1525000.0
1999-11-04,4658,4780,4603,4714,301900,6588.0,1525000.0
1999-11-05,4751,4928,4662,4829,672100,6740.0,1525000.0
1999-11-08,4849,5015,4771,4860,759500,6802.0,1525000.0
1999-11-09,4846,4979,4713,4913,669300,6862.0,1525000.0
1999-11-10,5012,5012,4702,4725,330600,6603.0,1525000.0
1999-11-11,4800,4999,4711,4756,419700,6649.0,1525000.0
1999-11-12,4698,4808,4609,4610,434600,6436.0,1525000.0
1999-11-15,4609,4697,4542,4620,205200,6451.0,1525000.0
1999-11-16,4631,4720,4576,4610,242600,6436.0,1525000.0
1999-11-17,4594,4594,4417,4484,255100,6252.0,1525000.0
1999-11-18,4390,4876,4368,4578,503000,6390.0,1525000.0
1999-11-19,4473,4550,4473,4484,239300,6252.0,1525000.0
1999-11-22,4473,4528,4417,4484,235200,6252.0,1525000.0
1999-11-23,4357,4457,4246,4380,305600,6108.0,1525000.0
1999-11-24,4267,4289,4156,4223,171700,5909.0,1525000.0
1999-11-25,4240,4262,4041,4108,203300,5734.0,1525000.0
1999-11-26,4043,4098,3866,4077,191100,5688.0,1525000.0
1999-11-29,3974,4173,3974,4118,275600,5757.0,1525000.0
1999-11-30,4032,4176,4021,4066,89400,5673.0,1525000.0
1999-12-01,4102,4290,3925,4202,423200,5871.0,1525000.0
1999-12-02,4308,4829,4308,4829,1438400,6748.0,1525000.0
1999-12-03,4797,4996,4266,4421,1015800,6176.0,1525000.0
1999-12-06,4224,4257,4025,4192,532200,5856.0,1525000.0
1999-12-07,4052,4350,3598,3742,420700,5216.0,1525000.0
1999-12-08,3765,4131,3400,4087,858200,5704.0,1525000.0
1999-12-09,4051,4505,4029,4129,838700,5780.0,1525000.0
1999-12-10,4337,4337,3917,4150,669900,5795.0,1525000.0
1999-12-13,4202,4545,4025,4380,843900,6108.0,1525000.0
1999-12-14,4465,5029,3813,4808,2932500,6710.0,1525000.0
1999-12-15,4804,4804,4062,4118,893400,5757.0,1525000.0
1999-12-16,4126,4159,3816,3982,391700,5566.0,1525000.0
1999-12-17,3966,4109,3734,3878,370800,5414.0,1525000.0
1999-12-20,3876,4087,3710,3711,204100,5185.0,1525000.0
1999-12-21,3690,3690,3270,3293,187100,4606.0,1525000.0
1999-12-22,3273,3439,3030,3240,387300,4529.0,1525000.0
1999-12-23,3015,3457,3015,3115,464100,4346.0,1525000.0
1999-12-24,3213,3213,2836,2948,189500,4118.0,1525000.0
1999-12-27,2901,3399,2901,3167,517400,4422.0,1525000.0
1999-12-28,2998,3640,2888,3585,191300,5017.0,1525000.0
2000-01-04,3140,3792,3140,3439,257500,4804.0,1525000.0
2000-01-05,3486,3596,3331,3387,181500,4728.0,1525000.0
2000-01-06,3387,3642,3177,3178,243200,4445.0,1525000.0
2000-01-07,3198,3442,3098,3387,173300,4728.0,1525000.0
2000-01-10,3275,3430,3231,3387,60900,4728.0,1525000.0
2000-01-11,3367,3367,3112,3157,113400,4407.0,1525000.0
2000-01-12,3149,3260,3061,3084,87700,4316.0,1525000.0
2000-01-13,3256,3256,3045,3157,38300,4407.0,1525000.0
2000-01-14,3041,3108,3030,3042,101200,4255.0,1525000.0
2000-01-17,3056,3255,3056,3167,208800,4422.0,1525000.0
2000-01-18,3176,3464,2689,3387,516200,4728.0,1525000.0
2000-01-19,3478,3866,3423,3888,1499300,5437.0,1525000.0
2000-01-20,3932,4043,3600,3888,1273200,5429.0,1525000.0
2000-01-21,3637,3802,3526,3836,472000,5353.0,1525000.0
2000-01-24,3802,4289,3736,3836,508400,5353.0,1525000.0
2000-01-25,4041,4174,3797,3920,473100,5475.0,1525000.0
2000-01-26,3920,4097,3853,4097,300300,5719.0,1525000.0
2000-01-27,3925,4688,3925,4202,932600,5871.0,1525000.0
2000-01-28,4114,4336,4059,4369,771400,6100.0,1525000.0
2000-01-31,4485,4795,4142,4275,944100,5963.0,1525000.0
2000-02-01,4385,4396,3765,4275,473300,5963.0,1525000.0
2000-02-02,4146,4754,4146,4589,975300,6405.0,1525000.0
2000-02-03,4479,4767,4468,4756,730700,6649.0,1525000.0
2000-02-07,4750,5038,4695,5028,538500,7015.0,1525000.0
2000-02-08,5238,5470,4861,5028,639400,7015.0,1525000.0
2000-02-09,5105,5249,5038,5028,616800,7015.0,1525000.0
2000-02-10,5271,5758,5237,5592,3003600,7808.0,1525000.0
2000-02-11,5326,6322,5237,5780,1813600,8082.0,1525000.0
2000-02-14,5654,6307,5654,6219,912500,8692.0,1525000.0
2000-02-15,6542,6641,5712,6000,1653900,8388.0,1525000.0
2000-02-16,5801,6321,5801,5989,718900,8372.0,1525000.0
2000-02-17,5970,6855,5970,6888,1355300,9623.0,1525000.0
2000-02-18,6833,7884,6800,7641,2237300,10675.0,1525000.0
2000-02-21,7748,7826,7084,7317,1191500,10218.0,1525000.0
2000-02-22,7331,7806,7099,7641,1211400,10675.0,1525000.0
2000-02-23,8691,8746,7740,8791,2523600,12276.0,1525000.0
2000-02-24,8714,10086,8714,10097,2337700,14106.0,1525000.0
2000-02-25,9818,10372,9619,9940,2567200,13878.0,1525000.0
2000-02-28,9608,10704,9486,9940,2144100,13878.0,1525000.0
2000-02-29,9987,11414,9976,11414,2875500,15936.0,1525000.0
2000-03-02,12221,12332,10595,11414,2770000,15936.0,1525000.0
2000-03-03,11383,12534,10011,10045,2583400,14030.0,1525000.0
2000-03-06,9547,11506,9381,10599,1943500,14808.0,1525000.0
2000-03-07,10594,11788,10594,11247,970200,15708.0,1525000.0
2000-03-08,11011,11774,10889,11686,797300,16318.0,1525000.0
2000-03-09,11258,13403,11258,12773,2411900,17842.0,1525000.0
2000-03-10,13491,13491,11965,12773,1042200,17842.0,1525000.0
2000-03-13,12771,14697,12561,14686,1639800,20511.0,1525000.0
2000-03-14,15277,16571,13628,14414,1298300,20130.0,1525000.0
2000-03-15,13838,15055,13462,14414,1192000,20130.0,1525000.0
2000-03-16,15303,16277,14528,15292,1398600,21350.0,1525000.0
2000-03-17,15613,16266,15292,16045,1259000,22418.0,1525000.0
2000-03-20,16358,17995,15827,16933,1502200,23638.0,1525000.0
2000-03-21,17029,18556,17029,18125,1378700,25315.0,1525000.0
2000-03-22,18346,18434,17892,18125,1084600,25315.0,1525000.0
2000-03-23,18342,18873,17999,18188,1301700,25391.0,1525000.0
2000-03-24,18171,20517,18171,19599,1421300,27374.0,1525000.0
2000-03-27,16760,19980,16760,18564,1202100,25925.0,1525000.0
2000-03-28,18769,18803,15750,15784,942200,22036.0,1525000.0
2000-03-29,13531,15301,13431,13432,3391000,18758.0,1525000.0
2000-03-30,12983,13525,11445,11456,1698200,16012.0,1525000.0
2000-03-31,10395,13071,9787,12010,3128600,16775.0,1525000.0
2000-04-03,11439,12910,11439,12125,927900,16928.0,1525000.0
2000-04-04,12256,12643,11437,12345,533000,17232.0,1525000.0
2000-04-06,12303,12691,11219,11906,468000,16622.0,1525000.0
2000-04-07,12098,12198,11423,12010,758500,16775.0,1525000.0
2000-04-10,11124,11998,11124,11456,1250900,16012.0,1525000.0
2000-04-11,11466,11466,9784,9773,1120000,13649.0,1525000.0
2000-04-12,8871,9701,8307,8728,2999900,12200.0,1525000.0
2000-04-14,8716,8816,8163,8728,1075600,12200.0,1525000.0
2000-04-17,7995,8150,7398,7432,612700,10370.0,1525000.0
2000-04-18,7614,7946,6518,6773,1137800,9455.0,1525000.0
2000-04-19,7278,7776,7035,7787,755100,10873.0,1525000.0
2000-04-20,8715,8925,8295,8937,836100,12490.0,1525000.0
2000-04-21,10245,10245,8442,9073,3169800,12658.0,1525000.0
2000-04-24,8597,9792,8553,9826,928500,13725.0,1525000.0
2000-04-25,9808,10371,9376,9554,1359800,13344.0,1525000.0
2000-04-26,9087,9940,8766,8822,590000,12322.0,1525000.0
2000-04-27,8885,9262,7845,8864,818600,12368.0,1525000.0
2000-04-28,8928,10133,8839,9658,1244600,13496.0,1525000.0
2000-05-02,9806,11068,9706,11090,929700,15479.0,1525000.0
2000-05-03,11831,12439,10735,10913,4132200,15250.0,1525000.0
2000-05-04,10993,12530,10518,12564,3188100,17538.0,1525000.0
2000-05-08,13308,14082,12832,13651,3104700,19062.0,1525000.0
2000-05-09,13635,14719,13081,13923,1945000,19444.0,1525000.0
2000-05-10,14197,15159,13522,14529,2605900,20282.0,1525000.0
2000-05-12,14719,14719,13845,13923,1882100,19444.0,1525000.0
2000-05-15,13894,14502,13462,14414,1830600,20130.0,1525000.0
2000-05-16,14603,14603,13674,14205,1510100,19825.0,1525000.0
2000-05-17,14187,14386,12051,12062,1246200,16851.0,1525000.0
2000-05-18,10961,10961,10231,10265,838100,14335.0,1525000.0
2000-05-19,8839,9325,8706,8718,1350200,12185.0,1525000.0
2000-05-22,8715,9788,8715,8947,1165300,12505.0,1525000.0
2000-05-23,9036,9766,8373,9501,1087600,13268.0,1525000.0
2000-05-24,9478,9677,9013,9334,708000,13039.0,1525000.0
2000-05-25,9608,10250,9331,9940,1207000,13878.0,1525000.0
2000-05-26,9994,10027,8721,9397,809600,13115.0,1525000.0
2000-05-29,8525,9697,8525,9177,946000,12810.0,1525000.0
2000-05-30,9155,9675,8724,9177,808000,12810.0,1525000.0
2000-05-31,9273,9992,9273,9616,952400,13420.0,1525000.0
2000-06-01,9927,10602,9617,10160,1591700,14182.0,1525000.0
2000-06-02,10472,10815,10152,10484,1310300,14640.0,1525000.0
2000-06-05,10583,10904,10362,10484,935300,14640.0,1525000.0
2000-06-07,10456,10677,9250,9826,1318800,13725.0,1525000.0
2000-06-08,9390,10020,8715,9136,754900,12764.0,1525000.0
2000-06-09,8944,10471,8722,9940,1450000,13878.0,1525000.0
2000-06-12,10578,11397,10246,11132,1701600,15555.0,1525000.0
2000-06-13,11135,11135,10371,10704,871500,14945.0,1525000.0
2000-06-14,11021,11232,10180,10181,882100,14228.0,1525000.0
2000-06-15,9217,10147,8653,8676,899300,12108.0,1525000.0
2000-06-16,7635,8686,7635,8299,995500,11590.0,1525000.0
2000-06-19,8302,8999,8302,8623,1005800,12048.0,1525000.0
2000-06-20,7921,8740,7921,8519,874300,11895.0,1525000.0
2000-06-21,8163,8816,8163,8540,1157000,11926.0,1525000.0
2000-06-22,8831,8831,8510,8853,596000,12352.0,1525000.0
2000-06-23,8716,10143,8583,9501,960000,13268.0,1525000.0
2000-06-26,9798,10284,8825,9721,1831900,13572.0,1525000.0
2000-06-27,10720,11151,9968,11174,1018600,14670.0,1525000.0
2000-06-28,11363,12658,10910,11143,3626000,14640.0,1525000.0
2000-06-29,11018,11140,10211,10798,1101800,14182.0,1525000.0
2000-06-30,10971,11579,10407,11613,999200,15250.0,1525000.0
2000-07-03,11598,12174,11477,11665,1498100,15326.0,1525000.0
2000-07-04,11887,12008,11366,11843,1356000,15555.0,1525000.0
2000-07-05,11701,11922,11358,11613,842300,15250.0,1525000.0
2000-07-06,11366,11941,11366,11665,743900,15326.0,1525000.0
2000-07-07,11836,12754,11603,11958,1667100,15708.0,1525000.0
2000-07-10,11953,12761,11776,12595,1119900,16546.0,1525000.0
2000-07-11,12755,14149,12058,12888,1752000,16928.0,1525000.0
2000-07-12,13081,13557,12506,13359,1196200,17538.0,1525000.0
2000-07-13,12972,13315,12496,12773,1096700,16775.0,1525000.0
2000-07-14,12516,13092,11930,12428,674900,16318.0,1525000.0
2000-07-18,12741,12741,11579,11613,713100,15250.0,1525000.0
2000-07-19,11837,11837,10853,11550,1053200,15174.0,1525000.0
2000-07-20,11002,11511,10836,10881,891100,14289.0,1525000.0
2000-07-21,10589,11298,10567,11320,612100,14869.0,1525000.0
2000-07-24,11355,11588,11012,11090,407900,14564.0,1525000.0
2000-07-25,11006,11825,11006,11383,792900,14945.0,1525000.0
2000-07-26,11351,11605,11207,11550,571800,15174.0,1525000.0
2000-07-27,11463,11463,10545,10568,715900,13878.0,1525000.0
2000-07-28,10449,10449,9387,9752,619400,12810.0,1525000.0
2000-07-31,9652,9984,9508,9763,183200,12825.0,1525000.0
2000-08-01,9968,10300,9625,10223,440100,13420.0,1525000.0
2000-08-02,9899,10817,9899,10453,385700,13725.0,1525000.0
2000-08-03,9952,11987,9952,12021,1390000,15784.0,1525000.0
2000-08-04,13088,13796,12645,13818,8546500,18148.0,1525000.0
2000-08-07,14380,15829,13904,14801,5263200,19444.0,1525000.0
2000-08-08,14837,15312,13963,14749,3083300,19368.0,1525000.0
2000-08-09,14720,15428,14267,14278,1879700,18758.0,1525000.0
2000-08-10,14024,16346,14024,16369,3555300,21502.0,1525000.0
2000-08-11,18317,18770,17332,18815,1275900,24705.0,1525000.0
2000-08-14,19592,19703,16229,17999,5234800,23638.0,1525000.0
2000-08-16,17868,18443,15323,15324,5632900,20130.0,1525000.0
2000-08-17,14481,15079,13043,13066,9018100,17156.0,1525000.0
2000-08-18,11898,13171,11245,12595,14137900,16546.0,1525000.0
2000-08-21,12331,13083,11137,11613,8094600,18300.0,1830000.0
2000-08-22,11579,12043,10406,10860,6844200,17110.0,1830000.0
2000-08-23,11006,11227,10243,10442,3883000,16452.0,1830000.0
2000-08-24,10425,10735,9307,9784,4964300,15427.0,1830000.0
2000-08-25,9499,11125,9499,10296,5343000,16232.0,1830000.0
2000-08-28,10283,10316,9642,9742,3351600,15354.0,1830000.0
2000-08-29,9851,10161,9752,9752,1782200,15372.0,1830000.0
2000-08-30,9739,10182,9385,9784,2139100,15427.0,1830000.0
2000-08-31,9834,9900,9137,9292,1472900,14640.0,1830000.0
2000-09-01,9315,9724,9038,9282,2345000,14622.0,1830000.0
2000-09-04,9338,9913,9161,9637,2686600,15189.0,1830000.0
2000-09-05,9675,9829,9343,9366,1278000,14768.0,1830000.0
2000-09-06,9422,9621,9289,9334,1394200,14713.0,1830000.0
2000-09-07,9588,10628,9422,10097,7228400,15921.0,1830000.0
2000-09-08,10409,10486,9070,9303,3599500,14658.0,1830000.0
2000-09-14,9285,9606,9064,9219,1592800,14530.0,1830000.0
