대교(019680),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-02-03,4200,4350,3955,4020,209707,340505.0,8470285.0
2004-02-04,3955,4245,3955,4110,178537,348129.0,8470285.0
2004-02-05,4140,4185,4040,4150,86847,351517.0,8470285.0
2004-02-06,4150,4340,4110,4290,102666,363375.0,8470285.0
2004-02-09,4260,4550,4230,4510,111320,382010.0,8470285.0
2004-02-10,4550,4940,4460,4700,184764,398103.0,8470285.0
2004-02-11,4700,4885,4700,4800,105865,406574.0,8470285.0
2004-02-12,4820,4835,4600,4780,225507,404880.0,8470285.0
2004-02-13,4690,4780,4660,4720,55120,399797.0,8470285.0
2004-02-16,4660,4680,4600,4630,146236,392174.0,8470285.0
2004-02-17,4630,4660,4475,4500,53379,381163.0,8470285.0
2004-02-18,4500,4550,4280,4495,86552,380739.0,8470285.0
2004-02-19,4410,4575,4390,4500,51140,381163.0,8470285.0
2004-02-20,4500,4680,4480,4565,43410,386669.0,8470285.0
2004-02-23,4550,4550,4480,4525,36180,383280.0,8470285.0
2004-02-24,4485,4550,4420,4520,64186,382857.0,8470285.0
2004-02-25,4450,4520,4450,4490,50378,380316.0,8470285.0
2004-02-26,4465,4510,4450,4450,8160,376928.0,8470285.0
2004-02-27,4520,4600,4450,4500,22195,381163.0,8470285.0
2004-03-02,4585,4730,4535,4730,68915,400644.0,8470285.0
2004-03-03,4710,4745,4665,4665,30646,395139.0,8470285.0
2004-03-04,4630,4690,4620,4650,33445,393868.0,8470285.0
2004-03-05,4650,4740,4595,4680,19080,396409.0,8470285.0
2004-03-08,4700,4790,4650,4780,53840,404880.0,8470285.0
2004-03-09,4760,4950,4750,4915,74000,416315.0,8470285.0
2004-03-10,4915,5040,4880,4960,87940,420126.0,8470285.0
2004-03-11,4900,4960,4860,4940,15360,418432.0,8470285.0
2004-03-12,4870,4870,4470,4660,36154,394715.0,8470285.0
2004-03-15,4660,5050,4660,5000,76600,423514.0,8470285.0
2004-03-16,4900,5030,4870,5010,92209,424361.0,8470285.0
2004-03-17,5020,5220,5020,5050,55713,427749.0,8470285.0
2004-03-18,5010,5140,4990,5100,117760,431985.0,8470285.0
2004-03-19,5110,5110,5030,5080,32020,430290.0,8470285.0
2004-03-22,4960,5020,4900,4950,10260,419279.0,8470285.0
2004-03-23,4890,5000,4880,5000,15453,423514.0,8470285.0
2004-03-24,5050,5100,4995,5000,53043,423514.0,8470285.0
2004-03-25,5030,5090,4955,5040,22654,426902.0,8470285.0
2004-03-26,5000,5090,5000,5000,25285,423514.0,8470285.0
2004-03-29,5010,5070,4990,5000,46440,423514.0,8470285.0
2004-03-30,5010,5050,4985,5000,44721,423514.0,8470285.0
2004-03-31,5050,5050,4995,5030,73007,426055.0,8470285.0
2004-04-01,5050,5120,5010,5080,30170,430290.0,8470285.0
2004-04-02,5080,5250,5080,5160,150930,437067.0,8470285.0
2004-04-06,5190,5430,5160,5210,85855,441302.0,8470285.0
2004-04-07,5200,5300,5200,5270,51655,446384.0,8470285.0
2004-04-08,5250,5300,5220,5280,17917,447231.0,8470285.0
2004-04-09,5250,5360,5250,5260,10920,445537.0,8470285.0
2004-04-12,5250,5330,5250,5300,57876,448925.0,8470285.0
2004-04-13,5320,5430,5280,5420,51524,459089.0,8470285.0
2004-04-14,5340,5500,5340,5400,23533,457395.0,8470285.0
2004-04-16,5460,5460,5360,5400,27089,457395.0,8470285.0
2004-04-19,5330,5470,5330,5450,14890,461631.0,8470285.0
2004-04-20,5450,5750,5430,5750,48735,487041.0,8470285.0
2004-04-21,5660,5850,5540,5700,27857,482806.0,8470285.0
2004-04-22,5630,5700,5500,5500,11385,465866.0,8470285.0
2004-04-23,5590,5590,5410,5450,46569,461631.0,8470285.0
2004-04-26,5410,5540,5400,5450,20346,461631.0,8470285.0
2004-04-27,5410,5620,5410,5620,122270,476030.0,8470285.0
2004-04-28,5670,5800,5490,5500,21229,465866.0,8470285.0
2004-04-29,5440,5530,5430,5450,102110,461631.0,8470285.0
2004-04-30,5380,5560,5250,5450,39110,461631.0,8470285.0
2004-05-03,5380,5430,5360,5360,9390,454007.0,8470285.0
2004-05-04,5430,5550,5420,5480,28470,464172.0,8470285.0
2004-05-06,5560,5800,5560,5700,99753,482806.0,8470285.0
2004-05-07,5710,6100,5680,5990,89809,507370.0,8470285.0
2004-05-10,6080,6170,5900,6000,122501,508217.0,8470285.0
2004-05-11,6010,6130,5870,6130,158346,519228.0,8470285.0
2004-05-12,6130,6560,6130,6520,90980,552263.0,8470285.0
2004-05-13,6550,7000,6430,6800,107848,575979.0,8470285.0
2004-05-14,6730,6850,6190,6650,35700,563274.0,8470285.0
2004-05-17,6500,6500,5910,6000,69770,508217.0,8470285.0
2004-05-18,5840,6250,5800,6200,40399,525158.0,8470285.0
2004-05-19,6250,6380,6250,6300,38930,533628.0,8470285.0
2004-05-20,6340,6610,6280,6400,56083,542098.0,8470285.0
2004-05-21,6460,6650,6450,6640,25080,562427.0,8470285.0
2004-05-24,6610,6830,6610,6720,148035,569203.0,8470285.0
2004-05-25,6850,6850,6570,6570,32830,556498.0,8470285.0
2004-05-27,6680,6700,6330,6490,32390,549721.0,8470285.0
2004-05-28,6490,6490,6220,6240,40358,528546.0,8470285.0
2004-05-31,6190,6200,5880,6200,56740,525158.0,8470285.0
2004-06-01,6230,6260,6030,6030,24220,510758.0,8470285.0
2004-06-02,6030,6100,5880,5950,69010,503982.0,8470285.0
2004-06-03,6010,6080,5770,5800,51342,491277.0,8470285.0
2004-06-04,5780,5780,5590,5640,94276,477724.0,8470285.0
2004-06-07,5770,5770,5580,5700,53550,482806.0,8470285.0
2004-06-08,5750,5890,5460,5850,61510,495512.0,8470285.0
2004-06-09,5850,6030,5730,6000,28334,508217.0,8470285.0
2004-06-10,5870,6000,5830,5850,13425,495512.0,8470285.0
2004-06-11,5760,5880,5350,5370,12500,454854.0,8470285.0
2004-06-14,5300,5390,5200,5250,24312,444690.0,8470285.0
2004-06-15,5170,5500,5170,5350,20530,453160.0,8470285.0
2004-06-16,5320,5540,5320,5370,5610,454854.0,8470285.0
2004-06-17,5330,5630,5330,5630,12370,476877.0,8470285.0
2004-06-18,5550,5690,5400,5420,6928,459089.0,8470285.0
2004-06-21,5410,5520,5400,5400,4999,457395.0,8470285.0
2004-06-22,5470,5650,5400,5510,7740,466713.0,8470285.0
2004-06-23,5510,5670,5510,5580,3650,472642.0,8470285.0
2004-06-24,5550,5780,5550,5780,15102,489582.0,8470285.0
2004-06-25,5680,5900,5680,5900,13230,499747.0,8470285.0
2004-06-28,5840,5850,5700,5700,3070,482806.0,8470285.0
2004-06-29,5650,5780,5540,5780,7970,489582.0,8470285.0
2004-06-30,5710,5850,5710,5830,9400,493818.0,8470285.0
2004-07-01,5760,5850,5640,5640,1495,477724.0,8470285.0
2004-07-02,5570,5630,5490,5530,4829,468407.0,8470285.0
2004-07-05,5400,5590,5400,5430,2641,459936.0,8470285.0
2004-07-06,5530,5590,5470,5500,2697,465866.0,8470285.0
2004-07-07,5350,5490,5350,5470,2256,463325.0,8470285.0
2004-07-08,5500,5520,5460,5500,9311,465866.0,8470285.0
2004-07-09,5500,5500,5390,5390,3571,456548.0,8470285.0
2004-07-12,5360,5430,5300,5300,4330,448925.0,8470285.0
2004-07-13,5350,5350,5300,5310,3730,449772.0,8470285.0
2004-07-14,5300,5360,5280,5300,7290,448925.0,8470285.0
2004-07-15,5230,5330,5230,5310,8020,449772.0,8470285.0
2004-07-16,5300,5360,5300,5300,4202,448925.0,8470285.0
2004-07-19,5310,5310,5280,5300,1260,448925.0,8470285.0
2004-07-20,5360,5490,5280,5430,10429,459936.0,8470285.0
2004-07-21,5410,5500,5400,5450,2080,461631.0,8470285.0
2004-07-22,5400,5450,5370,5440,1790,460784.0,8470285.0
2004-07-23,5440,5540,5320,5350,1540,453160.0,8470285.0
2004-07-26,5350,5420,5300,5300,533,448925.0,8470285.0
2004-07-27,5320,5320,5200,5230,1687,442996.0,8470285.0
2004-07-28,5200,5300,5150,5150,3730,436220.0,8470285.0
2004-07-29,5150,5290,4980,5000,7446,423514.0,8470285.0
2004-07-30,5010,5220,4900,5200,11750,440455.0,8470285.0
2004-08-02,5270,5270,5000,5050,6794,427749.0,8470285.0
2004-08-03,5010,5200,5010,5190,2980,439608.0,8470285.0
2004-08-04,5190,5200,5040,5200,2770,440455.0,8470285.0
2004-08-05,5110,5200,5070,5200,2740,440455.0,8470285.0
2004-08-06,5110,5280,5100,5280,7830,447231.0,8470285.0
2004-08-09,5220,5500,5220,5490,14700,465019.0,8470285.0
2004-08-10,5490,5560,5340,5550,3980,470101.0,8470285.0
2004-08-11,5550,5580,5450,5570,8429,471795.0,8470285.0
2004-08-12,5480,5600,5260,5450,10020,461631.0,8470285.0
2004-08-13,5420,5440,5290,5290,20627,448078.0,8470285.0
2004-08-16,5210,5250,5160,5240,7521,443843.0,8470285.0
2004-08-17,5210,5210,5170,5170,2370,437914.0,8470285.0
2004-08-18,5100,5210,5100,5110,2590,432832.0,8470285.0
2004-08-19,5070,5220,5070,5180,3750,438761.0,8470285.0
2004-08-20,5120,5170,5120,5130,2014,434526.0,8470285.0
2004-08-23,5190,5190,5060,5120,8161,433679.0,8470285.0
2004-08-24,5060,5100,5060,5070,7366,429443.0,8470285.0
2004-08-25,5150,5150,5040,5060,14319,428596.0,8470285.0
2004-08-26,5110,5350,5110,5230,26200,442996.0,8470285.0
2004-08-27,5260,5290,5070,5180,7490,438761.0,8470285.0
2004-08-30,5170,5190,5120,5150,2930,436220.0,8470285.0
2004-08-31,5120,5250,5120,5180,5339,438761.0,8470285.0
2004-09-01,5180,5260,5130,5200,8420,440455.0,8470285.0
2004-09-02,5300,5320,5200,5250,15010,444690.0,8470285.0
2004-09-03,5220,5290,5200,5290,12180,448078.0,8470285.0
2004-09-06,5260,5340,5200,5210,7090,441302.0,8470285.0
2004-09-07,5200,5220,5150,5200,11250,440455.0,8470285.0
2004-09-08,5160,5240,5160,5200,6600,440455.0,8470285.0
2004-09-09,5220,5250,5200,5210,3595,441302.0,8470285.0
2004-09-10,5220,5230,5190,5200,14435,440455.0,8470285.0
2004-09-13,5250,5300,5220,5250,13800,444690.0,8470285.0
2004-09-14,5250,5250,5200,5200,21890,440455.0,8470285.0
2004-09-15,5210,5260,5200,5230,2990,442996.0,8470285.0
2004-09-16,5230,5260,5200,5250,8460,444690.0,8470285.0
2004-09-17,5240,5500,5200,5480,18930,464172.0,8470285.0
2004-09-20,5520,5520,5390,5430,11574,459936.0,8470285.0
2004-09-21,5430,5550,5410,5500,17200,465866.0,8470285.0
2004-09-22,5590,5620,5500,5560,17330,470948.0,8470285.0
2004-09-23,5570,5600,5520,5560,4740,470948.0,8470285.0
2004-09-24,5520,5700,5510,5670,9829,480265.0,8470285.0
2004-09-30,5730,5800,5670,5740,30021,486194.0,8470285.0
2004-10-01,5740,5840,5740,5830,23604,493818.0,8470285.0
2004-10-04,5900,5910,5800,5890,5750,498900.0,8470285.0
2004-10-05,5900,5900,5800,5890,8120,498900.0,8470285.0
2004-10-06,5850,5920,5770,5890,6223,498900.0,8470285.0
2004-10-07,5810,5940,5810,5810,4190,492124.0,8470285.0
2004-10-08,5790,6090,5710,6020,21100,509911.0,8470285.0
2004-10-11,5910,6010,5900,6000,2100,508217.0,8470285.0
2004-10-12,5950,6000,5910,5990,10860,507370.0,8470285.0
2004-10-13,6100,6150,6010,6050,18200,512452.0,8470285.0
2004-10-14,6050,6080,6010,6040,9321,511605.0,8470285.0
2004-10-15,5970,6070,5930,5930,3784,502288.0,8470285.0
2004-10-18,5940,6080,5940,6000,36354,508217.0,8470285.0
2004-10-19,6050,6070,6010,6040,24460,511605.0,8470285.0
2004-10-20,6030,6030,5910,5960,8640,504829.0,8470285.0
2004-10-21,5900,6000,5900,5950,69670,503982.0,8470285.0
2004-10-22,5900,6000,5850,6000,11816,508217.0,8470285.0
2004-10-25,5900,6030,5870,5980,15480,506523.0,8470285.0
2004-10-26,5920,6000,5710,5740,22282,486194.0,8470285.0
2004-10-27,5800,5850,5750,5820,4188,492971.0,8470285.0
2004-10-28,5740,5850,5740,5770,6409,488735.0,8470285.0
2004-10-29,5730,5890,5660,5890,7939,498900.0,8470285.0
2004-11-01,5900,5900,5790,5790,3380,490430.0,8470285.0
2004-11-02,5760,5820,5760,5770,4710,488735.0,8470285.0
2004-11-03,5730,5800,5730,5790,2550,490430.0,8470285.0
2004-11-04,5760,5800,5740,5800,3040,491277.0,8470285.0
2004-11-05,5810,5820,5790,5800,11550,491277.0,8470285.0
2004-11-08,5810,5920,5810,5890,11800,498900.0,8470285.0
2004-11-09,5960,6060,5880,5990,34910,507370.0,8470285.0
2004-11-10,5980,5980,5870,5900,13972,499747.0,8470285.0
2004-11-11,5840,5900,5840,5870,3783,497206.0,8470285.0
2004-11-12,5910,6000,5800,5930,12110,502288.0,8470285.0
2004-11-15,5900,6090,5900,6060,12970,513299.0,8470285.0
2004-11-16,6060,6060,6000,6010,5090,509064.0,8470285.0
2004-11-17,5990,6200,5990,6200,11900,525158.0,8470285.0
2004-11-18,6130,6230,6130,6230,11470,527699.0,8470285.0
2004-11-19,6210,6350,6200,6350,11640,537863.0,8470285.0
2004-11-22,6500,6500,6200,6230,2600,527699.0,8470285.0
2004-11-23,6210,6350,6210,6330,18930,536169.0,8470285.0
2004-11-24,6280,6450,6280,6420,3700,543792.0,8470285.0
2004-11-25,6350,6470,6290,6310,3140,534475.0,8470285.0
2004-11-26,6320,6350,6190,6260,4270,530240.0,8470285.0
2004-11-29,6230,6430,6100,6430,6070,544639.0,8470285.0
2004-11-30,6400,6400,6250,6390,7700,541251.0,8470285.0
2004-12-01,6330,6340,6260,6300,40930,533628.0,8470285.0
2004-12-02,6300,6650,6270,6650,15230,563274.0,8470285.0
2004-12-03,6540,7000,6540,7000,21040,592920.0,8470285.0
2004-12-06,6870,7200,6870,6980,24201,591226.0,8470285.0
2004-12-07,7000,7000,6920,6990,65710,592073.0,8470285.0
2004-12-08,7000,7000,6950,6960,26240,589532.0,8470285.0
2004-12-09,6950,6980,6800,6960,2740,589532.0,8470285.0
2004-12-10,6880,6880,6770,6770,1116,573438.0,8470285.0
2004-12-13,6780,6850,6700,6750,3106,571744.0,8470285.0
2004-12-14,6760,6760,6660,6700,19161,567509.0,8470285.0
2004-12-15,6700,6790,6700,6790,1762,575132.0,8470285.0
2004-12-16,6830,7000,6830,6990,5530,592073.0,8470285.0
2004-12-17,7000,7030,6920,6920,16588,586144.0,8470285.0
2004-12-20,6920,6920,6840,6900,950,584450.0,8470285.0
2004-12-21,7050,7050,6800,6830,850,578520.0,8470285.0
2004-12-22,6870,6870,6790,6800,830,575979.0,8470285.0
2004-12-23,6980,6980,6800,6860,630,581062.0,8470285.0
2004-12-24,6800,7000,6800,7000,7850,592920.0,8470285.0
2004-12-27,6880,7030,6880,6960,8780,589532.0,8470285.0
2004-12-28,7000,7000,6750,6800,10445,575979.0,8470285.0
2004-12-29,6940,6950,6850,6900,4550,584450.0,8470285.0
2004-12-30,6910,7100,6880,6980,6875,591226.0,8470285.0
2005-01-03,6980,7070,6850,6900,2920,584450.0,8470285.0
2005-01-04,6800,6870,6750,6800,2980,575979.0,8470285.0
2005-01-05,6800,6800,6750,6760,929,572591.0,8470285.0
2005-01-06,6700,6750,6700,6700,19120,567509.0,8470285.0
2005-01-07,6710,6720,6600,6600,2070,559039.0,8470285.0
2005-01-10,6700,6710,6550,6650,3200,563274.0,8470285.0
2005-01-11,6690,6700,6650,6690,2520,566662.0,8470285.0
2005-01-12,6690,6750,6510,6510,5080,551416.0,8470285.0
2005-01-13,6440,6530,6440,6490,17864,549721.0,8470285.0
2005-01-14,6580,6700,6500,6660,5040,564121.0,8470285.0
2005-01-17,6660,6970,6660,6940,4780,587838.0,8470285.0
2005-01-18,6950,6950,6820,6870,3120,581909.0,8470285.0
2005-01-19,6830,6920,6700,6830,16490,578520.0,8470285.0
2005-01-20,6800,6800,6740,6800,3414,575979.0,8470285.0
2005-01-21,6760,6890,6720,6800,5840,575979.0,8470285.0
2005-01-24,6730,6780,6700,6740,2690,570897.0,8470285.0
2005-01-25,6790,6790,6620,6680,1240,565815.0,8470285.0
2005-01-26,6840,6950,6650,6930,8190,586991.0,8470285.0
2005-01-27,6890,6890,6600,6730,6970,570050.0,8470285.0
2005-01-28,6650,6730,6650,6700,7767,567509.0,8470285.0
2005-01-31,6700,6910,6690,6910,5950,585297.0,8470285.0
2005-02-01,7300,7490,7060,7180,18900,608166.0,8470285.0
2005-02-02,7200,7450,7200,7450,35041,631036.0,8470285.0
2005-02-03,7400,7490,7300,7310,12387,619178.0,8470285.0
2005-02-04,7460,7610,7350,7610,31677,644589.0,8470285.0
2005-02-07,7660,8300,7660,7890,32960,668305.0,8470285.0
2005-02-11,7890,7940,7710,7890,12479,668305.0,8470285.0
2005-02-14,7850,8000,7820,7830,15622,663223.0,8470285.0
2005-02-15,7630,7900,7390,7490,24954,634424.0,8470285.0
2005-02-16,7570,7680,7540,7620,13060,645436.0,8470285.0
2005-02-17,7620,7650,7570,7570,9740,641201.0,8470285.0
2005-02-18,7520,7750,7520,7690,10920,651365.0,8470285.0
2005-02-21,7800,8100,7800,7970,45470,675082.0,8470285.0
2005-02-22,8000,8030,7700,7880,13850,667458.0,8470285.0
2005-02-23,7880,7880,7670,7720,10213,653906.0,8470285.0
2005-02-24,7790,7790,7530,7550,26368,639507.0,8470285.0
2005-02-25,7500,7550,7190,7260,57460,614943.0,8470285.0
2005-02-28,7260,7290,7060,7070,29030,598849.0,8470285.0
2005-03-02,7100,7410,7100,7240,26983,613249.0,8470285.0
2005-03-03,7170,7410,7170,7270,365109,615790.0,8470285.0
2005-03-04,7450,7460,7300,7300,72346,618331.0,8470285.0
2005-03-07,7380,7450,7330,7350,36441,622566.0,8470285.0
2005-03-08,7350,7390,7310,7350,24090,622566.0,8470285.0
2005-03-09,7270,7350,7270,7270,20926,615790.0,8470285.0
2005-03-10,7230,7250,7040,7250,21439,614096.0,8470285.0
2005-03-11,7170,7180,6940,6950,41109,588685.0,8470285.0
2005-03-14,6750,6930,6740,6920,90260,586144.0,8470285.0
2005-03-15,6890,6990,6880,6910,29580,585297.0,8470285.0
2005-03-16,6970,7270,6840,7200,17293,609861.0,8470285.0
2005-03-17,7130,7180,7100,7140,12750,604778.0,8470285.0
2005-03-18,7050,7230,7000,7100,20650,601390.0,8470285.0
2005-03-21,7100,7100,6910,6970,14750,590379.0,8470285.0
2005-03-22,7030,7030,6970,7010,7350,593767.0,8470285.0
2005-03-23,7050,7050,6950,6990,8636,592073.0,8470285.0
2005-03-24,7000,7200,7000,7170,14057,607319.0,8470285.0
2005-03-25,7260,7260,7100,7200,12690,609861.0,8470285.0
2005-03-28,7290,7290,7100,7100,20738,601390.0,8470285.0
2005-03-29,7180,7250,7100,7210,17218,610708.0,8470285.0
2005-03-30,7200,7460,7200,7460,21140,631883.0,8470285.0
2005-03-31,7460,7490,7320,7410,6730,627648.0,8470285.0
2005-04-01,7360,7470,7300,7400,14815,626801.0,8470285.0
2005-04-04,7470,7470,7350,7430,12240,629342.0,8470285.0
2005-04-06,7450,7450,7380,7390,6160,625954.0,8470285.0
2005-04-07,7470,7470,7370,7470,9240,632730.0,8470285.0
2005-04-08,7450,7540,7400,7400,7450,626801.0,8470285.0
2005-04-11,7400,7440,7310,7390,13710,625954.0,8470285.0
2005-04-12,7330,7400,7300,7300,18770,618331.0,8470285.0
2005-04-13,7230,7340,7160,7160,10573,606472.0,8470285.0
2005-04-14,7160,7180,6980,7180,15600,608166.0,8470285.0
2005-04-15,7070,7120,7060,7120,67383,603084.0,8470285.0
2005-04-18,7010,7140,6940,7140,4405,604778.0,8470285.0
2005-04-19,7060,7190,7060,7100,2350,601390.0,8470285.0
2005-04-20,7070,7200,7070,7130,67916,603931.0,8470285.0
2005-04-21,7080,7130,7080,7100,19120,601390.0,8470285.0
2005-04-22,7150,7180,7080,7090,5250,600543.0,8470285.0
2005-04-25,7120,7120,7010,7020,7393,594614.0,8470285.0
2005-04-26,7050,7110,6950,6950,9540,588685.0,8470285.0
2005-04-27,7000,7000,6320,6370,10410,539557.0,8470285.0
2005-04-28,6400,6400,5950,6100,33237,516687.0,8470285.0
2005-04-29,6010,6030,5750,5750,18090,487041.0,8470285.0
2005-05-02,5750,5890,5660,5800,22648,491277.0,8470285.0
2005-05-03,5860,6030,5860,5990,15193,507370.0,8470285.0
2005-05-04,6010,6020,5920,5930,4000,502288.0,8470285.0
2005-05-06,6070,6210,6050,6150,16860,520923.0,8470285.0
2005-05-09,6220,6220,6160,6190,8970,524311.0,8470285.0
2005-05-10,6210,7110,6200,7110,13220,602237.0,8470285.0
2005-05-11,6600,6700,6460,6500,25017,550569.0,8470285.0
2005-05-12,6440,6500,6260,6260,18011,530240.0,8470285.0
2005-05-13,6200,6380,6200,6300,6355,533628.0,8470285.0
2005-05-16,6280,6500,6260,6500,5400,550569.0,8470285.0
2005-05-17,6500,6730,6500,6550,4440,554804.0,8470285.0
2005-05-18,6600,6600,6500,6580,1311,557345.0,8470285.0
2005-05-19,6560,6710,6560,6600,5080,559039.0,8470285.0
2005-05-20,6650,6650,6500,6510,2830,551416.0,8470285.0
2005-05-23,6550,6550,6410,6410,1888,542945.0,8470285.0
2005-05-24,6570,6570,6450,6530,3681,553110.0,8470285.0
2005-05-25,6530,6530,6350,6380,4510,540404.0,8470285.0
2005-05-26,6350,6450,6210,6260,6405,530240.0,8470285.0
2005-05-27,6300,6390,6300,6340,3713,537016.0,8470285.0
2005-05-30,6340,6350,6260,6310,7860,534475.0,8470285.0
2005-05-31,6280,6310,6230,6260,6878,530240.0,8470285.0
2005-06-01,6270,6520,6270,6490,9962,549721.0,8470285.0
2005-06-02,6520,6520,6470,6500,4320,550569.0,8470285.0
2005-06-03,6600,6600,6500,6530,12470,553110.0,8470285.0
2005-06-07,6500,6720,6500,6720,10988,569203.0,8470285.0
2005-06-08,6710,6900,6650,6900,15820,584450.0,8470285.0
2005-06-09,6990,7200,6890,6980,46220,591226.0,8470285.0
2005-06-10,6980,7090,6910,6990,7350,592073.0,8470285.0
2005-06-13,6900,7090,6890,7000,5332,592920.0,8470285.0
2005-06-14,7040,7150,7020,7050,12210,597155.0,8470285.0
2005-06-15,7090,7100,7050,7060,7314,598002.0,8470285.0
2005-06-16,7100,7270,7100,7250,10370,614096.0,8470285.0
2005-06-17,7250,7340,7210,7310,6880,619178.0,8470285.0
2005-06-20,7300,7330,7290,7330,6380,620872.0,8470285.0
2005-06-21,7300,7390,7300,7340,4240,621719.0,8470285.0
2005-06-22,7360,7420,7310,7400,9340,626801.0,8470285.0
2005-06-23,7350,7350,7300,7310,10820,619178.0,8470285.0
2005-06-24,7310,7350,7260,7290,9110,617484.0,8470285.0
2005-06-27,7130,7190,7020,7030,9907,595461.0,8470285.0
2005-06-28,7020,7190,7010,7050,11444,597155.0,8470285.0
2005-06-29,7050,7190,7030,7050,15230,597155.0,8470285.0
2005-06-30,7140,7150,7030,7100,7460,601390.0,8470285.0
2005-07-01,7050,7050,6950,6950,2787,588685.0,8470285.0
2005-07-04,7000,7040,6850,6960,7110,589532.0,8470285.0
2005-07-05,6970,7100,6940,7000,2970,592920.0,8470285.0
2005-07-06,7010,7100,7000,7000,7170,592920.0,8470285.0
2005-07-07,7090,7090,6900,6950,55851,588685.0,8470285.0
2005-07-08,6910,6940,6910,6920,8050,586144.0,8470285.0
2005-07-11,6930,7200,6920,7150,13050,605625.0,8470285.0
2005-07-12,7080,7130,7000,7000,6759,592920.0,8470285.0
2005-07-13,7000,7010,6950,6990,2798,592073.0,8470285.0
2005-07-14,6950,7100,6950,7100,19083,601390.0,8470285.0
2005-07-15,7150,7220,7000,7060,4630,598002.0,8470285.0
2005-07-18,7060,7190,7050,7060,21490,598002.0,8470285.0
2005-07-19,7090,7190,7060,7190,5520,609013.0,8470285.0
2005-07-20,7230,7230,7070,7100,10200,601390.0,8470285.0
2005-07-21,7060,7150,7060,7100,2960,601390.0,8470285.0
2005-07-22,7190,7270,7120,7120,7754,603084.0,8470285.0
2005-07-25,7120,7290,7050,7050,3085,597155.0,8470285.0
2005-07-26,7060,7180,7050,7050,5142,597155.0,8470285.0
2005-07-27,7010,7130,7000,7030,6621,595461.0,8470285.0
2005-07-28,7010,7010,6900,6950,47020,588685.0,8470285.0
2005-07-29,7010,7040,6910,6970,5821,590379.0,8470285.0
2005-08-01,6960,7000,6930,6950,7840,588685.0,8470285.0
2005-08-02,6950,6970,6900,6930,2630,586991.0,8470285.0
2005-08-03,6900,6990,6890,6990,2730,592073.0,8470285.0
2005-08-04,7000,7200,7000,7100,6451,601390.0,8470285.0
2005-08-05,7010,7190,7000,7000,11608,592920.0,8470285.0
2005-08-08,6950,7080,6950,7040,5030,596308.0,8470285.0
2005-08-09,6950,7090,6920,7050,7420,597155.0,8470285.0
2005-08-10,6960,7060,6950,7010,4402,593767.0,8470285.0
2005-08-11,6930,7080,6930,7070,10314,598849.0,8470285.0
2005-08-12,7020,7200,7000,7200,9451,609861.0,8470285.0
2005-08-16,7200,7340,7150,7310,18455,619178.0,8470285.0
2005-08-17,7450,7450,7400,7410,14690,627648.0,8470285.0
2005-08-18,7200,7430,7200,7400,31778,626801.0,8470285.0
2005-08-19,7410,7450,7410,7420,8190,628495.0,8470285.0
2005-08-22,7400,7650,7400,7650,57380,647977.0,8470285.0
2005-08-23,7600,7680,7600,7650,56416,647977.0,8470285.0
2005-08-24,7690,7690,7520,7680,45750,650518.0,8470285.0
2005-08-25,7680,7680,7400,7650,22690,647977.0,8470285.0
2005-08-26,7600,7680,7510,7680,18150,650518.0,8470285.0
2005-08-29,7600,7650,7600,7600,15911,643742.0,8470285.0
2005-08-30,7650,7650,7380,7600,4740,643742.0,8470285.0
2005-08-31,7420,7590,7420,7580,8866,642048.0,8470285.0
2005-09-01,7580,7650,7570,7580,43250,642048.0,8470285.0
2005-09-02,7640,7650,7550,7650,4455,647977.0,8470285.0
2005-09-05,7480,7630,7480,7600,20600,643742.0,8470285.0
2005-09-06,7600,7760,7490,7600,11320,643742.0,8470285.0
2005-09-07,7550,7730,7550,7580,8640,642048.0,8470285.0
2005-09-08,7530,7700,7520,7580,25623,642048.0,8470285.0
2005-09-09,7580,7670,7580,7660,8522,648824.0,8470285.0
2005-09-12,7700,7780,7650,7700,8147,652212.0,8470285.0
2005-09-13,7700,7800,7650,7750,8920,656447.0,8470285.0
2005-09-14,7710,7850,7710,7850,9480,664917.0,8470285.0
2005-09-15,7850,7850,7740,7800,6340,660682.0,8470285.0
2005-09-16,7850,7850,7760,7840,4910,664070.0,8470285.0
2005-09-20,7840,7840,7460,7700,14723,652212.0,8470285.0
2005-09-21,7700,7800,7700,7710,11030,653059.0,8470285.0
2005-09-22,7650,7690,7610,7660,25051,648824.0,8470285.0
2005-09-23,7700,7700,7470,7600,16965,643742.0,8470285.0
2005-09-26,7600,7600,7520,7590,15260,642895.0,8470285.0
2005-09-27,7540,7720,7540,7700,31847,652212.0,8470285.0
2005-09-28,7750,8200,7700,7750,30780,656447.0,8470285.0
2005-09-29,7750,7800,7700,7700,57855,652212.0,8470285.0
2005-09-30,8000,8050,7900,7900,14620,669153.0,8470285.0
2005-10-04,7840,8060,7840,8040,18353,681011.0,8470285.0
2005-10-05,7960,8170,7960,8020,15190,679317.0,8470285.0
2005-10-06,8190,8300,8100,8190,24520,693716.0,8470285.0
2005-10-07,8190,8250,8070,8190,15430,693716.0,8470285.0
2005-10-10,8160,8300,8160,8290,13290,702187.0,8470285.0
2005-10-11,8290,8340,8200,8310,12290,703881.0,8470285.0
2005-10-12,8310,8400,8200,8200,19260,694563.0,8470285.0
