키움증권(039490),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-04-23,6337,7092,5583,5582,1077464,80845.0,11500000.0
2004-04-26,5668,5987,5485,5629,261376,81535.0,11500000.0
2004-04-27,5684,5716,5247,5280,228031,76475.0,11500000.0
2004-04-28,5288,5685,5209,5678,139035,82225.0,11500000.0
2004-04-29,5336,5669,5240,5320,83686,77050.0,11500000.0
2004-04-30,5122,5424,5122,5161,81471,74750.0,11500000.0
2004-05-03,4979,5201,4884,4884,110075,70725.0,11500000.0
2004-05-04,4891,4962,4764,4803,72898,69575.0,11500000.0
2004-05-06,4788,4829,4606,4605,76983,66700.0,11500000.0
2004-05-07,4527,4599,4408,4407,51327,63825.0,11500000.0
2004-05-10,4368,4368,3971,4081,78347,59110.0,11500000.0
2004-05-11,4082,4280,4082,4224,45708,61180.0,11500000.0
2004-05-12,4248,4327,4137,4152,33369,60145.0,11500000.0
2004-05-13,4049,4128,4024,4089,65807,59225.0,11500000.0
2004-05-14,4129,4129,3907,3919,84208,56752.0,11500000.0
2004-05-17,3923,3939,3451,3450,92534,49968.0,11500000.0
2004-05-18,3224,3427,3224,3303,44533,47840.0,11500000.0
2004-05-19,3310,3695,3310,3696,60492,53532.0,11500000.0
2004-05-20,3588,3600,3453,3470,25321,50255.0,11500000.0
2004-05-21,3477,3644,3477,3514,7953,50888.0,11500000.0
2004-05-24,3533,3748,3533,3628,32805,52555.0,11500000.0
2004-05-25,3653,3653,3462,3517,11518,50945.0,11500000.0
2004-05-27,3581,3641,3343,3343,40548,48415.0,11500000.0
2004-05-28,3462,3514,3256,3263,62320,47265.0,11500000.0
2004-05-31,3302,3343,3119,3140,76319,45482.0,11500000.0
2004-06-01,3153,3192,2950,2993,151557,43355.0,11500000.0
2004-06-02,2941,3100,2941,3057,94126,44275.0,11500000.0
2004-06-03,3080,3092,2910,2937,187825,42550.0,11500000.0
2004-06-04,2938,2965,2834,2875,150466,41630.0,11500000.0
2004-06-07,2881,3044,2874,3013,212163,43642.0,11500000.0
2004-06-08,3066,3074,2923,2922,182599,42320.0,11500000.0
2004-06-09,2943,2963,2915,2922,92233,42320.0,11500000.0
2004-06-10,2922,2998,2918,2942,69817,42608.0,11500000.0
2004-06-11,2922,3054,2922,2942,170640,42608.0,11500000.0
2004-06-14,2946,3017,2898,2965,95482,42952.0,11500000.0
2004-06-15,3010,3015,2931,2950,77418,42722.0,11500000.0
2004-06-16,2898,2969,2898,2925,69751,42378.0,11500000.0
2004-06-17,2920,2920,2881,2890,29069,41860.0,11500000.0
2004-06-18,2886,2890,2786,2819,40394,40825.0,11500000.0
2004-06-21,2765,2772,2673,2700,77531,39100.0,11500000.0
2004-06-22,2611,2635,2539,2553,50679,36972.0,11500000.0
2004-06-23,2556,2576,2528,2533,26960,36685.0,11500000.0
2004-06-24,2540,2604,2540,2549,25351,36915.0,11500000.0
2004-06-25,2580,2612,2580,2581,43452,37375.0,11500000.0
2004-06-28,2569,2692,2569,2644,39174,38295.0,11500000.0
2004-06-29,2668,2668,2625,2656,9975,38468.0,11500000.0
2004-06-30,2705,2705,2641,2656,24858,38468.0,11500000.0
2004-07-01,2667,2715,2660,2715,34949,39330.0,11500000.0
2004-07-02,2685,2749,2669,2700,29545,39100.0,11500000.0
2004-07-05,2707,2738,2698,2731,23511,39560.0,11500000.0
2004-07-06,2716,2843,2716,2755,26108,39905.0,11500000.0
2004-07-07,2754,3056,2707,3057,87447,44275.0,11500000.0
2004-07-08,3010,3114,2796,2906,53541,42090.0,11500000.0
2004-07-09,2898,2898,2835,2838,27856,41112.0,11500000.0
2004-07-12,2827,2859,2783,2783,20440,40308.0,11500000.0
2004-07-13,2787,2831,2779,2783,23203,40308.0,11500000.0
2004-07-14,2778,2814,2766,2807,31686,40652.0,11500000.0
2004-07-15,2779,2835,2708,2794,18051,40480.0,11500000.0
2004-07-16,2778,2818,2759,2815,17073,40768.0,11500000.0
2004-07-19,2793,2869,2793,2858,22070,41400.0,11500000.0
2004-07-20,2831,2882,2831,2835,14030,41055.0,11500000.0
2004-07-21,2882,2922,2838,2838,19439,41112.0,11500000.0
2004-07-22,2836,2836,2721,2779,22720,40250.0,11500000.0
2004-07-23,2778,2838,2778,2787,6744,40365.0,11500000.0
2004-07-26,2794,2803,2739,2791,10660,40422.0,11500000.0
2004-07-27,2818,2920,2818,2858,47490,41400.0,11500000.0
2004-07-28,3010,3010,2879,2878,30079,41688.0,11500000.0
2004-07-29,2914,2914,2843,2850,18445,41285.0,11500000.0
2004-07-30,2811,2855,2811,2850,13690,41285.0,11500000.0
2004-08-02,2806,2858,2787,2791,11522,40422.0,11500000.0
2004-08-03,2804,2820,2780,2779,23659,40250.0,11500000.0
2004-08-04,2787,2810,2755,2791,22228,40422.0,11500000.0
2004-08-05,2778,2905,2778,2858,12984,41400.0,11500000.0
2004-08-06,2849,2936,2825,2890,12849,41860.0,11500000.0
2004-08-09,2881,2937,2865,2914,6971,42205.0,11500000.0
2004-08-10,2915,2915,2827,2854,10851,41342.0,11500000.0
2004-08-11,2866,3129,2863,2882,46949,41745.0,11500000.0
2004-08-12,2860,3042,2840,2954,31839,42780.0,11500000.0
2004-08-13,3009,3272,3009,3219,115791,46632.0,11500000.0
2004-08-16,3248,3253,3126,3125,39882,45252.0,11500000.0
2004-08-17,3264,3264,3021,3041,98296,44045.0,11500000.0
2004-08-18,3004,3068,2989,3001,14889,43470.0,11500000.0
2004-08-19,3018,3053,3014,3025,21714,43815.0,11500000.0
2004-08-20,3046,3093,3026,3081,26763,44620.0,11500000.0
2004-08-23,3098,3137,3086,3093,7024,44792.0,11500000.0
2004-08-24,3137,3197,3094,3192,47386,46230.0,11500000.0
2004-08-25,3306,3306,3183,3216,19365,46575.0,11500000.0
2004-08-26,3256,3494,3256,3494,219226,50600.0,11500000.0
2004-08-27,3691,3691,3541,3597,96355,52095.0,11500000.0
2004-08-30,3597,3597,3426,3494,37635,50600.0,11500000.0
2004-08-31,3427,3811,3427,3681,216594,53302.0,11500000.0
2004-09-01,3652,4120,3652,4121,134147,59685.0,11500000.0
2004-09-02,4264,4606,4249,4589,376587,66470.0,11500000.0
2004-09-03,4564,4588,4111,4208,305601,60950.0,11500000.0
2004-09-06,4288,4288,3891,4050,237781,58650.0,11500000.0
2004-09-07,4057,4279,3994,4152,162159,60145.0,11500000.0
2004-09-08,4066,4185,3995,4129,92928,59800.0,11500000.0
2004-09-09,4057,4240,4057,4177,79962,60490.0,11500000.0
2004-09-10,4239,4271,4096,4121,70058,59685.0,11500000.0
2004-09-13,4138,4488,4138,4407,191679,63825.0,11500000.0
2004-09-14,4526,4637,4328,4510,278057,65320.0,11500000.0
2004-09-15,4454,4510,4184,4279,168038,61985.0,11500000.0
2004-09-16,4271,4295,4089,4271,107788,61870.0,11500000.0
2004-09-17,4191,4310,4191,4208,143042,60950.0,11500000.0
2004-09-20,4224,4288,4129,4168,102728,60375.0,11500000.0
2004-09-21,4104,4238,4104,4208,180127,60950.0,11500000.0
2004-09-22,4352,4352,4082,4113,257944,59570.0,11500000.0
2004-09-23,4123,4123,3733,3887,302840,56292.0,11500000.0
2004-09-24,3886,3957,3882,3891,69757,56350.0,11500000.0
2004-09-30,3875,3970,3875,3914,61442,56695.0,11500000.0
2004-10-01,3911,4057,3891,4057,78006,58765.0,11500000.0
2004-10-04,4129,4232,4089,4184,100673,60605.0,11500000.0
2004-10-05,4177,4280,4161,4161,66331,60260.0,11500000.0
2004-10-06,4168,4216,4129,4177,67543,60490.0,11500000.0
2004-10-07,4199,4215,4080,4089,61433,59225.0,11500000.0
2004-10-08,4040,4111,4040,4065,52126,58880.0,11500000.0
2004-10-11,4066,4122,4051,4113,49200,59570.0,11500000.0
2004-10-12,4079,4127,4024,4065,54447,58880.0,11500000.0
2004-10-13,4090,4193,4090,4097,35040,59340.0,11500000.0
2004-10-14,4127,4238,4072,4208,130698,60950.0,11500000.0
2004-10-15,4240,4272,4129,4161,97863,60260.0,11500000.0
2004-10-18,4167,4167,4024,4033,58805,58420.0,11500000.0
2004-10-19,4034,4081,3994,4018,48175,58190.0,11500000.0
2004-10-20,3970,4018,3931,3930,90018,56925.0,11500000.0
2004-10-21,3913,3969,3839,3851,21711,55775.0,11500000.0
2004-10-22,3768,3882,3768,3858,23596,55890.0,11500000.0
2004-10-25,3811,3811,3652,3720,16061,53878.0,11500000.0
2004-10-26,3668,3755,3652,3692,50577,53475.0,11500000.0
2004-10-27,3701,3800,3654,3704,25875,53648.0,11500000.0
2004-10-28,3732,3768,3712,3748,14553,54280.0,11500000.0
2004-10-29,3812,3812,3748,3748,14454,54280.0,11500000.0
2004-11-01,3740,3771,3708,3771,28810,54625.0,11500000.0
2004-11-02,3786,3834,3770,3835,17042,55545.0,11500000.0
2004-11-03,3835,3835,3780,3780,23503,54740.0,11500000.0
2004-11-04,3781,3836,3733,3776,11448,54682.0,11500000.0
2004-11-05,3744,3797,3725,3732,35108,54050.0,11500000.0
2004-11-08,3732,3732,3637,3637,26868,52670.0,11500000.0
2004-11-09,3635,3667,3584,3585,13728,51922.0,11500000.0
2004-11-10,3550,3614,3518,3573,32831,51750.0,11500000.0
2004-11-11,3522,3669,3522,3644,25653,52785.0,11500000.0
2004-11-12,3628,3684,3628,3628,34505,52555.0,11500000.0
2004-11-15,3593,3743,3588,3692,22702,53475.0,11500000.0
2004-11-16,3653,3713,3637,3644,24404,52785.0,11500000.0
2004-11-17,3603,3651,3603,3652,22801,52900.0,11500000.0
2004-11-18,3609,3629,3577,3614,17388,52325.0,11500000.0
2004-11-19,3572,3684,3572,3588,14909,51980.0,11500000.0
2004-11-22,3502,3590,3502,3573,42836,51750.0,11500000.0
2004-11-23,3574,3622,3550,3561,21201,51578.0,11500000.0
2004-11-24,3616,3637,3557,3632,34511,52612.0,11500000.0
2004-11-25,3651,3655,3612,3652,14460,52900.0,11500000.0
2004-11-26,3653,3660,3593,3593,15778,52038.0,11500000.0
2004-11-29,3580,3588,3564,3565,7427,51635.0,11500000.0
2004-11-30,3554,3554,3506,3517,9448,50945.0,11500000.0
2004-12-01,3516,3571,3492,3557,18517,51520.0,11500000.0
2004-12-02,3572,3628,3572,3616,16828,52382.0,11500000.0
2004-12-03,3621,3752,3621,3748,44546,54280.0,11500000.0
2004-12-06,3773,3789,3741,3788,36484,54855.0,11500000.0
2004-12-07,3797,3812,3654,3704,49720,53648.0,11500000.0
2004-12-08,3731,3759,3704,3727,15759,53992.0,11500000.0
2004-12-09,3701,3792,3677,3732,16094,54050.0,11500000.0
2004-12-10,3731,3779,3692,3724,18043,53935.0,11500000.0
2004-12-13,3748,3787,3724,3780,15192,54740.0,11500000.0
2004-12-14,3787,3858,3787,3826,25863,55430.0,11500000.0
2004-12-15,3795,3826,3740,3826,14568,55430.0,11500000.0
2004-12-16,3846,3866,3778,3867,22971,56005.0,11500000.0
2004-12-17,3930,4200,3895,4018,240955,58190.0,11500000.0
2004-12-20,3970,3970,3839,3930,64655,56925.0,11500000.0
2004-12-21,3930,3930,3811,3870,23421,56062.0,11500000.0
2004-12-22,3815,4049,3815,3962,35700,57385.0,11500000.0
2004-12-23,3987,4042,3875,3970,33980,57500.0,11500000.0
2004-12-24,3891,3994,3855,3995,18461,57845.0,11500000.0
2004-12-27,4049,4056,3929,4010,19873,58075.0,11500000.0
2004-12-28,4009,4018,3938,4018,20248,58190.0,11500000.0
2004-12-29,3953,4152,3890,4137,102670,59915.0,11500000.0
2004-12-30,4184,4184,4073,4184,41997,60605.0,11500000.0
2005-01-03,4264,4264,4153,4201,41943,60835.0,11500000.0
2005-01-04,4207,4238,4151,4208,59785,60950.0,11500000.0
2005-01-05,4207,4239,4168,4239,26663,61410.0,11500000.0
2005-01-06,4232,4399,4224,4320,69440,62560.0,11500000.0
2005-01-07,4638,4836,4447,4637,330382,67160.0,11500000.0
2005-01-10,4772,4858,4692,4756,69610,68885.0,11500000.0
2005-01-11,4757,4765,4527,4764,88753,69000.0,11500000.0
2005-01-12,4836,5074,4732,4884,104830,70725.0,11500000.0
2005-01-13,4924,5074,4924,5002,23752,72450.0,11500000.0
2005-01-14,5003,5091,4931,5090,51866,73715.0,11500000.0
2005-01-17,5329,5552,5114,5201,48256,75325.0,11500000.0
2005-01-18,5399,5431,5327,5431,121280,78660.0,11500000.0
2005-01-19,5430,5430,5255,5336,48530,77280.0,11500000.0
2005-01-20,5320,5463,5153,5463,51004,79120.0,11500000.0
2005-01-21,5344,5638,5344,5558,54137,80500.0,11500000.0
2005-01-24,5677,5875,5565,5876,93095,85100.0,11500000.0
2005-01-25,5955,5955,5653,5724,26375,82915.0,11500000.0
2005-01-26,5851,5851,5574,5733,36280,83030.0,11500000.0
2005-01-27,5805,5948,5678,5764,53969,83490.0,11500000.0
2005-01-28,5646,5741,5590,5653,25895,81880.0,11500000.0
2005-01-31,5566,5653,5519,5542,20496,80270.0,11500000.0
2005-02-01,5582,5582,5321,5383,31219,77970.0,11500000.0
2005-02-02,5541,5756,5375,5479,43598,79350.0,11500000.0
2005-02-03,5439,5551,5336,5376,20538,77855.0,11500000.0
2005-02-04,5377,5480,5337,5344,15145,77395.0,11500000.0
2005-02-07,5382,5533,5382,5534,30468,80155.0,11500000.0
2005-02-11,5535,5535,5320,5503,26777,79695.0,11500000.0
2005-02-14,5454,5622,5447,5565,38598,80615.0,11500000.0
2005-02-15,5503,5701,5503,5503,40679,79695.0,11500000.0
2005-02-16,5503,5558,5408,5408,33259,78315.0,11500000.0
2005-02-17,5438,5447,5320,5327,19379,77165.0,11500000.0
2005-02-18,5255,5327,5224,5304,17340,76820.0,11500000.0
2005-02-21,5525,5772,5438,5717,136469,82800.0,11500000.0
2005-02-22,5837,6400,5837,6233,279312,90275.0,11500000.0
2005-02-23,6145,6368,6105,6352,168841,92000.0,11500000.0
2005-02-24,6352,7114,6288,7114,119834,103040.0,11500000.0
2005-02-25,7343,7939,7232,7940,397018,115000.0,11500000.0
2005-02-28,8735,8894,8418,8893,193691,128800.0,11500000.0
2005-03-02,9527,9924,8733,9289,440925,134550.0,11500000.0
2005-03-03,9012,9448,8178,8733,535441,126500.0,11500000.0
2005-03-04,8815,8894,8060,8893,277291,128800.0,11500000.0
2005-03-07,8893,9211,8179,8179,155101,118450.0,11500000.0
2005-03-08,8098,8456,7821,8257,221328,119600.0,11500000.0
2005-03-09,8456,8774,7940,8257,258842,119600.0,11500000.0
2005-03-10,8018,8336,7820,8337,187204,120750.0,11500000.0
2005-03-11,8416,8813,8058,8615,440463,124775.0,11500000.0
2005-03-14,8615,8892,8297,8733,191361,126500.0,11500000.0
2005-03-15,9012,9012,7980,7980,94983,115575.0,11500000.0
2005-03-16,7979,8138,7700,7940,68923,115000.0,11500000.0
2005-03-17,7672,7941,7545,7623,60416,110400.0,11500000.0
2005-03-18,7464,7663,7266,7265,45901,105225.0,11500000.0
2005-03-21,7075,7376,6923,7376,64488,106835.0,11500000.0
2005-03-22,7345,7503,7225,7440,20569,107755.0,11500000.0
2005-03-23,7076,7433,7068,7067,19249,102350.0,11500000.0
2005-03-24,7076,7187,6797,6884,23406,99705.0,11500000.0
2005-03-25,6766,7211,6766,7210,23331,104420.0,11500000.0
2005-03-28,7106,8099,7106,7687,31258,111320.0,11500000.0
2005-03-29,7899,7899,7304,7400,32053,107180.0,11500000.0
2005-03-30,7169,7590,6986,7305,39438,105800.0,11500000.0
2005-03-31,7534,7534,7146,7146,12329,103500.0,11500000.0
2005-04-01,6932,7305,6932,7170,24098,103845.0,11500000.0
2005-04-04,7082,7185,7019,7178,20568,103960.0,11500000.0
2005-04-06,7376,7606,7107,7606,40388,110170.0,11500000.0
2005-04-07,7487,8496,7487,8179,100761,118450.0,11500000.0
2005-04-08,8416,8416,8019,8019,76899,116150.0,11500000.0
2005-04-11,8179,8337,7829,7900,21074,114425.0,11500000.0
2005-04-12,7877,8060,7798,7805,21770,113045.0,11500000.0
2005-04-13,7685,7875,7669,7781,42703,112700.0,11500000.0
2005-04-14,7630,7837,7543,7701,9187,111550.0,11500000.0
2005-04-15,7432,7623,7233,7242,23474,104880.0,11500000.0
2005-04-18,6995,7250,6408,6408,104703,92805.0,11500000.0
2005-04-19,6447,6685,6447,6486,32846,93955.0,11500000.0
2005-04-20,6685,6749,6431,6574,25026,95220.0,11500000.0
2005-04-21,6432,6893,6266,6741,29113,97635.0,11500000.0
2005-04-22,6843,7217,6843,7019,55081,101660.0,11500000.0
2005-04-25,6829,7147,6829,6852,17079,99245.0,11500000.0
2005-04-26,6836,6963,6765,6765,11288,97980.0,11500000.0
2005-04-27,6614,6750,6567,6623,8940,95910.0,11500000.0
2005-04-28,6527,6654,6463,6463,13313,93610.0,11500000.0
2005-04-29,6202,6440,6115,6177,78146,89470.0,11500000.0
2005-05-02,6352,6360,6209,6272,28595,90850.0,11500000.0
2005-05-03,6193,6400,6153,6216,16951,90045.0,11500000.0
2005-05-04,6233,6749,6233,6685,22110,96830.0,11500000.0
2005-05-06,6851,6851,6629,6654,15033,96370.0,11500000.0
2005-05-09,6613,6756,6407,6527,11814,94530.0,11500000.0
2005-05-10,6519,6598,6352,6440,13503,93265.0,11500000.0
2005-05-11,6312,6352,6257,6352,4051,92000.0,11500000.0
2005-05-12,6304,6391,6280,6384,9572,92460.0,11500000.0
2005-05-13,6138,6408,6138,6408,9360,92805.0,11500000.0
2005-05-16,6416,6741,6416,6558,13052,94990.0,11500000.0
2005-05-17,6639,6710,6431,6447,14100,93380.0,11500000.0
2005-05-18,6628,6653,6303,6455,9321,93495.0,11500000.0
2005-05-19,6589,6748,6494,6749,19691,97750.0,11500000.0
2005-05-20,6668,6820,6550,6606,10178,95680.0,11500000.0
2005-05-23,6669,6710,6583,6685,5631,96830.0,11500000.0
2005-05-24,6685,6741,6662,6710,10086,97175.0,11500000.0
2005-05-25,6669,6740,6629,6661,16267,96485.0,11500000.0
2005-05-26,6662,6749,6654,6717,27363,97290.0,11500000.0
2005-05-27,6939,6939,6796,6821,40762,98785.0,11500000.0
2005-05-30,6893,7067,6781,6939,25416,100510.0,11500000.0
2005-05-31,7106,7106,6796,6908,20745,100050.0,11500000.0
2005-06-01,6780,6939,6780,6908,15365,100050.0,11500000.0
2005-06-02,7019,7146,6915,7107,14084,102925.0,11500000.0
2005-06-03,7225,7225,6955,7091,7747,102695.0,11500000.0
2005-06-07,6987,7050,6908,7050,15069,102120.0,11500000.0
2005-06-08,6907,7288,6907,7289,27793,105570.0,11500000.0
2005-06-09,7203,7861,7203,7773,20873,112585.0,11500000.0
2005-06-10,7980,7980,7670,7980,28990,115575.0,11500000.0
2005-06-13,8059,8734,8059,8179,135599,118450.0,11500000.0
2005-06-14,8218,8456,7884,7980,22245,115575.0,11500000.0
2005-06-15,8217,8972,8097,8615,260247,124775.0,11500000.0
2005-06-16,8496,8734,8138,8417,157686,121900.0,11500000.0
2005-06-17,8575,8575,8059,8257,48169,119600.0,11500000.0
2005-06-20,8257,8297,7932,8019,75009,116150.0,11500000.0
2005-06-21,7941,8298,7838,8059,57215,116725.0,11500000.0
2005-06-22,8178,8733,8178,8495,224088,123050.0,11500000.0
2005-06-23,8575,8654,8337,8495,154596,123050.0,11500000.0
2005-06-24,8219,8894,8180,8893,126160,128800.0,11500000.0
2005-06-27,8733,8813,8495,8733,63050,126500.0,11500000.0
2005-06-28,8575,8813,8534,8615,36951,124775.0,11500000.0
2005-06-29,8775,9053,8656,8655,31348,125350.0,11500000.0
2005-06-30,8733,8853,8575,8733,41639,126500.0,11500000.0
2005-07-01,8733,9567,8733,9370,180293,135700.0,11500000.0
2005-07-04,9526,10161,9526,9845,219824,142600.0,11500000.0
2005-07-05,10003,10043,9646,9845,61493,142600.0,11500000.0
2005-07-06,9924,9924,9368,9607,102357,139150.0,11500000.0
2005-07-07,9488,10203,9409,10123,101868,146625.0,11500000.0
2005-07-08,9965,10085,9767,9925,118939,143750.0,11500000.0
2005-07-11,10244,11395,10125,11394,270055,165025.0,11500000.0
2005-07-12,11830,12665,11077,11354,203949,164450.0,11500000.0
2005-07-13,11433,12226,11433,12029,136300,174225.0,11500000.0
2005-07-14,12148,12585,11830,12109,181997,175375.0,11500000.0
2005-07-15,12108,12306,11830,11831,52065,171350.0,11500000.0
2005-07-18,11591,12187,11591,11910,85181,172500.0,11500000.0
2005-07-19,11591,12068,11591,12029,49469,174225.0,11500000.0
2005-07-20,11830,12902,11591,12069,201657,174800.0,11500000.0
2005-07-21,12188,12506,11831,11950,76064,173075.0,11500000.0
2005-07-22,11551,12068,11512,12069,50241,174800.0,11500000.0
2005-07-25,11830,12266,11830,12029,42235,174225.0,11500000.0
2005-07-26,11909,12425,11830,11831,69487,171350.0,11500000.0
2005-07-27,11989,12029,11513,11633,129726,168475.0,11500000.0
2005-07-28,11632,11831,11315,11751,88369,170200.0,11500000.0
2005-07-29,11751,12386,11513,12307,137271,178250.0,11500000.0
2005-08-01,12545,12942,11989,12624,82425,182850.0,11500000.0
2005-08-02,12903,12903,12426,12665,53357,183425.0,11500000.0
2005-08-03,12545,12823,12307,12624,84427,182850.0,11500000.0
2005-08-04,12704,12783,12227,12624,85660,182850.0,11500000.0
2005-08-05,12424,12504,12306,12505,48849,181125.0,11500000.0
2005-08-08,12385,12941,12068,12267,44061,177675.0,11500000.0
2005-08-09,12147,12782,12147,12704,57183,184000.0,11500000.0
2005-08-10,12624,13061,12386,12386,67753,179400.0,11500000.0
2005-08-11,12386,14212,12386,13656,214290,197800.0,11500000.0
2005-08-12,14054,14054,13101,13220,97692,191475.0,11500000.0
2005-08-16,13417,13655,13060,13101,57888,189750.0,11500000.0
2005-08-17,13061,13259,12704,13180,42661,190900.0,11500000.0
2005-08-18,13338,13576,12584,12863,58192,186300.0,11500000.0
2005-08-19,12703,12902,12664,12704,43920,184000.0,11500000.0
2005-08-22,12744,13975,12744,13737,84846,198950.0,11500000.0
2005-08-23,13578,14054,13419,13577,38563,209677.0,12261800.0
2005-08-24,13497,13497,13060,13299,40221,205385.0,12261800.0
2005-08-25,13020,13417,13020,13339,39451,205998.0,12261800.0
2005-08-26,13142,13341,12904,13022,38101,201094.0,12261800.0
2005-08-29,12506,12823,11911,11989,117879,185153.0,12261800.0
2005-08-30,12187,12465,11949,12069,83032,186379.0,12261800.0
2005-08-31,12069,12268,11989,12148,48457,187606.0,12261800.0
2005-09-01,12308,12863,11989,12467,197355,192510.0,12261800.0
2005-09-02,12506,13339,12506,13141,59178,202933.0,12261800.0
2005-09-05,13179,13338,12862,13061,28630,201707.0,12261800.0
2005-09-06,12942,13538,12942,13180,147650,203546.0,12261800.0
2005-09-07,13340,13539,13301,13458,61709,207838.0,12261800.0
2005-09-08,13737,13737,13181,13379,39243,206611.0,12261800.0
2005-09-09,13340,13657,13181,13499,33921,208451.0,12261800.0
2005-09-12,13576,14489,13576,13974,386708,215808.0,12261800.0
2005-09-13,14173,14212,13776,13935,84932,215195.0,12261800.0
2005-09-14,13815,14371,13656,14212,100998,219486.0,12261800.0
2005-09-15,14054,14372,13935,14014,85658,216421.0,12261800.0
2005-09-16,14052,14172,13616,13974,46950,215808.0,12261800.0
2005-09-20,14213,14213,13895,14093,72657,217647.0,12261800.0
2005-09-21,13896,14293,13896,14292,51872,220712.0,12261800.0
2005-09-22,14135,14333,13896,14292,150756,220712.0,12261800.0
2005-09-23,14134,14531,13737,13855,72425,213968.0,12261800.0
2005-09-26,13655,13934,13655,13895,83542,214582.0,12261800.0
2005-09-27,13895,14530,13538,14450,140106,223165.0,12261800.0
2005-09-28,14571,15445,14571,15444,292830,238492.0,12261800.0
2005-09-29,15721,15761,15165,15522,252542,239718.0,12261800.0
2005-09-30,15562,15562,14688,14688,90556,226843.0,12261800.0
2005-10-04,14690,15167,14571,14848,164105,229296.0,12261800.0
2005-10-05,14849,15246,14770,15086,109764,232974.0,12261800.0
2005-10-06,15087,15087,14372,14490,84291,223778.0,12261800.0
2005-10-07,14450,14688,14291,14450,79281,223165.0,12261800.0
2005-10-10,14212,14927,14212,14729,75029,227456.0,12261800.0
2005-10-11,14611,15524,14531,15444,172230,238492.0,12261800.0
2005-10-12,15564,16754,15405,16356,408844,252593.0,12261800.0
2005-10-13,16238,17350,15802,16118,361905,248915.0,12261800.0
2005-10-14,16278,16317,15523,15880,105523,245236.0,12261800.0
2005-10-17,15563,16277,14887,14887,113842,229909.0,12261800.0
2005-10-18,14886,15800,14886,15364,181488,237266.0,12261800.0
2005-10-19,15245,15721,14093,14531,173684,224391.0,12261800.0
2005-10-20,15047,15404,14650,14649,134743,226230.0,12261800.0
2005-10-21,14253,15881,14253,15880,92131,245236.0,12261800.0
2005-10-24,15721,15999,15563,15563,165277,240331.0,12261800.0
2005-10-25,15998,16157,15601,15602,43814,240944.0,12261800.0
2005-10-26,15641,16117,15363,15602,50852,240944.0,12261800.0
2005-10-27,15562,15800,15323,15761,62390,243397.0,12261800.0
2005-10-28,15165,15721,15006,15244,62880,235427.0,12261800.0
2005-10-31,15364,15801,15166,15801,138838,244010.0,12261800.0
2005-11-01,15800,15999,15641,15960,256579,246462.0,12261800.0
2005-11-02,16000,16357,15801,16277,204545,251367.0,12261800.0
2005-11-03,16833,18143,16833,17826,535769,275277.0,12261800.0
2005-11-04,18263,18859,17906,18778,435900,289992.0,12261800.0
2005-11-07,19256,19256,18660,18778,136711,289992.0,12261800.0
2005-11-08,18818,19175,18263,19175,73803,296122.0,12261800.0
2005-11-09,18897,19135,18698,18976,78122,293057.0,12261800.0
2005-11-10,19016,19295,18342,18660,96464,288152.0,12261800.0
2005-11-11,18777,18777,18222,18421,107068,284474.0,12261800.0
2005-11-14,18660,18778,18223,18381,105154,283861.0,12261800.0
2005-11-15,18104,19731,18023,19454,92071,300414.0,12261800.0
2005-11-16,19612,20407,19136,20406,196592,315128.0,12261800.0
2005-11-17,20882,23264,20485,21518,329225,332295.0,12261800.0
2005-11-18,22390,22866,21874,22629,137799,349461.0,12261800.0
2005-11-21,23025,23025,22072,22192,112042,342717.0,12261800.0
2005-11-22,22191,22826,21873,21914,106339,338426.0,12261800.0
2005-11-23,22628,24058,22469,23185,241088,358045.0,12261800.0
2005-11-24,23979,25765,23741,24574,239258,379503.0,12261800.0
2005-11-25,25168,27392,24732,26519,303627,409544.0,12261800.0
2005-11-28,27313,27313,25248,25487,148632,393604.0,12261800.0
2005-11-29,25329,26441,24496,25805,140891,398508.0,12261800.0
2005-11-30,25805,26957,25805,26837,148216,414449.0,12261800.0
2005-12-01,26758,27115,26202,26638,100700,411383.0,12261800.0
2005-12-02,27392,27392,26042,26281,128126,405866.0,12261800.0
2005-12-05,26003,27155,25964,27155,108721,419354.0,12261800.0
2005-12-06,27433,29617,27156,29219,174589,451234.0,12261800.0
2005-12-07,29616,33586,29616,31918,331752,492924.0,12261800.0
2005-12-08,31918,33744,30727,32872,230708,507639.0,12261800.0
2005-12-09,32951,33705,32157,32237,123927,497829.0,12261800.0
2005-12-12,31759,33109,31759,31800,125665,491085.0,12261800.0
2005-12-13,31799,32435,31403,31403,106423,484954.0,12261800.0
2005-12-14,31442,32673,31442,32634,178039,503960.0,12261800.0
2005-12-15,32713,33269,31879,32237,122746,497829.0,12261800.0
2005-12-16,30727,32395,30410,30847,234641,476371.0,12261800.0
2005-12-19,30250,30965,29456,29973,215708,462883.0,12261800.0
2005-12-20,29536,31602,29536,30371,137363,469014.0,12261800.0
2005-12-21,29854,31124,29854,30886,92310,476984.0,12261800.0
2005-12-22,31602,31681,30251,30411,169979,469627.0,12261800.0
2005-12-23,30489,30925,27829,29378,164673,453687.0,12261800.0
2005-12-26,29418,29816,28267,28425,83957,438972.0,12261800.0
2005-12-27,28226,29258,27154,27473,127958,424258.0,12261800.0
