호텔신라(008770),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-09-02,5260,5280,5070,5080,453690,199380.0,39248121.0
2003-09-03,5110,5130,4990,4990,486750,195848.0,39248121.0
2003-09-04,4995,5040,4910,4930,369905,193493.0,39248121.0
2003-09-05,4930,5000,4925,4945,276190,194082.0,39248121.0
2003-09-08,4940,4950,4910,4910,151500,192708.0,39248121.0
2003-09-09,4915,4940,4800,4805,576555,188587.0,39248121.0
2003-09-15,4760,4795,4710,4745,271930,186232.0,39248121.0
2003-09-16,4740,4790,4735,4745,240390,186232.0,39248121.0
2003-09-17,4770,4810,4755,4760,250073,186821.0,39248121.0
2003-09-18,4745,4790,4685,4690,258350,184074.0,39248121.0
2003-09-19,4715,4735,4630,4630,214100,181719.0,39248121.0
2003-09-22,4600,4645,4430,4450,383095,174654.0,39248121.0
2003-09-23,4400,4470,4400,4450,276570,174654.0,39248121.0
2003-09-24,4450,4700,4450,4685,288373,183877.0,39248121.0
2003-09-25,4550,4670,4510,4650,168239,182504.0,39248121.0
2003-09-26,4600,4650,4520,4520,105871,177402.0,39248121.0
2003-09-29,4510,4520,4455,4500,130720,176617.0,39248121.0
2003-09-30,4510,4635,4500,4500,60341,176617.0,39248121.0
2003-10-01,4480,4500,4430,4460,91270,175047.0,39248121.0
2003-10-02,4505,4585,4475,4485,99930,176028.0,39248121.0
2003-10-06,4500,4560,4490,4555,108030,178775.0,39248121.0
2003-10-07,4550,4590,4510,4550,62561,178579.0,39248121.0
2003-10-08,4535,4550,4505,4530,103060,177794.0,39248121.0
2003-10-09,4500,4560,4500,4545,138140,178383.0,39248121.0
2003-10-10,4555,4645,4555,4645,123790,182308.0,39248121.0
2003-10-13,4650,4725,4600,4705,148140,184662.0,39248121.0
2003-10-14,4730,4780,4685,4700,171776,184466.0,39248121.0
2003-10-15,4720,4750,4680,4690,152720,184074.0,39248121.0
2003-10-16,4730,4930,4685,4900,560210,192316.0,39248121.0
2003-10-17,4940,5040,4880,5030,858560,197418.0,39248121.0
2003-10-20,4990,5090,4950,4975,248790,195259.0,39248121.0
2003-10-21,4970,5100,4960,5100,556021,200165.0,39248121.0
2003-10-22,5070,5090,4990,5050,160030,198203.0,39248121.0
2003-10-23,4975,4995,4800,4920,228860,193101.0,39248121.0
2003-10-24,4855,4930,4790,4790,152080,187998.0,39248121.0
2003-10-27,4800,4980,4800,4980,199058,195456.0,39248121.0
2003-10-28,4980,5050,4970,5040,252380,197811.0,39248121.0
2003-10-29,5070,5110,5010,5070,465250,198988.0,39248121.0
2003-10-30,5040,5080,4990,5040,188341,197811.0,39248121.0
2003-10-31,5030,5040,4950,4970,176770,195063.0,39248121.0
2003-11-03,4980,5030,4945,5000,241399,196241.0,39248121.0
2003-11-04,5010,5090,4975,5000,197430,196241.0,39248121.0
2003-11-05,5010,5270,5010,5250,702043,206053.0,39248121.0
2003-11-06,5250,5420,5080,5100,911690,200165.0,39248121.0
2003-11-07,5230,5290,5110,5280,399170,207230.0,39248121.0
2003-11-10,5270,5370,5150,5350,391982,209977.0,39248121.0
2003-11-11,5250,5330,5190,5230,314870,205268.0,39248121.0
2003-11-12,5240,5460,5190,5440,777428,213510.0,39248121.0
2003-11-13,5550,5870,5550,5820,1559370,228424.0,39248121.0
2003-11-14,5850,5950,5630,5800,1024700,227639.0,39248121.0
2003-11-17,5730,5970,5730,5840,498390,229209.0,39248121.0
2003-11-18,5810,5840,5550,5700,536278,223714.0,39248121.0
2003-11-19,5450,5650,5400,5450,516790,213902.0,39248121.0
2003-11-20,5470,5500,5350,5370,380738,210762.0,39248121.0
2003-11-21,5380,5520,5370,5440,307987,213510.0,39248121.0
2003-11-24,5380,5510,5350,5490,463082,215472.0,39248121.0
2003-11-25,5600,5650,5470,5510,453360,216257.0,39248121.0
2003-11-26,5540,5660,5500,5540,408142,217435.0,39248121.0
2003-11-27,5550,5570,5400,5500,288260,215865.0,39248121.0
2003-11-28,5470,5590,5470,5500,411515,215865.0,39248121.0
2003-12-01,5470,5630,5420,5500,390071,215865.0,39248121.0
2003-12-02,5610,5850,5590,5810,911287,228032.0,39248121.0
2003-12-03,5860,5910,5750,5810,520725,228032.0,39248121.0
2003-12-04,5720,5800,5700,5770,291300,226462.0,39248121.0
2003-12-05,5710,5880,5660,5770,391140,226462.0,39248121.0
2003-12-08,5660,5830,5660,5700,163780,223714.0,39248121.0
2003-12-09,5750,5810,5700,5720,134601,224499.0,39248121.0
2003-12-10,5750,5850,5720,5810,343021,228032.0,39248121.0
2003-12-11,5820,5880,5770,5830,259130,228817.0,39248121.0
2003-12-12,5930,6030,5850,5850,458599,229602.0,39248121.0
2003-12-15,5980,5980,5880,5940,260820,233134.0,39248121.0
2003-12-16,5880,5940,5810,5900,237870,231564.0,39248121.0
2003-12-17,5910,5970,5550,5570,572420,218612.0,39248121.0
2003-12-18,5550,5690,5550,5660,351010,222144.0,39248121.0
2003-12-19,5730,5750,5670,5710,291020,224107.0,39248121.0
2003-12-22,5700,5810,5550,5550,436470,217827.0,39248121.0
2003-12-23,5550,5610,5390,5400,498359,211940.0,39248121.0
2003-12-24,5450,5500,5350,5350,371890,209977.0,39248121.0
2003-12-26,5350,5410,5350,5410,182068,212332.0,39248121.0
2003-12-29,5230,5360,5180,5360,273270,210370.0,39248121.0
2003-12-30,5360,5550,5360,5490,215310,215472.0,39248121.0
2004-01-02,5510,5580,5450,5560,212590,218220.0,39248121.0
2004-01-05,5520,5590,5470,5590,252250,219397.0,39248121.0
2004-01-06,5610,5620,5450,5470,140231,214687.0,39248121.0
2004-01-07,5470,5500,5360,5400,277390,211940.0,39248121.0
2004-01-08,5360,5480,5360,5450,330580,213902.0,39248121.0
2004-01-09,5470,5510,5420,5460,246640,214295.0,39248121.0
2004-01-12,5460,5480,5400,5410,236051,212332.0,39248121.0
2004-01-13,5430,5430,5230,5240,300090,205660.0,39248121.0
2004-01-14,5220,5420,5220,5390,330090,211547.0,39248121.0
2004-01-15,5400,5430,5310,5320,203140,208800.0,39248121.0
2004-01-16,5300,5520,5300,5420,327620,212725.0,39248121.0
2004-01-19,5460,5660,5450,5600,600289,219789.0,39248121.0
2004-01-20,5660,5680,5560,5600,237130,219789.0,39248121.0
2004-01-26,5600,5600,5290,5350,505840,209977.0,39248121.0
2004-01-27,5310,5360,5260,5360,334384,210370.0,39248121.0
2004-01-28,5320,5360,5300,5300,244948,208015.0,39248121.0
2004-01-29,5270,5280,5210,5240,194830,205660.0,39248121.0
2004-01-30,5280,5290,5210,5210,207802,204483.0,39248121.0
2004-02-02,5220,5240,5190,5230,111621,205268.0,39248121.0
2004-02-03,5230,5350,5230,5300,281557,208015.0,39248121.0
2004-02-04,5300,5410,5250,5270,141320,206838.0,39248121.0
2004-02-05,5280,5340,5230,5310,145875,208408.0,39248121.0
2004-02-06,5290,5300,5260,5270,127960,206838.0,39248121.0
2004-02-09,5290,5320,5260,5260,134290,206445.0,39248121.0
2004-02-10,5260,5280,5180,5260,228721,206445.0,39248121.0
2004-02-11,5270,5290,5230,5270,112640,206838.0,39248121.0
2004-02-12,5270,5280,5200,5220,138190,204875.0,39248121.0
2004-02-13,5210,5250,5170,5240,155720,205660.0,39248121.0
2004-02-16,5240,5420,5160,5420,438197,212725.0,39248121.0
2004-02-17,5420,5440,5330,5390,177812,211547.0,39248121.0
2004-02-18,5410,5540,5400,5540,508270,217435.0,39248121.0
2004-02-19,5540,5640,5500,5540,508929,217435.0,39248121.0
2004-02-20,5530,5530,5400,5400,188940,211940.0,39248121.0
2004-02-23,5390,5480,5380,5410,191588,212332.0,39248121.0
2004-02-24,5380,5460,5380,5410,210642,212332.0,39248121.0
2004-02-25,5400,5550,5400,5520,239282,216650.0,39248121.0
2004-02-26,5590,5660,5480,5570,349250,218612.0,39248121.0
2004-02-27,5670,5720,5530,5530,503240,217042.0,39248121.0
2004-03-02,5560,5750,5520,5700,534856,223714.0,39248121.0
2004-03-03,5730,5730,5630,5700,304160,223714.0,39248121.0
2004-03-04,5680,5840,5670,5770,399910,226462.0,39248121.0
2004-03-05,5810,6050,5770,6040,1010925,237059.0,39248121.0
2004-03-08,6150,6250,5960,5980,543670,234704.0,39248121.0
2004-03-09,5910,6040,5910,5950,227341,233526.0,39248121.0
2004-03-10,5900,5980,5830,5900,273700,231564.0,39248121.0
2004-03-11,5840,6000,5830,6000,254631,235489.0,39248121.0
2004-03-12,5950,5990,5320,5850,561360,229602.0,39248121.0
2004-03-15,5800,5840,5680,5700,235920,223714.0,39248121.0
2004-03-16,5580,5660,5550,5640,274820,221359.0,39248121.0
2004-03-17,5620,5980,5620,5980,299019,234704.0,39248121.0
2004-03-18,5960,5980,5880,5940,174430,233134.0,39248121.0
2004-03-19,5910,6200,5830,6100,536360,239414.0,39248121.0
2004-03-22,6070,6200,6000,6040,212140,237059.0,39248121.0
2004-03-23,5990,6020,5860,6000,170550,235489.0,39248121.0
2004-03-24,5940,6250,5940,6220,379030,244123.0,39248121.0
2004-03-25,6220,6270,6020,6140,528450,240983.0,39248121.0
2004-03-26,6190,6240,6080,6240,423245,244908.0,39248121.0
2004-03-29,6220,6350,6160,6350,304800,249226.0,39248121.0
2004-03-30,6320,6500,6320,6380,284020,250403.0,39248121.0
2004-03-31,6430,6480,6220,6340,310600,248833.0,39248121.0
2004-04-01,6370,6460,6300,6460,310760,253543.0,39248121.0
2004-04-02,6460,6500,6350,6430,194210,252365.0,39248121.0
2004-04-06,6450,6490,6350,6370,241680,250011.0,39248121.0
2004-04-07,6370,6440,6290,6350,234001,249226.0,39248121.0
2004-04-08,6350,6390,6300,6330,209144,248441.0,39248121.0
2004-04-09,6350,6370,6240,6300,173340,247263.0,39248121.0
2004-04-12,6240,6520,6240,6320,745956,248048.0,39248121.0
2004-04-13,6400,6430,6300,6320,225056,248048.0,39248121.0
2004-04-14,6280,6380,6280,6310,201640,247656.0,39248121.0
2004-04-16,6330,6400,6300,6320,230679,248048.0,39248121.0
2004-04-19,6370,6370,6300,6320,161177,248048.0,39248121.0
2004-04-20,6370,6380,6240,6350,288820,249226.0,39248121.0
2004-04-21,6290,6390,6270,6390,405092,250795.0,39248121.0
2004-04-22,6440,6620,6400,6500,694484,255113.0,39248121.0
2004-04-23,6590,6600,6420,6420,262850,251973.0,39248121.0
2004-04-26,6400,6490,6290,6300,336440,247263.0,39248121.0
2004-04-27,6280,6390,6230,6260,173110,245693.0,39248121.0
2004-04-28,6260,6290,6000,6010,315710,235881.0,39248121.0
2004-04-29,5910,5950,5760,5760,309753,226069.0,39248121.0
2004-04-30,5800,5890,5760,5820,207240,228424.0,39248121.0
2004-05-03,5820,5930,5820,5910,82810,231956.0,39248121.0
2004-05-04,5910,5980,5880,5970,106003,234311.0,39248121.0
2004-05-06,5950,5970,5500,5540,203343,217435.0,39248121.0
2004-05-07,5490,5520,5380,5470,181350,214687.0,39248121.0
2004-05-10,5540,5550,5210,5210,286207,204483.0,39248121.0
2004-05-11,5180,5250,5090,5120,202860,200950.0,39248121.0
2004-05-12,5210,5270,5100,5130,410119,201343.0,39248121.0
2004-05-13,5140,5200,5060,5060,208036,198595.0,39248121.0
2004-05-14,5090,5130,4935,4985,323630,195652.0,39248121.0
2004-05-17,4925,4980,4650,4700,258400,184466.0,39248121.0
2004-05-18,4650,4750,4600,4710,293140,184859.0,39248121.0
2004-05-19,4790,4940,4790,4920,195700,193101.0,39248121.0
2004-05-20,4830,4910,4780,4895,106434,192120.0,39248121.0
2004-05-21,4900,5060,4900,5000,191750,196241.0,39248121.0
2004-05-24,5070,5120,5000,5100,245547,200165.0,39248121.0
2004-05-25,5050,5050,4950,4960,207957,194671.0,39248121.0
2004-05-27,5020,5060,4965,4980,242170,195456.0,39248121.0
2004-05-28,5010,5050,4980,4980,141530,195456.0,39248121.0
2004-05-31,4980,5000,4940,5000,90320,196241.0,39248121.0
2004-06-01,5030,5170,5030,5150,256420,202128.0,39248121.0
2004-06-02,5140,5270,5060,5270,220692,206838.0,39248121.0
2004-06-03,5270,5270,5010,5010,234690,196633.0,39248121.0
2004-06-04,5000,5100,4960,5100,169660,200165.0,39248121.0
2004-06-07,5140,5220,5130,5200,173590,204090.0,39248121.0
2004-06-08,5260,5280,5170,5250,195650,206053.0,39248121.0
2004-06-09,5270,5400,5270,5400,387900,211940.0,39248121.0
2004-06-10,5360,5410,5280,5330,130890,209192.0,39248121.0
2004-06-11,5390,5390,5150,5180,140630,203305.0,39248121.0
2004-06-14,5100,5200,5020,5030,258960,197418.0,39248121.0
2004-06-15,5030,5080,4970,5050,145080,198203.0,39248121.0
2004-06-16,5020,5110,5020,5050,110140,198203.0,39248121.0
2004-06-17,5050,5100,5030,5050,105780,198203.0,39248121.0
2004-06-18,5030,5070,4950,5000,105320,196241.0,39248121.0
2004-06-21,4970,5040,4960,4975,237670,195259.0,39248121.0
2004-06-22,4980,5030,4945,4960,234800,194671.0,39248121.0
2004-06-23,4980,5000,4950,4960,82294,194671.0,39248121.0
2004-06-24,4995,5140,4960,5140,243480,201735.0,39248121.0
2004-06-25,5080,5180,5080,5150,226190,202128.0,39248121.0
2004-06-28,5190,5240,5100,5230,151430,205268.0,39248121.0
2004-06-29,5180,5280,5160,5240,227630,205660.0,39248121.0
2004-06-30,5270,5440,5240,5340,332910,209585.0,39248121.0
2004-07-01,5380,5570,5360,5500,712390,215865.0,39248121.0
2004-07-02,5450,5520,5390,5410,258559,212332.0,39248121.0
2004-07-05,5420,5420,5260,5310,215790,208408.0,39248121.0
2004-07-06,5320,5380,5300,5340,67973,209585.0,39248121.0
2004-07-07,5240,5370,5180,5370,168330,210762.0,39248121.0
2004-07-08,5360,5420,5330,5380,78300,211155.0,39248121.0
2004-07-09,5380,5380,5250,5270,86637,206838.0,39248121.0
2004-07-12,5260,5370,5260,5300,53490,208015.0,39248121.0
2004-07-13,5350,5360,5290,5330,55470,209192.0,39248121.0
2004-07-14,5340,5420,5330,5380,139930,211155.0,39248121.0
2004-07-15,5400,5420,5290,5380,117820,211155.0,39248121.0
2004-07-16,5350,5420,5310,5410,165223,212332.0,39248121.0
2004-07-19,5350,5450,5350,5420,115672,212725.0,39248121.0
2004-07-20,5420,5430,5290,5300,119230,208015.0,39248121.0
2004-07-21,5320,5490,5320,5450,259566,213902.0,39248121.0
2004-07-22,5390,5530,5360,5410,205660,212332.0,39248121.0
2004-07-23,5450,5460,5280,5280,170915,207230.0,39248121.0
2004-07-26,5250,5250,5200,5200,98041,204090.0,39248121.0
2004-07-27,5180,5280,5180,5200,94456,204090.0,39248121.0
2004-07-28,5220,5260,5190,5210,65975,204483.0,39248121.0
2004-07-29,5180,5200,5000,5080,208611,199380.0,39248121.0
2004-07-30,5100,5130,5070,5120,97490,200950.0,39248121.0
2004-08-02,5120,5120,4990,4990,207953,195848.0,39248121.0
2004-08-03,5020,5190,5020,5170,118920,202913.0,39248121.0
2004-08-04,5090,5140,5070,5120,191800,200950.0,39248121.0
2004-08-05,5100,5270,5060,5270,134730,206838.0,39248121.0
2004-08-06,5160,5220,5120,5130,35569,201343.0,39248121.0
2004-08-09,5100,5150,5080,5150,54020,202128.0,39248121.0
2004-08-10,5150,5150,5100,5130,43980,201343.0,39248121.0
2004-08-11,5160,5170,5110,5110,89514,200558.0,39248121.0
2004-08-12,5120,5200,5110,5150,99040,202128.0,39248121.0
2004-08-13,5180,5420,5150,5420,372583,212725.0,39248121.0
2004-08-16,5430,5530,5340,5510,320340,216257.0,39248121.0
2004-08-17,5590,5910,5560,5790,1156043,227247.0,39248121.0
2004-08-18,5810,5840,5610,5680,405263,222929.0,39248121.0
2004-08-19,5740,5740,5640,5670,259360,222537.0,39248121.0
2004-08-20,5630,5690,5590,5600,169919,219789.0,39248121.0
2004-08-23,5610,5690,5600,5650,172210,221752.0,39248121.0
2004-08-24,5660,5660,5550,5650,127754,221752.0,39248121.0
2004-08-25,5660,5690,5590,5690,168680,223322.0,39248121.0
2004-08-26,5720,5790,5630,5780,288421,226854.0,39248121.0
2004-08-27,5740,5780,5600,5620,308497,220574.0,39248121.0
2004-08-30,5640,5650,5500,5520,187440,216650.0,39248121.0
2004-08-31,5530,5600,5490,5600,132694,219789.0,39248121.0
2004-09-01,5600,5670,5590,5670,183161,222537.0,39248121.0
2004-09-02,5680,5900,5680,5810,575280,228032.0,39248121.0
2004-09-03,5900,5990,5800,5850,551801,229602.0,39248121.0
2004-09-06,5860,5900,5840,5860,263228,229994.0,39248121.0
2004-09-07,5900,5960,5830,5860,394070,229994.0,39248121.0
2004-09-08,5900,6030,5860,5900,401717,231564.0,39248121.0
2004-09-09,5920,6060,5920,6040,672653,237059.0,39248121.0
2004-09-10,6040,6040,5940,6000,459321,235489.0,39248121.0
2004-09-13,5980,6010,5820,5880,567010,230779.0,39248121.0
2004-09-14,5880,5920,5750,5790,303299,227247.0,39248121.0
2004-09-15,5790,5820,5690,5730,265211,224892.0,39248121.0
2004-09-16,5710,5850,5690,5770,184560,226462.0,39248121.0
2004-09-17,5780,5880,5750,5870,176739,230386.0,39248121.0
2004-09-20,5870,5960,5870,5930,199448,232741.0,39248121.0
2004-09-21,5930,5930,5820,5860,154594,229994.0,39248121.0
2004-09-22,5840,5880,5660,5670,303671,222537.0,39248121.0
2004-09-23,5620,5640,5540,5540,183351,217435.0,39248121.0
2004-09-24,5560,5640,5560,5630,136330,220967.0,39248121.0
2004-09-30,5640,5690,5600,5650,208569,221752.0,39248121.0
2004-10-01,5690,5730,5630,5730,307040,224892.0,39248121.0
2004-10-04,5780,5810,5740,5780,320345,226854.0,39248121.0
2004-10-05,5780,5810,5680,5690,315170,223322.0,39248121.0
2004-10-06,5700,5730,5640,5650,229125,221752.0,39248121.0
2004-10-07,5680,5910,5660,5900,554116,231564.0,39248121.0
2004-10-08,5890,5960,5830,5890,434518,231171.0,39248121.0
2004-10-11,5860,6170,5850,6100,696740,239414.0,39248121.0
2004-10-12,6080,6080,5780,5810,465310,228032.0,39248121.0
2004-10-13,5840,5930,5840,5870,213490,230386.0,39248121.0
2004-10-14,5820,5870,5720,5740,192168,225284.0,39248121.0
2004-10-15,5660,5720,5630,5680,161121,222929.0,39248121.0
2004-10-18,5700,5700,5630,5630,144679,220967.0,39248121.0
2004-10-19,5680,5750,5640,5690,129900,223322.0,39248121.0
2004-10-20,5640,5690,5530,5530,277720,217042.0,39248121.0
2004-10-21,5550,5640,5510,5550,217472,217827.0,39248121.0
2004-10-22,5560,5620,5530,5550,175780,217827.0,39248121.0
2004-10-25,5520,5520,5410,5450,342818,213902.0,39248121.0
2004-10-26,5450,5510,5440,5490,265520,215472.0,39248121.0
2004-10-27,5530,5650,5510,5650,258720,221752.0,39248121.0
2004-10-28,5670,5780,5660,5780,246040,226854.0,39248121.0
2004-10-29,5710,5840,5680,5750,237600,225677.0,39248121.0
2004-11-01,5810,5930,5780,5860,240367,229994.0,39248121.0
2004-11-02,5980,6000,5860,5880,274540,230779.0,39248121.0
2004-11-03,5870,6030,5830,5980,481086,234704.0,39248121.0
2004-11-04,5960,6080,5950,6030,540340,236666.0,39248121.0
2004-11-05,6090,6130,5940,5980,194022,234704.0,39248121.0
2004-11-08,6000,6020,5870,5880,324971,230779.0,39248121.0
2004-11-09,5890,5930,5860,5880,106020,230779.0,39248121.0
2004-11-10,5890,6340,5890,6340,2281359,248833.0,39248121.0
2004-11-11,6320,6410,6220,6390,899910,250795.0,39248121.0
2004-11-12,6480,6610,6370,6400,1261532,251188.0,39248121.0
2004-11-15,6430,6440,6350,6370,455491,250011.0,39248121.0
2004-11-16,6420,6460,6300,6400,482756,251188.0,39248121.0
2004-11-17,6400,6690,6400,6550,888961,257075.0,39248121.0
2004-11-18,6570,6820,6530,6700,779101,262962.0,39248121.0
2004-11-19,6770,6780,6600,6690,504355,262570.0,39248121.0
2004-11-22,6620,6660,6500,6520,232048,255898.0,39248121.0
2004-11-23,6520,6580,6420,6460,409553,253543.0,39248121.0
2004-11-24,6430,6570,6400,6490,472660,254720.0,39248121.0
2004-11-25,6570,6620,6540,6550,361501,257075.0,39248121.0
2004-11-26,6560,6780,6560,6650,605244,261000.0,39248121.0
2004-11-29,6710,6770,6650,6750,283220,264925.0,39248121.0
2004-11-30,6780,6870,6710,6720,646899,263747.0,39248121.0
2004-12-01,6720,6780,6660,6700,407838,262962.0,39248121.0
2004-12-02,6790,6790,6480,6530,677979,256290.0,39248121.0
2004-12-03,6550,6600,6530,6540,309203,256683.0,39248121.0
2004-12-06,6550,6570,6490,6550,172260,257075.0,39248121.0
2004-12-07,6540,6550,6350,6350,416772,249226.0,39248121.0
2004-12-08,6330,6400,6210,6300,206826,247263.0,39248121.0
2004-12-09,6290,6550,6250,6350,276860,249226.0,39248121.0
2004-12-10,6390,6530,6320,6500,230725,255113.0,39248121.0
2004-12-13,6490,6550,6410,6480,154698,254328.0,39248121.0
2004-12-14,6500,6550,6450,6520,161755,255898.0,39248121.0
2004-12-15,6480,6620,6480,6580,192147,258253.0,39248121.0
2004-12-16,6580,6630,6440,6450,221599,253150.0,39248121.0
2004-12-17,6460,6500,6400,6440,102430,252758.0,39248121.0
2004-12-20,6490,6540,6420,6530,93290,256290.0,39248121.0
2004-12-21,6530,6600,6500,6600,162550,259038.0,39248121.0
2004-12-22,6580,6650,6550,6590,122172,258645.0,39248121.0
2004-12-23,6590,6590,6390,6470,169481,253935.0,39248121.0
2004-12-24,6400,6490,6370,6390,108803,250795.0,39248121.0
2004-12-27,6470,6470,6330,6330,130566,248441.0,39248121.0
2004-12-28,6370,6440,6330,6380,118920,250403.0,39248121.0
2004-12-29,6290,6360,6230,6340,122850,248833.0,39248121.0
2004-12-30,6290,6330,6140,6270,445792,246086.0,39248121.0
2005-01-03,6290,6290,6190,6200,233333,243338.0,39248121.0
2005-01-04,6210,6210,6130,6140,257697,240983.0,39248121.0
2005-01-05,6120,6210,6110,6190,197423,242946.0,39248121.0
2005-01-06,6160,6240,6130,6190,164940,242946.0,39248121.0
2005-01-07,6250,6310,6210,6290,243160,246871.0,39248121.0
2005-01-10,6300,6310,6230,6290,177060,246871.0,39248121.0
2005-01-11,6300,6480,6280,6480,557290,254328.0,39248121.0
2005-01-12,6480,6480,6380,6420,135870,251973.0,39248121.0
2005-01-13,6400,6480,6340,6370,156753,250011.0,39248121.0
2005-01-14,6380,6420,6300,6350,197411,249226.0,39248121.0
2005-01-17,6400,6450,6350,6420,310000,251973.0,39248121.0
2005-01-18,6450,6470,6400,6400,227251,251188.0,39248121.0
2005-01-19,6420,6610,6420,6580,456526,258253.0,39248121.0
2005-01-20,6550,6570,6460,6540,211511,256683.0,39248121.0
2005-01-21,6480,6530,6370,6410,369055,251580.0,39248121.0
2005-01-24,6350,6420,6320,6330,288845,248441.0,39248121.0
2005-01-25,6310,6330,6200,6220,210646,244123.0,39248121.0
2005-01-26,6230,6320,6230,6300,216460,247263.0,39248121.0
2005-01-27,6340,6580,6310,6570,621982,257860.0,39248121.0
2005-01-28,6530,6570,6450,6530,238500,256290.0,39248121.0
2005-01-31,6600,6740,6560,6600,668849,259038.0,39248121.0
2005-02-01,6560,6690,6550,6580,202290,258253.0,39248121.0
2005-02-02,6610,6690,6580,6640,248761,260608.0,39248121.0
2005-02-03,6560,6680,6560,6560,202330,257468.0,39248121.0
2005-02-04,6550,6710,6550,6710,218650,263355.0,39248121.0
2005-02-07,6710,6760,6670,6730,248231,264140.0,39248121.0
2005-02-11,6700,6700,6540,6590,477487,258645.0,39248121.0
2005-02-14,6590,6640,6550,6580,620001,258253.0,39248121.0
2005-02-15,6610,6750,6560,6720,419702,263747.0,39248121.0
2005-02-16,6720,6800,6620,6680,508272,262177.0,39248121.0
2005-02-17,6710,6810,6560,6580,782147,258253.0,39248121.0
2005-02-18,6580,6630,6520,6570,446930,257860.0,39248121.0
2005-02-21,6630,6810,6630,6750,988740,264925.0,39248121.0
2005-02-22,6750,6760,6560,6560,379866,257468.0,39248121.0
2005-02-23,6530,6610,6520,6570,465300,257860.0,39248121.0
2005-02-24,6600,6700,6590,6660,357781,261392.0,39248121.0
2005-02-25,6670,6830,6670,6710,636550,263355.0,39248121.0
2005-02-28,6800,7140,6780,7100,1285131,278662.0,39248121.0
2005-03-02,7120,7280,6990,7200,1095359,282586.0,39248121.0
2005-03-03,7170,7320,7100,7240,480091,284156.0,39248121.0
2005-03-04,7170,7280,7130,7170,453561,281409.0,39248121.0
2005-03-07,7190,7260,6950,7000,459350,274737.0,39248121.0
2005-03-08,7010,7070,6850,6900,343153,270812.0,39248121.0
2005-03-09,6920,7390,6880,7370,966771,289259.0,39248121.0
2005-03-10,7350,7640,7260,7580,658671,297501.0,39248121.0
2005-03-11,7650,7660,7470,7580,541937,297501.0,39248121.0
2005-03-14,7580,7690,7500,7640,533016,299856.0,39248121.0
2005-03-15,7710,7810,7350,7350,917807,288474.0,39248121.0
2005-03-16,7300,7450,7170,7220,497062,283371.0,39248121.0
2005-03-17,7110,7200,6670,6750,1199960,264925.0,39248121.0
2005-03-18,6750,6880,6730,6800,523701,266887.0,39248121.0
2005-03-21,6800,6920,6700,6920,288460,271597.0,39248121.0
2005-03-22,6920,7000,6830,6920,324423,271597.0,39248121.0
2005-03-23,6870,6960,6770,6840,351338,268457.0,39248121.0
2005-03-24,6860,6880,6590,6630,313533,260215.0,39248121.0
2005-03-25,6600,6780,6590,6750,148252,264925.0,39248121.0
2005-03-28,6730,6910,6730,6810,239521,267280.0,39248121.0
2005-03-29,6810,6870,6690,6700,174610,262962.0,39248121.0
2005-03-30,6680,6700,6600,6690,183917,262570.0,39248121.0
2005-03-31,6770,6770,6630,6660,328758,261392.0,39248121.0
2005-04-01,6660,6850,6630,6820,337650,267672.0,39248121.0
2005-04-04,6750,6850,6690,6800,260701,266887.0,39248121.0
2005-04-06,6820,6860,6770,6810,324193,267280.0,39248121.0
2005-04-07,6860,6910,6780,6890,258962,270420.0,39248121.0
2005-04-08,6930,7010,6880,6990,280120,274344.0,39248121.0
2005-04-11,6980,6990,6870,6870,141905,269635.0,39248121.0
2005-04-12,6830,7010,6830,7000,248820,274737.0,39248121.0
2005-04-13,7020,7070,6990,7010,241170,275129.0,39248121.0
2005-04-14,6990,7000,6830,6840,285699,268457.0,39248121.0
2005-04-15,6800,6820,6650,6730,265220,264140.0,39248121.0
2005-04-18,6640,6690,6410,6460,267890,253543.0,39248121.0
2005-04-19,6480,6570,6410,6550,142131,257075.0,39248121.0
2005-04-20,6520,6730,6520,6710,196250,263355.0,39248121.0
2005-04-21,6590,6680,6560,6660,115930,261392.0,39248121.0
2005-04-22,6740,6810,6740,6770,181910,265710.0,39248121.0
2005-04-25,6780,7050,6780,7000,413066,274737.0,39248121.0
2005-04-26,7020,7020,6860,6900,156243,270812.0,39248121.0
2005-04-27,6850,6920,6770,6770,216194,265710.0,39248121.0
2005-04-28,6810,6850,6690,6750,154210,264925.0,39248121.0
2005-04-29,6660,6730,6650,6710,109828,263355.0,39248121.0
2005-05-02,6730,6800,6730,6750,51250,264925.0,39248121.0
2005-05-03,6840,6890,6770,6840,168250,268457.0,39248121.0
2005-05-04,6860,7000,6860,6990,137250,274344.0,39248121.0
2005-05-06,7000,7030,6970,7020,202860,275522.0,39248121.0
2005-05-09,7020,7030,6930,6970,182952,273559.0,39248121.0
2005-05-10,7010,7200,7010,7090,324808,278269.0,39248121.0
2005-05-11,7110,7140,7020,7030,145110,275914.0,39248121.0
2005-05-12,7030,7050,6920,6920,276540,271597.0,39248121.0
2005-05-13,6890,6950,6790,6830,330491,268065.0,39248121.0
2005-05-16,6840,6910,6800,6890,237656,270420.0,39248121.0
2005-05-17,6930,6980,6860,6860,269212,269242.0,39248121.0
2005-05-18,6910,6920,6730,6730,376170,264140.0,39248121.0
