넷마블(251270),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-07-14,146000,147000,144500,145500,148846,12368970.0,85010104.0
2017-07-17,145500,146500,144500,145500,102387,12368970.0,85010104.0
2017-07-18,146000,146500,144500,145000,115522,12326465.0,85010104.0
2017-07-19,145000,145000,142500,145000,158087,12326465.0,85010104.0
2017-07-20,146000,149000,145000,148500,190152,12624140.0,85011042.0
2017-07-21,149000,149500,146500,148000,120518,12581634.0,85011042.0
2017-07-24,149500,149500,148000,149000,86607,12666645.0,85011042.0
2017-07-25,149500,149500,146000,146500,133767,12454118.0,85011042.0
2017-07-26,147500,147500,144500,146000,121396,12411612.0,85011042.0
2017-07-27,146500,146500,145000,146000,67004,12411612.0,85011042.0
2017-07-28,146000,146500,144500,144500,115409,12284096.0,85011042.0
2017-07-31,144000,145500,142500,143000,126376,12156579.0,85011042.0
2017-08-01,143500,144000,141500,141500,165735,12029062.0,85011042.0
2017-08-02,142500,143000,141500,141500,104535,12029062.0,85011042.0
2017-08-03,141500,141500,135500,136500,314969,11604007.0,85011042.0
2017-08-04,136000,137500,129500,130500,505939,11093941.0,85011042.0
2017-08-07,128500,135500,128500,134500,334626,11433985.0,85011042.0
2017-08-08,135500,136000,133500,135500,108453,11518996.0,85011042.0
2017-08-09,134500,137000,134000,134500,136255,11433985.0,85011042.0
2017-08-10,134000,134500,129500,130500,284470,11093941.0,85011042.0
2017-08-11,128500,131000,126500,127500,241741,10838908.0,85011042.0
2017-08-14,127000,131500,123500,131000,484611,11136447.0,85011042.0
2017-08-16,131000,136500,129500,136500,335214,11604007.0,85011042.0
2017-08-17,135500,137000,134000,135500,122988,11518996.0,85011042.0
2017-08-18,134000,138500,132000,138500,181977,11774029.0,85011042.0
2017-08-21,139000,143000,137500,142500,299616,12115071.0,85018042.0
2017-08-22,143000,145000,142000,144500,326501,12285107.0,85018042.0
2017-08-23,145000,145500,141500,143500,220314,12200089.0,85018042.0
2017-08-24,154500,157000,151500,155500,1363312,13220306.0,85018042.0
2017-08-25,153000,153500,147000,150000,922485,12752706.0,85018042.0
2017-08-28,151500,153500,148000,148500,254527,12625179.0,85018042.0
2017-08-29,148000,149000,143500,145500,248788,12370125.0,85018042.0
2017-08-30,148000,153000,148000,152500,389665,12965251.0,85018042.0
2017-08-31,153000,154500,149000,154500,263067,13135287.0,85018042.0
2017-09-01,153000,155000,151500,154500,206062,13135287.0,85018042.0
2017-09-04,149500,153500,149500,150000,194367,12752706.0,85018042.0
2017-09-05,152000,152500,149500,150500,125772,12795215.0,85018042.0
2017-09-06,152000,157000,150500,157000,408286,13347833.0,85018042.0
2017-09-07,156000,159000,156000,158000,317444,13432851.0,85018042.0
2017-09-08,156500,157000,149000,150500,369958,12795215.0,85018042.0
2017-09-11,151000,152500,149500,150000,146497,12752706.0,85018042.0
2017-09-12,150500,151000,146000,147000,220881,12497652.0,85018042.0
2017-09-13,147000,149000,145500,149000,189246,12667688.0,85018042.0
2017-09-14,149500,152000,147500,149500,195202,12710197.0,85018042.0
2017-09-15,149000,150500,148000,150500,181765,12795215.0,85018042.0
2017-09-18,150500,155000,150000,154500,287462,13135287.0,85018042.0
2017-09-19,155000,156000,153000,154500,196158,13135287.0,85018042.0
2017-09-20,156000,157500,155000,156500,256313,13305381.0,85018412.0
2017-09-21,156000,156500,154000,156000,163436,13262872.0,85018412.0
2017-09-22,155000,155500,150500,151500,215851,12880289.0,85018412.0
2017-09-25,151500,152500,149000,150000,147017,12752762.0,85018412.0
2017-09-26,150500,151000,149500,150000,225070,12752762.0,85018412.0
2017-09-27,149500,152500,149000,149500,193536,12710253.0,85018412.0
2017-09-28,149000,150000,147500,148000,128300,12582725.0,85018412.0
2017-09-29,150000,151500,148500,151500,113389,12880289.0,85018412.0
2017-10-10,152500,152500,149500,151500,153927,12880289.0,85018412.0
2017-10-11,151500,153500,150500,152500,88344,12965308.0,85018412.0
2017-10-12,153500,153500,148500,149000,293874,12667743.0,85018412.0
2017-10-13,149000,163500,148500,162000,905002,13772983.0,85018412.0
2017-10-16,162000,163500,159500,161000,277650,13687964.0,85018412.0
2017-10-17,162500,171500,160500,169500,775357,14410621.0,85018412.0
2017-10-18,171000,177000,170000,176500,729789,15005750.0,85018412.0
2017-10-19,176500,176500,170500,173000,415227,14708185.0,85018412.0
2017-10-20,171500,174500,167000,173500,381346,14750694.0,85018412.0
2017-10-23,173000,175500,169000,171000,210946,14538148.0,85018412.0
2017-10-24,172500,178000,171000,177000,534099,15048259.0,85018412.0
2017-10-25,177000,179000,173500,175000,302473,14878222.0,85018412.0
2017-10-26,175000,177000,173500,175500,190939,14920731.0,85018412.0
2017-10-27,175500,178000,172500,177500,237931,15090768.0,85018412.0
2017-10-30,177500,178000,170000,170500,319823,14495639.0,85018412.0
2017-10-31,170500,174500,167500,174000,266244,14793204.0,85018412.0
2017-11-01,172000,173500,170000,172000,233214,14623167.0,85018412.0
2017-11-02,172500,179500,172500,177500,340360,15090768.0,85018412.0
2017-11-03,173500,176000,172500,175000,189676,14878222.0,85018412.0
2017-11-06,176000,187500,176000,186500,759611,15855934.0,85018412.0
2017-11-07,188500,189000,185000,185500,331002,15770915.0,85018412.0
2017-11-08,186000,187500,181500,184500,447132,15685897.0,85018412.0
2017-11-09,186500,187000,182500,186000,317563,15813425.0,85018412.0
2017-11-10,186500,192500,186000,189500,435867,16110989.0,85018412.0
2017-11-13,190500,197500,182000,185500,637935,15770915.0,85018412.0
2017-11-14,179500,188000,179000,186500,2349191,15855934.0,85018412.0
2017-11-15,190500,193500,186500,192500,538018,16366044.0,85018412.0
2017-11-16,190000,192000,186500,191000,304893,16238517.0,85018412.0
2017-11-17,193000,194000,184000,185000,397025,15729700.0,85025404.0
2017-11-20,185500,187000,183500,183500,226439,15602162.0,85025404.0
2017-11-21,186500,192500,185500,191000,501789,16239852.0,85025404.0
2017-11-22,192500,193000,184500,185000,382312,15729700.0,85025404.0
2017-11-23,187500,189000,185500,187500,204055,15942263.0,85025404.0
2017-11-24,189500,192000,188000,188500,247320,16027289.0,85025404.0
2017-11-27,191000,191500,182500,186000,321870,15814725.0,85025404.0
2017-11-28,186500,188000,175000,178000,476893,15134522.0,85025404.0
2017-11-29,180500,183000,173000,179000,524606,15219547.0,85025404.0
2017-11-30,177500,177500,169000,169000,511746,14369293.0,85025404.0
2017-12-01,170000,184000,170000,183000,617111,15559649.0,85025404.0
2017-12-04,183000,187000,181500,186000,331679,15814725.0,85025404.0
2017-12-05,184500,185000,178000,182500,297149,15517136.0,85025404.0
2017-12-06,180000,187000,180000,183000,281721,15559649.0,85025404.0
2017-12-07,186500,186500,179000,182000,298715,15474624.0,85025404.0
2017-12-08,182000,186000,181000,185500,332765,15772212.0,85025404.0
2017-12-11,186000,189500,186000,188000,369858,15984776.0,85025404.0
2017-12-12,188500,192500,187000,192500,357803,16367390.0,85025404.0
2017-12-13,191000,200000,191000,198500,703577,16877543.0,85025404.0
2017-12-14,199000,200000,193500,199500,1878360,16962568.0,85025404.0
2017-12-15,197500,197500,189500,191000,621734,16239852.0,85025404.0
2017-12-18,190000,194000,188500,190500,321564,16197339.0,85025404.0
2017-12-19,188000,192000,186500,188000,240933,15984776.0,85025404.0
2017-12-20,187000,188000,180000,181000,390223,15389776.0,85026385.0
2017-12-21,179500,181000,178000,178500,216249,15177210.0,85026385.0
2017-12-22,180000,184500,178500,183000,230688,15559828.0,85026385.0
2017-12-26,183000,185500,181500,184500,232325,15687368.0,85026385.0
2017-12-27,185000,189500,182000,189500,185701,16112500.0,85026385.0
2017-12-28,190500,193500,186500,188500,147604,16027474.0,85026385.0
2018-01-02,188500,191000,187000,188500,116732,16027474.0,85026385.0
2018-01-03,184000,186000,180000,181000,339535,15389776.0,85026385.0
2018-01-04,180000,180000,170500,171500,617781,14582025.0,85026385.0
2018-01-05,171500,172000,165000,166500,548947,14156893.0,85026385.0
2018-01-08,168500,169000,164000,165500,319328,14071867.0,85026385.0
2018-01-09,166000,169500,165500,168500,282347,14326946.0,85026385.0
2018-01-10,169500,170000,165000,168000,277028,14284433.0,85026385.0
2018-01-11,168500,169000,165500,166000,256453,14114380.0,85026385.0
2018-01-12,168000,169000,159500,161500,476619,13731761.0,85026385.0
2018-01-15,164000,167000,162500,163500,275891,13901814.0,85026385.0
2018-01-16,163000,167000,162000,166500,192237,14156893.0,85026385.0
2018-01-17,165000,169000,163500,168500,235947,14326946.0,85026385.0
2018-01-18,166500,169000,166000,166500,236254,14156893.0,85026385.0
2018-01-19,166000,170000,164500,167500,252453,14241919.0,85026385.0
2018-01-22,169500,169500,163000,164000,184331,13944458.0,85027180.0
2018-01-23,163000,169000,163000,167500,198715,14242053.0,85027180.0
2018-01-24,166500,168500,165500,167500,139936,14242053.0,85027180.0
2018-01-25,166000,169000,165000,165500,157691,14071998.0,85027180.0
2018-01-26,165000,176000,165000,175500,635249,14922270.0,85027180.0
2018-01-29,175000,175000,171000,172000,238003,14624675.0,85027180.0
2018-01-30,173000,175000,170000,170000,172204,14454621.0,85027180.0
2018-01-31,169000,174500,168000,174000,200071,14794729.0,85027180.0
2018-02-01,173000,178000,172000,173500,174593,14752216.0,85027180.0
2018-02-02,173000,174000,168500,169500,163586,14412107.0,85027180.0
2018-02-05,165500,168000,160000,161000,257288,13689376.0,85027180.0
2018-02-06,154500,157500,149500,153000,459578,13009159.0,85027180.0
2018-02-07,153500,154000,140500,140500,1037686,11946319.0,85027180.0
2018-02-08,140500,142000,136000,140500,392298,11946319.0,85027180.0
2018-02-09,136000,139500,135000,136000,354694,11563696.0,85027180.0
2018-02-12,137500,143500,137000,142500,274326,12116373.0,85027180.0
2018-02-13,145500,148000,143500,146000,472444,12413968.0,85027180.0
2018-02-14,146000,146500,141500,142500,258855,12116373.0,85027180.0
2018-02-19,146500,148500,143500,147500,208728,12541509.0,85027180.0
2018-02-20,146500,148000,144000,144000,176958,12243914.0,85027180.0
2018-02-21,143500,149500,142500,148500,188547,12626536.0,85027180.0
2018-02-22,147500,152500,146000,151500,231471,12881618.0,85027180.0
2018-02-23,151500,158000,151500,158000,262177,13434294.0,85027180.0
2018-02-26,159000,160000,155000,159000,244569,13519322.0,85027180.0
2018-02-27,157000,158500,155000,156000,202309,13264240.0,85027180.0
2018-02-28,155000,155500,147000,147500,899146,12541509.0,85027180.0
2018-03-02,145000,151500,144500,150000,178473,12754077.0,85027180.0
2018-03-05,147500,149000,142500,143000,270337,12158887.0,85027180.0
2018-03-06,144000,146500,142500,144000,252933,12243914.0,85027180.0
2018-03-07,147000,148500,141500,142000,268632,12073860.0,85027180.0
2018-03-08,142000,145500,141500,145000,272121,12328941.0,85027180.0
2018-03-09,148000,155000,146500,151500,459122,12881618.0,85027180.0
2018-03-12,152500,154500,150000,151500,231306,12881618.0,85027180.0
2018-03-13,150500,152000,148000,148500,202796,12626536.0,85027180.0
2018-03-14,147000,148500,144500,147000,129347,12498995.0,85027180.0
2018-03-15,147500,148500,147000,147500,166750,12541509.0,85027180.0
2018-03-16,149500,152500,147500,149500,210624,12711563.0,85027180.0
2018-03-19,149500,150500,146000,146000,135759,12413968.0,85027180.0
2018-03-20,144500,151000,144000,148000,185968,12584113.0,85027790.0
2018-03-21,148000,152000,148000,149000,171749,12669141.0,85027790.0
2018-03-22,149500,151500,147500,148000,93791,12584113.0,85027790.0
2018-03-23,143500,146000,142500,143000,204733,12158974.0,85027790.0
2018-03-26,142500,147000,141000,146000,210746,12414057.0,85027790.0
2018-03-27,147500,148000,145000,145500,187474,12371543.0,85027790.0
2018-03-28,143500,147000,143500,145000,134381,12329030.0,85027790.0
2018-03-29,147000,147500,145000,147000,231934,12499085.0,85027790.0
2018-03-30,150000,160500,149500,153000,725123,13009252.0,85027790.0
2018-04-02,154500,160500,153000,157500,465021,13391877.0,85027790.0
2018-04-03,155000,160000,154500,159000,306607,13519419.0,85027790.0
2018-04-04,154500,155500,146000,146500,612059,12456571.0,85027790.0
2018-04-05,152500,153000,144500,146500,495606,12456571.0,85027790.0
2018-04-06,147000,147000,142000,142500,307450,12116460.0,85027790.0
2018-04-09,142000,145500,142000,142500,226812,12116460.0,85027790.0
2018-04-10,142000,142500,138000,139000,539097,11818863.0,85027790.0
2018-04-11,140000,141000,138500,139000,277581,11818863.0,85027790.0
2018-04-12,138500,140000,137000,137500,269038,11691321.0,85027790.0
2018-04-13,137500,139500,136500,138500,179732,11776349.0,85027790.0
2018-04-16,139500,140000,133000,133500,351512,11351210.0,85027790.0
2018-04-17,134500,136500,133500,134000,210004,11393724.0,85027790.0
2018-04-18,135000,136000,134500,134500,172263,11436238.0,85027790.0
2018-04-19,132500,133000,128500,129500,359780,11011099.0,85027790.0
2018-04-20,130000,131000,128500,128500,186533,10935496.0,85101133.0
2018-04-23,128000,130000,126000,127500,482895,10850394.0,85101133.0
2018-04-24,127500,131500,126500,129500,345125,11020597.0,85101133.0
2018-04-25,130500,133500,128500,131000,218142,11148248.0,85101133.0
2018-04-26,132500,135000,131000,132000,163482,11233350.0,85101133.0
2018-04-27,137000,145500,135500,142000,1015443,12084361.0,85101133.0
2018-04-30,145500,148500,143000,147500,555092,12552417.0,85101133.0
2018-05-02,144500,149000,143000,148500,375438,12637518.0,85101133.0
2018-05-03,149500,149500,142000,143000,331607,12169462.0,85101133.0
2018-05-04,141000,143000,135000,136000,337502,11573754.0,85101133.0
2018-05-08,135500,136500,132000,134500,253630,11446102.0,85101133.0
2018-05-09,134000,137000,132500,135000,308114,11488653.0,85101133.0
2018-05-10,135000,140000,135000,140000,251083,11914159.0,85101133.0
2018-05-11,140000,141000,136500,140000,146147,11914159.0,85101133.0
2018-05-14,140500,143500,138500,143000,216668,12169462.0,85101133.0
2018-05-15,142500,144500,139000,139500,200443,11871608.0,85101133.0
2018-05-16,139000,143000,137500,141500,147887,12041810.0,85101133.0
2018-05-17,141000,141000,138000,140000,121293,11914159.0,85101133.0
2018-05-18,139000,140000,137500,139500,89278,11871608.0,85101133.0
2018-05-21,141500,144500,140500,141500,198467,12050629.0,85163454.0
2018-05-23,141500,146500,141500,145500,344285,12391283.0,85163454.0
2018-05-24,145500,149500,142500,147500,363553,12561609.0,85163454.0
2018-05-25,148500,150000,146000,150000,260127,12774518.0,85163454.0
2018-05-28,150000,155000,148500,151500,338418,12902263.0,85163454.0
2018-05-29,156500,161500,154500,158000,831698,13455826.0,85163454.0
2018-05-30,160500,165000,155000,157500,559721,13413244.0,85163454.0
2018-05-31,161500,161500,152500,157000,402782,13370662.0,85163454.0
2018-06-01,157500,160500,153500,154500,238444,13157754.0,85163454.0
2018-06-04,161500,161500,156000,157000,399459,13370662.0,85163454.0
2018-06-05,156000,156500,150500,152000,244202,12944845.0,85163454.0
2018-06-07,150000,154000,148000,154000,288833,13115172.0,85163454.0
2018-06-08,152000,154000,150500,151000,138967,12859682.0,85163454.0
2018-06-11,150500,153500,149500,151000,184607,12859682.0,85163454.0
2018-06-12,151000,153000,150000,151000,130121,12859682.0,85163454.0
2018-06-14,152500,153000,150000,152000,192413,12944845.0,85163454.0
2018-06-15,152500,152500,148000,149000,190294,12689355.0,85163454.0
2018-06-18,147000,150000,146500,148000,157847,12604191.0,85163454.0
2018-06-19,146500,150500,146500,149000,172448,12689355.0,85163454.0
2018-06-20,148000,149500,141500,148000,310522,12608679.0,85193779.0
2018-06-21,146000,153000,146000,150500,171999,12821664.0,85193779.0
2018-06-22,149500,156000,149500,155500,262467,13247633.0,85193779.0
2018-06-25,155500,158500,153500,154000,224534,13119842.0,85193779.0
2018-06-26,153500,158000,152500,158000,212663,13460617.0,85193779.0
2018-06-27,158000,159000,155000,158000,169430,13460617.0,85193779.0
2018-06-28,158500,159500,153500,154000,197652,13119842.0,85193779.0
2018-06-29,157000,157000,151500,152500,183324,12992051.0,85193779.0
2018-07-02,151500,152000,148000,149000,154323,12693873.0,85193779.0
2018-07-03,151000,153500,149000,153000,179485,13034648.0,85193779.0
2018-07-04,152500,159000,152000,158500,220130,13503214.0,85193779.0
2018-07-05,158000,158500,153500,155500,157910,13247633.0,85193779.0
2018-07-06,154500,156500,150500,156000,186159,13290230.0,85193779.0
2018-07-09,156000,160500,156000,160500,240017,13673602.0,85193779.0
2018-07-10,161500,164000,161000,163000,205541,13886586.0,85193779.0
2018-07-11,160500,163000,158500,162500,164209,13843989.0,85193779.0
2018-07-12,162500,167000,160500,166500,321006,14184764.0,85193779.0
2018-07-13,164500,167000,158000,159000,292058,13545811.0,85193779.0
2018-07-16,155500,156500,148000,150000,486751,12779067.0,85193779.0
2018-07-17,149500,150500,146000,149500,174137,12736470.0,85193779.0
2018-07-18,149500,151500,148000,148500,127235,12651276.0,85193779.0
2018-07-19,148500,150500,145500,146000,129437,12438292.0,85193779.0
2018-07-20,147000,149000,146000,146000,99020,12440684.0,85210167.0
2018-07-23,146500,148500,146000,148500,113095,12653710.0,85210167.0
2018-07-24,149500,151000,146500,147000,113300,12525895.0,85210167.0
2018-07-25,147500,149500,147000,149000,96526,12696315.0,85210167.0
2018-07-26,150000,150500,148500,150000,81443,12781525.0,85210167.0
2018-07-27,151500,151500,146500,146500,132989,12483289.0,85210167.0
2018-07-30,144500,146000,140500,141000,252571,12014634.0,85210167.0
2018-07-31,141000,147000,140500,144500,170296,12312869.0,85210167.0
2018-08-01,146500,149000,145000,145500,126748,12398079.0,85210167.0
2018-08-02,145500,146500,141500,142500,136733,12142449.0,85210167.0
2018-08-03,142500,143500,142000,143000,80136,12185054.0,85210167.0
2018-08-06,142500,145000,142500,144500,90193,12312869.0,85210167.0
2018-08-07,143500,144000,142000,143500,78647,12227659.0,85210167.0
2018-08-08,142500,143500,140500,142000,164582,12099844.0,85210167.0
2018-08-09,130000,130500,122500,126000,1245103,10736481.0,85210167.0
2018-08-10,126500,128500,125000,127000,255849,10821691.0,85210167.0
2018-08-13,125000,126000,122000,122500,338008,10438245.0,85210167.0
2018-08-14,123500,126500,122500,123500,203431,10523456.0,85210167.0
2018-08-16,122000,122000,113000,116000,1068017,9884379.0,85210167.0
2018-08-17,117000,120000,117000,119000,294794,10140010.0,85210167.0
2018-08-20,120000,120500,116500,117000,394064,9970080.0,85214361.0
2018-08-21,118500,124500,118000,123500,398822,10523974.0,85214361.0
2018-08-22,123500,123500,119500,120000,185990,10225723.0,85214361.0
2018-08-23,120000,124000,120000,122500,191111,10438759.0,85214361.0
2018-08-24,122000,124000,120500,123500,153723,10523974.0,85214361.0
2018-08-27,125000,127500,122500,122500,214003,10438759.0,85214361.0
2018-08-28,122000,122500,118000,118500,322096,10097902.0,85214361.0
2018-08-29,118500,122000,118500,120500,205291,10268331.0,85214361.0
2018-08-30,121000,121500,119000,120000,148152,10225723.0,85214361.0
2018-08-31,117500,118000,114500,116500,437052,9927473.0,85214361.0
2018-09-03,116000,118000,114500,116500,227605,9927473.0,85214361.0
2018-09-04,117000,119500,116000,119000,271379,10140509.0,85214361.0
2018-09-05,119000,119000,115500,116000,187190,9884866.0,85214361.0
2018-09-06,116000,116500,113500,114000,249942,9714437.0,85214361.0
2018-09-07,115000,117000,112000,113000,438750,9629223.0,85214361.0
2018-09-10,112500,114500,112500,113500,174202,9671830.0,85214361.0
2018-09-11,113500,114000,112000,112500,140891,9586616.0,85214361.0
2018-09-12,112500,115000,111000,115000,249953,9799652.0,85214361.0
2018-09-13,115000,117500,114000,117000,266620,9970080.0,85214361.0
2018-09-14,117500,118000,115000,116000,203328,9884866.0,85214361.0
2018-09-17,115000,116500,113000,113500,178611,9671830.0,85214361.0
2018-09-18,113500,113500,110000,111000,293813,9458794.0,85214361.0
2018-09-19,111500,113500,110500,112000,236437,9544008.0,85214361.0
2018-09-20,112500,118000,112500,117500,664074,10017603.0,85256196.0
2018-09-21,119000,122000,116500,119000,409214,10145487.0,85256196.0
2018-09-27,119000,121000,118000,118500,207035,10102859.0,85256196.0
2018-09-28,118500,119500,114500,115000,278236,9804463.0,85256196.0
2018-10-01,115000,118000,114000,116500,260431,9932347.0,85256196.0
2018-10-02,117500,122500,117000,121000,675222,10316000.0,85256196.0
2018-10-04,122000,122500,118500,119500,358698,10188115.0,85256196.0
2018-10-05,119000,120000,116000,117500,305896,10017603.0,85256196.0
2018-10-08,121000,124500,120500,122500,465353,10443884.0,85256196.0
2018-10-10,123000,126500,122500,126000,628279,10742281.0,85256196.0
2018-10-11,120500,127000,120000,126000,823236,10742281.0,85256196.0
2018-10-12,126000,126000,120000,121000,453725,10316000.0,85256196.0
2018-10-15,120500,121000,113500,114000,455347,9719206.0,85256196.0
2018-10-16,113500,117500,113000,114500,273838,9761834.0,85256196.0
2018-10-17,115500,117000,111000,112000,338420,9548694.0,85256196.0
2018-10-18,112500,115500,112500,114500,245678,9761834.0,85256196.0
2018-10-19,113000,114000,111000,114000,168500,9719206.0,85256196.0
2018-10-22,114000,115000,112500,114000,169660,9719256.0,85256632.0
2018-10-23,114000,115000,112000,112500,231814,9591371.0,85256632.0
2018-10-24,114000,114500,107000,109000,288615,9292973.0,85256632.0
2018-10-25,106000,111500,104000,108500,322753,9250345.0,85256632.0
2018-10-26,109000,109500,99200,100000,437001,8525663.0,85256632.0
2018-10-29,97300,101000,90900,91800,799904,7826559.0,85256632.0
2018-10-30,91000,108500,90300,106500,1159588,9079831.0,85256632.0
2018-10-31,107500,112500,104000,112000,550466,9548743.0,85256632.0
2018-11-01,112500,114000,109000,109500,291210,9335601.0,85256632.0
2018-11-02,110500,116000,110000,115000,301230,9804513.0,85256632.0
2018-11-05,113500,118000,112500,117500,249663,10017654.0,85256632.0
2018-11-06,118000,119000,115000,116000,186157,9889769.0,85256632.0
2018-11-07,116500,117000,113500,114500,209062,9761884.0,85256632.0
2018-11-08,116500,118000,116000,116000,206230,9889769.0,85256632.0
2018-11-09,119500,120000,117000,118500,303333,10102911.0,85256632.0
2018-11-12,118000,126000,117500,122500,445248,10443937.0,85256632.0
2018-11-13,122000,124500,120000,123000,264908,10486566.0,85256632.0
2018-11-14,123500,127000,123000,125000,265452,10657079.0,85256632.0
2018-11-15,126000,127500,124000,125500,144916,10699707.0,85256632.0
2018-11-16,125500,126500,122000,122500,222117,10443937.0,85256632.0
2018-11-19,121500,124500,121500,123000,163891,10486566.0,85256632.0
2018-11-20,122500,124500,122000,124000,153788,10572659.0,85263382.0
2018-11-21,123500,123500,117500,119500,298028,10188974.0,85263382.0
2018-11-22,119500,123000,117500,122000,159773,10402133.0,85263382.0
2018-11-23,123000,126500,122000,123500,217497,10530028.0,85263382.0
2018-11-26,124000,125500,122500,125000,156029,10657923.0,85263382.0
2018-11-27,125000,126500,124500,126000,184668,10743186.0,85263382.0
2018-11-28,127000,130000,125500,129000,197228,10998976.0,85263382.0
2018-11-29,131500,133500,131000,132500,296070,11297398.0,85263382.0
2018-11-30,132500,133000,129000,130500,332003,11126871.0,85263382.0
2018-12-03,131000,131500,125000,127000,441903,10828450.0,85263382.0
2018-12-04,126500,128000,124500,124500,296094,10615291.0,85263382.0
2018-12-05,125000,126500,123500,125500,302915,10700554.0,85263382.0
2018-12-06,119000,119500,109500,110500,1579206,9421604.0,85263382.0
2018-12-07,113000,114500,111000,112500,423257,9592130.0,85263382.0
2018-12-10,109500,110000,102500,105500,779248,8995287.0,85263382.0
2018-12-11,104000,104500,100000,103500,613311,8824760.0,85263382.0
2018-12-12,102500,107000,102500,105500,325466,8995287.0,85263382.0
2018-12-13,106000,111000,106000,109000,700939,9293709.0,85263382.0
2018-12-14,109000,109500,103500,106000,425642,9037918.0,85263382.0
2018-12-17,106000,108000,104500,107500,200784,9165814.0,85263382.0
2018-12-18,106500,108500,105000,108500,184232,9251077.0,85263382.0
2018-12-19,108500,112000,107500,110500,213304,9421604.0,85263382.0
2018-12-20,110000,110500,108000,109000,163422,9293979.0,85265865.0
2018-12-21,110000,117000,108500,114500,510705,9762942.0,85265865.0
2018-12-24,114500,116000,113000,114000,190788,9720309.0,85265865.0
2018-12-26,111000,113500,109000,110000,252426,9379245.0,85265865.0
2018-12-27,111000,115500,110500,115000,250236,9805574.0,85265865.0
2018-12-28,114500,115500,111000,111500,147134,9507144.0,85265865.0
2019-01-02,113500,113500,105500,106000,271562,9038182.0,85265865.0
2019-01-03,105500,109000,104000,104000,236841,8867650.0,85265865.0
2019-01-04,103500,109500,103000,108500,218348,9251346.0,85265865.0
2019-01-07,109000,111500,109000,110500,154726,9421878.0,85265865.0
2019-01-08,112000,113500,109000,109000,126350,9293979.0,85265865.0
2019-01-09,109500,113000,109000,112000,150310,9549777.0,85265865.0
2019-01-10,112000,119500,112000,114000,316851,9720309.0,85265865.0
2019-01-11,113000,117000,112000,115500,179824,9848207.0,85265865.0
