제일연마(001560),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-06-04,4080,4080,3900,3930,4220,39300.0,10000000.0
2009-06-05,3820,3950,3820,3935,2300,39350.0,10000000.0
2009-06-08,3965,3985,3850,3975,680,39750.0,10000000.0
2009-06-09,4050,4065,3870,3890,2442,38900.0,10000000.0
2009-06-10,3850,4030,3850,3905,1470,39050.0,10000000.0
2009-06-11,3850,3970,3800,3860,2593,38600.0,10000000.0
2009-06-12,3815,3980,3815,3980,8800,39800.0,10000000.0
2009-06-15,3845,3930,3845,3930,2850,39300.0,10000000.0
2009-06-16,3760,3910,3760,3870,2952,38700.0,10000000.0
2009-06-17,3870,3870,3750,3840,3500,38400.0,10000000.0
2009-06-18,3760,3900,3760,3790,1220,37900.0,10000000.0
2009-06-19,3750,3790,3750,3770,5450,37700.0,10000000.0
2009-06-22,3715,3795,3700,3700,11002,37000.0,10000000.0
2009-06-23,3475,3665,3475,3645,4830,36450.0,10000000.0
2009-06-24,3640,3690,3580,3580,2690,35800.0,10000000.0
2009-06-25,3620,3970,3620,3970,470,39700.0,10000000.0
2009-06-26,3970,3970,3970,3970,10,39700.0,10000000.0
2009-06-29,3965,3965,3730,3745,1670,37450.0,10000000.0
2009-06-30,4040,4040,3700,3890,1300,38900.0,10000000.0
2009-07-01,3870,3870,3795,3865,230,38650.0,10000000.0
2009-07-02,3870,3870,3850,3870,531,38700.0,10000000.0
2009-07-03,3610,3860,3610,3840,133,38400.0,10000000.0
2009-07-06,3840,3840,3700,3765,1354,37650.0,10000000.0
2009-07-07,3760,3790,3670,3675,1818,36750.0,10000000.0
2009-07-08,3650,3780,3650,3680,1010,36800.0,10000000.0
2009-07-09,3870,3880,3700,3700,470,37000.0,10000000.0
2009-07-10,3720,3810,3690,3690,660,36900.0,10000000.0
2009-07-13,3690,3870,3600,3610,3254,36100.0,10000000.0
2009-07-14,3790,3790,3650,3650,1601,36500.0,10000000.0
2009-07-15,3595,3850,3595,3815,860,38150.0,10000000.0
2009-07-16,3845,3845,3670,3685,2210,36850.0,10000000.0
2009-07-17,3600,3675,3545,3605,2410,36050.0,10000000.0
2009-07-20,3555,3685,3555,3645,1120,36450.0,10000000.0
2009-07-21,3660,3760,3660,3665,6930,36650.0,10000000.0
2009-07-22,3660,3810,3660,3810,3390,38100.0,10000000.0
2009-07-23,3800,3805,3730,3730,3660,37300.0,10000000.0
2009-07-24,3800,3800,3725,3755,1330,37550.0,10000000.0
2009-07-27,3755,3800,3725,3800,3925,38000.0,10000000.0
2009-07-28,3800,3800,3730,3735,2490,37350.0,10000000.0
2009-07-29,3800,3800,3700,3740,500,37400.0,10000000.0
2009-07-30,3770,3800,3650,3785,2500,37850.0,10000000.0
2009-07-31,3785,3785,3780,3780,280,37800.0,10000000.0
2009-08-03,3705,3795,3660,3660,2062,36600.0,10000000.0
2009-08-04,3680,3810,3670,3680,5930,36800.0,10000000.0
2009-08-05,3700,3780,3665,3675,3460,36750.0,10000000.0
2009-08-06,3690,3750,3660,3665,3110,36650.0,10000000.0
2009-08-07,3735,3740,3665,3665,4310,36650.0,10000000.0
2009-08-10,3655,3725,3655,3665,6996,36650.0,10000000.0
2009-08-11,3670,3815,3670,3795,1200,37950.0,10000000.0
2009-08-12,3850,3950,3725,3795,13000,37950.0,10000000.0
2009-08-13,3940,3940,3755,3840,9391,38400.0,10000000.0
2009-08-14,3770,3890,3770,3810,5220,38100.0,10000000.0
2009-08-17,3850,3850,3750,3755,7520,37550.0,10000000.0
2009-08-18,3685,3835,3680,3695,1980,36950.0,10000000.0
2009-08-19,3720,3800,3690,3690,5850,36900.0,10000000.0
2009-08-20,3690,3795,3690,3745,2850,37450.0,10000000.0
2009-08-21,3785,3805,3690,3775,3020,37750.0,10000000.0
2009-08-24,3780,3820,3725,3805,12490,38050.0,10000000.0
2009-08-25,3820,4000,3790,4000,26540,40000.0,10000000.0
2009-08-26,4090,4115,3955,4115,18043,41150.0,10000000.0
2009-08-27,4115,4160,3995,4160,24366,41600.0,10000000.0
2009-08-28,4060,4190,4060,4120,9557,41200.0,10000000.0
2009-08-31,4000,4030,3985,3985,14680,39850.0,10000000.0
2009-09-01,3945,3970,3870,3870,5480,38700.0,10000000.0
2009-09-02,3750,3970,3750,3955,4085,39550.0,10000000.0
2009-09-03,3900,3995,3900,3995,7964,39950.0,10000000.0
2009-09-04,4055,4270,4055,4160,20161,41600.0,10000000.0
2009-09-07,4100,4155,3945,4095,18350,40950.0,10000000.0
2009-09-08,4095,4100,4010,4095,10362,40950.0,10000000.0
2009-09-09,3965,4040,3965,4030,4075,40300.0,10000000.0
2009-09-10,4000,4040,3960,4040,3630,40400.0,10000000.0
2009-09-11,4040,4040,3955,4020,1450,40200.0,10000000.0
2009-09-14,4020,4020,3875,3910,2695,39100.0,10000000.0
2009-09-15,3850,4045,3850,3995,2340,39950.0,10000000.0
2009-09-16,3995,4000,3855,3995,2338,39950.0,10000000.0
2009-09-17,3990,3990,3880,3955,3130,39550.0,10000000.0
2009-09-18,3955,4000,3860,3995,4561,39950.0,10000000.0
2009-09-21,4000,4000,3995,3995,460,39950.0,10000000.0
2009-09-22,3890,3990,3890,3960,1370,39600.0,10000000.0
2009-09-23,3985,4000,3895,3950,6450,39500.0,10000000.0
2009-09-24,4045,4045,3910,3970,1101,39700.0,10000000.0
2009-09-25,4080,4080,3910,3985,2330,39850.0,10000000.0
2009-09-28,3980,3980,3890,3890,1220,38900.0,10000000.0
2009-09-29,3865,3950,3865,3945,818,39450.0,10000000.0
2009-09-30,3950,3970,3810,3810,1410,38100.0,10000000.0
2009-10-01,3745,3835,3675,3680,11717,36800.0,10000000.0
2009-10-05,3700,3700,3700,3700,430,37000.0,10000000.0
2009-10-06,3750,3760,3675,3750,2090,37500.0,10000000.0
2009-10-07,3750,3800,3700,3700,3296,37000.0,10000000.0
2009-10-08,3700,3790,3700,3790,2850,37900.0,10000000.0
2009-10-09,3795,3795,3785,3785,790,37850.0,10000000.0
2009-10-12,3715,3795,3705,3730,2721,37300.0,10000000.0
2009-10-13,3630,3725,3630,3685,8412,36850.0,10000000.0
2009-10-14,3685,3725,3680,3690,2450,36900.0,10000000.0
2009-10-15,3735,3740,3700,3720,1452,37200.0,10000000.0
2009-10-16,3720,3720,3620,3680,6490,36800.0,10000000.0
2009-10-19,3680,3680,3650,3680,2380,36800.0,10000000.0
2009-10-20,3650,3745,3650,3745,643,37450.0,10000000.0
2009-10-21,3650,3690,3635,3660,1821,36600.0,10000000.0
2009-10-22,3615,3670,3605,3650,9596,36500.0,10000000.0
2009-10-23,3690,3730,3690,3730,80,37300.0,10000000.0
2009-10-26,3730,3780,3705,3780,250,37800.0,10000000.0
2009-10-27,3780,3785,3780,3785,180,37850.0,10000000.0
2009-10-28,3775,3775,3675,3755,321,37550.0,10000000.0
2009-10-29,3610,3700,3610,3650,2760,36500.0,10000000.0
2009-10-30,3670,3700,3610,3690,4614,36900.0,10000000.0
2009-11-02,3600,3755,3600,3745,230,37450.0,10000000.0
2009-11-03,3765,3765,3570,3750,240,37500.0,10000000.0
2009-11-04,3605,3930,3605,3680,1060,36800.0,10000000.0
2009-11-05,3650,3685,3480,3600,1781,36000.0,10000000.0
2009-11-06,3555,3775,3555,3700,410,37000.0,10000000.0
2009-11-09,3600,3695,3600,3610,2686,36100.0,10000000.0
2009-11-10,3685,3750,3680,3750,1820,37500.0,10000000.0
2009-11-11,3635,3795,3635,3795,1180,37950.0,10000000.0
2009-11-12,3945,3945,3710,3790,2490,37900.0,10000000.0
2009-11-13,3790,3820,3790,3800,370,38000.0,10000000.0
2009-11-16,3755,3970,3750,3750,2000,37500.0,10000000.0
2009-11-17,3800,3800,3645,3780,1210,37800.0,10000000.0
2009-11-18,3795,3795,3690,3780,1290,37800.0,10000000.0
2009-11-19,3775,3790,3680,3790,380,37900.0,10000000.0
2009-11-20,3800,3800,3795,3795,340,37950.0,10000000.0
2009-11-23,3820,3820,3815,3815,30,38150.0,10000000.0
2009-11-24,3810,3810,3720,3725,2000,37250.0,10000000.0
2009-11-25,3740,3820,3700,3795,570,37950.0,10000000.0
2009-11-26,3795,4025,3795,3860,2190,38600.0,10000000.0
2009-11-27,3860,3860,3760,3800,8570,38000.0,10000000.0
2009-11-30,4000,4000,3775,3870,3660,38700.0,10000000.0
2009-12-01,3900,3900,3815,3870,1341,38700.0,10000000.0
2009-12-02,3900,4000,3875,3930,4810,39300.0,10000000.0
2009-12-03,3900,3990,3900,3975,7107,39750.0,10000000.0
2009-12-04,3955,3955,3805,3950,1590,39500.0,10000000.0
2009-12-07,3880,3990,3875,3890,10520,38900.0,10000000.0
2009-12-08,3865,3980,3810,3920,1770,39200.0,10000000.0
2009-12-09,3855,3950,3855,3900,5120,39000.0,10000000.0
2009-12-10,3970,3970,3870,3915,5350,39150.0,10000000.0
2009-12-11,3975,3975,3895,3940,3506,39400.0,10000000.0
2009-12-14,3940,3965,3880,3925,2711,39250.0,10000000.0
2009-12-15,3910,3945,3860,3905,13120,39050.0,10000000.0
2009-12-16,3895,3910,3895,3900,2500,39000.0,10000000.0
2009-12-17,3915,3930,3830,3915,10750,39150.0,10000000.0
2009-12-18,3915,3920,3860,3900,5660,39000.0,10000000.0
2009-12-21,3870,3920,3840,3890,12070,38900.0,10000000.0
2009-12-22,3895,3935,3810,3880,6040,38800.0,10000000.0
2009-12-23,3870,3910,3860,3910,3140,39100.0,10000000.0
2009-12-24,3900,3915,3860,3900,3060,39000.0,10000000.0
2009-12-28,3945,3945,3900,3925,6280,39250.0,10000000.0
2009-12-29,4020,4020,3840,3870,3631,38700.0,10000000.0
2009-12-30,3820,3905,3810,3895,1360,38950.0,10000000.0
2010-01-04,3825,3910,3825,3905,740,39050.0,10000000.0
2010-01-05,3855,3920,3850,3900,2790,39000.0,10000000.0
2010-01-06,3860,3910,3820,3895,4500,38950.0,10000000.0
2010-01-07,3895,3895,3800,3835,16950,38350.0,10000000.0
2010-01-08,3855,3930,3800,3875,3850,38750.0,10000000.0
2010-01-11,3850,3895,3835,3880,2220,38800.0,10000000.0
2010-01-12,3860,3895,3800,3860,1410,38600.0,10000000.0
2010-01-13,3830,3860,3800,3855,1680,38550.0,10000000.0
2010-01-14,3885,3885,3800,3875,7170,38750.0,10000000.0
2010-01-15,3880,3880,3850,3880,3280,38800.0,10000000.0
2010-01-18,3895,3895,3840,3880,8810,38800.0,10000000.0
2010-01-19,3890,3925,3860,3885,4490,38850.0,10000000.0
2010-01-20,3890,3895,3850,3875,11560,38750.0,10000000.0
2010-01-21,3870,3875,3820,3870,3370,38700.0,10000000.0
2010-01-22,3820,3860,3730,3810,7691,38100.0,10000000.0
2010-01-25,3685,3780,3685,3730,6471,37300.0,10000000.0
2010-01-26,3730,3795,3680,3740,1240,37400.0,10000000.0
2010-01-27,3740,3740,3660,3670,990,36700.0,10000000.0
2010-01-28,3670,3715,3590,3680,3620,36800.0,10000000.0
2010-01-29,3130,3615,3130,3500,8150,35000.0,10000000.0
2010-02-01,3500,3600,3410,3410,2960,34100.0,10000000.0
2010-02-02,3495,3595,3495,3595,1370,35950.0,10000000.0
2010-02-03,3460,3650,3460,3640,270,36400.0,10000000.0
2010-02-04,3680,3680,3550,3650,2280,36500.0,10000000.0
2010-02-05,3550,3635,3545,3630,10200,36300.0,10000000.0
2010-02-08,3695,3695,3580,3600,3900,36000.0,10000000.0
2010-02-09,3600,3630,3580,3630,4750,36300.0,10000000.0
2010-02-10,3610,3645,3570,3600,245,36000.0,10000000.0
2010-02-11,3630,3635,3550,3620,6170,36200.0,10000000.0
2010-02-12,3600,3645,3590,3630,4870,36300.0,10000000.0
2010-02-16,3640,3640,3550,3625,2300,36250.0,10000000.0
2010-02-17,3625,3645,3600,3645,880,36450.0,10000000.0
2010-02-18,3605,3645,3605,3635,560,36350.0,10000000.0
2010-02-19,3600,3985,3410,3605,22050,36050.0,10000000.0
2010-02-22,3635,3700,3635,3680,3940,36800.0,10000000.0
2010-02-23,3650,3730,3650,3730,2080,37300.0,10000000.0
2010-02-24,3700,3715,3630,3705,1720,37050.0,10000000.0
2010-02-25,3725,3725,3635,3655,3480,36550.0,10000000.0
2010-02-26,3775,3775,3600,3710,3730,37100.0,10000000.0
2010-03-02,3660,3700,3660,3690,920,36900.0,10000000.0
2010-03-03,3650,3655,3620,3650,3950,36500.0,10000000.0
2010-03-04,3650,3650,3605,3630,1260,36300.0,10000000.0
2010-03-05,3615,3645,3600,3630,1280,36300.0,10000000.0
2010-03-08,3690,3690,3610,3650,4930,36500.0,10000000.0
2010-03-09,3650,3710,3635,3650,3950,36500.0,10000000.0
2010-03-10,3630,3695,3630,3660,3120,36600.0,10000000.0
2010-03-11,3675,3680,3630,3665,570,36650.0,10000000.0
2010-03-12,3655,3690,3655,3690,4300,36900.0,10000000.0
2010-03-15,3690,3700,3690,3695,520,36950.0,10000000.0
2010-03-16,3700,3855,3695,3815,11660,38150.0,10000000.0
2010-03-17,3805,3950,3765,3950,20461,39500.0,10000000.0
2010-03-18,3950,3985,3830,3860,15580,38600.0,10000000.0
2010-03-19,3860,4050,3860,4005,21520,40050.0,10000000.0
2010-03-22,4000,4000,3880,3930,8500,39300.0,10000000.0
2010-03-23,3920,4050,3900,4045,21072,40450.0,10000000.0
2010-03-24,4005,4045,3940,3940,12129,39400.0,10000000.0
2010-03-25,3930,3980,3835,3835,10400,38350.0,10000000.0
2010-03-26,3865,3950,3820,3940,5900,39400.0,10000000.0
2010-03-29,3965,3970,3900,3930,1961,39300.0,10000000.0
2010-03-30,3950,4050,3950,4025,5329,40250.0,10000000.0
2010-03-31,3985,4035,3905,4000,6060,40000.0,10000000.0
2010-04-01,4040,4070,3950,4005,8732,40050.0,10000000.0
2010-04-02,3970,4080,3960,4000,6962,40000.0,10000000.0
2010-04-05,4000,4020,3950,3995,2631,39950.0,10000000.0
2010-04-06,3950,4385,3935,4235,29941,42350.0,10000000.0
2010-04-07,4235,4485,4160,4160,30063,41600.0,10000000.0
2010-04-08,4190,4250,4150,4200,21126,42000.0,10000000.0
2010-04-09,4250,4290,4150,4190,16830,41900.0,10000000.0
2010-04-12,4190,4200,4165,4200,7643,42000.0,10000000.0
2010-04-13,4180,4230,4180,4180,7410,41800.0,10000000.0
2010-04-14,4170,4365,4170,4235,16270,42350.0,10000000.0
2010-04-15,4255,4390,4235,4295,7780,42950.0,10000000.0
2010-04-16,4310,4400,4270,4310,5060,43100.0,10000000.0
2010-04-19,4300,4300,4230,4250,9448,42500.0,10000000.0
2010-04-20,4290,4290,4245,4280,21190,42800.0,10000000.0
2010-04-21,4280,4340,4250,4300,11185,43000.0,10000000.0
2010-04-22,4440,4945,4440,4945,158152,49450.0,10000000.0
2010-04-23,5320,5680,5220,5680,661118,56800.0,10000000.0
2010-04-26,5650,5750,5250,5700,490667,57000.0,10000000.0
2010-04-27,5750,5750,5290,5300,238437,53000.0,10000000.0
2010-04-28,5110,5170,4950,5000,187878,50000.0,10000000.0
2010-04-29,5050,5170,4950,4965,126087,49650.0,10000000.0
2010-04-30,4965,5030,4690,4740,163840,47400.0,10000000.0
2010-05-03,4800,4875,4645,4795,93079,47950.0,10000000.0
2010-05-04,4815,4960,4640,4720,64139,47200.0,10000000.0
2010-05-06,4600,4600,4015,4305,130584,43050.0,10000000.0
2010-05-07,4145,4200,4010,4135,48151,41350.0,10000000.0
2010-05-10,4140,4320,4135,4255,32611,42550.0,10000000.0
2010-05-11,4350,4350,4180,4190,39185,41900.0,10000000.0
2010-05-12,4200,4345,4195,4275,34951,42750.0,10000000.0
2010-05-13,4300,4460,4275,4290,47130,42900.0,10000000.0
2010-05-14,4280,4290,4180,4200,22460,42000.0,10000000.0
2010-05-17,4150,4185,4050,4110,32150,41100.0,10000000.0
2010-05-18,4110,4165,4040,4070,18861,40700.0,10000000.0
2010-05-19,4060,4070,3960,3990,12501,39900.0,10000000.0
2010-05-20,4000,4010,3780,3860,20091,38600.0,10000000.0
2010-05-24,3860,3870,3750,3860,12810,38600.0,10000000.0
2010-05-25,3750,3850,3500,3740,25150,37400.0,10000000.0
2010-05-26,3735,3800,3635,3790,9140,37900.0,10000000.0
2010-05-27,3715,3825,3715,3800,12947,38000.0,10000000.0
2010-05-28,3885,3885,3810,3845,19310,38450.0,10000000.0
2010-05-31,3820,3880,3800,3850,7681,38500.0,10000000.0
2010-06-01,3835,3930,3835,3910,8550,39100.0,10000000.0
2010-06-03,3935,3975,3880,3935,6660,39350.0,10000000.0
2010-06-04,3935,4040,3910,4040,21810,40400.0,10000000.0
2010-06-07,3890,3945,3875,3920,11163,39200.0,10000000.0
2010-06-08,3900,3985,3900,3985,4054,39850.0,10000000.0
2010-06-09,4030,4030,3950,3985,4020,39850.0,10000000.0
2010-06-10,3950,4310,3950,4310,51960,43100.0,10000000.0
2010-06-11,4475,4475,4240,4290,12969,42900.0,10000000.0
2010-06-14,4290,4370,4225,4255,7740,42550.0,10000000.0
2010-06-15,4150,4250,4150,4180,10390,41800.0,10000000.0
2010-06-16,4230,4230,4150,4200,3200,42000.0,10000000.0
2010-06-17,4110,4185,4070,4160,4660,41600.0,10000000.0
2010-06-18,4185,4185,4055,4115,8917,41150.0,10000000.0
2010-06-21,4145,4145,4000,4010,43483,40100.0,10000000.0
2010-06-22,3995,4070,3980,4040,9630,40400.0,10000000.0
2010-06-23,4030,4075,4015,4050,2590,40500.0,10000000.0
2010-06-24,4090,4090,4000,4040,3110,40400.0,10000000.0
2010-06-25,4005,4075,4005,4050,3150,40500.0,10000000.0
2010-06-28,4045,4130,4045,4060,11090,40600.0,10000000.0
2010-06-29,4050,4090,3990,4000,7440,40000.0,10000000.0
2010-06-30,3850,4065,3850,4040,5688,40400.0,10000000.0
2010-07-01,3940,4005,3930,4005,6830,40050.0,10000000.0
2010-07-02,4080,4080,3960,4000,4111,40000.0,10000000.0
2010-07-05,4065,4065,3965,4030,4190,40300.0,10000000.0
2010-07-06,4000,4030,3960,4000,5420,40000.0,10000000.0
2010-07-07,4080,4085,4000,4040,1840,40400.0,10000000.0
2010-07-08,4100,4115,4040,4100,14571,41000.0,10000000.0
2010-07-09,4160,4200,4030,4160,6770,41600.0,10000000.0
2010-07-12,4105,4200,4055,4155,5090,41550.0,10000000.0
2010-07-13,4155,4195,4080,4135,6090,41350.0,10000000.0
2010-07-14,4100,4215,4070,4215,20470,42150.0,10000000.0
2010-07-15,4215,4215,4135,4180,2890,41800.0,10000000.0
2010-07-16,4105,4175,4105,4150,2221,41500.0,10000000.0
2010-07-19,4120,4190,4120,4185,9780,41850.0,10000000.0
2010-07-20,4125,4195,4125,4175,4860,41750.0,10000000.0
2010-07-21,4180,4350,4125,4330,25809,43300.0,10000000.0
2010-07-22,4325,4330,4250,4285,7910,42850.0,10000000.0
2010-07-23,4320,4320,4140,4245,2080,42450.0,10000000.0
2010-07-26,4300,4300,4190,4300,3850,43000.0,10000000.0
2010-07-27,4300,4325,4230,4270,3100,42700.0,10000000.0
2010-07-28,4205,4260,4180,4200,2810,42000.0,10000000.0
2010-07-29,4200,4200,4130,4190,3611,41900.0,10000000.0
2010-07-30,4245,4250,4190,4205,3172,42050.0,10000000.0
2010-08-02,4200,4260,4170,4185,7797,41850.0,10000000.0
2010-08-03,4190,4275,4125,4200,9230,42000.0,10000000.0
2010-08-04,4200,4560,4120,4380,35306,43800.0,10000000.0
2010-08-05,4470,4960,4385,4580,135160,45800.0,10000000.0
2010-08-06,4580,4680,4310,4450,47418,44500.0,10000000.0
2010-08-09,4480,4870,4470,4740,64451,47400.0,10000000.0
2010-08-10,4705,4785,4620,4675,21618,46750.0,10000000.0
2010-08-11,4705,4760,4500,4640,16950,46400.0,10000000.0
2010-08-12,4500,4610,4405,4555,9750,45550.0,10000000.0
2010-08-13,4500,4500,4380,4425,22020,44250.0,10000000.0
2010-08-16,4440,4500,4420,4440,13720,44400.0,10000000.0
2010-08-17,4490,4545,4410,4410,20101,44100.0,10000000.0
2010-08-18,4410,4480,4400,4430,11839,44300.0,10000000.0
2010-08-19,4590,4590,4355,4410,14500,44100.0,10000000.0
2010-08-20,4450,4450,4300,4345,6378,43450.0,10000000.0
2010-08-23,4345,4435,4280,4325,8770,43250.0,10000000.0
2010-08-24,4300,4310,4210,4270,11221,42700.0,10000000.0
2010-08-25,4275,4290,4230,4230,10671,42300.0,10000000.0
2010-08-26,4290,4290,4220,4260,7550,42600.0,10000000.0
2010-08-27,4180,4300,4180,4230,8580,42300.0,10000000.0
2010-08-30,4300,4300,4230,4255,3852,42550.0,10000000.0
2010-08-31,4215,4315,4210,4265,1130,42650.0,10000000.0
2010-09-01,4295,4295,4215,4260,3610,42600.0,10000000.0
2010-09-02,4260,4290,4225,4275,9000,42750.0,10000000.0
2010-09-03,4275,4355,4265,4355,10932,43550.0,10000000.0
2010-09-06,4395,4395,4300,4345,4530,43450.0,10000000.0
2010-09-07,4300,4445,4290,4420,10880,44200.0,10000000.0
2010-09-08,4460,4540,4320,4450,14450,44500.0,10000000.0
2010-09-09,4325,4460,4325,4460,6660,44600.0,10000000.0
2010-09-10,4405,4500,4390,4450,4552,44500.0,10000000.0
2010-09-13,4420,4450,4315,4410,9740,44100.0,10000000.0
2010-09-14,4420,4420,4315,4355,7675,43550.0,10000000.0
2010-09-15,4325,4360,4275,4355,6841,43550.0,10000000.0
2010-09-16,4355,4390,4300,4355,6200,43550.0,10000000.0
2010-09-17,4495,4495,4335,4350,6601,43500.0,10000000.0
2010-09-20,4350,4350,4270,4335,3350,43350.0,10000000.0
2010-09-24,4375,4390,4325,4330,2050,43300.0,10000000.0
2010-09-27,4350,4385,4330,4345,5472,43450.0,10000000.0
2010-09-28,4360,4450,4350,4385,15314,43850.0,10000000.0
2010-09-29,4395,4460,4390,4460,14961,44600.0,10000000.0
2010-09-30,4460,4875,4460,4830,75403,48300.0,10000000.0
2010-10-01,4850,4850,4650,4720,33930,47200.0,10000000.0
2010-10-04,4720,4720,4610,4705,14910,47050.0,10000000.0
2010-10-05,4705,4750,4640,4730,13423,47300.0,10000000.0
2010-10-06,4730,4780,4690,4735,17170,47350.0,10000000.0
2010-10-07,4745,4745,4655,4720,8281,47200.0,10000000.0
2010-10-08,4720,4720,4610,4680,12880,46800.0,10000000.0
2010-10-11,4650,4775,4650,4690,5700,46900.0,10000000.0
2010-10-12,4690,4710,4545,4560,10290,45600.0,10000000.0
2010-10-13,4565,4670,4560,4640,3321,46400.0,10000000.0
2010-10-14,4690,4900,4635,4725,26093,47250.0,10000000.0
2010-10-15,4750,4750,4690,4745,15653,47450.0,10000000.0
2010-10-18,4885,4885,4745,4745,14541,47450.0,10000000.0
2010-10-19,4830,4990,4800,4880,21040,48800.0,10000000.0
2010-10-20,4940,5100,4920,5040,30590,50400.0,10000000.0
2010-10-21,5030,5140,5000,5090,10511,50900.0,10000000.0
2010-10-22,5090,5200,4980,5150,23280,51500.0,10000000.0
2010-10-25,5150,5340,5100,5300,14007,53000.0,10000000.0
2010-10-26,5300,5300,5160,5170,9400,51700.0,10000000.0
2010-10-27,5160,5270,5050,5200,9772,52000.0,10000000.0
2010-10-28,5190,5190,4980,4980,18480,49800.0,10000000.0
2010-10-29,4985,5070,4980,4985,7750,49850.0,10000000.0
2010-11-01,4985,5100,4930,5000,25650,50000.0,10000000.0
2010-11-02,5000,5070,4935,5040,36437,50400.0,10000000.0
2010-11-03,4965,5090,4950,5040,7427,50400.0,10000000.0
2010-11-04,5100,5100,4990,5050,8861,50500.0,10000000.0
2010-11-05,5130,5130,5040,5060,7782,50600.0,10000000.0
2010-11-08,5060,5100,5010,5060,3690,50600.0,10000000.0
2010-11-09,5060,5060,4950,5040,3585,50400.0,10000000.0
2010-11-10,4980,5080,4980,5010,9103,50100.0,10000000.0
2010-11-11,5070,5070,4950,4950,11131,49500.0,10000000.0
2010-11-12,4950,5080,4830,5000,23380,50000.0,10000000.0
2010-11-15,4900,5080,4900,4900,3899,49000.0,10000000.0
2010-11-16,4980,5000,4795,4895,15220,48950.0,10000000.0
2010-11-17,4790,4950,4725,4725,22642,47250.0,10000000.0
2010-11-18,4850,4885,4800,4830,3480,48300.0,10000000.0
2010-11-19,4825,4980,4825,4925,10880,49250.0,10000000.0
2010-11-22,4925,5000,4925,4950,3370,49500.0,10000000.0
2010-11-23,4950,5010,4840,4930,2411,49300.0,10000000.0
2010-11-24,4790,4910,4620,4885,14560,48850.0,10000000.0
2010-11-25,4960,4960,4780,4805,11431,48050.0,10000000.0
2010-11-26,4805,4935,4715,4715,7030,47150.0,10000000.0
2010-11-29,4735,4735,4550,4600,7240,46000.0,10000000.0
2010-11-30,4620,4695,4565,4640,4230,46400.0,10000000.0
2010-12-01,4645,4695,4610,4650,1790,46500.0,10000000.0
2010-12-02,5000,5000,4700,4745,9450,47450.0,10000000.0
2010-12-03,4770,4980,4640,4640,20080,46400.0,10000000.0
2010-12-06,4605,4670,4570,4670,2420,46700.0,10000000.0
2010-12-07,4670,4740,4620,4740,5490,47400.0,10000000.0
2010-12-08,4735,4735,4620,4690,3669,46900.0,10000000.0
2010-12-09,4700,4720,4690,4720,2430,47200.0,10000000.0
2010-12-10,4850,4850,4695,4785,3559,47850.0,10000000.0
2010-12-13,4785,4785,4710,4745,2510,47450.0,10000000.0
2010-12-14,4745,4840,4740,4815,1411,48150.0,10000000.0
2010-12-15,4815,4880,4770,4840,4400,48400.0,10000000.0
2010-12-16,4740,4830,4740,4800,2810,48000.0,10000000.0
2010-12-17,4800,4830,4780,4820,1630,48200.0,10000000.0
2010-12-20,4685,4780,4670,4740,3469,47400.0,10000000.0
2010-12-21,4680,4820,4680,4785,5320,47850.0,10000000.0
2010-12-22,4730,4835,4730,4740,1720,47400.0,10000000.0
2010-12-23,4750,4790,4725,4785,2490,47850.0,10000000.0
2010-12-24,4785,4950,4715,4900,18970,49000.0,10000000.0
2010-12-27,4875,5000,4875,4955,2770,49550.0,10000000.0
2010-12-28,4915,5060,4870,4960,7080,49600.0,10000000.0
2010-12-29,4915,4925,4805,4820,3112,48200.0,10000000.0
2010-12-30,4870,4940,4815,4910,2688,49100.0,10000000.0
2011-01-03,4870,4990,4830,4960,1970,49600.0,10000000.0
2011-01-04,4880,4975,4560,4965,7753,49650.0,10000000.0
2011-01-05,4965,5000,4850,4955,6261,49550.0,10000000.0
2011-01-06,4890,4990,4820,4875,9424,48750.0,10000000.0
2011-01-07,4800,5000,4800,4890,9846,48900.0,10000000.0
2011-01-10,4890,4890,4750,4770,5020,47700.0,10000000.0
2011-01-11,4770,4895,4750,4755,1287,47550.0,10000000.0
2011-01-12,4750,4790,4700,4740,10461,47400.0,10000000.0
2011-01-13,4685,4740,4580,4615,22580,46150.0,10000000.0
2011-01-14,4620,4740,4555,4700,15980,47000.0,10000000.0
2011-01-17,4625,4730,4625,4675,4194,46750.0,10000000.0
2011-01-18,4510,4670,4510,4645,3180,46450.0,10000000.0
2011-01-19,4610,4705,4610,4630,7440,46300.0,10000000.0
2011-01-20,4630,4700,4615,4615,2350,46150.0,10000000.0
2011-01-21,4615,4795,4570,4605,2430,46050.0,10000000.0
2011-01-24,4605,4700,4500,4545,12680,45450.0,10000000.0
2011-01-25,4565,4635,4530,4545,3020,45450.0,10000000.0
2011-01-26,4515,4820,4515,4780,12280,47800.0,10000000.0
2011-01-27,4720,4800,4600,4630,10370,46300.0,10000000.0
2011-01-28,4650,4750,4610,4705,5230,47050.0,10000000.0
2011-01-31,4600,4795,4600,4690,5110,46900.0,10000000.0
2011-02-01,4610,4780,4610,4690,1490,46900.0,10000000.0
2011-02-07,4610,4840,4610,4830,18600,48300.0,10000000.0
2011-02-08,4765,4840,4705,4800,1790,48000.0,10000000.0
2011-02-09,4690,4805,4655,4655,5096,46550.0,10000000.0
