한국단자공업(025540),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-01-04,5538,5538,5311,5490,19100,57127.0,984947.0
1999-01-05,5368,5491,5112,5490,35800,57127.0,984947.0
1999-01-06,5633,5870,5491,5689,69300,59195.0,984947.0
1999-01-07,5680,5775,5680,5775,47300,60082.0,984947.0
1999-01-08,5775,5775,5586,5585,21600,58112.0,984947.0
1999-01-11,5586,5766,5491,5680,12100,59097.0,984947.0
1999-01-12,5690,5860,5576,5689,45700,59195.0,984947.0
1999-01-13,5699,5870,5680,5775,29700,60082.0,984947.0
1999-01-14,5728,5775,5538,5538,62600,57619.0,984947.0
1999-01-15,5680,5690,5491,5680,19900,59097.0,984947.0
1999-01-18,5680,5870,5586,5869,33300,61067.0,984947.0
1999-01-19,6059,6059,5879,5888,46800,61264.0,984947.0
1999-01-20,5964,5964,5680,5822,15500,60574.0,984947.0
1999-01-21,5586,5586,5491,5576,10200,58013.0,984947.0
1999-01-22,5018,5444,5018,5396,38000,56142.0,984947.0
1999-01-25,5207,5396,5018,5301,9800,55157.0,984947.0
1999-01-26,4980,5302,4980,5301,7100,55157.0,984947.0
1999-01-27,5112,5444,4980,5206,19100,54172.0,984947.0
1999-01-28,5302,5396,4923,5159,28600,53680.0,984947.0
1999-01-29,5112,5283,5112,5254,9600,54665.0,984947.0
1999-02-01,5112,5680,5112,5680,30900,59097.0,984947.0
1999-02-02,6248,6371,5775,6049,77500,62938.0,984947.0
1999-02-03,6012,6012,5728,6011,62000,62544.0,984947.0
1999-02-04,6012,6059,5917,6059,80000,63037.0,984947.0
1999-02-05,5879,6248,5879,6106,72400,63529.0,984947.0
1999-02-08,6059,6390,6059,6257,31400,65105.0,984947.0
1999-02-09,6154,6154,5974,6144,13700,63923.0,984947.0
1999-02-10,5964,6059,5964,6011,29600,62544.0,984947.0
1999-02-11,6002,6059,5964,6021,14500,62643.0,984947.0
1999-02-12,6059,6154,6059,6059,21200,63037.0,984947.0
1999-02-18,6031,6428,6031,6059,13400,63037.0,984947.0
1999-02-19,5406,5870,5406,5775,10500,60082.0,984947.0
1999-02-22,5349,5671,5349,5490,1800,57127.0,984947.0
1999-02-23,5822,5851,5538,5585,22500,58112.0,984947.0
1999-02-24,5586,5586,5415,5434,2500,56536.0,984947.0
1999-02-25,5235,5472,5235,5472,2300,56930.0,984947.0
1999-02-26,5112,5538,5112,5254,5800,54665.0,984947.0
1999-03-02,5368,5491,5254,5273,7600,54862.0,984947.0
1999-03-03,5302,5661,5302,5443,22700,56634.0,984947.0
1999-03-04,5396,5491,5396,5490,4100,57127.0,984947.0
1999-03-05,5491,5491,5491,5490,1500,57127.0,984947.0
1999-03-08,5633,5671,5605,5670,4800,58998.0,984947.0
1999-03-09,5671,5671,5567,5566,700,57915.0,984947.0
1999-03-10,5406,5500,5311,5396,23600,56142.0,984947.0
1999-03-11,5273,5453,5273,5405,48000,56240.0,984947.0
1999-03-12,5406,5491,5358,5481,19800,57028.0,984947.0
1999-03-15,5576,5586,5482,5538,9300,57619.0,984947.0
1999-03-16,5680,5737,5595,5680,28100,59097.0,984947.0
1999-03-17,5586,5775,5586,5727,9400,59589.0,984947.0
1999-03-18,5728,5822,5595,5689,33500,59195.0,984947.0
1999-03-19,5680,5822,5680,5737,8300,59688.0,984947.0
1999-03-22,5737,5766,5680,5689,18900,59195.0,984947.0
1999-03-23,5690,5775,5595,5680,15900,59097.0,984947.0
1999-03-24,5680,5775,5680,5775,35800,60082.0,984947.0
1999-03-25,5870,5870,5775,5784,5800,60180.0,984947.0
1999-03-26,5784,5917,5784,5917,12200,61559.0,984947.0
1999-03-29,5917,5955,5728,5746,173600,59786.0,984947.0
1999-03-30,5784,5822,5747,5746,30000,59786.0,984947.0
1999-03-31,5917,5917,5784,5869,7600,61067.0,984947.0
1999-04-01,5879,6438,5879,6390,62600,66484.0,984947.0
1999-04-02,6722,6722,6390,6437,23400,66976.0,984947.0
1999-04-06,6542,7195,6542,7100,77900,73871.0,984947.0
1999-04-07,7479,7526,7195,7280,39600,75742.0,984947.0
1999-04-08,7195,7195,7100,7195,21300,74856.0,984947.0
1999-04-09,7195,7290,7006,7289,19200,75841.0,984947.0
1999-04-12,7290,7384,7100,7100,28900,73871.0,984947.0
1999-04-13,6627,7290,6627,7100,4000,73871.0,984947.0
1999-04-14,7195,7195,7100,7100,137400,73871.0,984947.0
1999-04-15,7460,7470,7100,7147,26400,74363.0,984947.0
1999-04-16,7100,7290,7006,7289,37200,75841.0,984947.0
1999-04-19,7280,7564,7119,7195,17800,74856.0,984947.0
1999-04-20,7195,7280,7100,7195,66800,74856.0,984947.0
1999-04-21,7195,7432,7148,7289,29810,75841.0,984947.0
1999-04-22,7290,7290,7290,7289,0,75841.0,984947.0
1999-04-23,7290,7290,7290,7289,0,,
1999-04-26,7384,8378,7384,8378,98540,87168.0,9849470.0
1999-04-27,9183,9420,8142,8709,256740,90615.0,9849470.0
1999-04-28,8502,8994,8426,8709,210280,90615.0,9849470.0
1999-04-29,8520,8615,8246,8302,75410,86380.0,9849470.0
1999-04-30,8151,8170,7773,8094,110400,84213.0,9849470.0
1999-05-03,8047,8710,8047,8520,105140,88645.0,9849470.0
1999-05-04,8994,9657,8710,9230,210430,96032.0,9849470.0
1999-05-06,9657,10414,9657,10224,308060,106374.0,9849470.0
1999-05-07,10887,10887,9846,10035,228790,104404.0,9849470.0
1999-05-10,10035,10414,9467,10035,108660,104404.0,9849470.0
1999-05-11,9846,10698,9657,9656,141340,100465.0,9849470.0
1999-05-12,9562,9941,9089,9287,52120,96623.0,9849470.0
1999-05-13,8644,9467,8520,9173,59130,95441.0,9849470.0
1999-05-14,8956,9183,8473,8567,49980,89138.0,9849470.0
1999-05-17,8331,8426,7763,7763,32560,80766.0,9849470.0
1999-05-18,8028,8568,7858,8236,86190,85690.0,9849470.0
1999-05-19,8520,8568,8170,8236,69180,85690.0,9849470.0
1999-05-20,8236,8236,7593,7763,51670,80766.0,9849470.0
1999-05-21,7905,8142,7763,8141,47340,84705.0,9849470.0
1999-05-24,7867,8047,7867,8047,18300,83720.0,9849470.0
1999-05-25,7773,8236,7773,7952,20020,82736.0,9849470.0
1999-05-26,8132,8520,7952,8520,36920,88645.0,9849470.0
1999-05-27,8805,8805,8378,8520,56770,88645.0,9849470.0
1999-05-28,8331,8520,8142,8331,9630,86675.0,9849470.0
1999-05-31,8331,8615,8236,8236,39790,85690.0,9849470.0
1999-06-01,8047,8322,8047,8236,6030,85690.0,9849470.0
1999-06-02,8236,8615,8236,8331,22600,86675.0,9849470.0
1999-06-03,9562,9562,8625,8899,120450,92585.0,9849470.0
1999-06-04,9136,9136,8331,8520,26900,88645.0,9849470.0
1999-06-07,9183,9183,8378,8444,25470,87857.0,9849470.0
1999-06-08,8473,8568,8331,8454,27710,87956.0,9849470.0
1999-06-09,8426,8520,8331,8425,26470,87660.0,9849470.0
1999-06-10,8246,8520,8246,8473,19780,88153.0,9849470.0
1999-06-11,8426,8520,8236,8473,30220,88153.0,9849470.0
1999-06-14,8426,8426,8227,8227,25700,85592.0,9849470.0
1999-06-15,8227,8426,7006,8378,40390,87168.0,9849470.0
1999-06-16,8426,8520,8378,8473,25160,88153.0,9849470.0
1999-06-17,8473,8710,8047,8378,14530,87168.0,9849470.0
1999-06-18,8520,8691,8426,8520,128760,88645.0,9849470.0
1999-06-21,8805,9799,8805,9798,149480,101942.0,9849470.0
1999-06-22,9941,11266,9941,11265,366570,117209.0,9849470.0
1999-06-23,11455,11645,10982,11076,268130,115239.0,9849470.0
1999-06-24,11171,12118,10793,11171,163840,116224.0,9849470.0
1999-06-25,11361,11787,10935,11360,151750,118194.0,9849470.0
1999-06-28,11834,11834,10698,11076,99390,115239.0,9849470.0
1999-06-29,11077,11266,10509,10839,70730,112776.0,9849470.0
1999-06-30,10887,10982,10225,10603,73820,110314.0,9849470.0
1999-07-01,10698,11171,10698,10839,80350,112776.0,9849470.0
1999-07-02,10887,11077,10225,10319,103980,107359.0,9849470.0
1999-07-05,10603,11266,10225,10792,132010,112284.0,9849470.0
1999-07-06,10982,11266,10698,10887,105900,113269.0,9849470.0
1999-07-07,11171,11266,10509,10887,164500,113269.0,9849470.0
1999-07-08,10982,12497,10887,11834,292330,123118.0,9849470.0
1999-07-09,11361,12118,11361,11928,111020,124103.0,9849470.0
1999-07-12,12781,12781,11692,12118,208650,126073.0,9849470.0
1999-07-13,12118,12686,11361,12118,261230,126073.0,9849470.0
1999-07-14,12307,12307,10887,11550,244750,120164.0,9849470.0
1999-07-15,11550,11834,11077,11644,77800,121148.0,9849470.0
1999-07-16,11834,12781,11645,12212,239950,127058.0,9849470.0
1999-07-19,12544,12781,12118,12118,145530,126073.0,9849470.0
1999-07-20,11929,12118,11645,11834,142610,123118.0,9849470.0
1999-07-21,11834,11834,10745,10887,74780,113269.0,9849470.0
1999-07-22,10887,11645,10319,11455,133910,119179.0,9849470.0
1999-07-23,11645,12781,11077,11171,262490,116224.0,9849470.0
1999-07-26,11550,11550,9751,10413,121720,108344.0,9849470.0
1999-07-27,10556,11171,10414,10887,74150,113269.0,9849470.0
1999-07-28,10887,11361,10887,11265,90860,117209.0,9849470.0
1999-07-29,10414,11455,10414,11360,72660,118194.0,9849470.0
1999-07-30,11550,12213,11077,12212,126540,127058.0,9849470.0
1999-08-02,12213,14011,12023,14011,545870,145772.0,9849470.0
1999-08-03,15148,15526,13254,13443,348760,139862.0,9849470.0
1999-08-04,14011,14011,12497,12638,99630,131490.0,9849470.0
1999-08-05,11834,12591,11361,11928,137750,124103.0,9849470.0
1999-08-06,11834,12071,11361,11502,82910,119671.0,9849470.0
1999-08-09,11408,11739,10982,11265,177460,117209.0,9849470.0
1999-08-10,11550,12023,11171,11834,143210,123118.0,9849470.0
1999-08-11,11834,11834,11219,11550,88780,120164.0,9849470.0
1999-08-12,12213,13254,11692,13254,460120,137893.0,9849470.0
1999-08-13,13633,14011,12591,12780,538580,132968.0,9849470.0
1999-08-16,13112,13538,12307,12402,217870,129028.0,9849470.0
1999-08-17,12307,12970,11834,12165,142140,126566.0,9849470.0
1999-08-18,11361,11976,11171,11834,83530,123118.0,9849470.0
1999-08-19,11645,12449,11645,12023,107080,125088.0,9849470.0
1999-08-20,12118,12307,11645,11834,68190,123118.0,9849470.0
1999-08-23,12023,12213,11692,11928,155010,124103.0,9849470.0
1999-08-24,12307,12781,11929,12118,148170,126073.0,9849470.0
1999-08-25,11929,12497,11929,12070,125930,125581.0,9849470.0
1999-08-26,12307,12875,12118,12544,180820,130505.0,9849470.0
1999-08-27,12544,12591,11976,12307,220910,128043.0,9849470.0
1999-08-30,12686,14106,12544,13112,139120,136415.0,9849470.0
1999-08-31,12497,12970,12449,12733,63050,132475.0,9849470.0
1999-09-01,12355,12733,12118,12165,77640,126566.0,9849470.0
1999-09-02,11834,12165,11455,11692,73640,121641.0,9849470.0
1999-09-03,11361,12118,10887,12118,103760,126073.0,9849470.0
1999-09-06,12213,12355,11692,12307,85090,128043.0,9849470.0
1999-09-07,12307,12544,12071,12118,97820,126073.0,9849470.0
1999-09-08,12307,12307,11739,11928,39280,124103.0,9849470.0
1999-09-09,11929,12307,11597,12118,86140,126073.0,9849470.0
1999-09-10,12118,12213,11739,12023,66980,125088.0,9849470.0
1999-09-13,11787,12260,11787,11834,56220,123118.0,9849470.0
1999-09-14,11834,12213,11787,12070,134260,125581.0,9849470.0
1999-09-15,12213,12213,11739,12118,59710,126073.0,9849470.0
1999-09-16,11976,13254,11976,12212,191450,127058.0,9849470.0
1999-09-17,12260,12639,11692,12023,88180,125088.0,9849470.0
1999-09-20,12213,12875,11929,12686,264010,131983.0,9849470.0
1999-09-21,12307,13207,12307,12780,311650,132968.0,9849470.0
1999-09-22,13254,13917,12875,13064,428970,135923.0,9849470.0
1999-09-27,13349,13727,12307,12307,197100,128043.0,9849470.0
1999-09-28,12307,12686,12118,12686,107380,131983.0,9849470.0
1999-09-29,12686,12970,11929,11928,109530,124103.0,9849470.0
1999-09-30,11503,11929,10793,10839,185210,112776.0,9849470.0
1999-10-01,10887,10982,9231,9845,138620,102434.0,9849470.0
1999-10-04,9988,10319,9278,9325,164470,97017.0,9849470.0
1999-10-05,9335,9609,8994,8993,149570,93570.0,9849470.0
1999-10-06,8994,9467,8805,9467,98650,98495.0,9849470.0
1999-10-07,9136,10130,9136,9940,80830,103419.0,9849470.0
1999-10-08,9751,10319,9704,10129,63060,105389.0,9849470.0
1999-10-11,10319,10414,9941,10224,53220,106374.0,9849470.0
1999-10-12,10225,10745,10035,10745,93640,111791.0,9849470.0
1999-10-13,10651,10887,10461,10887,68890,113269.0,9849470.0
1999-10-14,10603,10887,10414,10508,73700,109329.0,9849470.0
1999-10-15,10509,10793,10319,10603,64970,110314.0,9849470.0
1999-10-18,10272,10272,9657,9940,48480,103419.0,9849470.0
1999-10-19,9846,10225,9467,9656,35240,100465.0,9849470.0
1999-10-20,9657,10130,9657,9703,81090,100957.0,9849470.0
1999-10-21,9799,10035,9562,9656,48180,100465.0,9849470.0
1999-10-22,9515,9751,9467,9656,31900,100465.0,9849470.0
1999-10-25,9467,9562,9183,9467,60870,98495.0,9849470.0
1999-10-26,8994,9657,8994,9467,288700,98495.0,9849470.0
1999-10-27,9562,9609,9278,9561,63200,99480.0,9849470.0
1999-10-28,9467,9704,9278,9703,32630,100957.0,9849470.0
1999-10-29,9751,10319,9609,9987,112570,103912.0,9849470.0
1999-11-01,9988,10509,9988,10413,100160,108344.0,9849470.0
1999-11-02,10603,10793,10319,10508,139170,109329.0,9849470.0
1999-11-03,10509,10603,10177,10413,74840,108344.0,9849470.0
1999-11-04,10603,10935,10225,10603,92430,110314.0,9849470.0
1999-11-05,10651,11171,10509,11171,154440,116224.0,9849470.0
1999-11-08,11171,11171,10793,10792,87250,112284.0,9849470.0
1999-11-09,10603,10793,10414,10745,54600,111791.0,9849470.0
1999-11-10,10509,11219,10461,10792,98580,112284.0,9849470.0
1999-11-11,11077,12402,10887,12402,441690,129028.0,9849470.0
1999-11-12,12686,13159,11550,12307,298920,128043.0,9849470.0
1999-11-15,11834,12923,11645,12780,320570,132968.0,9849470.0
1999-11-16,12781,14674,12591,14674,966010,152667.0,9849470.0
1999-11-17,15526,16000,14864,15336,940590,159561.0,9849470.0
1999-11-18,15432,15432,13065,13443,416280,139862.0,9849470.0
1999-11-19,13775,13775,12591,13112,242470,136415.0,9849470.0
1999-11-22,12591,13538,12591,13443,213150,139862.0,9849470.0
1999-11-23,13727,14769,13633,14200,319960,147742.0,9849470.0
1999-11-24,14485,14580,13349,14011,136300,145772.0,9849470.0
1999-11-25,13538,14485,13443,13727,245110,142817.0,9849470.0
1999-11-26,13727,14106,12497,12780,181760,132968.0,9849470.0
1999-11-29,12781,12781,11645,12402,80250,129028.0,9849470.0
1999-11-30,12023,13017,12023,12591,138330,130998.0,9849470.0
1999-12-01,12781,12875,11834,12544,90990,130505.0,9849470.0
1999-12-02,12307,12686,11929,12118,97160,126073.0,9849470.0
1999-12-03,11929,12781,11929,12118,81530,126073.0,9849470.0
1999-12-06,13159,13159,12402,12496,101640,130013.0,9849470.0
1999-12-07,12497,12544,11834,11834,79950,123118.0,9849470.0
1999-12-08,12023,12118,11361,11455,110370,119179.0,9849470.0
1999-12-09,11929,13159,11361,13159,192540,136908.0,9849470.0
1999-12-10,13822,14390,12875,13254,219300,137893.0,9849470.0
1999-12-13,13254,13443,12497,12733,88260,132475.0,9849470.0
1999-12-14,12402,13633,12402,13159,117090,136908.0,9849470.0
1999-12-15,13159,13822,12402,13017,104430,135430.0,9849470.0
1999-12-16,12449,12970,12023,12496,81650,130013.0,9849470.0
1999-12-17,12023,12402,11834,11834,43340,123118.0,9849470.0
1999-12-20,11929,12402,11834,12118,40650,126073.0,9849470.0
1999-12-21,11834,12260,11550,11786,81990,122626.0,9849470.0
1999-12-22,11787,11787,11361,11597,50990,120656.0,9849470.0
1999-12-23,11455,13065,11361,12402,152990,129028.0,9849470.0
1999-12-24,12307,12781,12023,12780,81970,132968.0,9849470.0
1999-12-27,12307,12686,12023,12118,79020,126073.0,9849470.0
1999-12-28,11834,12497,11266,12496,67010,130013.0,9849470.0
2000-01-04,10887,12213,10887,11692,11870,121641.0,9849470.0
2000-01-05,11692,12686,11692,11786,44900,122626.0,9849470.0
2000-01-06,11834,11929,10887,10981,31330,114254.0,9849470.0
2000-01-07,10603,11171,10319,10603,27010,110314.0,9849470.0
2000-01-10,10698,11361,10414,10887,55960,113269.0,9849470.0
2000-01-11,10461,10935,10130,10745,93080,111791.0,9849470.0
2000-01-12,10651,11266,10509,11076,42990,115239.0,9849470.0
2000-01-13,10887,10887,10556,10887,18140,113269.0,9849470.0
2000-01-14,10556,11550,10177,10177,37350,105882.0,9849470.0
2000-01-17,10414,10651,9941,10413,33940,108344.0,9849470.0
2000-01-18,10414,10414,9941,10129,16300,105389.0,9849470.0
2000-01-19,9751,10130,9657,9703,14930,100957.0,9849470.0
2000-01-20,9467,9751,8899,9183,81330,95540.0,9849470.0
2000-01-21,9657,10319,9278,9561,26740,99480.0,9849470.0
2000-01-24,9657,9846,9467,9561,29750,99480.0,9849470.0
2000-01-25,9562,9941,9136,9183,27630,95540.0,9849470.0
2000-01-26,9240,9467,8994,9050,37470,94161.0,9849470.0
2000-01-27,9051,9751,9051,9467,39770,98495.0,9849470.0
2000-01-28,10035,10130,9562,9656,50310,100465.0,9849470.0
2000-01-31,9751,10272,9657,10035,39100,104404.0,9849470.0
2000-02-01,10319,10509,10130,10319,44560,107359.0,9849470.0
2000-02-02,10319,11313,10319,11265,51650,117209.0,9849470.0
2000-02-03,11266,11266,10793,10934,65310,113761.0,9849470.0
2000-02-07,10982,11171,10793,10981,79940,114254.0,9849470.0
2000-02-08,10982,11171,10793,10792,34470,112284.0,9849470.0
2000-02-09,10887,11029,10225,10508,32550,109329.0,9849470.0
2000-02-10,10603,10793,9941,10508,37960,109329.0,9849470.0
2000-02-11,10509,10887,10130,10224,19550,106374.0,9849470.0
2000-02-14,10225,10272,9846,9893,21670,102927.0,9849470.0
2000-02-15,9893,10177,9278,9561,26880,99480.0,9849470.0
2000-02-16,9278,9751,9278,9277,21930,96525.0,9849470.0
2000-02-17,9751,9751,9325,9561,13380,99480.0,9849470.0
2000-02-18,9089,10887,9089,10413,77280,108344.0,9849470.0
2000-02-21,10225,10414,9467,9940,40730,103419.0,9849470.0
2000-02-22,9751,11313,9751,10981,119390,114254.0,9849470.0
2000-02-23,10982,12591,10982,12023,264500,125088.0,9849470.0
2000-02-24,12023,12497,10982,11550,166770,120164.0,9849470.0
2000-02-25,10982,11645,10982,11360,57370,118194.0,9849470.0
2000-02-28,10887,12307,10793,12212,107440,127058.0,9849470.0
2000-02-29,12497,12686,11645,12023,60230,125088.0,9849470.0
2000-03-02,11929,13349,11739,13254,179950,137893.0,9849470.0
2000-03-03,12781,13301,12544,12780,99010,132968.0,9849470.0
2000-03-06,12591,13207,12591,12875,194430,133953.0,9849470.0
2000-03-07,12875,13065,11929,12307,87560,128043.0,9849470.0
2000-03-08,11881,12307,11645,11739,32190,122133.0,9849470.0
2000-03-09,11787,12449,11787,11834,33860,123118.0,9849470.0
2000-03-10,13254,13254,12449,13017,143320,135430.0,9849470.0
2000-03-13,12591,13633,12591,13443,123160,139862.0,9849470.0
2000-03-14,13396,15053,12781,12780,416240,132968.0,9849470.0
2000-03-15,12733,12733,11929,12402,124610,129028.0,9849470.0
2000-03-16,12307,12449,11834,11834,58710,123118.0,9849470.0
2000-03-17,11455,12118,11455,11834,38090,123118.0,9849470.0
2000-03-20,12118,12118,11645,11644,9850,121148.0,9849470.0
2000-03-21,11455,11645,11077,11076,28940,115239.0,9849470.0
2000-03-22,11077,12023,11077,11407,30420,118686.0,9849470.0
2000-03-23,11550,11834,11408,11550,70850,120164.0,9849470.0
2000-03-24,11739,12118,10745,11550,149800,120164.0,9849470.0
2000-03-27,11834,11834,11171,11550,36610,120164.0,9849470.0
2000-03-28,12000,12100,11550,12000,57660,118194.0,9849470.0
2000-03-29,11700,12100,11500,11500,25720,113269.0,9849470.0
2000-03-30,11100,11500,10600,11150,48450,109822.0,9849470.0
2000-03-31,11450,12500,11300,12500,27490,123118.0,9849470.0
2000-04-03,12000,12100,11600,12000,36100,118194.0,9849470.0
2000-04-04,12100,12100,11200,11500,1690,113269.0,9849470.0
2000-04-06,11050,11700,10900,11700,23210,115239.0,9849470.0
2000-04-07,11900,12300,11900,12000,57790,118194.0,9849470.0
2000-04-10,12000,12400,11500,11500,73250,113269.0,9849470.0
2000-04-11,11550,11800,11300,11350,33530,111791.0,9849470.0
2000-04-12,11150,11450,10850,11400,10240,112284.0,9849470.0
2000-04-14,11000,11350,10750,11300,29650,111299.0,9849470.0
2000-04-17,10600,10600,9650,9700,58000,95540.0,9849470.0
2000-04-18,10000,10300,9700,10150,29280,99972.0,9849470.0
2000-04-19,10300,10500,9900,9900,72460,97510.0,9849470.0
2000-04-20,9900,10200,9500,9500,43860,93570.0,9849470.0
2000-04-21,9600,9900,9500,9790,34480,96426.0,9849470.0
2000-04-24,9780,10200,9780,10100,25080,99480.0,9849470.0
2000-04-25,9800,10050,9800,10000,18140,98495.0,9849470.0
2000-04-26,9800,10200,9700,9800,16540,96525.0,9849470.0
2000-04-27,9510,10000,9200,10000,20300,104150.0,10415000.0
2000-04-28,10000,10100,9720,9990,23480,104046.0,10415000.0
2000-05-02,10050,10050,9800,10000,14370,104150.0,10415000.0
2000-05-03,9800,10100,9650,9710,21300,101130.0,10415000.0
2000-05-04,9800,9900,9300,9500,41180,98942.0,10415000.0
2000-05-08,9810,9990,9650,9930,29090,103421.0,10415000.0
2000-05-09,9700,9900,9700,9750,10420,101546.0,10415000.0
2000-05-10,9700,9750,9500,9650,22320,100505.0,10415000.0
2000-05-12,9510,9900,9330,9400,22650,97901.0,10415000.0
2000-05-15,9400,9400,8650,8900,31370,92694.0,10415000.0
2000-05-16,8300,9300,8300,9290,16720,96755.0,10415000.0
2000-05-17,9200,9500,8450,9000,52980,93735.0,10415000.0
2000-05-18,8510,9000,8110,8500,12910,88528.0,10415000.0
2000-05-19,8450,9500,8200,8700,41090,90610.0,10415000.0
2000-05-22,8700,8900,8300,8300,9590,86444.0,10415000.0
2000-05-23,8250,8400,8000,8400,11410,87486.0,10415000.0
2000-05-24,8060,8600,7140,8400,41370,87486.0,10415000.0
2000-05-25,8250,9090,8000,8850,39000,92173.0,10415000.0
2000-05-26,8500,8850,8000,8100,30580,84362.0,10415000.0
2000-05-29,7700,8300,7700,8000,9950,83320.0,10415000.0
2000-05-30,8000,8250,8000,8060,38500,83945.0,10415000.0
2000-05-31,8500,8600,8210,8220,53250,85611.0,10415000.0
2000-06-01,8280,8480,8200,8400,19140,87486.0,10415000.0
2000-06-02,8400,8800,8040,8110,39410,84466.0,10415000.0
2000-06-05,8410,8900,8250,8710,93490,90715.0,10415000.0
2000-06-07,8850,9100,8610,8640,49770,89986.0,10415000.0
2000-06-08,8900,9000,8600,8900,80110,92694.0,10415000.0
2000-06-09,8890,8890,8660,8790,16840,91548.0,10415000.0
2000-06-12,8800,9100,8710,8910,98920,92798.0,10415000.0
2000-06-13,9000,10000,8970,9250,141000,96339.0,10415000.0
2000-06-14,9500,9550,8980,9040,31200,94152.0,10415000.0
2000-06-15,9000,9290,8250,8600,25060,89569.0,10415000.0
2000-06-16,8170,8700,8170,8260,15330,86028.0,10415000.0
2000-06-19,8070,8610,8070,8400,38700,87486.0,10415000.0
2000-06-20,8250,8690,8250,8590,18040,89465.0,10415000.0
2000-06-21,8590,8700,8300,8400,15150,87486.0,10415000.0
2000-06-22,8400,8450,8210,8400,18420,87486.0,10415000.0
2000-06-23,8300,8370,8040,8050,19810,83841.0,10415000.0
2000-06-26,8100,8270,8050,8230,55140,85715.0,10415000.0
2000-06-27,8310,8750,8280,8700,46310,90610.0,10415000.0
2000-06-28,8550,9200,8550,9050,240660,94256.0,10415000.0
2000-06-29,9050,9200,8900,9200,110420,95818.0,10415000.0
2000-06-30,9200,9800,9100,9640,148620,100401.0,10415000.0
2000-07-03,9700,10700,9420,10000,287680,104150.0,10415000.0
2000-07-04,10200,10400,9650,9750,282450,101546.0,10415000.0
2000-07-05,9650,9900,9400,9720,63500,101234.0,10415000.0
2000-07-06,9570,9950,9470,9900,59080,103108.0,10415000.0
2000-07-07,9700,10300,9700,10100,55560,105192.0,10415000.0
2000-07-10,10300,10700,9850,10100,102550,105192.0,10415000.0
2000-07-11,10200,10200,9750,10100,101380,105192.0,10415000.0
2000-07-12,9900,10100,9500,9600,80180,99984.0,10415000.0
2000-07-13,9600,10000,9420,10000,62460,104150.0,10415000.0
2000-07-14,9980,9980,9660,9660,10000,100609.0,10415000.0
2000-07-18,10000,10000,9400,9800,64230,102067.0,10415000.0
2000-07-19,9410,9800,9200,9400,24330,97901.0,10415000.0
2000-07-20,9100,9450,8710,9000,10290,93735.0,10415000.0
2000-07-21,8710,9200,8710,8900,22600,92694.0,10415000.0
2000-07-24,8010,9090,8010,8310,52090,86549.0,10415000.0
2000-07-25,8010,8390,8000,8150,57850,84882.0,10415000.0
2000-07-26,8790,8790,8170,8220,36290,85611.0,10415000.0
2000-07-27,8100,8400,8100,8200,40310,85403.0,10415000.0
2000-07-28,8010,8350,7900,8150,45520,84882.0,10415000.0
2000-07-31,7400,8240,7400,8200,53930,85403.0,10415000.0
2000-08-01,8620,8990,8300,8850,52930,92173.0,10415000.0
2000-08-02,9000,9130,8900,9100,51620,94776.0,10415000.0
2000-08-03,9110,9180,8800,9150,19210,95297.0,10415000.0
2000-08-04,9000,9000,8600,8990,65270,93631.0,10415000.0
2000-08-07,8610,9500,8560,9290,70080,96755.0,10415000.0
2000-08-08,9000,9500,8800,8900,26150,92694.0,10415000.0
2000-08-09,9180,9500,9180,9300,49840,96860.0,10415000.0
2000-08-10,9500,9500,9120,9220,11090,96026.0,10415000.0
2000-08-11,9130,9490,9020,9200,62590,95818.0,10415000.0
2000-08-14,9400,9800,9300,9400,75810,97901.0,10415000.0
2000-08-16,9800,10200,9400,9610,122490,100088.0,10415000.0
2000-08-17,9650,9650,9110,9150,27950,95297.0,10415000.0
2000-08-18,8900,9740,8900,9150,426440,95297.0,10415000.0
2000-08-21,9230,9290,9020,9150,80330,95297.0,10415000.0
2000-08-22,9240,9490,9100,9420,102850,98109.0,10415000.0
2000-08-23,9300,9600,9170,9200,41930,95818.0,10415000.0
2000-08-24,9360,9400,9050,9140,51610,95193.0,10415000.0
2000-08-25,9050,9590,9050,9590,55420,99880.0,10415000.0
2000-08-28,9700,9700,9430,9580,63930,99776.0,10415000.0
2000-08-29,9580,9640,9410,9600,58970,99984.0,10415000.0
2000-08-30,9500,9900,9450,9750,67550,101546.0,10415000.0
2000-08-31,9750,10300,9720,9740,174550,101442.0,10415000.0
2000-09-01,9730,9920,9500,9800,55640,102067.0,10415000.0
2000-09-04,10000,10400,9730,9960,75390,103733.0,10415000.0
2000-09-05,9900,10900,9900,10250,285040,106754.0,10415000.0
2000-09-06,10450,10700,10150,10350,96370,107795.0,10415000.0
2000-09-07,10300,10350,9900,10100,75500,105192.0,10415000.0
2000-09-08,10000,10200,9850,10100,55510,105192.0,10415000.0
2000-09-14,9700,10000,9600,10000,31770,104150.0,10415000.0
2000-09-15,9710,10000,9710,9900,65280,103108.0,10415000.0
2000-09-18,9800,9800,8420,8980,64530,93527.0,10415000.0
2000-09-19,8980,9100,8500,8710,45920,90715.0,10415000.0
2000-09-20,8800,9200,8800,9100,38090,94776.0,10415000.0
2000-09-21,9100,9100,8800,8850,36720,92173.0,10415000.0
2000-09-22,9000,9000,8310,8800,50550,91652.0,10415000.0
