SBS(034120),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-06-25,58000.0,58000.0,56300.0,57500.0,13419.0,1167250.0,20300000.0
1999-06-28,58100.0,59600.0,56500.0,56600.0,7520.0,1148980.0,20300000.0
1999-06-29,57000.0,59000.0,55000.0,58700.0,11241.0,1191610.0,20300000.0
1999-06-30,58700.0,59000.0,57000.0,59000.0,12781.0,1197700.0,20300000.0
1999-07-01,60000.0,66000.0,59600.0,66000.0,74424.0,1339800.0,20300000.0
1999-07-02,65000.0,69400.0,62000.0,69000.0,1184561.0,1400700.0,20300000.0
1999-07-05,65000.0,72900.0,65000.0,69000.0,155807.0,1400700.0,20300000.0
1999-07-06,68000.0,70800.0,67500.0,70700.0,159970.0,1435210.0,20300000.0
1999-07-07,70500.0,77400.0,70000.0,74800.0,197591.0,1518440.0,20300000.0
1999-07-08,78100.0,78100.0,72500.0,73000.0,84803.0,1481900.0,20300000.0
1999-07-09,72000.0,74800.0,71000.0,72000.0,58850.0,1461600.0,20300000.0
1999-07-12,73000.0,73500.0,69500.0,69900.0,99356.0,1418970.0,20300000.0
1999-07-13,66900.0,69300.0,65500.0,67500.0,40324.0,1370250.0,20300000.0
1999-07-14,67500.0,67500.0,65000.0,65500.0,39366.0,1329650.0,20300000.0
1999-07-15,64000.0,68500.0,64000.0,67500.0,36331.0,1370250.0,20300000.0
1999-07-16,66500.0,73700.0,66400.0,71000.0,53684.0,1441300.0,20300000.0
1999-07-19,73000.0,74000.0,70000.0,70000.0,65695.0,1421000.0,20300000.0
1999-07-20,69900.0,69900.0,67500.0,68000.0,40615.0,1380400.0,20300000.0
1999-07-21,68500.0,68500.0,65000.0,65400.0,31981.0,1327620.0,20300000.0
1999-07-22,64100.0,67500.0,63200.0,65400.0,28934.0,1327620.0,20300000.0
1999-07-23,65000.0,67300.0,62000.0,64500.0,65361.0,1309350.0,20300000.0
1999-07-26,63500.0,63500.0,57000.0,58000.0,44868.0,1177400.0,20300000.0
1999-07-27,60000.0,61000.0,58000.0,60000.0,42177.0,1218000.0,20300000.0
1999-07-28,63000.0,64800.0,61000.0,62800.0,30512.0,1274840.0,20300000.0
1999-07-29,64400.0,66000.0,63500.0,63800.0,63687.0,1295140.0,20300000.0
1999-07-30,64000.0,64000.0,56200.0,61900.0,147849.0,1256570.0,20300000.0
1999-08-02,62100.0,62500.0,58000.0,60700.0,94997.0,1232210.0,20300000.0
1999-08-03,61500.0,62500.0,61000.0,62200.0,70471.0,1262660.0,20300000.0
1999-08-04,63500.0,63500.0,60100.0,61900.0,87064.0,1256570.0,20300000.0
1999-08-05,61000.0,61500.0,59200.0,59700.0,32663.0,1211910.0,20300000.0
1999-08-06,59000.0,60500.0,58100.0,58500.0,23643.0,1187550.0,20300000.0
1999-08-09,58700.0,59300.0,57500.0,58800.0,21764.0,1193640.0,20300000.0
1999-08-10,58600.0,58600.0,56900.0,57200.0,47101.0,1161160.0,20300000.0
1999-08-11,57000.0,57600.0,56000.0,57100.0,52440.0,1159130.0,20300000.0
1999-08-12,57000.0,57300.0,55800.0,56800.0,20247.0,1153040.0,20300000.0
1999-08-13,56100.0,56100.0,52000.0,53500.0,30540.0,1086050.0,20300000.0
1999-08-16,52500.0,54300.0,52500.0,53000.0,15419.0,1075900.0,20300000.0
1999-08-17,53000.0,53500.0,48100.0,49500.0,20426.0,1004850.0,20300000.0
1999-08-18,48000.0,49500.0,44000.0,49500.0,43353.0,1004850.0,20300000.0
1999-08-19,50000.0,54400.0,49500.0,53000.0,25966.0,1075900.0,20300000.0
1999-08-20,53000.0,53000.0,49500.0,51000.0,29497.0,1035300.0,20300000.0
1999-08-23,51000.0,52100.0,51000.0,51600.0,28815.0,1047480.0,20300000.0
1999-08-24,54000.0,54000.0,51500.0,54000.0,27421.0,1096200.0,20300000.0
1999-08-25,52500.0,53700.0,52400.0,53000.0,12998.0,1075900.0,20300000.0
1999-08-26,53500.0,54000.0,52000.0,52000.0,32895.0,1055600.0,20300000.0
1999-08-27,51100.0,52000.0,49800.0,50000.0,15048.0,1015000.0,20300000.0
1999-08-30,51500.0,51500.0,49000.0,49800.0,44509.0,1010940.0,20300000.0
1999-08-31,50000.0,50000.0,48200.0,50000.0,17804.0,1015000.0,20300000.0
1999-09-01,49500.0,49500.0,47600.0,47900.0,12355.0,972370.0,20300000.0
1999-09-02,46900.0,47500.0,45600.0,47000.0,39615.0,954100.0,20300000.0
1999-09-03,49000.0,49000.0,45500.0,48000.0,15885.0,974400.0,20300000.0
1999-09-06,48900.0,51500.0,48000.0,51500.0,44483.0,1045450.0,20300000.0
1999-09-07,50000.0,50000.0,49000.0,50000.0,34713.0,1015000.0,20300000.0
1999-09-08,49000.0,50000.0,48000.0,49000.0,21941.0,994700.0,20300000.0
1999-09-09,48000.0,49000.0,47600.0,47700.0,8711.0,968310.0,20300000.0
1999-09-10,47700.0,48200.0,47000.0,47800.0,41582.0,970340.0,20300000.0
1999-09-13,47800.0,48000.0,46600.0,47300.0,12664.0,960190.0,20300000.0
1999-09-14,47400.0,47400.0,45700.0,46500.0,12642.0,943950.0,20300000.0
1999-09-15,46000.0,47100.0,45500.0,46800.0,33887.0,950040.0,20300000.0
1999-09-16,45500.0,46800.0,44000.0,44500.0,10016.0,903350.0,20300000.0
1999-09-17,43100.0,44000.0,41500.0,43000.0,45076.0,872900.0,20300000.0
1999-09-20,42900.0,43000.0,41300.0,42000.0,18269.0,852600.0,20300000.0
1999-09-21,42500.0,45000.0,42500.0,44600.0,62512.0,905380.0,20300000.0
1999-09-22,43100.0,44550.0,43000.0,43500.0,38022.0,883050.0,20300000.0
1999-09-27,44000.0,44000.0,42100.0,42300.0,18400.0,858690.0,20300000.0
1999-09-28,42000.0,42100.0,40100.0,40650.0,46403.0,825195.0,20300000.0
1999-09-29,40650.0,41500.0,40100.0,40200.0,15555.0,816060.0,20300000.0
1999-09-30,40500.0,43500.0,39200.0,43500.0,36341.0,883050.0,20300000.0
1999-10-01,41000.0,41000.0,38300.0,39000.0,20977.0,791700.0,20300000.0
1999-10-04,39500.0,40000.0,38500.0,39400.0,18059.0,799820.0,20300000.0
1999-10-05,39800.0,43000.0,37800.0,37800.0,68706.0,767340.0,20300000.0
1999-10-06,38500.0,39300.0,37000.0,38400.0,25456.0,779520.0,20300000.0
1999-10-07,38600.0,40000.0,38000.0,39800.0,34897.0,807940.0,20300000.0
1999-10-08,40500.0,44000.0,40500.0,43000.0,82208.0,872900.0,20300000.0
1999-10-11,44000.0,48150.0,43000.0,47000.0,100418.0,954100.0,20300000.0
1999-10-12,48000.0,50800.0,47100.0,49300.0,167659.0,1000790.0,20300000.0
1999-10-13,48000.0,48000.0,45000.0,46500.0,87736.0,943950.0,20300000.0
1999-10-14,46800.0,46800.0,43800.0,44300.0,72491.0,899290.0,20300000.0
1999-10-15,48226.0,48226.0,45135.0,45650.0,72491.0,926695.0,20300000.0
1999-10-18,42650.0,45000.0,42650.0,43500.0,24289.0,883050.0,20300000.0
1999-10-19,43500.0,45400.0,42000.0,43000.0,17589.0,872900.0,20300000.0
1999-10-20,43500.0,45500.0,43200.0,44500.0,25604.0,903350.0,20300000.0
1999-10-21,45000.0,45500.0,43100.0,43700.0,22223.0,887110.0,20300000.0
1999-10-22,43400.0,43400.0,41150.0,42400.0,19834.0,860720.0,20300000.0
1999-10-25,42750.0,42900.0,40400.0,41000.0,14066.0,832300.0,20300000.0
1999-10-26,40000.0,42500.0,39300.0,41600.0,24194.0,844480.0,20300000.0
1999-10-27,43600.0,46550.0,42700.0,44800.0,140478.0,909440.0,20300000.0
1999-10-28,45000.0,46500.0,43600.0,45000.0,35097.0,913500.0,20300000.0
1999-10-29,46000.0,49000.0,45100.0,47600.0,89241.0,966280.0,20300000.0
1999-11-01,50000.0,52000.0,49000.0,51900.0,116426.0,1053570.0,20300000.0
1999-11-02,51800.0,55700.0,50100.0,52400.0,82809.0,1063720.0,20300000.0
1999-11-03,52000.0,55000.0,51500.0,52500.0,81394.0,1065750.0,20300000.0
1999-11-04,53000.0,53400.0,51200.0,51400.0,57995.0,1043420.0,20300000.0
1999-11-05,52000.0,55600.0,51500.0,53200.0,83363.0,1079960.0,20300000.0
1999-11-08,54000.0,56300.0,53100.0,53600.0,142001.0,1088080.0,20300000.0
1999-11-09,53600.0,53600.0,50800.0,52300.0,79435.0,1061690.0,20300000.0
1999-11-10,52000.0,54500.0,51000.0,52700.0,71788.0,1069810.0,20300000.0
1999-11-11,52000.0,59000.0,51200.0,59000.0,200116.0,1197700.0,20300000.0
1999-11-12,,,,,,1197700.0,20300000.0
1999-11-15,59000.0,59800.0,55500.0,57500.0,59519.0,1167250.0,20300000.0
1999-11-16,56000.0,59800.0,56000.0,59400.0,78150.0,1205820.0,20300000.0
1999-11-17,60000.0,60800.0,53100.0,54500.0,68875.0,1106350.0,20300000.0
1999-11-18,54500.0,55000.0,52000.0,53500.0,43903.0,1086050.0,20300000.0
1999-11-19,54000.0,56000.0,53400.0,54500.0,48679.0,1106350.0,20300000.0
1999-11-22,54700.0,55000.0,51900.0,53500.0,42573.0,1086050.0,20300000.0
1999-11-23,52100.0,55500.0,51100.0,52800.0,58322.0,1071840.0,20300000.0
1999-11-24,51000.0,52500.0,51000.0,52100.0,39467.0,1057630.0,20300000.0
1999-11-25,51500.0,56000.0,51200.0,54100.0,124307.0,1098230.0,20300000.0
1999-11-26,54500.0,56500.0,52000.0,55000.0,69499.0,1116500.0,20300000.0
1999-11-29,56000.0,61600.0,54100.0,61600.0,177608.0,1250480.0,20300000.0
1999-11-30,63000.0,67500.0,60100.0,63000.0,342450.0,1278900.0,20300000.0
1999-12-01,65000.0,65000.0,57000.0,58700.0,165664.0,1191610.0,20300000.0
1999-12-02,58000.0,58000.0,52000.0,53500.0,158183.0,1086050.0,20300000.0
1999-12-03,50700.0,53000.0,50600.0,51900.0,96573.0,1053570.0,20300000.0
1999-12-06,52500.0,56500.0,52500.0,55200.0,148772.0,1120560.0,20300000.0
1999-12-07,54700.0,61800.0,53000.0,61500.0,297009.0,1248450.0,20300000.0
1999-12-08,61400.0,68800.0,60000.0,68800.0,196372.0,1396640.0,20300000.0
1999-12-09,77000.0,77000.0,77000.0,77000.0,107277.0,1563100.0,20300000.0
1999-12-10,86200.0,86200.0,81000.0,86200.0,248584.0,1749860.0,20300000.0
1999-12-13,86500.0,96300.0,80500.0,93000.0,291389.0,1887900.0,20300000.0
1999-12-14,89000.0,96800.0,82000.0,83000.0,290372.0,1684900.0,20300000.0
1999-12-15,80000.0,82000.0,73100.0,73100.0,151748.0,1483930.0,20300000.0
1999-12-16,73100.0,77000.0,64400.0,65500.0,171388.0,1329650.0,20300000.0
1999-12-17,65400.0,68000.0,59000.0,62000.0,150797.0,1258600.0,20300000.0
1999-12-20,62800.0,68900.0,62000.0,66100.0,128867.0,1341830.0,20300000.0
1999-12-21,66100.0,74000.0,66100.0,73800.0,181689.0,1498140.0,20300000.0
1999-12-22,75000.0,78000.0,65200.0,68600.0,159531.0,1392580.0,20300000.0
1999-12-23,70000.0,72900.0,64100.0,65000.0,250605.0,1319500.0,20300000.0
1999-12-24,65000.0,66000.0,61000.0,63000.0,546722.0,1278900.0,20300000.0
1999-12-27,61500.0,66900.0,60000.0,61000.0,143569.0,1238300.0,20300000.0
1999-12-28,60000.0,63500.0,54700.0,55000.0,153197.0,1116500.0,20300000.0
2000-01-04,61600.0,61600.0,58100.0,61600.0,154592.0,1576960.0,25600000.0
2000-01-05,61000.0,67800.0,59500.0,64500.0,420545.0,1651200.0,25600000.0
2000-01-06,65000.0,65000.0,56800.0,58600.0,210475.0,1500160.0,25600000.0
2000-01-07,56900.0,56900.0,53000.0,54800.0,140792.0,1402880.0,25600000.0
2000-01-10,58000.0,59500.0,55000.0,58200.0,196865.0,1489920.0,25600000.0
2000-01-11,65100.0,65100.0,65100.0,65100.0,42227.0,1666560.0,25600000.0
2000-01-12,65000.0,72000.0,60500.0,67000.0,1001046.0,1715200.0,25600000.0
2000-01-13,65000.0,66000.0,60100.0,65100.0,275824.0,1666560.0,25600000.0
2000-01-14,67000.0,68000.0,60500.0,62600.0,458582.0,1602560.0,25600000.0
2000-01-17,62600.0,65000.0,61000.0,64000.0,239509.0,1638400.0,25600000.0
2000-01-18,63000.0,67300.0,62600.0,65700.0,313793.0,1681920.0,25600000.0
2000-01-19,65500.0,70500.0,57900.0,58000.0,431434.0,1484800.0,25600000.0
2000-01-20,57900.0,58000.0,51500.0,58000.0,207720.0,1484800.0,25600000.0
2000-01-21,56000.0,59500.0,54000.0,55000.0,188396.0,1408000.0,25600000.0
2000-01-24,55000.0,59100.0,55000.0,57700.0,227935.0,1477120.0,25600000.0
2000-01-25,55700.0,57100.0,54500.0,54600.0,125293.0,1397760.0,25600000.0
2000-01-26,54600.0,56700.0,51800.0,53900.0,159005.0,1379840.0,25600000.0
2000-01-27,52900.0,52900.0,50300.0,50800.0,174836.0,1300480.0,25600000.0
2000-01-28,50800.0,53500.0,50100.0,53000.0,170370.0,1356800.0,25600000.0
2000-01-31,51000.0,54400.0,50600.0,52500.0,153979.0,1344000.0,25600000.0
2000-02-01,53500.0,57000.0,53200.0,54000.0,176807.0,1382400.0,25600000.0
2000-02-02,54600.0,57500.0,53900.0,56500.0,260628.0,1446400.0,25600000.0
2000-02-03,57000.0,63200.0,57000.0,63200.0,478546.0,1617920.0,25600000.0
2000-02-07,66200.0,70500.0,65700.0,68400.0,563979.0,1751040.0,25600000.0
2000-02-08,67400.0,68000.0,60500.0,61200.0,494007.0,1566720.0,25600000.0
2000-02-09,61800.0,65600.0,61700.0,62400.0,314473.0,1597440.0,25600000.0
2000-02-10,59900.0,62700.0,58000.0,59800.0,209188.0,1530880.0,25600000.0
2000-02-11,61000.0,63800.0,59000.0,60000.0,313279.0,1536000.0,25600000.0
2000-02-14,57600.0,59800.0,53500.0,55000.0,260407.0,1408000.0,25600000.0
2000-02-15,54900.0,57000.0,52500.0,54500.0,209548.0,1395200.0,25600000.0
2000-02-16,54000.0,55800.0,52100.0,55400.0,128703.0,1418240.0,25600000.0
2000-02-17,55000.0,59400.0,54200.0,58500.0,214676.0,1497600.0,25600000.0
2000-02-18,59400.0,61900.0,58700.0,60300.0,267135.0,1543680.0,25600000.0
2000-02-21,59000.0,60000.0,56000.0,56800.0,141694.0,1454080.0,25600000.0
2000-02-22,58100.0,62000.0,56500.0,62000.0,370747.0,1587200.0,25600000.0
2000-02-23,62500.0,62800.0,56500.0,60700.0,266704.0,1553920.0,25600000.0
2000-02-24,62500.0,66000.0,61500.0,61900.0,465284.0,1584640.0,25600000.0
2000-02-25,60500.0,61500.0,56800.0,58000.0,306392.0,1484800.0,25600000.0
2000-02-28,56500.0,58800.0,55200.0,55800.0,168785.0,1428480.0,25600000.0
2000-02-29,56500.0,59800.0,55700.0,58000.0,278417.0,1484800.0,25600000.0
2000-03-02,59300.0,61000.0,58200.0,59400.0,203455.0,1520640.0,25600000.0
2000-03-03,58700.0,59400.0,56000.0,58500.0,123616.0,1497600.0,25600000.0
2000-03-06,58500.0,59800.0,56500.0,57000.0,111300.0,1459200.0,25600000.0
2000-03-07,57500.0,59800.0,55800.0,57100.0,177863.0,1461760.0,25600000.0
2000-03-08,57000.0,57800.0,55500.0,56500.0,124084.0,1446400.0,25600000.0
2000-03-09,56500.0,58700.0,56000.0,57300.0,291772.0,1466880.0,25600000.0
2000-03-10,60000.0,61900.0,58000.0,59500.0,380832.0,1523200.0,25600000.0
2000-03-13,61500.0,64900.0,57600.0,59000.0,387535.0,1510400.0,25600000.0
2000-03-14,59000.0,60500.0,57500.0,59400.0,164698.0,1520640.0,25600000.0
2000-03-15,57200.0,58000.0,56100.0,56400.0,120470.0,1443840.0,25600000.0
2000-03-16,56100.0,58200.0,55200.0,56400.0,115690.0,1443840.0,25600000.0
2000-03-17,56400.0,56900.0,52400.0,52500.0,153141.0,1344000.0,25600000.0
2000-03-20,51000.0,58800.0,48900.0,58800.0,165727.0,1505280.0,25600000.0
2000-03-21,51800.0,54300.0,51800.0,51800.0,120683.0,1326080.0,25600000.0
2000-03-22,52800.0,54800.0,51800.0,52400.0,385846.0,1341440.0,25600000.0
2000-03-23,53000.0,53300.0,50500.0,50800.0,166501.0,1300480.0,25600000.0
2000-03-24,51100.0,51900.0,49100.0,50400.0,161359.0,1290240.0,25600000.0
2000-03-27,50400.0,51700.0,50000.0,50800.0,139596.0,1300480.0,25600000.0
2000-03-28,50800.0,51400.0,49700.0,50200.0,153018.0,1285120.0,25600000.0
2000-03-29,49500.0,49700.0,46500.0,49000.0,206783.0,1254400.0,25600000.0
2000-03-30,47500.0,49500.0,45800.0,48800.0,144188.0,1249280.0,25600000.0
2000-03-31,47000.0,49400.0,45500.0,49000.0,231574.0,1254400.0,25600000.0
2000-04-03,47000.0,48500.0,44000.0,44100.0,119696.0,1128960.0,25600000.0
2000-04-04,42000.0,42000.0,39000.0,40500.0,283374.0,1036800.0,25600000.0
2000-04-06,40000.0,41500.0,39000.0,40100.0,255480.0,1026560.0,25600000.0
2000-04-07,40500.0,43900.0,40500.0,42550.0,332976.0,1089280.0,25600000.0
2000-04-10,43600.0,45800.0,43500.0,45500.0,285560.0,1164800.0,25600000.0
2000-04-11,43000.0,43000.0,40600.0,40800.0,125858.0,1044480.0,25600000.0
2000-04-12,40900.0,42700.0,40100.0,41700.0,125840.0,1067520.0,25600000.0
2000-04-14,39100.0,40800.0,38200.0,39600.0,112427.0,1013760.0,25600000.0
2000-04-17,34850.0,35800.0,34850.0,34850.0,150524.0,892160.0,25600000.0
2000-04-18,36300.0,36800.0,31000.0,33600.0,324510.0,876124.0,26075117.0
2000-04-19,34600.0,35900.0,34000.0,35100.0,213817.0,915237.0,26075117.0
2000-04-20,35200.0,38000.0,35100.0,37900.0,239304.0,988247.0,26075117.0
2000-04-21,38000.0,40400.0,37350.0,39000.0,243921.0,1016930.0,26075117.0
2000-04-24,39300.0,39500.0,37000.0,38000.0,134856.0,990854.0,26075117.0
2000-04-25,37000.0,38600.0,36600.0,38000.0,101030.0,990854.0,26075117.0
2000-04-26,39000.0,39700.0,36700.0,37400.0,119877.0,975209.0,26075117.0
2000-04-27,36600.0,37100.0,34700.0,35000.0,95642.0,912629.0,26075117.0
2000-04-28,35200.0,36200.0,34600.0,35800.0,99231.0,933489.0,26075117.0
2000-05-02,36100.0,37750.0,36100.0,37300.0,71839.0,972602.0,26075117.0
2000-05-03,36300.0,39500.0,36200.0,39200.0,101457.0,1022145.0,26075117.0
2000-05-04,39400.0,40900.0,38500.0,39000.0,123179.0,1016930.0,26075117.0
2000-05-08,39000.0,40200.0,39000.0,39500.0,70722.0,1029967.0,26075117.0
2000-05-09,39000.0,39000.0,37800.0,38500.0,55743.0,1003892.0,26075117.0
2000-05-10,38500.0,38800.0,37700.0,38000.0,70459.0,990854.0,26075117.0
2000-05-12,38000.0,38500.0,37800.0,38500.0,116563.0,1003892.0,26075117.0
2000-05-15,38000.0,39950.0,37500.0,38100.0,138348.0,993462.0,26075117.0
2000-05-16,38500.0,39000.0,37200.0,39000.0,114130.0,1016930.0,26075117.0
2000-05-17,40700.0,40700.0,38000.0,39300.0,219897.0,1024752.0,26075117.0
2000-05-18,38500.0,39300.0,37000.0,38550.0,91541.0,1005196.0,26075117.0
2000-05-19,37000.0,40200.0,37000.0,40000.0,98053.0,1043005.0,26075117.0
2000-05-22,39000.0,39700.0,35700.0,39000.0,84149.0,1016930.0,26075117.0
2000-05-23,38000.0,39000.0,36100.0,37800.0,125508.0,985639.0,26075117.0
2000-05-24,37000.0,37000.0,34600.0,36350.0,135870.0,947831.0,26075117.0
2000-05-25,37100.0,39600.0,36600.0,38000.0,240766.0,990854.0,26075117.0
2000-05-26,38000.0,38100.0,34500.0,34500.0,140534.0,899592.0,26075117.0
2000-05-29,33000.0,35000.0,32900.0,34600.0,65601.0,902199.0,26075117.0
2000-05-30,35100.0,37400.0,34600.0,36400.0,89658.0,949134.0,26075117.0
2000-05-31,37000.0,40750.0,37000.0,40750.0,292223.0,1062561.0,26075117.0
2000-06-01,39750.0,41500.0,38600.0,40500.0,191899.0,1056042.0,26075117.0
2000-06-02,42000.0,42600.0,39150.0,40500.0,241990.0,1056042.0,26075117.0
2000-06-05,42000.0,44000.0,41050.0,43450.0,335253.0,1132964.0,26075117.0
2000-06-07,42500.0,43900.0,42100.0,43000.0,235513.0,1121230.0,26075117.0
2000-06-08,43000.0,43400.0,39850.0,39900.0,130787.0,1040397.0,26075117.0
2000-06-09,39900.0,39900.0,38400.0,39000.0,159043.0,1016930.0,26075117.0
2000-06-12,38850.0,40550.0,38500.0,40550.0,220512.0,1057346.0,26075117.0
2000-06-13,40000.0,40150.0,38000.0,38750.0,89517.0,1010411.0,26075117.0
2000-06-14,39000.0,41500.0,38000.0,39800.0,112780.0,1037790.0,26075117.0
2000-06-15,39100.0,40000.0,37000.0,37000.0,82946.0,964779.0,26075117.0
2000-06-16,36500.0,37700.0,36200.0,36900.0,60447.0,962172.0,26075117.0
2000-06-19,37000.0,38900.0,37000.0,38100.0,109064.0,993462.0,26075117.0
2000-06-20,37700.0,38900.0,37500.0,37500.0,103777.0,977817.0,26075117.0
2000-06-21,38600.0,39850.0,37700.0,39000.0,163549.0,1016930.0,26075117.0
2000-06-22,39000.0,39600.0,38200.0,38800.0,65160.0,1011715.0,26075117.0
2000-06-23,38400.0,38400.0,37400.0,37800.0,62936.0,985639.0,26075117.0
2000-06-26,37700.0,38500.0,37700.0,38500.0,68165.0,1003892.0,26075117.0
2000-06-27,39500.0,43000.0,38000.0,41000.0,652382.0,1069080.0,26075117.0
2000-06-28,41500.0,44800.0,40500.0,42500.0,503143.0,1108192.0,26075117.0
2000-06-29,42950.0,43000.0,40450.0,41400.0,201026.0,1079510.0,26075117.0
2000-06-30,40600.0,42400.0,40100.0,41200.0,119694.0,1074295.0,26075117.0
2000-07-03,41900.0,46100.0,41600.0,45300.0,964546.0,1181203.0,26075117.0
2000-07-04,45300.0,45300.0,43500.0,44900.0,214733.0,1170773.0,26075117.0
2000-07-05,46500.0,47400.0,42500.0,45200.0,373656.0,1178595.0,26075117.0
2000-07-06,43800.0,45200.0,43800.0,44700.0,174702.0,1165558.0,26075117.0
2000-07-07,45400.0,45950.0,43900.0,44400.0,204853.0,1157735.0,26075117.0
2000-07-10,44500.0,45200.0,43750.0,44500.0,150109.0,1160343.0,26075117.0
2000-07-11,45200.0,48500.0,44100.0,45300.0,514825.0,1181203.0,26075117.0
2000-07-12,46000.0,46300.0,44500.0,46200.0,147406.0,1204670.0,26075117.0
2000-07-13,45100.0,46900.0,45100.0,46600.0,151229.0,1215100.0,26075117.0
2000-07-14,45800.0,46650.0,45800.0,46600.0,105192.0,1215100.0,26075117.0
2000-07-18,46900.0,48300.0,46200.0,47000.0,229771.0,1225530.0,26075117.0
2000-07-19,46500.0,46600.0,43600.0,44300.0,155554.0,1155128.0,26075117.0
2000-07-20,42300.0,44000.0,41100.0,44000.0,120779.0,1147305.0,26075117.0
2000-07-21,42300.0,44200.0,42300.0,43600.0,53517.0,1136875.0,26075117.0
2000-07-24,42500.0,43300.0,41500.0,41700.0,72414.0,1087332.0,26075117.0
2000-07-25,41000.0,42450.0,40300.0,42450.0,107122.0,1106889.0,26075117.0
2000-07-26,41200.0,42500.0,41200.0,42500.0,55567.0,1108192.0,26075117.0
2000-07-27,41500.0,42500.0,41500.0,42500.0,41317.0,1108192.0,26075117.0
2000-07-28,41900.0,42000.0,40500.0,42000.0,55515.0,1095155.0,26075117.0
2000-07-31,41000.0,41800.0,40450.0,41400.0,62225.0,1079510.0,26075117.0
2000-08-01,41400.0,43500.0,41400.0,43000.0,128208.0,1121230.0,26075117.0
2000-08-02,43000.0,45500.0,42500.0,44450.0,222585.0,1159039.0,26075117.0
2000-08-03,43900.0,44900.0,43400.0,44450.0,92002.0,1159039.0,26075117.0
2000-08-04,44000.0,44800.0,42550.0,42850.0,57175.0,1117319.0,26075117.0
2000-08-07,42900.0,42900.0,41500.0,42100.0,28695.0,1097762.0,26075117.0
2000-08-08,41750.0,42500.0,41100.0,41300.0,31206.0,1076902.0,26075117.0
2000-08-09,41050.0,42800.0,40900.0,42000.0,90158.0,1095155.0,26075117.0
2000-08-10,41600.0,44100.0,41300.0,42100.0,120719.0,1097762.0,26075117.0
2000-08-11,42100.0,42250.0,41400.0,42200.0,71008.0,1100370.0,26075117.0
2000-08-14,42300.0,42800.0,42200.0,42250.0,47525.0,1101674.0,26075117.0
2000-08-16,41500.0,43450.0,41500.0,43450.0,89643.0,1132964.0,26075117.0
2000-08-17,43500.0,43500.0,42550.0,43000.0,68966.0,1121230.0,26075117.0
2000-08-18,42500.0,43200.0,41800.0,42500.0,48271.0,1108192.0,26075117.0
2000-08-21,42300.0,42900.0,41600.0,42650.0,44695.0,1112104.0,26075117.0
2000-08-22,43000.0,43100.0,42300.0,42900.0,62927.0,1118623.0,26075117.0
2000-08-23,43000.0,44200.0,42450.0,43100.0,130960.0,1123838.0,26075117.0
