대우건설(047040),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2001-03-23,3882,3882,3300,3299,37100,111813.0,37209087.0
2001-03-26,2806,2806,2806,2805,4200,95069.0,37209087.0
2001-03-27,2388,2388,2388,2388,10340,80930.0,37209087.0
2001-03-28,2031,2031,2031,2031,6610,68837.0,37209087.0
2001-03-29,1729,1850,1729,1729,14556990,58604.0,37209087.0
2001-03-30,1757,1768,1471,1471,6034190,49860.0,37209087.0
2001-04-02,1521,1521,1334,1432,4136310,48558.0,37209087.0
2001-04-03,1373,1384,1268,1279,2850730,43349.0,37209087.0
2001-04-04,1175,1340,1175,1235,3539300,41860.0,37209087.0
2001-04-06,1279,1362,1274,1301,4156490,44093.0,37209087.0
2001-04-09,1307,1493,1285,1394,10834800,47256.0,37209087.0
2001-04-10,1395,1438,1301,1328,2878970,45023.0,37209087.0
2001-04-11,1351,1455,1351,1367,3873190,46325.0,37209087.0
2001-04-12,1504,1570,1460,1570,10201950,53209.0,37209087.0
2001-04-13,1801,1801,1801,1800,457530,61023.0,37209087.0
2001-04-16,2070,2070,1883,2069,9588230,70139.0,37209087.0
2001-04-17,2075,2251,1927,2009,10080520,68093.0,37209087.0
2001-04-18,2009,2125,1889,2025,9790070,68651.0,37209087.0
2001-04-19,2042,2119,1944,1987,3715280,67348.0,37209087.0
2001-04-20,1922,1988,1691,1691,3531290,57302.0,37209087.0
2001-04-23,1691,1944,1647,1943,5814530,65860.0,37209087.0
2001-04-24,1894,2169,1883,2025,11090910,68651.0,37209087.0
2001-04-25,2031,2163,1900,1998,5469320,67721.0,37209087.0
2001-04-26,2103,2103,1944,1960,2266090,66418.0,37209087.0
2001-04-27,1922,1999,1894,1932,2270730,65488.0,37209087.0
2001-04-30,1938,1988,1927,1932,1704680,65488.0,37209087.0
2001-05-02,1933,1955,1878,1888,2120320,64000.0,37209087.0
2001-05-03,1889,1933,1845,1866,1690310,63255.0,37209087.0
2001-05-04,1894,1916,1850,1866,1428720,63255.0,37209087.0
2001-05-07,1861,2020,1839,1910,3744630,64744.0,37209087.0
2001-05-08,1966,2097,1922,2042,4241760,69209.0,37209087.0
2001-05-09,2009,2125,1993,2042,2877050,69209.0,37209087.0
2001-05-10,2064,2344,2064,2344,5419280,79441.0,37209087.0
2001-05-11,2416,2619,2311,2311,11486870,78325.0,37209087.0
2001-05-14,2300,2504,2284,2415,4373540,81860.0,37209087.0
2001-05-15,2482,2679,2416,2569,6480240,87069.0,37209087.0
2001-05-16,2504,2602,2355,2393,3079640,81116.0,37209087.0
2001-05-17,2421,2471,2262,2393,3737370,81116.0,37209087.0
2001-05-18,2394,2498,2344,2437,1829460,82604.0,37209087.0
2001-05-21,2493,2767,2493,2723,5406990,92279.0,37209087.0
2001-05-22,2778,2800,2559,2613,3893900,88558.0,37209087.0
2001-05-23,2745,2855,2668,2800,6642190,94883.0,37209087.0
2001-05-24,2712,2932,2663,2783,3331480,94325.0,37209087.0
2001-05-25,2839,2888,2707,2723,2049790,92279.0,37209087.0
2001-05-28,2723,2756,2602,2618,1687550,88744.0,37209087.0
2001-05-29,2619,2800,2619,2668,2461880,90418.0,37209087.0
2001-05-30,2701,2701,2602,2635,944940,89302.0,37209087.0
2001-05-31,2504,2591,2498,2509,976670,85023.0,37209087.0
2001-06-01,2520,2657,2449,2602,1458930,88186.0,37209087.0
2001-06-04,2531,2712,2531,2690,1188950,91162.0,37209087.0
2001-06-05,2734,2734,2613,2618,1066520,88744.0,37209087.0
2001-06-07,2619,2888,2619,2783,3993330,94325.0,37209087.0
2001-06-08,2800,2850,2723,2739,1934530,92837.0,37209087.0
2001-06-11,2800,2910,2795,2811,2996300,95255.0,37209087.0
2001-06-12,2784,2899,2767,2838,1491020,96185.0,37209087.0
2001-06-13,2839,2992,2806,2992,2801570,101395.0,37209087.0
2001-06-14,3014,3421,2976,3189,7036500,108092.0,37209087.0
2001-06-15,3130,3294,3130,3239,4705510,109767.0,37209087.0
2001-06-18,3206,3613,3206,3568,6498840,120930.0,37209087.0
2001-06-19,4030,4030,3569,3623,6228560,122790.0,37209087.0
2001-06-20,3580,3733,3217,3458,4346930,117209.0,37209087.0
2001-06-21,3492,3525,3272,3393,3410810,114976.0,37209087.0
2001-06-22,3349,3547,3316,3404,2803490,115348.0,37209087.0
2001-06-25,3316,3536,3305,3305,1601730,111999.0,37209087.0
2001-06-26,3327,3371,3091,3118,1514540,105674.0,37209087.0
2001-06-27,3075,3140,2987,3124,1271750,105860.0,37209087.0
2001-06-28,3047,3393,3047,3365,3240920,114046.0,37209087.0
2001-06-29,3459,3459,3305,3316,1949800,112371.0,37209087.0
2001-07-02,3316,3371,3184,3250,1621900,110139.0,37209087.0
2001-07-03,3250,3371,3250,3316,1650680,112371.0,37209087.0
2001-07-04,3327,3355,3206,3244,939800,109953.0,37209087.0
2001-07-05,3228,3272,3086,3118,1286900,105674.0,37209087.0
2001-07-06,3064,3064,2921,2942,1244380,99720.0,37209087.0
2001-07-09,2773,2806,2548,2585,1205410,87627.0,37209087.0
2001-07-10,2591,2690,2548,2646,1080160,89674.0,37209087.0
2001-07-11,2531,2602,2443,2558,606270,86697.0,37209087.0
2001-07-12,2630,2817,2586,2767,1514640,93767.0,37209087.0
2001-07-13,2822,2877,2635,2651,837890,295175.0,122225858.0
2001-07-16,2690,2822,2679,2739,914160,304954.0,122225858.0
2001-07-18,2745,2767,2580,2591,462680,288453.0,122225858.0
2001-07-19,2531,2685,2482,2635,1169960,293342.0,122225858.0
2001-07-20,2586,2630,2537,2536,463810,282844.0,122443269.0
2001-07-23,2515,2548,2339,2344,761990,261416.0,122443269.0
2001-07-24,2284,2438,2169,2404,885840,268151.0,122443269.0
2001-07-25,2311,2410,2251,2251,469190,251009.0,122443269.0
2001-07-26,2273,2350,2251,2278,566850,254070.0,122443269.0
2001-07-27,2339,2405,2311,2382,752250,265702.0,122443269.0
2001-07-30,2416,2416,2322,2338,301310,260804.0,122443269.0
2001-07-31,2394,2685,2372,2684,2596110,299374.0,122443269.0
2001-08-01,2855,2965,2762,2800,2274940,312230.0,122443269.0
2001-08-02,2745,2866,2657,2865,1165650,319577.0,122443269.0
2001-08-03,2833,2932,2767,2778,1096780,309781.0,122443269.0
2001-08-06,2696,2844,2696,2800,755790,312230.0,122443269.0
2001-08-07,2800,3184,2800,3074,4494170,342841.0,122443269.0
2001-08-08,3151,3256,3053,3091,3026190,344678.0,122443269.0
2001-08-09,3075,3206,2970,3052,1507760,340392.0,122443269.0
2001-08-10,3097,3130,2970,3030,863930,337943.0,122443269.0
2001-08-13,3020,3481,3020,3480,5951540,388145.0,122443269.0
2001-08-14,3481,3717,3305,3371,8735680,375901.0,122443269.0
2001-08-16,3426,3679,3426,3502,5794170,390594.0,122443269.0
2001-08-17,3536,3569,3294,3360,3523590,374676.0,122443269.0
2001-08-20,3184,3448,3108,3124,2425190,348351.0,122443269.0
2001-08-21,3195,3272,3020,3244,2160020,361820.0,122443269.0
2001-08-22,3184,3459,3097,3184,5904980,355085.0,122443269.0
2001-08-23,3140,3250,3020,3019,1549260,336719.0,122443269.0
2001-08-24,3009,3075,2756,2904,1701810,323862.0,122443269.0
2001-08-27,2921,3162,2921,2986,2071060,333046.0,122443269.0
2001-08-28,2932,3042,2932,3014,754260,336107.0,122443269.0
2001-08-29,2965,2987,2800,2800,1128610,312230.0,122443269.0
2001-08-30,2756,3119,2613,3008,2387260,335495.0,122443269.0
2001-08-31,2871,2987,2767,2772,1903820,309169.0,122443269.0
2001-09-03,2833,2921,2674,2767,1070020,308557.0,122443269.0
2001-09-04,2784,2882,2734,2844,1251550,317128.0,122443269.0
2001-09-05,2800,2992,2800,2920,1703000,325699.0,122443269.0
2001-09-06,2965,3042,2888,2986,2414620,333046.0,122443269.0
2001-09-07,2948,3151,2921,2986,2174590,333046.0,122443269.0
2001-09-10,2976,3053,2943,2970,997930,331209.0,122443269.0
2001-09-11,2981,3053,2871,2876,870020,320801.0,122443269.0
2001-09-12,2449,2449,2449,2448,404870,273048.0,122443269.0
2001-09-13,2449,2740,2449,2635,3298580,293864.0,122443269.0
2001-09-14,2690,2690,2328,2415,2250890,269375.0,122443269.0
2001-09-17,2438,2515,2059,2064,1865030,230193.0,122443269.0
2001-09-18,2196,2350,2169,2327,2456870,259580.0,122443269.0
2001-09-19,2350,2619,2306,2437,3305450,271824.0,122443269.0
2001-09-20,2449,2580,2273,2415,3616820,269375.0,122443269.0
2001-09-21,2284,2394,2284,2305,1608930,257131.0,122443269.0
2001-09-24,2344,2427,2306,2366,1481460,263865.0,122443269.0
2001-09-25,2526,2526,2251,2273,1041600,253458.0,122443269.0
2001-09-26,2306,2383,2273,2311,646820,257743.0,122443269.0
2001-09-27,2235,2405,2235,2305,1245910,257131.0,122443269.0
2001-09-28,2361,2372,2333,2360,708490,263253.0,122443269.0
2001-10-04,2471,2504,2438,2465,1001380,274885.0,122443269.0
2001-10-05,2465,2476,2399,2426,654620,270600.0,122443269.0
2001-10-08,2372,2405,2317,2344,816840,261416.0,122443269.0
2001-10-09,2355,2580,2355,2509,3903430,279783.0,122443269.0
2001-10-10,2471,2548,2394,2432,1151910,271212.0,122443269.0
2001-10-11,2487,2580,2449,2448,2433660,273048.0,122443269.0
2001-10-12,2471,2509,2421,2481,1093920,276722.0,122443269.0
2001-10-15,2432,2570,2432,2503,1888980,279171.0,122443269.0
2001-10-16,2548,2570,2515,2542,1074740,283456.0,122443269.0
2001-10-17,2602,2657,2575,2602,2443060,290191.0,122443269.0
2001-10-18,2570,2602,2493,2503,935450,279171.0,122443269.0
2001-10-19,2504,2559,2498,2536,736420,282844.0,122443269.0
2001-10-22,2569,2575,2515,2520,513580,281007.0,122443269.0
2001-10-23,2504,2548,2454,2481,623210,276722.0,122443269.0
2001-10-24,2449,2493,2449,2481,316750,276722.0,122443269.0
2001-10-25,2482,2559,2465,2531,723610,282232.0,122443269.0
2001-10-26,2515,2537,2482,2481,390980,276722.0,122443269.0
2001-10-29,2493,2515,2443,2459,397230,274273.0,122443269.0
2001-10-30,2449,2493,2377,2382,477870,265702.0,122443269.0
2001-10-31,2339,2526,2339,2448,739250,273048.0,122443269.0
2001-11-01,2465,2498,2438,2448,668390,273048.0,122443269.0
2001-11-02,2449,2504,2438,2443,787620,272436.0,122443269.0
2001-11-05,2471,2487,2454,2481,475650,276722.0,122443269.0
2001-11-06,2526,2570,2493,2498,1033450,278558.0,122443269.0
2001-11-07,2504,2526,2454,2476,484680,276110.0,122443269.0
2001-11-08,2460,2498,2460,2498,574790,278558.0,122443269.0
2001-11-09,2504,2515,2465,2487,529830,277334.0,122443269.0
2001-11-12,2482,2597,2482,2564,1316630,285905.0,122443269.0
2001-11-13,2602,2657,2515,2591,1618750,288966.0,122443269.0
2001-11-14,2690,2976,2613,2964,4625240,330597.0,122443269.0
2001-11-15,3020,3130,2822,2893,2696420,322638.0,122443269.0
2001-11-16,2893,3053,2893,2920,2578690,325699.0,122443269.0
2001-11-19,2970,3025,2921,2964,1495760,330597.0,122443269.0
2001-11-20,3410,3410,3130,3206,5159800,357534.0,122443269.0
2001-11-21,3173,3338,3086,3162,2198470,352637.0,122443269.0
2001-11-22,3091,3168,3091,3118,965230,347739.0,122443269.0
2001-11-23,3036,3201,3036,3118,1872940,347739.0,122443269.0
2001-11-26,3162,3547,3162,3535,5286680,394267.0,122443269.0
2001-11-27,3514,3547,3239,3310,3640780,369166.0,122443269.0
2001-11-28,3239,3283,3036,3041,1960720,339168.0,122443269.0
2001-11-29,3075,3119,2970,3085,1257130,344066.0,122443269.0
2001-11-30,3097,3184,3036,3041,1008340,339168.0,122443269.0
2001-12-03,3042,3102,2998,3085,791510,344066.0,122443269.0
2001-12-04,3042,3223,3031,3080,1529790,343453.0,122443269.0
2001-12-05,3102,3173,3102,3151,899870,351412.0,122443269.0
2001-12-06,3234,3360,3102,3162,1999170,352637.0,122443269.0
2001-12-07,3097,3239,3097,3178,699820,354473.0,122443269.0
2001-12-10,3289,3289,3141,3151,1396920,351412.0,122443269.0
2001-12-11,3130,3184,3053,3113,956650,347127.0,122443269.0
2001-12-12,3140,3278,3119,3129,1116960,348963.0,122443269.0
2001-12-13,3086,3195,3009,3047,1175470,339780.0,122443269.0
2001-12-14,2987,3377,2981,3266,3376280,364269.0,122443269.0
2001-12-17,3234,3267,3080,3184,842680,355085.0,122443269.0
2001-12-18,3239,3261,3020,3019,931640,336719.0,122443269.0
2001-12-19,3053,3075,2828,2898,896100,323250.0,122443269.0
2001-12-20,2899,3009,2871,2964,668360,330597.0,122443269.0
2001-12-21,2915,2932,2860,2860,444510,318965.0,122443269.0
2001-12-24,2866,2910,2833,2860,348670,318965.0,122443269.0
2001-12-26,2866,2937,2860,2876,425510,320801.0,122443269.0
2001-12-27,2888,2965,2882,2942,429590,328148.0,122443269.0
2001-12-28,2998,3195,2943,3063,863220,341617.0,122443269.0
2002-01-02,3475,3503,3239,3261,1458440,363657.0,122443269.0
2002-01-03,3283,3316,3162,3162,1277015,352637.0,122443269.0
2002-01-04,3184,3272,3157,3272,1408417,364881.0,122443269.0
2002-01-07,3459,3525,3360,3513,3084083,391818.0,122443269.0
2002-01-08,3492,4041,3459,4007,9066956,446918.0,122443269.0
2002-01-09,3997,4118,3843,4117,4550740,459162.0,122443269.0
2002-01-10,4096,4546,4041,4227,6308850,471407.0,122443269.0
2002-01-11,4293,4414,3953,4057,2399703,452428.0,122443269.0
2002-01-14,4085,4228,3898,4200,2467227,468346.0,122443269.0
2002-01-15,4063,4458,4063,4337,4079303,483651.0,122443269.0
2002-01-16,4337,4513,4261,4491,2724654,589436.0,144116269.0
2002-01-17,4436,4595,4392,4524,2183364,593759.0,144116269.0
2002-01-18,4502,4590,4348,4419,2178561,580068.0,144116269.0
2002-01-21,4337,4623,4310,4524,1637126,593759.0,144116269.0
2002-01-22,4595,4623,4414,4469,1917050,586553.0,144116269.0
2002-01-23,4392,4766,4392,4578,4765300,600965.0,144116269.0
2002-01-24,4689,4908,4612,4831,3512818,634112.0,144116269.0
2002-01-25,5051,5106,4941,4941,1486400,648523.0,144116269.0
2002-01-28,4996,5084,4782,4930,2284160,647082.0,144116269.0
2002-01-29,4919,5040,4864,5040,1985730,661494.0,144116269.0
2002-01-30,4941,5128,4832,5128,1634650,673023.0,144116269.0
2002-01-31,5161,5194,5029,5051,1825518,662935.0,144116269.0
2002-02-01,4837,5051,4590,4930,1160910,647082.0,144116269.0
2002-02-04,4749,5040,4683,4732,1832350,621141.0,144116269.0
2002-02-05,4612,4777,4568,4710,781057,618259.0,144116269.0
2002-02-06,4612,4815,4612,4721,1691012,619700.0,144116269.0
2002-02-07,4612,4832,4337,4403,561045,577906.0,144116269.0
2002-02-08,4403,4447,4250,4381,621237,575024.0,144116269.0
2002-02-14,4217,4552,4217,4513,1980390,592318.0,144116269.0
2002-02-15,4563,4705,4403,4705,1106699,617538.0,144116269.0
2002-02-18,4656,4760,4612,4683,414387,614656.0,144116269.0
2002-02-19,4683,4733,4546,4699,1195840,616818.0,144116269.0
2002-02-20,4700,4996,4656,4760,2115738,624744.0,144116269.0
2002-02-21,4875,4875,4634,4666,599868,612494.0,144116269.0
2002-02-22,4656,4689,4502,4562,944850,598803.0,144116269.0
2002-02-25,4563,4711,4524,4524,1170715,593759.0,144116269.0
2002-02-26,4425,4590,4425,4458,744675,585112.0,144116269.0
2002-02-27,4447,4810,4447,4628,3391907,607450.0,144116269.0
2002-02-28,4886,4941,4519,4589,2694655,602406.0,144116269.0
2002-03-04,4700,4711,4557,4584,1382802,601685.0,144116269.0
2002-03-05,4590,4612,4475,4491,974683,589436.0,144116269.0
2002-03-06,4480,4595,4453,4458,985783,585112.0,144116269.0
2002-03-07,4458,4601,4436,4436,1871450,582230.0,144116269.0
2002-03-08,4436,4535,4431,4447,708251,583671.0,144116269.0
2002-03-11,4425,4469,4315,4348,707065,570700.0,144116269.0
2002-03-12,4293,4326,4189,4189,1255439,549804.0,144116269.0
2002-03-13,4195,4282,4178,4194,641496,550524.0,144116269.0
2002-03-14,4173,4321,4151,4271,1012972,560612.0,144116269.0
2002-03-15,4228,4612,4228,4562,1449098,598803.0,144116269.0
2002-03-18,4722,4777,4497,4551,1628840,597362.0,144116269.0
2002-03-19,4595,4645,4453,4458,990342,585112.0,144116269.0
2002-03-20,4469,4552,4398,4397,1125507,577186.0,144116269.0
2002-03-21,4337,4491,4332,4337,1099532,569259.0,144116269.0
2002-03-22,4326,4398,4293,4315,789529,566377.0,144116269.0
2002-03-25,4337,4508,4337,4359,968938,572142.0,144116269.0
2002-03-26,4315,4420,4233,4266,550789,559892.0,144116269.0
2002-03-27,4266,4315,4217,4227,790935,554848.0,144116269.0
2002-03-28,4206,4266,4118,4117,862920,540436.0,144116269.0
2002-03-29,4151,4195,4096,4139,509953,543318.0,144116269.0
2002-04-01,4118,4217,4085,4084,585077,536113.0,144116269.0
2002-04-02,4046,4261,4019,4084,887979,536113.0,144116269.0
2002-04-03,4129,4425,4107,4183,1815317,549083.0,144116269.0
2002-04-04,4195,4255,4123,4172,655695,547642.0,144116269.0
2002-04-08,4282,4293,4140,4161,760850,546201.0,144116269.0
2002-04-09,4129,4458,4129,4326,1659835,567818.0,144116269.0
2002-04-10,4337,4337,4129,4139,613630,543318.0,144116269.0
2002-04-11,4063,4206,4063,4167,360213,546921.0,144116269.0
2002-04-12,4068,4162,4068,4095,407773,537554.0,144116269.0
2002-04-15,4096,4173,4096,4128,262634,541877.0,144116269.0
2002-04-16,4129,4184,4129,4161,236715,546201.0,144116269.0
2002-04-17,4228,4315,4195,4205,589135,551965.0,144116269.0
2002-04-18,4206,4261,4200,4244,423417,557009.0,144116269.0
2002-04-19,4244,4348,4151,4172,604872,547642.0,144116269.0
2002-04-22,4151,4217,3854,3953,567370,518819.0,144116269.0
2002-04-23,3898,4013,3799,3843,393374,504407.0,144116269.0
2002-04-24,3843,3898,3684,3711,379154,487113.0,144116269.0
2002-04-25,3585,3613,3475,3502,437900,459731.0,144116269.0
2002-04-26,3464,3662,3464,3607,457415,473422.0,144116269.0
2002-04-29,3464,3821,3464,3645,430840,478466.0,144116269.0
2002-04-30,3646,3712,3563,3612,272893,474143.0,144116269.0
2002-05-02,3624,3679,3602,3618,290360,474863.0,144116269.0
2002-05-03,3602,3640,3514,3519,338270,461893.0,144116269.0
2002-05-06,3569,3580,3503,3502,243883,459731.0,144116269.0
2002-05-07,3481,3492,3393,3404,245182,446760.0,144116269.0
2002-05-08,3431,3508,3349,3349,370355,439555.0,144116269.0
2002-05-09,3459,3492,3404,3442,360468,451805.0,144116269.0
2002-05-10,3415,3475,3415,3475,206455,456128.0,144116269.0
2002-05-13,3514,3646,3514,3579,430534,469819.0,144116269.0
2002-05-14,3668,3706,3580,3612,373634,474143.0,144116269.0
2002-05-15,3662,3662,3585,3590,318330,471260.0,144116269.0
2002-05-16,3591,3673,3591,3640,258153,477745.0,144116269.0
2002-05-17,3657,3772,3657,3749,475842,492157.0,144116269.0
2002-05-20,3799,3904,3744,3749,1167239,492157.0,144116269.0
2002-05-21,3728,3728,3569,3568,434400,468378.0,144116269.0
2002-05-22,3580,3613,3481,3563,257743,467657.0,144116269.0
2002-05-23,3514,3580,3393,3409,636490,447481.0,144116269.0
2002-05-24,3399,3525,3399,3519,390610,461893.0,144116269.0
2002-05-27,3459,3514,3404,3404,229148,446760.0,144116269.0
2002-05-28,3426,3459,3294,3338,251603,438113.0,144116269.0
2002-05-29,3316,3338,3091,3118,840640,409290.0,144116269.0
2002-05-30,3064,3151,2910,2942,614797,386232.0,144116269.0
2002-05-31,3294,3371,3020,3030,1454173,397761.0,144116269.0
2002-06-03,2932,3031,2899,2953,543446,387673.0,144116269.0
2002-06-04,2866,3184,2866,2997,828204,393437.0,144116269.0
2002-06-05,2970,3162,2970,3091,398631,405687.0,144116269.0
2002-06-07,3064,3086,2976,2975,262579,390555.0,144116269.0
2002-06-10,2987,3130,2987,3074,227814,403526.0,144116269.0
2002-06-11,3130,3492,3130,3404,680400,446760.0,144116269.0
2002-06-12,3404,3788,3305,3788,772205,497201.0,144116269.0
2002-06-14,3679,3854,3624,3623,608810,475584.0,144116269.0
2002-06-17,3624,3711,3514,3634,418494,477025.0,144116269.0
2002-06-18,3788,3788,3651,3667,428466,481348.0,144116269.0
2002-06-19,3519,3733,3404,3431,454830,450363.0,144116269.0
2002-06-20,3431,3728,3404,3590,620560,471260.0,144116269.0
2002-06-21,3464,3558,3448,3508,402650,500995.0,156806069.0
2002-06-24,3503,3508,3360,3365,344446,480611.0,156806069.0
2002-06-25,3371,3459,3256,3266,403850,466498.0,156806069.0
2002-06-26,3184,3184,3047,3118,478740,445329.0,156806069.0
2002-06-27,3020,3162,3009,3058,497130,436705.0,156806069.0
2002-06-28,3130,3206,3086,3184,393490,454738.0,156806069.0
2002-07-02,3097,3234,3042,3162,297409,451601.0,156806069.0
2002-07-03,3267,3267,3108,3167,344884,452386.0,156806069.0
2002-07-04,3250,3327,3195,3239,309346,462578.0,156806069.0
2002-07-05,3228,3349,3223,3277,523818,468066.0,156806069.0
2002-07-08,3305,3388,3217,3228,479904,461010.0,156806069.0
2002-07-09,3289,3305,3212,3294,329211,470418.0,156806069.0
2002-07-10,3349,3366,3283,3316,442559,473554.0,156806069.0
2002-07-11,3272,3382,3250,3266,501139,466498.0,156806069.0
2002-07-12,3322,3437,3305,3371,597646,481395.0,156806069.0
2002-07-15,3371,3415,3305,3305,410828,471986.0,156806069.0
2002-07-16,3382,3382,3195,3239,311451,462578.0,156806069.0
2002-07-18,3184,3272,3184,3195,306117,456306.0,156806069.0
2002-07-19,3086,3130,3025,3107,417902,443761.0,156806069.0
2002-07-22,2965,3042,2926,2937,336529,419456.0,156806069.0
2002-07-23,2871,3064,2871,3025,286727,432001.0,156806069.0
2002-07-24,2910,2981,2910,2942,276534,420240.0,156806069.0
2002-07-25,3075,3075,2954,2964,281309,423376.0,156806069.0
2002-07-26,3020,3097,2910,2975,396228,424944.0,156806069.0
2002-07-29,3020,3053,2965,2964,240832,423376.0,156806069.0
2002-07-30,3064,3377,3053,3255,1394377,464930.0,156806069.0
2002-07-31,3305,3316,3135,3151,721090,450033.0,156806069.0
2002-08-01,3151,3190,3003,3003,827179,428865.0,156806069.0
2002-08-02,2965,3124,2954,3052,1033641,435921.0,156806069.0
2002-08-05,3053,3404,3031,3041,2654861,434353.0,156806069.0
2002-08-06,3086,3140,2943,2981,802597,425728.0,156806069.0
2002-08-07,3031,3097,2965,2964,494599,423376.0,156806069.0
2002-08-08,2981,3113,2981,3019,757390,431217.0,156806069.0
2002-08-09,3086,3108,3025,3036,445594,433569.0,156806069.0
2002-08-12,3069,3179,3053,3107,1058305,443761.0,156806069.0
2002-08-13,3206,3212,3108,3124,859025,446113.0,156806069.0
2002-08-14,3080,3206,3080,3151,723070,450033.0,156806069.0
2002-08-16,3206,3217,3124,3124,325850,446113.0,156806069.0
2002-08-19,3124,3157,3091,3096,415707,442193.0,156806069.0
2002-08-20,3140,3201,3130,3162,602130,451601.0,156806069.0
2002-08-21,3184,3267,3162,3261,569782,465714.0,156806069.0
2002-08-22,3272,3338,3201,3277,912991,468066.0,156806069.0
2002-08-23,3250,3377,3239,3294,524941,470418.0,156806069.0
2002-08-26,3305,3382,3267,3272,456710,467282.0,156806069.0
2002-08-27,3327,3349,3234,3233,393286,461794.0,156806069.0
2002-08-28,3239,3305,3239,3250,453568,464146.0,156806069.0
2002-08-29,3261,3289,3206,3228,241879,461010.0,156806069.0
2002-08-30,3228,3426,3217,3338,794600,504780.0,166046069.0
2002-09-02,3404,3596,3393,3513,1279246,531347.0,166046069.0
2002-09-03,3569,3679,3470,3513,1040680,531347.0,166046069.0
2002-09-04,3415,3558,3399,3513,856674,531347.0,166046069.0
2002-09-05,3558,3657,3514,3519,1224801,532178.0,166046069.0
2002-09-06,3514,3519,3338,3404,735182,514743.0,166046069.0
2002-09-09,3404,3437,3102,3129,483720,473231.0,166046069.0
2002-09-10,3119,3217,3113,3151,445244,476552.0,166046069.0
2002-09-11,3157,3195,3130,3151,333473,476552.0,166046069.0
2002-09-12,3168,3305,3168,3305,453227,499799.0,166046069.0
2002-09-13,3250,3250,3162,3189,273728,482364.0,166046069.0
2002-09-16,3206,3239,3097,3151,297102,476552.0,166046069.0
2002-09-17,3157,3228,3151,3162,430399,478213.0,166046069.0
2002-09-18,3140,3140,3042,3063,461120,463269.0,166046069.0
2002-09-19,3075,3130,3064,3063,238580,463269.0,166046069.0
2002-09-23,2992,3047,2965,2970,248653,449155.0,166046069.0
2002-09-24,2893,2965,2871,2871,367281,434210.0,166046069.0
2002-09-25,2877,2877,2718,2756,330310,416776.0,166046069.0
2002-09-26,2833,2844,2685,2690,409234,406813.0,166046069.0
2002-09-27,2641,2800,2641,2800,360637,423417.0,166046069.0
2002-09-30,2712,2723,2641,2640,200104,399341.0,166046069.0
2002-10-01,2493,2690,2493,2657,203870,401831.0,166046069.0
2002-10-02,2767,2778,2646,2651,214236,401001.0,166046069.0
2002-10-04,2548,2657,2548,2613,225280,395190.0,166046069.0
2002-10-07,2679,2679,2542,2542,254611,384397.0,166046069.0
2002-10-08,2471,2602,2465,2580,267570,390208.0,166046069.0
2002-10-09,2619,2619,2498,2558,226481,386887.0,166046069.0
2002-10-10,2471,2526,2257,2256,465065,341225.0,166046069.0
2002-10-11,2328,2366,2169,2196,415040,332092.0,166046069.0
2002-10-14,2300,2333,2268,2333,230370,352848.0,166046069.0
2002-10-15,2306,2471,2306,2421,474041,366132.0,166046069.0
2002-10-16,2526,2608,2438,2437,502634,368622.0,166046069.0
2002-10-17,2416,2542,2377,2525,342515,381906.0,166046069.0
2002-10-18,2580,2718,2575,2712,746191,410134.0,166046069.0
2002-10-21,2646,2789,2635,2745,541650,415115.0,166046069.0
2002-10-22,2800,2828,2729,2761,487759,417606.0,166046069.0
2002-10-23,2800,3020,2773,2876,788760,435041.0,166046069.0
2002-10-24,2932,2959,2773,2822,347379,426738.0,166046069.0
2002-10-25,2844,2904,2745,2767,253435,418436.0,166046069.0
2002-10-28,2767,2839,2762,2783,298973,420927.0,166046069.0
2002-10-29,2784,2855,2784,2811,347180,425078.0,166046069.0
2002-10-30,2800,2888,2789,2855,371520,431720.0,166046069.0
2002-10-31,2855,2910,2806,2811,185872,425078.0,166046069.0
2002-11-01,2833,2844,2756,2756,163571,416776.0,166046069.0
2002-11-04,2767,2888,2767,2855,227085,431720.0,166046069.0
2002-11-05,2817,2899,2811,2811,175734,425078.0,166046069.0
2002-11-06,2828,2904,2828,2887,233290,436701.0,166046069.0
2002-11-07,2839,2888,2828,2827,222850,427569.0,166046069.0
2002-11-08,2795,2828,2756,2778,246583,420097.0,166046069.0
2002-11-11,2784,2948,2767,2909,591864,440022.0,166046069.0
2002-11-12,2954,3151,2855,3008,685644,454966.0,166046069.0
2002-11-13,3064,3064,2871,2920,460770,441683.0,166046069.0
2002-11-14,2954,2965,2899,2942,242457,445003.0,166046069.0
2002-11-15,2943,3042,2937,2942,357762,445003.0,166046069.0
2002-11-18,2970,3124,2943,3063,933667,463269.0,166046069.0
2002-11-19,3108,3250,3075,3217,935575,486515.0,166046069.0
2002-11-20,3316,3404,3239,3398,1291111,513913.0,166046069.0
2002-11-21,3525,3536,3349,3360,751746,508101.0,166046069.0
2002-11-22,3404,3459,3283,3338,949430,504780.0,166046069.0
2002-11-25,3294,3404,3294,3310,436380,500629.0,166046069.0
2002-11-26,3305,3393,3300,3360,606043,508101.0,166046069.0
2002-11-27,3311,3382,3311,3360,369095,508101.0,166046069.0
2002-11-28,3404,3415,3349,3371,544543,509761.0,166046069.0
2002-11-29,3371,3437,3338,3426,387103,518064.0,166046069.0
