금호산업(002990),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-02-26,177720,184082,177720,182682,46640,97547.0,14779800.0
1999-03-02,189600,191266,182951,189586,41480,101242.0,14779800.0
1999-03-03,189628,192959,187165,187109,33980,99911.0,14779800.0
1999-03-04,184082,188211,182710,182682,32400,97547.0,14779800.0
1999-03-05,182987,185220,180775,182125,36030,97251.0,14779800.0
1999-03-08,186865,204551,186865,200666,113910,107154.0,14779800.0
1999-03-09,200692,203190,192405,194848,78700,104050.0,14779800.0
1999-03-10,194829,197873,187663,188194,51080,100503.0,14779800.0
1999-03-11,188468,202025,188468,197882,158790,105676.0,14779800.0
1999-03-12,207574,218675,202045,211719,258820,113065.0,14779800.0
1999-03-15,221413,224192,205099,207571,188890,110848.0,14779800.0
1999-03-16,213158,215937,203464,204814,122050,109371.0,14779800.0
1999-03-17,204794,215320,202015,202031,145840,107893.0,14779800.0
1999-03-18,203476,207605,195161,196518,87340,104937.0,14779800.0
1999-03-19,199299,206235,197891,202309,157160,108040.0,14779800.0
1999-03-22,203735,228939,203448,218651,769660,224078.0,28364364.0
1999-03-23,210372,215937,203464,204814,571030,209896.0,28364364.0
1999-03-24,207575,208149,197630,199274,390090,204223.0,28364364.0
1999-03-25,195941,206202,195941,198161,364340,203089.0,28364364.0
1999-03-26,198434,202017,193731,194291,315140,199118.0,28364364.0
1999-03-29,194318,200687,189048,195683,380500,200536.0,28364364.0
1999-03-30,195156,200692,195156,195962,262800,200820.0,28364364.0
1999-03-31,195157,198740,190999,192092,287450,196849.0,28364364.0
1999-04-01,192119,195157,190999,192092,377310,196849.0,28364364.0
1999-04-02,193779,196278,186871,190700,450620,195430.0,28364364.0
1999-04-06,192403,204847,186874,196518,1252800,201387.0,28364364.0
1999-04-07,204555,215104,199594,204814,1293090,209896.0,28364364.0
1999-04-08,203423,226954,199553,224191,1707800,229751.0,28364364.0
1999-04-09,232482,237752,222788,226947,1555390,232588.0,28364364.0
1999-04-12,230005,232468,215902,218094,850980,223511.0,28364364.0
1999-04-13,218676,229196,214519,220321,827220,225780.0,28364364.0
1999-04-14,218660,226659,211716,213111,615530,218406.0,28364364.0
1999-04-15,213392,221707,213392,221407,685270,226915.0,28364364.0
1999-04-16,221409,245780,221409,226947,1721950,232588.0,28364364.0
1999-04-19,229726,234997,221699,222799,685840,228333.0,28364364.0
1999-04-20,222786,232214,221695,222242,636400,227766.0,28364364.0
1999-04-21,222284,222284,214543,215895,672380,221242.0,28364364.0
1999-04-22,221128,231648,217545,221128,1681760,226631.0,28364364.0
1999-04-23,226400,231649,218659,226947,1190000,232588.0,28364364.0
1999-04-26,235273,261023,229737,260994,2359550,267476.0,28364364.0
1999-04-27,266583,268249,249666,262943,2625360,269461.0,28364364.0
1999-04-28,256852,273999,251861,254619,1384120,260952.0,28364364.0
1999-04-29,262963,271249,254619,254619,1121250,260952.0,28364364.0
1999-04-30,257971,265711,242460,244931,831980,251025.0,28364364.0
1999-05-03,243599,253839,241366,247715,756670,253861.0,28364364.0
1999-05-04,247740,259925,247740,258238,1074550,264640.0,28364364.0
1999-05-06,262960,287848,262386,265978,1609970,272582.0,28364364.0
1999-05-07,271253,275410,254623,258795,928290,265207.0,28364364.0
1999-05-10,257423,257423,250515,252420,814270,258683.0,28364364.0
1999-05-11,252441,268469,244931,244931,976030,251025.0,28364364.0
1999-05-12,243614,248863,226984,233879,626250,239679.0,28364364.0
1999-05-13,229748,232498,215351,215338,537920,220675.0,28364364.0
1999-05-14,215663,229508,209014,215895,699530,221242.0,28364364.0
1999-05-17,210340,215618,197868,197882,447500,202805.0,28364364.0
1999-05-18,194318,205958,194031,200666,352770,205642.0,28364364.0
1999-05-19,203464,215362,200685,204814,783120,209896.0,28364364.0
1999-05-20,202628,204832,182702,185438,371440,190041.0,28364364.0
1999-05-21,190717,191004,182689,184046,331030,188623.0,28364364.0
1999-05-24,184107,191051,176366,177142,283620,181532.0,28364364.0
1999-05-25,173008,182694,173008,177977,304130,182383.0,28364364.0
1999-05-26,179926,197899,178518,192370,650970,197132.0,28364364.0
1999-05-27,195159,195159,186040,186830,603860,191459.0,28364364.0
1999-05-28,188171,193736,182671,193178,512610,197983.0,28364364.0
1999-05-31,199309,202059,193780,195683,596420,200536.0,28364364.0
1999-06-01,191007,195739,191007,190978,285600,195714.0,28364364.0
1999-06-02,190988,197329,190701,194013,472940,198834.0,28364364.0
1999-06-03,204818,223086,199289,221407,2407330,226915.0,28364364.0
1999-06-04,224219,224219,208709,210355,766040,215569.0,28364364.0
1999-06-07,215938,218121,207594,209519,815340,214718.0,28364364.0
1999-06-08,213137,216978,209518,212275,663090,217555.0,28364364.0
1999-06-09,212310,228940,206774,215895,1167700,221242.0,28364364.0
1999-06-10,221417,229473,212268,225833,1647170,231453.0,28364364.0
1999-06-11,232482,238047,220038,221964,1250010,227482.0,28364364.0
1999-06-14,235548,240244,225624,225583,2012850,231170.0,28364364.0
1999-06-15,218671,221422,191830,202587,813810,207627.0,28364364.0
1999-06-16,206522,229773,204856,214781,1120870,220107.0,28364364.0
1999-06-17,218660,224189,210345,213111,553290,218406.0,28364364.0
1999-06-18,208167,213158,202057,204814,392750,209896.0,28364364.0
1999-06-21,204829,206229,194302,199553,546790,204507.0,28364364.0
1999-06-22,196815,209000,196815,204814,570930,209896.0,28364364.0
1999-06-23,210392,213171,206263,206206,495620,211315.0,28364364.0
1999-06-24,204838,206245,198189,200666,500360,205642.0,28364364.0
1999-06-25,202059,204838,199302,200666,378000,205642.0,28364364.0
1999-06-28,200690,202614,196561,196518,353330,201387.0,28364364.0
1999-06-29,196810,208995,196551,196797,462280,201671.0,28364364.0
1999-06-30,197890,200676,191269,192621,425270,197416.0,28364364.0
1999-07-01,194036,197368,190453,192092,468060,196849.0,28364364.0
1999-07-02,200680,207329,197901,200666,835530,205642.0,28364364.0
1999-07-05,202033,212840,200108,207571,736390,212733.0,28364364.0
1999-07-06,207551,208951,200923,202031,626570,207060.0,28364364.0
1999-07-07,205430,215375,203477,210076,1089340,215286.0,28364364.0
1999-07-08,214792,238043,213126,232487,2465900,238261.0,28364364.0
1999-07-09,231091,231378,219480,227782,1298570,233439.0,28364364.0
1999-07-12,235289,249133,221725,225583,1900300,231170.0,28364364.0
1999-07-13,229206,231956,210364,213667,840540,218973.0,28364364.0
1999-07-14,215950,219246,204856,206206,596950,211315.0,28364364.0
1999-07-15,199594,209000,199594,204814,362700,209896.0,28364364.0
1999-07-16,204838,212578,202059,209241,512280,214435.0,28364364.0
1999-07-19,210391,221457,205688,218651,837180,224078.0,28364364.0
1999-07-20,218700,218700,205688,210076,488510,215286.0,28364364.0
1999-07-21,209810,209810,195133,198718,574190,203656.0,28364364.0
1999-07-22,196561,200690,189912,196518,568060,201387.0,28364364.0
1999-07-23,196782,201772,188179,188194,588210,192878.0,28364364.0
1999-07-26,168855,186893,160568,177142,733480,181532.0,28364364.0
1999-07-27,179649,189630,177466,186830,466830,191459.0,28364364.0
1999-07-28,189605,202049,188485,193734,852170,198551.0,28364364.0
1999-07-29,196556,204843,189620,204814,1256410,209896.0,28364364.0
1999-07-30,213177,227567,203483,205093,2623380,210180.0,28364364.0
1999-08-02,200676,202342,194027,196240,721660,201103.0,28364364.0
1999-08-03,195147,200676,192397,196240,555610,201103.0,28364364.0
1999-08-04,194318,205958,194318,200666,709380,205642.0,28364364.0
1999-08-05,199273,199273,188179,188194,347960,192878.0,28364364.0
1999-08-06,185429,192911,184051,188194,245640,192878.0,28364364.0
1999-08-09,185429,192079,184596,188194,280260,192878.0,28364364.0
1999-08-10,185429,191820,184050,184325,283650,188907.0,28364364.0
1999-08-11,184073,184332,177165,177977,329710,182383.0,28364364.0
1999-08-12,179065,181556,178232,179898,233790,184368.0,28364364.0
1999-08-13,179926,203464,179926,192370,1782310,197132.0,28364364.0
1999-08-16,192657,195982,185742,192370,519360,197132.0,28364364.0
1999-08-17,202624,221172,192672,210911,3153930,216136.0,28364364.0
1999-08-18,207350,207350,180228,190978,929760,195714.0,28364364.0
1999-08-19,179938,197918,174409,191535,1471320,196281.0,28364364.0
1999-08-20,186013,189051,184060,184046,538060,188623.0,28364364.0
1999-08-23,188188,190996,186838,189030,651100,193729.0,28364364.0
1999-08-24,191002,202074,189630,195405,1117280,200252.0,28364364.0
1999-08-25,199275,209507,196525,197882,1208200,202805.0,28364364.0
1999-08-26,198152,201764,191245,193178,594380,197983.0,28364364.0
1999-08-27,189628,195997,185757,190978,543300,195714.0,28364364.0
1999-08-30,192414,196564,189628,190978,538610,195714.0,28364364.0
1999-08-31,193472,196251,181316,182933,714420,187488.0,28364364.0
1999-09-01,185486,186893,176079,177142,604570,181532.0,28364364.0
1999-09-02,176358,203479,175525,190978,2956820,195714.0,28364364.0
1999-09-03,191034,191034,178532,181290,833130,185787.0,28364364.0
1999-09-06,182700,184618,177710,180733,524680,185219.0,28364364.0
1999-09-07,179932,187702,179932,182404,353250,186921.0,28364364.0
1999-09-08,179091,182710,175767,182682,495720,187205.0,28364364.0
1999-09-09,179913,181313,177156,178506,368670,182950.0,28364364.0
1999-09-10,178494,182400,178494,179341,417750,183801.0,28364364.0
1999-09-13,179931,183801,177180,177699,383790,182099.0,28364364.0
1999-09-14,184643,187968,179394,181290,838660,185787.0,28364364.0
1999-09-15,174357,178773,172985,175750,452850,180114.0,28364364.0
1999-09-16,177172,178522,171894,171880,365680,176143.0,28364364.0
1999-09-17,166922,171625,164689,168818,403030,173023.0,28364364.0
1999-09-20,170210,176313,167452,170210,406370,176031.0,28622847.0
1999-09-21,168843,175492,168843,174358,451510,180324.0,28622847.0
1999-09-22,175790,178827,168624,168568,734630,174313.0,28622847.0
1999-09-27,166642,168588,160532,161079,414740,166585.0,28622847.0
1999-09-28,161080,161338,153598,155817,329330,161147.0,28622847.0
1999-09-29,152517,165823,152517,153896,526600,159143.0,28622847.0
1999-09-30,151985,157256,143957,143930,327680,148839.0,28622847.0
1999-10-01,138704,143953,125944,130233,540780,134670.0,28622847.0
1999-10-04,131491,135390,128741,129258,282740,133669.0,28622847.0
1999-10-05,129304,132888,116286,116257,331350,120216.0,28622847.0
1999-10-06,116281,120984,111039,120684,597070,124796.0,28622847.0
1999-10-07,121805,130149,119048,130094,680210,134527.0,28622847.0
1999-10-08,131492,137883,129022,135077,675580,139679.0,28622847.0
1999-10-11,132861,138110,130772,132014,298420,136531.0,28622847.0
1999-10-12,151669,151669,151669,151669,427890,156853.0,28622847.0
1999-10-13,170520,170520,152259,154982,2721970,160288.0,28622847.0
1999-10-14,155006,155006,146719,148078,645140,153132.0,28622847.0
1999-10-15,151985,151985,142291,143930,528340,148839.0,28622847.0
1999-10-18,133416,143684,133416,136719,619710,141397.0,28622847.0
1999-10-19,138376,141126,134218,135606,394470,140252.0,28622847.0
1999-10-20,138718,149532,136484,143651,661860,148553.0,28622847.0
1999-10-21,145018,148917,140602,140589,515260,145404.0,28622847.0
1999-10-22,143100,143100,139230,139503,229270,144259.0,28622847.0
1999-10-25,141138,143084,132306,132293,293610,136817.0,28622847.0
1999-10-26,124858,135493,124858,128702,249780,133096.0,28622847.0
1999-10-27,128988,132313,127322,127310,203740,131665.0,28622847.0
1999-10-28,128742,131492,125159,130094,258420,134527.0,28622847.0
1999-10-29,132068,143716,131501,138668,589310,143400.0,28622847.0
1999-11-01,141719,148081,138968,141146,473180,145977.0,28622847.0
1999-11-02,141139,146697,137011,141981,649670,146835.0,28622847.0
1999-11-03,145315,151685,142278,142538,1282720,147408.0,28622847.0
1999-11-04,143676,144509,139489,141703,548210,145690.0,28622847.0
1999-11-05,141965,144493,139473,141981,491760,145977.0,28622847.0
1999-11-08,142833,143924,139479,139754,436890,143687.0,28622847.0
1999-11-09,138940,141432,138940,141146,398970,145118.0,28622847.0
1999-11-10,142550,142550,137961,139197,475080,143114.0,28622847.0
1999-11-11,142549,151460,139189,151446,1304570,155708.0,28622847.0
1999-11-12,157579,159273,145048,147549,1076920,151701.0,28622847.0
1999-11-15,147563,151175,144784,145043,524740,149125.0,28622847.0
1999-11-16,145056,157587,141444,155901,1192520,160288.0,28622847.0
1999-11-17,155887,175095,143364,156736,1784780,161147.0,28622847.0
1999-11-18,158707,161493,148417,155901,569210,160288.0,28622847.0
1999-11-19,150351,159269,150351,153117,582670,157426.0,28622847.0
1999-11-22,150355,153134,147576,147549,309540,151701.0,28622847.0
1999-11-23,145036,150343,144778,144765,336040,148839.0,28622847.0
1999-11-24,141981,144221,139202,140589,364090,144545.0,28622847.0
1999-11-25,140581,144767,139461,139475,358110,143400.0,28622847.0
1999-11-26,137801,139180,129716,129732,324660,133382.0,28622847.0
1999-11-29,131381,138059,130835,133629,255030,137390.0,28622847.0
1999-11-30,133623,136689,133623,135578,302380,139393.0,28622847.0
1999-12-01,136838,147559,136838,141981,463120,145977.0,28622847.0
1999-12-02,142532,144766,133614,133629,307350,137390.0,28622847.0
1999-12-03,135288,138929,131389,133351,266780,137103.0,28622847.0
1999-12-06,133614,134878,123870,124999,397170,128517.0,28622847.0
1999-12-07,123881,124994,112471,112471,428420,115636.0,28622847.0
1999-12-08,112765,116377,105800,109270,323260,112345.0,28622847.0
1999-12-09,107181,112172,105774,105790,427730,108767.0,28622847.0
1999-12-10,105795,119445,102184,115534,690770,118785.0,28622847.0
1999-12-13,118608,129444,118608,124721,565930,128230.0,28622847.0
1999-12-14,125985,130861,119738,119709,451720,123078.0,28622847.0
1999-12-15,126669,137677,123890,126669,1140350,130234.0,28622847.0
1999-12-16,129182,129440,119431,119849,390230,123221.0,28622847.0
1999-12-17,119723,121526,111781,112471,354320,115636.0,28622847.0
1999-12-20,116919,125291,113881,125277,404320,128803.0,28622847.0
1999-12-21,126676,126676,111360,115534,492230,118785.0,28622847.0
1999-12-22,115255,116921,105791,109130,496110,112202.0,28622847.0
1999-12-23,111926,114016,107195,107182,342490,110198.0,28622847.0
1999-12-24,110250,111657,103019,103006,367110,105905.0,28622847.0
1999-12-27,87704,97161,87704,88251,850350,90734.0,28622847.0
1999-12-28,89071,97156,86867,93819,567840,96459.0,28622847.0
2000-01-04,79760,100232,79760,94654,291400,97318.0,28622847.0
2000-01-05,94660,94660,88385,89225,335550,91736.0,28622847.0
2000-01-06,90761,93260,86287,86302,321510,88731.0,28622847.0
2000-01-07,89096,91760,88004,89643,276480,92166.0,28622962.0
2000-01-10,89090,94397,89090,90756,249800,93311.0,28622962.0
2000-01-11,90752,91872,87399,88390,182570,128978.0,40622962.0
2000-01-12,86452,87708,83522,83797,170650,122275.0,40622962.0
2000-01-13,83796,87695,81850,82405,301500,120244.0,40622962.0
2000-01-14,83798,85176,82685,83518,211460,121869.0,40622962.0
2000-01-17,83813,84646,81724,82126,224300,119838.0,40622962.0
2000-01-18,81174,82552,77418,77950,258930,113744.0,40622962.0
2000-01-19,76562,76562,73237,73496,263160,107245.0,40622962.0
2000-01-20,69864,73225,65276,70712,284640,103182.0,40622962.0
2000-01-21,68334,78487,67903,76837,376290,112119.0,40622962.0
2000-01-24,88258,88258,79914,82126,582370,119838.0,40622962.0
2000-01-25,82150,82150,77131,77950,401250,113744.0,40622962.0
2000-01-26,74875,79341,74875,76837,330090,112119.0,40622962.0
2000-01-27,76830,84915,76830,83379,588430,121666.0,40622962.0
2000-01-28,80742,85187,80742,82961,377260,121056.0,40622962.0
2000-01-31,80746,95373,78793,90756,1259310,132431.0,40622962.0
2000-02-01,95217,96050,86586,87277,855290,127353.0,40622962.0
2000-02-02,88544,89089,85190,87833,377310,128165.0,40622962.0
2000-02-03,87852,91607,87421,87694,442940,127962.0,40622962.0
2000-02-07,86298,88532,84920,85467,321990,124712.0,40622962.0
2000-02-08,84930,86309,80744,80873,276820,118010.0,40622962.0
2000-02-09,80752,82016,78117,78090,246150,113947.0,40622962.0
2000-02-10,75326,76554,74350,74610,329580,108870.0,40622962.0
2000-02-11,75177,76548,72391,72522,267430,105823.0,40622962.0
2000-02-14,69753,73767,68891,70155,228300,102370.0,40622962.0
2000-02-15,70157,71564,68348,69599,222300,101557.0,40622962.0
2000-02-16,69611,72390,68204,69599,188740,101557.0,40622962.0
2000-02-17,68501,72400,68501,70434,191550,102776.0,40622962.0
2000-02-18,70463,71009,66564,66536,284950,97089.0,40622962.0
2000-02-21,65438,66559,61395,61943,218730,90386.0,40622962.0
2000-02-22,59287,63186,59287,62082,222410,90589.0,40622962.0
2000-02-23,62378,71296,62378,71269,453040,103995.0,40622962.0
2000-02-24,64451,70159,64451,66815,190210,97495.0,40622962.0
2000-02-25,66833,71277,65425,69599,199680,101557.0,40622962.0
2000-02-28,69039,73763,68206,70712,294030,103182.0,40622962.0
2000-02-29,69866,77664,68494,69042,226140,100745.0,40622962.0
2000-03-02,69631,72123,67104,69459,269090,101354.0,40622962.0
2000-03-03,69881,70743,67390,67650,188560,98714.0,40622962.0
2000-03-06,69600,77656,67797,77672,538740,113338.0,40622962.0
2000-03-07,77669,80735,72104,75445,437510,110088.0,40622962.0
2000-03-08,75170,85754,74337,79342,827360,115775.0,40622962.0
2000-03-09,83534,91196,81329,90478,1387040,132025.0,40622962.0
2000-03-10,90192,90479,83657,83657,729390,122072.0,40622962.0
2000-03-13,85763,87708,82151,83797,607550,122275.0,40622962.0
2000-03-14,86302,89655,79904,80177,500230,116994.0,40622962.0
2000-03-15,76843,79363,74603,76141,348780,111104.0,40622962.0
2000-03-16,76559,78799,74613,75166,230310,109682.0,40622962.0
2000-03-17,77944,83214,75704,78786,478550,114963.0,40622962.0
2000-03-20,79486,83529,77418,77950,379940,113744.0,40622962.0
2000-03-21,78231,78231,75704,75862,209700,110698.0,40622962.0
2000-03-22,76844,79372,76557,77950,370230,113744.0,40622962.0
2000-03-23,77964,79372,75587,77950,425590,113744.0,40622962.0
2000-03-24,77815,83236,76558,81987,635310,119635.0,40622962.0
2000-03-27,86303,89082,83524,84910,612450,123900.0,40622962.0
2000-03-28,84933,86887,81034,82126,304960,119838.0,40622962.0
2000-03-29,82304,86060,79382,79899,422020,116588.0,40622962.0
2000-03-30,82163,82163,76713,77115,276480,112526.0,40622962.0
2000-03-31,77130,78509,76154,76141,206390,111104.0,40622962.0
2000-04-03,75324,81578,74613,75166,282370,109682.0,40622962.0
2000-04-04,75465,77957,72658,74331,312800,108463.0,40622962.0
2000-04-06,77957,77957,74345,74331,231730,108463.0,40622962.0
2000-04-07,73924,75181,73781,74470,153480,108666.0,40622962.0
2000-04-10,75584,82556,75584,79203,644560,115572.0,40622962.0
2000-04-11,78244,78782,74740,75445,396040,110088.0,40622962.0
2000-04-12,77676,77676,75464,75723,301810,110494.0,40622962.0
2000-04-14,75735,75735,72813,74192,248370,108260.0,40622962.0
2000-04-17,74196,74196,65709,67928,388650,99120.0,40622962.0
2000-04-18,69870,72390,68491,69599,240170,101557.0,40622962.0
2000-04-19,70008,72650,70008,70712,207880,103182.0,40622962.0
2000-04-20,70984,72650,70726,70712,186220,103182.0,40622962.0
2000-04-21,71440,72409,70750,71269,252360,103995.0,40622962.0
2000-04-24,72400,72543,68788,70434,283450,102776.0,40622962.0
2000-04-25,70454,71287,68903,69320,209510,101151.0,40622962.0
2000-04-26,70731,71277,67091,69599,287570,101557.0,40622962.0
2000-04-27,70439,71128,65965,70712,263240,103182.0,40622962.0
2000-04-28,70728,72387,70154,71965,321110,105010.0,40622962.0
2000-05-02,72255,73375,70589,71408,248140,104198.0,40622962.0
2000-05-03,69605,69605,68197,68903,90630,100542.0,40622962.0
2000-05-04,68905,69336,67390,67650,111230,98714.0,40622962.0
2000-05-08,67937,72411,67679,72382,428980,105620.0,40622962.0
2000-05-09,71811,77944,71811,72939,626990,106432.0,40622962.0
2000-05-10,75180,75726,71561,71547,284670,104401.0,40622962.0
2000-05-12,73772,73772,67094,68624,153520,100136.0,40622962.0
2000-05-15,65429,68072,64029,64031,151940,93433.0,40622962.0
2000-05-16,62778,64301,61809,63195,122830,92214.0,40622962.0
2000-05-17,64021,65716,59038,59298,129440,86527.0,40622962.0
2000-05-18,50530,55291,50530,53173,513790,77590.0,40622962.0
2000-05-19,53181,54552,50258,52895,307820,77184.0,40622962.0
2000-05-22,52899,52899,47743,47745,301480,69668.0,40622962.0
2000-05-23,44954,49974,44954,49415,192270,72106.0,40622962.0
2000-05-24,47342,55398,46767,54287,375070,79215.0,40622962.0
2000-05-25,56802,61246,53326,59855,393020,87339.0,40622962.0
2000-05-26,59856,59856,51484,51642,234670,75356.0,40622962.0
2000-05-29,47879,59296,47879,59298,436770,86527.0,40622962.0
2000-05-30,56252,63483,56252,59298,697180,86527.0,40622962.0
2000-05-31,64012,64012,58447,58463,467130,85308.0,40622962.0
2000-06-01,58462,58462,55827,57071,352370,83277.0,40622962.0
2000-06-02,57080,59859,56793,57628,402700,84090.0,40622962.0
2000-06-05,60682,65702,60137,64309,780810,93839.0,40622962.0
2000-06-07,66257,73912,65855,73914,1096080,107854.0,40622962.0
2000-06-08,77407,82822,65423,70155,982780,102370.0,40622962.0
2000-06-09,66937,69313,64151,64309,559040,93839.0,40622962.0
2000-06-12,65419,66826,64155,65979,310500,96276.0,40622962.0
2000-06-13,66820,68199,61370,61386,325570,89574.0,40622962.0
2000-06-14,61389,66552,58466,61247,544780,89371.0,40622962.0
2000-06-15,62363,62363,56367,58184,253760,84902.0,40622962.0
2000-06-16,55674,59171,55674,56236,215540,82058.0,40622962.0
2000-06-19,55400,57346,54308,55400,334700,80840.0,40622962.0
2000-06-20,57334,57334,55676,57349,144500,83683.0,40622962.0
2000-06-21,58454,59029,57334,57349,276240,83683.0,40622962.0
2000-06-22,57479,58456,55964,56375,219300,82261.0,40622962.0
2000-06-23,55961,57483,55674,56236,213240,82058.0,40622962.0
2000-06-26,56253,57912,56253,57488,211660,83886.0,40622962.0
2000-06-27,59593,59880,57927,59020,255780,86121.0,40622962.0
2000-06-28,58754,62653,58754,60133,375440,87746.0,40622962.0
2000-06-29,60554,65422,58744,60412,686440,88152.0,40622962.0
2000-06-30,62079,62079,58604,59855,220320,87339.0,40622962.0
2000-07-03,62628,63461,61372,62499,375880,91199.0,40622962.0
2000-07-04,65140,65140,60982,60968,377040,88964.0,40622962.0
2000-07-05,60704,62507,58895,61803,373040,90183.0,40622962.0
2000-07-06,61827,65295,60419,64866,815700,94652.0,40622962.0
2000-07-07,67228,74337,67228,72104,1469850,105213.0,40622962.0
2000-07-10,79364,82832,76844,79064,2314620,115369.0,40622962.0
2000-07-11,79089,83247,76303,78229,1527760,114151.0,40622962.0
2000-07-12,78782,79349,70718,71826,700250,104807.0,40622962.0
2000-07-13,70444,73223,68204,69599,535090,101557.0,40622962.0
2000-07-14,69633,70753,66854,67371,393370,98308.0,40622962.0
2000-07-18,65870,67536,62804,63752,295650,93027.0,40622962.0
2000-07-19,62076,65286,61817,64031,222190,93433.0,40622962.0
2000-07-20,62645,67090,62645,65144,336210,95058.0,40622962.0
2000-07-21,65952,67647,64868,65423,357140,95464.0,40622962.0
2000-07-24,65437,65868,61538,62917,216970,91808.0,40622962.0
2000-07-25,64011,64011,61512,62360,230310,90995.0,40622962.0
2000-07-26,62379,63212,60713,62639,186780,91402.0,40622962.0
2000-07-27,62666,63355,61833,62639,156170,91402.0,40622962.0
2000-07-28,62648,62935,60695,60968,182390,88964.0,40622962.0
2000-07-31,60987,62222,60699,61247,160390,89371.0,40622962.0
2000-08-01,61388,63477,61388,62221,249380,90792.0,40622962.0
2000-08-02,62640,66395,62209,65979,428550,96276.0,40622962.0
2000-08-03,65721,68902,64314,67511,408230,98511.0,40622962.0
2000-08-04,68215,68215,64029,64031,220380,93433.0,40622962.0
2000-08-07,63492,64031,61683,61943,116890,90386.0,40622962.0
2000-08-08,62953,65445,62379,62639,222540,91402.0,40622962.0
2000-08-09,65142,65286,63196,64031,142900,93433.0,40622962.0
2000-08-10,63478,65144,62070,65144,197890,95058.0,40622962.0
2000-08-11,64017,65963,63184,64448,177250,94042.0,40622962.0
2000-08-14,66540,67919,65427,66815,252290,97495.0,40622962.0
2000-08-16,68233,69346,67112,67371,271480,98308.0,40622962.0
2000-08-17,66544,66544,64885,65144,203900,95058.0,40622962.0
2000-08-18,65125,70969,65125,68207,594550,99526.0,40622962.0
2000-08-21,69611,71564,67665,68067,587330,99323.0,40622962.0
2000-08-22,70437,70437,67515,67789,343980,98917.0,40622962.0
2000-08-23,67079,68056,65959,66119,318450,96480.0,40622962.0
2000-08-24,65578,66842,64314,64587,313080,94245.0,40622962.0
2000-08-25,65434,65980,64314,64587,236270,94245.0,40622962.0
2000-08-28,64983,65407,64581,65423,213420,95464.0,40622962.0
2000-08-29,65977,69050,65977,68763,745900,100339.0,40622962.0
2000-08-30,69326,69613,66253,66815,321840,97495.0,40622962.0
2000-08-31,67935,67935,64610,64727,279690,94448.0,40622962.0
2000-09-01,65144,65977,64454,65144,181400,95058.0,40622962.0
2000-09-04,65715,65858,63474,63891,137210,93230.0,40622962.0
2000-09-05,64004,65124,62769,63474,211710,92620.0,40622962.0
2000-09-06,63468,63899,62922,63195,183200,92214.0,40622962.0
2000-09-07,63771,63915,60992,61107,244460,89167.0,40622962.0
2000-09-08,61523,61667,60266,60412,228940,88152.0,40622962.0
2000-09-14,59034,59292,56793,57628,589840,84090.0,40622962.0
2000-09-15,57772,59581,57628,58045,458570,84699.0,40622962.0
