KB금융(105560),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-05-06,52000,52200,50500,51200,2818001,19781207.0,386351693.0
2010-05-07,49100,50400,48200,48600,3585297,18776692.0,386351693.0
2010-05-10,49600,51300,49200,51200,2374128,19781207.0,386351693.0
2010-05-11,52500,52600,49700,49750,2498624,19220997.0,386351693.0
2010-05-12,50500,50600,48900,49000,1439582,18931233.0,386351693.0
2010-05-13,50200,51200,49700,51200,1326087,19781207.0,386351693.0
2010-05-14,50700,50900,50000,50600,936778,19549396.0,386351693.0
2010-05-17,49550,49600,47900,47950,2727250,18525564.0,386351693.0
2010-05-18,48500,48850,48100,48700,1316164,18815327.0,386351693.0
2010-05-19,48000,49450,47200,49450,1566686,19105091.0,386351693.0
2010-05-20,49100,50700,49100,49450,1210356,19105091.0,386351693.0
2010-05-24,49000,50900,48550,50900,1100099,19665301.0,386351693.0
2010-05-25,49900,50500,48200,48350,1763932,18680104.0,386351693.0
2010-05-26,49000,49250,46050,46750,4015666,18061942.0,386351693.0
2010-05-27,46600,48150,46200,48000,2692989,18544881.0,386351693.0
2010-05-28,49400,49450,48000,49000,2181770,18931233.0,386351693.0
2010-05-31,48800,49400,48450,49300,1200047,19047138.0,386351693.0
2010-06-01,49000,49300,48500,49200,1051816,19008503.0,386351693.0
2010-06-03,49800,53000,49600,52800,3745512,20399369.0,386351693.0
2010-06-04,52300,53200,51500,51800,1511371,20013018.0,386351693.0
2010-06-07,50200,50600,49400,50100,1927741,19356220.0,386351693.0
2010-06-08,49900,51600,49400,51400,1718218,19858477.0,386351693.0
2010-06-09,51300,52700,50500,51600,1362124,19935747.0,386351693.0
2010-06-10,51500,51700,50100,51500,1824861,19897112.0,386351693.0
2010-06-11,52400,52800,51500,52400,1611950,20244829.0,386351693.0
2010-06-14,52400,53200,51900,52800,1388395,20399369.0,386351693.0
2010-06-15,52000,52300,50900,51200,2811460,19781207.0,386351693.0
2010-06-16,51600,51900,49500,49750,5326006,19220997.0,386351693.0
2010-06-17,49850,50400,49100,49350,2889689,19066456.0,386351693.0
2010-06-18,49050,49750,48850,49700,2285622,19201679.0,386351693.0
2010-06-21,49650,50700,49650,50700,2658386,19588031.0,386351693.0
2010-06-22,50300,50400,49200,49200,2389953,19008503.0,386351693.0
2010-06-23,49000,49450,48800,49050,1436839,18950551.0,386351693.0
2010-06-24,49200,49850,49150,49450,1293752,19105091.0,386351693.0
2010-06-25,49100,49650,48700,49550,1541857,19143726.0,386351693.0
2010-06-28,49800,50200,49300,49400,1592114,19085774.0,386351693.0
2010-06-29,49450,49800,48150,48150,1767229,18602834.0,386351693.0
2010-06-30,47100,48000,47050,47500,1849719,18351705.0,386351693.0
2010-07-01,47100,47400,46550,46550,1936324,17984671.0,386351693.0
2010-07-02,46400,47200,46400,47000,1423837,18158530.0,386351693.0
2010-07-05,46750,47150,46750,46750,953947,18061942.0,386351693.0
2010-07-06,46300,47750,45750,47500,2082483,18351705.0,386351693.0
2010-07-07,47700,47700,46550,46550,1417253,17984671.0,386351693.0
2010-07-08,48000,48800,47650,48750,2268358,18834645.0,386351693.0
2010-07-09,49150,51000,49000,50900,3931056,19665301.0,386351693.0
2010-07-12,51000,51200,50400,50700,1764324,19588031.0,386351693.0
2010-07-13,50700,51400,50600,51300,2043727,19819842.0,386351693.0
2010-07-14,51600,52900,51300,52100,3265022,20128923.0,386351693.0
2010-07-15,52100,52500,51400,51500,1682068,19897112.0,386351693.0
2010-07-16,51100,51500,49700,49700,2209423,19201679.0,386351693.0
2010-07-19,49000,49450,48700,49100,1987015,18969868.0,386351693.0
2010-07-20,49100,49550,48700,49150,1831417,18989186.0,386351693.0
2010-07-21,49500,49750,48250,48300,1530450,18660787.0,386351693.0
2010-07-22,48050,48750,47650,47800,1936080,18467611.0,386351693.0
2010-07-23,48500,51500,48400,51500,3265597,19897112.0,386351693.0
2010-07-26,50500,52000,49800,51000,3512117,19703936.0,386351693.0
2010-07-27,51600,51700,50300,50500,1639144,19510760.0,386351693.0
2010-07-28,51300,52200,50900,52000,3137215,20090288.0,386351693.0
2010-07-29,51800,52500,51400,52300,2268913,20206194.0,386351693.0
2010-07-30,51800,52000,51000,51500,1400923,19897112.0,386351693.0
2010-08-02,51300,52500,50600,52200,2030149,20167558.0,386351693.0
2010-08-03,53000,53300,52400,52500,2217771,20283464.0,386351693.0
2010-08-04,52500,52800,51000,51200,1721352,19781207.0,386351693.0
2010-08-05,51500,51700,50400,50500,1688117,19510760.0,386351693.0
2010-08-06,50300,51200,50000,50600,1771289,19549396.0,386351693.0
2010-08-09,50000,51700,50000,51300,1502426,19819842.0,386351693.0
2010-08-10,51300,51900,50700,51200,1112151,19781207.0,386351693.0
2010-08-11,51000,51100,50100,50100,1188274,19356220.0,386351693.0
2010-08-12,49400,49650,48750,48750,2096321,18834645.0,386351693.0
2010-08-13,49100,49250,47900,48750,2904591,18834645.0,386351693.0
2010-08-16,48500,48600,47550,48000,2133506,18544881.0,386351693.0
2010-08-17,47600,48450,47600,48200,1434447,18622152.0,386351693.0
2010-08-18,48450,48950,48350,48350,1314454,18680104.0,386351693.0
2010-08-19,48600,49500,48600,48950,1551572,18911915.0,386351693.0
2010-08-20,48350,48500,47750,48150,2328237,18602834.0,386351693.0
2010-08-23,48600,49100,48000,48100,1511906,18583516.0,386351693.0
2010-08-24,47900,48050,47300,47850,1720863,18486929.0,386351693.0
2010-08-25,47350,47500,47000,47200,1916009,18235800.0,386351693.0
2010-08-26,47500,47600,46750,47000,1252826,18158530.0,386351693.0
2010-08-27,47050,48350,47050,48000,2587973,18544881.0,386351693.0
2010-08-30,49450,50200,49250,49500,3144418,19124409.0,386351693.0
2010-08-31,48850,49100,48250,48600,2152769,18776692.0,386351693.0
2010-09-01,48500,49100,47550,49050,2657741,18950551.0,386351693.0
2010-09-02,49850,49850,48150,48400,1898766,18699422.0,386351693.0
2010-09-03,48600,48750,47950,48300,1821207,18660787.0,386351693.0
2010-09-06,48950,49300,48600,48900,2297056,18892598.0,386351693.0
2010-09-07,49150,49250,48400,48800,1064018,18853963.0,386351693.0
2010-09-08,48200,48500,47800,48100,1262532,18583516.0,386351693.0
2010-09-09,48800,49350,48050,48500,2403103,18738057.0,386351693.0
2010-09-10,48600,49400,48550,49100,1560994,18969868.0,386351693.0
2010-09-13,49150,49550,48950,49400,1516541,19085774.0,386351693.0
2010-09-14,50200,50700,49850,50000,2780739,19317585.0,386351693.0
2010-09-15,50000,50400,49650,50400,1500905,19472125.0,386351693.0
2010-09-16,50000,50300,49450,49800,1370492,19240314.0,386351693.0
2010-09-17,49800,50400,49450,49950,2154110,19298267.0,386351693.0
2010-09-20,49450,51400,49300,51200,2341282,19781207.0,386351693.0
2010-09-24,50600,51200,50200,51100,1367316,19742572.0,386351693.0
2010-09-27,50000,50300,49450,49950,3415619,19298267.0,386351693.0
2010-09-28,49700,49800,49300,49500,1403914,19124409.0,386351693.0
2010-09-29,49850,49950,49350,49500,1832371,19124409.0,386351693.0
2010-09-30,49300,49500,48650,49000,2157677,18931233.0,386351693.0
2010-10-01,48800,50400,48800,49950,3028286,19298267.0,386351693.0
2010-10-04,50400,51600,50200,51400,3705631,19858477.0,386351693.0
2010-10-05,51300,52000,50800,51900,2225746,20051653.0,386351693.0
2010-10-06,52100,52500,51300,51500,2152043,19897112.0,386351693.0
2010-10-07,52100,52700,51300,52000,1759964,20090288.0,386351693.0
2010-10-08,51700,52500,51500,52200,1583809,20167558.0,386351693.0
2010-10-11,52200,52900,51600,52300,1472806,20206194.0,386351693.0
2010-10-12,52500,53700,52100,52700,2551925,20360734.0,386351693.0
2010-10-13,53200,53800,53100,53600,2304384,20708451.0,386351693.0
2010-10-14,53400,54100,52200,54100,3215731,20901627.0,386351693.0
2010-10-15,53600,54500,53200,54300,1998727,20978897.0,386351693.0
2010-10-18,53800,54100,53100,53300,1029479,20592545.0,386351693.0
2010-10-19,53300,53700,51700,51900,1906211,20051653.0,386351693.0
2010-10-20,51500,53800,51500,53200,2131495,20553910.0,386351693.0
2010-10-21,53000,53200,51700,52500,2251248,20283464.0,386351693.0
2010-10-22,52500,52900,51700,52100,1163307,20128923.0,386351693.0
2010-10-25,52000,52900,51700,52400,1382402,20244829.0,386351693.0
2010-10-26,52100,52200,51400,51800,1380251,20013018.0,386351693.0
2010-10-27,51400,52300,50500,50700,1864616,19588031.0,386351693.0
2010-10-28,50600,51100,50600,50700,760705,19588031.0,386351693.0
2010-10-29,50900,50900,49700,50000,1628385,19317585.0,386351693.0
2010-11-01,49950,51600,49850,51000,1494303,19703936.0,386351693.0
2010-11-02,51400,52000,50600,51000,1391774,19703936.0,386351693.0
2010-11-03,51100,51900,50700,51100,1434424,19742572.0,386351693.0
2010-11-04,51000,52100,50900,51600,1448880,19935747.0,386351693.0
2010-11-05,52900,53400,52400,52700,2874615,20360734.0,386351693.0
2010-11-08,53100,53400,52000,52500,1186576,20283464.0,386351693.0
2010-11-09,52000,52700,51600,52700,1609294,20360734.0,386351693.0
2010-11-10,52400,52600,51700,52500,1337705,20283464.0,386351693.0
2010-11-11,52200,52300,50000,50000,3181786,19317585.0,386351693.0
2010-11-12,51100,51700,50200,51100,2025164,19742572.0,386351693.0
2010-11-15,51100,52500,51000,52100,1496342,20128923.0,386351693.0
2010-11-16,52300,52500,50300,51200,2509459,19781207.0,386351693.0
2010-11-17,50500,51200,50400,51000,980630,19703936.0,386351693.0
2010-11-18,51000,51100,50200,50900,1490546,19665301.0,386351693.0
2010-11-19,51300,51400,50200,50700,1726586,19588031.0,386351693.0
2010-11-22,50700,51300,50400,51000,1324880,19703936.0,386351693.0
2010-11-23,51300,53000,51000,51700,2971453,19974383.0,386351693.0
2010-11-24,51000,53900,50600,53400,5118716,20631180.0,386351693.0
2010-11-25,54000,54800,53500,54300,3454895,20978897.0,386351693.0
2010-11-26,54900,54900,53300,53900,2125099,20824356.0,386351693.0
2010-11-29,53600,54500,53500,54400,1507177,21017532.0,386351693.0
2010-11-30,53900,54900,53100,54100,2192094,20901627.0,386351693.0
2010-12-01,54200,54400,53200,54100,1503754,20901627.0,386351693.0
2010-12-02,54200,55300,54100,54800,1708887,21172073.0,386351693.0
2010-12-03,55100,55200,54300,54800,1806894,21172073.0,386351693.0
2010-12-06,55000,56400,54700,56000,2280982,21635695.0,386351693.0
2010-12-07,56000,56400,55500,55500,1707961,21442519.0,386351693.0
2010-12-08,55600,56600,55300,55900,1540051,21597060.0,386351693.0
2010-12-09,56500,56600,55700,56500,1970778,21828871.0,386351693.0
2010-12-10,56400,57000,56100,56800,1374707,21944776.0,386351693.0
2010-12-13,57500,59000,57100,58800,3015791,22717480.0,386351693.0
2010-12-14,58500,59400,58100,59300,2367559,22910655.0,386351693.0
2010-12-15,59300,59800,58500,59200,2007245,22872020.0,386351693.0
2010-12-16,58600,59100,57500,58100,2732531,22447033.0,386351693.0
2010-12-17,58300,59900,57600,59500,2181135,22987926.0,386351693.0
2010-12-20,58800,60500,58700,60400,2374365,23335642.0,386351693.0
2010-12-21,60400,60600,59000,59000,2117098,22794750.0,386351693.0
2010-12-22,59000,59300,58600,59100,915576,22833385.0,386351693.0
2010-12-23,58900,59400,58500,59000,923402,22794750.0,386351693.0
2010-12-24,58600,58800,57800,58500,1484317,22601574.0,386351693.0
2010-12-27,58100,60100,58000,59500,1433812,22987926.0,386351693.0
2010-12-28,59500,60200,58600,58900,1284054,22756115.0,386351693.0
2010-12-29,58400,59600,58300,59500,1085737,22987926.0,386351693.0
2010-12-30,59500,60300,59000,60000,1281246,23181102.0,386351693.0
2011-01-03,60600,62000,60500,61800,1622846,23876535.0,386351693.0
2011-01-04,61800,62100,61400,62100,1299301,23992440.0,386351693.0
2011-01-05,62000,62000,60300,60700,1779670,23451548.0,386351693.0
2011-01-06,59700,59900,58000,58800,5281216,22717480.0,386351693.0
2011-01-07,59100,60100,58900,59300,2302443,22910655.0,386351693.0
2011-01-10,59100,59800,57800,58100,2043661,22447033.0,386351693.0
2011-01-11,58000,58900,57800,58900,1657929,22756115.0,386351693.0
2011-01-12,58800,59000,57700,58400,2036770,22562939.0,386351693.0
2011-01-13,59200,61000,58500,60200,4728979,23258372.0,386351693.0
2011-01-14,60700,60900,59800,60900,4348561,23528818.0,386351693.0
2011-01-17,60400,61900,60300,61300,2132412,23683359.0,386351693.0
2011-01-18,60800,61300,59300,59800,2014249,23103831.0,386351693.0
2011-01-19,59400,60400,58500,59700,1789716,23065196.0,386351693.0
2011-01-20,59100,59400,58500,58900,1525839,22756115.0,386351693.0
2011-01-21,58900,59200,56800,56900,2332512,21983411.0,386351693.0
2011-01-24,56600,57400,56100,57000,1691151,22022047.0,386351693.0
2011-01-25,57500,58700,57300,57300,1932523,22137952.0,386351693.0
2011-01-26,58300,58700,57500,58300,1061729,22524304.0,386351693.0
2011-01-27,58000,58300,57100,57800,1479142,22331128.0,386351693.0
2011-01-28,57800,58400,57000,58000,1339187,22408398.0,386351693.0
2011-01-31,57000,58000,56700,57500,1051214,22215222.0,386351693.0
2011-02-01,57800,59000,57300,58200,1399869,22485669.0,386351693.0
2011-02-07,59100,60000,58600,58800,1910298,22717480.0,386351693.0
2011-02-08,59600,60000,58400,58500,1678998,22601574.0,386351693.0
2011-02-09,59000,60300,58200,58300,2056078,22524304.0,386351693.0
2011-02-10,58700,59200,57000,57000,2118503,22022047.0,386351693.0
2011-02-11,57000,58700,56500,57100,5949612,22060682.0,386351693.0
2011-02-14,58200,58800,57500,58600,1485255,22640209.0,386351693.0
2011-02-15,59000,59000,56900,57500,1559356,22215222.0,386351693.0
2011-02-16,57100,58600,57100,57900,1302372,22369763.0,386351693.0
2011-02-17,57500,57900,55900,56600,1644219,21867506.0,386351693.0
2011-02-18,56600,58000,55300,57500,2300047,22215222.0,386351693.0
2011-02-21,57100,57300,55900,56600,2278956,21867506.0,386351693.0
2011-02-22,55700,57900,55200,57300,2347158,22137952.0,386351693.0
2011-02-23,57000,57500,56200,57000,1561853,22022047.0,386351693.0
2011-02-24,57000,57300,55400,56000,1505595,21635695.0,386351693.0
2011-02-25,56000,56400,55100,55500,2046739,21442519.0,386351693.0
2011-02-28,55200,55900,54700,55200,1178570,21326613.0,386351693.0
2011-03-02,54300,55500,54000,54600,1359170,21094802.0,386351693.0
2011-03-03,55000,56700,54800,56300,1638666,21751600.0,386351693.0
2011-03-04,57200,58500,56300,58000,2226190,22408398.0,386351693.0
2011-03-07,57500,57700,57000,57400,914869,22176587.0,386351693.0
2011-03-08,57100,58500,56800,57800,1141995,22331128.0,386351693.0
2011-03-09,58400,59300,57700,58000,1976656,22408398.0,386351693.0
2011-03-10,58300,58700,56700,56900,2519036,21983411.0,386351693.0
2011-03-11,56200,56900,55700,56100,1425187,21674330.0,386351693.0
2011-03-14,54700,56100,54000,55200,2075513,21326613.0,386351693.0
2011-03-15,55400,56200,52800,54000,2204062,20862991.0,386351693.0
2011-03-16,54800,56500,54400,55900,2247568,21597060.0,386351693.0
2011-03-17,55000,56900,54900,56400,1665782,21790235.0,386351693.0
2011-03-18,56500,57000,55600,56500,1458146,21828871.0,386351693.0
2011-03-21,56300,56400,55700,56300,1180674,21751600.0,386351693.0
2011-03-22,56300,56500,55000,55600,1895324,21481154.0,386351693.0
2011-03-23,55100,55800,54200,55500,2028663,21442519.0,386351693.0
2011-03-24,55700,56000,55200,55600,1423790,21481154.0,386351693.0
2011-03-25,56100,57100,55400,56500,4744584,21828871.0,386351693.0
2011-03-28,56800,57200,55900,56900,1657326,21983411.0,386351693.0
2011-03-29,56800,57000,55600,56000,1868569,21635695.0,386351693.0
2011-03-30,55900,57100,55300,56900,2862402,21983411.0,386351693.0
2011-03-31,57800,58000,57000,57500,3014356,22215222.0,386351693.0
2011-04-01,57800,57900,56300,56700,4314668,21906141.0,386351693.0
2011-04-04,56900,58600,56700,58500,4315264,22601574.0,386351693.0
2011-04-05,59000,59400,58000,58300,2229050,22524304.0,386351693.0
2011-04-06,58900,59200,57100,57700,3382502,22292493.0,386351693.0
2011-04-07,58000,58900,57900,58200,2524907,22485669.0,386351693.0
2011-04-08,58300,58400,57400,57600,1806439,22253858.0,386351693.0
2011-04-11,57400,57500,56300,57000,2226348,22022047.0,386351693.0
2011-04-12,56900,57700,56300,56600,1836950,21867506.0,386351693.0
2011-04-13,56800,57100,55700,56700,1690014,21906141.0,386351693.0
2011-04-14,56300,56500,55000,55600,4261094,21481154.0,386351693.0
2011-04-15,55200,56100,55000,55100,2032629,21287978.0,386351693.0
2011-04-18,55300,55500,53100,53500,3633166,20669816.0,386351693.0
2011-04-19,52500,54100,52300,53600,2254096,20708451.0,386351693.0
2011-04-20,53900,55200,53600,54800,2173085,21172073.0,386351693.0
2011-04-21,54800,54800,53400,53700,4302371,20747086.0,386351693.0
2011-04-22,53600,55000,53400,54600,2327037,21094802.0,386351693.0
2011-04-25,55300,55500,54100,54600,1401845,21094802.0,386351693.0
2011-04-26,54900,55000,53400,54100,2432081,20901627.0,386351693.0
2011-04-27,54600,56000,53900,55400,3300198,21403884.0,386351693.0
2011-04-28,55700,56000,54400,54700,2062464,21133438.0,386351693.0
2011-04-29,55300,57700,55200,57500,5822303,22215222.0,386351693.0
2011-05-02,57500,58200,56400,56900,2738185,21983411.0,386351693.0
2011-05-03,56800,57400,56100,56900,1619197,21983411.0,386351693.0
2011-05-04,57100,57200,55300,55800,2754268,21558424.0,386351693.0
2011-05-06,55300,56200,54700,55400,1748309,21403884.0,386351693.0
2011-05-09,55900,56200,55100,55600,1808681,21481154.0,386351693.0
2011-05-11,55700,56600,55200,55900,1811145,21597060.0,386351693.0
2011-05-12,55400,56100,55000,55300,1950193,21365249.0,386351693.0
2011-05-13,55300,55800,54100,54300,2238388,20978897.0,386351693.0
2011-05-16,54000,54900,53400,53800,1674969,20785721.0,386351693.0
2011-05-17,53500,54400,53500,53800,1127686,20785721.0,386351693.0
2011-05-18,53900,54300,53600,53700,1792218,20747086.0,386351693.0
2011-05-19,53500,53700,52400,52500,2097840,20283464.0,386351693.0
2011-05-20,52500,53200,51700,52600,1411545,20322099.0,386351693.0
2011-05-23,52900,53300,52200,52200,1323661,20167558.0,386351693.0
2011-05-24,52300,52900,52000,52000,1068475,20090288.0,386351693.0
2011-05-25,52500,52500,51200,51800,1314464,20013018.0,386351693.0
2011-05-26,52000,52400,51300,51700,2442349,19974383.0,386351693.0
2011-05-27,51700,51700,50900,51400,2379063,19858477.0,386351693.0
2011-05-30,51900,51900,50400,50900,1175057,19665301.0,386351693.0
2011-05-31,50600,52100,50200,51500,1926590,19897112.0,386351693.0
2011-06-01,51900,53300,51600,53000,2272011,20476640.0,386351693.0
2011-06-02,52100,52100,51100,51800,1432907,20013018.0,386351693.0
2011-06-03,51800,53500,51500,53400,1791765,20631180.0,386351693.0
2011-06-07,53400,54400,52700,53300,1821513,20592545.0,386351693.0
2011-06-08,53400,53800,52100,53000,1128693,20476640.0,386351693.0
2011-06-09,53300,53400,51600,51900,1673921,20051653.0,386351693.0
2011-06-10,52400,53000,51000,51100,1704256,19742572.0,386351693.0
2011-06-13,51000,52400,50800,52000,912053,20090288.0,386351693.0
2011-06-14,51700,52300,51400,51600,1053480,19935747.0,386351693.0
2011-06-15,52300,52300,50800,51500,1214003,19897112.0,386351693.0
2011-06-16,51100,51100,49850,50200,1431521,19394855.0,386351693.0
2011-06-17,50200,50400,47950,48500,2794314,18738057.0,386351693.0
2011-06-20,48500,48550,47500,48400,1299420,18699422.0,386351693.0
2011-06-21,48850,51200,48700,51000,2455734,19703936.0,386351693.0
2011-06-22,51000,51000,49750,50300,1837760,19433490.0,386351693.0
2011-06-23,49900,50000,49150,49400,1265774,19085774.0,386351693.0
2011-06-24,49700,52100,49700,51000,2301957,19703936.0,386351693.0
2011-06-27,50600,51100,50200,50300,1210063,19433490.0,386351693.0
2011-06-28,50900,51200,50500,50500,1152520,19510760.0,386351693.0
2011-06-29,51400,51700,50400,50700,1044138,19588031.0,386351693.0
2011-06-30,51000,51300,50500,50500,1266469,19510760.0,386351693.0
2011-07-01,51400,51500,50700,51000,1369628,19703936.0,386351693.0
2011-07-04,51500,52400,51200,51900,2448689,20051653.0,386351693.0
2011-07-05,52300,52900,51900,52200,2018229,20167558.0,386351693.0
2011-07-06,52100,54200,51700,54200,3505491,20940262.0,386351693.0
2011-07-07,53800,54700,53000,53500,2502963,20669816.0,386351693.0
2011-07-08,54100,55400,53100,54000,41489392,20862991.0,386351693.0
2011-07-11,53500,54800,52800,54500,4784726,21056167.0,386351693.0
2011-07-12,53500,53800,52900,53200,3228392,20553910.0,386351693.0
2011-07-13,53000,53500,52400,53200,2015919,20553910.0,386351693.0
2011-07-14,53300,53400,52400,53200,1457564,20553910.0,386351693.0
2011-07-15,52900,53300,52000,52200,1978579,20167558.0,386351693.0
2011-07-18,52200,52800,51700,52000,2239905,20090288.0,386351693.0
2011-07-19,51300,52200,51300,51700,2120894,19974383.0,386351693.0
2011-07-20,52100,53700,52000,53200,2470517,20553910.0,386351693.0
2011-07-21,53600,54800,53500,54400,2589859,21017532.0,386351693.0
2011-07-22,55200,55200,54200,54600,2319013,21094802.0,386351693.0
2011-07-25,54100,54200,53100,53900,1601579,20824356.0,386351693.0
2011-07-26,53700,54500,53200,54500,1471918,21056167.0,386351693.0
2011-07-27,54200,54500,53600,54400,881916,21017532.0,386351693.0
2011-07-28,53400,54000,53200,53800,809909,20785721.0,386351693.0
2011-07-29,53600,53600,51900,52500,1539386,20283464.0,386351693.0
2011-08-01,53100,53500,52200,52500,2448176,20283464.0,386351693.0
2011-08-02,51900,52000,50200,50300,3639321,19433490.0,386351693.0
2011-08-03,49300,49600,48550,48600,3850809,18776692.0,386351693.0
2011-08-04,49050,49600,48300,48300,2203121,18660787.0,386351693.0
2011-08-05,46000,47450,46000,47150,2440375,18216482.0,386351693.0
2011-08-08,45700,46450,42500,43600,4291408,16844934.0,386351693.0
2011-08-09,41800,41950,38100,41700,7350130,16110866.0,386351693.0
2011-08-10,43600,43650,40200,41200,5726863,15917690.0,386351693.0
2011-08-11,38500,40300,38450,40000,7959531,15454068.0,386351693.0
2011-08-12,41150,41250,40100,40100,4209750,15492703.0,386351693.0
2011-08-16,41950,44700,41700,44200,4704461,17076745.0,386351693.0
2011-08-17,43450,44800,43400,44100,2360489,17038110.0,386351693.0
2011-08-18,44500,44500,42850,43250,2183121,16709711.0,386351693.0
2011-08-19,41000,42150,40700,41350,2498310,15975643.0,386351693.0
2011-08-22,41650,42750,41100,42200,1974056,16304041.0,386351693.0
2011-08-23,42200,42450,41200,42450,2797970,16400629.0,386351693.0
2011-08-24,42550,42950,40500,40700,3294539,15724514.0,386351693.0
2011-08-25,41750,42200,40650,40700,1801702,15724514.0,386351693.0
2011-08-26,40200,41650,40200,41400,1458634,15994960.0,386351693.0
2011-08-29,42000,42450,41350,42100,1882816,16265406.0,386351693.0
2011-08-30,43750,44200,43100,43300,2391535,16729028.0,386351693.0
2011-08-31,43350,44550,42900,44100,3826624,17038110.0,386351693.0
2011-09-01,44500,44850,43350,43400,2344293,16767663.0,386351693.0
2011-09-02,43600,43700,42100,42600,1261690,16458582.0,386351693.0
2011-09-05,41450,41800,40250,40450,2336278,15627926.0,386351693.0
2011-09-06,39950,40250,39000,39650,2613676,15318845.0,386351693.0
2011-09-07,41050,41150,39950,40900,1949383,15801784.0,386351693.0
2011-09-08,41500,42650,41450,42100,3272681,16265406.0,386351693.0
2011-09-09,41550,41700,40000,40150,2763502,15512020.0,386351693.0
2011-09-14,39500,39750,37050,37250,4577432,14391601.0,386351693.0
2011-09-15,38600,38650,35100,36500,4467180,14101837.0,386351693.0
2011-09-16,37950,38650,37300,38550,5055560,14893858.0,386351693.0
2011-09-19,38300,39850,37850,39200,2716613,15144986.0,386351693.0
2011-09-20,38750,39450,38050,39100,1928436,15106351.0,386351693.0
2011-09-21,39300,40250,38650,39500,1595188,15260892.0,386351693.0
2011-09-22,38050,38350,37250,37300,2237367,14410918.0,386351693.0
2011-09-23,35100,35700,34500,34600,3180950,13367769.0,386351693.0
2011-09-26,35500,37000,34100,34900,3559864,13483674.0,386351693.0
2011-09-27,36750,38600,36500,38100,3039335,14720000.0,386351693.0
2011-09-28,38300,39950,38100,38950,3368646,15048398.0,386351693.0
2011-09-29,38300,40400,38200,40400,2810319,15608608.0,386351693.0
2011-09-30,39900,40850,39350,40350,2746947,15589291.0,386351693.0
2011-10-04,37700,39450,37150,39100,2670690,15106351.0,386351693.0
2011-10-05,40000,40000,38350,38600,2231329,14913175.0,386351693.0
2011-10-06,40000,41800,39750,41700,3318600,16110866.0,386351693.0
2011-10-07,42700,43200,41500,41950,2713603,16207454.0,386351693.0
2011-10-10,41500,41900,40900,41200,1376309,15917690.0,386351693.0
2011-10-11,42700,42850,41150,41900,1555751,16188136.0,386351693.0
2011-10-12,41150,42600,41150,42500,1598291,16419947.0,386351693.0
2011-10-13,43100,43800,43050,43050,2311259,16632440.0,386351693.0
2011-10-14,42900,44000,42550,43650,1239489,16864251.0,386351693.0
2011-10-17,44000,44100,42700,43500,1305648,16806299.0,386351693.0
2011-10-18,42650,42750,41350,41800,2266060,16149501.0,386351693.0
2011-10-19,42450,42450,41000,42000,1732623,16226771.0,386351693.0
2011-10-20,41950,42000,40000,40400,2098470,15608608.0,386351693.0
2011-10-21,40850,41100,39400,41050,2202570,15859737.0,386351693.0
2011-10-24,41400,42950,41300,42850,1941447,16555170.0,386351693.0
2011-10-25,43350,43350,42700,43150,1643574,16671076.0,386351693.0
2011-10-26,42500,42600,41350,42150,2238603,16284724.0,386351693.0
2011-10-27,42300,43300,41650,43200,2333386,16690393.0,386351693.0
2011-10-28,45750,46300,45000,45000,6025870,17385826.0,386351693.0
2011-10-31,44700,45000,42900,43400,2424641,16767663.0,386351693.0
2011-11-01,42800,42850,42300,42700,1511157,16497217.0,386351693.0
2011-11-02,41000,42150,40750,41950,2586635,16207454.0,386351693.0
2011-11-03,42100,42150,40350,40350,2575292,15589291.0,386351693.0
2011-11-04,41500,42000,41150,41700,1773115,16110866.0,386351693.0
2011-11-07,41900,42350,40900,42000,1596949,16226771.0,386351693.0
2011-11-08,42200,42450,41000,41350,1102057,15975643.0,386351693.0
2011-11-09,41950,42000,40900,41100,1371300,15879055.0,386351693.0
2011-11-10,39400,40000,37800,37800,3289968,14604094.0,386351693.0
2011-11-11,38700,39000,38500,38850,1635880,15009763.0,386351693.0
2011-11-14,40000,40100,39550,39900,1316211,15415433.0,386351693.0
2011-11-15,39350,39400,38800,39050,1088418,15087034.0,386351693.0
2011-11-16,39200,39850,37700,38000,2175961,14681364.0,386351693.0
2011-11-17,37900,38350,37300,38250,2049942,14777952.0,386351693.0
2011-11-18,37700,37950,37350,37650,1512844,14546141.0,386351693.0
2011-11-21,37300,37700,36900,37300,1041115,14410918.0,386351693.0
2011-11-22,36900,38000,36800,37700,1233474,14565459.0,386351693.0
2011-11-23,37300,37400,36200,36400,2214754,14063202.0,386351693.0
2011-11-24,36100,36500,36000,36150,1824904,13966614.0,386351693.0
2011-11-25,35800,37200,35700,36650,2130739,14159790.0,386351693.0
2011-11-28,37150,37850,36900,37700,1848316,14565459.0,386351693.0
2011-11-29,38300,38550,37800,38150,2160782,14739317.0,386351693.0
2011-11-30,37600,37900,37350,37750,1450511,14584776.0,386351693.0
2011-12-01,40000,40250,39500,39900,3510363,15415433.0,386351693.0
2011-12-02,39400,39900,39200,39700,1426108,15338162.0,386351693.0
2011-12-05,39650,39700,38400,39050,1674155,15087034.0,386351693.0
2011-12-06,39000,39050,37900,38450,1575387,14855223.0,386351693.0
2011-12-07,38700,39150,38050,38250,2537232,14777952.0,386351693.0
2011-12-08,38500,38700,37600,37800,2834423,14604094.0,386351693.0
