유한양행(000100),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-02-03,14541.0,14626.0,14285.0,14586.0,23940.0,138412.0,4047120.0
1999-02-04,14325.0,14497.0,14112.0,14328.0,9020.0,135983.0,4047120.0
1999-02-05,14325.0,14454.0,14112.0,14328.0,6970.0,135983.0,4047120.0
1999-02-08,14325.0,14582.0,14283.0,14456.0,9070.0,137197.0,4047120.0
1999-02-09,14283.0,14283.0,13686.0,14051.0,21900.0,133353.0,4047120.0
1999-02-10,13304.0,14070.0,13304.0,13858.0,14390.0,131531.0,4047120.0
1999-02-11,14497.0,14497.0,13856.0,13858.0,10080.0,131531.0,4047120.0
1999-02-12,13878.0,14454.0,13878.0,14328.0,8660.0,135983.0,4047120.0
1999-02-18,14498.0,14498.0,13644.0,14073.0,3100.0,133555.0,4047120.0
1999-02-19,13644.0,13815.0,13005.0,13647.0,6500.0,129508.0,4047120.0
1999-02-22,13220.0,13562.0,13048.0,13475.0,3060.0,127889.0,4047120.0
1999-02-23,13218.0,14071.0,13218.0,13347.0,2960.0,126675.0,4047120.0
1999-02-24,13604.0,13859.0,13047.0,13220.0,4560.0,125461.0,4047120.0
1999-02-25,12878.0,13604.0,12878.0,13220.0,6750.0,125461.0,4047120.0
1999-02-26,13241.0,13646.0,13241.0,13626.0,2360.0,129305.0,4047120.0
1999-03-02,13687.0,13987.0,13262.0,13988.0,7120.0,132746.0,4047120.0
1999-03-03,14050.0,14284.0,13644.0,14073.0,7570.0,133555.0,4047120.0
1999-03-04,14069.0,14282.0,13899.0,13945.0,4100.0,132341.0,4047120.0
1999-03-05,14113.0,14283.0,13899.0,14051.0,5740.0,133353.0,4047120.0
1999-03-08,14454.0,14454.0,14155.0,14414.0,9420.0,136793.0,4047120.0
1999-03-09,14583.0,14583.0,13987.0,14243.0,8390.0,135174.0,4047120.0
1999-03-10,14243.0,14243.0,13943.0,13988.0,3640.0,132746.0,4047120.0
1999-03-11,13985.0,14753.0,13687.0,14073.0,24420.0,133555.0,4047120.0
1999-03-12,14158.0,14883.0,14158.0,14755.0,58770.0,140030.0,4047120.0
1999-03-15,14880.0,15050.0,14709.0,14882.0,20730.0,141244.0,4047120.0
1999-03-16,14411.0,15136.0,14411.0,14713.0,16700.0,139626.0,4047120.0
1999-03-17,14838.0,15563.0,14753.0,14925.0,108380.0,141649.0,4047120.0
1999-03-18,14966.0,15094.0,14370.0,14713.0,10450.0,139626.0,4047120.0
1999-03-19,14283.0,14923.0,14283.0,14713.0,14690.0,139626.0,4047120.0
1999-03-22,14497.0,14966.0,14497.0,14882.0,10800.0,141244.0,4047120.0
1999-03-23,14709.0,15348.0,14709.0,15351.0,22610.0,145696.0,4047120.0
1999-03-24,15179.0,15649.0,15009.0,15608.0,28690.0,148125.0,4047120.0
1999-03-25,15775.0,15989.0,15348.0,15692.0,12100.0,148934.0,4047120.0
1999-03-26,15903.0,15903.0,15157.0,15736.0,15480.0,149339.0,4047120.0
1999-03-29,14967.0,15778.0,14967.0,15779.0,154150.0,149743.0,4047120.0
1999-03-30,15778.0,15947.0,15692.0,15779.0,24040.0,149743.0,4047120.0
1999-03-31,15903.0,16161.0,15564.0,15608.0,27920.0,148125.0,4047120.0
1999-04-01,15607.0,16291.0,15565.0,16291.0,34300.0,154600.0,4047120.0
1999-04-02,16417.0,16502.0,15991.0,16334.0,19590.0,155005.0,4047120.0
1999-04-06,16204.0,16459.0,15777.0,16334.0,20030.0,155005.0,4047120.0
1999-04-07,16204.0,16651.0,15991.0,16334.0,35770.0,155005.0,4047120.0
1999-04-08,16204.0,16396.0,15991.0,16334.0,20370.0,155005.0,4047120.0
1999-04-09,16354.0,16418.0,16012.0,16291.0,12450.0,154600.0,4047120.0
1999-04-12,16202.0,16458.0,16202.0,16417.0,11300.0,155814.0,4047120.0
1999-04-13,16290.0,16629.0,15819.0,16631.0,17520.0,157838.0,4047120.0
1999-04-14,16629.0,16629.0,16139.0,16334.0,2530.0,155005.0,4047120.0
1999-04-15,16202.0,16928.0,16202.0,16610.0,36600.0,157635.0,4047120.0
1999-04-16,16248.0,17483.0,16248.0,17058.0,51820.0,161885.0,4047120.0
1999-04-19,17056.0,17480.0,16627.0,17227.0,53840.0,163504.0,4047120.0
1999-04-20,17228.0,17398.0,17057.0,17058.0,36720.0,161885.0,4047120.0
1999-04-21,17144.0,17483.0,17015.0,17058.0,42370.0,161885.0,4047120.0
1999-04-22,16674.0,17440.0,16291.0,16291.0,29500.0,154600.0,4047120.0
1999-04-23,16545.0,16545.0,16074.0,16247.0,11820.0,154195.0,4047120.0
1999-04-26,16673.0,16673.0,16121.0,16525.0,11850.0,156826.0,4047120.0
1999-04-27,16929.0,16929.0,16290.0,16631.0,43180.0,157838.0,4047120.0
1999-04-28,16843.0,17313.0,16375.0,16675.0,66610.0,158242.0,4047120.0
1999-04-29,16672.0,17120.0,16672.0,16845.0,59030.0,159861.0,4047120.0
1999-04-30,17270.0,17270.0,16629.0,16802.0,20690.0,159457.0,4047120.0
1999-05-03,17057.0,17695.0,16629.0,17613.0,49640.0,167146.0,4047120.0
1999-05-04,17909.0,18974.0,17823.0,18166.0,105590.0,172407.0,4047120.0
1999-05-06,18336.0,20043.0,18293.0,20043.0,84090.0,190215.0,4047120.0
1999-05-07,19830.0,20043.0,18976.0,19020.0,52110.0,180502.0,4047120.0
1999-05-10,18762.0,20639.0,18762.0,20640.0,66460.0,195881.0,4047120.0
1999-05-11,20640.0,21023.0,17547.0,17549.0,41490.0,166539.0,4047120.0
1999-05-12,19613.0,19613.0,18335.0,18977.0,96080.0,180097.0,4047120.0
1999-05-13,19189.0,19574.0,18550.0,18551.0,53440.0,176050.0,4047120.0
1999-05-14,18678.0,18678.0,17781.0,17782.0,42730.0,168765.0,4047120.0
1999-05-17,17695.0,17695.0,17099.0,17335.0,34810.0,164515.0,4047120.0
1999-05-18,17354.0,17695.0,17333.0,17485.0,25020.0,165932.0,4047120.0
1999-05-19,17654.0,17865.0,17333.0,17697.0,30000.0,167955.0,4047120.0
1999-05-20,17335.0,17655.0,17123.0,17655.0,20860.0,167551.0,4047120.0
1999-05-21,17654.0,18122.0,17654.0,17740.0,11210.0,168360.0,4047120.0
1999-05-24,17695.0,18123.0,17654.0,18082.0,11350.0,171598.0,4047120.0
1999-05-25,18122.0,18762.0,18079.0,18764.0,47730.0,178073.0,4047120.0
1999-05-26,18976.0,18976.0,18166.0,18551.0,40230.0,176050.0,4047120.0
1999-05-27,18550.0,18891.0,18123.0,18125.0,61670.0,172003.0,4047120.0
1999-05-28,18166.0,18506.0,18123.0,18316.0,21870.0,173824.0,4047120.0
1999-05-31,18762.0,19189.0,18569.0,19148.0,42100.0,181716.0,4047120.0
1999-06-01,19999.0,21321.0,19402.0,19829.0,105910.0,188191.0,4047120.0
1999-06-02,20342.0,21067.0,19959.0,19958.0,119190.0,189405.0,4047120.0
1999-06-03,19959.0,20300.0,19531.0,19958.0,30910.0,189405.0,4047120.0
1999-06-04,19958.0,20084.0,19615.0,19702.0,38140.0,186977.0,4047120.0
1999-06-07,19786.0,20255.0,19701.0,20043.0,25660.0,190215.0,4047120.0
1999-06-08,20894.0,21191.0,20275.0,21066.0,71480.0,199928.0,4047120.0
1999-06-09,20896.0,20896.0,20212.0,20470.0,62560.0,194262.0,4047120.0
1999-06-10,20042.0,20852.0,19402.0,20725.0,37140.0,196690.0,4047120.0
1999-06-11,20723.0,21022.0,20042.0,20385.0,20200.0,193452.0,4047120.0
1999-06-14,20211.0,20211.0,19656.0,19872.0,31590.0,188596.0,4047120.0
1999-06-15,19808.0,20126.0,19189.0,19914.0,32490.0,189001.0,4047120.0
1999-06-16,19914.0,20254.0,19614.0,19829.0,23360.0,188191.0,4047120.0
1999-06-17,20146.0,20636.0,19828.0,20256.0,53850.0,192238.0,4047120.0
1999-06-18,20299.0,20682.0,20127.0,20299.0,13390.0,192643.0,4047120.0
1999-06-21,20511.0,20832.0,20127.0,20299.0,47300.0,192643.0,4047120.0
1999-06-22,20297.0,20467.0,19828.0,20341.0,84980.0,193048.0,4047120.0
1999-06-23,20467.0,21745.0,20424.0,21153.0,52820.0,200737.0,4047120.0
1999-06-24,20724.0,21107.0,20468.0,20682.0,15040.0,196285.0,4047120.0
1999-06-25,21321.0,21321.0,20509.0,20981.0,32470.0,199118.0,4047120.0
1999-06-28,20979.0,22387.0,20979.0,21920.0,165630.0,208022.0,4047120.0
1999-06-29,22174.0,22558.0,21406.0,22388.0,38790.0,212474.0,4047120.0
1999-06-30,22344.0,22857.0,22089.0,22304.0,37170.0,211664.0,4047120.0
1999-07-01,22712.0,23756.0,22529.0,23167.0,36770.0,206403.0,4047120.0
1999-07-02,22801.0,25845.0,22801.0,24983.0,81020.0,222592.0,4047120.0
1999-07-05,26117.0,26117.0,24526.0,25892.0,63070.0,230686.0,4047120.0
1999-07-06,27024.0,27252.0,25889.0,26346.0,53870.0,234733.0,4047120.0
1999-07-07,26435.0,26570.0,24981.0,26346.0,25660.0,234733.0,4047120.0
1999-07-08,25889.0,27024.0,25343.0,26346.0,25410.0,234733.0,4047120.0
1999-07-09,25437.0,26572.0,25437.0,26482.0,23940.0,235947.0,4047120.0
1999-07-12,26570.0,27025.0,25663.0,25664.0,13470.0,228662.0,4047120.0
1999-07-13,25663.0,26298.0,24981.0,25664.0,19920.0,228662.0,4047120.0
1999-07-14,25436.0,25662.0,24527.0,24620.0,8760.0,219354.0,4047120.0
1999-07-15,24481.0,24527.0,22074.0,24439.0,20060.0,217735.0,4047120.0
1999-07-16,24618.0,25845.0,24299.0,25348.0,19160.0,225829.0,4047120.0
1999-07-19,25799.0,25890.0,24527.0,24983.0,55110.0,222592.0,4047120.0
1999-07-20,24982.0,24982.0,24075.0,24757.0,8390.0,220568.0,4047120.0
1999-07-21,24074.0,24300.0,22939.0,23529.0,15220.0,209641.0,4047120.0
1999-07-22,22712.0,23076.0,22256.0,23075.0,8640.0,205594.0,4047120.0
1999-07-23,23166.0,23574.0,22485.0,23167.0,26650.0,206403.0,4047120.0
1999-07-26,21711.0,22939.0,20894.0,22939.0,15260.0,204380.0,4047120.0
1999-07-27,22757.0,23393.0,21803.0,23395.0,90670.0,208427.0,4047120.0
1999-07-28,23392.0,23938.0,22938.0,23847.0,20110.0,212474.0,4047120.0
1999-07-29,23847.0,24074.0,23165.0,24075.0,10490.0,214497.0,4047120.0
1999-07-30,24073.0,24073.0,23391.0,23485.0,19240.0,209236.0,4047120.0
1999-08-02,22572.0,23391.0,21482.0,21894.0,24680.0,195071.0,4047120.0
1999-08-03,22619.0,22619.0,21482.0,21804.0,31870.0,194262.0,4047120.0
1999-08-04,21804.0,22667.0,21804.0,22441.0,18070.0,199928.0,4047120.0
1999-08-05,22438.0,22438.0,21574.0,21804.0,6380.0,194262.0,4047120.0
1999-08-06,21347.0,23481.0,21347.0,21804.0,11140.0,194262.0,4047120.0
1999-08-09,21436.0,21936.0,21120.0,21939.0,16460.0,195476.0,4047120.0
1999-08-10,21573.0,22209.0,21573.0,21939.0,12480.0,195476.0,4047120.0
1999-08-11,21802.0,22166.0,21667.0,22031.0,20870.0,196285.0,4047120.0
1999-08-12,22029.0,22392.0,21802.0,22257.0,15190.0,198309.0,4047120.0
1999-08-13,22347.0,22484.0,20598.0,22167.0,26550.0,197499.0,4047120.0
1999-08-16,22166.0,22166.0,21348.0,22031.0,16790.0,196285.0,4047120.0
1999-08-17,21711.0,22485.0,21576.0,22031.0,9200.0,196285.0,4047120.0
1999-08-18,22029.0,22664.0,20939.0,21804.0,8480.0,194262.0,4047120.0
1999-08-19,21482.0,22165.0,21166.0,21804.0,8860.0,194262.0,4047120.0
1999-08-20,22029.0,22484.0,21347.0,22257.0,11080.0,198309.0,4047120.0
1999-08-23,22438.0,23119.0,21437.0,23120.0,24710.0,205998.0,4047120.0
1999-08-24,23482.0,23482.0,22394.0,22712.0,6920.0,202356.0,4047120.0
1999-08-25,22573.0,23120.0,22256.0,22257.0,5870.0,198309.0,4047120.0
1999-08-26,22256.0,22712.0,22031.0,22712.0,30534.0,245306.0,4906120.0
1999-08-27,22256.0,22711.0,21962.0,22031.0,33820.0,237947.0,4906120.0
1999-08-30,21801.0,22029.0,21393.0,21804.0,24328.0,235494.0,4906120.0
1999-08-31,21394.0,22030.0,21122.0,22031.0,29712.0,237947.0,4906120.0
1999-09-01,21482.0,22073.0,20893.0,21712.0,56830.0,234513.0,4906120.0
1999-09-02,20984.0,21575.0,20211.0,21031.0,29340.0,227153.0,4906120.0
1999-09-03,19984.0,20528.0,19122.0,19758.0,71030.0,213416.0,4906120.0
1999-09-06,19758.0,20030.0,18895.0,19488.0,57760.0,210473.0,4906120.0
1999-09-07,19622.0,20803.0,19484.0,19713.0,31763.0,212926.0,4906120.0
1999-09-08,20301.0,20437.0,19529.0,19667.0,14830.0,212435.0,4906120.0
1999-09-09,19711.0,20211.0,19530.0,19578.0,15250.0,211454.0,4906120.0
1999-09-10,19759.0,20304.0,19759.0,20033.0,11333.0,216360.0,4906120.0
1999-09-13,20303.0,20894.0,19895.0,20213.0,21240.0,218322.0,4906120.0
1999-09-14,20076.0,20076.0,18939.0,19533.0,60080.0,210963.0,4906120.0
1999-09-15,19667.0,19894.0,19348.0,19533.0,11180.0,210963.0,4906120.0
1999-09-16,19530.0,19758.0,19257.0,19533.0,18630.0,210963.0,4906120.0
1999-09-17,19076.0,19530.0,19076.0,19306.0,18270.0,208510.0,4906120.0
1999-09-20,19302.0,19711.0,18849.0,19306.0,15810.0,208510.0,4906120.0
1999-09-21,19279.0,19530.0,19031.0,19306.0,16880.0,208510.0,4906120.0
1999-09-22,19167.0,19757.0,18872.0,19077.0,8900.0,206057.0,4906120.0
1999-09-27,18963.0,18963.0,18305.0,18419.0,12590.0,198943.0,4906120.0
1999-09-28,18440.0,18623.0,17805.0,18170.0,11470.0,196245.0,4906120.0
1999-09-29,17713.0,18146.0,17486.0,17488.0,4920.0,188886.0,4906120.0
1999-09-30,16851.0,17896.0,16851.0,17262.0,39720.0,186433.0,4906120.0
1999-10-01,16852.0,17214.0,15534.0,16125.0,33630.0,174167.0,4906120.0
1999-10-04,16803.0,16803.0,15668.0,15898.0,20960.0,171714.0,4906120.0
1999-10-05,15853.0,16578.0,15466.0,15761.0,22490.0,170242.0,4906120.0
1999-10-06,15532.0,15897.0,15213.0,15898.0,26350.0,171714.0,4906120.0
1999-10-07,15897.0,16328.0,15715.0,16172.0,21130.0,174658.0,4906120.0
1999-10-08,16213.0,16803.0,15896.0,16352.0,63060.0,176620.0,4906120.0
1999-10-11,17260.0,18033.0,16443.0,16490.0,79880.0,178092.0,4906120.0
1999-10-12,16985.0,16985.0,16486.0,16807.0,35230.0,181526.0,4906120.0
1999-10-13,16872.0,17168.0,16486.0,16807.0,22650.0,181526.0,4906120.0
1999-10-14,16578.0,17034.0,16488.0,16852.0,24550.0,182017.0,4906120.0
1999-10-15,16624.0,17395.0,16533.0,17032.0,29770.0,183980.0,4906120.0
1999-10-18,15988.0,16896.0,15988.0,16306.0,16320.0,176130.0,4906120.0
1999-10-19,16578.0,16804.0,16124.0,16262.0,12560.0,175639.0,4906120.0
1999-10-20,16806.0,17580.0,16217.0,17579.0,26240.0,189867.0,4906120.0
1999-10-21,17577.0,17850.0,16985.0,16989.0,41790.0,183489.0,4906120.0
1999-10-22,16985.0,17395.0,16349.0,17170.0,14150.0,185451.0,4906120.0
1999-10-25,16578.0,17258.0,16350.0,16898.0,16560.0,182508.0,4906120.0
1999-10-26,16463.0,17168.0,16441.0,17032.0,13200.0,183980.0,4906120.0
1999-10-27,17125.0,17125.0,16625.0,16942.0,9980.0,182998.0,4906120.0
1999-10-28,16670.0,17215.0,16670.0,17148.0,8140.0,185206.0,4906120.0
1999-10-29,17146.0,17852.0,17146.0,17306.0,25970.0,186923.0,4906120.0
1999-11-01,17713.0,17713.0,17259.0,17624.0,30340.0,190357.0,4906120.0
1999-11-02,17532.0,17805.0,17259.0,17624.0,52380.0,190357.0,4906120.0
1999-11-03,17713.0,17964.0,17304.0,17624.0,57590.0,190357.0,4906120.0
1999-11-04,17713.0,18078.0,17623.0,17624.0,23980.0,190357.0,4906120.0
1999-11-05,18055.0,20211.0,17396.0,20213.0,72540.0,218322.0,4906120.0
1999-11-08,18987.0,19760.0,18851.0,18988.0,13650.0,205076.0,4906120.0
1999-11-09,18394.0,19894.0,18394.0,19667.0,22620.0,212435.0,4906120.0
1999-11-10,19667.0,19802.0,18894.0,18895.0,31920.0,204095.0,4906120.0
1999-11-11,18622.0,19302.0,18212.0,18215.0,30310.0,196735.0,4906120.0
1999-11-12,18214.0,18624.0,17670.0,18079.0,29940.0,195264.0,4906120.0
1999-11-15,18078.0,18396.0,17396.0,18147.0,13630.0,195999.0,4906120.0
1999-11-16,17486.0,18395.0,17486.0,17738.0,16770.0,191584.0,4906120.0
1999-11-17,17486.0,19530.0,16851.0,17262.0,55740.0,186433.0,4906120.0
1999-11-18,17304.0,17941.0,17304.0,17715.0,80510.0,191339.0,4906120.0
1999-11-19,17941.0,18577.0,17531.0,17715.0,66350.0,191339.0,4906120.0
1999-11-22,18212.0,18576.0,17712.0,17943.0,33160.0,193792.0,4906120.0
1999-11-23,18396.0,18396.0,17487.0,17579.0,18380.0,189867.0,4906120.0
1999-11-24,17578.0,17713.0,17033.0,17079.0,46040.0,184470.0,4906120.0
1999-11-25,16941.0,17078.0,16169.0,16625.0,49500.0,179564.0,4906120.0
1999-11-26,16124.0,16486.0,15714.0,15898.0,39030.0,171714.0,4906120.0
1999-11-29,15440.0,16258.0,15440.0,15898.0,27430.0,171714.0,4906120.0
1999-11-30,15853.0,16668.0,15488.0,16670.0,36320.0,180055.0,4906120.0
1999-12-01,16760.0,17304.0,15988.0,16580.0,95980.0,179073.0,4906120.0
1999-12-02,17260.0,19055.0,17260.0,18715.0,273610.0,202132.0,4906120.0
1999-12-03,18760.0,19442.0,17283.0,17806.0,193250.0,192320.0,4906120.0
1999-12-06,18124.0,18397.0,17125.0,18126.0,95430.0,195754.0,4906120.0
1999-12-07,18168.0,18988.0,17487.0,18307.0,102880.0,197717.0,4906120.0
1999-12-08,18395.0,20438.0,17600.0,19533.0,254570.0,210963.0,4906120.0
1999-12-09,19849.0,21166.0,19484.0,19533.0,300420.0,210963.0,4906120.0
1999-12-10,19984.0,20211.0,18395.0,18851.0,157440.0,203604.0,4906120.0
1999-12-13,18395.0,21644.0,18395.0,20714.0,407070.0,223719.0,4906120.0
1999-12-14,20895.0,23438.0,20757.0,20895.0,445240.0,225682.0,4906120.0
1999-12-15,20394.0,21301.0,17940.0,18851.0,179370.0,203604.0,4906120.0
1999-12-16,18895.0,19302.0,17940.0,18397.0,97710.0,198698.0,4906120.0
1999-12-17,18169.0,19124.0,17261.0,17852.0,105240.0,192811.0,4906120.0
1999-12-20,16852.0,18533.0,16852.0,17398.0,75720.0,187904.0,4906120.0
1999-12-21,17395.0,17736.0,16124.0,16262.0,83830.0,175639.0,4906120.0
1999-12-22,15897.0,16350.0,14852.0,15308.0,91980.0,165336.0,4906120.0
1999-12-23,15033.0,16124.0,14987.0,15217.0,107340.0,164355.0,4906120.0
1999-12-24,15216.0,15489.0,14809.0,14990.0,60240.0,161902.0,4906120.0
1999-12-27,14987.0,15441.0,14807.0,15217.0,86760.0,164355.0,4906120.0
1999-12-28,15214.0,16258.0,15079.0,16262.0,58470.0,175639.0,4906120.0
2000-01-04,16136.0,18170.0,16136.0,17595.0,77320.0,171714.0,4906120.0
2000-01-05,17342.0,18549.0,16739.0,17269.0,125130.0,168525.0,4906120.0
2000-01-06,17241.0,17442.0,16086.0,16136.0,51080.0,157486.0,4906120.0
2000-01-07,15583.0,17591.0,15583.0,16890.0,86060.0,164846.0,4906120.0
2000-01-10,17592.0,18045.0,16838.0,17015.0,107660.0,166072.0,4906120.0
2000-01-11,17091.0,17694.0,16940.0,17141.0,68200.0,167299.0,4906120.0
2000-01-12,17089.0,17290.0,16586.0,16740.0,44070.0,163374.0,4906120.0
2000-01-13,16738.0,17064.0,16336.0,16437.0,40920.0,160430.0,4906120.0
2000-01-14,16588.0,17091.0,16085.0,16437.0,59980.0,160430.0,4906120.0
2000-01-17,15936.0,16589.0,15936.0,16590.0,48220.0,161902.0,4906120.0
2000-01-18,16588.0,16789.0,16085.0,16564.0,19900.0,161657.0,4906120.0
2000-01-19,16136.0,16386.0,15583.0,15583.0,31410.0,152090.0,4906120.0
2000-01-20,15080.0,15556.0,14676.0,15333.0,33840.0,149637.0,4906120.0
2000-01-21,15329.0,15833.0,14751.0,15333.0,57490.0,149637.0,4906120.0
2000-01-24,14828.0,15433.0,14828.0,14828.0,56820.0,144731.0,4906120.0
2000-01-25,14325.0,14803.0,13823.0,14226.0,121520.0,138843.0,4906120.0
2000-01-26,14300.0,14525.0,13973.0,14376.0,42620.0,140315.0,4906120.0
2000-01-27,14426.0,16085.0,14375.0,14879.0,98960.0,145221.0,4906120.0
2000-01-28,15154.0,15633.0,14878.0,15534.0,55990.0,151599.0,4906120.0
2000-01-31,15080.0,15481.0,14978.0,15182.0,32600.0,164650.0,5452003.0
2000-02-01,15733.0,16035.0,15381.0,15432.0,45510.0,167376.0,5452003.0
2000-02-02,15732.0,16034.0,15457.0,15986.0,39150.0,173374.0,5452003.0
2000-02-03,15985.0,16287.0,15583.0,16086.0,32530.0,174464.0,5452003.0
2000-02-07,16083.0,16310.0,15633.0,15935.0,46550.0,172828.0,5452003.0
2000-02-08,15937.0,16590.0,15634.0,15685.0,39010.0,170102.0,5452003.0
2000-02-09,15833.0,16336.0,15583.0,15808.0,85810.0,171465.0,5452003.0
2000-02-10,15582.0,15833.0,15003.0,15407.0,59390.0,167104.0,5452003.0
2000-02-11,14829.0,17092.0,14829.0,16086.0,104370.0,174464.0,5452003.0
2000-02-14,15833.0,16085.0,15230.0,15885.0,53340.0,172283.0,5452003.0
2000-02-15,15882.0,16034.0,15080.0,15333.0,61580.0,166286.0,5452003.0
2000-02-16,14877.0,15505.0,14827.0,15333.0,33560.0,166286.0,5452003.0
2000-02-17,15432.0,16939.0,15330.0,16841.0,310120.0,182642.0,5452003.0
2000-02-18,17590.0,19325.0,17491.0,18850.0,569080.0,204450.0,5452003.0
2000-02-21,18598.0,19101.0,17693.0,18298.0,233560.0,198453.0,5452003.0
2000-02-22,18446.0,19101.0,15959.0,17693.0,164890.0,191911.0,5452003.0
2000-02-23,16638.0,18021.0,16638.0,17492.0,131070.0,189730.0,5452003.0
2000-02-24,17090.0,17692.0,16385.0,17342.0,88370.0,188094.0,5452003.0
2000-02-25,17090.0,17543.0,16487.0,17543.0,157190.0,190275.0,5452003.0
2000-02-28,17543.0,18095.0,16837.0,17342.0,102470.0,188094.0,5452003.0
2000-02-29,17792.0,18446.0,17141.0,18046.0,165820.0,195727.0,5452003.0
2000-03-02,18221.0,20607.0,18221.0,20207.0,290340.0,219171.0,5452003.0
2000-03-03,19652.0,20859.0,18949.0,19705.0,153980.0,213719.0,5452003.0
2000-03-06,20004.0,20607.0,19351.0,20308.0,121430.0,220261.0,5452003.0
2000-03-07,20206.0,20759.0,19753.0,20157.0,78050.0,218625.0,5452003.0
2000-03-08,19856.0,20006.0,19203.0,19882.0,63540.0,215627.0,5452003.0
2000-03-09,20306.0,20810.0,19855.0,20108.0,139830.0,218080.0,5452003.0
2000-03-10,20256.0,20307.0,19353.0,19857.0,62240.0,215354.0,5452003.0
2000-03-13,19202.0,19905.0,19202.0,19604.0,42360.0,212628.0,5452003.0
2000-03-14,19754.0,19754.0,18345.0,19002.0,31040.0,206086.0,5452003.0
2000-03-15,18347.0,18951.0,17844.0,18951.0,52720.0,205541.0,5452003.0
2000-03-16,19149.0,20004.0,18396.0,18398.0,60140.0,199543.0,5452003.0
2000-03-17,18397.0,19000.0,17341.0,17922.0,47050.0,194364.0,5452003.0
2000-03-20,18045.0,18045.0,17391.0,17595.0,38000.0,190820.0,5452003.0
2000-03-21,17341.0,18346.0,16989.0,17342.0,59270.0,188094.0,5452003.0
2000-03-22,17142.0,17768.0,17039.0,17292.0,31200.0,187549.0,5452003.0
2000-03-23,17592.0,17895.0,16837.0,16841.0,48430.0,182642.0,5452003.0
2000-03-24,17091.0,18096.0,16838.0,17744.0,42110.0,192456.0,5452003.0
2000-03-27,17592.0,18096.0,17141.0,17595.0,36250.0,190820.0,5452003.0
2000-03-28,17590.0,17943.0,17139.0,17443.0,21650.0,189185.0,5452003.0
2000-03-29,17465.0,17491.0,16938.0,17443.0,46600.0,189185.0,5452003.0
2000-03-30,17441.0,17441.0,16837.0,17091.0,27190.0,185368.0,5452003.0
2000-03-31,17090.0,17317.0,16990.0,17091.0,17490.0,185368.0,5452003.0
2000-04-03,17543.0,17543.0,16362.0,16590.0,23220.0,179916.0,5452003.0
2000-04-04,15936.0,16839.0,15936.0,16590.0,48430.0,179916.0,5452003.0
2000-04-06,16586.0,16836.0,16107.0,16337.0,17890.0,177190.0,5452003.0
2000-04-07,16561.0,18547.0,16084.0,16337.0,139100.0,177190.0,5452003.0
2000-04-10,16336.0,16838.0,16136.0,16437.0,66660.0,178280.0,5452003.0
2000-04-11,16435.0,16510.0,15706.0,15708.0,23740.0,170375.0,5452003.0
2000-04-12,15734.0,15834.0,15382.0,15685.0,27430.0,170102.0,5452003.0
2000-04-14,15379.0,15432.0,14928.0,15333.0,23920.0,166286.0,5452003.0
2000-04-17,14073.0,14827.0,13470.0,13974.0,40080.0,151566.0,5452003.0
2000-04-18,14476.0,14978.0,13873.0,14075.0,44360.0,152656.0,5452003.0
2000-04-19,14575.0,14777.0,14275.0,14577.0,39930.0,158108.0,5452003.0
2000-04-20,14552.0,14954.0,14426.0,14679.0,21200.0,159198.0,5452003.0
