세아홀딩스(058650),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2002-02-19,9945,10015,9629,9945,25872,39620.0,2800000.0
2002-02-20,9979,9979,9804,9910,11411,39480.0,2800000.0
2002-02-21,9910,10191,9910,10015,2821,39900.0,2800000.0
2002-02-22,10155,10612,10050,10543,10254,42000.0,2800000.0
2002-02-25,11175,12124,11105,12125,56384,48300.0,2800000.0
2002-02-26,12511,13003,11457,11527,54781,45920.0,2800000.0
2002-02-27,11526,11737,11350,11457,18280,45640.0,2800000.0
2002-02-28,11526,11948,11245,11246,10400,44800.0,2800000.0
2002-03-04,11246,11738,11246,11351,8292,45220.0,2800000.0
2002-03-05,11527,11527,10894,11351,10110,45220.0,2800000.0
2002-03-06,11352,12161,11176,11597,28420,46200.0,2800000.0
2002-03-07,11526,11526,11139,11246,12890,44800.0,2800000.0
2002-03-08,11175,11316,10965,11105,9120,44240.0,2800000.0
2002-03-11,11245,11245,10964,11246,5800,44800.0,2800000.0
2002-03-12,11104,11350,11104,11246,3171,44800.0,2800000.0
2002-03-13,11034,11526,11034,11246,7560,44800.0,2800000.0
2002-03-14,11246,11457,11246,11351,4428,45220.0,2800000.0
2002-03-15,11386,12230,11386,11949,6816,47600.0,2800000.0
2002-03-18,11950,12512,11739,12300,9940,49000.0,2800000.0
2002-03-19,12125,12512,12055,12300,4322,49000.0,2800000.0
2002-03-20,12301,13215,12231,13214,8230,52640.0,2800000.0
2002-03-21,13494,14056,13213,14057,10656,56000.0,2800000.0
2002-03-22,14127,14479,13846,13881,6237,55300.0,2800000.0
2002-03-25,13704,14021,13599,13600,19104,54180.0,2800000.0
2002-03-26,13424,13530,12652,13320,10180,53060.0,2800000.0
2002-03-27,11597,13214,11597,12933,3069,51520.0,2800000.0
2002-03-28,12863,13144,12300,12652,10900,50400.0,2800000.0
2002-03-29,12371,12899,12371,12757,2440,50820.0,2800000.0
2002-04-01,12581,13003,12370,12371,820,49280.0,2800000.0
2002-04-02,11246,12652,11246,12652,3750,50400.0,2800000.0
2002-04-03,12828,12828,12442,12546,2030,49980.0,2800000.0
2002-04-04,12581,12652,12511,12652,2810,50400.0,2800000.0
2002-04-08,12581,12652,11667,12160,10450,48440.0,2800000.0
2002-04-09,12301,12301,11985,12054,3830,48020.0,2800000.0
2002-04-10,11949,12054,11738,11949,5550,47600.0,2800000.0
2002-04-11,11950,12125,11704,12089,3350,48160.0,2800000.0
2002-04-12,11843,12019,11843,11984,1940,47740.0,2800000.0
2002-04-15,11633,12055,11633,12054,530,48020.0,2800000.0
2002-04-16,11387,11950,11387,11808,3443,47040.0,2800000.0
2002-04-17,11809,12125,11809,12019,2780,47880.0,2800000.0
2002-04-18,12301,12301,11809,11808,2234,47040.0,2800000.0
2002-04-19,11844,12090,11844,12089,640,48160.0,2800000.0
2002-04-22,12089,12160,12089,12160,1253,48440.0,2800000.0
2002-04-23,12230,12476,11913,12160,6780,48440.0,2800000.0
2002-04-24,12125,12265,11316,11351,4220,45220.0,2800000.0
2002-04-25,11246,11246,10894,10929,8284,43540.0,2800000.0
2002-04-26,10894,11351,10824,11351,3620,45220.0,2800000.0
2002-04-29,10753,11210,10717,11211,3020,44660.0,2800000.0
2002-04-30,11105,11316,10648,10648,3800,42420.0,2800000.0
2002-05-02,10682,10823,10471,10754,2170,42840.0,2800000.0
2002-05-03,10858,10858,10542,10754,2030,42840.0,2800000.0
2002-05-06,10612,10612,10542,10578,4110,42140.0,2800000.0
2002-05-07,10542,10788,10401,10613,4590,42280.0,2800000.0
2002-05-08,10542,10753,10542,10754,599,42840.0,2800000.0
2002-05-09,10964,11174,10823,10824,211,43120.0,2800000.0
2002-05-10,10507,11104,10507,11035,1011,43960.0,2800000.0
2002-05-13,11105,11105,10894,10894,1320,43400.0,2800000.0
2002-05-14,10542,10964,10542,10578,1080,42140.0,2800000.0
2002-05-15,10682,10893,10542,10789,2310,42980.0,2800000.0
2002-05-16,10789,11597,10613,11105,770,44240.0,2800000.0
2002-05-17,11246,11246,11140,11175,500,44520.0,2800000.0
2002-05-20,11175,11386,11175,11316,1140,45080.0,2800000.0
2002-05-21,11034,11245,10893,11246,2820,44800.0,2800000.0
2002-05-22,10893,11245,10823,11246,3781,44800.0,2800000.0
2002-05-23,11385,11385,10964,10965,470,43680.0,2800000.0
2002-05-24,10894,11211,10894,10929,960,43540.0,2800000.0
2002-05-27,10824,11386,10824,11386,1850,45360.0,2800000.0
2002-05-28,11386,11386,11175,11316,310,45080.0,2800000.0
2002-05-29,10928,11245,10893,11246,1550,44800.0,2800000.0
2002-05-30,10929,11246,10648,10648,1390,42420.0,2800000.0
2002-05-31,10648,11105,10367,10859,280,43260.0,2800000.0
2002-06-03,10578,10718,10402,10718,630,42700.0,2800000.0
2002-06-04,10718,10718,10613,10648,80,42420.0,2800000.0
2002-06-05,10964,12229,10331,11246,6810,44800.0,2800000.0
2002-06-07,10402,11035,10402,10472,557,41720.0,2800000.0
2002-06-10,10682,11104,10542,10543,770,42000.0,2800000.0
2002-06-11,10542,10893,10507,10578,1270,42140.0,2800000.0
2002-06-12,10472,10718,10472,10472,220,41720.0,2800000.0
2002-06-14,10401,10436,10331,10332,1390,41160.0,2800000.0
2002-06-17,10753,10753,10471,10543,411,42000.0,2800000.0
2002-06-18,10543,10683,10472,10683,630,42560.0,2800000.0
2002-06-19,10436,10612,10260,10613,2385,42280.0,2800000.0
2002-06-20,10436,10436,10331,10332,390,41160.0,2800000.0
2002-06-21,10050,10507,10050,10051,300,40040.0,2800000.0
2002-06-24,9979,10331,9839,10332,1960,41160.0,2800000.0
2002-06-25,9910,10226,9875,10156,460,40460.0,2800000.0
2002-06-26,9840,10261,9489,10015,4740,39900.0,2800000.0
2002-06-27,9137,10120,9137,10121,140,40320.0,2800000.0
2002-06-28,10191,10402,9524,10402,240,41440.0,2800000.0
2002-07-02,9698,10542,9698,10543,360,42000.0,2800000.0
2002-07-03,10542,10542,10542,10543,0,42000.0,2800000.0
2002-07-04,10542,10612,10542,10613,20,42280.0,2800000.0
2002-07-05,10682,10964,10682,10824,3010,43120.0,2800000.0
2002-07-08,10753,10753,10753,10754,0,42840.0,2800000.0
2002-07-09,10649,12336,10262,12335,11820,49140.0,2800000.0
2002-07-10,12301,12336,11598,12054,1970,48020.0,2800000.0
2002-07-11,12019,12054,11456,11949,7050,47600.0,2800000.0
2002-07-12,11878,11878,11246,11316,1000,45080.0,2800000.0
2002-07-15,11140,11878,11140,11175,980,44520.0,2800000.0
2002-07-16,11526,11596,11280,11281,440,44940.0,2800000.0
2002-07-18,11281,11527,11175,11175,650,44520.0,2800000.0
2002-07-19,10613,11421,10613,10894,170,43400.0,2800000.0
2002-07-22,10472,10472,9664,10156,5690,40460.0,2800000.0
2002-07-23,9839,10331,9839,10332,600,41160.0,2800000.0
2002-07-24,9839,10050,9839,10051,580,40040.0,2800000.0
2002-07-25,10086,10402,9699,10191,3150,40600.0,2800000.0
2002-07-26,9910,10051,9699,9734,3100,38780.0,2800000.0
2002-07-29,10332,10367,10191,10191,2180,40600.0,2800000.0
2002-07-30,10332,10332,10051,10191,1350,40600.0,2800000.0
2002-07-31,9840,10261,9840,10226,530,40740.0,2800000.0
2002-08-01,10226,10226,10226,10226,0,40740.0,2800000.0
2002-08-02,9559,10191,9559,10191,170,40600.0,2800000.0
2002-08-05,10191,10191,9559,9980,70,39760.0,2800000.0
2002-08-06,9488,9804,9488,9805,580,39060.0,2800000.0
2002-08-07,10085,10085,9488,9875,102,39340.0,2800000.0
2002-08-08,9805,9840,9769,9769,470,38920.0,2800000.0
2002-08-09,9840,9980,9769,9769,172,38920.0,2800000.0
2002-08-12,10050,10050,10050,10051,10,40040.0,2800000.0
2002-08-13,9699,10191,9699,10191,600,40600.0,2800000.0
2002-08-14,10190,10331,10050,10051,1150,40040.0,2800000.0
2002-08-16,10051,10402,10051,10191,600,40600.0,2800000.0
2002-08-19,10191,10191,9980,9980,1260,39760.0,2800000.0
2002-08-20,10191,10191,9980,10191,216,40600.0,2800000.0
2002-08-21,10050,10050,10050,10051,770,40040.0,2800000.0
2002-08-22,10191,10191,9980,10191,430,40600.0,2800000.0
2002-08-23,10051,10402,9980,10402,620,41440.0,2800000.0
2002-08-26,10190,10507,10050,10508,107300,41860.0,2800000.0
2002-08-27,10823,10823,10260,10754,360,42840.0,2800000.0
2002-08-28,10050,10788,10050,10789,2790,42980.0,2800000.0
2002-08-29,10542,10964,10542,10965,630,43680.0,2800000.0
2002-08-30,11104,11350,10682,11246,1913,44800.0,2800000.0
2002-09-02,11245,11385,11245,11246,444,44800.0,2800000.0
2002-09-03,11562,11562,10894,10894,2610,43400.0,2800000.0
2002-09-04,10823,10858,10612,10613,370,42280.0,2800000.0
2002-09-05,10894,11175,10683,11175,1132,44520.0,2800000.0
2002-09-06,11105,11105,10543,11105,1220,44240.0,2800000.0
2002-09-09,11246,11246,10613,11140,1620,44380.0,2800000.0
2002-09-10,10683,11105,10683,10894,640,43400.0,2800000.0
2002-09-11,11069,11069,10753,10965,210,43680.0,2800000.0
2002-09-12,11246,11246,10754,11140,170,44380.0,2800000.0
2002-09-13,10893,11034,10788,11035,181,43960.0,2800000.0
2002-09-16,10894,10894,10578,10894,2180,43400.0,2800000.0
2002-09-17,10542,10893,10542,10578,500,42140.0,2800000.0
2002-09-18,10542,10577,10471,10578,1360,42140.0,2800000.0
2002-09-19,10190,10823,10050,10754,1530,42840.0,2800000.0
2002-09-23,10331,10612,10331,10613,200,42280.0,2800000.0
2002-09-24,10542,10612,10331,10332,1600,41160.0,2800000.0
2002-09-25,10191,10261,10121,10261,220,40880.0,2800000.0
2002-09-26,10613,10613,10191,10191,162,40600.0,2800000.0
2002-09-27,10120,10542,10120,10543,30,42000.0,2800000.0
2002-09-30,10472,10472,10472,10472,11,41720.0,2800000.0
2002-10-01,10893,10893,10542,10543,60,42000.0,2800000.0
2002-10-02,10542,10542,10190,10543,50,42000.0,2800000.0
2002-10-04,10894,10894,9910,10015,810,39900.0,2800000.0
2002-10-07,10051,10191,9980,10191,105,40600.0,2800000.0
2002-10-08,9874,10120,9839,10121,180,40320.0,2800000.0
2002-10-09,9909,10155,9768,10121,440,40320.0,2800000.0
2002-10-10,9840,10015,9840,10015,60,39900.0,2800000.0
2002-10-11,9839,10050,9839,10051,335,40040.0,2800000.0
2002-10-14,10191,10191,9910,10156,170,40460.0,2800000.0
2002-10-15,10050,10577,9979,10578,1320,42140.0,2800000.0
2002-10-16,10402,10402,10191,10191,1520,40600.0,2800000.0
2002-10-17,10366,10612,10120,10613,110,42280.0,2800000.0
2002-10-18,10613,10613,10051,10402,570,41440.0,2800000.0
2002-10-21,10296,10296,10296,10297,40,41020.0,2800000.0
2002-10-22,9910,10402,9910,10402,30,41440.0,2800000.0
2002-10-23,10332,10332,9980,10156,3580,40460.0,2800000.0
2002-10-24,10155,10155,9698,9840,1550,39200.0,2800000.0
2002-10-25,10014,10014,9839,9840,2190,39200.0,2800000.0
2002-10-28,9839,10085,9804,10086,1540,40180.0,2800000.0
2002-10-29,10190,10190,9839,10051,1590,40040.0,2800000.0
2002-10-30,9839,9909,9839,9840,490,39200.0,2800000.0
2002-10-31,9839,9909,9839,9910,590,39480.0,2800000.0
2002-11-01,9874,9874,9839,9840,300,39200.0,2800000.0
2002-11-04,9839,9839,9839,9840,1000,39200.0,2800000.0
2002-11-05,9839,10120,9839,10121,940,40320.0,2800000.0
2002-11-06,10156,10156,10156,10156,390,40460.0,2800000.0
2002-11-07,10120,10120,9909,10051,440,40040.0,2800000.0
2002-11-08,9909,10331,9909,10332,140,41160.0,2800000.0
2002-11-11,10191,10191,10191,10191,50,40600.0,2800000.0
2002-11-12,10120,10120,9839,9875,360,39340.0,2800000.0
2002-11-13,9944,9944,9733,9910,5010,39480.0,2800000.0
2002-11-14,9909,10296,9909,10297,450,41020.0,2800000.0
2002-11-15,10050,10366,10050,10367,39,41300.0,2800000.0
2002-11-18,10085,10296,10085,10297,40,41020.0,2800000.0
2002-11-19,10121,10683,9805,10683,361,42560.0,2800000.0
2002-11-20,10472,10472,10472,10472,0,41720.0,2800000.0
2002-11-21,10437,10437,10437,10437,10,41580.0,2800000.0
2002-11-22,10050,10225,10050,10121,1120,40320.0,2800000.0
2002-11-25,9910,10472,9910,10472,170,41720.0,2800000.0
2002-11-26,10331,10331,10296,10297,80,41020.0,2800000.0
2002-11-27,9944,10823,9944,10543,610,42000.0,2800000.0
2002-11-28,10754,10754,9840,9980,7360,39760.0,2800000.0
2002-11-29,10085,10085,9874,10051,393,40040.0,2800000.0
2002-12-02,10051,10051,9980,9980,984,39760.0,2800000.0
2002-12-03,10050,10085,9979,10086,101203,40180.0,2800000.0
2002-12-04,10014,10050,9979,10051,1220,40040.0,2800000.0
2002-12-05,9839,10120,9839,10121,340,40320.0,2800000.0
2002-12-06,10121,10191,9980,10015,3632,39900.0,2800000.0
2002-12-09,10472,10472,10156,10191,1090,40600.0,2800000.0
2002-12-10,10226,10226,10226,10226,70,40740.0,2800000.0
2002-12-11,10190,10331,10120,10332,1230,41160.0,2800000.0
2002-12-12,10225,10823,9979,10824,5320,43120.0,2800000.0
2002-12-13,10823,10823,10823,10824,3650,43120.0,2800000.0
2002-12-16,10823,11104,10542,10824,290,43120.0,2800000.0
2002-12-17,11104,11104,10225,10754,8361,42840.0,2800000.0
2002-12-18,10753,10753,10225,10332,680,41160.0,2800000.0
2002-12-20,10190,10507,10155,10508,1850,41860.0,2800000.0
2002-12-23,10437,10472,10437,10472,20,41720.0,2800000.0
2002-12-24,10332,10332,10015,10191,1472,40600.0,2800000.0
2002-12-26,10297,10332,10191,10226,2450,40740.0,2800000.0
2002-12-27,9840,9980,9840,9980,60,39760.0,2800000.0
2002-12-30,9488,9768,8996,9629,2200,38360.0,2800000.0
2003-01-02,9488,10085,9066,9840,80,39200.0,2800000.0
2003-01-03,9804,10050,9804,10051,110,40040.0,2800000.0
2003-01-06,9839,10050,9558,10051,590,40040.0,2800000.0
2003-01-07,9698,9979,9698,9840,5200,39200.0,2800000.0
2003-01-08,10086,10086,9840,9980,6080,39760.0,2800000.0
2003-01-09,9980,9980,9980,9980,0,39760.0,2800000.0
2003-01-10,10050,10050,9839,9910,7504,39480.0,2800000.0
2003-01-13,10120,10120,10120,10121,10,40320.0,2800000.0
2003-01-14,9628,9874,9628,9875,680,39340.0,2800000.0
2003-01-15,9348,9769,9348,9769,1720,38920.0,2800000.0
2003-01-16,9489,9734,9489,9734,540,38780.0,2800000.0
2003-01-17,9523,9663,9523,9664,390,38500.0,2800000.0
2003-01-20,9734,9734,9734,9734,10,38780.0,2800000.0
2003-01-21,9734,9734,9734,9734,10,38780.0,2800000.0
2003-01-22,9525,9525,9279,9278,370,36960.0,2800000.0
2003-01-23,9665,9665,9490,9489,60,37800.0,2800000.0
2003-01-24,9033,9279,8857,8856,2560,35280.0,2800000.0
2003-01-27,9699,9699,9419,9419,20,37520.0,2800000.0
2003-01-28,9103,9349,9103,9348,460,37240.0,2800000.0
2003-01-29,9103,9314,9103,9313,70,37100.0,2800000.0
2003-01-30,9279,9279,9279,9278,0,36960.0,2800000.0
2003-02-03,7907,9137,7907,9138,1560,36400.0,2800000.0
2003-02-04,8681,9068,8576,9067,325,36120.0,2800000.0
2003-02-05,8997,8997,8610,8681,854,34580.0,2800000.0
2003-02-06,8681,9068,8576,9067,400,36120.0,2800000.0
2003-02-07,8927,8962,8540,8962,95,35700.0,2800000.0
2003-02-10,8998,9068,8998,9067,140,36120.0,2800000.0
2003-02-11,9068,9068,9068,9067,0,36120.0,2800000.0
2003-02-12,9068,9068,9068,9067,0,,
2003-02-13,9068,9068,9068,9067,50,36120.0,2800000.0
2003-02-14,9033,9033,9033,9032,0,35980.0,2800000.0
2003-02-17,8962,8962,8716,8716,735,34720.0,2800000.0
2003-02-18,8857,8857,8857,8856,810,35280.0,2800000.0
2003-02-19,9033,9033,9033,9032,10,35980.0,2800000.0
2003-02-20,8891,8997,8891,8997,140,35840.0,2800000.0
2003-02-21,8716,8786,8716,8716,960,34720.0,2800000.0
2003-02-24,8856,9032,8505,8997,550,35840.0,2800000.0
2003-02-25,8856,8997,8610,8997,810,35840.0,2800000.0
2003-02-26,8856,8927,8856,8927,140,35560.0,2800000.0
2003-02-27,8856,9032,8786,8962,740,35700.0,2800000.0
2003-02-28,9068,9068,8787,9067,440,36120.0,2800000.0
2003-03-03,9068,9068,8787,9067,540,36120.0,2800000.0
2003-03-04,8857,9103,8857,9102,570,36260.0,2800000.0
2003-03-05,8856,8997,8786,8997,24760,35840.0,2800000.0
2003-03-06,8857,8857,8435,8821,1400,35140.0,2800000.0
2003-03-07,8822,8822,8822,8821,0,35140.0,2800000.0
2003-03-10,8540,8716,8434,8716,1450,34720.0,2800000.0
2003-03-11,8786,8786,8434,8681,930,34580.0,2800000.0
2003-03-12,8540,8540,8294,8435,12890,33600.0,2800000.0
2003-03-13,8399,8434,8294,8435,7000,33600.0,2800000.0
2003-03-14,8470,8470,8470,8470,10000,33740.0,2800000.0
2003-03-17,8294,8470,8294,8470,20,33740.0,2800000.0
2003-03-18,8434,8434,8434,8435,20,33600.0,2800000.0
2003-03-19,8646,8646,8646,8645,1000,34440.0,2800000.0
2003-03-20,8505,8540,8505,8540,530,34020.0,2800000.0
2003-03-21,8576,8576,8576,8575,710,34160.0,2800000.0
2003-03-24,8434,8540,8434,8540,1830,34020.0,2800000.0
2003-03-25,8260,8295,7803,8153,710,32480.0,2800000.0
2003-03-26,8119,8400,8119,8399,90,33460.0,2800000.0
2003-03-27,8434,8434,8259,8259,1260,32900.0,2800000.0
2003-03-28,8434,9349,7942,7978,13070,31780.0,2800000.0
2003-03-31,8365,8365,7662,7731,7310,30800.0,2800000.0
2003-04-01,7977,8013,7731,8013,60,31920.0,2800000.0
2003-04-02,7942,8048,7942,8048,3540,32060.0,2800000.0
2003-04-03,8365,8365,8014,8329,3560,33180.0,2800000.0
2003-04-04,8049,8330,8049,8329,105,33180.0,2800000.0
2003-04-07,8400,8576,8330,8575,815,34160.0,2800000.0
2003-04-08,8435,8646,8435,8645,1650,34440.0,2800000.0
2003-04-09,8576,8576,8506,8575,1630,34160.0,2800000.0
2003-04-10,8576,9630,8576,8786,6730,35000.0,2800000.0
2003-04-11,8505,9313,8505,8927,4850,35560.0,2800000.0
2003-04-14,8926,9979,8926,9840,15230,39200.0,2800000.0
2003-04-15,10050,10050,9839,9840,1301,39200.0,2800000.0
2003-04-16,10120,10190,9839,10086,6240,40180.0,2800000.0
2003-04-17,9979,9979,9523,9840,240,39200.0,2800000.0
2003-04-18,9768,9839,9768,9840,900,39200.0,2800000.0
2003-04-21,9698,9839,9558,9840,190,39200.0,2800000.0
