두산중공업(034020),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-02-02,29941,30286,28301,28777,313892,3479946.0,104346200.0
2006-02-03,28129,28431,26835,26921,322247,3255601.0,104346200.0
2006-02-06,26360,28647,25627,27137,568147,3281688.0,104346200.0
2006-02-07,26791,28474,26791,28302,374401,3422555.0,104346200.0
2006-02-08,27697,28690,26317,27094,378024,3276471.0,104346200.0
2006-02-09,27352,27654,26101,26274,424531,3177342.0,104346200.0
2006-02-10,26015,27611,26015,27267,587594,3297340.0,104346200.0
2006-02-13,27611,27611,26360,26533,345672,3208646.0,104346200.0
2006-02-14,26231,27741,26231,27612,276220,3339078.0,104346200.0
2006-02-15,28043,28215,26576,27439,284364,3318209.0,104346200.0
2006-02-16,27223,28301,27223,27439,222580,3318925.0,104368700.0
2006-02-17,28043,28258,27093,27612,216390,3339798.0,104368700.0
2006-02-20,27654,28172,27482,27957,280700,3381546.0,104368700.0
2006-02-21,27913,29596,27784,29596,440151,3579846.0,104368700.0
2006-02-22,29337,30372,29035,29898,614842,3616375.0,104368700.0
2006-02-23,30113,30200,29682,30200,431753,3652904.0,104368700.0
2006-02-24,30027,30415,29509,30071,303823,3637249.0,104368700.0
2006-02-27,29941,30027,29121,29294,285758,3543317.0,104368700.0
2006-02-28,29294,29855,28905,29337,273058,3548536.0,104368700.0
2006-03-02,29294,29898,29294,29726,513511,3595502.0,104368700.0
2006-03-03,29682,29725,28258,28259,419621,3418075.0,104368700.0
2006-03-06,28560,29164,28043,28475,367321,3444167.0,104368700.0
2006-03-07,27784,28043,27309,27310,269354,3303269.0,104368700.0
2006-03-08,26748,28043,26619,27008,515794,3266740.0,104368700.0
2006-03-09,27137,28043,26964,26965,463983,3261522.0,104368700.0
2006-03-10,27050,27870,27050,27612,215945,3339798.0,104368700.0
2006-03-13,28301,28560,27007,27180,349354,3287614.0,104368700.0
2006-03-14,27223,27482,26360,26533,291155,3209338.0,104368700.0
2006-03-15,26921,27007,26446,26749,254605,3235430.0,104368700.0
2006-03-16,26533,27223,26533,27094,305251,3277177.0,104368700.0
2006-03-17,27050,27093,26317,26921,245910,3256303.0,104368700.0
2006-03-20,26489,27611,26489,27482,215151,3324143.0,104368700.0
2006-03-21,27482,27482,26576,26576,341590,3214556.0,104368700.0
2006-03-22,26403,26576,25325,25454,481478,3078877.0,104368700.0
2006-03-23,25583,25756,24548,24635,382035,2979726.0,104368700.0
2006-03-24,24721,26144,24721,26145,709110,3162372.0,104368700.0
2006-03-27,25713,26317,25713,26102,174279,3157153.0,104368700.0
2006-03-28,26101,26101,25152,25670,184076,3104969.0,104368700.0
2006-03-29,25195,26015,25195,25713,174053,3110187.0,104368700.0
2006-03-30,25799,26748,25713,26749,237620,3235430.0,104368700.0
2006-03-31,26964,27827,26791,27698,389070,3350235.0,104368700.0
2006-04-03,27784,28992,27784,28388,366012,3433730.0,104368700.0
2006-04-04,28258,28603,27913,28216,358660,3412856.0,104368700.0
2006-04-05,28215,28647,27913,28173,291544,3407638.0,104368700.0
2006-04-06,28733,29509,28560,29079,444390,3517225.0,104368700.0
2006-04-07,29337,29941,29078,29596,369373,3579846.0,104368700.0
2006-04-10,29164,29639,29078,29596,184174,3579846.0,104368700.0
2006-04-11,29725,29725,28776,29165,227440,3527662.0,104368700.0
2006-04-12,28776,29553,28690,28863,246378,3491133.0,104368700.0
2006-04-13,29251,29984,29164,29941,265328,3621594.0,104368700.0
2006-04-14,30200,31537,30200,31236,480172,3778147.0,104368700.0
2006-04-17,31580,31796,30890,31193,454760,3773760.0,104391700.0
2006-04-18,30890,31796,30717,31495,441505,3810297.0,104391700.0
2006-04-19,31839,31925,31106,31236,360784,3778980.0,104391700.0
2006-04-20,31063,32573,30804,32185,693608,3893810.0,104391700.0
2006-04-21,32012,33133,32012,33091,430349,4003422.0,104391700.0
2006-04-24,32788,32788,32271,32401,274839,3919908.0,104391700.0
2006-04-25,32141,32875,32141,32616,369989,3946006.0,104391700.0
2006-04-26,32961,32961,32184,32573,275622,3940787.0,104391700.0
2006-04-27,32788,32875,32141,32142,423395,3888591.0,104391700.0
2006-04-28,31839,31839,29380,29467,627860,3564977.0,104391700.0
2006-05-02,29509,30415,29509,29769,270365,3601514.0,104391700.0
2006-05-03,29811,30631,29207,29337,438092,3549318.0,104391700.0
2006-05-04,29423,29811,28647,29812,363523,3606733.0,104391700.0
2006-05-08,30200,30286,29251,29769,235224,3601514.0,104391700.0
2006-05-09,29423,29725,29078,29079,213390,3518000.0,104391700.0
2006-05-10,29337,30415,29337,29855,277081,3611953.0,104391700.0
2006-05-11,29855,31063,29639,31063,262790,3758101.0,104391700.0
2006-05-12,30717,32055,30717,31667,439072,3831175.0,104391700.0
2006-05-15,31623,32098,30286,32055,330530,3878152.0,104391700.0
2006-05-16,32012,32012,28560,29726,558056,3596294.0,104391700.0
2006-05-17,30113,30113,28690,29165,467962,3528439.0,104391700.0
2006-05-18,28388,29337,27956,27957,210675,3382291.0,104391700.0
2006-05-19,27611,29164,26489,29165,352430,3528439.0,104391700.0
2006-05-22,28905,28905,27395,27957,159511,3382291.0,104391700.0
2006-05-23,27180,28603,27180,27871,290801,3371852.0,104391700.0
2006-05-24,27611,27870,27180,27525,444530,3330095.0,104391700.0
2006-05-25,27697,27870,25972,25972,255416,3142190.0,104391700.0
2006-05-26,26144,26748,25756,26188,596770,3168288.0,104391700.0
2006-05-29,26317,26791,25109,25670,595148,3105653.0,104391700.0
2006-05-30,25713,26015,24850,25282,524120,3058677.0,104391700.0
2006-06-01,24893,24979,23340,23599,654089,2855113.0,104391700.0
2006-06-02,24030,24419,23599,23901,823646,2891650.0,104391700.0
2006-06-05,24332,24721,24030,24246,546230,2933407.0,104391700.0
2006-06-07,23599,25023,23297,24462,628219,2959505.0,104391700.0
2006-06-08,24462,25023,22865,23427,575726,2834235.0,104391700.0
2006-06-09,24160,24289,22995,23340,538770,2823795.0,104391700.0
2006-06-12,23556,24419,22865,24203,442213,2928187.0,104391700.0
2006-06-13,23987,24591,23642,23815,473390,2881211.0,104391700.0
2006-06-14,24073,25368,23728,24937,412254,3016920.0,104391700.0
2006-06-15,25368,25885,25325,25454,476620,3079555.0,104391700.0
2006-06-16,26187,27180,25972,26145,398040,3163069.0,104391700.0
2006-06-19,26187,26187,25540,26015,190005,3147410.0,104391700.0
2006-06-20,25972,26489,25454,25454,196081,3079555.0,104391700.0
2006-06-21,25627,26101,24764,25929,116670,3136971.0,104391700.0
2006-06-22,26317,27180,26274,27008,189510,3267460.0,104391700.0
2006-06-23,27007,27180,25929,27180,201480,3288339.0,104391700.0
2006-06-26,27137,27611,26317,27612,105314,3340534.0,104391700.0
2006-06-27,27611,27611,27007,27267,103985,3298778.0,104391700.0
2006-06-28,26921,27352,26576,27353,124421,3309217.0,104391700.0
2006-06-29,27611,29121,27439,28647,260360,3465804.0,104391700.0
2006-06-30,29251,29682,28647,29683,260910,3591074.0,104391700.0
2006-07-03,30113,31063,29423,30804,415200,3726784.0,104391700.0
2006-07-04,30976,31063,30027,30200,188430,3653710.0,104391700.0
2006-07-05,29337,30459,29164,30459,151016,3685027.0,104391700.0
2006-07-06,30027,31408,29855,31236,538170,3778980.0,104391700.0
2006-07-07,31321,31494,30674,31322,288490,3789419.0,104391700.0
2006-07-10,31235,32357,30933,32357,357479,3914689.0,104391700.0
2006-07-11,32357,32443,31925,32357,291732,3914689.0,104391700.0
2006-07-12,32357,32486,30717,30977,1160499,3747662.0,104391700.0
2006-07-13,30933,31149,29768,30373,542119,3674588.0,104391700.0
2006-07-14,29596,29639,29207,29381,316760,3554537.0,104391700.0
2006-07-18,28905,29078,27784,28173,303316,3408389.0,104391700.0
2006-07-19,28474,29509,28474,28690,216309,3471024.0,104391700.0
2006-07-20,29768,29984,29337,29941,461279,3622392.0,104391700.0
2006-07-21,29337,29682,28992,29079,109630,3518000.0,104391700.0
2006-07-24,28690,29207,28086,29165,148426,3528439.0,104391700.0
2006-07-25,29596,30545,29509,30545,273933,3695466.0,104391700.0
2006-07-26,30761,31278,30674,31020,237680,3752882.0,104391700.0
2006-07-27,30674,31623,30545,31495,227880,3810297.0,104391700.0
2006-07-28,31494,31796,30933,31236,93700,3778980.0,104391700.0
2006-07-31,31796,31882,30329,30891,194140,3737223.0,104391700.0
2006-08-01,30890,31753,30890,31149,265181,3768540.0,104391700.0
2006-08-02,31494,31494,30847,31408,136345,3799858.0,104391700.0
2006-08-03,31580,31667,30674,30891,141851,3737223.0,104391700.0
2006-08-04,31063,31149,30545,30804,140454,3726784.0,104391700.0
2006-08-07,31149,31149,29768,29769,244142,3601514.0,104391700.0
2006-08-08,29768,30113,29164,29337,355585,3549318.0,104391700.0
2006-08-09,29380,29596,28992,28992,331154,3507561.0,104391700.0
2006-08-10,29207,29466,28862,29251,543550,3538879.0,104391700.0
2006-08-11,29423,29811,27352,27569,622088,3335315.0,104391700.0
2006-08-14,27611,28258,26015,26360,1006367,3189166.0,104391700.0
2006-08-16,27180,28603,27093,28388,637780,3434487.0,104391700.0
2006-08-17,29164,30415,28905,29898,749410,3617172.0,104391700.0
2006-08-18,30157,30459,29596,29941,241833,3622392.0,104391700.0
2006-08-21,29941,29984,28862,29165,212420,3528439.0,104391700.0
2006-08-22,29596,30329,29294,30200,368040,3653710.0,104391700.0
2006-08-23,30070,30113,29121,29769,208437,3601514.0,104391700.0
2006-08-24,30113,30113,29121,29294,124878,3544098.0,104391700.0
2006-08-25,29337,30415,29337,30200,529469,3653710.0,104391700.0
2006-08-28,30200,31494,30200,31495,389090,3810297.0,104391700.0
2006-08-29,31235,31623,31063,31495,125952,3810297.0,104391700.0
2006-08-30,31408,32055,31149,31624,209386,3825956.0,104391700.0
2006-08-31,31710,31925,31149,31495,211680,3810297.0,104391700.0
2006-09-01,31192,31494,30502,30632,288322,3705905.0,104391700.0
2006-09-04,30631,31451,30631,31149,177535,3768540.0,104391700.0
2006-09-05,30890,31365,30674,30804,136332,3726784.0,104391700.0
2006-09-06,30761,31063,30415,30804,93280,3726784.0,104391700.0
2006-09-07,31063,31796,30545,30977,254575,3747662.0,104391700.0
2006-09-08,31235,32227,31063,31969,321632,3867712.0,104391700.0
2006-09-11,32357,32443,31494,31495,196934,3810297.0,104391700.0
2006-09-12,31580,31925,30674,30891,131010,3737223.0,104391700.0
2006-09-13,31580,31580,30631,30632,103270,3705905.0,104391700.0
2006-09-14,31149,32616,30631,32616,472482,3946006.0,104391700.0
2006-09-15,32314,32357,31925,32099,156690,3883371.0,104391700.0
2006-09-18,32055,32400,31710,32099,263771,3883371.0,104391700.0
2006-09-19,32098,33435,31494,33436,339106,4045178.0,104391700.0
2006-09-20,33435,33694,32788,33565,279624,4060837.0,104391700.0
2006-09-21,33781,33824,33047,33048,133574,3998202.0,104391700.0
2006-09-22,32788,33004,32184,32616,102050,3946006.0,104391700.0
2006-09-25,32788,33435,31365,32918,219376,3982543.0,104391700.0
2006-09-26,33047,33090,32357,32530,132870,3935567.0,104391700.0
2006-09-27,32875,33781,32875,33220,324810,4019080.0,104391700.0
2006-09-28,33651,34385,33392,34299,301731,4149570.0,104391700.0
2006-09-29,34600,34816,33608,33954,329794,4107813.0,104391700.0
2006-10-02,34169,34341,33608,33652,176011,4071276.0,104391700.0
2006-10-04,33479,33910,32529,32789,209072,3966885.0,104391700.0
2006-10-09,32745,33435,30890,32099,534113,3883371.0,104391700.0
2006-10-10,32529,32961,31623,31969,395381,3867712.0,104391700.0
2006-10-11,32055,32573,31192,31581,363819,3820736.0,104391700.0
2006-10-12,31925,32184,31408,31581,381734,3820736.0,104391700.0
2006-10-13,32098,32314,31321,31451,790711,3805077.0,104391700.0
2006-10-16,31710,32314,31408,31797,539568,3846834.0,104391700.0
2006-10-17,32012,32055,31149,31451,467262,3805351.0,104399200.0
2006-10-18,31451,31753,30286,30675,901279,3711392.0,104399200.0
2006-10-19,30674,30804,30070,30287,937672,3664412.0,104399200.0
2006-10-20,30459,31537,30372,31538,836503,3815791.0,104399200.0
2006-10-23,31667,31753,30588,30804,709188,3727051.0,104399200.0
2006-10-24,30976,31149,30459,30675,465603,3711392.0,104399200.0
2006-10-25,30674,31192,30502,30632,277891,3706172.0,104399200.0
2006-10-26,30588,31063,30286,31063,347519,3758371.0,104399200.0
2006-10-27,31192,31580,30933,31495,396592,3810571.0,104399200.0
2006-10-30,31235,31408,30459,30545,211853,3695732.0,104399200.0
2006-10-31,30933,31192,30588,31063,309170,3758371.0,104399200.0
2006-11-01,31278,31882,30847,31840,389463,3852330.0,104399200.0
2006-11-02,31451,31710,30372,31667,782379,3831451.0,104399200.0
2006-11-03,32012,33047,31451,32789,795622,3967170.0,104399200.0
2006-11-06,33047,33694,32443,33652,850131,4071569.0,104399200.0
2006-11-07,33737,33996,33133,33134,456277,4008929.0,104399200.0
2006-11-08,33263,33435,31882,32401,420600,3920190.0,104399200.0
2006-11-09,32141,32443,31580,32401,350892,3920190.0,104399200.0
2006-11-10,31839,32745,31839,32746,190031,3961950.0,104399200.0
2006-11-13,32788,32918,31839,31926,240591,3862770.0,104399200.0
2006-11-14,31925,32227,31580,31797,245455,3847111.0,104399200.0
2006-11-15,32012,32573,31753,32314,280751,3909750.0,104399200.0
2006-11-16,32314,32443,32012,32314,253583,3909750.0,104399200.0
2006-11-17,32486,33047,32184,32185,354006,3894090.0,104399200.0
2006-11-20,32357,32659,31451,31451,386365,3805351.0,104399200.0
2006-11-21,31753,32055,31494,31926,301471,3862770.0,104399200.0
2006-11-22,31969,32659,31925,32616,220576,3946290.0,104399200.0
2006-11-23,32616,32788,32271,32746,163935,3961950.0,104399200.0
2006-11-24,32918,33263,32616,33005,247040,3993269.0,104399200.0
2006-11-27,33306,33349,32659,33177,157792,4014149.0,104399200.0
2006-11-28,32788,32875,32357,32530,247802,3935850.0,104399200.0
2006-11-29,32875,33133,32616,32703,243386,3956730.0,104399200.0
2006-11-30,33133,33565,32702,33393,425791,4040249.0,104399200.0
2006-12-01,33479,34385,33263,33824,538433,4092449.0,104399200.0
2006-12-04,33910,33996,33263,33350,197076,4035029.0,104399200.0
2006-12-05,33651,33824,33263,33565,177793,4061129.0,104399200.0
2006-12-06,33824,34385,32745,33263,373578,4024589.0,104399200.0
2006-12-07,33306,33737,33220,33522,208207,4055909.0,104399200.0
2006-12-08,33694,33737,32875,33220,259596,4019369.0,104399200.0
2006-12-11,33220,33953,33004,33824,191709,4092449.0,104399200.0
2006-12-12,33824,34212,33392,33824,256530,4092449.0,104399200.0
2006-12-13,33824,35334,33824,35205,611537,4259487.0,104399200.0
2006-12-14,35291,36154,35204,36154,809337,4374326.0,104399200.0
2006-12-15,36326,37534,36240,36974,764665,4473506.0,104399200.0
2006-12-18,37318,37318,36585,37233,320642,4504825.0,104399200.0
2006-12-19,36844,37103,36326,36499,305835,4416086.0,104399200.0
2006-12-20,36671,37318,36326,36974,372371,4473506.0,104399200.0
2006-12-21,37060,37103,36369,36499,212782,4416086.0,104399200.0
2006-12-22,36326,36499,35722,36499,242798,4416086.0,104399200.0
2006-12-26,36240,36714,35722,36499,196372,4416086.0,104399200.0
2006-12-27,36499,37016,36024,36931,118218,4468286.0,104399200.0
2006-12-28,36930,38181,36930,38182,232424,4619665.0,104399200.0
2007-01-02,38224,38397,37491,37966,197887,4593565.0,104399200.0
2007-01-03,37966,38138,36930,37103,163948,4489166.0,104399200.0
2007-01-04,36887,37707,36240,37535,263901,4541365.0,104399200.0
2007-01-05,37275,37750,36671,36672,286661,4436966.0,104399200.0
2007-01-08,36326,36887,35075,35636,198382,4311687.0,104399200.0
2007-01-09,35506,36412,35032,36068,204681,4363887.0,104399200.0
2007-01-10,35765,35938,34341,35377,389236,4280367.0,104399200.0
2007-01-11,35204,36542,35118,36068,281606,4363887.0,104399200.0
2007-01-12,36240,38138,36240,37966,346209,4593565.0,104399200.0
2007-01-15,37922,39217,37577,39217,310830,4744944.0,104399200.0
2007-01-16,39087,39217,38224,38699,144799,4682304.0,104399200.0
2007-01-17,38699,38699,36930,37621,387066,4551805.0,104399200.0
2007-01-18,37275,37966,37232,37793,117549,4572685.0,104399200.0
2007-01-19,37707,38138,36240,36413,252894,4405646.0,104399200.0
2007-01-22,36110,36671,35593,35809,243060,4332567.0,104399200.0
2007-01-23,35463,36671,34989,36327,288034,4395206.0,104399200.0
2007-01-24,36801,37275,36456,37060,201798,4483946.0,104399200.0
2007-01-25,37534,38268,37362,37880,285288,4583125.0,104399200.0
2007-01-26,37620,38526,37103,37793,215746,4572685.0,104399200.0
2007-01-29,37966,38181,37275,38009,188731,4598785.0,104399200.0
2007-01-30,37707,39174,37707,38484,568104,4656204.0,104399200.0
2007-01-31,38526,38828,38052,38484,203270,4656204.0,104399200.0
2007-02-01,38785,38785,37448,37966,672443,4593565.0,104399200.0
2007-02-02,37405,38311,37318,37966,248827,4593565.0,104399200.0
2007-02-05,38397,39217,37836,38570,408270,4666644.0,104399200.0
2007-02-06,38181,40080,38181,39951,300562,4833683.0,104399200.0
2007-02-07,39950,39950,38958,39605,346430,4791923.0,104399200.0
2007-02-08,39346,39691,38570,39088,159896,4729284.0,104399200.0
2007-02-09,39087,39432,38570,38915,235910,4708404.0,104399200.0
2007-02-12,39087,39217,37620,37966,338053,4593565.0,104399200.0
2007-02-13,38181,39303,38052,38915,330966,4708404.0,104399200.0
2007-02-14,39174,39346,38311,39174,452664,4739724.0,104399200.0
2007-02-15,40123,40382,39519,39864,632880,4823243.0,104399200.0
2007-02-16,39950,39950,38915,39217,216994,4744944.0,104399200.0
2007-02-20,39519,39605,39346,39347,143629,4760604.0,104399200.0
2007-02-21,39605,39605,38785,39174,145746,4739724.0,104399200.0
2007-02-22,39691,39691,39130,39605,278082,4791923.0,104399200.0
2007-02-23,39778,40036,39217,39562,247902,4786703.0,104399200.0
2007-02-26,39001,40856,38915,40641,297918,4917202.0,104399200.0
2007-02-27,40986,42582,40727,42280,610900,5115561.0,104399200.0
2007-02-28,40123,43402,40123,42884,687410,5188640.0,104399200.0
2007-03-02,43100,44868,42582,43402,579026,5251280.0,104399200.0
2007-03-05,42711,43574,41460,41461,437159,5016382.0,104399200.0
2007-03-06,41417,44523,41288,43833,231604,5303479.0,104399200.0
2007-03-07,44437,46249,43143,45128,406655,5460078.0,104399200.0
2007-03-08,44696,46767,44696,45300,367017,5480958.0,104399200.0
2007-03-09,45731,46335,44868,46163,376509,5585357.0,104399200.0
2007-03-12,46422,46853,44437,45732,425122,5533158.0,104399200.0
2007-03-13,45731,45818,44868,44869,317200,5428758.0,104399200.0
2007-03-14,44178,46163,43660,45128,325752,5460078.0,104399200.0
2007-03-15,45472,47284,45300,47112,413927,5700196.0,104399200.0
2007-03-16,47026,49010,46335,48062,384766,5815035.0,104399200.0
2007-03-19,47888,48147,47198,47630,286170,5762836.0,104399200.0
2007-03-20,47630,47975,46422,46595,290177,5637557.0,104399200.0
2007-03-21,47026,48751,47026,48493,374014,5867235.0,104399200.0
2007-03-22,49787,51944,49700,51340,546546,6211752.0,104399200.0
2007-03-23,51426,53325,50822,52117,405811,6305712.0,104399200.0
2007-03-26,51858,53325,49873,51168,588118,6190873.0,104399200.0
2007-03-27,51340,52203,50477,50909,426128,6159553.0,104399200.0
2007-03-28,50563,51599,49355,49356,312308,5971634.0,104399200.0
2007-03-29,48492,52116,48492,51858,486164,6274392.0,104399200.0
2007-03-30,52548,54533,51340,52462,532119,6347471.0,104399200.0
2007-04-02,52030,56086,52030,55310,605976,6691989.0,104399200.0
2007-04-03,56517,58070,55050,55396,653853,6702429.0,104399200.0
2007-04-04,55913,56862,54533,55396,478744,6702429.0,104399200.0
2007-04-05,55999,55999,54187,54447,381017,6587590.0,104399200.0
2007-04-06,54705,58674,53929,58502,565954,7078266.0,104399200.0
2007-04-09,59537,61867,59365,60746,481225,7349704.0,104399200.0
2007-04-10,61004,61004,58502,59020,509891,7140905.0,104399200.0
2007-04-11,58847,59796,56431,57294,551470,6932107.0,104399200.0
2007-04-12,56862,58674,55568,57380,742240,6942547.0,104399200.0
2007-04-13,59106,60400,57725,60055,877533,7266184.0,104399200.0
2007-04-16,60659,62902,59537,62471,717647,7558502.0,104399200.0
2007-04-17,63075,64283,61004,61004,629430,7381023.0,104399200.0
2007-04-18,61004,64628,61004,64629,496796,7819500.0,104399200.0
2007-04-19,65750,67562,63420,66268,808162,8017859.0,104399200.0
2007-04-20,66009,67130,64887,66009,682792,7986539.0,104399200.0
2007-04-23,67303,68683,66785,67821,728212,8205777.0,104399200.0
2007-04-24,66871,71272,66181,70755,611319,8560734.0,104399200.0
2007-04-25,74724,74724,67821,68943,1038963,8341496.0,104399200.0
2007-04-26,70582,71186,67044,67131,579472,8122258.0,104399200.0
2007-04-27,66440,66871,61608,63334,1026344,7662901.0,104399200.0
2007-04-30,62989,64973,61608,63421,659237,7673341.0,104399200.0
2007-05-02,63679,65318,61263,61695,1170338,7464543.0,104399200.0
2007-05-03,60400,60831,57898,58243,1832178,7046946.0,104399200.0
2007-05-04,60141,66871,59969,63852,1857212,7725541.0,104399200.0
2007-05-07,66440,66871,63679,65146,1008476,7882140.0,104399200.0
2007-05-08,65232,67044,63506,65578,735274,7934339.0,104399200.0
2007-05-09,65750,68597,65750,68166,726417,8247537.0,104399200.0
2007-05-10,68597,70754,66871,67821,973509,8205777.0,104399200.0
2007-05-11,66440,70064,65405,69029,760298,8351936.0,104399200.0
2007-05-14,69029,70150,67044,70151,620618,8487655.0,104399200.0
2007-05-15,69287,69891,65318,66009,394550,7986539.0,104399200.0
2007-05-16,66009,68338,65232,67735,709137,8195337.0,104399200.0
2007-05-17,69891,69891,67734,68511,453398,8289296.0,104399200.0
2007-05-18,68942,69633,68166,69202,329088,8372816.0,104399200.0
2007-05-21,67475,70582,67389,69115,484033,8362376.0,104399200.0
2007-05-22,69633,71100,67821,67907,787520,8216217.0,104399200.0
2007-05-23,68166,68425,66526,67303,482293,8143138.0,104399200.0
2007-05-25,66440,68511,65922,67821,393121,8205777.0,104399200.0
2007-05-28,68166,69374,67562,68166,506517,8247537.0,104399200.0
2007-05-29,69029,73861,68770,73430,1109626,8884372.0,104399200.0
2007-05-30,74378,74465,72394,74379,573877,8999211.0,104399200.0
2007-05-31,75759,82403,74896,82404,1024577,9970124.0,104399200.0
2007-06-01,81972,85854,80332,81454,722655,9855284.0,104399200.0
2007-06-04,81454,83266,79469,81109,483895,9813525.0,104399200.0
2007-06-05,80332,81195,77657,78348,414444,9479447.0,104399200.0
2007-06-07,76967,82834,76881,82835,398248,10022323.0,104399200.0
2007-06-08,81195,82058,78520,78607,310144,9510767.0,104399200.0
2007-06-11,78606,78606,70754,70841,816421,8571174.0,104399200.0
2007-06-12,70409,72739,69201,72049,509828,8717333.0,104399200.0
2007-06-13,71186,71962,69891,70927,267001,8581614.0,104399200.0
2007-06-14,72308,77830,72308,75501,640509,9134930.0,104399200.0
2007-06-15,76622,81972,75759,76709,576741,9281089.0,104399200.0
2007-06-18,77312,78952,75932,77658,342520,9395928.0,104399200.0
2007-06-19,76967,81368,76794,81368,463891,9844845.0,104399200.0
2007-06-20,80332,85250,79469,82576,693894,10012258.0,104621300.0
2007-06-21,81540,83007,79124,79125,382542,9593773.0,104621300.0
2007-06-22,79383,80246,76794,77399,283489,9384531.0,104621300.0
2007-06-25,77398,78520,75328,77399,477339,9384531.0,104621300.0
2007-06-26,76881,78089,73602,77313,267982,9374068.0,104621300.0
2007-06-27,75414,77053,74810,77054,195046,9342682.0,104621300.0
2007-06-28,77140,79556,75500,77054,357847,9342682.0,104621300.0
2007-06-29,78606,79038,76018,76450,272553,9269447.0,104621300.0
2007-07-02,76190,79383,76190,79125,182448,9593773.0,104621300.0
2007-07-03,79383,81281,77398,80850,532523,9803016.0,104621300.0
2007-07-04,81109,84819,80246,84820,511259,10284274.0,104621300.0
2007-07-05,84819,89306,84042,85855,515115,10409819.0,104621300.0
2007-07-06,86286,88012,81454,82404,332940,9991334.0,104621300.0
2007-07-09,82403,85423,82058,83266,285227,10095955.0,104621300.0
2007-07-10,83525,88012,81540,88012,437053,10671373.0,104621300.0
2007-07-11,86286,90600,84992,89738,564672,10880615.0,104621300.0
2007-07-12,88443,91032,86286,88012,554474,10671373.0,104621300.0
2007-07-13,89737,89737,85596,86718,548583,10514441.0,104621300.0
2007-07-16,87149,88875,85078,87149,327680,10566751.0,104621300.0
2007-07-18,88443,88874,86027,86028,365871,10430744.0,104621300.0
2007-07-19,86286,87580,81972,82835,404240,10043645.0,104621300.0
2007-07-20,84215,87149,83007,86286,263240,10462130.0,104621300.0
2007-07-23,86717,86717,84388,85424,175353,10357509.0,104621300.0
2007-07-24,85423,88012,83611,86286,345872,10462130.0,104621300.0
2007-07-25,86286,87149,84388,85682,322974,10388895.0,104621300.0
2007-07-26,85423,85854,83266,83698,247191,10148266.0,104621300.0
2007-07-27,81540,82748,79124,81972,390055,9939024.0,104621300.0
2007-07-30,82403,83266,78434,81972,352479,9939024.0,104621300.0
2007-07-31,83266,85854,82662,84216,530711,10211039.0,104621300.0
2007-08-01,81972,84129,78952,80678,306258,9782092.0,104621300.0
2007-08-02,80677,81972,76622,78089,547665,9468228.0,104621300.0
2007-08-03,79038,80850,77398,79038,274216,9583311.0,104621300.0
2007-08-06,76018,77571,75241,77399,355863,9384531.0,104621300.0
2007-08-07,78520,81368,77485,79988,500984,9698395.0,104621300.0
2007-08-08,79987,85164,79987,83698,607796,10148266.0,104621300.0
2007-08-09,84560,85768,81454,81972,392730,9939024.0,104621300.0
2007-08-10,80246,81368,76363,77226,698784,9363606.0,104621300.0
2007-08-13,77312,77398,73774,74379,516288,9018356.0,104621300.0
2007-08-14,73947,73947,69374,70927,695527,8599871.0,104621300.0
2007-08-16,67907,67993,61263,61263,1035298,7428112.0,104621300.0
2007-08-17,61694,64455,60659,61350,580562,7438574.0,104621300.0
2007-08-20,65232,69633,63679,67390,534136,8170924.0,104621300.0
2007-08-21,68166,70754,66181,67735,500173,8212772.0,104621300.0
2007-08-22,67130,68856,66613,68425,231206,8304796.0,104726300.0
2007-08-23,70668,71962,68770,69374,407174,8419995.0,104726300.0
2007-08-24,71013,72308,69460,71273,334752,8650392.0,104726300.0
2007-08-27,72912,74120,71876,71877,239942,8723701.0,104726300.0
2007-08-28,72739,75932,71617,75501,383059,9163551.0,104726300.0
2007-08-29,72912,75845,72912,75759,420436,9194969.0,104726300.0
2007-08-30,78002,79383,76190,77744,511746,9435840.0,104726300.0
2007-08-31,78089,79383,76104,77658,370627,9425367.0,104726300.0
2007-09-03,77657,77657,74465,76795,279484,9320641.0,104726300.0
2007-09-04,76277,78348,76277,77658,268997,9425367.0,104726300.0
2007-09-05,79383,79383,75932,76881,280287,9331113.0,104726300.0
2007-09-06,75932,77053,74120,76363,270173,9268278.0,104726300.0
2007-09-07,76363,76449,74637,74897,231922,9090243.0,104726300.0
2007-09-10,72566,73861,69978,71618,281052,8692283.0,104726300.0
2007-09-11,72049,73516,70754,72481,214170,8797009.0,104726300.0
2007-09-12,72566,75069,72566,73343,269976,8901736.0,104726300.0
2007-09-13,72825,80073,72825,78952,959229,9582456.0,104726300.0
2007-09-14,79814,82921,77657,78521,1036100,9530093.0,104726300.0
2007-09-17,78520,82921,77916,82490,433118,10011834.0,104726300.0
2007-09-18,82489,84819,81109,82404,445040,10001362.0,104726300.0
2007-09-19,85164,86200,84388,85337,453299,10357431.0,104726300.0
2007-09-20,84215,88875,84215,87581,537835,10629719.0,104726300.0
2007-09-21,87149,90600,85854,87581,309298,10629719.0,104726300.0
2007-09-27,90600,92757,84992,85424,365280,10367904.0,104726300.0
2007-09-28,86113,87149,83438,83439,249393,10127033.0,104726300.0
2007-10-01,83438,85423,83438,85424,144892,10367904.0,104726300.0
