한전산업(130660),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-06-25,3620,3650,3590,3615,32099,117849.0,32600000.0
2019-06-26,3615,3650,3580,3640,22648,118664.0,32600000.0
2019-06-27,3640,3660,3595,3630,9932,118338.0,32600000.0
2019-06-28,3630,3630,3580,3610,12287,117686.0,32600000.0
2019-07-01,3630,3630,3555,3615,14954,117849.0,32600000.0
2019-07-02,3600,3635,3575,3635,27688,118501.0,32600000.0
2019-07-03,3650,3650,3580,3580,14394,116708.0,32600000.0
2019-07-04,3580,3605,3540,3540,37330,115404.0,32600000.0
2019-07-05,3515,3650,3515,3590,32107,117034.0,32600000.0
2019-07-08,3600,3600,3480,3480,44314,113448.0,32600000.0
2019-07-09,3480,3595,3405,3440,39085,112144.0,32600000.0
2019-07-10,3365,3570,3365,3520,69930,114752.0,32600000.0
2019-07-11,3555,3555,3485,3495,17260,113937.0,32600000.0
2019-07-12,3500,3535,3485,3505,11978,114263.0,32600000.0
2019-07-15,3470,3510,3430,3450,45899,112470.0,32600000.0
2019-07-16,3515,3515,3390,3450,60632,112470.0,32600000.0
2019-07-17,3395,3455,3390,3415,24784,111329.0,32600000.0
2019-07-18,3415,3455,3400,3455,37022,112633.0,32600000.0
2019-07-19,3460,3495,3435,3450,15142,112470.0,32600000.0
2019-07-22,3425,3455,3420,3430,33368,111818.0,32600000.0
2019-07-23,3405,3470,3405,3455,26861,112633.0,32600000.0
2019-07-24,3455,3480,3445,3450,9164,112470.0,32600000.0
2019-07-25,3440,3460,3440,3450,22553,112470.0,32600000.0
2019-07-26,3450,3475,3400,3415,33001,111329.0,32600000.0
2019-07-29,3410,3425,3305,3305,61848,107743.0,32600000.0
2019-07-30,3290,3480,3290,3380,29015,110188.0,32600000.0
2019-07-31,3380,3390,3340,3360,26989,109536.0,32600000.0
2019-08-01,3320,3370,3320,3335,30353,108721.0,32600000.0
2019-08-02,3335,3365,3290,3345,8419,109047.0,32600000.0
2019-08-05,3370,3370,3220,3230,35090,105298.0,32600000.0
2019-08-06,3230,3245,3140,3200,31626,104320.0,32600000.0
2019-08-07,3110,3235,3110,3195,63396,104157.0,32600000.0
2019-08-08,3230,3240,3195,3230,34153,105298.0,32600000.0
2019-08-09,3250,3320,3210,3230,24974,105298.0,32600000.0
2019-08-12,3190,3225,3145,3225,58044,105135.0,32600000.0
2019-08-13,3250,3255,3210,3225,24601,105135.0,32600000.0
2019-08-14,3225,3285,3195,3195,36361,104157.0,32600000.0
2019-08-16,3250,3250,3185,3200,21603,104320.0,32600000.0
2019-08-19,3260,3260,3215,3215,36566,104809.0,32600000.0
2019-08-20,3250,3325,3210,3325,32900,108395.0,32600000.0
2019-08-21,3325,3340,3290,3330,27960,108558.0,32600000.0
2019-08-22,3350,3350,3305,3335,24327,108721.0,32600000.0
2019-08-23,3320,3350,3310,3340,14797,108884.0,32600000.0
2019-08-26,3275,3295,3240,3240,30391,105624.0,32600000.0
2019-08-27,3240,3300,3240,3275,12749,106765.0,32600000.0
2019-08-28,3300,3300,3250,3275,29561,106765.0,32600000.0
2019-08-29,3275,3300,3255,3285,21614,107091.0,32600000.0
2019-08-30,3270,3305,3270,3285,35202,107091.0,32600000.0
2019-09-02,3285,3290,3250,3255,61568,106113.0,32600000.0
2019-09-03,3270,3275,3250,3260,25201,106276.0,32600000.0
2019-09-04,3255,3285,3255,3270,31138,106602.0,32600000.0
2019-09-05,3290,3305,3255,3275,67397,106765.0,32600000.0
2019-09-06,3295,3295,3240,3250,44854,105950.0,32600000.0
2019-09-09,3250,3300,3245,3270,65121,106602.0,32600000.0
2019-09-10,3280,3360,3260,3350,51247,109210.0,32600000.0
2019-09-11,3350,3370,3325,3370,21627,109862.0,32600000.0
2019-09-16,3350,3390,3330,3380,40914,110188.0,32600000.0
2019-09-17,3505,3520,3215,3375,99367,110025.0,32600000.0
2019-09-18,3390,3470,3390,3450,56509,112470.0,32600000.0
2019-09-19,3450,3470,3385,3420,43086,111492.0,32600000.0
2019-09-20,3420,3450,3385,3405,24263,111003.0,32600000.0
2019-09-23,3395,3455,3395,3445,29961,112307.0,32600000.0
2019-09-24,3455,3460,3405,3430,35304,111818.0,32600000.0
2019-09-25,3465,3465,3395,3425,57024,111655.0,32600000.0
2019-09-26,3440,3440,3400,3430,31235,111818.0,32600000.0
2019-09-27,3410,3435,3405,3435,16130,111981.0,32600000.0
2019-09-30,3450,3450,3375,3400,57774,,
2019-10-01,0,0,0,3400,0,,
2019-10-02,0,0,0,3400,0,,
2019-10-04,0,0,0,3400,0,,
2019-10-07,0,0,0,3400,0,,
