현대종합상사(011760),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-06-18,333628,350466,333628,336761,1764310,446417.0,51909000.0
1999-06-21,340677,350466,326971,332845,1628790,441226.0,51909000.0
1999-06-22,328929,342243,321098,336761,2191580,446417.0,51909000.0
1999-06-23,338719,341460,332454,332845,1435560,441226.0,51909000.0
1999-06-24,332845,356340,329712,346550,3427820,459395.0,51909000.0
1999-06-25,346550,360256,343026,346550,2010390,459395.0,51909000.0
1999-06-28,367696,369654,352424,352424,2583110,467181.0,51909000.0
1999-06-29,352424,363780,346550,346550,1810150,459395.0,51909000.0
1999-06-30,346551,352424,323056,330887,1610520,438631.0,51909000.0
1999-07-01,326971,344593,326971,336761,1828850,446417.0,51909000.0
1999-07-02,340677,343809,332845,340285,1940850,451089.0,51909000.0
1999-07-05,356731,391190,352424,379051,5456830,502479.0,51909000.0
1999-07-06,378660,379051,364172,368087,2655710,487945.0,51909000.0
1999-07-07,377485,411162,372786,403329,6235620,534663.0,51909000.0
1999-07-08,411161,458151,399414,438572,7278430,581381.0,51909000.0
1999-07-09,430740,462066,422909,450319,4546050,596954.0,51909000.0
1999-07-12,450319,469898,399414,417035,4228720,552831.0,51909000.0
1999-07-13,418993,432698,383751,387666,3101630,513899.0,51909000.0
1999-07-14,391582,407246,377877,377877,2492830,500922.0,51909000.0
1999-07-15,370045,383751,366130,379835,2149810,503517.0,51909000.0
1999-07-16,381793,397456,379835,397456,2292770,526876.0,51909000.0
1999-07-19,409204,413120,383751,393540,2283830,521685.0,51909000.0
1999-07-20,380618,417035,375919,393540,2880240,521685.0,51909000.0
1999-07-21,384142,403330,376310,381009,2022720,505075.0,51909000.0
1999-07-22,375919,388841,352816,373961,1728970,495731.0,51909000.0
1999-07-23,373961,385316,336760,343417,2857330,455242.0,51909000.0
1999-07-26,348509,351249,313266,321097,1625210,425654.0,51909000.0
1999-07-27,319140,356340,317182,344592,2967770,456799.0,51909000.0
1999-07-28,342635,355949,332845,336761,2403040,446417.0,51909000.0
1999-07-29,338719,348508,338719,344592,1820760,456799.0,51909000.0
1999-07-30,348508,375919,340676,349291,3181120,463028.0,51909000.0
1999-08-02,360256,368088,341851,348508,1841630,461990.0,51909000.0
1999-08-03,347333,363388,342635,348508,1895230,461990.0,51909000.0
1999-08-04,348508,356340,346550,351249,1619240,465624.0,51909000.0
1999-08-05,350466,351248,321880,331278,1453990,439150.0,51909000.0
1999-08-06,331670,336761,321489,326971,1090610,433440.0,51909000.0
1999-08-09,324622,330104,318356,323055,1321800,428249.0,51909000.0
1999-08-10,323056,328146,314049,317181,1049230,420463.0,51909000.0
1999-08-11,321098,335977,317182,321097,1727060,425654.0,51909000.0
1999-08-12,326580,328929,317182,328929,966100,436036.0,51909000.0
1999-08-13,332845,332845,313266,313266,1177650,415272.0,51909000.0
1999-08-16,309741,314832,300735,312874,925200,414753.0,51909000.0
1999-08-17,321097,325013,297602,298777,866100,396066.0,51909000.0
1999-08-18,290553,297602,278023,286246,1035800,379455.0,51909000.0
1999-08-19,286638,319140,283114,309350,2254900,410081.0,51909000.0
1999-08-20,305434,309350,297603,307392,640880,407486.0,51909000.0
1999-08-23,313266,320706,309350,319139,1134580,423058.0,51909000.0
1999-08-24,321098,339893,313657,332845,2194150,441226.0,51909000.0
1999-08-25,333627,342634,327753,331278,1511300,439150.0,51909000.0
1999-08-26,338719,340285,320314,321097,1248090,425654.0,51909000.0
1999-08-27,321098,324622,307392,313266,729780,415272.0,51909000.0
1999-08-30,313266,323056,309350,309350,759070,410081.0,51909000.0
1999-08-31,305825,316398,303867,310133,669660,411119.0,51909000.0
1999-09-01,317181,319922,297993,303868,866890,402814.0,51909000.0
1999-09-02,274890,291729,274107,284680,1019080,377378.0,51909000.0
1999-09-03,278806,288988,278023,281156,1040640,372707.0,51909000.0
1999-09-06,282331,287422,279982,285855,616550,378936.0,51909000.0
1999-09-07,293687,303476,291729,295644,1105090,391913.0,51909000.0
1999-09-08,295644,301518,285855,286246,757050,379455.0,51909000.0
1999-09-09,285855,295645,281939,293295,790020,388798.0,51909000.0
1999-09-10,298777,312483,293686,296428,1625940,392951.0,51909000.0
1999-09-13,296428,298385,276457,285463,1571020,378417.0,51909000.0
1999-09-14,287813,297603,285855,287813,922090,381531.0,51909000.0
1999-09-15,293687,293687,283115,285855,623010,378936.0,51909000.0
1999-09-16,283896,287421,276065,278023,906240,368554.0,51909000.0
1999-09-17,274498,281547,267058,276065,833530,365958.0,51909000.0
1999-09-20,277240,281939,270974,274107,657450,363363.0,51909000.0
1999-09-21,272541,283114,272541,278806,641200,369592.0,51909000.0
1999-09-22,276065,278023,270583,271366,703570,359729.0,51909000.0
1999-09-27,271758,274108,259619,260010,460540,344676.0,51909000.0
1999-09-28,255312,263926,254528,254528,602740,337408.0,51909000.0
1999-09-29,254528,261968,251396,254920,836400,337928.0,51909000.0
1999-09-30,255312,261577,246696,246697,735950,327027.0,51909000.0
1999-10-01,241214,250612,215370,229859,963240,304706.0,51909000.0
1999-10-04,246696,252961,234949,234949,1981410,311454.0,51909000.0
1999-10-05,236907,245913,211845,215370,1112810,285500.0,51909000.0
1999-10-06,223202,242781,219677,242389,1113290,321317.0,51909000.0
1999-10-07,240823,250221,236907,250221,1484850,331699.0,51909000.0
1999-10-08,249829,249829,242780,242781,877770,321836.0,51909000.0
1999-10-11,249830,257661,245130,251396,1253270,333256.0,51909000.0
1999-10-12,247088,260402,247088,260402,1208200,345195.0,51909000.0
1999-10-13,258053,258053,250612,253745,555020,336370.0,51909000.0
1999-10-14,254528,258444,249829,254528,928290,337408.0,51909000.0
1999-10-15,254528,258053,245914,247871,865920,328584.0,51909000.0
1999-10-18,238865,242389,234949,234949,804110,311454.0,51909000.0
1999-10-19,235341,238865,227509,229859,1244630,304706.0,51909000.0
1999-10-20,233125,244149,231083,236799,941270,301072.0,51909000.0
1999-10-21,238024,242923,229042,229859,544080,292248.0,51909000.0
1999-10-22,225368,231491,225368,227001,517480,289042.0,51986054.0
1999-10-25,225368,227818,212303,212303,549820,270327.0,51986054.0
1999-10-26,212303,221285,212303,215569,655480,274486.0,51986054.0
1999-10-27,216386,220877,210670,211895,448590,269808.0,51986054.0
1999-10-28,208220,215569,207404,211895,636540,269808.0,51986054.0
1999-10-29,215978,216794,211487,211895,832060,269808.0,51986054.0
1999-11-01,215569,231084,212711,225776,1487570,287483.0,51986054.0
1999-11-02,230676,238841,228634,230675,1462230,293721.0,51986054.0
1999-11-03,233941,250681,229450,240882,2805740,306718.0,51986054.0
1999-11-04,253131,254763,236800,242107,1413250,308277.0,51986054.0
1999-11-05,247006,248640,238024,246190,1667060,313538.0,51996425.0
1999-11-08,247006,258438,244965,246598,1775020,314058.0,51996425.0
1999-11-09,250681,250681,240065,244965,901110,311979.0,51996425.0
1999-11-10,249455,250272,235166,235983,1252150,300539.0,51996425.0
1999-11-11,231083,249864,229042,238841,1807720,304179.0,51996425.0
1999-11-12,245781,248231,235166,236799,1536050,301579.0,51996425.0
1999-11-15,240881,243740,233124,233533,1279460,297420.0,51996425.0
1999-11-16,233533,243740,230675,231492,1501690,294820.0,51996425.0
1999-11-17,232716,236390,217202,217202,1104360,276621.0,51996425.0
1999-11-18,224551,224551,216386,218019,1032700,277661.0,51996425.0
1999-11-19,218427,234758,214344,234758,1208150,298979.0,51996425.0
1999-11-22,238840,259254,233125,259254,3327210,330177.0,51996425.0
1999-11-23,258438,258846,242923,242923,1882010,309379.0,51996425.0
1999-11-24,242923,244965,227000,227409,1503900,289620.0,51996425.0
1999-11-25,226592,248231,222509,224551,2217150,286071.0,52012955.0
1999-11-26,222509,223326,208219,210261,1102820,267867.0,52012955.0
1999-11-29,210261,222509,209853,210670,1000170,268387.0,52012955.0
1999-11-30,214753,222510,213528,216386,1213910,275669.0,52012955.0
1999-12-01,214753,219244,209445,209853,807610,267347.0,52012955.0
1999-12-02,210669,215160,206178,208220,904690,265266.0,52012955.0
1999-12-03,208220,220469,206178,211486,835980,269427.0,52012955.0
1999-12-06,213119,236800,213119,236799,2268060,301684.0,52014493.0
1999-12-07,230675,236800,223326,236799,1644320,301684.0,52014493.0
1999-12-08,234758,236799,218427,235574,1049420,300124.0,52014493.0
1999-12-09,224959,232717,204546,204546,843840,260593.0,52014493.0
1999-12-10,218835,226592,212711,220468,1291800,280878.0,52014493.0
1999-12-13,228634,244556,226184,240882,1516040,306886.0,52014493.0
1999-12-14,232716,244964,225367,228634,1662580,291281.0,52014493.0
1999-12-15,234758,234758,216386,217610,935350,277237.0,52014493.0
1999-12-16,216386,222918,212711,213528,1308420,376636.0,72014493.0
1999-12-17,213528,222101,211078,213528,1812210,376636.0,72014493.0
1999-12-20,217610,218018,207404,208628,1224090,367994.0,72014493.0
1999-12-21,206996,207404,188215,188215,1575130,331987.0,72014493.0
1999-12-22,185765,186990,171475,179641,1219630,317256.0,72103734.0
1999-12-23,176374,180049,167393,167393,1514140,295625.0,72103734.0
1999-12-24,171475,179029,167801,172292,1206690,304278.0,72103734.0
1999-12-27,177600,181683,167801,167801,1408710,296346.0,72103734.0
1999-12-28,171475,189848,171475,183724,1657350,324467.0,72103734.0
2000-01-04,199744,205987,191838,199745,1225950,346098.0,72103734.0
2000-01-05,195583,195583,185388,189341,943070,328072.0,72103734.0
2000-01-06,195583,198912,179354,185596,970740,321583.0,72103734.0
2000-01-07,182268,185597,180602,182267,805290,315962.0,72137492.0
2000-01-10,184347,186428,177897,177898,808890,308388.0,72137492.0
2000-01-11,178938,180603,173321,175193,992820,303699.0,72137492.0
2000-01-12,178730,183931,172904,177690,1347940,308027.0,72137492.0
2000-01-13,174985,177690,168951,171864,853150,297928.0,72137492.0
2000-01-14,170616,172696,165206,165414,1373040,286747.0,72137492.0
2000-01-17,172696,183099,172696,174361,2592110,302256.0,72137492.0
2000-01-18,175609,176650,164581,166662,1266220,288911.0,72137492.0
2000-01-19,163125,166038,152722,152722,1134780,264745.0,72137492.0
2000-01-20,147104,151473,141487,146480,1012420,253924.0,72137492.0
2000-01-21,146064,156051,140237,149809,1485850,259695.0,72137492.0
2000-01-24,154386,163958,152306,157299,1326260,272680.0,72137492.0
2000-01-25,150225,157091,150225,152722,616650,264745.0,72137492.0
2000-01-26,153970,174777,153970,170615,3049380,295764.0,72137492.0
2000-01-27,170615,181018,168118,176857,2682930,306584.0,72137492.0
2000-01-28,178938,178938,166662,170615,1717020,295764.0,72137492.0
2000-01-31,167287,174361,164790,169159,1506920,293239.0,72137492.0
2000-02-01,172696,173944,165622,166246,1773880,288189.0,72137492.0
2000-02-02,166246,169783,165622,167286,1966030,289993.0,72137492.0
2000-02-03,169783,171864,167495,168535,1591940,292157.0,72137492.0
2000-02-07,172280,175193,168951,169783,1742730,294325.0,72138464.0
2000-02-08,172695,185180,172071,179770,4313160,311638.0,72138464.0
2000-02-09,179146,181019,166871,168535,2058050,292161.0,72138464.0
2000-02-10,169367,169367,159796,159796,1621450,277012.0,72138464.0
2000-02-11,160628,163124,154386,154386,2382790,267634.0,72138464.0
2000-02-14,154386,155634,145648,145647,1083500,252485.0,72138464.0
2000-02-15,145648,147728,141903,142734,882660,247435.0,72138464.0
2000-02-16,145647,150641,142318,147728,974190,256092.0,72138464.0
2000-02-17,143566,147312,142734,145231,932460,251763.0,72138464.0
2000-02-18,142735,145648,137949,138573,1204800,240221.0,72138464.0
2000-02-21,141486,141902,129833,130458,1161660,226154.0,72138464.0
2000-02-22,124840,132746,124840,128586,1528520,222908.0,72138464.0
2000-02-23,130042,147727,129001,147728,2603290,256092.0,72138464.0
2000-02-24,139405,144398,133371,136076,1185300,235893.0,72138464.0
2000-02-25,133163,147312,131499,141486,1500090,245271.0,72138464.0
2000-02-28,133579,137116,133163,133579,1011050,231564.0,72138464.0
2000-02-29,135244,138574,130667,131915,1055290,228679.0,72138464.0
2000-03-02,133163,136908,131499,134412,1314550,233007.0,72138464.0
2000-03-03,133163,134412,129002,130666,894030,226515.0,72138464.0
2000-03-06,131499,145232,131291,142734,2274560,247435.0,72138464.0
2000-03-07,139405,151057,137741,146271,2156220,253567.0,72138464.0
2000-03-08,149809,158131,147104,148144,1938860,256813.0,72138464.0
2000-03-09,153970,161044,150225,155218,2785360,269099.0,72144628.0
2000-03-10,166453,166453,151889,155218,1657120,269099.0,72144628.0
2000-03-13,157924,159588,150017,153970,1299140,266935.0,72144628.0
2000-03-14,149808,157715,148143,154386,1765700,267657.0,72144628.0
2000-03-15,153970,157715,150225,155218,1080690,269099.0,72144628.0
2000-03-16,157299,158131,150016,158131,1540960,274150.0,72144628.0
2000-03-17,158131,162292,155426,162293,1569990,281364.0,72144628.0
2000-03-20,162708,170616,160212,170615,2007970,295793.0,72144628.0
2000-03-21,166454,174361,165622,170615,1447870,295793.0,72144628.0
2000-03-22,170616,174361,164789,174361,2807900,302286.0,72144628.0
2000-03-23,174777,182268,170616,182267,2954830,315993.0,72144628.0
2000-03-24,178938,182683,176857,176857,1890890,306615.0,72144628.0
2000-03-27,166453,169991,158547,161460,1634620,279921.0,72144628.0
2000-03-28,163542,165830,155634,160212,1348880,277757.0,72144628.0
2000-03-29,157299,164374,156467,160628,1492070,278478.0,72144628.0
2000-03-30,158131,166453,151889,162293,961960,281364.0,72144628.0
2000-03-31,161877,161877,153970,153970,731500,266935.0,72144628.0
2000-04-03,162708,174361,156051,159796,3265670,277035.0,72144628.0
2000-04-04,157299,159796,148352,150433,926010,260803.0,72144628.0
2000-04-06,150641,152514,146480,149809,772190,259721.0,72144628.0
2000-04-07,146688,151057,146688,151057,845270,261885.0,72144628.0
2000-04-10,170616,173528,162292,173528,1906740,300843.0,72144628.0
2000-04-11,178938,187053,166038,174777,4636280,303007.0,72144628.0
2000-04-12,172488,176650,167703,170615,1391020,295793.0,72144628.0
2000-04-14,166662,172280,162917,165622,955140,287136.0,72144628.0
2000-04-17,141069,162292,140861,147312,1758430,255392.0,72144628.0
2000-04-18,156051,159796,151057,151057,1451030,261885.0,72144628.0
2000-04-19,151889,156051,147311,147728,1064790,256113.0,72144628.0
2000-04-20,146271,151057,145647,147728,925790,256113.0,72144628.0
2000-04-21,147728,149809,145855,147936,1145150,256474.0,72144628.0
2000-04-24,147936,149392,142110,143983,779270,254603.0,73584628.0
2000-04-25,141486,141486,133995,137949,793070,243933.0,73584628.0
2000-04-26,139405,141069,117350,126921,2188620,224433.0,73584628.0
2000-04-27,121095,124840,108611,118182,2349370,208980.0,73584628.0
2000-04-28,120470,129001,118598,120055,1500830,212292.0,73584628.0
2000-05-02,120055,122760,116102,120679,974500,213395.0,73584628.0
2000-05-03,120679,123384,118598,120471,841920,213027.0,73584628.0
2000-05-04,122968,127754,120679,122760,1316110,217075.0,73584628.0
2000-05-08,122759,125672,122343,122344,512600,216339.0,73584628.0
2000-05-09,122759,122759,117558,117766,562940,208244.0,73584628.0
2000-05-10,116518,117558,115061,115269,425000,203829.0,73584628.0
2000-05-12,112773,113605,107571,107987,770820,190952.0,73584628.0
2000-05-15,104449,109860,101121,101121,778240,178811.0,73584628.0
2000-05-16,100288,104033,99872,101121,469450,178811.0,73584628.0
2000-05-17,101953,103201,88013,89053,674360,157471.0,73584628.0
2000-05-18,84060,91134,83643,91134,709330,161150.0,73584628.0
2000-05-19,87388,91966,84267,89885,564370,158943.0,73584628.0
2000-05-22,87389,89053,83227,83227,394710,147169.0,73584628.0
2000-05-23,80105,84684,79273,83435,667360,147537.0,73584628.0
2000-05-24,80314,95920,80314,95295,1188090,168509.0,73584628.0
2000-05-25,95711,109444,95711,109444,1954320,193528.0,73584628.0
2000-05-26,104449,109444,93214,93214,1184930,164830.0,73584628.0
2000-05-29,79273,93006,79273,84892,4907910,150113.0,73584628.0
2000-05-30,93213,97583,89052,97584,2087680,172556.0,73584628.0
2000-05-31,98624,112148,95711,104034,3469830,183962.0,73584628.0
2000-06-01,99456,103618,93838,94047,1649480,166301.0,73584628.0
2000-06-02,99040,99872,94047,96959,2158200,171452.0,73584628.0
2000-06-05,104034,111316,104034,111316,1423220,196839.0,73584628.0
2000-06-07,124840,127961,121095,127962,1754730,226273.0,73584628.0
2000-06-08,147104,147104,127545,141486,4554990,250188.0,73584628.0
2000-06-09,126921,138157,125672,137325,2195550,242829.0,73584628.0
2000-06-12,135244,146895,131083,144399,2512280,255339.0,73584628.0
2000-06-13,133163,141903,126297,126297,1288020,223329.0,73584628.0
2000-06-14,130458,141486,124008,128586,3408500,227377.0,73584628.0
2000-06-15,131915,132747,109444,109444,1770010,193528.0,73584628.0
2000-06-16,104449,111108,102369,104866,1209630,185433.0,73584628.0
2000-06-19,103201,106115,96959,97792,948090,172924.0,73584628.0
2000-06-20,95711,101953,95711,101953,1028580,180282.0,73584628.0
2000-06-21,100080,107778,98624,100289,1370050,177339.0,73584628.0
2000-06-22,103618,106115,99249,101953,1173050,180282.0,73584628.0
2000-06-23,102994,105698,100288,104034,959650,183962.0,73584628.0
2000-06-26,104449,106946,103617,104450,806560,184697.0,73584628.0
2000-06-27,105698,109860,104449,107779,1323360,190584.0,73584628.0
2000-06-28,108403,118390,108403,110276,1514720,194999.0,73584628.0
2000-06-29,108403,109860,102369,104034,1385020,183962.0,73584628.0
2000-06-30,104450,106531,103201,105282,1075150,186169.0,73584628.0
2000-07-03,105282,105906,103617,105490,1175030,186537.0,73584628.0
2000-07-04,104033,105698,102369,102577,911790,181386.0,73584628.0
2000-07-05,102786,103826,100081,101953,713160,180282.0,73584628.0
2000-07-06,102786,106947,102786,105698,1240060,186905.0,73584628.0
2000-07-07,108196,116102,108196,112356,2176640,198678.0,73584628.0
2000-07-10,118598,123592,115893,117350,3082320,207509.0,73584628.0
2000-07-11,116518,123176,114437,114437,2940540,202358.0,73584628.0
2000-07-12,116102,118182,108611,110692,1234640,195735.0,73584628.0
2000-07-13,110692,111524,107779,109860,875960,194263.0,73584628.0
2000-07-14,109860,111941,107362,107779,737560,190584.0,73584628.0
2000-07-18,106114,109027,102160,103201,604140,182490.0,73584628.0
2000-07-19,99872,103826,98831,100289,791370,177339.0,73584628.0
2000-07-20,98624,100081,96127,96959,697390,171452.0,73584628.0
2000-07-21,98624,99665,96752,98208,450370,173660.0,73584628.0
2000-07-24,95294,95294,87804,88221,894320,155999.0,73584628.0
2000-07-25,87388,90301,81562,88221,1551490,155999.0,73584628.0
2000-07-26,86973,89053,82811,87388,1198150,154528.0,73584628.0
2000-07-27,88220,89469,84891,85724,506200,151584.0,73584628.0
2000-07-28,83644,85308,81563,82187,660070,145330.0,73584628.0
2000-07-31,79898,82602,79898,82603,589110,146065.0,73584628.0
2000-08-01,83227,89052,82394,89053,1046290,157471.0,73584628.0
2000-08-02,89053,89886,85724,87388,650250,154528.0,73584628.0
2000-08-03,88429,89885,87388,89053,694580,157471.0,73584628.0
2000-08-04,88845,90718,87805,90301,599230,159679.0,73584628.0
2000-08-07,85308,85932,83019,83227,618570,147169.0,73584628.0
2000-08-08,83851,85308,83019,83227,474130,147169.0,73584628.0
2000-08-09,84267,88845,84060,87388,663430,154528.0,73584628.0
2000-08-10,87804,88636,85307,87596,538260,154896.0,73584628.0
2000-08-11,88637,89053,86557,87804,537070,155264.0,73584628.0
2000-08-14,99040,99665,94879,95919,1166680,169613.0,73584628.0
2000-08-16,96336,97376,89677,91550,830890,161886.0,73584628.0
2000-08-17,92590,92590,88429,88429,537220,156367.0,73584628.0
2000-08-18,88221,89261,86764,86972,644700,153792.0,73584628.0
2000-08-21,85307,89052,85100,87180,628740,154160.0,73584628.0
2000-08-22,87389,88013,86348,87804,424270,155264.0,73584628.0
2000-08-23,88013,89469,85723,85724,501750,151584.0,73584628.0
2000-08-24,86139,87388,84059,84892,349390,150113.0,73584628.0
2000-08-25,85307,86556,84059,86348,402650,152688.0,73584628.0
2000-08-28,87596,91134,86557,88845,640480,157103.0,73584628.0
2000-08-29,90925,91341,88220,89053,617780,157471.0,73584628.0
2000-08-30,86973,88637,86973,87388,343530,154528.0,73584628.0
2000-08-31,86348,88221,84059,84683,446320,149745.0,73584628.0
2000-09-01,84267,86139,84059,84892,293990,150113.0,73584628.0
