GS(078930),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-11-19,21400,21900,21400,21800,630990,2025555.0,92915378.0
2004-11-22,21750,21900,21200,21350,478034,1983743.0,92915378.0
2004-11-23,21400,22350,21350,22250,774305,2067367.0,92915378.0
2004-11-24,22350,23200,22250,22950,1518178,2132408.0,92915378.0
2004-11-25,23100,23100,22800,23000,4433050,2137054.0,92915378.0
2004-11-26,22950,23000,22100,22250,3737439,2067367.0,92915378.0
2004-11-29,22300,22400,21850,22100,1768467,2053430.0,92915378.0
2004-11-30,22100,22700,22100,22550,640941,2095242.0,92915378.0
2004-12-01,22500,23150,22350,23000,655978,2137054.0,92915378.0
2004-12-02,23000,23150,22800,23000,726999,2137054.0,92915378.0
2004-12-03,22900,23300,22850,22950,573133,2132408.0,92915378.0
2004-12-06,23150,23300,22500,22550,483211,2095242.0,92915378.0
2004-12-07,22850,23150,22650,22700,879091,2109179.0,92915378.0
2004-12-08,22700,22950,22200,22550,530486,2095242.0,92915378.0
2004-12-09,22450,22550,22150,22300,339634,2072013.0,92915378.0
2004-12-10,22350,22900,21750,22000,536695,2044138.0,92915378.0
2004-12-13,22050,22200,21500,21500,612034,1997681.0,92915378.0
2004-12-14,21700,21900,21550,21800,369558,2025555.0,92915378.0
2004-12-15,22150,22800,22000,22750,1352654,2113825.0,92915378.0
2004-12-16,22650,23000,22500,22900,358882,2127762.0,92915378.0
2004-12-17,22700,22950,22450,22900,331114,2127762.0,92915378.0
2004-12-20,22950,23100,22600,22800,256941,2118471.0,92915378.0
2004-12-21,23000,23200,22700,23100,446052,2146345.0,92915378.0
2004-12-22,23100,23150,22650,22750,205992,2113825.0,92915378.0
2004-12-23,22700,22800,22250,22450,367898,2085950.0,92915378.0
2004-12-24,22450,22550,22250,22300,773158,2072013.0,92915378.0
2004-12-27,22150,22200,21900,21900,171935,2034847.0,92915378.0
2004-12-28,21800,22100,21750,22100,174083,2053430.0,92915378.0
2004-12-29,21800,22150,21800,22050,76775,2048784.0,92915378.0
2004-12-30,22200,22450,22100,22400,174540,2081304.0,92915378.0
2005-01-03,22600,22600,22100,22250,125372,2067367.0,92915378.0
2005-01-04,22300,22450,21950,21950,297835,2039493.0,92915378.0
2005-01-05,21750,21750,21400,21600,611089,2006972.0,92915378.0
2005-01-06,21600,21950,21550,21700,397778,2016264.0,92915378.0
2005-01-07,21600,21700,21300,21350,506200,1983743.0,92915378.0
2005-01-10,21450,21600,21450,21450,402589,1993035.0,92915378.0
2005-01-11,21500,21600,21350,21450,294136,1993035.0,92915378.0
2005-01-12,21450,21500,21250,21450,434011,1993035.0,92915378.0
2005-01-13,21550,22900,21500,22350,1265391,2076659.0,92915378.0
2005-01-14,22100,22700,22000,22700,443302,2109179.0,92915378.0
2005-01-17,22800,22800,22300,22450,419357,2085950.0,92915378.0
2005-01-18,22500,22550,22000,22000,466682,2044138.0,92915378.0
2005-01-19,22100,22650,21800,22600,614171,2099888.0,92915378.0
2005-01-20,22450,22500,22200,22300,176114,2072013.0,92915378.0
2005-01-21,22150,22350,21850,21950,370605,2039493.0,92915378.0
2005-01-24,21900,22300,21900,22000,378232,2044138.0,92915378.0
2005-01-25,22000,22450,21950,22000,257604,2044138.0,92915378.0
2005-01-26,22200,23200,22150,23000,998833,2137054.0,92915378.0
2005-01-27,23000,23000,22550,22800,379777,2118471.0,92915378.0
2005-01-28,22650,23050,22550,22850,887171,2123116.0,92915378.0
2005-01-31,22850,23000,22550,22800,667816,2118471.0,92915378.0
2005-02-01,22850,22900,22650,22700,305127,2109179.0,92915378.0
2005-02-02,22700,22800,22450,22450,436626,2085950.0,92915378.0
2005-02-03,22500,23150,22500,22900,1072591,2127762.0,92915378.0
2005-02-04,23200,24700,23150,24300,1617091,2257844.0,92915378.0
2005-02-07,24550,24600,24150,24300,457045,2257844.0,92915378.0
2005-02-11,24300,24900,24150,24300,504663,2257844.0,92915378.0
2005-02-14,24450,24650,24200,24300,529436,2257844.0,92915378.0
2005-02-15,24400,24800,24200,24650,596791,2290364.0,92915378.0
2005-02-16,25400,25600,25100,25250,1885600,2346113.0,92915378.0
2005-02-17,25300,26550,25300,26150,1943705,2429737.0,92915378.0
2005-02-18,26350,27200,25400,25900,1175764,2406508.0,92915378.0
2005-02-21,27200,27850,26250,26400,1204678,2452966.0,92915378.0
2005-02-22,26800,26800,25550,25550,441034,2373988.0,92915378.0
2005-02-23,25100,25250,24700,25000,547696,2322884.0,92915378.0
2005-02-24,25000,26200,25000,26200,386767,2434383.0,92915378.0
2005-02-25,26500,27000,26100,26800,631061,2490132.0,92915378.0
2005-02-28,27200,27200,26300,26900,376651,2499424.0,92915378.0
2005-03-02,26900,27150,25600,25800,423816,2397217.0,92915378.0
2005-03-03,26000,26050,25150,25500,398166,2369342.0,92915378.0
2005-03-04,25800,26200,25350,25700,541169,2387925.0,92915378.0
2005-03-07,26150,26800,26100,26350,967565,2448320.0,92915378.0
2005-03-08,26700,27200,26450,27000,881159,2508715.0,92915378.0
2005-03-09,26800,28550,26500,28450,755003,2643443.0,92915378.0
2005-03-10,28700,29300,27600,28000,1353807,2601631.0,92915378.0
2005-03-11,27800,28300,27400,28300,483229,2629505.0,92915378.0
2005-03-14,28050,28050,27400,27600,301906,2564464.0,92915378.0
2005-03-15,27200,27600,26600,26600,344127,2471549.0,92915378.0
2005-03-16,26700,26750,25250,25500,894108,2369342.0,92915378.0
2005-03-17,25200,26450,25150,26250,827395,2439029.0,92915378.0
2005-03-18,26250,27400,26250,27050,893138,2513361.0,92915378.0
2005-03-21,27300,27700,26650,26700,407889,2480841.0,92915378.0
2005-03-22,25800,26800,25800,26400,380107,2452966.0,92915378.0
2005-03-23,26000,26050,25000,25500,460392,2369342.0,92915378.0
2005-03-24,25550,25700,24150,24400,738818,2267135.0,92915378.0
2005-03-25,24550,25100,24400,24800,229772,2304301.0,92915378.0
2005-03-28,24800,25300,24800,25150,178817,2336822.0,92915378.0
2005-03-29,25050,25600,24950,25050,366002,2327530.0,92915378.0
2005-03-30,24850,25500,24850,25300,539244,2350759.0,92915378.0
2005-03-31,25700,25800,25050,25150,511367,2336822.0,92915378.0
2005-04-01,25250,26050,25250,25750,660228,2392571.0,92915378.0
2005-04-04,25850,26150,25150,25150,318230,2336822.0,92915378.0
2005-04-06,25150,26350,25150,26350,646797,2448320.0,92915378.0
2005-04-07,26350,26450,25600,25900,229044,2406508.0,92915378.0
2005-04-08,25900,26100,25450,25950,232548,2411154.0,92915378.0
2005-04-11,25950,26000,25650,25900,161681,2406508.0,92915378.0
2005-04-12,25500,26100,25400,25400,171569,2360051.0,92915378.0
2005-04-13,25300,25400,24950,25200,319423,2341468.0,92915378.0
2005-04-14,25000,25600,24350,24550,535765,2281073.0,92915378.0
2005-04-15,24100,24500,23900,24000,218482,2229969.0,92915378.0
2005-04-18,23700,23700,22750,23000,289241,2137054.0,92915378.0
2005-04-19,23050,23300,22700,23100,242390,2146345.0,92915378.0
2005-04-20,23400,23850,23100,23150,393352,2150991.0,92915378.0
2005-04-21,22850,22900,22450,22850,565880,2123116.0,92915378.0
2005-04-22,23350,23900,23300,23900,482780,2220678.0,92915378.0
2005-04-25,23600,23850,23500,23650,294597,2197449.0,92915378.0
2005-04-26,23650,23950,23600,23750,797313,2206740.0,92915378.0
2005-04-27,23850,24250,23800,24150,882207,2243906.0,92915378.0
2005-04-28,24100,24150,23900,24000,190148,2229969.0,92915378.0
2005-04-29,23800,23850,23600,23700,122483,2202094.0,92915378.0
2005-05-02,23700,23850,23500,23500,72111,2183511.0,92915378.0
2005-05-03,23500,23650,23250,23550,279747,2188157.0,92915378.0
2005-05-04,23500,23850,22900,23400,467184,2174220.0,92915378.0
2005-05-06,23500,23700,23250,23650,458968,2197449.0,92915378.0
2005-05-09,23550,23550,22800,22800,357470,2118471.0,92915378.0
2005-05-10,22850,23150,22600,22700,442000,2109179.0,92915378.0
2005-05-11,22700,23100,22300,22300,248568,2072013.0,92915378.0
2005-05-12,22450,22500,21900,22000,743439,2044138.0,92915378.0
2005-05-13,21900,22550,21350,22500,3304953,2090596.0,92915378.0
2005-05-16,22400,22600,22300,22500,238404,2090596.0,92915378.0
2005-05-17,22600,22900,22400,22400,301802,2081304.0,92915378.0
2005-05-18,22350,22550,22200,22200,956035,2062721.0,92915378.0
2005-05-19,22350,22750,22200,22550,278020,2095242.0,92915378.0
2005-05-20,22600,22850,22500,22750,168669,2113825.0,92915378.0
2005-05-23,22850,22900,22400,22550,160221,2095242.0,92915378.0
2005-05-24,22650,22700,22400,22400,263720,2081304.0,92915378.0
2005-05-25,22400,22500,21900,22000,329461,2044138.0,92915378.0
2005-05-26,22000,22200,21800,21850,356949,2030201.0,92915378.0
2005-05-27,21950,22100,21700,21950,466290,2039493.0,92915378.0
2005-05-30,22000,23000,22000,22950,445504,2132408.0,92915378.0
2005-05-31,22950,23000,22600,22800,184120,2118471.0,92915378.0
2005-06-01,22800,23300,22500,23200,274401,2155637.0,92915378.0
2005-06-02,23500,23700,23100,23200,511867,2155637.0,92915378.0
2005-06-03,23250,23350,22600,23000,225770,2137054.0,92915378.0
2005-06-07,22800,23200,22800,23200,191350,2155637.0,92915378.0
2005-06-08,23100,23100,22850,23000,132420,2137054.0,92915378.0
2005-06-09,23000,23000,22700,22700,219934,2109179.0,92915378.0
2005-06-10,22900,22900,22250,22400,602355,2081304.0,92915378.0
2005-06-13,22400,22650,22400,22650,179372,2104533.0,92915378.0
2005-06-14,22800,23050,22500,22500,366039,2090596.0,92915378.0
2005-06-15,22500,22900,22400,22900,328538,2127762.0,92915378.0
2005-06-16,23050,23300,22900,23000,375037,2137054.0,92915378.0
2005-06-17,23150,23200,22800,23200,526047,2155637.0,92915378.0
2005-06-20,23200,23350,23000,23200,351278,2155637.0,92915378.0
2005-06-21,23500,23650,23000,23300,571545,2164928.0,92915378.0
2005-06-22,23350,24350,23300,24100,817531,2239261.0,92915378.0
2005-06-23,24400,25300,24150,25100,838233,2332176.0,92915378.0
2005-06-24,25000,25700,24700,24700,573031,2295010.0,92915378.0
2005-06-27,24650,24650,23950,24200,249336,2248552.0,92915378.0
2005-06-28,24200,24350,23800,24250,257311,2253198.0,92915378.0
2005-06-29,24350,24400,23850,24000,706427,2229969.0,92915378.0
2005-06-30,23650,24500,23650,24400,177936,2267135.0,92915378.0
2005-07-01,24050,24950,24050,24700,302702,2295010.0,92915378.0
2005-07-04,25000,25000,24500,24750,145790,2299656.0,92915378.0
2005-07-05,24700,24750,24350,24400,141232,2267135.0,92915378.0
2005-07-06,24500,24800,24400,24800,283197,2304301.0,92915378.0
2005-07-07,24800,25000,24700,25000,214308,2322884.0,92915378.0
2005-07-08,24950,24950,24300,24500,255677,2276427.0,92915378.0
2005-07-11,24650,24950,24650,24800,309451,2304301.0,92915378.0
2005-07-12,25050,25100,24600,25000,343731,2322884.0,92915378.0
2005-07-13,25350,25400,24250,24400,437957,2267135.0,92915378.0
2005-07-14,24400,24600,24050,24400,732921,2267135.0,92915378.0
2005-07-15,24300,24350,23900,24100,386783,2239261.0,92915378.0
2005-07-18,23850,24000,23750,23750,418389,2206740.0,92915378.0
2005-07-19,23550,23700,23300,23600,637312,2192803.0,92915378.0
2005-07-20,23500,23600,23150,23200,785657,2155637.0,92915378.0
2005-07-21,23350,23650,23350,23550,453481,2188157.0,92915378.0
2005-07-22,23300,23650,23300,23600,322869,2192803.0,92915378.0
2005-07-25,23500,23600,23400,23600,257040,2192803.0,92915378.0
2005-07-26,23600,23650,23200,23300,931890,2164928.0,92915378.0
2005-07-27,23350,23450,22800,23050,1313997,2141699.0,92915378.0
2005-07-28,23200,23200,22800,22900,499395,2127762.0,92915378.0
2005-07-29,22900,22950,22500,22500,867074,2090596.0,92915378.0
2005-08-01,22550,22900,22550,22850,313644,2123116.0,92915378.0
2005-08-02,22900,23050,22900,23000,465223,2137054.0,92915378.0
2005-08-03,22900,23100,22600,22900,526177,2127762.0,92915378.0
2005-08-04,23000,23900,23000,23500,968426,2183511.0,92915378.0
2005-08-05,23350,23900,23100,23750,759169,2206740.0,92915378.0
2005-08-08,23400,23700,23100,23350,320071,2169574.0,92915378.0
2005-08-09,23100,23300,22900,23200,873024,2155637.0,92915378.0
2005-08-10,23200,23550,23000,23550,332383,2188157.0,92915378.0
2005-08-11,23550,23550,23200,23400,351298,2174220.0,92915378.0
2005-08-12,23400,23550,22800,22800,741173,2118471.0,92915378.0
2005-08-16,22800,22900,22450,22500,345694,2090596.0,92915378.0
2005-08-17,22150,22600,21950,22450,972756,2085950.0,92915378.0
2005-08-18,22350,22750,22200,22300,486226,2072013.0,92915378.0
2005-08-19,22550,22700,22350,22550,271778,2095242.0,92915378.0
2005-08-22,22700,22850,22600,22800,223121,2118471.0,92915378.0
2005-08-23,22650,23400,22550,23400,327394,2174220.0,92915378.0
2005-08-24,23250,23350,22900,22900,219730,2127762.0,92915378.0
2005-08-25,22700,23000,22200,22300,534754,2072013.0,92915378.0
2005-08-26,22300,22550,22200,22300,355146,2072013.0,92915378.0
2005-08-29,22200,22300,22000,22300,179324,2072013.0,92915378.0
2005-08-30,22300,22550,22300,22500,137960,2090596.0,92915378.0
2005-08-31,22500,23000,22500,22950,197050,2132408.0,92915378.0
2005-09-01,22950,24200,22800,24050,1162817,2234615.0,92915378.0
2005-09-02,24750,26800,24700,25400,2730786,2360051.0,92915378.0
2005-09-05,25900,26000,25100,25400,584130,2360051.0,92915378.0
2005-09-06,25650,25650,25000,25450,681340,2364696.0,92915378.0
2005-09-07,25300,25450,25000,25150,540909,2336822.0,92915378.0
2005-09-08,25250,25350,24900,25050,329221,2327530.0,92915378.0
2005-09-09,25000,25200,24500,24800,658623,2304301.0,92915378.0
2005-09-12,24950,25600,24950,25200,358973,2341468.0,92915378.0
2005-09-13,25200,25800,25000,25000,734973,2322884.0,92915378.0
2005-09-14,25000,25050,24550,24700,487310,2295010.0,92915378.0
2005-09-15,24650,25300,24650,25200,380400,2341468.0,92915378.0
2005-09-16,25300,27100,25200,27100,1718214,2518007.0,92915378.0
2005-09-20,27400,27900,26900,27800,1190660,2583048.0,92915378.0
2005-09-21,27400,27600,26450,26700,892669,2480841.0,92915378.0
2005-09-22,27100,27400,25950,27400,1309425,2545881.0,92915378.0
2005-09-23,27400,27500,26450,26850,694363,2494778.0,92915378.0
2005-09-26,26050,26300,25500,25700,1417992,2387925.0,92915378.0
2005-09-27,26000,26000,25450,25750,627118,2392571.0,92915378.0
2005-09-28,25800,26250,25350,25650,972872,2383279.0,92915378.0
2005-09-29,25950,27200,25600,26900,1459713,2499424.0,92915378.0
2005-09-30,27000,27000,26350,26600,510242,2471549.0,92915378.0
2005-10-04,26800,27500,26450,27300,1328219,2536590.0,92915378.0
2005-10-05,27000,28350,26700,26900,1808187,2499424.0,92915378.0
2005-10-06,26450,26500,25000,25250,2134120,2346113.0,92915378.0
2005-10-07,25400,25850,25300,25800,537003,2397217.0,92915378.0
2005-10-10,25950,26800,25750,26700,426631,2480841.0,92915378.0
2005-10-11,26350,26700,26150,26450,405968,2457612.0,92915378.0
2005-10-12,26400,26650,25350,25550,589363,2373988.0,92915378.0
2005-10-13,25550,25850,25050,25500,327188,2369342.0,92915378.0
2005-10-14,25300,25850,24900,25000,330772,2322884.0,92915378.0
2005-10-17,25000,25550,25000,25050,325901,2327530.0,92915378.0
2005-10-18,25100,26200,25100,26000,386771,2415800.0,92915378.0
2005-10-19,25450,25850,24950,25550,336133,2373988.0,92915378.0
2005-10-20,25550,25650,24900,24900,314055,2313593.0,92915378.0
2005-10-21,24600,25150,24250,25100,247482,2332176.0,92915378.0
2005-10-24,25100,25350,24500,24550,522738,2281073.0,92915378.0
2005-10-25,24750,24850,24250,24400,1721455,2267135.0,92915378.0
2005-10-26,24500,24600,24200,24300,300394,2257844.0,92915378.0
2005-10-27,24000,24300,23400,24000,1168654,2229969.0,92915378.0
2005-10-28,23400,23550,23000,23300,461732,2164928.0,92915378.0
2005-10-31,23500,23900,23400,23900,364778,2220678.0,92915378.0
2005-11-01,23750,24300,23750,24100,349268,2239261.0,92915378.0
2005-11-02,24000,24400,23950,24300,152787,2257844.0,92915378.0
2005-11-03,24450,24500,23700,23700,433977,2202094.0,92915378.0
2005-11-04,23950,25050,23900,24900,616868,2313593.0,92915378.0
2005-11-07,25200,25400,24750,25100,304038,2332176.0,92915378.0
2005-11-08,25000,25500,24650,25450,270613,2364696.0,92915378.0
2005-11-09,24900,25400,24150,24250,607996,2253198.0,92915378.0
2005-11-10,24300,24400,23700,24150,578575,2243906.0,92915378.0
2005-11-11,24200,24250,23400,23550,1215892,2188157.0,92915378.0
2005-11-14,23600,23950,23550,23900,1494433,2220678.0,92915378.0
2005-11-15,23900,23900,23550,23700,701072,2202094.0,92915378.0
2005-11-16,23550,23600,23100,23200,1286654,2155637.0,92915378.0
2005-11-17,23300,23550,23200,23200,931512,2155637.0,92915378.0
2005-11-18,23250,23450,22850,22850,745947,2123116.0,92915378.0
2005-11-21,22950,23100,22750,22800,538767,2118471.0,92915378.0
2005-11-22,22900,23200,22800,22800,540079,2118471.0,92915378.0
2005-11-23,22900,23500,22900,23300,512532,2164928.0,92915378.0
2005-11-24,23550,23950,23500,23950,705938,2225323.0,92915378.0
2005-11-25,24000,24300,23900,23950,602760,2225323.0,92915378.0
2005-11-28,24200,24300,23850,24000,515079,2229969.0,92915378.0
2005-11-29,23700,23850,23500,23500,396962,2183511.0,92915378.0
2005-11-30,23450,24100,23450,23650,493431,2197449.0,92915378.0
2005-12-01,23750,24350,23700,24200,599289,2248552.0,92915378.0
2005-12-02,24400,24700,24300,24600,787765,2285718.0,92915378.0
2005-12-05,24700,24700,24150,24500,348544,2276427.0,92915378.0
2005-12-06,24400,24450,23750,24000,538659,2229969.0,92915378.0
2005-12-07,24000,24000,23200,23200,894523,2155637.0,92915378.0
2005-12-08,23300,23800,23250,23750,500912,2206740.0,92915378.0
2005-12-09,23750,24050,23500,23500,516959,2183511.0,92915378.0
2005-12-12,23400,23850,23400,23700,561891,2202094.0,92915378.0
2005-12-13,23850,24200,23700,24150,691936,2243906.0,92915378.0
2005-12-14,24500,24500,24100,24350,453820,2262489.0,92915378.0
2005-12-15,24350,24350,23650,24050,571216,2234615.0,92915378.0
2005-12-16,23750,23800,23550,23700,355132,2202094.0,92915378.0
2005-12-19,23500,24400,23500,24400,472804,2267135.0,92915378.0
2005-12-20,24150,24350,23800,24050,310573,2234615.0,92915378.0
2005-12-21,24100,24400,23900,24300,571233,2257844.0,92915378.0
2005-12-22,24500,25200,24350,24850,979700,2308947.0,92915378.0
2005-12-23,25050,25100,24500,24750,506129,2299656.0,92915378.0
2005-12-26,24900,24900,24550,24650,428331,2290364.0,92915378.0
2005-12-27,24700,25100,24600,24700,748291,2295010.0,92915378.0
2005-12-28,24250,24350,23600,23850,578050,2216032.0,92915378.0
2005-12-29,23950,24050,23350,23550,624941,2188157.0,92915378.0
2006-01-02,23650,23700,23400,23550,373049,2188157.0,92915378.0
2006-01-03,23650,24350,23600,24200,772875,2248552.0,92915378.0
2006-01-04,24500,25200,24350,24900,1575406,2313593.0,92915378.0
2006-01-05,25200,26050,24800,25500,1851903,2369342.0,92915378.0
2006-01-06,25550,26050,25300,25550,1028560,2373988.0,92915378.0
2006-01-09,26000,26100,25350,25450,1029583,2364696.0,92915378.0
2006-01-10,25600,27100,25600,26950,1825763,2504069.0,92915378.0
2006-01-11,26900,26950,26400,26800,1093397,2490132.0,92915378.0
2006-01-12,27300,30800,27200,30700,4564084,2852502.0,92915378.0
2006-01-13,29700,30300,28950,30300,1983189,2815336.0,92915378.0
2006-01-16,30300,30500,29000,29050,1464284,2699192.0,92915378.0
2006-01-17,29150,29550,28300,28700,1710945,2666671.0,92915378.0
2006-01-18,28600,29000,27450,27700,1599027,2573756.0,92915378.0
2006-01-19,28000,28800,27600,28200,1158705,2620214.0,92915378.0
2006-01-20,28700,29000,26750,26750,991876,2485486.0,92915378.0
2006-01-23,26300,27300,25050,25750,781472,2392571.0,92915378.0
2006-01-24,26500,27000,25700,26850,675241,2494778.0,92915378.0
2006-01-25,26600,26900,25650,25750,913742,2392571.0,92915378.0
2006-01-26,26250,26700,25950,26600,608342,2471549.0,92915378.0
2006-01-27,27000,27150,26350,26800,591770,2490132.0,92915378.0
2006-01-31,27000,27550,26700,26950,751275,2504069.0,92915378.0
2006-02-01,26800,27150,26150,26800,1017143,2490132.0,92915378.0
2006-02-02,27200,27200,25800,26600,815148,2471549.0,92915378.0
2006-02-03,26150,26850,25700,25700,499674,2387925.0,92915378.0
2006-02-06,25250,26950,25200,26700,687092,2480841.0,92915378.0
2006-02-07,26800,26950,26150,26200,318012,2434383.0,92915378.0
2006-02-08,26000,26650,25850,26200,305731,2434383.0,92915378.0
2006-02-09,26400,26550,26100,26500,589331,2462258.0,92915378.0
2006-02-10,26500,26700,26100,26400,342197,2452966.0,92915378.0
2006-02-13,26300,26450,25800,25850,402435,2401863.0,92915378.0
2006-02-14,25700,25750,25350,25500,347266,2369342.0,92915378.0
2006-02-15,25850,25900,24800,24950,478495,2318239.0,92915378.0
2006-02-16,24750,24800,24150,24200,531249,2248552.0,92915378.0
2006-02-17,24850,25600,24500,25500,645682,2369342.0,92915378.0
2006-02-20,25500,26500,25450,26500,439375,2462258.0,92915378.0
2006-02-21,26400,26650,25950,26300,427625,2443674.0,92915378.0
2006-02-22,26250,26550,25900,26300,245190,2443674.0,92915378.0
2006-02-23,26550,26550,25850,25950,366493,2411154.0,92915378.0
2006-02-24,25900,26150,25600,25900,275800,2406508.0,92915378.0
2006-02-27,26000,26900,25950,26700,457131,2480841.0,92915378.0
2006-02-28,26700,26750,26200,26200,260582,2434383.0,92915378.0
2006-03-02,26500,27000,26300,26700,535636,2480841.0,92915378.0
2006-03-03,26800,26850,25750,26150,369525,2429737.0,92915378.0
2006-03-06,26300,26750,26000,26650,295760,2476195.0,92915378.0
2006-03-07,26650,27200,26450,26900,549440,2499424.0,92915378.0
2006-03-08,27000,28000,26950,27350,848339,2541236.0,92915378.0
2006-03-09,27600,28000,27300,28000,472378,2601631.0,92915378.0
2006-03-10,27950,28550,27950,28350,515990,2634151.0,92915378.0
2006-03-13,28600,28600,27550,28100,319017,2610922.0,92915378.0
2006-03-14,27900,28000,27500,28000,293692,2601631.0,92915378.0
2006-03-15,28100,28450,27600,27700,334762,2573756.0,92915378.0
2006-03-16,27700,28000,27600,28000,170069,2601631.0,92915378.0
2006-03-17,27700,28200,27500,28000,217560,2601631.0,92915378.0
2006-03-20,27700,28150,27650,28150,209571,2615568.0,92915378.0
2006-03-21,28000,28000,27150,27400,499748,2545881.0,92915378.0
