모토닉(009680),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2002-08-28,1290,1310,1290,1300,1900,42900.0,3300000.0
2002-08-29,1285,1305,1285,1300,1110,42900.0,3300000.0
2002-08-30,1280,1300,1280,1300,1360,42900.0,3300000.0
2002-09-02,1300,1345,1300,1320,1630,43560.0,3300000.0
2002-09-03,1300,1360,1300,1325,8760,43725.0,3300000.0
2002-09-04,1325,1325,1295,1295,2320,42735.0,3300000.0
2002-09-05,1320,1325,1295,1320,1460,43560.0,3300000.0
2002-09-06,1330,1330,1285,1285,2730,42405.0,3300000.0
2002-09-09,1300,1350,1280,1310,6610,43230.0,3300000.0
2002-09-10,1320,1345,1305,1320,3030,43560.0,3300000.0
2002-09-11,1320,1345,1320,1335,1430,44055.0,3300000.0
2002-09-12,1370,1370,1320,1320,7900,43560.0,3300000.0
2002-09-13,1320,1320,1300,1300,1020,42900.0,3300000.0
2002-09-16,1330,1360,1300,1300,5320,42900.0,3300000.0
2002-09-17,1310,1335,1295,1330,3900,43890.0,3300000.0
2002-09-18,1285,1295,1285,1285,1290,42405.0,3300000.0
2002-09-19,1320,1320,1290,1290,320,42570.0,3300000.0
2002-09-23,1290,1290,1290,1290,600,42570.0,3300000.0
2002-09-24,1280,1285,1270,1280,670,42240.0,3300000.0
2002-09-25,1220,1255,1220,1255,1560,41415.0,3300000.0
2002-09-26,1255,1300,1250,1290,5920,42570.0,3300000.0
2002-09-27,1260,1300,1260,1290,310,42570.0,3300000.0
2002-09-30,1280,1280,1235,1235,790,40755.0,3300000.0
2002-10-01,1270,1275,1240,1250,1410,41250.0,3300000.0
2002-10-02,1290,1290,1260,1260,710,41580.0,3300000.0
2002-10-04,1250,1275,1240,1240,270,40920.0,3300000.0
2002-10-07,1250,1250,1230,1230,2490,40590.0,3300000.0
2002-10-08,1230,1260,1225,1225,30,40425.0,3300000.0
2002-10-09,1260,1270,1215,1215,460,40095.0,3300000.0
2002-10-10,1200,1240,1150,1150,4880,37950.0,3300000.0
2002-10-11,1185,1185,1140,1160,3580,38280.0,3300000.0
2002-10-14,1220,1220,1185,1210,1110,39930.0,3300000.0
2002-10-15,1185,1210,1175,1210,180,39930.0,3300000.0
2002-10-16,1220,1235,1195,1195,850,39435.0,3300000.0
2002-10-17,1205,1210,1180,1210,190,39930.0,3300000.0
2002-10-18,1190,1265,1190,1200,7220,39600.0,3300000.0
2002-10-21,1200,1210,1200,1210,10970,39930.0,3300000.0
2002-10-22,1240,1275,1200,1240,18710,40920.0,3300000.0
2002-10-23,1210,1245,1210,1230,780,40590.0,3300000.0
2002-10-24,1215,1220,1210,1215,950,40095.0,3300000.0
2002-10-25,1210,1225,1205,1205,550,39765.0,3300000.0
2002-10-28,1215,1245,1210,1240,470,40920.0,3300000.0
2002-10-29,1205,1240,1205,1240,1890,40920.0,3300000.0
2002-10-30,1235,1240,1210,1240,1000,40920.0,3300000.0
2002-10-31,1240,1245,1230,1240,480,40920.0,3300000.0
2002-11-01,1225,1250,1220,1250,1290,41250.0,3300000.0
2002-11-04,1270,1270,1250,1265,1470,41745.0,3300000.0
2002-11-05,1240,1265,1240,1265,1340,41745.0,3300000.0
2002-11-06,1265,1265,1250,1260,2090,41580.0,3300000.0
2002-11-07,1260,1260,1230,1250,660,41250.0,3300000.0
2002-11-08,1230,1240,1205,1210,1890,39930.0,3300000.0
2002-11-11,1235,1250,1200,1210,4890,39930.0,3300000.0
2002-11-12,1180,1220,1180,1215,5470,40095.0,3300000.0
2002-11-13,1200,1235,1195,1215,5240,40095.0,3300000.0
2002-11-14,1225,1270,1225,1265,8190,41745.0,3300000.0
2002-11-15,1265,1335,1250,1325,6630,43725.0,3300000.0
2002-11-18,1290,1350,1245,1340,25840,44220.0,3300000.0
2002-11-19,1305,1380,1305,1340,33340,44220.0,3300000.0
2002-11-20,1360,1365,1330,1330,16660,43890.0,3300000.0
2002-11-21,1375,1410,1340,1360,42770,44880.0,3300000.0
2002-11-22,1370,1370,1315,1315,3260,43395.0,3300000.0
2002-11-25,1305,1350,1285,1320,1050,43560.0,3300000.0
2002-11-26,1300,1310,1300,1310,920,43230.0,3300000.0
2002-11-27,1290,1330,1290,1315,790,43395.0,3300000.0
2002-11-28,1335,1370,1315,1315,2330,43395.0,3300000.0
2002-11-29,1315,1345,1300,1320,830,43560.0,3300000.0
2002-12-02,1305,1320,1305,1320,500,43560.0,3300000.0
2002-12-03,1320,1365,1320,1340,2010,44220.0,3300000.0
2002-12-04,1320,1325,1300,1320,1210,43560.0,3300000.0
2002-12-05,1320,1325,1310,1310,550,43230.0,3300000.0
2002-12-06,1290,1310,1285,1300,860,42900.0,3300000.0
2002-12-09,1320,1325,1290,1290,490,42570.0,3300000.0
2002-12-10,1260,1300,1260,1300,1020,42900.0,3300000.0
2002-12-11,1300,1315,1285,1290,560,42570.0,3300000.0
2002-12-12,1290,1345,1290,1345,2270,44385.0,3300000.0
2002-12-13,1315,1330,1310,1320,580,43560.0,3300000.0
2002-12-16,1315,1315,1250,1270,3720,41910.0,3300000.0
2002-12-17,1290,1315,1280,1280,1070,42240.0,3300000.0
2002-12-18,1290,1290,1280,1290,1302,42570.0,3300000.0
2002-12-20,1270,1305,1270,1305,190,43065.0,3300000.0
2002-12-23,1310,1330,1290,1305,610,43065.0,3300000.0
2002-12-24,1290,1320,1290,1320,790,43560.0,3300000.0
2002-12-26,1290,1320,1290,1305,2300,43065.0,3300000.0
2002-12-27,1290,1310,1220,1220,1140,40260.0,3300000.0
2002-12-30,1260,1275,1220,1255,1360,41415.0,3300000.0
2003-01-02,1250,1260,1210,1225,600,40425.0,3300000.0
2003-01-03,1215,1230,1215,1220,2460,40260.0,3300000.0
2003-01-06,1205,1220,1200,1200,1364,39600.0,3300000.0
2003-01-07,1250,1250,1195,1195,2110,39435.0,3300000.0
2003-01-08,1170,1225,1170,1190,390,39270.0,3300000.0
2003-01-09,1195,1215,1130,1130,1724,37290.0,3300000.0
2003-01-10,1170,1180,1120,1145,970,37785.0,3300000.0
2003-01-13,1105,1140,1100,1130,6410,37290.0,3300000.0
2003-01-14,1130,1130,1110,1120,1200,36960.0,3300000.0
2003-01-15,1110,1155,1110,1120,4100,36960.0,3300000.0
2003-01-16,1150,1150,1100,1150,800,37950.0,3300000.0
2003-01-17,1125,1150,1120,1150,240,37950.0,3300000.0
2003-01-20,1120,1150,1115,1135,550,37455.0,3300000.0
2003-01-21,1115,1145,1110,1115,470,36795.0,3300000.0
2003-01-22,1090,1120,1075,1110,1170,36630.0,3300000.0
2003-01-23,1150,1150,1105,1125,960,37125.0,3300000.0
2003-01-24,1140,1140,1090,1100,1210,36300.0,3300000.0
2003-01-27,1095,1095,1050,1065,1110,35145.0,3300000.0
2003-01-28,1020,1045,1020,1035,5760,34155.0,3300000.0
2003-01-29,1020,1150,1020,1045,3310,34485.0,3300000.0
2003-01-30,1050,1065,1045,1065,460,35145.0,3300000.0
2003-02-03,1060,1095,1060,1095,190,36135.0,3300000.0
2003-02-04,1080,1125,1070,1100,2010,36300.0,3300000.0
2003-02-05,1080,1080,1075,1075,890,35475.0,3300000.0
2003-02-06,1065,1080,1050,1080,1650,35640.0,3300000.0
2003-02-07,1070,1105,1060,1080,750,35640.0,3300000.0
2003-02-10,1090,1130,1090,1130,3590,37290.0,3300000.0
2003-02-11,1085,1165,1085,1150,4070,37950.0,3300000.0
2003-02-12,1155,1205,1125,1155,6240,38115.0,3300000.0
2003-02-13,1165,1195,1135,1135,2050,37455.0,3300000.0
2003-02-14,1115,1190,1115,1175,5230,38775.0,3300000.0
2003-02-17,1225,1230,1150,1220,11720,40260.0,3300000.0
2003-02-18,1205,1215,1165,1205,16040,39765.0,3300000.0
2003-02-19,1195,1300,1190,1270,29980,41910.0,3300000.0
2003-02-20,1250,1295,1250,1260,28810,41580.0,3300000.0
2003-02-21,1280,1290,1235,1270,16910,41910.0,3300000.0
2003-02-24,1295,1295,1245,1280,12360,42240.0,3300000.0
2003-02-25,1260,1285,1210,1215,2730,40095.0,3300000.0
2003-02-26,1205,1260,1205,1250,1840,41250.0,3300000.0
2003-02-27,1265,1265,1180,1205,1220,39765.0,3300000.0
2003-02-28,1250,1250,1175,1180,1190,38940.0,3300000.0
2003-03-03,1200,1200,1180,1180,170,38940.0,3300000.0
2003-03-04,1180,1180,1150,1150,350,37950.0,3300000.0
2003-03-05,1150,1150,1130,1130,120,37290.0,3300000.0
2003-03-06,1085,1175,1085,1095,350,36135.0,3300000.0
2003-03-07,1065,1100,1065,1100,50,36300.0,3300000.0
2003-03-10,1055,1100,1055,1060,1140,34980.0,3300000.0
2003-03-11,1035,1090,1035,1090,590,35970.0,3300000.0
2003-03-12,1080,1180,1070,1155,660,38115.0,3300000.0
2003-03-13,1150,1210,1070,1210,7250,39930.0,3300000.0
2003-03-14,1210,1210,1130,1155,820,38115.0,3300000.0
2003-03-17,1130,1200,1100,1155,430,38115.0,3300000.0
2003-03-18,1270,1270,1150,1155,240,38115.0,3300000.0
2003-03-19,1150,1160,1105,1110,770,36630.0,3300000.0
2003-03-20,1100,1160,1100,1125,770,37125.0,3300000.0
2003-03-21,1120,1170,1120,1170,300,38610.0,3300000.0
2003-03-24,1180,1190,1170,1170,870,38610.0,3300000.0
2003-03-25,1130,1190,1130,1165,630,38445.0,3300000.0
2003-03-26,1160,1190,1135,1175,730,38775.0,3300000.0
2003-03-27,1225,1225,1160,1160,310,38280.0,3300000.0
2003-03-28,1135,1135,1085,1120,1670,36960.0,3300000.0
2003-03-31,1130,1165,1110,1110,1230,36630.0,3300000.0
2003-04-01,1115,1135,1095,1120,590,36960.0,3300000.0
2003-04-02,1120,1170,1105,1170,510,38610.0,3300000.0
2003-04-03,1190,1190,1135,1160,530,38280.0,3300000.0
2003-04-04,1145,1185,1140,1185,980,39105.0,3300000.0
2003-04-07,1220,1240,1155,1200,2030,39600.0,3300000.0
2003-04-08,1185,1240,1180,1230,6670,40590.0,3300000.0
2003-04-09,1255,1260,1210,1250,7320,41250.0,3300000.0
2003-04-10,1235,1290,1235,1290,4610,42570.0,3300000.0
2003-04-11,1245,1330,1245,1265,1940,41745.0,3300000.0
2003-04-14,1320,1330,1270,1315,1020,43395.0,3300000.0
2003-04-15,1360,1360,1265,1265,1020,41745.0,3300000.0
2003-04-16,1325,1325,1260,1300,4270,42900.0,3300000.0
2003-04-17,1270,1300,1270,1300,460,42900.0,3300000.0
2003-04-18,1320,1330,1300,1315,2040,43395.0,3300000.0
2003-04-21,1320,1320,1300,1300,1360,42900.0,3300000.0
2003-04-22,1275,1280,1260,1280,540,42240.0,3300000.0
2003-04-23,1280,1340,1280,1290,2410,42570.0,3300000.0
2003-04-24,1300,1300,1290,1300,1290,42900.0,3300000.0
2003-04-25,1275,1275,1230,1230,1190,40590.0,3300000.0
2003-04-28,1230,1290,1200,1290,480,42570.0,3300000.0
2003-04-29,1310,1320,1275,1320,1230,43560.0,3300000.0
2003-04-30,1275,1360,1275,1335,690,44055.0,3300000.0
2003-05-02,1300,1320,1290,1320,2070,43560.0,3300000.0
2003-05-06,1320,1350,1295,1330,3750,43890.0,3300000.0
2003-05-07,1330,1360,1310,1330,8100,43890.0,3300000.0
2003-05-09,1340,1350,1330,1330,2750,43890.0,3300000.0
2003-05-12,1340,1400,1340,1340,3041,44220.0,3300000.0
2003-05-13,1370,1390,1335,1390,550,45870.0,3300000.0
2003-05-14,1390,1400,1330,1400,3370,46200.0,3300000.0
2003-05-15,1400,1460,1380,1440,8390,47520.0,3300000.0
2003-05-16,1490,1655,1490,1655,35621,54615.0,3300000.0
2003-05-19,1655,1800,1600,1650,16200,54450.0,3300000.0
2003-05-20,1600,1640,1500,1590,6150,52470.0,3300000.0
2003-05-21,1520,1600,1520,1595,2450,52635.0,3300000.0
2003-05-22,1510,1600,1500,1510,6280,49830.0,3300000.0
2003-05-23,1445,1560,1445,1500,4780,49500.0,3300000.0
2003-05-26,1520,1690,1520,1620,4110,53460.0,3300000.0
2003-05-27,1630,1630,1560,1595,1440,52635.0,3300000.0
2003-05-28,1595,1650,1580,1600,3320,52800.0,3300000.0
2003-05-29,1560,1585,1520,1570,4180,51810.0,3300000.0
2003-05-30,1570,1570,1490,1540,4500,50820.0,3300000.0
2003-06-02,1610,1610,1540,1600,3030,52800.0,3300000.0
2003-06-03,1600,1620,1510,1550,2920,51150.0,3300000.0
2003-06-04,1550,1550,1450,1530,4388,50490.0,3300000.0
2003-06-05,1520,1530,1500,1500,4710,49500.0,3300000.0
2003-06-09,1510,1585,1500,1585,1990,52305.0,3300000.0
2003-06-10,1525,1540,1515,1525,730,50325.0,3300000.0
2003-06-11,1530,1560,1500,1500,8170,49500.0,3300000.0
2003-06-12,1530,1555,1480,1500,13190,49500.0,3300000.0
2003-06-13,1560,1560,1510,1530,1450,50490.0,3300000.0
2003-06-16,1500,1530,1500,1510,1650,49830.0,3300000.0
2003-06-17,1510,1530,1500,1505,4510,49665.0,3300000.0
2003-06-18,1505,1520,1500,1505,2330,49665.0,3300000.0
2003-06-19,1505,1520,1500,1505,1420,49665.0,3300000.0
2003-06-20,1510,1520,1510,1515,1960,49995.0,3300000.0
2003-06-23,1500,1515,1490,1490,1660,49170.0,3300000.0
2003-06-24,1480,1500,1460,1500,2130,49500.0,3300000.0
2003-06-25,1500,1505,1500,1500,970,49500.0,3300000.0
2003-06-26,1505,1530,1500,1530,1030,50490.0,3300000.0
2003-06-27,1535,1545,1500,1500,1660,49500.0,3300000.0
2003-06-30,1510,1530,1500,1500,210,49500.0,3300000.0
2003-07-01,1500,1500,1500,1500,210,49500.0,3300000.0
2003-07-02,1530,1530,1460,1500,1400,49500.0,3300000.0
2003-07-03,1500,1530,1495,1495,8470,49335.0,3300000.0
2003-07-04,1500,1500,1495,1495,4070,49335.0,3300000.0
2003-07-07,1500,1540,1500,1530,1480,50490.0,3300000.0
2003-07-08,1515,1530,1500,1515,1420,49995.0,3300000.0
2003-07-09,1515,1515,1505,1510,680,49830.0,3300000.0
2003-07-10,1525,1525,1525,1525,100,50325.0,3300000.0
2003-07-11,1505,1525,1500,1525,680,50325.0,3300000.0
2003-07-14,1535,1750,1535,1605,5350,52965.0,3300000.0
2003-07-15,1600,1600,1510,1510,1990,49830.0,3300000.0
2003-07-16,1515,1530,1485,1485,1780,49005.0,3300000.0
2003-07-18,1430,1515,1430,1500,2970,49500.0,3300000.0
2003-07-21,1500,1500,1500,1500,320,49500.0,3300000.0
2003-07-22,1470,1500,1470,1500,990,49500.0,3300000.0
2003-07-23,1470,1500,1470,1480,890,48840.0,3300000.0
2003-07-24,1520,1530,1520,1530,80,50490.0,3300000.0
2003-07-25,1495,1505,1490,1500,410,49500.0,3300000.0
2003-07-28,1490,1515,1490,1500,380,49500.0,3300000.0
2003-07-29,1500,1530,1500,1530,4980,50490.0,3300000.0
2003-07-30,1525,1525,1525,1525,0,50325.0,3300000.0
2003-07-31,1500,1500,1490,1490,400,49170.0,3300000.0
2003-08-01,1510,1510,1460,1500,1730,49500.0,3300000.0
2003-08-04,1500,1505,1500,1500,1140,49500.0,3300000.0
2003-08-05,1480,1480,1480,1480,100,48840.0,3300000.0
2003-08-06,1450,1500,1450,1500,2990,49500.0,3300000.0
2003-08-07,1500,1500,1500,1500,0,49500.0,3300000.0
2003-08-08,1480,1505,1475,1500,3620,49500.0,3300000.0
2003-08-11,1500,1500,1500,1500,29,49500.0,3300000.0
2003-08-12,1500,1510,1500,1510,460,49830.0,3300000.0
2003-08-13,1490,1520,1490,1500,210,49500.0,3300000.0
2003-08-14,1480,1520,1480,1500,750,49500.0,3300000.0
2003-08-18,1550,1660,1550,1570,2150,51810.0,3300000.0
2003-08-19,1560,1560,1540,1550,980,51150.0,3300000.0
2003-08-20,1590,1590,1535,1540,190,50820.0,3300000.0
2003-08-21,1550,1600,1540,1540,2200,50820.0,3300000.0
2003-08-22,1540,1540,1500,1515,980,49995.0,3300000.0
2003-08-25,1515,1520,1515,1520,110,50160.0,3300000.0
2003-08-26,1520,1535,1510,1535,950,50655.0,3300000.0
2003-08-27,1525,1530,1510,1515,1200,49995.0,3300000.0
2003-08-28,1535,1535,1460,1520,1330,50160.0,3300000.0
2003-08-29,1515,1535,1490,1500,4140,49500.0,3300000.0
2003-09-01,1480,1515,1475,1515,1570,49995.0,3300000.0
2003-09-02,1520,1520,1495,1510,3280,49830.0,3300000.0
2003-09-03,1520,1520,1510,1515,590,49995.0,3300000.0
2003-09-04,1510,1515,1510,1515,130,49995.0,3300000.0
2003-09-05,1500,1510,1500,1510,810,49830.0,3300000.0
2003-09-08,1480,1500,1480,1500,2940,49500.0,3300000.0
2003-09-09,1510,1510,1475,1510,2350,49830.0,3300000.0
2003-09-15,1460,1505,1460,1490,130,49170.0,3300000.0
2003-09-16,1520,1520,1520,1520,10,50160.0,3300000.0
2003-09-17,1500,1500,1500,1500,1370,49500.0,3300000.0
2003-09-18,1480,1500,1475,1500,1700,49500.0,3300000.0
2003-09-19,1500,1510,1500,1500,240,49500.0,3300000.0
2003-09-22,1500,1500,1490,1500,1980,49500.0,3300000.0
2003-09-23,1500,1515,1490,1515,3370,49995.0,3300000.0
2003-09-24,1460,1510,1460,1500,9430,49500.0,3300000.0
2003-09-25,1500,1500,1470,1490,310,49170.0,3300000.0
2003-09-26,1490,1490,1430,1435,1450,47355.0,3300000.0
2003-09-29,1490,1490,1420,1435,3350,47355.0,3300000.0
2003-09-30,1405,1435,1405,1410,1300,46530.0,3300000.0
2003-10-01,1400,1400,1400,1400,280,46200.0,3300000.0
2003-10-02,1400,1400,1370,1400,930,46200.0,3300000.0
2003-10-06,1420,1420,1375,1400,180,46200.0,3300000.0
2003-10-07,1355,1400,1355,1390,940,45870.0,3300000.0
2003-10-08,1380,1385,1330,1370,640,45210.0,3300000.0
2003-10-09,1375,1395,1375,1395,780,46035.0,3300000.0
2003-10-10,1410,1460,1410,1460,500,48180.0,3300000.0
2003-10-13,1410,1410,1315,1360,5990,44880.0,3300000.0
2003-10-14,1375,1380,1350,1360,810,44880.0,3300000.0
2003-10-15,1360,1360,1340,1360,540,44880.0,3300000.0
2003-10-16,1355,1365,1355,1365,560,45045.0,3300000.0
2003-10-17,1350,1365,1345,1355,180,44715.0,3300000.0
2003-10-20,1360,1400,1360,1400,300,46200.0,3300000.0
2003-10-21,1400,1410,1400,1410,600,46530.0,3300000.0
2003-10-22,1365,1385,1365,1370,20790,45210.0,3300000.0
2003-10-23,1370,1390,1365,1365,20950,45045.0,3300000.0
2003-10-24,1365,1365,1335,1350,710,44550.0,3300000.0
2003-10-27,1330,1410,1330,1345,340,44385.0,3300000.0
2003-10-28,1340,1390,1340,1390,320,45870.0,3300000.0
2003-10-29,1370,1390,1370,1370,220,45210.0,3300000.0
2003-10-30,1385,1390,1365,1365,1000,45045.0,3300000.0
2003-10-31,1360,1370,1350,1370,50340,45210.0,3300000.0
2003-11-03,1350,1385,1350,1360,1430,44880.0,3300000.0
2003-11-04,1350,1355,1335,1355,430,44715.0,3300000.0
2003-11-05,1350,1370,1350,1360,370,44880.0,3300000.0
2003-11-06,1380,1380,1365,1365,490,45045.0,3300000.0
2003-11-07,1355,1380,1355,1365,350,45045.0,3300000.0
2003-11-10,1365,1365,1355,1355,260,44715.0,3300000.0
2003-11-11,1350,1350,1350,1350,250,44550.0,3300000.0
2003-11-12,1360,1360,1350,1350,810,44550.0,3300000.0
2003-11-13,1355,1355,1350,1350,740,44550.0,3300000.0
2003-11-14,1350,1350,1350,1350,0,44550.0,3300000.0
2003-11-17,1350,1390,1350,1390,520,45870.0,3300000.0
2003-11-18,1350,1385,1350,1385,120,45705.0,3300000.0
2003-11-19,1340,1340,1340,1340,210,44220.0,3300000.0
2003-11-20,1335,1375,1335,1375,40,45375.0,3300000.0
2003-11-21,1340,1390,1340,1390,520,45870.0,3300000.0
2003-11-24,1355,1370,1350,1350,2260,44550.0,3300000.0
2003-11-25,1350,1355,1350,1355,1510,44715.0,3300000.0
2003-11-26,1340,1360,1340,1360,490,44880.0,3300000.0
2003-11-27,1350,1380,1350,1355,170,44715.0,3300000.0
2003-11-28,1385,1385,1355,1355,150,44715.0,3300000.0
2003-12-01,1365,1365,1350,1365,330,45045.0,3300000.0
2003-12-02,1365,1380,1350,1380,830,45540.0,3300000.0
2003-12-03,1380,1390,1380,1380,690,45540.0,3300000.0
2003-12-04,1380,1385,1380,1380,663,45540.0,3300000.0
2003-12-05,1370,1370,1365,1365,430,45045.0,3300000.0
2003-12-08,1365,1365,1335,1355,970,44715.0,3300000.0
2003-12-09,1355,1360,1355,1360,240,44880.0,3300000.0
2003-12-10,1375,1375,1355,1355,2380,44715.0,3300000.0
2003-12-11,1365,1370,1365,1370,270,45210.0,3300000.0
2003-12-12,1370,1370,1370,1370,1100,45210.0,3300000.0
2003-12-15,1380,1415,1370,1415,530,46695.0,3300000.0
2003-12-16,1420,1420,1400,1400,220,46200.0,3300000.0
2003-12-17,1410,1430,1410,1425,560,47025.0,3300000.0
2003-12-18,1400,1410,1400,1410,660,46530.0,3300000.0
2003-12-19,1410,1525,1410,1470,10860,48510.0,3300000.0
2003-12-22,1480,1500,1460,1465,4500,48345.0,3300000.0
2003-12-23,1445,1450,1415,1450,2280,47850.0,3300000.0
2003-12-24,1450,1480,1430,1470,2400,48510.0,3300000.0
2003-12-26,1490,1490,1460,1490,1590,49170.0,3300000.0
2003-12-29,1485,1485,1380,1380,1430,45540.0,3300000.0
2003-12-30,1420,1420,1385,1390,160,45870.0,3300000.0
2004-01-02,1390,1400,1380,1390,1270,45870.0,3300000.0
2004-01-05,1400,1415,1380,1415,210,46695.0,3300000.0
2004-01-06,1390,1410,1375,1410,770,46530.0,3300000.0
2004-01-07,1410,1410,1350,1350,2170,44550.0,3300000.0
2004-01-08,1350,1350,1300,1310,1310,43230.0,3300000.0
2004-01-09,1310,1330,1280,1285,540,42405.0,3300000.0
2004-01-12,1265,1295,1265,1265,750,41745.0,3300000.0
2004-01-13,1250,1300,1250,1285,820,42405.0,3300000.0
2004-01-14,1290,1290,1285,1285,180,42405.0,3300000.0
2004-01-15,1295,1310,1290,1310,1300,43230.0,3300000.0
2004-01-16,1350,1350,1310,1320,730,43560.0,3300000.0
2004-01-19,1300,1320,1300,1320,200,43560.0,3300000.0
2004-01-20,1320,1320,1320,1320,20,43560.0,3300000.0
2004-01-26,1300,1320,1300,1310,480,43230.0,3300000.0
2004-01-27,1300,1300,1280,1280,2300,42240.0,3300000.0
2004-01-28,1300,1300,1300,1300,340,42900.0,3300000.0
2004-01-29,1300,1300,1300,1300,10,42900.0,3300000.0
2004-01-30,1300,1300,1300,1300,360,42900.0,3300000.0
2004-02-02,1300,1300,1300,1300,500,42900.0,3300000.0
2004-02-03,1300,1300,1280,1280,900,42240.0,3300000.0
2004-02-04,1260,1275,1250,1275,590,42075.0,3300000.0
2004-02-05,1275,1300,1275,1300,60,42900.0,3300000.0
2004-02-06,1295,1295,1255,1260,900,41580.0,3300000.0
2004-02-09,1230,1295,1230,1275,330,42075.0,3300000.0
2004-02-10,1240,1260,1240,1260,70,41580.0,3300000.0
2004-02-11,1295,1295,1295,1295,10,42735.0,3300000.0
2004-02-12,1235,1260,1235,1240,790,40920.0,3300000.0
2004-02-13,1240,1240,1200,1230,100,40590.0,3300000.0
2004-02-16,1200,1235,1200,1235,1440,40755.0,3300000.0
2004-02-17,1220,1230,1200,1200,660,39600.0,3300000.0
2004-02-18,1235,1235,1200,1200,1070,39600.0,3300000.0
2004-02-19,1250,1255,1250,1250,7050,41250.0,3300000.0
2004-02-20,1250,1300,1250,1250,12440,41250.0,3300000.0
2004-02-23,1250,1250,1250,1250,450,41250.0,3300000.0
2004-02-24,1250,1280,1250,1280,4060,42240.0,3300000.0
2004-02-25,1260,1260,1250,1255,5040,41415.0,3300000.0
2004-02-26,1300,1300,1250,1250,690,41250.0,3300000.0
2004-02-27,1265,1295,1260,1295,200,42735.0,3300000.0
2004-03-02,1295,1295,1280,1295,4180,42735.0,3300000.0
2004-03-03,1260,1270,1250,1255,3860,41415.0,3300000.0
2004-03-04,1260,1265,1255,1255,2110,41415.0,3300000.0
2004-03-05,1260,1265,1260,1265,7970,41745.0,3300000.0
2004-03-08,1265,1270,1265,1265,550,41745.0,3300000.0
2004-03-09,1250,1295,1250,1280,5190,42240.0,3300000.0
2004-03-10,1270,1280,1260,1280,2900,42240.0,3300000.0
2004-03-11,1260,1290,1260,1290,2610,42570.0,3300000.0
2004-03-12,1280,1280,1250,1260,4360,41580.0,3300000.0
2004-03-15,1275,1275,1275,1275,1240,42075.0,3300000.0
2004-03-16,1275,1275,1250,1250,5040,41250.0,3300000.0
2004-03-17,1275,1275,1260,1260,4020,41580.0,3300000.0
2004-03-18,1250,1250,1250,1250,690,41250.0,3300000.0
2004-03-19,1250,1250,1200,1250,1210,41250.0,3300000.0
2004-03-22,1250,1255,1240,1250,1730,41250.0,3300000.0
2004-03-23,1250,1250,1250,1250,0,41250.0,3300000.0
2004-03-24,1210,1250,1210,1240,700,40920.0,3300000.0
2004-03-25,1215,1250,1215,1250,400,41250.0,3300000.0
2004-03-26,1275,1295,1275,1290,3010,42570.0,3300000.0
2004-03-29,1300,1310,1300,1300,3260,42900.0,3300000.0
2004-03-30,1310,1310,1290,1310,590,43230.0,3300000.0
2004-03-31,1310,1310,1280,1295,60,42735.0,3300000.0
2004-04-01,1285,1285,1280,1280,20,42240.0,3300000.0
2004-04-02,1280,1340,1280,1340,780,44220.0,3300000.0
2004-04-06,1305,1305,1300,1300,1260,42900.0,3300000.0
2004-04-07,1260,1305,1250,1305,1430,43065.0,3300000.0
2004-04-08,1285,1300,1285,1300,110,42900.0,3300000.0
2004-04-09,1280,1300,1280,1300,1540,42900.0,3300000.0
2004-04-12,1265,1360,1265,1350,50,44550.0,3300000.0
2004-04-13,1310,1340,1310,1340,5860,44220.0,3300000.0
2004-04-14,1300,1320,1300,1305,1570,43065.0,3300000.0
2004-04-16,1305,1305,1290,1300,4190,42900.0,3300000.0
2004-04-19,1340,1340,1285,1295,4150,42735.0,3300000.0
2004-04-20,1295,1295,1280,1280,3000,42240.0,3300000.0
2004-04-21,1280,1330,1280,1330,320,43890.0,3300000.0
2004-04-22,1310,1310,1280,1280,1780,42240.0,3300000.0
2004-04-23,1280,1300,1280,1300,410,42900.0,3300000.0
2004-04-26,1300,1300,1300,1300,0,42900.0,3300000.0
2004-04-27,1280,1300,1280,1300,80,42900.0,3300000.0
2004-04-28,1280,1280,1270,1270,1120,41910.0,3300000.0
2004-04-29,1245,1305,1245,1250,6550,41250.0,3300000.0
2004-04-30,1210,1285,1210,1285,30,42405.0,3300000.0
2004-05-03,1285,1285,1285,1285,0,42405.0,3300000.0
2004-05-04,1285,1285,1285,1285,0,,
2004-05-06,1250,1250,1250,1250,770,41250.0,3300000.0
2004-05-07,1250,1275,1250,1275,720,42075.0,3300000.0
2004-05-10,1235,1275,1200,1275,1160,42075.0,3300000.0
2004-05-11,1290,1290,1085,1215,1170,40095.0,3300000.0
2004-05-12,1200,1255,1200,1250,5690,41250.0,3300000.0
2004-05-13,1250,1250,1205,1215,10860,40095.0,3300000.0
2004-05-14,1220,1250,1215,1215,32410,40095.0,3300000.0
2004-05-17,1170,1175,1160,1160,35410,38280.0,3300000.0
2004-05-18,1155,1165,1155,1160,22160,38280.0,3300000.0
2004-05-19,1160,1160,1150,1160,10280,38280.0,3300000.0
2004-05-20,1185,1185,1185,1185,20,39105.0,3300000.0
2004-05-21,1160,1160,1160,1160,100,38280.0,3300000.0
2004-05-24,1170,1170,1170,1170,200,38610.0,3300000.0
2004-05-25,1170,1170,1170,1170,150,38610.0,3300000.0
2004-05-27,1195,1260,1195,1260,730,41580.0,3300000.0
