롯데푸드(002270),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2002-05-22,156578,160493,156578,160004,14440,205886.0,1259243.0
2002-05-23,159025,160982,152664,153643,20940,197701.0,1259243.0
2002-05-24,153643,157557,151685,153643,15490,197701.0,1259243.0
2002-05-27,151685,154621,147771,150707,13362,193923.0,1259243.0
2002-05-28,147282,150707,144346,146793,22983,188886.0,1259243.0
2002-05-29,146792,151196,140431,143857,25157,185109.0,1259243.0
2002-05-30,139942,141410,131624,133092,41640,171257.0,1259243.0
2002-05-31,133092,136027,127220,127220,26882,163702.0,1259243.0
2002-06-03,125752,134560,117923,134560,42669,173146.0,1259243.0
2002-06-04,127709,139942,127709,136028,29231,175035.0,1259243.0
2002-06-05,137006,142878,137006,137985,19479,177553.0,1259243.0
2002-06-07,138963,139942,135049,137496,15640,176924.0,1259243.0
2002-06-10,138963,142878,137985,141900,11177,182590.0,1259243.0
2002-06-11,140921,145814,139942,144836,8330,186368.0,1259243.0
2002-06-12,141899,152664,141899,151686,22250,195183.0,1259243.0
2002-06-14,149728,158046,148750,156579,32821,201479.0,1259243.0
2002-06-17,160004,160493,153153,156090,12810,200849.0,1259243.0
2002-06-18,160493,160493,151196,151197,15205,194553.0,1259243.0
2002-06-19,150707,150707,135049,137007,32652,176294.0,1259243.0
2002-06-20,133581,140431,130645,137496,14021,176924.0,1259243.0
2002-06-21,132113,138963,132113,137007,11362,176294.0,1259243.0
2002-06-24,132113,135538,128688,132603,15242,170627.0,1259243.0
2002-06-25,135538,137985,131134,131135,14070,168739.0,1259243.0
2002-06-26,133092,135049,122327,124285,26010,159924.0,1259243.0
2002-06-27,127220,129666,126241,128688,24829,165590.0,1259243.0
2002-06-28,131134,138474,131134,137985,19050,177553.0,1259243.0
2002-07-02,133092,138963,133092,137496,9805,176924.0,1259243.0
2002-07-03,137006,141899,132113,141900,26235,182590.0,1259243.0
2002-07-04,142878,149728,142878,149729,21766,192664.0,1259243.0
2002-07-05,146792,153643,146303,146303,21972,188257.0,1259243.0
2002-07-08,149728,153643,142388,144346,13949,185738.0,1259243.0
2002-07-09,148260,148260,142878,147771,12897,190146.0,1259243.0
2002-07-10,144835,148750,143367,148750,14761,191405.0,1259243.0
2002-07-11,144835,147771,142878,142878,9770,183849.0,1259243.0
2002-07-12,145324,146792,143367,145814,16120,187627.0,1259243.0
2002-07-15,143856,146792,142388,143857,8310,185109.0,1259243.0
2002-07-16,144835,146792,143856,144346,11365,185738.0,1259243.0
2002-07-18,146792,147771,144835,147771,10365,190146.0,1259243.0
2002-07-19,149728,149728,142388,142878,9320,183849.0,1259243.0
2002-07-22,137006,137985,132602,134071,12348,172516.0,1259243.0
2002-07-23,128688,137495,128688,137496,9959,176924.0,1259243.0
2002-07-24,137006,137006,130156,131624,10730,169368.0,1259243.0
2002-07-25,137006,138963,130156,130646,10220,168109.0,1259243.0
2002-07-26,130156,132602,125263,127220,10080,163702.0,1259243.0
2002-07-29,128688,129177,120859,120859,12750,155517.0,1259243.0
2002-07-30,122816,126241,122327,123795,8450,159294.0,1259243.0
2002-07-31,122327,125263,122327,124285,5400,159924.0,1259243.0
2002-08-01,122816,128199,122816,124285,8360,159924.0,1259243.0
2002-08-02,122327,123305,119391,121349,11820,156146.0,1259243.0
2002-08-05,121348,121348,113519,115477,10030,148591.0,1259243.0
2002-08-06,110583,112051,103244,108627,19570,139776.0,1259243.0
2002-08-07,111073,113519,108137,109116,10826,140406.0,1259243.0
2002-08-08,109605,111073,107648,108627,9820,139776.0,1259243.0
2002-08-09,111562,118902,110583,114988,19160,147961.0,1259243.0
2002-08-12,117923,118412,113519,114498,13880,147331.0,1259243.0
2002-08-13,116455,116455,109605,111073,14130,142924.0,1259243.0
2002-08-14,105690,111073,104222,111073,16280,142924.0,1259243.0
2002-08-16,112541,116455,112541,115966,15090,149220.0,1259243.0
2002-08-19,114498,118412,112051,113030,6511,145443.0,1259243.0
2002-08-20,115966,117434,114987,117434,13226,151109.0,1259243.0
2002-08-21,118412,119391,115476,119391,8015,153628.0,1259243.0
2002-08-22,121348,121348,117923,118902,6820,152998.0,1259243.0
2002-08-23,120370,121348,118902,120370,8250,154887.0,1259243.0
2002-08-26,119391,119880,116455,118413,4620,152368.0,1259243.0
2002-08-27,112541,118902,112541,117924,6180,151739.0,1259243.0
2002-08-28,117434,119391,115966,119391,4500,153628.0,1259243.0
2002-08-29,119391,119391,116944,117924,2190,151739.0,1259243.0
2002-08-30,117434,117434,114498,115477,11160,148591.0,1259243.0
2002-09-02,114498,116944,114498,115477,6430,148591.0,1259243.0
2002-09-03,114987,117923,114498,115477,5494,148591.0,1259243.0
2002-09-04,112541,114987,112051,112541,5986,144813.0,1259243.0
2002-09-05,113030,114498,112051,113520,4560,146072.0,1259243.0
2002-09-06,112051,113519,112051,113520,6570,146072.0,1259243.0
2002-09-09,112541,115476,111073,111563,3280,143554.0,1259243.0
2002-09-10,113030,113519,112051,113520,3213,146072.0,1259243.0
2002-09-11,115966,115966,114009,115477,4350,148591.0,1259243.0
2002-09-12,114498,122327,114498,122327,23197,157405.0,1259243.0
2002-09-13,121837,131134,120370,129178,40024,166220.0,1259243.0
2002-09-16,131624,132113,121348,121349,32543,156146.0,1259243.0
2002-09-17,123305,124773,118902,121349,16979,156146.0,1259243.0
2002-09-18,120859,120859,115476,116456,16071,149850.0,1259243.0
2002-09-19,117923,119391,116455,117434,11200,151109.0,1259243.0
2002-09-23,115476,120859,115476,116456,11660,149850.0,1259243.0
2002-09-24,115476,116455,112051,114009,16750,146702.0,1259243.0
2002-09-25,114009,116455,113519,114988,14321,147961.0,1259243.0
2002-09-26,117434,119880,115476,115477,8070,148591.0,1259243.0
2002-09-27,117434,118902,116455,117434,7620,151109.0,1259243.0
2002-09-30,117434,118902,116455,118413,12450,152368.0,1259243.0
2002-10-01,115476,118412,115476,115966,4040,149220.0,1259243.0
2002-10-02,117434,118412,115476,115966,5978,149220.0,1259243.0
2002-10-04,115966,115966,112541,113520,4470,146072.0,1259243.0
2002-10-07,113519,113519,110094,111563,4200,143554.0,1259243.0
2002-10-08,109605,112541,109605,112541,4722,144813.0,1259243.0
2002-10-09,113030,113519,106180,106180,3948,136628.0,1259243.0
2002-10-10,101776,104712,90522,90522,17660,116480.0,1259243.0
2002-10-11,91500,96589,81616,84650,12870,108925.0,1259243.0
2002-10-14,86607,89935,86607,88174,11300,113458.0,1259243.0
2002-10-15,86216,92968,86216,91305,8998,117487.0,1259243.0
2002-10-16,93262,104712,93164,96883,12140,124665.0,1259243.0
2002-10-17,96002,100797,93458,96883,6920,124665.0,1259243.0
2002-10-18,100308,101776,97861,100798,8890,129702.0,1259243.0
2002-10-21,102265,102265,97372,97373,6770,125295.0,1259243.0
2002-10-22,99329,100308,97470,97862,6680,125924.0,1259243.0
2002-10-23,98840,100797,97470,100308,4970,129072.0,1259243.0
2002-10-24,100308,101776,95904,96492,8147,124161.0,1259243.0
2002-10-25,97274,97861,96491,96981,2740,124791.0,1259243.0
2002-10-28,96883,97861,95023,96394,8290,124035.0,1259243.0
2002-10-29,95611,98840,94925,94926,8990,122147.0,1259243.0
2002-10-30,97861,97861,89347,90033,14630,115850.0,1259243.0
2002-10-31,91011,91794,89054,89544,13139,115221.0,1259243.0
2002-11-01,89152,89543,87879,88076,16737,113332.0,1259243.0
2002-11-04,86705,88662,86705,88076,13000,113332.0,1259243.0
2002-11-05,88075,89543,86901,86901,18280,111821.0,1259243.0
2002-11-06,87586,91109,86705,90033,30629,115850.0,1259243.0
2002-11-07,91500,91696,88271,88271,16680,113584.0,1259243.0
2002-11-08,87194,88467,86803,87684,7560,112828.0,1259243.0
2002-11-11,86118,87782,85629,85629,7431,110184.0,1259243.0
2002-11-12,84650,84650,82301,83183,24320,107036.0,1259243.0
2002-11-13,83378,84161,81812,83868,13630,107917.0,1259243.0
2002-11-14,84650,85531,83965,84748,6650,109050.0,1259243.0
2002-11-15,85922,85922,82693,83183,14380,107036.0,1259243.0
2002-11-18,82203,83867,81910,82987,11490,106784.0,1259243.0
2002-11-19,82203,83476,82203,82791,4105,106532.0,1259243.0
2002-11-20,82399,87390,82399,87293,16190,112324.0,1259243.0
2002-11-21,88564,89543,87488,89250,19900,114843.0,1259243.0
2002-11-22,90815,90815,86509,86608,14886,111443.0,1259243.0
2002-11-25,86607,88564,86412,87684,8102,112828.0,1259243.0
2002-11-26,88075,88075,86118,88076,5682,113332.0,1259243.0
2002-11-27,86705,88956,86705,88859,10516,114339.0,1259243.0
2002-11-28,89250,92773,89250,91501,18830,117739.0,1259243.0
2002-11-29,92773,92773,90130,91012,11264,117110.0,1259243.0
2002-12-02,91109,91109,89641,90522,9590,116480.0,1259243.0
2002-12-03,90130,91109,90032,91012,11320,117110.0,1259243.0
2002-12-04,90913,90913,89641,89641,8600,115347.0,1259243.0
2002-12-05,91500,92675,90032,92577,10200,119124.0,1259243.0
2002-12-06,92479,93751,91207,91599,6060,117865.0,1259243.0
2002-12-09,91011,92773,90032,90033,5740,115850.0,1259243.0
2002-12-10,89054,90032,88760,89250,2881,114843.0,1259243.0
2002-12-11,89445,90032,87782,89054,5370,114591.0,1259243.0
2002-12-12,89054,90032,88075,89054,5396,114591.0,1259243.0
2002-12-13,89837,89837,87977,88076,7437,113332.0,1259243.0
2002-12-16,86999,87684,86118,86803,7090,111695.0,1259243.0
2002-12-17,86901,88075,86901,87097,6941,112073.0,1259243.0
2002-12-18,86999,87879,86607,87684,4670,112828.0,1259243.0
2002-12-20,87194,88564,86999,87586,4450,112702.0,1259243.0
2002-12-23,87097,88075,86216,86412,5370,111191.0,1259243.0
2002-12-24,85824,86705,83280,83280,12923,107162.0,1259243.0
2002-12-26,83378,85531,83182,83770,11270,107791.0,1259243.0
2002-12-27,83769,84161,83280,83378,3390,107288.0,1259243.0
2002-12-30,83182,83769,82203,82204,16050,105776.0,1259243.0
2003-01-02,81812,85139,81812,83183,1920,107036.0,1259243.0
2003-01-03,83965,85922,83769,84161,7290,108295.0,1259243.0
2003-01-06,85139,86020,84161,84846,3840,109176.0,1259243.0
2003-01-07,86118,86118,83182,83770,6446,107791.0,1259243.0
2003-01-08,83769,84259,82497,83085,4080,106910.0,1259243.0
2003-01-09,86118,86118,82693,82889,6790,106658.0,1259243.0
2003-01-10,85922,85922,82888,85042,3860,109428.0,1259243.0
2003-01-13,84748,85726,83671,85140,2760,109554.0,1259243.0
2003-01-14,84846,85922,84748,84944,5890,109302.0,1259243.0
2003-01-15,85237,85726,84846,84944,5923,109302.0,1259243.0
2003-01-16,84944,88075,84944,87684,7820,112828.0,1259243.0
2003-01-17,88467,91500,87684,90131,8720,115976.0,1259243.0
2003-01-20,89250,89641,87097,87293,5259,112324.0,1259243.0
2003-01-21,87684,88075,86412,87978,5090,113206.0,1259243.0
2003-01-22,87194,87782,85433,87097,5543,112073.0,1259243.0
2003-01-23,87879,88369,87194,87293,3230,112324.0,1259243.0
2003-01-24,87586,88075,86607,87097,5920,112073.0,1259243.0
2003-01-27,86999,86999,85335,86412,5940,111191.0,1259243.0
2003-01-28,86412,87097,86314,87097,3335,112073.0,1259243.0
2003-01-29,87292,87586,86705,87097,7208,112073.0,1259243.0
2003-01-30,87097,87977,86999,87488,4400,112576.0,1259243.0
2003-02-03,87488,87488,86803,87097,8490,112073.0,1259243.0
2003-02-04,87977,88075,87097,87684,2250,112828.0,1259243.0
2003-02-05,87586,88075,87097,87586,1820,112702.0,1259243.0
2003-02-06,87097,87586,83574,83574,7430,107539.0,1259243.0
2003-02-07,86118,87488,85922,87097,10960,112073.0,1259243.0
2003-02-10,87097,89347,87097,87586,6082,112702.0,1259243.0
2003-02-11,89445,89935,87194,88076,5742,113332.0,1259243.0
2003-02-12,87292,88956,87292,88076,2592,113332.0,1259243.0
2003-02-13,88271,89250,87879,88076,4515,113332.0,1259243.0
2003-02-14,89054,89054,87977,88761,3380,114213.0,1259243.0
2003-02-17,90522,91696,89054,91207,9740,117361.0,1259243.0
2003-02-18,91598,92773,91011,91697,12769,117991.0,1259243.0
2003-02-19,91305,92773,90815,91012,8186,117110.0,1259243.0
2003-02-20,91011,91892,90424,90424,4580,116354.0,1259243.0
2003-02-21,90032,90620,89152,89641,2900,115347.0,1259243.0
2003-02-24,89250,90815,89250,89739,6101,115473.0,1259243.0
2003-02-25,89250,89837,88075,88076,6869,113332.0,1259243.0
2003-02-26,87977,89054,87586,88174,2682,113458.0,1259243.0
2003-02-27,87194,88173,86999,88076,2870,113332.0,1259243.0
2003-02-28,88075,88956,88075,88956,3450,114465.0,1259243.0
2003-03-03,89935,90032,88956,89250,2240,114843.0,1259243.0
2003-03-04,89250,89935,88369,88663,2510,114087.0,1259243.0
2003-03-05,88564,88564,87097,87097,8080,112073.0,1259243.0
2003-03-06,87097,87194,85824,87097,7312,112073.0,1259243.0
2003-03-07,84748,86118,84748,85042,2434,109428.0,1259243.0
2003-03-10,84944,85041,83280,84063,2715,108169.0,1259243.0
2003-03-11,83182,83182,78387,79464,5701,102251.0,1259243.0
2003-03-12,77017,82203,77017,81225,2280,104517.0,1259243.0
2003-03-13,80442,82203,79268,82204,6701,105776.0,1259243.0
2003-03-14,83182,85531,82301,82400,6830,106028.0,1259243.0
2003-03-17,81323,81323,78289,79268,5320,101999.0,1259243.0
2003-03-18,80246,82986,80246,81030,2706,104265.0,1259243.0
2003-03-19,80344,82008,80344,81421,3800,104769.0,1259243.0
2003-03-20,82203,84650,82203,84650,8360,108925.0,1259243.0
2003-03-21,84650,85335,83182,85140,5693,109554.0,1259243.0
2003-03-24,87097,87977,85139,85629,7980,110184.0,1259243.0
2003-03-25,82791,83671,82497,82693,4810,106406.0,1259243.0
2003-03-26,83378,83671,81910,81910,5660,105399.0,1259243.0
2003-03-27,81714,82888,81714,82693,1980,106406.0,1259243.0
2003-03-28,83182,85139,82203,83672,1504,107665.0,1259243.0
2003-03-31,82693,85139,82693,82693,1920,106406.0,1259243.0
2003-04-01,80833,82497,80833,82008,2270,105525.0,1259243.0
2003-04-02,83671,83671,81812,82987,4238,106784.0,1259243.0
2003-04-03,85139,89250,84161,88271,18690,113584.0,1259243.0
2003-04-04,89054,96883,88271,96883,41060,124665.0,1259243.0
2003-04-07,100308,107648,99819,101287,34751,130332.0,1259243.0
2003-04-08,100797,102265,94436,102266,25470,131591.0,1259243.0
2003-04-09,100797,107648,97861,105201,25698,135369.0,1259243.0
2003-04-10,104222,113030,104222,110584,32836,142294.0,1259243.0
2003-04-11,111562,115476,111562,113520,21628,146072.0,1259243.0
2003-04-14,114987,116455,109605,114009,17454,146702.0,1259243.0
2003-04-15,115476,115476,111562,113030,12725,145443.0,1259243.0
2003-04-16,114498,114498,111073,113520,19996,146072.0,1259243.0
2003-04-17,112541,113519,110583,111073,10851,142924.0,1259243.0
2003-04-18,112051,114498,111562,112541,14962,144813.0,1259243.0
2003-04-21,111562,122327,111562,122327,30634,157405.0,1259243.0
2003-04-22,125263,125263,120370,120859,18880,155517.0,1259243.0
2003-04-23,121348,122327,113519,114009,26516,146702.0,1259243.0
2003-04-24,113519,113519,106669,111563,24715,143554.0,1259243.0
2003-04-25,108137,109115,104222,106669,21930,137257.0,1259243.0
2003-04-28,105201,109115,102754,105691,16475,135998.0,1259243.0
2003-04-29,107648,112051,107648,109116,15973,140406.0,1259243.0
2003-04-30,110094,113030,109115,111073,13610,142924.0,1259243.0
2003-05-02,111073,115476,111073,113520,18810,146072.0,1259243.0
2003-05-06,113030,119880,113030,116945,30570,150480.0,1259243.0
2003-05-07,117923,119391,114498,116945,14316,150480.0,1259243.0
2003-05-09,117434,118902,115476,117434,10965,151109.0,1259243.0
2003-05-12,118412,120859,116944,117434,18215,151109.0,1259243.0
2003-05-13,118902,119391,113030,113520,14712,146072.0,1259243.0
2003-05-14,112051,115966,110583,111073,15340,142924.0,1259243.0
2003-05-15,112541,117434,112541,116945,15523,150480.0,1259243.0
2003-05-16,119880,120859,116944,118413,20917,152368.0,1259243.0
2003-05-19,119391,119391,114009,115477,9790,148591.0,1259243.0
2003-05-20,112051,117923,112051,117434,14277,151109.0,1259243.0
2003-05-21,115476,117923,115476,116945,9050,150480.0,1259243.0
2003-05-22,116944,117434,114009,116945,16371,150480.0,1259243.0
2003-05-23,117923,124284,115476,122327,31485,157405.0,1259243.0
2003-05-26,123305,129666,122327,127220,30622,163702.0,1259243.0
2003-05-27,132113,132113,125752,127710,14040,164331.0,1259243.0
2003-05-28,129177,130156,124284,124285,15041,159924.0,1259243.0
2003-05-29,123305,126731,122327,122817,12130,158035.0,1259243.0
2003-05-30,122327,124773,122327,122817,10445,158035.0,1259243.0
2003-06-02,124773,125263,122816,123306,7870,158665.0,1259243.0
2003-06-03,122327,123795,122327,122327,8990,157405.0,1259243.0
2003-06-04,124773,125263,118902,118902,11130,152998.0,1259243.0
2003-06-05,119880,120370,114498,116456,15851,149850.0,1259243.0
2003-06-09,117434,118412,114009,117924,9208,151739.0,1259243.0
2003-06-10,116455,117434,114498,115966,10071,149220.0,1259243.0
2003-06-11,115476,116944,114498,114498,9442,147331.0,1259243.0
2003-06-12,114498,115966,113030,113030,17387,145443.0,1259243.0
2003-06-13,113519,114987,112541,114498,16800,147331.0,1259243.0
2003-06-16,112541,115476,112541,113520,6600,146072.0,1259243.0
2003-06-17,114009,115966,114009,114498,12211,147331.0,1259243.0
2003-06-18,114009,114498,112541,113520,9815,146072.0,1259243.0
2003-06-19,113519,114498,110094,111563,16685,143554.0,1259243.0
2003-06-20,110583,112051,110094,110584,7745,142294.0,1259243.0
2003-06-23,111073,111562,105690,106669,13320,137257.0,1259243.0
2003-06-24,104712,106669,102754,103734,8034,133480.0,1259243.0
2003-06-25,103733,108137,103733,107159,6590,137887.0,1259243.0
2003-06-26,104222,106669,104222,104712,4761,134739.0,1259243.0
2003-06-27,105201,108626,105201,108627,6482,139776.0,1259243.0
2003-06-30,108626,108626,106180,107159,2952,137887.0,1259243.0
2003-07-01,106180,108626,105690,106669,3275,137257.0,1259243.0
2003-07-02,107158,107648,106669,107159,5460,137887.0,1259243.0
2003-07-03,107648,108137,104712,105201,14110,135369.0,1259243.0
2003-07-04,104712,106669,104712,106180,5958,136628.0,1259243.0
2003-07-07,106669,106669,104712,105691,10670,135998.0,1259243.0
2003-07-08,106669,106669,104222,104712,9549,134739.0,1259243.0
2003-07-09,104222,104712,102265,102755,8925,132221.0,1259243.0
2003-07-10,101287,105690,100797,103734,8320,133480.0,1259243.0
2003-07-11,101287,103244,100797,102755,6040,132221.0,1259243.0
2003-07-14,102754,103244,101287,101776,8010,130961.0,1259243.0
2003-07-15,102265,102754,98840,100798,11681,129702.0,1259243.0
2003-07-16,99819,100797,97372,99330,14860,127813.0,1259243.0
2003-07-18,96883,97372,96002,97079,6290,124917.0,1259243.0
2003-07-21,95317,96687,94436,94437,7090,121517.0,1259243.0
2003-07-22,91990,94436,90815,92969,7140,119628.0,1259243.0
2003-07-23,92968,101287,92968,101287,9967,130332.0,1259243.0
2003-07-24,101287,102265,97568,100308,5990,129072.0,1259243.0
2003-07-25,99819,103244,98351,102755,5930,132221.0,1259243.0
2003-07-28,103244,104222,101776,103244,6460,132850.0,1259243.0
2003-07-29,101776,106669,101776,103244,5520,132850.0,1259243.0
2003-07-30,102754,105690,102754,103244,5640,132850.0,1259243.0
2003-07-31,103244,104222,100308,101287,3656,130332.0,1259243.0
2003-08-01,101287,103244,100308,100308,5349,129072.0,1259243.0
2003-08-04,97861,98351,96883,97275,5680,125169.0,1259243.0
2003-08-05,97176,99329,96687,96883,6350,124665.0,1259243.0
2003-08-06,95513,97372,95513,95709,2367,123154.0,1259243.0
2003-08-07,94925,95904,94534,94926,4240,122147.0,1259243.0
2003-08-08,93262,95513,93262,93654,5772,120510.0,1259243.0
2003-08-11,93066,93555,92088,92969,5410,119628.0,1259243.0
2003-08-12,92968,94338,92479,93850,4230,120761.0,1259243.0
2003-08-13,92870,94143,91207,91207,8750,117361.0,1259243.0
2003-08-14,91207,91207,89347,90033,12171,115850.0,1259243.0
2003-08-18,89445,90913,88271,88369,7967,113710.0,1259243.0
2003-08-19,89543,89543,87097,88076,9461,113332.0,1259243.0
2003-08-20,88564,88564,85726,86608,10607,111443.0,1259243.0
2003-08-21,86216,88564,86020,86021,10260,110687.0,1259243.0
2003-08-22,86314,91011,86314,89641,16685,115347.0,1259243.0
2003-08-25,89641,91794,89543,90033,10540,115850.0,1259243.0
2003-08-26,90130,91011,88564,88761,3030,114213.0,1259243.0
2003-08-27,89054,90032,88075,88076,5991,113332.0,1259243.0
2003-08-28,87097,89445,87097,88076,4970,113332.0,1259243.0
2003-08-29,88075,88075,87194,87391,5180,112450.0,1259243.0
2003-09-01,87879,88075,86314,86901,4130,111821.0,1259243.0
2003-09-02,86607,86999,86118,86412,4440,111191.0,1259243.0
2003-09-03,87488,88956,86216,86216,12230,110939.0,1259243.0
2003-09-04,86216,86999,85629,85629,9780,110184.0,1259243.0
2003-09-05,86607,86607,83867,84161,9225,108295.0,1259243.0
2003-09-08,84161,84748,82693,84748,3790,109050.0,1259243.0
2003-09-09,83378,85726,83378,84650,7310,108925.0,1259243.0
2003-09-15,84161,85531,84063,85531,4580,110058.0,1259243.0
2003-09-16,85139,87488,84846,87488,5010,112576.0,1259243.0
2003-09-17,87194,87488,86705,87097,5580,112073.0,1259243.0
2003-09-18,86216,87684,86216,87488,3070,112576.0,1259243.0
2003-09-19,89935,89935,86216,86216,5746,110939.0,1259243.0
2003-09-22,86314,86314,83084,83085,6428,106910.0,1259243.0
2003-09-23,82106,83965,81518,82987,3160,106784.0,1259243.0
2003-09-24,82986,83769,82693,83476,3144,107413.0,1259243.0
2003-09-25,82301,83182,81714,82204,5920,105776.0,1259243.0
2003-09-26,82203,82986,79268,79268,6190,101999.0,1259243.0
2003-09-29,78289,80246,76332,76822,9620,98851.0,1259243.0
2003-09-30,77115,79561,77017,78387,4802,100865.0,1259243.0
2003-10-01,78289,78876,77213,78877,3721,101495.0,1259243.0
2003-10-02,80246,80442,77604,78779,6343,101369.0,1259243.0
2003-10-06,77800,79268,77800,78094,3740,100488.0,1259243.0
2003-10-07,78093,80050,77800,78779,4710,101369.0,1259243.0
2003-10-08,79170,79953,78289,78289,3780,100739.0,1259243.0
2003-10-09,79365,82203,77800,81715,9450,105147.0,1259243.0
2003-10-10,82203,84161,80344,83574,4692,107539.0,1259243.0
2003-10-13,83574,83867,80931,82106,5878,105650.0,1259243.0
2003-10-14,82203,88075,82008,84748,8190,109050.0,1259243.0
2003-10-15,85726,85824,83671,83965,4180,108043.0,1259243.0
2003-10-16,83671,84650,82693,84063,4571,108169.0,1259243.0
2003-10-17,84161,85629,84161,84748,4281,109050.0,1259243.0
2003-10-20,85139,87292,85139,86608,5564,111443.0,1259243.0
2003-10-21,87097,87097,85629,86314,5241,111065.0,1259243.0
2003-10-22,86314,86314,82203,82693,8340,106406.0,1259243.0
2003-10-23,81225,81910,79953,81127,6000,104391.0,1259243.0
2003-10-24,80344,82106,80344,81813,2132,105273.0,1259243.0
2003-10-27,81225,84063,81225,84063,3232,108169.0,1259243.0
2003-10-28,84161,84552,83378,84161,4020,108295.0,1259243.0
2003-10-29,87097,87097,84259,84259,3660,108421.0,1259243.0
2003-10-30,83769,85237,83769,84259,1768,108421.0,1259243.0
2003-10-31,83965,85237,83378,84259,2098,108421.0,1259243.0
2003-11-03,84552,86901,84552,86314,5679,111065.0,1259243.0
2003-11-04,86314,86999,85139,85140,4590,109554.0,1259243.0
2003-11-05,85139,85922,84356,85140,4130,109554.0,1259243.0
2003-11-06,86020,86705,85237,85433,11576,109932.0,1259243.0
2003-11-07,85629,86118,85237,86118,5750,110813.0,1259243.0
2003-11-10,86509,86607,85139,86118,10670,110813.0,1259243.0
2003-11-11,85726,86509,85531,86118,5312,110813.0,1259243.0
2003-11-12,85629,86412,85531,85923,6101,110562.0,1259243.0
2003-11-13,86118,86803,85335,86803,8871,111695.0,1259243.0
2003-11-14,86607,91990,86607,91403,19895,117613.0,1259243.0
2003-11-17,91990,91990,90032,91012,10100,117110.0,1259243.0
2003-11-18,90815,91402,90326,90816,8180,116858.0,1259243.0
2003-11-19,90522,90522,88075,88271,9500,113584.0,1259243.0
2003-11-20,87879,89543,87879,88174,4710,113458.0,1259243.0
2003-11-21,87977,88369,86999,87488,6142,112576.0,1259243.0
2003-11-24,87782,87782,83671,84553,6380,108799.0,1259243.0
2003-11-25,84161,85335,84161,84650,6350,108925.0,1259243.0
2003-11-26,84552,86509,83769,86021,4100,110687.0,1259243.0
2003-11-27,88173,88173,86118,86216,2620,110939.0,1259243.0
2003-11-28,87586,87586,86705,87097,1960,112073.0,1259243.0
2003-12-01,86118,87097,86020,87097,3940,112073.0,1259243.0
2003-12-02,87097,87586,85629,86608,4043,111443.0,1259243.0
2003-12-03,86901,86999,85726,85727,3540,110310.0,1259243.0
2003-12-04,85139,86412,84944,86021,3460,110687.0,1259243.0
2003-12-05,85433,86901,84161,84944,7730,109302.0,1259243.0
2003-12-08,83378,84944,82301,82302,8640,105902.0,1259243.0
2003-12-09,82497,83867,82497,83378,3967,107288.0,1259243.0
2003-12-10,83084,84161,82399,83183,4550,107036.0,1259243.0
2003-12-11,85139,85139,82693,82693,5570,106406.0,1259243.0
2003-12-12,84650,84846,83476,83770,3310,107791.0,1259243.0
2003-12-15,85335,86216,85041,86216,5700,110939.0,1259243.0
2003-12-16,85237,90424,85041,88663,11440,114087.0,1259243.0
2003-12-17,88662,90815,86607,88369,8520,113710.0,1259243.0
2003-12-18,88369,90032,88369,89054,6641,114591.0,1259243.0
2003-12-19,89543,90620,88467,89054,6691,114591.0,1259243.0
2003-12-22,88467,89054,87586,87586,3660,112702.0,1259243.0
2003-12-23,87390,88075,86607,87488,4380,112576.0,1259243.0
2003-12-24,87097,88271,87097,87097,3010,112073.0,1259243.0
2003-12-26,87390,87390,85433,87097,3928,112073.0,1259243.0
2003-12-29,86999,89054,86999,88271,3675,113584.0,1259243.0
2003-12-30,89641,90522,88369,89935,4519,115724.0,1259243.0
2004-01-02,90228,91696,90228,91501,7713,117739.0,1259243.0
2004-01-05,91207,94925,91207,92969,16140,119628.0,1259243.0
2004-01-06,93164,93849,91892,92479,9388,118998.0,1259243.0
2004-01-07,92087,92675,91794,91990,4435,118369.0,1259243.0
2004-01-08,92479,92675,90130,90131,7504,115976.0,1259243.0
2004-01-09,90913,93555,90815,93067,10549,119754.0,1259243.0
2004-01-12,94730,94730,92577,93556,7855,120384.0,1259243.0
2004-01-13,93653,93653,91990,92186,10131,118621.0,1259243.0
2004-01-14,93360,93360,92088,92969,4920,119628.0,1259243.0
2004-01-15,92773,93164,91990,92871,5479,119502.0,1259243.0
2004-01-16,92675,94828,92675,93947,5122,120887.0,1259243.0
2004-01-19,93262,100797,93262,99819,21468,128443.0,1259243.0
2004-01-20,100797,105690,98840,104712,25974,134739.0,1259243.0
2004-01-26,106180,106669,101287,102755,16137,132221.0,1259243.0
2004-01-27,102754,103244,100308,101776,8930,130961.0,1259243.0
2004-01-28,99819,104222,99819,104223,10593,134109.0,1259243.0
2004-01-29,103733,112051,103733,111073,18015,142924.0,1259243.0
2004-01-30,111562,114987,107158,112541,13495,144813.0,1259243.0
2004-02-02,114009,114987,110094,111563,15021,143554.0,1259243.0
2004-02-03,112541,114009,110094,113520,11764,146072.0,1259243.0
2004-02-04,113030,115966,111073,112052,10127,144183.0,1259243.0
2004-02-05,112051,112051,103244,104223,25683,134109.0,1259243.0
2004-02-06,104222,108626,103733,108627,9822,139776.0,1259243.0
2004-02-09,112051,112541,106669,106669,11260,137257.0,1259243.0
2004-02-10,106669,108137,105690,108137,5138,139146.0,1259243.0
