하이골드3호(153360),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-09-07,4870,4995,4870,4915,2530,79376.0,16149790.0
2012-09-10,4905,4905,4895,4900,340,79134.0,16149790.0
2012-09-11,4895,4895,4895,4895,10,79053.0,16149790.0
2012-09-12,4895,4900,4890,4890,650,78972.0,16149790.0
2012-09-13,4860,4900,4860,4900,20,79134.0,16149790.0
2012-09-14,4880,4905,4860,4905,810,79215.0,16149790.0
2012-09-17,4915,4915,4860,4915,1380,79376.0,16149790.0
2012-09-18,0,0,0,4915,0,79376.0,16149790.0
2012-09-19,4920,4920,4920,4920,20,79457.0,16149790.0
2012-09-20,0,0,0,4915,0,79376.0,16149790.0
2012-09-21,4970,4970,4970,4970,20,80264.0,16149790.0
2012-09-24,4920,4925,4915,4925,70,79538.0,16149790.0
2012-09-25,4960,4960,4860,4930,1830,79618.0,16149790.0
2012-09-26,0,0,0,4955,0,80022.0,16149790.0
2012-09-27,4865,4920,4865,4910,420,79295.0,16149790.0
2012-09-28,4895,4915,4870,4915,390,79376.0,16149790.0
2012-10-02,4900,4900,4815,4900,820,79134.0,16149790.0
2012-10-04,4905,4905,4890,4890,150,78972.0,16149790.0
2012-10-05,4830,4895,4810,4890,1280,78972.0,16149790.0
2012-10-08,4895,4895,4850,4890,9760,78972.0,16149790.0
2012-10-09,4985,4985,4895,4905,400,79215.0,16149790.0
2012-10-10,4905,4905,4905,4905,0,79215.0,16149790.0
2012-10-11,4910,4910,4800,4895,3180,79053.0,16149790.0
2012-10-12,4900,4900,4790,4875,6070,78730.0,16149790.0
2012-10-15,4870,4870,4870,4870,100,78649.0,16149790.0
2012-10-16,4870,4870,4820,4870,210,78649.0,16149790.0
2012-10-17,4850,4870,4850,4870,220,78649.0,16149790.0
2012-10-18,4870,4870,4870,4870,230,78649.0,16149790.0
2012-10-19,4870,4870,4860,4870,860,78649.0,16149790.0
2012-10-22,4885,4885,4885,4885,70,78892.0,16149790.0
2012-10-23,4885,4885,4885,4885,0,,
2012-10-24,4890,4890,4890,4890,720,78972.0,16149790.0
2012-10-25,4860,4860,4860,4860,20,78488.0,16149790.0
2012-10-26,4865,4865,4800,4860,2170,78488.0,16149790.0
2012-10-29,4870,4870,4870,4870,120,78649.0,16149790.0
2012-10-30,4870,4870,4870,4870,0,78649.0,16149790.0
2012-10-31,4860,4860,4860,4860,400,78488.0,16149790.0
2012-11-01,4820,4820,4810,4810,9640,77680.0,16149790.0
2012-11-02,4810,4870,4810,4870,5850,78649.0,16149790.0
2012-11-05,4870,4870,4860,4860,1061,78488.0,16149790.0
2012-11-06,4820,4860,4810,4850,12810,78326.0,16149790.0
2012-11-07,4830,4830,4830,4830,27,78003.0,16149790.0
2012-11-08,4820,4820,4820,4820,200,77842.0,16149790.0
2012-11-09,4805,4855,4805,4855,300,78407.0,16149790.0
2012-11-12,4855,4855,4800,4855,2450,78407.0,16149790.0
2012-11-13,4810,4845,4805,4805,17510,77600.0,16149790.0
2012-11-14,4805,4805,4805,4805,0,77600.0,16149790.0
2012-11-15,4860,4860,4860,4860,10,78488.0,16149790.0
2012-11-16,4820,4820,4820,4820,490,77842.0,16149790.0
2012-11-19,4820,4820,4820,4820,470,77842.0,16149790.0
2012-11-20,4820,4820,4820,4820,0,77842.0,16149790.0
2012-11-21,4820,4820,4820,4820,100,77842.0,16149790.0
2012-11-22,4820,4820,4820,4820,1050,77842.0,16149790.0
2012-11-23,4820,4845,4820,4845,6170,78246.0,16149790.0
2012-11-26,4845,4845,4845,4845,260,78246.0,16149790.0
2012-11-27,4820,4840,4810,4840,10230,78165.0,16149790.0
2012-11-28,4810,4835,4800,4800,3450,77519.0,16149790.0
2012-11-29,4820,4820,4810,4810,220,77680.0,16149790.0
2012-11-30,4810,4840,4810,4810,740,77680.0,16149790.0
2012-12-03,4810,4830,4805,4830,570,78003.0,16149790.0
2012-12-04,4805,4810,4800,4810,11330,77680.0,16149790.0
2012-12-05,4810,4820,4810,4820,520,77842.0,16149790.0
2012-12-06,4820,4820,4820,4820,30,77842.0,16149790.0
2012-12-07,4810,4810,4810,4810,103,77680.0,16149790.0
2012-12-10,4810,4810,4800,4800,1210,77519.0,16149790.0
2012-12-11,4810,4810,4810,4810,100,77680.0,16149790.0
2012-12-12,4810,4810,4810,4810,10,77680.0,16149790.0
2012-12-13,4810,4810,4810,4810,0,77680.0,16149790.0
2012-12-14,4810,4810,4810,4810,0,,
2012-12-17,4810,4810,4810,4810,0,,
2012-12-18,4800,4800,4800,4800,12980,77519.0,16149790.0
2012-12-20,4810,4810,4810,4810,0,77680.0,16149790.0
2012-12-21,4810,4945,4810,4820,17263,77842.0,16149790.0
2012-12-24,4820,4830,4820,4830,2080,78003.0,16149790.0
2012-12-26,4820,4835,4820,4835,40,78084.0,16149790.0
2012-12-27,4835,4835,4835,4835,0,78084.0,16149790.0
2012-12-28,4835,4835,4835,4835,0,,
2013-01-02,4835,4835,4835,4835,0,,
2013-01-03,4835,4840,4800,4840,2620,78165.0,16149790.0
2013-01-04,4845,4850,4840,4840,340,78165.0,16149790.0
2013-01-07,4845,4845,4845,4845,390,78246.0,16149790.0
2013-01-08,4845,4850,4840,4850,9570,78326.0,16149790.0
2013-01-09,4850,4855,4850,4855,2270,78407.0,16149790.0
2013-01-10,4855,4855,4855,4855,410,78407.0,16149790.0
2013-01-11,4850,4855,4850,4855,2020,78407.0,16149790.0
2013-01-14,4855,4855,4855,4855,0,78407.0,16149790.0
2013-01-15,4855,4855,4855,4855,0,,
2013-01-16,4880,4880,4880,4880,1000,78811.0,16149790.0
2013-01-17,4860,4860,4860,4860,100,78488.0,16149790.0
2013-01-18,4860,4860,4860,4860,0,78488.0,16149790.0
2013-01-21,4860,4860,4860,4860,100,78488.0,16149790.0
2013-01-22,4880,4880,4860,4860,1910,78488.0,16149790.0
2013-01-23,4860,4860,4860,4860,0,,
2013-01-24,4880,4880,4870,4875,1240,78730.0,16149790.0
2013-01-25,4870,4880,4870,4870,880,78649.0,16149790.0
2013-01-28,4870,4880,4870,4870,2850,78649.0,16149790.0
2013-01-29,4860,4860,4850,4850,1330,78326.0,16149790.0
2013-01-30,4850,4860,4845,4850,627,78326.0,16149790.0
2013-01-31,4845,4845,4840,4840,822,78165.0,16149790.0
2013-02-01,4840,4850,4840,4850,820,78326.0,16149790.0
2013-02-04,4850,4850,4845,4850,570,78326.0,16149790.0
2013-02-05,4855,4855,4850,4850,210,78326.0,16149790.0
2013-02-06,4850,4850,4850,4850,500,78326.0,16149790.0
2013-02-07,4850,4850,4830,4850,1310,78326.0,16149790.0
2013-02-08,4850,4850,4850,4850,0,78326.0,16149790.0
2013-02-12,4850,4850,4850,4850,200,78326.0,16149790.0
2013-02-13,4850,4850,4850,4850,0,,
2013-02-14,4825,4830,4825,4830,1220,78003.0,16149790.0
2013-02-15,4830,4830,4830,4830,0,78003.0,16149790.0
2013-02-18,4830,4830,4820,4820,660,77842.0,16149790.0
2013-02-19,4830,4830,4830,4830,5890,78003.0,16149790.0
2013-02-20,4815,4875,4815,4875,313,78730.0,16149790.0
2013-02-21,4885,4885,4885,4885,50,78892.0,16149790.0
2013-02-22,4810,4810,4810,4810,1350,77680.0,16149790.0
2013-02-25,4810,4810,4810,4810,420,77680.0,16149790.0
2013-02-26,4850,4850,4850,4850,50,78326.0,16149790.0
2013-02-27,4850,4850,4850,4850,0,,
2013-02-28,4850,4850,4850,4850,0,,
2013-03-04,4845,4850,4845,4850,121,78326.0,16149790.0
2013-03-05,4800,4850,4800,4850,5100,78326.0,16149790.0
2013-03-06,4845,4845,4845,4845,39,78246.0,16149790.0
2013-03-07,4800,4825,4800,4825,2280,77923.0,16149790.0
2013-03-08,4830,4845,4830,4845,370,78246.0,16149790.0
2013-03-11,4835,4835,4830,4835,130,78084.0,16149790.0
2013-03-12,4820,4830,4820,4830,50,78003.0,16149790.0
2013-03-13,4810,4825,4800,4800,5310,77519.0,16149790.0
2013-03-14,4800,4800,4800,4800,0,77519.0,16149790.0
2013-03-15,4820,4820,4820,4820,0,77842.0,16149790.0
2013-03-18,4815,4815,4815,4815,0,77761.0,16149790.0
2013-03-19,4810,4810,4695,4770,330,77034.0,16149790.0
2013-03-20,4750,4750,4700,4750,1070,76712.0,16149790.0
2013-03-21,4745,4745,4700,4745,430,76631.0,16149790.0
2013-03-22,4740,4750,4700,4740,2100,76550.0,16149790.0
2013-03-25,4720,4720,4700,4720,330,76227.0,16149790.0
2013-03-26,4720,4720,4720,4720,0,76227.0,16149790.0
2013-03-27,4725,4725,4725,4725,10,76308.0,16149790.0
2013-03-28,4710,4710,4710,4710,10,76066.0,16149790.0
2013-03-29,4710,4710,4700,4700,810,75904.0,16149790.0
2013-04-01,4700,4700,4700,4700,10,75904.0,16149790.0
2013-04-02,4695,4695,4650,4690,180,75743.0,16149790.0
2013-04-03,4690,4690,4690,4690,10,75743.0,16149790.0
2013-04-04,4690,4690,4690,4690,0,75743.0,16149790.0
2013-04-05,4690,4690,4690,4690,0,,
2013-04-08,4680,4680,4680,4680,0,75581.0,16149790.0
2013-04-09,4680,4680,4680,4680,20,75581.0,16149790.0
2013-04-10,4680,4680,4680,4680,170,75581.0,16149790.0
2013-04-11,4570,4670,4565,4670,30,75420.0,16149790.0
2013-04-12,4670,4670,4670,4670,20,75420.0,16149790.0
2013-04-15,4670,4670,4670,4670,0,75420.0,16149790.0
2013-04-16,4550,4675,4550,4675,20,75500.0,16149790.0
2013-04-17,4670,4670,4660,4665,100,75339.0,16149790.0
2013-04-18,4665,4665,4665,4665,0,75339.0,16149790.0
2013-04-19,4665,4665,4665,4665,100,75339.0,16149790.0
2013-04-22,4495,4495,4495,4495,20,72593.0,16149790.0
2013-04-23,4650,4650,4650,4650,10,75097.0,16149790.0
2013-04-24,4595,4600,4595,4600,20,74289.0,16149790.0
2013-04-25,4460,4600,4435,4600,2900,74289.0,16149790.0
2013-04-26,4600,4600,4600,4600,10,74289.0,16149790.0
2013-04-29,4470,4590,4470,4590,90,74128.0,16149790.0
2013-04-30,4590,4590,4590,4590,140,74128.0,16149790.0
2013-05-02,4490,4580,4480,4580,3030,73966.0,16149790.0
2013-05-03,4580,5260,4510,4650,2790,75097.0,16149790.0
2013-05-06,4500,4650,4490,4490,4770,72513.0,16149790.0
2013-05-07,4585,4650,4460,4460,8250,72028.0,16149790.0
2013-05-08,4490,4650,4490,4650,25320,75097.0,16149790.0
2013-05-09,4620,4620,4620,4620,0,74612.0,16149790.0
2013-05-10,4620,4620,4565,4605,120,74370.0,16149790.0
2013-05-13,4600,4600,4600,4600,0,74289.0,16149790.0
2013-05-14,4550,4550,4550,4550,9820,73482.0,16149790.0
2013-05-15,4620,4620,4620,4620,20,74612.0,16149790.0
2013-05-16,4455,4615,4455,4615,22,74531.0,16149790.0
2013-05-20,4650,4650,4650,4650,300,75097.0,16149790.0
2013-05-21,4605,4645,4600,4645,120,75016.0,16149790.0
2013-05-22,4645,4645,4645,4645,0,75016.0,16149790.0
2013-05-23,4620,4620,4600,4620,220,74612.0,16149790.0
2013-05-24,4620,4620,4590,4590,1110,74128.0,16149790.0
2013-05-27,4500,4600,4500,4600,610,74289.0,16149790.0
2013-05-28,4600,4600,4600,4600,4650,74289.0,16149790.0
2013-05-29,4400,4590,4400,4590,710,74128.0,16149790.0
2013-05-30,4580,4580,4540,4540,300,73320.0,16149790.0
2013-05-31,4590,4600,4550,4570,3010,73805.0,16149790.0
2013-06-03,4565,4570,4540,4570,1810,73805.0,16149790.0
2013-06-04,4570,4570,4570,4570,0,73805.0,16149790.0
2013-06-05,4570,4570,4400,4460,3900,72028.0,16149790.0
2013-06-07,4470,4470,3810,4440,1980,71705.0,16149790.0
2013-06-10,4385,4440,4205,4440,2700,71705.0,16149790.0
2013-06-11,4405,4405,4385,4400,590,71059.0,16149790.0
2013-06-12,4400,4400,4400,4400,0,71059.0,16149790.0
2013-06-13,4380,4380,4380,4380,110,70736.0,16149790.0
2013-06-14,4380,4380,4380,4380,0,70736.0,16149790.0
2013-06-17,4450,4450,4380,4440,4620,71705.0,16149790.0
2013-06-18,4300,4360,4250,4360,5690,70413.0,16149790.0
2013-06-19,4300,4350,4205,4350,2410,70252.0,16149790.0
2013-06-20,4400,5000,4250,4385,5390,70817.0,16149790.0
2013-06-21,4425,4425,4425,4425,0,71463.0,16149790.0
2013-06-24,4000,4295,4000,4285,570,69202.0,16149790.0
2013-06-25,4265,4265,4100,4180,1870,67506.0,16149790.0
2013-06-26,4280,4300,4280,4300,500,69444.0,16149790.0
2013-06-27,4300,4300,4300,4300,110,69444.0,16149790.0
2013-06-28,4300,4300,4285,4285,550,69202.0,16149790.0
2013-07-01,4350,4350,4350,4350,20,70252.0,16149790.0
2013-07-02,4350,4350,4350,4350,0,70252.0,16149790.0
2013-07-03,4350,4350,4350,4350,0,,
2013-07-04,4395,4395,4395,4395,0,70978.0,16149790.0
2013-07-05,4410,4410,4410,4410,450,71221.0,16149790.0
2013-07-08,4400,4400,4400,4400,0,71059.0,16149790.0
2013-07-09,4400,4500,4380,4400,620,71059.0,16149790.0
2013-07-10,4390,4390,4390,4390,40,70898.0,16149790.0
2013-07-11,4400,4400,4400,4400,50,71059.0,16149790.0
2013-07-12,4400,4400,4400,4400,0,,
2013-07-15,4400,4400,4400,4400,0,,
2013-07-16,4400,4400,4400,4400,0,,
2013-07-17,4350,4445,4350,4445,60,71786.0,16149790.0
2013-07-18,4435,4435,4435,4435,0,71624.0,16149790.0
2013-07-19,4430,4430,4430,4430,0,71544.0,16149790.0
2013-07-22,4430,4430,4430,4430,3200,71544.0,16149790.0
2013-07-23,4430,4430,4430,4430,100,71544.0,16149790.0
2013-07-24,4425,4425,4425,4425,0,71463.0,16149790.0
2013-07-25,4400,4400,4400,4400,520,71059.0,16149790.0
2013-07-26,4400,4400,4400,4400,0,,
2013-07-29,4400,4400,4400,4400,0,,
2013-07-30,4400,4400,4400,4400,0,,
2013-07-31,4400,4400,4200,4260,3051,68798.0,16149790.0
2013-08-01,4270,4275,4270,4275,200,69040.0,16149790.0
2013-08-02,4300,4300,4300,4300,70,69444.0,16149790.0
2013-08-05,4400,4400,4400,4400,10,71059.0,16149790.0
2013-08-06,4440,4440,4440,4440,20,71705.0,16149790.0
2013-08-07,4400,4405,4235,4405,2620,71140.0,16149790.0
2013-08-08,4405,4405,4405,4405,0,71140.0,16149790.0
2013-08-09,4405,4405,4405,4405,2000,71140.0,16149790.0
2013-08-12,4405,4410,4405,4405,500,71140.0,16149790.0
2013-08-13,4405,4405,4405,4405,100,71140.0,16149790.0
2013-08-14,4405,4405,4405,4405,0,,
2013-08-16,4405,4405,4405,4405,0,,
2013-08-19,4405,4405,4405,4405,0,,
2013-08-20,4405,4405,4405,4405,0,,
2013-08-21,4695,4695,4410,4410,1010,71221.0,16149790.0
2013-08-22,4410,4410,4410,4410,0,71221.0,16149790.0
2013-08-23,4410,4690,4410,4690,60,75743.0,16149790.0
2013-08-26,4690,4690,4690,4690,0,,
2013-08-27,4505,4695,4505,4505,50,72755.0,16149790.0
2013-08-28,4505,4505,4505,4505,0,72755.0,16149790.0
2013-08-29,4600,4600,4600,4600,300,74289.0,16149790.0
2013-08-30,4590,4590,4590,4590,90,74128.0,16149790.0
2013-09-02,4590,4590,4500,4500,100,72674.0,16149790.0
2013-09-03,4550,4555,4340,4545,1580,73401.0,16149790.0
2013-09-04,4115,4585,4115,4580,2010,73966.0,16149790.0
2013-09-05,4580,4580,4580,4580,0,73966.0,16149790.0
2013-09-06,4580,4580,4580,4580,0,,
2013-09-09,4400,4575,4400,4575,140,73885.0,16149790.0
2013-09-10,4110,4665,4110,4630,2550,74774.0,16149790.0
2013-09-11,4580,4580,4580,4580,0,73966.0,16149790.0
2013-09-12,4600,4600,4125,4590,2040,74128.0,16149790.0
2013-09-13,4590,4665,4590,4590,14780,74128.0,16149790.0
2013-09-16,4220,4655,4220,4515,1980,72916.0,16149790.0
2013-09-17,4585,4585,4585,4585,10,74047.0,16149790.0
2013-09-23,4585,4585,4585,4585,0,74047.0,16149790.0
2013-09-24,4585,4585,4585,4585,0,,
2013-09-25,4585,4585,4585,4585,100,74047.0,16149790.0
2013-09-26,4585,4585,4585,4585,0,,
2013-09-27,4585,4630,4585,4630,870,74774.0,16149790.0
2013-09-30,4510,4510,4510,4510,10,72836.0,16149790.0
2013-10-01,4500,4595,4500,4595,30,74208.0,16149790.0
2013-10-02,4595,4595,4595,4595,0,74208.0,16149790.0
2013-10-04,4595,4595,4595,4595,0,,
2013-10-07,4550,4550,4550,4550,0,73482.0,16149790.0
2013-10-08,4550,4550,4550,4550,0,73482.0,16149790.0
2013-10-10,4510,4550,4510,4550,60,73482.0,16149790.0
2013-10-11,4540,4540,4540,4540,0,73320.0,16149790.0
2013-10-14,4540,4545,4540,4545,1510,73401.0,16149790.0
2013-10-15,4480,4550,4480,4550,2500,73482.0,16149790.0
2013-10-16,4550,4550,4550,4550,0,,
2013-10-17,4550,4550,4550,4550,0,,
2013-10-18,4545,4545,4545,4545,0,73401.0,16149790.0
2013-10-21,4410,4735,4410,4735,1580,76469.0,16149790.0
2013-10-22,4710,4710,4710,4710,0,76066.0,16149790.0
2013-10-23,4660,4660,4660,4660,0,75258.0,16149790.0
2013-10-24,4655,4655,4655,4655,0,75177.0,16149790.0
2013-10-25,4655,4655,4655,4655,0,75177.0,16149790.0
2013-10-28,4650,4650,4650,4650,0,75097.0,16149790.0
2013-10-29,4650,4650,4650,4650,0,75097.0,16149790.0
2013-10-30,4550,4550,4550,4550,0,73482.0,16149790.0
2013-10-31,4520,4520,4520,4520,2260,72997.0,16149790.0
2013-11-01,4515,4515,4515,4515,0,72916.0,16149790.0
2013-11-04,4510,4510,4510,4510,0,72836.0,16149790.0
2013-11-05,4510,4510,4510,4510,0,72836.0,16149790.0
2013-11-06,4510,4510,4510,4510,0,,
2013-11-07,4505,4505,4505,4505,0,72755.0,16149790.0
2013-11-08,4505,4505,4505,4505,0,,
2013-11-11,4400,4500,4400,4500,200,72674.0,16149790.0
2013-11-12,4600,4600,4600,4600,10,74289.0,16149790.0
2013-11-13,4500,4500,4500,4500,130,72674.0,16149790.0
2013-11-14,4500,4500,4500,4500,0,72674.0,16149790.0
2013-11-15,4500,4500,4500,4500,0,,
2013-11-18,4500,4500,4500,4500,500,72674.0,16149790.0
2013-11-19,4500,4500,4500,4500,0,,
2013-11-20,4500,4500,4500,4500,20,72674.0,16149790.0
2013-11-21,4500,4500,4500,4500,0,,
2013-11-22,4500,4500,4500,4500,0,,
2013-11-25,4500,4500,4500,4500,0,,
2013-11-26,4660,4660,4660,4660,10,75258.0,16149790.0
2013-11-27,4520,4520,4520,4520,40,72997.0,16149790.0
2013-11-28,4520,4520,4520,4520,0,72997.0,16149790.0
2013-11-29,4520,4520,4520,4520,690,72997.0,16149790.0
2013-12-02,3850,4565,3850,4425,2890,71463.0,16149790.0
2013-12-03,4535,4535,4535,4535,10,73239.0,16149790.0
2013-12-04,4400,4535,4400,4535,20,73239.0,16149790.0
2013-12-05,4525,4525,4525,4525,80,73078.0,16149790.0
2013-12-06,4510,4510,4510,4510,0,72836.0,16149790.0
2013-12-09,4505,4505,4505,4505,0,,
2013-12-10,4520,4520,4520,4520,300,72997.0,16149790.0
2013-12-11,4410,4525,4410,4525,12360,73078.0,16149790.0
2013-12-12,4525,4525,4525,4525,0,73078.0,16149790.0
2013-12-13,4520,4520,4520,4520,0,72997.0,16149790.0
2013-12-16,4520,4520,4520,4520,0,,
2013-12-17,4520,4520,4520,4520,0,,
2013-12-18,4495,4495,4495,4495,0,72593.0,16149790.0
2013-12-19,4495,4495,4495,4495,50,72593.0,16149790.0
2013-12-20,4495,4495,4495,4495,0,72593.0,16149790.0
2013-12-23,4495,4495,4495,4495,0,,
2013-12-24,4315,4500,4315,4500,240,72674.0,16149790.0
2013-12-26,4500,4500,4500,4500,10,72674.0,16149790.0
2013-12-27,4495,4495,4300,4370,850,70575.0,16149790.0
2013-12-30,4495,4495,4495,4495,10,72593.0,16149790.0
2014-01-02,4465,4465,4465,4465,20,72109.0,16149790.0
2014-01-03,4320,4400,4320,4400,1010,71059.0,16149790.0
2014-01-06,4380,4380,4380,4380,120,70736.0,16149790.0
2014-01-07,4490,4490,4490,4490,10,72513.0,16149790.0
2014-01-08,4400,4400,4400,4400,210,71059.0,16149790.0
2014-01-09,4430,4430,4430,4430,2360,71544.0,16149790.0
2014-01-10,4460,4460,4460,4460,0,72028.0,16149790.0
2014-01-13,4400,4400,4400,4400,820,71059.0,16149790.0
2014-01-14,4485,4485,4485,4485,10,72432.0,16149790.0
2014-01-15,4445,4445,4445,4445,0,71786.0,16149790.0
2014-01-16,4410,4410,4410,4410,0,71221.0,16149790.0
2014-01-17,4440,4440,4440,4440,2020,71705.0,16149790.0
2014-01-20,4450,4450,4095,4170,22620,67345.0,16149790.0
2014-01-21,4200,4290,4180,4290,12430,69283.0,16149790.0
2014-01-22,4275,4275,4275,4275,0,69040.0,16149790.0
2014-01-23,4100,4275,4100,4245,300,68556.0,16149790.0
2014-01-24,4255,4300,4255,4260,460,68798.0,16149790.0
2014-01-27,4295,4295,4175,4190,14080,67668.0,16149790.0
2014-01-28,4180,4290,4170,4210,9350,67991.0,16149790.0
2014-01-29,4180,4490,4180,4205,4070,67910.0,16149790.0
2014-02-03,4395,4395,4300,4300,20,69444.0,16149790.0
2014-02-04,4390,4390,4390,4390,20,70898.0,16149790.0
2014-02-05,4190,4225,4190,4225,3240,68233.0,16149790.0
2014-02-06,4250,4250,4185,4230,3660,68314.0,16149790.0
2014-02-07,4395,4395,4200,4230,10100,68314.0,16149790.0
2014-02-10,4385,4385,4385,4385,10,70817.0,16149790.0
2014-02-11,4385,4395,4200,4295,3620,69363.0,16149790.0
2014-02-12,4495,4495,4305,4310,250,69606.0,16149790.0
2014-02-13,4350,4350,4310,4310,3070,69606.0,16149790.0
2014-02-14,4400,4400,4205,4325,2810,69848.0,16149790.0
2014-02-17,4315,4315,4315,4315,12,69686.0,16149790.0
