한독(002390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-08-18,5836,5836,5599,5659,10590,66352.0,11600000.0
2003-08-19,5906,5906,5658,5708,7650,66932.0,11600000.0
2003-08-20,5708,5856,5530,5748,8000,67396.0,11600000.0
2003-08-21,5896,5896,5550,5778,22950,67744.0,11600000.0
2003-08-22,5777,5836,5678,5837,13850,68440.0,11600000.0
2003-08-25,5886,6133,5846,6025,46370,70644.0,11600000.0
2003-08-26,6024,6183,6024,6183,13673,72500.0,11600000.0
2003-08-27,6282,6430,6034,6233,12181,73080.0,11600000.0
2003-08-28,6232,6232,5985,6213,11090,72848.0,11600000.0
2003-08-29,6074,6390,6044,6312,7350,74008.0,11600000.0
2003-09-01,6153,6371,6143,6243,6490,73196.0,11600000.0
2003-09-02,6242,6311,6133,6223,3130,72964.0,11600000.0
2003-09-03,6094,6252,6064,6134,8980,71920.0,11600000.0
2003-09-04,6074,6133,5955,5985,4990,70180.0,11600000.0
2003-09-05,6064,6232,5787,6134,19660,71920.0,11600000.0
2003-09-08,6301,6301,5866,6104,3340,71572.0,11600000.0
2003-09-09,6291,6291,6104,6104,6830,71572.0,11600000.0
2003-09-15,6183,6183,5827,5827,1730,68324.0,11600000.0
2003-09-16,6034,6628,5935,6134,13639,71920.0,11600000.0
2003-09-17,6084,6331,6084,6312,9050,74008.0,11600000.0
2003-09-18,6321,6509,6212,6332,12090,74240.0,11600000.0
2003-09-19,6341,6479,6133,6252,11490,73312.0,11600000.0
2003-09-22,6163,6272,5955,5985,9000,70180.0,11600000.0
2003-09-23,5975,6064,5925,6064,12325,71108.0,11600000.0
2003-09-24,6054,6282,6054,6163,4600,72268.0,11600000.0
2003-09-25,6133,6193,5955,6144,8675,72036.0,11600000.0
2003-09-26,6034,6183,5945,5946,8490,69716.0,11600000.0
2003-09-29,5856,5935,5737,5807,7720,68092.0,11600000.0
2003-09-30,6005,6034,5866,6035,110,70760.0,11600000.0
2003-10-01,6014,6024,5906,6015,2970,70528.0,11600000.0
2003-10-02,6014,6044,5916,5916,8550,69368.0,11600000.0
2003-10-06,5916,6133,5866,5886,20690,69020.0,11600000.0
2003-10-07,5955,6084,5916,5995,19350,70296.0,11600000.0
2003-10-08,5995,6054,5955,6035,5330,70760.0,11600000.0
2003-10-09,5985,6193,5985,6193,2420,72616.0,11600000.0
2003-10-10,6113,6282,6113,6223,1840,72964.0,11600000.0
2003-10-13,6222,6371,6044,6371,14660,74704.0,11600000.0
2003-10-14,6430,6479,6232,6440,14440,75516.0,11600000.0
2003-10-15,6529,6529,6232,6430,6010,75400.0,11600000.0
2003-10-16,6509,6509,6183,6371,5870,74704.0,11600000.0
2003-10-17,6420,6420,6193,6193,5600,72616.0,11600000.0
2003-10-20,6390,6390,6173,6282,840,73660.0,11600000.0
2003-10-21,6183,6331,6153,6213,3740,72848.0,11600000.0
2003-10-22,6212,6331,6212,6312,1840,74008.0,11600000.0
2003-10-23,6173,6311,6173,6292,2030,73776.0,11600000.0
2003-10-24,6291,6291,6163,6292,670,73776.0,11600000.0
2003-10-27,6291,6351,6084,6084,10530,71340.0,11600000.0
2003-10-28,6272,6272,6094,6233,4690,73080.0,11600000.0
2003-10-29,6282,6331,6133,6332,7770,74240.0,11600000.0
2003-10-30,6282,6430,6202,6332,8230,74240.0,11600000.0
2003-10-31,6331,6539,6282,6520,4630,76444.0,11600000.0
2003-11-03,6796,7301,6628,7301,25419,85608.0,11600000.0
2003-11-04,7330,7330,6865,7123,33983,83520.0,11600000.0
2003-11-05,7320,7419,7132,7420,8930,87000.0,11600000.0
2003-11-06,7587,7587,6944,7499,20830,87928.0,11600000.0
2003-11-07,7617,8052,7518,8013,15000,93960.0,11600000.0
2003-11-10,7914,8488,7914,8409,41320,98600.0,11600000.0
2003-11-11,7963,8409,7963,8122,32180,95236.0,11600000.0
2003-11-12,8112,8211,7914,8142,8590,95468.0,11600000.0
2003-11-13,8211,8359,7914,8162,23101,95700.0,11600000.0
2003-11-14,8389,8389,7231,7232,25430,84796.0,11600000.0
2003-11-17,7360,7815,7360,7657,16091,89784.0,11600000.0
2003-11-18,7766,7766,7617,7697,8591,90248.0,11600000.0
2003-11-19,7271,7766,7271,7766,5226,91060.0,11600000.0
2003-11-20,7657,7706,7419,7420,10041,87000.0,11600000.0
2003-11-21,7597,7597,7251,7321,5652,85840.0,11600000.0
2003-11-24,7271,7320,6915,7093,13680,83172.0,11600000.0
2003-11-25,7093,7370,6925,7202,8660,84448.0,11600000.0
2003-11-26,7093,7310,7043,7222,5300,84680.0,11600000.0
2003-11-27,7212,7310,7122,7123,2200,83520.0,11600000.0
2003-11-28,7122,7320,7122,7311,1730,85724.0,11600000.0
2003-12-01,7221,7409,7142,7321,11340,85840.0,11600000.0
2003-12-02,7241,7400,7113,7123,2970,83520.0,11600000.0
2003-12-03,7122,7301,6915,7074,17530,82940.0,11600000.0
2003-12-04,7310,7310,7073,7202,6220,84448.0,11600000.0
2003-12-05,7202,7380,7202,7291,4640,85492.0,11600000.0
2003-12-08,7172,7281,7122,7252,1860,85028.0,11600000.0
2003-12-09,7271,7370,7221,7252,11260,85028.0,11600000.0
2003-12-10,7380,7380,7231,7232,2540,84796.0,11600000.0
2003-12-11,7340,7340,7103,7153,4920,83868.0,11600000.0
2003-12-12,7053,7419,7053,7172,17960,84100.0,11600000.0
2003-12-15,7320,7320,7024,7074,23040,82940.0,11600000.0
2003-12-16,7261,7261,7043,7083,5133,83056.0,11600000.0
2003-12-17,7024,7113,6984,7103,6197,83288.0,11600000.0
2003-12-18,7103,7162,7024,7074,5080,82940.0,11600000.0
2003-12-19,7103,7320,7073,7321,5580,85840.0,11600000.0
2003-12-22,7291,7301,7073,7074,11400,82940.0,11600000.0
2003-12-23,7370,7370,7004,7252,36212,85028.0,11600000.0
2003-12-24,7291,7291,7024,7034,21690,82476.0,11600000.0
2003-12-26,7024,7122,6925,7074,25690,82940.0,11600000.0
2003-12-29,7024,7103,6925,7074,1540,82940.0,11600000.0
2003-12-30,7073,7221,6994,7172,13720,84100.0,11600000.0
2004-01-02,7221,7221,7122,7123,19780,83520.0,11600000.0
2004-01-05,7320,7320,6984,6984,1930,81896.0,11600000.0
2004-01-06,7073,7073,6954,6984,2020,81896.0,11600000.0
2004-01-07,7113,7113,6984,7064,640,82824.0,11600000.0
2004-01-08,7182,7182,6915,7004,960,82128.0,11600000.0
2004-01-09,6954,7063,6875,6886,3160,80736.0,11600000.0
2004-01-12,6944,7024,6727,6905,2970,80968.0,11600000.0
2004-01-13,6935,6935,6559,6618,4930,77604.0,11600000.0
2004-01-14,6618,6766,6618,6618,1620,77604.0,11600000.0
2004-01-15,6568,6915,6568,6905,2951,80968.0,11600000.0
2004-01-16,6905,6964,6776,6965,4480,81664.0,11600000.0
2004-01-19,6964,7122,6895,7103,2450,83288.0,11600000.0
2004-01-20,7103,7162,7033,7133,6451,83636.0,11600000.0
2004-01-26,6925,7221,6925,7123,5220,83520.0,11600000.0
2004-01-27,7122,7122,6826,6826,10690,80040.0,11600000.0
2004-01-28,6826,6964,6826,6955,13230,81548.0,11600000.0
2004-01-29,7113,7113,6826,6826,8370,80040.0,11600000.0
2004-01-30,7004,7004,6539,6984,15230,81896.0,11600000.0
2004-02-02,6984,7063,6974,7054,1080,82708.0,11600000.0
2004-02-03,7113,7330,6974,7331,19930,85956.0,11600000.0
2004-02-04,7380,8428,7380,8399,95898,98484.0,11600000.0
2004-02-05,9101,9655,7489,7914,92427,92800.0,11600000.0
2004-02-06,7914,8359,7498,8053,35111,94424.0,11600000.0
2004-02-09,7924,8310,7864,8112,23045,95120.0,11600000.0
2004-02-10,7973,8171,7973,8083,11050,94772.0,11600000.0
2004-02-11,8122,8211,7954,8211,11070,96280.0,11600000.0
2004-02-12,8577,8577,8231,8251,1910,96744.0,11600000.0
2004-02-13,8132,8448,8052,8251,5630,96744.0,11600000.0
2004-02-16,8260,8557,8260,8508,36912,99760.0,11600000.0
2004-02-17,8735,9250,8616,8993,44820,105444.0,11600000.0
2004-02-18,9002,9151,8656,8795,23882,103124.0,11600000.0
2004-02-19,8765,8982,8626,8637,7370,101268.0,11600000.0
2004-02-20,8646,8903,8517,8706,14050,102080.0,11600000.0
2004-02-23,8705,8794,8290,8607,10550,100920.0,11600000.0
2004-02-24,8606,8794,8310,8795,11590,103124.0,11600000.0
2004-02-25,8765,9358,8517,8993,5129,105444.0,11600000.0
2004-02-26,9022,9022,8606,8815,6160,103356.0,11600000.0
2004-02-27,8814,9151,8656,9003,19491,105560.0,11600000.0
2004-03-02,9002,9398,9002,9398,11090,110200.0,11600000.0
2004-03-03,9398,9447,9111,9309,19550,109156.0,11600000.0
2004-03-04,9230,9477,9121,9121,4060,106952.0,11600000.0
2004-03-05,9200,9991,9200,9695,13211,113680.0,11600000.0
2004-03-08,9794,9893,9408,9893,4790,116000.0,11600000.0
2004-03-09,9546,10090,9497,9863,5300,115652.0,11600000.0
2004-03-10,9883,9893,9348,9369,7200,109852.0,11600000.0
2004-03-11,9111,9784,8913,9774,10460,114608.0,11600000.0
2004-03-12,9774,9774,8903,8904,24510,104400.0,11600000.0
2004-03-15,9091,9101,8903,9102,1708,106720.0,11600000.0
2004-03-16,9091,9190,8903,9191,2050,107764.0,11600000.0
2004-03-17,9062,9398,9052,9398,10150,110200.0,11600000.0
2004-03-18,9418,9893,9200,9497,7220,111360.0,11600000.0
2004-03-19,9517,9843,9497,9695,7560,113680.0,11600000.0
2004-03-22,9991,10338,9695,9715,14601,113912.0,11600000.0
2004-03-23,9695,11129,9685,10536,52821,123540.0,11600000.0
2004-03-24,10536,10684,10140,10190,14700,119480.0,11600000.0
2004-03-25,10486,10585,10288,10586,9320,124120.0,11600000.0
2004-03-26,10338,10783,10338,10487,2540,122960.0,11600000.0
2004-03-29,10684,10684,9991,10437,8540,122380.0,11600000.0
2004-03-30,10684,11080,10486,11080,3840,129920.0,11600000.0
2004-03-31,10635,10684,10437,10487,6530,122960.0,11600000.0
2004-04-01,10684,10882,10536,10882,7810,127600.0,11600000.0
2004-04-02,11080,12217,11080,11872,28580,139200.0,11600000.0
2004-04-06,11871,13256,11871,13257,11890,155440.0,11600000.0
2004-04-07,12860,14443,12860,13850,14250,162400.0,11600000.0
2004-04-08,13850,15927,13850,15928,34204,186760.0,11600000.0
2004-04-09,15828,15828,14691,15186,25040,178060.0,11600000.0
2004-04-12,14889,15235,12910,12910,40070,151380.0,11600000.0
2004-04-13,12910,13553,12267,12267,24245,143840.0,11600000.0
2004-04-14,12267,12959,12168,12465,37889,146160.0,11600000.0
2004-04-16,12663,13058,12366,12861,11940,150800.0,11600000.0
2004-04-19,12415,12860,11871,12020,9680,140940.0,11600000.0
2004-04-20,11921,12564,11871,11971,12760,140360.0,11600000.0
2004-04-21,11871,12514,11129,12416,18150,145580.0,11600000.0
2004-04-22,12168,12316,11723,11971,5840,140360.0,11600000.0
2004-04-23,12514,13652,12316,13306,15420,156020.0,11600000.0
2004-04-26,13256,14147,12811,14098,23160,165300.0,11600000.0
2004-04-27,14097,15185,13355,14840,17900,174000.0,11600000.0
2004-04-28,14592,15235,13850,13850,11235,162400.0,11600000.0
2004-04-29,12910,14048,12910,13257,5810,155440.0,11600000.0
2004-04-30,13157,13701,12811,13207,2330,154860.0,11600000.0
2004-05-03,12959,13256,11377,13009,11270,152540.0,11600000.0
2004-05-04,12663,13108,12465,12564,5320,147320.0,11600000.0
2004-05-06,12366,13009,11525,11525,5800,135140.0,11600000.0
2004-05-07,11377,11377,10733,10783,31210,126440.0,11600000.0
2004-05-10,10783,11723,10585,10586,5095,124120.0,11600000.0
2004-05-11,10041,10288,9250,10091,20230,118320.0,11600000.0
2004-05-12,10140,10585,9794,9893,31310,116000.0,11600000.0
2004-05-13,9893,9893,9606,9715,30370,113912.0,11600000.0
2004-05-14,9724,9853,9536,9695,4880,113680.0,11600000.0
2004-05-17,9695,9744,8498,8498,11450,99644.0,11600000.0
2004-05-18,8498,8804,8498,8656,10050,101500.0,11600000.0
2004-05-19,8626,9289,8626,9290,9680,108924.0,11600000.0
2004-05-20,9289,9289,8903,9111,5030,106836.0,11600000.0
2004-05-21,9111,9200,8913,9052,2090,106140.0,11600000.0
2004-05-24,9062,9269,9062,9072,1450,106372.0,11600000.0
2004-05-25,9101,9101,8715,8953,3710,104980.0,11600000.0
2004-05-27,9002,9220,9002,9013,1305,105676.0,11600000.0
2004-05-28,9052,9319,9032,9240,1270,108344.0,11600000.0
2004-05-31,9398,9398,9151,9151,2310,107300.0,11600000.0
2004-06-01,9398,10486,9398,10487,45750,122960.0,11600000.0
2004-06-02,10387,10387,9794,9794,22990,114840.0,11600000.0
2004-06-03,9744,9883,9002,9003,21860,105560.0,11600000.0
2004-06-04,8804,9052,8567,8805,15860,103240.0,11600000.0
2004-06-07,8735,9200,8735,9052,14130,106140.0,11600000.0
2004-06-08,9151,9151,8893,8933,8630,104748.0,11600000.0
2004-06-09,9151,9625,8953,9468,16740,111012.0,11600000.0
2004-06-10,9645,10437,9398,10437,25311,122380.0,11600000.0
2004-06-11,10239,10486,9527,9646,12850,113100.0,11600000.0
2004-06-14,9408,9893,9348,9349,4760,109620.0,11600000.0
2004-06-15,9418,9695,9141,9210,3650,107996.0,11600000.0
2004-06-16,9230,9527,9141,9141,5047,107184.0,11600000.0
2004-06-17,9151,9170,8933,9013,7810,105676.0,11600000.0
2004-06-18,9002,9012,8695,8706,26660,102080.0,11600000.0
2004-06-21,8705,9151,8656,8716,10380,102196.0,11600000.0
2004-06-22,8715,8715,8418,8557,20700,100340.0,11600000.0
2004-06-23,8547,8834,8458,8607,14220,100920.0,11600000.0
2004-06-24,8686,8883,8498,8716,23860,102196.0,11600000.0
2004-06-25,8725,8775,8616,8696,13720,101964.0,11600000.0
2004-06-28,8755,8953,8745,8943,9620,104864.0,11600000.0
2004-06-29,8903,9002,8824,8854,8710,103820.0,11600000.0
2004-06-30,8923,9002,8844,8993,7790,105444.0,11600000.0
2004-07-01,9002,9200,8913,9032,10720,105908.0,11600000.0
2004-07-02,8953,8953,8755,8775,14840,102892.0,11600000.0
2004-07-05,8864,8864,8656,8666,3380,101616.0,11600000.0
2004-07-06,8695,8794,8656,8656,8430,101500.0,11600000.0
2004-07-07,8409,8666,8409,8607,3300,100920.0,11600000.0
2004-07-08,8606,8705,8458,8656,5690,101500.0,11600000.0
2004-07-09,8666,8775,8488,8607,7570,100920.0,11600000.0
2004-07-12,8567,8883,8508,8597,5230,100804.0,11600000.0
2004-07-13,8517,8626,8517,8607,1840,100920.0,11600000.0
2004-07-14,8517,8606,8409,8409,4610,98600.0,11600000.0
2004-07-15,8409,8597,8161,8399,3460,98484.0,11600000.0
2004-07-16,8409,8409,8211,8241,4060,96628.0,11600000.0
2004-07-19,8072,8260,8072,8261,1300,96860.0,11600000.0
2004-07-20,8112,8250,8102,8211,2780,96280.0,11600000.0
2004-07-21,8211,8389,8211,8231,700,96512.0,11600000.0
2004-07-22,8062,8231,8062,8122,5550,95236.0,11600000.0
2004-07-23,8122,8132,8023,8093,4120,94888.0,11600000.0
2004-07-26,8151,8151,8013,8013,970,93960.0,11600000.0
2004-07-27,8122,8122,7815,7944,2360,93148.0,11600000.0
2004-07-28,7993,8052,7914,8043,6800,94308.0,11600000.0
2004-07-29,8043,8043,8003,8003,2990,93844.0,11600000.0
2004-07-30,8122,8122,8023,8102,240,95004.0,11600000.0
2004-08-02,7963,8062,7835,7865,7410,92220.0,11600000.0
2004-08-03,7874,8102,7874,7885,610,92452.0,11600000.0
2004-08-04,7884,7904,7340,7697,3710,90248.0,11600000.0
2004-08-05,7884,8013,7736,8013,1540,93960.0,11600000.0
2004-08-06,8112,8211,8013,8211,4050,96280.0,11600000.0
2004-08-09,8161,8280,7864,8261,5730,96860.0,11600000.0
2004-08-10,8033,8211,8033,8063,9290,94540.0,11600000.0
2004-08-11,8062,8112,7973,7974,5440,93496.0,11600000.0
2004-08-12,7835,7983,7835,7845,11600,91988.0,11600000.0
2004-08-13,7914,7963,7766,7964,24990,93380.0,11600000.0
2004-08-16,7845,8013,7825,7944,13610,93148.0,11600000.0
2004-08-17,7954,8003,7914,7914,3640,92800.0,11600000.0
2004-08-18,8013,8043,7914,7924,7830,92916.0,11600000.0
2004-08-19,7924,8013,7874,8013,6520,93960.0,11600000.0
2004-08-20,8013,8112,8013,8112,10610,95120.0,11600000.0
2004-08-23,8151,8151,7934,8013,3520,93960.0,11600000.0
2004-08-24,8300,8310,8062,8211,4160,96280.0,11600000.0
2004-08-25,8221,8260,8112,8261,4630,96860.0,11600000.0
2004-08-26,8161,8290,8151,8211,9160,96280.0,11600000.0
2004-08-27,8310,8329,8181,8310,4220,97440.0,11600000.0
2004-08-30,8399,8399,8181,8290,1270,97208.0,11600000.0
2004-08-31,8379,8379,8141,8261,1750,96860.0,11600000.0
2004-09-01,8349,8656,8300,8300,16010,97324.0,11600000.0
2004-09-02,8221,8369,8211,8350,3590,97904.0,11600000.0
2004-09-03,8349,8606,8240,8607,5220,100920.0,11600000.0
2004-09-06,8438,8775,8438,8706,7330,102080.0,11600000.0
2004-09-07,8715,9645,8715,9428,20330,110548.0,11600000.0
2004-09-08,9447,9675,9200,9210,6734,107996.0,11600000.0
2004-09-09,9240,9299,8903,9250,20720,108460.0,11600000.0
2004-09-10,9022,9190,8814,9052,8630,106140.0,11600000.0
2004-09-13,9002,9200,8903,9151,4600,107300.0,11600000.0
2004-09-14,9032,9289,8923,9290,3590,108924.0,11600000.0
2004-09-15,9200,9240,9062,9191,5947,107764.0,11600000.0
2004-09-16,9190,9596,9131,9487,17030,111244.0,11600000.0
2004-09-17,9497,9744,9348,9359,15770,109736.0,11600000.0
2004-09-20,9200,9556,9200,9309,17060,109156.0,11600000.0
2004-09-21,9497,10387,9250,9943,32024,116580.0,11600000.0
2004-09-22,10338,10338,9754,9834,9280,115304.0,11600000.0
2004-09-23,9893,11129,9893,10536,31070,123540.0,11600000.0
2004-09-24,10387,12069,10387,12070,149200,141520.0,11600000.0
2004-09-30,13850,13850,13850,13850,37070,162400.0,11600000.0
2004-10-01,15334,15828,13899,14642,279703,171680.0,11600000.0
2004-10-04,14048,15334,13405,15334,254723,179800.0,11600000.0
2004-10-05,15235,15927,13850,13850,201244,162400.0,11600000.0
2004-10-06,13850,13949,12663,13356,133323,156600.0,11600000.0
2004-10-07,13652,13949,13108,13455,105570,157760.0,11600000.0
2004-10-08,13256,13751,12465,12564,98282,147320.0,11600000.0
2004-10-11,12663,13108,12217,12960,59280,151960.0,11600000.0
2004-10-12,12663,13306,11871,12070,73268,141520.0,11600000.0
2004-10-13,12020,12415,11921,12366,38413,145000.0,11600000.0
2004-10-14,12217,12316,11871,12168,29820,142680.0,11600000.0
2004-10-15,11673,12217,11327,11525,47611,135140.0,11600000.0
2004-10-18,11426,11921,11080,11674,38039,136880.0,11600000.0
2004-10-19,11772,13405,11723,13405,135335,157180.0,11600000.0
2004-10-20,13256,13355,12267,12515,60637,146740.0,11600000.0
2004-10-21,12762,13306,12069,12811,59640,150220.0,11600000.0
2004-10-22,12712,13207,11673,11773,45935,138040.0,11600000.0
2004-10-25,11574,11624,11129,11525,26750,135140.0,11600000.0
2004-10-26,11327,11772,11080,11278,27930,132240.0,11600000.0
2004-10-27,11327,11574,11179,11377,10940,133400.0,11600000.0
2004-10-28,11574,12168,11426,11872,17122,139200.0,11600000.0
2004-10-29,11772,12860,11574,12861,17530,150800.0,11600000.0
2004-11-01,12267,12860,12267,12465,12791,146160.0,11600000.0
2004-11-02,12415,12959,12366,12614,14080,147900.0,11600000.0
2004-11-03,12613,12860,12366,12416,14454,145580.0,11600000.0
2004-11-04,12663,12762,12415,12713,7050,149060.0,11600000.0
2004-11-05,12762,13355,12663,12960,18030,151960.0,11600000.0
2004-11-08,13058,13207,12663,12960,6750,151960.0,11600000.0
2004-11-09,12959,13949,12959,13652,28339,160080.0,11600000.0
2004-11-10,13602,14443,13602,14345,38410,168200.0,11600000.0
2004-11-11,13998,14394,13949,13999,19371,164140.0,11600000.0
2004-11-12,14097,14245,13157,13158,36692,154280.0,11600000.0
2004-11-15,13108,13108,12910,13059,15935,153120.0,11600000.0
2004-11-16,12959,13108,12514,12515,13700,146740.0,11600000.0
2004-11-17,12811,13157,12514,12564,19286,147320.0,11600000.0
2004-11-18,12465,12564,12316,12465,13250,146160.0,11600000.0
2004-11-19,12217,12762,12217,12465,11800,146160.0,11600000.0
2004-11-22,12316,12465,11970,12119,16206,142100.0,11600000.0
2004-11-23,12316,12465,12069,12465,9180,146160.0,11600000.0
2004-11-24,12217,12762,12217,12564,11410,147320.0,11600000.0
2004-11-25,12465,12811,12366,12465,13124,146160.0,11600000.0
2004-11-26,12564,13256,12415,12614,28610,147900.0,11600000.0
2004-11-29,12811,12910,12168,12861,22920,150800.0,11600000.0
2004-11-30,13207,13207,12415,12564,19381,147320.0,11600000.0
2004-12-01,12811,12811,12465,12614,9350,147900.0,11600000.0
2004-12-02,12811,13009,12712,12713,23600,149060.0,11600000.0
2004-12-03,12762,13207,12712,12861,16701,150800.0,11600000.0
2004-12-06,12762,13009,12514,12713,9410,149060.0,11600000.0
2004-12-07,12564,12762,12020,12168,24861,142680.0,11600000.0
2004-12-08,12168,12366,11723,11872,20350,139200.0,11600000.0
2004-12-09,11871,12118,11080,11179,34790,131080.0,11600000.0
2004-12-10,11179,11723,11179,11723,23610,137460.0,11600000.0
2004-12-13,11377,12020,11377,11921,6460,139780.0,11600000.0
2004-12-14,12069,12069,11574,11674,12680,136880.0,11600000.0
2004-12-15,11574,11871,11574,11674,10540,136880.0,11600000.0
2004-12-16,12118,12118,11377,11476,8350,134560.0,11600000.0
2004-12-17,11772,11871,11574,11773,7450,138040.0,11600000.0
2004-12-20,11772,11970,11278,11822,21780,138620.0,11600000.0
2004-12-21,11822,12020,11624,11773,38120,138040.0,11600000.0
2004-12-22,11673,11970,11574,11674,10120,136880.0,11600000.0
2004-12-23,11673,11921,11377,11377,12092,133400.0,11600000.0
2004-12-24,11228,11624,11228,11377,8472,133400.0,11600000.0
2004-12-27,11278,11574,11080,11229,15972,131660.0,11600000.0
2004-12-28,11179,11327,10684,11179,17080,131080.0,11600000.0
2004-12-29,10882,11327,10882,11130,10920,130500.0,11600000.0
2004-12-30,11030,11426,11030,11377,3240,133400.0,11600000.0
2005-01-03,11228,11426,11129,11377,15860,133400.0,11600000.0
2005-01-04,11377,11377,11179,11179,7830,131080.0,11600000.0
2005-01-05,11278,11475,10981,11476,12720,134560.0,11600000.0
2005-01-06,11278,12069,11129,11328,28540,132820.0,11600000.0
2005-01-07,11327,11574,11080,11080,10480,129920.0,11600000.0
2005-01-10,10783,11129,10783,10882,7480,127600.0,11600000.0
2005-01-11,10585,10684,9250,10041,74120,117740.0,11600000.0
2005-01-12,10140,10437,10140,10239,7720,120060.0,11600000.0
2005-01-13,10338,10931,10239,10882,21600,127600.0,11600000.0
2005-01-14,10585,10981,10536,10932,9620,128180.0,11600000.0
2005-01-17,10931,11030,10684,10882,17310,127600.0,11600000.0
2005-01-18,10882,11080,10585,10783,15880,126440.0,11600000.0
2005-01-19,10832,10882,10585,10783,17951,126440.0,11600000.0
2005-01-20,10635,10882,10387,10882,9909,127600.0,11600000.0
2005-01-21,10882,11030,10733,10981,12860,128760.0,11600000.0
2005-01-24,10981,11030,10882,10981,36760,128760.0,11600000.0
2005-01-25,10981,10981,10585,10586,20960,124120.0,11600000.0
2005-01-26,10585,10832,10585,10783,12980,126440.0,11600000.0
2005-01-27,10684,10931,10684,10932,16410,128180.0,11600000.0
2005-01-28,11080,11871,10931,11674,34461,136880.0,11600000.0
2005-01-31,11772,12267,11426,11426,30161,133980.0,11600000.0
2005-02-01,11475,11822,11080,11822,17560,138620.0,11600000.0
2005-02-02,11822,12811,11822,12070,38662,141520.0,11600000.0
2005-02-03,12465,12613,11970,12416,24569,145580.0,11600000.0
2005-02-04,12118,12762,11723,12713,38042,149060.0,11600000.0
2005-02-07,12465,12811,12366,12515,20851,146740.0,11600000.0
2005-02-11,12465,12465,11871,12119,29680,142100.0,11600000.0
2005-02-14,12168,12613,12118,12465,16002,146160.0,11600000.0
2005-02-15,12267,12910,12267,12762,31721,149640.0,11600000.0
2005-02-16,12860,13058,12663,13059,32470,153120.0,11600000.0
2005-02-17,13207,13800,13058,13702,42790,160660.0,11600000.0
2005-02-18,13701,13701,13157,13257,24420,155440.0,11600000.0
2005-02-21,13602,13602,12663,12811,17820,150220.0,11600000.0
2005-02-22,12811,12860,12168,12267,19630,143840.0,11600000.0
2005-02-23,12069,12267,11772,11971,19880,140360.0,11600000.0
2005-02-24,11772,12465,11772,12119,17901,142100.0,11600000.0
2005-02-25,12217,12366,12118,12119,18720,142100.0,11600000.0
2005-02-28,12217,12613,11921,12366,28279,145000.0,11600000.0
2005-03-02,12366,13355,12168,13257,52010,155440.0,11600000.0
2005-03-03,13256,14147,13256,13652,70581,160080.0,11600000.0
2005-03-04,13355,14245,13355,14048,56263,164720.0,11600000.0
2005-03-07,13850,14196,13058,13059,6460,153120.0,11600000.0
2005-03-08,13108,13553,12860,13009,17582,152540.0,11600000.0
2005-03-09,13108,14196,13108,13850,20270,162400.0,11600000.0
2005-03-10,13652,14344,13355,13356,29330,156600.0,11600000.0
2005-03-11,13454,13949,13405,13751,16621,161240.0,11600000.0
2005-03-14,14048,14295,13553,13553,20820,158920.0,11600000.0
2005-03-15,13553,13652,13108,13257,14650,155440.0,11600000.0
2005-03-16,13701,13701,13108,13207,11602,154860.0,11600000.0
2005-03-17,13058,13553,13058,13356,8270,156600.0,11600000.0
2005-03-18,13355,13504,13157,13504,6823,158340.0,11600000.0
2005-03-21,13504,13504,13108,13108,12890,153700.0,11600000.0
2005-03-22,13355,13355,13058,13059,5600,153120.0,11600000.0
2005-03-23,13058,13058,12564,12713,9761,149060.0,11600000.0
2005-03-24,12663,13058,12564,12960,6311,151960.0,11600000.0
2005-03-25,12613,12959,12613,12663,2201,148480.0,11600000.0
2005-03-28,12860,13256,12860,13257,7100,155440.0,11600000.0
2005-03-29,13009,13207,12762,12762,5450,149640.0,11600000.0
2005-03-30,12564,12860,12514,12564,1980,147320.0,11600000.0
2005-03-31,12663,12959,12663,12762,4970,149640.0,11600000.0
2005-04-01,12762,12959,12613,12614,3300,147900.0,11600000.0
2005-04-04,13009,13009,12564,12762,4020,149640.0,11600000.0
2005-04-06,12514,13009,12514,12910,12860,151380.0,11600000.0
2005-04-07,12663,13009,12663,12663,2601,148480.0,11600000.0
2005-04-08,12663,12910,12613,12614,1602,147900.0,11600000.0
2005-04-11,12663,12959,12465,12564,6590,147320.0,11600000.0
2005-04-12,12762,12860,12564,12564,5620,147320.0,11600000.0
2005-04-13,12811,12811,12514,12515,2967,146740.0,11600000.0
2005-04-14,12415,12762,12118,12119,8820,142100.0,11600000.0
2005-04-15,12366,12415,12217,12267,5750,143840.0,11600000.0
2005-04-18,12267,12267,11921,12070,4300,141520.0,11600000.0
2005-04-19,11970,12316,11970,11971,5140,140360.0,11600000.0
2005-04-20,12168,12217,11871,11872,5200,139200.0,11600000.0
2005-04-21,11822,11970,11822,11822,6910,138620.0,11600000.0
2005-04-22,11871,12069,11723,11872,4480,139200.0,11600000.0
2005-04-25,11723,12168,11723,11822,5170,138620.0,11600000.0
2005-04-26,12069,12069,11673,11674,3140,136880.0,11600000.0
2005-04-27,11624,11871,11525,11773,6190,138040.0,11600000.0
2005-04-28,11525,11871,11525,11525,3870,135140.0,11600000.0
2005-04-29,11673,11673,11278,11476,5300,134560.0,11600000.0
2005-05-02,11377,11772,11377,11773,3210,138040.0,11600000.0
2005-05-03,11377,11772,11377,11377,4390,133400.0,11600000.0
