삼호(001880),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-07-18,3139,3349,3139,3197,4110,17524.0,10400000.0
2003-07-21,3159,3227,3151,3149,24221,17264.0,10400000.0
2003-07-22,3196,3196,3035,3074,38540,16848.0,10400000.0
2003-07-23,3036,3104,3036,3064,22090,16796.0,10400000.0
2003-07-24,3046,3092,3035,3055,7820,16744.0,10400000.0
2003-07-25,3046,3084,3035,3074,24140,16848.0,10400000.0
2003-07-28,3073,3528,3073,3529,175914,19344.0,10400000.0
2003-07-29,4042,4042,3339,3406,721610,18668.0,10400000.0
2003-07-30,3367,3435,3253,3254,167094,17836.0,10400000.0
2003-07-31,3339,3443,3225,3443,128880,18876.0,10400000.0
2003-08-01,3359,3500,3329,3330,102950,18252.0,10400000.0
2003-08-04,3291,3329,3253,3292,46280,18044.0,10400000.0
2003-08-05,3378,3378,3234,3273,34090,17940.0,10400000.0
2003-08-06,3282,3386,3272,3387,38210,18564.0,10400000.0
2003-08-07,3386,3424,3320,3387,65462,18564.0,10400000.0
2003-08-08,3444,3520,3387,3415,188770,18720.0,10400000.0
2003-08-11,3424,3471,3348,3368,58752,18460.0,10400000.0
2003-08-12,3491,3491,3368,3415,23590,18720.0,10400000.0
2003-08-13,3416,3435,3130,3424,47870,18772.0,10400000.0
2003-08-14,3471,3501,3387,3453,81108,18928.0,10400000.0
2003-08-18,3417,3502,3398,3462,139660,18980.0,10400000.0
2003-08-19,3500,3737,3481,3662,205385,20072.0,10400000.0
2003-08-20,3680,3813,3615,3662,120020,20072.0,10400000.0
2003-08-21,3719,3986,3681,3984,175250,21840.0,10400000.0
2003-08-22,4062,4231,3899,4003,188470,21944.0,10400000.0
2003-08-25,4013,4062,3891,3946,106122,21632.0,10400000.0
2003-08-26,4062,4062,3853,3851,98530,21112.0,10400000.0
2003-08-27,3872,3919,3739,3794,134400,20800.0,10400000.0
2003-08-28,3785,3852,3749,3747,82880,20540.0,10400000.0
2003-08-29,3757,3929,3749,3927,106580,21528.0,10400000.0
2003-09-01,4004,4078,3890,3956,87050,21684.0,10400000.0
2003-09-02,3955,4325,3936,4326,219574,23712.0,10400000.0
2003-09-03,4448,4448,4116,4174,133160,22880.0,10400000.0
2003-09-04,4260,4630,4241,4307,445590,23608.0,10400000.0
2003-09-05,4365,4365,4147,4202,87910,23036.0,10400000.0
2003-09-08,4193,4203,4043,4098,41530,22464.0,10400000.0
2003-09-09,4079,4308,4052,4221,72950,23140.0,10400000.0
2003-09-15,4306,4459,4203,4250,62940,23296.0,10400000.0
2003-09-16,4231,4307,4155,4297,58820,23556.0,10400000.0
2003-09-17,4270,4594,4213,4421,220970,24232.0,10400000.0
2003-09-18,4440,4543,4355,4506,98310,24700.0,10400000.0
2003-09-19,4486,4687,4429,4506,134388,24700.0,10400000.0
2003-09-22,4478,4478,4116,4193,127950,22984.0,10400000.0
2003-09-23,4136,4174,3947,4117,183350,22568.0,10400000.0
2003-09-24,4023,4165,4023,4117,151010,22568.0,10400000.0
2003-09-25,3985,3985,3832,3975,233980,21788.0,10400000.0
2003-09-26,3976,3986,3861,3889,103590,21320.0,10400000.0
2003-09-29,3909,3966,3814,3823,36230,20956.0,10400000.0
2003-09-30,3843,3881,3758,3813,122970,20904.0,10400000.0
2003-10-01,3758,3881,3720,3832,55600,21008.0,10400000.0
2003-10-02,3891,3891,3796,3832,44990,21008.0,10400000.0
2003-10-06,3842,3880,3804,3851,45490,21112.0,10400000.0
2003-10-07,3852,3890,3803,3842,57730,21060.0,10400000.0
2003-10-08,3833,3852,3795,3804,30430,20852.0,10400000.0
2003-10-09,3796,4024,3796,3832,33840,21008.0,10400000.0
2003-10-10,3842,3957,3834,3889,75500,21320.0,10400000.0
2003-10-13,3910,3910,3701,3775,66280,20696.0,10400000.0
2003-10-14,3748,3756,3566,3624,322220,19864.0,10400000.0
2003-10-15,3681,3692,3654,3671,57050,20124.0,10400000.0
2003-10-16,3699,3737,3672,3719,38920,20384.0,10400000.0
2003-10-17,3692,3852,3692,3709,29950,20332.0,10400000.0
2003-10-20,3718,3784,3718,3757,66940,20592.0,10400000.0
2003-10-21,3860,3860,3672,3700,22400,20280.0,10400000.0
2003-10-22,3671,3756,3671,3757,26240,20592.0,10400000.0
2003-10-23,3699,3729,3585,3624,72500,19864.0,10400000.0
2003-10-24,3624,3662,3624,3633,32960,19916.0,10400000.0
2003-10-27,3634,3730,3634,3728,162610,20436.0,10400000.0
2003-10-28,3756,3852,3623,3662,774030,20072.0,10400000.0
2003-10-29,3681,3719,3616,3633,102060,19916.0,10400000.0
2003-10-30,3642,3680,3585,3586,87690,19656.0,10400000.0
2003-10-31,3577,3634,3482,3586,92650,19656.0,10400000.0
2003-11-03,3539,3634,3539,3586,66170,19656.0,10400000.0
2003-11-04,3615,3681,3509,3567,100220,19552.0,10400000.0
2003-11-05,3566,3566,3482,3548,98140,19448.0,10400000.0
2003-11-06,3501,3615,3490,3529,52610,19344.0,10400000.0
2003-11-07,3528,3539,3490,3510,41730,19240.0,10400000.0
2003-11-10,3509,3596,3435,3491,82210,19136.0,10400000.0
2003-11-11,3444,3509,3425,3491,62320,19136.0,10400000.0
2003-11-12,3491,3529,3464,3519,23615,19292.0,10400000.0
2003-11-13,3566,3566,3471,3529,19660,19344.0,10400000.0
2003-11-14,3509,3756,3509,3700,146290,20280.0,10400000.0
2003-11-17,3719,3719,3597,3652,57670,20020.0,10400000.0
2003-11-18,3623,3738,3585,3586,65275,19656.0,10400000.0
2003-11-19,3558,3577,3471,3529,39900,19344.0,10400000.0
2003-11-20,3530,3568,3464,3500,24980,19188.0,10400000.0
2003-11-21,3452,3605,3452,3491,24190,19136.0,10400000.0
2003-11-24,3472,3472,3360,3358,94140,18408.0,10400000.0
2003-11-25,3359,3795,3359,3567,181430,19552.0,10400000.0
2003-11-26,3577,3784,3577,3624,65778,19864.0,10400000.0
2003-11-27,3699,3748,3585,3624,41610,19864.0,10400000.0
2003-11-28,3691,3691,3604,3624,35650,19864.0,10400000.0
2003-12-01,3605,3929,3605,3709,153348,20332.0,10400000.0
2003-12-02,3928,3928,3748,3823,48900,20956.0,10400000.0
2003-12-03,3853,3853,3739,3794,35355,20800.0,10400000.0
2003-12-04,3749,3834,3749,3832,36000,21008.0,10400000.0
2003-12-05,3699,3794,3699,3757,27240,20592.0,10400000.0
2003-12-08,3795,3823,3730,3728,18560,20436.0,10400000.0
2003-12-09,3700,3823,3700,3747,10580,20540.0,10400000.0
2003-12-10,3692,3796,3559,3775,11800,20696.0,10400000.0
2003-12-11,3937,3937,3605,3633,34550,19916.0,10400000.0
2003-12-12,3624,3910,3624,3709,56860,20332.0,10400000.0
2003-12-15,3852,3890,3738,3842,46530,21060.0,10400000.0
2003-12-16,3710,3803,3700,3804,22260,20852.0,10400000.0
2003-12-17,3756,3794,3680,3700,49220,20280.0,10400000.0
2003-12-18,3654,3757,3654,3709,10380,20332.0,10400000.0
2003-12-19,3680,3794,3680,3757,71340,20592.0,10400000.0
2003-12-22,3701,3842,3701,3832,52740,21008.0,10400000.0
2003-12-23,3795,4136,3795,3946,170400,21632.0,10400000.0
2003-12-24,4005,4250,3948,4022,176010,22048.0,10400000.0
2003-12-26,4079,4108,3947,4060,111570,22256.0,10400000.0
2003-12-29,3947,4061,3841,3918,76780,21476.0,10400000.0
2003-12-30,3918,4005,3910,3965,70310,21736.0,10400000.0
2004-01-02,3967,4051,3948,4022,68780,22048.0,10400000.0
2004-01-05,3965,4069,3927,4051,58320,22204.0,10400000.0
2004-01-06,4070,4212,4042,4136,69000,22672.0,10400000.0
2004-01-07,4213,4213,4090,4164,58955,22828.0,10400000.0
2004-01-08,4174,4174,4042,4136,86655,22672.0,10400000.0
2004-01-09,4098,4165,4062,4060,63682,22256.0,10400000.0
2004-01-12,4062,4079,3872,3908,54715,21424.0,10400000.0
2004-01-13,3853,3948,3842,3908,40960,21424.0,10400000.0
2004-01-14,3909,4079,3861,4060,33960,22256.0,10400000.0
2004-01-15,3966,4212,3966,4155,95600,22776.0,10400000.0
2004-01-16,4154,4249,4078,4250,92130,23296.0,10400000.0
2004-01-19,4288,4887,4193,4885,317730,26780.0,10400000.0
2004-01-20,5028,5387,4581,4914,358818,26936.0,10400000.0
2004-01-26,4990,5265,4772,5132,215530,28132.0,10400000.0
2004-01-27,5200,5304,5048,5123,185972,28080.0,10400000.0
2004-01-28,5047,5123,4856,4857,137330,26624.0,10400000.0
2004-01-29,4743,4972,4705,4828,112980,26468.0,10400000.0
2004-01-30,5349,5349,4951,4990,77450,27352.0,10400000.0
2004-02-02,4981,5074,4913,4914,54879,26936.0,10400000.0
2004-02-03,4932,5218,4780,5009,238930,27456.0,10400000.0
2004-02-04,4951,5123,4894,4933,52200,27040.0,10400000.0
2004-02-05,4895,5047,4742,4819,106710,26416.0,10400000.0
2004-02-06,4780,5008,4742,4971,90440,27248.0,10400000.0
2004-02-09,4913,5008,4837,4952,25980,27144.0,10400000.0
2004-02-10,5124,5124,4934,5066,33550,27768.0,10400000.0
2004-02-11,5048,5114,5029,5066,25570,27768.0,10400000.0
2004-02-12,5123,5123,4913,4933,38040,27040.0,10400000.0
2004-02-13,4857,5067,4857,4961,38990,27196.0,10400000.0
2004-02-16,5010,5086,4953,5066,59200,27768.0,10400000.0
2004-02-17,5067,5067,4839,5028,56170,27560.0,10400000.0
2004-02-18,5028,5597,5028,5407,127130,29640.0,10400000.0
2004-02-19,5502,5502,5246,5255,45479,28808.0,10400000.0
2004-02-20,5218,5558,5218,5540,74852,30368.0,10400000.0
2004-02-23,5559,6242,5540,6071,233059,33280.0,10400000.0
2004-02-24,5956,6517,5956,6071,197830,33280.0,10400000.0
2004-02-25,5976,6338,5976,6175,88650,33852.0,10400000.0
2004-02-26,6108,6223,6070,6147,101430,33696.0,10400000.0
2004-02-27,6015,6148,5693,5787,80956,31720.0,10400000.0
2004-03-02,5701,5873,5589,5843,63604,32032.0,10400000.0
2004-03-03,5882,5939,5256,5502,194180,30160.0,10400000.0
2004-03-04,5540,5578,5322,5350,105790,29328.0,10400000.0
2004-03-05,5579,5854,5388,5787,148990,31720.0,10400000.0
2004-03-08,5788,5883,5598,5806,162166,31824.0,10400000.0
2004-03-09,5749,6052,5749,5976,66100,32760.0,10400000.0
2004-03-10,5994,6261,5994,6071,114880,33280.0,10400000.0
2004-03-11,6052,6166,5882,6071,61750,33280.0,10400000.0
2004-03-12,5948,6253,5502,6071,181200,33280.0,10400000.0
2004-03-15,5921,6205,5921,6157,51430,33748.0,10400000.0
2004-03-16,6014,6452,5987,6451,94260,35360.0,10400000.0
2004-03-17,6601,6859,6479,6773,148860,37128.0,10400000.0
2004-03-18,6831,6869,6490,6489,60504,35568.0,10400000.0
2004-03-19,6498,6727,6498,6564,27020,35984.0,10400000.0
2004-03-22,6461,6548,6357,6394,82700,35048.0,10400000.0
2004-03-23,6271,6415,6271,6299,45860,34528.0,10400000.0
2004-03-24,6185,6441,6185,6194,60778,33956.0,10400000.0
2004-03-25,6148,6281,6072,6119,48690,33540.0,10400000.0
2004-03-26,6440,6440,6157,6242,62010,34216.0,10400000.0
2004-03-29,6185,6262,6101,6232,34630,34164.0,10400000.0
2004-03-30,6195,6345,6165,6261,35400,34320.0,10400000.0
2004-03-31,6186,6396,6186,6318,33290,34632.0,10400000.0
2004-04-01,6357,6528,6338,6432,41920,35256.0,10400000.0
2004-04-02,6434,6434,6281,6280,34970,34424.0,10400000.0
2004-04-06,6280,6280,5882,6071,83390,33280.0,10400000.0
2004-04-07,6071,6071,5920,6071,52450,33280.0,10400000.0
2004-04-08,6006,6215,5929,6213,45890,34060.0,10400000.0
2004-04-09,6261,6640,6109,6640,108540,36400.0,10400000.0
2004-04-12,6537,6972,6537,6821,149680,37388.0,10400000.0
2004-04-13,6822,6830,6460,6583,44530,36088.0,10400000.0
2004-04-14,6584,6736,6548,6669,57410,36556.0,10400000.0
2004-04-16,6670,6670,6471,6489,23270,35568.0,10400000.0
2004-04-19,6300,6621,6300,6489,17310,35568.0,10400000.0
2004-04-20,6394,6546,6394,6517,23520,35724.0,10400000.0
2004-04-21,6414,6622,6395,6394,21700,35048.0,10400000.0
2004-04-22,6575,6575,6281,6489,36080,35568.0,10400000.0
2004-04-23,6385,6567,6262,6432,35530,35256.0,10400000.0
2004-04-26,6357,6434,6281,6337,16670,34736.0,10400000.0
2004-04-27,6326,6441,6261,6441,28390,35308.0,10400000.0
2004-04-28,6347,6510,6300,6318,29830,34632.0,10400000.0
2004-04-29,6319,6319,6071,6138,24480,33644.0,10400000.0
2004-04-30,6071,6223,5237,6071,24580,33280.0,10400000.0
2004-05-03,5787,6071,5787,5976,19280,32760.0,10400000.0
2004-05-04,5901,6166,5901,6147,21540,33696.0,10400000.0
2004-05-06,6090,6128,5921,5919,13420,32448.0,10400000.0
2004-05-07,5796,6052,5796,6014,17630,32968.0,10400000.0
2004-05-10,5852,5985,5160,5635,54800,30888.0,10400000.0
2004-05-11,5238,5570,5238,5350,20520,29328.0,10400000.0
2004-05-12,5349,5634,5349,5597,30630,30680.0,10400000.0
2004-05-13,5693,6025,5635,5881,65420,32240.0,10400000.0
2004-05-14,5977,6167,5674,5768,114330,31616.0,10400000.0
2004-05-17,5882,5882,5368,5464,15440,29952.0,10400000.0
2004-05-18,5673,5673,5360,5407,22330,29640.0,10400000.0
2004-05-19,5408,5693,5408,5692,14480,31200.0,10400000.0
2004-05-20,5635,5976,5635,5957,46610,32656.0,10400000.0
2004-05-21,5891,6052,5891,5938,7410,32552.0,10400000.0
2004-05-24,6215,6215,5693,5862,5020,32136.0,10400000.0
2004-05-25,5852,5852,5501,5616,8930,30784.0,10400000.0
2004-05-27,5655,5788,5655,5730,5920,31408.0,10400000.0
2004-05-28,5609,5827,5609,5673,12700,31096.0,10400000.0
2004-05-31,5501,5768,5501,5559,10260,30472.0,10400000.0
2004-06-01,5427,5712,5408,5711,10970,31304.0,10400000.0
2004-06-02,5883,5883,5578,5644,4120,30940.0,10400000.0
2004-06-03,5559,5738,5501,5502,9510,30160.0,10400000.0
2004-06-04,5455,5597,5406,5502,10530,30160.0,10400000.0
2004-06-07,5674,5674,5350,5549,520,30420.0,10400000.0
2004-06-08,5406,5539,5406,5540,4550,30368.0,10400000.0
2004-06-09,5349,5730,5349,5502,5020,30160.0,10400000.0
2004-06-10,5559,5559,5322,5502,10210,30160.0,10400000.0
2004-06-11,5294,5502,5294,5483,5760,30056.0,10400000.0
2004-06-14,5277,5446,4991,5379,4480,29484.0,10400000.0
2004-06-15,5314,5314,5123,5312,4390,29120.0,10400000.0
2004-06-16,5313,5330,5123,5208,11270,28548.0,10400000.0
2004-06-17,5048,5208,5010,5198,5710,28496.0,10400000.0
2004-06-18,5122,5207,4932,5009,20850,27456.0,10400000.0
2004-06-21,4943,5123,4837,4838,22180,26520.0,10400000.0
2004-06-22,4650,4819,4650,4705,12670,25792.0,10400000.0
2004-06-23,4857,4857,4554,4724,6090,25896.0,10400000.0
2004-06-24,4581,4649,4554,4563,19240,25012.0,10400000.0
2004-06-25,4564,4689,4441,4440,13550,24336.0,10400000.0
2004-06-28,4459,4913,4306,4307,12340,23608.0,10400000.0
2004-06-29,4365,4498,4346,4421,8450,24232.0,10400000.0
2004-06-30,4364,4574,4364,4572,13060,25064.0,10400000.0
2004-07-01,4479,4620,4479,4591,6190,25168.0,10400000.0
2004-07-02,4555,4575,4270,4421,7230,24232.0,10400000.0
2004-07-05,4421,4459,4307,4392,9320,24076.0,10400000.0
2004-07-06,4365,4487,4261,4259,10590,23348.0,10400000.0
2004-07-07,4174,4269,3985,4136,24600,22672.0,10400000.0
2004-07-08,4135,4544,4135,4174,13540,22880.0,10400000.0
2004-07-09,4192,4306,4184,4288,4840,23504.0,10400000.0
2004-07-12,4165,4326,4165,4231,3783,23192.0,10400000.0
2004-07-13,4174,4326,4116,4136,8314,22672.0,10400000.0
2004-07-14,4174,4174,4042,4136,27840,22672.0,10400000.0
2004-07-15,4260,4260,4042,4136,4950,22672.0,10400000.0
2004-07-16,4061,4127,4061,4117,1060,22568.0,10400000.0
2004-07-19,4078,4211,4078,4212,3260,23088.0,10400000.0
2004-07-20,4116,4287,4116,4212,4810,23088.0,10400000.0
2004-07-21,4345,4345,3985,4079,37600,22360.0,10400000.0
2004-07-22,4079,4079,3986,4041,21940,22152.0,10400000.0
2004-07-23,4069,4107,4042,4070,5870,22308.0,10400000.0
2004-07-26,4042,4116,4042,4117,2400,22568.0,10400000.0
2004-07-27,4116,4126,4031,4070,2810,22308.0,10400000.0
2004-07-28,4005,4079,4005,4041,7216,22152.0,10400000.0
2004-07-29,4005,4043,3795,3984,14820,21840.0,10400000.0
2004-07-30,3929,4062,3929,3984,7480,21840.0,10400000.0
2004-08-02,3986,3986,3872,3984,12870,21840.0,10400000.0
2004-08-03,4136,4136,3853,3946,3520,21632.0,10400000.0
2004-08-04,3834,3910,3834,3908,3340,21424.0,10400000.0
2004-08-05,3815,4479,3815,3927,2150,21528.0,10400000.0
2004-08-06,3929,3986,3872,3927,6820,21528.0,10400000.0
2004-08-09,3936,4042,3936,3937,2620,21580.0,10400000.0
2004-08-10,3899,3956,3899,3946,5150,21632.0,10400000.0
2004-08-11,3910,4062,3910,3984,30070,21840.0,10400000.0
2004-08-12,3985,4497,3985,4250,122236,23296.0,10400000.0
2004-08-13,4249,4401,4192,4364,36154,23920.0,10400000.0
2004-08-16,4306,4439,4306,4307,24260,23608.0,10400000.0
2004-08-17,4383,4544,4307,4392,22450,24076.0,10400000.0
2004-08-18,4363,4439,4306,4364,5030,23920.0,10400000.0
2004-08-19,4431,4460,4365,4440,15300,24336.0,10400000.0
2004-08-20,4382,4448,4363,4364,3814,23920.0,10400000.0
2004-08-23,4268,4420,4268,4364,7880,23920.0,10400000.0
2004-08-24,4268,4448,4268,4326,9020,23712.0,10400000.0
2004-08-25,4365,4621,4319,4402,33800,24128.0,10400000.0
2004-08-26,4498,4498,4412,4421,16320,24232.0,10400000.0
2004-08-27,4384,4460,4384,4421,20750,24232.0,10400000.0
2004-08-30,4458,4486,4336,4345,22000,23816.0,10400000.0
2004-08-31,4383,4383,4023,4174,136540,22880.0,10400000.0
2004-09-01,4174,4326,4108,4297,186450,23556.0,10400000.0
2004-09-02,4299,4517,4223,4477,181090,24544.0,10400000.0
2004-09-03,4498,4602,4422,4534,30650,24856.0,10400000.0
2004-09-06,4479,4536,4422,4421,27210,24232.0,10400000.0
2004-09-07,4422,4915,4422,4772,110234,26156.0,10400000.0
2004-09-08,4877,4877,4517,4515,69170,24752.0,10400000.0
2004-09-09,4498,4762,4479,4610,65670,25272.0,10400000.0
2004-09-10,4555,4705,4498,4496,35774,24648.0,10400000.0
2004-09-13,4555,4640,4460,4458,15150,24440.0,10400000.0
2004-09-14,4460,4536,4365,4440,20480,24336.0,10400000.0
2004-09-15,4344,4467,4344,4345,12024,23816.0,10400000.0
2004-09-16,4306,4524,4306,4525,25326,24804.0,10400000.0
2004-09-17,4460,4688,4460,4515,34880,24752.0,10400000.0
2004-09-20,4650,4650,4460,4515,16900,24752.0,10400000.0
2004-09-21,4479,4612,4479,4572,47680,25064.0,10400000.0
2004-09-22,4564,4574,4460,4458,23444,24440.0,10400000.0
2004-09-23,4326,4467,4269,4468,60920,24492.0,10400000.0
2004-09-24,4478,4638,4478,4601,44160,25220.0,10400000.0
2004-09-30,4574,4839,4422,4809,80380,26364.0,10400000.0
2004-10-01,4839,4877,4697,4828,40490,26468.0,10400000.0
2004-10-04,4837,5046,4837,4952,56780,27144.0,10400000.0
2004-10-05,4953,5124,4896,5066,75260,27768.0,10400000.0
2004-10-06,4953,5124,4945,5047,37220,27664.0,10400000.0
2004-10-07,5010,5296,5010,5123,36640,28080.0,10400000.0
2004-10-08,5124,5399,5124,5398,47120,29588.0,10400000.0
2004-10-11,5427,5674,5257,5673,40380,31096.0,10400000.0
2004-10-12,5692,5872,5540,5625,66003,30836.0,10400000.0
2004-10-13,5627,6063,5483,5957,93290,32656.0,10400000.0
2004-10-14,5958,6584,5892,6043,154820,33124.0,10400000.0
2004-10-15,5941,6034,5645,5692,38580,31200.0,10400000.0
2004-10-18,5691,6070,5691,5929,221273,32500.0,10400000.0
2004-10-19,5902,5968,5750,5900,54301,32344.0,10400000.0
2004-10-20,5901,6261,5635,5758,55777,31564.0,10400000.0
2004-10-21,5701,5940,5322,5663,42640,31044.0,10400000.0
2004-10-22,5578,6013,5444,5521,63200,30264.0,10400000.0
2004-10-25,5521,6223,5406,6109,113370,33488.0,10400000.0
2004-10-26,6148,7021,6148,7020,425196,38480.0,10400000.0
2004-10-27,7021,8074,7021,8073,986352,44252.0,10400000.0
2004-10-28,8348,8517,7872,8101,553755,44408.0,10400000.0
2004-10-29,8102,9013,7854,8443,475611,46280.0,10400000.0
2004-11-01,8444,8728,8063,8443,300694,46280.0,10400000.0
2004-11-02,8605,8727,8349,8538,313294,46800.0,10400000.0
2004-11-03,8348,8708,8158,8452,171308,46332.0,10400000.0
2004-11-04,8368,8556,8254,8443,112750,46280.0,10400000.0
2004-11-05,8728,8728,8094,8253,138976,45240.0,10400000.0
2004-11-08,8131,8425,7780,7779,129318,42640.0,10400000.0
2004-11-09,7865,8349,7770,8348,130787,45760.0,10400000.0
2004-11-10,8349,8728,8349,8443,117280,46280.0,10400000.0
2004-11-11,8348,9476,8348,9315,357570,51064.0,10400000.0
2004-11-12,9505,10113,9106,9258,250900,50752.0,10400000.0
2004-11-15,9315,9449,7873,8575,66847,47008.0,10400000.0
2004-11-16,8491,8701,8263,8310,94820,45552.0,10400000.0
2004-11-17,8166,8517,8158,8414,51720,46124.0,10400000.0
2004-11-18,8444,8518,8159,8187,51800,44876.0,10400000.0
2004-11-19,8064,8445,8064,8196,20030,44928.0,10400000.0
2004-11-22,8063,8074,7818,7930,46310,43472.0,10400000.0
2004-11-23,8140,8254,7949,8149,42410,44668.0,10400000.0
2004-11-24,8215,8291,7987,7987,30070,43784.0,10400000.0
2004-11-25,7987,8281,7921,8082,44480,44304.0,10400000.0
2004-11-26,8083,8445,7988,8329,34500,45656.0,10400000.0
2004-11-29,8349,8632,8235,8538,45570,46800.0,10400000.0
2004-11-30,8709,8747,8444,8718,34250,47788.0,10400000.0
2004-12-01,8642,8831,8518,8651,47185,47424.0,10400000.0
2004-12-02,8879,9353,8575,9277,60610,50856.0,10400000.0
2004-12-03,9088,9678,8919,9448,79920,51792.0,10400000.0
2004-12-06,9640,9640,9156,9486,48560,52000.0,10400000.0
2004-12-07,9467,9486,9124,9353,23734,51272.0,10400000.0
2004-12-08,9106,9430,9106,9202,27290,50440.0,10400000.0
2004-12-09,9155,9430,9014,9287,31690,50908.0,10400000.0
2004-12-10,9116,9382,8746,8746,20360,47944.0,10400000.0
2004-12-13,8536,9069,8536,8746,24870,47944.0,10400000.0
2004-12-14,8576,9107,8576,8898,50400,48776.0,10400000.0
2004-12-15,8824,10057,8785,10055,148180,55120.0,10400000.0
2004-12-16,10017,10872,9696,10492,100130,57512.0,10400000.0
2004-12-17,10266,10492,8937,10169,111650,55744.0,10400000.0
2004-12-20,10018,10304,9809,10302,60220,56472.0,10400000.0
2004-12-21,10151,10910,10151,10435,69890,57200.0,10400000.0
2004-12-22,10339,10644,10246,10435,159952,57200.0,10400000.0
2004-12-23,10303,10625,10303,10416,21150,57096.0,10400000.0
2004-12-24,10322,10472,10151,10416,21780,57096.0,10400000.0
2004-12-27,10473,10530,10056,10321,66620,56576.0,10400000.0
2004-12-28,9886,10417,9886,10055,48430,55120.0,10400000.0
2004-12-29,10416,10416,9904,10226,23890,56056.0,10400000.0
2004-12-30,10075,10340,10056,10226,42360,56056.0,10400000.0
2005-01-03,10228,10247,10056,10188,34400,55848.0,10400000.0
2005-01-04,10094,10720,10094,10473,47090,57408.0,10400000.0
2005-01-05,10530,12030,10359,12028,208030,65936.0,10400000.0
2005-01-06,12352,13832,12352,13831,490172,75816.0,10400000.0
2005-01-07,15140,15880,13754,14381,324750,78832.0,10400000.0
2005-01-10,14514,14988,13564,14988,135962,82160.0,10400000.0
2005-01-11,15332,15539,14515,15178,279120,83200.0,10400000.0
2005-01-12,15179,15386,14515,14741,136580,80808.0,10400000.0
2005-01-13,14439,15367,14439,14628,60215,80184.0,10400000.0
2005-01-14,14609,15159,13869,14988,80780,82160.0,10400000.0
2005-01-17,15293,17227,15179,17075,159259,93600.0,10400000.0
2005-01-18,16373,18858,16373,17492,277510,95888.0,10400000.0
2005-01-19,17741,18784,17417,17739,179900,97240.0,10400000.0
2005-01-20,17836,18195,17283,17834,61795,97760.0,10400000.0
2005-01-21,17817,17836,17077,17075,51151,93600.0,10400000.0
2005-01-24,16696,17760,16317,16449,87684,90168.0,10400000.0
2005-01-25,16316,16657,15823,16183,74194,88712.0,10400000.0
2005-01-26,16508,16658,16051,16354,61890,89648.0,10400000.0
2005-01-27,16373,16583,16107,16145,88005,88504.0,10400000.0
2005-01-28,16050,17264,16050,16696,74011,91520.0,10400000.0
2005-01-31,16696,17265,16165,16506,37640,90480.0,10400000.0
2005-02-01,16280,16489,16089,16316,62350,89440.0,10400000.0
2005-02-02,16069,17416,16069,17417,135310,95472.0,10400000.0
2005-02-03,17967,18974,17589,18213,206432,99840.0,10400000.0
2005-02-04,17928,18896,17834,18783,111660,102960.0,10400000.0
2005-02-07,18424,21535,18424,21534,249670,118040.0,10400000.0
2005-02-11,21818,22199,20016,21628,122960,118560.0,10400000.0
2005-02-14,21817,21817,20301,21249,125860,116480.0,10400000.0
2005-02-15,21250,21250,20017,20680,65820,113360.0,10400000.0
2005-02-16,20396,20776,19731,20111,55720,110240.0,10400000.0
2005-02-17,19731,20967,19731,20111,57490,110240.0,10400000.0
2005-02-18,20206,20394,19637,19921,50395,109200.0,10400000.0
2005-02-21,19921,20395,19921,20395,52820,111800.0,10400000.0
2005-02-22,20585,22578,20206,20395,103050,111800.0,10400000.0
2005-02-23,20111,20111,17454,19162,104782,105040.0,10400000.0
2005-02-24,18973,19826,18973,19731,63630,108160.0,10400000.0
2005-02-25,19731,20207,19162,19731,89264,108160.0,10400000.0
2005-02-28,20111,20206,19161,19352,85050,106080.0,10400000.0
2005-03-02,19352,19637,18592,18593,80830,101920.0,10400000.0
2005-03-03,18232,19256,18213,18783,81770,102960.0,10400000.0
2005-03-04,18803,20303,18784,20111,178192,110240.0,10400000.0
2005-03-07,20301,20680,18935,19921,198875,109200.0,10400000.0
2005-03-08,19542,20016,18973,19826,105855,108680.0,10400000.0
2005-03-09,19352,19731,18783,19731,123710,108160.0,10400000.0
2005-03-10,19256,20206,19256,19921,120210,109200.0,10400000.0
2005-03-11,19920,20111,19542,19921,59730,109200.0,10400000.0
2005-03-14,20112,20112,19257,19541,62040,107120.0,10400000.0
2005-03-15,19921,21154,18973,19731,302808,108160.0,10400000.0
2005-03-16,19162,19731,18973,19731,84090,108160.0,10400000.0
2005-03-17,19731,20017,18974,19636,86620,107640.0,10400000.0
2005-03-18,19731,19921,18974,19636,71290,107640.0,10400000.0
2005-03-21,19161,19352,18973,19257,67040,105560.0,10400000.0
2005-03-22,19543,19543,18879,18972,39540,104000.0,10400000.0
2005-03-23,18879,19353,18215,18213,92170,99840.0,10400000.0
2005-03-24,18214,18309,15481,15481,561792,84864.0,10400000.0
2005-03-25,15482,16432,15274,16430,179130,90064.0,10400000.0
2005-03-28,16432,17077,16337,16942,117218,92872.0,10400000.0
2005-03-29,16829,17077,16508,16980,72760,93080.0,10400000.0
2005-03-30,16694,17075,16506,16885,29358,92560.0,10400000.0
2005-03-31,17644,17644,17075,17454,53830,95680.0,10400000.0
2005-04-01,17077,17627,17058,17625,41230,96616.0,10400000.0
2005-04-04,17398,17722,17341,17625,18030,96616.0,10400000.0
