삼영전자공업(005680),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-03-18,6650,6750,6500,6610,290770,132200.0,20000000.0
2003-03-19,6560,6850,6520,6800,318320,136000.0,20000000.0
2003-03-20,6890,6960,6730,6850,502991,137000.0,20000000.0
2003-03-21,6910,6910,6750,6750,349560,135000.0,20000000.0
2003-03-24,6860,7090,6760,6780,399820,135600.0,20000000.0
2003-03-25,6510,6700,6510,6660,235880,133200.0,20000000.0
2003-03-26,6750,6880,6660,6720,166230,134400.0,20000000.0
2003-03-27,6680,6770,6630,6680,64010,133600.0,20000000.0
2003-03-28,6770,6880,6700,6840,125904,136800.0,20000000.0
2003-03-31,6760,6920,6760,6900,193086,138000.0,20000000.0
2003-04-01,6850,6970,6850,6970,144431,139400.0,20000000.0
2003-04-02,6950,7060,6950,7010,129510,140200.0,20000000.0
2003-04-03,7120,7190,7000,7070,149584,141400.0,20000000.0
2003-04-04,7010,7150,6890,7150,148130,143000.0,20000000.0
2003-04-07,7220,7480,7170,7400,224930,148000.0,20000000.0
2003-04-08,7300,7660,7240,7650,285740,153000.0,20000000.0
2003-04-09,7700,7700,7450,7550,101080,151000.0,20000000.0
2003-04-10,7640,7750,7530,7620,150601,152400.0,20000000.0
2003-04-11,7520,7690,7490,7600,191400,152000.0,20000000.0
2003-04-14,7540,7800,7470,7570,137785,151400.0,20000000.0
2003-04-15,7700,7900,7630,7700,352950,154000.0,20000000.0
2003-04-16,7950,7950,7740,7770,222469,155400.0,20000000.0
2003-04-17,7660,7830,7640,7800,118459,156000.0,20000000.0
2003-04-18,7930,8290,7850,8190,354070,163800.0,20000000.0
2003-04-21,8100,8140,7970,8100,114720,162000.0,20000000.0
2003-04-22,8020,8090,7790,7810,172981,156200.0,20000000.0
2003-04-23,7820,7990,7720,7760,118601,155200.0,20000000.0
2003-04-24,7670,7900,7640,7840,155384,156800.0,20000000.0
2003-04-25,7700,7700,7250,7370,214830,147400.0,20000000.0
2003-04-28,7120,7440,7090,7380,148350,147600.0,20000000.0
2003-04-29,7500,7710,7410,7690,454470,153800.0,20000000.0
2003-04-30,7680,7750,7600,7750,141830,155000.0,20000000.0
2003-05-02,7790,8000,7520,8000,162190,160000.0,20000000.0
2003-05-06,8000,8200,7960,8100,204530,162000.0,20000000.0
2003-05-07,8190,8190,7980,8070,132100,161400.0,20000000.0
2003-05-09,8060,8060,7850,8060,177515,161200.0,20000000.0
2003-05-12,8130,8400,8100,8330,332510,166600.0,20000000.0
2003-05-13,8380,8380,8100,8200,182040,164000.0,20000000.0
2003-05-14,8030,8180,7980,8090,83670,161800.0,20000000.0
2003-05-15,8100,8400,8100,8380,302206,167600.0,20000000.0
2003-05-16,8500,8660,8250,8390,286280,167800.0,20000000.0
2003-05-19,8320,8450,7990,8130,186160,162600.0,20000000.0
2003-05-20,7860,8350,7860,8300,170480,166000.0,20000000.0
2003-05-21,8140,8730,8130,8600,293530,172000.0,20000000.0
2003-05-22,8770,8780,8270,8440,306600,168800.0,20000000.0
2003-05-23,8510,8660,8370,8600,202820,172000.0,20000000.0
2003-05-26,8520,8770,8500,8580,125780,171600.0,20000000.0
2003-05-27,8580,8640,8320,8450,113140,169000.0,20000000.0
2003-05-28,8550,8590,8400,8530,98620,170600.0,20000000.0
2003-05-29,8400,8540,8320,8500,80430,170000.0,20000000.0
2003-05-30,8520,8560,8340,8450,124760,169000.0,20000000.0
2003-06-02,8550,8560,8380,8450,180740,169000.0,20000000.0
2003-06-03,8400,8490,8080,8150,254407,163000.0,20000000.0
2003-06-04,8120,8200,8050,8080,177470,161600.0,20000000.0
2003-06-05,8150,8170,8010,8010,136290,160200.0,20000000.0
2003-06-09,7900,8100,7880,8040,115460,160800.0,20000000.0
2003-06-10,8000,8140,7960,8140,104687,162800.0,20000000.0
2003-06-11,8260,8490,8230,8310,270927,166200.0,20000000.0
2003-06-12,8350,8450,8210,8450,209200,169000.0,20000000.0
2003-06-13,8450,8470,8240,8370,156210,167400.0,20000000.0
2003-06-16,8220,8340,8180,8330,125560,166600.0,20000000.0
2003-06-17,8470,8470,8280,8350,308900,167000.0,20000000.0
2003-06-18,8400,8400,8220,8300,178790,166000.0,20000000.0
2003-06-19,8250,8330,8210,8230,129874,164600.0,20000000.0
2003-06-20,8170,8290,8160,8180,141319,163600.0,20000000.0
2003-06-23,8100,8230,8100,8150,113970,163000.0,20000000.0
2003-06-24,8050,8240,8030,8150,75140,163000.0,20000000.0
2003-06-25,8160,8230,8150,8220,65399,164400.0,20000000.0
2003-06-26,8270,8320,8170,8320,109367,166400.0,20000000.0
2003-06-27,8320,8410,8250,8250,108230,165000.0,20000000.0
2003-06-30,8200,8280,8110,8140,69986,162800.0,20000000.0
2003-07-01,8080,8240,8070,8150,70530,163000.0,20000000.0
2003-07-02,8180,8240,8140,8170,89321,163400.0,20000000.0
2003-07-03,8250,8350,8120,8120,123590,162400.0,20000000.0
2003-07-04,8120,8600,8120,8600,549335,172000.0,20000000.0
2003-07-07,8850,8850,8640,8700,370010,174000.0,20000000.0
2003-07-08,8910,8930,8710,8830,483039,176600.0,20000000.0
2003-07-09,8900,8900,8700,8750,143700,175000.0,20000000.0
2003-07-10,8670,8850,8610,8660,146830,173200.0,20000000.0
2003-07-11,8510,8610,8430,8450,100990,169000.0,20000000.0
2003-07-14,8380,8550,8380,8470,106329,169400.0,20000000.0
2003-07-15,8490,8530,8270,8270,109570,165400.0,20000000.0
2003-07-16,8390,8390,8240,8300,115984,166000.0,20000000.0
2003-07-18,8300,8700,8300,8500,342843,170000.0,20000000.0
2003-07-21,8640,8740,8370,8590,199967,171800.0,20000000.0
2003-07-22,8600,8640,8400,8500,114550,170000.0,20000000.0
2003-07-23,8700,8700,8320,8350,188556,167000.0,20000000.0
2003-07-24,8350,8500,8280,8450,134033,169000.0,20000000.0
2003-07-25,8410,8710,8320,8700,269350,174000.0,20000000.0
2003-07-28,8750,8850,8700,8750,231320,175000.0,20000000.0
2003-07-29,8800,8890,8750,8840,142946,176800.0,20000000.0
2003-07-30,8840,9140,8710,9050,288890,181000.0,20000000.0
2003-07-31,9190,9200,9020,9130,136272,182600.0,20000000.0
2003-08-01,9140,9440,9080,9440,209510,188800.0,20000000.0
2003-08-04,9400,9690,9300,9310,146180,186200.0,20000000.0
2003-08-05,9450,9450,9010,9010,181760,180200.0,20000000.0
2003-08-06,8890,9000,8760,9000,136146,180000.0,20000000.0
2003-08-07,9010,9100,8880,9100,81300,182000.0,20000000.0
2003-08-08,9060,9070,8900,9000,59160,180000.0,20000000.0
2003-08-11,8820,8980,8740,8980,76250,179600.0,20000000.0
2003-08-12,8940,9100,8880,9040,79180,180800.0,20000000.0
2003-08-13,9040,9370,9040,9300,163670,186000.0,20000000.0
2003-08-14,9410,9410,9160,9400,120950,188000.0,20000000.0
2003-08-18,9510,9740,9310,9410,445403,188200.0,20000000.0
2003-08-19,9500,9580,9330,9450,192160,189000.0,20000000.0
2003-08-20,9520,9520,9060,9060,131420,181200.0,20000000.0
2003-08-21,9060,9210,9060,9080,255209,181600.0,20000000.0
2003-08-22,9100,9130,8860,8970,255160,179400.0,20000000.0
2003-08-25,9000,9170,8990,9040,98985,180800.0,20000000.0
2003-08-26,8950,9290,8900,9290,122770,185800.0,20000000.0
2003-08-27,9330,9340,9100,9260,121466,185200.0,20000000.0
2003-08-28,9270,9290,9020,9110,100320,182200.0,20000000.0
2003-08-29,9110,9250,8960,9250,100590,185000.0,20000000.0
2003-09-01,9270,9280,9140,9210,89320,184200.0,20000000.0
2003-09-02,9210,9220,9050,9140,101820,182800.0,20000000.0
2003-09-03,9180,9180,8990,9080,100790,181600.0,20000000.0
2003-09-04,9080,9140,8990,9080,85430,181600.0,20000000.0
2003-09-05,9100,9240,8800,9000,224160,180000.0,20000000.0
2003-09-08,8810,8990,8810,8910,111910,178200.0,20000000.0
2003-09-09,8910,8940,8800,8800,169196,176000.0,20000000.0
2003-09-15,8900,9150,8900,9070,175400,181400.0,20000000.0
2003-09-16,9040,9080,8940,9000,120003,180000.0,20000000.0
2003-09-17,9100,9100,8860,8860,147471,177200.0,20000000.0
2003-09-18,8880,8960,8540,8560,358165,171200.0,20000000.0
2003-09-19,8600,8680,8170,8200,358878,164000.0,20000000.0
2003-09-22,8160,8200,7790,7900,199040,158000.0,20000000.0
2003-09-23,7750,7920,7650,7800,135810,156000.0,20000000.0
2003-09-24,7900,8000,7840,7870,106440,157400.0,20000000.0
2003-09-25,7610,7860,7520,7790,133370,155800.0,20000000.0
2003-09-26,7920,8090,7820,7820,197120,156400.0,20000000.0
2003-09-29,7720,7850,7720,7750,78440,155000.0,20000000.0
2003-09-30,7780,8010,7780,7930,127500,158600.0,20000000.0
2003-10-01,7750,7980,7750,7960,111070,159200.0,20000000.0
2003-10-02,8050,8080,7950,8020,87220,160400.0,20000000.0
2003-10-06,8090,8090,7960,8060,103350,161200.0,20000000.0
2003-10-07,8020,8130,7910,7930,75200,158600.0,20000000.0
2003-10-08,7930,7950,7770,7780,158870,155600.0,20000000.0
2003-10-09,7780,8060,7780,8050,118900,161000.0,20000000.0
2003-10-10,8000,8040,7940,8020,130420,160400.0,20000000.0
2003-10-13,7910,8010,7860,7930,111290,158600.0,20000000.0
2003-10-14,7920,8050,7910,7910,134090,158200.0,20000000.0
2003-10-15,7930,8080,7910,8050,128900,161000.0,20000000.0
2003-10-16,8120,8220,7990,8210,145695,164200.0,20000000.0
2003-10-17,8160,8240,8070,8220,88220,164400.0,20000000.0
2003-10-20,8220,8380,8190,8300,131232,166000.0,20000000.0
2003-10-21,8390,8400,8130,8210,105830,164200.0,20000000.0
2003-10-22,8210,8250,8120,8140,89790,162800.0,20000000.0
2003-10-23,7960,8470,7850,7850,136860,157000.0,20000000.0
2003-10-24,7810,7900,7790,7840,90040,156800.0,20000000.0
2003-10-27,7900,7960,7750,7840,51080,156800.0,20000000.0
2003-10-28,7770,8100,7770,8000,130580,160000.0,20000000.0
2003-10-29,8260,8260,8040,8040,95180,160800.0,20000000.0
2003-10-30,8100,8150,8040,8110,76537,162200.0,20000000.0
2003-10-31,8070,8120,8020,8090,77770,161800.0,20000000.0
2003-11-03,8170,8210,8020,8210,70574,164200.0,20000000.0
2003-11-04,8210,8250,8040,8040,62102,160800.0,20000000.0
2003-11-05,8090,8450,8020,8450,270480,169000.0,20000000.0
2003-11-06,8450,8900,8440,8620,432583,172400.0,20000000.0
2003-11-07,8740,8950,8400,8550,315529,171000.0,20000000.0
2003-11-10,8600,8640,8270,8290,148520,165800.0,20000000.0
2003-11-11,8400,8440,8300,8340,118830,166800.0,20000000.0
2003-11-12,8320,8430,8300,8370,115420,167400.0,20000000.0
2003-11-13,8400,8630,8380,8590,231571,171800.0,20000000.0
2003-11-14,8540,8680,8500,8660,195806,173200.0,20000000.0
2003-11-17,8620,8700,8520,8630,128690,172600.0,20000000.0
2003-11-18,8560,8650,8320,8590,134711,171800.0,20000000.0
2003-11-19,8510,8550,8280,8300,151370,166000.0,20000000.0
2003-11-20,8300,8530,8300,8500,131434,170000.0,20000000.0
2003-11-21,8350,8580,8350,8560,133875,171200.0,20000000.0
2003-11-24,8500,8630,8480,8590,199310,171800.0,20000000.0
2003-11-25,8700,8890,8640,8870,348250,177400.0,20000000.0
2003-11-26,8900,9160,8820,9040,423170,180800.0,20000000.0
2003-11-27,9100,9100,8820,8980,176530,179600.0,20000000.0
2003-11-28,8930,9000,8860,8930,192070,178600.0,20000000.0
2003-12-01,9040,9040,8900,9010,146309,180200.0,20000000.0
2003-12-02,9050,9070,8740,8760,153625,175200.0,20000000.0
2003-12-03,8750,8930,8740,8860,114020,177200.0,20000000.0
2003-12-04,8940,8940,8820,8820,86110,176400.0,20000000.0
2003-12-05,8760,8860,8690,8710,106210,174200.0,20000000.0
2003-12-08,8610,8690,8520,8600,76800,172000.0,20000000.0
2003-12-09,8810,8870,8630,8720,118430,174400.0,20000000.0
2003-12-10,8670,8670,8560,8650,86638,173000.0,20000000.0
2003-12-11,8710,8780,8600,8600,173405,172000.0,20000000.0
2003-12-12,8700,8950,8700,8940,136960,178800.0,20000000.0
2003-12-15,9010,9080,8860,9000,143162,180000.0,20000000.0
2003-12-16,8900,9090,8830,9050,144774,181000.0,20000000.0
2003-12-17,9250,9290,8930,8930,174790,178600.0,20000000.0
2003-12-18,8930,9050,8930,8930,87230,178600.0,20000000.0
2003-12-19,8990,9080,8920,8930,85840,178600.0,20000000.0
2003-12-22,8910,9130,8910,9080,140520,181600.0,20000000.0
2003-12-23,9100,9220,9060,9080,168400,181600.0,20000000.0
2003-12-24,9090,9170,8810,8850,189069,177000.0,20000000.0
2003-12-26,8830,9000,8720,8720,65982,174400.0,20000000.0
2003-12-29,8690,9000,8690,8750,74776,175000.0,20000000.0
2003-12-30,8860,8940,8750,8900,148401,178000.0,20000000.0
2004-01-02,8900,9000,8680,8690,143126,173800.0,20000000.0
2004-01-05,8730,8820,8690,8780,115780,175600.0,20000000.0
2004-01-06,8870,8880,8750,8760,94700,175200.0,20000000.0
2004-01-07,8840,9210,8800,9100,303620,182000.0,20000000.0
2004-01-08,9150,9330,9070,9210,380419,184200.0,20000000.0
2004-01-09,9310,9440,9250,9370,232230,187400.0,20000000.0
2004-01-12,9330,9720,9250,9690,413405,193800.0,20000000.0
2004-01-13,9730,9730,9450,9550,119070,191000.0,20000000.0
2004-01-14,9570,9750,9450,9550,176077,191000.0,20000000.0
2004-01-15,9520,9580,9280,9440,107040,188800.0,20000000.0
2004-01-16,9440,9750,9380,9670,176380,193400.0,20000000.0
2004-01-19,9710,9850,9500,9560,174717,191200.0,20000000.0
2004-01-20,9570,9700,9460,9560,263500,191200.0,20000000.0
2004-01-26,9570,9570,9320,9450,145480,189000.0,20000000.0
2004-01-27,9500,9740,9410,9740,166090,194800.0,20000000.0
2004-01-28,9660,9940,9650,9720,318060,194400.0,20000000.0
2004-01-29,9700,9940,9660,9940,207760,198800.0,20000000.0
2004-01-30,10100,10150,9740,9740,188579,194800.0,20000000.0
2004-02-02,9740,9800,9530,9670,103422,193400.0,20000000.0
2004-02-03,9610,9680,9220,9220,138736,184400.0,20000000.0
2004-02-04,9140,9300,9070,9150,226850,183000.0,20000000.0
2004-02-05,9140,9250,9050,9200,100083,184000.0,20000000.0
2004-02-06,9150,9370,9150,9300,142460,186000.0,20000000.0
2004-02-09,9440,9590,9220,9220,123525,184400.0,20000000.0
2004-02-10,9280,9350,9150,9350,89690,187000.0,20000000.0
2004-02-11,9320,9450,9280,9280,94532,185600.0,20000000.0
2004-02-12,9300,9420,9260,9330,93530,186600.0,20000000.0
2004-02-13,9390,9390,9200,9200,69430,184000.0,20000000.0
2004-02-16,9160,9200,8880,8930,144223,178600.0,20000000.0
2004-02-17,8920,8940,8780,8840,160045,176800.0,20000000.0
2004-02-18,8880,9080,8880,9050,114135,181000.0,20000000.0
2004-02-19,9090,9090,8930,8990,56510,179800.0,20000000.0
2004-02-20,8900,8980,8830,8880,63604,177600.0,20000000.0
2004-02-23,8840,9030,8840,8920,47715,178400.0,20000000.0
2004-02-24,8900,8940,8860,8860,64601,177200.0,20000000.0
2004-02-25,8800,8950,8770,8800,39540,176000.0,20000000.0
2004-02-26,8830,8890,8630,8740,60504,174800.0,20000000.0
2004-02-27,8740,8820,8680,8750,51478,175000.0,20000000.0
2004-03-02,8800,8960,8790,8850,97300,177000.0,20000000.0
2004-03-03,8850,8880,8790,8850,92441,177000.0,20000000.0
2004-03-04,8900,9080,8800,9000,210386,180000.0,20000000.0
2004-03-05,9200,9220,9070,9100,168253,182000.0,20000000.0
2004-03-08,9180,9180,9000,9120,145296,182400.0,20000000.0
2004-03-09,9020,9150,9000,9120,75290,182400.0,20000000.0
2004-03-10,9050,9110,8990,9050,111100,181000.0,20000000.0
2004-03-11,9040,9040,8850,8910,88974,178200.0,20000000.0
2004-03-12,8840,8880,7650,8600,150820,172000.0,20000000.0
2004-03-15,8600,8670,8490,8520,51196,170400.0,20000000.0
2004-03-16,8400,8740,8310,8740,62100,174800.0,20000000.0
2004-03-17,8700,9000,8700,8850,95877,177000.0,20000000.0
2004-03-18,8870,9010,8860,8990,96250,179800.0,20000000.0
2004-03-19,9030,9030,8870,9020,54600,180400.0,20000000.0
2004-03-22,9000,9000,8890,8990,60010,179800.0,20000000.0
2004-03-23,8820,8990,8760,8830,29165,176600.0,20000000.0
2004-03-24,8760,8820,8680,8750,22740,175000.0,20000000.0
2004-03-25,8610,8830,8610,8730,35456,174600.0,20000000.0
2004-03-26,8840,8970,8790,8940,48980,178800.0,20000000.0
2004-03-29,8850,9050,8850,9010,41330,180200.0,20000000.0
2004-03-30,8970,8980,8890,8950,17750,179000.0,20000000.0
2004-03-31,8900,9000,8700,8900,89430,178000.0,20000000.0
2004-04-01,8900,9010,8800,9000,88620,180000.0,20000000.0
2004-04-02,9040,9050,8980,9050,74800,181000.0,20000000.0
2004-04-06,9100,9160,8900,9000,74590,180000.0,20000000.0
2004-04-07,9020,9050,8930,8930,50204,178600.0,20000000.0
2004-04-08,8990,8990,8800,8900,92080,178000.0,20000000.0
2004-04-09,8900,8900,8730,8750,70284,175000.0,20000000.0
2004-04-12,8750,8890,8750,8810,46930,176200.0,20000000.0
2004-04-13,8810,8940,8640,8640,42427,172800.0,20000000.0
2004-04-14,8500,8650,8500,8600,60143,172000.0,20000000.0
2004-04-16,8610,8650,8490,8490,71440,169800.0,20000000.0
2004-04-19,8500,8520,8400,8400,85360,168000.0,20000000.0
2004-04-20,8420,8540,8300,8470,117445,169400.0,20000000.0
2004-04-21,8420,8530,8350,8460,148262,169200.0,20000000.0
2004-04-22,8470,8850,8460,8700,226680,174000.0,20000000.0
2004-04-23,8790,8790,8610,8670,98073,173400.0,20000000.0
2004-04-26,8670,8700,8530,8530,70490,170600.0,20000000.0
2004-04-27,8490,8630,8430,8430,68717,168600.0,20000000.0
2004-04-28,8460,8500,8310,8370,80340,167400.0,20000000.0
2004-04-29,8210,8450,8150,8270,103930,165400.0,20000000.0
2004-04-30,8160,8400,8160,8340,73091,166800.0,20000000.0
2004-05-03,8320,8390,8230,8300,56475,166000.0,20000000.0
2004-05-04,8350,8350,8240,8240,77360,164800.0,20000000.0
2004-05-06,8290,8290,8030,8030,77760,160600.0,20000000.0
2004-05-07,8010,8080,7810,7870,58181,157400.0,20000000.0
2004-05-10,7750,7780,7140,7140,88309,142800.0,20000000.0
2004-05-11,7230,7250,6710,6780,180162,135600.0,20000000.0
2004-05-12,6940,7040,6910,6980,147400,139600.0,20000000.0
2004-05-13,6910,7000,6580,6580,418110,131600.0,20000000.0
2004-05-14,6690,6760,6470,6590,229600,131800.0,20000000.0
2004-05-17,6560,6700,6250,6330,140350,126600.0,20000000.0
2004-05-18,6230,6500,6230,6360,134111,127200.0,20000000.0
2004-05-19,6410,6680,6410,6600,177385,132000.0,20000000.0
2004-05-20,6570,6570,6200,6300,221170,126000.0,20000000.0
2004-05-21,6350,6480,6180,6400,171110,128000.0,20000000.0
2004-05-24,6680,6750,6520,6650,300043,133000.0,20000000.0
2004-05-25,6620,6620,6440,6530,137910,130600.0,20000000.0
2004-05-27,6700,6790,6580,6780,192880,135600.0,20000000.0
2004-05-28,6820,6940,6800,6800,118624,136000.0,20000000.0
2004-05-31,6800,6890,6640,6870,147630,137400.0,20000000.0
2004-06-01,6810,6960,6720,6800,104220,136000.0,20000000.0
2004-06-02,6750,6750,6520,6540,132680,130800.0,20000000.0
2004-06-03,6650,6680,6430,6460,109950,129200.0,20000000.0
2004-06-04,6460,6530,6380,6500,115700,130000.0,20000000.0
2004-06-07,6530,6680,6530,6660,107930,133200.0,20000000.0
2004-06-08,6670,6750,6530,6590,100970,131800.0,20000000.0
2004-06-09,6720,6720,6600,6700,85080,134000.0,20000000.0
2004-06-10,6690,6690,6470,6470,102680,129400.0,20000000.0
2004-06-11,6520,6530,6330,6400,125024,128000.0,20000000.0
2004-06-14,6290,6500,6290,6500,48960,130000.0,20000000.0
2004-06-15,6430,6490,6370,6400,50290,128000.0,20000000.0
2004-06-16,6380,6510,6360,6380,30780,127600.0,20000000.0
2004-06-17,6310,6430,6310,6400,21520,128000.0,20000000.0
2004-06-18,6330,6400,6310,6390,48860,127800.0,20000000.0
2004-06-21,6410,6460,6300,6340,24500,126800.0,20000000.0
2004-06-22,6300,6370,6280,6350,8080,127000.0,20000000.0
2004-06-23,6380,6380,6200,6210,54137,124200.0,20000000.0
2004-06-24,6240,6350,6230,6300,32210,126000.0,20000000.0
2004-06-25,6310,6390,6240,6390,33500,127800.0,20000000.0
2004-06-28,6350,6450,6320,6380,47010,127600.0,20000000.0
2004-06-29,6360,6590,6350,6350,78146,127000.0,20000000.0
2004-06-30,6500,6600,6470,6580,136530,131600.0,20000000.0
2004-07-01,6680,6680,6500,6500,73298,130000.0,20000000.0
2004-07-02,6500,6500,6370,6370,50610,127400.0,20000000.0
2004-07-05,6300,6340,6290,6290,77303,125800.0,20000000.0
2004-07-06,6300,6430,6220,6230,140753,124600.0,20000000.0
2004-07-07,6170,6220,6020,6140,61380,122800.0,20000000.0
2004-07-08,6080,6160,6080,6140,38160,122800.0,20000000.0
2004-07-09,6200,6490,6170,6350,233225,127000.0,20000000.0
2004-07-12,6490,6490,6220,6240,69395,124800.0,20000000.0
2004-07-13,6210,6320,6180,6190,48520,123800.0,20000000.0
2004-07-14,6190,6230,6150,6160,33465,123200.0,20000000.0
2004-07-15,6160,6200,6070,6150,39180,123000.0,20000000.0
2004-07-16,6080,6160,6080,6130,43240,122600.0,20000000.0
2004-07-19,6090,6150,6000,6150,59730,123000.0,20000000.0
2004-07-20,6010,6090,5830,5920,196860,118400.0,20000000.0
2004-07-21,5970,5980,5770,5800,128260,116000.0,20000000.0
2004-07-22,5750,5750,5450,5520,197911,110400.0,20000000.0
2004-07-23,5520,5600,5370,5400,119630,108000.0,20000000.0
2004-07-26,5330,5410,5300,5300,157134,106000.0,20000000.0
2004-07-27,5270,5530,5190,5500,248240,110000.0,20000000.0
2004-07-28,5500,5600,5440,5560,208993,111200.0,20000000.0
2004-07-29,5450,5560,5350,5350,37970,107000.0,20000000.0
2004-07-30,5350,5360,5290,5320,37960,106400.0,20000000.0
2004-08-02,5250,5370,5220,5340,151714,106800.0,20000000.0
2004-08-03,5420,5420,5250,5270,64750,105400.0,20000000.0
2004-08-04,5230,5290,5110,5260,70480,105200.0,20000000.0
2004-08-05,5210,5470,5210,5450,27107,109000.0,20000000.0
2004-08-06,5320,5430,5300,5360,44170,107200.0,20000000.0
2004-08-09,5340,5550,5300,5500,34336,110000.0,20000000.0
2004-08-10,5500,5560,5410,5520,51220,110400.0,20000000.0
2004-08-11,5600,5730,5550,5670,145262,113400.0,20000000.0
2004-08-12,5700,5830,5690,5810,73130,116200.0,20000000.0
2004-08-13,5800,5880,5700,5790,63630,115800.0,20000000.0
2004-08-16,5700,5830,5700,5760,28290,115200.0,20000000.0
2004-08-17,5770,5850,5770,5780,30870,115600.0,20000000.0
2004-08-18,5750,5860,5720,5860,17726,117200.0,20000000.0
2004-08-19,5900,5970,5810,5870,68632,117400.0,20000000.0
2004-08-20,5900,5900,5830,5890,29430,117800.0,20000000.0
2004-08-23,5970,5970,5810,5900,41880,118000.0,20000000.0
2004-08-24,5810,5960,5810,5910,40540,118200.0,20000000.0
2004-08-25,5910,6060,5860,6000,100035,120000.0,20000000.0
2004-08-26,6070,6250,6060,6250,131670,125000.0,20000000.0
2004-08-27,6250,6250,6150,6220,27750,124400.0,20000000.0
2004-08-30,6260,6260,6090,6170,35990,123400.0,20000000.0
2004-08-31,6110,6180,6040,6060,29568,121200.0,20000000.0
2004-09-01,6060,6140,6020,6110,44503,122200.0,20000000.0
2004-09-02,6120,6150,6060,6120,33263,122400.0,20000000.0
2004-09-03,6140,6140,6020,6030,52410,120600.0,20000000.0
2004-09-06,6020,6090,6020,6090,46999,121800.0,20000000.0
2004-09-07,6090,6150,6060,6090,39880,121800.0,20000000.0
2004-09-08,6100,6230,6070,6090,60810,121800.0,20000000.0
2004-09-09,6110,6190,6070,6190,37710,123800.0,20000000.0
2004-09-10,6160,6220,6120,6190,40438,123800.0,20000000.0
2004-09-13,6230,6310,6230,6280,45355,125600.0,20000000.0
2004-09-14,6300,6300,6150,6170,54366,123400.0,20000000.0
2004-09-15,6170,6200,6120,6150,26223,123000.0,20000000.0
2004-09-16,6110,6230,6110,6190,35028,123800.0,20000000.0
2004-09-17,6220,6430,6150,6340,117795,126800.0,20000000.0
2004-09-20,6430,6490,6360,6450,113120,129000.0,20000000.0
2004-09-21,6370,6670,6370,6600,123310,132000.0,20000000.0
2004-09-22,6700,6850,6630,6660,124100,133200.0,20000000.0
2004-09-23,6600,6660,6410,6550,67150,131000.0,20000000.0
2004-09-24,6410,6500,6410,6430,62672,128600.0,20000000.0
2004-09-30,6430,6490,6400,6430,40970,128600.0,20000000.0
2004-10-01,6400,6790,6400,6700,92248,134000.0,20000000.0
2004-10-04,6700,6820,6700,6790,79890,135800.0,20000000.0
2004-10-05,6750,6830,6710,6720,35430,134400.0,20000000.0
2004-10-06,6740,6770,6540,6650,68950,133000.0,20000000.0
2004-10-07,6700,6720,6640,6670,44522,133400.0,20000000.0
2004-10-08,6560,6680,6550,6630,37800,132600.0,20000000.0
2004-10-11,6590,6950,6590,6900,93150,138000.0,20000000.0
2004-10-12,6990,6990,6630,6670,49410,133400.0,20000000.0
2004-10-13,6610,6740,6610,6700,32660,134000.0,20000000.0
2004-10-14,6610,6750,6530,6690,44010,133800.0,20000000.0
2004-10-15,6600,6690,6590,6600,22180,132000.0,20000000.0
2004-10-18,6600,6600,6480,6500,44200,130000.0,20000000.0
2004-10-19,6440,6560,6380,6380,50772,127600.0,20000000.0
2004-10-20,6400,6430,6290,6300,34910,126000.0,20000000.0
2004-10-21,6410,6410,6200,6200,24066,124000.0,20000000.0
2004-10-22,6200,6340,6200,6250,7828,125000.0,20000000.0
2004-10-25,6130,6150,6010,6050,37930,121000.0,20000000.0
2004-10-26,6050,6110,6010,6090,27220,121800.0,20000000.0
2004-10-27,6130,6150,6000,6030,20290,120600.0,20000000.0
2004-10-28,6040,6140,6040,6140,30772,122800.0,20000000.0
2004-10-29,6070,6130,6050,6130,11540,122600.0,20000000.0
2004-11-01,6150,6250,6060,6200,19100,124000.0,20000000.0
2004-11-02,6270,6350,6200,6330,17760,126600.0,20000000.0
2004-11-03,6260,6380,6260,6310,14690,126200.0,20000000.0
2004-11-04,6370,6370,6200,6350,28010,127000.0,20000000.0
2004-11-05,6380,6650,6380,6550,74320,131000.0,20000000.0
2004-11-08,6560,6670,6470,6470,22290,129400.0,20000000.0
2004-11-09,6500,6590,6410,6410,29180,128200.0,20000000.0
2004-11-10,6550,6570,6460,6490,23710,129800.0,20000000.0
2004-11-11,6460,6530,6410,6430,22990,128600.0,20000000.0
2004-11-12,6590,6650,6500,6600,78173,132000.0,20000000.0
2004-11-15,6650,6730,6630,6640,49500,132800.0,20000000.0
2004-11-16,6690,6690,6500,6540,44240,130800.0,20000000.0
2004-11-17,6600,6690,6600,6650,34280,133000.0,20000000.0
2004-11-18,6600,6730,6550,6660,30221,133200.0,20000000.0
2004-11-19,6580,6690,6580,6580,19960,131600.0,20000000.0
2004-11-22,6510,6520,6380,6400,33850,128000.0,20000000.0
2004-11-23,6370,6560,6370,6540,18630,130800.0,20000000.0
2004-11-24,6430,6620,6430,6600,35860,132000.0,20000000.0
2004-11-25,6560,6640,6540,6630,20960,132600.0,20000000.0
2004-11-26,6640,6800,6510,6530,86290,130600.0,20000000.0
2004-11-29,6530,6630,6480,6600,25890,132000.0,20000000.0
2004-11-30,6620,7150,6550,7150,152120,143000.0,20000000.0
