대림통상(006570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-07-12,3052.0,3052.0,2886.0,2996.0,477950.0,52160.0,3200000.0
1999-07-13,2886.0,2969.0,2776.0,2803.0,265400.0,48800.0,3200000.0
1999-07-14,2776.0,2840.0,2721.0,2739.0,269350.0,47680.0,3200000.0
1999-07-15,2721.0,2758.0,2601.0,2674.0,163750.0,46560.0,3200000.0
1999-07-16,2675.0,2758.0,2666.0,2757.0,159100.0,48000.0,3200000.0
1999-07-19,2702.0,2813.0,2684.0,2757.0,281950.0,48000.0,3200000.0
1999-07-20,2767.0,2960.0,2767.0,2886.0,635250.0,50240.0,3200000.0
1999-07-21,2849.0,2905.0,2776.0,2812.0,248750.0,48960.0,3200000.0
1999-07-22,2813.0,2997.0,2629.0,2996.0,385050.0,52160.0,3200000.0
1999-07-23,3033.0,3070.0,2638.0,2638.0,617600.0,45920.0,3200000.0
1999-07-26,2758.0,2758.0,2399.0,2445.0,155050.0,42560.0,3200000.0
1999-07-27,2482.0,2574.0,2316.0,2573.0,293250.0,44800.0,3200000.0
1999-07-28,2445.0,2574.0,2445.0,2491.0,212500.0,43360.0,3200000.0
1999-07-29,2519.0,2574.0,2482.0,2536.0,153800.0,44160.0,3200000.0
1999-07-30,2555.0,2555.0,2390.0,2445.0,216950.0,42560.0,3200000.0
1999-08-02,2390.0,2445.0,2335.0,2389.0,247200.0,41600.0,3200000.0
1999-08-03,2445.0,2463.0,2372.0,2463.0,253850.0,42880.0,3200000.0
1999-08-04,2500.0,2610.0,2463.0,2500.0,494600.0,43520.0,3200000.0
1999-08-05,2537.0,2555.0,2399.0,2399.0,326150.0,41760.0,3200000.0
1999-08-06,2445.0,2445.0,2390.0,2435.0,181550.0,42400.0,3200000.0
1999-08-09,2427.0,2482.0,2399.0,2417.0,184850.0,42080.0,3200000.0
1999-08-10,2454.0,2454.0,2335.0,2371.0,166250.0,41280.0,3200000.0
1999-08-11,2362.0,2362.0,2280.0,2297.0,207750.0,40000.0,3200000.0
1999-08-12,2298.0,2372.0,2261.0,2316.0,193350.0,40320.0,3200000.0
1999-08-13,2335.0,2335.0,2206.0,2233.0,108200.0,38880.0,3200000.0
1999-08-16,2206.0,2243.0,2178.0,2224.0,112950.0,38720.0,3200000.0
1999-08-17,2206.0,2224.0,2004.0,2095.0,282300.0,36480.0,3200000.0
1999-08-18,2041.0,2041.0,1857.0,1948.0,184600.0,33920.0,3200000.0
1999-08-19,1949.0,2087.0,1949.0,2040.0,233450.0,35520.0,3200000.0
1999-08-20,1985.0,2022.0,1967.0,1994.0,118700.0,34720.0,3200000.0
1999-08-23,2022.0,2059.0,1985.0,2022.0,188100.0,35200.0,3200000.0
1999-08-24,2059.0,2096.0,2031.0,2068.0,200150.0,36000.0,3200000.0
1999-08-25,2096.0,2206.0,2050.0,2160.0,363950.0,37600.0,3200000.0
1999-08-26,2197.0,2197.0,2068.0,2132.0,423300.0,37120.0,3200000.0
1999-08-27,2077.0,2188.0,2022.0,2049.0,287750.0,35680.0,3200000.0
1999-08-30,1921.0,2050.0,1921.0,2003.0,130050.0,34880.0,3200000.0
1999-08-31,1967.0,2041.0,1939.0,2003.0,167100.0,34880.0,3200000.0
1999-09-01,2050.0,2050.0,1930.0,2003.0,165450.0,34880.0,3200000.0
1999-09-02,1930.0,1985.0,1903.0,1911.0,118350.0,33280.0,3200000.0
1999-09-03,1976.0,2096.0,1866.0,1976.0,227350.0,34400.0,3200000.0
1999-09-06,1939.0,2105.0,1939.0,2013.0,115600.0,35040.0,3200000.0
1999-09-07,1985.0,2243.0,1985.0,2150.0,340300.0,37440.0,3200000.0
1999-09-08,2188.0,2206.0,2077.0,2086.0,173250.0,36320.0,3200000.0
1999-09-09,2096.0,2197.0,2087.0,2141.0,163900.0,37280.0,3200000.0
1999-09-10,2114.0,2298.0,2114.0,2279.0,307800.0,39680.0,3200000.0
1999-09-13,2280.0,2280.0,2169.0,2206.0,264250.0,38400.0,3200000.0
1999-09-14,2133.0,2188.0,2068.0,2077.0,154600.0,36160.0,3200000.0
1999-09-15,2169.0,2188.0,2123.0,2150.0,173100.0,37440.0,3200000.0
1999-09-16,2151.0,2188.0,2041.0,2077.0,102700.0,36160.0,3200000.0
1999-09-17,2077.0,2169.0,2077.0,2114.0,230800.0,36800.0,3200000.0
1999-09-20,2114.0,2169.0,2087.0,2150.0,171450.0,37440.0,3200000.0
1999-09-21,2206.0,2335.0,2206.0,2224.0,513600.0,38720.0,3200000.0
1999-09-22,2188.0,2206.0,2105.0,2150.0,153000.0,37440.0,3200000.0
1999-09-27,2151.0,2151.0,2013.0,2022.0,139350.0,35200.0,3200000.0
1999-09-28,1958.0,2031.0,1949.0,2003.0,176850.0,34880.0,3200000.0
1999-09-29,2022.0,2059.0,1949.0,1976.0,152800.0,34400.0,3200000.0
1999-09-30,1985.0,2004.0,1894.0,1893.0,153200.0,32960.0,3200000.0
1999-10-01,1838.0,1894.0,1746.0,1838.0,137900.0,32000.0,3200000.0
1999-10-04,1838.0,1894.0,1746.0,1746.0,333400.0,30400.0,3200000.0
1999-10-05,1748.0,1811.0,1697.0,1696.0,214100.0,29536.0,3200000.0
1999-10-06,1746.0,1765.0,1675.0,1759.0,74150.0,30624.0,3200000.0
1999-10-07,1798.0,1884.0,1794.0,1884.0,216200.0,32800.0,3200000.0
1999-10-08,1875.0,1875.0,1827.0,1827.0,118650.0,31808.0,3200000.0
1999-10-11,1912.0,1930.0,1848.0,1893.0,210650.0,32960.0,3200000.0
1999-10-12,1930.0,1930.0,1894.0,1902.0,114000.0,33120.0,3200000.0
1999-10-13,1912.0,2022.0,1894.0,1930.0,230650.0,33600.0,3200000.0
1999-10-14,1912.0,1967.0,1894.0,1911.0,174650.0,33280.0,3200000.0
1999-10-15,1912.0,1967.0,1857.0,1893.0,234750.0,32960.0,3200000.0
1999-10-18,1967.0,1967.0,1803.0,1819.0,135450.0,31680.0,3200000.0
1999-10-19,1838.0,1857.0,1746.0,1818.0,124800.0,31648.0,3200000.0
1999-10-20,1848.0,1866.0,1802.0,1838.0,93600.0,32000.0,3200000.0
1999-10-21,1857.0,1884.0,1822.0,1821.0,98050.0,31712.0,3200000.0
1999-10-22,1838.0,1848.0,1785.0,1810.0,60550.0,31520.0,3200000.0
1999-10-25,1811.0,1829.0,1748.0,1786.0,92900.0,31104.0,3200000.0
1999-10-26,1673.0,1780.0,1673.0,1746.0,57350.0,30400.0,3200000.0
1999-10-27,1746.0,1783.0,1737.0,1746.0,85200.0,30400.0,3200000.0
1999-10-28,1746.0,1783.0,1746.0,1755.0,44250.0,30560.0,3200000.0
1999-10-29,1757.0,1814.0,1757.0,1790.0,101350.0,31168.0,3200000.0
1999-11-01,1811.0,1829.0,1792.0,1821.0,110550.0,31712.0,3200000.0
1999-11-02,1820.0,1875.0,1820.0,1838.0,126200.0,32000.0,3200000.0
1999-11-03,1875.0,1875.0,1822.0,1847.0,109600.0,32160.0,3200000.0
1999-11-04,1875.0,1985.0,1857.0,1893.0,214450.0,32960.0,3200000.0
1999-11-05,1912.0,1912.0,1838.0,1847.0,184650.0,32160.0,3200000.0
1999-11-08,1838.0,1912.0,1820.0,1829.0,193750.0,31840.0,3200000.0
1999-11-09,1838.0,1930.0,1807.0,1930.0,338600.0,33600.0,3200000.0
1999-11-10,1967.0,2013.0,1903.0,1985.0,316650.0,34560.0,3200000.0
1999-11-11,2004.0,2087.0,1949.0,2022.0,216950.0,35200.0,3200000.0
1999-11-12,2041.0,2050.0,1894.0,1902.0,183800.0,33120.0,3200000.0
1999-11-15,1949.0,1949.0,1838.0,1856.0,175900.0,32320.0,3200000.0
1999-11-16,1875.0,1894.0,1838.0,1838.0,153500.0,32000.0,3200000.0
1999-11-17,1838.0,1875.0,1759.0,1783.0,208550.0,31040.0,3200000.0
1999-11-18,1746.0,1829.0,1746.0,1768.0,72550.0,30784.0,3200000.0
1999-11-19,1783.0,1818.0,1746.0,1753.0,102100.0,30528.0,3200000.0
1999-11-22,1772.0,1837.0,1765.0,1785.0,118850.0,31072.0,3200000.0
1999-11-23,1785.0,1826.0,1748.0,1764.0,90600.0,30720.0,3200000.0
1999-11-24,1776.0,1776.0,1710.0,1709.0,87050.0,29760.0,3200000.0
1999-11-25,1677.0,1710.0,1640.0,1639.0,182650.0,28544.0,3200000.0
1999-11-26,1655.0,1655.0,1563.0,1599.0,107050.0,27840.0,3200000.0
1999-11-29,1609.0,1655.0,1581.0,1621.0,79600.0,28224.0,3200000.0
1999-11-30,1489.0,1645.0,1489.0,1617.0,69750.0,28160.0,3200000.0
1999-12-01,1599.0,1618.0,1563.0,1577.0,65850.0,27456.0,3200000.0
1999-12-02,1599.0,1655.0,1563.0,1599.0,170250.0,27840.0,3200000.0
1999-12-03,1563.0,1612.0,1563.0,1579.0,95700.0,27488.0,3200000.0
1999-12-06,1544.0,1575.0,1473.0,1507.0,154300.0,26240.0,3200000.0
1999-12-07,1507.0,1544.0,1360.0,1364.0,152000.0,23744.0,3200000.0
1999-12-08,1366.0,1370.0,1287.0,1323.0,130600.0,23040.0,3200000.0
1999-12-09,1324.0,1465.0,1324.0,1408.0,84950.0,24512.0,3200000.0
1999-12-10,1324.0,1462.0,1324.0,1457.0,103750.0,25376.0,3200000.0
1999-12-13,1507.0,1564.0,1471.0,1525.0,143450.0,26560.0,3200000.0
1999-12-14,1452.0,1609.0,1452.0,1547.0,133800.0,26944.0,3200000.0
1999-12-15,1509.0,1581.0,1498.0,1581.0,70150.0,27520.0,3200000.0
1999-12-16,1655.0,1746.0,1581.0,1700.0,257350.0,29600.0,3200000.0
1999-12-17,1664.0,1691.0,1537.0,1546.0,86550.0,26912.0,3200000.0
1999-12-20,1544.0,1596.0,1489.0,1581.0,62450.0,27520.0,3200000.0
1999-12-21,1599.0,1599.0,1360.0,1424.0,61850.0,24800.0,3200000.0
1999-12-22,1366.0,1434.0,1360.0,1395.0,56300.0,24288.0,3200000.0
1999-12-23,1379.0,1452.0,1379.0,1432.0,59000.0,24928.0,3200000.0
1999-12-24,1379.0,1498.0,1379.0,1433.0,71200.0,24960.0,3200000.0
1999-12-27,1443.0,1542.0,1434.0,1531.0,73100.0,26656.0,3200000.0
1999-12-28,1552.0,1552.0,1397.0,1507.0,77950.0,26240.0,3200000.0
2000-01-04,1287.0,1452.0,1287.0,1415.0,81100.0,24640.0,3200000.0
2000-01-05,1342.0,1434.0,1305.0,1393.0,42350.0,24256.0,3200000.0
2000-01-06,1416.0,1416.0,1305.0,1305.0,53900.0,22720.0,3200000.0
2000-01-07,1342.0,1360.0,1287.0,1305.0,99850.0,22720.0,3200000.0
2000-01-10,1292.0,1370.0,1292.0,1318.0,89050.0,22944.0,3200000.0
2000-01-11,1305.0,1340.0,1289.0,1290.0,84250.0,22464.0,3200000.0
2000-01-12,1292.0,1303.0,1257.0,1268.0,43900.0,22080.0,3200000.0
2000-01-13,1268.0,1296.0,1250.0,1296.0,50050.0,22560.0,3200000.0
2000-01-14,1324.0,1450.0,1287.0,1360.0,265300.0,23680.0,3200000.0
2000-01-17,1397.0,1471.0,1379.0,1378.0,156150.0,24000.0,3200000.0
2000-01-18,1325.0,1430.0,1296.0,1305.0,65450.0,22720.0,3200000.0
2000-01-19,1268.0,1305.0,1241.0,1240.0,46950.0,21600.0,3200000.0
2000-01-20,1195.0,1241.0,1177.0,1240.0,87700.0,21600.0,3200000.0
2000-01-21,1241.0,1427.0,1195.0,1426.0,397150.0,24832.0,3200000.0
2000-01-24,1460.0,1465.0,1342.0,1354.0,265750.0,23584.0,3200000.0
2000-01-25,1362.0,1397.0,1305.0,1342.0,150850.0,23360.0,3200000.0
2000-01-26,1324.0,1379.0,1252.0,1325.0,101500.0,23072.0,3200000.0
2000-01-27,1342.0,1489.0,1342.0,1408.0,235250.0,24512.0,3200000.0
2000-01-28,1381.0,1427.0,1364.0,1364.0,120000.0,23744.0,3200000.0
2000-01-31,1342.0,1355.0,1298.0,1323.0,98250.0,23040.0,3200000.0
2000-02-01,1309.0,1368.0,1309.0,1342.0,94100.0,23360.0,3200000.0
2000-02-02,1353.0,1397.0,1324.0,1362.0,91350.0,23712.0,3200000.0
2000-02-03,1434.0,1452.0,1381.0,1395.0,262850.0,24288.0,3200000.0
2000-02-07,1406.0,1416.0,1360.0,1378.0,71200.0,24000.0,3200000.0
2000-02-08,1377.0,1377.0,1314.0,1323.0,62300.0,23040.0,3200000.0
2000-02-09,1324.0,1351.0,1316.0,1316.0,47250.0,22912.0,3200000.0
2000-02-10,1252.0,1316.0,1252.0,1262.0,33750.0,21984.0,3200000.0
2000-02-11,1263.0,1287.0,1213.0,1229.0,43800.0,21408.0,3200000.0
2000-02-14,1232.0,1232.0,1180.0,1213.0,68100.0,21120.0,3200000.0
2000-02-15,1162.0,1195.0,1162.0,1163.0,126200.0,20256.0,3200000.0
2000-02-16,1167.0,1173.0,1110.0,1130.0,71800.0,19680.0,3200000.0
2000-02-17,1112.0,1140.0,1112.0,1128.0,37900.0,19648.0,3200000.0
2000-02-18,1131.0,1131.0,1068.0,1068.0,90250.0,18592.0,3200000.0
2000-02-21,1085.0,1085.0,1011.0,1011.0,74150.0,17600.0,3200000.0
2000-02-22,1011.0,1031.0,989.0,998.0,39950.0,17376.0,3200000.0
2000-02-23,1011.0,1147.0,1011.0,1103.0,71900.0,19200.0,3200000.0
2000-02-24,1085.0,1121.0,1029.0,1049.0,39600.0,18272.0,3200000.0
2000-02-25,1066.0,1206.0,1066.0,1205.0,81000.0,20992.0,3200000.0
2000-02-28,1268.0,1370.0,1232.0,1305.0,157200.0,22720.0,3200000.0
2000-02-29,1379.0,1379.0,1268.0,1273.0,90150.0,22176.0,3200000.0
2000-03-02,1250.0,1287.0,1197.0,1250.0,62000.0,21760.0,3200000.0
2000-03-03,1252.0,1313.0,1197.0,1205.0,71450.0,20992.0,3200000.0
2000-03-06,1278.0,1384.0,1206.0,1325.0,144950.0,23072.0,3200000.0
2000-03-07,1333.0,1397.0,1270.0,1296.0,110050.0,22560.0,3200000.0
2000-03-08,1298.0,1416.0,1296.0,1397.0,116900.0,24320.0,3200000.0
2000-03-09,1416.0,1463.0,1324.0,1360.0,165300.0,23680.0,3200000.0
2000-03-10,1379.0,1544.0,1360.0,1544.0,216500.0,26880.0,3200000.0
2000-03-13,1544.0,1710.0,1526.0,1672.0,412500.0,29120.0,3200000.0
2000-03-14,1677.0,1677.0,1493.0,1507.0,123000.0,26240.0,3200000.0
2000-03-15,1511.0,1557.0,1399.0,1402.0,102650.0,24416.0,3200000.0
2000-03-16,1406.0,1471.0,1324.0,1323.0,123800.0,23040.0,3200000.0
2000-03-17,1471.0,1471.0,1329.0,1397.0,61750.0,24320.0,3200000.0
2000-03-20,1401.0,1432.0,1360.0,1376.0,84500.0,23968.0,3200000.0
2000-03-21,1381.0,1388.0,1307.0,1330.0,110500.0,23168.0,3200000.0
2000-03-22,1329.0,1360.0,1287.0,1314.0,73600.0,22880.0,3200000.0
2000-03-23,1346.0,1346.0,1305.0,1338.0,48200.0,23296.0,3200000.0
2000-03-24,1360.0,1507.0,1342.0,1443.0,151100.0,25120.0,3200000.0
2000-03-27,1456.0,1507.0,1397.0,1452.0,137600.0,25280.0,3200000.0
2000-03-28,1401.0,1507.0,1401.0,1421.0,101000.0,24736.0,3200000.0
2000-03-29,1406.0,1447.0,1370.0,1369.0,42100.0,23840.0,3200000.0
2000-03-30,1371.0,1432.0,1289.0,1358.0,57000.0,23648.0,3200000.0
2000-03-31,1357.0,1395.0,1254.0,1364.0,135650.0,23744.0,3200000.0
2000-04-03,1324.0,1434.0,1305.0,1305.0,58800.0,22720.0,3200000.0
2000-04-04,1307.0,1379.0,1200.0,1250.0,74250.0,21760.0,3200000.0
2000-04-06,1248.0,1320.0,1162.0,1196.0,126300.0,20832.0,3200000.0
2000-04-07,1217.0,1302.0,1162.0,1259.0,85300.0,21920.0,3200000.0
2000-04-10,1241.0,1313.0,1234.0,1285.0,56800.0,22368.0,3200000.0
2000-04-11,1289.0,1289.0,1195.0,1194.0,21050.0,20800.0,3200000.0
2000-04-12,1217.0,1265.0,1177.0,1194.0,52650.0,20800.0,3200000.0
2000-04-14,1142.0,1195.0,1140.0,1174.0,46500.0,20448.0,3200000.0
2000-04-17,1120.0,1120.0,1031.0,1079.0,48500.0,18784.0,3200000.0
2000-04-18,1142.0,1186.0,1048.0,1075.0,122200.0,18720.0,3200000.0
2000-04-19,1103.0,1149.0,1103.0,1134.0,55500.0,19744.0,3200000.0
2000-04-20,1153.0,1276.0,1103.0,1262.0,139450.0,21984.0,3200000.0
