휴비스(079980),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-11-06,10100,10200,10050,10200,86656,351900.0,34500000.0
2013-11-07,10200,10200,9960,10000,96521,345000.0,34500000.0
2013-11-08,9950,10100,9950,10000,103730,345000.0,34500000.0
2013-11-11,10000,10150,9980,9990,100763,344655.0,34500000.0
2013-11-12,9960,10200,9960,10200,51972,351900.0,34500000.0
2013-11-13,10150,10200,9950,9950,101890,343275.0,34500000.0
2013-11-14,10000,10050,9810,9830,233315,339135.0,34500000.0
2013-11-15,9830,10050,9800,10050,80116,346725.0,34500000.0
2013-11-18,9980,10200,9870,9900,93496,341550.0,34500000.0
2013-11-19,9870,9980,9800,9920,97142,342240.0,34500000.0
2013-11-20,9840,9900,9640,9670,142446,333615.0,34500000.0
2013-11-21,9710,9710,9400,9480,175280,327060.0,34500000.0
2013-11-22,9450,9820,9450,9800,107536,338100.0,34500000.0
2013-11-25,9840,9980,9840,9970,77751,343965.0,34500000.0
2013-11-26,9830,10150,9820,10000,140820,345000.0,34500000.0
2013-11-27,10000,10150,10000,10150,111461,350175.0,34500000.0
2013-11-28,10100,10250,10000,10250,129221,353625.0,34500000.0
2013-11-29,10200,10250,10100,10250,32881,353625.0,34500000.0
2013-12-02,10200,10300,10150,10300,92470,355350.0,34500000.0
2013-12-03,10250,10400,10200,10400,124648,358800.0,34500000.0
2013-12-04,10300,10400,10300,10350,100246,357075.0,34500000.0
2013-12-05,10300,10450,10300,10450,101911,360525.0,34500000.0
2013-12-06,10400,10650,10400,10500,137480,362250.0,34500000.0
2013-12-09,10550,10650,10500,10600,74443,365700.0,34500000.0
2013-12-10,10550,10550,10450,10500,62870,362250.0,34500000.0
2013-12-11,10450,10550,10400,10450,66954,360525.0,34500000.0
2013-12-12,10400,10450,10300,10350,45848,357075.0,34500000.0
2013-12-13,10350,11000,10300,10700,175192,369150.0,34500000.0
2013-12-16,10650,10750,10450,10500,74278,362250.0,34500000.0
2013-12-17,10550,10600,10450,10550,50712,363975.0,34500000.0
2013-12-18,10550,10600,10500,10500,40937,362250.0,34500000.0
2013-12-19,10600,10600,10300,10350,150340,357075.0,34500000.0
2013-12-20,10350,10550,10350,10500,52333,362250.0,34500000.0
2013-12-23,10500,10650,10500,10600,55541,365700.0,34500000.0
2013-12-24,10600,10700,10500,10650,111810,367425.0,34500000.0
2013-12-26,10650,10750,10550,10650,91522,367425.0,34500000.0
2013-12-27,10550,10600,10400,10450,120393,360525.0,34500000.0
2013-12-30,10550,10550,10400,10500,39945,362250.0,34500000.0
2014-01-02,10450,10600,10400,10400,82210,358800.0,34500000.0
2014-01-03,10400,10500,10250,10400,61249,358800.0,34500000.0
2014-01-06,10350,10450,10300,10400,43759,358800.0,34500000.0
2014-01-07,10350,10400,10250,10300,68623,355350.0,34500000.0
2014-01-08,10250,10300,10050,10200,69170,351900.0,34500000.0
2014-01-09,10150,10200,10050,10100,50445,348450.0,34500000.0
2014-01-10,10150,10150,10000,10050,54364,346725.0,34500000.0
2014-01-13,10050,10100,10000,10050,45675,346725.0,34500000.0
2014-01-14,10000,10100,9940,10050,65771,346725.0,34500000.0
2014-01-15,10100,10400,10050,10400,63476,358800.0,34500000.0
2014-01-16,10450,10500,10300,10400,39238,358800.0,34500000.0
2014-01-17,10350,10450,10300,10400,24573,358800.0,34500000.0
2014-01-20,10450,10450,10300,10300,28823,355350.0,34500000.0
2014-01-21,10350,10500,10350,10350,29391,357075.0,34500000.0
2014-01-22,10400,10450,10200,10200,72360,351900.0,34500000.0
2014-01-23,10250,10400,10200,10200,49401,351900.0,34500000.0
2014-01-24,10200,10300,10050,10150,64122,350175.0,34500000.0
2014-01-27,10050,10250,9950,10150,62460,350175.0,34500000.0
2014-01-28,10150,10200,10000,10000,41570,345000.0,34500000.0
2014-01-29,10150,10250,10050,10250,36834,353625.0,34500000.0
2014-02-03,10300,10400,10150,10300,37591,355350.0,34500000.0
2014-02-04,10100,10400,10050,10350,87816,357075.0,34500000.0
2014-02-05,10400,10450,10250,10450,75681,360525.0,34500000.0
2014-02-06,10450,10550,10350,10500,53534,362250.0,34500000.0
2014-02-07,10550,10650,10500,10600,92868,365700.0,34500000.0
2014-02-10,10650,10650,10500,10650,52116,367425.0,34500000.0
2014-02-11,10600,10750,10550,10700,87405,369150.0,34500000.0
2014-02-12,10750,11000,10750,10750,267857,370875.0,34500000.0
2014-02-13,10850,10900,10750,10800,90848,372600.0,34500000.0
2014-02-14,10800,10900,10700,10700,70535,369150.0,34500000.0
2014-02-17,10750,10800,10650,10700,52124,369150.0,34500000.0
2014-02-18,10700,10750,10550,10750,60461,370875.0,34500000.0
2014-02-19,10650,10750,10600,10600,37090,365700.0,34500000.0
2014-02-20,10650,10700,10500,10700,50498,369150.0,34500000.0
2014-02-21,10750,11050,10750,10750,119929,370875.0,34500000.0
2014-02-24,10800,10900,10650,10850,52120,374325.0,34500000.0
2014-02-25,10900,10900,10800,10850,29863,374325.0,34500000.0
2014-02-26,10900,10950,10800,10800,48432,372600.0,34500000.0
2014-02-27,10800,10850,10550,10650,80530,367425.0,34500000.0
2014-02-28,10700,10700,10550,10550,60791,363975.0,34500000.0
2014-03-03,10550,10700,10500,10650,42040,367425.0,34500000.0
2014-03-04,10650,10800,10600,10700,120003,369150.0,34500000.0
2014-03-05,10750,10800,10600,10600,61215,365700.0,34500000.0
2014-03-06,10600,10650,10500,10550,109702,363975.0,34500000.0
2014-03-07,10600,10600,10350,10400,87267,358800.0,34500000.0
2014-03-10,10400,10450,10250,10300,55891,355350.0,34500000.0
2014-03-11,10350,10500,10300,10450,75590,360525.0,34500000.0
2014-03-12,10450,10450,10200,10300,72811,355350.0,34500000.0
2014-03-13,10250,10400,10200,10400,53274,358800.0,34500000.0
2014-03-14,10300,10300,10050,10150,96616,350175.0,34500000.0
2014-03-17,10150,10200,10000,10100,116742,348450.0,34500000.0
2014-03-18,10150,10250,10050,10150,79713,350175.0,34500000.0
2014-03-19,10250,10550,10250,10350,156260,357075.0,34500000.0
2014-03-20,10400,10400,10150,10300,82502,355350.0,34500000.0
2014-03-21,10350,10350,10250,10350,65159,357075.0,34500000.0
2014-03-24,10350,10450,10200,10250,68755,353625.0,34500000.0
2014-03-25,10300,10400,10150,10200,61266,351900.0,34500000.0
2014-03-26,10300,10300,10150,10250,26351,353625.0,34500000.0
2014-03-27,10200,10450,10200,10450,50642,360525.0,34500000.0
2014-03-28,10500,10500,10400,10450,40259,360525.0,34500000.0
2014-03-31,10400,10500,10350,10450,28109,360525.0,34500000.0
2014-04-01,10400,10850,10300,10750,147916,370875.0,34500000.0
2014-04-02,10800,10850,10650,10850,68694,374325.0,34500000.0
2014-04-03,10850,10850,10600,10850,71431,374325.0,34500000.0
2014-04-04,10750,10950,10750,10850,76918,374325.0,34500000.0
2014-04-07,10800,11350,10650,11300,262921,389850.0,34500000.0
2014-04-08,11250,11600,11150,11400,219450,393300.0,34500000.0
2014-04-09,11350,11450,11350,11350,93868,391575.0,34500000.0
2014-04-10,11400,11550,11200,11550,134567,398475.0,34500000.0
2014-04-11,11450,11600,11300,11450,79717,395025.0,34500000.0
2014-04-14,11450,11550,11400,11500,62527,396750.0,34500000.0
2014-04-15,11500,11550,11400,11500,81454,396750.0,34500000.0
2014-04-16,11550,11750,11450,11450,109754,395025.0,34500000.0
2014-04-17,11500,11500,11350,11400,74985,393300.0,34500000.0
2014-04-18,11300,11450,11300,11300,59482,389850.0,34500000.0
2014-04-21,11300,11350,11250,11350,41677,391575.0,34500000.0
2014-04-22,11250,11550,11250,11500,67174,396750.0,34500000.0
2014-04-23,11500,11800,11400,11750,133275,405375.0,34500000.0
2014-04-24,11750,11800,11600,11800,131620,407100.0,34500000.0
2014-04-25,11750,11750,11300,11550,123998,398475.0,34500000.0
2014-04-28,11550,11600,11350,11450,122038,395025.0,34500000.0
2014-04-29,11400,11700,11350,11350,153376,391575.0,34500000.0
2014-04-30,11450,11600,11400,11500,167399,396750.0,34500000.0
2014-05-02,11650,11750,11450,11700,217050,403650.0,34500000.0
2014-05-07,11650,11650,11200,11350,166843,391575.0,34500000.0
2014-05-08,11350,11500,11150,11350,163024,391575.0,34500000.0
2014-05-09,11350,11550,11350,11400,111756,393300.0,34500000.0
2014-05-12,11400,11600,11250,11250,133738,388125.0,34500000.0
2014-05-13,11300,11450,11150,11150,231109,384675.0,34500000.0
2014-05-14,11150,11300,11050,11250,82419,388125.0,34500000.0
2014-05-15,11450,11450,11150,11150,100306,384675.0,34500000.0
2014-05-16,11200,11250,11150,11200,44878,386400.0,34500000.0
2014-05-19,11200,11250,11000,11050,82928,381225.0,34500000.0
2014-05-20,11050,11300,10950,10950,115160,377775.0,34500000.0
2014-05-21,10950,11050,10850,10900,77259,376050.0,34500000.0
2014-05-22,10850,11100,10850,11050,35960,381225.0,34500000.0
2014-05-23,11100,11400,11050,11400,178263,393300.0,34500000.0
2014-05-26,11400,11400,11100,11350,127770,391575.0,34500000.0
2014-05-27,11400,11600,11200,11500,108432,396750.0,34500000.0
2014-05-28,11550,11650,11450,11600,87617,400200.0,34500000.0
2014-05-29,11650,11900,11500,11700,165911,403650.0,34500000.0
2014-05-30,11750,11850,11550,11550,98778,398475.0,34500000.0
2014-06-02,11550,11800,11500,11600,155296,400200.0,34500000.0
2014-06-03,11450,11750,11450,11700,76927,403650.0,34500000.0
2014-06-05,11600,11900,11600,11800,151382,407100.0,34500000.0
2014-06-09,11900,12250,11800,12250,309952,422625.0,34500000.0
2014-06-10,12250,12450,12000,12200,332169,420900.0,34500000.0
2014-06-11,12200,12500,12100,12300,323722,424350.0,34500000.0
2014-06-12,12350,12450,12050,12050,205633,415725.0,34500000.0
2014-06-13,12050,12150,11950,12100,100914,417450.0,34500000.0
2014-06-16,12050,12150,11850,11950,77351,412275.0,34500000.0
2014-06-17,12050,12350,11750,11750,216320,405375.0,34500000.0
2014-06-18,11750,12000,11700,11850,66055,408825.0,34500000.0
2014-06-19,11950,12100,11850,11900,43729,410550.0,34500000.0
2014-06-20,11950,12050,11750,11900,64272,410550.0,34500000.0
2014-06-23,12000,12100,11900,11950,49936,412275.0,34500000.0
2014-06-24,11950,12250,11900,12000,73433,414000.0,34500000.0
2014-06-25,12000,12050,11500,11600,146430,400200.0,34500000.0
2014-06-26,11650,11700,11250,11250,162972,388125.0,34500000.0
2014-06-27,11250,11450,11250,11350,54664,391575.0,34500000.0
2014-06-30,11350,11450,11250,11400,75975,393300.0,34500000.0
2014-07-01,11350,11500,11250,11350,187555,391575.0,34500000.0
2014-07-02,11450,11500,11100,11200,210246,386400.0,34500000.0
2014-07-03,11250,11400,11150,11350,81825,391575.0,34500000.0
2014-07-04,11400,11450,11200,11250,79498,388125.0,34500000.0
2014-07-07,11350,11350,11050,11150,86624,384675.0,34500000.0
2014-07-08,11100,11300,11100,11200,35409,386400.0,34500000.0
2014-07-09,11200,11450,11100,11450,68600,395025.0,34500000.0
2014-07-10,11450,11500,11100,11150,135306,384675.0,34500000.0
2014-07-11,11050,11150,10750,10950,168224,377775.0,34500000.0
2014-07-14,10950,11100,10850,10850,142326,374325.0,34500000.0
2014-07-15,10950,11150,10800,11100,106254,382950.0,34500000.0
2014-07-16,11000,12050,11000,11850,524485,408825.0,34500000.0
2014-07-17,11850,11900,11550,11550,182235,398475.0,34500000.0
2014-07-18,11450,11650,11450,11550,102440,398475.0,34500000.0
2014-07-21,11600,11650,11350,11450,107468,395025.0,34500000.0
2014-07-22,11400,11450,11150,11450,121644,395025.0,34500000.0
2014-07-23,11450,11500,11200,11200,106042,386400.0,34500000.0
2014-07-24,11250,11400,11150,11150,66951,384675.0,34500000.0
2014-07-25,11100,11250,11100,11150,66227,384675.0,34500000.0
2014-07-28,11150,11400,10950,11250,126735,388125.0,34500000.0
2014-07-29,11350,11550,11100,11500,190460,396750.0,34500000.0
2014-07-30,11650,11700,11150,11150,223225,384675.0,34500000.0
2014-07-31,11200,11250,11000,11100,166848,382950.0,34500000.0
2014-08-01,10950,11300,10950,11150,105375,384675.0,34500000.0
2014-08-04,11250,11350,11150,11300,56457,389850.0,34500000.0
2014-08-05,11350,11700,11200,11550,227349,398475.0,34500000.0
2014-08-06,11650,11700,11500,11650,113138,401925.0,34500000.0
2014-08-07,11650,11850,11550,11650,129685,401925.0,34500000.0
2014-08-08,11650,11750,11450,11650,84281,401925.0,34500000.0
2014-08-11,11750,11800,11550,11750,84329,405375.0,34500000.0
2014-08-12,11750,11900,11600,11850,79048,408825.0,34500000.0
2014-08-13,11800,11900,11650,11800,144351,407100.0,34500000.0
2014-08-14,11800,11850,11650,11700,60504,403650.0,34500000.0
2014-08-18,11800,11800,11650,11750,54298,405375.0,34500000.0
2014-08-19,11750,11750,11600,11650,66293,401925.0,34500000.0
2014-08-20,11650,11650,11400,11650,105439,401925.0,34500000.0
2014-08-21,11600,11700,11500,11550,66643,398475.0,34500000.0
2014-08-22,11600,11650,11400,11500,73729,396750.0,34500000.0
2014-08-25,11500,11750,11500,11650,60106,401925.0,34500000.0
2014-08-26,11650,11850,11600,11800,73636,407100.0,34500000.0
2014-08-27,11800,11900,11650,11850,47771,408825.0,34500000.0
2014-08-28,11800,11900,11700,11850,74853,408825.0,34500000.0
2014-08-29,11850,11850,11650,11750,49188,405375.0,34500000.0
2014-09-01,11650,11650,11450,11550,81055,398475.0,34500000.0
2014-09-02,11500,11700,11500,11550,70784,398475.0,34500000.0
2014-09-03,11550,11850,11550,11800,81602,407100.0,34500000.0
2014-09-04,11800,12300,11800,12050,238659,415725.0,34500000.0
2014-09-05,12050,12050,11800,11900,101992,410550.0,34500000.0
2014-09-11,11850,11900,11700,11750,60602,405375.0,34500000.0
2014-09-12,11700,12050,11700,12000,55546,414000.0,34500000.0
2014-09-15,12000,12150,11900,12000,82959,414000.0,34500000.0
2014-09-16,12050,12250,12000,12200,111363,420900.0,34500000.0
2014-09-17,12200,12300,12100,12250,84802,422625.0,34500000.0
2014-09-18,12250,12400,12150,12150,97368,419175.0,34500000.0
2014-09-19,12200,12350,12200,12250,74395,422625.0,34500000.0
2014-09-22,12250,12350,12150,12200,71669,420900.0,34500000.0
2014-09-23,12150,12250,11950,12050,69079,415725.0,34500000.0
2014-09-24,12200,12400,12050,12350,105678,426075.0,34500000.0
2014-09-25,12400,12400,12250,12350,87119,426075.0,34500000.0
2014-09-26,12250,12400,12150,12400,91616,427800.0,34500000.0
2014-09-29,12450,12450,12300,12300,96447,424350.0,34500000.0
2014-09-30,12300,12350,12100,12200,71525,420900.0,34500000.0
2014-10-01,12200,12250,11850,12050,124609,415725.0,34500000.0
2014-10-02,11900,12150,11800,12050,99658,415725.0,34500000.0
2014-10-06,12100,12250,11950,12100,47170,417450.0,34500000.0
2014-10-07,12000,12150,11900,12150,59037,419175.0,34500000.0
2014-10-08,12100,12150,12000,12000,36093,414000.0,34500000.0
2014-10-10,12050,12150,11850,12000,76413,414000.0,34500000.0
2014-10-13,11900,12050,11650,11700,88858,403650.0,34500000.0
2014-10-14,11650,11750,11500,11700,44773,403650.0,34500000.0
2014-10-15,11650,11750,11250,11400,145476,393300.0,34500000.0
2014-10-16,11350,11850,11250,11600,72501,400200.0,34500000.0
2014-10-17,11800,11850,11450,11600,86725,400200.0,34500000.0
2014-10-20,11650,11900,11650,11850,54031,408825.0,34500000.0
2014-10-21,11900,11900,11700,11800,31659,407100.0,34500000.0
2014-10-22,11900,11950,11700,11900,59892,410550.0,34500000.0
2014-10-23,11800,12300,11800,12300,126680,424350.0,34500000.0
2014-10-24,12450,12450,12050,12250,109679,422625.0,34500000.0
2014-10-27,12300,12600,12250,12500,216120,431250.0,34500000.0
2014-10-28,12550,12800,12350,12450,155558,429525.0,34500000.0
2014-10-29,12550,12600,12250,12350,64875,426075.0,34500000.0
2014-10-30,12350,12500,12000,12150,102033,419175.0,34500000.0
2014-10-31,12250,12400,11800,12300,126956,424350.0,34500000.0
2014-11-03,12250,12500,12050,12500,79425,431250.0,34500000.0
2014-11-04,12550,12600,12350,12550,111989,432975.0,34500000.0
2014-11-05,12500,12700,12300,12600,104490,434700.0,34500000.0
2014-11-06,12650,12900,12450,12850,199107,443325.0,34500000.0
2014-11-07,12750,12800,12500,12500,95230,431250.0,34500000.0
2014-11-10,12500,12650,12350,12550,65683,432975.0,34500000.0
2014-11-11,12600,12750,12500,12700,148230,438150.0,34500000.0
2014-11-12,12750,12800,12600,12700,91110,438150.0,34500000.0
2014-11-13,12750,12800,12450,12450,64546,429525.0,34500000.0
2014-11-14,12500,12600,12250,12450,50851,429525.0,34500000.0
2014-11-17,12500,12600,12250,12300,67500,424350.0,34500000.0
2014-11-18,12350,12400,12100,12250,61293,422625.0,34500000.0
2014-11-19,12300,12450,12150,12350,35611,426075.0,34500000.0
2014-11-20,12400,12550,12100,12100,57082,417450.0,34500000.0
2014-11-21,12150,12350,11950,12250,49278,422625.0,34500000.0
2014-11-24,12350,12350,12100,12150,47647,419175.0,34500000.0
2014-11-25,12200,12250,11900,11900,95393,410550.0,34500000.0
2014-11-26,11900,12100,11850,12100,64155,417450.0,34500000.0
2014-11-27,11950,12350,11950,12250,61242,422625.0,34500000.0
2014-11-28,12300,12300,11950,12000,51376,414000.0,34500000.0
2014-12-01,12000,12100,11850,12000,46075,414000.0,34500000.0
2014-12-02,12050,12200,11900,12150,71914,419175.0,34500000.0
2014-12-03,12050,12300,11950,12150,80365,419175.0,34500000.0
2014-12-04,12250,12250,11900,11900,65103,410550.0,34500000.0
2014-12-05,11900,11950,11700,11700,70560,403650.0,34500000.0
2014-12-08,11700,11750,11450,11500,56277,396750.0,34500000.0
2014-12-09,11500,11700,11300,11550,124858,398475.0,34500000.0
2014-12-10,11550,11650,11400,11600,32549,400200.0,34500000.0
2014-12-11,11500,11700,11350,11350,75659,391575.0,34500000.0
2014-12-12,11400,11450,11200,11200,110466,386400.0,34500000.0
2014-12-15,11100,11400,10800,11400,117194,393300.0,34500000.0
2014-12-16,11300,11450,11100,11100,53185,382950.0,34500000.0
2014-12-17,11150,11200,11000,11150,85823,384675.0,34500000.0
2014-12-18,11250,11300,10850,11150,82694,384675.0,34500000.0
2014-12-19,11200,11350,11100,11150,37511,384675.0,34500000.0
2014-12-22,11200,11300,11000,11100,53747,382950.0,34500000.0
2014-12-23,11100,11300,11100,11200,27659,386400.0,34500000.0
2014-12-24,11300,11450,11200,11350,55229,391575.0,34500000.0
2014-12-26,11400,11650,11300,11650,94333,401925.0,34500000.0
2014-12-29,11550,11600,11050,11150,73177,384675.0,34500000.0
2014-12-30,11200,11450,11150,11200,66831,386400.0,34500000.0
2015-01-02,11100,11200,10900,11050,76460,381225.0,34500000.0
2015-01-05,11100,11550,10950,11500,98594,396750.0,34500000.0
2015-01-06,11400,11600,11350,11500,60452,396750.0,34500000.0
2015-01-07,11450,11750,11400,11600,73280,400200.0,34500000.0
2015-01-08,11550,11800,11400,11550,82505,398475.0,34500000.0
2015-01-09,11600,11700,11500,11550,35042,398475.0,34500000.0
2015-01-12,11550,11850,11500,11850,47100,408825.0,34500000.0
2015-01-13,11850,11900,11700,11750,61756,405375.0,34500000.0
2015-01-14,11800,11900,11500,11500,43857,396750.0,34500000.0
2015-01-15,11550,11750,11500,11700,34997,403650.0,34500000.0
2015-01-16,11650,11900,11550,11800,51536,407100.0,34500000.0
2015-01-19,11850,12000,11800,11800,37613,407100.0,34500000.0
2015-01-20,11950,12200,11800,12050,66074,415725.0,34500000.0
2015-01-21,12100,12200,12000,12050,16622,415725.0,34500000.0
2015-01-22,12150,12150,11600,11650,53605,401925.0,34500000.0
2015-01-23,11650,11750,11600,11700,32677,403650.0,34500000.0
2015-01-26,11700,11800,11550,11800,24823,407100.0,34500000.0
2015-01-27,11700,11900,11450,11550,77249,398475.0,34500000.0
2015-01-28,11550,11700,11500,11600,46811,400200.0,34500000.0
2015-01-29,11600,11600,11350,11450,66868,395025.0,34500000.0
2015-01-30,11450,11550,11350,11450,55345,395025.0,34500000.0
2015-02-02,11400,11600,11350,11550,27186,398475.0,34500000.0
2015-02-03,11600,11700,11450,11550,45358,398475.0,34500000.0
2015-02-04,11600,11750,11550,11650,37858,401925.0,34500000.0
2015-02-05,11700,11700,11550,11550,23659,398475.0,34500000.0
2015-02-06,11550,11600,11450,11550,27272,398475.0,34500000.0
2015-02-09,11600,11950,11500,11900,59978,410550.0,34500000.0
2015-02-10,11900,12050,11800,12000,89589,414000.0,34500000.0
2015-02-11,12000,12000,11800,11900,27244,410550.0,34500000.0
2015-02-12,11900,11900,11750,11800,22941,407100.0,34500000.0
2015-02-13,11900,11900,11800,11800,20750,407100.0,34500000.0
2015-02-16,11800,11900,11700,11750,29321,405375.0,34500000.0
2015-02-17,11750,11800,11450,11600,75187,400200.0,34500000.0
2015-02-23,11600,11700,11500,11550,43799,398475.0,34500000.0
2015-02-24,11600,11650,11400,11650,58397,401925.0,34500000.0
2015-02-25,11700,11700,11550,11650,57285,401925.0,34500000.0
2015-02-26,11650,11650,11250,11450,87174,395025.0,34500000.0
2015-02-27,11400,11550,11350,11400,47547,393300.0,34500000.0
2015-03-02,11350,11550,11300,11500,64186,396750.0,34500000.0
2015-03-03,11550,11600,11400,11500,58326,396750.0,34500000.0
2015-03-04,11500,11550,11350,11400,107924,393300.0,34500000.0
2015-03-05,11350,11400,11000,11050,216707,381225.0,34500000.0
2015-03-06,11100,11100,10550,10600,298758,365700.0,34500000.0
2015-03-09,10600,10650,10450,10550,141169,363975.0,34500000.0
2015-03-10,10600,10650,10050,10250,278031,353625.0,34500000.0
2015-03-11,10200,10300,10050,10300,98085,355350.0,34500000.0
2015-03-12,10300,10400,9990,10050,347429,346725.0,34500000.0
2015-03-13,10100,10300,10050,10250,149657,353625.0,34500000.0
2015-03-16,10250,10300,10100,10250,90797,353625.0,34500000.0
2015-03-17,10300,10300,10150,10300,59034,355350.0,34500000.0
2015-03-18,10350,10400,10000,10100,236897,348450.0,34500000.0
2015-03-19,10150,10150,9990,10000,178980,345000.0,34500000.0
2015-03-20,10050,10200,10000,10150,157378,350175.0,34500000.0
2015-03-23,10200,10250,10100,10150,66589,350175.0,34500000.0
2015-03-24,10200,10250,10000,10050,127469,346725.0,34500000.0
2015-03-25,10100,10250,10050,10150,102842,350175.0,34500000.0
2015-03-26,10100,10250,10100,10150,63367,350175.0,34500000.0
2015-03-27,10200,10250,10000,10050,138168,346725.0,34500000.0
2015-03-30,10050,10750,10050,10700,329026,369150.0,34500000.0
2015-03-31,10700,10700,10100,10100,340806,348450.0,34500000.0
2015-04-01,10150,10550,10100,10400,215152,358800.0,34500000.0
2015-04-02,10500,10500,10200,10500,161323,362250.0,34500000.0
2015-04-03,10400,10650,10300,10450,229807,360525.0,34500000.0
2015-04-06,10450,10450,10200,10300,173937,355350.0,34500000.0
2015-04-07,10300,10500,10250,10350,113206,357075.0,34500000.0
2015-04-08,10300,10500,10300,10400,103937,358800.0,34500000.0
2015-04-09,10550,11050,10500,10950,420594,377775.0,34500000.0
2015-04-10,10950,10950,10650,10800,158669,372600.0,34500000.0
2015-04-13,10950,10950,10600,10600,161301,365700.0,34500000.0
2015-04-14,10650,10850,10550,10650,176858,367425.0,34500000.0
2015-04-15,10700,10950,10600,10850,139709,374325.0,34500000.0
2015-04-16,10900,10950,10550,10650,206417,367425.0,34500000.0
2015-04-17,10650,10700,10600,10600,112024,365700.0,34500000.0
2015-04-20,10600,10700,10500,10650,82241,367425.0,34500000.0
2015-04-21,10800,10850,10500,10500,128592,362250.0,34500000.0
2015-04-22,10450,10600,10200,10400,291359,358800.0,34500000.0
2015-04-23,10450,10600,10350,10500,112545,362250.0,34500000.0
2015-04-24,10450,10600,10300,10350,161436,357075.0,34500000.0
2015-04-27,10400,10450,10300,10450,87091,360525.0,34500000.0
2015-04-28,10400,10700,10350,10650,159744,367425.0,34500000.0
2015-04-29,10700,10700,10450,10600,124762,365700.0,34500000.0
2015-04-30,10600,10600,10500,10550,63435,363975.0,34500000.0
2015-05-04,10550,10700,10550,10600,65866,365700.0,34500000.0
2015-05-06,10550,10600,10150,10250,177072,353625.0,34500000.0
2015-05-07,10200,10300,9950,10100,323765,348450.0,34500000.0
2015-05-08,10150,10250,10100,10250,82336,353625.0,34500000.0
2015-05-11,10300,10400,10250,10300,109774,355350.0,34500000.0
2015-05-12,10250,10400,10250,10350,106313,357075.0,34500000.0
2015-05-13,10400,10500,10250,10400,91684,358800.0,34500000.0
2015-05-14,10400,10850,10300,10550,328572,363975.0,34500000.0
2015-05-15,10650,10800,10450,10450,138100,360525.0,34500000.0
2015-05-18,10400,10400,10150,10300,168684,355350.0,34500000.0
2015-05-19,10350,10400,10250,10250,89805,353625.0,34500000.0
2015-05-20,10300,10350,10200,10250,93754,353625.0,34500000.0
2015-05-21,10250,10400,10200,10350,136112,357075.0,34500000.0
2015-05-22,10450,10750,10400,10650,213012,367425.0,34500000.0
2015-05-26,10750,10800,10500,10800,144241,372600.0,34500000.0
2015-05-27,10700,10750,10450,10650,169361,367425.0,34500000.0
2015-05-28,10700,10850,10550,10750,165805,370875.0,34500000.0
2015-05-29,10700,10850,10650,10750,113990,370875.0,34500000.0
2015-06-01,10750,10850,10650,10700,71965,369150.0,34500000.0
2015-06-02,10700,10800,10550,10700,126165,369150.0,34500000.0
2015-06-03,10650,10800,10550,10600,182070,365700.0,34500000.0
2015-06-04,10700,11150,10650,11000,416075,379500.0,34500000.0
2015-06-05,11000,11000,10650,10650,188741,367425.0,34500000.0
2015-06-08,10650,10700,10400,10500,191115,362250.0,34500000.0
2015-06-09,10500,10700,10450,10700,91483,369150.0,34500000.0
2015-06-10,10700,10950,10450,10950,194666,377775.0,34500000.0
2015-06-11,10950,11250,10750,11250,243539,388125.0,34500000.0
2015-06-12,11200,11250,10900,11000,150275,379500.0,34500000.0
2015-06-15,10900,10950,10750,10900,125833,376050.0,34500000.0
2015-06-16,10900,10900,10400,10700,262286,369150.0,34500000.0
2015-06-17,10650,10900,10450,10850,203431,374325.0,34500000.0
2015-06-18,10950,11100,10850,11000,209035,379500.0,34500000.0
2015-06-19,11150,11400,10900,11350,291813,391575.0,34500000.0
2015-06-22,11350,11450,11200,11300,161387,389850.0,34500000.0
2015-06-23,11150,11450,11150,11450,150239,395025.0,34500000.0
2015-06-24,11450,11850,11400,11700,337455,403650.0,34500000.0
2015-06-25,11700,11800,11450,11700,133703,403650.0,34500000.0
2015-06-26,11750,11850,11350,11350,175065,391575.0,34500000.0
2015-06-29,11050,11250,10800,10800,225786,372600.0,34500000.0
2015-06-30,10650,10900,10550,10850,235714,374325.0,34500000.0
2015-07-01,10850,11000,10800,11000,103565,379500.0,34500000.0
2015-07-02,10950,11000,10600,10600,226405,365700.0,34500000.0
2015-07-03,10600,10800,10500,10600,224617,365700.0,34500000.0
2015-07-06,10550,10550,10200,10250,302241,353625.0,34500000.0
2015-07-07,10300,10350,10250,10350,134336,357075.0,34500000.0
2015-07-08,10400,10500,10000,10050,407790,346725.0,34500000.0
2015-07-09,10050,10100,9960,10100,224089,348450.0,34500000.0
2015-07-10,10150,10150,9980,10050,260467,346725.0,34500000.0
2015-07-13,10050,10150,9940,10100,250210,348450.0,34500000.0
2015-07-14,10100,10300,10050,10250,190589,353625.0,34500000.0
2015-07-15,10250,10300,10000,10100,225383,348450.0,34500000.0
2015-07-16,10100,10250,10050,10150,316185,350175.0,34500000.0
2015-07-17,10250,10250,9940,9980,387666,344310.0,34500000.0
2015-07-20,10000,10050,9710,9890,336680,341205.0,34500000.0
2015-07-21,9950,9970,9730,9850,236774,339825.0,34500000.0
2015-07-22,9850,9850,9520,9600,311560,331200.0,34500000.0
2015-07-23,9610,9630,9210,9380,331928,323610.0,34500000.0
2015-07-24,9380,9440,9050,9140,313673,315330.0,34500000.0
