셀트리온(068270),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-10-11,4413,4534,4350,4402,78990,21920.0,4000000.0
2005-10-12,4397,4491,4171,4256,93492,21200.0,4000000.0
2005-10-13,4195,4388,4146,4395,107617,21880.0,4000000.0
2005-10-14,4479,4535,4318,4505,101054,22440.0,4000000.0
2005-10-17,4615,4734,4534,4578,134704,22800.0,4000000.0
2005-10-18,4615,4757,4559,4658,107826,23200.0,4000000.0
2005-10-19,4686,4686,4317,4481,83822,22320.0,4000000.0
2005-10-20,4412,4539,4349,4457,69282,22200.0,4000000.0
2005-10-21,4294,4653,4294,4658,100025,23200.0,4000000.0
2005-10-24,4854,5137,4782,4874,151960,24280.0,4000000.0
2005-10-25,4893,5215,4733,4938,234094,24600.0,4000000.0
2005-10-26,5041,5041,4866,4907,95971,24440.0,4000000.0
2005-10-27,4894,5006,4724,4866,135245,24240.0,4000000.0
2005-10-28,4692,4836,4628,4843,82630,24120.0,4000000.0
2005-10-31,4837,4918,4791,4851,72010,24160.0,4000000.0
2005-11-01,4750,4974,4750,4898,56676,24400.0,4000000.0
2005-11-02,4893,5206,4893,5101,139510,25400.0,4000000.0
2005-11-03,5178,5178,4934,5018,74105,25000.0,4000000.0
2005-11-04,5023,5199,4959,5107,88530,25440.0,4000000.0
2005-11-07,5169,5545,5105,5381,223343,26800.0,4000000.0
2005-11-08,5459,5499,5299,5381,115674,26800.0,4000000.0
2005-11-09,5385,5457,5248,5413,187961,26960.0,4000000.0
2005-11-10,5383,5760,5383,5501,248378,27400.0,4000000.0
2005-11-11,5681,5978,5536,5759,244715,28680.0,4000000.0
2005-11-14,5620,5836,5514,5791,327384,28840.0,4000000.0
2005-11-15,5875,6107,5875,5919,284455,29480.0,4000000.0
2005-11-16,5812,5941,5780,5814,144153,28960.0,4000000.0
2005-11-17,5809,5883,5618,5766,151238,28720.0,4000000.0
2005-11-18,5745,6019,5697,5944,125023,29600.0,4000000.0
2005-11-21,5835,6020,5779,5807,95924,28920.0,4000000.0
2005-11-22,5730,5955,5690,5704,148778,28400.0,4000000.0
2005-11-23,5725,5820,5682,5711,114122,28440.0,4000000.0
2005-11-24,5714,5780,5698,5717,117137,28480.0,4000000.0
2005-11-25,5819,5859,5699,5704,113286,28400.0,4000000.0
2005-11-28,5820,6061,5698,5734,140846,28560.0,4000000.0
2005-11-29,5735,5873,5713,5742,69200,28600.0,4000000.0
2005-11-30,5739,5908,5739,5863,102468,29200.0,4000000.0
2005-12-01,5961,5961,5721,5742,71806,28600.0,4000000.0
2005-12-02,5768,5825,5721,5742,86179,28600.0,4000000.0
2005-12-05,5698,5794,5642,5711,129776,28440.0,4000000.0
2005-12-06,5735,6525,5735,5912,317165,29440.0,4000000.0
2005-12-07,5939,6188,5780,6185,97979,30800.0,4000000.0
2005-12-08,6501,6501,5875,6023,195543,30000.0,4000000.0
2005-12-09,5858,6058,5778,5831,108064,29040.0,4000000.0
2005-12-12,5738,5979,5699,5984,97471,29800.0,4000000.0
2005-12-13,5979,6260,5921,5927,63013,29520.0,4000000.0
2005-12-14,5921,6011,5786,5831,63638,29040.0,4000000.0
2005-12-15,5827,5899,5698,5711,62439,28440.0,4000000.0
2005-12-16,5620,5620,5379,5462,155120,27200.0,4000000.0
2005-12-19,5459,5571,5380,5470,56769,27240.0,4000000.0
2005-12-20,5255,5536,5255,5268,57034,26240.0,4000000.0
2005-12-21,5224,5474,5224,5381,43930,26800.0,4000000.0
2005-12-22,5400,5497,5024,5141,72200,25600.0,4000000.0
2005-12-23,5025,5322,4975,5222,50234,26000.0,4000000.0
2005-12-26,5217,5329,5135,5141,35853,25600.0,4000000.0
2005-12-27,5040,5168,4975,5018,53434,25000.0,4000000.0
2005-12-28,4958,5013,4902,5004,41220,24920.0,4000000.0
2005-12-29,4974,5177,4885,5141,59204,25600.0,4000000.0
2006-01-02,5181,5206,5070,5189,21838,25840.0,4000000.0
2006-01-03,5143,5288,5103,5246,45060,26120.0,4000000.0
2006-01-04,5264,5498,5264,5462,55605,27200.0,4000000.0
2006-01-05,5603,5603,5219,5333,37987,26560.0,4000000.0
2006-01-06,5335,5495,5295,5501,21226,27400.0,4000000.0
2006-01-09,5499,5515,5219,5381,29584,26800.0,4000000.0
2006-01-10,5457,5457,5263,5413,13346,26960.0,4000000.0
2006-01-11,5401,5408,5191,5253,18164,26160.0,4000000.0
2006-01-12,5151,5255,5126,5178,17759,25800.0,4000000.0
2006-01-13,5128,5362,5057,5333,17766,26560.0,4000000.0
2006-01-16,5218,5384,5218,5301,15088,26400.0,4000000.0
2006-01-17,5305,5450,5105,5381,100676,26800.0,4000000.0
2006-01-18,5296,5433,5231,5419,80470,27000.0,4000000.0
2006-01-19,5481,6010,5335,5637,200004,28080.0,4000000.0
2006-01-20,5961,5961,5262,5501,81195,27400.0,4000000.0
2006-01-23,5143,5658,5143,5445,89734,27120.0,4000000.0
2006-01-24,5380,5782,5380,5783,140180,28800.0,4000000.0
2006-01-25,5787,6341,5787,6185,269141,30800.0,4000000.0
2006-01-26,6380,6420,6066,6152,64466,30640.0,4000000.0
2006-01-27,6188,6237,5922,6185,89824,30800.0,4000000.0
2006-01-31,6101,6341,6020,6202,75305,30880.0,4000000.0
2006-02-01,6220,6486,6180,6426,165069,32000.0,4000000.0
2006-02-02,6421,6575,6299,6576,74647,32760.0,4000000.0
2006-02-03,6454,6542,6268,6426,78417,32000.0,4000000.0
2006-02-06,6357,6478,6299,6426,31265,32000.0,4000000.0
2006-02-07,6430,6501,6334,6426,35435,32000.0,4000000.0
2006-02-08,6342,6734,6342,6522,45231,32480.0,4000000.0
2006-02-09,6534,6816,6460,6818,104714,33960.0,4000000.0
2006-02-10,6815,6815,6340,6466,58767,32200.0,4000000.0
2006-02-13,6459,6459,5931,5944,124499,29600.0,4000000.0
2006-02-14,5876,6060,5861,6063,26058,30200.0,4000000.0
2006-02-15,6059,6663,6059,6426,130723,32000.0,4000000.0
2006-02-16,6347,7206,6347,6666,95648,33200.0,4000000.0
2006-02-17,6823,7368,6741,7270,248189,36200.0,4000000.0
2006-02-20,7344,7601,7016,7228,135886,36000.0,4000000.0
2006-02-21,7386,7386,7024,7042,31451,35080.0,4000000.0
2006-02-22,6958,7039,6829,6843,57512,34080.0,4000000.0
2006-02-23,6838,7577,6838,7469,139201,37200.0,4000000.0
2006-02-24,7546,7546,7143,7148,59676,35600.0,4000000.0
2006-02-27,7225,7346,7025,7036,49304,35040.0,4000000.0
2006-02-28,7008,7224,6904,7123,33881,35480.0,4000000.0
2006-03-02,7062,7143,6998,7069,14542,35200.0,4000000.0
2006-03-03,6942,7063,6687,6707,34756,33400.0,4000000.0
2006-03-06,6541,6855,6541,6803,37608,33880.0,4000000.0
2006-03-07,6816,6912,6583,6724,29464,33480.0,4000000.0
2006-03-08,6541,6772,6485,6747,31707,33600.0,4000000.0
2006-03-09,6660,6796,6660,6666,14239,33200.0,4000000.0
2006-03-10,6524,6692,6500,6563,17739,32680.0,4000000.0
2006-03-13,6556,6726,6532,6585,13355,32800.0,4000000.0
2006-03-14,6525,6606,6501,6576,10285,32760.0,4000000.0
2006-03-15,6500,6642,6500,6563,9674,32680.0,4000000.0
2006-03-16,6501,6612,6435,6442,16930,32080.0,4000000.0
2006-03-17,6446,6606,6421,6442,110816,32080.0,4000000.0
2006-03-20,6459,6508,6380,6506,34092,32400.0,4000000.0
2006-03-21,6447,6607,6447,6610,31444,32920.0,4000000.0
2006-03-22,6676,6676,6493,6498,16767,32360.0,4000000.0
2006-03-23,6503,6583,6415,6539,19624,32560.0,4000000.0
2006-03-24,6446,6582,6421,6442,21264,32080.0,4000000.0
2006-03-27,6325,6435,6315,6345,19982,31600.0,4000000.0
2006-03-28,6338,6402,5994,6345,31005,31600.0,4000000.0
2006-03-29,6138,6284,6138,6264,9612,31200.0,4000000.0
2006-03-30,6132,6316,6099,6231,21260,31040.0,4000000.0
2006-03-31,6262,6381,6238,6386,12244,31800.0,4000000.0
2006-04-03,6297,6554,6297,6409,10856,31920.0,4000000.0
2006-04-04,6349,6564,6300,6447,6651,32120.0,4000000.0
2006-04-05,6349,6502,6349,6447,15521,32120.0,4000000.0
2006-04-06,6366,6493,6366,6458,12466,32160.0,4000000.0
2006-04-07,6454,6742,6454,6585,42725,32800.0,4000000.0
2006-04-10,6581,6581,6396,6506,21308,32400.0,4000000.0
2006-04-11,6429,6581,6162,6241,39190,31080.0,4000000.0
2006-04-12,6188,6356,6162,6327,18468,31520.0,4000000.0
2006-04-13,6267,6422,6035,6088,56740,30320.0,4000000.0
2006-04-14,6091,6218,6043,6144,31061,30600.0,4000000.0
2006-04-17,6178,6178,6026,6095,36842,30360.0,4000000.0
2006-04-18,6003,6117,5979,6031,19484,30040.0,4000000.0
2006-04-19,6058,6100,5987,6049,17621,30120.0,4000000.0
2006-04-20,6019,6092,5866,5944,156950,29600.0,4000000.0
2006-04-21,5859,6099,5859,6023,20074,30000.0,4000000.0
2006-04-24,5937,6018,5888,6007,11695,29920.0,4000000.0
2006-04-25,5931,6002,5809,5821,19254,29000.0,4000000.0
2006-04-26,5780,5780,5618,5766,24852,28720.0,4000000.0
2006-04-27,5735,5840,5617,5742,22392,28600.0,4000000.0
2006-04-28,5738,5802,5620,5717,13602,28480.0,4000000.0
2006-05-02,5724,5779,5634,5759,15951,28680.0,4000000.0
2006-05-03,5656,5799,5648,5742,12822,28600.0,4000000.0
2006-05-04,5780,5780,5545,5671,7954,28240.0,4000000.0
2006-05-08,5666,5666,5425,5552,10592,27640.0,4000000.0
2006-05-09,5440,5544,5377,5510,24554,27440.0,4000000.0
2006-05-10,5642,5642,5449,5462,6633,27200.0,4000000.0
2006-05-11,5449,5602,5378,5532,9429,27560.0,4000000.0
2006-05-12,5400,5601,5391,5454,13944,27160.0,4000000.0
2006-05-15,5489,5538,5423,5429,6912,27040.0,4000000.0
2006-05-16,5482,5585,5136,5462,5965,27200.0,4000000.0
2006-05-17,5383,5536,5231,5524,3682,27520.0,4000000.0
2006-05-18,5522,5667,5241,5622,8636,28000.0,4000000.0
2006-05-19,5762,5762,5409,5622,3696,28000.0,4000000.0
2006-05-22,5482,5621,5482,5622,9170,28000.0,4000000.0
2006-05-23,5459,5746,5459,5734,16210,28560.0,4000000.0
2006-05-24,5738,5916,5602,5661,33303,28200.0,4000000.0
2006-05-25,5642,5835,5594,5717,25597,28480.0,4000000.0
2006-05-26,5649,5850,5633,5831,20259,29040.0,4000000.0
2006-05-29,5842,6654,5842,6576,44342,32760.0,4000000.0
2006-05-30,6582,6582,5979,6369,19865,31720.0,4000000.0
2006-06-01,6527,6527,6021,6208,26096,30920.0,4000000.0
2006-06-02,6059,6261,5973,6185,14089,30800.0,4000000.0
2006-06-05,6058,6171,5946,6049,22932,30120.0,4000000.0
2006-06-07,5794,5941,5441,5727,42785,28520.0,4000000.0
2006-06-08,5457,5728,5231,5445,28349,27120.0,4000000.0
2006-06-09,5379,5553,5379,5542,20157,27600.0,4000000.0
2006-06-12,5620,5620,5378,5614,7012,27960.0,4000000.0
2006-06-13,5448,5674,4991,5293,29030,26360.0,4000000.0
2006-06-14,5208,5344,5094,5133,28409,25560.0,4000000.0
2006-06-15,5071,5208,4895,5133,37483,25560.0,4000000.0
2006-06-16,5207,5207,5093,5195,20908,25880.0,4000000.0
2006-06-19,5192,5192,4991,5141,6979,25600.0,4000000.0
2006-06-20,5160,5160,4975,5036,18984,25080.0,4000000.0
2006-06-21,4863,5120,4701,4851,10951,24160.0,4000000.0
2006-06-22,4823,4974,4614,4651,33851,23160.0,4000000.0
2006-06-23,4678,4678,4341,4499,14626,22400.0,4000000.0
2006-06-26,4331,4533,4331,4338,24735,21600.0,4000000.0
2006-06-27,4373,4404,4203,4250,31796,21160.0,4000000.0
2006-06-28,4212,4285,4204,4256,4332,21200.0,4000000.0
2006-06-29,4238,4413,4238,4313,16122,21480.0,4000000.0
2006-06-30,4318,4429,4318,4410,10020,21960.0,4000000.0
2006-07-03,4493,4814,4332,4804,29135,23920.0,4000000.0
2006-07-04,5102,5102,4652,4892,4909,24360.0,4000000.0
2006-07-05,4879,4879,4653,4820,5284,24000.0,4000000.0
2006-07-06,4976,4976,4654,4778,6868,23800.0,4000000.0
2006-07-07,4652,4813,4582,4636,10184,23080.0,4000000.0
2006-07-10,4429,4729,4407,4410,7979,21960.0,4000000.0
2006-07-11,4407,4504,4375,4410,6528,21960.0,4000000.0
2006-07-12,4410,4410,4146,4250,17852,21160.0,4000000.0
2006-07-13,4114,4300,3800,3896,53543,19400.0,4000000.0
2006-07-14,3818,3954,3682,3950,14680,19680.0,4000000.0
2006-07-18,3824,4004,3800,3896,5956,19400.0,4000000.0
2006-07-19,3772,3973,3772,3860,15805,19220.0,4000000.0
2006-07-20,3955,4004,3859,3927,16952,19560.0,4000000.0
2006-07-21,3782,3953,3782,3955,6847,19700.0,4000000.0
2006-07-24,3849,4158,3849,4008,21617,19960.0,4000000.0
2006-07-25,3963,4597,3963,3993,60921,19880.0,4000000.0
2006-07-26,4045,4045,3771,3855,21154,19200.0,4000000.0
2006-07-27,3891,3891,3625,3691,27806,18380.0,4000000.0
2006-07-28,3613,3709,3456,3497,21398,17420.0,4000000.0
2006-07-31,3502,3574,3457,3462,22884,17240.0,4000000.0
2006-08-01,3389,3497,3330,3429,30189,17080.0,4000000.0
2006-08-02,3358,3688,3283,3695,422539,18400.0,4000000.0
2006-08-03,3770,3772,3584,3695,28014,18400.0,4000000.0
2006-08-04,3689,3771,3538,3542,31667,17640.0,4000000.0
2006-08-07,3528,3762,3528,3623,23283,18040.0,4000000.0
2006-08-08,3577,3710,3572,3671,23166,18280.0,4000000.0
2006-08-09,3654,3770,3612,3758,31112,18720.0,4000000.0
2006-08-10,3852,3931,3634,3855,40552,19200.0,4000000.0
2006-08-11,3883,3907,3778,3855,8478,19200.0,4000000.0
2006-08-14,3771,3929,3698,3886,9502,19360.0,4000000.0
2006-08-16,4052,4052,3887,4000,32135,19920.0,4000000.0
2006-08-17,4090,4090,3929,4048,10781,20160.0,4000000.0
2006-08-18,4012,4229,4012,4217,46913,21000.0,4000000.0
2006-08-21,4321,4372,4067,4186,12003,18920.0,4000000.0
2006-08-22,4075,4508,4075,4512,32943,20400.0,4000000.0
2006-08-23,4552,4570,4419,4452,7263,20120.0,4000000.0
2006-08-24,4366,4534,4363,4478,14677,20240.0,4000000.0
2006-08-25,4345,4554,4345,4424,14438,20000.0,4000000.0
2006-08-28,4341,4421,4341,4424,5839,20000.0,4000000.0
2006-08-29,4334,4397,4332,4336,5613,19600.0,4000000.0
2006-08-30,4394,4394,4229,4301,11441,19440.0,4000000.0
2006-08-31,4242,4411,4242,4407,7495,19920.0,4000000.0
2006-09-01,4401,4420,4189,4407,8122,19920.0,4000000.0
2006-09-04,4456,4456,4299,4424,1795,20000.0,4000000.0
2006-09-05,4375,4454,4375,4442,8865,20080.0,4000000.0
2006-09-06,4437,4580,4386,4469,8554,20200.0,4000000.0
2006-09-07,4421,4499,4377,4459,15364,20160.0,4000000.0
2006-09-08,4421,4509,4386,4504,14130,20360.0,4000000.0
2006-09-11,4464,4543,4402,4469,6911,20200.0,4000000.0
2006-09-12,4423,4466,4243,4377,14228,19780.0,4000000.0
2006-09-13,4412,4421,4333,4424,21528,20000.0,4000000.0
2006-09-14,4420,4420,4354,4416,15396,19960.0,4000000.0
2006-09-15,4421,4456,4288,4424,16177,20000.0,4000000.0
2006-09-18,4421,4428,4297,4424,22089,20000.0,4000000.0
2006-09-19,4411,4422,4332,4420,5974,19980.0,4000000.0
2006-09-20,4415,4463,4344,4416,10806,19960.0,4000000.0
2006-09-21,4350,4572,4350,4469,22492,20200.0,4000000.0
2006-09-22,4463,4490,4376,4381,9692,19800.0,4000000.0
2006-09-25,4354,4419,4255,4260,11694,19260.0,4000000.0
2006-09-26,4256,4371,4256,4352,11658,19680.0,4000000.0
2006-09-27,4270,4366,4270,4318,16297,19520.0,4000000.0
2006-09-28,4517,4683,4290,4421,10661,18000.0,4000000.0
2006-09-29,4318,4456,4229,4234,7387,17240.0,4000000.0
2006-10-02,4172,4314,4172,4264,7411,17360.0,4000000.0
2006-10-04,4260,4260,4074,4176,4697,17000.0,4000000.0
2006-10-09,4116,4122,3548,3930,38823,16000.0,4000000.0
2006-10-10,3921,3934,3593,3930,40507,16000.0,4000000.0
2006-10-11,3738,4171,3738,3978,7664,16200.0,4000000.0
2006-10-12,3926,4020,3827,3905,9690,15900.0,4000000.0
2006-10-13,3832,3890,3732,3798,47195,20871.0,5400000.0
2006-10-16,3793,3918,3760,3872,11328,21276.0,5400000.0
2006-10-17,3872,3925,3679,3773,12527,20736.0,5400000.0
2006-10-18,3739,3764,3652,3723,11373,20466.0,5400000.0
2006-10-19,3693,3693,3540,3646,25145,20034.0,5400000.0
2006-10-20,3639,3772,3630,3685,12132,20250.0,5400000.0
2006-10-23,3651,3837,3625,3782,10887,20790.0,5400000.0
2006-10-24,3817,3817,3679,3735,14415,20520.0,5400000.0
2006-10-25,3680,3724,3662,3723,24092,20466.0,5400000.0
2006-10-26,3676,3760,3662,3723,8156,20466.0,5400000.0
2006-10-27,3719,4272,3660,4281,484273,26130.0,6000000.0
2006-10-30,4220,4467,4078,4344,376893,26520.0,6000000.0
2006-10-31,4427,4539,4211,4426,118797,27030.0,6000000.0
2006-11-01,4427,4527,4378,4421,76126,27000.0,6000000.0
2006-11-02,4423,4477,4304,4471,60087,27300.0,6000000.0
2006-11-03,4516,4682,4319,4475,264952,27330.0,6000000.0
2006-11-06,4504,4504,4319,4475,45156,27330.0,6000000.0
2006-11-07,4476,4510,4319,4327,36972,26430.0,6000000.0
2006-11-08,4277,4338,4190,4327,62009,26430.0,6000000.0
2006-11-09,4249,4328,4234,4333,17046,26460.0,6000000.0
2006-11-10,4249,4328,4229,4241,16314,25890.0,6000000.0
2006-11-13,4308,4308,4193,4200,7773,25650.0,6000000.0
2006-11-14,4320,4320,4191,4220,13657,25770.0,6000000.0
2006-11-15,4226,4406,4226,4393,105446,26820.0,6000000.0
2006-11-16,4509,4661,4416,4452,103538,27180.0,6000000.0
2006-11-17,4289,4565,4289,4480,74655,27360.0,6000000.0
2006-11-20,4500,4691,4495,4568,60729,27900.0,6000000.0
2006-11-21,4570,4673,4517,4618,59422,28200.0,6000000.0
2006-11-22,4671,4686,4533,4686,66105,28620.0,6000000.0
2006-11-23,4711,4722,4559,4706,34102,28740.0,6000000.0
2006-11-24,4654,4712,4595,4678,65175,28560.0,6000000.0
2006-11-27,4663,4687,4491,4618,45789,28200.0,6000000.0
2006-11-28,4476,4594,4447,4558,15438,27840.0,6000000.0
2006-11-29,4555,4614,4496,4618,17224,28200.0,6000000.0
2006-11-30,4570,4711,4570,4715,55903,28800.0,6000000.0
2006-12-01,4711,4779,4657,4736,31052,28920.0,6000000.0
2006-12-04,4730,4730,4647,4706,40152,28740.0,6000000.0
2006-12-05,4691,4806,4526,4706,48192,28740.0,6000000.0
2006-12-06,4700,4750,4527,4638,25383,28320.0,6000000.0
2006-12-07,4697,4697,4485,4587,94455,28020.0,6000000.0
2006-12-08,4662,4662,4426,4550,24915,27780.0,6000000.0
2006-12-11,4495,4603,4447,4525,23373,27630.0,6000000.0
2006-12-12,4520,4535,4299,4421,28921,27000.0,6000000.0
2006-12-13,4319,4411,4319,4407,7320,26910.0,6000000.0
2006-12-14,4402,4517,4320,4459,26578,27240.0,6000000.0
2006-12-15,4504,4504,4436,4480,5754,27360.0,6000000.0
2006-12-18,4417,4490,4397,4480,17280,27360.0,6000000.0
2006-12-19,4347,4475,4347,4441,19237,27120.0,6000000.0
2006-12-20,4369,4458,4358,4459,27811,27240.0,6000000.0
2006-12-21,4457,4516,4357,4455,39315,27210.0,6000000.0
2006-12-22,4418,4505,4320,4367,26029,26670.0,6000000.0
2006-12-26,4319,4417,3960,4211,24892,25710.0,6000000.0
2006-12-27,4357,4357,4122,4288,16439,26190.0,6000000.0
2006-12-28,4168,4418,4162,4309,30055,26310.0,6000000.0
2007-01-02,4230,4418,4230,4421,6250,27000.0,6000000.0
2007-01-03,4447,4594,4368,4475,83895,27330.0,6000000.0
2007-01-04,4895,5016,4517,4618,346745,28200.0,6000000.0
2007-01-05,4662,4662,4161,4313,132827,26340.0,6000000.0
2007-01-08,4309,4368,4116,4258,79330,26010.0,6000000.0
2007-01-09,4220,4314,4204,4269,54848,26070.0,6000000.0
2007-01-10,4220,4277,4161,4269,34082,26070.0,6000000.0
2007-01-11,4270,4348,4244,4318,108076,26370.0,6000000.0
2007-01-12,4314,4364,4221,4323,58528,26400.0,6000000.0
2007-01-15,4278,4355,4221,4274,27019,26100.0,6000000.0
2007-01-16,4270,4270,4162,4274,40633,26100.0,6000000.0
2007-01-17,4269,4269,4143,4229,34295,25830.0,6000000.0
2007-01-18,4162,4217,4092,4102,32523,25050.0,6000000.0
2007-01-19,4099,4103,3873,4102,40606,25050.0,6000000.0
2007-01-22,4092,4123,4000,4112,18918,25110.0,6000000.0
2007-01-23,4108,4135,3985,4127,24475,25200.0,6000000.0
2007-01-24,4063,4185,4057,4062,11452,24810.0,6000000.0
2007-01-25,4004,4190,4004,4062,34270,24810.0,6000000.0
2007-01-26,4029,4091,3971,4062,5556,24810.0,6000000.0
2007-01-29,4112,4112,4022,4062,7140,24810.0,6000000.0
2007-01-30,4028,4121,4018,4039,13377,24660.0,6000000.0
2007-01-31,4031,4090,3963,4039,25397,24660.0,6000000.0
2007-02-01,3985,4122,3975,4105,22466,25080.0,6000000.0
2007-02-02,4052,4112,4022,4043,42366,24690.0,6000000.0
2007-02-05,4029,4082,3925,3971,34094,24240.0,6000000.0
2007-02-06,3925,4074,3925,4003,28860,24450.0,6000000.0
2007-02-07,4014,4044,3974,4029,15098,24600.0,6000000.0
2007-02-08,4021,4077,3970,4029,40653,24600.0,6000000.0
2007-02-09,4004,4074,4004,4077,47306,24900.0,6000000.0
2007-02-12,4074,4074,3953,4000,19370,24420.0,6000000.0
2007-02-13,3998,4031,3916,3994,22293,24390.0,6000000.0
2007-02-14,3963,4022,3963,3978,5397,24300.0,6000000.0
2007-02-15,3940,4037,3901,3978,20958,24300.0,6000000.0
2007-02-16,3934,4010,3934,3989,17392,24360.0,6000000.0
2007-02-20,4004,4171,3951,4176,48228,25500.0,6000000.0
2007-02-21,4171,4711,4150,4540,388394,27720.0,6000000.0
2007-02-22,4504,4504,4289,4299,81914,26250.0,6000000.0
2007-02-23,4303,4476,4102,4105,106500,25080.0,6000000.0
2007-02-26,4102,4202,3993,4077,80717,24900.0,6000000.0
2007-02-27,4074,4143,3979,4077,43456,24900.0,6000000.0
2007-02-28,3986,3986,3873,3905,70245,23850.0,6000000.0
2007-03-02,3886,3974,3874,3949,40313,24120.0,6000000.0
2007-03-05,3926,4023,3926,3955,38934,24150.0,6000000.0
2007-03-06,4023,4075,3954,4008,23205,24480.0,6000000.0
2007-03-07,4122,4122,4004,4018,32191,24540.0,6000000.0
2007-03-08,4031,4101,3874,4039,16686,24660.0,6000000.0
2007-03-09,4103,4103,3994,4102,139122,25050.0,6000000.0
2007-03-12,4180,4294,4082,4127,39030,25200.0,6000000.0
2007-03-13,4128,4132,4016,4117,44516,25140.0,6000000.0
2007-03-14,4109,4113,4011,4117,33285,25140.0,6000000.0
2007-03-15,4172,4172,4113,4117,16327,25140.0,6000000.0
2007-03-16,4111,4254,4073,4245,30932,25920.0,6000000.0
2007-03-19,4250,4338,4239,4318,44977,26370.0,6000000.0
2007-03-20,4320,4329,4172,4204,24232,25680.0,6000000.0
2007-03-21,4220,4289,4171,4176,27002,25500.0,6000000.0
2007-03-22,4221,4398,4162,4323,151819,26400.0,6000000.0
2007-03-23,4368,4368,4230,4303,40581,26280.0,6000000.0
2007-03-26,4185,4377,4082,4224,47740,25800.0,6000000.0
2007-03-27,4319,4319,4122,4176,44786,25500.0,6000000.0
