가온전선(000500),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-03-17,5700,5898,5700,5881,5940,24414.0,3900000.0
2004-03-18,5917,5991,5917,5975,5680,24804.0,3900000.0
2004-03-19,5992,6152,5992,6031,14150,25038.0,3900000.0
2004-03-22,6011,6086,5889,6087,4550,25272.0,3900000.0
2004-03-23,6011,6049,6011,6050,2270,25116.0,3900000.0
2004-03-24,6010,6067,5954,5994,5470,24882.0,3900000.0
2004-03-25,5918,5992,5918,5918,4440,24570.0,3900000.0
2004-03-26,5917,5991,5888,5928,2070,24609.0,3900000.0
2004-03-29,5954,6104,5954,6107,5680,25350.0,3900000.0
2004-03-30,5982,6094,5982,6059,1480,25155.0,3900000.0
2004-03-31,6068,6105,6021,6087,2000,25272.0,3900000.0
2004-04-01,6011,6086,6011,6087,1550,25272.0,3900000.0
2004-04-02,6105,6181,6058,6181,7710,25662.0,3900000.0
2004-04-06,6518,6518,6292,6397,8600,26559.0,3900000.0
2004-04-07,6395,6565,6395,6557,5750,27222.0,3900000.0
2004-04-08,6405,6602,6405,6595,9080,27378.0,3900000.0
2004-04-09,6659,6659,6462,6566,3950,27261.0,3900000.0
2004-04-12,6649,6649,6574,6623,5433,27495.0,3900000.0
2004-04-13,6621,7222,6574,6895,65090,28626.0,3900000.0
2004-04-14,6781,6893,6734,6830,6650,28353.0,3900000.0
2004-04-16,6857,6857,6735,6801,10410,28236.0,3900000.0
2004-04-19,6790,6837,6705,6774,6810,28119.0,3900000.0
2004-04-20,6782,7242,6678,7233,62970,30030.0,3900000.0
2004-04-21,7232,7626,7232,7544,74380,31317.0,3900000.0
2004-04-22,7514,7973,7514,7844,54643,32565.0,3900000.0
2004-04-23,8040,8040,7777,7797,28020,32370.0,3900000.0
2004-04-26,7927,7927,7777,7787,17560,32331.0,3900000.0
2004-04-27,7814,7973,7786,7873,12877,32682.0,3900000.0
2004-04-28,7871,7871,7608,7703,31835,31980.0,3900000.0
2004-04-29,7542,7655,7505,7515,59890,31200.0,3900000.0
2004-04-30,7448,7514,7344,7393,9740,30693.0,3900000.0
2004-05-03,7391,7551,7391,7525,2780,31239.0,3900000.0
2004-05-04,7571,7608,7486,7487,5020,31083.0,3900000.0
2004-05-06,7514,7514,7325,7459,5020,30966.0,3900000.0
2004-05-07,7325,7438,7325,7412,14090,30771.0,3900000.0
2004-05-10,7260,7260,6866,6867,22620,28509.0,3900000.0
2004-05-11,6632,6809,6632,6801,7730,28236.0,3900000.0
2004-05-12,7006,7016,6808,6877,5020,28548.0,3900000.0
2004-05-13,6866,7223,6866,6970,2320,28938.0,3900000.0
2004-05-14,6847,7034,6818,6961,7230,28899.0,3900000.0
2004-05-17,6772,6801,6678,6801,7181,28236.0,3900000.0
2004-05-18,6668,6856,6668,6830,10990,28353.0,3900000.0
2004-05-19,6894,6941,6772,6904,9750,28665.0,3900000.0
2004-05-20,6782,7044,6782,6970,18110,28938.0,3900000.0
2004-05-21,6866,7082,6866,6951,6740,28860.0,3900000.0
2004-05-24,6951,7307,6951,7271,17980,30186.0,3900000.0
2004-05-25,7157,7186,7138,7167,14160,29757.0,3900000.0
2004-05-27,7804,8237,7804,8239,27560,34203.0,3900000.0
2004-05-28,9439,9439,9035,9441,478271,39195.0,3900000.0
2004-05-31,9769,10520,9290,9300,553914,38610.0,3900000.0
2004-06-01,9581,9863,9121,9817,300137,40755.0,3900000.0
2004-06-02,10144,10144,9299,9300,211210,38610.0,3900000.0
2004-06-03,9157,9157,8096,8192,252030,34008.0,3900000.0
2004-06-04,8454,8594,8087,8454,116460,35100.0,3900000.0
2004-06-07,8547,8632,8284,8493,105280,35256.0,3900000.0
2004-06-08,8585,8594,8153,8285,91350,34398.0,3900000.0
2004-06-09,8369,8538,8266,8267,84500,34320.0,3900000.0
2004-06-10,8266,8322,8087,8304,57260,34476.0,3900000.0
2004-06-11,8227,8387,8039,8126,69910,33735.0,3900000.0
2004-06-14,8087,8172,7655,8051,49830,33423.0,3900000.0
2004-06-15,7946,8068,7852,8042,20860,33384.0,3900000.0
2004-06-16,7947,8143,7947,7985,10658,33150.0,3900000.0
2004-06-17,8227,8246,8002,8013,17520,33267.0,3900000.0
2004-06-18,8011,8077,7796,7995,23200,33189.0,3900000.0
2004-06-21,7870,7992,7870,7995,5770,33189.0,3900000.0
2004-06-22,8143,8143,7853,7985,5340,33150.0,3900000.0
2004-06-23,7984,7984,7890,7966,6230,33072.0,3900000.0
2004-06-24,7899,8077,7889,8079,8770,33540.0,3900000.0
2004-06-25,8021,8152,8002,8013,5739,33267.0,3900000.0
2004-06-28,8012,8359,8012,8285,15742,34398.0,3900000.0
2004-06-29,8266,8351,8125,8314,15440,34515.0,3900000.0
2004-06-30,8313,8407,8219,8351,11640,34671.0,3900000.0
2004-07-01,8341,8351,8190,8219,9888,34125.0,3900000.0
2004-07-02,8133,8293,7992,7995,10180,33189.0,3900000.0
2004-07-05,7984,8256,7984,8032,6980,33345.0,3900000.0
2004-07-06,8078,8078,8003,8069,3950,33501.0,3900000.0
2004-07-07,8172,8172,7984,8032,5231,33345.0,3900000.0
2004-07-08,8030,8077,7992,8079,4120,33540.0,3900000.0
2004-07-09,8077,8152,7936,8145,8880,33813.0,3900000.0
2004-07-12,8152,8218,8096,8163,4460,33891.0,3900000.0
2004-07-13,8351,8444,8162,8219,7880,34125.0,3900000.0
2004-07-14,8321,8321,8189,8192,4030,34008.0,3900000.0
2004-07-15,8030,8181,7936,8060,10100,33462.0,3900000.0
2004-07-16,7889,8077,7889,8079,21340,33540.0,3900000.0
2004-07-19,7889,8115,7889,8079,4280,33540.0,3900000.0
2004-07-20,7900,8548,7900,8219,37989,34125.0,3900000.0
2004-07-21,8443,8453,8218,8380,28080,34788.0,3900000.0
2004-07-22,8266,8266,8040,8267,15461,34320.0,3900000.0
2004-07-23,8143,8294,8116,8285,5640,34398.0,3900000.0
2004-07-26,8162,8266,8162,8267,9430,34320.0,3900000.0
2004-07-27,8097,8303,8097,8267,6380,34320.0,3900000.0
2004-07-28,8266,8398,8219,8304,4640,34476.0,3900000.0
2004-07-29,8171,8358,8171,8295,6381,34437.0,3900000.0
2004-07-30,8247,8454,8247,8454,7370,35100.0,3900000.0
2004-08-02,8454,8454,8313,8332,5980,34593.0,3900000.0
2004-08-03,8359,8359,8266,8332,1690,34593.0,3900000.0
2004-08-04,8351,8351,8078,8098,3580,33618.0,3900000.0
2004-08-05,8256,8351,8134,8351,38830,34671.0,3900000.0
2004-08-06,8358,8387,8124,8389,370,34827.0,3900000.0
2004-08-09,8454,8623,8313,8567,23170,35568.0,3900000.0
2004-08-10,8547,8679,8519,8624,13170,35802.0,3900000.0
2004-08-11,8557,8792,8557,8783,24180,36465.0,3900000.0
2004-08-12,8697,8753,8640,8643,7120,35880.0,3900000.0
2004-08-13,8669,8716,8537,8690,7280,36075.0,3900000.0
2004-08-16,8650,8687,8613,8661,2070,35958.0,3900000.0
2004-08-17,8632,8792,8632,8783,16820,36465.0,3900000.0
2004-08-18,8783,8830,8736,8783,21010,36465.0,3900000.0
2004-08-19,8744,8989,8744,8952,22810,37167.0,3900000.0
2004-08-20,8783,9196,8698,8765,20551,36387.0,3900000.0
2004-08-23,8614,8783,8548,8717,18490,36192.0,3900000.0
2004-08-24,8613,8763,8613,8727,2950,36231.0,3900000.0
2004-08-25,8593,8782,8593,8709,10300,36153.0,3900000.0
2004-08-26,8688,8726,8641,8652,4820,35919.0,3900000.0
2004-08-27,8735,8735,8632,8727,3520,36231.0,3900000.0
2004-08-30,8614,8726,8594,8680,330,36036.0,3900000.0
2004-08-31,8669,8669,8556,8643,1510,35880.0,3900000.0
2004-09-01,8641,8641,8501,8549,11020,35490.0,3900000.0
2004-09-02,8632,8632,8510,8567,5150,35568.0,3900000.0
2004-09-03,8537,8622,8509,8511,16270,35334.0,3900000.0
2004-09-06,8520,8548,8435,8549,5650,35490.0,3900000.0
2004-09-07,8425,8585,8425,8586,1690,35646.0,3900000.0
2004-09-08,8669,8669,8509,8643,1190,35880.0,3900000.0
2004-09-09,8641,8641,8501,8633,1180,35841.0,3900000.0
2004-09-10,8670,8670,8464,8614,8030,35763.0,3900000.0
2004-09-13,8651,8680,8520,8633,3170,35841.0,3900000.0
2004-09-14,8641,8641,8510,8633,900,35841.0,3900000.0
2004-09-15,8519,8640,8519,8624,1660,35802.0,3900000.0
2004-09-16,8641,8680,8623,8680,10240,36036.0,3900000.0
2004-09-17,8567,8670,8567,8670,920,35997.0,3900000.0
2004-09-20,8500,8716,8490,8577,14220,35607.0,3900000.0
2004-09-21,8670,8670,8528,8586,700,35646.0,3900000.0
2004-09-22,8679,8706,8640,8661,5720,35958.0,3900000.0
2004-09-23,8613,8679,8537,8540,2720,35451.0,3900000.0
2004-09-24,8594,8632,8548,8633,4853,35841.0,3900000.0
2004-09-30,8500,8716,8500,8690,2420,36075.0,3900000.0
2004-10-01,8641,8754,8641,8736,26320,36270.0,3900000.0
2004-10-04,8736,8857,8707,8736,78370,36270.0,3900000.0
2004-10-05,8736,8736,8688,8699,9270,36114.0,3900000.0
2004-10-06,8680,8783,8660,8736,15180,36270.0,3900000.0
2004-10-07,8736,9252,8736,8999,46740,37362.0,3900000.0
2004-10-08,9148,9148,8838,9028,16800,37479.0,3900000.0
2004-10-11,9025,9768,9025,9723,51960,40365.0,3900000.0
2004-10-12,9534,9722,9139,9384,16890,38961.0,3900000.0
2004-10-13,9308,9487,9168,9337,18120,38766.0,3900000.0
2004-10-14,9204,9336,9110,9122,17560,37869.0,3900000.0
2004-10-15,8923,9242,8923,9197,10820,38181.0,3900000.0
2004-10-18,9074,9261,9036,9234,7670,38337.0,3900000.0
2004-10-19,9281,9374,9111,9337,5560,38766.0,3900000.0
2004-10-20,9176,9383,9138,9310,3920,38649.0,3900000.0
2004-10-21,9307,9373,8969,9376,10240,38922.0,3900000.0
2004-10-22,9299,9299,9111,9300,3260,38610.0,3900000.0
2004-10-25,8951,9251,8951,9244,8960,38376.0,3900000.0
2004-10-26,9346,9346,9064,9225,3140,38298.0,3900000.0
2004-10-27,9290,9290,9074,9102,8620,37791.0,3900000.0
2004-10-28,9083,9281,9074,9197,6870,38181.0,3900000.0
2004-10-29,9214,9289,9148,9207,4220,38220.0,3900000.0
2004-11-01,9215,9393,9215,9319,2790,38688.0,3900000.0
2004-11-02,9251,9768,9251,9489,29850,39390.0,3900000.0
2004-11-03,9533,9674,9392,9629,14555,39975.0,3900000.0
2004-11-04,9628,9628,9487,9582,1970,39780.0,3900000.0
2004-11-05,9487,9722,9487,9582,13720,39780.0,3900000.0
2004-11-08,9674,9674,9354,9441,16870,39195.0,3900000.0
2004-11-09,9439,9439,9176,9328,14750,38727.0,3900000.0
2004-11-10,9270,9298,9167,9291,7700,38571.0,3900000.0
2004-11-11,9223,9439,9223,9376,10420,38922.0,3900000.0
2004-11-12,9393,9534,9261,9337,35490,38766.0,3900000.0
2004-11-15,9298,9373,9251,9376,20120,38922.0,3900000.0
2004-11-16,9373,9392,9251,9357,8581,38844.0,3900000.0
2004-11-17,9298,9439,9298,9394,10020,39000.0,3900000.0
2004-11-18,9317,9439,9214,9357,15790,38844.0,3900000.0
2004-11-19,9241,9439,9241,9394,7580,39000.0,3900000.0
2004-11-22,9392,9533,9317,9376,9170,38922.0,3900000.0
2004-11-23,9364,9533,9364,9489,14707,39390.0,3900000.0
2004-11-24,9533,9533,9307,9394,17330,39000.0,3900000.0
2004-11-25,9439,9439,9373,9394,7680,39000.0,3900000.0
2004-11-26,9307,9486,9307,9441,13400,39195.0,3900000.0
2004-11-29,9392,9486,9354,9441,17210,39195.0,3900000.0
2004-11-30,9392,9439,9298,9441,6020,39195.0,3900000.0
2004-12-01,9440,9675,9393,9582,24470,39780.0,3900000.0
2004-12-02,9722,9816,9440,9817,21080,40755.0,3900000.0
2004-12-03,9768,9862,9627,9629,18260,39975.0,3900000.0
2004-12-06,9534,9675,9347,9347,21120,38805.0,3900000.0
2004-12-07,9354,9533,9326,9394,18080,39000.0,3900000.0
2004-12-08,9346,9439,9346,9394,12240,39000.0,3900000.0
2004-12-09,9440,9440,9327,9337,3280,38766.0,3900000.0
2004-12-10,9392,9392,9082,9178,21080,38103.0,3900000.0
2004-12-13,9195,9195,9017,9075,7099,37674.0,3900000.0
2004-12-14,9073,9176,9017,9112,2740,37830.0,3900000.0
2004-12-15,9036,9384,9018,9281,3630,38532.0,3900000.0
2004-12-16,9158,9299,9130,9281,5130,38532.0,3900000.0
2004-12-17,9130,9196,9111,9197,4451,38181.0,3900000.0
2004-12-20,9121,9215,9074,9168,1720,38064.0,3900000.0
2004-12-21,9186,9299,8980,9047,16620,37557.0,3900000.0
2004-12-22,9017,9233,8969,9056,24410,37596.0,3900000.0
2004-12-23,9055,9130,8905,8971,26020,37245.0,3900000.0
2004-12-24,8932,9082,8904,8943,22850,37128.0,3900000.0
2004-12-27,8905,9018,8867,8952,26020,37167.0,3900000.0
2004-12-28,8923,9008,8895,8981,12619,37284.0,3900000.0
2004-12-29,8716,8716,8547,8596,7730,35685.0,3900000.0
2004-12-30,8623,8623,8528,8604,6260,35724.0,3900000.0
2005-01-03,8641,8839,8567,8567,7710,35568.0,3900000.0
2005-01-04,8604,8660,8464,8501,13520,35295.0,3900000.0
2005-01-05,8454,8736,8454,8501,18690,35295.0,3900000.0
2005-01-06,8501,8614,8482,8483,13430,35217.0,3900000.0
2005-01-07,8481,8584,8481,8530,5860,35412.0,3900000.0
2005-01-10,8538,8594,8482,8483,8360,35217.0,3900000.0
2005-01-11,8472,8576,8472,8567,8030,35568.0,3900000.0
2005-01-12,8614,8614,8501,8501,7850,35295.0,3900000.0
2005-01-13,8501,8520,8435,8483,19900,35217.0,3900000.0
2005-01-14,8640,8706,8453,8709,29000,36153.0,3900000.0
2005-01-17,8735,8743,8650,8727,10210,36231.0,3900000.0
2005-01-18,8725,8875,8725,8859,3970,36777.0,3900000.0
2005-01-19,8866,8969,8829,8896,13290,36933.0,3900000.0
2005-01-20,9026,9026,8876,8934,12310,37089.0,3900000.0
2005-01-21,8753,9007,8753,9009,6370,37401.0,3900000.0
2005-01-24,8969,9138,8829,9112,13220,37830.0,3900000.0
2005-01-25,9111,9149,8942,9150,8168,37986.0,3900000.0
2005-01-26,9167,9251,9025,9207,9320,38220.0,3900000.0
2005-01-27,9281,9281,9205,9253,13390,38415.0,3900000.0
2005-01-28,9234,9242,9121,9168,9420,38064.0,3900000.0
2005-01-31,9139,9384,9130,9319,18360,38688.0,3900000.0
2005-02-01,9393,9722,9327,9535,23632,39585.0,3900000.0
2005-02-02,9581,9675,9393,9535,8950,39585.0,3900000.0
2005-02-03,9722,9769,9581,9582,6050,39780.0,3900000.0
2005-02-04,9581,9816,9440,9817,14540,40755.0,3900000.0
2005-02-07,9580,10237,9580,10146,34420,42120.0,3900000.0
2005-02-11,10097,10519,10097,10522,25214,43680.0,3900000.0
2005-02-14,10614,11036,10519,10991,43960,45630.0,3900000.0
2005-02-15,10990,11413,10708,11414,20440,47385.0,3900000.0
2005-02-16,11272,11459,10897,11367,34934,47190.0,3900000.0
2005-02-17,11272,11741,11177,11648,28272,48360.0,3900000.0
2005-02-18,11741,11836,11272,11696,28978,48555.0,3900000.0
2005-02-21,11554,11976,11554,11930,46422,49530.0,3900000.0
2005-02-22,11976,12023,11459,11696,29092,48555.0,3900000.0
2005-02-23,11694,11694,11177,11508,24975,47775.0,3900000.0
2005-02-24,11506,12022,11271,11743,31097,48750.0,3900000.0
2005-02-25,12022,12022,11458,11461,15480,47580.0,3900000.0
2005-02-28,11787,12069,11553,11978,28470,49725.0,3900000.0
2005-03-02,11929,12257,11787,12259,30150,50895.0,3900000.0
2005-03-03,12212,12352,11930,12353,14110,51285.0,3900000.0
2005-03-04,12305,12399,12212,12212,24700,50700.0,3900000.0
2005-03-07,12211,12868,12211,12588,24642,52260.0,3900000.0
2005-03-08,12446,12774,12304,12494,19850,51870.0,3900000.0
2005-03-09,12304,12774,12257,12776,14560,53040.0,3900000.0
2005-03-10,12586,13103,12586,13105,10600,54405.0,3900000.0
2005-03-11,13151,13855,13009,13715,29010,56940.0,3900000.0
2005-03-14,13714,14042,13150,13904,30840,57720.0,3900000.0
2005-03-15,14089,14089,13761,13809,20470,57330.0,3900000.0
2005-03-16,13620,14043,13433,13715,13150,56940.0,3900000.0
2005-03-17,13619,13619,13197,13293,25540,55185.0,3900000.0
2005-03-18,13104,13433,13104,13151,22060,54600.0,3900000.0
2005-03-21,12869,13198,12869,13151,11100,54600.0,3900000.0
2005-03-22,12916,13151,12775,12917,29040,53625.0,3900000.0
2005-03-23,12775,12869,12493,12682,12880,52650.0,3900000.0
2005-03-24,12680,12680,11506,11743,17270,48750.0,3900000.0
2005-03-25,11741,11930,11554,11883,19560,49335.0,3900000.0
2005-03-28,12118,12352,12118,12212,15110,50700.0,3900000.0
2005-03-29,12023,12212,11930,12118,12640,50310.0,3900000.0
2005-03-30,11741,12117,11741,11883,10840,49335.0,3900000.0
2005-03-31,11929,12164,11929,12025,3270,49920.0,3900000.0
2005-04-01,11930,12165,11930,12165,10520,50505.0,3900000.0
2005-04-04,12305,12305,12118,12165,23550,50505.0,3900000.0
2005-04-06,12399,12447,12212,12353,11680,51285.0,3900000.0
2005-04-07,12352,12493,12212,12353,10860,51285.0,3900000.0
2005-04-08,12352,12587,12352,12400,3220,51480.0,3900000.0
2005-04-11,12211,12351,11975,11978,8605,49725.0,3900000.0
2005-04-12,11975,12117,11835,11978,15360,49725.0,3900000.0
2005-04-13,12211,12211,11740,11978,6330,49725.0,3900000.0
2005-04-14,11788,11976,11741,11930,13560,49530.0,3900000.0
2005-04-15,11929,11929,11458,11743,29290,48750.0,3900000.0
2005-04-18,11787,11787,11224,11555,13370,47970.0,3900000.0
2005-04-19,11365,11553,11365,11555,3510,47970.0,3900000.0
2005-04-20,11554,11976,11554,11836,12490,49140.0,3900000.0
2005-04-21,11365,11740,11318,11743,14890,48750.0,3900000.0
2005-04-22,12118,12212,11648,12165,1960,50505.0,3900000.0
2005-04-25,12165,12165,11930,11930,1810,49530.0,3900000.0
2005-04-26,11741,12212,11741,11836,17970,49140.0,3900000.0
2005-04-27,11836,12023,11648,11836,5500,49140.0,3900000.0
2005-04-28,11741,11883,11741,11836,14270,49140.0,3900000.0
2005-04-29,11883,12118,11836,11836,7452,49140.0,3900000.0
2005-05-02,11835,12022,11600,11978,2210,49725.0,3900000.0
2005-05-03,11835,12069,11835,11978,1660,49725.0,3900000.0
2005-05-04,12165,12165,11788,11930,3140,49530.0,3900000.0
2005-05-06,11695,11930,11695,11930,8190,49530.0,3900000.0
2005-05-09,11929,11929,11553,11555,1340,47970.0,3900000.0
2005-05-10,11835,11835,11458,11461,2110,47580.0,3900000.0
2005-05-11,11412,11458,11271,11461,1930,47580.0,3900000.0
2005-05-12,11553,11647,11458,11555,12630,47970.0,3900000.0
2005-05-13,11600,11835,11458,11508,15882,47775.0,3900000.0
2005-05-16,11413,11741,11413,11696,6740,48555.0,3900000.0
2005-05-17,11836,12258,11741,11930,27900,49530.0,3900000.0
2005-05-18,12117,12117,11694,11743,3470,48750.0,3900000.0
2005-05-19,11929,12586,11647,12072,26989,50115.0,3900000.0
2005-05-20,12069,12211,12069,12072,2471,50115.0,3900000.0
2005-05-23,12069,12069,12022,12025,3950,49920.0,3900000.0
2005-05-24,11930,12305,11930,12165,4470,50505.0,3900000.0
2005-05-25,12212,12212,11883,12212,4350,50700.0,3900000.0
2005-05-26,12212,12212,12212,12212,0,50700.0,3900000.0
2005-05-27,11976,12212,11976,12212,840,50700.0,3900000.0
2005-05-30,12022,12211,12022,12025,1200,49920.0,3900000.0
2005-05-31,12023,12305,11883,12212,9127,50700.0,3900000.0
2005-06-01,12212,12540,12212,12400,3140,51480.0,3900000.0
2005-06-02,12492,12492,12304,12307,1840,51090.0,3900000.0
2005-06-03,12351,12539,12351,12494,2840,51870.0,3900000.0
2005-06-07,12539,12539,12398,12494,730,51870.0,3900000.0
2005-06-08,12257,12586,12257,12541,3760,52065.0,3900000.0
2005-06-09,12586,12586,12304,12541,750,52065.0,3900000.0
2005-06-10,12258,12587,12212,12400,2190,51480.0,3900000.0
2005-06-13,12258,12493,12212,12400,2230,51480.0,3900000.0
2005-06-14,12212,12447,12118,12118,2970,50310.0,3900000.0
2005-06-15,12069,12257,11975,12259,3370,50895.0,3900000.0
2005-06-16,12022,12492,11975,12025,5790,49920.0,3900000.0
2005-06-17,12212,12212,12070,12212,490,50700.0,3900000.0
2005-06-20,12022,12351,12022,12307,910,51090.0,3900000.0
2005-06-21,12305,12305,12118,12212,3050,50700.0,3900000.0
2005-06-22,12352,12352,12023,12212,3140,50700.0,3900000.0
2005-06-23,12212,12212,12165,12212,3080,50700.0,3900000.0
2005-06-24,12304,12304,11975,12025,18630,49920.0,3900000.0
2005-06-27,11975,12117,11835,12025,4710,49920.0,3900000.0
2005-06-28,12023,12212,11930,12212,7410,50700.0,3900000.0
2005-06-29,12212,12352,12118,12212,9130,50700.0,3900000.0
2005-06-30,12069,12304,12069,12307,2370,51090.0,3900000.0
2005-07-01,12211,12586,12211,12588,5880,52260.0,3900000.0
2005-07-04,12634,13104,12587,12682,24380,52650.0,3900000.0
2005-07-05,12962,13103,12821,13105,3680,54405.0,3900000.0
2005-07-06,13056,13197,12868,13105,3800,54405.0,3900000.0
2005-07-07,13151,13338,13057,13246,8220,54990.0,3900000.0
2005-07-08,12915,13290,12868,13011,4790,54015.0,3900000.0
2005-07-11,12869,13198,12869,13151,16410,54600.0,3900000.0
2005-07-12,13150,13525,13150,13528,18010,56160.0,3900000.0
2005-07-13,13572,14042,13432,13904,22090,57720.0,3900000.0
2005-07-14,14136,14277,13572,13857,20900,57525.0,3900000.0
2005-07-15,13901,13901,13337,13340,16660,55380.0,3900000.0
2005-07-18,13525,13525,13244,13340,6710,55380.0,3900000.0
2005-07-19,13103,13337,13103,13340,7420,55380.0,3900000.0
2005-07-20,13151,13386,13009,13246,10980,54990.0,3900000.0
2005-07-21,13244,13432,13103,13105,6740,54405.0,3900000.0
2005-07-22,13244,13432,13150,13340,10260,55380.0,3900000.0
2005-07-25,13386,13573,13338,13480,4180,55965.0,3900000.0
2005-07-26,13290,13619,13290,13622,6270,56550.0,3900000.0
2005-07-27,13525,13901,13432,13857,6880,57525.0,3900000.0
2005-07-28,13901,13901,13337,13622,12265,56550.0,3900000.0
2005-07-29,13619,13714,13337,13387,8770,55575.0,3900000.0
2005-08-01,13433,13715,13338,13715,3690,56940.0,3900000.0
2005-08-02,13714,13854,13619,13857,12760,57525.0,3900000.0
2005-08-03,13854,13948,13667,13857,8180,57525.0,3900000.0
2005-08-04,13855,13855,13338,13715,13890,56940.0,3900000.0
2005-08-05,13386,13808,13386,13715,23640,56940.0,3900000.0
2005-08-08,13433,13762,13433,13762,1890,57135.0,3900000.0
2005-08-09,13620,13808,13526,13715,7850,56940.0,3900000.0
2005-08-10,13715,13808,13480,13668,3520,56745.0,3900000.0
2005-08-11,13762,13762,13386,13668,2220,56745.0,3900000.0
2005-08-12,13762,13762,13620,13762,7290,57135.0,3900000.0
2005-08-16,13762,13902,13480,13762,16210,57135.0,3900000.0
2005-08-17,13855,13855,13433,13433,11490,55770.0,3900000.0
2005-08-18,13432,13667,13432,13622,6740,56550.0,3900000.0
2005-08-19,13480,13715,13480,13668,2300,56745.0,3900000.0
2005-08-22,13480,13715,13480,13668,5430,56745.0,3900000.0
2005-08-23,13620,13762,13620,13668,5670,56745.0,3900000.0
2005-08-24,13761,13761,13432,13622,12530,56550.0,3900000.0
2005-08-25,13620,13808,13620,13762,5370,57135.0,3900000.0
2005-08-26,13808,14372,13762,14185,24670,58890.0,3900000.0
2005-08-29,14324,14324,13667,13904,13970,57720.0,3900000.0
2005-08-30,13901,14089,13854,14044,5600,58305.0,3900000.0
2005-08-31,13902,14325,13902,14232,9201,59085.0,3900000.0
2005-09-01,14089,14418,13854,14420,10000,59865.0,3900000.0
2005-09-02,14277,14794,14183,14655,25020,60840.0,3900000.0
2005-09-05,14653,14840,14418,14843,11730,61620.0,3900000.0
2005-09-06,14700,15169,14700,15172,25800,62985.0,3900000.0
2005-09-07,15170,15312,14841,15312,9900,63570.0,3900000.0
2005-09-08,15311,15311,14935,14937,4720,62010.0,3900000.0
2005-09-09,15169,15216,14935,15125,6430,62790.0,3900000.0
2005-09-12,15312,15640,15123,15594,24081,64740.0,3900000.0
2005-09-13,15498,15639,15122,15641,12524,64935.0,3900000.0
2005-09-14,15639,15639,15311,15407,7660,63960.0,3900000.0
2005-09-15,15640,15828,15358,15594,7110,64740.0,3900000.0
2005-09-16,15734,16298,15734,16251,17780,67470.0,3900000.0
2005-09-20,17283,17847,16485,16487,56540,68445.0,3900000.0
2005-09-21,16156,17001,16062,17004,28500,70590.0,3900000.0
2005-09-22,17002,17472,16438,17379,18450,72150.0,3900000.0
2005-09-23,17001,17471,17001,17473,10010,72540.0,3900000.0
2005-09-26,17519,17848,17190,17848,24830,74100.0,3900000.0
2005-09-27,17848,17941,17425,17848,27310,74100.0,3900000.0
2005-09-28,17565,17940,17471,17943,32290,74490.0,3900000.0
2005-09-29,17613,18412,17613,18412,13520,76440.0,3900000.0
2005-09-30,18457,18457,17847,18225,13040,75660.0,3900000.0
2005-10-04,18317,18412,18270,18365,7200,76245.0,3900000.0
2005-10-05,18176,18364,17847,18272,6770,75855.0,3900000.0
2005-10-06,17848,18412,17848,17848,3300,74100.0,3900000.0
2005-10-07,17754,18130,17754,18083,7320,75075.0,3900000.0
2005-10-10,18083,18130,17425,17848,16920,74100.0,3900000.0
2005-10-11,17565,17847,17565,17802,7070,73905.0,3900000.0
2005-10-12,17425,18036,17284,17848,4310,74100.0,3900000.0
2005-10-13,17424,17847,17377,17520,15380,72735.0,3900000.0
2005-10-14,17519,17706,17519,17661,5830,73320.0,3900000.0
2005-10-17,17754,17754,17472,17661,1980,73320.0,3900000.0
2005-10-18,17472,17706,17378,17661,4450,73320.0,3900000.0
2005-10-19,17331,17472,17190,17379,3990,72150.0,3900000.0
2005-10-20,17144,17706,16580,17379,14100,72150.0,3900000.0
2005-10-21,17378,17613,17378,17614,5480,73125.0,3900000.0
2005-10-24,17754,17754,17566,17614,3250,73125.0,3900000.0
2005-10-25,17753,17800,17753,17802,370,73905.0,3900000.0
2005-10-26,17800,17800,17753,17802,390,73905.0,3900000.0
2005-10-27,17800,17800,17330,17473,4980,72540.0,3900000.0
2005-10-28,17330,17330,16907,17238,1030,71565.0,3900000.0
2005-10-31,17471,17471,16907,17426,990,72345.0,3900000.0
2005-11-01,17425,17754,16815,17661,3320,73320.0,3900000.0
2005-11-02,17800,17800,17471,17473,1580,72540.0,3900000.0
2005-11-03,17237,17566,17190,17567,2220,72930.0,3900000.0
2005-11-04,17801,17801,17097,17097,5253,70980.0,3900000.0
2005-11-07,17097,17097,16908,17097,1960,70980.0,3900000.0
2005-11-08,16954,17283,16907,17286,1090,71760.0,3900000.0
2005-11-09,17331,17378,17237,17379,2970,72150.0,3900000.0
2005-11-10,17002,17706,17002,17567,1900,72930.0,3900000.0
2005-11-11,17754,17754,17566,17567,1330,72930.0,3900000.0
2005-11-14,17565,17565,17096,17520,4630,72735.0,3900000.0
2005-11-15,17236,17565,17236,17520,7480,72735.0,3900000.0
2005-11-16,17519,17660,17097,17567,14332,72930.0,3900000.0
2005-11-17,17284,17660,17284,17567,3590,72930.0,3900000.0
2005-11-18,17894,17894,17283,17520,2250,72735.0,3900000.0
2005-11-21,17377,17518,17096,17520,8240,72735.0,3900000.0
2005-11-22,17283,17565,17283,17520,2150,72735.0,3900000.0
2005-11-23,17565,17987,17330,17990,4230,74685.0,3900000.0
