진원생명과학(011000),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-05-24,1248,1262,1207,1236,125500,7663.0,758680.0
1999-05-25,1215,1275,1215,1244,206500,7739.0,758680.0
1999-05-26,1419,1424,1318,1430,1124500,8877.0,758680.0
1999-05-27,1436,1477,1276,1396,2486500,8649.0,758680.0
1999-05-28,1413,1413,1256,1303,203750,8118.0,758680.0
1999-05-31,1336,1336,1276,1287,372500,7966.0,758680.0
1999-06-01,1277,1323,1277,1329,334250,8232.0,758680.0
1999-06-02,1325,1371,1311,1358,209250,8421.0,758680.0
1999-06-03,1351,1397,1333,1371,524750,8535.0,758680.0
1999-06-04,1372,1454,1367,1396,441250,8649.0,758680.0
1999-06-07,1408,1459,1399,1401,266500,8687.0,758680.0
1999-06-08,1422,1422,1385,1396,156750,8649.0,758680.0
1999-06-09,1366,1440,1366,1404,414250,8725.0,758680.0
1999-06-10,1391,1432,1368,1447,60000,8990.0,758680.0
1999-06-11,1417,1417,1403,1404,78750,8725.0,758680.0
1999-06-14,1398,1427,1380,1409,122000,8763.0,758680.0
1999-06-15,1399,1399,1216,1396,106500,8649.0,758680.0
1999-06-16,1395,1422,1343,1358,94250,8421.0,758680.0
1999-06-17,1351,1411,1333,1417,129250,8801.0,758680.0
1999-06-18,1402,1467,1328,1367,128750,8497.0,758680.0
1999-06-21,1371,1404,1343,1358,41000,8421.0,758680.0
1999-06-22,1397,1411,1397,1417,11250,8801.0,758680.0
1999-06-23,1311,1380,1311,1358,64000,8421.0,758680.0
1999-06-24,1350,1547,1331,1552,1550250,9673.0,758680.0
1999-06-25,1541,1545,1397,1417,1977000,8801.0,758680.0
1999-06-28,1431,1532,1371,1363,1254250,8459.0,758680.0
1999-06-29,1376,1399,1302,1303,375250,8118.0,758680.0
1999-06-30,1303,1335,1298,1299,310500,8080.0,758680.0
1999-07-01,1301,1370,1301,1321,335250,8194.0,758680.0
1999-07-02,1318,1373,1318,1329,206000,8232.0,758680.0
1999-07-05,1374,1518,1374,1518,1573500,9446.0,758680.0
1999-07-06,1532,1578,1453,1515,2999000,9408.0,758680.0
1999-07-07,1518,1518,1393,1468,445250,9104.0,758680.0
1999-07-08,1503,1503,1245,1430,762250,8877.0,758680.0
1999-07-09,1459,1459,1423,1451,421500,9028.0,758680.0
1999-07-12,1524,1524,1460,1502,407500,9332.0,758680.0
1999-07-13,1464,1538,1464,1502,180750,9332.0,758680.0
1999-07-14,1530,1530,1465,1489,162000,9256.0,758680.0
1999-07-15,1498,1512,1396,1481,207500,9180.0,758680.0
1999-07-16,1513,1518,1471,1518,204000,9446.0,758680.0
1999-07-19,1528,1620,1499,1560,331000,9711.0,758680.0
1999-07-20,1515,1689,1483,1552,1162250,9635.0,758680.0
1999-07-21,1641,1641,1457,1526,942250,9484.0,758680.0
1999-07-22,1512,1567,1433,1526,1213750,9484.0,758680.0
1999-07-23,1481,1573,1411,1417,327000,8801.0,758680.0
1999-07-26,1528,1528,1361,1358,339000,8421.0,758680.0
1999-07-27,1253,1446,1253,1388,188250,8611.0,758680.0
1999-07-28,1223,1374,1191,1371,305500,8535.0,758680.0
1999-07-29,1358,1358,1293,1345,106250,8345.0,758680.0
1999-07-30,1342,1361,1324,1321,150000,8194.0,758680.0
1999-08-02,1338,1519,1279,1515,737250,9408.0,758680.0
1999-08-03,1539,1727,1539,1742,1850500,10811.0,758680.0
1999-08-04,1727,1764,1470,1489,5563500,9256.0,758680.0
1999-08-05,1499,1518,1319,1321,654000,8194.0,758680.0
1999-08-06,1346,1401,1291,1329,583250,8232.0,758680.0
1999-08-09,1276,1336,1276,1287,369750,7966.0,758680.0
1999-08-10,1324,1324,1259,1265,372250,7852.0,758680.0
1999-08-11,1283,1325,1265,1303,150500,8118.0,758680.0
1999-08-12,1261,1307,1261,1299,222500,8042.0,758680.0
1999-08-13,1306,1306,1228,1257,162500,7814.0,758680.0
1999-08-16,1223,1287,1186,1270,201000,7890.0,758680.0
1999-08-17,1272,1272,1208,1223,314000,7587.0,758680.0
1999-08-18,1173,1196,1049,1106,139250,6843.0,758680.0
1999-08-19,1114,1156,1045,1139,143750,7056.0,758680.0
1999-08-20,1059,1128,1059,1139,79500,7056.0,758680.0
1999-08-23,1211,1238,1128,1194,237500,7435.0,758680.0
1999-08-24,1203,1231,1171,1223,175750,7587.0,758680.0
1999-08-25,1163,1241,1163,1220,88250,7556.0,758680.0
1999-08-26,1213,1318,1203,1223,618500,7587.0,758680.0
1999-08-27,1197,1252,1068,1088,85500,6752.0,758680.0
1999-08-30,1195,1195,1108,1114,239250,6919.0,758680.0
1999-08-31,1070,1134,1070,1122,94500,6965.0,758680.0
1999-09-01,1119,1261,1119,1194,608500,7435.0,758680.0
1999-09-02,1190,1314,1148,1173,155750,7283.0,758680.0
1999-09-03,1150,1214,1145,1202,134500,7473.0,758680.0
1999-09-06,1141,1270,1141,1253,410750,7776.0,758680.0
1999-09-07,1366,1436,1274,1404,2323750,8725.0,758680.0
1999-09-08,1452,1531,1277,1379,999500,8573.0,758680.0
1999-09-09,1208,1383,1208,1379,437500,8573.0,758680.0
1999-09-10,1367,1381,1261,1295,426750,8004.0,758680.0
1999-09-13,1372,1372,1243,1244,422750,7739.0,758680.0
1999-09-14,1248,1271,1216,1236,389250,7663.0,758680.0
1999-09-15,1246,1411,1204,1417,1684000,8801.0,758680.0
1999-09-16,1413,1482,1297,1303,2392750,8118.0,758680.0
1999-09-17,1326,1326,1247,1257,291500,7814.0,758680.0
1999-09-20,1267,1432,1262,1443,1920750,8952.0,758680.0
1999-09-21,1439,1518,1393,1468,4598000,9104.0,758680.0
1999-09-22,1450,1450,1362,1396,307000,8649.0,758680.0
1999-09-27,1276,1432,1276,1287,480750,7966.0,758680.0
1999-09-28,1276,1386,1271,1287,574750,7966.0,758680.0
1999-09-29,1336,1336,1276,1287,340250,7966.0,758680.0
1999-09-30,1254,1300,1167,1173,326500,7283.0,758680.0
1999-10-01,1173,1173,1049,1156,319250,7170.0,758680.0
1999-10-04,1172,1218,1099,1109,300750,6904.0,758680.0
1999-10-05,1123,1160,1054,1050,199000,6525.0,758680.0
1999-10-06,1021,1209,1021,1210,1123750,7503.0,758680.0
1999-10-07,1203,1272,1056,1223,4110250,7587.0,758680.0
1999-10-08,1174,1211,1142,1194,410750,7397.0,758680.0
1999-10-11,1171,1208,1144,1177,299250,7306.0,758680.0
1999-10-12,1149,1200,1149,1169,447000,7253.0,758680.0
1999-10-13,1173,1201,1145,1156,160000,7177.0,758680.0
1999-10-14,1183,1183,1142,1148,230250,7116.0,758680.0
1999-10-15,1128,1270,1128,1194,1805500,7390.0,758680.0
1999-10-18,1128,1174,1096,1139,259000,7056.0,758680.0
1999-10-19,1163,1172,1108,1109,130750,6874.0,758680.0
1999-10-20,1108,1264,1108,1270,1176250,7890.0,758680.0
1999-10-21,1269,1302,1154,1160,2349250,7207.0,758680.0
1999-10-22,1212,1322,1152,1333,1945750,8270.0,758680.0
1999-10-25,1348,1454,1293,1312,2713250,8156.0,758680.0
1999-10-26,1286,1286,1176,1223,547750,7587.0,758680.0
1999-10-27,1211,1270,1156,1194,600750,7435.0,758680.0
1999-10-28,1200,1269,1200,1220,462250,7549.0,758680.0
1999-10-29,1224,1362,1219,1253,733750,7776.0,758680.0
1999-11-01,1270,1275,1234,1244,282250,7739.0,758680.0
1999-11-02,1223,1389,1223,1270,1766000,7890.0,758680.0
1999-11-03,1265,1376,1265,1303,1923000,8118.0,758680.0
1999-11-04,1359,1506,1290,1502,2059250,9332.0,758680.0
1999-11-05,1486,1582,1338,1367,6219500,8497.0,758680.0
1999-11-08,1395,1423,1294,1333,1401500,8270.0,758680.0
1999-11-09,1358,1367,1312,1345,558750,8345.0,758680.0
1999-11-10,1298,1372,1284,1299,650000,8042.0,758680.0
1999-11-11,1325,1399,1302,1303,632500,8118.0,758680.0
1999-11-12,1296,1370,1269,1321,518500,8194.0,758680.0
1999-11-15,1336,1336,1271,1287,378000,7966.0,758680.0
1999-11-16,1265,1367,1251,1303,550250,8118.0,758680.0
1999-11-17,1248,1294,1207,1236,492500,7663.0,758680.0
1999-11-18,1221,1271,1221,1241,329500,7701.0,758680.0
1999-11-19,1225,1248,1207,1236,296000,7663.0,758680.0
1999-11-22,1225,1243,1206,1244,157500,7739.0,758680.0
1999-11-23,1215,1303,1206,1244,1170250,7739.0,758680.0
1999-11-24,1234,1234,1179,1194,195500,7412.0,758680.0
1999-11-25,1216,1216,1143,1181,286250,7321.0,758680.0
1999-11-26,1138,1138,1019,1084,166500,6714.0,758680.0
1999-11-29,1121,1121,1061,1072,144500,6638.0,758680.0
1999-11-30,1046,1221,1046,1084,97000,6714.0,758680.0
1999-12-01,1136,1136,1012,1050,139250,6525.0,758680.0
1999-12-02,1087,1087,1022,1042,132250,6456.0,758680.0
1999-12-03,1035,1058,1021,1055,216250,6570.0,758680.0
1999-12-06,1059,1110,1018,1042,470250,6434.0,758680.0
1999-12-07,988,1053,952,962,205750,5963.0,758680.0
1999-12-08,958,958,880,891,190750,5538.0,758680.0
1999-12-09,848,907,848,891,130250,5500.0,758680.0
1999-12-10,832,952,832,912,215250,5629.0,758680.0
1999-12-13,918,983,909,975,185250,6032.0,758680.0
1999-12-14,931,1009,931,983,166500,6092.0,758680.0
1999-12-15,948,1003,833,1000,298750,6221.0,758680.0
1999-12-16,936,968,936,979,54500,6054.0,758680.0
1999-12-17,945,1000,913,928,35250,5766.0,758680.0
1999-12-20,882,964,882,915,72750,5667.0,758680.0
1999-12-21,886,1052,794,966,356250,5994.0,758680.0
1999-12-22,835,959,812,823,1521000,5121.0,758680.0
1999-12-23,830,830,784,832,171250,5159.0,758680.0
1999-12-24,851,851,796,802,98500,5007.0,758680.0
1999-12-27,833,833,792,793,112500,4931.0,758680.0
1999-12-28,771,840,771,819,122000,5083.0,758680.0
2000-01-04,760,815,732,793,62500,4931.0,758680.0
2000-01-05,758,808,735,764,75500,4742.0,758680.0
2000-01-06,759,805,717,755,111000,4704.0,758680.0
2000-01-07,786,786,726,755,32500,4711.0,758680.0
2000-01-10,725,757,711,731,54000,4552.0,758680.0
2000-01-11,714,719,659,683,128750,4249.0,758680.0
2000-01-12,680,713,630,653,188000,4059.0,758680.0
2000-01-13,660,660,628,670,143750,4173.0,758680.0
2000-01-14,660,757,660,731,172000,4552.0,758680.0
2000-01-17,702,757,702,731,68250,4552.0,758680.0
2000-01-18,745,745,671,709,99500,4393.0,758680.0
2000-01-19,668,695,612,691,60750,4324.0,758680.0
2000-01-20,606,689,601,611,37000,3816.0,758680.0
2000-01-21,627,627,604,632,9000,3922.0,758680.0
2000-01-24,649,658,576,595,113000,3702.0,758680.0
2000-01-25,642,642,573,624,108500,3862.0,758680.0
2000-01-26,614,614,605,624,129250,3862.0,758680.0
2000-01-27,620,670,611,662,256250,4104.0,758680.0
2000-01-28,651,656,614,624,78500,3892.0,758680.0
2000-01-31,667,667,621,653,36250,4051.0,758680.0
2000-02-01,628,660,628,670,104500,4173.0,758680.0
2000-02-02,628,692,628,670,117750,4188.0,758680.0
2000-02-03,667,694,653,653,50500,4067.0,758680.0
2000-02-07,661,716,661,666,51750,4150.0,758680.0
2000-02-08,660,660,646,670,18250,4173.0,758680.0
2000-02-09,659,659,627,637,33000,3953.0,758680.0
2000-02-10,612,645,612,645,37000,4013.0,758680.0
2000-02-11,607,607,607,607,17750,3793.0,758680.0
2000-02-14,589,589,533,548,64250,3414.0,758680.0
2000-02-15,531,558,531,536,50500,3338.0,758680.0
2000-02-16,556,579,556,548,99500,3422.0,758680.0
2000-02-17,555,555,555,561,22500,3490.0,758680.0
2000-02-18,542,560,519,561,136250,3490.0,758680.0
2000-02-21,517,544,503,531,60500,3308.0,758680.0
2000-02-22,561,607,492,607,66250,3801.0,758680.0
2000-02-23,610,679,564,624,193500,3869.0,758680.0
2000-02-24,633,633,587,624,41250,3877.0,758680.0
2000-02-25,606,657,606,662,52250,4097.0,758680.0
2000-02-28,630,759,630,751,413750,4689.0,758680.0
2000-02-29,715,715,660,675,120500,4211.0,758680.0
2000-03-02,658,772,621,755,225250,4696.0,758680.0
2000-03-03,677,727,645,645,66250,4013.0,758680.0
2000-03-06,646,737,646,739,253500,4613.0,758680.0
2000-03-07,664,852,664,789,392750,4909.0,758680.0
2000-03-08,757,881,720,878,348250,5462.0,758680.0
2000-03-09,898,907,811,840,142250,5235.0,758680.0
2000-03-10,830,899,784,878,431500,5462.0,758680.0
2000-03-13,910,1011,887,1013,667750,6282.0,758680.0
2000-03-14,1048,1048,860,857,194500,5341.0,758680.0
2000-03-15,853,876,761,781,272500,4833.0,758680.0
2000-03-16,726,818,726,755,272500,4711.0,758680.0
2000-03-17,756,797,751,789,199500,4893.0,758680.0
2000-03-20,774,871,774,840,496000,5235.0,758680.0
2000-03-21,839,940,839,941,520500,5842.0,758680.0
2000-03-22,875,967,839,941,172000,5842.0,758680.0
2000-03-23,940,1004,852,941,241500,5842.0,758680.0
2000-03-24,969,1001,951,966,245750,5986.0,758680.0
2000-03-27,971,1008,916,1000,274750,6206.0,758680.0
2000-03-28,968,968,881,983,125250,6062.0,758680.0
2000-03-29,923,923,863,874,373750,5425.0,758680.0
2000-03-30,873,918,873,920,102250,5690.0,758680.0
2000-03-31,916,962,916,954,32750,5918.0,758680.0
2000-04-03,884,958,884,941,330500,5842.0,758680.0
2000-04-04,967,967,907,941,525750,5857.0,758680.0
2000-04-06,916,971,916,945,120000,5880.0,758680.0
2000-04-07,930,1068,930,1088,830250,6760.0,758680.0
2000-04-10,1119,1243,1119,1244,683750,7739.0,758680.0
2000-04-11,1266,1427,1100,1101,7378000,6828.0,758680.0
2000-04-12,1108,1264,1108,1265,2422750,7852.0,758680.0
2000-04-14,1243,1321,1064,1088,3354500,6752.0,758680.0
2000-04-17,959,973,922,928,1174000,5743.0,758680.0
2000-04-18,945,1009,899,928,869250,5766.0,758680.0
2000-04-19,854,1010,854,966,674250,5994.0,758680.0
2000-04-20,975,1003,975,1000,217000,6221.0,758680.0
2000-04-21,995,1073,995,1042,148000,6449.0,758680.0
2000-04-24,958,1087,958,1088,193000,6745.0,758680.0
2000-04-25,1095,1095,1049,1055,60750,6563.0,758680.0
2000-04-26,1059,1087,1059,1097,181000,6790.0,758680.0
2000-04-27,1071,1112,1011,1109,112500,6904.0,758680.0
2000-04-28,1089,1111,1089,1122,75000,6980.0,758680.0
2000-05-02,1188,1188,1068,1139,50250,7056.0,758680.0
2000-05-03,992,1185,992,1122,1419000,6987.0,758680.0
2000-05-04,1115,1175,1111,1186,180500,7367.0,758680.0
2000-05-08,1164,1339,1159,1257,249250,7814.0,758680.0
2000-05-09,1207,1281,1170,1236,95000,7663.0,758680.0
2000-05-10,1213,1333,1204,1270,236250,7890.0,758680.0
2000-05-12,1326,1326,1221,1345,127250,8345.0,758680.0
2000-05-15,1342,1407,1310,1321,61750,8194.0,758680.0
2000-05-16,1337,1424,1277,1430,245750,8877.0,758680.0
2000-05-17,1410,1640,1387,1645,2142000,10204.0,758680.0
2000-05-18,1583,1615,1399,1401,4249250,8687.0,758680.0
2000-05-19,1220,1399,1183,1194,3351750,7397.0,758680.0
2000-05-22,1029,1098,1010,1021,1887000,6335.0,758680.0
2000-05-23,1029,1167,1029,1173,1381250,7283.0,758680.0
2000-05-24,1135,1195,1135,1160,2481750,7185.0,758680.0
2000-05-25,991,1267,991,1135,348750,7041.0,758680.0
2000-05-26,1135,1195,1066,1063,688000,6608.0,758680.0
2000-05-29,1080,1112,1034,1109,179000,6904.0,758680.0
2000-05-30,1059,1160,1059,1088,850750,6760.0,758680.0
2000-05-31,1100,1243,1096,1244,2085000,7739.0,758680.0
2000-06-01,1259,1424,1259,1430,2284500,8877.0,758680.0
2000-06-02,1296,1394,1218,1220,7145250,7549.0,758680.0
2000-06-05,1215,1261,1137,1148,2240750,7132.0,758680.0
2000-06-07,1148,1162,1093,1122,1262500,6980.0,758680.0
2000-06-08,1139,1139,1001,1016,1040750,6312.0,758680.0
2000-06-09,1013,1114,1004,1038,896250,6411.0,758680.0
2000-06-12,1021,1044,1003,1000,569000,6221.0,758680.0
2000-06-13,1040,1040,916,954,508500,5918.0,758680.0
2000-06-14,967,967,903,941,627750,5842.0,758680.0
2000-06-15,935,1041,917,941,436500,5827.0,758680.0
2000-06-16,910,965,896,907,386000,5614.0,758680.0
2000-06-19,873,933,860,857,258500,5341.0,758680.0
2000-06-20,815,865,815,853,356500,5296.0,758680.0
2000-06-21,862,949,852,891,252750,5538.0,758680.0
2000-06-22,887,915,841,857,329500,5341.0,758680.0
2000-06-23,855,896,814,861,446750,5371.0,758680.0
2000-06-26,876,899,853,878,301500,5462.0,758680.0
2000-06-27,882,891,863,869,317750,5409.0,758680.0
2000-06-28,878,915,878,907,423250,5614.0,758680.0
2000-06-29,908,968,872,928,594750,5766.0,758680.0
2000-06-30,936,941,881,928,175000,5758.0,758680.0
2000-07-03,886,941,886,925,455250,5736.0,758680.0
2000-07-04,918,941,877,920,587500,5690.0,758680.0
2000-07-05,900,909,859,874,290750,5425.0,758680.0
2000-07-06,863,905,850,874,212500,5425.0,758680.0
2000-07-07,860,892,860,857,379000,5356.0,758680.0
2000-07-10,889,898,857,891,447500,5516.0,758680.0
2000-07-11,882,886,854,865,246500,5379.0,758680.0
2000-07-12,859,873,854,874,204000,5425.0,758680.0
2000-07-13,868,905,854,874,362250,5425.0,758680.0
2000-07-14,863,882,850,874,210000,5417.0,758680.0
2000-07-18,887,892,855,857,184250,5311.0,758680.0
2000-07-19,857,866,829,840,494250,5235.0,758680.0
2000-07-20,804,850,804,819,158250,5083.0,758680.0
2000-07-21,812,826,812,832,122750,5159.0,758680.0
2000-07-24,791,860,791,857,292250,5341.0,758680.0
2000-07-25,817,863,817,874,98000,5417.0,758680.0
2000-07-26,831,868,831,874,40000,5432.0,758680.0
2000-07-27,863,868,850,874,95750,5425.0,758680.0
2000-07-28,855,864,814,857,115000,5349.0,758680.0
2000-07-31,868,868,799,869,148750,5409.0,758680.0
2000-08-01,841,915,841,907,418000,5607.0,758680.0
2000-08-02,907,907,861,894,168250,5561.0,758680.0
2000-08-03,900,997,868,975,470250,6039.0,758680.0
2000-08-04,965,965,887,907,277250,5607.0,758680.0
2000-08-07,880,958,825,840,307500,5197.0,758680.0
2000-08-08,830,862,812,832,185250,5159.0,758680.0
2000-08-09,820,862,811,840,190750,5235.0,758680.0
2000-08-10,843,852,816,840,129250,5227.0,758680.0
2000-08-11,887,952,860,907,954500,5614.0,758680.0
2000-08-14,953,1027,935,1042,582500,6456.0,758680.0
2000-08-16,1174,1188,989,1050,1990250,6525.0,758680.0
2000-08-17,1010,1070,918,1021,766000,6335.0,758680.0
2000-08-18,1017,1017,865,903,948250,5591.0,758680.0
2000-08-21,916,925,884,899,513250,5569.0,758680.0
2000-08-22,906,906,855,857,678250,5311.0,758680.0
2000-08-23,879,934,870,899,585500,5576.0,758680.0
2000-08-24,895,895,858,878,298250,5462.0,758680.0
2000-08-25,867,885,849,878,643250,5462.0,758680.0
2000-08-28,873,882,850,874,247250,5432.0,758680.0
2000-08-29,858,876,853,882,326000,5478.0,758680.0
2000-08-30,865,925,865,894,373000,5554.0,758680.0
2000-08-31,882,909,854,865,345250,5387.0,758680.0
2000-09-01,880,894,862,891,272500,5500.0,758680.0
2000-09-04,969,1010,918,1016,516250,6320.0,758680.0
2000-09-05,1012,1054,925,954,835250,5918.0,758680.0
2000-09-06,967,1077,953,1038,1702000,6411.0,758680.0
2000-09-07,1031,1155,975,1050,2107250,6525.0,758680.0
2000-09-08,1033,1107,978,1026,972750,6358.0,758680.0
2000-09-14,981,1004,930,992,426500,6145.0,758680.0
2000-09-15,953,1018,930,992,622000,6138.0,758680.0
2000-09-18,913,913,849,878,520500,5462.0,758680.0
2000-09-19,857,912,857,891,253250,5516.0,758680.0
2000-09-20,908,1009,895,983,711500,6107.0,758680.0
2000-09-21,987,1033,914,1016,1334500,6297.0,758680.0
2000-09-22,1012,1151,953,954,2071750,5918.0,758680.0
2000-09-25,995,1091,967,1097,2401000,6805.0,758680.0
2000-09-26,1089,1125,1038,1076,2667250,6676.0,758680.0
2000-09-27,1076,1223,1076,1160,3949000,7215.0,758680.0
2000-09-28,1158,1158,1034,1059,1858000,6578.0,758680.0
2000-09-29,1089,1168,1080,1109,1254000,6904.0,758680.0
2000-10-02,1105,1206,1105,1139,1010000,7056.0,758680.0
2000-10-04,1133,1165,1110,1143,1426250,7094.0,758680.0
2000-10-05,1096,1165,1055,1088,1232500,6737.0,758680.0
2000-10-06,1050,1110,1050,1088,588000,6737.0,758680.0
2000-10-09,1099,1112,1066,1068,464250,6616.0,758680.0
2000-10-10,986,1073,986,1042,564250,6449.0,758680.0
2000-10-11,1027,1068,972,987,418000,6130.0,758680.0
2000-10-12,986,1018,976,992,189250,6160.0,758680.0
2000-10-13,960,1052,941,1016,457250,6297.0,758680.0
2000-10-16,1039,1117,1039,1109,484250,6866.0,758680.0
2000-10-17,1096,1174,1068,1088,793000,6752.0,758680.0
2000-10-18,1125,1134,1061,1122,392250,6980.0,758680.0
2000-10-19,1120,1284,1120,1295,3028000,8004.0,758680.0
2000-10-20,1300,1323,1167,1223,2409500,7587.0,758680.0
2000-10-23,1262,1368,1193,1236,3431000,7663.0,758680.0
2000-10-24,1184,1322,1184,1236,2562500,7663.0,758680.0
2000-10-25,1238,1280,1100,1101,720000,6828.0,758680.0
2000-10-26,1091,1261,1091,1194,943000,7435.0,758680.0
2000-10-27,1215,1367,1160,1244,1847750,7739.0,758680.0
2000-10-30,1248,1280,1100,1101,578750,6828.0,758680.0
2000-10-31,1091,1146,944,1139,671000,7056.0,758680.0
2000-11-01,1257,1298,1134,1299,1029000,8080.0,758680.0
2000-11-02,1213,1319,1209,1270,606000,7890.0,758680.0
