한라홀딩스(060980),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-01-15,56315,57010,56083,56779,51350,2231219.0,18214033.0
2013-01-16,56547,57706,56315,57474,68721,2258540.0,18214033.0
2013-01-17,57474,57706,56779,56779,51555,2231219.0,18214033.0
2013-01-18,57474,57474,56315,56547,50870,2222112.0,18214033.0
2013-01-21,56779,57706,56315,57011,58952,2240326.0,18214033.0
2013-01-22,57474,57937,57010,57706,71264,2267647.0,18214033.0
2013-01-23,57937,58169,57242,57474,86512,2258540.0,18214033.0
2013-01-24,56779,57242,55852,56084,78739,2203898.0,18214033.0
2013-01-25,55852,56083,54229,54462,132041,2140149.0,18214033.0
2013-01-28,54461,54693,53302,54462,85147,2140149.0,18214033.0
2013-01-29,54925,56547,54693,56316,83802,2213005.0,18214033.0
2013-01-30,55852,56779,55852,56779,44534,2231219.0,18214033.0
2013-01-31,56547,57474,55852,56084,81550,2203898.0,18214033.0
2013-02-01,56315,58169,54693,56779,113912,2231219.0,18214033.0
2013-02-04,57010,58169,56779,57706,80243,2267647.0,18214033.0
2013-02-05,57010,57706,56547,56547,64833,2222112.0,18214033.0
2013-02-06,57010,57474,55852,55852,43968,2194791.0,18214033.0
2013-02-07,55852,56547,54925,54925,54097,2158363.0,18214033.0
2013-02-08,55156,56779,54925,56316,65329,2213005.0,18214033.0
2013-02-12,56547,57242,55388,55389,33685,2176577.0,18214033.0
2013-02-13,55620,57706,55620,57706,77843,2267647.0,18214033.0
2013-02-14,57937,57937,57010,57243,44854,2249433.0,18214033.0
2013-02-15,57242,58864,57242,58633,92120,2304075.0,18214033.0
2013-02-18,58633,58864,57706,57706,41024,2267647.0,18214033.0
2013-02-19,58169,59328,57706,59328,53028,2331396.0,18214033.0
2013-02-20,59791,60718,59791,60255,100536,2367824.0,18214033.0
2013-02-21,60023,61877,60023,60487,145233,2376931.0,18214033.0
2013-02-22,60487,61414,59791,60487,55141,2376931.0,18214033.0
2013-02-25,60718,61182,60023,60255,41126,2367824.0,18214033.0
2013-02-26,59560,60023,58401,58401,72690,2294968.0,18214033.0
2013-02-27,59096,60950,59096,60719,88948,2386038.0,18214033.0
2013-02-28,61645,61645,60255,60719,46277,2386038.0,18214033.0
2013-03-04,60255,60950,59560,59792,36942,2349610.0,18214033.0
2013-03-05,59791,60255,58864,59097,56765,2322289.0,18214033.0
2013-03-06,59791,59791,57010,58633,98444,2304075.0,18214033.0
2013-03-07,59096,59096,57706,58633,58812,2304075.0,18214033.0
2013-03-08,58864,58864,57474,58401,63871,2294968.0,18214033.0
2013-03-11,57706,58633,57010,58633,39610,2304075.0,18214033.0
2013-03-12,59096,59560,57937,58401,51007,2294968.0,18214033.0
2013-03-13,57937,58864,57010,57011,88553,2240326.0,18214033.0
2013-03-14,57010,57937,56547,57938,48546,2276754.0,18214033.0
2013-03-15,57706,58864,57706,58401,86288,2294968.0,18214033.0
2013-03-18,58633,59096,57937,58401,70038,2294968.0,18214033.0
2013-03-19,58633,59096,57474,57474,43710,2258540.0,18214033.0
2013-03-20,57474,57937,56315,56779,76567,2231219.0,18214033.0
2013-03-21,56779,57242,54925,54925,112131,2158363.0,18214033.0
2013-03-22,55156,55852,54925,55389,36875,2176577.0,18214033.0
2013-03-25,56083,56315,54925,54925,66277,2158363.0,18214033.0
2013-03-26,54693,54925,53534,53998,150221,2121935.0,18214033.0
2013-03-27,54461,54693,53766,54693,86966,2149256.0,18214033.0
2013-03-28,54461,54925,53302,53998,77534,2121935.0,18214033.0
2013-03-29,54461,54925,53998,54230,65707,2131042.0,18214033.0
2013-04-01,54229,54693,52839,53303,105597,2094614.0,18214033.0
2013-04-02,53071,53302,49131,50058,361701,1967116.0,18214033.0
2013-04-03,50753,50753,48436,49363,220841,1939795.0,18214033.0
2013-04-04,48436,48899,47509,48204,180005,1894259.0,18214033.0
2013-04-05,47740,48436,45098,45516,297077,1788618.0,18214033.0
2013-04-08,45469,46257,44959,45980,138693,1806832.0,18214033.0
2013-04-09,45191,46211,45098,46026,134712,1808653.0,18214033.0
2013-04-10,46118,47045,45608,47046,141009,1848724.0,18214033.0
2013-04-11,47045,48436,45840,48436,230335,1903366.0,18214033.0
2013-04-12,48436,48667,45655,46119,187700,1812296.0,18214033.0
2013-04-15,39212,39212,39212,39212,99593,1540907.0,18214033.0
2013-04-16,35689,37451,35179,36617,1705296,1438909.0,18214033.0
2013-04-17,36570,36709,34994,35504,694033,1395195.0,18214033.0
2013-04-18,35458,35736,34206,34207,559819,1344196.0,18214033.0
2013-04-19,34252,35597,34252,35504,443072,1395195.0,18214033.0
2013-04-22,35828,37729,35643,37729,576937,1482622.0,18214033.0
2013-04-23,37775,38934,37172,38239,440445,1502658.0,18214033.0
2013-04-24,38470,38656,37451,38610,447712,1517229.0,18214033.0
2013-04-25,38609,40093,38239,39073,439965,1535443.0,18214033.0
2013-04-26,39629,39907,38795,38888,274314,1528157.0,18214033.0
2013-04-29,38702,39536,38100,38934,188062,1529979.0,18214033.0
2013-04-30,39397,39814,38887,38934,179227,1529979.0,18214033.0
2013-05-02,38609,39212,38239,38517,202554,1513586.0,18214033.0
2013-05-03,38841,43615,38841,42642,493972,1675691.0,18214033.0
2013-05-06,43801,45377,43105,43199,507481,1697548.0,18214033.0
2013-05-07,43198,43430,41808,42272,191701,1661120.0,18214033.0
2013-05-08,42503,43476,42503,42874,130537,1684798.0,18214033.0
2013-05-09,43244,44959,42317,44033,175326,1730333.0,18214033.0
2013-05-10,44450,44728,42966,42967,133783,1688441.0,18214033.0
2013-05-13,43105,43940,42874,43059,73026,1692084.0,18214033.0
2013-05-14,43059,43847,43013,43847,99248,1723048.0,18214033.0
2013-05-15,44079,46350,43708,45887,297439,1803189.0,18214033.0
2013-05-16,45701,45886,44171,44450,439413,1746726.0,18214033.0
2013-05-20,43847,45377,43569,44867,239637,1763118.0,18214033.0
2013-05-21,44913,45516,44635,44867,102937,1763118.0,18214033.0
2013-05-22,44959,45701,44357,45423,168863,1784975.0,18214033.0
2013-05-23,45191,46072,44681,44682,165793,1755833.0,18214033.0
2013-05-24,45191,45747,43430,43662,267212,1715762.0,18214033.0
2013-05-27,43522,46118,42966,45423,316648,1784975.0,18214033.0
2013-05-28,46072,46118,44959,45099,191887,1772225.0,18214033.0
2013-05-29,45516,49363,45516,48436,414181,1903366.0,18214033.0
2013-05-30,48436,50058,47972,48436,306248,1903366.0,18214033.0
2013-05-31,48899,49594,45886,45887,1156713,1781949.0,17999488.0
2013-06-03,46304,48899,46164,48204,311812,1871947.0,17999488.0
2013-06-04,48667,49131,47972,49131,188314,1907946.0,17999488.0
2013-06-05,48667,48667,47045,47277,161503,1835948.0,17999488.0
2013-06-07,46813,48436,46813,47277,138592,1835948.0,17999488.0
2013-06-10,47740,48204,47045,47046,110876,1826948.0,17999488.0
2013-06-11,47277,47509,46164,47277,122690,1835948.0,17999488.0
2013-06-12,47277,47740,46582,46582,62599,1808949.0,17999488.0
2013-06-13,46350,48667,46257,47741,191339,1853947.0,17999488.0
2013-06-14,48667,49363,47740,47741,135463,1853947.0,17999488.0
2013-06-17,48204,48667,46582,47277,102717,1835948.0,17999488.0
2013-06-18,47740,48436,47045,48436,139988,1880946.0,17999488.0
2013-06-19,48436,49131,47972,48436,150165,1880946.0,17999488.0
2013-06-20,47509,50290,47509,49363,330085,1916945.0,17999488.0
2013-06-21,48436,49131,47045,48204,189647,1871947.0,17999488.0
2013-06-24,48667,48899,47277,47277,100844,1835948.0,17999488.0
2013-06-25,47045,48204,46257,47046,205526,1826948.0,17999488.0
2013-06-26,47740,47972,46582,47046,138558,1826948.0,17999488.0
2013-06-27,47509,47972,47045,47509,163119,1844948.0,17999488.0
2013-06-28,47509,48204,47045,47509,132026,1844948.0,17999488.0
2013-07-01,47509,48204,47045,47741,145434,1853947.0,17999488.0
2013-07-02,47740,48667,46582,47277,152183,1835948.0,17999488.0
2013-07-03,47045,47972,47045,47277,98944,1835948.0,17999488.0
2013-07-04,47509,47740,46582,46814,71842,1817948.0,17999488.0
2013-07-05,47509,47509,46813,46814,75648,1817948.0,17999488.0
2013-07-08,47045,47509,46582,47277,66461,1835948.0,17999488.0
2013-07-09,47277,49594,47045,49595,177840,1925945.0,17999488.0
2013-07-10,49594,50290,48899,49595,166518,1925945.0,17999488.0
2013-07-11,50058,51217,49826,50754,153353,1970944.0,17999488.0
2013-07-12,50753,50985,48899,49131,150994,1907946.0,17999488.0
2013-07-15,49363,50521,49131,50522,105256,1961944.0,17999488.0
2013-07-16,50985,52607,50753,52376,243046,2033942.0,17999488.0
2013-07-17,52144,53766,51680,53303,179274,2069941.0,17999488.0
2013-07-18,53534,53766,52144,52144,96624,2024942.0,17999488.0
2013-07-19,52839,55388,52839,54462,288042,2114940.0,17999488.0
2013-07-22,54925,55852,54461,54925,214950,2132939.0,17999488.0
2013-07-23,54693,55388,54229,54925,131912,2132939.0,17999488.0
2013-07-24,55156,55156,54229,55157,52448,2141939.0,17999488.0
2013-07-25,54693,55156,53766,54230,82144,2105940.0,17999488.0
2013-07-26,54461,55388,53071,53535,106477,2078941.0,17999488.0
2013-07-29,53998,55388,53534,55157,115318,2141939.0,17999488.0
2013-07-30,55156,56315,55156,56084,131429,2177938.0,17999488.0
2013-07-31,55620,55852,54229,54693,121637,2123940.0,17999488.0
2013-08-01,54693,56083,53998,55157,103126,2141939.0,17999488.0
2013-08-02,55852,56083,54925,55620,92797,2159939.0,17999488.0
2013-08-05,55388,55620,53998,54462,65613,2114940.0,17999488.0
2013-08-06,54461,54925,54229,54925,43509,2132939.0,17999488.0
2013-08-07,54229,54461,52144,54230,198024,2105940.0,17999488.0
2013-08-08,53766,54693,53302,53998,66295,2096940.0,17999488.0
2013-08-09,53534,54693,53302,54230,72132,2105940.0,17999488.0
2013-08-12,53766,54229,53071,53303,53192,2069941.0,17999488.0
2013-08-13,53071,54461,53071,54462,37512,2114940.0,17999488.0
2013-08-14,53998,56315,53766,55852,227000,2168938.0,17999488.0
2013-08-16,55156,57937,54693,57011,170616,2213937.0,17999488.0
2013-08-19,57010,57010,56083,57011,71630,2213937.0,17999488.0
2013-08-20,56083,57474,55620,55620,96843,2159939.0,17999488.0
2013-08-21,55620,56315,54229,54693,100456,2123940.0,17999488.0
2013-08-22,54229,54461,53071,53535,119461,2078941.0,17999488.0
2013-08-23,53766,55620,53766,55389,106001,2150939.0,17999488.0
2013-08-26,55156,57242,55156,56316,114461,2186938.0,17999488.0
2013-08-27,56315,57242,55156,55389,85445,2150939.0,17999488.0
2013-08-28,54461,56315,54461,56084,97136,2177938.0,17999488.0
2013-08-29,56547,58633,56315,58170,284762,2258936.0,17999488.0
2013-08-30,58169,58633,57474,57706,74120,2240936.0,17999488.0
2013-09-02,57706,59560,57706,59097,114926,2294935.0,17999488.0
2013-09-03,59328,60487,58169,60487,150991,2348933.0,17999488.0
2013-09-04,60487,62572,60023,62341,227806,2420931.0,17999488.0
2013-09-05,62572,63036,61182,61414,136923,2384932.0,17999488.0
2013-09-06,61877,61877,60950,61414,98472,2384932.0,17999488.0
2013-09-09,61877,61877,59328,59792,206321,2321934.0,17999488.0
2013-09-10,60255,61414,58401,60487,215790,2348933.0,17999488.0
2013-09-11,61182,61414,59560,60024,99140,2330934.0,17999488.0
2013-09-12,60487,60487,58401,59560,129146,2312934.0,17999488.0
2013-09-13,59328,60487,58169,58401,157064,2267935.0,17999488.0
2013-09-16,59328,61182,58864,60024,177719,2330934.0,17999488.0
2013-09-17,60255,60718,59328,60255,118802,2339933.0,17999488.0
2013-09-23,60487,61182,59560,60255,99989,2339933.0,17999488.0
2013-09-24,60255,60487,59560,60255,79166,2339933.0,17999488.0
2013-09-25,60255,60487,59096,59097,111891,2294935.0,17999488.0
2013-09-26,58864,59096,56779,57938,249280,2249936.0,17999488.0
2013-09-27,58401,60487,57937,60487,160725,2348933.0,17999488.0
2013-09-30,59791,60487,59096,59097,117591,2294935.0,17999488.0
2013-10-01,58864,60255,58864,59792,86221,2321934.0,17999488.0
2013-10-02,60487,60487,57706,57938,153340,2249936.0,17999488.0
2013-10-04,57706,58401,57010,57938,80000,2249936.0,17999488.0
2013-10-07,57474,57937,56779,57011,113435,2213937.0,17999488.0
2013-10-08,56547,59328,56547,58633,109422,2276935.0,17999488.0
2013-10-10,58864,60023,58633,58865,83055,2285935.0,17999488.0
2013-10-11,59560,60255,59328,60255,134206,2339933.0,17999488.0
2013-10-14,60487,61645,60023,60719,131165,2357933.0,17999488.0
2013-10-15,61182,62109,60718,61646,144355,2393932.0,17999488.0
2013-10-16,61645,64195,61645,63732,186086,2474930.0,17999488.0
2013-10-17,64195,64427,62109,62341,167556,2420931.0,17999488.0
2013-10-18,62572,63731,62109,63500,110842,2465930.0,17999488.0
2013-10-21,64195,64890,63500,64427,102556,2501929.0,17999488.0
2013-10-22,64890,68598,63963,67208,269258,2609926.0,17999488.0
2013-10-23,67671,67903,64890,64891,165434,2519928.0,17999488.0
2013-10-24,65354,66049,64427,65354,113948,2537928.0,17999488.0
2013-10-25,65817,67439,63963,64427,150713,2501929.0,17999488.0
2013-10-28,66049,67903,65354,66976,232695,2600926.0,17999488.0
2013-10-29,67439,68598,66049,67903,107545,2636925.0,17999488.0
2013-10-30,68366,68366,66744,68135,88344,2645925.0,17999488.0
2013-10-31,67671,67903,65817,66281,102147,2573927.0,17999488.0
2013-11-01,65585,66976,64890,65354,104600,2537928.0,17999488.0
2013-11-04,65585,66744,65122,65354,94389,2537928.0,17999488.0
2013-11-05,65122,65817,63731,64427,113323,2501929.0,17999488.0
2013-11-06,64658,67208,64658,66513,103402,2582927.0,17999488.0
2013-11-07,66281,67208,64890,65122,78971,2528928.0,17999488.0
2013-11-08,65122,66281,64195,66049,79805,2564927.0,17999488.0
2013-11-11,65585,66744,65122,65586,77708,2546928.0,17999488.0
2013-11-12,66049,66281,64658,65354,91924,2537928.0,17999488.0
2013-11-13,65585,65585,62572,62805,137035,2438931.0,17999488.0
2013-11-14,63731,65585,63500,64659,113434,2510929.0,17999488.0
2013-11-15,65585,66744,65354,65818,94423,2555927.0,17999488.0
2013-11-18,65817,66976,65817,66049,44615,2564927.0,17999488.0
2013-11-19,66744,68598,66049,68367,150544,2654924.0,17999488.0
2013-11-20,68366,68366,66744,67440,74347,2618926.0,17999488.0
2013-11-21,66744,68598,66744,67672,64942,2627925.0,17999488.0
2013-11-22,68366,68366,66976,67208,53245,2609926.0,17999488.0
2013-11-25,68135,69757,67903,68367,125296,2654924.0,17999488.0
2013-11-26,68598,68830,67208,68367,60145,2654924.0,17999488.0
2013-11-27,67903,67903,66049,66976,186090,2600926.0,17999488.0
2013-11-28,67208,67903,65354,66513,145579,2582927.0,17999488.0
2013-11-29,66744,66976,65354,65818,81741,2555927.0,17999488.0
2013-12-02,65585,66976,65585,65818,60031,2555927.0,17999488.0
2013-12-03,65354,65817,63499,63732,150144,2474930.0,17999488.0
2013-12-04,63268,64427,63268,64195,91470,2492929.0,17999488.0
2013-12-05,64427,64427,62109,63268,128694,2456930.0,17999488.0
2013-12-06,62804,63731,62109,62341,108281,2420931.0,17999488.0
2013-12-09,62804,63731,62109,62341,65851,2420931.0,17999488.0
2013-12-10,62804,64427,62572,63732,82349,2474930.0,17999488.0
2013-12-11,63731,63963,61645,62341,85312,2420931.0,17999488.0
2013-12-12,61645,62572,61414,61878,46051,2402932.0,17999488.0
2013-12-13,61877,63963,61645,63732,81094,2474930.0,17999488.0
2013-12-16,63731,63731,62109,62341,66884,2420931.0,17999488.0
2013-12-17,60487,61645,59328,60719,864509,2357933.0,17999488.0
2013-12-18,60718,61414,60023,60719,127280,2357933.0,17999488.0
2013-12-19,61182,61182,53534,55620,907475,2159939.0,17999488.0
2013-12-20,55620,56547,54693,55389,243606,2150939.0,17999488.0
2013-12-23,55620,56315,54693,55157,144326,2141939.0,17999488.0
2013-12-24,55156,55852,54693,55852,198808,2168938.0,17999488.0
2013-12-26,56083,56315,55388,55389,130837,2150939.0,17999488.0
2013-12-27,55388,57010,54925,56547,115536,2195938.0,17999488.0
2013-12-30,56779,58633,56547,57938,148808,2249936.0,17999488.0
2014-01-02,58633,58633,56083,56779,126762,2204937.0,17999488.0
2014-01-03,56315,56779,55620,56316,76182,2186938.0,17999488.0
2014-01-06,56083,57937,56083,57011,106263,2213937.0,17999488.0
2014-01-07,56779,58169,56779,57474,66384,2231937.0,17999488.0
2014-01-08,58401,60023,58401,59792,248008,2321934.0,17999488.0
2014-01-09,59791,60718,59328,59560,154485,2312934.0,17999488.0
2014-01-10,59560,61414,59560,60487,153869,2348933.0,17999488.0
2014-01-13,60255,61877,60255,61414,94676,2384932.0,17999488.0
2014-01-14,60950,62109,60255,61182,91690,2375932.0,17999488.0
2014-01-15,61182,62572,59791,60719,157432,2357933.0,17999488.0
2014-01-16,60255,60255,56779,59097,365859,2294935.0,17999488.0
2014-01-17,58633,60023,58169,59328,78283,2303934.0,17999488.0
2014-01-20,59560,59791,58401,59328,57212,2303934.0,17999488.0
2014-01-21,58864,59096,57706,58865,160387,2285935.0,17999488.0
2014-01-22,58169,59096,57706,58633,110993,2276935.0,17999488.0
2014-01-23,58864,58864,57242,57938,106651,2249936.0,17999488.0
2014-01-24,57010,57937,56547,57706,76620,2240936.0,17999488.0
2014-01-27,56315,57706,55852,57011,92664,2213937.0,17999488.0
2014-01-28,57010,57242,54693,56316,158532,2186938.0,17999488.0
2014-01-29,56315,57242,56083,56547,147400,2195938.0,17999488.0
2014-02-03,55852,56547,54693,55852,88933,2168938.0,17999488.0
2014-02-04,55156,56315,55156,55852,95883,2168938.0,17999488.0
2014-02-05,56315,57010,54925,55852,80951,2168938.0,17999488.0
2014-02-06,55852,56083,53071,55157,127444,2141939.0,17999488.0
2014-02-07,56083,59791,56083,58865,301037,2285935.0,17999488.0
2014-02-10,58864,58864,57474,57938,70642,2249936.0,17999488.0
2014-02-11,57706,59560,57706,58865,94908,2285935.0,17999488.0
2014-02-12,58633,59096,57474,58865,133281,2285935.0,17999488.0
2014-02-13,58401,59328,58401,58865,56923,2285935.0,17999488.0
2014-02-14,58864,59791,58864,59328,59494,2303934.0,17999488.0
2014-02-17,60023,60023,59096,59792,50622,2321934.0,17999488.0
2014-02-18,59791,60023,58864,60024,60710,2330934.0,17999488.0
2014-02-19,59560,59560,58633,59560,81175,2312934.0,17999488.0
2014-02-20,58864,59328,58864,59328,33649,2303934.0,17999488.0
2014-02-21,59328,60718,59328,60255,75255,2339933.0,17999488.0
2014-02-24,60255,61645,59791,60255,51008,2339933.0,17999488.0
2014-02-25,60487,61645,60023,61414,104900,2384932.0,17999488.0
2014-02-26,60718,62109,60718,61646,86172,2393932.0,17999488.0
2014-02-27,61414,63268,61414,62573,99493,2429931.0,17999488.0
2014-02-28,62804,62804,60487,61414,110278,2384932.0,17999488.0
2014-03-03,60718,61414,59791,61182,66209,2375932.0,17999488.0
2014-03-04,60718,63731,60718,61182,164693,2375932.0,17999488.0
2014-03-05,62109,62804,61877,62341,98160,2420931.0,17999488.0
2014-03-06,62804,63731,62341,63268,117477,2456930.0,17999488.0
2014-03-07,63500,63963,62341,62805,88674,2438931.0,17999488.0
2014-03-10,62572,63036,61645,62341,84771,2420931.0,17999488.0
2014-03-11,61182,63500,61182,63036,132697,2447930.0,17999488.0
2014-03-12,63500,63500,61414,61878,124752,2402932.0,17999488.0
2014-03-13,63963,65122,63268,63964,224154,2483929.0,17999488.0
2014-03-14,63731,65585,63036,64659,179669,2510929.0,17999488.0
2014-03-17,64890,66744,63963,64195,132434,2492929.0,17999488.0
2014-03-18,64427,64890,63963,64195,58716,2492929.0,17999488.0
2014-03-19,64427,65122,63963,64427,62650,2501929.0,17999488.0
2014-03-20,64427,64890,63268,63732,52679,2474930.0,17999488.0
2014-03-21,64195,64890,63268,64195,61359,2492929.0,17999488.0
2014-03-24,63963,64658,63500,63964,44523,2483929.0,17999488.0
2014-03-25,64427,64658,63500,63964,41158,2483929.0,17999488.0
2014-03-26,64658,64658,63036,63500,83942,2465930.0,17999488.0
2014-03-27,63500,64195,61877,63964,80699,2483929.0,17999488.0
2014-03-28,64427,64658,63268,63964,73975,2483929.0,17999488.0
2014-03-31,63963,64658,61877,62573,98231,2429931.0,17999488.0
2014-04-01,62572,63963,62341,62573,112599,2429931.0,17999488.0
2014-04-02,63036,63963,62572,63036,130516,2447930.0,17999488.0
2014-04-03,63500,63731,60950,61414,123317,2384932.0,17999488.0
2014-04-04,61645,62804,61414,62341,83943,2420931.0,17999488.0
2014-04-07,62341,63500,62341,62573,63014,2429931.0,17999488.0
2014-04-08,56315,57474,53302,53303,1575838,2069941.0,17999488.0
2014-04-09,53998,56315,53534,55389,950322,2150939.0,17999488.0
2014-04-10,55852,56315,53998,55157,266737,2141939.0,17999488.0
2014-04-11,54693,56315,54461,55852,218795,2168938.0,17999488.0
2014-04-14,56083,57010,54925,56547,154955,2195938.0,17999488.0
2014-04-15,56547,57010,56083,56084,153574,2177938.0,17999488.0
2014-04-16,56083,56083,54229,54462,146320,2114940.0,17999488.0
2014-04-17,54693,55388,54461,55389,91275,2150939.0,17999488.0
2014-04-18,55620,55852,54925,55157,52870,2141939.0,17999488.0
2014-04-21,55156,56547,55156,55389,131664,2150939.0,17999488.0
2014-04-22,56083,57706,55620,56779,203883,2204937.0,17999488.0
2014-04-23,56779,57937,56779,57474,125591,2231937.0,17999488.0
2014-04-24,57706,58169,56315,57706,120790,2240936.0,17999488.0
2014-04-25,57474,59096,56779,57706,200242,2240936.0,17999488.0
2014-04-28,57474,57937,56779,57474,75006,2231937.0,17999488.0
2014-04-29,57474,58169,57242,57474,50063,2231937.0,17999488.0
2014-04-30,57706,57937,55620,57474,125339,2231937.0,17999488.0
2014-05-02,57010,57242,55852,56084,80854,2177938.0,17999488.0
2014-05-07,56083,56315,54925,55389,90661,2150939.0,17999488.0
2014-05-08,54925,56547,54925,56316,74629,2186938.0,17999488.0
2014-05-09,55852,57242,55388,57011,69728,2213937.0,17999488.0
2014-05-12,56779,57010,54229,54925,142606,2132939.0,17999488.0
2014-05-13,55388,56083,54925,55620,67906,2159939.0,17999488.0
2014-05-14,55620,56547,55388,56316,75492,2186938.0,17999488.0
2014-05-15,56083,56315,55620,56316,79005,2186938.0,17999488.0
2014-05-16,55852,56083,54925,55389,55051,2150939.0,17999488.0
2014-05-19,55156,56083,54693,55157,96051,2141939.0,17999488.0
2014-05-20,54925,55388,54229,54925,80358,2132939.0,17999488.0
2014-05-21,54925,56083,54461,55389,74628,2150939.0,17999488.0
2014-05-22,55620,55620,54229,54925,131150,2132939.0,17999488.0
2014-05-23,54693,55388,53998,54462,114538,2114940.0,17999488.0
2014-05-26,54461,54693,53998,54230,76510,2105940.0,17999488.0
2014-05-27,54229,54693,53766,53998,58502,2096940.0,17999488.0
2014-05-28,53766,55156,53766,54462,108403,2114940.0,17999488.0
2014-05-29,54461,54693,52607,53303,215735,2069941.0,17999488.0
2014-05-30,52839,53302,51448,51681,191744,2006943.0,17999488.0
2014-06-02,51448,52839,50753,52608,135536,2042942.0,17999488.0
2014-06-03,52839,52839,51448,51912,123140,2015943.0,17999488.0
2014-06-05,51448,52144,51217,51681,114200,2006943.0,17999488.0
2014-06-09,51680,53998,51680,53303,114028,2069941.0,17999488.0
2014-06-10,53998,56083,53998,55157,209675,2141939.0,17999488.0
2014-06-11,55620,57474,55388,56316,272243,2186938.0,17999488.0
2014-06-12,57474,59096,57010,58633,396358,2276935.0,17999488.0
2014-06-13,58633,60718,58169,60255,257122,2339933.0,17999488.0
2014-06-16,59328,60718,58864,59792,115136,2321934.0,17999488.0
2014-06-17,60255,61182,59791,60719,120469,2357933.0,17999488.0
2014-06-18,60718,60718,58633,59792,156127,2321934.0,17999488.0
2014-06-19,60487,61645,60023,60255,140505,2339933.0,17999488.0
2014-06-20,59791,60255,59328,59792,56467,2321934.0,17999488.0
2014-06-23,59328,59791,57937,59097,122713,2294935.0,17999488.0
2014-06-24,58401,59791,57706,59328,100246,2303934.0,17999488.0
2014-06-25,59328,60255,58633,59560,59623,2312934.0,17999488.0
2014-06-26,60023,60487,59096,59560,82490,2312934.0,17999488.0
2014-06-27,59560,59791,58633,59097,61969,2294935.0,17999488.0
2014-06-30,59560,59791,58401,58865,74442,2285935.0,17999488.0
2014-07-01,58633,59560,58169,59560,54703,2312934.0,17999488.0
2014-07-02,59791,59791,58864,58865,55752,2285935.0,17999488.0
2014-07-03,58864,60487,58633,59560,105816,2312934.0,17999488.0
2014-07-04,60023,60023,57937,58865,120589,2285935.0,17999488.0
2014-07-07,59096,59328,57937,58633,64317,2276935.0,17999488.0
2014-07-08,59328,59791,58633,58865,71866,2285935.0,17999488.0
2014-07-09,59096,60023,58633,59097,136924,2294935.0,17999488.0
2014-07-10,59560,61645,59328,61182,203856,2375932.0,17999488.0
2014-07-11,61645,64427,61414,63732,264067,2474930.0,17999488.0
2014-07-14,64195,64658,63036,63500,79625,2465930.0,17999488.0
2014-07-15,63731,63963,62341,63500,107717,2465930.0,17999488.0
2014-07-16,63036,64195,61645,63036,115255,2447930.0,17999488.0
2014-07-17,63036,63731,62572,63036,79760,2447930.0,17999488.0
2014-07-18,62572,64195,62341,63732,88007,2474930.0,17999488.0
2014-07-21,63731,64195,63036,63268,51125,2456930.0,17999488.0
2014-07-22,63268,65122,63036,64195,91016,2492929.0,17999488.0
2014-07-23,63963,64658,63036,63732,81197,2474930.0,17999488.0
2014-07-24,63731,63731,60950,63268,148153,2456930.0,17999488.0
2014-07-25,62572,63036,61414,62109,115905,2411931.0,17999488.0
2014-07-28,61645,63963,61645,63036,142108,2447930.0,17999488.0
2014-07-29,63963,63963,59791,60255,250871,2339933.0,17999488.0
2014-07-30,60718,61182,57242,58633,363324,2276935.0,17999488.0
2014-07-31,57937,59560,57937,58865,106226,2285935.0,17999488.0
2014-08-01,58169,60255,57706,59560,108073,2312934.0,17999488.0
2014-08-04,59791,60255,59328,59560,81320,2312934.0,17999488.0
2014-08-05,59791,60023,58864,59328,75259,2303934.0,17999488.0
2014-08-06,58864,59791,57937,58865,104209,2285935.0,17999488.0
2014-08-07,58864,59328,58633,58865,40715,2285935.0,17999488.0
2014-08-08,59096,60255,58864,59328,81400,2303934.0,17999488.0
2014-08-11,59791,60487,59096,59328,51731,2303934.0,17999488.0
2014-08-12,59328,59560,58633,59328,53486,2303934.0,17999488.0
2014-08-13,59096,60255,58633,59560,82652,2312934.0,17999488.0
2014-08-14,59560,60950,59560,60255,92067,2339933.0,17999488.0
2014-08-18,61182,61877,60255,60719,109022,2357933.0,17999488.0
2014-08-19,61182,62804,60950,62341,105800,2420931.0,17999488.0
2014-08-20,62341,63500,62341,62573,79079,2429931.0,17999488.0
2014-08-21,62572,63036,60950,61878,73829,2402932.0,17999488.0
2014-08-22,61645,63268,61645,62109,91140,2411931.0,17999488.0
2014-08-25,62341,62804,61182,61414,96351,2384932.0,17999488.0
2014-08-26,61877,63731,61645,63268,213327,2456930.0,17999488.0
2014-08-27,63036,63963,61877,63500,394773,2465930.0,17999488.0
2014-08-28,0,0,0,63500,0,2465930.0,17999488.0
2014-08-29,0,0,0,63500,0,,
2014-09-01,0,0,0,63500,0,,
2014-09-02,0,0,0,63500,0,,
2014-09-03,0,0,0,63500,0,,
2014-09-04,0,0,0,63500,0,,
2014-09-05,0,0,0,63500,0,,
2014-09-11,0,0,0,63500,0,,
2014-09-12,0,0,0,63500,0,,
2014-09-15,0,0,0,63500,0,,
2014-09-16,0,0,0,63500,0,,
2014-09-17,0,0,0,63500,0,,
2014-09-18,0,0,0,63500,0,,
2014-09-19,0,0,0,63500,0,,
2014-09-22,0,0,0,63500,0,,
2014-09-23,0,0,0,63500,0,,
2014-09-24,0,0,0,63500,0,,
