현대제철(004020),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2002-05-02,6110,6240,6050,6200,441670,753744.0,121571567.0
2002-05-03,6290,6290,5900,6040,577900,734292.0,121571567.0
2002-05-06,5900,5990,5810,5810,448980,706331.0,121571567.0
2002-05-07,5740,6060,5740,5990,654110,728214.0,121571567.0
2002-05-08,6090,6570,6090,6480,710049,787784.0,121571567.0
2002-05-09,6660,6780,6250,6250,1072750,759822.0,121571567.0
2002-05-10,6440,6580,6320,6400,637830,778058.0,121571567.0
2002-05-13,6480,6650,6360,6550,537440,796294.0,121571567.0
2002-05-14,6550,6700,6510,6600,456562,802372.0,121571567.0
2002-05-15,6720,6780,6620,6780,423660,824255.0,121571567.0
2002-05-16,6730,6970,6710,6800,574245,826687.0,121571567.0
2002-05-17,6900,6960,6820,6920,352760,841275.0,121571567.0
2002-05-20,6980,6980,6600,6600,597630,802372.0,121571567.0
2002-05-21,6690,6690,6210,6210,797781,754959.0,121571567.0
2002-05-22,6210,6400,6020,6400,628189,778058.0,121571567.0
2002-05-23,6400,6480,6170,6220,409496,756175.0,121571567.0
2002-05-24,6090,6430,6090,6390,322291,776842.0,121571567.0
2002-05-27,6350,6620,6240,6380,321717,775627.0,121571567.0
2002-05-28,6410,6520,6340,6480,272586,787784.0,121571567.0
2002-05-29,6400,6400,6130,6250,425150,759822.0,121571567.0
2002-05-30,6230,6230,6000,6100,246700,741587.0,121571567.0
2002-05-31,6000,6300,6000,6180,264285,751312.0,121571567.0
2002-06-03,6250,6290,6130,6200,185030,753744.0,121571567.0
2002-06-04,6130,6380,6020,6380,377060,775627.0,121571567.0
2002-06-05,6450,6550,6230,6320,409970,768332.0,121571567.0
2002-06-07,6210,6310,6150,6250,312891,759822.0,121571567.0
2002-06-10,6310,7050,6310,7010,1692571,852217.0,121571567.0
2002-06-11,6900,7210,6880,7040,1234770,855864.0,121571567.0
2002-06-12,7070,7230,7010,7190,1008010,874100.0,121571567.0
2002-06-14,7280,7500,7200,7320,1275500,889904.0,121571567.0
2002-06-17,7500,7690,7340,7340,2046223,892335.0,121571567.0
2002-06-18,7480,7850,7360,7480,3092640,909355.0,121571567.0
2002-06-19,7500,7630,6910,6950,1394177,844922.0,121571567.0
2002-06-20,7000,7450,6940,7400,1163660,899630.0,121571567.0
2002-06-21,7050,7470,7050,7370,665370,895982.0,121571567.0
2002-06-24,7200,7370,7160,7280,654750,885041.0,121571567.0
2002-06-25,7400,7430,6830,7000,923872,851001.0,121571567.0
2002-06-26,6820,6820,6250,6400,778540,778058.0,121571567.0
2002-06-27,6660,6680,6260,6400,607790,778058.0,121571567.0
2002-06-28,6600,7180,6550,6930,1701658,842491.0,121571567.0
2002-07-02,6600,6950,6590,6790,548905,825471.0,121571567.0
2002-07-03,6810,6840,6620,6700,485740,814529.0,121571567.0
2002-07-04,6900,7180,6850,7050,1330202,857080.0,121571567.0
2002-07-05,7060,7390,7030,7150,1500879,869237.0,121571567.0
2002-07-08,7350,7390,6990,7030,927908,854648.0,121571567.0
2002-07-09,7140,7610,7120,7600,1650484,923944.0,121571567.0
2002-07-10,7600,7730,7370,7650,1672571,930022.0,121571567.0
2002-07-11,7550,7550,7360,7360,969322,894767.0,121571567.0
2002-07-12,7490,7600,7410,7490,966815,910571.0,121571567.0
2002-07-15,7530,7700,7340,7410,834890,900845.0,121571567.0
2002-07-16,7450,7530,7100,7150,738680,869237.0,121571567.0
2002-07-18,7250,7250,6990,7100,946834,863158.0,121571567.0
2002-07-19,6970,7050,6820,6900,1204699,838844.0,121571567.0
2002-07-22,6650,6680,6350,6350,710010,771979.0,121571567.0
2002-07-23,6690,6850,6600,6840,1030730,831550.0,121571567.0
2002-07-24,6670,6700,6500,6570,514430,798725.0,121571567.0
2002-07-25,7000,7020,6670,6680,530510,812098.0,121571567.0
2002-07-26,6520,6850,6450,6450,478320,784137.0,121571567.0
2002-07-29,6490,6610,6350,6350,317520,771979.0,121571567.0
2002-07-30,6450,6680,6400,6400,644087,778058.0,121571567.0
2002-07-31,6490,6490,6100,6110,1152280,742802.0,121571567.0
2002-08-01,6150,6230,6020,6050,477122,735508.0,121571567.0
2002-08-02,5900,5990,5810,5990,432720,728214.0,121571567.0
2002-08-05,5720,5880,5410,5420,811940,658918.0,121571567.0
2002-08-06,5190,5450,5190,5300,872340,644329.0,121571567.0
2002-08-07,5450,5490,5310,5400,579830,656486.0,121571567.0
2002-08-08,5350,5480,5350,5430,571559,660134.0,121571567.0
2002-08-09,5520,5690,5520,5550,658900,674722.0,121571567.0
2002-08-12,5680,5680,5530,5570,426920,677154.0,121571567.0
2002-08-13,5510,6230,5510,6060,1801220,736724.0,121571567.0
2002-08-14,5950,6210,5860,6150,1176070,747665.0,121571567.0
2002-08-16,6250,6330,6040,6050,660833,735508.0,121571567.0
2002-08-19,6010,6140,5950,6000,534348,729429.0,121571567.0
2002-08-20,6080,6170,6030,6070,594522,737939.0,121571567.0
2002-08-21,6000,6150,5990,6150,382117,747665.0,121571567.0
2002-08-22,6130,6260,6050,6100,748781,741587.0,121571567.0
2002-08-23,6150,6180,6060,6080,383860,739155.0,121571567.0
2002-08-26,6050,6100,5970,6030,238280,733077.0,121571567.0
2002-08-27,6080,6080,5860,5880,594941,714841.0,121571567.0
2002-08-28,5850,5950,5770,5900,411810,717272.0,121571567.0
2002-08-29,5850,5870,5700,5700,470653,692958.0,121571567.0
2002-08-30,5700,5750,5620,5750,495380,699037.0,121571567.0
2002-09-02,5750,6140,5710,6110,973179,742802.0,121571567.0
2002-09-03,6150,6270,6060,6120,855142,744018.0,121571567.0
2002-09-04,5930,6100,5920,5990,523330,728214.0,121571567.0
2002-09-05,6100,6240,6030,6130,1081160,745234.0,121571567.0
2002-09-06,6020,6120,5910,5960,418940,693732.0,116397919.0
2002-09-09,5950,6070,5910,5910,411470,687912.0,116397919.0
2002-09-10,5850,6080,5850,5950,360310,692568.0,116397919.0
2002-09-11,6150,6150,5970,6030,286538,701879.0,116397919.0
2002-09-12,6070,6250,6020,6240,885490,726323.0,116397919.0
2002-09-13,6120,6280,6100,6160,654340,717011.0,116397919.0
2002-09-16,6170,6260,6000,6040,389745,703043.0,116397919.0
2002-09-17,6050,6180,6050,6140,346375,714683.0,116397919.0
2002-09-18,6060,6090,5850,5900,538100,686748.0,116397919.0
2002-09-19,5790,6140,5790,5990,318600,697224.0,116397919.0
2002-09-23,5850,5950,5760,5760,318372,670452.0,116397919.0
2002-09-24,5750,5940,5750,5850,274490,680928.0,116397919.0
2002-09-25,5700,5850,5680,5850,220790,680928.0,116397919.0
2002-09-26,5900,5970,5870,5900,204130,686748.0,116397919.0
2002-09-27,6000,6040,5930,6000,213610,698388.0,116397919.0
2002-09-30,5860,6010,5800,6000,186860,698388.0,116397919.0
2002-10-01,6000,6080,5960,6050,196800,704207.0,116397919.0
2002-10-02,6110,6160,5980,6000,180770,698388.0,116397919.0
2002-10-04,5990,6040,5950,5950,175190,692568.0,116397919.0
2002-10-07,5950,5950,5560,5600,429930,651828.0,116397919.0
2002-10-08,5500,5800,5500,5800,342540,675108.0,116397919.0
2002-10-09,5930,5930,5570,5700,265734,663468.0,116397919.0
2002-10-10,5530,5850,5310,5310,343920,618073.0,116397919.0
2002-10-11,5510,5530,5320,5410,265810,629713.0,116397919.0
2002-10-14,5540,5670,5450,5650,325900,657648.0,116397919.0
2002-10-15,5600,5690,5530,5600,289270,651828.0,116397919.0
2002-10-16,5650,5660,5420,5600,492655,651828.0,116397919.0
2002-10-17,5500,5640,5480,5640,393100,656484.0,116397919.0
2002-10-18,5710,5940,5700,5870,399265,683256.0,116397919.0
2002-10-21,5760,5890,5690,5850,172080,680928.0,116397919.0
2002-10-22,5910,5910,5630,5650,95860,657648.0,116397919.0
2002-10-23,5660,5900,5630,5880,250380,684420.0,116397919.0
2002-10-24,5810,5890,5660,5800,278450,675108.0,116397919.0
2002-10-25,5850,5910,5730,5800,126258,675108.0,116397919.0
2002-10-28,5850,5960,5830,5940,246832,691404.0,116397919.0
2002-10-29,5910,5990,5870,5970,153278,694896.0,116397919.0
2002-10-30,6000,6000,5770,5850,226618,680928.0,116397919.0
2002-10-31,5820,5890,5770,5870,291200,683256.0,116397919.0
2002-11-01,5720,5840,5710,5760,139590,670452.0,116397919.0
2002-11-04,5700,5910,5700,5850,259390,680928.0,116397919.0
2002-11-05,5810,5900,5730,5900,245100,686748.0,116397919.0
2002-11-06,5900,6030,5900,6030,395250,701879.0,116397919.0
2002-11-07,6000,6000,5750,6000,222692,698388.0,116397919.0
2002-11-08,5960,5960,5860,5890,135330,685584.0,116397919.0
2002-11-11,5890,5900,5720,5750,134536,669288.0,116397919.0
2002-11-12,5660,5760,5610,5750,133330,669288.0,116397919.0
2002-11-13,5710,5710,5600,5710,198250,664632.0,116397919.0
2002-11-14,5710,5820,5630,5800,158830,675108.0,116397919.0
2002-11-15,5880,5900,5750,5880,208940,684420.0,116397919.0
2002-11-18,5900,5940,5770,5880,108490,684420.0,116397919.0
2002-11-19,5750,5930,5750,5910,186477,687912.0,116397919.0
2002-11-20,5900,6010,5810,5950,172510,692568.0,116397919.0
2002-11-21,5950,6090,5900,6000,286370,698388.0,116397919.0
2002-11-22,6100,6140,6000,6100,231390,710027.0,116397919.0
2002-11-25,6150,6200,6100,6150,249250,715847.0,116397919.0
2002-11-26,6140,6140,5990,6030,194872,701879.0,116397919.0
2002-11-27,6050,6460,6050,6420,1065885,747275.0,116397919.0
2002-11-28,6550,6650,6380,6440,824480,749603.0,116397919.0
2002-11-29,6410,6590,6410,6580,447790,765898.0,116397919.0
2002-12-02,6580,6580,6420,6520,349510,758914.0,116397919.0
2002-12-03,6500,6600,6450,6540,417630,761242.0,116397919.0
2002-12-04,6420,6480,6230,6310,413770,734471.0,116397919.0
2002-12-05,6220,6390,6220,6310,301980,734471.0,116397919.0
2002-12-06,6260,6310,6150,6150,233090,715847.0,116397919.0
2002-12-09,6250,6280,6090,6100,355220,710027.0,116397919.0
2002-12-10,6040,6220,6030,6220,201280,723995.0,116397919.0
2002-12-11,6250,6250,6120,6200,163890,721667.0,116397919.0
2002-12-12,6110,6340,6110,6340,613411,737963.0,116397919.0
2002-12-13,6350,6450,6210,6270,388050,729815.0,116397919.0
2002-12-16,6280,6300,6090,6100,295649,710027.0,116397919.0
2002-12-17,6180,6210,6130,6200,264543,721667.0,116397919.0
2002-12-18,6110,6200,6090,6130,323490,713519.0,116397919.0
2002-12-20,6000,6250,6000,6100,287350,710027.0,116397919.0
2002-12-23,6150,6150,5970,5980,359890,696060.0,116397919.0
2002-12-24,5960,6030,5750,5800,758250,675108.0,116397919.0
2002-12-26,5730,5790,5550,5550,434597,646008.0,116397919.0
2002-12-27,5500,5690,5400,5690,340440,662304.0,116397919.0
2002-12-30,5490,5800,5350,5800,283570,675108.0,116397919.0
2003-01-02,5600,5700,5480,5480,520693,637861.0,116397919.0
2003-01-03,5600,5620,5480,5500,578300,640189.0,116397919.0
2003-01-06,5550,5550,5490,5490,374213,639025.0,116397919.0
2003-01-07,5530,5600,5410,5410,614410,629713.0,116397919.0
2003-01-08,5400,5460,5270,5320,441970,619237.0,116397919.0
2003-01-09,5280,5290,5110,5110,600060,594793.0,116397919.0
2003-01-10,5110,5250,4940,5180,485304,602941.0,116397919.0
2003-01-13,5020,5300,5020,5240,339900,609925.0,116397919.0
2003-01-14,5240,5240,5140,5200,173420,605269.0,116397919.0
2003-01-15,5270,5350,5190,5210,424560,606433.0,116397919.0
2003-01-16,5250,5430,5230,5350,540000,622729.0,116397919.0
2003-01-17,5280,5380,5150,5150,307442,599449.0,116397919.0
2003-01-20,5050,5150,5040,5150,166821,599449.0,116397919.0
2003-01-21,5080,5110,4990,5100,253394,593629.0,116397919.0
2003-01-22,4960,5080,4955,5080,216360,591301.0,116397919.0
2003-01-23,5050,5150,5000,5140,291040,598285.0,116397919.0
2003-01-24,5160,5290,5110,5110,225790,594793.0,116397919.0
2003-01-27,5100,5180,4910,5080,251630,591301.0,116397919.0
2003-01-28,5000,5200,4950,5070,555820,590137.0,116397919.0
2003-01-29,5140,5140,4600,4800,877540,558710.0,116397919.0
2003-01-30,4720,4840,4710,4840,199980,563366.0,116397919.0
2003-02-03,4760,4840,4720,4800,197947,558710.0,116397919.0
2003-02-04,4800,4835,4765,4800,215120,558710.0,116397919.0
2003-02-05,4760,4800,4710,4800,124690,558710.0,116397919.0
2003-02-06,4755,4800,4720,4800,172660,558710.0,116397919.0
2003-02-07,4750,4800,4670,4790,173760,557546.0,116397919.0
2003-02-10,4780,4810,4750,4810,134707,559874.0,116397919.0
2003-02-11,4840,4885,4655,4790,220290,557546.0,116397919.0
2003-02-12,4715,4810,4710,4780,90049,556382.0,116397919.0
2003-02-13,4840,4995,4810,4925,283040,573260.0,116397919.0
2003-02-14,4850,4975,4850,4855,129480,565112.0,116397919.0
2003-02-17,4950,5110,4950,5030,178874,585482.0,116397919.0
2003-02-18,5120,5130,4950,5090,134031,592465.0,116397919.0
2003-02-19,5140,5250,5110,5180,443660,602941.0,116397919.0
2003-02-20,5200,5250,5060,5170,241000,601777.0,116397919.0
2003-02-21,5160,5160,4990,5050,109409,587809.0,116397919.0
2003-02-24,5100,5240,5100,5150,211945,599449.0,116397919.0
2003-02-25,5090,5100,4990,5050,92550,587809.0,116397919.0
2003-02-26,5040,5080,4980,5040,103340,586646.0,116397919.0
2003-02-27,4950,5370,4870,5160,615611,600613.0,116397919.0
2003-02-28,5220,5220,5000,5100,287710,593629.0,116397919.0
2003-03-03,5010,5140,5010,5060,137400,588973.0,116397919.0
2003-03-04,5010,5010,4890,4890,179935,569186.0,116397919.0
2003-03-05,4860,4860,4720,4800,188420,558710.0,116397919.0
2003-03-06,4740,4850,4590,4800,472690,558710.0,116397919.0
2003-03-07,4780,4800,4600,4600,326130,535430.0,116397919.0
2003-03-10,4510,4600,4490,4490,129477,522627.0,116397919.0
2003-03-11,4420,4420,4285,4400,187060,512151.0,116397919.0
2003-03-12,4400,4520,4400,4400,252924,512151.0,116397919.0
2003-03-13,4410,4430,4160,4320,369040,502839.0,116397919.0
2003-03-14,4450,4490,4320,4420,174040,514479.0,116397919.0
2003-03-17,4365,4415,4170,4220,168210,491199.0,116397919.0
2003-03-18,4330,4500,4310,4315,216836,502257.0,116397919.0
2003-03-19,4280,4360,4240,4350,230200,506331.0,116397919.0
2003-03-20,4360,4520,4360,4520,578578,526119.0,116397919.0
2003-03-21,4540,4880,4440,4760,1303797,554054.0,116397919.0
2003-03-24,4800,4800,4625,4625,501386,538340.0,116397919.0
2003-03-25,4500,4540,4440,4490,283880,522627.0,116397919.0
2003-03-26,4525,4600,4420,4420,437890,514479.0,116397919.0
2003-03-27,4380,4485,4345,4400,396620,512151.0,116397919.0
2003-03-28,4355,4535,4350,4505,621270,524373.0,116397919.0
2003-03-31,4425,4530,4375,4375,177150,509241.0,116397919.0
2003-04-01,4340,4430,4340,4410,178980,513315.0,116397919.0
2003-04-02,4430,4500,4370,4490,369162,522627.0,116397919.0
2003-04-03,4560,4640,4500,4525,412790,526701.0,116397919.0
2003-04-04,4480,5110,4470,5000,1003840,581990.0,116397919.0
2003-04-07,5030,5160,4950,5110,631193,594793.0,116397919.0
2003-04-08,5010,5250,5000,5220,507860,607597.0,116397919.0
2003-04-09,5200,5460,5100,5430,925320,632041.0,116397919.0
2003-04-10,5450,5580,5380,5580,575787,649500.0,116397919.0
2003-04-11,5660,6020,5500,5550,1029110,646008.0,116397919.0
2003-04-14,5700,5820,5570,5640,285590,656484.0,116397919.0
2003-04-15,5720,5800,5540,5540,289198,644844.0,116397919.0
2003-04-16,5570,5650,5460,5490,598244,639025.0,116397919.0
2003-04-17,5470,5520,5420,5510,294370,641353.0,116397919.0
2003-04-18,5630,5670,5540,5670,613473,659976.0,116397919.0
2003-04-21,5640,6010,5640,6000,1124920,698388.0,116397919.0
2003-04-22,6000,6030,5790,5850,504365,680928.0,116397919.0
2003-04-23,5850,5950,5730,5870,485860,683256.0,116397919.0
2003-04-24,5730,5850,5680,5800,247790,675108.0,116397919.0
2003-04-25,5670,5670,5330,5600,414840,651828.0,116397919.0
2003-04-28,5420,5640,5420,5540,305151,644844.0,116397919.0
2003-04-29,5640,5820,5580,5820,647232,677436.0,116397919.0
2003-04-30,5800,5960,5750,5850,865810,680928.0,116397919.0
2003-05-02,5960,6170,5950,6170,1410800,718175.0,116397919.0
2003-05-06,6200,6220,5940,6100,695140,710027.0,116397919.0
2003-05-07,6040,6260,5950,6130,835213,713519.0,116397919.0
2003-05-09,6100,6150,6000,6090,291840,708863.0,116397919.0
2003-05-12,6180,6290,6100,6150,781950,715847.0,116397919.0
2003-05-13,6180,6180,5880,5960,312611,693732.0,116397919.0
2003-05-14,5860,5990,5850,5970,342380,694896.0,116397919.0
2003-05-15,5990,6200,5950,6200,569270,721667.0,116397919.0
2003-05-16,6200,6200,5960,6050,339860,704207.0,116397919.0
2003-05-19,6050,6050,5750,5850,345880,680928.0,116397919.0
2003-05-20,5730,5980,5710,5900,248630,686748.0,116397919.0
2003-05-21,5900,5930,5800,5800,201710,675108.0,116397919.0
2003-05-22,5770,5950,5730,5790,264580,673944.0,116397919.0
2003-05-23,5840,6020,5830,6000,324060,698388.0,116397919.0
2003-05-26,6020,6490,6020,6490,1514050,755422.0,116397919.0
2003-05-27,6500,6760,6400,6740,4245260,784522.0,116397919.0
2003-05-28,6800,6800,6600,6740,806960,784522.0,116397919.0
2003-05-29,6630,6750,6540,6700,554980,779866.0,116397919.0
2003-05-30,6690,7070,6610,6660,1058230,775210.0,116397919.0
2003-06-02,6660,6740,6570,6690,331623,778702.0,116397919.0
2003-06-03,6750,6750,6490,6490,329240,755422.0,116397919.0
2003-06-04,6510,6830,6450,6830,2259100,794998.0,116397919.0
2003-06-05,6880,6970,6860,6930,560720,806638.0,116397919.0
2003-06-09,7000,7010,6810,6980,440280,812457.0,116397919.0
2003-06-10,6900,7040,6660,6660,1164950,775210.0,116397919.0
2003-06-11,6600,6660,6340,6340,1964430,737963.0,116397919.0
2003-06-12,6450,6490,6310,6310,1446330,734471.0,116397919.0
2003-06-13,6330,6430,6260,6390,955730,743783.0,116397919.0
2003-06-16,6350,6430,6250,6410,988026,746111.0,116397919.0
2003-06-17,6550,6550,6390,6410,1026900,746111.0,116397919.0
2003-06-18,6410,6460,6360,6440,779016,749603.0,116397919.0
2003-06-19,6420,6440,6280,6280,990670,730979.0,116397919.0
2003-06-20,6300,6440,6160,6440,732614,749603.0,116397919.0
2003-06-23,6400,6570,6340,6510,1432321,757750.0,116397919.0
2003-06-24,6500,6550,6380,6550,673452,762406.0,116397919.0
2003-06-25,6550,6570,6380,6490,699490,755422.0,116397919.0
2003-06-26,6350,6450,6320,6440,749212,749603.0,116397919.0
2003-06-27,6410,6450,6360,6400,759895,744947.0,116397919.0
2003-06-30,6320,6430,6280,6400,518110,744947.0,116397919.0
2003-07-01,6370,6390,6300,6390,312207,743783.0,116397919.0
2003-07-02,6360,6430,6290,6340,720830,737963.0,116397919.0
2003-07-03,6360,6450,6290,6430,853975,748439.0,116397919.0
2003-07-04,6500,6940,6500,6940,2266401,807802.0,116397919.0
2003-07-07,7050,7120,6870,7050,1788750,820605.0,116397919.0
2003-07-08,7100,7120,6850,6980,1088891,812457.0,116397919.0
2003-07-09,7020,7040,6810,6960,581721,810130.0,116397919.0
2003-07-10,6870,6940,6780,6780,514623,789178.0,116397919.0
2003-07-11,6680,6890,6630,6880,379209,800818.0,116397919.0
2003-07-14,6850,6880,6660,6720,437691,782194.0,116397919.0
2003-07-15,6710,6710,6550,6610,414090,769390.0,116397919.0
2003-07-16,6620,6670,6530,6540,251290,761242.0,116397919.0
2003-07-18,6520,6640,6410,6410,460380,746111.0,116397919.0
2003-07-21,6350,6460,6300,6400,448623,744947.0,116397919.0
2003-07-22,6380,6490,6280,6330,214690,736799.0,116397919.0
2003-07-23,6350,6630,6350,6480,335910,754259.0,116397919.0
2003-07-24,6430,6620,6430,6540,323451,761242.0,116397919.0
2003-07-25,6630,6900,6550,6880,830006,800818.0,116397919.0
2003-07-28,6980,7050,6850,6980,1785570,812457.0,116397919.0
2003-07-29,6980,6990,6810,6830,330680,794998.0,116397919.0
2003-07-30,6880,6880,6690,6750,249930,785686.0,116397919.0
2003-07-31,6680,6760,6680,6740,220680,784522.0,116397919.0
2003-08-01,6700,6910,6700,6900,267241,803146.0,116397919.0
2003-08-04,6880,6880,6610,6620,158385,770554.0,116397919.0
2003-08-05,6740,6810,6680,6800,183430,791506.0,116397919.0
2003-08-06,6680,6740,6650,6660,122350,775210.0,116397919.0
2003-08-07,6650,6690,6580,6590,155330,767062.0,116397919.0
2003-08-08,6600,6680,6500,6500,267865,756586.0,116397919.0
2003-08-11,6520,6530,6360,6440,195801,749603.0,116397919.0
2003-08-12,6400,6500,6350,6370,162490,741455.0,116397919.0
2003-08-13,6400,6610,6390,6500,270980,756586.0,116397919.0
2003-08-14,6500,6700,6470,6700,443765,779866.0,116397919.0
2003-08-18,6910,7000,6810,6900,724410,803146.0,116397919.0
2003-08-19,6990,7400,6810,7400,1587250,861345.0,116397919.0
2003-08-20,7400,7420,7130,7140,878304,831081.0,116397919.0
2003-08-21,7280,7770,7270,7750,1606247,902084.0,116397919.0
2003-08-22,7800,8120,7580,7990,1660312,930019.0,116397919.0
2003-08-25,7900,8290,7820,8250,1243890,960283.0,116397919.0
2003-08-26,8100,8200,7910,7950,735292,925363.0,116397919.0
2003-08-27,8000,8230,7910,7960,937181,926527.0,116397919.0
2003-08-28,8020,8100,7600,7710,728940,897428.0,116397919.0
2003-08-29,7710,7770,7370,7520,669855,875312.0,116397919.0
2003-09-01,7560,7620,7340,7340,937595,854361.0,116397919.0
2003-09-02,7420,7730,7400,7730,838156,899756.0,116397919.0
2003-09-03,7780,7780,7520,7630,468087,888116.0,116397919.0
2003-09-04,7690,7930,7650,7650,782730,890444.0,116397919.0
2003-09-05,7700,7960,7700,7850,810120,913724.0,116397919.0
2003-09-08,7890,7900,7730,7750,355770,902084.0,116397919.0
2003-09-09,7660,7750,7540,7610,650300,885788.0,116397919.0
2003-09-15,7900,8120,7870,7970,922895,927691.0,116397919.0
2003-09-16,7850,7980,7720,7850,525490,913724.0,116397919.0
2003-09-17,7900,7950,7800,7840,389700,912560.0,116397919.0
2003-09-18,7790,7880,7400,7460,455777,868328.0,116397919.0
2003-09-19,7560,7650,7310,7310,507480,850869.0,116397919.0
2003-09-22,7200,7210,6760,6760,1316339,786850.0,116397919.0
2003-09-23,6680,7130,6670,7000,539134,814785.0,116397919.0
2003-09-24,7000,7200,7000,7040,300974,819441.0,116397919.0
2003-09-25,6980,7320,6770,7260,500790,845049.0,116397919.0
2003-09-26,7330,7330,6960,6960,267327,810130.0,116397919.0
2003-09-29,7190,7410,7090,7190,622540,836901.0,116397919.0
2003-09-30,7270,7380,7000,7000,471653,814785.0,116397919.0
2003-10-01,7000,7150,6990,7150,186550,832245.0,116397919.0
2003-10-02,7210,7330,7180,7310,324314,850869.0,116397919.0
2003-10-06,7350,7550,7350,7520,550318,875312.0,116397919.0
2003-10-07,7520,7900,7520,7900,725562,919544.0,116397919.0
2003-10-08,7950,8090,7550,7590,564380,883460.0,116397919.0
2003-10-09,7680,7790,7590,7600,664510,884624.0,116397919.0
2003-10-10,7880,8040,7700,8020,1636750,933511.0,116397919.0
2003-10-13,7940,7950,7620,7620,1025412,886952.0,116397919.0
2003-10-14,7670,7760,7530,7550,768757,878804.0,116397919.0
2003-10-15,7580,7790,7530,7680,738905,893936.0,116397919.0
2003-10-16,7650,7840,7620,7790,1128711,906740.0,116397919.0
2003-10-17,7790,7820,7510,7640,828023,889280.0,116397919.0
2003-10-20,7610,7680,7530,7640,949380,889280.0,116397919.0
2003-10-21,7750,7790,7580,7770,868103,904412.0,116397919.0
2003-10-22,7780,7790,7580,7580,700867,882296.0,116397919.0
2003-10-23,7480,7500,7110,7200,812113,838065.0,116397919.0
2003-10-24,7110,7290,7110,7150,413394,832245.0,116397919.0
2003-10-27,7120,7300,7120,7200,409315,838065.0,116397919.0
2003-10-28,7200,7320,7130,7300,632070,849705.0,116397919.0
2003-10-29,7450,7480,7350,7360,433040,856689.0,116397919.0
2003-10-30,7370,7660,7370,7630,748662,888116.0,116397919.0
2003-10-31,7630,7640,7400,7500,477969,872984.0,116397919.0
2003-11-03,7550,7670,7400,7670,414759,892772.0,116397919.0
2003-11-04,7800,7830,7630,7670,691069,892772.0,116397919.0
2003-11-05,7600,8110,7570,8080,1354671,940495.0,116397919.0
2003-11-06,8060,8420,7950,8010,1641522,932347.0,116397919.0
2003-11-07,8130,8360,8100,8200,843620,954463.0,116397919.0
2003-11-10,8170,8520,8050,8500,1538466,989382.0,116397919.0
2003-11-11,8410,8710,8410,8560,1752140,996366.0,116397919.0
2003-11-12,8580,8750,8390,8610,990950,1002186.0,116397919.0
2003-11-13,8740,9190,8650,9190,1636310,1069697.0,116397919.0
2003-11-14,9030,9380,8960,9190,1106380,1069697.0,116397919.0
2003-11-17,9100,9100,8920,8950,662150,1041761.0,116397919.0
2003-11-18,8890,8990,8750,8970,1387252,1044089.0,116397919.0
2003-11-19,8810,8820,8460,8510,1162001,990546.0,116397919.0
2003-11-20,8510,8640,8430,8510,462856,990546.0,116397919.0
2003-11-21,8300,8660,8300,8520,580758,991710.0,116397919.0
2003-11-24,8320,8500,8230,8350,555620,971923.0,116397919.0
2003-11-25,8550,8660,8460,8500,723088,989382.0,116397919.0
2003-11-26,8510,8900,8510,8900,967765,1035941.0,116397919.0
2003-11-27,8990,9220,8870,9030,1049604,1051073.0,116397919.0
2003-11-28,9120,9450,9120,9450,1366290,1099960.0,116397919.0
2003-12-01,9460,9780,9350,9600,1168339,1117420.0,116397919.0
2003-12-02,9770,9770,9480,9590,713823,1116256.0,116397919.0
2003-12-03,9500,9530,9280,9500,887570,1105780.0,116397919.0
2003-12-04,9410,9560,9400,9500,337882,1105780.0,116397919.0
2003-12-05,9700,9700,9320,9430,669160,1097632.0,116397919.0
2003-12-08,9310,9310,9060,9220,659450,1073189.0,116397919.0
2003-12-09,9260,9320,9170,9200,386352,1070861.0,116397919.0
2003-12-10,9030,9220,8870,9220,1315830,1073189.0,116397919.0
2003-12-11,9180,9400,9100,9180,1446586,1068533.0,116397919.0
2003-12-12,9400,9600,9220,9600,1339226,1117420.0,116397919.0
2003-12-15,9680,9880,9470,9880,1680247,1150011.0,116397919.0
2003-12-16,9680,10300,9640,10100,1531661,1175619.0,116397919.0
2003-12-17,10000,10100,9820,9910,1054545,1153503.0,116397919.0
2003-12-18,9930,10200,9750,10000,1049653,1163979.0,116397919.0
2003-12-19,10250,10250,9860,9950,738710,1158159.0,116397919.0
2003-12-22,10050,10700,10050,10550,1485661,1227998.0,116397919.0
2003-12-23,10600,11450,10600,10900,2589630,1268737.0,116397919.0
2003-12-24,10950,11050,10550,10900,659592,1268737.0,116397919.0
2003-12-26,10750,10900,10350,10500,602815,1222178.0,116397919.0
2003-12-29,10400,10650,10200,10500,778720,1222178.0,116397919.0
2003-12-30,10700,10750,10400,10500,1456107,1222178.0,116397919.0
2004-01-02,10700,10800,10450,10750,720360,1251278.0,116397919.0
2004-01-05,10800,10850,10550,10850,682633,1262917.0,116397919.0
2004-01-06,10850,10950,10350,10350,818655,1204718.0,116397919.0
2004-01-07,10250,10550,10150,10450,1047703,1033483.0,98897919.0
2004-01-08,10450,10500,10050,10050,888393,993924.0,98897919.0
2004-01-09,10050,10150,9650,9700,2014852,959310.0,98897919.0
2004-01-12,9690,10050,9610,9940,1573414,983045.0,98897919.0
2004-01-13,10050,10300,9990,10000,876557,988979.0,98897919.0
