KG케미칼(001390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-01-04,52362,52362,47143,52193,192760,25119.0,8102962.0
1999-01-05,52194,56740,48827,53372,224130,25686.0,8102962.0
1999-01-06,53878,55224,51352,53035,192580,25524.0,8102962.0
1999-01-07,53036,58255,51352,53877,405280,25929.0,8102962.0
1999-01-08,55561,55561,50679,51352,262880,24714.0,8102962.0
1999-01-11,55561,59097,52194,59096,422720,28401.0,8102962.0
1999-01-12,62296,67852,56235,67852,769450,32655.0,8102962.0
1999-01-13,67684,76607,63306,69198,821530,33303.0,8102962.0
1999-01-14,65663,67347,58929,62295,426350,29981.0,8102962.0
1999-01-15,61454,70714,60612,68188,582000,32817.0,8102962.0
1999-01-18,69031,78459,69031,78459,745390,37719.0,8102962.0
1999-01-19,82332,85867,73240,73913,749300,35572.0,8102962.0
1999-01-20,72566,77449,65663,66673,399230,32088.0,8102962.0
1999-01-21,69031,70546,62801,66000,412940,31764.0,8102962.0
1999-01-22,62464,63980,61454,62464,265780,30062.0,8102962.0
1999-01-25,61454,64485,53541,53540,189030,25767.0,8102962.0
1999-01-26,53541,59265,52194,52193,434980,25119.0,8102962.0
1999-01-27,53709,56403,52194,56403,182420,27145.0,8102962.0
1999-01-28,57245,62296,57245,61285,215580,29495.0,8102962.0
1999-01-29,61286,62969,58929,61454,210430,29576.0,8102962.0
1999-02-01,62296,63980,60276,61454,179770,29576.0,8102962.0
1999-02-02,62969,62969,58929,60612,207430,29171.0,8102962.0
1999-02-03,58929,60612,55561,57244,132240,27550.0,8102962.0
1999-02-04,55561,58760,55561,57244,92470,27550.0,8102962.0
1999-02-05,55898,60276,55561,55561,107860,26740.0,8102962.0
1999-02-08,55561,57245,50510,50510,189120,24309.0,8102962.0
1999-02-09,50510,50679,44954,45459,161220,21878.0,8102962.0
1999-02-10,44617,52362,42260,52362,172120,25160.0,8102962.0
1999-02-11,53036,58423,51352,54382,260550,26173.0,8102962.0
1999-02-12,53036,56066,53036,54045,133640,26011.0,8102962.0
1999-02-18,62128,62128,62128,62127,82360,29900.0,8102962.0
1999-02-19,71388,71388,62464,67010,1290530,32250.0,8102962.0
1999-02-22,67347,68694,58929,58928,384390,28360.0,8102962.0
1999-02-23,58929,59770,52699,53372,391830,25686.0,8102962.0
1999-02-24,51520,58929,51520,54045,439300,26011.0,8102962.0
1999-02-25,50510,53036,48827,50510,309950,24309.0,8102962.0
1999-02-26,51352,55393,51352,52193,525270,25119.0,8102962.0
1999-03-02,53878,55393,52194,52530,526930,25281.0,8102962.0
1999-03-03,52531,52531,50005,51183,479220,24633.0,8102962.0
1999-03-04,51352,53709,51352,51352,389380,24714.0,8102962.0
1999-03-05,51352,52699,51015,51352,259220,24714.0,8102962.0
1999-03-08,52362,59097,52362,55561,762040,26740.0,8102962.0
1999-03-09,55561,56908,52362,53204,489680,25565.0,8102962.0
1999-03-10,52362,55393,50847,53035,369620,25484.0,8102962.0
1999-03-11,56403,59939,54046,58086,1173350,27955.0,8102962.0
1999-03-12,60107,62128,57582,58760,767690,28279.0,8102962.0
1999-03-15,58929,59602,56235,57076,572390,27469.0,8102962.0
1999-03-16,57077,57077,57077,57076,0,27469.0,8102962.0
1999-03-17,48658,48658,48658,48658,3670,23377.0,8102962.0
1999-03-18,48658,48658,48658,48658,0,23377.0,8102962.0
1999-03-19,48658,48658,48658,48658,0,23377.0,8102962.0
1999-03-22,41418,41418,41418,41418,10,19893.0,8102962.0
1999-03-23,35189,35189,35189,35188,110,16935.0,8102962.0
1999-03-24,29969,29969,29969,29969,1660,14423.0,8102962.0
1999-03-25,25592,25592,25592,25591,10470,12276.0,8102962.0
1999-03-26,21719,22056,21719,21719,2519750,10453.0,8102962.0
1999-03-29,19699,19699,18520,18520,1801120,8913.0,8102962.0
1999-03-30,20036,21383,18689,21382,995040,10250.0,8102962.0
1999-03-31,20878,20878,18184,18183,913290,8751.0,8102962.0
1999-04-01,18520,19194,17679,18183,544180,8751.0,8102962.0
1999-04-02,18520,18520,16668,16668,478040,8022.0,8102962.0
1999-04-06,15827,15827,15153,15489,655390,7414.0,8102962.0
1999-04-07,15490,17005,15490,15826,466100,7617.0,8102962.0
1999-04-08,15827,16668,15658,16163,406580,7779.0,8102962.0
1999-04-09,16837,16837,15995,15994,330800,7698.0,8102962.0
1999-04-12,16332,16332,15658,15658,306610,7536.0,8102962.0
1999-04-13,15995,16163,15827,16163,300700,7779.0,8102962.0
1999-04-14,16332,18520,16332,17678,595330,8508.0,8102962.0
1999-04-15,20036,20036,17679,17678,344450,8508.0,8102962.0
1999-04-16,17679,17679,16837,16836,186240,8103.0,8102962.0
1999-04-19,15153,16500,15153,16163,203850,7779.0,8102962.0
1999-04-20,16163,17510,16163,17510,235290,8387.0,8102962.0
1999-04-21,17342,17342,16163,16668,183940,8022.0,8102962.0
1999-04-22,15490,16163,15490,15826,240030,7617.0,8102962.0
1999-04-23,15827,15995,15490,15994,162240,7698.0,8102962.0
1999-04-26,16163,16163,15153,15153,168420,7293.0,8102962.0
1999-04-27,15153,15490,14816,14816,180990,7131.0,8102962.0
1999-04-28,14816,15153,13301,14816,233400,7131.0,8102962.0
1999-04-29,14816,15827,14816,15826,183670,7617.0,8102962.0
1999-04-30,15658,15658,15153,15321,185740,7374.0,8102962.0
1999-05-03,15321,16163,15321,15994,192700,7698.0,8102962.0
1999-05-04,16332,16332,15658,15994,164240,7698.0,8102962.0
1999-05-06,16332,18352,16332,18352,223500,8832.0,8102962.0
1999-05-07,21046,21046,18352,18688,638020,8954.0,8102962.0
1999-05-10,18520,18857,17679,18857,339390,9035.0,8102962.0
1999-05-11,19362,21551,19362,21551,361790,10372.0,8102962.0
1999-05-12,24750,24750,21551,24750,1048960,11911.0,8102962.0
1999-05-13,28454,28454,28454,28454,657160,13694.0,8102962.0
1999-05-14,28622,28622,25423,28285,729170,13613.0,8102962.0
1999-05-17,28791,28791,27276,27275,378670,13127.0,8102962.0
1999-05-18,26097,26097,23235,25255,320240,12154.0,8102962.0
1999-05-19,24077,27781,24077,27780,260930,13370.0,8102962.0
1999-05-20,27276,27276,25592,26938,196110,12965.0,8102962.0
1999-05-21,27276,27276,25255,25255,132900,12154.0,8102962.0
1999-05-24,25255,25255,23571,24413,97680,11749.0,8102962.0
1999-05-25,24413,24413,22898,23908,90840,11506.0,8102962.0
1999-05-26,24077,25592,24077,25423,102160,12235.0,8102962.0
1999-05-27,23403,25423,23403,25255,70270,12154.0,8102962.0
1999-05-28,26097,26770,25255,26770,121100,12884.0,8102962.0
1999-05-31,26770,29128,26602,28454,159630,13694.0,8102962.0
1999-06-01,28622,28622,27276,27948,102410,13451.0,8102962.0
1999-06-02,27949,32158,27949,32158,303180,15436.0,8102962.0
1999-06-03,31990,36872,31990,36872,514580,17745.0,8102962.0
1999-06-04,38051,39566,33673,33673,430100,16206.0,8102962.0
1999-06-07,34179,38724,34179,34852,226520,16773.0,8102962.0
1999-06-08,36872,36872,34684,34683,190140,16692.0,8102962.0
1999-06-09,34515,34515,31485,32158,150740,15477.0,8102962.0
1999-06-10,31821,34347,31148,34010,127580,16368.0,8102962.0
1999-06-11,34010,34515,33505,34346,131360,16530.0,8102962.0
1999-06-14,34347,38893,33000,38892,157200,18718.0,8102962.0
1999-06-15,40577,40577,33842,38219,407420,18353.0,8102962.0
1999-06-16,39566,39735,38388,39061,287420,18799.0,8102962.0
1999-06-17,38724,38893,37378,37545,186070,18070.0,8102962.0
1999-06-18,36199,40913,36199,38724,250550,18637.0,8102962.0
1999-06-21,38556,39230,37883,37882,248660,18191.0,8102962.0
1999-06-22,37883,37883,32832,32831,121910,15801.0,8102962.0
1999-06-23,33673,35189,33673,34515,192370,16611.0,8102962.0
1999-06-24,34684,36031,33673,33673,160690,16206.0,8102962.0
1999-06-25,33673,35357,33673,33673,104920,16206.0,8102962.0
1999-06-28,28622,30306,28622,28790,445290,13856.0,8102962.0
1999-06-29,28622,31990,28454,30811,198110,14788.0,8102962.0
1999-06-30,28622,30643,28622,29464,84300,14180.0,8102962.0
1999-07-01,27781,29801,27781,28454,75410,13694.0,8102962.0
1999-07-02,28622,28959,26770,28454,249550,13694.0,8102962.0
1999-07-05,28622,31148,28622,29464,299910,14180.0,8102962.0
1999-07-06,29464,31148,29464,29969,160640,14423.0,8102962.0
1999-07-07,30306,30306,28286,28622,181710,13775.0,8102962.0
1999-07-08,28791,29464,28286,28959,182330,13937.0,8102962.0
1999-07-09,33337,33337,33337,33336,134170,16003.0,8102962.0
1999-07-12,35189,38219,35189,37882,461300,18232.0,8102962.0
1999-07-13,37883,37883,33673,35357,217190,17016.0,8102962.0
1999-07-14,35357,40745,35357,39566,433450,19042.0,8102962.0
1999-07-15,39566,39566,35357,38556,161190,18556.0,8102962.0
1999-07-16,34010,37883,34010,37545,221370,18070.0,8102962.0
1999-07-19,34852,37883,34852,37040,146550,17827.0,8102962.0
1999-07-20,37041,37041,34852,36198,132220,17421.0,8102962.0
1999-07-21,36367,37041,36031,36198,94390,17421.0,8102962.0
1999-07-22,36199,37714,36031,37040,175280,17827.0,8102962.0
1999-07-23,37883,37883,36872,37040,356350,17827.0,8102962.0
1999-07-26,31485,37041,31485,35188,203240,16935.0,8102962.0
1999-07-27,36872,36872,33673,34178,123370,16449.0,8102962.0
1999-07-28,35020,36872,34852,36535,157740,17583.0,8102962.0
1999-07-29,37209,38724,36536,37040,165990,17827.0,8102962.0
1999-07-30,42597,42597,42597,42596,341620,20500.0,8102962.0
1999-08-02,46301,46301,40240,41923,548030,20176.0,8102962.0
1999-08-03,40240,43944,38893,41081,163420,19771.0,8102962.0
1999-08-04,42934,43776,42092,42091,195440,20257.0,8102962.0
1999-08-05,42092,42092,38724,38724,110970,18637.0,8102962.0
1999-08-06,38724,39566,35357,37209,162010,17908.0,8102962.0
1999-08-09,37883,37883,35020,35020,191670,16854.0,8102962.0
1999-08-10,33673,34852,33673,33841,219540,16287.0,8102962.0
1999-08-11,33505,35357,32327,33673,86580,16206.0,8102962.0
1999-08-12,33673,34852,32832,34515,83410,16571.0,8102962.0
1999-08-13,33673,33842,32495,33000,72270,15882.0,8102962.0
1999-08-16,32832,33505,31990,33168,72630,15922.0,8102962.0
1999-08-17,33168,33168,28959,29464,106020,14180.0,8102962.0
1999-08-18,27612,27612,25087,26938,118390,12965.0,8102962.0
1999-08-19,27107,30980,27107,30979,39620,14909.0,8102962.0
1999-08-20,30980,33673,30980,31484,61960,15153.0,8102962.0
1999-08-23,32158,33168,30643,31653,46410,15234.0,8102962.0
1999-08-24,31653,36367,31653,36367,193380,17502.0,8102962.0
1999-08-25,41755,41755,37546,37882,528320,18232.0,8102962.0
1999-08-26,38051,41082,35357,40408,186920,19447.0,8102962.0
1999-08-27,42092,42092,36872,38051,159500,18313.0,8102962.0
1999-08-30,37883,40408,35694,35693,140530,17178.0,8102962.0
1999-08-31,36704,40071,34684,37040,171270,17786.0,8102962.0
1999-09-01,36704,40408,36199,36198,395870,17421.0,8102962.0
1999-09-02,34515,38219,34515,35693,205030,17178.0,8102962.0
1999-09-03,36872,38724,35020,38724,243510,18637.0,8102962.0
1999-09-06,40240,42092,40240,41081,360850,19771.0,8102962.0
1999-09-07,42092,42092,38893,40408,185090,19407.0,8102962.0
1999-09-08,34347,40408,34347,36704,295130,17664.0,8102962.0
1999-09-09,36367,36872,35357,36872,131500,17745.0,8102962.0
1999-09-10,37883,37883,35357,37040,89570,17827.0,8102962.0
1999-09-13,35526,40577,35526,36198,293420,17421.0,8102962.0
1999-09-14,37714,38724,36199,36198,195590,17421.0,8102962.0
1999-09-15,36031,36031,34515,34683,116540,16692.0,8102962.0
1999-09-16,34515,34515,33842,34346,61620,16530.0,8102962.0
1999-09-17,33337,33337,31990,33000,83230,15882.0,8102962.0
1999-09-20,33673,35862,33673,35357,91070,16976.0,8102962.0
1999-09-21,37041,37041,35357,35862,77460,17259.0,8102962.0
1999-09-22,34179,36199,34179,34515,60760,16611.0,8102962.0
1999-09-27,34179,34179,31990,32326,48930,15558.0,8102962.0
1999-09-28,32832,34515,32832,33168,38830,15963.0,8102962.0
1999-09-29,33673,34852,33000,34852,71820,16773.0,8102962.0
1999-09-30,37041,40071,36536,40071,286350,19285.0,8102962.0
1999-10-01,39398,41923,38051,40408,728100,19447.0,8102962.0
1999-10-04,40408,41250,38724,38724,166550,18637.0,8102962.0
1999-10-05,40408,40408,37546,37545,132110,18070.0,8102962.0
1999-10-06,37209,42092,37041,42091,251680,20257.0,8102962.0
1999-10-07,42092,44786,40913,44785,682660,21554.0,8102962.0
1999-10-08,45459,46806,45459,46806,512000,22526.0,8102962.0
1999-10-11,47480,53036,47143,47142,595580,22688.0,8102962.0
1999-10-12,46301,47143,44281,45459,393410,21878.0,8102962.0
1999-10-13,45459,47143,42092,43775,631600,21068.0,8102962.0
1999-10-14,42765,42765,39903,39903,479180,19204.0,8102962.0
1999-10-15,38051,45964,38051,45964,591120,22081.0,8102962.0
1999-10-18,45459,47143,41923,41923,327370,20176.0,8102962.0
1999-10-19,43776,43776,39566,39566,149550,19042.0,8102962.0
1999-10-20,40071,41755,40071,40071,233250,19245.0,8102962.0
1999-10-21,40240,40408,39566,39566,147860,19042.0,8102962.0
1999-10-22,39566,39566,37883,38556,122060,18515.0,8102962.0
1999-10-25,38388,38388,35862,35862,114370,17259.0,8102962.0
1999-10-26,35357,37378,35357,36367,67770,17502.0,8102962.0
1999-10-27,37041,38388,35526,38387,123200,18434.0,8102962.0
1999-10-28,38219,39735,37041,38387,79780,18475.0,8102962.0
1999-10-29,38556,38724,37714,38387,90910,18475.0,8102962.0
1999-11-01,37883,38388,37546,38051,101630,18313.0,8102962.0
1999-11-02,38051,38051,36199,37040,208070,17827.0,8102962.0
1999-11-03,37041,37209,36367,37209,149890,17867.0,8102962.0
1999-11-04,37714,39566,37714,37882,124000,18232.0,8102962.0
1999-11-05,39566,39566,37041,38051,138680,18313.0,8102962.0
1999-11-08,36367,38219,36367,36872,171390,17745.0,8102962.0
1999-11-09,36872,38724,36872,38387,186470,18475.0,8102962.0
1999-11-10,39061,39061,36704,36872,178340,17745.0,8102962.0
1999-11-11,36872,36872,35357,35357,273940,17016.0,8102962.0
1999-11-12,33673,34515,33337,33841,251760,16287.0,8102962.0
1999-11-15,33673,33673,32663,32663,199170,15720.0,8102962.0
1999-11-16,31990,35357,31990,33673,216170,16206.0,8102962.0
1999-11-17,32663,33337,31990,33336,123420,16044.0,8102962.0
1999-11-18,32832,32832,31316,31484,95580,15153.0,8102962.0
1999-11-19,30306,31821,30306,31316,69580,15072.0,8102962.0
1999-11-22,30474,30474,29464,30306,155830,14585.0,8102962.0
1999-11-23,29633,29633,27781,27780,257350,13370.0,8102962.0
1999-11-24,27781,27781,26097,27612,200680,13248.0,8102962.0
1999-11-25,27781,31653,27612,31653,141690,15234.0,8102962.0
1999-11-26,31148,31316,28454,29632,113950,14261.0,8102962.0
1999-11-29,28622,28791,26097,26938,110460,12924.0,8102962.0
1999-11-30,26939,28286,26939,26938,130930,12965.0,8102962.0
1999-12-01,26939,26939,26265,26602,110540,12803.0,8102962.0
1999-12-02,26939,27612,26265,26265,67050,12600.0,8102962.0
1999-12-03,25255,26097,24413,24413,119660,11709.0,8102962.0
1999-12-06,23740,24582,22898,23234,117370,11182.0,8102962.0
1999-12-07,22730,22730,20541,20709,135040,9967.0,8102962.0
1999-12-08,18689,18689,17679,17678,143660,8508.0,8102962.0
1999-12-09,16837,20372,16837,20372,173210,9764.0,8102962.0
1999-12-10,21046,23403,21046,23403,64800,11223.0,8102962.0
1999-12-13,26770,26770,25255,26770,98450,12884.0,8102962.0
1999-12-14,30811,30811,30811,30811,83850,14788.0,8102962.0
1999-12-15,34852,35020,26265,26265,418790,12600.0,8102962.0
1999-12-16,30138,30138,30138,30137,65580,14464.0,8102962.0
1999-12-17,34515,34515,25592,33673,344640,16206.0,8102962.0
1999-12-20,30474,31653,28622,29127,104490,14018.0,8102962.0
1999-12-21,29128,29128,25423,25423,124740,12235.0,8102962.0
1999-12-22,25255,25255,22730,22729,100810,10939.0,8102962.0
1999-12-23,22730,26097,22730,26096,117790,12560.0,8102962.0
1999-12-24,26265,29296,26265,28790,195030,13856.0,8102962.0
1999-12-27,26434,30306,26434,27780,89060,13370.0,8102962.0
1999-12-28,23740,27781,23740,27780,78540,13370.0,8102962.0
2000-01-04,25255,25760,24413,24918,39700,11992.0,8102962.0
2000-01-05,26097,27612,26097,26602,22590,12803.0,8102962.0
2000-01-06,26265,26265,25255,25255,65100,12154.0,8102962.0
2000-01-07,25255,26265,25255,25423,16370,12195.0,8102962.0
2000-01-10,23571,24413,23571,23571,44000,11344.0,8102962.0
2000-01-11,23740,23908,23235,23571,35570,11344.0,8102962.0
2000-01-12,24245,25255,22730,22729,37510,10939.0,8102962.0
2000-01-13,22730,24413,22730,23571,21160,11344.0,8102962.0
2000-01-14,22730,23235,22730,22729,15270,10939.0,8102962.0
2000-01-17,25087,25087,22056,23571,30880,11344.0,8102962.0
2000-01-18,22898,23235,22730,22729,24830,10939.0,8102962.0
2000-01-19,22056,22224,21214,22224,26500,10696.0,8102962.0
2000-01-20,21888,21888,20204,20204,11500,9724.0,8102962.0
2000-01-21,20372,22561,19362,21214,11290,10210.0,8102962.0
2000-01-24,19867,22056,19867,20877,15370,10007.0,8102962.0
2000-01-25,21046,21046,19194,19867,22900,9561.0,8102962.0
2000-01-26,20709,21888,20204,21887,43590,10534.0,8102962.0
2000-01-27,22730,22730,21888,21887,31070,10534.0,8102962.0
2000-01-28,22056,22224,21719,22224,26520,10696.0,8102962.0
2000-01-31,22730,22730,21888,22056,21770,10574.0,8102962.0
2000-02-01,22056,23235,22056,23234,18110,11142.0,8102962.0
2000-02-02,23571,23571,22730,23066,12450,11101.0,8102962.0
2000-02-03,23066,23571,23066,23571,15990,11344.0,8102962.0
2000-02-07,23571,23908,21214,21719,21010,10453.0,8102962.0
2000-02-08,21551,21888,21046,21719,51050,10453.0,8102962.0
2000-02-09,21046,21214,20709,21214,32470,10169.0,8102962.0
2000-02-10,19531,21214,19531,21045,31190,10129.0,8102962.0
2000-02-11,21046,21046,20204,20204,46870,9724.0,8102962.0
2000-02-14,21046,21046,19867,19867,16610,9561.0,8102962.0
2000-02-15,19362,20204,19362,19530,20670,9399.0,8102962.0
2000-02-16,19362,21719,19362,21382,29860,10291.0,8102962.0
2000-02-17,21046,21046,19867,19867,16150,9561.0,8102962.0
2000-02-18,20204,20204,18857,19193,38520,9237.0,8102962.0
2000-02-21,19026,19026,16668,18688,46020,8954.0,8102962.0
2000-02-22,18015,18184,17342,17341,29130,8346.0,8102962.0
2000-02-23,17510,19699,17510,19698,66410,9480.0,8102962.0
2000-02-24,19026,19026,17342,17341,29680,8346.0,8102962.0
2000-02-25,17847,17847,17342,17341,89770,8346.0,8102962.0
2000-02-28,17679,19194,17510,19025,85410,9156.0,8102962.0
2000-02-29,21888,21888,21046,21887,109790,10493.0,8102962.0
2000-03-02,25087,25087,25087,25086,33310,12033.0,8102962.0
2000-03-03,28791,28791,26097,27443,376580,13208.0,8102962.0
2000-03-06,27781,27781,23571,23739,129600,11425.0,8102962.0
2000-03-07,22056,23571,22056,22224,116670,10696.0,8102962.0
2000-03-08,23403,23403,22224,22392,84630,10736.0,8102962.0
2000-03-09,23571,23571,21046,21214,68760,10210.0,8102962.0
2000-03-10,24413,24413,22224,23403,134890,11263.0,8102962.0
2000-03-13,22393,24413,22393,23739,185350,11425.0,8102962.0
2000-03-14,24245,25255,23571,23571,106530,11344.0,8102962.0
2000-03-15,21046,22561,21046,21214,86390,10210.0,8102962.0
2000-03-16,20878,21719,20204,20204,72140,9724.0,8102962.0
2000-03-17,19026,22056,19026,22056,42630,10615.0,8102962.0
2000-03-20,20541,21383,20541,20709,35020,9967.0,8102962.0
2000-03-21,20709,21046,18520,19867,54570,9561.0,8102962.0
2000-03-22,20204,20878,20204,20204,37030,9724.0,8102962.0
2000-03-23,20204,21383,20204,21382,47030,10291.0,8102962.0
2000-03-24,21383,21383,20372,21045,48020,10129.0,8102962.0
2000-03-27,20541,21214,20204,21214,32230,10210.0,8102962.0
2000-03-28,22224,22224,21046,21045,20330,10129.0,8102962.0
2000-03-29,20878,21046,20204,20204,42190,9724.0,8102962.0
2000-03-30,19531,20204,19531,19867,47910,9561.0,8102962.0
2000-03-31,19531,20204,19362,19698,36270,9480.0,8102962.0
2000-04-03,20541,21888,20204,20204,48350,9724.0,8102962.0
2000-04-04,20204,20372,18520,20204,33720,9724.0,8102962.0
2000-04-06,20204,20204,19531,19530,26900,9399.0,8102962.0
2000-04-07,19531,20372,19531,20204,52920,9724.0,8102962.0
2000-04-10,20372,23235,20372,23234,93900,11182.0,8102962.0
2000-04-11,25087,25087,21046,21045,105740,10129.0,8102962.0
2000-04-12,21888,22224,20204,20877,43870,10048.0,8102962.0
2000-04-14,20878,22393,20878,22056,72100,10615.0,8102962.0
2000-04-17,20204,21888,20036,20204,61920,9724.0,8102962.0
2000-04-18,21888,21888,20709,21551,52800,10372.0,8102962.0
2000-04-19,21888,21888,21046,21045,27160,10129.0,8102962.0
2000-04-20,20709,21888,20709,21887,39370,10534.0,8102962.0
2000-04-21,21888,21888,21214,21382,15790,10250.0,8102962.0
2000-04-24,22224,22224,20204,21887,68470,10534.0,8102962.0
2000-04-25,21888,21888,21383,21382,39590,10291.0,8102962.0
2000-04-26,21046,21383,20372,20372,34330,9805.0,8102962.0
2000-04-27,19531,21046,19531,21045,43690,10129.0,8102962.0
2000-04-28,20204,20878,20204,20372,17690,9805.0,8102962.0
2000-05-02,20036,20709,20036,20372,25440,9805.0,8102962.0
2000-05-03,20709,20709,20036,20372,28720,9805.0,8102962.0
2000-05-04,20541,20878,20541,20877,32490,10048.0,8102962.0
2000-05-08,24077,24077,22056,22224,118030,10696.0,8102962.0
2000-05-09,21719,22056,21383,21719,25670,10453.0,8102962.0
2000-05-10,21383,21888,21046,21887,46540,10534.0,8102962.0
2000-05-12,21383,21888,20878,21045,48440,10129.0,8102962.0
2000-05-15,21046,21046,20878,21045,65680,10129.0,8102962.0
2000-05-16,21046,21046,20541,21045,28190,10129.0,8102962.0
2000-05-17,21383,21888,20541,20709,68030,9967.0,8102962.0
2000-05-18,21046,21046,19699,19867,32990,9561.0,8102962.0
2000-05-19,19867,20036,19867,19867,23350,9561.0,8102962.0
2000-05-22,19362,19699,17342,19193,26840,9237.0,8102962.0
2000-05-23,16500,18520,16500,17341,10260,8346.0,8102962.0
2000-05-24,16837,18520,16668,18520,34190,8913.0,8102962.0
2000-05-25,18184,19362,18184,18352,75910,8792.0,8102962.0
2000-05-26,18352,18352,16837,16836,45310,8103.0,8102962.0
2000-05-29,16332,17342,16332,17173,20500,8265.0,8102962.0
2000-05-30,17342,17342,17173,17341,40410,8346.0,8102962.0
2000-05-31,17342,19867,17342,19867,58710,9561.0,8102962.0
2000-06-01,19867,19867,18520,18688,33100,8994.0,8102962.0
2000-06-02,19362,19362,18520,18688,43240,8994.0,8102962.0
2000-06-05,20204,21046,20204,20540,66900,9886.0,8102962.0
2000-06-07,21214,21888,20541,21719,83400,10453.0,8102962.0
2000-06-08,23403,23403,18857,20204,73520,9724.0,8102962.0
2000-06-09,20878,23235,20204,23234,264320,11182.0,8102962.0
2000-06-12,23235,23235,21551,22056,120840,10615.0,8102962.0
2000-06-13,21551,21719,20878,20877,67720,10048.0,8102962.0
2000-06-14,20878,21551,20204,20709,29580,9967.0,8102962.0
2000-06-15,20878,20878,18520,19698,17310,9480.0,8102962.0
2000-06-16,19699,19699,18857,19025,31150,9156.0,8102962.0
2000-06-19,18520,21551,18520,20204,40170,9724.0,8102962.0
2000-06-20,19362,21046,19362,19698,38230,9480.0,8102962.0
2000-06-21,18857,20204,18857,19530,33490,9399.0,8102962.0
2000-06-22,19699,19699,18689,18688,73480,8994.0,8102962.0
2000-06-23,19362,19531,18857,18857,14610,9075.0,8102962.0
2000-06-26,19362,19362,18857,19025,19170,9156.0,8102962.0
2000-06-27,19026,20204,18857,19025,33790,9116.0,8102962.0
2000-06-28,19026,19699,18520,18857,49950,9075.0,8102962.0
2000-06-29,19026,19026,18015,18520,38210,8913.0,8102962.0
2000-06-30,18352,19194,18352,19193,14360,9237.0,8102962.0
2000-07-03,18857,19531,18520,19530,32500,9399.0,8102962.0
2000-07-04,18689,19531,18689,18688,11270,8994.0,8102962.0
2000-07-05,18689,19531,18689,18857,52050,9035.0,8102962.0
2000-07-06,18857,18857,18520,18857,31060,9035.0,8102962.0
2000-07-07,18857,20036,18857,18857,77720,9035.0,8102962.0
2000-07-10,19194,19867,19194,19193,26700,9197.0,8102962.0
2000-07-11,19867,19867,18857,18857,49520,9075.0,8102962.0
2000-07-12,18689,19362,18689,19193,30180,9237.0,8102962.0
2000-07-13,19194,19362,18520,18857,35540,9075.0,8102962.0
2000-07-14,19699,19699,18520,19025,35440,9156.0,8102962.0
2000-07-18,19026,19026,18689,18688,8580,8994.0,8102962.0
2000-07-19,18015,19026,18015,18183,12530,8751.0,8102962.0
2000-07-20,17679,18520,17510,17678,25710,8508.0,8102962.0
2000-07-21,16668,17679,16668,17341,43330,8346.0,8102962.0
2000-07-24,16837,17679,16837,17341,29240,8346.0,8102962.0
2000-07-25,17005,17342,16837,17341,37220,8346.0,8102962.0
2000-07-26,17173,17679,17005,17678,17600,8508.0,8102962.0
2000-07-27,17847,18520,17847,17846,54320,8589.0,8102962.0
2000-07-28,17679,17679,17342,17341,23800,8346.0,8102962.0
2000-07-31,17679,18352,17342,18352,52930,8832.0,8102962.0
2000-08-01,18015,19026,18015,19025,43890,9156.0,8102962.0
2000-08-02,19026,20204,18689,20204,70030,9683.0,8102962.0
2000-08-03,20204,20541,19531,20204,64320,9683.0,8102962.0
2000-08-04,20204,20204,19026,19530,24280,9359.0,8102962.0
2000-08-07,18520,19362,18520,19362,27990,9318.0,8102962.0
2000-08-08,18857,19026,18689,18688,16710,8994.0,8102962.0
2000-08-09,19362,20204,19362,20204,106770,9724.0,8102962.0
2000-08-10,19699,20541,19362,20540,41330,9886.0,8102962.0
2000-08-11,20204,23571,20204,23234,232770,11182.0,8102962.0
2000-08-14,19867,24413,19867,23571,149760,11304.0,8102962.0
2000-08-16,23571,23571,22056,22056,40740,10574.0,8102962.0
2000-08-17,23066,23066,22056,23066,49210,11061.0,8102962.0
2000-08-18,22730,25423,22730,24413,152250,11749.0,8102962.0
2000-08-21,24413,28117,24413,28117,229050,13491.0,8102962.0
2000-08-22,28286,31990,26939,27948,248730,13451.0,8102962.0
2000-08-23,32158,32158,32158,32158,89460,15436.0,8102962.0
2000-08-24,36872,36872,28959,28959,782990,13937.0,8102962.0
2000-08-25,28117,32832,28117,32158,284450,15477.0,8102962.0
2000-08-28,36872,37041,33673,37040,766940,17786.0,8102962.0
2000-08-29,35357,37714,31653,31653,478260,15234.0,8102962.0
2000-08-30,33000,33000,30306,32326,293580,15558.0,8102962.0
2000-08-31,28959,31821,28117,28117,206770,13532.0,8102962.0
2000-09-01,28791,31485,28791,30306,153760,14585.0,8102962.0
2000-09-04,28791,30306,28622,28790,133720,13816.0,8102962.0
2000-09-05,30306,30306,29128,30306,103980,14585.0,8102962.0
2000-09-06,29969,30306,28622,28622,114510,13775.0,8102962.0
2000-09-07,29464,29464,27781,27780,100020,13370.0,8102962.0
2000-09-08,27781,28622,27781,28622,103690,13775.0,8102962.0
2000-09-14,27276,28117,27276,27780,96490,13370.0,8102962.0
2000-09-15,27781,31821,27781,28622,148850,13775.0,8102962.0
2000-09-18,29464,29464,24413,25255,115930,12154.0,8102962.0
2000-09-19,25255,27444,25255,27443,63730,13208.0,8102962.0
