계룡건설산업(013580),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-05-12,10200,10200,9900,10000,165250,89309.0,8930907.0
2003-05-13,10050,10100,9750,9750,152900,87076.0,8930907.0
2003-05-14,9680,10100,9680,10100,127910,90202.0,8930907.0
2003-05-15,10100,10550,10050,10500,297260,93775.0,8930907.0
2003-05-16,10700,10700,10200,10550,134660,94221.0,8930907.0
2003-05-19,10550,10550,10250,10350,71410,92435.0,8930907.0
2003-05-20,9910,10450,9910,10400,70750,92881.0,8930907.0
2003-05-21,10200,10950,10100,10700,115850,95561.0,8930907.0
2003-05-22,10900,11200,10700,11000,192370,98240.0,8930907.0
2003-05-23,11300,11400,10900,11000,132930,98240.0,8930907.0
2003-05-26,11050,11250,10650,11200,164430,100026.0,8930907.0
2003-05-27,11400,11500,10950,11450,179140,102259.0,8930907.0
2003-05-28,11650,11650,11100,11300,104660,100919.0,8930907.0
2003-05-29,11200,11400,11000,11100,60230,99133.0,8930907.0
2003-05-30,11000,11100,10700,10850,53320,96900.0,8930907.0
2003-06-02,11100,11150,10800,11100,70871,99133.0,8930907.0
2003-06-03,11200,11250,10700,10700,38820,95561.0,8930907.0
2003-06-04,10800,11100,10700,11050,38200,98687.0,8930907.0
2003-06-05,11200,11200,10900,10900,34366,97347.0,8930907.0
2003-06-09,10900,11050,10800,10900,31240,97347.0,8930907.0
2003-06-10,10900,11000,10650,10650,25530,95114.0,8930907.0
2003-06-11,10600,10800,10350,10350,68982,92435.0,8930907.0
2003-06-12,10500,10500,10150,10300,49180,91988.0,8930907.0
2003-06-13,10400,10750,10350,10600,78930,94668.0,8930907.0
2003-06-16,10800,11350,10500,10900,167062,97347.0,8930907.0
2003-06-17,11200,11200,10700,10750,102775,96007.0,8930907.0
2003-06-18,10900,11050,10350,10500,174780,93775.0,8930907.0
2003-06-19,10400,10500,10000,10300,117882,91988.0,8930907.0
2003-06-20,10100,10500,10050,10500,103955,93775.0,8930907.0
2003-06-23,10250,10600,10100,10150,92232,90649.0,8930907.0
2003-06-24,9950,10150,9900,9980,84710,89130.0,8930907.0
2003-06-25,10000,10250,10000,10150,35370,90649.0,8930907.0
2003-06-26,10050,10400,10050,10350,40710,92435.0,8930907.0
2003-06-27,10250,10400,10200,10400,189700,92881.0,8930907.0
2003-06-30,10400,10500,10200,10400,60400,92881.0,8930907.0
2003-07-01,10400,10400,10150,10300,36350,91988.0,8930907.0
2003-07-02,10400,10700,10300,10450,131830,93328.0,8930907.0
2003-07-03,10550,10600,10150,10250,73630,91542.0,8930907.0
2003-07-04,10100,10300,10050,10250,59770,91542.0,8930907.0
2003-07-07,10150,10250,10050,10200,54400,91095.0,8930907.0
2003-07-08,10300,10400,10100,10150,46270,90649.0,8930907.0
2003-07-09,10100,10200,9840,9950,125452,88863.0,8930907.0
2003-07-10,9960,10250,9950,10000,96410,89309.0,8930907.0
2003-07-11,10000,10000,9850,9920,24130,88595.0,8930907.0
2003-07-14,9900,10000,9870,9930,30588,88684.0,8930907.0
2003-07-15,9970,9990,9750,9750,66020,87076.0,8930907.0
2003-07-16,9750,9850,9560,9700,36340,86630.0,8930907.0
2003-07-18,9550,9550,9460,9530,33920,85112.0,8930907.0
2003-07-21,9600,9650,9500,9580,25230,85558.0,8930907.0
2003-07-22,9450,9450,9300,9430,28378,84218.0,8930907.0
2003-07-23,9280,9480,9280,9380,20230,83772.0,8930907.0
2003-07-24,9250,9470,9250,9320,32630,83236.0,8930907.0
2003-07-25,9220,9450,9220,9430,16550,84218.0,8930907.0
2003-07-28,9450,9550,9440,9460,14410,84486.0,8930907.0
2003-07-29,9570,9570,9370,9490,12579,84754.0,8930907.0
2003-07-30,9410,9550,9410,9500,14580,84844.0,8930907.0
2003-07-31,9410,9680,9370,9680,28060,86451.0,8930907.0
2003-08-01,9700,9730,9550,9600,9390,85737.0,8930907.0
2003-08-04,9520,9670,9520,9610,7010,85826.0,8930907.0
2003-08-05,9460,9650,9460,9550,10060,85290.0,8930907.0
2003-08-06,9330,9590,9330,9420,15060,84129.0,8930907.0
2003-08-07,9600,9660,9470,9480,38370,84665.0,8930907.0
2003-08-08,9610,9750,9510,9700,44510,86630.0,8930907.0
2003-08-11,9700,9790,9480,9510,22050,84933.0,8930907.0
2003-08-12,9470,9620,9420,9470,15770,84576.0,8930907.0
2003-08-13,9430,9730,9430,9530,34284,85112.0,8930907.0
2003-08-14,9500,9500,9400,9450,18180,84397.0,8930907.0
2003-08-18,9430,9470,9370,9440,39050,84308.0,8930907.0
2003-08-19,9510,9530,9360,9510,69368,84933.0,8930907.0
2003-08-20,9510,9650,9470,9600,90560,85737.0,8930907.0
2003-08-21,9730,9900,9720,9880,65929,88237.0,8930907.0
2003-08-22,10150,10500,10000,10250,148269,91542.0,8930907.0
2003-08-25,10250,10300,10000,10200,31200,91095.0,8930907.0
2003-08-26,10100,10300,10000,10150,19900,90649.0,8930907.0
2003-08-27,10050,10200,10050,10050,78508,89756.0,8930907.0
2003-08-28,10000,10150,10000,10150,50690,90649.0,8930907.0
2003-08-29,10250,10600,10150,10600,106168,94668.0,8930907.0
2003-09-01,10650,10700,10400,10650,25690,95114.0,8930907.0
2003-09-02,10450,10550,10200,10300,70690,91988.0,8930907.0
2003-09-03,10300,10600,10250,10300,52640,91988.0,8930907.0
2003-09-04,10250,10600,10050,10100,82260,90202.0,8930907.0
2003-09-05,10200,10400,10050,10050,28250,89756.0,8930907.0
2003-09-08,10000,10200,9960,9960,38020,88952.0,8930907.0
2003-09-09,10000,10550,10000,10200,81200,91095.0,8930907.0
2003-09-15,10450,10500,10150,10150,23780,90649.0,8930907.0
2003-09-16,10150,10350,10150,10200,17248,91095.0,8930907.0
2003-09-17,10400,10400,10050,10100,33820,90202.0,8930907.0
2003-09-18,10000,10200,10000,10200,13690,91095.0,8930907.0
2003-09-19,10100,10450,9920,9920,112100,88595.0,8930907.0
2003-09-22,9920,10050,9520,9570,45990,85469.0,8930907.0
2003-09-23,9470,9660,9470,9550,23810,85290.0,8930907.0
2003-09-24,9530,9840,9530,9840,31300,87880.0,8930907.0
2003-09-25,9690,10100,9690,10100,26590,90202.0,8930907.0
2003-09-26,10200,10350,10000,10300,67169,91988.0,8930907.0
2003-09-29,10200,10400,10000,10150,14030,90649.0,8930907.0
2003-09-30,10150,10300,10100,10250,10181,91542.0,8930907.0
2003-10-01,10000,10300,10000,10250,5070,91542.0,8930907.0
2003-10-02,10500,10500,10100,10300,20710,91988.0,8930907.0
2003-10-06,10150,10500,10150,10300,17095,91988.0,8930907.0
2003-10-07,10350,10450,10100,10100,21390,90202.0,8930907.0
2003-10-08,10100,10400,10000,10250,5980,91542.0,8930907.0
2003-10-09,10200,10300,10150,10300,10080,91988.0,8930907.0
2003-10-10,10400,10400,10150,10300,110040,91988.0,8930907.0
2003-10-13,10350,10350,10200,10300,16100,91988.0,8930907.0
2003-10-14,10300,10400,10200,10300,32100,91988.0,8930907.0
2003-10-15,10250,10750,10250,10500,120818,93775.0,8930907.0
2003-10-16,10500,10500,10350,10450,20898,93328.0,8930907.0
2003-10-17,10400,10450,10300,10350,25740,92435.0,8930907.0
2003-10-20,10400,10500,10300,10400,12880,92881.0,8930907.0
2003-10-21,10400,10550,10300,10300,29360,91988.0,8930907.0
2003-10-22,10300,10350,10200,10250,54280,91542.0,8930907.0
2003-10-23,10200,10300,10100,10250,16761,91542.0,8930907.0
2003-10-24,10100,10400,10100,10400,6260,92881.0,8930907.0
2003-10-27,10500,10500,10300,10400,8440,92881.0,8930907.0
2003-10-28,10400,10450,10300,10450,9790,93328.0,8930907.0
2003-10-29,10500,10650,10250,10450,25000,93328.0,8930907.0
2003-10-30,10300,10500,10200,10500,14410,93775.0,8930907.0
2003-10-31,10500,10550,10150,10550,30361,94221.0,8930907.0
2003-11-03,10600,10600,10450,10550,2663,94221.0,8930907.0
2003-11-04,10550,10600,10150,10150,19069,90649.0,8930907.0
2003-11-05,10300,10550,10250,10450,10350,93328.0,8930907.0
2003-11-06,10400,10550,10350,10450,26241,93328.0,8930907.0
2003-11-07,10400,10550,10250,10550,26290,94221.0,8930907.0
2003-11-10,10450,10700,10300,10300,24492,91988.0,8930907.0
2003-11-11,10300,10300,10100,10250,114770,91542.0,8930907.0
2003-11-12,10250,10250,10100,10150,38268,90649.0,8930907.0
2003-11-13,10300,10300,10100,10200,24070,91095.0,8930907.0
2003-11-14,10150,10300,10100,10150,23442,90649.0,8930907.0
2003-11-17,10100,10300,9980,10300,31850,91988.0,8930907.0
2003-11-18,10200,10200,10100,10150,5265,90649.0,8930907.0
2003-11-19,10100,10200,9880,9880,59761,88237.0,8930907.0
2003-11-20,9890,9940,9640,9720,53489,86808.0,8930907.0
2003-11-21,9700,9720,9650,9710,28130,86719.0,8930907.0
2003-11-24,9650,9650,9610,9620,55621,85915.0,8930907.0
2003-11-25,9620,9700,9600,9640,76170,86094.0,8930907.0
2003-11-26,9630,9640,9500,9530,72890,85112.0,8930907.0
2003-11-27,9520,9780,9520,9680,112610,86451.0,8930907.0
2003-11-28,9780,9900,9680,9890,36950,88327.0,8930907.0
2003-12-01,9940,9940,9770,9920,36900,88595.0,8930907.0
2003-12-02,10000,10250,9870,10050,116765,89756.0,8930907.0
2003-12-03,10150,10150,9920,9980,35830,89130.0,8930907.0
2003-12-04,10050,10300,9980,10200,57181,91095.0,8930907.0
2003-12-05,10200,10600,10200,10500,145930,93775.0,8930907.0
2003-12-08,10650,10650,10250,10300,47854,91988.0,8930907.0
2003-12-09,10650,10650,10250,10350,51384,92435.0,8930907.0
2003-12-10,10550,10550,10250,10350,37714,92435.0,8930907.0
2003-12-11,10400,10550,10350,10350,53783,92435.0,8930907.0
2003-12-12,10450,10550,10200,10550,117320,94221.0,8930907.0
2003-12-15,10700,10800,10550,10750,123830,96007.0,8930907.0
2003-12-16,10700,11050,10550,10800,246685,96454.0,8930907.0
2003-12-17,10900,11100,10850,11000,158690,98240.0,8930907.0
2003-12-18,10850,11450,10850,11400,154082,101812.0,8930907.0
2003-12-19,11500,11500,11100,11400,52770,101812.0,8930907.0
2003-12-22,11150,11500,10800,11150,36431,99580.0,8930907.0
2003-12-23,11150,11300,10850,10850,26250,96900.0,8930907.0
2003-12-24,10800,11100,10700,10750,39060,96007.0,8930907.0
2003-12-26,10600,11000,10600,10900,44510,97347.0,8930907.0
2003-12-29,10600,10900,10350,10850,82250,96900.0,8930907.0
2003-12-30,11300,11650,10900,11200,220420,100026.0,8930907.0
2004-01-02,11200,11650,10950,11500,135610,102705.0,8930907.0
2004-01-05,11500,11500,10950,11050,40096,98687.0,8930907.0
2004-01-06,11100,11600,10800,11350,74555,101366.0,8930907.0
2004-01-07,11350,11500,11100,11250,26120,100473.0,8930907.0
2004-01-08,11150,11350,11000,11050,28190,98687.0,8930907.0
2004-01-09,11050,11200,10850,11000,26490,98240.0,8930907.0
2004-01-12,11100,11450,10900,11450,609150,102259.0,8930907.0
2004-01-13,11500,11500,11150,11300,22150,100919.0,8930907.0
2004-01-14,11300,11450,11000,11050,11910,98687.0,8930907.0
2004-01-15,11250,11450,11000,11200,54820,100026.0,8930907.0
2004-01-16,11150,11750,11150,11650,83920,104045.0,8930907.0
2004-01-19,11700,12200,11700,12000,118330,107171.0,8930907.0
2004-01-20,12300,13550,12300,12600,232753,112529.0,8930907.0
2004-01-26,13000,14450,12850,14300,536482,127712.0,8930907.0
2004-01-27,14500,14500,13650,13900,150540,124140.0,8930907.0
2004-01-28,13900,15100,13400,14950,284840,133517.0,8930907.0
2004-01-29,14650,14750,13900,14000,97830,125033.0,8930907.0
2004-01-30,14000,14550,13600,14250,148790,127265.0,8930907.0
2004-02-02,14500,14500,13600,13850,84800,123693.0,8930907.0
2004-02-03,14050,14300,13500,13500,57660,120567.0,8930907.0
2004-02-04,13350,13400,12250,12300,199044,109850.0,8930907.0
2004-02-05,12550,13200,12400,13050,130594,116548.0,8930907.0
2004-02-06,13100,13850,13000,13500,111970,120567.0,8930907.0
2004-02-09,13600,13700,13100,13250,36400,118335.0,8930907.0
2004-02-10,13250,13800,13250,13800,55910,123247.0,8930907.0
2004-02-11,13750,14000,13600,13800,36310,123247.0,8930907.0
2004-02-12,13750,14000,13400,13800,27200,123247.0,8930907.0
2004-02-13,13600,14100,13600,14100,60770,125926.0,8930907.0
2004-02-16,14150,14400,13650,13700,34870,122353.0,8930907.0
2004-02-17,13650,14050,13600,13750,28230,122800.0,8930907.0
2004-02-18,14100,14650,13900,14400,80180,128605.0,8930907.0
2004-02-19,14500,14900,14100,14450,86690,129052.0,8930907.0
2004-02-20,14550,14600,14100,14200,25770,126819.0,8930907.0
2004-02-23,14000,14850,14000,14300,52859,127712.0,8930907.0
2004-02-24,14300,14600,13800,13800,23861,123247.0,8930907.0
2004-02-25,13800,13950,13300,13350,52004,119228.0,8930907.0
2004-02-26,13500,13550,13250,13400,37470,119674.0,8930907.0
2004-02-27,13250,13550,13250,13300,11710,118781.0,8930907.0
2004-03-02,13200,13550,13050,13500,21670,120567.0,8930907.0
2004-03-03,13500,14100,13400,14050,34290,125479.0,8930907.0
2004-03-04,14050,14400,13750,13950,34780,124586.0,8930907.0
2004-03-05,13900,14250,13850,14250,35170,127265.0,8930907.0
2004-03-08,14100,14350,13500,13650,31816,121907.0,8930907.0
2004-03-09,13600,13700,13250,13300,76410,118781.0,8930907.0
2004-03-10,13500,13500,13100,13350,41960,119228.0,8930907.0
2004-03-11,13300,13450,13150,13400,43145,119674.0,8930907.0
2004-03-12,13300,13400,11400,12400,91580,110743.0,8930907.0
2004-03-15,12600,12700,12150,12450,27137,111190.0,8930907.0
2004-03-16,12200,12950,12050,12950,34350,115655.0,8930907.0
2004-03-17,12700,13150,12600,12700,24529,113423.0,8930907.0
2004-03-18,12800,12800,12450,12450,33854,111190.0,8930907.0
2004-03-19,12500,13050,12500,12700,67680,113423.0,8930907.0
2004-03-22,12750,13300,12600,13100,46840,116995.0,8930907.0
2004-03-23,12900,12900,12500,12700,63780,113423.0,8930907.0
2004-03-24,12550,12700,12400,12400,33380,110743.0,8930907.0
2004-03-25,12800,12800,12300,12600,18700,112529.0,8930907.0
2004-03-26,12850,12850,12600,12650,24210,112976.0,8930907.0
2004-03-29,12500,12900,12500,12850,16898,114762.0,8930907.0
2004-03-30,13000,13000,12650,12800,12300,114316.0,8930907.0
2004-03-31,12900,14000,12800,14000,73358,125033.0,8930907.0
2004-04-01,14000,14500,13900,14100,123028,125926.0,8930907.0
2004-04-02,14300,14400,14050,14200,33074,126819.0,8930907.0
2004-04-06,14250,14350,13800,13950,23318,124586.0,8930907.0
2004-04-07,13900,13950,13450,13450,51741,120121.0,8930907.0
2004-04-08,13400,13800,13400,13500,29248,120567.0,8930907.0
2004-04-09,13550,14250,13500,14100,59031,125926.0,8930907.0
2004-04-12,14100,14900,13950,14700,94849,131284.0,8930907.0
2004-04-13,14800,14900,14300,14650,54188,130838.0,8930907.0
2004-04-14,14500,16550,14500,15800,578083,141108.0,8930907.0
2004-04-16,16400,17700,14900,15300,834347,136643.0,8930907.0
2004-04-19,15700,15800,14400,14550,253650,129945.0,8930907.0
2004-04-20,14400,14700,13900,14100,356961,125926.0,8930907.0
2004-04-21,14050,14450,13900,14250,162484,127265.0,8930907.0
2004-04-22,14100,14250,13550,13650,180320,121907.0,8930907.0
2004-04-23,13650,14350,13650,13800,198160,123247.0,8930907.0
2004-04-26,13800,14050,13200,13350,152360,119228.0,8930907.0
2004-04-27,13250,13500,13250,13500,96420,120567.0,8930907.0
2004-04-28,13600,13600,13150,13150,63310,117441.0,8930907.0
2004-04-29,13000,13100,12600,12950,79231,115655.0,8930907.0
2004-04-30,12700,13000,12700,12900,43670,115209.0,8930907.0
2004-05-03,13150,13300,12950,13100,103270,116995.0,8930907.0
2004-05-04,13450,13500,13150,13400,71831,119674.0,8930907.0
2004-05-06,13400,13600,12700,12800,80250,114316.0,8930907.0
2004-05-07,12600,13450,12550,13300,66070,118781.0,8930907.0
2004-05-10,13000,13300,11500,11600,157550,103599.0,8930907.0
2004-05-11,11500,12000,11250,11750,114930,104938.0,8930907.0
2004-05-12,12200,12350,11950,12250,98710,109404.0,8930907.0
2004-05-13,12100,13100,12000,13100,414140,116995.0,8930907.0
2004-05-14,13550,14600,11800,12000,1494843,107171.0,8930907.0
2004-05-17,12000,12350,11200,11500,305620,102705.0,8930907.0
2004-05-18,11100,11500,10900,11000,153347,98240.0,8930907.0
2004-05-19,11000,11850,11000,11800,172310,105385.0,8930907.0
2004-05-20,11600,11950,11200,11200,86580,100026.0,8930907.0
2004-05-21,11600,11950,11200,11450,154130,102259.0,8930907.0
2004-05-24,11750,11900,11650,11800,73210,105385.0,8930907.0
2004-05-25,11650,11700,11350,11350,50670,101366.0,8930907.0
2004-05-27,11450,11850,11350,11450,95385,102259.0,8930907.0
2004-05-28,11600,11800,11450,11800,89575,105385.0,8930907.0
2004-05-31,12150,12500,11900,12050,108130,107617.0,8930907.0
2004-06-01,12000,12100,11800,11900,43369,106278.0,8930907.0
2004-06-02,11750,11750,11300,11450,131310,102259.0,8930907.0
2004-06-03,11300,11450,10900,11100,67113,99133.0,8930907.0
2004-06-04,11000,11200,10950,11100,33429,99133.0,8930907.0
2004-06-07,11150,11200,11000,11200,41660,100026.0,8930907.0
2004-06-08,11400,11400,11000,11000,32890,98240.0,8930907.0
2004-06-09,11150,11800,11150,11500,176255,102705.0,8930907.0
2004-06-10,11450,11450,11100,11300,45675,100919.0,8930907.0
2004-06-11,11500,11900,11150,11900,162510,106278.0,8930907.0
2004-06-14,12000,13400,12000,13100,743364,116995.0,8930907.0
2004-06-15,13100,13200,11600,11950,442472,106724.0,8930907.0
2004-06-16,12200,12300,11350,11350,243548,101366.0,8930907.0
2004-06-17,11150,11450,11050,11050,144220,98687.0,8930907.0
2004-06-18,11000,11900,11000,11300,584850,100919.0,8930907.0
2004-06-21,11150,11300,10450,10500,308196,93775.0,8930907.0
2004-06-22,10500,10700,10150,10300,159810,91988.0,8930907.0
2004-06-23,10150,10450,9950,9950,183940,88863.0,8930907.0
2004-06-24,9950,10400,9950,10300,117410,91988.0,8930907.0
2004-06-25,10150,10600,10150,10600,97030,94668.0,8930907.0
2004-06-28,10700,10850,10300,10700,60030,95561.0,8930907.0
2004-06-29,10550,10600,10350,10500,76802,93775.0,8930907.0
2004-06-30,10650,10750,10500,10600,105050,94668.0,8930907.0
2004-07-01,10650,10850,10550,10650,359140,95114.0,8930907.0
2004-07-02,10600,10750,10500,10600,172270,94668.0,8930907.0
2004-07-05,11050,11400,10550,10550,783791,94221.0,8930907.0
2004-07-06,10850,11000,10450,10500,478122,93775.0,8930907.0
2004-07-07,10250,10500,10100,10350,133773,92435.0,8930907.0
2004-07-08,10150,10550,10150,10250,170997,91542.0,8930907.0
2004-07-09,10250,10350,10100,10150,118775,90649.0,8930907.0
2004-07-12,10100,10200,9960,9960,153650,88952.0,8930907.0
2004-07-13,9960,10000,9830,9930,127050,88684.0,8930907.0
2004-07-14,9820,9960,9790,9790,71190,87434.0,8930907.0
2004-07-15,9700,9820,9460,9620,102750,85915.0,8930907.0
2004-07-16,9520,9720,9500,9660,44360,86273.0,8930907.0
2004-07-19,9520,9670,9510,9660,39480,86273.0,8930907.0
2004-07-20,9580,9660,9520,9520,58160,85022.0,8930907.0
2004-07-21,9620,9840,9620,9800,73700,87523.0,8930907.0
2004-07-22,9720,9970,9600,9900,51300,88416.0,8930907.0
2004-07-23,9850,9970,9680,9700,26330,86630.0,8930907.0
2004-07-26,9600,9700,9550,9630,16433,86005.0,8930907.0
2004-07-27,9650,9650,9460,9550,44657,85290.0,8930907.0
2004-07-28,9610,9690,9550,9650,30740,86183.0,8930907.0
2004-07-29,9700,9700,9520,9590,19920,85647.0,8930907.0
2004-07-30,9590,9790,9590,9710,38610,86719.0,8930907.0
2004-08-02,9840,10400,9720,10150,126654,90649.0,8930907.0
2004-08-03,10450,10450,9950,10100,61310,90202.0,8930907.0
2004-08-04,9920,10150,9900,9990,37272,89220.0,8930907.0
2004-08-05,9970,10250,9970,10100,45880,90202.0,8930907.0
2004-08-06,9900,10150,9900,9970,28310,89041.0,8930907.0
2004-08-09,9910,10150,9910,10100,28258,90202.0,8930907.0
2004-08-10,10200,10600,10200,10550,181560,94221.0,8930907.0
2004-08-11,10700,10750,10150,10150,138670,90649.0,8930907.0
2004-08-12,10300,11000,10200,10850,225300,96900.0,8930907.0
2004-08-13,10750,11800,10750,11650,664830,104045.0,8930907.0
2004-08-16,11700,11850,11250,11800,170445,105385.0,8930907.0
2004-08-17,11900,11950,11250,11250,84091,100473.0,8930907.0
2004-08-18,11300,11700,11250,11600,56630,103599.0,8930907.0
2004-08-19,11450,11600,11250,11350,76220,101366.0,8930907.0
2004-08-20,11150,11350,11150,11300,36651,100919.0,8930907.0
2004-08-23,11500,11500,11300,11300,33827,100919.0,8930907.0
2004-08-24,11300,11400,11150,11350,29810,101366.0,8930907.0
2004-08-25,11300,11650,11300,11450,47156,102259.0,8930907.0
2004-08-26,11550,11800,11500,11700,80990,104492.0,8930907.0
2004-08-27,11750,11750,11500,11650,34920,104045.0,8930907.0
2004-08-30,11550,11650,11350,11400,36670,101812.0,8930907.0
2004-08-31,11350,11500,11350,11500,23430,102705.0,8930907.0
2004-09-01,11400,12700,11400,12100,325780,108064.0,8930907.0
2004-09-02,12000,12150,11800,11950,114176,106724.0,8930907.0
2004-09-03,11800,12050,11700,11700,47750,104492.0,8930907.0
2004-09-06,11700,11950,11700,11800,23240,105385.0,8930907.0
2004-09-07,11850,11900,11700,11700,26286,104492.0,8930907.0
2004-09-08,11650,12000,11400,11400,69123,101812.0,8930907.0
2004-09-09,11500,12050,11500,11800,149990,105385.0,8930907.0
2004-09-10,11800,11800,11400,11600,41030,103599.0,8930907.0
2004-09-13,11500,11700,11450,11500,56750,102705.0,8930907.0
2004-09-14,11600,11850,11550,11850,75940,105831.0,8930907.0
2004-09-15,12000,12500,11850,11850,138890,105831.0,8930907.0
2004-09-16,11900,12050,11800,11900,38520,106278.0,8930907.0
2004-09-17,11950,12200,11850,11850,55480,105831.0,8930907.0
2004-09-20,12300,12300,11850,11950,73800,106724.0,8930907.0
2004-09-21,11950,12100,11750,11850,49150,105831.0,8930907.0
2004-09-22,11800,11850,11250,11500,135050,102705.0,8930907.0
2004-09-23,11300,11350,10750,10950,202540,97793.0,8930907.0
2004-09-24,10950,11150,10850,11100,81840,99133.0,8930907.0
2004-09-30,11050,11300,11000,11300,30200,100919.0,8930907.0
2004-10-01,11300,11850,11300,11700,55960,104492.0,8930907.0
2004-10-04,11900,12250,11900,12250,122530,109404.0,8930907.0
2004-10-05,12400,12850,12350,12800,174630,114316.0,8930907.0
2004-10-06,12600,12800,12400,12700,53625,113423.0,8930907.0
2004-10-07,12550,12600,12100,12200,61879,108957.0,8930907.0
2004-10-08,11950,12350,11900,12350,80521,110297.0,8930907.0
2004-10-11,12200,12250,12000,12100,38540,108064.0,8930907.0
2004-10-12,12200,12550,11950,12350,99470,110297.0,8930907.0
2004-10-13,12550,13900,12150,13200,289436,117888.0,8930907.0
2004-10-14,13300,14050,13250,13800,233830,123247.0,8930907.0
2004-10-15,13800,13850,13200,13800,91050,123247.0,8930907.0
2004-10-18,13800,14750,13800,14300,298260,127712.0,8930907.0
2004-10-19,14500,15200,14050,15000,228886,133964.0,8930907.0
2004-10-20,14700,15150,14350,14500,130530,129498.0,8930907.0
2004-10-21,14800,15950,12350,12350,1518095,110297.0,8930907.0
2004-10-22,12150,12550,11900,12300,555806,109850.0,8930907.0
2004-10-25,12600,12650,12200,12300,453940,109850.0,8930907.0
2004-10-26,12300,12500,12200,12400,164458,110743.0,8930907.0
2004-10-27,12800,14100,12550,13500,600461,120567.0,8930907.0
2004-10-28,13750,13850,13200,13850,222988,123693.0,8930907.0
2004-10-29,13500,14400,13400,14000,143100,125033.0,8930907.0
2004-11-01,13750,14150,13150,13500,113210,120567.0,8930907.0
2004-11-02,13450,13800,13000,13750,147970,122800.0,8930907.0
2004-11-03,13650,14100,13500,14000,120560,125033.0,8930907.0
2004-11-04,14050,14400,13800,14300,67010,127712.0,8930907.0
2004-11-05,14300,14300,14050,14200,22280,126819.0,8930907.0
2004-11-08,14400,14700,13750,13750,24131,122800.0,8930907.0
2004-11-09,13800,14000,13500,13700,28410,122353.0,8930907.0
2004-11-10,14150,15100,14150,14600,77590,130391.0,8930907.0
2004-11-11,14600,15050,14400,14850,39370,132624.0,8930907.0
2004-11-12,14900,15100,14300,15100,134382,134857.0,8930907.0
2004-11-15,14900,15100,14600,14900,32070,133071.0,8930907.0
2004-11-16,14650,14700,14550,14550,22848,129945.0,8930907.0
2004-11-17,14500,14650,14200,14350,56842,128159.0,8930907.0
2004-11-18,14200,14600,14150,14450,46709,129052.0,8930907.0
2004-11-19,14250,14400,14150,14150,22170,126372.0,8930907.0
2004-11-22,14000,14100,13800,13950,31720,124586.0,8930907.0
2004-11-23,13800,14150,13800,14050,32145,125479.0,8930907.0
2004-11-24,14150,14200,14050,14150,22390,126372.0,8930907.0
2004-11-25,14250,14700,14100,14500,31280,129498.0,8930907.0
2004-11-26,14650,14650,13800,14000,89930,125033.0,8930907.0
2004-11-29,14150,14700,14100,14450,34885,129052.0,8930907.0
2004-11-30,14700,14700,14400,14550,83935,129945.0,8930907.0
2004-12-01,14500,15100,14500,15000,59490,133964.0,8930907.0
2004-12-02,15050,15150,14850,14900,24650,133071.0,8930907.0
2004-12-03,15000,15050,14500,14700,63800,131284.0,8930907.0
2004-12-06,14900,15000,14550,14550,26510,129945.0,8930907.0
2004-12-07,14500,14950,14500,14500,51950,129498.0,8930907.0
2004-12-08,14500,14750,14400,14550,39570,129945.0,8930907.0
2004-12-09,14600,14800,14500,14600,15810,130391.0,8930907.0
2004-12-10,14600,15000,14500,15000,63890,133964.0,8930907.0
2004-12-13,15150,15350,15050,15350,53643,137089.0,8930907.0
2004-12-14,15050,15300,15050,15150,14270,135303.0,8930907.0
2004-12-15,15000,15400,15000,15400,13290,137536.0,8930907.0
2004-12-16,15150,16100,15150,15900,49135,142001.0,8930907.0
2004-12-17,15800,16050,15700,15950,106650,142448.0,8930907.0
2004-12-20,15750,16000,15550,15800,20450,141108.0,8930907.0
2004-12-21,15500,15800,15250,15350,37140,137089.0,8930907.0
2004-12-22,15500,15750,15350,15750,36100,140662.0,8930907.0
2004-12-23,15600,15800,15500,15750,44833,140662.0,8930907.0
2004-12-24,15450,15850,15450,15700,23793,140215.0,8930907.0
2004-12-27,15500,16100,15500,16050,119089,143341.0,8930907.0
2004-12-28,15900,16150,15800,16050,25006,143341.0,8930907.0
2004-12-29,15950,16000,15550,16000,21660,142895.0,8930907.0
2004-12-30,16000,16000,15750,16000,36048,142895.0,8930907.0
2005-01-03,16000,16150,15750,15800,13280,141108.0,8930907.0
2005-01-04,15750,16150,15750,16100,23553,143788.0,8930907.0
2005-01-05,15900,16200,15900,16200,14871,144681.0,8930907.0
2005-01-06,17150,18400,17150,18000,178776,160756.0,8930907.0
2005-01-07,18100,19500,18050,18800,189227,167901.0,8930907.0
2005-01-10,19000,19100,17700,17800,69202,158970.0,8930907.0
2005-01-11,17550,18200,17550,18000,52790,160756.0,8930907.0
2005-01-12,18000,18450,16750,16900,121900,150932.0,8930907.0
2005-01-13,16850,17450,16850,17000,56988,151825.0,8930907.0
2005-01-14,16750,17050,16550,16850,39480,150486.0,8930907.0
2005-01-17,17050,17350,16900,17000,81690,151825.0,8930907.0
2005-01-18,17200,18000,17150,17850,114936,159417.0,8930907.0
2005-01-19,18000,18000,17300,17500,65540,156291.0,8930907.0
2005-01-20,17500,17600,16600,16700,138660,149146.0,8930907.0
