현대모비스(012330),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-01-04,3870,4122,3852,3964,478040,201792.0,32030484.0
1999-01-05,4091,4519,4034,4373,1294420,222612.0,32030484.0
1999-01-06,4412,4909,4311,4782,2641620,243432.0,32030484.0
1999-01-07,4846,4909,4607,4657,2020990,237026.0,32030484.0
1999-01-08,4531,5022,4405,4814,3404710,398033.0,52030484.0
1999-01-11,4720,4972,4663,4858,2373810,401675.0,52030484.0
1999-01-12,4909,5582,4726,5582,4266050,461510.0,52030484.0
1999-01-13,5538,5891,5349,5349,4577230,442259.0,52030484.0
1999-01-14,5161,5223,4600,4720,2178040,390229.0,52030484.0
1999-01-15,5041,5280,4783,5034,2581170,416244.0,52030484.0
1999-01-18,5538,5538,4909,4971,3343890,411041.0,52030484.0
1999-01-19,5098,5280,4978,5066,2588370,418845.0,52030484.0
1999-01-20,5098,5129,4846,4845,1325360,400635.0,52030484.0
1999-01-21,4720,4783,4399,4399,1351440,363693.0,52030484.0
1999-01-22,4279,4720,4223,4675,2509490,386586.0,52030484.0
1999-01-25,4846,4909,4657,4770,1407570,394391.0,52030484.0
1999-01-26,4814,5022,4689,4915,2467320,406358.0,52030484.0
1999-01-27,4972,5651,4940,5651,4231040,467234.0,52030484.0
1999-01-28,5645,5972,5450,5538,5598390,457868.0,52030484.0
1999-01-29,5601,6287,5570,6167,8166330,509899.0,52030484.0
1999-02-01,6230,6482,6010,6136,5681860,507297.0,52030484.0
1999-02-02,6287,6287,5853,5984,3718190,494810.0,52030484.0
1999-02-03,5991,6035,5727,5846,5914460,483363.0,52030484.0
1999-02-04,5664,5784,5161,5223,2149460,431855.0,52030711.0
1999-02-05,5349,5651,5167,5405,4217020,446944.0,52030711.0
1999-02-08,5400,5475,5098,5097,2333720,421449.0,52030711.0
1999-02-09,5105,5135,4561,4680,1283020,326753.0,52030711.0
1999-02-10,4472,5008,4472,4941,1284860,344964.0,52030711.0
1999-02-11,5008,5515,5008,5291,1538780,369418.0,52030711.0
1999-02-12,5373,5515,5269,5365,1313310,374621.0,52030711.0
1999-02-18,5403,5440,5068,5105,620500,356410.0,52030711.0
1999-02-19,4956,5068,4710,4993,913310,348606.0,52030711.0
1999-02-22,4881,5209,4859,4993,647810,348606.0,52030711.0
1999-02-23,4993,5127,4852,4911,430770,342882.0,52030711.0
1999-02-24,4911,5016,4844,4844,361020,338200.0,52030711.0
1999-02-25,4710,4770,4561,4695,584260,327793.0,52030711.0
1999-02-26,4695,4919,4695,4918,541840,343403.0,52030711.0
1999-03-02,5068,5180,4963,5030,788610,351207.0,52030711.0
1999-03-03,5075,5098,4904,4978,488200,347565.0,52030711.0
1999-03-04,5001,5031,4911,4911,447890,342882.0,52030711.0
1999-03-05,4807,4919,4777,4851,582140,338720.0,52030711.0
1999-03-08,4904,5217,4852,5179,2229860,361613.0,52030711.0
1999-03-09,5180,5440,5068,5067,3227350,353809.0,52030711.0
1999-03-10,5180,5202,5008,5052,901590,352768.0,52030711.0
1999-03-11,5068,5284,5008,5105,1576030,356410.0,52030711.0
1999-03-12,5120,5440,5120,5298,1686550,369938.0,52030711.0
1999-03-15,5373,5478,5232,5291,1176530,369418.0,52030711.0
1999-03-16,5291,5329,5157,5164,1095480,360573.0,52030711.0
1999-03-17,5217,5276,4919,4978,1295020,347565.0,52030711.0
1999-03-18,4919,5113,4881,4896,553000,341842.0,52030711.0
1999-03-19,5001,5366,5001,5291,1155400,369418.0,52030711.0
1999-03-22,5314,5426,5306,5403,1578750,377223.0,52030711.0
1999-03-23,5635,5635,5387,5486,711820,344443.0,52030711.0
1999-03-24,5469,5469,5304,5386,632040,338200.0,52030711.0
1999-03-25,5237,5585,5237,5469,911290,343403.0,52030711.0
1999-03-26,5387,5445,5304,5345,671550,335598.0,52030711.0
1999-03-29,5428,5552,5329,5386,690340,338200.0,52030711.0
1999-03-30,5469,5511,5345,5419,489680,340281.0,52030711.0
1999-03-31,5420,5469,5304,5303,627290,332997.0,52030711.0
1999-04-01,5312,5635,5312,5610,1387640,352248.0,52030711.0
1999-04-02,5801,6431,5801,6381,15517340,400636.0,52030711.0
1999-04-06,6795,6878,6638,6869,6735330,431335.0,52030711.0
1999-04-07,6829,6911,6547,6646,3500410,417286.0,52030711.0
1999-04-08,6547,6853,6174,6795,3936660,426652.0,52030711.0
1999-04-09,6795,6911,6555,6646,2233950,417286.0,52030711.0
1999-04-12,6630,6630,6340,6422,2179410,403238.0,52030711.0
1999-04-13,6215,6754,6174,6463,3469440,405840.0,52030711.0
1999-04-14,6547,6704,6464,6546,2286440,411043.0,52030711.0
1999-04-15,6547,6961,6381,6961,8550420,860508.0,102441461.0
1999-04-16,6961,7044,6464,6629,4303950,819532.0,102441461.0
1999-04-19,6630,6754,6447,6472,3038400,800068.0,102441461.0
1999-04-20,6630,7036,6597,6629,5767940,819532.0,102441461.0
1999-04-21,6630,6837,6389,6389,3719110,789824.0,102441461.0
1999-04-22,6406,7210,6381,7209,8191040,891241.0,102441461.0
1999-04-23,7293,7458,6837,6961,9060030,860508.0,102441461.0
1999-04-26,6804,7027,6464,6753,4506770,834898.0,102441461.0
1999-04-27,6920,7044,6713,7044,5065630,870752.0,102441461.0
1999-04-28,7293,8038,7168,7789,13325500,962950.0,102441461.0
1999-04-29,7624,7790,7044,7044,5160850,870752.0,102441461.0
1999-04-30,7210,7293,6820,7126,4855950,880997.0,102441461.0
1999-05-03,6969,7210,6878,6961,2626340,860508.0,102441461.0
1999-05-04,7085,7276,6920,7002,3417810,865630.0,102441461.0
1999-05-06,7085,7624,7069,7367,6118700,910705.0,102441461.0
1999-05-07,7384,7458,7135,7176,3568150,887143.0,102441461.0
1999-05-10,7152,7293,7011,7085,3074060,875874.0,102441461.0
1999-05-11,7085,7359,6920,6919,4230350,855386.0,102441461.0
1999-05-12,7044,7085,6472,6795,2710290,840020.0,102441461.0
1999-05-13,6771,6795,6447,6447,1883880,796995.0,102441461.0
1999-05-14,6141,6505,6008,6381,2219670,788799.0,102441461.0
1999-05-17,6215,6605,6066,6157,1727790,761140.0,102441461.0
1999-05-18,6340,6514,6298,6422,2237530,793921.0,102441461.0
1999-05-19,6456,6505,6364,6372,2166150,787775.0,102441461.0
1999-05-20,6373,6456,6257,6265,2498160,774457.0,102441461.0
1999-05-21,6306,6381,6298,6298,1269360,778555.0,102441461.0
1999-05-24,6273,6348,6257,6256,986710,773433.0,102441461.0
1999-05-25,6273,6464,6273,6323,1672420,781628.0,102441461.0
1999-05-26,6389,6464,6298,6422,2394380,793921.0,102441461.0
1999-05-27,6547,6572,6422,6422,2215990,793921.0,102441461.0
1999-05-28,6422,6464,6381,6389,1913850,789824.0,102441461.0
1999-05-31,6464,6580,6439,6505,2187160,804165.0,102441461.0
1999-06-01,6381,6456,6265,6314,653330,780604.0,102441461.0
1999-06-02,6224,6464,6182,6331,1172140,782653.0,102441461.0
1999-06-03,6340,6414,6174,6198,995650,766262.0,102441461.0
1999-06-04,6199,6621,6199,6339,1843950,783677.0,102441461.0
1999-06-07,6389,6572,6381,6505,1303800,804165.0,102441461.0
1999-06-08,6505,6795,6381,6712,2550600,829776.0,102441461.0
1999-06-09,6713,6945,6464,6463,2214570,799043.0,102441461.0
1999-06-10,6464,6580,6422,6538,1231200,808263.0,102441461.0
1999-06-11,6547,6795,6514,6546,1255950,809288.0,102441461.0
1999-06-14,6630,6655,6472,6505,1115930,804165.0,102441461.0
1999-06-15,6505,6547,6066,6215,956090,768311.0,102441461.0
1999-06-16,6215,6713,6215,6571,1639970,812361.0,102441461.0
1999-06-17,6630,6795,6381,6381,1956810,788799.0,102441461.0
1999-06-18,6464,6630,6422,6521,757210,806214.0,102441461.0
1999-06-21,6696,7243,6696,7209,7466390,891241.0,102441461.0
1999-06-22,7376,7541,7127,7367,6402010,910705.0,102441461.0
1999-06-23,7367,7442,7127,7292,2280050,901485.0,102441461.0
1999-06-24,7376,7541,7102,7118,2515400,879972.0,102441461.0
1999-06-25,7044,7243,6887,7209,2188690,891241.0,102441461.0
1999-06-28,7293,7748,7293,7541,6055090,932217.0,102441461.0
1999-06-29,7541,7707,7293,7334,2659740,906607.0,102441461.0
1999-06-30,7376,7500,7052,7209,2162470,891241.0,102441461.0
1999-07-01,7251,7873,7251,7789,3730780,962950.0,102441461.0
1999-07-02,7873,8196,7624,8129,3272850,1004951.0,102441461.0
1999-07-05,8536,9323,8411,9032,7043980,1116612.0,102441461.0
1999-07-06,8867,8991,8619,8825,3076200,1091002.0,102441461.0
1999-07-07,8909,9489,8826,9032,3722730,1116612.0,102441461.0
1999-07-08,9033,9489,8909,8950,3274690,1106368.0,102441461.0
1999-07-09,9033,9116,8536,9032,2596040,1116612.0,102441461.0
1999-07-12,8826,9406,8536,8535,3202780,1055147.0,102441461.0
1999-07-13,8577,8701,8080,8162,1981720,1009048.0,102441461.0
1999-07-14,8163,8287,7707,7706,1759000,952706.0,102441461.0
1999-07-15,7541,7864,7508,7789,1212580,962950.0,102441461.0
1999-07-16,7873,8743,7831,8742,2250670,1080757.0,102441461.0
1999-07-19,8867,9116,8619,8908,2510670,1101246.0,102441461.0
1999-07-20,8743,9199,8494,8784,2653520,1085879.0,102441461.0
1999-07-21,8536,9282,8536,9032,4909970,1116612.0,102441461.0
1999-07-22,9033,9447,8784,9364,4666580,1157597.0,102442170.0
1999-07-23,9364,9447,8080,8104,2893310,1001884.0,102442170.0
1999-07-26,8105,8453,7558,7947,1960580,982420.0,102442170.0
1999-07-27,8130,9033,8055,8867,2979490,1096131.0,102442170.0
1999-07-28,8701,9447,8619,8991,5411520,1111498.0,102442170.0
1999-07-29,8991,8991,8991,8991,0,1111498.0,102442170.0
1999-07-30,8991,8991,8991,8991,0,,
1999-08-02,8991,8991,8991,8991,0,,
1999-08-03,8991,8991,8991,8991,0,,
1999-08-04,8991,8991,8991,8991,0,,
1999-08-05,8991,8991,8991,8991,0,,
1999-08-06,8991,8991,8991,8991,0,,
1999-08-09,8991,8991,8991,8991,0,,
1999-08-10,8991,8991,8991,8991,0,,
1999-08-11,8991,8991,8991,8991,0,,
1999-08-12,8991,8991,8991,8991,0,,
1999-08-13,8991,8991,8991,8991,0,,
1999-08-16,10317,10317,10317,10317,634400,510162.0,40976868.0
1999-08-17,11851,11851,11851,11850,1143410,585969.0,40976868.0
1999-08-18,12845,12845,10856,12182,14572060,602360.0,40976868.0
1999-08-19,12596,12679,11478,11643,3959150,575725.0,40976868.0
1999-08-20,11436,12016,11063,11477,3074110,567530.0,40976868.0
1999-08-23,11726,12762,11685,12057,5103590,596213.0,40976868.0
1999-08-24,12223,12596,11892,12182,3319510,602360.0,40976868.0
1999-08-25,12182,14005,12016,14005,6681780,692509.0,40976868.0
1999-08-26,14378,14792,13549,13590,6125490,672021.0,40976868.0
1999-08-27,13757,15207,13425,14668,4871200,725291.0,40976868.0
1999-08-30,14585,15290,14254,14419,3615900,712998.0,40976868.0
1999-08-31,14129,14627,13798,14088,1808530,696607.0,40976868.0
1999-09-01,13881,14088,12886,12886,2440440,637190.0,40976868.0
1999-09-02,12182,12679,11643,11767,2492800,581872.0,40976868.0
1999-09-03,11933,12306,11602,11850,2594980,585969.0,40976868.0
1999-09-06,11975,12721,11768,12637,2683870,624897.0,40976868.0
1999-09-07,12638,12762,12099,12099,1501460,598262.0,40976868.0
1999-09-08,12099,12306,11395,11601,1621040,573676.0,40976868.0
1999-09-09,11809,12099,11643,11974,1126530,601964.0,41658438.0
1999-09-10,11809,12638,11809,12223,1705820,614462.0,41658438.0
1999-09-13,12223,12431,11229,11933,1928080,599882.0,41658438.0
1999-09-14,11809,12265,11768,11850,839360,595716.0,41658438.0
1999-09-15,11643,12016,11270,11353,824300,570721.0,41658438.0
1999-09-16,11229,11685,10980,11021,963430,567241.0,42649694.0
1999-09-17,10856,11270,10359,11270,1226360,580036.0,42649694.0
1999-09-20,11270,11436,10898,11104,729420,571506.0,42649694.0
1999-09-21,11188,12016,11188,11850,1255110,609891.0,42649694.0
1999-09-22,11685,11685,11270,11519,684480,592831.0,42649694.0
1999-09-27,11188,11436,10898,10980,560870,565108.0,42649694.0
1999-09-28,10980,11188,10607,10690,674230,550181.0,42649694.0
1999-09-29,10690,10690,10110,10275,592240,528856.0,42649694.0
1999-09-30,10193,10566,9862,10110,867650,529977.0,43440723.0
1999-10-01,9779,10193,8950,9944,1167530,521289.0,43440723.0
1999-10-04,9944,10152,9489,9530,800930,499568.0,43440723.0
1999-10-05,9116,9447,8121,8121,1830670,425719.0,43440723.0
1999-10-06,7881,8577,7458,8287,3211240,434407.0,43440723.0
1999-10-07,8577,8909,8411,8908,2273110,466988.0,43440723.0
1999-10-08,8619,8826,7964,8369,1754120,438751.0,43440723.0
1999-10-11,8494,8826,8287,8618,1566730,451784.0,43440723.0
1999-10-12,8826,9613,8743,9198,2519870,482192.0,43440723.0
1999-10-13,9406,9613,9033,9571,1757240,501740.0,43440723.0
1999-10-14,9530,9696,9282,9530,1384720,499568.0,43440723.0
1999-10-15,9447,9530,9116,9488,846680,497396.0,43440723.0
1999-10-18,8909,9240,8784,9032,796080,473504.0,43440723.0
1999-10-19,8950,9240,8743,9074,1099320,475676.0,43440723.0
1999-10-20,9282,9530,9074,9074,1096470,480885.0,43916444.0
1999-10-21,9116,9364,8701,8784,1386780,465514.0,43916444.0
1999-10-22,8701,8950,8453,8950,701320,474298.0,43916444.0
1999-10-25,8950,9074,8453,8535,810590,452339.0,43916444.0
1999-10-26,8204,8619,8163,8411,989170,445752.0,43916444.0
1999-10-27,8494,8701,8370,8660,1537620,458927.0,43916444.0
1999-10-28,8170,8500,7900,8270,1577860,363189.0,43916444.0
1999-10-29,8200,8400,8000,8000,1356060,351332.0,43916444.0
1999-11-01,8010,8590,7700,8200,2382790,360115.0,43916444.0
1999-11-02,8300,8540,8210,8320,971180,365385.0,43916444.0
1999-11-03,8000,8500,8000,8090,992440,355284.0,43916444.0
1999-11-04,8400,9100,8250,9100,2531040,399640.0,43916444.0
1999-11-05,9490,9750,9360,9500,2110500,417206.0,43916444.0
1999-11-08,9400,9490,9070,9070,1207660,398322.0,43916444.0
1999-11-09,8940,9180,8900,9160,840860,402275.0,43916444.0
1999-11-10,9000,9060,8600,8680,957920,381195.0,43916444.0
1999-11-11,8610,9090,8580,8580,1114320,376803.0,43916484.0
1999-11-12,8650,8880,8250,8370,1521230,367581.0,43916484.0
1999-11-15,8370,8900,8290,8590,1561770,377243.0,43916484.0
1999-11-16,8840,8890,8260,8350,977080,366703.0,43916484.0
1999-11-17,8400,8400,7900,8050,1173230,353528.0,43916484.0
1999-11-18,7950,8350,7910,8300,1033160,364507.0,43916484.0
1999-11-19,8350,8600,8300,8600,1347450,377682.0,43916484.0
1999-11-22,8650,8690,8310,8500,853150,373290.0,43916484.0
1999-11-23,8350,8500,8200,8200,798570,360115.0,43916484.0
1999-11-24,8020,8100,7700,7700,1114150,338157.0,43916484.0
1999-11-25,7800,8040,7530,8000,1145140,351332.0,43916484.0
1999-11-26,7600,7820,7300,7300,815000,320590.0,43916484.0
1999-11-29,7200,7420,6830,6910,533830,303463.0,43916484.0
1999-11-30,6910,7270,6890,7130,1039360,313125.0,43916484.0
1999-12-01,7300,7500,7180,7300,864350,320590.0,43916484.0
1999-12-02,7310,7740,7170,7550,1522740,331569.0,43916484.0
1999-12-03,7550,7600,7100,7100,695830,311807.0,43916484.0
1999-12-06,7190,7200,6720,6900,840110,303024.0,43916484.0
1999-12-07,6710,6750,6340,6430,909810,282383.0,43916484.0
1999-12-08,6200,6390,5910,6250,751380,274478.0,43916484.0
1999-12-09,6000,6700,6000,6010,1042000,263938.0,43916484.0
1999-12-10,6210,6910,6210,6910,729200,303463.0,43916484.0
1999-12-13,7500,7940,7320,7940,2000970,348697.0,43916484.0
1999-12-14,8100,8660,7850,7900,2850750,346940.0,43916484.0
1999-12-15,7950,8330,7750,8000,1174410,351332.0,43916484.0
1999-12-16,8200,9200,8100,8700,2489720,382073.0,43916484.0
1999-12-17,8600,8600,7910,8400,1384600,368898.0,43916484.0
1999-12-20,8390,8390,7750,7750,1058560,340353.0,43916484.0
1999-12-21,7700,7750,6800,6890,1541150,543735.0,78916484.0
1999-12-22,6510,6840,6110,6350,1869030,501120.0,78916484.0
1999-12-23,6200,7100,6010,6110,2549520,482180.0,78916484.0
1999-12-24,6110,6490,6050,6120,1795120,482969.0,78916484.0
1999-12-27,6380,6430,5900,5980,1726770,471921.0,78916484.0
1999-12-28,5800,5940,5500,5750,2010650,453770.0,78916484.0
2000-01-04,5850,6610,5850,6610,922410,521638.0,78916484.0
2000-01-05,6700,7400,6520,7100,3416330,560307.0,78916484.0
2000-01-06,7000,7090,6400,6540,1237120,516114.0,78916484.0
2000-01-07,6650,6840,6520,6520,994920,514535.0,78916484.0
2000-01-10,6600,6770,6250,6280,1078790,495596.0,78916484.0
2000-01-11,6100,6480,6100,6300,1280430,497174.0,78916484.0
2000-01-12,6300,6400,6150,6180,750580,487704.0,78916484.0
2000-01-13,6310,6640,6150,6350,1179840,501120.0,78916484.0
2000-01-14,6500,6570,6110,6170,860060,486915.0,78916484.0
2000-01-17,6170,6250,6010,6100,802310,481391.0,78916484.0
2000-01-18,6200,6250,5940,6000,1115450,473499.0,78916484.0
2000-01-19,5990,5990,5610,5610,1103310,442721.0,78916484.0
2000-01-20,5600,5600,5120,5450,928110,430095.0,78916484.0
2000-01-21,5280,5930,5150,5580,1442910,440354.0,78916484.0
2000-01-24,5510,5950,5400,5750,1297280,453770.0,78916484.0
2000-01-25,5780,5780,5410,5410,735000,426938.0,78916484.0
2000-01-26,5500,5680,5360,5530,800950,436408.0,78916484.0
2000-01-27,5650,6270,5610,6200,2214870,489282.0,78916484.0
2000-01-28,6150,6200,5910,6030,1295440,475866.0,78916484.0
2000-01-31,6020,6390,5900,6230,1607340,491650.0,78916484.0
2000-02-01,6300,6390,6050,6100,1127480,481391.0,78916484.0
2000-02-02,6140,6690,6020,6490,2353980,512168.0,78916484.0
2000-02-03,6600,6640,6370,6450,1621350,509011.0,78916484.0
2000-02-07,6500,6600,6380,6500,1601090,512957.0,78916484.0
2000-02-08,6610,6940,6520,6590,1761740,520060.0,78916484.0
2000-02-09,6500,6620,6110,6140,1144410,484547.0,78916484.0
2000-02-10,5980,6000,5650,5650,1342550,445878.0,78916484.0
2000-02-11,5550,5850,5500,5500,1099240,434041.0,78916484.0
2000-02-14,5400,5440,5100,5100,1170180,402474.0,78916484.0
2000-02-15,5000,5340,4920,5090,1053140,401685.0,78916484.0
2000-02-16,5150,5280,5000,5150,906080,406420.0,78916484.0
2000-02-17,5150,5240,5000,5150,970080,406420.0,78916484.0
2000-02-18,5150,5150,4890,4900,1424860,386691.0,78916484.0
2000-02-21,4655,4800,4210,4400,1578690,347233.0,78916484.0
2000-02-22,4220,4350,4030,4150,2118010,327503.0,78916484.0
2000-02-23,4350,4770,4165,4700,2117530,370907.0,78916484.0
2000-02-24,4400,4580,4250,4250,1077360,335395.0,78916484.0
2000-02-25,4100,4480,4060,4300,1474880,339341.0,78916484.0
2000-02-28,4060,4200,4060,4065,1050910,320796.0,78916484.0
2000-02-29,4115,4290,4000,4070,1647750,321190.0,78916484.0
2000-03-02,4180,4340,4100,4245,1840480,335000.0,78916484.0
2000-03-03,4300,4330,4075,4090,1464360,322768.0,78916484.0
2000-03-06,4195,4700,4110,4700,3094660,370907.0,78916484.0
2000-03-07,4900,5130,4700,4760,2714590,375642.0,78916484.0
2000-03-08,4510,4990,4370,4890,1871820,385902.0,78916484.0
2000-03-09,4900,5000,4725,4810,1530370,379588.0,78916484.0
2000-03-10,4710,4950,4550,4555,1271960,359465.0,78916484.0
2000-03-13,4550,4550,4315,4330,1231310,341708.0,78916484.0
2000-03-14,4380,4460,4280,4310,891110,340130.0,78916484.0
2000-03-15,4320,4640,4320,4350,1218710,343287.0,78916484.0
2000-03-16,4510,4600,4300,4350,827590,343287.0,78916484.0
2000-03-17,4470,4630,4410,4480,1331240,353546.0,78916484.0
2000-03-20,4500,4640,4400,4465,1128690,352362.0,78916484.0
2000-03-21,4400,4430,4300,4345,780750,342892.0,78916484.0
2000-03-22,4350,4530,4330,4445,1172340,350784.0,78916484.0
2000-03-23,4520,4920,4500,4750,3351550,374853.0,78916484.0
2000-03-24,4750,4800,4560,4600,1106800,363016.0,78916484.0
2000-03-27,4500,4500,4350,4400,1587540,347233.0,78916484.0
2000-03-28,4400,4450,4350,4350,1250430,343287.0,78916484.0
2000-03-29,4350,4400,4170,4180,1443250,329871.0,78916484.0
2000-03-30,4210,4260,4120,4170,1029710,329082.0,78916484.0
2000-03-31,4160,4160,4070,4070,827060,321190.0,78916484.0
2000-04-03,4070,4155,3960,3975,867260,313693.0,78916484.0
2000-04-04,4120,4150,4010,4095,842920,323163.0,78916484.0
2000-04-06,4010,4090,3945,3970,726700,313298.0,78916484.0
2000-04-07,3910,4055,3910,3970,888500,313298.0,78916484.0
2000-04-10,4010,4380,4010,4160,2035770,328293.0,78916484.0
2000-04-11,4160,4160,3965,3985,820450,314482.0,78916484.0
2000-04-12,3995,4020,3910,3970,726750,313298.0,78916484.0
2000-04-14,3900,3950,3865,3915,510130,308958.0,78916484.0
2000-04-17,4130,4500,4010,4500,6564420,355124.0,78916484.0
2000-04-18,4795,5160,4615,4730,10409410,373275.0,78916484.0
2000-04-19,4750,4830,4550,4560,5284750,359859.0,78916484.0
2000-04-20,4700,5240,4520,5240,9376870,413522.0,78916484.0
2000-04-21,5350,5540,5100,5160,9585720,407209.0,78916484.0
2000-04-24,5060,5160,4685,4685,4093310,369724.0,78916484.0
2000-04-25,4610,4720,4380,4670,4872780,368540.0,78916484.0
2000-04-26,4735,4800,3970,4065,5680410,320796.0,78916484.0
2000-04-27,4050,4140,3460,3970,4616920,313298.0,78916484.0
2000-04-28,4050,4440,4030,4150,4401240,327503.0,78916484.0
2000-05-02,4050,4240,3940,4050,3076300,319612.0,78916484.0
2000-05-03,4090,4150,3980,4020,2168170,317244.0,78916484.0
2000-05-04,4025,4220,4000,4020,2422950,317244.0,78916484.0
2000-05-08,4100,4130,4005,4020,1590210,317244.0,78916484.0
2000-05-09,4020,4170,3950,4110,1917140,324347.0,78916484.0
2000-05-10,4015,4145,4000,4020,1141490,317244.0,78916484.0
2000-05-12,4050,4060,3920,3925,1012180,309747.0,78916484.0
2000-05-15,3850,3900,3580,3605,1199090,284494.0,78916484.0
2000-05-16,3645,3820,3600,3800,1112530,299883.0,78916484.0
2000-05-17,3820,3950,3510,3600,729000,284099.0,78916484.0
2000-05-18,3600,3620,3310,3405,679600,268711.0,78916484.0
2000-05-19,3350,3400,3210,3350,596990,264370.0,78916484.0
2000-05-22,3350,3350,3110,3110,556380,245430.0,78916484.0
2000-05-23,3010,3385,3010,3120,1461200,246219.0,78916484.0
2000-05-24,3120,3530,3055,3435,1651880,271078.0,78916484.0
2000-05-25,3525,3930,3500,3795,1712520,299488.0,78916484.0
2000-05-26,3610,3690,3230,3230,1610670,254900.0,78916484.0
2000-05-29,2760,3300,2750,3100,2437450,244641.0,78916484.0
2000-05-30,3330,3530,3185,3480,2361830,274629.0,78916484.0
2000-05-31,3475,4000,3320,3770,6485420,297515.0,78916484.0
2000-06-01,3540,3790,3460,3560,2613970,280943.0,78916484.0
2000-06-02,3630,4090,3600,4090,6083070,322768.0,78916484.0
2000-06-05,4290,4700,4200,4700,9555880,370907.0,78916484.0
2000-06-07,4560,4850,4465,4700,2702340,370907.0,78916484.0
2000-06-08,4690,4830,4550,4700,2501100,370907.0,78916484.0
2000-06-09,4700,5180,4600,4950,2767190,390637.0,78916484.0
2000-06-12,4900,5690,4900,5300,6197930,418257.0,78916484.0
2000-06-13,5010,5240,4930,5070,1824680,400107.0,78916484.0
2000-06-14,5070,5500,4990,5500,1999430,434041.0,78916484.0
2000-06-15,5290,5500,4990,5500,1663400,434041.0,78916484.0
2000-06-16,5310,6000,5150,5410,3288760,426938.0,78916484.0
2000-06-19,5220,5600,5190,5490,1821990,433251.0,78916484.0
2000-06-20,5480,6140,5300,5300,3832380,418257.0,78916484.0
2000-06-21,5250,5360,5100,5100,959130,402474.0,78916484.0
2000-06-22,5080,5260,4930,4960,872890,391426.0,78916484.0
2000-06-23,5020,5100,4920,5020,597810,396161.0,78916484.0
2000-06-26,5040,5390,5040,5250,835510,414312.0,78916484.0
2000-06-27,5380,5400,5180,5200,671430,410366.0,78916484.0
2000-06-28,5190,5190,5100,5130,904950,404842.0,78916484.0
2000-06-29,4850,4990,4710,4800,1409760,378799.0,78916484.0
2000-06-30,4830,5090,4775,5090,683690,401685.0,78916484.0
2000-07-03,5100,5150,4990,5000,644040,394582.0,78916484.0
2000-07-04,4900,5030,4850,4900,344170,386691.0,78916484.0
2000-07-05,4810,4980,4810,4950,554930,390637.0,78916484.0
2000-07-06,4980,5420,4930,5360,1579600,422992.0,78916484.0
2000-07-07,5450,5860,5370,5570,2563940,439565.0,78916484.0
2000-07-10,5860,5890,5370,5420,1086620,427727.0,78916484.0
2000-07-11,5500,5970,5400,5520,2331010,435619.0,78916484.0
2000-07-12,5610,5750,5350,5550,1108910,437986.0,78916484.0
2000-07-13,5500,5730,5400,5730,895210,452191.0,78916484.0
2000-07-14,5630,5850,5560,5700,730660,449824.0,78916484.0
2000-07-18,5560,5700,5100,5230,802170,412733.0,78916484.0
2000-07-19,5160,5400,5110,5400,707350,426149.0,78916484.0
2000-07-20,5250,5520,5200,5390,631550,425360.0,78916484.0
2000-07-21,5390,5520,5310,5410,305110,426938.0,78916484.0
2000-07-24,5210,5380,5050,5090,459250,401685.0,78916484.0
2000-07-25,5010,5080,4510,5000,557000,394582.0,78916484.0
2000-07-26,4990,5040,4600,5000,742250,394582.0,78916484.0
2000-07-27,5000,5190,4850,5150,351270,406420.0,78916484.0
2000-07-28,5010,5240,5010,5230,480190,412733.0,78916484.0
2000-07-31,5230,5410,5180,5390,384040,425360.0,78916484.0
2000-08-01,5450,5560,5320,5550,592140,437986.0,78916484.0
2000-08-02,5500,5590,5410,5500,376080,434041.0,78916484.0
2000-08-03,5510,5580,5360,5500,327720,434041.0,78916484.0
2000-08-04,5500,5500,5310,5480,283150,432462.0,78916484.0
2000-08-07,5360,5360,5100,5220,296210,411944.0,78916484.0
2000-08-08,5220,5340,5220,5300,280540,418257.0,78916484.0
2000-08-09,5310,5730,5310,5400,1548380,426149.0,78916484.0
2000-08-10,5400,5480,5350,5480,525030,432462.0,78916484.0
2000-08-11,5550,5760,5400,5460,847810,430884.0,78916484.0
2000-08-14,5790,5990,5600,5710,854690,450613.0,78916484.0
2000-08-16,5840,5850,5560,5600,525390,441932.0,78916484.0
2000-08-17,5450,5890,5400,5800,1649870,457716.0,78916484.0
2000-08-18,5800,6190,5720,6140,1860340,484547.0,78916484.0
2000-08-21,6200,6400,6050,6200,1578880,489282.0,78916484.0
2000-08-22,6230,6230,6010,6030,874120,475866.0,78916484.0
2000-08-23,6030,6100,5850,5890,952430,464818.0,78916484.0
2000-08-24,5800,5990,5670,5820,493360,459294.0,78916484.0
2000-08-25,5890,6070,5820,6050,895480,477445.0,78916484.0
2000-08-28,6060,6150,5970,6130,524840,483758.0,78916484.0
2000-08-29,6100,6220,6000,6100,619710,481391.0,78916484.0
2000-08-30,6030,6130,6000,6070,284030,479023.0,78916484.0
2000-08-31,5980,6050,5810,5880,307450,464029.0,78916484.0
2000-09-01,5880,6020,5870,5930,218880,467975.0,78916484.0
2000-09-04,5850,5940,5820,5820,198140,459294.0,78916484.0
2000-09-05,5780,5900,5610,5790,241680,456926.0,78916484.0
2000-09-06,5790,5830,5700,5730,167660,452191.0,78916484.0
2000-09-07,5620,5620,5450,5450,300460,430095.0,78916484.0
