미원홀딩스(107590),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-07-30,5925,5925,5838,5926,12,42630.0,700000.0
2009-07-31,6032,6032,5721,6033,335,43400.0,700000.0
2009-08-03,5682,6023,5682,6023,15,43330.0,700000.0
2009-08-04,5643,6032,5643,6033,90,43400.0,700000.0
2009-08-05,6276,6276,6276,6276,1,45150.0,700000.0
2009-08-06,6266,6266,5799,6121,11,44030.0,700000.0
2009-08-07,5565,6101,5565,5799,337,41720.0,700000.0
2009-08-10,5828,5828,5672,5722,19,41160.0,700000.0
2009-08-11,5838,6256,5741,6257,247,45010.0,700000.0
2009-08-12,5828,6217,5711,6218,545,44730.0,700000.0
2009-08-13,6266,6266,5838,5936,907,42700.0,700000.0
2009-08-14,5935,6071,5935,6033,101,43400.0,700000.0
2009-08-17,5935,6227,5935,6218,222,44730.0,700000.0
2009-08-18,6062,6217,6062,6218,653,44730.0,700000.0
2009-08-19,6042,6276,6042,6159,787,44310.0,700000.0
2009-08-20,5964,6714,5954,6091,474,43820.0,700000.0
2009-08-21,6217,6791,6159,6558,182,47180.0,700000.0
2009-08-24,6714,6714,5848,6519,177,46900.0,700000.0
2009-08-25,6704,6704,6305,6685,89,48090.0,700000.0
2009-08-26,6519,6704,6130,6665,287,47950.0,700000.0
2009-08-27,6568,6694,6130,6228,549,44800.0,700000.0
2009-08-28,6227,6227,6091,6189,13,44520.0,700000.0
2009-08-31,6247,6247,6110,6189,109,44520.0,700000.0
2009-09-01,5546,6149,5546,6130,251,44100.0,700000.0
2009-09-02,6052,6217,6052,6208,29,44660.0,700000.0
2009-09-03,5984,6178,5984,6179,20,44450.0,700000.0
2009-09-04,6023,6276,6023,6111,133,43960.0,700000.0
2009-09-07,6217,6217,6052,6072,9,43680.0,700000.0
2009-09-08,6110,6276,6110,6276,554,45150.0,700000.0
2009-09-09,6276,6276,6032,6062,815,43610.0,700000.0
2009-09-10,6130,6198,6130,6140,561,44170.0,700000.0
2009-09-11,6052,6081,6052,6082,35,43750.0,700000.0
2009-09-14,6110,6110,6081,6091,48,43820.0,700000.0
2009-09-15,6130,6178,5906,6130,165,44100.0,700000.0
2009-09-16,6285,6285,6217,6257,55,45010.0,700000.0
2009-09-17,6276,6782,6276,6636,87,47740.0,700000.0
2009-09-18,6305,6597,6305,6597,9,47460.0,700000.0
2009-09-21,6256,6276,6256,6276,33,45150.0,700000.0
2009-09-22,6276,6285,6178,6228,111,44800.0,700000.0
2009-09-23,6130,6324,6130,6325,522,45500.0,700000.0
2009-09-24,6315,6315,6315,6315,13,45430.0,700000.0
2009-09-25,6315,6315,6315,6315,130,45430.0,700000.0
2009-09-28,6324,6324,5955,6111,3,43960.0,700000.0
2009-09-29,6227,6227,6139,6140,9,44170.0,700000.0
2009-09-30,5857,6801,5857,6266,492,45080.0,700000.0
2009-10-01,6422,6422,6422,6422,1,46200.0,700000.0
2009-10-05,6782,6782,5974,6130,85,44100.0,700000.0
2009-10-06,6130,6694,6130,6695,52,48160.0,700000.0
2009-10-07,6684,6684,6110,6130,894,44100.0,700000.0
2009-10-08,6130,6324,6130,6315,379,45430.0,700000.0
2009-10-09,6052,6324,6052,6325,870,45500.0,700000.0
2009-10-12,6178,6178,6178,6179,2000,44450.0,700000.0
2009-10-13,6178,6178,6178,6179,2000,44450.0,700000.0
2009-10-14,6227,6227,6227,6228,1,44800.0,700000.0
2009-10-15,6217,6217,6149,6218,1611,44730.0,700000.0
2009-10-16,0,0,0,6218,0,44730.0,700000.0
2009-10-19,6227,6227,6149,6150,65,44240.0,700000.0
2009-10-20,6149,6324,6130,6130,1231,44100.0,700000.0
2009-10-21,6178,6227,6178,6228,285,44800.0,700000.0
2009-10-22,6217,6227,6149,6228,275,44800.0,700000.0
2009-10-23,6178,6178,6169,6169,720,44380.0,700000.0
2009-10-26,6139,6188,6139,6169,2590,44380.0,700000.0
2009-10-27,6169,6227,6169,6189,7799,44520.0,700000.0
2009-10-28,6227,6276,6227,6276,150,45150.0,700000.0
2009-10-29,5848,6315,5848,6130,36,44100.0,700000.0
2009-10-30,6130,6285,6130,6286,103,45220.0,700000.0
2009-11-02,6217,6324,6130,6325,47,45500.0,700000.0
2009-11-03,0,0,0,6315,0,45430.0,700000.0
2009-11-04,0,0,0,6286,0,45220.0,700000.0
2009-11-05,6324,6324,6178,6179,973,44450.0,700000.0
2009-11-06,6227,6227,6149,6150,450,44240.0,700000.0
2009-11-09,6227,6276,6159,6179,727,44450.0,700000.0
2009-11-10,6178,6976,6178,6179,1916,44450.0,700000.0
2009-11-11,6178,6422,6178,6237,4119,44870.0,700000.0
2009-11-12,6315,6324,6315,6325,59,45500.0,700000.0
2009-11-13,6227,6266,6227,6266,13,45080.0,700000.0
2009-11-16,6276,6324,6266,6266,704,45080.0,700000.0
2009-11-17,6276,6363,6276,6364,6,45780.0,700000.0
2009-11-18,6353,6402,6353,6403,71,46060.0,700000.0
2009-11-19,6422,6782,6412,6568,430,47250.0,700000.0
2009-11-20,6568,6714,6519,6519,518,46900.0,700000.0
2009-11-23,6519,6626,6519,6626,130,47670.0,700000.0
2009-11-24,6645,6645,6422,6490,9,46690.0,700000.0
2009-11-25,6519,6529,6519,6529,32,46970.0,700000.0
2009-11-26,6704,7278,6704,7240,298,52080.0,700000.0
2009-11-27,7239,7249,6626,7249,465,52150.0,700000.0
2009-11-30,7434,7434,6509,6695,640,48160.0,700000.0
2009-12-01,6733,6733,6324,6685,194,48090.0,700000.0
2009-12-02,6519,6791,6519,6782,394,48790.0,700000.0
2009-12-03,6811,6908,6714,6714,84,48300.0,700000.0
2009-12-04,6957,6976,6830,6870,28,49420.0,700000.0
2009-12-07,6714,7103,6714,6977,107,50190.0,700000.0
2009-12-08,7151,7151,7151,7152,50,51450.0,700000.0
2009-12-09,7103,7171,7103,7171,61,51590.0,700000.0
2009-12-10,7151,7151,7113,7152,71,51450.0,700000.0
2009-12-11,7190,7190,7005,7152,82,51450.0,700000.0
2009-12-14,7151,7395,7054,7395,141,53200.0,700000.0
2009-12-15,7142,7638,7132,7638,127,54950.0,700000.0
2009-12-16,7940,7949,7570,7687,299,55300.0,700000.0
2009-12-17,7667,8076,7667,8076,62,58100.0,700000.0
2009-12-18,8125,8163,8027,8028,409,57750.0,700000.0
2009-12-21,8076,8076,7589,7882,199,56700.0,700000.0
2009-12-22,7502,8154,7502,8125,394,58450.0,700000.0
2009-12-23,7930,8027,7881,7882,37,56700.0,700000.0
2009-12-24,8173,8660,7881,8106,135,58310.0,700000.0
2009-12-28,8066,8173,7833,8174,244,58800.0,700000.0
2009-12-29,8270,8270,7833,8076,30,58100.0,700000.0
2009-12-30,8086,8212,7881,8213,8,59080.0,700000.0
2010-01-04,8173,8300,8076,8271,597,59500.0,700000.0
2010-01-05,8270,9282,8270,9283,585,66780.0,700000.0
2010-01-06,9234,9711,8786,9711,131,69860.0,700000.0
2010-01-07,9720,9720,8864,9049,418,65100.0,700000.0
2010-01-08,9156,9409,8776,9049,343,65100.0,700000.0
2010-01-11,9049,9623,9039,9186,443,66080.0,700000.0
2010-01-12,9146,9243,9049,9186,554,66080.0,700000.0
2010-01-13,9098,9098,8086,8884,334,63910.0,700000.0
2010-01-14,8961,9195,8854,9195,526,66150.0,700000.0
2010-01-15,9195,9244,9195,9244,187,66500.0,700000.0
2010-01-18,9292,9292,8903,9098,219,65450.0,700000.0
2010-01-19,9098,9098,8232,8232,908,59220.0,700000.0
2010-01-20,8465,8854,8115,8349,1350,60060.0,700000.0
2010-01-21,8368,8660,8348,8660,401,62300.0,700000.0
2010-01-22,0,0,0,8621,0,62020.0,700000.0
2010-01-25,8611,8611,8270,8466,287,60900.0,700000.0
2010-01-26,8290,8504,8290,8504,225,61180.0,700000.0
2010-01-27,8660,8660,8416,8495,87,61110.0,700000.0
2010-01-28,8455,8562,8455,8563,68,61600.0,700000.0
2010-01-29,8747,8747,8397,8631,129,62090.0,700000.0
2010-02-01,8465,8465,8222,8222,40,59150.0,700000.0
2010-02-02,8222,8708,8212,8563,59,61600.0,700000.0
2010-02-03,8708,8708,8397,8397,12,60410.0,700000.0
2010-02-04,8397,8660,8397,8660,193,62300.0,700000.0
2010-02-05,8300,8640,8300,8641,43,62160.0,700000.0
2010-02-08,0,0,0,8641,0,62160.0,700000.0
2010-02-09,8562,8679,8368,8368,351,60200.0,700000.0
2010-02-10,8562,8562,8562,8563,140,61600.0,700000.0
2010-02-11,8650,8650,8348,8641,97,62160.0,700000.0
2010-02-12,8738,8738,8738,8738,4,62860.0,700000.0
2010-02-16,9623,9623,8407,9040,774,65030.0,700000.0
2010-02-17,8475,8757,8475,8660,513,62300.0,700000.0
2010-02-18,8757,9341,8660,9341,1250,67200.0,700000.0
2010-02-19,9331,9331,9146,9147,7,65800.0,700000.0
2010-02-22,9146,9380,8669,8855,273,63700.0,700000.0
2010-02-23,8514,8757,8514,8757,60,63000.0,700000.0
2010-02-24,8387,8494,8387,8485,44,61040.0,700000.0
2010-02-25,8416,8718,8416,8709,11,62650.0,700000.0
2010-02-26,0,0,0,8709,0,62650.0,700000.0
2010-03-02,8660,8757,8660,8757,17,63000.0,700000.0
2010-03-03,8669,8796,8465,8796,134,63280.0,700000.0
2010-03-04,8786,9973,8621,8709,160,62650.0,700000.0
2010-03-05,8708,8708,8475,8699,144,62580.0,700000.0
2010-03-08,8699,8708,8640,8709,30,62650.0,700000.0
2010-03-09,8718,9535,8621,8796,380,63280.0,700000.0
2010-03-10,8640,9029,8640,8738,17,62860.0,700000.0
2010-03-11,8747,9127,8747,8952,44,64400.0,700000.0
2010-03-12,8660,8854,8640,8855,234,63700.0,700000.0
2010-03-15,9633,9633,8611,9020,447,64890.0,700000.0
2010-03-16,8582,8845,8582,8826,745,63490.0,700000.0
2010-03-17,8825,9214,8562,8806,673,63350.0,700000.0
2010-03-18,8582,9136,8553,8680,367,62440.0,700000.0
2010-03-19,8738,8893,8611,8650,81,62230.0,700000.0
2010-03-22,8942,8942,8465,8621,220,62020.0,700000.0
2010-03-23,8416,8952,8416,8806,515,63350.0,700000.0
2010-03-24,8806,8806,8708,8757,197,63000.0,700000.0
2010-03-25,8582,8660,8582,8660,7,62300.0,700000.0
2010-03-26,8660,8660,8562,8563,101,61600.0,700000.0
2010-03-29,8465,8562,8465,8563,27,61600.0,700000.0
2010-03-30,8660,8660,8465,8660,689,62300.0,700000.0
2010-03-31,8582,8689,8494,8641,374,62160.0,700000.0
2010-04-01,8572,8630,8562,8563,56,61600.0,700000.0
2010-04-02,8562,8562,8504,8524,49,61320.0,700000.0
2010-04-05,8368,8757,8368,8757,351,63000.0,700000.0
2010-04-06,8669,8757,8669,8757,4,63000.0,700000.0
2010-04-07,8679,8679,8669,8670,13,62370.0,700000.0
2010-04-08,8679,8757,8660,8757,100,63000.0,700000.0
2010-04-09,9730,10071,9049,10071,10450,72450.0,700000.0
2010-04-12,11579,11579,8757,11579,72988,83300.0,700000.0
2010-04-13,12406,13282,12309,13282,26585,95550.0,700000.0
2010-04-14,13282,14741,11627,13234,63648,95200.0,700000.0
2010-04-15,13330,13817,11287,11287,30492,81200.0,700000.0
2010-04-16,11384,11773,10460,10704,26083,77000.0,700000.0
2010-04-19,10752,11044,10119,10314,18217,74200.0,700000.0
2010-04-20,10363,10508,9302,9341,20370,67200.0,700000.0
2010-04-21,9584,9594,9068,9137,10603,65730.0,700000.0
2010-04-22,9156,9341,8913,9195,7431,66150.0,700000.0
2010-04-23,9253,9351,8952,8972,4333,64540.0,700000.0
2010-04-26,9010,9136,8854,8962,4788,64470.0,700000.0
2010-04-27,8952,9146,8932,9020,3737,64890.0,700000.0
2010-04-28,8961,9925,8961,9293,6320,66850.0,700000.0
2010-04-29,9331,9380,9107,9312,3402,66990.0,700000.0
2010-04-30,9244,9477,9156,9293,2100,66850.0,700000.0
2010-05-03,9341,9487,9243,9439,1822,67900.0,700000.0
2010-05-04,9526,9633,9302,9419,1131,67760.0,700000.0
2010-05-06,9263,9438,8952,9225,1926,66360.0,700000.0
2010-05-07,9146,9419,8951,9147,2043,65800.0,700000.0
2010-05-10,9360,9360,9117,9225,774,66360.0,700000.0
2010-05-11,9234,9370,9107,9127,1708,65660.0,700000.0
2010-05-12,9127,9419,9049,9351,1181,67270.0,700000.0
2010-05-13,9244,9389,9214,9332,681,67130.0,700000.0
2010-05-14,9409,9409,9127,9254,1595,66570.0,700000.0
2010-05-17,9166,9253,9049,9215,1157,66290.0,700000.0
2010-05-18,9321,9389,9195,9380,1040,67480.0,700000.0
2010-05-19,9380,9438,9136,9439,646,67900.0,700000.0
2010-05-20,9351,10022,9351,9701,1643,69790.0,700000.0
2010-05-24,9516,11141,9516,11141,8927,80150.0,700000.0
2010-05-25,10703,11190,9827,9876,5905,71050.0,700000.0
2010-05-26,10119,10800,9925,10655,1788,76650.0,700000.0
2010-05-27,10119,11968,10119,11141,3036,80150.0,700000.0
2010-05-28,11190,11627,10946,11433,1081,82250.0,700000.0
2010-05-31,11579,11627,10898,11531,1189,82950.0,700000.0
2010-06-01,11287,11530,11190,11385,454,81900.0,700000.0
2010-06-03,11141,11579,11044,11044,885,79450.0,700000.0
2010-06-04,10995,11530,10995,11482,906,82600.0,700000.0
2010-06-07,11141,11482,10995,11482,1538,82600.0,700000.0
2010-06-08,11336,11384,11092,11287,943,81200.0,700000.0
2010-06-09,11141,11482,11092,11482,317,82600.0,700000.0
2010-06-10,11384,11676,11384,11628,412,83650.0,700000.0
2010-06-11,11627,11676,11287,11628,241,83650.0,700000.0
2010-06-14,11676,11676,11384,11579,243,83300.0,700000.0
2010-06-15,11627,11627,11141,11482,451,82600.0,700000.0
2010-06-16,11482,11627,11238,11482,810,82600.0,700000.0
2010-06-17,11287,11482,11238,11433,240,82250.0,700000.0
2010-06-18,11238,11482,11238,11482,662,82600.0,700000.0
2010-06-21,11482,11627,11336,11628,474,83650.0,700000.0
2010-06-22,11482,11725,11433,11677,713,84000.0,700000.0
2010-06-23,11579,11968,11579,11969,237,86100.0,700000.0
2010-06-24,12017,12163,11579,11871,404,85400.0,700000.0
2010-06-25,11627,11871,11530,11677,659,84000.0,700000.0
2010-06-28,12114,12114,11482,11628,383,83650.0,700000.0
2010-06-29,11482,11676,11190,11482,152,82600.0,700000.0
2010-06-30,11384,11433,11238,11433,559,82250.0,700000.0
2010-07-01,11287,11384,10898,10947,1155,78750.0,700000.0
2010-07-02,10995,11482,10995,11336,171,81550.0,700000.0
2010-07-05,11092,11336,11092,11190,155,80500.0,700000.0
2010-07-06,11141,11384,11141,11385,346,81900.0,700000.0
2010-07-07,11433,11482,11092,11482,416,82600.0,700000.0
2010-07-08,11482,11579,11336,11433,165,82250.0,700000.0
2010-07-09,11482,11627,11433,11628,721,83650.0,700000.0
2010-07-12,11530,11773,11530,11774,337,84700.0,700000.0
2010-07-13,11968,12455,11773,12212,786,87850.0,700000.0
2010-07-14,12260,12552,11871,12309,522,88550.0,700000.0
2010-07-15,12114,12309,11773,11871,855,85400.0,700000.0
2010-07-16,11919,12017,11676,11969,151,86100.0,700000.0
2010-07-19,11725,11968,11627,11871,1557,85400.0,700000.0
2010-07-20,11919,12017,11676,11677,187,84000.0,700000.0
2010-07-21,11919,11919,11676,11677,370,84000.0,700000.0
2010-07-22,11725,11725,11384,11677,797,84000.0,700000.0
2010-07-23,11384,11676,11384,11579,562,83300.0,700000.0
2010-07-26,11773,13087,11384,11531,345,82950.0,700000.0
2010-07-27,11530,11676,11190,11677,380,84000.0,700000.0
2010-07-28,11579,11871,11579,11871,63,85400.0,700000.0
2010-07-29,11725,11968,11676,11920,60,85750.0,700000.0
2010-07-30,11919,11919,11725,11920,198,85750.0,700000.0
2010-08-02,11968,11968,11773,11871,183,85400.0,700000.0
2010-08-03,11871,11871,11530,11871,266,85400.0,700000.0
2010-08-04,11871,11871,11433,11871,102,85400.0,700000.0
2010-08-05,11676,11676,11676,11677,5,84000.0,700000.0
2010-08-06,11676,11676,11579,11677,68,84000.0,700000.0
2010-08-09,11676,12065,11676,11920,242,85750.0,700000.0
2010-08-10,12017,12163,11919,12115,403,87150.0,700000.0
2010-08-11,12309,12455,11968,12358,257,88900.0,700000.0
2010-08-12,12211,12260,11579,11725,1261,84350.0,700000.0
2010-08-13,11627,12260,11627,12260,598,88200.0,700000.0
2010-08-16,12211,12260,11968,12212,119,87850.0,700000.0
2010-08-17,12552,12552,11968,12212,265,87850.0,700000.0
2010-08-18,12260,12260,12017,12163,313,87500.0,700000.0
2010-08-19,12455,12455,12114,12358,11,88900.0,700000.0
2010-08-20,12357,12357,12260,12260,113,88200.0,700000.0
2010-08-23,12260,12260,12065,12260,63,88200.0,700000.0
2010-08-24,12211,12211,12017,12017,198,86450.0,700000.0
2010-08-25,12260,12260,12017,12066,77,86800.0,700000.0
2010-08-26,12455,12455,12211,12260,68,88200.0,700000.0
2010-08-27,12260,12260,11871,12212,108,87850.0,700000.0
2010-08-30,11822,12065,11822,12017,253,86450.0,700000.0
2010-08-31,12065,12309,12017,12212,146,87850.0,700000.0
2010-09-01,12017,12163,11968,12163,43,87500.0,700000.0
2010-09-02,12163,12163,11968,12115,109,87150.0,700000.0
2010-09-03,12017,12163,12017,12066,207,86800.0,700000.0
2010-09-06,12114,12260,11871,12163,408,87500.0,700000.0
2010-09-07,12114,12357,12065,12163,266,87500.0,700000.0
2010-09-08,12163,12357,12163,12260,94,88200.0,700000.0
2010-09-09,12406,13574,12065,12115,3959,87150.0,700000.0
2010-09-10,12260,12649,11725,12358,814,88900.0,700000.0
2010-09-13,12990,12990,12260,12309,651,88550.0,700000.0
2010-09-14,12065,12260,12065,12260,109,88200.0,700000.0
2010-09-15,12260,12260,12211,12212,288,87850.0,700000.0
2010-09-16,12211,12406,12017,12017,117,86450.0,700000.0
2010-09-17,12017,12357,12017,12260,169,88200.0,700000.0
2010-09-20,12260,12260,12017,12260,170,88200.0,700000.0
2010-09-24,12649,12649,12211,12406,367,89250.0,700000.0
2010-09-27,12357,12357,12114,12212,109,87850.0,700000.0
2010-09-28,12357,12357,12114,12358,249,88900.0,700000.0
2010-09-29,12455,12455,12065,12163,541,87500.0,700000.0
2010-09-30,12163,12357,12065,12212,168,87850.0,700000.0
2010-10-01,12114,12260,12114,12212,62,87850.0,700000.0
2010-10-04,12065,12357,12065,12260,1064,88200.0,700000.0
2010-10-05,12260,12309,12017,12163,336,87500.0,700000.0
2010-10-06,12260,12309,12260,12309,141,88550.0,700000.0
2010-10-07,12260,12357,12211,12260,85,88200.0,700000.0
2010-10-08,12260,12552,12114,12260,614,88200.0,700000.0
2010-10-11,12163,12357,12163,12358,69,88900.0,700000.0
2010-10-12,12211,12357,12211,12358,64,88900.0,700000.0
2010-10-13,12211,12601,12211,12601,180,90650.0,700000.0
2010-10-14,12601,12601,12309,12552,155,90300.0,700000.0
2010-10-15,12649,12747,12455,12747,182,91700.0,700000.0
2010-10-18,12844,12941,12649,12942,301,93100.0,700000.0
2010-10-19,12941,13038,12892,13039,37,93800.0,700000.0
2010-10-20,12844,12892,12698,12893,248,92750.0,700000.0
2010-10-21,12892,12941,12649,12893,76,92750.0,700000.0
2010-10-22,12892,12892,12698,12844,77,92400.0,700000.0
2010-10-25,12747,14206,12649,12893,878,92750.0,700000.0
2010-10-26,12892,13574,12892,13379,548,96250.0,700000.0
2010-10-27,13330,13428,13184,13379,154,96250.0,700000.0
2010-10-28,13379,13574,13282,13477,222,96950.0,700000.0
2010-10-29,13525,13574,12941,13039,540,93800.0,700000.0
2010-11-01,13428,13428,13038,13379,448,96250.0,700000.0
2010-11-02,13379,13574,13282,13525,119,97300.0,700000.0
2010-11-03,13428,13574,13038,13574,126,97650.0,700000.0
2010-11-04,13379,13525,13233,13477,225,96950.0,700000.0
2010-11-05,13428,13525,13038,13428,252,96600.0,700000.0
2010-11-08,13428,13428,12649,13185,1034,94850.0,700000.0
2010-11-09,12990,13184,12941,13039,343,93800.0,700000.0
2010-11-10,13233,13233,12892,13234,550,95200.0,700000.0
2010-11-11,13233,13233,13038,13234,63,95200.0,700000.0
2010-11-12,13038,13428,13038,13136,327,94500.0,700000.0
2010-11-15,13087,14887,12844,13136,590,94500.0,700000.0
2010-11-16,13136,13622,12844,13623,609,98000.0,700000.0
2010-11-17,13574,13622,13330,13574,83,97650.0,700000.0
2010-11-18,13574,13622,13330,13623,316,98000.0,700000.0
2010-11-19,13476,13476,13282,13282,39,95550.0,700000.0
2010-11-22,13574,13574,13330,13525,29,97300.0,700000.0
2010-11-23,13233,13476,13136,13477,222,96950.0,700000.0
2010-11-24,13428,13476,13136,13428,751,96600.0,700000.0
2010-11-25,13428,13428,12844,13136,324,94500.0,700000.0
2010-11-26,12990,13428,12649,13428,231,96600.0,700000.0
2010-11-29,13233,13330,12649,13331,202,95900.0,700000.0
2010-11-30,13330,13330,12990,13234,44,95898.0,705130.0
2010-12-01,12649,13282,12649,13039,225,94487.0,705130.0
2010-12-02,13038,13330,13038,13331,291,96603.0,705130.0
2010-12-03,13330,13428,13087,13428,91,97308.0,705130.0
2010-12-06,13087,13136,12844,13136,698,95193.0,705130.0
