BGF(027410),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-03-07,8810,8820,8480,8540,248885,814453.0,95369179.0
2019-03-08,8550,8620,8500,8530,89416,813499.0,95369179.0
2019-03-11,8530,8600,8270,8430,107833,803962.0,95369179.0
2019-03-12,8410,8510,8410,8470,84617,807777.0,95369179.0
2019-03-13,8510,8800,8440,8700,171751,829712.0,95369179.0
2019-03-14,8700,8760,8660,8690,163366,828758.0,95369179.0
2019-03-15,8700,8840,8600,8660,215107,825897.0,95369179.0
2019-03-18,8750,8890,8680,8750,119058,834480.0,95369179.0
2019-03-19,8750,8800,8590,8660,88307,825897.0,95369179.0
2019-03-20,8600,8670,8440,8510,191581,811592.0,95369179.0
2019-03-21,8470,8520,8230,8280,236301,789657.0,95369179.0
2019-03-22,8310,8370,8190,8250,261067,786796.0,95369179.0
2019-03-25,8180,8210,8000,8060,179082,768676.0,95369179.0
2019-03-26,8060,8170,7980,8060,190245,768676.0,95369179.0
2019-03-27,8080,8090,7990,8070,88954,769629.0,95369179.0
2019-03-28,8010,8160,7930,8070,150424,769629.0,95369179.0
2019-03-29,8060,8200,8060,8180,121514,780120.0,95369179.0
2019-04-01,8160,8210,8060,8110,125185,773444.0,95369179.0
2019-04-02,8100,8110,7890,7910,356108,754370.0,95369179.0
2019-04-03,7910,8250,7880,8230,236769,784888.0,95369179.0
2019-04-04,8200,8270,8150,8220,124279,783935.0,95369179.0
2019-04-05,8230,8280,8150,8180,76822,780120.0,95369179.0
2019-04-08,8190,8370,8140,8350,168318,796333.0,95369179.0
2019-04-09,8370,8430,8270,8340,119825,795379.0,95369179.0
2019-04-10,8350,8600,8320,8540,201680,814453.0,95369179.0
2019-04-11,8550,8650,8460,8560,161774,816360.0,95369179.0
2019-04-12,8560,8630,8500,8560,166848,816360.0,95369179.0
2019-04-15,8560,8640,8450,8480,175855,808731.0,95369179.0
2019-04-16,8410,8750,8380,8730,257256,832573.0,95369179.0
2019-04-17,8730,8740,8500,8620,264273,822082.0,95369179.0
2019-04-18,8600,8810,8580,8590,202631,819221.0,95369179.0
2019-04-19,8680,8840,8600,8840,262671,843064.0,95369179.0
2019-04-22,8810,8960,8700,8750,174065,834480.0,95369179.0
2019-04-23,8750,8750,8580,8600,162869,820175.0,95369179.0
2019-04-24,8590,8590,8440,8460,139779,806823.0,95369179.0
2019-04-25,8550,8550,8360,8400,92421,801101.0,95369179.0
2019-04-26,8400,8420,8300,8310,99237,792518.0,95369179.0
2019-04-29,8380,8400,8220,8270,122039,788703.0,95369179.0
2019-04-30,8250,8350,8190,8240,169665,785842.0,95369179.0
2019-05-02,8180,8290,8170,8200,134181,782027.0,95369179.0
2019-05-03,8190,8210,8090,8110,158634,773444.0,95369179.0
2019-05-07,8100,8110,7940,8080,231352,770583.0,95369179.0
2019-05-08,8060,8080,7980,8020,131937,764861.0,95369179.0
2019-05-09,8030,8140,7870,7870,364847,750555.0,95369179.0
2019-05-10,7770,7940,7550,7640,399235,728621.0,95369179.0
2019-05-13,7640,7710,7470,7540,209255,719084.0,95369179.0
2019-05-14,7400,7640,7400,7570,200711,721945.0,95369179.0
2019-05-15,7500,7650,7490,7610,9260682,725759.0,95369179.0
2019-05-16,7660,7750,7580,7730,186760,737204.0,95369179.0
2019-05-17,7900,7920,7730,7770,306340,741019.0,95369179.0
2019-05-20,7860,7860,7600,7620,201937,726713.0,95369179.0
2019-05-21,7600,7750,7590,7660,164864,730528.0,95369179.0
2019-05-22,7670,7750,7660,7700,149570,734343.0,95369179.0
2019-05-23,7690,7730,7540,7660,129048,730528.0,95369179.0
2019-05-24,7570,7720,7570,7640,119382,728621.0,95369179.0
2019-05-27,7610,7700,7600,7660,67926,730528.0,95369179.0
2019-05-28,7650,7740,7640,7690,113617,733389.0,95369179.0
2019-05-29,7700,7730,7380,7400,381918,705732.0,95369179.0
2019-05-30,7230,7400,7140,7170,399876,683797.0,95369179.0
2019-05-31,7150,7240,7090,7120,287427,679029.0,95369179.0
2019-06-03,7040,7260,7000,7210,273473,687612.0,95369179.0
2019-06-04,7180,7390,7080,7120,267432,679029.0,95369179.0
2019-06-05,7160,7390,7120,7120,151975,679029.0,95369179.0
2019-06-07,7150,7310,7150,7240,109406,690473.0,95369179.0
2019-06-10,7270,7390,7230,7350,265736,700963.0,95369179.0
2019-06-11,7340,7590,7320,7560,299992,720991.0,95369179.0
2019-06-12,7530,7630,7400,7440,237155,709547.0,95369179.0
2019-06-13,7450,7570,7430,7430,207555,708593.0,95369179.0
2019-06-14,7460,7530,7420,7490,140088,714315.0,95369179.0
2019-06-17,7540,7550,7430,7440,99683,709547.0,95369179.0
2019-06-18,7460,7560,7410,7450,144851,710500.0,95369179.0
2019-06-19,7530,7560,7460,7480,130612,713361.0,95369179.0
2019-06-20,7540,7550,7450,7520,82179,717176.0,95369179.0
2019-06-21,7520,7540,7420,7420,135999,707639.0,95369179.0
2019-06-24,7460,7490,7360,7370,64993,702871.0,95369179.0
2019-06-25,7310,7440,7270,7300,124138,696195.0,95369179.0
2019-06-26,7230,7410,7230,7270,122535,693334.0,95369179.0
2019-06-27,7300,7370,7190,7330,149245,699056.0,95369179.0
2019-06-28,7350,7510,7300,7400,178964,705732.0,95369179.0
2019-07-01,7350,7530,7330,7340,84928,700010.0,95369179.0
2019-07-02,7330,7380,7210,7230,117133,689519.0,95369179.0
2019-07-03,7290,7330,7180,7210,121591,687612.0,95369179.0
2019-07-04,7260,7280,7160,7270,110303,693334.0,95369179.0
2019-07-05,7200,7310,7200,7250,65640,691427.0,95369179.0
2019-07-08,7250,7250,6940,6950,301175,665232.0,95716791.0
2019-07-09,6830,6970,6780,6810,280861,651831.0,95716791.0
2019-07-10,6750,6840,6720,6790,177244,649917.0,95716791.0
2019-07-11,6760,6960,6760,6850,158337,655660.0,95716791.0
2019-07-12,6850,7050,6840,6920,116700,662360.0,95716791.0
2019-07-15,6990,6990,6810,6830,117062,653746.0,95716791.0
2019-07-16,6830,6960,6790,6880,89040,658532.0,95716791.0
2019-07-17,6810,6880,6690,6750,156249,646088.0,95716791.0
2019-07-18,6740,6760,6600,6700,129350,641302.0,95716791.0
2019-07-19,6700,6850,6700,6830,89758,653746.0,95716791.0
2019-07-22,6790,6840,6750,6800,68739,650874.0,95716791.0
2019-07-23,6760,6880,6760,6860,53721,656617.0,95716791.0
2019-07-24,6870,6910,6690,6760,117766,647046.0,95716791.0
2019-07-25,6790,6790,6490,6550,224102,626945.0,95716791.0
2019-07-26,6550,6640,6480,6530,142654,625031.0,95716791.0
2019-07-29,6470,6590,6300,6310,232451,603973.0,95716791.0
2019-07-30,6290,6400,6290,6350,124545,607802.0,95716791.0
2019-07-31,6300,6400,6160,6210,262278,594401.0,95716791.0
2019-08-01,6180,6360,6180,6290,142787,602059.0,95716791.0
2019-08-02,6200,6300,6160,6160,159740,589615.0,95716791.0
2019-08-05,6150,6190,5830,5880,310401,562815.0,95716791.0
2019-08-06,5700,5920,5590,5740,263808,549414.0,95716791.0
2019-08-07,5650,5850,5650,5740,211846,549414.0,95716791.0
2019-08-08,5760,5960,5740,5870,291716,561858.0,95716791.0
2019-08-09,5860,5940,5800,5870,193763,561858.0,95716791.0
2019-08-12,5820,5850,5750,5800,111581,555157.0,95716791.0
2019-08-13,5750,5910,5750,5810,166895,556115.0,95716791.0
2019-08-14,5850,5860,5770,5850,144568,559943.0,95716791.0
2019-08-16,5780,5820,5710,5780,152805,553243.0,95716791.0
2019-08-19,5850,6060,5790,5980,135524,572386.0,95716791.0
2019-08-20,5920,6030,5890,5980,135436,572386.0,95716791.0
2019-08-21,5960,6130,5910,6080,200776,581958.0,95716791.0
2019-08-22,6090,6090,5880,5900,256099,564729.0,95716791.0
2019-08-23,5900,5900,5780,5820,124037,557072.0,95716791.0
2019-08-26,5550,5680,5520,5670,255858,542714.0,95716791.0
2019-08-27,5690,5750,5670,5710,94608,546543.0,95716791.0
2019-08-28,5700,5730,5660,5710,74008,546543.0,95716791.0
2019-08-29,5710,5790,5640,5670,242725,542714.0,95716791.0
2019-08-30,5720,5810,5680,5750,201177,550372.0,95716791.0
2019-09-02,5780,5900,5740,5900,77664,564729.0,95716791.0
2019-09-03,5900,5990,5880,5940,71792,568558.0,95716791.0
2019-09-04,5920,5990,5880,5990,91140,573344.0,95716791.0
2019-09-05,5960,6060,5950,5990,110542,573344.0,95716791.0
2019-09-06,5960,6100,5950,6100,164385,583872.0,95716791.0
2019-09-09,6090,6120,5980,6020,80687,576215.0,95716791.0
2019-09-10,6020,6070,5950,6060,102181,580044.0,95716791.0
2019-09-11,6080,6130,6010,6010,205449,575258.0,95716791.0
2019-09-16,6050,6110,6030,6100,76005,583872.0,95716791.0
2019-09-17,6090,6170,6090,6130,66236,586744.0,95716791.0
2019-09-18,6170,6190,6130,6130,75160,586744.0,95716791.0
2019-09-19,6130,6160,6080,6130,50801,586744.0,95716791.0
2019-09-20,6130,6190,6100,6140,69643,587701.0,95716791.0
2019-09-23,6120,6170,6010,6110,108077,584830.0,95716791.0
2019-09-24,6070,6160,6050,6130,70996,586744.0,95716791.0
2019-09-25,6140,6180,6070,6070,61782,581001.0,95716791.0
2019-09-26,6060,6400,6060,6100,435041,583872.0,95716791.0
2019-09-27,6120,6140,5970,6000,147404,574301.0,95716791.0
2019-09-30,6010,6020,5900,6000,88087,574301.0,95716791.0
2019-10-01,6000,6090,5910,6030,132687,577172.0,95716791.0
2019-10-02,6030,6080,5950,6000,71388,574301.0,95716791.0
2019-10-04,6000,6050,5950,5960,104550,570472.0,95716791.0
2019-10-07,5920,6030,5910,5960,72681,570472.0,95716791.0
