현대홈쇼핑(057050),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-04-08,128500,129000,124500,126000,69581,1512000.0,12000000.0
2015-04-09,125500,126000,122500,125500,44805,1506000.0,12000000.0
2015-04-10,124500,126000,122500,125000,49675,1500000.0,12000000.0
2015-04-13,126000,126000,122500,123500,54909,1482000.0,12000000.0
2015-04-14,123500,137000,123000,136000,177187,1632000.0,12000000.0
2015-04-15,139000,142000,134000,136000,78745,1632000.0,12000000.0
2015-04-16,136000,140500,135000,136500,67922,1638000.0,12000000.0
2015-04-17,136500,141000,136000,138500,54675,1662000.0,12000000.0
2015-04-20,137500,147000,136500,141000,81762,1692000.0,12000000.0
2015-04-21,141500,145000,139500,141500,36019,1698000.0,12000000.0
2015-04-22,142000,145000,138000,140000,42084,1680000.0,12000000.0
2015-04-23,139000,142000,137000,140500,39893,1686000.0,12000000.0
2015-04-24,139500,143000,137000,140000,48154,1680000.0,12000000.0
2015-04-27,141500,143000,137500,141000,37083,1692000.0,12000000.0
2015-04-28,143000,144500,141000,141500,30964,1698000.0,12000000.0
2015-04-29,141000,141500,136000,136000,40950,1632000.0,12000000.0
2015-04-30,137000,137000,132000,135000,31454,1620000.0,12000000.0
2015-05-04,133500,135000,127000,134500,73455,1614000.0,12000000.0
2015-05-06,132000,133000,128500,130000,54489,1560000.0,12000000.0
2015-05-07,129000,130000,126500,129500,34185,1554000.0,12000000.0
2015-05-08,128500,132000,127000,131000,17274,1572000.0,12000000.0
2015-05-11,130500,131500,128500,130500,45857,1566000.0,12000000.0
2015-05-12,131000,133000,129000,130000,38653,1560000.0,12000000.0
2015-05-13,129000,130500,128000,129000,59323,1548000.0,12000000.0
2015-05-14,130000,135500,129000,132000,99377,1584000.0,12000000.0
2015-05-15,133000,134000,129500,132000,49523,1584000.0,12000000.0
2015-05-18,132500,132500,129500,132000,33193,1584000.0,12000000.0
2015-05-19,131500,132000,129500,131000,25279,1572000.0,12000000.0
2015-05-20,130000,130500,126000,128500,77530,1542000.0,12000000.0
2015-05-21,127500,128000,124000,124500,78838,1494000.0,12000000.0
2015-05-22,124500,128000,123000,127500,21905,1530000.0,12000000.0
2015-05-26,128000,128000,125000,126000,35417,1512000.0,12000000.0
2015-05-27,126000,129500,123000,129500,63051,1554000.0,12000000.0
2015-05-28,130000,130500,125000,126500,53922,1518000.0,12000000.0
2015-05-29,127500,127500,125500,126000,29162,1512000.0,12000000.0
2015-06-01,125500,128000,124500,127000,22936,1524000.0,12000000.0
2015-06-02,127000,127500,123500,124000,39946,1488000.0,12000000.0
2015-06-03,125000,130500,125000,128000,45463,1536000.0,12000000.0
2015-06-04,131500,133000,126500,127500,36919,1530000.0,12000000.0
2015-06-05,128000,128000,125000,126500,28249,1518000.0,12000000.0
2015-06-08,128000,129500,125000,126500,36822,1518000.0,12000000.0
2015-06-09,126500,127000,125000,126000,25406,1512000.0,12000000.0
2015-06-10,126000,126500,122500,125000,31778,1500000.0,12000000.0
2015-06-11,125000,126000,123000,124000,26752,1488000.0,12000000.0
2015-06-12,125000,125000,121000,122500,34199,1470000.0,12000000.0
2015-06-15,121500,125000,120000,124500,43177,1494000.0,12000000.0
2015-06-16,124500,126500,121000,125500,35852,1506000.0,12000000.0
2015-06-17,125000,126000,122500,125000,36066,1500000.0,12000000.0
2015-06-18,127000,127000,122500,125000,43361,1500000.0,12000000.0
2015-06-19,126000,126000,121000,121500,55228,1458000.0,12000000.0
2015-06-22,121500,122500,120000,121000,26210,1452000.0,12000000.0
2015-06-23,121500,123000,120500,122500,21524,1470000.0,12000000.0
2015-06-24,122500,123000,121000,122500,13741,1470000.0,12000000.0
2015-06-25,122500,122500,121000,121500,23866,1458000.0,12000000.0
2015-06-26,123000,125500,121000,124500,28423,1494000.0,12000000.0
2015-06-29,123000,126500,122000,125000,26471,1500000.0,12000000.0
2015-06-30,126000,126000,122500,122500,20498,1470000.0,12000000.0
2015-07-01,122000,123000,121000,122500,38821,1470000.0,12000000.0
2015-07-02,123000,123000,120000,120000,33503,1440000.0,12000000.0
2015-07-03,120000,121000,117500,119000,32975,1428000.0,12000000.0
2015-07-06,119000,119500,116500,118000,21448,1416000.0,12000000.0
2015-07-07,117500,117500,114500,116000,35307,1392000.0,12000000.0
2015-07-08,114500,116500,112500,114000,56555,1368000.0,12000000.0
2015-07-09,112000,112500,108000,110000,68147,1320000.0,12000000.0
2015-07-10,109000,113000,107500,107500,49604,1290000.0,12000000.0
2015-07-13,108500,112000,108500,111000,61842,1332000.0,12000000.0
2015-07-14,112000,114000,111000,111000,41052,1332000.0,12000000.0
2015-07-15,111500,113000,110000,110500,49264,1326000.0,12000000.0
2015-07-16,110500,113500,110000,111500,64026,1338000.0,12000000.0
2015-07-17,112500,114500,108500,110500,51316,1326000.0,12000000.0
2015-07-20,111000,113500,109500,112000,55531,1344000.0,12000000.0
2015-07-21,114000,123000,113500,119000,160879,1428000.0,12000000.0
2015-07-22,118500,119000,116000,117500,54963,1410000.0,12000000.0
2015-07-23,117000,123500,117000,123500,68243,1482000.0,12000000.0
2015-07-24,123500,125500,122000,123500,52097,1482000.0,12000000.0
2015-07-27,121000,125000,120500,124500,42401,1494000.0,12000000.0
2015-07-28,124500,124500,121500,122500,55072,1470000.0,12000000.0
2015-07-29,123000,123500,120000,121000,40063,1452000.0,12000000.0
2015-07-30,120000,123000,119500,121000,25365,1452000.0,12000000.0
2015-07-31,121000,123500,118500,122500,36738,1470000.0,12000000.0
2015-08-03,122500,130000,122500,128500,52551,1542000.0,12000000.0
2015-08-04,129000,130500,127000,129000,51638,1548000.0,12000000.0
2015-08-05,126000,132500,124000,130000,55055,1560000.0,12000000.0
2015-08-06,129500,130000,125500,125500,35938,1506000.0,12000000.0
2015-08-07,124500,127500,122500,126500,21434,1518000.0,12000000.0
2015-08-10,124500,130000,123000,128000,30052,1536000.0,12000000.0
2015-08-11,128000,129500,125500,126500,9190,1518000.0,12000000.0
2015-08-12,124500,128000,123000,128000,32922,1536000.0,12000000.0
2015-08-13,126000,128500,124500,128000,30585,1536000.0,12000000.0
2015-08-17,127500,128000,123000,126500,38864,1518000.0,12000000.0
2015-08-18,125000,126000,123500,125500,26241,1506000.0,12000000.0
2015-08-19,126000,129000,122500,127500,38731,1530000.0,12000000.0
2015-08-20,126000,129000,126000,129000,25642,1548000.0,12000000.0
2015-08-21,125000,126500,124500,126500,23430,1518000.0,12000000.0
2015-08-24,124500,125500,120000,121000,37255,1452000.0,12000000.0
2015-08-25,121500,122500,117500,121000,40235,1452000.0,12000000.0
2015-08-26,120000,122000,118000,121000,69120,1452000.0,12000000.0
2015-08-27,121500,126500,121000,126000,27649,1512000.0,12000000.0
2015-08-28,126500,128500,125500,127000,18021,1524000.0,12000000.0
2015-08-31,128000,132500,127500,128500,37618,1542000.0,12000000.0
2015-09-01,130000,132000,127500,130500,19113,1566000.0,12000000.0
2015-09-02,129000,133500,128500,130500,29172,1566000.0,12000000.0
2015-09-03,132500,133000,129000,129500,9434,1554000.0,12000000.0
2015-09-04,129500,129500,127500,128000,16621,1536000.0,12000000.0
2015-09-07,127500,129000,125000,127500,23158,1530000.0,12000000.0
2015-09-08,127500,129500,127000,128500,4424,1542000.0,12000000.0
2015-09-09,131500,133000,129000,132000,13497,1584000.0,12000000.0
2015-09-10,130500,133000,129500,132000,8914,1584000.0,12000000.0
2015-09-11,133000,133000,127500,130000,18990,1560000.0,12000000.0
2015-09-14,130000,132000,129000,129500,6738,1554000.0,12000000.0
2015-09-15,130000,132000,129500,130000,6345,1560000.0,12000000.0
2015-09-16,130000,130500,127000,128500,37975,1542000.0,12000000.0
2015-09-17,127500,128500,125500,127000,29184,1524000.0,12000000.0
2015-09-18,126500,128500,126000,127000,24486,1524000.0,12000000.0
2015-09-21,126000,128500,126000,128000,14524,1536000.0,12000000.0
2015-09-22,128500,128500,127000,128000,8214,1536000.0,12000000.0
2015-09-23,128500,128500,125000,126500,19553,1518000.0,12000000.0
2015-09-24,128000,130000,127500,128500,15238,1542000.0,12000000.0
2015-09-25,129000,133000,128500,131500,26881,1578000.0,12000000.0
2015-09-30,131000,131500,127500,130000,22785,1560000.0,12000000.0
2015-10-01,130000,130500,126000,126500,43688,1518000.0,12000000.0
2015-10-02,126000,126500,124500,125000,31043,1500000.0,12000000.0
2015-10-05,124500,126000,123000,124000,47737,1488000.0,12000000.0
2015-10-06,124500,125000,123000,124000,36921,1488000.0,12000000.0
2015-10-07,124000,125000,121500,124500,52607,1494000.0,12000000.0
2015-10-08,123500,126000,122500,125000,32843,1500000.0,12000000.0
2015-10-12,125000,125500,124000,124000,27227,1488000.0,12000000.0
2015-10-13,125000,127000,123500,126000,19192,1512000.0,12000000.0
2015-10-14,126000,126500,124500,125500,7682,1506000.0,12000000.0
2015-10-15,125500,126000,124000,125000,15582,1500000.0,12000000.0
2015-10-16,126000,126000,122500,124000,30833,1488000.0,12000000.0
2015-10-19,124000,124500,121500,123500,41278,1482000.0,12000000.0
2015-10-20,123500,124000,122000,124000,28760,1488000.0,12000000.0
2015-10-21,124000,125000,122000,123500,45737,1482000.0,12000000.0
2015-10-22,123000,124000,122000,123500,21854,1482000.0,12000000.0
2015-10-23,123500,124500,121500,122500,28891,1470000.0,12000000.0
2015-10-26,122500,123000,121500,123000,17686,1476000.0,12000000.0
2015-10-27,123000,123500,122000,123000,9906,1476000.0,12000000.0
2015-10-28,123500,124000,122000,123500,12341,1482000.0,12000000.0
2015-10-29,123500,124500,121000,122500,56758,1470000.0,12000000.0
2015-10-30,122500,123000,120500,122000,20616,1464000.0,12000000.0
2015-11-02,121500,125000,121500,123000,13637,1476000.0,12000000.0
2015-11-03,122500,123500,121500,122500,28916,1470000.0,12000000.0
2015-11-04,122500,123000,119500,121000,30220,1452000.0,12000000.0
2015-11-05,120500,121000,119500,120500,17229,1446000.0,12000000.0
2015-11-06,120500,120500,118000,119500,14007,1434000.0,12000000.0
2015-11-09,118500,120500,118500,119500,11278,1434000.0,12000000.0
2015-11-10,118500,119500,115500,117500,23756,1410000.0,12000000.0
2015-11-11,116000,118500,116000,117500,19013,1410000.0,12000000.0
2015-11-12,116500,117000,115000,115500,27696,1386000.0,12000000.0
2015-11-13,115000,115000,110500,112000,37288,1344000.0,12000000.0
2015-11-16,111500,115000,110500,112500,29358,1350000.0,12000000.0
2015-11-17,112500,114000,112000,112500,19060,1350000.0,12000000.0
2015-11-18,113000,113500,111500,113000,16958,1356000.0,12000000.0
2015-11-19,114000,114000,110000,111500,27407,1338000.0,12000000.0
2015-11-20,111500,113500,110500,112000,19433,1344000.0,12000000.0
2015-11-23,112500,115000,111500,111500,25891,1338000.0,12000000.0
2015-11-24,111500,117500,111500,116500,23216,1398000.0,12000000.0
2015-11-25,116000,116500,113500,114500,18322,1374000.0,12000000.0
2015-11-26,114500,114500,112500,113000,15737,1356000.0,12000000.0
2015-11-27,113000,114500,112500,112500,10378,1350000.0,12000000.0
2015-11-30,112500,115500,112500,114000,19059,1368000.0,12000000.0
2015-12-01,115000,116000,113500,114000,9649,1368000.0,12000000.0
2015-12-02,114500,116500,114000,116000,16038,1392000.0,12000000.0
2015-12-03,116000,119000,115500,116500,32222,1398000.0,12000000.0
2015-12-04,116500,118500,115500,117000,22086,1404000.0,12000000.0
2015-12-07,118000,118000,115000,116500,18074,1398000.0,12000000.0
2015-12-08,116000,118500,114500,117500,20824,1410000.0,12000000.0
2015-12-09,117500,118000,114500,116000,19297,1392000.0,12000000.0
2015-12-10,117000,117000,115000,116000,18982,1392000.0,12000000.0
2015-12-11,116000,117000,114500,115500,14000,1386000.0,12000000.0
2015-12-14,114000,116000,113000,116000,15192,1392000.0,12000000.0
2015-12-15,116000,116000,113500,114500,18031,1374000.0,12000000.0
2015-12-16,114500,116000,113500,114000,15795,1368000.0,12000000.0
2015-12-17,114000,115500,112500,113500,19256,1362000.0,12000000.0
2015-12-18,112500,115000,112500,114000,13627,1368000.0,12000000.0
2015-12-21,113500,115500,113000,114000,15713,1368000.0,12000000.0
2015-12-22,114000,118000,113500,117000,18121,1404000.0,12000000.0
2015-12-23,116500,118500,115000,115500,20865,1386000.0,12000000.0
2015-12-24,115500,117500,115500,116500,17435,1398000.0,12000000.0
2015-12-28,116500,117000,114500,116000,10100,1392000.0,12000000.0
2015-12-29,115000,115500,113500,114500,13076,1374000.0,12000000.0
2015-12-30,114000,116500,114000,115500,12046,1386000.0,12000000.0
2016-01-04,115000,116000,112500,113000,17883,1356000.0,12000000.0
2016-01-05,112000,114000,112000,114000,17611,1368000.0,12000000.0
2016-01-06,113500,114500,112000,113000,25537,1356000.0,12000000.0
2016-01-07,113500,113500,110500,112000,23245,1344000.0,12000000.0
2016-01-08,111000,111500,109500,111000,18754,1332000.0,12000000.0
2016-01-11,110500,112000,110000,111500,6553,1338000.0,12000000.0
2016-01-12,111500,112000,110000,111000,6470,1332000.0,12000000.0
2016-01-13,111500,112000,110500,111000,17140,1332000.0,12000000.0
2016-01-14,110500,111000,109500,111000,11080,1332000.0,12000000.0
2016-01-15,111500,112500,109000,109000,26920,1308000.0,12000000.0
2016-01-18,108000,110000,107500,109500,24236,1314000.0,12000000.0
2016-01-19,108500,109500,107500,108500,42911,1302000.0,12000000.0
2016-01-20,108000,112000,108000,109500,69963,1314000.0,12000000.0
2016-01-21,109500,113000,109000,111000,29158,1332000.0,12000000.0
2016-01-22,112500,112500,110000,111000,17882,1332000.0,12000000.0
2016-01-25,112000,112500,110500,111000,34894,1332000.0,12000000.0
2016-01-26,110000,117000,110000,114500,43123,1374000.0,12000000.0
2016-01-27,114000,115500,109500,111500,46466,1338000.0,12000000.0
2016-01-28,111500,113000,111000,112500,17474,1350000.0,12000000.0
2016-01-29,112500,114000,110500,111500,36388,1338000.0,12000000.0
2016-02-01,112000,114500,111000,113000,24492,1356000.0,12000000.0
2016-02-02,113000,115500,112000,114000,23018,1368000.0,12000000.0
2016-02-03,114000,118000,112500,117000,54659,1404000.0,12000000.0
2016-02-04,115500,124500,115500,122500,92159,1470000.0,12000000.0
2016-02-05,122500,122500,118500,120500,21958,1446000.0,12000000.0
2016-02-11,120000,124500,118000,121000,95017,1452000.0,12000000.0
2016-02-12,119500,120000,115500,118000,51298,1416000.0,12000000.0
2016-02-15,118000,119000,114000,118000,42550,1416000.0,12000000.0
2016-02-16,119000,123000,119000,121500,51049,1458000.0,12000000.0
2016-02-17,120000,126000,118500,125000,47089,1500000.0,12000000.0
2016-02-18,123500,125500,120000,120000,42230,1440000.0,12000000.0
2016-02-19,120500,122000,120000,121000,19002,1452000.0,12000000.0
2016-02-22,121000,122000,120000,121500,23463,1458000.0,12000000.0
2016-02-23,120500,123500,120000,122000,32379,1464000.0,12000000.0
2016-02-24,122000,126000,122000,125000,45351,1500000.0,12000000.0
2016-02-25,126000,126500,124000,124500,46827,1494000.0,12000000.0
2016-02-26,124500,125000,121500,123000,32396,1476000.0,12000000.0
2016-02-29,122500,127000,120500,127000,60300,1524000.0,12000000.0
2016-03-02,125000,126000,121500,121500,50833,1458000.0,12000000.0
2016-03-03,121000,122000,117500,121000,50335,1452000.0,12000000.0
2016-03-04,121000,123000,119500,122500,36474,1470000.0,12000000.0
2016-03-07,123000,124500,121500,124000,38630,1488000.0,12000000.0
2016-03-08,123000,128000,122500,127000,40335,1524000.0,12000000.0
2016-03-09,126000,128000,125500,126500,39207,1518000.0,12000000.0
2016-03-10,126500,128000,125000,126500,14967,1518000.0,12000000.0
2016-03-11,129000,130500,124500,125500,94944,1506000.0,12000000.0
2016-03-14,129500,131000,124500,125500,223912,1506000.0,12000000.0
2016-03-15,126000,129500,124500,126500,337597,1518000.0,12000000.0
2016-03-16,128000,128500,122500,123500,109318,1482000.0,12000000.0
2016-03-17,123500,127000,123500,126000,69453,1512000.0,12000000.0
2016-03-18,125500,127000,123500,125000,53287,1500000.0,12000000.0
2016-03-21,124000,125000,121500,122000,50395,1464000.0,12000000.0
2016-03-22,122000,126000,122000,124000,76126,1488000.0,12000000.0
2016-03-23,123500,128000,123500,126500,58962,1518000.0,12000000.0
2016-03-24,125500,130000,125500,128500,74956,1542000.0,12000000.0
2016-03-25,130500,133000,129500,131000,82602,1572000.0,12000000.0
2016-03-28,131500,133000,129500,131000,43352,1572000.0,12000000.0
2016-03-29,132500,132500,128000,129000,32119,1548000.0,12000000.0
2016-03-30,128500,131500,128000,130500,40435,1566000.0,12000000.0
2016-03-31,129500,132000,127000,130500,75694,1566000.0,12000000.0
2016-04-01,132500,133000,128000,129500,39392,1554000.0,12000000.0
2016-04-04,128500,130500,127500,129500,35301,1554000.0,12000000.0
2016-04-05,128500,131500,128500,129500,34302,1554000.0,12000000.0
2016-04-06,128500,131500,128500,130000,35525,1560000.0,12000000.0
2016-04-07,130000,134000,128000,132500,40043,1590000.0,12000000.0
2016-04-08,131500,132000,129000,130500,20574,1566000.0,12000000.0
2016-04-11,130000,132000,129000,130500,24001,1566000.0,12000000.0
2016-04-12,132000,134500,130000,132000,25759,1584000.0,12000000.0
2016-04-14,131000,131500,129500,130500,30041,1566000.0,12000000.0
2016-04-15,129500,133000,129500,130500,40350,1566000.0,12000000.0
2016-04-18,129500,133000,129000,129500,41753,1554000.0,12000000.0
2016-04-19,130500,134500,130500,132000,90112,1584000.0,12000000.0
2016-04-20,132000,137000,132000,133500,37250,1602000.0,12000000.0
2016-04-21,134500,138000,133000,134500,49023,1614000.0,12000000.0
2016-04-22,133500,133500,132000,133000,19871,1596000.0,12000000.0
2016-04-25,132000,134500,129500,132500,22359,1590000.0,12000000.0
2016-04-26,132000,133500,130500,132000,22637,1584000.0,12000000.0
2016-04-27,131000,132500,130500,130500,22140,1566000.0,12000000.0
2016-04-28,130500,134000,130000,133000,27552,1596000.0,12000000.0
2016-04-29,134000,134500,132000,133500,20402,1602000.0,12000000.0
2016-05-02,132000,134000,132000,133000,17892,1596000.0,12000000.0
2016-05-03,132000,134500,130000,134500,36663,1614000.0,12000000.0
2016-05-04,132500,133500,129000,129000,46140,1548000.0,12000000.0
2016-05-09,129500,134000,127000,132000,45303,1584000.0,12000000.0
2016-05-10,135500,142000,130000,133000,190800,1596000.0,12000000.0
2016-05-11,133500,140000,131000,138500,100717,1662000.0,12000000.0
2016-05-12,138500,139000,137500,139000,69908,1668000.0,12000000.0
2016-05-13,139000,142500,138000,141500,41501,1698000.0,12000000.0
2016-05-16,141500,142000,138000,139500,32774,1674000.0,12000000.0
2016-05-17,140000,140500,138000,138500,16764,1662000.0,12000000.0
2016-05-18,138000,139500,138000,138000,21803,1656000.0,12000000.0
2016-05-19,138000,141000,136500,138000,26659,1656000.0,12000000.0
2016-05-20,137500,141000,136500,140500,25922,1686000.0,12000000.0
2016-05-23,140500,140500,135500,136000,29456,1632000.0,12000000.0
2016-05-24,135500,141000,135000,139500,38306,1674000.0,12000000.0
2016-05-25,137500,139000,136500,137000,30126,1644000.0,12000000.0
2016-05-26,137500,142000,136000,136500,44595,1638000.0,12000000.0
2016-05-27,136000,137000,129500,131000,68139,1572000.0,12000000.0
2016-05-30,131000,133000,128500,132000,45646,1584000.0,12000000.0
2016-05-31,131000,135500,131000,134500,33746,1614000.0,12000000.0
2016-06-01,134000,138000,133500,137500,23694,1650000.0,12000000.0
2016-06-02,136000,140000,136000,138000,25666,1656000.0,12000000.0
2016-06-03,137500,140000,136000,136500,17213,1638000.0,12000000.0
2016-06-07,136500,140000,136000,139000,20117,1668000.0,12000000.0
2016-06-08,138000,139000,133000,138500,50802,1662000.0,12000000.0
2016-06-09,140000,140000,134000,139000,57716,1668000.0,12000000.0
2016-06-10,135500,136000,132000,132000,73962,1584000.0,12000000.0
2016-06-13,132000,134000,128500,131000,83067,1572000.0,12000000.0
2016-06-14,132000,134000,131000,133500,41234,1602000.0,12000000.0
2016-06-15,132000,134500,131500,133500,43115,1602000.0,12000000.0
2016-06-16,133500,134500,131000,132000,27043,1584000.0,12000000.0
2016-06-17,132000,134000,128500,131000,42443,1572000.0,12000000.0
2016-06-20,132500,132500,129500,130500,22716,1566000.0,12000000.0
2016-06-21,130000,130500,126500,129000,39281,1548000.0,12000000.0
2016-06-22,128000,130000,127000,130000,29790,1560000.0,12000000.0
2016-06-23,129500,131000,129000,130500,14550,1566000.0,12000000.0
2016-06-24,129500,130500,124500,127500,46079,1530000.0,12000000.0
2016-06-27,126500,128500,126000,128500,23309,1542000.0,12000000.0
2016-06-28,126500,128500,124000,126000,41148,1512000.0,12000000.0
2016-06-29,126000,130000,126000,128500,26036,1542000.0,12000000.0
2016-06-30,129500,130000,127000,127000,32502,1524000.0,12000000.0
2016-07-01,127000,128000,124500,125000,51411,1500000.0,12000000.0
2016-07-04,124500,126000,122000,122500,40253,1470000.0,12000000.0
2016-07-05,123000,124500,122500,123500,30570,1482000.0,12000000.0
2016-07-06,123500,124000,120500,120500,25588,1446000.0,12000000.0
2016-07-07,122000,124000,121000,122500,25810,1470000.0,12000000.0
2016-07-08,121000,121500,119000,119000,44182,1428000.0,12000000.0
2016-07-11,120500,122000,120000,121000,22580,1452000.0,12000000.0
2016-07-12,120500,122500,119500,121000,19768,1452000.0,12000000.0
2016-07-13,121000,123000,120500,121000,35437,1452000.0,12000000.0
2016-07-14,121500,125000,121000,124000,34276,1488000.0,12000000.0
2016-07-15,124000,124500,122000,123500,24373,1482000.0,12000000.0
2016-07-18,122500,126000,122500,125000,27724,1500000.0,12000000.0
2016-07-19,125500,126000,122500,123000,39808,1476000.0,12000000.0
2016-07-20,123000,125000,122000,124000,17133,1488000.0,12000000.0
2016-07-21,124500,125000,122500,123500,13443,1482000.0,12000000.0
2016-07-22,123500,124500,122000,123500,23376,1482000.0,12000000.0
2016-07-25,123500,125000,121500,121500,27258,1458000.0,12000000.0
2016-07-26,121500,123000,121000,122500,24202,1470000.0,12000000.0
2016-07-27,123000,127000,122500,127000,26178,1524000.0,12000000.0
2016-07-28,126000,126500,123000,123000,27150,1476000.0,12000000.0
2016-07-29,122500,124000,121500,121500,29147,1458000.0,12000000.0
2016-08-01,123000,125500,121500,124500,24019,1494000.0,12000000.0
2016-08-02,124500,126500,124500,126000,18134,1512000.0,12000000.0
2016-08-03,124000,129000,124000,128000,48277,1536000.0,12000000.0
2016-08-04,126500,130000,126500,128500,28257,1542000.0,12000000.0
2016-08-05,128000,129000,125500,127000,28080,1524000.0,12000000.0
2016-08-08,126500,129000,126500,128000,34265,1536000.0,12000000.0
2016-08-09,127500,129000,123500,124000,37096,1488000.0,12000000.0
2016-08-10,124000,125500,123000,124500,52367,1494000.0,12000000.0
2016-08-11,124000,125500,122500,123500,35996,1482000.0,12000000.0
2016-08-12,123500,126000,123000,124000,30199,1488000.0,12000000.0
2016-08-16,124500,125500,124000,124000,15317,1488000.0,12000000.0
2016-08-17,124000,127500,123000,124500,34925,1494000.0,12000000.0
2016-08-18,124500,124500,122000,122500,21143,1470000.0,12000000.0
2016-08-19,122500,123500,121000,122500,28898,1470000.0,12000000.0
2016-08-22,121500,125500,120000,124000,40456,1488000.0,12000000.0
2016-08-23,123500,124500,121000,122000,31570,1464000.0,12000000.0
2016-08-24,121500,123000,121000,122000,20884,1464000.0,12000000.0
2016-08-25,123000,123500,121500,122500,17544,1470000.0,12000000.0
2016-08-26,122500,126000,122500,125000,23712,1500000.0,12000000.0
2016-08-29,124000,126500,124000,125000,23854,1500000.0,12000000.0
2016-08-30,125000,127000,124500,125500,7093,1506000.0,12000000.0
2016-08-31,124500,127500,123000,123000,14371,1476000.0,12000000.0
2016-09-01,123000,125500,122500,123500,15915,1482000.0,12000000.0
2016-09-02,123500,124500,123000,123000,8939,1476000.0,12000000.0
2016-09-05,124000,126000,123500,124000,15236,1488000.0,12000000.0
2016-09-06,124000,125000,123000,123000,15838,1476000.0,12000000.0
2016-09-07,123000,126500,123000,124500,26009,1494000.0,12000000.0
2016-09-08,125000,126000,124000,124500,20978,1494000.0,12000000.0
2016-09-09,124000,125000,122000,123000,24069,1476000.0,12000000.0
2016-09-12,124000,125000,121500,122000,26432,1464000.0,12000000.0
2016-09-13,122500,122500,119500,121000,24945,1452000.0,12000000.0
2016-09-19,119500,120500,119000,119500,19769,1434000.0,12000000.0
2016-09-20,119000,123000,118500,122000,16842,1464000.0,12000000.0
2016-09-21,121000,125500,121000,123500,18960,1482000.0,12000000.0
2016-09-22,123500,125000,122500,124000,17150,1488000.0,12000000.0
2016-09-23,126000,127000,125000,126500,24085,1518000.0,12000000.0
2016-09-26,127500,128000,124500,125000,13154,1500000.0,12000000.0
2016-09-27,125500,126500,125000,126000,15842,1512000.0,12000000.0
2016-09-28,126500,127000,125500,127000,10054,1524000.0,12000000.0
2016-09-29,126500,126500,123000,123500,26734,1482000.0,12000000.0
2016-09-30,122500,123500,122000,122000,26102,1464000.0,12000000.0
2016-10-04,121500,124000,121500,122500,25125,1470000.0,12000000.0
2016-10-05,122500,122500,120000,122500,27685,1470000.0,12000000.0
2016-10-06,121500,122000,119000,119500,30918,1434000.0,12000000.0
2016-10-07,119000,121000,118500,119500,19800,1434000.0,12000000.0
2016-10-10,121000,122500,119500,119500,18265,1434000.0,12000000.0
2016-10-11,121000,121500,119500,120500,21301,1446000.0,12000000.0
2016-10-12,121500,122000,120500,121000,14954,1452000.0,12000000.0
2016-10-13,120500,121000,118500,119000,21199,1428000.0,12000000.0
2016-10-14,119500,120000,115000,117500,39582,1410000.0,12000000.0
2016-10-17,117500,118500,116000,117000,21260,1404000.0,12000000.0
2016-10-18,116500,118500,115500,116500,39244,1398000.0,12000000.0
2016-10-19,117000,117500,115000,116500,24485,1398000.0,12000000.0
2016-10-20,116500,118000,115500,117500,22563,1410000.0,12000000.0
2016-10-21,118500,119500,116000,119500,23466,1434000.0,12000000.0
2016-10-24,119000,119000,117500,118000,15881,1416000.0,12000000.0
2016-10-25,118000,118500,116000,117000,15759,1404000.0,12000000.0
2016-10-26,116500,117000,114000,116000,25291,1392000.0,12000000.0
2016-10-27,116000,116500,114000,114500,22360,1374000.0,12000000.0
2016-10-28,114000,115500,113000,114000,22858,1368000.0,12000000.0
2016-10-31,113000,115500,113000,113500,18211,1362000.0,12000000.0
2016-11-01,113500,115000,113500,115000,16592,1380000.0,12000000.0
2016-11-02,114000,114000,111500,112500,26709,1350000.0,12000000.0
2016-11-03,113000,113500,112000,112500,18281,1350000.0,12000000.0
2016-11-04,113000,113500,112000,112500,18621,1350000.0,12000000.0
2016-11-07,114000,115000,112500,112500,14579,1350000.0,12000000.0
2016-11-08,112500,113500,112000,113500,13317,1362000.0,12000000.0
2016-11-09,112000,113500,109500,113000,45914,1356000.0,12000000.0
2016-11-10,113000,113500,108500,109000,50496,1308000.0,12000000.0
2016-11-11,109000,111000,108000,108500,31798,1302000.0,12000000.0
2016-11-14,109000,111500,108500,111500,37634,1338000.0,12000000.0
2016-11-15,111500,112500,108500,109500,33052,1314000.0,12000000.0
2016-11-16,110000,111000,108500,109000,37151,1308000.0,12000000.0
2016-11-17,108000,111500,108000,111000,21386,1332000.0,12000000.0
2016-11-18,112000,112000,108500,109500,33163,1314000.0,12000000.0
2016-11-21,110000,110500,108000,110000,13616,1320000.0,12000000.0
2016-11-22,109500,112000,108500,111500,40673,1338000.0,12000000.0
2016-11-23,110500,112000,110000,110500,15291,1326000.0,12000000.0
2016-11-24,110000,111000,109500,110000,15371,1320000.0,12000000.0
2016-11-25,110500,111500,107500,108500,34026,1302000.0,12000000.0
2016-11-28,108500,109000,106000,106000,33542,1272000.0,12000000.0
2016-11-29,106000,107500,105500,107000,18703,1284000.0,12000000.0
2016-11-30,107000,107000,105500,107000,19847,1284000.0,12000000.0
2016-12-01,106000,107000,106000,106500,18153,1278000.0,12000000.0
2016-12-02,107000,108500,107000,108500,18730,1302000.0,12000000.0
