퍼시스(016800),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-06-18,8043,8400,8043,8379,268200,122094.0,3060000.0
1999-06-21,8106,8379,8001,8295,64650,120870.0,3060000.0
1999-06-22,8295,8295,7917,7938,7050,115668.0,3060000.0
1999-06-23,7948,7980,7623,7686,17400,111996.0,3060000.0
1999-06-24,7875,8043,7686,7875,5600,114750.0,3060000.0
1999-06-25,7770,7875,7665,7770,5650,113220.0,3060000.0
1999-06-28,7686,7854,7665,7665,6950,111690.0,3060000.0
1999-06-29,7560,7560,7371,7371,8900,107406.0,3060000.0
1999-06-30,7371,7728,7350,7350,10250,107100.0,3060000.0
1999-07-01,7665,7665,7245,7665,11050,111690.0,3060000.0
1999-07-02,7980,7980,7665,7770,24700,113220.0,3060000.0
1999-07-05,7770,8043,7476,7875,230600,114750.0,3060000.0
1999-07-06,7917,7917,7602,7665,30550,111690.0,3060000.0
1999-07-07,7770,7770,7581,7665,66000,111690.0,3060000.0
1999-07-08,7518,7665,7392,7602,16100,110772.0,3060000.0
1999-07-09,7602,8148,7602,7980,45450,116280.0,3060000.0
1999-07-12,7980,8337,7770,8085,58850,117810.0,3060000.0
1999-07-13,8190,8337,7980,7980,85800,116280.0,3060000.0
1999-07-14,8001,8190,7980,8022,63750,116892.0,3060000.0
1999-07-15,8022,9135,8022,8526,105550,124236.0,3060000.0
1999-07-16,8526,8799,8316,8715,36700,126990.0,3060000.0
1999-07-19,8694,8694,8211,8400,3300,122400.0,3060000.0
1999-07-20,8022,8526,8022,8400,35450,122400.0,3060000.0
1999-07-21,7875,8379,7875,7980,3800,116280.0,3060000.0
1999-07-22,7665,9177,7665,8400,2600,122400.0,3060000.0
1999-07-23,8001,8001,7665,7665,11350,111690.0,3060000.0
1999-07-26,7329,7329,6615,7140,13700,104040.0,3060000.0
1999-07-27,6615,7455,6615,7455,4300,108630.0,3060000.0
1999-07-28,7455,7644,7182,7350,24400,107100.0,3060000.0
1999-07-29,6972,8400,6972,8400,140850,122400.0,3060000.0
1999-07-30,8610,8610,8190,8505,78450,123930.0,3060000.0
1999-08-02,8001,8778,7234,8610,162400,125460.0,3060000.0
1999-08-03,8379,8610,8106,8400,85100,122400.0,3060000.0
1999-08-04,7980,8379,7980,7980,6050,116280.0,3060000.0
1999-08-05,8011,8379,7875,8379,7050,122094.0,3060000.0
1999-08-06,7980,8400,7707,8400,42900,122400.0,3060000.0
1999-08-09,8400,8400,8043,8253,48950,120258.0,3060000.0
1999-08-10,7896,7896,7665,7665,84900,111690.0,3060000.0
1999-08-11,8043,8043,7791,7791,16550,113526.0,3060000.0
1999-08-12,7476,7969,7476,7728,1550,112608.0,3060000.0
1999-08-13,7602,7938,7602,7938,5300,115668.0,3060000.0
1999-08-16,7938,7938,7938,7938,0,115668.0,3060000.0
1999-08-17,7560,7560,7350,7350,3050,107100.0,3060000.0
1999-08-18,7350,7350,7245,7350,10300,107100.0,3060000.0
1999-08-19,7560,8001,7402,7413,850,108018.0,3060000.0
1999-08-20,7350,7833,7245,7350,42900,107100.0,3060000.0
1999-08-23,7150,7686,7150,7676,2300,111843.0,3060000.0
1999-08-24,7560,7675,7381,7676,9000,111843.0,3060000.0
1999-08-25,8169,8169,7434,7770,4650,113220.0,3060000.0
1999-08-26,7476,7864,7476,7865,350,114597.0,3060000.0
1999-08-27,7497,7759,7413,7413,3650,108018.0,3060000.0
1999-08-30,7917,7917,7350,7350,30100,107100.0,3060000.0
1999-08-31,7350,7350,7182,7182,1500,104652.0,3060000.0
1999-09-01,7560,7560,7140,7140,3100,104040.0,3060000.0
1999-09-02,7455,7455,7455,7455,50,108630.0,3060000.0
1999-09-03,7350,7350,7350,7350,100,107100.0,3060000.0
1999-09-06,7350,7350,6615,7287,2600,106182.0,3060000.0
1999-09-07,6972,7140,6930,7130,4600,103887.0,3060000.0
1999-09-08,7035,7035,6510,6510,39900,94860.0,3060000.0
1999-09-09,6909,6909,6457,6636,10650,96696.0,3060000.0
1999-09-10,6636,6699,6510,6510,4750,94860.0,3060000.0
1999-09-13,6510,6615,6405,6510,21800,94860.0,3060000.0
1999-09-14,6510,6510,6384,6510,108050,94860.0,3060000.0
1999-09-15,6510,6510,6321,6384,19000,93024.0,3060000.0
1999-09-16,6300,6405,6300,6300,7100,91800.0,3060000.0
1999-09-17,6300,6300,6090,6090,17350,88740.0,3060000.0
1999-09-20,6090,6405,6090,6405,3600,93330.0,3060000.0
1999-09-21,6111,6594,6111,6405,415300,93330.0,3060000.0
1999-09-22,6405,6468,6153,6300,21200,91800.0,3060000.0
1999-09-27,5901,6090,5901,5985,8450,87210.0,3060000.0
1999-09-28,5985,6006,5880,5880,950,85680.0,3060000.0
1999-09-29,5271,6090,5271,5901,4000,85986.0,3060000.0
1999-09-30,6195,6195,5691,5691,2100,82926.0,3060000.0
1999-10-01,6069,6069,5460,5460,16300,79560.0,3060000.0
1999-10-04,5502,5502,5271,5460,162950,79560.0,3060000.0
1999-10-05,5428,5565,5355,5355,57400,78030.0,3060000.0
1999-10-06,5565,5565,5250,5418,76550,78948.0,3060000.0
1999-10-07,5166,5670,5166,5607,4200,81702.0,3060000.0
1999-10-08,4893,5481,4767,5355,12350,78030.0,3060000.0
1999-10-11,5355,5565,5355,5565,2000,81090.0,3060000.0
1999-10-12,5670,6048,5565,5733,4050,83538.0,3060000.0
1999-10-13,6048,6048,5775,5880,2050,85680.0,3060000.0
1999-10-14,6174,6174,5901,5901,1550,85986.0,3060000.0
1999-10-15,6027,6027,5880,5985,5300,87210.0,3060000.0
1999-10-18,5691,5964,5691,5796,142750,84456.0,3060000.0
1999-10-19,5775,5964,5775,5838,9450,85068.0,3060000.0
1999-10-20,5733,5964,5733,5964,1100,86904.0,3060000.0
1999-10-21,6405,6405,5880,5880,1200,85680.0,3060000.0
1999-10-22,5775,5775,5775,5775,150,84150.0,3060000.0
1999-10-25,5460,6174,5460,5775,17750,84150.0,3060000.0
1999-10-26,5775,5974,5775,5807,3750,84609.0,3060000.0
1999-10-27,5712,6006,5712,5775,7700,84150.0,3060000.0
1999-10-28,5796,5985,5796,5880,400,85680.0,3060000.0
1999-10-29,5880,5880,5775,5775,13850,84150.0,3060000.0
1999-11-01,5838,6195,5838,5901,6200,85986.0,3060000.0
1999-11-02,6510,6510,5985,6153,9500,89658.0,3060000.0
1999-11-03,6195,6195,6090,6090,10350,88740.0,3060000.0
1999-11-04,5985,6289,5985,6090,8450,88740.0,3060000.0
1999-11-05,6720,6720,6090,6510,12600,94860.0,3060000.0
1999-11-08,6132,6573,6132,6342,3450,92412.0,3060000.0
1999-11-09,6300,6552,6300,6363,3950,92718.0,3060000.0
1999-11-10,6405,6510,6342,6342,10500,92412.0,3060000.0
1999-11-11,6342,6604,6216,6237,14550,90882.0,3060000.0
1999-11-12,6111,6237,6111,6195,5950,90270.0,3060000.0
1999-11-15,6195,7119,6090,6111,43600,89046.0,3060000.0
1999-11-16,5607,6174,5607,6027,15700,87822.0,3060000.0
1999-11-17,5691,6027,5124,5124,41850,74664.0,3060000.0
1999-11-18,5649,5859,5355,5355,34900,78030.0,3060000.0
1999-11-19,5250,5775,5250,5628,12450,82008.0,3060000.0
1999-11-22,5250,5880,5250,5796,19900,84456.0,3060000.0
1999-11-23,5565,5838,5565,5628,7450,82008.0,3060000.0
1999-11-24,5628,5796,5586,5649,14150,82314.0,3060000.0
1999-11-25,5670,5880,5565,5859,9700,85374.0,3060000.0
1999-11-26,5607,5733,5565,5733,4000,83538.0,3060000.0
1999-11-29,5481,5502,5460,5502,3150,80172.0,3060000.0
1999-11-30,5460,5880,5460,5502,5550,80172.0,3060000.0
1999-12-01,5523,5775,5460,5775,25900,84150.0,3060000.0
1999-12-02,5775,5775,5460,5481,53000,79866.0,3060000.0
1999-12-03,5292,5512,5292,5355,1650,78030.0,3060000.0
1999-12-06,5460,5775,5355,5670,8950,82620.0,3060000.0
1999-12-07,5670,5670,5502,5502,7200,80172.0,3060000.0
1999-12-08,5733,5733,5386,5691,1050,82926.0,3060000.0
1999-12-09,5355,5764,5292,5765,20450,83997.0,3060000.0
1999-12-10,5491,5754,5470,5754,8900,83844.0,3060000.0
1999-12-13,5880,5880,4893,5460,140200,79560.0,3060000.0
1999-12-14,5565,5880,5334,5838,43450,85068.0,3060000.0
1999-12-15,5838,5838,5502,5502,16650,80172.0,3060000.0
1999-12-16,5481,5817,5481,5502,15550,80172.0,3060000.0
1999-12-17,5271,5460,5271,5460,10400,79560.0,3060000.0
1999-12-20,5271,5460,5250,5292,8600,77112.0,3060000.0
1999-12-21,5176,5376,5166,5208,11300,75888.0,3060000.0
1999-12-22,5344,5344,5082,5124,33250,74664.0,3060000.0
1999-12-23,5250,5439,5250,5282,11950,76959.0,3060000.0
1999-12-24,5145,5817,5145,5754,9750,83844.0,3060000.0
1999-12-27,5901,5901,5292,5460,24650,79560.0,3060000.0
1999-12-28,5208,5880,5208,5460,60800,79560.0,3060000.0
2000-01-04,5271,5271,4830,5145,6500,74970.0,3060000.0
2000-01-05,5250,5250,4830,4935,258800,71910.0,3060000.0
2000-01-06,5565,5565,4725,4725,245300,68850.0,3060000.0
2000-01-07,5019,5019,4725,4830,20100,70380.0,3060000.0
2000-01-10,4725,5040,4620,4925,15650,71757.0,3060000.0
2000-01-11,4935,5061,4893,4893,6400,71298.0,3060000.0
2000-01-12,4935,4935,4788,4820,7150,70227.0,3060000.0
2000-01-13,5040,5533,4935,5250,42000,76500.0,3060000.0
2000-01-14,5250,5565,5250,5250,23150,76500.0,3060000.0
2000-01-17,5260,5397,5250,5355,1200,78030.0,3060000.0
2000-01-18,5145,5355,5145,5250,7500,76500.0,3060000.0
2000-01-19,5040,5355,5040,5250,9350,76500.0,3060000.0
2000-01-20,4872,5355,4872,5250,11200,76500.0,3060000.0
2000-01-21,5250,5670,5040,5460,15200,79560.0,3060000.0
2000-01-24,5460,5460,5250,5460,4650,79560.0,3060000.0
2000-01-25,5250,5565,5250,5565,7200,81090.0,3060000.0
2000-01-26,5355,5460,5334,5460,5450,79560.0,3060000.0
2000-01-27,5355,5565,5355,5565,750,81090.0,3060000.0
2000-01-28,5460,5481,5418,5418,2100,78948.0,3060000.0
2000-01-31,5418,5418,5418,5418,0,78948.0,3060000.0
2000-02-01,4662,5775,4662,5271,1600,76806.0,3060000.0
2000-02-02,5040,5502,5040,5460,800,79560.0,3060000.0
2000-02-03,5670,5775,5460,5775,9100,84150.0,3060000.0
2000-02-07,5565,5985,5460,5985,40350,87210.0,3060000.0
2000-02-08,5922,5922,5670,5775,14300,84150.0,3060000.0
2000-02-09,5985,6636,5880,6300,17500,91800.0,3060000.0
2000-02-10,6300,6510,5880,6510,9400,94860.0,3060000.0
2000-02-11,6510,6510,6153,6510,11500,94860.0,3060000.0
2000-02-14,6121,6300,5565,6300,10850,91800.0,3060000.0
2000-02-15,5901,6090,5901,5901,4300,85986.0,3060000.0
2000-02-16,5880,5880,5271,5271,3100,76806.0,3060000.0
2000-02-17,5880,5880,5397,5880,8500,85680.0,3060000.0
2000-02-18,5691,6300,5691,5775,1200,84150.0,3060000.0
2000-02-21,5061,5649,5061,5649,12600,82314.0,3060000.0
2000-02-22,5271,5775,5271,5775,300,84150.0,3060000.0
2000-02-23,6027,6090,5764,6090,16450,88740.0,3060000.0
2000-02-24,5901,5985,5712,5744,8550,83691.0,3060000.0
2000-02-25,5985,5985,5670,5670,16800,82620.0,3060000.0
2000-02-28,5880,5880,5082,5271,8550,76806.0,3060000.0
2000-02-29,5460,5638,5292,5586,9350,81396.0,3060000.0
2000-03-02,5880,5880,5607,5880,29000,85680.0,3060000.0
2000-03-03,5880,6048,5775,6048,16150,88128.0,3060000.0
2000-03-06,6090,6951,6090,6951,330500,101286.0,3060000.0
2000-03-07,6951,7350,6300,6762,33200,98532.0,3060000.0
2000-03-08,6762,6762,6216,6699,69550,97614.0,3060000.0
2000-03-09,6699,6930,6405,6405,174000,93330.0,3060000.0
2000-03-10,6510,6657,6468,6468,21600,94248.0,3060000.0
2000-03-13,6615,6615,6163,6468,60800,94248.0,3060000.0
2000-03-14,6468,6615,6468,6468,27250,94248.0,3060000.0
2000-03-15,6489,6720,6468,6636,147200,96696.0,3060000.0
2000-03-16,6320,6636,6320,6605,10750,96237.0,3060000.0
2000-03-17,6615,6762,6604,6762,119750,98532.0,3060000.0
2000-03-20,6867,6877,6405,6699,28200,97614.0,3060000.0
2000-03-21,6447,6468,6363,6363,6100,92718.0,3060000.0
2000-03-22,6363,6510,6216,6510,34300,94860.0,3060000.0
2000-03-23,6510,6510,6090,6090,48550,88740.0,3060000.0
2000-03-24,6079,6079,5838,5964,12000,86904.0,3060000.0
2000-03-27,6048,6279,5880,5964,120100,86904.0,3060000.0
2000-03-28,6090,6090,5974,6090,7050,88740.0,3060000.0
2000-03-29,6279,6279,5922,6090,71100,88740.0,3060000.0
2000-03-30,6090,6111,5901,6048,28250,88128.0,3060000.0
2000-03-31,5733,6300,5733,5922,9500,86292.0,3060000.0
2000-04-03,6258,6258,5922,5922,90400,86292.0,3060000.0
2000-04-04,5922,6048,5670,6027,71450,87822.0,3060000.0
2000-04-06,6027,6027,5775,5775,66100,84150.0,3060000.0
2000-04-07,5775,5985,5596,5985,72250,87210.0,3060000.0
2000-04-10,5985,6195,5880,6195,72350,90270.0,3060000.0
2000-04-11,6006,6006,5838,5985,6850,87210.0,3060000.0
2000-04-12,5985,5985,5712,5985,7800,87210.0,3060000.0
2000-04-14,5733,5796,5596,5796,5800,84456.0,3060000.0
2000-04-17,5796,5796,4977,5355,60800,78030.0,3060000.0
2000-04-18,5355,5481,5092,5093,60450,74205.0,3060000.0
2000-04-19,5292,5344,5250,5250,3800,76500.0,3060000.0
2000-04-20,5250,5334,5082,5082,59450,74052.0,3060000.0
2000-04-21,5082,5397,5040,5219,79500,76041.0,3060000.0
2000-04-24,5218,5376,5040,5250,60400,76500.0,3060000.0
2000-04-25,5250,5565,5166,5460,62950,79560.0,3060000.0
2000-04-26,5439,6237,5250,5481,51650,79866.0,3060000.0
2000-04-27,5481,5481,5145,5250,6350,76500.0,3060000.0
2000-04-28,5250,5544,5145,5544,9800,80784.0,3060000.0
2000-05-02,5533,5533,5260,5492,6500,80019.0,3060000.0
2000-05-03,5292,5355,5145,5250,6650,76500.0,3060000.0
2000-05-04,5250,5355,5187,5334,61500,77724.0,3060000.0
2000-05-08,5334,5334,5176,5208,55150,75888.0,3060000.0
2000-05-09,5208,5817,5208,5418,74800,78948.0,3060000.0
2000-05-10,5418,5439,5271,5334,5900,77724.0,3060000.0
2000-05-12,5334,5334,5061,5093,68650,74205.0,3060000.0
2000-05-15,5092,5092,4809,4809,66600,70074.0,3060000.0
2000-05-16,4851,5145,4819,5145,98500,74970.0,3060000.0
2000-05-17,5145,5145,4473,4473,126300,65178.0,3060000.0
2000-05-18,4557,4767,4494,4536,19800,66096.0,3060000.0
2000-05-19,4546,4620,4137,4578,124900,66708.0,3060000.0
2000-05-22,4578,4683,4011,4011,58750,58446.0,3060000.0
2000-05-23,4242,4242,4011,4200,64400,61200.0,3060000.0
2000-05-24,4210,4368,4200,4232,39500,61659.0,3060000.0
2000-05-25,4231,4662,4231,4494,20200,65484.0,3060000.0
2000-05-26,4641,4662,4231,4337,67800,63189.0,3060000.0
2000-05-29,4536,4599,4399,4536,6400,66096.0,3060000.0
2000-05-30,4546,4746,4536,4746,12600,69156.0,3060000.0
2000-05-31,4819,4977,4767,4788,23950,69768.0,3060000.0
2000-06-01,4557,4683,4557,4599,3350,67014.0,3060000.0
2000-06-02,4725,4809,4473,4620,25950,67320.0,3060000.0
2000-06-05,4620,4830,4515,4683,46400,68238.0,3060000.0
2000-06-07,4578,4725,4557,4641,12600,67626.0,3060000.0
2000-06-08,4641,4704,4536,4536,59650,66096.0,3060000.0
2000-06-09,4620,4620,4536,4536,18800,66096.0,3060000.0
2000-06-12,4578,4777,4242,4242,172050,61812.0,3060000.0
2000-06-13,4515,4515,4263,4263,50600,62118.0,3060000.0
2000-06-14,4389,4389,4263,4263,58600,62118.0,3060000.0
2000-06-15,4263,4347,4263,4263,53550,62118.0,3060000.0
2000-06-16,4263,4305,4263,4263,28750,62118.0,3060000.0
2000-06-19,4273,4389,4263,4284,29300,62424.0,3060000.0
2000-06-20,4284,4431,4284,4316,13000,62883.0,3060000.0
2000-06-21,4326,4378,4315,4316,56900,62883.0,3060000.0
2000-06-22,4494,4494,4315,4316,56150,62883.0,3060000.0
2000-06-23,4315,4368,4105,4284,54450,62424.0,3060000.0
2000-06-26,4305,4347,4305,4347,9150,63342.0,3060000.0
2000-06-27,4368,4452,4347,4410,9100,64260.0,3060000.0
2000-06-28,4420,4809,4420,4725,25450,68850.0,3060000.0
2000-06-29,4714,4935,4641,4935,34550,71910.0,3060000.0
2000-06-30,4830,4935,4725,4725,18750,68850.0,3060000.0
2000-07-03,4735,4851,4735,4736,6800,69003.0,3060000.0
2000-07-04,4830,4830,4746,4746,3050,69156.0,3060000.0
2000-07-05,4756,4830,4756,4830,5350,70380.0,3060000.0
2000-07-06,4830,5250,4662,4830,56000,70380.0,3060000.0
2000-07-07,5229,5229,4536,4715,66350,68697.0,3060000.0
2000-07-10,4830,4935,4714,4715,34900,68697.0,3060000.0
2000-07-11,4515,5418,4515,5187,85200,75582.0,3060000.0
2000-07-12,5250,5250,4872,5019,24300,73134.0,3060000.0
2000-07-13,5040,5460,5040,5145,30050,74970.0,3060000.0
2000-07-14,5145,5355,4966,4977,8100,72522.0,3060000.0
2000-07-18,4851,5124,4851,5082,9600,74052.0,3060000.0
2000-07-19,5040,5082,4851,5082,10750,74052.0,3060000.0
2000-07-20,5155,5628,5082,5292,36600,77112.0,3060000.0
2000-07-21,5292,5523,5292,5397,21350,78642.0,3060000.0
2000-07-24,5460,5565,5397,5397,56750,78642.0,3060000.0
2000-07-25,5407,5670,5397,5460,23700,79560.0,3060000.0
2000-07-26,5460,5565,5460,5460,54650,79560.0,3060000.0
2000-07-27,5460,5670,5460,5670,38650,82620.0,3060000.0
2000-07-28,5670,5754,5670,5670,53950,82620.0,3060000.0
2000-07-31,5680,5775,5670,5733,4700,83538.0,3060000.0
2000-08-01,5775,5838,5733,5775,17000,84150.0,3060000.0
2000-08-02,5880,6090,5775,6090,14350,88740.0,3060000.0
2000-08-03,6090,6258,6090,6258,8750,91188.0,3060000.0
2000-08-04,5985,6079,5827,5828,2800,84915.0,3060000.0
2000-08-07,5827,6079,5827,5828,12750,84915.0,3060000.0
2000-08-08,5827,5880,5827,5838,2100,85068.0,3060000.0
2000-08-09,5848,6237,5670,5670,3300,82620.0,3060000.0
2000-08-10,5859,5859,5460,5460,350,79560.0,3060000.0
2000-08-11,5460,5481,5460,5481,2650,79866.0,3060000.0
2000-08-14,5670,5775,5460,5702,3200,83079.0,3060000.0
2000-08-16,5523,5670,5523,5670,5750,82620.0,3060000.0
2000-08-17,5680,6121,5565,5954,22850,86751.0,3060000.0
2000-08-18,6016,6090,5922,5922,9800,86292.0,3060000.0
2000-08-21,6069,6069,5817,5880,1100,85680.0,3060000.0
2000-08-22,5680,5817,5680,5691,2350,82926.0,3060000.0
2000-08-23,5691,6300,5691,5880,11850,85680.0,3060000.0
2000-08-24,6058,6058,5859,5880,700,85680.0,3060000.0
2000-08-25,5691,5880,5586,5880,1650,85680.0,3060000.0
2000-08-28,5880,5880,5712,5712,1750,83232.0,3060000.0
2000-08-29,5712,5712,5481,5481,3500,79866.0,3060000.0
2000-08-30,5491,5701,5491,5534,2650,80631.0,3060000.0
2000-08-31,5565,5565,5533,5534,2650,80631.0,3060000.0
2000-09-01,5838,5838,5533,5660,1900,82467.0,3060000.0
2000-09-04,5481,5512,5481,5513,1100,80325.0,3060000.0
2000-09-05,5565,5670,5565,5565,1000,81090.0,3060000.0
2000-09-06,5649,5649,5565,5565,750,81090.0,3060000.0
2000-09-07,5670,5670,5397,5397,400,78642.0,3060000.0
2000-09-08,5418,5649,5418,5439,2400,79254.0,3060000.0
2000-09-14,5418,5418,5250,5261,5950,76653.0,3060000.0
2000-09-15,5670,5670,5491,5670,3500,82620.0,3060000.0
2000-09-18,5481,5880,5376,5670,9900,82620.0,3060000.0
2000-09-19,5659,5659,5659,5660,400,82467.0,3060000.0
